,KIM
2018-07-16,6917295000
2018-07-17,6963410300
2018-07-18,6950833399
2018-07-19,7059833200
2018-07-20,6980179499
2018-07-23,7047256299
2018-07-24,6988564100
2018-07-25,7001141000
2018-07-26,6988564100
2018-07-27,6716064600
2018-07-30,6846025899
2018-07-31,6996948700
2018-08-01,6984371800
2018-08-02,7013717900
2018-08-03,7164640700
2018-08-06,7026294800
2018-08-07,6900525800
2018-08-08,6908910400
2018-08-09,6892141200
2018-08-10,6820872100
2018-08-13,6753795300
2018-08-14,6875371999
2018-08-15,6996948700
2018-08-16,7043064000
2018-08-17,7122717699
2018-08-20,7227525199
2018-08-21,7152063799
2018-08-22,7131102300
2018-08-23,7143679200
2018-08-24,7181409900
2018-08-27,7126910000
2018-08-28,7240102100
2018-08-29,7214948300
2018-08-30,7135294600
2018-08-31,7173025300
2018-09-04,7110140800
2018-09-05,7219140600
2018-09-06,7328140400
2018-09-07,7323948100
2018-09-10,7290409700
2018-09-11,7223332900
2018-09-12,7160448399
2018-09-13,7164640700
2018-09-14,6996948700
2018-09-17,7114333100
2018-09-18,7118525400
2018-09-19,6971794900
2018-09-20,7043064000
2018-09-21,7055640899
2018-09-24,6892141200
2018-09-25,6955025700
2018-09-26,6883756600
2018-09-27,6892141200
2018-09-28,7017910199
2018-10-01,6842290560
2018-10-02,6783594440
2018-10-03,6641046720
2018-10-04,6599120920
2018-10-05,6657817040
2018-10-08,6737476060
2018-10-09,6611698660
2018-10-10,6490113840
2018-10-11,6288870000
2018-10-12,6209210980
2018-10-15,6284677420
2018-10-16,6347566120
2018-10-17,6376914180
2018-10-18,6347566120
2018-10-19,6343373540
2018-10-22,6251136780
2018-10-23,6293062580
2018-10-24,6255329360
2018-10-25,6645239300
2018-10-26,6523654480
2018-10-29,6674587360
2018-10-30,6838097979
2018-10-31,6745861220
2018-11-01,6649431880
2018-11-02,6557195120
2018-11-05,6653624460
2018-11-06,6712320580
2018-11-07,6796172180
2018-11-08,6829712820
2018-11-09,6825520240
2018-11-12,6758438960
2018-11-13,6771016699
2018-11-14,6628468980
2018-11-15,6519461900
2018-11-16,6586543180
2018-11-19,6515269320
2018-11-20,6469150940
2018-11-21,6502691580
2018-11-23,6469150940
2018-11-26,6532039640
2018-11-27,6565580280
2018-11-28,6678779940
2018-11-29,6678779940
2018-11-30,6854868300
2018-12-03,6963875380
2018-12-04,6796172180
2018-12-06,7156734060
2018-12-07,7098037940
2018-12-10,7035149240
2018-12-11,7018378919
2018-12-12,6825520240
2018-12-13,6854868300
2018-12-14,6896794100
2018-12-17,6494306420
2018-12-18,6494306420
2018-12-19,6305640320
2018-12-20,6184055500
2018-12-21,6171477760
2018-12-24,5999581980
2018-12-26,6297255160
2018-12-27,6305640320
2018-12-28,6288870000
2018-12-31,6145147600
2019-01-02,6115785120
2019-01-03,6103201200
2019-01-04,6216456480
2019-01-07,6434577760
2019-01-08,6568806240
2019-01-09,6602363360
2019-01-10,6627531200
2019-01-11,6656893680
2019-01-14,6661088320
2019-01-15,6778538240
2019-01-16,6854041760
2019-01-17,6946323839
2019-01-18,6942129200
2019-01-22,6900182800
2019-01-23,6828873920
2019-01-24,6879209599
2019-01-25,7005048800
2019-01-28,7139277280
2019-01-29,7231559359
2019-01-30,7273505760
2019-01-31,7135082640
2019-02-01,7198002240
2019-02-04,7244143280
2019-02-05,7311257520
2019-02-06,7290284320
2019-02-07,7390955680
2019-02-08,7479043119
2019-02-11,7470653839
2019-02-12,7437096720
2019-02-13,7470653839
2019-02-14,7416123520
2019-02-15,7449680640
2019-02-19,7458069920
2019-02-20,7365787839
2019-02-21,7395150320
2019-02-22,7437096720
2019-02-25,7420318160
2019-02-26,7403539599
2019-02-27,7332230720
2019-02-28,7378371760
2019-03-01,7269311119
2019-03-04,7231559359
2019-03-05,7361593200
2019-03-06,7231559359
2019-03-07,7294478960
2019-03-08,7265116480
2019-03-11,7361593200
2019-03-12,7416123520
2019-03-13,7470653839
2019-03-14,7504210960
2019-03-15,7407734240
2019-03-18,7353203920
2019-03-19,7386761040
2019-03-20,7424512800
2019-03-21,7621660880
2019-03-22,7604882320
2019-03-25,7613271599
2019-03-26,7789446480
2019-03-27,7726526880
2019-03-28,7818808960
2019-03-29,7760084000
2019-04-01,7630091460
2019-04-02,7688849040
2019-04-03,7630091460
2019-04-04,7625894490
2019-04-05,7743409650
2019-04-08,7680455100
2019-04-09,7621697520
2019-04-10,7747606620
2019-04-11,7667864190
2019-04-12,7655273279
2019-04-15,7508379330
2019-04-16,7285939920
2019-04-17,7227182339
2019-04-18,7357288410
2019-04-22,7168424759
2019-04-23,7340500529
2019-04-24,7449621750
2019-04-25,7445424779
2019-04-26,7474803569
2019-04-29,7269152040
2019-04-30,7298530830
2019-05-01,7302727799
2019-05-02,7550349029
2019-05-03,7638485400
2019-05-06,7672061160
2019-05-07,7537758120
2019-05-08,7550349029
2019-05-09,7558742970
2019-05-10,7697242980
2019-05-13,7592318730
2019-05-14,7642682370
2019-05-15,7600712670
2019-05-16,7613303580
2019-05-17,7592318730
2019-05-20,7537758120
2019-05-21,7655273279
2019-05-22,7613303580
2019-05-23,7558742970
2019-05-24,7630091460
2019-05-28,7462212660
2019-05-29,7260758100
2019-05-30,7311121740
2019-05-31,7302727799
2019-06-03,7340500529
2019-06-04,7395061140
2019-06-05,7697242980
2019-06-06,7701439950
2019-06-07,7693046009
2019-06-10,7651076310
2019-06-11,7684652069
2019-06-12,7714030860
2019-06-13,7860924810
2019-06-14,7860924810
2019-06-17,7978439970
2019-06-18,7970046029
2019-06-19,8007818759
2019-06-20,8028803610
2019-06-21,7932273299
2019-06-24,7827349049
2019-06-25,7810561170
2019-06-26,7617500549
2019-06-27,7722424799
2019-06-28,7756000560
2019-07-01,7535822850
2019-07-02,7649175059
2019-07-03,7720544970
2019-07-05,7745734350
2019-07-08,7825500720
2019-07-09,7825500720
2019-07-10,7846491870
2019-07-11,7712148510
2019-07-12,7724743199
2019-07-15,7712148510
2019-07-16,7682760900
2019-07-17,7640778600
2019-07-18,7653373290
2019-07-19,7510633470
2019-07-22,7623985680
2019-07-23,7829698949
2019-07-24,7892672400
2019-07-25,7825500720
2019-07-26,7867483019
2019-07-29,7947249390
2019-07-30,8131971510
2019-07-31,8064799830
2019-08-01,7976637000
2019-08-02,8001826379
2019-08-05,7871681250
2019-08-06,7888474170
2019-08-07,7917861780
2019-08-08,8010222839
2019-08-09,7955645850
2019-08-12,7964042309
2019-08-13,7934654699
2019-08-14,7728941430
2019-08-15,7775121960
2019-08-16,7838095410
2019-08-19,7943051160
2019-08-20,7741536120
2019-08-21,7779320190
2019-08-22,7808707800
2019-08-23,7619787449
2019-08-26,7716346740
2019-08-27,7644976830
2019-08-28,7670166210
2019-08-29,7737337890
2019-08-30,7716346740
2019-09-03,7863284790
2019-09-04,7901068860
2019-09-05,7938852930
2019-09-06,8123575050
2019-09-09,8295702480
2019-09-10,8442640530
2019-09-11,8476226370
2019-09-12,8560190970
2019-09-13,8446838760
2019-09-16,8400658230
2019-09-17,8430045839
2019-09-18,8467829910
2019-09-19,8488821059
2019-09-20,8509812210
2019-09-23,8480424600
2019-09-24,8480424600
2019-09-25,8518208670
2019-09-26,8723921940
2019-09-27,8753309550
2019-09-30,8821110960
2019-10-01,8656348830
2019-10-02,8643674820
2019-10-03,8605652790
2019-10-04,8660573500
2019-10-07,8715494210
2019-10-08,8681696850
2019-10-09,8647899490
2019-10-10,8677472180
2019-10-11,8761965580
2019-10-14,8774639590
2019-10-15,8740842230
2019-10-16,8745066900
2019-10-17,8698595530
2019-10-18,8838009640
2019-10-21,8968974410
2019-10-22,9036569130
2019-10-23,8981648420
2019-10-24,8939401720
2019-10-25,8935177050
2019-10-28,8854908320
2019-10-29,8922503040
2019-10-30,9184432580
2019-10-31,9108388520
2019-11-01,9180207910
2019-11-04,9040793800
2019-11-05,8990097760
2019-11-06,9036569130
2019-11-07,8825335630
2019-11-08,8808436950
2019-11-11,8825335630
2019-11-12,8757740910
2019-11-13,8892930350
2019-11-14,9108388520
2019-11-15,9095714510
2019-11-18,9197106590
2019-11-19,9154859890
2019-11-20,9057692480
2019-11-21,9015445780
2019-11-22,8998547100
2019-11-25,9053467810
2019-11-26,9116837860
2019-11-27,9150635220
2019-11-29,9133736540
2019-12-02,8888705680
2019-12-03,8939401720
2019-12-04,8985873090
2019-12-05,8952075730
2019-12-06,8947851060
2019-12-09,8968974410
2019-12-10,8943626390
2019-12-11,8799987610
2019-12-12,8626776140
2019-12-13,8580304769
2019-12-16,8618326800
2019-12-17,8618326800
2019-12-18,8694370860
2019-12-19,8677472180
2019-12-20,8673247510
2019-12-23,8584529440
2019-12-24,8601428120
2019-12-26,8643674820
2019-12-27,8770414920
2019-12-30,8774639590
2019-12-31,8899811850
2020-01-02,8422806000
2020-01-03,8513050349
2020-01-06,8624781450
2020-01-07,8521645049
2020-01-08,8487266250
2020-01-09,8306777549
2020-01-10,8336858999
2020-01-13,8487266250
2020-01-14,8611889400
2020-01-15,8693539050
2020-01-16,8740809900
2020-01-17,8710728450
2020-01-21,8770891350
2020-01-22,8740809900
2020-01-23,8788080750
2020-01-24,8745107250
2020-01-27,8650565550
2020-01-28,8680647000
2020-01-29,8620484100
2020-01-30,8315372250
2020-01-31,8186451750
2020-02-03,8242317300
2020-02-04,8349751050
2020-02-05,8474374199
2020-02-06,8452887450
2020-02-07,8431400700
2020-02-10,8465779500
2020-02-11,8216533200
2020-02-12,8066125950
2020-02-13,8134883550
2020-02-14,8276696100
2020-02-18,8195046450
2020-02-19,7975881599
2020-02-20,8147775600
2020-02-21,8195046450
2020-02-24,8152072949
2020-02-25,7984476299
2020-02-26,7855555800
2020-02-27,7597714800
2020-02-28,7455902250
2020-03-02,7657877700
2020-03-03,7632093600
2020-03-04,7855555800
2020-03-05,7679364450
2020-03-06,7447307549
2020-03-09,6690973950
2020-03-10,6953112300
2020-03-11,6381564750
2020-03-12,5466229200
2020-03-13,5681096700
2020-03-16,4555191000
2020-03-17,4666922100
2020-03-18,4194213600
2020-03-19,4404783750
2020-03-20,4568083050
2020-03-23,4043806350
2020-03-24,4507920150
2020-03-25,4808734650
2020-03-26,4864600200
2020-03-27,4469244000
2020-03-30,4340323500
2020-03-31,4157780890
2020-04-01,3568726100
2020-04-02,3332244250
2020-04-03,3340843590
2020-04-06,3723514220
2020-04-07,3934198050
2020-04-08,4140582210
2020-04-09,4652242940
2020-04-13,4536151850
2020-04-14,4613545910
2020-04-15,4174979570
2020-04-16,3646120160
2020-04-17,3835305640
2020-04-20,3680517520
2020-04-21,3568726100
2020-04-22,3581625110
2020-04-23,3714914880
2020-04-24,3697716200
2020-04-27,3998693100
2020-04-28,4364165050
2020-04-29,4811330730
2020-04-30,4690939970
2020-05-01,4557650200
2020-05-04,4471656800
2020-05-05,4463057460
2020-05-06,4222275940
2020-05-07,4321168350
2020-05-08,4686640300
2020-05-11,4338367030
2020-05-12,4033090460
2020-05-13,3766510920
2020-05-14,3964295740
2020-05-15,3934198050
2020-05-18,4475956470
2020-05-19,4497454820
2020-05-20,4712438320
2020-05-21,4841428420
2020-05-22,4871526110
2020-05-26,5262796080
2020-05-27,5344489810
2020-05-28,5034913570
2020-05-29,4776933370
2020-06-01,5151004660
2020-06-02,5365988160
2020-06-03,5976541300
2020-06-04,6152827770
2020-06-05,6544097740
2020-06-08,6746182230
2020-06-09,6415107640
2020-06-10,6045336020
2020-06-11,5396085850
2020-06-12,5916345920
2020-06-15,5856150540
2020-06-16,6075433710
2020-06-17,5731460110
2020-06-18,5731460110
2020-06-19,5469180240
2020-06-22,5615369020
2020-06-23,5611069350
2020-06-24,5507877270
2020-06-25,5482079250
2020-06-26,5383186840
2020-06-29,5469180240
2020-06-30,5521122960
2020-07-01,5551222540
2020-07-02,5486723440
2020-07-06,5559822420
2020-07-07,5224427100
2020-07-08,5224427100
2020-07-09,5091128960
2020-07-10,5202927400
2020-07-13,5073929200
2020-07-14,4944931000
2020-07-15,5168527880
2020-07-16,5091128960
2020-07-17,4996530280
2020-07-20,4837432500
2020-07-21,4820232740
2020-07-22,4854632260
2020-07-23,4768633460
2020-07-24,4622435500
2020-07-27,4605235740
2020-07-28,4781533280
2020-07-29,4871832020
2020-07-30,4828832620
2020-07-31,4794433100
2020-08-03,4768633460
2020-08-04,4962130760
2020-08-05,4867532080
2020-08-06,4919131360
2020-08-07,5129828420
2020-08-10,5190027580
2020-08-11,5357725240
2020-08-12,5327625660
2020-08-13,5164227940
2020-08-14,5151328120
2020-08-17,5159928000
2020-08-18,5052429500
2020-08-19,4914831420
2020-08-20,4966430700
2020-08-21,4914831420
2020-08-24,5095428900
2020-08-25,5082529080
2020-08-26,4975030580
2020-08-27,5108328720
2020-08-28,5190027580
2020-08-31,5155628060
2020-09-01,5250226740
2020-09-02,5314725840
2020-09-03,5379224940
2020-09-04,5443724040
2020-09-08,5271726440
2020-09-09,5198627460
2020-09-10,5215827220
2020-09-11,5013730040
2020-09-14,5319025780
2020-09-15,5577022180
2020-09-16,5615721640
2020-09-17,5525422900
2020-09-18,5245926800
2020-09-21,4966430700
2020-09-22,4880431900
2020-09-23,4639635260
2020-09-24,4686934600
2020-09-25,4824532680
2020-09-28,4970730640
2020-09-29,4850332320
2020-09-30,4842959780
2020-10-01,4993495830
2020-10-02,5118225700
2020-10-05,5139730850
2020-10-06,5139730850
2020-10-07,5058011280
2020-10-08,5169838060
2020-10-09,4997796860
2020-10-12,4993495830
2020-10-13,4761240210
2020-10-14,4718229910
2020-10-15,4778444330
2020-10-16,4739735060
2020-10-19,4701025790
2020-10-20,4774143300
2020-10-21,4756939180
2020-10-22,4928980380
2020-10-23,4946184500
2020-10-26,4778444330
2020-10-27,4554790770
2020-10-28,4395652660
2020-10-29,4481673260
2020-10-30,4412856780
2020-11-02,4494576350
2020-11-03,4739735060
2020-11-04,4615005190
2020-11-05,4554790770
2020-11-06,4412856780
2020-11-09,5836497710
2020-11-10,6081656420
2020-11-11,6081656420
2020-11-12,5827895650
2020-11-13,6116064660
2020-11-16,6550468690
2020-11-17,6481652210
2020-11-18,6257998650
2020-11-19,6442942940
2020-11-20,6430039850
2020-11-23,6713907830
2020-11-24,6636489290
2020-11-25,6567672810
2020-11-27,6481652210
2020-11-30,6210687320
2020-12-01,6365524400
2020-12-02,6485953240
2020-12-03,6533264570
2020-12-04,6713907830
2020-12-07,6494555300
2020-12-08,6374126460
2020-12-09,6421437790
2020-12-10,6374126460
2020-12-11,6344019250
2020-12-14,6206386290
2020-12-15,6563371780
2020-12-16,6442942940
2020-12-17,6485953240
2020-12-18,6288105860
2020-12-21,6206386290
2020-12-22,6189182170
2020-12-23,6189182170
2020-12-24,6245095560
2020-12-28,6326815130
2020-12-29,6236493500
2020-12-30,6365524400
2020-12-31,6462165240
2021-01-04,6169408920
2021-01-05,6203850840
2021-01-06,6535354320
2021-01-07,6565491000
2021-01-08,6647290560
2021-01-11,6552575280
2021-01-12,6673122000
2021-01-13,6853942080
2021-01-14,7056288360
2021-01-15,7090730279
2021-01-19,7116561720
2021-01-20,7250024160
2021-01-21,7138087919
2021-01-22,7172529840
2021-01-25,7336128960
2021-01-26,7435149480
2021-01-27,7435149480
2021-01-28,7534170000
2021-01-29,7107951240
2021-02-01,7039067400
2021-02-02,7013235960
2021-02-03,7017541200
2021-02-04,7189750800
2021-02-05,7198361279
2021-02-08,7340434200
2021-02-09,7400707560
2021-02-10,7590138120
2021-02-11,7727905800
2021-02-12,7762347720
2021-02-16,7590138120
2021-02-17,7667632439
2021-02-18,7693463880
2021-02-19,7607359080
2021-02-22,7835536800
2021-02-23,7986220200
2021-02-24,8244534599
2021-02-25,8016356880
2021-02-26,7891504919
2021-03-01,7994830680
2021-03-02,7814010599
2021-03-03,8068019759
2021-03-04,8020662120
2021-03-05,8188566480
2021-03-08,8438270400
2021-03-09,8235924120
2021-03-10,8283281759
2021-03-11,8330639400
2021-03-12,8477017560
2021-03-15,8489933279
2021-03-16,8223008400
2021-03-17,8343555120
2021-03-18,8231618880
2021-03-19,8102461680
2021-03-22,7960388759
2021-03-23,7779568680
2021-03-24,7861368240
2021-03-25,8184261240
2021-03-26,8270366040
2021-03-29,8128293120
2021-03-30,8266060800
2021-03-31,8081456250
2021-04-01,8275411200
2021-04-05,8210759550
2021-04-06,8361613399
2021-04-07,8361613399
2021-04-08,8370233620
2021-04-09,8361613399
2021-04-12,8383163950
2021-04-13,8477986370
2021-04-14,8396094280
2021-04-15,8590049230
2021-04-16,8499536919
2021-04-19,8564188570
2021-04-20,8529707690
2021-04-21,8697801980
2021-04-22,8633150330
2021-04-23,8779694070
2021-04-26,8870206380
2021-04-27,8947788360
2021-04-28,9003819790
2021-04-29,9146053420
2021-04-30,9051231000
2021-05-03,9064161330
2021-05-04,9090021990
2021-05-05,8865896270
2021-05-06,9025370340
2021-05-07,9249496060
2021-05-10,9236565730
2021-05-11,9085711880
2021-05-12,8818485060
2021-05-13,8990889460
2021-05-14,9150363530
2021-05-17,9098642210
2021-05-18,8956408580
2021-05-19,8831415390
2021-05-20,8727972750
2021-05-21,8779694070
2021-05-24,8891756930
2021-05-25,8848655830
2021-05-26,8947788360
2021-05-27,9038300670
2021-05-28,9184844410
2021-06-01,9396039800
2021-06-02,9585684640
2021-06-03,9555513870
2021-06-04,9374489250
2021-06-07,9516722880
2021-06-08,9551203760
2021-06-09,9551203760
2021-06-10,9473621780
2021-06-11,9525343100
2021-06-14,9361558920
2021-06-15,9210705070
2021-06-16,9158983750
2021-06-17,8965028800
2021-06-18,8762453630
2021-06-21,9059851220
2021-06-22,8861586160
2021-06-23,8926237810
2021-06-24,8904687260
2021-06-25,9085711880
2021-06-28,8982269240
2021-06-29,8965028800
2021-06-30,11401655700
2021-07-01,11527429360
2021-07-02,11423529380
2021-07-06,11303224140
2021-07-07,11352439920
2021-07-08,11210261000
2021-07-09,11598518820
2021-07-12,11713355640
2021-07-13,11467276740
2021-07-14,11696950380
2021-07-15,11587581980
2021-07-16,11549303040
2021-07-19,10701697940
2021-07-20,11396187280
2021-07-21,11620392500
2021-07-22,11259476780
2021-07-23,11379782020
2021-07-26,11385250440
2021-07-27,11330566240
2021-07-28,11357908340
2021-07-29,11609455660
2021-07-30,11664139860
2021-08-02,11642266180
2021-08-03,11363376760
2021-08-04,11232134680
2021-08-05,11707887220
2021-08-06,11948497700
2021-08-09,11893813500
2021-08-10,11882876660
2021-08-11,12194576600
2021-08-12,12014118740
2021-08-13,12052397680
2021-08-16,11828192460
2021-08-17,11680545120
2021-08-18,11549303040
2021-08-19,11521960940
2021-08-20,11658671440
2021-08-23,11691481960
2021-08-24,11828192460
2021-08-25,12030524000
2021-08-26,11822724040
2021-08-27,11986776640
2021-08-30,11937560860
2021-08-31,11915687180
2021-09-01,12046929260
2021-09-02,12074271360
2021-09-03,12101613460
2021-09-07,11926624020
2021-09-08,11855534560
2021-09-09,11718824060
2021-09-10,11549303040
2021-09-13,11981308220
2021-09-14,11882876660
2021-09-15,11964902960
2021-09-16,12074271360
2021-09-17,11877408240
2021-09-20,11696950380
2021-09-21,11713355640
2021-09-22,11943029280
2021-09-23,11953966120
2021-09-24,11811787200
2021-09-27,11773508260
2021-09-28,11664139860
2021-09-29,11729760900
2021-09-30,12743612500
2021-10-01,13351620999
2021-10-04,13370045500
2021-10-05,13191942000
2021-10-06,13284064500
2021-10-07,13394611500
2021-10-08,13339338000
2021-10-11,13400753000
2021-10-12,13560431999
2021-10-13,13732394000
2021-10-14,13750818500
2021-10-15,13824516500
2021-10-18,14082459500
2021-10-19,13904356000
2021-10-20,14272845999
2021-10-21,14039469000
2021-10-22,14100884000
2021-10-25,14248280000
2021-10-26,14297412000
2021-10-27,13928922000
2021-10-28,13965770999
2021-10-29,13879790000
2021-11-01,14057893500
2021-11-02,14401817500
2021-11-03,14745741500
2021-11-04,14377251500
2021-11-05,14948411000
2021-11-08,14321978000
2021-11-09,14278987500
2021-11-10,14377251500
2021-11-11,14616770000
2021-11-12,14457091000
2021-11-15,14659760500
2021-11-16,14475515500
2021-11-17,14635194499
2021-11-18,14788731999
2021-11-19,14659760500
2021-11-22,14825581000
2021-11-23,14850147000
2021-11-24,14972977000
2021-11-26,14272845999
2021-11-29,14297412000
2021-11-30,13769243000
2021-12-01,13511300000
2021-12-02,14205289500
2021-12-03,14039469000
2021-12-06,14371110000
2021-12-07,14500081500
2021-12-08,14524647500
2021-12-09,14242138500
2021-12-10,14100884000
2021-12-13,14100884000
2021-12-14,13904356000
2021-12-15,14008761500
2021-12-16,13971912500
2021-12-17,14014903000
2021-12-20,13664837500
2021-12-21,14364968500
2021-12-22,14463232500
2021-12-23,14549213500
2021-12-27,14758024500
2021-12-28,14801015000
2021-12-29,14893137500
2021-12-30,15058958000
2021-12-31,15154006550
2022-01-03,15110972859
2022-01-04,15510571410
2022-01-05,15221630920
2022-01-06,15319993640
2022-01-07,15215483250
2022-01-10,15449094710
2022-01-11,15393765680
2022-01-12,15442947040
2022-01-13,15510571410
2022-01-14,15375322670
2022-01-18,15276959950
2022-01-19,14889656740
2022-01-20,14545387220
2022-01-21,14563830230
2022-01-24,14613011590
2022-01-25,14895804410
2022-01-26,14772851010
2022-01-27,14385547800
2022-01-28,14877361400
2022-01-31,14914247420
2022-02-01,14852770720
2022-02-02,15080234510
2022-02-03,14778998680
2022-02-04,14649897609
2022-02-07,14631454600
2022-02-08,14828180040
2022-02-09,15184744900
2022-02-10,14840475380
2022-02-11,14723669650
2022-02-14,14324071100
2022-02-15,14588420910
2022-02-16,14920395090
2022-02-17,14680635960
2022-02-18,14631454600
2022-02-22,14551534890
2022-02-23,14250299060
2022-02-24,14643749940
2022-02-25,15012610140
2022-02-28,14465467510
2022-03-01,14090459640
2022-03-02,14613011590
2022-03-03,14680635960
2022-03-04,14588420910
2022-03-07,14244151390
2022-03-08,14557682560
2022-03-09,14711374310
2022-03-10,14662192950
2022-03-11,14576125570
2022-03-14,14293332750
2022-03-15,14539239550
2022-03-16,14674488290
2022-03-17,14680635960
2022-03-18,14766703340
2022-03-21,14723669650
2022-03-22,15006462470
2022-03-23,14766703340
2022-03-24,14809737030
2022-03-25,14988019460
2022-03-28,14988019460
2022-03-29,15590491120
2022-03-30,15369175000
2022-03-31,14853403786
2022-04-01,14907525500
2022-04-04,14799282071
2022-04-05,14522659977
2022-04-06,14534687024
2022-04-07,14450497691
2022-04-08,14642930453
2022-04-11,14715092738
2022-04-12,14679011595
2022-04-13,15063877119
2022-04-14,15111985309
2022-04-18,15099958261
2022-04-19,15514891404
2022-04-20,15767459403
2022-04-21,15611107784
2022-04-22,15298404547
2022-04-25,15406647975
2022-04-26,15142052928
2022-04-27,15178134071
2022-04-28,15845635213
2022-04-29,15232255785
2022-05-02,14805295595
2022-05-03,15063877119
2022-05-04,15220228737
2022-05-05,14552727596
2022-05-06,14426443596
2022-05-09,14041578073
2022-05-10,13668739597
2022-05-11,13344009312
2022-05-12,13530428550
2022-05-13,13981442835
2022-05-16,13975429311
2022-05-17,14486578834
2022-05-18,13819077692
2022-05-19,13572523216
2022-05-20,13235765883
2022-05-23,13283874074
2022-05-24,13518401502
2022-05-25,13692793692
2022-05-26,13909280549
2022-05-27,14276105501
2022-05-31,14221983787
2022-06-01,13795023597
2022-06-02,14023537501
2022-06-03,13801037121
2022-06-06,13614617883
2022-06-07,13849145311
2022-06-08,13350022836
2022-06-09,12826846265
2022-06-10,12417926647
2022-06-13,11714344362
2022-06-14,11545965696
2022-06-15,11612114457
2022-06-16,11275357125
2022-06-17,11389614077
2022-06-21,11437722267
2022-06-22,11437722267
2022-06-23,11762452552
2022-06-24,12111236933
2022-06-27,12207453314
2022-06-28,12249547980
2022-06-29,12135291028
2022-06-30,12174998640
2022-07-01,12445964720
2022-07-05,12384381520
2022-07-06,12261215120
2022-07-07,12347431600
2022-07-08,12205790240
2022-07-11,12205790240
2022-07-12,12433648080
2022-07-13,12242740160
2022-07-14,11996407360
2022-07-15,12390539840
2022-07-18,12538339520
2022-07-19,12938630320
2022-07-20,13184963120
2022-07-21,13184963120
2022-07-22,13209596400
2022-07-25,13246546320
2022-07-26,13037163440
2022-07-27,13240388000
2022-07-28,13462087520
2022-07-29,13616045520
2022-08-01,13357396080
2022-08-02,13160329840
2022-08-03,13197279760
2022-08-04,13141854880
2022-08-05,13184963120
2022-08-08,13468245840
2022-08-09,13572937280
2022-08-10,13930119840
2022-08-11,14071761200
2022-08-12,14379677200
2022-08-15,14539793520
2022-08-16,14613693360
2022-08-17,14404310480
2022-08-18,14398152160
2022-08-19,13997861360
2022-08-22,13548304000
2022-08-23,13535987360
2022-08-24,13609887200
2022-08-25,13819270080
2022-08-26,13375871040
2022-08-29,13197279760
2022-08-30,13203438080
2022-08-31,12981738559
2022-09-01,13117221600
2022-09-02,13074113360
2022-09-06,13111063280
2022-09-07,13394346000
2022-09-08,13338921120
2022-09-09,13554462320
2022-09-12,13733053600
2022-09-13,13104904960
2022-09-14,12821622240
2022-09-15,12735405760
2022-09-16,12772355679
2022-09-19,12846255520
2022-09-20,12470598000
2022-09-21,12193473600
2022-09-22,11805499440
2022-09-23,11583799920
2022-09-26,11109609280
2022-09-27,11183509120
2022-09-28,11479108480
2022-09-29,11134242559
2022-09-30,11337908960
2022-10-03,11541141439
2022-10-04,11910655040
2022-10-05,11886020800
2022-10-06,11799800960
2022-10-07,11473397280
2022-10-10,11479555840
2022-10-11,11627361280
2022-10-12,11621202720
2022-10-13,11910655040
2022-10-14,11676629760
2022-10-17,11873703680
2022-10-18,12113887520
2022-10-19,11762849600
2022-10-20,11836752320
2022-10-21,12126204640
2022-10-24,12255534400
2022-10-25,12625048000
2022-10-26,12625048000
2022-10-27,12748219200
2022-10-28,13000720160
2022-10-31,13167001280
2022-11-01,13253221120
2022-11-02,12828280479
2022-11-03,12779012000
2022-11-04,13191635520
2022-11-07,13234745439
2022-11-08,13000720160
2022-11-09,12791329120
2022-11-10,13739747360
2022-11-11,13659686080
2022-11-14,13431819360
2022-11-15,13604259040
2022-11-16,13382550880
2022-11-17,13554990560
2022-11-18,13641210400
2022-11-21,13690478880
2022-11-22,14016882560
2022-11-23,13936821280
2022-11-25,13992248320
2022-11-28,13591941920
2022-11-29,13992248320
2022-11-30,14115419520
2022-12-01,13949138400
2022-12-02,13924504160
2022-12-05,13616576160
2022-12-06,13604259040
2022-12-07,13542673439
2022-12-08,13394868000
2022-12-09,13370233760
2022-12-12,13437977920
2022-12-13,13518039200
2022-12-14,13554990560
2022-12-15,13259379680
2022-12-16,13074622880
2022-12-19,12920658880
2022-12-20,12883707520
2022-12-21,12994561600
2022-12-22,12871390400
2022-12-23,13099257120
2022-12-27,13117732800
2022-12-28,12859073280
2022-12-29,13031512960
2022-12-30,13043830080
2023-01-03,13094226359
2023-01-04,13346986850
2023-01-05,12927774330
2023-01-06,13273008170
2023-01-09,13001753010
2023-01-10,12564045820
2023-01-11,12964763670
2023-01-12,13377811300
2023-01-13,13162040150
2023-01-17,13531933550
2023-01-18,13162040150
2023-01-19,13032577460
2023-01-20,13217524160
2023-01-23,13476449540
2023-01-24,13525768660
2023-01-25,13618242010
2023-01-26,13636736680
2023-01-27,13963475850
2023-01-30,13630571790
2023-01-31,13846342940
2023-02-01,13889497170
2023-02-02,14222401230
2023-02-03,13889497170
2023-02-06,13741539810
2023-02-07,13784694040
2023-02-08,13661396240
2023-02-09,13199029490
2023-02-10,13359316630
2023-02-13,13439460200
2023-02-14,13205194380
2023-02-15,13131215700
2023-02-16,13020247680
2023-02-17,13038742350
2023-02-21,12607200050
2023-02-22,12564045820
2023-02-23,12699673400
2023-02-24,12724332960
2023-02-27,12718168070
2023-02-28,12705838290
2023-03-01,12638024500
2023-03-02,12607200050
