,MMC
2018-07-16,43727040000
2018-07-17,43812720000
2018-07-18,44215920000
2018-07-19,43913520000
2018-07-20,44089920000
2018-07-23,44069760000
2018-07-24,43893360000
2018-07-25,44145360000
2018-07-26,43092000000
2018-07-27,42467040000
2018-07-30,42371280000
2018-07-31,42013440000
2018-08-01,41857200000
2018-08-02,41741280000
2018-08-03,41907600000
2018-08-06,42078960000
2018-08-07,42204960000
2018-08-08,42336000000
2018-08-09,42346080000
2018-08-10,41837040000
2018-08-13,41519520000
2018-08-14,41711040000
2018-08-15,41731200000
2018-08-16,42149520000
2018-08-17,42336000000
2018-08-20,42003360000
2018-08-21,42416640000
2018-08-22,42063840000
2018-08-23,42058800000
2018-08-24,42436800000
2018-08-27,42698880000
2018-08-28,42451920000
2018-08-29,42648480000
2018-08-30,42366240000
2018-08-31,42653520000
2018-09-04,42729120000
2018-09-05,42784560000
2018-09-06,43011360000
2018-09-07,43207920000
2018-09-10,43419600000
2018-09-11,43530480000
2018-09-12,43212960000
2018-09-13,43293600000
2018-09-14,43732080000
2018-09-17,43661520000
2018-09-18,41912640000
2018-09-19,42991200000
2018-09-20,42875280000
2018-09-21,43313760000
2018-09-24,43021440000
2018-09-25,42487200000
2018-09-26,42169680000
2018-09-27,41998320000
2018-09-28,41690880000
2018-10-01,42043680000
2018-10-02,42089040000
2018-10-03,42053760000
2018-10-04,42134400000
2018-10-05,41922720000
2018-10-08,42099120000
2018-10-09,41973120000
2018-10-10,40854240000
2018-10-11,40138560000
2018-10-12,40108320000
2018-10-15,39816000000
2018-10-16,40486320000
2018-10-17,40778640000
2018-10-18,40345200000
2018-10-19,40551840000
2018-10-22,40491360000
2018-10-23,40365360000
2018-10-24,38898720000
2018-10-25,41186880000
2018-10-26,41302800000
2018-10-29,41509440000
2018-10-30,42431760000
2018-10-31,42714000000
2018-11-01,42628320000
2018-11-02,42588000000
2018-11-05,43202880000
2018-11-06,43530480000
2018-11-07,43963920000
2018-11-08,44266320000
2018-11-09,44231040000
2018-11-12,43933680000
2018-11-13,43596000000
2018-11-14,43762320000
2018-11-15,44009280000
2018-11-16,44352000000
2018-11-19,44775360000
2018-11-20,43495200000
2018-11-21,42960960000
2018-11-23,42769440000
2018-11-26,43293600000
2018-11-27,43273440000
2018-11-28,44014320000
2018-11-29,43933680000
2018-11-30,44704800000
2018-12-03,44906400000
2018-12-04,43737120000
2018-12-06,42955920000
2018-12-07,42724080000
2018-12-10,42623280000
2018-12-11,42073920000
2018-12-12,42310800000
2018-12-13,42351120000
2018-12-14,41832000000
2018-12-17,41055840000
2018-12-18,40813920000
2018-12-19,40415760000
2018-12-20,39967200000
2018-12-21,39054960000
2018-12-24,38062080000
2018-12-26,39034800000
2018-12-27,39765600000
2018-12-28,39750480000
2018-12-31,40273750000
2019-01-02,39915200000
2019-01-03,39395050000
2019-01-04,40359600000
2019-01-07,40536350000
2019-01-08,40814100000
2019-01-09,40849450000
2019-01-10,41137300000
2019-01-11,40980750000
2019-01-14,41152450000
2019-01-15,41248400000
2019-01-16,41410000000
2019-01-17,41601900000
2019-01-18,42450300000
2019-01-22,42000850000
2019-01-23,42071550000
2019-01-24,41915000000
2019-01-25,42177600000
2019-01-28,41945300000
2019-01-29,41723100000
2019-01-30,42298800000
2019-01-31,44535950000
2019-02-01,45576250000
2019-02-04,46394350000
2019-02-05,46505450000
2019-02-06,45677250000
2019-02-07,45202550000
2019-02-08,45409600000
2019-02-11,45737850000
2019-02-12,45909550000
2019-02-13,46076200000
2019-02-14,45525750000
2019-02-15,46035800000
2019-02-19,46222650000
2019-02-20,46434750000
2019-02-21,46505450000
2019-02-22,46737750000
2019-02-25,46752900000
2019-02-26,46747850000
2019-02-27,46864000000
2019-02-28,46975100000
2019-03-01,46909450000
2019-03-04,46778150000
2019-03-05,46141850000
2019-03-06,46050950000
2019-03-07,45369200000
2019-03-08,45237900000
2019-03-11,45843900000
2019-03-12,46151950000
2019-03-13,46323650000
2019-03-14,46707450000
2019-03-15,47111450000
2019-03-18,46954900000
2019-03-19,46808450000
2019-03-20,46550900000
2019-03-21,47005400000
2019-03-22,46495350000
2019-03-25,46586250000
2019-03-26,46813500000
2019-03-27,46465050000
2019-03-28,46929650000
2019-03-29,47419500000
2019-04-01,48068670000
2019-04-02,47891220000
2019-04-03,47982480000
2019-04-04,47936850000
2019-04-05,47663070000
2019-04-08,47450130000
2019-04-09,46993830000
2019-04-10,47211840000
2019-04-11,47470410000
2019-04-12,47997690000
2019-04-15,48104160000
2019-04-16,48433710000
2019-04-17,47865870000
2019-04-18,47516040000
2019-04-22,47328450000
2019-04-23,48058530000
2019-04-24,47977410000
2019-04-25,47612370000
2019-04-26,47475480000
2019-04-29,47303100000
2019-04-30,47805030000
2019-05-01,46897500000
2019-05-02,47221980000
2019-05-03,47597160000
2019-05-06,47658000000
2019-05-07,47287890000
2019-05-08,47480550000
2019-05-09,47627580000
2019-05-10,48732840000
2019-05-13,48012900000
2019-05-14,48114300000
2019-05-15,48028110000
2019-05-16,48524970000
2019-05-17,48565530000
2019-05-20,48621300000
2019-05-21,49255050000
2019-05-22,49326030000
2019-05-23,48768330000
2019-05-24,48357660000
2019-05-28,48094020000
2019-05-29,48423570000
2019-05-30,48585810000
2019-05-31,48469200000
2019-06-03,48900150000
2019-06-04,49158720000
2019-06-05,49822890000
2019-06-06,50187930000
2019-06-07,50284260000
2019-06-10,50294400000
2019-06-11,49929360000
2019-06-12,49772190000
2019-06-13,49691070000
2019-06-14,49777260000
2019-06-17,49209420000
2019-06-18,49275330000
2019-06-19,49635300000
2019-06-20,49417290000
2019-06-21,49189140000
2019-06-24,49726560000
2019-06-25,49995270000
2019-06-26,49467990000
2019-06-27,50360310000
2019-06-28,50573250000
2019-07-01,51019980000
2019-07-02,51647420000
2019-07-03,52077520000
2019-07-05,51991500000
2019-07-08,51612000000
2019-07-09,51627180000
2019-07-10,51455140000
2019-07-11,51566460000
2019-07-12,52021860000
2019-07-15,52128120000
2019-07-16,51910540000
2019-07-17,51186960000
2019-07-18,51389360000
2019-07-19,50903600000
2019-07-22,51095880000
2019-07-23,51343820000
2019-07-24,51652480000
2019-07-25,51480440000
2019-07-26,51839700000
2019-07-29,52183780000
2019-07-30,50827700000
2019-07-31,49992800000
2019-08-01,49896660000
2019-08-02,50058580000
2019-08-05,48439380000
2019-08-06,49415960000
2019-08-07,49107300000
2019-08-08,50427960000
2019-08-09,50235680000
2019-08-12,49415960000
2019-08-13,50205320000
2019-08-14,48641780000
2019-08-15,48909960000
2019-08-16,49476680000
2019-08-19,49896660000
2019-08-20,49188260000
2019-08-21,49486800000
2019-08-22,49674020000
2019-08-23,48403960000
2019-08-26,49071880000
2019-08-27,49365360000
2019-08-28,49456440000
2019-08-29,50195200000
2019-08-30,50544340000
2019-09-03,49992800000
2019-09-04,50584820000
2019-09-05,51131300000
2019-09-06,51060460000
2019-09-09,50534220000
2019-09-10,49628480000
2019-09-11,49957380000
2019-09-12,50438080000
2019-09-13,50519040000
2019-09-16,50615180000
2019-09-17,51338760000
2019-09-18,51419720000
2019-09-19,51733440000
2019-09-20,51055400000
2019-09-23,51166720000
2019-09-24,50868180000
2019-09-25,50797340000
2019-09-26,50736620000
2019-09-27,50478560000
2019-09-30,50425200000
2019-10-01,49543200000
2019-10-02,48424320000
2019-10-03,48656160000
2019-10-04,49573440000
2019-10-07,49205520000
2019-10-08,48006000000
2019-10-09,48192480000
2019-10-10,48499920000
2019-10-11,48933360000
2019-10-14,48948480000
2019-10-15,49230720000
2019-10-16,49492800000
2019-10-17,49618800000
2019-10-18,49921200000
2019-10-21,50268960000
2019-10-22,49921200000
2019-10-23,49890960000
2019-10-24,49744800000
2019-10-25,49175280000
2019-10-28,49326480000
2019-10-29,51453360000
2019-10-30,52179120000
2019-10-31,52224480000
2019-11-01,52552080000
2019-11-04,51755760000
2019-11-05,51256800000
2019-11-06,52138800000
2019-11-07,52007760000
2019-11-08,52068240000
2019-11-11,52118640000
2019-11-12,52491600000
2019-11-13,52914960000
2019-11-14,53091360000
2019-11-15,53172000000
2019-11-18,53544960000
2019-11-19,54018720000
2019-11-20,54008640000
2019-11-21,53988480000
2019-11-22,54396720000
2019-11-25,54432000000
2019-11-26,54522720000
2019-11-27,54608400000
2019-11-29,54467280000
2019-12-02,53892720000
2019-12-03,53439120000
2019-12-04,53988480000
2019-12-05,54114480000
2019-12-06,54558000000
2019-12-09,54603360000
2019-12-10,54784800000
2019-12-11,54920880000
2019-12-12,55581120000
2019-12-13,55712160000
2019-12-16,56271600000
2019-12-17,56473200000
2019-12-18,56211120000
2019-12-19,56553840000
2019-12-20,56609280000
2019-12-23,56085120000
2019-12-24,56231280000
2019-12-26,56367360000
2019-12-27,56463120000
2019-12-30,56362320000
2019-12-31,56262050000
2020-01-02,56585250000
2020-01-03,56499400000
2020-01-06,56514550000
2020-01-07,56342850000
2020-01-08,56176200000
2020-01-09,56575150000
2020-01-10,56408500000
2020-01-13,56560000000
2020-01-14,56312550000
2020-01-15,56666050000
2020-01-16,56974100000
2020-01-17,57645750000
2020-01-21,57549800000
2020-01-22,57373050000
2020-01-23,57686150000
2020-01-24,57504350000
2020-01-27,57065000000
2020-01-28,58145700000
2020-01-29,58549700000
2020-01-30,57873000000
2020-01-31,56489300000
2020-02-03,57292250000
2020-02-04,57938650000
2020-02-05,58928450000
2020-02-06,58807250000
2020-02-07,58923400000
2020-02-10,59372850000
2020-02-11,59665750000
2020-02-12,59968750000
2020-02-13,60281850000
2020-02-14,59983900000
2020-02-18,60322250000
2020-02-19,59832400000
2020-02-20,59125400000
2020-02-21,58756750000
2020-02-24,57231650000
2020-02-25,56110550000
2020-02-26,56857950000
2020-02-27,53974400000
2020-02-28,52802800000
2020-03-02,54545050000
2020-03-03,53792600000
2020-03-04,55853000000
2020-03-05,53812800000
2020-03-06,53363350000
2020-03-09,50439400000
2020-03-10,52060450000
2020-03-11,49969750000
2020-03-12,46965000000
2020-03-13,49813200000
2020-03-16,44369300000
2020-03-17,46409500000
2020-03-18,40809050000
2020-03-19,39910150000
2020-03-20,40334350000
2020-03-23,38728450000
2020-03-24,43899650000
2020-03-25,43864300000
2020-03-26,43359300000
2020-03-27,43152250000
2020-03-30,45222750000
2020-03-31,43748760000
2020-04-01,41502120000
2020-04-02,41871500000
2020-04-03,40429400000
2020-04-06,44188980000
2020-04-07,44224400000
2020-04-08,47366660000
2020-04-09,48884660000
2020-04-13,48080120000
2020-04-14,50316640000
2020-04-15,48727800000
2020-04-16,49193320000
2020-04-17,49861240000
2020-04-20,48454560000
2020-04-21,46906200000
2020-04-22,47604480000
2020-04-23,46850540000
2020-04-24,47204740000
2020-04-27,47918200000
2020-04-28,47189560000
2020-04-29,47877720000
2020-04-30,49248980000
2020-05-01,49132600000
2020-05-04,49962440000
2020-05-05,50731560000
2020-05-06,50033280000
2020-05-07,51434900000
2020-05-08,52613880000
2020-05-11,52669540000
2020-05-12,52775800000
2020-05-13,53180600000
2020-05-14,53686600000
2020-05-15,52861820000
2020-05-18,54142000000
2020-05-19,53398180000
2020-05-20,52613880000
2020-05-21,52897240000
2020-05-22,52877000000
2020-05-26,53509500000
2020-05-27,53615760000
2020-05-28,53934540000
2020-05-29,53595520000
2020-06-01,53990200000
2020-06-02,54658120000
2020-06-03,55270380000
2020-06-04,55012320000
2020-06-05,56413940000
2020-06-08,56373460000
2020-06-09,55882640000
2020-06-10,55720720000
2020-06-11,52740380000
2020-06-12,52796040000
2020-06-15,53636000000
2020-06-16,54329220000
2020-06-17,54921240000
2020-06-18,54860520000
2020-06-19,52411480000
2020-06-22,53413360000
2020-06-23,53514560000
2020-06-24,52588580000
2020-06-25,54131880000
2020-06-26,53003500000
2020-06-29,53271680000
2020-06-30,54436590000
2020-07-01,54517710000
2020-07-02,54700230000
2020-07-06,54715440000
2020-07-07,54426450000
2020-07-08,55303560000
2020-07-09,54872610000
2020-07-10,55496220000
2020-07-13,55141320000
2020-07-14,55891680000
2020-07-15,56571060000
2020-07-16,56697810000
2020-07-17,57640830000
2020-07-20,57534360000
2020-07-21,58000800000
2020-07-22,58563570000
2020-07-23,58446960000
2020-07-24,58112340000
2020-07-27,58107270000
2020-07-28,57904470000
2020-07-29,58599060000
2020-07-30,59171970000
2020-07-31,59116200000
2020-08-03,58720740000
2020-08-04,59516730000
2020-08-05,60044010000
2020-08-06,60216390000
2020-08-07,59694180000
2020-08-10,59019870000
2020-08-11,59308860000
2020-08-12,59141550000
2020-08-13,59395050000
2020-08-14,59121270000
2020-08-17,59070570000
2020-08-18,59283510000
2020-08-19,58862700000
2020-08-20,58837350000
2020-08-21,57529290000
2020-08-24,57098340000
2020-08-25,57285930000
2020-08-26,57909540000
2020-08-27,58142760000
2020-08-28,57798000000
2020-08-31,58259370000
2020-09-01,58548360000
2020-09-02,60287370000
2020-09-03,59106060000
2020-09-04,58512870000
2020-09-08,57534360000
2020-09-09,59192250000
2020-09-10,58614270000
2020-09-11,58700460000
2020-09-14,59724600000
2020-09-15,60140340000
2020-09-16,60246810000
2020-09-17,59765160000
2020-09-18,59658690000
2020-09-21,58948890000
2020-09-22,58948890000
2020-09-23,58071780000
2020-09-24,57154110000
2020-09-25,57270720000
2020-09-28,58071780000
2020-09-29,57823350000
2020-09-30,58152900000
2020-10-01,57914610000
2020-10-02,58081920000
2020-10-05,58639620000
2020-10-06,58244160000
2020-10-07,58147830000
2020-10-08,57929820000
2020-10-09,58664970000
2020-10-12,59111130000
2020-10-13,58279650000
2020-10-14,58056570000
2020-10-15,57980520000
2020-10-16,58274580000
2020-10-19,57306210000
2020-10-20,57022290000
2020-10-21,56936100000
2020-10-22,57483660000
2020-10-23,57645900000
2020-10-26,56322630000
2020-10-27,55977870000
2020-10-28,54517710000
2020-10-29,52195650000
2020-10-30,52454220000
2020-11-02,53179230000
2020-11-03,54030990000
2020-11-04,55263000000
2020-11-05,54958800000
2020-11-06,55546920000
2020-11-09,56064060000
2020-11-10,57042570000
2020-11-11,57473520000
2020-11-12,56951310000
2020-11-13,57448170000
2020-11-16,58639620000
2020-11-17,57919680000
2020-11-18,56784000000
2020-11-19,58041360000
2020-11-20,57280860000
2020-11-23,57432960000
2020-11-24,58355700000
2020-11-25,58421610000
2020-11-27,57980520000
2020-11-30,58122480000
2020-12-01,58984380000
2020-12-02,58822140000
2020-12-03,59085780000
2020-12-04,59481240000
2020-12-07,58842420000
2020-12-08,59166900000
2020-12-09,58761300000
2020-12-10,58492590000
2020-12-11,58528080000
2020-12-14,58264440000
2020-12-15,59141550000
2020-12-16,59379840000
2020-12-17,60175830000
2020-12-18,58948890000
2020-12-21,58330350000
2020-12-22,58000800000
2020-12-23,57640830000
2020-12-24,58370910000
2020-12-28,58406400000
2020-12-29,58203600000
2020-12-30,58310070000
2020-12-31,59553000000
2021-01-04,57776590000
2021-01-05,57374480000
2021-01-06,57771500000
2021-01-07,57690060000
2021-01-08,57761320000
2021-01-11,57308310000
2021-01-12,57517000000
2021-01-13,57761320000
2021-01-14,57002910000
2021-01-15,56926560000
2021-01-19,57119980000
2021-01-20,57740960000
2021-01-21,56921470000
2021-01-22,56763680000
2021-01-25,57023270000
2021-01-26,56631340000
2021-01-27,54768400000
2021-01-28,55394470000
2021-01-29,55944190000
2021-02-01,55984910000
2021-02-02,57466100000
2021-02-03,56570260000
2021-02-04,56855300000
2021-02-05,57822400000
2021-02-08,57959830000
2021-02-09,57949650000
2021-02-10,57379570000
2021-02-11,57415200000
2021-02-12,57415200000
2021-02-16,58280500000
2021-02-17,59899120000
2021-02-18,59924570000
2021-02-19,59588630000
2021-02-22,60260510000
2021-02-23,60229970000
2021-02-24,60581180000
2021-02-25,60179070000
2021-02-26,58646980000
2021-03-01,59787140000
2021-03-02,59023640000
2021-03-03,58550270000
2021-03-04,57623890000
2021-03-05,59558090000
2021-03-08,59731150000
2021-03-09,59456290000
2021-03-10,59731150000
2021-03-11,60163800000
2021-03-12,60006010000
2021-03-15,60499740000
2021-03-16,60459020000
2021-03-17,60652440000
2021-03-18,60733880000
2021-03-19,59491920000
2021-03-22,59695520000
2021-03-23,59517370000
2021-03-24,60062000000
2021-03-25,60403030000
2021-03-26,61197070000
2021-03-29,62036920000
2021-03-30,61853680000
2021-03-31,61874400000
2021-04-01,62560200000
2021-04-05,63444120000
2021-04-06,63235840000
2021-04-07,63022480000
2021-04-08,63413640000
2021-04-09,64099440000
2021-04-12,64114680000
2021-04-13,64129920000
2021-04-14,63723520000
2021-04-15,64495680000
2021-04-16,64739520000
2021-04-19,64592200000
2021-04-20,64693800000
2021-04-21,64785240000
2021-04-22,64470280000
2021-04-23,64856360000
2021-04-26,64617600000
2021-04-27,67162680000
2021-04-28,68077079999
2021-04-29,69077840000
2021-04-30,68935600000
2021-05-03,68732400000
2021-05-04,68661280000
2021-05-05,69931280000
2021-05-06,69987160000
2021-05-07,70088760000
2021-05-10,69997320000
2021-05-11,68463160000
2021-05-12,67457319999
2021-05-13,68371720000
2021-05-14,68356480000
2021-05-17,68320920000
2021-05-18,67965319999
2021-05-19,68193920000
2021-05-20,68940680000
2021-05-21,69179440000
2021-05-24,69306440000
2021-05-25,69392800000
2021-05-26,69342000000
2021-05-27,69738240000
2021-05-28,70281800000
2021-06-01,70515480000
2021-06-02,70779640000
2021-06-03,70799960000
2021-06-04,70952360000
2021-06-07,70088760000
2021-06-08,69804280000
2021-06-09,69809360000
2021-06-10,70352920000
2021-06-11,70571360000
2021-06-14,70932040000
2021-06-15,71440040000
2021-06-16,70972680000
2021-06-17,69514720000
2021-06-18,68229480000
2021-06-21,69260720000
2021-06-22,69453760000
2021-06-23,69844920000
2021-06-24,70180200000
2021-06-25,70967600000
2021-06-28,70586600000
2021-06-29,71597520000
2021-06-30,71184080000
2021-07-01,72024040000
2021-07-02,72008860000
2021-07-06,72130300000
2021-07-07,72140420000
2021-07-08,71609120000
2021-07-09,72155600000
2021-07-12,71765980000
2021-07-13,71371300000
2021-07-14,71325760000
2021-07-15,71371300000
2021-07-16,71512980000
2021-07-19,70354240000
2021-07-20,71700200000
2021-07-21,72049340000
2021-07-22,73825400000
2021-07-23,74589460000
2021-07-26,74705840000
2021-07-27,74235260000
2021-07-28,73263740000
2021-07-29,74280800000
2021-07-30,74493320000
2021-08-02,74882940000
2021-08-03,76066980000
2021-08-04,75338340000
2021-08-05,76370580000
2021-08-06,75844340000
2021-08-09,76223840000
2021-08-10,76061920000
2021-08-11,76704540000
2021-08-12,76446480000
2021-08-13,76729840000
2021-08-16,77686180000
2021-08-17,78187120000
2021-08-18,77387640000
2021-08-19,77883520000
2021-08-20,78495780000
2021-08-23,78865160000
2021-08-24,78566620000
2021-08-25,78591920000
2021-08-26,78288320000
2021-08-27,79113100000
2021-08-30,79143460000
2021-08-31,79543200000
2021-09-01,79973300000
2021-09-02,80666520000
2021-09-03,80707000000
2021-09-07,79892340000
2021-09-08,80454000000
2021-09-09,81106740000
2021-09-10,81202880000
2021-09-13,80524840000
2021-09-14,79750660000
2021-09-15,80352800000
2021-09-16,80059320000
2021-09-17,78849980000
2021-09-20,78374340000
2021-09-21,78728540000
2021-09-22,79482480000
2021-09-23,80216180000
2021-09-24,80686760000
2021-09-27,79224420000
2021-09-28,77554620000
2021-09-29,78166880000
2021-09-30,76320720000
2021-10-01,77681520000
2021-10-04,76476960000
2021-10-05,77888160000
2021-10-06,78246000000
2021-10-07,78926400000
2021-10-08,78956640000
2021-10-11,79037280000
2021-10-12,79128000000
2021-10-13,79339680000
2021-10-14,80977680000
2021-10-15,81648000000
2021-10-18,81552240000
2021-10-19,82988640000
2021-10-20,83588400000
2021-10-21,84888720000
2021-10-22,85463280000
2021-10-25,85241520000
2021-10-26,85130640000
2021-10-27,84490560000
2021-10-28,84394800000
2021-10-29,84067200000
2021-11-01,82046160000
2021-11-02,82701360000
2021-11-03,81960480000
2021-11-04,81234720000
2021-11-05,81370800000
2021-11-08,82656000000
2021-11-09,83119680000
2021-11-10,83235600000
2021-11-11,83119680000
2021-11-12,84016800000
2021-11-15,84344400000
2021-11-16,84954240000
2021-11-17,84566160000
2021-11-18,84420000000
2021-11-19,85337280000
2021-11-22,85312080000
2021-11-23,85201200000
2021-11-24,85569120000
2021-11-26,83870640000
2021-11-29,84183120000
2021-11-30,82666080000
2021-12-01,82524960000
2021-12-02,84908880000
2021-12-03,84566160000
2021-12-06,85911840000
2021-12-07,86980320000
2021-12-08,87146640000
2021-12-09,86209200000
2021-12-10,86587200000
2021-12-13,86007600000
2021-12-14,85165920000
2021-12-15,85891680000
2021-12-16,85680000000
2021-12-17,84823200000
2021-12-20,84823200000
2021-12-21,85100400000
2021-12-22,85921920000
2021-12-23,85967280000
2021-12-27,87640560000
2021-12-28,87580080000
2021-12-29,87640560000
2021-12-30,87438960000
2021-12-31,87431460000
2022-01-03,84116690000
2022-01-04,84076450000
2022-01-05,82909490000
2022-01-06,83845070000
2022-01-07,82396430000
2022-01-10,83085540000
2022-01-11,83362190000
2022-01-12,83684110000
2022-01-13,82466850000
2022-01-14,81083600000
2022-01-18,79846220000
2022-01-19,79609810000
2022-01-20,79569570000
2022-01-21,78996150000
2022-01-24,79453880000
2022-01-25,78794950000
2022-01-26,77462000000
2022-01-27,74096930000
2022-01-28,75585810000
2022-01-31,77280920000
2022-02-01,77220560000
2022-02-02,77849310000
2022-02-03,76471090000
2022-02-04,77084750000
2022-02-07,77119960000
2022-02-08,77401640000
2022-02-09,78689320000
2022-02-10,77215530000
2022-02-11,76561630000
2022-02-14,76310130000
2022-02-15,77230620000
2022-02-16,77431820000
2022-02-17,76028450000
2022-02-18,76551570000
2022-02-22,76023420000
2022-02-23,74816220000
2022-02-24,76345340000
2022-02-25,78216500000
2022-02-28,78171230000
2022-03-01,77331220000
2022-03-02,78236620000
2022-03-03,78387520000
2022-03-04,78714470000
2022-03-07,76360430000
2022-03-08,74408790000
2022-03-09,76616960000
2022-03-10,76199470000
2022-03-11,75243770000
2022-03-14,75470120000
2022-03-15,78115900000
2022-03-16,79474000000
2022-03-17,80877370000
2022-03-18,81651990000
2022-03-21,81410550000
2022-03-22,81888400000
2022-03-23,81762650000
2022-03-24,82577510000
2022-03-25,83553330000
2022-03-28,85117660000
2022-03-29,86239350000
2022-03-30,86435520000
2022-03-31,85380420000
2022-04-01,86011680000
2022-04-04,85721100000
2022-04-05,85139940000
2022-04-06,86011680000
2022-04-07,86788230000
2022-04-08,86457570000
2022-04-11,85540740000
2022-04-12,84488640000
2022-04-13,85114890000
2022-04-14,85049760000
2022-04-18,85395450000
2022-04-19,86202060000
2022-04-20,87379410000
2022-04-21,89528700000
2022-04-22,85585830000
2022-04-25,86021700000
2022-04-26,84358380000
2022-04-27,84378420000
2022-04-28,86026710000
2022-04-29,81011700000
2022-05-02,79122930000
2022-05-03,79849380000
2022-05-04,81883440000
2022-05-05,80761200000
2022-05-06,81046770000
2022-05-09,78682050000
2022-05-10,79137960000
2022-05-11,78311310000
2022-05-12,78140970000
2022-05-13,80134950000
2022-05-16,79674030000
2022-05-17,79824330000
2022-05-18,76377450000
2022-05-19,76086870000
2022-05-20,75074850000
2022-05-23,76312320000
2022-05-24,76953600000
2022-05-25,76397490000
2022-05-26,78702090000
2022-05-27,80756190000
2022-05-31,80134950000
2022-06-01,78361410000
2022-06-02,80205090000
2022-06-03,78787260000
2022-06-06,79147980000
2022-06-07,79483650000
2022-06-08,78326340000
2022-06-09,76653000000
2022-06-10,75170040000
2022-06-13,73802310000
2022-06-14,73777260000
2022-06-15,74343390000
2022-06-16,72314340000
2022-06-17,72364440000
2022-06-21,74598900000
2022-06-22,75395490000
2022-06-23,77444580000
2022-06-24,79573830000
2022-06-27,79623930000
2022-06-28,77509710000
2022-06-29,77670030000
2022-06-30,77314500000
2022-07-01,77912100000
2022-07-05,77787600000
2022-07-06,78494760000
2022-07-07,77932020000
2022-07-08,77483820000
2022-07-11,77379240000
2022-07-12,76263720000
2022-07-13,75491820000
2022-07-14,74216940000
2022-07-15,75188040000
2022-07-18,73878300000
2022-07-19,76333440000
2022-07-20,76418100000
2022-07-21,78743760000
2022-07-22,78106320000
2022-07-25,78096360000
2022-07-26,77593380000
2022-07-27,78738780000
2022-07-28,80561460000
2022-07-29,81652080000
2022-08-01,80656080000
2022-08-02,80601300000
2022-08-03,82364220000
2022-08-04,82324380000
2022-08-05,82468800000
2022-08-08,83151060000
2022-08-09,83195880000
2022-08-10,84500640000
2022-08-11,84774540000
2022-08-12,86014560000
2022-08-15,86233680000
2022-08-16,86119140000
2022-08-17,86069340000
2022-08-18,86208780000
2022-08-19,85546440000
2022-08-22,83818380000
2022-08-23,83111220000
2022-08-24,83798460000
2022-08-25,84844260000
2022-08-26,82648080000
2022-08-29,81846300000
2022-08-30,80944920000
2022-08-31,80362260000
2022-09-01,80959860000
2022-09-02,79814460000
2022-09-06,80461860000
2022-09-07,82448880000
2022-09-08,82802460000
2022-09-09,83046480000
2022-09-12,83360220000
2022-09-13,79924020000
2022-09-14,79087380000
2022-09-15,78131220000
2022-09-16,77857320000
2022-09-19,78295560000
2022-09-20,77424060000
2022-09-21,76492800000
2022-09-22,75302580000
2022-09-23,75387240000
2022-09-26,74296620000
2022-09-27,74291640000
2022-09-28,75173100000
2022-09-29,75023700000
2022-09-30,74047840000
2022-10-03,76820480000
2022-10-04,78720160000
2022-10-05,78978080000
2022-10-06,78030720000
2022-10-07,75486240000
2022-10-10,76379040000
2022-10-11,75570560000
2022-10-12,75387040000
2022-10-13,77371040000
2022-10-14,75342400000
2022-10-17,77316480000
2022-10-18,78115040000
2022-10-19,77857120000
2022-10-20,76661760000
2022-10-21,76845280000
2022-10-24,77599200000
2022-10-25,75942560000
2022-10-26,76602240000
2022-10-27,76994080000
2022-10-28,81215040000
2022-10-31,80099040000
2022-11-01,80471040000
2022-11-02,78893760000
2022-11-03,78878880000
2022-11-04,79543520000
2022-11-07,80852960000
2022-11-08,80218080000
2022-11-09,79017760000
2022-11-10,83521440000
2022-11-11,82633600000
2022-11-14,81983840000
2022-11-15,81155520000
2022-11-16,82092960000
2022-11-17,82162400000
2022-11-18,83080000000
2022-11-21,84255520000
2022-11-22,84726720000
2022-11-23,84563040000
2022-11-25,85222720000
2022-11-28,83516480000
2022-11-29,83665280000
2022-11-30,85897280000
2022-12-01,85822880000
2022-12-02,86259360000
2022-12-05,85148320000
2022-12-06,85287200000
2022-12-07,84935040000
2022-12-08,85411200000
2022-12-09,84845760000
2022-12-12,85822880000
2022-12-13,86036160000
2022-12-14,85495520000
2022-12-15,83377600000
2022-12-16,81934240000
2022-12-19,81210080000
2022-12-20,81765600000
2022-12-21,83124640000
2022-12-22,82187200000
2022-12-23,82132640000
2022-12-27,82554240000
2022-12-28,81641600000
2022-12-29,82722880000
2022-12-30,82078080000
2023-01-03,82160100000
2023-01-04,83758950000
2023-01-05,82239300000
2023-01-06,84625200000
2023-01-09,84343050000
2023-01-10,84343050000
2023-01-11,86085450000
2023-01-12,86209200000
2023-01-13,85823100000
2023-01-17,85144950000
2023-01-18,83560950000
2023-01-19,83952000000
2023-01-20,85694400000
2023-01-23,85887450000
2023-01-24,85877550000
2023-01-25,85773600000
2023-01-26,86951700000
2023-01-27,85204350000
2023-01-30,85105350000
2023-01-31,86580450000
2023-02-01,86852700000
2023-02-02,86783400000
2023-02-03,85080600000
2023-02-06,85263750000
2023-02-07,86035950000
2023-02-08,85833000000
2023-02-09,84847950000
2023-02-10,85164750000
2023-02-13,86130000000
2023-02-14,82665000000
2023-02-15,83194650000
2023-02-16,82422450000
2023-02-17,82387800000
2023-02-21,81145350000
2023-02-22,81209700000
2023-02-23,81120600000
2023-02-24,80209800000
2023-02-27,80303850000
2023-02-28,80259300000
2023-03-01,80194950000
2023-03-02,80135550000
