,X
2013-11-26,3841399600
2013-11-27,3884821600
2013-11-29,3880479400
2013-12-02,3786398400
2013-12-03,3863110600
2013-12-04,3916664400
2013-12-05,3900743000
2013-12-06,3811004199
2013-12-09,3881926800
2013-12-10,3919559199
2013-12-11,3802319800
2013-12-12,3837057400
2013-12-13,3952849400
2013-12-16,3923901400
2013-12-17,3929691000
2013-12-18,3939822800
2013-12-19,4145353600
2013-12-20,4045483000
2013-12-23,4204697000
2013-12-24,4269830000
2013-12-26,4259698200
2013-12-27,4355226600
2013-12-30,4272724800
2013-12-31,4270331500
2014-01-02,4383241960
2014-01-03,4328234300
2014-01-06,4280464490
2014-01-07,4261646080
2014-01-08,4284807200
2014-01-09,4096623100
2014-01-10,4134259920
2014-01-13,4043063010
2014-01-14,4224009260
2014-01-15,4158868610
2014-01-16,4100965809
2014-01-17,3969236940
2014-01-21,3862116760
2014-01-22,3841850780
2014-01-23,3812899380
2014-01-24,3659456960
2014-01-27,3684065650
2014-01-28,3668142380
2014-01-29,3713017050
2014-01-30,3796976110
2014-01-31,3779605270
2014-02-03,3627610420
2014-02-04,3644981260
2014-02-05,3592868740
2014-02-06,3694198640
2014-02-07,3704331630
2014-02-10,3704331630
2014-02-11,3782500410
2014-02-12,3779605270
2014-02-13,3846193490
2014-02-14,3941733110
2014-02-18,3870802180
2014-02-19,3598659020
2014-02-20,3634848270
2014-02-21,3618925000
2014-02-24,3497329120
2014-02-25,3430740900
2014-02-26,3506014540
2014-02-27,3553784350
2014-02-28,3506014540
2014-03-03,3482853420
2014-03-04,3527728090
2014-03-05,3537861080
2014-03-06,3630505559
2014-03-07,3595763880
2014-03-10,3546546500
2014-03-11,3587078460
2014-03-12,3598659020
2014-03-13,3532070800
2014-03-14,3481405850
2014-03-17,3501671830
2014-03-18,3691303500
2014-03-19,3710121910
2014-03-20,3786843120
2014-03-21,3921467130
2014-03-24,3956208809
2014-03-25,4015559180
2014-03-26,3948970960
2014-03-27,3905543860
2014-03-28,3933047690
2014-03-31,4000247240
2014-04-01,4010389120
2014-04-02,4000247240
2014-04-03,4088626480
2014-04-04,4021979840
2014-04-07,3936498280
2014-04-08,4040814760
2014-04-09,4149477760
2014-04-10,4000247240
2014-04-11,3893033080
2014-04-14,3930702920
2014-04-15,3926356400
2014-04-16,3898828440
2014-04-17,3917663360
2014-04-21,3856812080
2014-04-22,3890135400
2014-04-23,3937947120
2014-04-24,3979963480
2014-04-25,3840874840
2014-04-28,3727865320
2014-04-29,3816244560
2014-04-30,3769881680
2014-05-01,3768432840
2014-05-02,3816244560
2014-05-05,3724967640
2014-05-06,3687297800
2014-05-07,3659769840
2014-05-08,3684400120
2014-05-09,3622100000
2014-05-12,3751046760
2014-05-13,3756842120
2014-05-14,3688746640
2014-05-15,3658321000
2014-05-16,3640934920
2014-05-19,3635139560
2014-05-20,3474318320
2014-05-21,3456932240
2014-05-22,3455483400
2014-05-23,3488806719
2014-05-27,3517783520
2014-05-28,3429404280
2014-05-29,3498948600
2014-05-30,3338127360
2014-06-02,3296111000
2014-06-03,3293213320
2014-06-04,3398978640
2014-06-05,3446790360
2014-06-06,3490255560
2014-06-09,3488806719
2014-06-10,3455483400
2014-06-11,3548209160
2014-06-12,3412018200
2014-06-13,3469971800
2014-06-16,3483011360
2014-06-17,3577185960
2014-06-18,3671360560
2014-06-19,3681502440
2014-06-20,3682951280
2014-06-23,3691644320
2014-06-24,3716274600
2014-06-25,3745251400
2014-06-26,3781472400
2014-06-27,3769881680
2014-06-30,3784861920
2014-07-01,3779048000
2014-07-02,3915675120
2014-07-03,3975267800
2014-07-07,3937477320
2014-07-08,3944744720
2014-07-09,3938930800
2014-07-10,3892419440
2014-07-11,4017418720
2014-07-14,3802303680
2014-07-15,3774687560
2014-07-16,3901140320
2014-07-17,3866256800
2014-07-18,3979628240
2014-07-21,3940384280
2014-07-22,3991256080
2014-07-23,4037767440
2014-07-24,3994163040
2014-07-25,4029046560
2014-07-28,4046488320
2014-07-29,4021779160
2014-07-30,4800844440
2014-07-31,4867704520
2014-08-01,4860437120
2014-08-04,4941832000
2014-08-05,5063924320
2014-08-06,5055203440
2014-08-07,5053749960
2014-08-08,5145319200
2014-08-11,5165667920
2014-08-12,5186016640
2014-08-13,5248516280
2014-08-14,5354620320
2014-08-15,5287760240
2014-08-18,5505782240
2014-08-19,5472352200
2014-08-20,5438922160
2014-08-21,5353166840
2014-08-22,5495607880
2014-08-25,5639502400
2014-08-26,5739792520
2014-08-27,5672932440
2014-08-28,5457817400
2014-08-29,5617700200
2014-09-02,5543572720
2014-09-03,5687467240
2014-09-04,5835722200
2014-09-05,5834268720
2014-09-08,5739792520
2014-09-09,5592991040
2014-09-10,5578456240
2014-09-11,5842989600
2014-09-12,5802292160
2014-09-15,5764501679
2014-09-16,6018860679
2014-09-17,6629322280
2014-09-18,6686008000
2014-09-19,6568276120
2014-09-22,6373509800
2014-09-23,6380777200
2014-09-24,6207813080
2014-09-25,6071185960
2014-09-26,6031942000
2014-09-29,5905489240
2014-09-30,5705267180
2014-10-01,5408133020
2014-10-02,5374632600
2014-10-03,5293066360
2014-10-06,5204217420
2014-10-07,5176543160
2014-10-08,5328023320
2014-10-09,4937670600
2014-10-10,4741037700
2014-10-13,4687145720
2014-10-14,4777451200
2014-10-15,4792016600
2014-10-16,4789103520
2014-10-17,4898344020
2014-10-20,4947866380
2014-10-21,5266848639
2014-10-22,5132846960
2014-10-23,5354241040
2014-10-24,5377545680
2014-10-27,5287240200
2014-10-28,5556700100
2014-10-29,5837812320
2014-10-30,5671766760
2014-10-31,5831986160
2014-11-03,5700897560
2014-11-04,5326566780
2014-11-05,5295979440
2014-11-06,5258109400
2014-11-07,5472220780
2014-11-10,5345501800
2014-11-11,5106629240
2014-11-12,5065846120
2014-11-13,5134303500
2014-11-14,5278500960
2014-11-17,5259565940
2014-11-18,5243544000
2014-11-19,5007584520
2014-11-20,5003214900
2014-11-21,5052737260
2014-11-24,5084781139
2014-11-25,5220239360
2014-11-26,5147412360
2014-11-28,4857560900
2014-12-01,4538578640
2014-12-02,4544404800
2014-12-03,4713363440
2014-12-04,4690058800
2014-12-05,4675493400
2014-12-08,4375446160
2014-12-09,4521100160
2014-12-10,4235618319
2014-12-11,4156965160
2014-12-12,4052094280
2014-12-15,4036072340
2014-12-16,4063746600
2014-12-17,4177356720
2014-12-18,4172987100
2014-12-19,4164247860
2014-12-22,3814678260
2014-12-23,3845265600
2014-12-24,3861287540
2014-12-26,3881679100
2014-12-29,3918092600
2014-12-30,3950136480
2014-12-31,3856730763
2015-01-02,3835096147
2015-01-05,3656249994
2015-01-06,3545192302
2015-01-07,3553846148
2015-01-08,3631730763
2015-01-09,3543749994
2015-01-12,3372115379
2015-01-13,3302884610
2015-01-14,3232211533
2015-01-15,3116826918
2015-01-16,3174519225
2015-01-20,3112499995
2015-01-21,3181730764
2015-01-22,3275480763
2015-01-23,2968269226
2015-01-26,3076442302
2015-01-27,3067788456
2015-01-28,3400961533
2015-01-29,3327403840
2015-01-30,3524999994
2015-02-02,3488942302
2015-02-03,3706730763
2015-02-04,3494711532
2015-02-05,3379326917
2015-02-06,3344711533
2015-02-09,3540865378
2015-02-10,3523557686
2015-02-11,3522115378
2015-02-12,3640384609
2015-02-13,3801923070
2015-02-17,3765865378
2015-02-18,3670673071
2015-02-19,3540865378
2015-02-20,3550961532
2015-02-23,3501923071
2015-02-24,3624519224
2015-02-25,3592788455
2015-02-26,3494711532
2015-02-27,3454326917
2015-03-02,3435576917
2015-03-03,3269711533
2015-03-04,3351923071
2015-03-05,3462980763
2015-03-06,3321634610
2015-03-09,3255288456
2015-03-10,3180288456
2015-03-11,3258173071
2015-03-12,3263942302
2015-03-13,3144230764
2015-03-16,3167307687
2015-03-17,3204807687
2015-03-18,3437019225
2015-03-19,3191826917
2015-03-20,3343269225
2015-03-23,3488942302
2015-03-24,3561057686
2015-03-25,3578365378
2015-03-26,3582692301
2015-03-27,3574038455
2015-03-30,3669230763
2015-03-31,3557765342
2015-04-01,3477569811
2015-04-02,3595675956
2015-04-06,3572346347
2015-04-07,3594217855
2015-04-08,3531519532
2015-04-09,3662748581
2015-04-10,3604424559
2015-04-13,3624837967
2015-04-14,3776480424
2015-04-15,3984988803
2015-04-16,3812932938
2015-04-17,3706491598
2015-04-20,3725446905
2015-04-21,3769189921
2015-04-22,3758983217
2015-04-23,3929580982
2015-04-24,3904793272
2015-04-27,3828972044
2015-04-28,3904793272
2015-04-29,3451324001
2015-04-30,3502357521
2015-05-01,3391541879
2015-05-04,3461530705
2015-05-05,3500899420
2015-05-06,3509648023
2015-05-07,3471737409
2015-05-08,3546100537
2015-05-11,3729821206
2015-05-12,3761899419
2015-05-13,3839178748
2015-05-14,3796893832
2015-05-15,3801268133
2015-05-18,3715240201
2015-05-19,3544642437
2015-05-20,3563597744
2015-05-21,3486318415
2015-05-22,3649625676
2015-05-26,3560681543
2015-05-27,3592759755
2015-05-28,3560681543
2015-05-29,3557765342
2015-06-01,3483402213
2015-06-02,3758983217
2015-06-03,3738569810
2015-06-04,3725446905
2015-06-05,3630670369
2015-06-08,3588385453
2015-06-09,3598592157
2015-06-10,3553391040
2015-06-11,3537351934
2015-06-12,3581094950
2015-06-15,3398832382
2015-06-16,3411955287
2015-06-17,3429452493
2015-06-18,3410497186
2015-06-19,3374044672
2015-06-22,3298223444
2015-06-23,3340508360
2015-06-24,3267603332
2015-06-25,3213653612
2015-06-26,3149497188
2015-06-29,3047430149
2015-06-30,3017200880
2015-07-01,3001105240
2015-07-02,2894288720
2015-07-06,2878193080
2015-07-07,2925016760
2015-07-08,2803567840
2015-07-09,2769913320
2015-07-10,2769913320
2015-07-13,2910384360
2015-07-14,2914774080
2015-07-15,2709920480
2015-07-16,2635295240
2015-07-17,2604567200
2015-07-20,2592861280
2015-07-21,2589934800
2015-07-22,2515309560
2015-07-23,2483118280
2015-07-24,2377765000
2015-07-27,2458243200
2015-07-28,2594324520
2015-07-29,2932332960
2015-07-30,2939649160
2015-07-31,2848928280
2015-08-03,2895751960
2015-08-04,2867950400
2015-08-05,2907457880
2015-08-06,3021590600
2015-08-07,3004031720
2015-08-10,3129870360
2015-08-11,2850391520
2015-08-12,2800641360
2015-08-13,2796251640
2015-08-14,2819663480
2015-08-17,2780156000
2015-08-18,2701141040
2015-08-19,2491897720
2015-08-20,2474338840
2015-08-21,2328014840
2015-08-24,2229977760
2015-08-25,2096822920
2015-08-26,2136330400
2015-08-27,2471412360
2015-08-28,2455316720
2015-08-31,2396787120
2015-09-01,2325088360
2015-09-02,2389470919
2015-09-03,2330941320
2015-09-04,2203639440
2015-09-08,2187543800
2015-09-09,2149499560
2015-09-10,2115845040
2015-09-11,2063168400
2015-09-14,1988543160
2015-09-15,1981226959
2015-09-16,2009028520
2015-09-17,2017807959
2015-09-18,1934403280
2015-09-21,1887579600
2015-09-22,1729549680
2015-09-23,1643218520
2015-09-24,1679799520
2015-09-25,1578835959
2015-09-28,1492504800
2015-09-29,1529085800
2015-09-30,1524935740
2015-10-01,1450298770
2015-10-02,1543960850
2015-10-05,1672746210
2015-10-06,1726894600
2015-10-07,1798604629
2015-10-08,1846899140
2015-10-09,1811775860
2015-10-12,1710796430
2015-10-13,1737138890
2015-10-14,1782506460
2015-10-15,1833727910
2015-10-16,1826410560
2015-10-19,1764944820
2015-10-20,1666892330
2015-10-21,1587864950
2015-10-22,1652257629
2015-10-23,1716650310
2015-10-26,1555668610
2015-10-27,1567376370
2015-10-28,1612743940
2015-10-29,1646403750
2015-10-30,1709332960
2015-11-02,1876168540
2015-11-03,1893730180
2015-11-04,1618597820
2015-11-05,1520545330
2015-11-06,1596645770
2015-11-09,1538106970
2015-11-10,1582011070
2015-11-11,1481031640
2015-11-12,1416638960
2015-11-13,1426883250
2015-11-16,1435664070
2015-11-17,1382979150
2015-11-18,1419565900
2015-11-19,1409321610
2015-11-20,1273218900
2015-11-23,1170776000
2015-11-24,1185410700
2015-11-25,1204435810
2015-11-27,1182483760
2015-11-30,1181020290
2015-12-01,1183947230
2015-12-02,1132725780
2015-12-03,1138579660
2015-12-04,1137116190
2015-12-07,1037600230
2015-12-08,1037600230
2015-12-09,1153214360
2015-12-10,1292244010
2015-12-11,1207362750
2015-12-14,1148823950
2015-12-15,1241022560
2015-12-16,1216143570
2015-12-17,1087358210
2015-12-18,1172239470
2015-12-21,1232241740
2015-12-22,1331757700
2015-12-23,1267365020
2015-12-24,1262974610
2015-12-28,1214680100
2015-12-29,1200045400
2015-12-30,1191264580
2015-12-31,1168287960
2016-01-04,1191712280
2016-01-05,1203424440
2016-01-06,1160967860
2016-01-07,1068734600
2016-01-08,1030670080
2016-01-11,998461640
2016-01-12,1008709780
2016-01-13,986749480
2016-01-14,1068734600
2016-01-15,1008709780
2016-01-19,1055558420
2016-01-20,1039454200
2016-01-21,1071662640
2016-01-22,1059950480
2016-01-25,1013101840
2016-01-26,1137543540
2016-01-27,976501340
2016-01-28,979429380
2016-01-29,1024814000
2016-02-01,1062878520
2016-02-02,1037990180
2016-02-03,1102407060
2016-02-04,1206352480
2016-02-05,1162431880
2016-02-08,1137543540
2016-02-09,1074590680
2016-02-10,1036526160
2016-02-11,999925660
2016-02-12,1083374800
2016-02-16,1096550980
2016-02-17,1253201120
2016-02-18,1218064640
2016-02-19,1185856200
2016-02-22,1241488960
2016-02-23,1177072079
2016-02-24,1131687460
2016-02-25,1150719720
2016-02-26,1216600620
2016-02-29,1335186240
2016-03-01,1345434380
2016-03-02,1661662700
2016-03-03,1808064700
2016-03-04,1900297960
2016-03-07,1986675140
2016-03-08,1808064700
2016-03-09,1834417060
2016-03-10,2103796740
2016-03-11,2127221060
2016-03-14,2133077140
2016-03-15,2090620560
2016-03-16,2261910900
2016-03-17,2257518840
2016-03-18,2307295520
2016-03-21,2217990300
2016-03-22,2282407180
2016-03-23,2172605680
2016-03-24,2310223560
2016-03-28,2279479140
2016-03-29,2360000240
2016-03-30,2409776920
2016-03-31,2307187500
2016-04-01,2379062500
2016-04-04,2318687500
2016-04-05,2334500000
2016-04-06,2415000000
2016-04-07,2301437500
2016-04-08,2373312500
2016-04-11,2491187499
2016-04-12,2532875000
2016-04-13,2734125000
2016-04-14,2712562500
2016-04-15,2765750000
2016-04-18,2778687499
2016-04-19,2880750000
2016-04-20,2850562499
2016-04-21,2826125000
2016-04-22,2811750000
2016-04-25,2623437500
2016-04-26,2657937500
2016-04-27,2662250000
2016-04-28,2639250000
2016-04-29,2747062500
2016-05-02,2918125000
2016-05-03,2724062500
2016-05-04,2716875000
2016-05-05,2724062500
2016-05-06,2715437500
2016-05-09,2333062500
2016-05-10,2387687500
2016-05-11,2374750000
2016-05-12,2128937500
2016-05-13,2009625000
2016-05-16,2036937500
2016-05-17,2031187500
2016-05-18,1904687500
2016-05-19,1934875000
2016-05-20,1920500000
2016-05-23,1986625000
2016-05-24,1947812500
2016-05-25,2052750000
2016-05-26,2120312500
2016-05-27,2067125000
2016-05-31,2080062500
2016-06-01,2022562500
2016-06-02,2137562500
2016-06-03,2196500000
2016-06-06,2301437500
2016-06-07,2289937500
2016-06-08,2544375000
2016-06-09,2507000000
2016-06-10,2482562500
2016-06-13,2458125000
2016-06-14,2348875000
2016-06-15,2535750000
2016-06-16,2568812500
2016-06-17,2584625000
2016-06-20,2630625000
2016-06-21,2501250000
2016-06-22,2461000000
2016-06-23,2593250000
2016-06-24,2298562500
2016-06-27,2177812500
2016-06-28,2272687500
2016-06-29,2295687500
2016-06-30,2706249180
2016-07-01,2932572510
2016-07-05,2831449320
2016-07-06,2881208350
2016-07-07,2905285300
2016-07-08,3054562390
2016-07-11,3211865130
2016-07-12,3388429430
2016-07-13,3390034560
2016-07-14,3415716640
2016-07-15,3479921840
2016-07-18,3486342360
2016-07-19,3357931960
2016-07-20,3271254940
2016-07-21,3293726760
2016-07-22,3396455080
2016-07-25,3420532030
2016-07-26,3683773350
2016-07-27,4091476369
2016-07-28,4317799700
2016-07-29,4412502370
2016-08-01,4264830410
2016-08-02,4123578970
2016-08-03,4205440600
2016-08-04,4171732869
2016-08-05,4251989369
2016-08-08,4146050789
2016-08-09,3895650510
2016-08-10,3722296470
2016-08-11,3640434840
2016-08-12,3380403780
2016-08-15,3579439900
2016-08-16,3468685930
2016-08-17,3449424369
2016-08-18,3500788530
2016-08-19,3271254940
2016-08-22,3362747350
2016-08-23,3324224230
2016-08-24,3197418960
2016-08-25,3221495910
2016-08-26,3176552270
2016-08-29,3248783119
2016-08-30,3131608630
2016-08-31,3120372720
2016-09-01,3102716289
2016-09-02,3033695700
2016-09-06,3126793240
2016-09-07,3075429080
2016-09-08,2979121280
2016-09-09,2733536390
2016-09-12,2797741590
2016-09-13,2624387550
2016-09-14,2613151640
2016-09-15,2577838780
2016-09-16,2553761830
2016-09-19,2698223530
2016-09-20,2670936320
2016-09-21,2873182700
2016-09-22,2921336600
2016-09-23,3041721350
2016-09-26,3138029150
2016-09-27,3086664990
2016-09-28,3231126690
2016-09-29,3051352130
2016-09-30,3262308500
2016-10-03,3238092000
2016-10-04,3030522000
2016-10-05,3047819500
2016-10-06,3101441750
2016-10-07,3058198000
2016-10-10,3104901250
2016-10-11,3023603000
2016-10-12,3027062500
2016-10-13,2845438750
2016-10-14,2840249500
2016-10-17,2937115500
2016-10-18,2969980750
2016-10-19,3196578000
2016-10-20,3366093500
2016-10-21,3421445500
2016-10-24,3393769500
2016-10-25,3367823250
2016-10-26,3475067750
2016-10-27,3376472000
2016-10-28,3340147250
2016-10-31,3345336500
2016-11-01,3236362250
2016-11-02,3082414500
2016-11-03,3321120000
2016-11-04,3435283500
2016-11-07,3568474250
2016-11-08,3625556000
2016-11-09,4248266000
2016-11-10,4265563500
2016-11-11,4447187250
2016-11-14,4805245500
2016-11-15,4934976750
2016-11-16,4924598250
2016-11-17,5045680750
2016-11-18,4941895750
2016-11-21,4978220500
2016-11-22,5571524750
2016-11-23,5718553500
2016-11-25,5747959249
2016-11-28,5564605750
2016-11-29,5389901000
2016-11-30,5594011500
2016-12-01,5540389250
2016-12-02,5813689750
2016-12-05,6090449750
2016-12-06,6218451250
2016-12-07,6484832750
2016-12-08,6464075750
2016-12-09,6237478500
2016-12-12,6016070500
2016-12-13,6052395250
2016-12-14,6145801750
2016-12-15,6199424000
2016-12-16,6002232500
2016-12-19,5964177999
2016-12-20,6367209750
2016-12-21,6308398250
2016-12-22,6187315750
2016-12-23,6189045500
2016-12-27,6273803250
2016-12-28,6067963000
2016-12-29,6031638250
2016-12-30,5709904750
2017-01-03,6047939820
2017-01-04,6504453860
2017-01-05,6286651360
2017-01-06,6168166800
2017-01-09,5856273620
2017-01-10,6185591000
2017-01-11,6133318400
2017-01-12,5718622440
2017-01-13,5697713400
2017-01-17,5617562080
2017-01-18,6086273060
2017-01-19,5786576820
2017-01-20,5816197960
2017-01-23,5715137599
2017-01-24,5788319240
2017-01-25,5601880300
2017-01-26,5844076680
2017-01-27,5884152340
2017-01-30,5749986000
2017-01-31,5699455820
2017-02-01,5459001860
2017-02-02,6072333700
2017-02-03,5885894760
2017-02-06,5959076400
2017-02-07,5889379599
2017-02-08,6016576260
2017-02-09,6513165960
2017-02-10,6551499200
2017-02-13,6919149820
2017-02-14,6844225760
2017-02-15,6868619640
2017-02-16,6814604620
2017-02-17,6934831599
2017-02-21,7243239940
2017-02-22,7055058580
2017-02-23,6500969020
2017-02-24,6448696420
2017-02-27,6654301980
2017-02-28,6746650240
2017-03-01,6913922560
2017-03-02,6514908380
2017-03-03,6575893080
2017-03-06,6530590159
2017-03-07,6302333140
2017-03-08,6265742320
2017-03-09,6239606020
2017-03-10,6077560960
2017-03-13,6234378760
2017-03-14,6223924240
2017-03-15,6561953719
2017-03-16,6497484180
2017-03-17,6497484180
2017-03-20,6464378200
2017-03-21,5882409920
2017-03-22,6021803520
2017-03-23,5927712840
2017-03-24,5718622440
2017-03-27,5624531760
2017-03-28,5779607140
2017-03-29,5711652760
2017-03-30,5901576540
2017-03-31,5909886570
2017-04-03,5922122360
2017-04-04,5922122360
2017-04-05,5705374080
2017-04-06,5750821300
2017-04-07,5925618300
2017-04-10,5901146720
2017-04-11,6068951840
2017-04-12,5464154220
2017-04-13,5142527740
2017-04-17,5048137360
2017-04-18,5021917810
2017-04-19,4967730740
2017-04-20,5333056470
2017-04-21,5317324740
2017-04-24,5453666400
2017-04-25,5437934670
2017-04-26,3981875660
2017-04-27,4062282279
2017-04-28,3901469040
2017-05-01,3835046180
2017-05-02,3840290090
2017-05-03,3735411890
2017-05-04,3719680160
2017-05-05,3756387529
2017-05-08,3726672040
2017-05-09,3634029630
2017-05-10,3665493090
2017-05-11,3565858799
2017-05-12,3502931880
2017-05-15,3520411580
2017-05-16,3530899400
2017-05-17,3366590220
2017-05-18,3350858490
2017-05-19,3424273230
2017-05-22,3403297590
2017-05-23,3562362860
2017-05-24,3592078350
2017-05-25,3539639250
2017-05-26,3450492779
2017-05-30,3630533690
2017-05-31,3644517450
2017-06-01,3583338500
2017-06-02,3541387220
2017-06-05,3672484970
2017-06-06,3546631130
2017-06-07,3648013390
2017-06-08,3819314450
2017-06-09,3814070540
2017-06-12,3824558360
2017-06-13,3824558360
2017-06-14,3614801960
2017-06-15,3560614890
2017-06-16,3523907520
2017-06-19,3635777600
2017-06-20,3684720759
2017-06-21,3682972790
2017-06-22,3682972790
2017-06-23,3889233250
2017-06-26,3810574600
2017-06-27,3770371290
2017-06-28,3945168290
2017-06-29,3941672350
2017-06-30,3874566420
2017-07-03,3920067199
2017-07-05,3890316690
2017-07-06,3848315969
2017-07-07,3753814350
2017-07-10,3825565580
2017-07-11,3904316930
2017-07-12,3998818550
2017-07-13,4149321130
2017-07-14,4061819630
2017-07-17,4086320050
2017-07-18,4084570020
2017-07-19,4282323410
2017-07-20,4226322449
2017-07-21,4144071040
2017-07-24,4165071400
2017-07-25,4277073320
2017-07-26,4585078600
2017-07-27,4375075000
2017-07-28,4021568940
2017-07-31,4110820469
2017-08-01,3976068160
2017-08-02,3991818430
2017-08-03,4019818910
2017-08-04,4121320650
2017-08-07,4233322570
2017-08-08,4229822510
2017-08-09,4214072239
2017-08-10,4172071520
2017-08-11,4053069480
2017-08-14,4082819989
2017-08-15,4149321130
2017-08-16,4310323890
2017-08-17,4156321250
2017-08-18,4147571100
2017-08-21,4081069960
2017-08-22,4243822750
2017-08-23,4355824670
2017-08-24,4341824430
2017-08-25,4364574820
2017-08-28,4427575900
2017-08-29,4543077880
2017-08-30,4698830550
2017-08-31,4656829830
2017-09-01,4723330970
2017-09-05,4765331690
2017-09-06,4814332530
2017-09-07,4844083040
2017-09-08,4718080880
2017-09-11,4700580580
2017-09-12,4665579980
2017-09-13,4665579980
2017-09-14,4481826830
2017-09-15,4390825270
2017-09-18,4467826590
2017-09-19,4488826950
2017-09-20,4513327370
2017-09-21,4315573980
2017-09-22,4170321489
2017-09-25,4208822150
2017-09-26,4263073080
2017-09-27,4408325570
2017-09-28,4452076320
2017-09-29,4490576980
2017-10-02,4575807210
2017-10-03,4609079440
2017-10-04,4633595820
2017-10-05,4647605180
2017-10-06,4561797850
2017-10-09,4381427340
2017-10-10,4374422660
2017-10-11,4412948400
2017-10-12,4475990520
2017-10-13,4791201120
2017-10-16,4670370390
2017-10-17,4663365710
2017-10-18,4771938250
2017-10-19,4847238560
2017-10-20,4978576310
2017-10-23,4901524830
2017-10-24,5024106730
2017-10-25,4922538870
2017-10-26,4848989730
2017-10-27,4742168360
2017-10-30,4633595820
2017-10-31,4433962440
2017-11-01,4780694100
2017-11-02,4831478030
2017-11-03,4735163680
2017-11-06,4817468670
2017-11-07,4719403150
2017-11-08,4775440590
2017-11-09,4745670700
2017-11-10,4808712820
2017-11-13,4836731540
2017-11-14,4670370390
2017-11-15,4747421870
2017-11-16,4750924210
2017-11-17,4777191760
2017-11-20,4877008450
2017-11-21,4931294720
2017-11-22,4992585670
2017-11-24,5115167570
2017-11-27,5043369600
2017-11-28,5010097370
2017-11-29,5013599710
2017-11-30,5064383640
2017-12-01,5130928100
2017-12-04,5225491280
2017-12-05,5223740110
2017-12-06,5447889870
2017-12-07,5577476450
2017-12-08,5819137909
2017-12-11,5852410140
2017-12-12,5778861000
2017-12-13,5750842280
2017-12-14,5556462410
2017-12-15,5577476450
2017-12-18,5854161310
2017-12-19,5925959280
2017-12-20,6018771290
2017-12-21,6246423390
2017-12-22,6148357870
2017-12-26,6190385950
2017-12-27,6132597340
2017-12-28,6258681580
2017-12-29,6162367230
2018-01-02,6591794940
2018-01-03,6604125930
2018-01-04,6671065590
2018-01-05,6780282930
2018-01-08,6944108940
2018-01-09,6766190369
2018-01-10,6905354400
2018-01-11,6961724640
2018-01-12,6894784980
2018-01-16,6811991190
2018-01-17,6924731670
2018-01-18,6875407710
2018-01-19,6829606890
2018-01-22,6924731670
2018-01-23,7056849420
2018-01-24,7044518430
2018-01-25,7093842390
2018-01-26,7213629150
2018-01-29,7248860550
2018-01-30,6801421770
2018-01-31,6590033369
2018-02-01,6449107770
2018-02-02,6091509060
2018-02-05,5992861140
2018-02-06,6220103670
2018-02-07,6223626810
2018-02-08,5980530150
2018-02-09,6031615680
2018-02-12,6380406540
2018-02-13,6482577599
2018-02-14,6815514330
2018-02-15,6868361430
2018-02-16,7883025750
2018-02-20,7897118310
2018-02-21,7550089020
2018-02-22,7571227859
2018-02-23,7666352640
2018-02-26,7816086090
2018-02-27,7750908000
2018-02-28,7664591070
2018-03-01,8104983570
2018-03-02,7995766230
2018-03-05,7883025750
2018-03-06,7844271210
2018-03-07,8048613330
2018-03-08,7812562950
2018-03-09,7696299330
2018-03-12,7675160490
2018-03-13,7088557680
2018-03-14,6760905660
2018-03-15,6769713510
2018-03-16,7039233720
2018-03-19,6880692420
2018-03-20,6785567640
2018-03-21,6827845320
2018-03-22,6077416500
2018-03-23,5978768580
2018-03-26,6235957800
2018-03-27,5931206190
2018-03-28,5908305780
2018-03-29,6198964830
2018-04-02,6057863940
2018-04-03,6195945000
2018-04-04,6194174730
2018-04-05,6480958470
2018-04-06,6105661230
2018-04-09,6158769330
2018-04-10,6351728760
2018-04-11,6149917980
2018-04-12,6351728760
2018-04-13,6286228770
2018-04-16,6328715250
2018-04-17,6436701720
2018-04-18,6638512500
2018-04-19,6610188180
2018-04-20,6488039550
2018-04-23,6466796310
2018-04-24,6456174690
2018-04-25,6558850349
2018-04-26,6673917900
2018-04-27,5730363990
2018-04-30,5988823410
2018-05-01,5698499130
2018-05-02,5709120750
2018-05-03,5825958569
2018-05-04,6110972040
2018-05-07,6109201770
2018-05-08,6125134200
2018-05-09,6188863920
2018-05-10,6355269300
2018-05-11,6330485520
2018-05-14,6426080099
2018-05-15,6348188220
2018-05-16,6640282770
2018-05-17,6645593580
2018-05-18,6454404420
2018-05-21,6206566620
2018-05-22,6339336870
2018-05-23,6273836880
2018-05-24,6332255790
2018-05-25,6264985530
2018-05-29,6234890940
2018-05-30,6417228750
2018-05-31,6526985490
2018-06-01,6672147630
2018-06-04,6597796290
2018-06-05,6525215220
2018-06-06,6647363849
2018-06-07,6518134140
2018-06-08,6578323319
2018-06-11,6564161160
2018-06-12,6652674660
2018-06-13,6617269260
2018-06-14,6659755740
2018-06-15,6381823349
2018-06-18,6394215240
2018-06-19,6222499050
2018-06-20,6325174709
2018-06-21,6266755800
2018-06-22,6534066569
2018-06-25,6110972040
2018-06-26,6254363910
2018-06-27,6102120690
2018-06-28,6133985550
2018-06-29,6151688250
2018-07-02,6226792500
2018-07-03,6014092500
2018-07-05,6200204999
2018-07-06,6264015000
2018-07-09,6297692500
2018-07-10,6474942500
2018-07-11,6430630000
2018-07-12,6370365000
2018-07-13,6418222500
2018-07-16,6368592500
