,ZBRA
2018-07-17,7965368590
2018-07-18,8012122541
2018-07-19,8004598917
2018-07-20,7843915797
2018-07-23,7854663831
2018-07-24,7741809466
2018-07-25,7813821299
2018-07-26,7841228788
2018-07-27,7552106652
2018-07-30,7350043597
2018-07-31,7412382199
2018-08-01,7460748356
2018-08-02,7633254314
2018-08-03,7644002349
2018-08-06,7639165734
2018-08-07,8954187791
2018-08-08,8457628584
2018-08-09,8702683777
2018-08-10,8666140459
2018-08-13,8702683777
2018-08-14,8813388536
2018-08-15,8730628668
2018-08-16,8699996768
2018-08-17,8790280261
2018-08-20,8905821635
2018-08-21,9075640585
2018-08-22,9093912244
2018-08-23,9082626807
2018-08-24,9077252790
2018-08-27,9139591392
2018-08-28,9134754776
2018-08-29,9182583531
2018-08-30,9151951632
2018-08-31,9229337482
2018-09-04,9133679973
2018-09-05,8983744887
2018-09-06,8973534254
2018-09-07,9019213402
2018-09-10,9138516588
2018-09-11,9215365037
2018-09-12,9387870996
2018-09-13,9474930077
2018-09-14,9603369093
2018-09-17,9439461563
2018-09-18,9472243069
2018-09-19,9280928049
2018-09-20,9392707611
2018-09-21,9415278484
2018-09-24,9358851302
2018-09-25,9462569837
2018-09-26,9423876912
2018-09-27,9578648613
2018-09-28,9502874968
2018-10-01,9307476677
2018-10-02,9081238358
2018-10-03,9103808452
2018-10-04,8877570133
2018-10-05,8717967329
2018-10-08,8517523403
2018-10-09,8457336486
2018-10-10,8038177606
2018-10-11,8114486018
2018-10-12,8475070131
2018-10-15,8641121534
2018-10-16,9047920601
2018-10-17,9085000041
2018-10-18,9054369199
2018-10-19,8864135554
2018-10-22,9037710321
2018-10-23,8958177610
2018-10-24,8584158917
2018-10-25,8753972002
2018-10-26,8630373870
2018-10-29,8355233682
2018-10-30,8781915927
2018-10-31,8936682283
2018-11-01,9081775742
2018-11-02,9031261723
2018-11-05,9028037424
2018-11-06,9605186959
2018-11-07,9685794436
2018-11-08,9806168268
2018-11-09,9753504717
2018-11-12,9534789762
2018-11-13,9504696304
2018-11-14,9310700976
2018-11-15,9614322473
2018-11-16,9710514062
2018-11-19,9103808452
2018-11-20,8721191628
2018-11-21,8831355180
2018-11-23,8866822470
2018-11-26,9083925274
2018-11-27,9059205648
2018-11-28,9571331818
2018-11-29,9561121538
2018-11-30,9662149576
2018-12-03,9746518735
2018-12-04,9190327144
2018-12-06,9274158920
2018-12-07,8885093498
2018-12-10,9021051442
2018-12-11,9133901910
2018-12-12,9324135556
2018-12-13,9285443967
2018-12-14,9237079481
2018-12-17,8542780412
2018-12-18,8755584151
2018-12-19,8546542094
2018-12-20,8113948634
2018-12-21,7859229007
2018-12-24,7679205642
2018-12-26,8196168261
2018-12-27,8348247701
2018-12-28,8381565458
2018-12-31,8556752375
2019-01-02,8396074804
2019-01-03,7893084147
2019-01-04,8220350504
2019-01-07,8345023402
2019-01-08,8400911252
2019-01-09,8609415926
2019-01-10,8616939291
2019-01-11,8770093497
2019-01-14,8792126207
2019-01-15,8942056115
2019-01-16,9067266396
2019-01-17,9435911257
2019-01-18,9554135557
2019-01-22,9297266397
2019-01-23,9304789761
2019-01-24,9384859855
2019-01-25,9450420603
2019-01-28,9255887892
2019-01-29,9173668265
2019-01-30,9208598172
2019-01-31,9328972004
2019-02-01,9407429949
2019-02-04,9487500042
2019-02-05,9612172940
2019-02-06,9713738361
2019-02-07,9500397239
2019-02-08,9479439295
2019-02-11,9585841164
2019-02-12,9831962661
2019-02-13,9886238362
2019-02-14,10557967337
2019-02-15,10734229020
2019-02-19,10711121543
2019-02-20,10739602852
2019-02-21,10737990702
2019-02-22,11088901919
2019-02-25,10997009395
2019-02-26,10907803787
2019-02-27,10880934628
2019-02-28,10775070142
2019-03-01,10866425282
2019-03-04,10840630890
2019-03-05,10835794441
2019-03-06,10814299114
2019-03-07,10854602852
2019-03-08,10849766404
2019-03-11,11255490705
2019-03-12,11323738368
2019-03-13,11367266406
2019-03-14,11428528089
2019-03-15,11360280425
2019-03-18,11457546780
2019-03-19,11482803790
2019-03-20,11531705659
2019-03-21,11731074819
2019-03-22,11136729022
2019-03-25,11014743040
2019-03-26,11228621546
2019-03-27,11110934629
2019-03-28,11202289770
2019-03-29,11259789770
2019-04-01,11448983630
2019-04-02,11541370785
2019-04-03,11618089943
2019-04-04,11562441539
2019-04-05,11795840668
2019-04-08,11963866429
2019-04-09,11892550029
2019-04-10,12189161421
2019-04-11,12248051479
2019-04-12,12628405614
2019-04-15,12495497777
2019-04-16,12653798574
2019-04-17,12546283698
2019-04-18,12571136383
2019-04-22,12453896543
2019-04-23,12612197341
2019-04-24,12720252493
2019-04-25,12502521362
2019-04-26,12382039867
2019-04-29,12259397270
2019-04-30,11407382396
2019-05-01,11082136389
2019-05-02,11126439001
2019-05-03,11154533340
2019-05-06,11149130583
2019-05-07,10849817812
2019-05-08,10808216578
2019-05-09,10564552211
2019-05-10,10583461862
2019-05-13,9779531531
2019-05-14,10088028990
2019-05-15,10004826523
2019-05-16,10266319991
2019-05-17,9677419413
2019-05-20,9361358093
2019-05-21,9621771009
2019-05-22,9429432839
2019-05-23,9274913971
2019-05-24,9491564551
2019-05-28,9497507585
2019-05-29,9110129865
2019-05-30,9174962956
2019-05-31,9262487629
2019-06-03,9059884219
2019-06-04,9567203158
2019-06-05,9810867525
2019-06-06,9820052213
2019-06-07,10177174491
2019-06-10,10508903807
2019-06-11,10377076522
2019-06-12,10461359540
2019-06-13,10481349744
2019-06-14,10309001776
2019-06-17,10426781892
2019-06-18,10903305112
2019-06-19,10834149815
2019-06-20,10866026085
2019-06-21,10811458233
2019-06-24,10807676303
2019-06-25,10672067087
2019-06-26,10989208958
2019-06-27,11217745604
2019-06-28,11318236896
2019-07-01,11302787790
2019-07-02,11445032655
2019-07-03,11765218815
2019-07-05,11738716920
2019-07-08,11381752620
2019-07-09,11450982060
2019-07-10,11463962580
2019-07-11,10547213355
2019-07-12,10840897620
2019-07-15,10673773425
2019-07-16,10780321860
2019-07-17,10701357030
2019-07-18,9880879995
2019-07-19,9851673825
2019-07-22,9856541520
2019-07-23,10008521775
2019-07-24,10164828870
2019-07-25,10161042885
2019-07-26,10257315075
2019-07-29,10244875410
2019-07-30,11801456100
2019-07-31,11406091095
2019-08-01,11047504230
2019-08-02,10759228515
2019-08-05,10799251785
2019-08-06,11099967165
2019-08-07,11030737725
2019-08-08,11462880870
2019-08-09,11120519655
2019-08-12,10918239885
2019-08-13,11263846230
2019-08-14,10823590260
2019-08-15,10693785060
2019-08-16,11006399250
2019-08-19,11097262890
2019-08-20,10894983120
2019-08-21,11130255045
2019-08-22,11053994490
2019-08-23,10735430895
2019-08-26,10731104055
2019-08-27,10740839445
2019-08-28,10971784530
2019-08-29,11276285895
2019-08-30,11089150065
2019-09-03,10761932790
2019-09-04,10849551300
2019-09-05,11133500175
2019-09-06,10964753415
2019-09-09,10644567255
2019-09-10,10419030720
2019-09-11,10677559410
2019-09-12,10669987440
2019-09-13,11096181180
2019-09-16,10967457690
2019-09-17,11412040500
2019-09-18,11314686600
2019-09-19,11247079725
2019-09-20,11016134640
2019-09-23,11109161700
2019-09-24,11032360290
2019-09-25,11247079725
2019-09-26,11264387085
2019-09-27,10935006390
2019-09-30,11141034893
2019-10-01,10772312364
2019-10-02,10770692792
2019-10-03,10843033669
2019-10-04,11039541723
2019-10-07,10944526840
2019-10-08,10694033057
2019-10-09,10345285248
2019-10-10,10303716236
2019-10-11,10505622863
2019-10-14,10450557419
2019-10-15,10913215117
2019-10-16,10706989632
2019-10-17,11106484027
2019-10-18,10962342130
2019-10-21,11109183313
2019-10-22,10974758848
2019-10-23,11169107472
2019-10-24,11395307677
2019-10-25,11827193509
2019-10-28,12029639993
2019-10-29,12829168639
2019-10-30,12895571086
2019-10-31,12841585357
2019-11-01,12848603502
2019-11-04,13407355797
2019-11-05,13027836122
2019-11-06,13103956000
2019-11-07,12981408395
2019-11-08,13056988415
2019-11-11,13103956000
2019-11-12,13193032453
2019-11-13,13093698711
2019-11-14,12818911351
2019-11-15,12834027355
2019-11-18,12660193307
2019-11-19,12735773328
2019-11-20,13089379853
2019-11-21,13098017569
2019-11-22,13149304012
2019-11-25,13439207377
2019-11-26,13372265073
2019-11-27,13777697898
2019-11-29,13547178835
2019-12-02,13519106256
2019-12-03,13502370680
2019-12-04,13669726440
2019-12-05,13583889130
2019-12-06,13870013494
2019-12-09,13701038162
2019-12-10,13864075064
2019-12-11,13864614921
2019-12-12,13943434086
2019-12-13,13917520936
2019-12-16,13790654473
2019-12-17,13682143157
2019-12-18,13789574758
2019-12-19,13665407581
2019-12-20,13630856715
2019-12-23,13859756206
2019-12-24,13730190456
2019-12-26,13735049172
2019-12-27,13820346624
2019-12-30,13718313596
2019-12-31,13732677399
2020-01-02,13931592629
2020-01-03,13765471531
2020-01-06,13870842842
2020-01-07,13788051098
2020-01-08,13313342589
2020-01-09,13252055194
2020-01-10,13239690193
2020-01-13,13363877810
2020-01-14,13336459765
2020-01-15,13321944329
2020-01-16,13651498480
2020-01-17,13587523042
2020-01-21,13570319562
2020-01-22,13641821523
2020-01-23,13674615656
2020-01-24,13585372607
2020-01-27,13076257139
2020-01-28,13331621286
2020-01-29,13449357598
2020-01-30,13242378237
2020-01-31,12849923864
2020-02-03,13039699746
2020-02-04,13325707590
2020-02-05,13322481938
2020-02-06,13552578474
2020-02-07,13292913457
2020-02-10,13362264984
2020-02-11,13322481938
2020-02-12,13547202387
2020-02-13,12543486888
2020-02-14,12836483646
2020-02-18,12723048204
2020-02-19,12929489956
2020-02-20,13048839094
2020-02-21,12816054514
2020-02-24,12225222520
2020-02-25,11827392060
2020-02-26,11709655748
2020-02-27,11501063560
2020-02-28,11341931376
2020-03-02,11919323152
2020-03-03,11252688327
2020-03-04,11614499002
2020-03-05,10954315482
2020-03-06,10899479392
2020-03-09,9959739331
2020-03-10,10869910911
2020-03-11,10284455004
2020-03-12,8682918598
2020-03-13,9893075849
2020-03-16,8928605787
2020-03-17,9712439316
2020-03-18,9971029115
2020-03-19,9949524766
2020-03-20,9643625398
2020-03-23,9178056238
2020-03-24,9706525620
2020-03-25,10011887378
2020-03-26,10618310026
2020-03-27,9922644329
2020-03-30,10018051338
2020-03-31,9765406029
2020-04-01,9385640239
2020-04-02,9267561800
2020-04-03,9471805586
2020-04-06,10204211039
2020-04-07,10231337166
2020-04-08,10459515771
2020-04-09,10702587152
2020-04-13,10526533264
2020-04-14,11003633983
2020-04-15,10468025929
2020-04-16,10722798777
2020-04-17,10796198888
2020-04-20,10762690142
2020-04-21,10257399525
2020-04-22,10606315993
2020-04-23,10689290031
2020-04-24,11096181949
2020-04-27,11750932211
2020-04-28,12152505281
2020-04-29,13029583415
2020-04-30,12215267694
2020-05-01,11996663017
2020-05-04,12167929942
2020-05-05,12400895510
2020-05-06,12362067916
2020-05-07,12438659335
2020-05-08,12920547019
2020-05-11,12513123216
2020-05-12,12243989477
2020-05-13,11865287456
2020-05-14,11795610540
2020-05-15,11584452250
2020-05-18,12541844998
2020-05-19,12794490307
2020-05-20,12844487484
2020-05-21,12985968856
2020-05-22,12953523880
2020-05-26,13614124876
2020-05-27,13758265673
2020-05-28,13691780066
2020-05-29,13899215161
2020-06-01,14093353135
2020-06-02,14046547267
2020-06-03,14308766503
2020-06-04,13891236888
2020-06-05,14762464289
2020-06-08,14736401931
2020-06-09,14377911535
2020-06-10,14205580840
2020-06-11,13307227312
2020-06-12,13740181588
2020-06-15,13797625153
2020-06-16,14172603979
2020-06-17,13872620918
2020-06-18,13947616683
2020-06-19,14063567583
2020-06-22,13924213749
2020-06-23,13869961494
2020-06-24,13323715743
2020-06-25,13490727589
2020-06-26,13106706720
2020-06-29,13434274073
2020-06-30,13642144214
2020-07-01,13390568044
2020-07-02,13593641181
2020-07-06,13944888418
2020-07-07,13552067153
2020-07-08,13709302259
2020-07-09,13965142432
2020-07-10,13893720384
2020-07-13,13618159198
2020-07-14,14202860592
2020-07-15,14292937653
2020-07-16,14266287635
2020-07-17,14556239831
2020-07-20,14729997948
2020-07-21,14565833838
2020-07-22,14764109972
2020-07-23,14695352925
2020-07-24,14389943719
2020-07-27,14569031840
2020-07-28,14453903762
2020-07-29,14596214858
2020-07-30,14654844898
2020-07-31,14963985107
2020-08-03,14962386105
2020-08-04,15173454248
2020-08-05,15395182398
2020-08-06,15282719322
2020-08-07,15086042189
2020-08-10,14945863094
2020-08-11,14954391100
2020-08-12,15137743224
2020-08-13,15223023281
2020-08-14,15245409297
2020-08-17,15283252322
2020-08-18,15028478150
2020-08-19,15090839192
2020-08-20,14740124955
2020-08-21,14675098911
2020-08-24,14678296914
2020-08-25,14809948002
2020-08-26,15176652250
2020-08-27,14777967981
2020-08-28,14932538085
2020-08-31,15272059315
2020-09-01,15305638337
2020-09-02,15689398596
2020-09-03,14351034693
2020-09-04,13887324379
2020-09-08,13285566973
2020-09-09,13597372183
2020-09-10,13295160979
2020-09-11,13322876998
2020-09-14,13392167045
2020-09-15,13722627268
2020-09-16,13546204149
2020-09-17,13654403222
2020-09-18,13652804221
2020-09-21,13257317954
2020-09-22,13446533082
2020-09-23,13302622984
2020-09-24,13360720024
2020-09-25,13722627268
2020-09-28,13902662659
2020-09-29,13815157414
2020-09-30,13470472118
2020-10-01,13791680397
2020-10-02,13809288160
2020-10-05,14300171244
2020-10-06,14404750684
2020-10-07,14757439509
2020-10-08,14891365220
2020-10-09,15153347388
2020-10-12,15380114030
2020-10-13,15299011607
2020-10-14,15194432167
2020-10-15,15329958584
2020-10-16,15633559101
2020-10-19,15557258795
2020-10-20,15731202149
2020-10-21,15572732284
2020-10-22,16055611839
2020-10-23,16205544608
2020-10-26,15745608500
2020-10-27,15435071592
2020-10-28,15217375616
2020-10-29,15578601538
2020-10-30,15134138919
2020-11-02,15637294080
2020-11-03,17032575891
2020-11-04,17564010187
2020-11-05,18147734202
2020-11-06,18484415970
2020-11-09,18819497032
2020-11-10,18409182802
2020-11-11,19009447443
2020-11-12,18182949728
2020-11-13,18454002562
2020-11-16,18460405384
2020-11-17,18183483297
2020-11-18,18012207786
2020-11-19,19122563980
2020-11-20,18941150666
2020-11-23,19351998465
2020-11-24,19927185383
2020-11-25,19887701309
2020-11-27,20115535089
2020-11-30,20191301825
2020-12-01,19857821469
2020-12-02,19593171458
2020-12-03,19868492841
2020-12-04,20193969668
2020-12-07,19946393852
2020-12-08,20053641134
2020-12-09,20108598697
2020-12-10,20016291334
2020-12-11,20145414928
2020-12-14,20460220385
2020-12-15,20459686816
2020-12-16,20137411400
2020-12-17,20031764823
2020-12-18,19902107661
2020-12-21,20057376114
2020-12-22,20273471385
2020-12-23,20261732877
2020-12-24,20109665834
2020-12-28,20413799919
2020-12-29,20171026220
2020-12-30,20475693873
2020-12-31,20555607567
2021-01-04,20224005124
2021-01-05,20354506731
2021-01-06,21116657507
2021-01-07,21880412811
2021-01-08,21686264929
2021-01-11,22131254014
2021-01-12,21818905906
2021-01-13,22059585099
2021-01-14,22034447494
2021-01-15,21886830923
2021-01-19,21706054107
2021-01-20,21744027935
2021-01-21,21725308443
2021-01-22,21866506902
2021-01-25,21534369616
2021-01-26,21134842157
2021-01-27,20931601950
2021-01-28,21020920672
2021-01-29,20742802494
2021-02-01,21250903012
2021-02-02,21671289335
2021-02-03,21591062937
2021-02-04,21786280505
2021-02-05,21773979124
2021-02-08,22479971422
2021-02-09,22745253376
2021-02-10,22862918759
2021-02-11,25141883291
2021-02-12,25551572761
2021-02-16,25993887632
2021-02-17,25649983808
2021-02-18,25546759177
2021-02-19,26257565059
2021-02-22,26116901442
2021-02-23,26636233655
2021-02-24,27420847822
2021-02-25,26614839949
2021-02-26,26711646468
2021-03-01,27356131862
2021-03-02,26828777009
2021-03-03,26183221930
2021-03-04,25653192864
2021-03-05,25573501309
2021-03-08,24636991829
2021-03-09,25049355512
2021-03-10,25164881525
2021-03-11,25712560398
2021-03-12,25290034705
2021-03-15,25571361939
2021-03-16,25346193183
2021-03-17,25313032939
2021-03-18,24662129434
2021-03-19,24600087686
2021-03-22,24804397579
2021-03-23,24744495202
2021-03-24,24806536949
2021-03-25,24670152073
2021-03-26,25509855034
2021-03-29,24980895653
2021-03-30,25395933549
2021-03-31,25949495692
2021-04-01,26302491841
2021-04-05,26339737670
2021-04-06,26252081075
2021-04-07,25939403589
2021-04-08,26879574014
2021-04-09,27125974563
2021-04-12,27018541786
2021-04-13,26968299592
2021-04-14,26759313442
2021-04-15,27144147272
2021-04-16,27445600439
2021-04-19,27239286747
2021-04-20,26701053877
2021-04-21,26263305395
2021-04-22,26048439841
2021-04-23,26586138219
2021-04-26,26644397785
2021-04-27,26818107500
2021-04-28,26542844413
2021-04-29,26544447888
2021-04-30,26069285006
2021-05-03,25604811954
2021-05-04,25154235678
2021-05-05,25784935566
2021-05-06,25196460501
2021-05-07,26114182286
2021-05-10,25871523177
2021-05-11,25958645280
2021-05-12,24821247517
2021-05-13,25226392021
2021-05-14,26015301372
2021-05-17,25763021417
2021-05-18,25524638239
2021-05-19,25907868594
2021-05-20,26397462744
2021-05-21,26421514859
2021-05-24,26811159111
2021-05-25,26827193854
2021-05-26,26795658860
2021-05-27,26623018128
2021-05-28,26566896528
2021-06-01,26880642997
2021-06-02,26979523912
2021-06-03,27047404323
2021-06-04,27610223799
2021-06-07,27054887203
2021-06-08,27022283226
2021-06-09,27010524415
2021-06-10,27185837604
2021-06-11,27177820232
2021-06-14,27254786998
2021-06-15,27050611272
2021-06-16,27082680758
2021-06-17,26836280208
2021-06-18,26373410630
2021-06-21,26945316460
2021-06-22,27068783980
2021-06-23,26878505031
2021-06-24,27279908095
2021-06-25,27293804872
2021-06-28,28174646749
2021-06-29,28651947596
2021-06-30,28300786727
2021-07-01,28436013058
2021-07-02,28859330271
2021-07-06,29078118239
2021-07-07,29200979765
2021-07-08,28837202811
2021-07-09,29258671265
2021-07-12,29278435945
2021-07-13,28504942509
2021-07-14,28319047677
2021-07-15,27917343904
2021-07-16,27688180448
2021-07-19,27078146260
2021-07-20,27759760641
2021-07-21,28512955217
2021-07-22,28643829452
2021-07-23,29305679153
2021-07-26,29129399572
2021-07-27,28855364949
2021-07-28,29152369335
2021-07-29,29278435945
2021-07-30,29512407026
2021-08-02,29431745763
2021-08-03,29205787390
2021-08-04,29914110800
2021-08-05,30406625267
2021-08-06,30035369784
2021-08-09,30126714658
2021-08-10,30293913171
2021-08-11,30423719044
2021-08-12,30362822462
2021-08-13,30505448668
2021-08-16,30602669528
2021-08-17,30057271187
2021-08-18,29763471884
2021-08-19,30059407909
2021-08-20,30527884251
2021-08-23,30923177858
2021-08-24,30913562609
2021-08-25,31202020106
2021-08-26,30924246220
2021-08-27,31407679617
2021-08-30,31237810202
2021-08-31,31365479354
2021-09-01,31130974092
2021-09-02,31423170853
2021-09-03,31548703283
2021-09-07,31043368482
2021-09-08,30969117386
2021-09-09,30847324220
2021-09-10,31016125274
2021-09-13,30977130094
2021-09-14,30810999943
2021-09-15,31034821593
2021-09-16,31236741841
2021-09-17,30402886003
2021-09-20,29481424554
2021-09-21,29006003865
2021-09-22,29250658556
2021-09-23,29564756720
2021-09-24,29886333411
2021-09-27,29304076611
2021-09-28,28374602454
2021-09-29,28080268971
2021-09-30,27532733908
2021-10-01,27295557743
2021-10-04,26844591118
2021-10-05,27088817471
2021-10-06,27062096863
2021-10-07,26956283258
2021-10-08,26652737156
2021-10-11,26353466352
2021-10-12,26428818466
2021-10-13,26552802084
2021-10-14,27327165290
2021-10-15,27566581933
2021-10-18,28159245007
2021-10-19,28250629485
2021-10-20,28166726777
2021-10-21,28516766736
2021-10-22,28212686222
2021-10-25,28455309338
2021-10-26,28078548773
2021-10-27,27673998775
2021-10-28,28433932852
2021-10-29,28534936749
2021-11-01,28996668846
2021-11-02,31292503443
2021-11-03,30915208465
2021-11-04,31926316253
2021-11-05,32465538112
2021-11-08,31894251524
2021-11-09,31836000599
2021-11-10,31092098886
2021-11-11,31266317247
2021-11-12,31628648685
2021-11-15,31570932173
2021-11-16,32331935075
2021-11-17,32376291283
2021-11-18,32436679856
2021-11-19,31891045051
2021-11-22,32223449408
2021-11-23,31997393069
2021-11-24,31958915394
2021-11-26,31568794524
2021-11-29,32449505748
2021-11-30,31465118567
2021-12-01,31050949151
2021-12-02,31902267706
2021-12-03,31438932372
2021-12-06,31221426627
2021-12-07,32355449209
2021-12-08,32352777148
2021-12-09,31943951854
2021-12-10,32842298678
2021-12-13,32330866250
2021-12-14,31309070219
2021-12-15,31968000400
2021-12-16,31639336928
2021-12-17,31451223851
2021-12-20,30503176697
2021-12-21,31007127355
2021-12-22,31018884422
2021-12-23,31124698028
2021-12-27,32403011890
2021-12-28,31921506543
2021-12-29,32124583160
2021-12-30,31933263611
2021-12-31,31558350969
2022-01-03,30959208889
2022-01-04,31155388154
2022-01-05,29595497890
2022-01-06,29435373192
2022-01-07,28146952613
2022-01-10,28388200088
2022-01-11,28555747785
2022-01-12,28548855000
2022-01-13,27878664213
2022-01-14,27995311344
2022-01-18,27397229692
2022-01-19,27205822355
2022-01-20,26586001920
2022-01-21,26202126818
2022-01-24,26010189266
2022-01-25,25132154502
2022-01-26,25222290921
2022-01-27,25091328006
2022-01-28,26116762327
2022-01-31,26994266877
2022-02-01,27013354590
2022-02-02,27412605905
2022-02-03,26950789310
2022-02-04,26674547697
2022-02-07,26422695937
2022-02-08,26070633689
2022-02-09,26829900466
2022-02-10,24741386614
2022-02-11,23421683396
2022-02-14,22609395195
2022-02-15,23061137719
2022-02-16,22850642670
2022-02-17,22454572640
2022-02-18,22285434301
2022-02-22,21726058288
2022-02-23,21170923989
2022-02-24,22021387614
2022-02-25,22166666313
2022-02-28,21915874982
2022-03-01,21504428740
2022-03-02,22018206329
2022-03-03,21595095373
2022-03-04,20903165803
2022-03-07,20235626087
2022-03-08,20355984718
2022-03-09,21161380133
2022-03-10,20614199048
2022-03-11,20469980777
2022-03-14,20152912668
2022-03-15,20523532414
2022-03-16,21296054547
2022-03-17,22234533735
2022-03-18,23179905707
2022-03-21,22774822035
2022-03-22,22994330726
2022-03-23,22264225731
2022-03-24,22659765547
2022-03-25,22569098914
2022-03-28,22389886504
2022-03-29,23228685416
2022-03-30,22778533535
2022-03-31,21934962695
2022-04-01,21936553337
2022-04-04,22484193802
2022-04-05,22092112508
2022-04-06,22049358963
2022-04-07,21814735848
2022-04-08,21670312286
2022-04-11,21308992689
2022-04-12,20970614018
2022-04-13,21116080350
2022-04-14,20525872869
2022-04-18,20557155951
2022-04-19,21200544671
2022-04-20,20773009217
2022-04-21,20336088838
2022-04-22,19707298890
2022-04-25,20278736521
2022-04-26,19525857015
2022-04-27,19349107601
2022-04-28,19967991240
2022-04-29,19273506820
2022-05-02,19790199057
2022-05-03,19194256345
2022-05-04,19180178958
2022-05-05,18131152942
2022-05-06,17862118437
2022-05-09,17129572933
2022-05-10,16988799064
2022-05-11,16397548815
2022-05-12,16513296218
2022-05-13,17563365004
2022-05-16,17170762325
2022-05-17,17965873992
2022-05-18,17019039377
2022-05-19,16898078127
2022-05-20,16964293983
2022-05-23,17452310063
2022-05-24,16834469193
2022-05-25,16826127038
2022-05-26,17334477120
2022-05-27,17911128599
2022-05-31,17632709169
2022-06-01,17442925138
2022-06-02,18095698782
2022-06-03,17454395601
2022-06-06,17488806992
2022-06-07,17492978069
2022-06-08,17244277567
2022-06-09,16458029440
2022-06-10,15920481814
2022-06-13,15280742787
2022-06-14,15680123467
2022-06-15,16077418609
2022-06-16,15230689856
2022-06-17,15039863056
2022-06-21,15425166349
2022-06-22,15527879135
2022-06-23,15506502362
2022-06-24,16106094767
2022-06-27,16154062160
2022-06-28,15756767018
2022-06-29,15554469755
2022-06-30,15326103256
2022-07-01,15607129609
2022-07-05,15671044569
2022-07-06,15266737529
2022-07-07,15816698773
2022-07-08,15525390366
2022-07-11,15120046641
2022-07-12,15156848948
2022-07-13,15160995687
2022-07-14,15073395828
2022-07-15,15432088741
2022-07-18,15334640378
2022-07-19,16167616550
2022-07-20,16867897079
2022-07-21,17216741487
2022-07-22,16933208216
2022-07-25,16865305367
2022-07-26,16948240144
2022-07-27,17545370543
2022-07-28,17856894302
2022-07-29,18540587874
2022-08-01,18578945209
2022-08-02,16759045183
2022-08-03,16919212972
2022-08-04,17135361736
2022-08-05,17193416081
2022-08-08,17121884835
2022-08-09,16594730655
2022-08-10,17046725193
2022-08-11,17416303296
2022-08-12,17973002990
2022-08-15,18111400400
2022-08-16,17878146338
2022-08-17,17646965646
2022-08-18,17747005721
2022-08-19,17022881444
2022-08-22,16373398467
2022-08-23,16430934469
2022-08-24,16552744924
2022-08-25,17112554673
2022-08-26,15973238165
2022-08-29,15959761264
2022-08-30,15698516714
2022-08-31,15635278947
2022-09-01,16055136258
2022-09-02,15425868633
2022-09-06,15028300043
2022-09-07,15321163476
2022-09-08,15462152598
2022-09-09,15956651210
2022-09-12,16164506496
2022-09-13,15213348266
2022-09-14,15341378828
2022-09-15,15353300703
2022-09-16,14955213770
2022-09-19,15094647865
2022-09-20,14806449513
2022-09-21,14776903998
2022-09-22,14147636373
2022-09-23,13893648617
2022-09-26,13780649982
2022-09-27,13733480828
2022-09-28,14065219938
2022-09-29,13763026342
2022-09-30,13581088174
2022-10-03,14052143828
2022-10-04,14545871988
2022-10-05,14557750385
2022-10-06,14478733221
2022-10-07,13772743269
2022-10-10,13355450013
2022-10-11,12911817702
2022-10-12,13480947861
2022-10-13,13854859145
2022-10-14,13201030850
2022-10-17,13512451436
2022-10-18,13628653147
2022-10-19,13451510094
2022-10-20,13233050877
2022-10-21,13584754723
2022-10-24,13723163872
2022-10-25,14180740388
2022-10-26,14108437101
2022-10-27,14217408484
2022-10-28,14873819040
2022-10-31,14626954960
2022-11-01,12307052351
2022-11-02,12189817736
2022-11-03,11739988000
2022-11-04,11907318464
2022-11-07,12206860653
2022-11-08,12118547353
2022-11-09,11717264110
2022-11-10,13087927851
2022-11-11,13602314092
2022-11-14,12987219701
2022-11-15,13509869175
2022-11-16,13346670328
2022-11-17,13175208247
2022-11-18,13226337000
2022-11-21,13272817685
2022-11-22,13481980765
2022-11-23,13978291185
2022-11-25,14042331239
2022-11-28,13892560145
2022-11-29,13779973598
2022-11-30,13958666007
2022-12-01,13883264008
2022-12-02,14195201046
2022-12-05,13520714669
2022-12-06,13128727563
2022-12-07,13042480070
2022-12-08,13056940728
2022-12-09,12986186797
2022-12-12,13329627410
2022-12-13,13596633120
2022-12-14,13505221107
2022-12-15,12965012263
2022-12-16,12855524428
2022-12-19,12586452910
2022-12-20,12764112415
2022-12-21,12954683222
2022-12-22,12782704689
2022-12-23,12819372785
2022-12-27,12962946455
2022-12-28,12748102402
2022-12-29,13300189643
2022-12-30,13242347014
2023-01-03,13379623467
2023-01-04,13523086762
2023-01-05,13372424592
2023-01-06,14059402953
2023-01-09,14361241499
2023-01-10,14754094394
2023-01-11,15415362487
2023-01-12,15066217048
2023-01-13,15102211423
2023-01-17,15096040958
2023-01-18,15248245745
2023-01-19,14794716617
2023-01-20,15273441808
2023-01-23,16339389519
2023-01-24,15944479802
2023-01-25,15969675865
2023-01-26,16005670240
2023-01-27,16305451965
2023-01-30,15890488240
2023-01-31,16258145072
2023-02-01,16898330745
2023-02-02,17724658759
2023-02-03,17010427514
2023-02-06,16696248039
2023-02-07,17027910496
2023-02-08,16739441289
2023-02-09,16277684876
2023-02-10,16118281214
2023-02-13,16400579957
2023-02-14,16390810055
2023-02-15,16815543682
2023-02-16,17145663523
2023-02-17,16587236502
2023-02-21,15786104552
2023-02-22,15676578810
2023-02-23,15477581336
2023-02-24,15010682869
2023-02-27,15232305379
2023-02-28,15439015934
2023-03-01,15546484854
2023-03-02,15737769248
2023-03-03,15912084865
