,PCG
2018-07-17,22008690000
2018-07-18,21786380000
2018-07-19,21848420000
2018-07-20,21424480000
2018-07-23,21471010000
2018-07-24,21967330000
2018-07-25,22225830000
2018-07-26,23109900000
2018-07-27,22479160000
2018-07-30,22344740000
2018-07-31,22272360000
2018-08-01,21977670000
2018-08-02,21874270000
2018-08-03,22210320000
2018-08-06,23047860000
2018-08-07,22572220000
2018-08-08,22794530000
2018-08-09,22696300000
2018-08-10,22060390000
2018-08-13,22122430000
2018-08-14,22148280000
2018-08-15,22473990000
2018-08-16,23156430000
2018-08-17,23394250000
2018-08-20,23151260000
2018-08-21,23109900000
2018-08-22,23058200000
2018-08-23,22727320000
2018-08-24,22132770000
2018-08-27,22546370000
2018-08-28,23611390000
2018-08-29,24247300000
2018-08-30,24309340000
2018-08-31,23875060000
2018-09-04,24304170000
2018-09-05,24299000000
2018-09-06,23539010000
2018-09-07,23668260000
2018-09-10,23911250000
2018-09-11,23931930000
2018-09-12,23735470000
2018-09-13,24050840000
2018-09-14,24283490000
2018-09-17,24205940000
2018-09-18,24402400000
2018-09-19,24149070000
2018-09-20,24257640000
2018-09-21,24190430000
2018-09-24,23926760000
2018-09-25,23699280000
2018-09-26,23347720000
2018-09-27,23404590000
2018-09-28,23787170000
2018-10-01,23852400000
2018-10-02,24658400000
2018-10-03,24544000000
2018-10-04,24434800000
2018-10-05,24934000000
2018-10-08,24918400000
2018-10-09,25246000000
2018-10-10,24778000000
2018-10-11,24242400000
2018-10-12,24580400000
2018-10-15,24876800000
2018-10-16,25370800000
2018-10-17,25459200000
2018-10-18,25084800000
2018-10-19,25402000000
2018-10-22,24845600000
2018-10-23,24590800000
2018-10-24,24564800000
2018-10-25,24632400000
2018-10-26,24070800000
2018-10-29,24325600000
2018-10-30,24403600000
2018-10-31,24341200000
2018-11-01,24533600000
2018-11-02,24668800000
2018-11-05,25329200000
2018-11-06,25261600000
2018-11-07,25376000000
2018-11-08,24856000000
2018-11-09,20758400000
2018-11-12,17149599999
2018-11-13,17014400000
2018-11-14,13306800000
2018-11-15,9224800000
2018-11-16,12688000000
2018-11-19,12095200000
2018-11-20,12225200000
2018-11-21,12636000000
2018-11-23,12396800000
2018-11-26,13062400000
2018-11-27,14024400000
2018-11-28,14279200000
2018-11-29,13915200000
2018-11-30,13717600000
2018-12-03,14097200000
2018-12-04,13910000000
2018-12-06,13535600000
2018-12-07,13410800000
2018-12-10,13462800000
2018-12-11,13551200000
2018-12-12,13722800000
2018-12-13,13785200000
2018-12-14,13525200000
2018-12-17,12708800000
2018-12-18,11970400000
2018-12-19,12350000000
2018-12-20,12402000000
2018-12-21,11830000000
2018-12-24,12038000000
2018-12-26,12131600000
2018-12-27,12272000000
2018-12-28,12422800000
2018-12-31,12492500000
2019-01-02,12518800000
2019-01-03,12597700000
2019-01-04,12834400000
2019-01-07,9967700000
2019-01-08,9236560000
2019-01-09,9378580000
2019-01-10,9341760000
2019-01-11,9252340000
2019-01-14,4407880000
2019-01-15,3634660000
2019-01-16,3697780000
2019-01-17,3345360000
2019-01-18,3802980000
2019-01-22,4050200000
2019-01-23,4202740000
2019-01-24,7337700000
2019-01-25,6191020000
2019-01-28,6317260000
2019-01-29,7358740000
2019-01-30,7190420000
2019-01-31,6838000000
2019-02-01,6880080000
2019-02-04,6990540000
2019-02-05,7406080000
2019-02-06,7190420000
2019-02-07,7395560000
2019-02-08,7469200000
2019-02-11,7537580000
2019-02-12,8116180000
2019-02-13,8000460000
2019-02-14,8137220000
2019-02-15,8142480000
2019-02-19,9331240000
2019-02-20,9578460000
2019-02-21,10204400000
2019-02-22,9873020000
2019-02-25,9809900000
2019-02-26,9741520000
2019-02-27,9362800000
2019-02-28,8957780000
2019-03-01,9420660000
2019-03-04,9494300000
2019-03-05,9631060000
2019-03-06,9657360000
2019-03-07,10030820000
2019-03-08,10199140000
2019-03-11,10193880000
2019-03-12,10109720000
2019-03-13,10235960000
2019-03-14,10262260000
2019-03-15,10335900000
2019-03-18,10220180000
2019-03-19,10030820000
2019-03-20,10036080000
2019-03-21,10020300000
2019-03-22,10214920000
2019-03-25,9578460000
2019-03-26,9441700000
2019-03-27,9299680000
2019-03-28,9073500000
2019-03-29,9362800000
2019-04-01,9519571418
2019-04-02,9334571418
2019-04-03,9762714275
2019-04-04,9968857132
2019-04-05,10238428560
2019-04-08,10402285703
2019-04-09,9947714274
2019-04-10,9974142846
2019-04-11,10111571417
2019-04-12,12199428558
2019-04-15,12537714272
2019-04-16,11765999987
2019-04-17,11549285701
2019-04-18,11099999988
2019-04-22,11311428559
2019-04-23,11380142844
2019-04-24,12120142844
2019-04-25,12204714272
2019-04-26,12373857129
2019-04-29,12379142843
2019-04-30,11903428558
2019-05-01,11469999987
2019-05-02,11078857130
2019-05-03,11358999987
2019-05-06,11279714273
2019-05-07,11099999988
2019-05-08,10708857131
2019-05-09,10227857131
2019-05-10,9831428560
2019-05-13,9635857132
2019-05-14,9704571418
2019-05-15,9545999989
2019-05-16,9604142846
2019-05-17,8996285704
2019-05-20,9345142847
2019-05-21,9752142846
2019-05-22,10042857132
2019-05-23,10037571417
2019-05-24,9952999989
2019-05-28,9371571418
2019-05-29,9054428561
2019-05-30,9397999989
2019-05-31,9038571418
2019-06-03,9456142846
2019-06-04,9905428560
2019-06-05,10967857131
2019-06-06,11084142845
2019-06-07,10814571416
2019-06-10,10449857131
2019-06-11,10095714274
2019-06-12,9641142846
2019-06-13,9667571418
2019-06-14,9767999989
2019-06-17,9979428560
2019-06-18,10116857131
2019-06-19,10851571416
2019-06-20,12458428557
2019-06-21,12135999986
2019-06-24,11454142844
2019-06-25,11417142844
2019-06-26,11480571416
2019-06-27,12659285700
2019-06-28,12114857129
2019-07-01,12352150000
2019-07-02,11849600000
2019-07-03,11833730000
2019-07-05,11526910000
2019-07-08,11495170000
2019-07-09,11579810000
2019-07-10,11320600000
2019-07-11,10818050000
2019-07-12,10262600000
2019-07-15,9384460000
2019-07-16,9590770000
2019-07-17,9760050000
2019-07-18,9765340000
2019-07-19,9410910000
2019-07-22,9336850000
2019-07-23,9992810000
2019-07-24,9992810000
2019-07-25,9707150000
2019-07-26,9892300000
2019-07-29,9670120000
2019-07-30,9522000000
2019-07-31,9590770000
2019-08-01,9548450000
2019-08-02,9839400000
2019-08-05,9495550000
2019-08-06,9643670000
2019-08-07,9606640000
2019-08-08,9791790000
2019-08-09,9585480000
2019-08-12,8860750000
2019-08-13,8966550000
2019-08-14,8426970000
2019-08-15,7612310000
2019-08-16,7554120000
2019-08-19,5644430000
2019-08-20,6168140000
2019-08-21,6480250000
2019-08-22,6178720000
2019-08-23,5840160000
2019-08-26,6242200000
2019-08-27,5935380000
2019-08-28,5723780000
2019-08-29,5517470000
2019-08-30,5528050000
2019-09-03,5591530000
2019-09-04,5655010000
2019-09-05,5586240000
2019-09-06,5390510000
2019-09-09,5919510000
2019-09-10,5766100000
2019-09-11,5649720000
2019-09-12,5342900000
2019-09-13,5914220000
2019-09-16,5824290000
2019-09-17,5903640000
2019-09-18,6215750000
2019-09-19,6453800000
2019-09-20,6141690000
2019-09-23,6104660000
2019-09-24,5781970000
2019-09-25,5697330000
2019-09-26,5660300000
2019-09-27,5353480000
2019-09-30,5280000000
2019-10-01,5227200000
2019-10-02,4730880000
2019-10-03,5042400000
2019-10-04,5739360000
2019-10-07,6072000000
2019-10-08,5755200000
2019-10-09,5797440000
2019-10-10,4113120000
2019-10-11,4234560000
2019-10-14,4049760000
2019-10-15,4070880000
2019-10-16,4160640000
2019-10-17,4134240000
2019-10-18,4097280000
2019-10-21,4245119999
2019-10-22,4276800000
2019-10-23,4329600000
2019-10-24,3801600000
2019-10-25,2640000000
2019-10-28,2006400000
2019-10-29,2655840000
2019-10-30,3241920000
2019-10-31,3257760000
2019-11-01,3395040000
2019-11-04,3838560000
2019-11-05,4224000000
2019-11-06,3653760000
2019-11-07,3178560000
2019-11-08,3421440000
2019-11-11,3305280000
2019-11-12,3727680000
2019-11-13,3653760000
2019-11-14,3537600000
2019-11-15,3917760000
2019-11-18,3743520000
2019-11-19,3611520000
2019-11-20,3775200000
2019-11-21,3701280000
2019-11-22,3859680000
2019-11-25,3907200000
2019-11-26,3944160000
2019-11-27,3986400000
2019-11-29,3938880000
2019-12-02,4150080000
2019-12-03,4498560000
2019-12-04,5000160000
2019-12-05,5163840000
2019-12-06,5095200000
2019-12-09,5903040000
2019-12-10,6504960000
2019-12-11,6409920000
2019-12-12,6188160000
2019-12-13,5934720000
2019-12-16,5105760000
2019-12-17,5760480000
2019-12-18,5971680000
2019-12-19,5765760000
2019-12-20,5802720000
2019-12-23,5776320000
2019-12-24,5781600000
2019-12-26,5734080000
2019-12-27,5512320000
2019-12-30,5702400000
2019-12-31,5750230000
2020-01-02,5739650000
2020-01-03,5591530000
2020-01-06,5491020000
2020-01-07,5596820000
2020-01-08,5612690000
2020-01-09,5427540000
2020-01-10,5395800000
2020-01-13,5856030000
2020-01-14,6305680000
2020-01-15,6744750000
2020-01-16,6681270000
2020-01-17,6919320000
2020-01-21,6998670000
2020-01-22,6633660000
2020-01-23,7263170000
2020-01-24,7548830000
2020-01-27,7427160000
2020-01-28,7908550000
2020-01-29,7961450000
2020-01-30,7887390000
2020-01-31,8046090000
2020-02-03,9135830000
2020-02-04,8860750000
2020-02-05,8934810000
2020-02-06,8908360000
2020-02-07,9178150000
2020-02-10,9537870000
2020-02-11,9469100000
2020-02-12,8924230000
2020-02-13,8866040000
2020-02-14,8569800000
2020-02-18,8511610000
2020-02-19,9262790000
2020-02-20,9442650000
2020-02-21,9479680000
2020-02-24,9125250000
2020-02-25,9294530000
2020-02-26,8844880000
2020-02-27,8638570000
2020-02-28,8199500000
2020-03-02,7961450000
2020-03-03,7834490000
2020-03-04,8003770000
2020-03-05,7977320000
2020-03-06,7548830000
2020-03-09,6675980000
2020-03-10,7353100000
2020-03-11,6369160000
2020-03-12,4792740000
2020-03-13,5401090000
2020-03-16,4734550000
2020-03-17,4877380000
2020-03-18,3845830000
2020-03-19,4184390000
2020-03-20,3819380000
2020-03-23,4295480000
2020-03-24,4671070000
2020-03-25,4893250000
2020-03-26,5178910000
2020-03-27,5078400000
2020-03-30,5115430000
2020-03-31,4752890079
2020-04-01,4451538873
2020-04-02,4377522787
2020-04-03,4192482573
2020-04-06,4525554959
2020-04-07,4530841822
2020-04-08,5762680964
2020-04-09,6338949060
2020-04-13,6132761393
2020-04-14,6323088470
2020-04-15,5979442358
2020-04-16,5884278819
2020-04-17,6032310991
2020-04-20,5889565682
2020-04-21,5730959784
2020-04-22,5815549597
2020-04-23,5815549597
2020-04-24,5609361929
2020-04-27,5540632706
2020-04-28,5773254690
2020-04-29,5556493296
2020-04-30,5625222519
2020-05-01,5360879355
2020-05-04,5815549597
2020-05-05,6243785521
2020-05-06,6074605897
2020-05-07,5889565682
2020-05-08,6127474529
2020-05-11,5974155495
2020-05-12,5915999999
2020-05-13,5873705092
2020-05-14,5868418229
2020-05-15,5990016084
2020-05-18,6486981232
2020-05-19,6270219838
2020-05-20,6344235924
2020-05-21,6254359248
2020-05-22,6185630025
2020-05-26,5857844503
2020-05-27,5778541554
2020-05-28,6175056299
2020-05-29,6270219838
2020-06-01,6275506701
2020-06-02,6259646111
2020-06-03,6254359248
2020-06-04,6275506701
2020-06-05,6619152814
2020-06-08,6645587130
2020-06-09,6243785521
2020-06-10,6365383377
2020-06-11,5815549597
2020-06-12,5826123323
2020-06-15,5804975870
2020-06-16,5789115280
2020-06-17,5841983913
2020-06-18,5709812331
2020-06-19,5403174261
2020-06-22,5271002680
2020-06-23,5239281500
2020-06-24,5181126004
2020-06-25,5144117961
2020-06-26,4826906165
2020-06-29,4789898122
2020-06-30,17447290000
2020-07-01,17762010000
2020-07-02,18588150000
2020-07-06,17998050000
2020-07-07,17624320000
2020-07-08,17270260000
2020-07-09,16896530000
2020-07-10,17880030000
2020-07-13,17821020000
2020-07-14,18411120000
2020-07-15,18096400000
2020-07-16,17742340000
2020-07-17,18135740000
2020-07-20,18352110000
2020-07-21,18666830000
2020-07-22,18686500000
2020-07-23,18627490000
2020-07-24,18411120000
2020-07-27,17801350000
2020-07-28,17584980000
2020-07-29,18096400000
2020-07-30,18253760000
2020-07-31,18391450000
2020-08-03,17899700000
2020-08-04,17781680000
2020-08-05,17466960000
2020-08-06,17899700000
2020-08-07,17899700000
2020-08-10,17958710000
2020-08-11,17880030000
2020-08-12,18253760000
2020-08-13,18922540000
2020-08-14,18509470000
2020-08-17,18037390000
2020-08-18,18411120000
2020-08-19,18155410000
2020-08-20,17565310000
2020-08-21,17860360000
2020-08-24,17958710000
2020-08-25,17919370000
2020-08-26,17447290000
2020-08-27,18037390000
2020-08-28,17958710000
2020-08-31,18214420000
2020-09-01,17939040000
2020-09-02,18234090000
2020-09-03,18017720000
2020-09-04,18076730000
2020-09-08,18135740000
2020-09-09,17919370000
2020-09-10,17703000000
2020-09-11,17821020000
2020-09-14,18961880000
2020-09-15,19237260000
2020-09-16,19256930000
2020-09-17,19237260000
2020-09-18,19099570000
2020-09-21,18942210000
2020-09-22,19374950000
2020-09-23,18883200000
2020-09-24,19256930000
2020-09-25,19670000000
2020-09-28,18588150000
2020-09-29,18470130000
2020-09-30,18470130000
2020-10-01,19335610000
2020-10-02,19473300000
2020-10-05,19551980000
2020-10-06,19965050000
2020-10-07,20181420000
2020-10-08,20791190000
2020-10-09,21164920000
2020-10-12,20555150000
2020-10-13,20299440000
2020-10-14,20397790000
2020-10-15,20673170000
2020-10-16,20712510000
2020-10-19,21282940000
2020-10-20,21479640000
2020-10-21,20810860000
2020-10-22,20122410000
2020-10-23,20161750000
2020-10-26,19729010000
2020-10-27,19492970000
2020-10-28,19079900000
2020-10-29,19158580000
2020-10-30,18804520000
2020-11-02,18981550000
2020-11-03,19020890000
2020-11-04,19788020000
2020-11-05,19335610000
2020-11-06,19965050000
2020-11-09,20496140000
2020-11-10,20476470000
2020-11-11,21066570000
2020-11-12,21833700000
2020-11-13,22423800000
2020-11-16,22699180000
2020-11-17,23053240000
2020-11-18,24882550000
2020-11-19,24174430000
2020-11-20,24902220000
2020-11-23,24980900000
2020-11-24,25216940000
2020-11-25,24862880000
2020-11-27,25039910000
2020-11-30,24980900000
2020-12-01,24961230000
2020-12-02,24646510000
2020-12-03,24784200000
2020-12-04,24567830000
2020-12-07,24646510000
2020-12-08,24233440000
2020-12-09,24371130000
2020-12-10,23643340000
2020-12-11,23485980000
2020-12-14,23308950000
2020-12-15,23997400000
2020-12-16,23722020000
2020-12-17,24076080000
2020-12-18,24135090000
2020-12-21,24115420000
2020-12-22,24469480000
2020-12-23,24607170000
2020-12-24,24371130000
2020-12-28,24233440000
2020-12-29,23525320000
2020-12-30,24272780000
2020-12-31,24733100000
2021-01-04,24236850000
2021-01-05,24574300000
2021-01-06,24574300000
2021-01-07,24435350000
2021-01-08,24296400000
2021-01-11,24236850000
2021-01-12,24177300000
2021-01-13,24018500000
2021-01-14,23482550000
2021-01-15,24296400000
2021-01-19,23879550000
2021-01-20,24296400000
2021-01-21,23800150000
2021-01-22,23264200000
2021-01-25,22529750000
2021-01-26,21954100000
2021-01-27,21418150000
2021-01-28,22946600000
2021-01-29,22688550000
2021-02-01,22807650000
2021-02-02,23284050000
2021-02-03,23760450000
2021-02-04,23820000000
2021-02-05,23542100000
2021-02-08,23601650000
2021-02-09,23343600000
2021-02-10,23978800000
2021-02-11,23820000000
2021-02-12,23423000000
2021-02-16,23423000000
2021-02-17,23244350000
2021-02-18,23343600000
2021-02-19,23105400000
2021-02-22,22648850000
2021-02-23,22291550000
2021-02-24,22648850000
2021-02-25,21596800000
2021-02-26,20862350000
2021-03-01,21775450000
2021-03-02,21596800000
2021-03-03,21338750000
2021-03-04,21299050000
2021-03-05,21537250000
2021-03-08,22152600000
2021-03-09,22509900000
2021-03-10,22748100000
2021-03-11,22728250000
2021-03-12,22847350000
2021-03-15,23522250000
2021-03-16,23561950000
2021-03-17,23462700000
2021-03-18,22430500000
2021-03-19,22351100000
2021-03-22,22053350000
2021-03-23,21676200000
2021-03-24,22450350000
2021-03-25,23601650000
2021-03-26,23958950000
2021-03-29,22847350000
2021-03-30,22807650000
2021-03-31,23244350000
2021-04-01,22827500000
2021-04-05,23145100000
2021-04-06,22708400000
2021-04-07,22509900000
2021-04-08,22410650000
2021-04-09,22847350000
2021-04-12,22986300000
2021-04-13,23145100000
2021-04-14,23403150000
2021-04-15,23561950000
2021-04-16,22986300000
2021-04-19,22232000000
2021-04-20,22232000000
2021-04-21,22132750000
2021-04-22,21815150000
2021-04-23,21775450000
2021-04-26,21438000000
2021-04-27,21120400000
2021-04-28,21418150000
2021-04-29,21418150000
2021-04-30,22470200000
2021-05-03,22688550000
2021-05-04,22470200000
2021-05-05,21795300000
2021-05-06,21715900000
2021-05-07,21715900000
2021-05-10,21596800000
2021-05-11,21616650000
2021-05-12,20782950000
2021-05-13,21100550000
2021-05-14,21457850000
2021-05-17,21537250000
2021-05-18,21378450000
2021-05-19,20902050000
2021-05-20,20644000000
2021-05-21,20405800000
2021-05-24,21001300000
2021-05-25,19969100000
2021-05-26,19909550000
2021-05-27,19691200000
2021-05-28,20127900000
2021-06-01,20147750000
2021-06-02,20306550000
2021-06-03,20703550000
2021-06-04,20604300000
2021-06-07,20445500000
2021-06-08,20306550000
2021-06-09,20405800000
2021-06-10,20822650000
2021-06-11,20842500000
2021-06-14,21140250000
2021-06-15,20902050000
2021-06-16,20306550000
2021-06-17,20306550000
2021-06-18,20247000000
2021-06-21,20366100000
2021-06-22,20068350000
2021-06-23,19949250000
2021-06-24,19850000000
2021-06-25,20187450000
2021-06-28,20544750000
2021-06-29,20048500000
2021-06-30,20173581811
2021-07-01,20510799993
2021-07-02,20669490902
2021-07-06,20828181811
2021-07-07,20550472720
2021-07-08,20153745448
2021-07-09,20570309084
2021-07-12,20252927266
2021-07-13,19816527266
2021-07-14,19677672720
2021-07-15,19776854539
2021-07-16,19419799993
2021-07-19,18269290903
2021-07-20,18685854539
2021-07-21,18824709084
2021-07-22,18507327266
2021-07-23,18289127266
2021-07-26,17356818176
2021-07-27,17832890903
2021-07-28,18150272721
2021-07-29,18011418176
2021-07-30,17436163630
2021-08-02,17753545448
2021-08-03,17832890903
2021-08-04,17198127267
2021-08-05,16444345449
2021-08-06,16920418176
2021-08-09,17118781812
2021-08-10,18249454539
2021-08-11,18725527266
2021-08-12,18328799994
2021-08-13,18090763630
2021-08-16,18189945448
2021-08-17,18110599994
2021-08-18,18090763630
2021-08-19,17713872721
2021-08-20,18408145448
2021-08-23,18070927266
2021-08-24,18348636357
2021-08-25,18368472721
2021-08-26,18090763630
2021-08-27,18090763630
2021-08-30,17872563630
2021-08-31,18189945448
2021-09-01,18269290903
2021-09-02,18408145448
2021-09-03,18150272721
2021-09-07,18685854539
2021-09-08,18487490903
2021-09-09,18566836357
2021-09-10,18467654539
2021-09-13,19499145448
2021-09-14,19439636357
2021-09-15,19558654539
2021-09-16,19221436357
2021-09-17,19518981811
2021-09-20,19003236357
2021-09-21,19419799993
2021-09-22,19578490902
2021-09-23,19776854539
2021-09-24,19717345448
2021-09-27,19776854539
2021-09-28,19320618175
2021-09-29,18864381812
2021-09-30,19056000000
2021-10-01,19075850000
2021-10-04,19492700000
2021-10-05,19631650000
2021-10-06,20227150000
2021-10-07,20882200000
2021-10-08,21259350000
2021-10-11,20147750000
2021-10-12,20346250000
2021-10-13,20842500000
2021-10-14,21378450000
2021-10-15,22232000000
2021-10-18,21835000000
2021-10-19,22192300000
2021-10-20,22847350000
2021-10-21,23125250000
2021-10-22,23621500000
2021-10-25,23145100000
2021-10-26,22966450000
2021-10-27,22986300000
2021-10-28,23184800000
2021-10-29,23026000000
2021-11-01,22648850000
2021-11-02,22509900000
2021-11-03,23164950000
2021-11-04,23145100000
2021-11-05,23125250000
2021-11-08,23045850000
2021-11-09,24177300000
2021-11-10,24614000000
2021-11-11,24514750000
2021-11-12,24336100000
2021-11-15,24574300000
2021-11-16,24455200000
2021-11-17,24752950000
2021-11-18,24018500000
2021-11-19,24574300000
2021-11-22,24296400000
2021-11-23,24475050000
2021-11-24,24733100000
2021-11-26,24296400000
2021-11-29,24574300000
2021-11-30,23581800000
2021-12-01,23323750000
2021-12-02,23820000000
2021-12-03,23442850000
2021-12-06,24891900000
2021-12-07,24693400000
2021-12-08,25070550000
2021-12-09,24792650000
2021-12-10,24514750000
2021-12-13,24355950000
2021-12-14,24137600000
2021-12-15,24336100000
2021-12-16,24296400000
2021-12-17,23859700000
2021-12-20,23800150000
2021-12-21,23958950000
2021-12-22,23839850000
2021-12-23,23820000000
2021-12-27,23641350000
2021-12-28,23939100000
2021-12-29,23800150000
2021-12-30,23958950000
2021-12-31,25906760000
2022-01-03,26056140000
2022-01-04,26546960000
2022-01-05,25309240000
2022-01-06,25223880000
2022-01-07,26056140000
2022-01-10,26098820000
2022-01-11,25970780000
2022-01-12,26696340000
2022-01-13,27208500000
2022-01-14,27763340000
2022-01-18,27123140000
2022-01-19,26973760000
2022-01-20,26760360000
2022-01-21,26098820000
2022-01-24,25970780000
2022-01-25,26354900000
2022-01-26,26248200000
2022-01-27,26461600000
2022-01-28,27080460000
2022-01-31,27293860000
2022-02-01,25885420000
2022-02-02,26141500000
2022-02-03,25629340000
2022-02-04,25778720000
2022-02-07,25928100000
2022-02-08,25928100000
2022-02-09,26248200000
2022-02-10,24306260000
2022-02-11,24028840000
2022-02-14,24071520000
2022-02-15,24327600000
2022-02-16,25053160000
2022-02-17,24733060000
2022-02-18,24348940000
2022-02-22,24156880000
2022-02-23,23175240000
2022-02-24,23644720000
2022-02-25,24242240000
2022-02-28,24263580000
2022-03-01,24114200000
2022-03-02,24455640000
2022-03-03,24391620000
2022-03-04,23900800000
2022-03-07,22428340000
2022-03-08,23132560000
2022-03-09,23495340000
2022-03-10,23217920000
2022-03-11,23004520000
2022-03-14,23879460000
2022-03-15,24541000000
2022-03-16,25608000000
2022-03-17,25095840000
2022-03-18,24711720000
2022-03-21,24114200000
2022-03-22,24797080000
2022-03-23,24711720000
2022-03-24,25223880000
2022-03-25,25565320000
2022-03-28,25693360000
2022-03-29,25629340000
2022-03-30,25800060000
2022-03-31,25003764705
2022-04-01,25694823528
2022-04-04,25275999999
2022-04-05,25234117646
2022-04-06,25317882352
2022-04-07,25841411763
2022-04-08,26888470587
2022-04-11,25443529411
2022-04-12,26239294116
2022-04-13,26909411763
2022-04-14,25757647058
2022-04-18,25506352940
2022-04-19,25778588234
2022-04-20,25967058822
2022-04-21,25904235293
2022-04-22,25401647058
2022-04-25,24752470587
2022-04-26,25611058822
2022-04-27,26155529411
2022-04-28,27076941175
2022-04-29,26490588234
2022-05-02,26490588234
2022-05-03,26637176469
2022-05-04,27286352940
2022-05-05,26406823528
2022-05-06,26302117646
2022-05-09,25317882352
2022-05-10,24647764705
2022-05-11,25192235293
2022-05-12,24228941175
2022-05-13,24543058822
2022-05-16,24689647058
2022-05-17,25338823528
2022-05-18,24899058822
2022-05-19,25422588234
2022-05-20,24584941175
2022-05-23,25275999999
2022-05-24,24961882352
2022-05-25,25464470587
2022-05-26,25150352940
2022-05-27,25862352940
2022-05-31,25548235293
2022-06-01,25652941175
2022-06-02,26323058822
2022-06-03,25967058822
2022-06-06,25569176469
2022-06-07,25611058822
2022-06-08,25213176469
2022-06-09,24354588234
2022-06-10,22993411764
2022-06-13,21778823528
2022-06-14,20857411764
2022-06-15,21527529411
2022-06-16,21108705881
2022-06-17,20480470587
2022-06-21,20941176470
2022-06-22,20731764705
2022-06-23,20501411764
2022-06-24,21464705881
2022-06-27,21464705881
2022-06-28,21255294117
2022-06-29,20857411764
2022-06-30,21277360000
2022-07-01,21831680000
2022-07-05,20978880000
2022-07-06,20957560000
2022-07-07,21725080000
2022-07-08,21895640000
2022-07-11,21575840000
2022-07-12,21554520000
2022-07-13,21490560000
2022-07-14,21341320000
2022-07-15,22002240000
2022-07-18,22066200000
2022-07-19,22791080000
2022-07-20,22812400000
2022-07-21,22556560000
2022-07-22,22663160000
2022-07-25,22919000000
2022-07-26,22556560000
2022-07-27,22982960000
2022-07-28,22982960000
2022-07-29,23153520000
2022-08-01,23260120000
2022-08-02,23494640000
2022-08-03,23707840000
2022-08-04,23558600000
2022-08-05,23750480000
2022-08-08,24027640000
2022-08-09,24198200000
2022-08-10,24603280000
2022-08-11,25392120000
2022-08-12,25861160000
2022-08-15,26415480000
2022-08-16,26415480000
2022-08-17,25967760000
2022-08-18,26010400000
2022-08-19,25861160000
2022-08-22,24987040000
2022-08-23,24987040000
2022-08-24,25584000000
2022-08-25,26650000000
2022-08-26,26607360000
2022-08-29,26692640000
2022-08-30,26010400000
2022-08-31,26287560000
2022-09-01,26713960000
2022-09-02,26756600000
2022-09-06,26074360000
2022-09-07,27140360000
2022-09-08,27353560000
2022-09-09,27481480000
2022-09-12,28099760000
2022-09-13,27545440000
2022-09-14,28185040000
2022-09-15,27950520000
2022-09-16,27886560000
2022-09-19,28696720000
2022-09-20,28355600000
2022-09-21,27737320000
2022-09-22,27630720000
2022-09-23,26884520000
2022-09-26,27183000000
2022-09-27,26458120000
2022-09-28,27119040000
2022-09-29,26394160000
2022-09-30,24847311850
2022-10-03,26059860668
2022-10-04,28206668412
2022-10-05,29319827983
2022-10-06,29081293789
2022-10-07,29677629273
2022-10-10,28087401315
2022-10-11,28266301960
2022-10-12,27968134218
2022-10-13,28445202605
2022-10-14,27491065830
2022-10-17,28147034863
2022-10-18,28127157014
2022-10-19,27749477874
2022-10-20,27908500669
2022-10-21,28822881746
2022-10-24,29280072284
2022-10-25,30075186263
2022-10-26,30154697661
2022-10-27,30572132500
2022-10-28,30313720457
2022-10-31,29677629273
2022-11-01,30432987553
2022-11-02,29677629273
2022-11-03,30214331209
2022-11-04,30432987553
2022-11-07,29955919166
2022-11-08,29677629273
2022-11-09,28981904541
2022-11-10,29439095079
2022-11-11,29339705832
2022-11-14,28743370348
2022-11-15,28703614649
2022-11-16,29280072284
2022-11-17,28981904541
2022-11-18,29856529918
2022-11-21,29796896370
2022-11-22,30055308413
2022-11-23,30293842607
2022-11-25,30552254650
2022-11-28,30353476155
2022-11-29,30154697661
2022-11-30,31208223683
2022-12-01,31049200887
2022-12-02,31128712285
2022-12-05,30452865403
2022-12-06,30671521747
2022-12-07,30949811640
2022-12-08,30651643898
2022-12-09,30890178091
2022-12-12,31824437017
2022-12-13,31824437017
2022-12-14,32599673147
2022-12-15,32182238308
2022-12-16,31963581963
2022-12-19,31486513576
2022-12-20,31566024974
2022-12-21,31705169920
2022-12-22,31705169920
2022-12-23,31923826264
2022-12-27,32699062394
2022-12-28,32122604759
2022-12-29,32480406050
2022-12-30,32321383254
2023-01-03,31218880000
2023-01-04,31617080000
2023-01-05,31179060000
2023-01-06,31636990000
2023-01-09,31776360000
2023-01-10,31736540000
2023-01-11,31378160000
2023-01-12,31796270000
2023-01-13,31636990000
2023-01-17,31597170000
2023-01-18,31079510000
2023-01-19,30741040000
2023-01-20,31159150000
2023-01-23,31318430000
2023-01-24,31517530000
2023-01-25,31856000000
2023-01-26,31557350000
2023-01-27,31975459999
2023-01-30,31557350000
2023-01-31,31656900000
2023-02-01,31139240000
2023-02-02,31119330000
2023-02-03,30960050000
2023-02-06,31179060000
2023-02-07,31139240000
2023-02-08,30760950000
2023-02-09,30780860000
2023-02-10,30940140000
2023-02-13,31179060000
2023-02-14,31019780000
2023-02-15,31517530000
2023-02-16,30960050000
2023-02-17,30999870000
2023-02-21,30760950000
2023-02-22,30900320000
2023-02-23,30422480000
2023-02-24,31417980000
2023-02-27,31358250000
2023-02-28,31099420000
2023-03-01,31079510000
2023-03-02,31557350000
2023-03-03,32552850000
