,EQT
2018-09-25,6631758000
2018-09-26,6281352000
2018-09-27,6317690400
2018-09-28,6250204800
2018-10-01,6106315160
2018-10-02,6124140100
2018-10-03,6126686520
2018-10-04,6131779360
2018-10-05,6215811220
2018-10-08,6335492960
2018-10-09,6432256920
2018-10-10,6327853700
2018-10-11,6287110980
2018-10-12,6294750240
2018-10-15,6508649520
2018-10-16,6592681380
2018-10-17,6567217180
2018-10-18,6472999640
2018-10-19,6429710500
2018-10-22,6159789980
2018-10-23,5887323040
2018-10-24,5609763260
2018-10-25,4899312080
2018-10-26,4512256240
2018-10-29,4298356960
2018-10-30,4558091800
2018-10-31,4710877000
2018-11-01,4835651580
2018-11-02,4524988340
2018-11-05,4901858500
2018-11-06,4856022940
2018-11-07,4736341200
2018-11-08,4825465900
2018-11-09,4978251100
2018-11-12,4802548120
2018-11-13,4726155520
2018-11-14,4451142160
2018-11-15,4379842400
2018-11-16,4234696459
2018-11-19,4354378200
2018-11-20,4255067820
2018-11-21,4530081180
2018-11-23,4611566620
2018-11-26,4756712560
2018-11-27,4754166140
2018-11-28,4856022940
2018-11-29,4787269600
2018-11-30,4764351820
2018-12-03,4815280220
2018-12-04,4647216500
2018-12-06,4581009580
2018-12-07,4687959220
2018-12-10,4998622460
2018-12-11,5164139760
2018-12-12,5090293580
2018-12-13,5141221980
2018-12-14,4940054800
2018-12-17,4810187380
2018-12-18,4805094540
2018-12-19,4810187380
2018-12-20,4723609100
2018-12-21,4754166140
2018-12-24,4479152780
2018-12-26,4932415540
2018-12-27,5049550860
2018-12-28,4886579980
2018-12-31,4814664310
2019-01-02,5072092100
2019-01-03,4924262280
2019-01-04,4975238080
2019-01-07,5031311460
2019-01-08,5186787650
2019-01-09,5087384840
2019-01-10,5044055410
2019-01-11,5191885230
2019-01-14,5298934410
2019-01-15,5339715050
2019-01-16,5225019500
2019-01-17,5342263840
2019-01-18,5398337220
2019-01-22,5095031210
2019-01-23,4855444950
2019-01-24,4814664310
2019-01-25,5089933630
2019-01-28,4931908650
2019-01-29,5038957830
2019-01-30,5059348150
2019-01-31,4962494130
2019-02-01,5010921140
2019-02-04,5041506620
2019-02-05,4865640110
2019-02-06,4761139720
2019-02-07,4547041360
2019-02-08,4534297410
2019-02-11,4684676020
2019-02-12,4812115520
2019-02-13,4896225590
2019-02-14,4638797800
2019-02-15,4824859470
2019-02-19,4835054630
2019-02-20,4931908650
2019-02-21,4850347370
2019-02-22,4921713490
2019-02-25,5049152990
2019-02-26,4852896160
2019-02-27,4666834490
2019-02-28,4618407480
2019-03-01,4967591710
2019-03-04,5054250570
2019-03-05,4944652600
2019-03-06,4804469150
2019-03-07,4809566730
2019-03-08,4679578440
2019-03-11,4766237300
2019-03-12,5008372350
2019-03-13,5005823560
2019-03-14,5061896940
2019-03-15,4947201390
2019-03-18,5107775160
2019-03-19,5110323950
2019-03-20,5309129570
2019-03-21,5163848540
2019-03-22,4972689290
2019-03-25,5097580000
2019-03-26,5130714270
2019-03-27,5181690070
2019-03-28,5263251350
2019-03-29,5286190460
2019-04-01,5242284450
2019-04-02,5260141380
2019-04-03,5127489900
2019-04-04,5329018110
2019-04-05,5512689390
2019-04-08,5487179490
2019-04-09,5339222070
2019-04-10,5372384940
2019-04-11,5346875040
2019-04-12,5441261670
2019-04-15,5505036420
2019-04-16,5543301270
2019-04-17,5423404740
2019-04-18,5214223560
2019-04-22,5369833950
2019-04-23,5359629990
2019-04-24,5293304250
2019-04-25,5142795840
2019-04-26,5354528010
2019-04-29,5374935930
2019-04-30,5216774550
2019-05-01,5122387920
2019-05-02,5030552280
2019-05-03,5198917620
2019-05-06,5193815640
2019-05-07,5277998310
2019-05-08,5214223560
2019-05-09,5216774550
2019-05-10,5369833950
2019-05-13,5321365140
2019-05-14,5372384940
2019-05-15,5494832460
2019-05-16,5362180980
2019-05-17,5308610190
2019-05-20,5329018110
2019-05-21,5471873550
2019-05-22,5089225050
2019-05-23,4992287430
2019-05-24,4956573570
2019-05-28,4816269120
2019-05-29,4762698330
2019-05-30,4658107740
2019-05-31,4668311700
2019-06-03,4698923580
2019-06-04,4734637440
2019-06-05,4548415170
2019-06-06,4607087940
2019-06-07,4512701310
2019-06-10,4415763690
2019-06-11,4249949340
2019-06-12,4022911230
2019-06-13,4114746869
2019-06-14,4033115190
2019-06-17,4043319150
2019-06-18,4071380040
2019-06-19,3867300840
2019-06-20,3966789450
2019-06-21,3885157770
2019-06-24,3923422620
2019-06-25,3670874610
2019-06-26,3772914210
2019-06-27,3681078570
2019-06-28,4033115190
2019-07-01,4101626450
2019-07-02,3848943800
2019-07-03,3843839100
2019-07-05,3948485450
2019-07-08,3848943800
2019-07-09,3996980100
2019-07-10,4068445900
2019-07-11,3922961950
2019-07-12,4037817700
2019-07-15,3986770700
2019-07-16,3859153200
2019-07-17,3818315600
2019-07-18,3892333750
2019-07-19,3943380750
2019-07-22,3963799550
2019-07-23,3999532450
2019-07-24,4063341200
2019-07-25,3782582700
2019-07-26,3652412850
2019-07-29,3483957750
2019-07-30,3764716250
2019-07-31,3856600850
2019-08-01,3501824200
2019-08-02,3407387250
2019-08-05,3335921450
2019-08-06,3200646900
2019-08-07,3167466350
2019-08-08,3218513350
2019-08-09,3085791150
2019-08-12,3106209950
2019-08-13,3139390500
2019-08-14,3014325350
2019-08-15,3004115950
2019-08-16,3154704600
2019-08-19,3215961000
2019-08-20,3136838150
2019-08-21,3027087100
2019-08-22,2896917250
2019-08-23,2641682250
2019-08-26,2618711100
2019-08-27,2506407700
2019-08-28,2600844650
2019-08-29,2743776250
2019-08-30,2595739950
2019-09-03,2557454700
2019-09-04,2700386300
2019-09-05,2782061500
2019-09-06,2725909800
2019-09-09,2999011250
2019-09-10,3014325350
2019-09-11,3147047550
2019-09-12,3136838150
2019-09-13,3103657600
2019-09-16,3103657600
2019-09-17,3175123400
2019-09-18,3126628750
2019-09-19,2937754850
2019-09-20,2924993100
2019-09-23,2932650150
2019-09-24,2879050800
2019-09-25,2850974950
2019-09-26,2782061500
2019-09-27,2866289050
2019-09-30,2717285760
2019-10-01,2604916800
2019-10-02,2571716880
2019-10-03,2472117120
2019-10-04,2528301600
2019-10-07,2495101680
2019-10-08,2364855840
2019-10-09,2382732720
2019-10-10,2405717280
2019-10-11,2467009440
2019-10-14,2423594160
2019-10-15,2461901760
2019-10-16,2441471040
2019-10-17,2541070800
2019-10-18,2479778640
2019-10-21,2438917200
2019-10-22,2415932640
2019-10-23,2456794080
2019-10-24,2364855840
2019-10-25,2423594160
2019-10-28,2405717280
2019-10-29,2633009040
2019-10-30,2528301600
2019-10-31,2742824160
2019-11-01,2696855040
2019-11-04,2837316240
2019-11-05,2776024080
2019-11-06,2750485680
2019-11-07,2824547040
2019-11-08,2959900560
2019-11-11,2691747360
2019-11-12,2668762800
2019-11-13,2653439760
2019-11-14,2633009040
2019-11-15,2643224400
2019-11-18,2467009440
2019-11-19,2285686800
2019-11-20,2255040720
2019-11-21,2214179280
2019-11-22,2313779040
2019-11-25,2321440560
2019-11-26,2249933040
2019-11-27,2313779040
2019-11-29,2229502320
2019-12-02,2155440960
2019-12-03,2165656320
2019-12-04,2234610000
2019-12-05,2198856240
2019-12-06,2242271520
2019-12-09,2265256080
2019-12-10,2321440560
2019-12-11,2260148400
2019-12-12,2415932640
2019-12-13,2375071200
2019-12-16,2484886320
2019-12-17,2507870880
2019-12-18,2589593760
2019-12-19,2724947280
2019-12-20,2691747360
2019-12-23,2778577920
2019-12-24,2760701040
2019-12-26,2730054960
2019-12-27,2668762800
2019-12-30,2717285760
2019-12-31,2784241500
2020-01-02,2646306600
2020-01-03,2641197900
2020-01-06,2671850100
2020-01-07,2628426150
2020-01-08,2332121550
2020-01-09,2301469350
2020-01-10,2258045400
2020-01-13,2137990949
2020-01-14,2199295350
2020-01-15,2160980100
2020-01-16,2183969250
2020-01-17,2104784400
2020-01-21,1961740800
2020-01-22,1890219000
2020-01-23,1818697200
2020-01-24,1698642750
2020-01-27,1683316650
2020-01-28,1706305800
2020-01-29,1555599150
2020-01-30,1581142650
2020-01-31,1545381750
2020-02-03,1507066500
2020-02-04,1461088200
2020-02-05,1532610000
2020-02-06,1389566400
2020-02-07,1353805500
2020-02-10,1305272850
2020-02-11,1310381550
2020-02-12,1348696800
2020-02-13,1381903350
2020-02-14,1351251150
2020-02-18,1450870800
2020-02-19,1509620850
2020-02-20,1535164350
2020-02-21,1484077350
2020-02-24,1407446850
2020-02-25,1318044600
2020-02-26,1266957600
2020-02-27,1374240300
2020-02-28,1499403450
2020-03-02,1553044800
2020-03-03,1570925250
2020-03-04,1560707850
2020-03-05,1622012250
2020-03-06,1632229650
2020-03-09,1803371100
2020-03-10,1803371100
2020-03-11,1757392800
2020-03-12,1772718900
2020-03-13,2434295550
2020-03-16,2219730150
2020-03-17,2403643350
2020-03-18,2219730150
2020-03-19,2063914800
2020-03-20,1902990750
2020-03-23,1547936100
2020-03-24,1851903750
2020-03-25,1974512550
2020-03-26,1777827600
2020-03-27,1762501500
2020-03-30,1782936300
2020-03-31,1805767230
2020-04-01,1864512133
2020-04-02,2015205579
2020-04-03,2239968686
2020-04-06,2492827180
2020-04-07,2745685675
2020-04-08,2768672811
2020-04-09,2763564559
2020-04-13,3174778879
2020-04-14,3284606306
2020-04-15,3333134704
2020-04-16,3271835675
2020-04-17,3414866742
2020-04-20,3974220382
2020-04-21,3976774508
2020-04-22,3639629849
2020-04-23,3192657762
2020-04-24,3419974995
2020-04-27,3522140043
2020-04-28,3419974995
2020-04-29,3598763829
2020-04-30,3726470140
2020-05-01,3670279363
2020-05-04,3780106790
2020-05-05,3660062858
2020-05-06,3481274024
2020-05-07,3478719898
2020-05-08,3573222567
2020-05-11,3363784218
2020-05-12,3233523781
2020-05-13,3177333005
2020-05-14,3202874267
2020-05-15,3253956791
2020-05-18,3289714558
2020-05-19,3269281548
2020-05-20,3404650237
2020-05-21,3363784218
2020-05-22,3509369412
2020-05-26,3767336159
2020-05-27,3619196839
2020-05-28,3414866742
2020-05-29,3407204364
2020-06-01,3287160432
2020-06-02,3419974995
2020-06-03,3542573053
2020-06-04,3652400480
2020-06-05,3838851693
2020-06-08,4313919168
2020-06-09,4145346838
2020-06-10,3874609460
2020-06-11,3746903150
2020-06-12,3782660917
2020-06-15,3675387616
2020-06-16,3596209703
2020-06-17,3580884946
2020-06-18,3494044655
2020-06-19,3299931063
2020-06-22,3154345869
2020-06-23,3128804607
2020-06-24,3062397325
2020-06-25,2906595626
2020-06-26,2720144413
2020-06-29,2824863588
2020-06-30,3041509100
2020-07-01,2923938160
2020-07-02,3238312630
2020-07-06,3476010400
2020-07-07,3596137230
2020-07-08,3401889590
2020-07-09,3366107130
2020-07-10,3327768780
2020-07-13,3192306610
2020-07-14,3222977290
2020-07-15,3258759750
2020-07-16,3235756740
2020-07-17,3189750720
2020-07-20,3161635930
2020-07-21,3414669040
2020-07-22,3330324670
2020-07-23,3637031470
2020-07-24,3621696130
2020-07-27,3427448490
2020-07-28,3532239980
2020-07-29,3703484610
2020-07-30,3639587360
2020-07-31,3711152280
2020-08-03,4010191410
2020-08-04,4084312220
2020-08-05,4181436040
2020-08-06,4176324260
2020-08-07,4388463130
2020-08-10,4385907240
2020-08-11,4148209470
2020-08-12,4183991930
2020-08-13,4086868110
2020-08-14,4334789440
2020-08-17,4373127790
2020-08-18,4224886170
2020-08-19,4250445069
2020-08-20,4053641540
2020-08-21,4099647560
2020-08-24,4186547819
2020-08-25,4183991930
2020-08-26,4007635520
2020-08-27,4127762349
2020-08-28,4094535780
2020-08-31,4056197430
2020-09-01,3987188400
2020-09-02,3849170340
2020-09-03,3907955810
2020-09-04,3925847040
2020-09-08,3706040500
2020-09-09,3775049530
2020-09-10,3596137230
2020-09-11,3585913670
2020-09-14,3637031470
2020-09-15,3642143250
2020-09-16,3772493640
2020-09-17,3726487620
2020-09-18,3869617460
2020-09-21,3948850050
2020-09-22,3759714190
2020-09-23,3677925710
2020-09-24,3700928720
2020-09-25,3545019430
2020-09-28,3575690110
2020-09-29,3281762760
2020-09-30,3518304720
2020-10-01,3450278720
2020-10-02,3463883920
2020-10-05,3725103760
2020-10-06,3662519840
2020-10-07,3844829520
2020-10-08,3945508000
2020-10-09,3997207760
2020-10-12,4190401600
2020-10-13,4149586000
2020-10-14,4040744400
2020-10-15,4108770400
2020-10-16,4002649840
2020-10-19,3989044640
2020-10-20,4089723120
2020-10-21,4035302320
2020-10-22,4299243200
2020-10-23,4394479600
2020-10-26,4252985520
2020-10-27,4397200640
2020-10-28,4293801120
2020-10-29,4236659280
2020-10-30,4119654560
2020-11-02,4209448880
2020-11-03,4043465440
2020-11-04,3863876800
2020-11-05,3880203040
2020-11-06,3850271600
2020-11-09,3670682960
2020-11-10,3839387440
2020-11-11,3997207760
2020-11-12,3950950080
2020-11-13,4144143920
2020-11-16,3986323600
2020-11-17,3926460720
2020-11-18,3918297600
2020-11-19,4078838960
2020-11-20,4005370880
2020-11-23,4193122640
2020-11-24,4345500880
2020-11-25,4190401600
2020-11-27,4149586000
2020-11-30,4048907520
2020-12-01,3940065920
2020-12-02,3942786960
2020-12-03,3670682960
2020-12-04,3874760960
2020-12-07,3776803520
2020-12-08,3643472560
2020-12-09,3795850800
2020-12-10,3989044640
2020-12-11,3795850800
2020-12-14,3776803520
2020-12-15,3882924080
2020-12-16,3703335440
2020-12-17,3676125040
2020-12-18,3678846080
2020-12-21,3659798800
2020-12-22,3613541120
2020-12-23,3861155760
2020-12-24,3784966640
2020-12-28,3431231440
2020-12-29,3390415840
2020-12-30,3531909920
2020-12-31,3544208920
2021-01-04,3739405320
2021-01-05,3915082080
2021-01-06,4171625920
2021-01-07,4166048880
2021-01-08,4048931040
2021-01-11,4244127440
2021-01-12,4595480960
2021-01-13,4793465880
2021-01-14,4991450800
2021-01-15,5158762000
2021-01-19,4748849560
2021-01-20,4511825360
2021-01-21,4458843480
2021-01-22,4570384280
2021-01-25,4592692440
2021-01-26,4453266440
2021-01-27,4617789120
2021-01-28,4584326880
2021-01-29,4548076120
2021-02-01,4743272520
2021-02-02,4620577640
2021-02-03,4812985520
2021-02-04,4737695480
2021-02-05,4670771000
2021-02-08,4762792160
2021-02-09,4587115400
2021-02-10,4676348040
2021-02-11,4693079160
2021-02-12,4924526320
2021-02-16,4980296720
2021-02-17,5345592840
2021-02-18,5102991600
2021-02-19,5125299760
2021-02-22,4932891880
2021-02-23,4921737800
2021-02-24,5189435720
2021-02-25,5061163800
2021-02-26,4960777080
2021-03-01,5142030880
2021-03-02,5142030880
2021-03-03,5136453840
2021-03-04,5105780120
2021-03-05,5013758960
2021-03-08,4843659240
2021-03-09,4941257440
2021-03-10,5234052040
2021-03-11,5420882880
2021-03-12,5228475000
2021-03-15,5208955360
2021-03-16,5197801280
2021-03-17,5256360200
2021-03-18,4907795200
2021-03-19,5150396440
2021-03-22,5150396440
2021-03-23,5002604880
2021-03-24,4891064080
2021-03-25,5183858680
2021-03-26,5496172920
2021-03-29,5373478040
2021-03-30,5083471960
2021-03-31,5186718480
2021-04-01,5292797760
2021-04-05,5052723600
2021-04-06,5150428200
2021-04-07,5041557360
2021-04-08,4946644320
2021-04-09,4798691640
2021-04-12,4689820800
2021-04-13,4709361720
2021-04-14,4918728720
2021-04-15,4932686520
2021-04-16,4899187800
2021-04-19,4890813120
2021-04-20,4851731280
2021-04-21,4851731280
2021-04-22,4949435880
2021-04-23,4946644320
2021-04-26,5114137920
2021-04-27,5203467840
2021-04-28,5454708240
2021-04-29,5396085480
2021-04-30,5331879600
2021-05-03,5513331000
2021-05-04,5557995960
2021-05-05,5633368080
2021-05-06,5139261960
2021-05-07,5775737640
2021-05-10,5848318200
2021-05-11,5842735080
2021-05-12,5825985720
2021-05-13,5622201840
2021-05-14,5971146840
2021-05-17,6456878280
2021-05-18,6342424320
2021-05-19,6241928160
2021-05-20,6144223560
2021-05-21,6247511280
2021-05-24,5973938400
2021-05-25,5756196720
2021-05-26,5926481880
2021-05-27,5795278560
2021-05-28,5828777280
2021-06-01,6077226120
2021-06-02,6066059880
2021-06-03,5976729960
2021-06-04,5987896200
2021-06-07,6096767040
2021-06-08,6281010000
2021-06-09,6253094400
2021-06-10,6289384680
2021-06-11,6426171120
2021-06-14,6253094400
2021-06-15,6099558600
2021-06-16,5940439680
2021-06-17,5719906440
2021-06-18,5398877040
2021-06-21,5697573960
2021-06-22,5680824600
2021-06-23,5770154520
2021-06-24,5973938400
2021-06-25,6149806680
2021-06-28,5965563720
2021-06-29,5906940960
2021-06-30,7942189920
2021-07-01,7899374880
2021-07-02,7710275120
2021-07-06,7378458560
2021-07-07,7332075600
2021-07-08,7613941280
2021-07-09,7745954320
2021-07-12,7635348799
2021-07-13,7631780880
2021-07-14,7317803920
2021-07-15,7121568320
2021-07-16,6761208400
2021-07-19,6707689600
2021-07-20,6953876079
2021-07-21,7303532240
2021-07-22,7292828480
2021-07-23,7214334240
2021-07-26,7446249040
2021-07-27,7250013440
2021-07-28,7403434000
2021-07-29,6668442480
2021-07-30,6561404880
2021-08-02,6250995840
2021-08-03,6383008880
2021-08-04,6493614400
2021-08-05,6461503120
2021-08-06,6618491600
2021-08-09,6828998880
2021-08-10,6911061040
2021-08-11,6839702640
2021-08-12,6686282079
2021-08-13,6400848480
2021-08-16,6193909120
2021-08-17,6076167760
2021-08-18,5858524640
2021-08-19,5797870000
2021-08-20,5776462480
2021-08-23,5908475520
2021-08-24,5919179280
2021-08-25,6229588320
2021-08-26,6190341200
2021-08-27,6643467040
2021-08-30,6461503120
2021-08-31,6539997359
2021-09-01,6689850000
2021-09-02,7075185359
2021-09-03,7324939760
2021-09-07,7250013440
2021-09-08,7303532240
2021-09-09,7089457040
2021-09-10,6921764799
2021-09-13,7125136240
2021-09-14,6968147760
2021-09-15,7342779359
2021-09-16,6907493120
2021-09-17,6718393359
2021-09-20,6693417920
2021-09-21,6561404880
2021-09-22,6746936720
2021-09-23,6946740240
2021-09-24,7132272079
2021-09-27,7970733280
2021-09-28,7877967359
2021-09-29,7399866079
2021-09-30,7733634480
2021-10-01,7794112560
2021-10-04,8119182240
2021-10-05,8172100560
2021-10-06,7933968119
2021-10-07,8051144400
2021-10-08,7892389440
2021-10-11,7521961199
2021-10-12,7495502039
2021-10-13,7503061800
2021-10-14,7722294840
2021-10-15,7487942279
2021-10-18,7582439279
2021-10-19,7654257000
2021-10-20,8077603560
2021-10-21,7831911360
2021-10-22,8088943199
2021-10-25,8508509880
2021-10-26,8516069640
2021-10-27,8349754920
2021-10-28,7809232080
2021-10-29,7525741080
2021-11-01,7794112560
2021-11-02,7703395440
2021-11-03,7722294840
2021-11-04,7699615560
2021-11-05,7778993039
2021-11-08,7824351600
2021-11-09,7680716160
2021-11-10,7423684320
2021-11-11,8013345600
2021-11-12,8073823680
2021-11-15,8262817680
2021-11-16,8315736000
2021-11-17,8085163320
2021-11-18,7975546800
2021-11-19,7869710160
2021-11-22,7896169320
2021-11-23,7986886440
2021-11-24,8051144400
2021-11-26,7933968119
2021-11-29,7828131480
2021-11-30,7344306840
2021-12-01,6939859680
2021-12-02,7011677400
2021-12-03,7397225160
2021-12-06,7457703240
2021-12-07,7767653400
2021-12-08,7926408360
2021-12-09,7828131480
2021-12-10,7884829680
2021-12-13,7605118560
2021-12-14,8039804760
2021-12-15,7926408360
2021-12-16,8088943199
2021-12-17,8036024880
2021-12-20,8032245000
2021-12-21,8009565720
2021-12-22,8383773840
2021-12-23,8364874440
2021-12-27,8625686160
2021-12-28,8644585560
2021-12-29,8618126400
2021-12-30,8330855520
2021-12-31,8160037019
2022-01-03,8163778440
2022-01-04,8384522220
2022-01-05,8115139980
2022-01-06,8148812760
2022-01-07,8534179019
2022-01-10,8605266000
2022-01-11,8803561260
2022-01-12,9226341720
2022-01-13,8796078420
2022-01-14,8900838180
2022-01-18,8481799140
2022-01-19,8305952400
2022-01-20,7901879040
2022-01-21,7692359519
2022-01-24,7726032299
2022-01-25,7520254200
2022-01-26,7385563079
2022-01-27,7587599760
2022-01-28,7909361880
2022-01-31,7950517500
2022-02-01,8152554180
2022-02-02,8287245299
2022-02-03,7987931700
2022-02-04,8066501519
2022-02-07,7920586140
2022-02-08,7924327560
2022-02-09,8044053000
2022-02-10,8107657140
2022-02-11,8579076060
2022-02-14,8519213340
2022-02-15,8642680200
2022-02-16,8762405640
2022-02-17,8683835820
2022-02-18,8350849440
2022-02-22,8088950040
2022-02-23,8163778440
2022-02-24,8317176660
2022-02-25,8515471920
2022-02-28,8657645880
2022-03-01,9136547640
2022-03-02,9308652960
2022-03-03,9297428700
2022-03-04,9862383120
2022-03-07,9922245840
2022-03-08,9581776620
2022-03-09,9776330460
2022-03-10,10094351160
2022-03-11,10101834000
2022-03-14,9510689640
2022-03-15,9593000880
2022-03-16,9753881940
2022-03-17,10120541100
2022-03-18,10146731040
2022-03-21,10633115640
2022-03-22,10550804400
2022-03-23,10737875400
2022-03-24,11501125080
2022-03-25,12844294860
2022-03-28,13057555800
2022-03-29,12724569420
2022-03-30,12784432140
2022-03-31,13979555526
2022-04-01,14637703737
2022-04-04,14771770966
2022-04-05,14718956603
2022-04-06,15161784720
2022-04-07,14763645679
2022-04-08,15563986405
2022-04-11,15913373727
2022-04-12,16291199552
2022-04-13,16989974196
2022-04-14,17209356934
2022-04-18,18485026924
2022-04-19,17863442502
2022-04-20,18139702245
2022-04-21,17079352349
2022-04-22,16144944394
2022-04-25,16128693821
2022-04-26,15819932932
2022-04-27,16075879458
2022-04-28,16490269073
2022-04-29,16149007038
2022-05-02,16027127739
2022-05-03,17087477635
2022-05-04,17449052887
2022-05-05,17030600629
2022-05-06,16677150664
2022-05-09,14848961188
2022-05-10,14869274404
2022-05-11,15360854241
2022-05-12,15320227808
2022-05-13,15519297329
2022-05-16,16153069681
2022-05-17,17254046010
2022-05-18,16429329424
2022-05-19,16461830570
2022-05-20,16595897798
2022-05-23,18070637309
2022-05-24,18330646479
2022-05-25,19033483766
2022-05-26,19256929147
2022-05-27,19675381405
2022-05-31,19386933732
2022-06-01,20231963534
2022-06-02,19854137709
2022-06-03,19496625100
2022-06-06,19915077358
2022-06-07,20223838247
2022-06-08,19894764142
2022-06-09,19529126246
2022-06-10,19484437170
2022-06-13,18310333262
2022-06-14,16587772512
2022-06-15,16754340886
2022-06-16,15677740417
2022-06-17,14601139948
2022-06-21,14950527270
2022-06-22,14251752626
2022-06-23,13463599829
2022-06-24,14255815269
2022-06-27,14889587621
2022-06-28,15535547902
2022-06-29,15243037586
2022-06-30,13875097102
2022-07-01,13822662142
2022-07-05,12995803158
2022-07-06,12765896025
2022-07-07,13931565520
2022-07-08,13794427933
2022-07-11,13939632437
2022-07-12,13871063643
2022-07-13,14786658714
2022-07-14,14568851957
2022-07-15,14770524880
2022-07-18,15270673729
2022-07-19,15786956412
2022-07-20,16621882313
2022-07-21,17117997704
2022-07-22,17033295076
2022-07-25,18142496153
2022-07-26,18380470202
2022-07-27,18328035242
2022-07-28,17243034916
2022-07-29,17759317599
2022-08-01,17065562744
2022-08-02,16892124030
2022-08-03,17259168750
2022-08-04,16638016147
2022-08-05,17053462368
2022-08-08,16674317273
2022-08-09,17307570251
2022-08-10,17549577759
2022-08-11,18473239746
2022-08-12,18630544626
2022-08-15,18251399531
2022-08-16,19033890472
2022-08-17,19001622805
2022-08-18,19457403611
2022-08-19,19239596854
2022-08-22,19812347955
2022-08-23,19296065272
2022-08-24,20042255087
2022-08-25,19957552460
2022-08-26,20034188170
2022-08-29,20171325758
2022-08-30,18904819802
2022-08-31,19279931438
2022-09-01,18678946128
2022-09-02,19070191598
2022-09-06,18324001783
2022-09-07,18553908916
2022-09-08,18997589346
2022-09-09,19501771654
2022-09-12,20288296053
2022-09-13,19324299481
2022-09-14,20409299807
2022-09-15,19396901734
2022-09-16,18578109666
2022-09-19,19094392349
2022-09-20,18779782589
2022-09-21,18307867949
2022-09-22,18001325106
2022-09-23,16642049605
2022-09-26,15883759415
2022-09-27,15847458289
2022-09-28,16460543975
2022-09-29,15944261292
2022-09-30,14925217250
2022-10-03,15291480250
2022-10-04,16448871329
2022-10-05,16606364420
2022-10-06,16093596220
2022-10-07,15811573710
2022-10-10,15665068510
2022-10-11,15950753649
2022-10-12,15950753649
2022-10-13,16251089310
2022-10-14,15064397190
2022-10-17,15313456030
2022-10-18,15313456030
2022-10-19,15459961230
2022-10-20,14921554620
2022-10-21,13874042440
2022-10-24,14038860790
2022-10-25,14504014800
2022-10-26,14287919630
2022-10-27,14320883300
2022-10-28,14167052840
2022-10-31,15324443920
2022-11-01,14925217250
2022-11-02,14822663610
2022-11-03,14412449050
2022-11-04,15046084040
2022-11-07,16181499340
2022-11-08,16093596220
2022-11-09,14958180920
2022-11-10,15712682700
2022-11-11,15610129060
2022-11-14,15518563310
2022-11-15,16027668880
2022-11-16,15196251870
2022-11-17,15269504470
2022-11-18,15027770890
2022-11-21,15137649790
2022-11-22,16034994140
2022-11-23,15954416280
2022-11-25,15760296890
2022-11-28,15207239760
2022-11-29,15624779579
2022-11-30,15533213829
2022-12-01,15207239760
2022-12-02,14624881590
2022-12-05,13577369410
2022-12-06,13518767329
2022-12-07,13452839989
2022-12-08,13071926470
2022-12-09,13064601210
2022-12-12,13518767329
2022-12-13,13592019930
2022-12-14,13848404030
2022-12-15,14002234489
2022-12-16,13639634120
2022-12-19,13225756930
2022-12-20,13236744820
2022-12-21,13419876320
2022-12-22,12819205000
2022-12-23,13262383230
2022-12-27,13309997420
2022-12-28,12269810500
2022-12-29,12405327810
2022-12-30,12390677290
2023-01-03,11501720840
2023-01-04,12004153020
2023-01-05,11595700960
2023-01-06,12051143080
2023-01-09,12531887540
2023-01-10,12304166480
2023-01-11,12072830800
2023-01-12,12636711520
2023-01-13,12582492220
2023-01-17,12719847780
2023-01-18,12163196300
2023-01-19,12264405660
2023-01-20,12271634900
2023-01-23,12737920880
2023-01-24,12365615020
2023-01-25,12007767640
2023-01-26,11964392200
2023-01-27,11902943660
2023-01-30,11621003300
2023-01-31,11808963540
2023-02-01,11433043060
2023-02-02,11508950080
2023-02-03,11299302120
2023-02-06,10836630760
2023-02-07,11082424920
2023-02-08,10775182220
2023-02-09,11024591000
2023-02-10,11447501540
2023-02-13,11154717320
2023-02-14,11234238960
2023-02-15,11067966440
2023-02-16,11505335460
2023-02-17,11295687500
2023-02-21,11002903280
2023-02-22,11559554760
2023-02-23,11743900380
2023-02-24,12553575259
2023-02-27,12119820860
2023-02-28,11993309160
2023-03-01,12036684599
2023-03-02,12058372320
2023-03-03,12416219700
2023-03-06,11910172900
2023-03-07,11910172900
2023-03-08,11624617919
2023-03-09,11328219080
2023-03-10,10992059420
2023-03-13,10945069360
2023-03-14,11093268780
2023-03-15,10420949460
2023-03-16,10887235440
2023-03-17,10616138940
2023-03-20,10901693920
2023-03-21,11205322000
2023-03-22,10666743620
2023-03-23,10673972860
2023-03-24,11046278720
2023-03-27,11002903280
2023-03-28,11169175800
2023-03-29,11367979900
2023-03-30,11310145980
2023-03-31,11550845620
2023-04-03,11511027600
2023-04-04,11757175359
2023-04-05,11800613200
2023-04-06,11626861840
2023-04-10,12086578980
2023-04-11,12097438440
2023-04-12,11818712300
2023-04-13,11898348340
2023-04-14,11996083480
2023-04-17,11869389780
2023-04-18,12057620420
2023-04-19,12025042040
2023-04-20,11847670859
2023-04-21,11796993380
2023-04-24,11851290680
2023-04-25,11478449220
2023-04-26,11351755520
2023-04-27,12140876280
2023-04-28,12611452880
2023-05-01,12405123140
2023-05-02,11883869060
2023-05-03,11402433000
2023-05-04,11235921280
2023-05-05,11710117700
2023-05-08,11688398780
2023-05-09,11699258240
2023-05-10,11655820400
2023-05-11,11547225800
2023-05-12,12108297900
