,HSY
2018-07-13,19716752250
2018-07-16,19456631250
2018-07-17,19626549000
2018-07-18,19175532750
2018-07-19,19347548250
2018-07-20,19282518000
2018-07-23,19097916000
2018-07-24,19311886500
2018-07-25,19473413250
2018-07-26,20906176500
2018-07-27,20346077250
2018-07-30,20515995000
2018-07-31,20602002750
2018-08-01,20249580750
2018-08-02,20461453500
2018-08-03,20801289000
2018-08-06,20992184250
2018-08-07,20679619500
2018-08-08,20492919750
2018-08-09,20419498500
2018-08-10,20495017500
2018-08-13,20570536500
2018-08-14,20685912750
2018-08-15,21069801000
2018-08-16,21082387500
2018-08-17,21287967000
2018-08-20,21489351000
2018-08-21,21206154750
2018-08-22,21019455000
2018-08-23,20765627250
2018-08-24,20929251750
2018-08-27,20828559750
2018-08-28,20717379000
2018-08-29,20895687750
2018-08-30,20960718000
2018-08-31,21086583000
2018-09-04,21292162500
2018-09-05,21579554250
2018-09-06,21866946000
2018-09-07,21741081000
2018-09-10,21902607750
2018-09-11,21866946000
2018-09-12,22240345500
2018-09-13,22362015000
2018-09-14,22229856750
2018-09-17,21768351750
2018-09-18,21699126000
2018-09-19,21535501500
2018-09-20,21701223750
2018-09-21,21795622500
2018-09-24,21436907250
2018-09-25,21457884750
2018-09-26,21397050000
2018-09-27,21342508500
2018-09-28,21397050000
2018-10-01,21346026240
2018-10-02,21568643200
2018-10-03,21442633600
2018-10-04,21574943680
2018-10-05,21923570240
2018-10-08,22309999680
2018-10-09,22034878720
2018-10-10,21787059840
2018-10-11,21440533440
2018-10-12,21717754560
2018-10-15,22043279360
2018-10-16,22156688000
2018-10-17,22091583040
2018-10-18,21963473280
2018-10-19,22383505280
2018-10-22,22215492480
2018-10-23,22620823360
2018-10-24,22717430720
2018-10-25,21598045440
2018-10-26,21530840320
2018-10-29,22261696000
2018-10-30,22690128640
2018-10-31,22503214400
2018-11-01,22543117440
2018-11-02,22228093440
2018-11-05,22465411520
2018-11-06,22616623040
2018-11-07,22692228800
2018-11-08,22486413120
2018-11-09,22803537280
2018-11-12,22822438720
2018-11-13,22921146240
2018-11-14,22671227200
2018-11-15,22767834560
2018-11-16,22923246400
2018-11-19,22755233600
2018-11-20,22362503680
2018-11-21,22295298560
2018-11-23,22305799360
2018-11-26,22261696000
2018-11-27,22389805760
2018-11-28,22398206400
2018-11-29,22566219200
2018-11-30,22744732800
2018-12-03,22877042880
2018-12-04,22702729600
2018-12-06,22711130240
2018-12-07,22501114240
2018-12-10,22499014080
2018-12-11,22662826560
2018-12-12,22898044480
2018-12-13,23103860160
2018-12-14,22654425920
2018-12-17,22087382720
2018-12-18,21917269760
2018-12-19,22541017280
2018-12-20,22352002880
2018-12-21,22242794560
2018-12-24,21709353920
2018-12-26,22183990080
2018-12-27,22288998080
2018-12-28,22324700800
2018-12-31,22435239140
2019-01-02,22071017120
2019-01-03,22238475520
2019-01-04,22204983840
2019-01-07,22064737430
2019-01-08,22286619810
2019-01-09,22123347870
2019-01-10,22355696400
2019-01-11,22311738570
2019-01-14,22194517690
2019-01-15,22550366790
2019-01-16,22334764100
2019-01-17,22560832940
2019-01-18,22636189220
2019-01-22,22671774130
2019-01-23,22724104880
2019-01-24,22056364510
2019-01-25,21832388900
2019-01-28,21968448850
2019-01-29,21981008230
2019-01-30,22100322340
2019-01-31,22209170300
2019-02-01,21932863940
2019-02-04,22131720790
2019-02-05,22209170300
2019-02-06,22217543220
2019-02-07,22389188080
2019-02-08,22694799660
2019-02-11,22738757490
2019-02-12,22962733100
2019-02-13,22845512220
2019-02-14,22648748600
2019-02-15,22889470050
2019-02-19,22960639870
2019-02-20,23167869640
2019-02-21,23276717600
2019-02-22,23071581060
2019-02-25,22914588810
2019-02-26,22971106020
2019-02-27,22937614340
2019-02-28,23167869640
2019-03-01,23492320290
2019-03-04,23159496720
2019-03-05,23391845250
2019-03-06,23377192640
2019-03-07,23429523390
2019-03-08,23285090520
2019-03-11,23316488970
2019-03-12,23100886280
2019-03-13,23188801940
2019-03-14,23105072740
2019-03-15,23190895170
2019-03-18,23134377960
2019-03-19,22885283590
2019-03-20,22983665400
2019-03-21,23339514500
2019-03-22,23444176000
2019-03-25,23532091660
2019-03-26,23705829750
2019-03-27,23699550060
2019-03-28,23931898590
2019-03-29,24036560090
2019-04-01,23834566960
2019-04-02,24025092750
2019-04-03,24048123340
2019-04-04,24058591790
2019-04-05,24259586030
2019-04-08,24343333630
2019-04-09,24290991380
2019-04-10,24351708390
2019-04-11,24270054480
2019-04-12,24309834590
2019-04-15,24441737060
2019-04-16,24460580270
2019-04-17,24443830750
2019-04-18,24487798240
2019-04-22,24504547760
2019-04-23,24466861340
2019-04-24,24510828830
2019-04-25,25635140360
2019-04-26,26206717730
2019-04-29,26026660390
2019-04-30,26139719650
2019-05-01,25735637480
2019-05-02,25656077260
2019-05-03,25507425270
2019-05-06,25886383160
2019-05-07,26026660390
2019-05-08,26141813340
2019-05-09,26275809500
2019-05-10,26564738720
2019-05-13,26604518830
2019-05-14,26602425140
2019-05-15,26744796060
2019-05-16,26901822810
2019-05-17,26987664100
2019-05-20,27071411700
2019-05-21,27282874390
2019-05-22,27519461360
2019-05-23,27264031180
2019-05-24,27257750110
2019-05-28,26862042700
2019-05-29,26983476720
2019-05-30,27387558890
2019-05-31,27628333240
2019-06-03,27705799770
2019-06-04,27873294970
2019-06-05,28476277690
2019-06-06,28733801560
2019-06-07,28895015690
2019-06-10,28629117060
2019-06-11,28645866580
2019-06-12,28938983180
2019-06-13,28815455470
2019-06-14,28959920080
2019-06-17,28830111299
2019-06-18,28945264250
2019-06-19,28871985100
2019-06-20,28817549159
2019-06-21,28710770970
2019-06-24,28777769049
2019-06-25,28725426799
2019-06-26,28086851350
2019-06-27,28239690720
2019-06-28,28061727070
2019-07-01,28172765250
2019-07-02,28558894770
2019-07-03,28959714000
2019-07-05,29014275779
2019-07-08,29083527270
2019-07-09,29089822860
2019-07-10,29079330210
2019-07-11,28768747770
2019-07-12,28785536009
2019-07-15,29037359610
2019-07-16,29469656790
2019-07-17,30577680630
2019-07-18,30953317500
2019-07-19,30466458540
2019-07-22,30860982180
2019-07-23,30909248370
2019-07-24,30798026279
2019-07-25,31419191160
2019-07-26,32103311939
2019-07-29,31941725130
2019-07-30,31952217779
2019-07-31,31843094220
2019-08-01,31832601570
2019-08-02,31920739830
2019-08-05,31293279360
2019-08-06,31555595610
2019-08-07,32025666330
2019-08-08,32436978210
2019-08-09,32627944439
2019-08-12,32713984169
2019-08-13,32602762080
2019-08-14,31985794259
2019-08-15,32632141500
2019-08-16,32619550320
2019-08-19,33108507810
2019-08-20,32837797439
2019-08-21,33314163750
2019-08-22,33236518140
2019-08-23,32953216590
2019-08-26,33377119650
2019-08-27,33446371140
2019-08-28,33677209439
2019-08-29,33154675470
2019-08-30,33257503439
2019-09-03,33561790290
2019-09-04,33870274200
2019-09-05,33639435900
2019-09-06,33362429939
2019-09-09,32768545950
2019-09-10,32010976620
2019-09-11,31719280950
2019-09-12,31742364779
2019-09-13,31177860210
2019-09-16,31066638120
2019-09-17,32042454570
2019-09-18,32118001650
2019-09-19,32201942849
2019-09-20,32304770820
2019-09-23,32172563430
2019-09-24,32665717980
2019-09-25,32185154610
2019-09-26,32376120840
2019-09-27,32271194340
2019-09-30,32413833650
2019-10-01,32392920149
2019-10-02,32112679250
2019-10-03,32516309799
2019-10-04,32940853850
2019-10-07,32980589499
2019-10-08,32683617800
2019-10-09,32723353450
2019-10-10,32687800500
2019-10-11,32480756850
2019-10-14,32495396300
2019-10-15,31901452900
2019-10-16,31690226550
2019-10-17,31941188549
2019-10-18,32012294450
2019-10-21,32118953300
2019-10-22,31317966250
2019-10-23,31309600850
2019-10-24,30611089950
2019-10-25,29971136850
2019-10-28,29519405250
2019-10-29,30042242750
2019-10-30,30527435950
2019-10-31,30715657450
2019-11-01,29920944450
2019-11-04,29389741550
2019-11-05,29339549150
2019-11-06,29450390700
2019-11-07,29554958200
2019-11-08,29481760950
2019-11-11,29640703549
2019-11-12,29874934750
2019-11-13,30487700300
2019-11-14,30598541850
2019-11-15,30481426250
2019-11-18,30678013150
2019-11-19,30859960600
2019-11-20,31186211200
2019-11-21,30648734250
2019-11-22,30709383400
2019-11-25,30550440800
2019-11-26,31284504650
2019-11-27,31069095600
2019-11-29,30985441600
2019-12-02,31152749600
2019-12-03,31119288000
2019-12-04,31403711600
2019-12-05,31363975950
2019-12-06,31213398750
2019-12-09,31274047900
2019-12-10,31244769000
2019-12-11,31322148950
2019-12-12,30705200700
2019-12-13,30774215250
2019-12-16,30696835300
2019-12-17,30263925850
2019-12-18,30496065700
2019-12-19,30673830449
2019-12-20,30834864400
2019-12-23,30598541850
2019-12-24,30552532150
2019-12-26,30594359150
2019-12-27,30872508700
2019-12-30,30705200700
2019-12-31,30705885759
2020-01-02,30074971520
2020-01-03,30346557120
2020-01-06,30202407840
2020-01-07,30260903200
2020-01-08,30509508480
2020-01-09,30620231840
2020-01-10,30946134560
2020-01-13,31272037280
2020-01-14,31092372960
2020-01-15,31025521120
2020-01-16,31121620640
2020-01-17,31514375200
2020-01-21,31928020960
2020-01-22,31846545280
2020-01-23,32136932960
2020-01-24,32314508160
2020-01-27,31932199200
2020-01-28,31794317280
2020-01-29,31577048800
2020-01-30,33037343679
2020-01-31,32416875039
2020-02-03,32308240800
2020-02-04,31846545280
2020-02-05,31938466560
2020-02-06,32243478080
2020-02-07,32600717600
2020-02-10,32797094880
2020-02-11,32934976800
2020-02-12,32978848320
2020-02-13,33285948960
2020-02-14,33496950080
2020-02-18,33438454720
2020-02-19,33528286880
2020-02-20,33448900320
2020-02-21,33492771840
2020-02-24,33204473280
2020-02-25,32866035840
2020-02-26,33087482560
2020-02-27,31746267520
2020-02-28,30081238880
2020-03-02,31829832320
2020-03-03,32065902880
2020-03-04,33624386399
2020-03-05,33217008000
2020-03-06,32650856480
2020-03-09,31545712000
2020-03-10,32287349600
2020-03-11,31079838240
2020-03-12,27758137440
2020-03-13,29214254080
2020-03-16,26308288160
2020-03-17,29059659200
2020-03-18,24256772320
2020-03-19,25443392480
2020-03-20,24595209760
2020-03-23,23279064160
2020-03-24,25470551040
2020-03-25,26352159680
2020-03-26,27670394399
2020-03-27,27334046080
2020-03-30,28692547220
2020-03-31,27592992500
2020-04-01,27418063340
2020-04-02,28265636769
2020-04-03,29106962730
2020-04-06,29542203140
2020-04-07,29386016390
2020-04-08,29719214790
2020-04-09,29969113590
2020-04-13,29706719850
2020-04-14,30431426370
2020-04-15,29696307400
2020-04-16,30289817049
2020-04-17,30500148540
2020-04-20,30108640420
2020-04-21,29492223380
2020-04-22,29837916720
2020-04-23,28511370590
2020-04-24,28267719260
2020-04-27,28136522390
2020-04-28,27957428250
2020-04-29,27990748090
2020-04-30,27578415070
2020-05-01,27601322460
2020-05-04,27332681250
2020-05-05,27355588640
2020-05-06,27432640769
2020-05-07,27182741970
2020-05-08,27736684310
2020-05-11,27686704549
2020-05-12,27586745030
2020-05-13,27461795630
2020-05-14,27286866470
2020-05-15,27151504620
2020-05-18,27545095230
2020-05-19,27261876590
2020-05-20,27326433780
2020-05-21,26662119470
2020-05-22,27126514740
2020-05-26,26712099230
2020-05-27,27707529450
2020-05-28,28317699019
2020-05-29,28255224320
2020-06-01,28411411070
2020-06-02,28567597820
2020-06-03,27951180780
2020-06-04,27786664070
2020-06-05,28205244560
2020-06-08,28253141829
2020-06-09,27767921660
2020-06-10,28180254680
2020-06-11,26882863410
2020-06-12,26887028390
2020-06-15,27099442370
2020-06-16,27609652420
2020-06-17,27547177720
2020-06-18,27601322460
2020-06-19,26957833049
2020-06-22,27188989440
2020-06-23,27124432250
2020-06-24,26651707020
2020-06-25,26795398829
2020-06-26,26208136650
2020-06-29,26581418220
2020-06-30,27000105240
2020-07-01,27104256240
2020-07-02,27050097720
2020-07-06,26964693899
2020-07-07,26923033500
2020-07-08,26770973040
2020-07-09,26402278500
2020-07-10,26610580500
2020-07-13,26637659760
2020-07-14,27454203600
2020-07-15,27495864000
2020-07-16,28006203899
2020-07-17,28412392800
2020-07-20,28227004020
2020-07-21,28601947620
2020-07-22,28841494920
2020-07-23,30480831660
2020-07-24,30345435360
2020-07-27,30472499580
2020-07-28,30355850459
2020-07-29,30372514620
2020-07-30,30264197580
2020-07-31,30289193820
2020-08-03,30191291880
2020-08-04,30057978600
2020-08-05,29635125540
2020-08-06,29926748339
2020-08-07,29978823839
2020-08-10,29978823839
2020-08-11,29685118020
2020-08-12,30416258040
2020-08-13,30530824140
2020-08-14,30426673140
2020-08-17,30897435660
2020-08-18,31159896180
2020-08-19,30778703520
2020-08-20,30774537480
2020-08-21,30709963860
2020-08-24,31003669680
2020-08-25,30968258339
2020-08-26,31068243300
2020-08-27,30974507399
2020-08-28,31078658399
2020-08-31,30962009279
2020-09-01,30916182839
2020-09-02,31124484839
2020-09-03,30903684720
2020-09-04,30995337600
2020-09-08,30312107040
2020-09-09,30770371440
2020-09-10,30235035300
2020-09-11,30307941000
2020-09-14,30099639000
2020-09-15,30066310680
2020-09-16,29826763380
2020-09-17,29266431000
2020-09-18,28937313839
2020-09-21,28537374000
2020-09-22,28626943860
2020-09-23,27983290680
2020-09-24,28674853320
2020-09-25,29062295040
2020-09-28,29262146050
2020-09-29,29424701950
2020-09-30,29872772700
2020-10-01,29995731650
2020-10-02,29785242599
2020-10-05,29962386850
2020-10-06,29501811800
2020-10-07,29887361050
2020-10-08,29908201550
2020-10-09,30350020150
2020-10-12,30860612400
2020-10-13,31021084250
2020-10-14,31150295350
2020-10-15,31348280099
2020-10-16,31244077599
2020-10-19,30739737500
2020-10-20,30610526400
2020-10-21,30339599900
2020-10-22,30310423200
2020-10-23,30497987700
2020-10-26,30052000999
2020-10-27,29697712500
2020-10-28,28801570999
2020-10-29,28724461150
2020-10-30,28647351300
2020-11-02,29339255900
2020-11-03,29743561600
2020-11-04,29997815700
2020-11-05,30135363000
2020-11-06,31135707000
2020-11-09,31202396600
2020-11-10,31731745300
2020-11-11,32023512300
2020-11-12,32002671800
2020-11-13,32094370000
2020-11-16,32327783600
2020-11-17,31871376650
2020-11-18,31394129199
2020-11-19,31135707000
2020-11-20,30798090900
2020-11-23,30600106150
2020-11-24,30887705050
2020-11-25,30875200750
2020-11-27,30854360250
2020-11-30,30821015449
2020-12-01,31269086200
2020-12-02,31104446250
2020-12-03,31225321150
2020-12-04,31442062350
2020-12-07,31202396600
2020-12-08,31392045150
2020-12-09,31706736699
2020-12-10,31198228499
2020-12-11,31075269550
2020-12-14,31081521699
2020-12-15,31308683149
2020-12-16,31319103400
2020-12-17,31596282050
2020-12-18,31444146400
2020-12-21,31189892300
2020-12-22,30973151100
2020-12-23,31146127249
2020-12-24,31250329749
2020-12-28,31635879000
2020-12-29,31560853200
2020-12-30,31371204650
2020-12-31,31621575380
2021-01-04,31324727400
2021-01-05,31289437779
2021-01-06,31399458360
2021-01-07,31380775619
2021-01-08,31559299580
2021-01-11,31160734460
2021-01-12,31009196680
2021-01-13,31121293119
2021-01-14,30602328119
2021-01-15,30818217560
2021-01-19,30878417500
2021-01-20,31061093180
2021-01-21,30926162279
2021-01-22,30764245199
2021-01-25,30625162580
2021-01-26,31038258720
2021-01-27,30346997340
2021-01-28,30766321060
2021-01-29,30191307840
2021-02-01,30122804460
2021-02-02,30540052320
2021-02-03,30427955880
2021-02-04,30560810920
2021-02-05,30432107600
2021-02-08,30998817380
2021-02-09,31059017320
2021-02-10,31137900000
2021-02-11,31225086119
2021-02-12,31424368680
2021-02-16,31424368680
2021-02-17,31405685940
2021-02-18,31758582140
2021-02-19,30899176100
2021-02-22,30774624500
2021-02-23,30718576279
2021-02-24,30633466020
2021-02-25,30633466020
2021-02-26,30234900900
2021-03-01,30139411340
2021-03-02,30172625100
2021-03-03,29969190820
2021-03-04,30326238740
2021-03-05,31216782680
2021-03-08,31509478940
2021-03-09,31254148160
2021-03-10,31688002900
2021-03-11,31532313400
2021-03-12,31644409840
2021-03-15,31827085520
2021-03-16,31862375140
2021-03-17,32084492160
2021-03-18,32397947020
2021-03-19,32113554199
2021-03-22,32462298680
2021-03-23,32574395119
2021-03-24,32644974360
2021-03-25,32599305440
2021-03-26,33062222220
2021-03-29,33448332180
2021-03-30,32977111960
2021-03-31,32831801760
2021-04-01,32956353360
2021-04-05,32941628750
2021-04-06,33233111000
2021-04-07,33193833250
2021-04-08,33098739750
2021-04-09,32972637500
2021-04-12,32993310000
2021-04-13,32832064500
2021-04-14,32701827750
2021-04-15,33262052500
2021-04-16,33280657750
2021-04-19,33278590499
2021-04-20,33528727750
2021-04-21,33683771500
2021-04-22,33539064000
2021-04-23,33371616750
2021-04-26,32875476750
2021-04-27,32809324750
2021-04-28,32840333500
2021-04-29,33948379500
2021-04-30,33964917500
2021-05-03,34469326500
2021-05-04,34504469750
2021-05-05,34804221000
2021-05-06,34860036750
2021-05-07,34831095250
2021-05-10,35207334750
2021-05-11,34919987000
2021-05-12,34647110000
2021-05-13,35474010000
2021-05-14,35372714750
2021-05-17,35657995250
2021-05-18,35720012750
2021-05-19,35614583000
2021-05-20,35782030250
2021-05-21,35920536000
2021-05-24,35990822500
2021-05-25,36118992000
2021-05-26,36032167500
2021-05-27,35856451250
2021-05-28,35773761250
2021-06-01,35691071250
2021-06-02,35875056500
2021-06-03,36081781500
2021-06-04,36156202500
2021-06-07,35968082750
2021-06-08,35883325500
2021-06-09,35734483500
2021-06-10,36048705500
2021-06-11,36135530000
2021-06-14,36108655750
2021-06-15,36145866250
2021-06-16,35695205750
2021-06-17,35868854750
2021-06-18,35244545250
2021-06-21,35606314000
2021-06-22,35612515750
2021-06-23,35219738250
2021-06-24,35637322750
2021-06-25,36201682000
2021-06-28,36081781500
2021-06-29,35556700000
2021-06-30,36007360500
2021-07-01,35908132500
2021-07-02,35970150000
2021-07-06,36119452900
2021-07-07,36422683030
2021-07-08,36261785410
2021-07-09,36459813250
2021-07-12,36474252780
2021-07-13,36290664470
2021-07-14,36628962030
2021-07-15,37025017710
2021-07-16,37128157210
2021-07-19,37012640970
2021-07-20,37187978120
2021-07-21,36721787580
2021-07-22,36492817890
2021-07-23,36977573540
2021-07-26,36717662000
2021-07-27,36973447960
2021-07-28,36408243500
2021-07-29,36824927080
2021-07-30,36899187520
2021-08-02,36802236390
2021-08-03,37099278150
2021-08-04,36750666640
2021-08-05,36872371250
2021-08-06,36839366610
2021-08-09,36814613130
2021-08-10,36915689840
2021-08-11,36855868930
2021-08-12,36643401560
2021-08-13,37006452600
2021-08-16,37369503640
2021-08-17,37569594270
2021-08-18,37029143290
2021-08-19,37181789750
2021-08-20,37136408370
2021-08-23,36872371250
2021-08-24,36333983060
2021-08-25,36222592400
2021-08-26,36121515690
2021-08-27,36228780770
2021-08-30,36414431870
2021-08-31,36655778300
2021-09-01,36763043380
2021-09-02,36763043380
2021-09-03,36715599210
2021-09-07,35836850670
2021-09-08,36435059770
2021-09-09,36181336600
2021-09-10,36111201740
2021-09-13,36197838920
2021-09-14,36005999450
2021-09-15,36115327320
2021-09-16,36214341240
2021-09-17,36113264530
2021-09-20,35774966970
2021-09-21,35434606620
2021-09-22,35560436810
2021-09-23,35700706530
2021-09-24,35900797160
2021-09-27,35253081100
2021-09-28,34795141720
2021-09-29,35459360100
2021-09-30,34912720750
2021-10-01,35228327620
2021-10-04,35392999560
2021-10-05,35993335470
2021-10-06,36835043550
2021-10-07,36731893050
2021-10-08,36670002750
2021-10-11,36764901210
2021-10-12,37031029500
2021-10-13,37165125150
2021-10-14,37590105210
2021-10-15,37053722610
2021-10-18,36872177730
2021-10-19,37072289700
2021-10-20,37173377190
2021-10-21,37196070300
2021-10-22,37567412100
2021-10-25,37181629230
2021-10-26,37486954710
2021-10-27,37033092510
2021-10-28,37010399400
2021-10-29,36174880350
2021-11-01,36036658680
2021-11-02,36205825500
2021-11-03,36424504560
2021-11-04,36179006370
2021-11-05,36183132390
2021-11-08,36049036740
2021-11-09,36346110180
2021-11-10,37043407560
2021-11-11,36793783350
2021-11-12,36657624690
2021-11-15,36612238470
2021-11-16,36663813720
2021-11-17,36989769300
2021-11-18,37156873110
2021-11-19,36995958330
2021-11-22,37371426150
2021-11-23,37590105210
2021-11-24,37334291970
2021-11-26,36705073920
2021-11-29,36960887160
2021-11-30,36616364490
2021-12-01,36207888510
2021-12-02,36451323690
2021-12-03,37053722610
2021-12-06,37278590700
2021-12-07,37546782000
2021-12-08,37798469220
2021-12-09,37856233500
2021-12-10,38477199510
2021-12-13,38918683650
2021-12-14,38720634690
2021-12-15,39149740770
2021-12-16,39636611130
2021-12-17,38706193620
2021-12-20,38741264790
2021-12-21,38646366330
2021-12-22,38964069870
2021-12-23,38879486460
2021-12-27,39172433880
2021-12-28,39397301970
2021-12-29,39572657820
2021-12-30,39459192270
2021-12-31,39869910660
2022-01-03,39816330380
2022-01-04,40156359080
2022-01-05,40597366000
2022-01-06,40508752460
2022-01-07,40360376300
2022-01-10,40111021920
2022-01-11,39985314340
2022-01-12,40358315520
2022-01-13,40543785720
2022-01-14,41118743340
2022-01-18,40869388960
2022-01-19,41141411920
2022-01-20,41042494480
2022-01-21,41287727300
2022-01-24,41199113760
2022-01-25,40137812060
2022-01-26,40005922140
2022-01-27,40055380860
2022-01-28,40562332740
2022-01-31,40611791460
2022-02-01,40335646940
2022-02-02,40914726120
2022-02-03,42023425760
2022-02-04,41788496840
2022-02-07,42186227380
2022-02-08,42658146000
2022-02-09,41965723920
2022-02-10,41920386760
2022-02-11,42285144820
2022-02-14,41905961300
2022-02-15,41809104640
2022-02-16,41761706700
2022-02-17,41633938340
2022-02-18,41749342020
2022-02-22,41633938340
2022-02-23,41745220460
2022-02-24,40558211180
2022-02-25,42105856960
2022-02-28,41681336280
2022-03-01,42217139080
2022-03-02,42870406340
2022-03-03,42893074920
2022-03-04,43857519960
2022-03-07,43972923640
2022-03-08,42041972780
2022-03-09,42221260640
2022-03-10,42274840920
2022-03-11,42182105820
2022-03-14,42598383380
2022-03-15,43033207960
2022-03-16,42390244600
2022-03-17,42598383380
2022-03-18,42602504940
2022-03-21,42938412080
2022-03-22,42926047400
2022-03-23,42814765280
2022-03-24,43531916720
2022-03-25,44176940860
2022-03-28,44234642700
2022-03-29,44253189720
2022-03-30,44646798700
2022-03-31,44642677140
2022-04-01,45083684060
2022-04-04,44489663520
2022-04-05,44878013160
2022-04-06,45564303000
2022-04-07,45761559960
2022-04-08,45969090720
2022-04-11,46012240680
2022-04-12,46441685520
2022-04-13,46351276080
2022-04-14,46433466480
2022-04-18,46110869160
2022-04-19,46638942480
2022-04-20,47193727680
2022-04-21,47010854040
2022-04-22,46055390640
2022-04-25,46227990480
2022-04-26,45231431880
2022-04-27,45664986240
2022-04-28,46844418480
2022-04-29,46390316520
2022-05-02,44697194280
2022-05-03,45219103320
2022-05-04,46299907080
2022-05-05,45993747840
2022-05-06,46447849800
2022-05-09,45862243200
2022-05-10,45851969400
2022-05-11,46156073880
2022-05-12,45724574280
2022-05-13,46419083160
2022-05-16,47119756320
2022-05-17,46316345160
2022-05-18,42675310440
2022-05-19,42147237120
2022-05-20,42529422480
2022-05-23,42995853000
2022-05-24,43858852200
2022-05-25,43443790680
2022-05-26,43055441040
2022-05-27,43686252360
2022-05-31,43501323960
2022-06-01,43086262440
2022-06-02,42991743480
2022-06-03,42981469680
2022-06-06,43439681160
2022-06-07,43513652520
2022-06-08,43262971800
2022-06-09,43036948200
2022-06-10,43838304600
2022-06-13,43162288560
2022-06-14,42490382040
2022-06-15,42367096440
2022-06-16,41559575760
2022-06-17,42334220280
2022-06-21,44191723320
2022-06-22,44156792400
2022-06-23,44816370360
2022-06-24,45401976960
2022-06-27,45401976960
2022-06-28,44880067920
2022-06-29,44980751160
2022-06-30,44210216160
2022-07-01,45410196000
2022-07-05,44821490220
2022-07-06,45293641120
2022-07-07,45147890190
2022-07-08,45119150570
2022-07-11,45264901500
2022-07-12,45188946790
2022-07-13,45117097740
2022-07-14,44725007210
2022-07-15,44505354400
2022-07-18,44148161980
2022-07-19,44363709130
2022-07-20,44213852540
2022-07-21,44322652530
2022-07-22,44324705360
2022-07-25,44517671380
2022-07-26,44753746830
2022-07-27,44798909090
2022-07-28,46038818410
2022-07-29,46796312680
2022-08-01,47169927740
2022-08-02,47042652280
2022-08-03,46829157960
2022-08-04,46237942920
2022-08-05,46621822130
2022-08-08,46463754220
2022-08-09,46864056070
2022-08-10,46488388180
2022-08-11,46225625940
2022-08-12,46344690080
2022-08-15,47280780560
2022-08-16,47362893760
2022-08-17,47313625840
2022-08-18,47348523950
2022-08-19,47867889940
2022-08-22,47506591860
2022-08-23,47740614480
2022-08-24,47908946540
2022-08-25,47904840880
2022-08-26,46942063610
2022-08-29,46781942870
2022-08-30,46437067430
2022-08-31,46120931610
2022-09-01,46714199480
2022-09-02,45993656150
2022-09-06,45726788250
2022-09-07,46855844750
2022-09-08,46287210840
2022-09-09,46445278750
2022-09-12,46636191940
2022-09-13,45757580700
2022-09-14,45521505250
2022-09-15,45084252460
2022-09-16,45139678870
2022-09-19,45751422210
2022-09-20,45669309010
2022-09-21,45862275030
2022-09-22,46295422160
2022-09-23,45971075020
2022-09-26,45938229740
2022-09-27,45455814690
2022-09-28,46455542900
2022-09-29,45942335400
2022-09-30,45258743010
2022-10-03,46099248720
2022-10-04,46327117290
2022-10-05,46208050830
2022-10-06,45296576550
2022-10-07,45269889240
2022-10-10,45891908850
2022-10-11,46284007020
2022-10-12,46093090110
2022-10-13,46764378600
2022-10-14,45719467770
2022-10-17,46337381640
2022-10-18,46663787970
2022-10-19,46448236620
2022-10-20,46136200380
2022-10-21,46850599140
2022-10-24,47618372520
2022-10-25,48061792440
2022-10-26,47788760730
2022-10-27,48125431410
2022-10-28,49260668520
2022-10-31,49016376990
2022-11-01,48809037120
2022-11-02,48265026570
2022-11-03,47645059830
2022-11-04,47016881610
2022-11-07,47072309100
2022-11-08,47435667090
2022-11-09,47363816640
2022-11-10,46456448100
2022-11-11,44933218560
2022-11-14,44777200440
2022-11-15,44610917970
2022-11-16,45809794050
2022-11-17,45495704940
2022-11-18,46232685270
2022-11-21,47653271310
2022-11-22,47665588530
2022-11-23,47661482790
2022-11-25,47987889120
2022-11-28,47755914810
2022-11-29,47316600630
2022-11-30,48277343790
2022-12-01,47601949560
2022-12-02,48187017510
2022-12-05,47883192750
2022-12-06,47741544720
2022-12-07,48589380030
2022-12-08,49537805970
2022-12-09,48605802990
2022-12-12,49123126230
2022-12-13,48515476710
2022-12-14,48449784870
2022-12-15,48065898180
2022-12-16,48242445000
2022-12-19,48219863430
2022-12-20,47965307550
2022-12-21,48238339260
2022-12-22,48228074910
2022-12-23,48423097560
2022-12-27,48392304510
2022-12-28,47805183690
2022-12-29,47883192750
2022-12-30,47538310590
2023-01-03,46488879800
2023-01-04,45739092200
2023-01-05,45700168800
2023-01-06,46226659000
2023-01-09,46173395400
2023-01-10,46048430800
2023-01-11,46419227400
2023-01-12,45927563400
2023-01-13,46423324600
2023-01-17,46331137600
2023-01-18,44407502200
2023-01-19,44274343200
2023-01-20,43946567200
2023-01-23,44462814400
2023-01-24,45128609400
2023-01-25,45272011400
2023-01-26,45071248600
2023-01-27,44815173600
2023-01-30,45722703400
2023-01-31,46011556000
2023-02-01,46154958000
2023-02-02,48023281200
2023-02-03,48404320800
2023-02-06,49274975800
2023-02-07,48574354600
2023-02-08,48109322400
2023-02-09,48172829000
2023-02-10,48982026000
2023-02-13,49147962600
2023-02-14,48941054000
2023-02-15,48648104200
2023-02-16,48187169200
2023-02-17,49307753400
2023-02-21,49350774000
2023-02-22,49137719600
2023-02-23,49262684200
2023-02-24,48965637200
2023-02-27,49006609200
2023-02-28,48822235200
2023-03-01,48480119000
