,JKHY
2018-07-23,10580309960
2018-07-24,10622819789
2018-07-25,10693927139
2018-07-26,10720978848
2018-07-27,10618955259
2018-07-30,10442732695
2018-07-31,10411043550
2018-08-01,10515385857
2018-08-02,10680014831
2018-08-03,10714795600
2018-08-06,10803679788
2018-08-07,10857783207
2018-08-08,10858556113
2018-08-09,10898747223
2018-08-10,10876332950
2018-08-13,10949759018
2018-08-14,11057965855
2018-08-15,11044053548
2018-08-16,11013910215
2018-08-17,11071105257
2018-08-20,11167718505
2018-08-21,11137575171
2018-08-22,12002456963
2018-08-23,12103707646
2018-08-24,12248241065
2018-08-27,12150854911
2018-08-28,12135396791
2018-08-29,12183316962
2018-08-30,12224280979
2018-08-31,12245922347
2018-09-04,12310846449
2018-09-05,12210368672
2018-09-06,12333260722
2018-09-07,12366495680
2018-09-10,12351037560
2018-09-11,12405913884
2018-09-12,12485523200
2018-09-13,12507164568
2018-09-14,12587546790
2018-09-17,12361858244
2018-09-18,12462336021
2018-09-19,12322440039
2018-09-20,12388137047
2018-09-21,12305436107
2018-09-24,12328623286
2018-09-25,12347945936
2018-09-26,12231237133
2018-09-27,12303890295
2018-09-28,12372678927
2018-10-01,12273198387
2018-10-02,12279372028
2018-10-03,12274741797
2018-10-04,12177506951
2018-10-05,12243873592
2018-10-08,11908953566
2018-10-09,12083358925
2018-10-10,11578663770
2018-10-11,11368759975
2018-10-12,11581750591
2018-10-15,11557827732
2018-10-16,11902008219
2018-10-17,11947538822
2018-10-18,11802458258
2018-10-19,11803229963
2018-10-22,11878085360
2018-10-23,11715255578
2018-10-24,11486830860
2018-10-25,11608760270
2018-10-26,11494547911
2018-10-29,11273068539
2018-10-30,11408888641
2018-10-31,11562457962
2018-11-01,11546252155
2018-11-02,11514612244
2018-11-05,11553969206
2018-11-06,11632683129
2018-11-07,11317055731
2018-11-08,11043100410
2018-11-09,10919627589
2018-11-12,10904965192
2018-11-13,10704321858
2018-11-14,10472038614
2018-11-15,10699691627
2018-11-16,10721299371
2018-11-19,10438855293
2018-11-20,10403356857
2018-11-21,10509852165
2018-11-23,10476668844
2018-11-26,10580849037
2018-11-27,10496733178
2018-11-28,10861749704
2018-11-29,10736733473
2018-11-30,10780720666
2018-12-03,10904193486
2018-12-04,10584707563
2018-12-06,10491331242
2018-12-07,10321556113
2018-12-10,10400270037
2018-12-11,10376347177
2018-12-12,10397954921
2018-12-13,10319240998
2018-12-14,10137890292
2018-12-17,9935703548
2018-12-18,9908693869
2018-12-19,9816860958
2018-12-20,9724256343
2018-12-21,9534416881
2018-12-24,9343034008
2018-12-26,9674095509
2018-12-27,9744320676
2018-12-28,9667921868
2018-12-31,9766962668
2019-01-02,9587093691
2019-01-03,9358590612
2019-01-04,9575514143
2019-01-07,9558530806
2019-01-08,9720644477
2019-01-09,9753067211
2019-01-10,9736855844
2019-01-11,9783174035
2019-01-14,9760786909
2019-01-15,9942971796
2019-01-16,10039468029
2019-01-17,9997009687
2019-01-18,10102769557
2019-01-22,9999325596
2019-01-23,10057995305
2019-01-24,10124384713
2019-01-25,10224740795
2019-01-28,10219337006
2019-01-29,10123612744
2019-01-30,10271830957
2019-01-31,10309657480
2019-02-01,10423137049
2019-02-04,10468683271
2019-02-05,10482578728
2019-02-06,10193862001
2019-02-07,10173018815
2019-02-08,10241724132
2019-02-11,10145999869
2019-02-12,10244812012
2019-02-13,10308113540
2019-02-14,10218565036
2019-02-15,10328184756
2019-02-19,10254847620
2019-02-20,10254075650
2019-02-21,10161439267
2019-02-22,10233232464
2019-02-25,10213161247
2019-02-26,10258707469
2019-02-27,10254847620
2019-02-28,10238636253
2019-03-01,10325868847
2019-03-04,10265655198
2019-03-05,10267199138
2019-03-06,10176106694
2019-03-07,10112805166
2019-03-08,10138280171
2019-03-11,10302709751
2019-03-12,10368327189
2019-03-13,10475631000
2019-03-14,10486438578
2019-03-15,10594514358
2019-03-18,10663219676
2019-03-19,10574443142
2019-03-20,10426224929
2019-03-21,10643148459
2019-03-22,10481034789
2019-03-25,10435488567
2019-03-26,10588338599
2019-03-27,10623077243
2019-03-28,10666307555
2019-03-29,10710309837
2019-04-01,10804513181
2019-04-02,10915376078
2019-04-03,10977736458
2019-04-04,10913066435
2019-04-05,10928464059
2019-04-08,10883810948
2019-04-09,10870722967
2019-04-10,10936932753
2019-04-11,11019310044
2019-04-12,11095528286
2019-04-15,11090908999
2019-04-16,11073971612
2019-04-17,11073201731
2019-04-18,11047795650
2019-04-22,11124783773
2019-04-23,11268751563
2019-04-24,11304935981
2019-04-25,11340350517
2019-04-26,11405020541
2019-04-29,11441974840
2019-04-30,11475849614
2019-05-01,10831459024
2019-05-02,10686721353
2019-05-03,10592025962
2019-05-06,10618971805
2019-05-07,10394166486
2019-05-08,10347973612
2019-05-09,10309479550
2019-05-10,10375689336
2019-05-13,10235570952
2019-05-14,10409564110
2019-05-15,10380308624
2019-05-16,10478083540
2019-05-17,10451137697
2019-05-20,10445748528
2019-05-21,10523506532
2019-05-22,10443438884
2019-05-23,10183988910
2019-05-24,10200156416
2019-05-28,10082364588
2019-05-29,10119318887
2019-05-30,10179369623
2019-05-31,10102381500
2019-06-03,10062347676
2019-06-04,10214014278
2019-06-05,10285613232
2019-06-06,10268675845
2019-06-07,10423421972
2019-06-10,10541213801
2019-06-11,10531205345
2019-06-12,10669783966
2019-06-13,10622051330
2019-06-14,10609733230
2019-06-17,10554301782
2019-06-18,10573548812
2019-06-19,10638988717
2019-06-20,10672093610
2019-06-21,10573548812
2019-06-24,10540443919
2019-06-25,10443438884
2019-06-26,10347973612
2019-06-27,10357982068
2019-06-28,10310249432
2019-07-01,10494548454
2019-07-02,10457622906
2019-07-03,10586093042
2019-07-05,10550706058
2019-07-08,10471469987
2019-07-09,10514549793
2019-07-10,10569938115
2019-07-11,10684561170
2019-07-12,10763027959
2019-07-15,10808415612
2019-07-16,10805338483
2019-07-17,10850726136
2019-07-18,10969964885
2019-07-19,10893036660
2019-07-22,10680714759
2019-07-23,10681484041
2019-07-24,10499933430
2019-07-25,10616095050
2019-07-26,10789952838
2019-07-29,10847649007
2019-07-30,10702254662
2019-07-31,10746873032
2019-08-01,10806107765
2019-08-02,10675329783
2019-08-05,10292996505
2019-08-06,10452237930
2019-08-07,10545321083
2019-08-08,10833032644
2019-08-09,10817646999
2019-08-12,10640712082
2019-08-13,10786106427
2019-08-14,10629942130
2019-08-15,10919192256
2019-08-16,10917653691
2019-08-19,10887651684
2019-08-20,10829186233
2019-08-21,10951502111
2019-08-22,10993043352
2019-08-23,10681484041
2019-08-26,10798414943
2019-08-27,10969964885
2019-08-28,10969195602
2019-08-29,11154592625
2019-08-30,11151515496
2019-09-03,11121513488
2019-09-04,11218443051
2019-09-05,11424610694
2019-09-06,11365375961
2019-09-09,11347682469
2019-09-10,10974580578
2019-09-11,11156131189
2019-09-12,11260753575
2019-09-13,11170747552
2019-09-16,11239982954
2019-09-17,11325373284
2019-09-18,11349221034
2019-09-19,11374607348
2019-09-20,11361529550
2019-09-23,11182286786
2019-09-24,11295371276
2019-09-25,11289217018
2019-09-26,11288447736
2019-09-27,11056124497
2019-09-30,11197975569
2019-10-01,11220222694
2019-10-02,11089041368
2019-10-03,11085205657
2019-10-04,11195674142
2019-10-07,11108987067
2019-10-08,10914900075
2019-10-09,10919502928
2019-10-10,10950955761
2019-10-11,10901091514
2019-10-14,10891885807
2019-10-15,10941750054
2019-10-16,11023834276
2019-10-17,11000820008
2019-10-18,11006957146
2019-10-21,10872707250
2019-10-22,10675551690
2019-10-23,10624153158
2019-10-24,10664811698
2019-10-25,10703935953
2019-10-28,10797527309
2019-10-29,10842021560
2019-10-30,10853528694
2019-10-31,10859665832
2019-11-01,10873474393
2019-11-04,10948654334
2019-11-05,11172659874
2019-11-06,11314581192
2019-11-07,11403569694
2019-11-08,11469543929
2019-11-11,11404336837
2019-11-12,11300772632
2019-11-13,11376719715
2019-11-14,11360609728
2019-11-15,11484886774
2019-11-18,11557765289
2019-11-19,11592286690
2019-11-20,11533983879
2019-11-21,11419679682
2019-11-22,11464941075
2019-11-25,11550861008
2019-11-26,11644452364
2019-11-27,11707358029
2019-11-29,11655959498
2019-12-02,11540888159
2019-12-03,11518641033
2019-12-04,11591519548
2019-12-05,11562368142
2019-12-06,11556998146
2019-12-09,11420446824
2019-12-10,11408172548
2019-12-11,11164988452
2019-12-12,11260881234
2019-12-13,11189537004
2019-12-16,11229428401
2019-12-17,11275456937
2019-12-18,11183399866
2019-12-19,11207181276
2019-12-20,11263182661
2019-12-23,11224825548
2019-12-24,11232496970
2019-12-26,11208715560
2019-12-27,11247072673
2019-12-30,11153481318
2019-12-31,11159303961
2020-01-02,11176157444
2020-01-03,11163134298
2020-01-06,11240507106
2020-01-07,11221355421
2020-01-08,11238974972
2020-01-09,11385293847
2020-01-10,11147046882
2020-01-13,11275746207
2020-01-14,11266553398
2020-01-15,11387592049
2020-01-16,11435088229
2020-01-17,11450409577
2020-01-21,11461134521
2020-01-22,11463432723
2020-01-23,11675633395
2020-01-24,11586769576
2020-01-27,11417468678
2020-01-28,11494841487
2020-01-29,11460368453
2020-01-30,11726193844
2020-01-31,11455772049
2020-02-03,11642692497
2020-02-04,11779818563
2020-02-05,12561973389
2020-02-06,12578826872
2020-02-07,12662328219
2020-02-10,12899043049
2020-02-11,12879125296
2020-02-12,12955732037
2020-02-13,12942708891
2020-02-14,13182487991
2020-02-18,13242241249
2020-02-19,13315783720
2020-02-20,13364812034
2020-02-21,13100518778
2020-02-24,12864570016
2020-02-25,12544353838
2020-02-26,12299212267
2020-02-27,11839571821
2020-02-28,11624306879
2020-03-02,12159787998
2020-03-03,12087777662
2020-03-04,12670754961
2020-03-05,12639346197
2020-03-06,12367392267
2020-03-09,11615880137
2020-03-10,12519839681
2020-03-11,12334451368
2020-03-12,11885535866
2020-03-13,12326024626
2020-03-16,11334733398
2020-03-17,11965206876
2020-03-18,12152127324
2020-03-19,11381463510
2020-03-20,10290583518
2020-03-23,9928999701
2020-03-24,10895776772
2020-03-25,10867432278
2020-03-26,11568383958
2020-03-27,11416702611
2020-03-30,11954481933
2020-03-31,11895988418
2020-04-01,11270690392
2020-04-02,11583339405
2020-04-03,11970319188
2020-04-06,12823207304
2020-04-07,12810946558
2020-04-08,12979531810
2020-04-09,13039302945
2020-04-13,12499830139
2020-04-14,12873782880
2020-04-15,12507493105
2020-04-16,12675312060
2020-04-17,13000988115
2020-04-20,12771865432
2020-04-21,11983346230
2020-04-22,12233158922
2020-04-23,11969552892
2020-04-24,12192545202
2020-04-27,12526650520
2020-04-28,12287565981
2020-04-29,12358831564
2020-04-30,12532780893
2020-05-01,12145801110
2020-05-04,12416303809
2020-05-05,13502146092
2020-05-06,13678394310
2020-05-07,14085297804
2020-05-08,14007135551
2020-05-11,14310589005
2020-05-12,14196410811
2020-05-13,14182617472
2020-05-14,14194111921
2020-05-15,14543543171
2020-05-18,14629368390
2020-05-19,14463848325
2020-05-20,14595651340
2020-05-21,14214801930
2020-05-22,14323616047
2020-05-26,13961157755
2020-05-27,13541993515
2020-05-28,13629351327
2020-05-29,13859240307
2020-06-01,13848512155
2020-06-02,13992575916
2020-06-03,13670731344
2020-06-04,13645443556
2020-06-05,13783376944
2020-06-08,13509042761
2020-06-09,13705980987
2020-06-10,13972652204
2020-06-11,13402527534
2020-06-12,13199458935
2020-06-15,13328963060
2020-06-16,13478390897
2020-06-17,13624753548
2020-06-18,13778779164
2020-06-19,13892191061
2020-06-22,14036254822
2020-06-23,13955793679
2020-06-24,13769583605
2020-06-25,13812496215
2020-06-26,13677628013
2020-06-29,13906750696
2020-06-30,14042235977
2020-07-01,14026975165
2020-07-02,14078861926
2020-07-06,13968221040
2020-07-07,13720995889
2020-07-08,13884286575
2020-07-09,13910229955
2020-07-10,13851475830
2020-07-13,13611118044
2020-07-14,13739308863
2020-07-15,13744650147
2020-07-16,13644691830
2020-07-17,13855291033
2020-07-20,13952197188
2020-07-21,13985007933
2020-07-22,14044525099
2020-07-23,13869788804
2020-07-24,13703445955
2020-07-27,13788143461
2020-07-28,13470718575
2020-07-29,13791958664
2020-07-30,13619511490
2020-07-31,13605013719
2020-08-03,13887338738
2020-08-04,13703445955
2020-08-05,13711839402
2020-08-06,13920149483
2020-08-07,14039946856
2020-08-10,14023159963
2020-08-11,13954486309
2020-08-12,14334480523
2020-08-13,14648853246
2020-08-14,14830456907
2020-08-17,15194427268
2020-08-18,15083023342
2020-08-19,13141085040
2020-08-20,12834342723
2020-08-21,12655028185
2020-08-24,12569567639
2020-08-25,12695469336
2020-08-26,12762616908
2020-08-27,12655028185
2020-08-28,12779403801
2020-08-31,12622217439
2020-09-01,12541335137
2020-09-02,13055624494
2020-09-03,12643582576
2020-09-04,12450533307
2020-09-08,12094956392
2020-09-09,12262825321
2020-09-10,11906485366
2020-09-11,11886646311
2020-09-14,12091904229
2020-09-15,12192625587
2020-09-16,11878252864
2020-09-17,12342944583
2020-09-18,12348285867
2020-09-21,12148369233
2020-09-22,12446718104
2020-09-23,12163630045
2020-09-24,12027045779
2020-09-25,12284953499
2020-09-28,12416196480
2020-09-29,12371177085
2020-09-30,12368026192
2020-10-01,12440291552
2020-10-02,12289675328
2020-10-05,12329991792
2020-10-06,12327709728
2020-10-07,12508753472
2020-10-08,12499625216
2020-10-09,12512556912
2020-10-12,12529292048
2020-10-13,12316299408
2020-10-14,12241751984
2020-10-15,12346726928
2020-10-16,12342923488
2020-10-19,12024195216
2020-10-20,12113956400
2020-10-21,12094178512
2020-10-22,12004417328
2020-10-23,12042451728
2020-10-26,11723723456
2020-10-27,11503123936
2020-10-28,11377610416
2020-10-29,11359353904
2020-10-30,11277199600
2020-11-02,11544961776
2020-11-03,11878143120
2020-11-04,12355094496
2020-11-05,11688731808
2020-11-06,11954972608
2020-11-09,12082007504
2020-11-10,12210563776
2020-11-11,12253162304
2020-11-12,12159597680
2020-11-13,12283589824
2020-11-16,12097221264
2020-11-17,12083528880
2020-11-18,12072879248
2020-11-19,12286632576
2020-11-20,12183939696
2020-11-23,12170247312
2020-11-24,11952690544
2020-11-25,12008981456
2020-11-27,12003656640
2020-11-30,12236427168
2020-12-01,12272940192
2020-12-02,12169486624
2020-12-03,12019631088
2020-12-04,12055383424
2020-12-07,12056144112
2020-12-08,12171008000
2020-12-09,11942801600
2020-12-10,11702424192
2020-12-11,11853040416
2020-12-14,11971707744
2020-12-15,12064511680
2020-12-16,12107870896
2020-12-17,12380957888
2020-12-18,12295000144
2020-12-21,12034844848
2020-12-22,11769364736
2020-12-23,11861407984
2020-12-24,11995289072
2020-12-28,12148948048
2020-12-29,12116238464
2020-12-30,12075922000
2020-12-31,12031463021
2021-01-04,11784134347
2021-01-05,11817557141
2021-01-06,11994326583
2021-01-07,12250568002
2021-01-08,12399856481
2021-01-11,12253538917
2021-01-12,11912626421
2021-01-13,11726944233
2021-01-14,11435051835
2021-01-15,11478872831
2021-01-19,11572456653
2021-01-20,11494470135
2021-01-21,11371177162
2021-01-22,11252340562
2021-01-25,11326613437
2021-01-26,11502640151
2021-01-27,11114935743
2021-01-28,11053289257
2021-01-29,10753969571
2021-02-01,11028036480
2021-02-02,11236000530
2021-02-03,11099338440
2021-02-04,11392716296
2021-02-05,11357065316
2021-02-08,11750711553
2021-02-09,11104537541
2021-02-10,11049575613
2021-02-11,11039920139
2021-02-12,10817101514
2021-02-16,10861665240
2021-02-17,11057745630
2021-02-18,11342210741
2021-02-19,11207034108
2021-02-22,11353351672
2021-02-23,11089682966
2021-02-24,11262738764
2021-02-25,11238971445
2021-02-26,11025065565
2021-03-01,11297647016
2021-03-02,11264966951
2021-03-03,11311016133
2021-03-04,10940394487
2021-03-05,11273136967
2021-03-08,11215204125
2021-03-09,11058488358
2021-03-10,11101566626
2021-03-11,11041405597
2021-03-12,11192179533
2021-03-15,11257539663
2021-03-16,11220403226
2021-03-17,11195893177
2021-03-18,11022094650
2021-03-19,11002040973
2021-03-22,11083741136
2021-03-23,11276850611
2021-03-24,11432080920
2021-03-25,11347409842
2021-03-26,11526407471
2021-03-29,11617020378
2021-03-30,11393459025
2021-03-31,11227623797
2021-04-01,11440010300
2021-04-05,11636856328
2021-04-06,11494031955
2021-04-07,11412629462
2021-04-08,11511052476
2021-04-09,11523632861
2021-04-12,11526592952
2021-04-13,11531773110
2021-04-14,11382288533
2021-04-15,11573954402
2021-04-16,11754519931
2021-04-19,11925465165
2021-04-20,12125271284
2021-04-21,12291036359
2021-04-22,12373918897
2021-04-23,12550044290
2021-04-26,12446441118
2021-04-27,12100110513
2021-04-28,12104550649
2021-04-29,12146731941
2021-04-30,12049788972
2021-05-03,12131191465
2021-05-04,11734539319
2021-05-05,11679037620
2021-05-06,11727139093
2021-05-07,11553973790
2021-05-10,11755999976
2021-05-11,11567294198
2021-05-12,11478491479
2021-05-13,11690877982
2021-05-14,11642036487
2021-05-17,11580614606
2021-05-18,11515492612
2021-05-19,11365268012
2021-05-20,11498472091
2021-05-21,11508092385
2021-05-24,11604295331
2021-05-25,11574694425
2021-05-26,11581354629
2021-05-27,11512532521
2021-05-28,11407449303
2021-06-01,11385248624
2021-06-02,11508832408
2021-06-03,11529553042
2021-06-04,11677557574
2021-06-07,11559153949
2021-06-08,11709378549
2021-06-09,11819641925
2021-06-10,12071989652
2021-06-11,12030548383
2021-06-14,12086790105
2021-06-15,12129711420
2021-06-16,12181513006
2021-06-17,12076429788
2021-06-18,12177072870
2021-06-21,12347278082
2021-06-22,12262915498
2021-06-23,12160052349
2021-06-24,12169672643
2021-06-25,12328037492
2021-06-28,12228134433
2021-06-29,12248855068
2021-06-30,12102356160
2021-07-01,12176372160
2021-07-02,12273333120
2021-07-06,12191175360
2021-07-07,12346608960
2021-07-08,12329585280
2021-07-09,12388798080
2021-07-12,12365112960
2021-07-13,12340687680
2021-07-14,12457632960
2021-07-15,12630090239
2021-07-16,12706326720
2021-07-19,12608625600
2021-07-20,12851398080
2021-07-21,12814390080
2021-07-22,12943918080
2021-07-23,13046800320
2021-07-26,13012752960
2021-07-27,13035697920
2021-07-28,12725570880
2021-07-29,12826232640
2021-07-30,12885445440
2021-08-02,12920973120
2021-08-03,13014233280
2021-08-04,12848437440
2021-08-05,12837335040
2021-08-06,12875083200
2021-08-09,12796626239
2021-08-10,12748515840
2021-08-11,12857319360
2021-08-12,12901728960
2021-08-13,13109713920
2021-08-16,13155603840
2021-08-17,13217777280
2021-08-18,12758878080
2021-08-19,13048280640
2021-08-20,13110454080
2021-08-23,13065304320
2021-08-24,12820311360
2021-08-25,12838075200
2021-08-26,12875083200
2021-08-27,13021634880
2021-08-30,13050501120
2021-08-31,13054942080
2021-09-01,13123036800
2021-09-02,13043839680
2021-09-03,13007571840
2021-09-07,12804768000
2021-09-08,12825492480
2021-09-09,12675240000
2021-09-10,12511664640
2021-09-13,12467255040
2021-09-14,12368813760
2021-09-15,12576058560
2021-09-16,12642672960
2021-09-17,12490940160
2021-09-20,12539050560
2021-09-21,12422105280
2021-09-22,12490940160
2021-09-23,12610105920
2021-09-24,12684862080
2021-09-27,12627869760
2021-09-28,12242986560
2021-09-29,12298498560
2021-09-30,11946413292
2021-10-01,12015589768
2021-10-04,11880877683
2021-10-05,11855391613
2021-10-06,11883062204
2021-10-07,11992288218
2021-10-08,12092047978
2021-10-11,12001754473
2021-10-12,11926752609
2021-10-13,12003210820
2021-10-14,12231857277
2021-10-15,12383317350
2021-10-18,12455406520
2021-10-19,12448124785
2021-10-20,12457591040
2021-10-21,12542059158
2021-10-22,12687693844
2021-10-25,12673858549
2021-10-26,12673858549
2021-10-27,11993016392
2021-10-28,11931121650
2021-10-29,12122631262
2021-11-01,12089863458
2021-11-02,11599802739
2021-11-03,11587423791
2021-11-04,11552471466
2021-11-05,11530626264
2021-11-08,11730873957
2021-11-09,11580870230
2021-11-10,11778933403
2021-11-11,11593249179
2021-11-12,11486207684
2021-11-15,11432322851
2021-11-16,11478925950
2021-11-17,11199307353
2021-11-18,11053672667
2021-11-19,11156345121
2021-11-22,11154160600
2021-11-23,11143966172
2021-11-24,11127218183
2021-11-26,11005613221
2021-11-29,11090809512
2021-11-30,11041293719
2021-12-01,10774054070
2021-12-02,11079158737
2021-12-03,11215327168
2021-12-06,11569947629
2021-12-07,11459265267
2021-12-08,11382807057
2021-12-09,11400283220
2021-12-10,11523344529
2021-12-13,11834274584
2021-12-14,11821895636
2021-12-15,11644949492
2021-12-16,12022143329
2021-12-17,11959520414
2021-12-20,11868498735
2021-12-21,12016317941
2021-12-22,12075299989
2021-12-23,12046173052
2021-12-27,12054911133
2021-12-28,12188166871
2021-12-29,12221662849
2021-12-30,12212924767
2021-12-31,12165727646
2022-01-03,12494294816
2022-01-04,12724510394
2022-01-05,12597746120
2022-01-06,12355874057
2022-01-07,12366802012
2022-01-10,12352959936
2022-01-11,12366073481
2022-01-12,12524164559
2022-01-13,12253879814
2022-01-14,12307791057
2022-01-18,12047705736
2022-01-19,12124201419
2022-01-20,11880872295
2022-01-21,11928955295
2022-01-24,11891071719
2022-01-25,11572703974
2022-01-26,11424812321
2022-01-27,11453953533
2022-01-28,12060819282
2022-01-31,12225467132
2022-02-01,12290306329
2022-02-02,12425084437
2022-02-03,12166456177
2022-02-04,12239309208
2022-02-07,12189769146
2022-02-08,12326732845
2022-02-09,12752194546
2022-02-10,12148971449
2022-02-11,12196325919
2022-02-14,12398128815
2022-02-15,12307791057
2022-02-16,12351502875
2022-02-17,12410513830
2022-02-18,12564233726
2022-02-22,12338389330
2022-02-23,12231295374
2022-02-24,12390114982
2022-02-25,12825776107
2022-02-28,12880415880
2022-03-01,13049434912
2022-03-02,13124473534
2022-03-03,13364160006
2022-03-04,13501852235
2022-03-07,13382373264
2022-03-08,12916842396
2022-03-09,12898629138
2022-03-10,13234481611
2022-03-11,13362702946
2022-03-14,13098246443
2022-03-15,13039964018
2022-03-16,13471982492
2022-03-17,13423170961
2022-03-18,13514965780
2022-03-21,13555763478
2022-03-22,13682527752
2022-03-23,13706569252
2022-03-24,13793264359
2022-03-25,14085405013
2022-03-28,14169914529
2022-03-29,14412515122
2022-03-30,14370988895
2022-03-31,14360771678
2022-04-01,14606373304
2022-04-04,14622406645
2022-04-05,14849059778
2022-04-06,14846873414
2022-04-07,14844687049
2022-04-08,14614389975
2022-04-11,14470089909
2022-04-12,14628965739
2022-04-13,14612203610
2022-04-14,14611474822
2022-04-18,14579408141
2022-04-19,14734640029
2022-04-20,14706217289
2022-04-21,14841771896
2022-04-22,14379720171
2022-04-25,14389923206
2022-04-26,14110068533
2022-04-27,13980344232
2022-04-28,14184404931
2022-04-29,13816366885
2022-05-02,13873212365
2022-05-03,14016783642
2022-05-04,13698303195
2022-05-05,13564934952
2022-05-06,13481853096
2022-05-09,12923601327
2022-05-10,13035834712
2022-05-11,12985548325
2022-05-12,12817198249
2022-05-13,12785131568
2022-05-16,12904652834
2022-05-17,13102883227
2022-05-18,12860925541
2022-05-19,12981175596
2022-05-20,13054054417
2022-05-23,13289453009
2022-05-24,13398771240
2022-05-25,13403872758
2022-05-26,13600645575
2022-05-27,13707777441
2022-05-31,13709963806
2022-06-01,13564934952
2022-06-02,13668422878
2022-06-03,13561291011
2022-06-06,13583154657
2022-06-07,13700489559
2022-06-08,13577324352
2022-06-09,13301842408
2022-06-10,13150983249
2022-06-13,12893721011
2022-06-14,12907567987
2022-06-15,13064986240
2022-06-16,12504548107
2022-06-17,12544631458
2022-06-21,12718083052
2022-06-22,12600748150
2022-06-23,12953481644
2022-06-24,13329536360
2022-06-27,13339010607
2022-06-28,13147339308
2022-06-29,13272690880
2022-06-30,13125298704
2022-07-01,13435167160
2022-07-05,13399441150
2022-07-06,13579529406
2022-07-07,13562030952
2022-07-08,13529950453
2022-07-11,13609422598
2022-07-12,13445374592
2022-07-13,13498599056
2022-07-14,13561301850
2022-07-15,13851484545
2022-07-18,13920749259
2022-07-19,14177393251
2022-07-20,14205099136
2022-07-21,14486532605
2022-07-22,14559442830
2022-07-25,14391020210
2022-07-26,14635269464
2022-07-27,14783277221
2022-07-28,15042108519
2022-07-29,15148557448
2022-08-01,15130329892
2022-08-02,14989613157
2022-08-03,15171888720
2022-08-04,15190116276
2022-08-05,15389161190
2022-08-08,15378953759
2022-08-09,15256464581
2022-08-10,15249902661
2022-08-11,15084396450
2022-08-12,15229487798
2022-08-15,15345415055
2022-08-16,15372391839
2022-08-17,14385187392
2022-08-18,14835043480
2022-08-19,14893371660
2022-08-22,14784006323
2022-08-23,14649851509
2022-08-24,14625062032
2022-08-25,14595168840
2022-08-26,14397582130
2022-08-29,14280196668
2022-08-30,14164269410
2022-08-31,14013345245
2022-09-01,14204370034
2022-09-02,13939705917
2022-09-06,14174476842
2022-09-07,14347274075
2022-09-08,14391749312
2022-09-09,14598085249
2022-09-12,14594439738
2022-09-13,14151874672
2022-09-14,14093546492
2022-09-15,14061465993
2022-09-16,13966682701
2022-09-19,14092817390
2022-09-20,13820862251
2022-09-21,13726078958
2022-09-22,13616713621
2022-09-23,13486933420
2022-09-26,13373193469
2022-09-27,13325072721
2022-09-28,13470164068
2022-09-29,13345487584
2022-09-30,13298783740
2022-10-03,13625653500
2022-10-04,13759173960
2022-10-05,13721233720
2022-10-06,13572391240
2022-10-07,13546124920
2022-10-10,13529343660
2022-10-11,13424278380
2022-10-12,13234577179
2022-10-13,13514751260
2022-10-14,13383419660
2022-10-17,13629301600
2022-10-18,13786169900
2022-10-19,13651919820
2022-10-20,13531532520
2022-10-21,13667241840
2022-10-24,13800032679
2022-10-25,14057588540
2022-10-26,14099906500
2022-10-27,14325359080
2022-10-28,14718624260
2022-10-31,14523815720
2022-11-01,14682872880
2022-11-02,13909475679
2022-11-03,13105434440
2022-11-04,13166722520
2022-11-07,13268139700
2022-11-08,13201744280
2022-11-09,12587404240
2022-11-10,12823071500
2022-11-11,12731139380
2022-11-14,12945647660
2022-11-15,13220714400
2022-11-16,13179855679
2022-11-17,13359342200
2022-11-18,13640975520
2022-11-21,13775955220
2022-11-22,13785440280
2022-11-23,13867157720
2022-11-25,13966386040
2022-11-28,13775225600
2022-11-29,13563635800
2022-11-30,13815354700
2022-12-01,13916042260
2022-12-02,13979519200
2022-12-05,13784710660
2022-12-06,13387797380
2022-12-07,13481918360
2022-12-08,13492133040
2022-12-09,13245521480
2022-12-12,13344020179
2022-12-13,13357882960
2022-12-14,13176207580
2022-12-15,12982128660
2022-12-16,12954403100
2022-12-19,12795345940
2022-12-20,12875604140
2022-12-21,13008394980
2022-12-22,12890196540
2022-12-23,12939081080
2022-12-27,13052901800
2022-12-28,12888007679
2022-12-29,12950025380
2022-12-30,12809208720
2023-01-03,12843853500
2023-01-04,12923352650
2023-01-05,12674644300
2023-01-06,13004310500
2023-01-09,12997017000
2023-01-10,13009415950
2023-01-11,13208528500
2023-01-12,13244266650
2023-01-13,13256665600
2023-01-17,13258853650
2023-01-18,13131946750
2023-01-19,12897825400
2023-01-20,13045154100
2023-01-23,13161850100
2023-01-24,13013792050
2023-01-25,13049530200
2023-01-26,13223844850
2023-01-27,13165496850
2023-01-30,13061199800
2023-01-31,13134864150
2023-02-01,13212904600
2023-02-02,13308449450
2023-02-03,13179354500
2023-02-06,12959820150
2023-02-07,13234785100
2023-02-08,12000724900
2023-02-09,12220259250
2023-02-10,12428853350
2023-02-13,12438334900
2023-02-14,12148053600
2023-02-15,12284442050
2023-02-16,12045944600
2023-02-17,12326015000
2023-02-21,12149512300
2023-02-22,12116691550
2023-02-23,12148053600
2023-02-24,12053238100
2023-02-27,12088976250
2023-02-28,11978844400
2023-03-01,11956963900
2023-03-02,12096269750
2023-03-03,12111586100
2023-03-06,12013123850
2023-03-07,11935812750
2023-03-08,11981032450
2023-03-09,11874547350
