,CCU
2018-08-07,4969813628
2018-08-08,4958728542
2018-08-09,4990136286
2018-08-10,4921778255
2018-08-13,4870047852
2018-08-14,4919930740
2018-08-15,4860810281
2018-08-16,4870047852
2018-08-17,4890370510
2018-08-20,4931015826
2018-08-21,5023391544
2018-08-22,5058494317
2018-08-23,5052951774
2018-08-24,5099139633
2018-08-27,5209990495
2018-08-28,5132394892
2018-08-29,5043714202
2018-08-30,4812774907
2018-08-31,4877437910
2018-09-04,4705619074
2018-09-05,4698229017
2018-09-06,4810927393
2018-09-07,4844182651
2018-09-10,4820164965
2018-09-11,4820164965
2018-09-12,4897760568
2018-09-13,4934710855
2018-09-14,4881132939
2018-09-17,4912540683
2018-09-18,5006763915
2018-09-19,5023391544
2018-09-20,5143479978
2018-09-21,5215533038
2018-09-24,5106529691
2018-09-25,5121309805
2018-09-26,5136089920
2018-09-27,5128699863
2018-09-28,5154565064
2018-10-01,5206295466
2018-10-02,5254330839
2018-10-03,5230313153
2018-10-04,5217380552
2018-10-05,5112072234
2018-10-08,5104682176
2018-10-09,5078816975
2018-10-10,4975356171
2018-10-11,4894065539
2018-10-12,4816469936
2018-10-15,4851572709
2018-10-16,4927320798
2018-10-17,4875590396
2018-10-18,4796147278
2018-10-19,4833097565
2018-10-22,4816469936
2018-10-23,4770282077
2018-10-24,4670516302
2018-10-25,4737026819
2018-10-26,4731484275
2018-10-29,4581835612
2018-10-30,4570750526
2018-10-31,4631718500
2018-11-01,4670516302
2018-11-02,4714856646
2018-11-05,4779519649
2018-11-06,4794299764
2018-11-07,4809079879
2018-11-08,4744416876
2018-11-09,4635413529
2018-11-12,4618785900
2018-11-13,4565207983
2018-11-14,4628023471
2018-11-15,4618785900
2018-11-16,4640956072
2018-11-19,4631718500
2018-11-20,4639108557
2018-11-21,4783214678
2018-11-23,4797994792
2018-11-26,4768434563
2018-11-27,4751806933
2018-11-28,4838640108
2018-11-29,4814622422
2018-11-30,4799842307
2018-12-03,4812774907
2018-12-04,4768434563
2018-12-06,4735179304
2018-12-07,4624328443
2018-12-10,4642803586
2018-12-11,4624328443
2018-12-12,4707466589
2018-12-13,4731484275
2018-12-14,4701924046
2018-12-17,4690838960
2018-12-18,4748111905
2018-12-19,4746264390
2018-12-20,4709314103
2018-12-21,4679753873
2018-12-24,4655736187
2018-12-26,4740721847
2018-12-27,4694533988
2018-12-28,4642803586
2018-12-31,4642803586
2019-01-02,4648346129
2019-01-03,4672363816
2019-01-04,4794299764
2019-01-07,4857115252
2019-01-08,4868200338
2019-01-09,4884827967
2019-01-10,4853420223
2019-01-11,4840487623
2019-01-14,4923625769
2019-01-15,4884827967
2019-01-16,4990136286
2019-01-17,4990136286
2019-01-18,4990136286
2019-01-22,4988288772
2019-01-23,5008611429
2019-01-24,5047409231
2019-01-25,5071426918
2019-01-28,5049256745
2019-01-29,5115767262
2019-01-30,5030781602
2019-01-31,5156412578
2019-02-01,5189667837
2019-02-04,5272805983
2019-02-05,5320841356
2019-02-06,5272805983
2019-02-07,5272805983
2019-02-08,5211838009
2019-02-11,5204447952
2019-02-12,5219228067
2019-02-13,5204447952
2019-02-14,5185972808
2019-02-15,5191515351
2019-02-19,5191515351
2019-02-20,5191515351
2019-02-21,5224770610
2019-02-22,5355944129
2019-02-25,5326383899
2019-02-26,5354096615
2019-02-27,5307908756
2019-02-28,5306061241
2019-03-01,5280196040
2019-03-04,5241398239
2019-03-05,5228465638
2019-03-06,5226618124
2019-03-07,5256178354
2019-03-08,5241398239
2019-03-11,5261720897
2019-03-12,5254330839
2019-03-13,5246940782
2019-03-14,5267263440
2019-03-15,5285738583
2019-03-18,5311603785
2019-03-19,5318993842
2019-03-20,5324536385
2019-03-21,5348554072
2019-03-22,5250635811
2019-03-25,5265415926
2019-03-26,5265415926
2019-03-27,5195210380
2019-03-28,5265415926
2019-03-29,5442777304
2019-04-01,5418759617
2019-04-02,5291281127
2019-04-03,5330078928
2019-04-04,5330078928
2019-04-05,5287586098
2019-04-08,5300518698
2019-04-09,5294976155
2019-04-10,5250635811
2019-04-11,5232160667
2019-04-12,5285738583
2019-04-15,5315298813
2019-04-16,5287586098
2019-04-17,5306061241
2019-04-18,5302366213
2019-04-22,5110224719
2019-04-23,5132394892
2019-04-24,5075121946
2019-04-25,5052951774
2019-04-26,5071426918
2019-04-29,5080664490
2019-04-30,5088054547
2019-05-01,4995678829
2019-05-02,5001221372
2019-05-03,5025239059
2019-05-06,5027086573
2019-05-07,4905150625
2019-05-08,4886675482
2019-05-09,4877437910
2019-05-10,4934710855
2019-05-13,4882980453
2019-05-14,4940253398
2019-05-15,4969813628
2019-05-16,4947643456
2019-05-17,4866352824
2019-05-20,4871895367
2019-05-21,4879285424
2019-05-22,4908845654
2019-05-23,4884827967
2019-05-24,4860810281
2019-05-28,4846030166
2019-05-29,4897760568
2019-05-30,4919930740
2019-05-31,4953185999
2019-06-03,5017849001
2019-06-04,5058494317
2019-06-05,5054799288
2019-06-06,5043714202
2019-06-07,5025239059
2019-06-10,5047409231
2019-06-11,5128699863
2019-06-12,5156412578
2019-06-13,5117614777
2019-06-14,5069579403
2019-06-17,5021544030
2019-06-18,5052951774
2019-06-19,5097292119
2019-06-20,5117614777
2019-06-21,5099139633
2019-06-24,5143479978
2019-06-25,5136089920
2019-06-26,5132394892
2019-06-27,5108377205
2019-06-28,5219228067
2019-07-01,5173040208
2019-07-02,5149022521
2019-07-03,5200752923
2019-07-05,5248788296
2019-07-08,5237703210
2019-07-09,5241398239
2019-07-10,5324536385
2019-07-11,5413217074
2019-07-12,5387351873
2019-07-15,5361486672
2019-07-16,5394741931
2019-07-17,5344859043
2019-07-18,5339316500
2019-07-19,5291281127
2019-07-22,5263568411
2019-07-23,5208142980
2019-07-24,5174887722
2019-07-25,5154565064
2019-07-26,5182277779
2019-07-29,5211838009
2019-07-30,5136089920
2019-07-31,5165650150
2019-08-01,5080664490
2019-08-02,5030781602
2019-08-05,4916235711
2019-08-06,4903303111
2019-08-07,4986441257
2019-08-08,5040019174
2019-08-09,4949490970
2019-08-12,4567055497
2019-08-13,4548580354
2019-08-14,4395236662
2019-08-15,4310251001
2019-08-16,4387846605
2019-08-19,4265910657
2019-08-20,4249283028
2019-08-21,4317641059
2019-08-22,4360133889
2019-08-23,4208637712
2019-08-26,4125499565
2019-08-27,4081159221
2019-08-28,4110719451
2019-08-29,4099634364
2019-08-30,4175382453
2019-09-03,4147669738
2019-09-04,4212332740
2019-09-05,4317641059
2019-09-06,4326878631
2019-09-09,4251130542
2019-09-10,4232655398
2019-09-11,4228960370
2019-09-12,4232655398
2019-09-13,4243740484
2019-09-16,4269605685
2019-09-17,4245587999
2019-09-18,4184620025
2019-09-19,4182772511
2019-09-20,4147669738
2019-09-23,4155059795
2019-09-24,4088549278
2019-09-25,4092244307
2019-09-26,4131042108
2019-09-27,4149517252
2019-09-30,4099634364
2019-10-01,4088549278
2019-10-02,4038666390
2019-10-03,4036818876
2019-10-04,4132889623
2019-10-07,4046056448
2019-10-08,4027581304
2019-10-09,4034971362
2019-10-10,4077464192
2019-10-11,4105176907
2019-10-14,4073769163
2019-10-15,4101481879
2019-10-16,4040513905
2019-10-17,4034971362
2019-10-18,4058989048
2019-10-21,3946290672
2019-10-22,3896407785
2019-10-23,3907492871
2019-10-24,3948138187
2019-10-25,3796642009
2019-10-28,3744911607
2019-10-29,3711656349
2019-10-30,3702418777
2019-10-31,3667316004
2019-11-01,3667316004
2019-11-04,3665468490
2019-11-05,3613738088
2019-11-06,3584177858
2019-11-07,3606348030
2019-11-08,3523209884
2019-11-11,3497344683
2019-11-12,3386493821
2019-11-13,3325525848
2019-11-14,3323678333
2019-11-15,3491802140
2019-11-18,3393883879
2019-11-19,3440071738
2019-11-20,3462241910
2019-11-21,3416054051
2019-11-22,3392036364
2019-11-25,3436376709
2019-11-26,3390188850
2019-11-27,3428986652
2019-11-29,3419749080
2019-12-02,3419749080
2019-12-03,3321830819
2019-12-04,3390188850
2019-12-05,3464089425
2019-12-06,3508429769
2019-12-09,3508429769
2019-12-10,3417901566
2019-12-11,3480717054
2019-12-12,3488107111
2019-12-13,3556465143
2019-12-16,3587872887
2019-12-17,3617433116
2019-12-18,3593415430
2019-12-19,3654383404
2019-12-20,3593415430
2019-12-23,3604500516
2019-12-24,3552770114
2019-12-26,3595262944
2019-12-27,3576787800
2019-12-30,3539837513
2019-12-31,3504734740
2020-01-02,3586025372
2020-01-03,3576787800
2020-01-06,3510277284
2020-01-07,3502887226
2020-01-08,3574940286
2020-01-09,3582330344
2020-01-10,3706113806
2020-01-13,3667316004
2020-01-14,3598957973
2020-01-15,3550922599
2020-01-16,3550922599
2020-01-17,3573092772
2020-01-21,3510277284
2020-01-22,3373561221
2020-01-23,3379103764
2020-01-24,3358781106
2020-01-27,3292270589
2020-01-28,3349543534
2020-01-29,3347696020
2020-01-30,3347696020
2020-01-31,3292270589
2020-02-03,3342153477
2020-02-04,3395731393
2020-02-05,3432681680
2020-02-06,3419749080
2020-02-07,3404968965
2020-02-10,3427139137
2020-02-11,3504734740
2020-02-12,3469631968
2020-02-13,3438224223
2020-02-14,3358781106
2020-02-18,3318135790
2020-02-19,3242387701
2020-02-20,3212827472
2020-02-21,3192504814
2020-02-24,3083501466
2020-02-25,3020685978
2020-02-26,2992973263
2020-02-27,2981888177
2020-02-28,2944937889
2020-03-02,2983735691
2020-03-03,3007753378
2020-03-04,3002210835
2020-03-05,2900597545
2020-03-06,2841477085
2020-03-09,2625317905
2020-03-10,2710303566
2020-03-11,2592062647
2020-03-12,2568044960
2020-03-13,2625317905
2020-03-16,2337105665
2020-03-17,2318630521
2020-03-18,2263205091
2020-03-19,2289070292
2020-03-20,2283527748
2020-03-23,2259510062
2020-03-24,2324173064
2020-03-25,2394378610
2020-03-26,2494144386
2020-03-27,2429481383
2020-03-30,2446109012
2020-03-31,2471974213
2020-04-01,2449804041
2020-04-02,2531094673
2020-04-03,2518162072
2020-04-06,2603147733
2020-04-07,2660420678
2020-04-08,2725083681
2020-04-09,2793441712
2020-04-13,2797136741
2020-04-14,2839629571
2020-04-15,2728778709
2020-04-16,2843324600
2020-04-17,2749101367
2020-04-20,2675200793
2020-04-21,2545874788
2020-04-22,2555112359
2020-04-23,2556959874
2020-04-24,2507076986
2020-04-27,2507076986
2020-04-28,2577282532
2020-04-29,2677048307
2020-04-30,2627165419
2020-05-01,2486754328
2020-05-04,2555112359
2020-05-05,2523704615
2020-05-06,2575435017
2020-05-07,2514467043
2020-05-08,2560654902
2020-05-11,2431328897
2020-05-12,2451651555
2020-05-13,2375903466
2020-05-14,2381446010
2020-05-15,2386988553
2020-05-18,2494144386
2020-05-19,2462736641
2020-05-20,2536637216
2020-05-21,2490449357
2020-05-22,2483059299
2020-05-26,2555112359
2020-05-27,2595757675
2020-05-28,2619775362
2020-05-29,2588367618
2020-06-01,2673353278
2020-06-02,2773119054
2020-06-03,2902445059
2020-06-04,2871037315
2020-06-05,2909835117
2020-06-08,3055788751
2020-06-09,2976345633
2020-06-10,2858104714
2020-06-11,2741711310
2020-06-12,2804526798
2020-06-15,2771271540
2020-06-16,2837782056
2020-06-17,2813764370
2020-06-18,2762033968
2020-06-19,2780509111
2020-06-22,2776814083
2020-06-23,2828544485
2020-06-24,2786051654
2020-06-25,2817459399
2020-06-26,2693675936
2020-06-29,2754643910
2020-06-30,2645640563
2020-07-01,2778661597
2020-07-02,2841477085
2020-07-06,2932005289
2020-07-07,2883969915
2020-07-08,2817459399
2020-07-09,2713998594
2020-07-10,2725083681
2020-07-13,2769424025
2020-07-14,2808221827
2020-07-15,2734321252
2020-07-16,2678895822
2020-07-17,2780509111
2020-07-20,2763881482
2020-07-21,2736168767
2020-07-22,2758338939
2020-07-23,2736168767
2020-07-24,2756491425
2020-07-27,2808221827
2020-07-28,2811916855
2020-07-29,2817459399
2020-07-30,2776814083
2020-07-31,2765728996
2020-08-03,2763881482
2020-08-04,2721388652
2020-08-05,2645640563
2020-08-06,2653030620
2020-08-07,2669658250
2020-08-10,2586520104
2020-08-11,2597605190
2020-08-12,2632707963
2020-08-13,2640098020
2020-08-14,2556959874
2020-08-17,2547722302
2020-08-18,2545874788
2020-08-19,2538484730
2020-08-20,2545874788
2020-08-21,2525552130
2020-08-24,2527399644
2020-08-25,2544027273
2020-08-26,2495991900
2020-08-27,2499686929
2020-08-28,2523704615
2020-08-31,2438718955
2020-09-01,2392531096
2020-09-02,2499686929
2020-09-03,2479364271
2020-09-04,2486754328
2020-09-08,2544027273
2020-09-09,2508924500
2020-09-10,2466431670
2020-09-11,2457194098
2020-09-14,2507076986
2020-09-15,2486754328
2020-09-16,2470126699
2020-09-17,2473821728
2020-09-18,2440566469
2020-09-21,2409158725
2020-09-22,2401768668
2020-09-23,2362970866
2020-09-24,2390683581
2020-09-25,2416548782
2020-09-28,2386988553
2020-09-29,2350038265
2020-09-30,2396226124
2020-10-01,2359275837
2020-10-02,2338953179
2020-10-05,2311240464
2020-10-06,2266900119
2020-10-07,2285375263
2020-10-08,2279832720
2020-10-09,2313087978
2020-10-12,2302002892
2020-10-13,2257662547
2020-10-14,2272442662
2020-10-15,2253967519
2020-10-16,2255815033
2020-10-19,2255815033
2020-10-20,2244729947
2020-10-21,2259510062
2020-10-22,2263205091
2020-10-23,2279832720
2020-10-26,2222559775
2020-10-27,2185609487
2020-10-28,2130184057
2020-10-29,2108013884
2020-10-30,1987925451
2020-11-02,2030418281
2020-11-03,2035960824
2020-11-04,2078453655
2020-11-05,2178219430
2020-11-06,2244729947
2020-11-09,2394378610
2020-11-10,2534789701
2020-11-11,2545874788
2020-11-12,2553264845
2020-11-13,2614232819
2020-11-16,2686285879
2020-11-17,2656725649
2020-11-18,2671505764
2020-11-19,2641945534
2020-11-20,2604995247
2020-11-23,2643793049
2020-11-24,2715846109
2020-11-25,2712151080
2020-11-27,2677048307
2020-11-30,2643793049
2020-12-01,2843324600
2020-12-02,2774966568
2020-12-03,2837782056
2020-12-04,2911682631
2020-12-07,2824849456
2020-12-08,2815611884
2020-12-09,2848867143
2020-12-10,2843324600
2020-12-11,2823001942
2020-12-14,2769424025
2020-12-15,2776814083
2020-12-16,2797136741
2020-12-17,2828544485
2020-12-18,2869189801
2020-12-21,2784204140
2020-12-22,2776814083
2020-12-23,2767576511
2020-12-24,2776814083
2020-12-28,2782356626
2020-12-29,2752796396
2020-12-30,2756491425
2020-12-31,2715846109
2021-01-04,2739863795
2021-01-05,2795289226
2021-01-06,2907987602
2021-01-07,2856257200
2021-01-08,2891359973
2021-01-11,2883969915
2021-01-12,2956022976
2021-01-13,3026228521
2021-01-14,3053941237
2021-01-15,3033618579
2021-01-19,3098281581
2021-01-20,3122299268
2021-01-21,3059483780
2021-01-22,3048398694
2021-01-25,3042856150
2021-01-26,3068721351
2021-01-27,3033618579
2021-01-28,3066873837
2021-01-29,3039161122
2021-02-01,3124146782
2021-02-02,3168487127
2021-02-03,3207284928
2021-02-04,3223912558
2021-02-05,3188809785
2021-02-08,3292270589
2021-02-09,3345848505
2021-02-10,3428986652
2021-02-11,3247930244
2021-02-12,3268252902
2021-02-16,3231302615
2021-02-17,3236845158
2021-02-18,3150011983
2021-02-19,3181419727
2021-02-22,3100129096
2021-02-23,3157402041
2021-02-24,3194352328
2021-02-25,3142621926
2021-02-26,3196199842
2021-03-01,3251625273
2021-03-02,3307050704
2021-03-03,3353238563
2021-03-04,3277490474
2021-03-05,3316288276
2021-03-08,3270100417
2021-03-09,3342153477
2021-03-10,3395731393
2021-03-11,3395731393
2021-03-12,3386493821
2021-03-15,3451156824
2021-03-16,3395731393
2021-03-17,3399426422
2021-03-18,3382798793
2021-03-19,3456699367
2021-03-22,3440071738
2021-03-23,3403121451
2021-03-24,3379103764
2021-03-25,3384646307
2021-03-26,3386493821
2021-03-29,3353238563
2021-03-30,3290423075
2021-03-31,3264557874
2021-04-01,3297813132
2021-04-05,3297813132
2021-04-06,3344000991
2021-04-07,3344000991
2021-04-08,3380951278
2021-04-09,3438224223
2021-04-12,3427139137
2021-04-13,3445614281
2021-04-14,3541685028
2021-04-15,3537989999
2021-04-16,3545380056
2021-04-19,3484412082
2021-04-20,3475174511
2021-04-21,3525057398
2021-04-22,3467784453
2021-04-23,3471479482
2021-04-26,3489954626
2021-04-27,3488107111
2021-04-28,3480717054
2021-04-29,3427139137
2021-04-30,3386493821
2021-05-03,3423444109
2021-05-04,3438224223
2021-05-05,3449309310
2021-05-06,3541685028
2021-05-07,3525057398
2021-05-10,3475174511
2021-05-11,3451156824
2021-05-12,3375408735
2021-05-13,3364323649
2021-05-14,3480717054
2021-05-17,3227607586
2021-05-18,3401273936
2021-05-19,3325525848
2021-05-20,3356933592
2021-05-21,3316288276
2021-05-24,3268252902
2021-05-25,3231302615
2021-05-26,3249777759
2021-05-27,3242387701
2021-05-28,3318135790
2021-06-01,3310745733
2021-06-02,3368018678
2021-06-03,3366171163
2021-06-04,3366171163
2021-06-07,3375408735
2021-06-08,3371713707
2021-06-09,3373561221
2021-06-10,3393883879
2021-06-11,3375408735
2021-06-14,3447461795
2021-06-15,3475174511
2021-06-16,3482564568
2021-06-17,3432681680
2021-06-18,3375408735
2021-06-21,3403121451
2021-06-22,3493649654
2021-06-23,3489954626
2021-06-24,3639603289
2021-06-25,3621128145
2021-06-28,3569397743
2021-06-29,3693181205
2021-06-30,3720893921
2021-07-01,3733826521
2021-07-02,3846524897
2021-07-06,3852067440
2021-07-07,3852067440
2021-07-08,3822507210
2021-07-09,3868695069
2021-07-12,3846524897
2021-07-13,3767081780
2021-07-14,3807727095
2021-07-15,3748606636
2021-07-16,3663620975
2021-07-19,3744911607
2021-07-20,3811422124
2021-07-21,3752301665
2021-07-22,3794794495
2021-07-23,3787404438
2021-07-26,3804032067
2021-07-27,3807727095
2021-07-28,3846524897
2021-07-29,3951833216
2021-07-30,3927815529
2021-08-02,3833592297
2021-08-03,3879780156
2021-08-04,3913035414
2021-08-05,3874237612
2021-08-06,3835439811
2021-08-09,3848372411
2021-08-10,3911187900
2021-08-11,3881627670
2021-08-12,3792946981
2021-08-13,3700571263
2021-08-16,3713503863
2021-08-17,3755996693
2021-08-18,3748606636
2021-08-19,3783709409
2021-08-20,3783709409
2021-08-23,3717198892
2021-08-24,3639603289
2021-08-25,3691333691
2021-08-26,3695028720
2021-08-27,3702418777
2021-08-30,3702418777
2021-08-31,3748606636
2021-09-01,3720893921
2021-09-02,3689486176
2021-09-03,3717198892
2021-09-07,3687638662
2021-09-08,3613738088
2021-09-09,3598957973
2021-09-10,3528752427
2021-09-13,3482564568
2021-09-14,3445614281
2021-09-15,3445614281
2021-09-16,3449309310
2021-09-17,3331068391
2021-09-20,3264557874
2021-09-21,3242387701
2021-09-22,3308898218
2021-09-23,3292270589
2021-09-24,3266405388
2021-09-27,3233150130
2021-09-28,3223912558
2021-09-29,3199894871
2021-09-30,3194352328
2021-10-01,3138926897
2021-10-04,3035466093
2021-10-05,3042856150
2021-10-06,2968955576
2021-10-07,3048398694
2021-10-08,3111214182
2021-10-11,3044703665
2021-10-12,3048398694
2021-10-13,3000363320
2021-10-14,2952327947
2021-10-15,2957870490
2021-10-18,3024381007
2021-10-19,2965260547
2021-10-20,3079806438
2021-10-21,2968955576
2021-10-22,3029923550
2021-10-25,3087196495
2021-10-26,3120451754
2021-10-27,3050246208
2021-10-28,3107519153
2021-10-29,3124146782
2021-11-01,3216522500
2021-11-02,3157402041
2021-11-03,3233150130
2021-11-04,3414206537
2021-11-05,3421596594
2021-11-08,3375408735
2021-11-09,3469631968
2021-11-10,3484412082
2021-11-11,3589720401
2021-11-12,3480717054
2021-11-15,3460394396
2021-11-16,3344000991
2021-11-17,3294118103
2021-11-18,3286728046
2021-11-19,3277490474
2021-11-22,3462241910
2021-11-23,3373561221
2021-11-24,3090891524
2021-11-26,2943090375
2021-11-29,2974498119
2021-11-30,2968955576
2021-12-01,2972650605
2021-12-02,3004058349
2021-12-03,2956022976
2021-12-06,2992973263
2021-12-07,3057636265
2021-12-08,3053941237
2021-12-09,3055788751
2021-12-10,3029923550
2021-12-13,3005905863
2021-12-14,2970803090
2021-12-15,2987430720
2021-12-16,2972650605
2021-12-17,2996668291
2021-12-20,2845172114
2021-12-21,2904292573
2021-12-22,2896902516
2021-12-23,2913530145
2021-12-27,2974498119
2021-12-28,2968955576
2021-12-29,2981888177
2021-12-30,2978193148
2021-12-31,3031771064
2022-01-03,3070568866
2022-01-04,3061331294
2022-01-05,2963413033
2022-01-06,2965260547
2022-01-07,2983735691
2022-01-10,2991125748
2022-01-11,3065026323
2022-01-12,3068721351
2022-01-13,3092739038
2022-01-14,3164792098
2022-01-18,3109366667
2022-01-19,3057636265
2022-01-20,3087196495
2022-01-21,3259015331
2022-01-24,3107519153
2022-01-25,3098281581
2022-01-26,3068721351
2022-01-27,3072416380
2022-01-28,3052093722
2022-01-31,3079806438
2022-02-01,3057636265
2022-02-02,3050246208
2022-02-03,2909835117
2022-02-04,2880274887
2022-02-07,2871037315
2022-02-08,2900597545
2022-02-09,2974498119
2022-02-10,3028076036
2022-02-11,3065026323
2022-02-14,3024381007
2022-02-15,3061331294
2022-02-16,3103824124
2022-02-17,3083501466
2022-02-18,3050246208
2022-02-22,3103824124
2022-02-23,3166639613
2022-02-24,3055788751
2022-02-25,3065026323
2022-02-28,2952327947
2022-03-01,2762033968
2022-03-02,2758338939
2022-03-03,2762033968
2022-03-04,2688133393
2022-03-07,2556959874
2022-03-08,2590215132
2022-03-09,2677048307
2022-03-10,2571739989
2022-03-11,2564349931
2022-03-14,2507076986
2022-03-15,2532942187
2022-03-16,2649335592
2022-03-17,2682590850
2022-03-18,2688133393
2022-03-21,2734321252
2022-03-22,2719541137
2022-03-23,2647488077
2022-03-24,2732473738
2022-03-25,2784204140
2022-03-28,2765728996
2022-03-29,2791594197
2022-03-30,2741711310
2022-03-31,2763881482
2022-04-01,2806374312
2022-04-04,2804526798
2022-04-05,2773119054
2022-04-06,2715846109
2022-04-07,2686285879
2022-04-08,2677048307
2022-04-11,2649335592
2022-04-12,2638250506
2022-04-13,2630860448
2022-04-14,2621622876
2022-04-18,2621622876
2022-04-19,2606842761
2022-04-20,2621622876
2022-04-21,2592062647
2022-04-22,2551417331
2022-04-25,2475669242
2022-04-26,2464584156
2022-04-27,2470126699
2022-04-28,2470126699
2022-04-29,2464584156
2022-05-02,2390683581
2022-05-03,2412853754
2022-05-04,2514467043
2022-05-05,2455346584
2022-05-06,2412853754
2022-05-09,2379598495
2022-05-10,2381446010
2022-05-11,2394378610
2022-05-12,2427633869
2022-05-13,2423938840
2022-05-16,2446109012
2022-05-17,2470126699
2022-05-18,2420243811
2022-05-19,2468279184
2022-05-20,2471974213
2022-05-23,2484906814
2022-05-24,2510772015
2022-05-25,2507076986
2022-05-26,2531094673
2022-05-27,2527399644
2022-05-31,2588367618
2022-06-01,2623470391
2022-06-02,2667810735
2022-06-03,2636402991
2022-06-06,2625317905
2022-06-07,2629012934
2022-06-08,2604995247
2022-06-09,2575435017
2022-06-10,2495991900
2022-06-13,2420243811
2022-06-14,2412853754
2022-06-15,2427633869
2022-06-16,2396226124
2022-06-17,2366665895
2022-06-21,2374055952
2022-06-22,2344495722
2022-06-23,2316783007
2022-06-24,2344495722
2022-06-27,2386988553
2022-06-28,2337105665
2022-06-29,2329715607
2022-06-30,2333410636
2022-07-01,2314935493
2022-07-05,2327868093
2022-07-06,2303850406
2022-07-07,2309392950
2022-07-08,2263205091
2022-07-11,2141269143
2022-07-12,2083996198
2022-07-13,2133879085
2022-07-14,2030418281
2022-07-15,2083996198
2022-07-18,2082148683
2022-07-19,2082148683
2022-07-20,2104318856
2022-07-21,2078453655
2022-07-22,2039655853
2022-07-25,2059978511
2022-07-26,2085843712
2022-07-27,2132031571
2022-07-28,2119098970
2022-07-29,2132031571
2022-08-01,2128336542
2022-08-02,2074758626
2022-08-03,2095081284
2022-08-04,2010095623
2022-08-05,1999010537
2022-08-08,2028570767
2022-08-09,1999010537
2022-08-10,2041503367
2022-08-11,2041503367
2022-08-12,2071063597
2022-08-15,2063673540
2022-08-16,2071063597
2022-08-17,2052588453
2022-08-18,2019333195
2022-08-19,1960212735
2022-08-22,1984230422
2022-08-23,2011943138
2022-08-24,2002705566
2022-08-25,2080301169
2022-08-26,2056283482
2022-08-29,2082148683
2022-08-30,2065521054
2022-08-31,2019333195
2022-09-01,2010095623
2022-09-02,2106166370
2022-09-06,2048893425
2022-09-07,2041503367
2022-09-08,2032265796
2022-09-09,2050740939
2022-09-12,2098776312
2022-09-13,2000858051
2022-09-14,1980535393
2022-09-15,1943585106
2022-09-16,1910329848
2022-09-19,1926957477
2022-09-20,1864141989
2022-09-21,1838276788
2022-09-22,1832734245
2022-09-23,1756986156
2022-09-26,1749596098
2022-09-27,1773613785
2022-09-28,1991620480
2022-09-29,1954670192
2022-09-30,1991620480
2022-10-03,4060836563
2022-10-04,4105176907
2022-10-05,4049751477
2022-10-06,4108871936
2022-10-07,3968460845
2022-10-10,3975850902
2022-10-11,3905645357
2022-10-12,3820659696
2022-10-13,3901950328
2022-10-14,3824354725
2022-10-17,3938900615
2022-10-18,4005411132
2022-10-19,3868695069
2022-10-20,3861305012
2022-10-21,3931510558
2022-10-24,3828049753
2022-10-25,3846524897
2022-10-26,3842829868
2022-10-27,3957375759
2022-10-28,4023886276
2022-10-31,3994326046
2022-11-01,4131042108
2022-11-02,4031276333
2022-11-03,4027581304
2022-11-04,4164297367
2022-11-07,4153212281
2022-11-08,4223417826
2022-11-09,4060836563
2022-11-10,4142127195
2022-11-11,4197552625
2022-11-14,4179077482
2022-11-15,4201247654
2022-11-16,4201247654
2022-11-17,4230807884
2022-11-18,4145822223
2022-11-21,4145822223
2022-11-22,4293623372
2022-11-23,4378609033
2022-11-25,4426644406
2022-11-28,4411864291
2022-11-29,4411864291
2022-11-30,4500544980
2022-12-01,4611395842
2022-12-02,4659431215
2022-12-05,4604005785
2022-12-06,4533800239
2022-12-07,4489459894
2022-12-08,4430339435
2022-12-09,4371218975
2022-12-12,4452509607
2022-12-13,4511630067
2022-12-14,4459899665
2022-12-15,4445119550
2022-12-16,4404474234
2022-12-19,4500544980
2022-12-20,4526410182
2022-12-21,4652041158
2022-12-22,4541190296
2022-12-23,4692686474
2022-12-27,4740721847
2022-12-28,4877437910
2022-12-29,4895913054
2022-12-30,4847877680
2023-01-03,4711161618
2023-01-04,4685296416
2023-01-05,4773977106
2023-01-06,4895913054
2023-01-09,4903303111
2023-01-10,4966118599
2023-01-11,5084359518
2023-01-12,5043714202
2023-01-13,4943948427
2023-01-17,5073274432
2023-01-18,4962423570
2023-01-19,5054799288
2023-01-20,5431692218
2023-01-23,5568408281
2023-01-24,5727294516
2023-01-25,5708819372
2023-01-26,5742074630
2023-01-27,5553628166
2023-01-30,5668174056
2023-01-31,5767939831
2023-02-01,5827060291
2023-02-02,5808585147
2023-02-03,5764244803
2023-02-06,5512982850
2023-02-07,5575798338
2023-02-08,5594273482
2023-02-09,5501897764
2023-02-10,5557323194
2023-02-13,5657088970
2023-02-14,5734684573
2023-02-15,5734684573
2023-02-16,5827060291
2023-02-17,5823365262
2023-02-21,5771634860
2023-02-22,5734684573
2023-02-23,5852925492
2023-02-24,5779024918
2023-02-27,5764244803
2023-02-28,5609053596
2023-03-01,5730989544
2023-03-02,5886180750
2023-03-03,5978556468
2023-03-06,6085712301
2023-03-07,6019201784
2023-03-08,5956386296
2023-03-09,5915740980
2023-03-10,5753159717
2023-03-13,5616443654
2023-03-14,5583188395
2023-03-15,5409522046
2023-03-16,5427997189
2023-03-17,5346706557
2023-03-20,5457557419
2023-03-21,5450167362
2023-03-22,5405827017
2023-03-23,5402131988
2023-03-24,5494507706
