,HAL
2018-07-17,39517620000
2018-07-18,39289600000
2018-07-19,39429920000
2018-07-20,39640400000
2018-07-23,36430580000
2018-07-24,35386950000
2018-07-25,34922140000
2018-07-26,36228870000
2018-07-27,36658600000
2018-07-30,37088330000
2018-07-31,37202340000
2018-08-01,36886620000
2018-08-02,36755070000
2018-08-03,36877850000
2018-08-06,36798920000
2018-08-07,36860310000
2018-08-08,36860310000
2018-08-09,36404270000
2018-08-10,36781380000
2018-08-13,35825450000
2018-08-14,35667590000
2018-08-15,34816900000
2018-08-16,34878290000
2018-08-17,35053690000
2018-08-20,35430800000
2018-08-21,35878070000
2018-08-22,36132400000
2018-08-23,35807910000
2018-08-24,35790370000
2018-08-27,35965770000
2018-08-28,35667590000
2018-08-29,35711440000
2018-08-30,35272940000
2018-08-31,34983530000
2018-09-04,34623960000
2018-09-05,32563010000
2018-09-06,32326220000
2018-09-07,32273599999
2018-09-10,32177129999
2018-09-11,32755950000
2018-09-12,33448780000
2018-09-13,33703110000
2018-09-14,33878510000
2018-09-17,33948670000
2018-09-18,34343319999
2018-09-19,35132620000
2018-09-20,35422030000
2018-09-21,35702670000
2018-09-24,36009620000
2018-09-25,36272720000
2018-09-26,36027160000
2018-09-27,35597430000
2018-09-28,35544810000
2018-10-01,35795600000
2018-10-02,36371120000
2018-10-03,36449600000
2018-10-04,36528080000
2018-10-05,36624000000
2018-10-08,36632720000
2018-10-09,36746080000
2018-10-10,35438080000
2018-10-11,34662000000
2018-10-12,34531200000
2018-10-15,34705600000
2018-10-16,34949760000
2018-10-17,34496320000
2018-10-18,33136000000
2018-10-19,32734880000
2018-10-22,31740800000
2018-10-23,31043200000
2018-10-24,29848559999
2018-10-25,30293280000
2018-10-26,30642080000
2018-10-29,30014240000
2018-10-30,30572320000
2018-10-31,30240960000
2018-11-01,30319440000
2018-11-02,30432800000
2018-11-05,31174000000
2018-11-06,31191440000
2018-11-07,31749519999
2018-11-08,30842639999
2018-11-09,30502559999
2018-11-12,29787519999
2018-11-13,28139440000
2018-11-14,28122000000
2018-11-15,28296400000
2018-11-16,28305120000
2018-11-19,28767280000
2018-11-20,27415680000
2018-11-21,27842960000
2018-11-23,26770400000
2018-11-26,27729600000
2018-11-27,27799360000
2018-11-28,28052240000
2018-11-29,27808080000
2018-11-30,27406960000
2018-12-03,28479519999
2018-12-04,27415680000
2018-12-06,25976880000
2018-12-07,25880960000
2018-12-10,25532160000
2018-12-11,25113600000
2018-12-12,25819920000
2018-12-13,26081520000
2018-12-14,25288000000
2018-12-17,25366480000
2018-12-18,25270560000
2018-12-19,24102080000
2018-12-20,23666080000
2018-12-21,22541200000
2018-12-24,21922080000
2018-12-26,23046960000
2018-12-27,22985920000
2018-12-28,23073120000
2018-12-31,23204340000
2019-01-02,23832900000
2019-01-03,23684490000
2019-01-04,24810660000
2019-01-07,25159860000
2019-01-08,25491600000
2019-01-09,26190000000
2019-01-10,26949510000
2019-01-11,26801100000
2019-01-14,26513010000
2019-01-15,26495550000
2019-01-16,26504280000
2019-01-17,26975700000
2019-01-18,28154250000
2019-01-22,27289980000
2019-01-23,27106650000
2019-01-24,27246330000
2019-01-25,28023300000
2019-01-28,27263790000
2019-01-29,26932050000
2019-01-30,27560610000
2019-01-31,27377280000
2019-02-01,28040759999
2019-02-04,28154250000
2019-02-05,28197899999
2019-02-06,27962190000
2019-02-07,26626500000
2019-02-08,25928100000
2019-02-11,26364600000
2019-02-12,26923320000
2019-02-13,27412200000
2019-02-14,27586800000
2019-02-15,27805050000
2019-02-19,27674100000
2019-02-20,28189170000
2019-02-21,27394740000
2019-02-22,27342360000
2019-02-25,27717750000
2019-02-26,27534420000
2019-02-27,27281250000
2019-02-28,26792370000
2019-03-01,27001890000
2019-03-04,27045540000
2019-03-05,26443170000
2019-03-06,25177320000
2019-03-07,24382890000
2019-03-08,23981310000
2019-03-11,24347970000
2019-03-12,24522570000
2019-03-13,24880500000
2019-03-14,24854310000
2019-03-15,24417810000
2019-03-18,25203510000
2019-03-19,25543980000
2019-03-20,26277300000
2019-03-21,26224920000
2019-03-22,25081290000
2019-03-25,24653520000
2019-03-26,24854310000
2019-03-27,24932880000
2019-03-28,25482870000
2019-03-29,25578900000
2019-04-01,26342360000
2019-04-02,26167560000
2019-04-03,26158820000
2019-04-04,26587080000
2019-04-05,27067780000
2019-04-08,27347460000
2019-04-09,26927940000
2019-04-10,27128960000
2019-04-11,27268800000
2019-04-12,27382420000
2019-04-15,27347460000
2019-04-16,27801940000
2019-04-17,27609660000
2019-04-18,27207620000
2019-04-22,27172660000
2019-04-23,27225100000
2019-04-24,26316140000
2019-04-25,25538280000
2019-04-26,25214900000
2019-04-29,25144980000
2019-04-30,24760420000
2019-05-01,24113660000
2019-05-02,24244760000
2019-05-03,24270980000
2019-05-06,24148620000
2019-05-07,23545560000
2019-05-08,23161000000
2019-05-09,22715260000
2019-05-10,22164640000
2019-05-13,21544100000
2019-05-14,22225820000
2019-05-15,22365660000
2019-05-16,22619120000
2019-05-17,22007320000
2019-05-20,21919920000
2019-05-21,22365660000
2019-05-22,21622760000
2019-05-23,20547740000
2019-05-24,20075780000
2019-05-28,20093260000
2019-05-29,20110740000
2019-05-30,19376580000
2019-05-31,18607460000
2019-06-03,18878400000
2019-06-04,19193040000
2019-06-05,18520060000
2019-06-06,18834700000
2019-06-07,18904620000
2019-06-10,19018240000
2019-06-11,19297920000
2019-06-12,18415180000
2019-06-13,18930840000
2019-06-14,18686120000
2019-06-17,19201780000
2019-06-18,19420280000
2019-06-19,19061940000
2019-06-20,19997120000
2019-06-21,19962160000
2019-06-24,19673740000
2019-06-25,19665000000
2019-06-26,20276800000
2019-06-27,19866020000
2019-06-28,19874760000
2019-07-01,20104200000
2019-07-02,19841400000
2019-07-03,20007840000
2019-07-05,20174280000
2019-07-08,20367000000
2019-07-09,20647320000
2019-07-10,20673600000
2019-07-11,20892600000
2019-07-12,20805000000
2019-07-15,20550960000
2019-07-16,20042880000
2019-07-17,19079280000
2019-07-18,18991680000
2019-07-19,19053000000
2019-07-22,20796240000
2019-07-23,20883840000
2019-07-24,20840040000
2019-07-25,20340720000
2019-07-26,20174280000
2019-07-29,19429680000
2019-07-30,20323200000
2019-07-31,20148000000
2019-08-01,18974160000
2019-08-02,18396000000
2019-08-05,17791560000
2019-08-06,17476200000
2019-08-07,17213400000
2019-08-08,17458680000
2019-08-09,17099520000
2019-08-12,17003160000
2019-08-13,17064480000
2019-08-14,16057079999
2019-08-15,15987000000
2019-08-16,16530120000
2019-08-19,16933079999
2019-08-20,16696559999
2019-08-21,16293600000
2019-08-22,16354920000
2019-08-23,15522719999
2019-08-26,15330000000
2019-08-27,15163559999
2019-08-28,15768000000
2019-08-29,16232280000
2019-08-30,16503840000
2019-09-03,16433760000
2019-09-04,16433760000
2019-09-05,16644000000
2019-09-06,16722840000
2019-09-09,17476200000
2019-09-10,17546280000
2019-09-11,17563800000
2019-09-12,17301000000
2019-09-13,17756520000
2019-09-16,19701240000
2019-09-17,18422280000
2019-09-18,18229560000
2019-09-19,18325920000
2019-09-20,17905440000
2019-09-23,18054360000
2019-09-24,17073239999
2019-09-25,17029440000
2019-09-26,16880520000
2019-09-27,16407480000
2019-09-30,16542795419
2019-10-01,16305842911
2019-10-02,15946026141
2019-10-03,16358499024
2019-10-04,16279514855
2019-10-07,16112770498
2019-10-08,16016234291
2019-10-09,16033786329
2019-10-10,16174202629
2019-10-11,16630555607
2019-10-14,16463811250
2019-10-15,16411155137
2019-10-16,16060114385
2019-10-17,16244410780
2019-10-18,16174202629
2019-10-21,17209772847
2019-10-22,17464277392
2019-10-23,17736333974
2019-10-24,17473053410
2019-10-25,17973286481
2019-10-28,17815318143
2019-10-29,17885526294
2019-10-30,17060580527
2019-10-31,16893836170
2019-11-01,17631021749
2019-11-04,18491071590
2019-11-05,18473519552
2019-11-06,18078598707
2019-11-07,18394535383
2019-11-08,18675367985
2019-11-11,18649039928
2019-11-12,18455967515
2019-11-13,18096150744
2019-11-14,17841646200
2019-11-15,17973286481
2019-11-18,17692453880
2019-11-19,17464277392
2019-11-20,18017166575
2019-11-21,18543727703
2019-11-22,18420863440
2019-11-25,18728024097
2019-11-26,18280447139
2019-11-27,18789456229
2019-11-29,18420863440
2019-12-02,18684144003
2019-12-03,18245343064
2019-12-04,18842112342
2019-12-05,18798232248
2019-12-06,19596849958
2019-12-09,19807474409
2019-12-10,20000546822
2019-12-11,20518331931
2019-12-12,21325725659
2019-12-13,21053669077
2019-12-16,21369605753
2019-12-17,21667990392
2019-12-18,21536350110
2019-12-19,21483693997
2019-12-20,21492470016
2019-12-23,21843510768
2019-12-24,21817182711
2019-12-26,21536350110
2019-12-27,21413485847
2019-12-30,21553902148
2019-12-31,21453439632
2020-01-02,21637551701
2020-01-03,21707689632
2020-01-06,22260025838
2020-01-07,21628784459
2020-01-08,21085215494
2020-01-09,21207956874
2020-01-10,21111517218
2020-01-13,20822198253
2020-01-14,20988775839
2020-01-15,20664387909
2020-01-16,20874801701
2020-01-17,21006310322
2020-01-21,20839732736
2020-01-22,20980008598
2020-01-23,20673155150
2020-01-24,20252327564
2020-01-27,18981077566
2020-01-28,19358068944
2020-01-29,18963543083
2020-01-30,19244094807
2020-01-31,19121353427
2020-02-03,18849568945
2020-02-04,18998612048
2020-02-05,19796431013
2020-02-06,19515879289
2020-02-07,19112586186
2020-02-10,18761896531
2020-02-11,19051215497
2020-02-12,19594784461
2020-02-13,19454508600
2020-02-14,19393137910
2020-02-18,19165189634
2020-02-19,19533413772
2020-02-20,19244094807
2020-02-21,18639155152
2020-02-24,17385439636
2020-02-25,16666525844
2020-02-26,16131724120
2020-02-27,15246232742
2020-02-28,14869241363
2020-03-02,15097189639
2020-03-03,13983749985
2020-03-04,13492784468
2020-03-05,12922913779
2020-03-06,11458784470
2020-03-09,7145301716
2020-03-10,7592431026
2020-03-11,6864749992
2020-03-12,5628568959
2020-03-13,6268577579
2020-03-16,5207741373
2020-03-17,5383086201
2020-03-18,4041698271
2020-03-19,4208275857
2020-03-20,4427456891
2020-03-23,4594034477
2020-03-24,5812681028
2020-03-25,5935422407
2020-03-26,6180905165
2020-03-27,5602267235
2020-03-30,5584732752
2020-03-31,6007450000
2020-04-01,5788200000
2020-04-02,6595040000
2020-04-03,6673970000
2020-04-06,6937070000
2020-04-07,7051079999
2020-04-08,7673750000
2020-04-09,7200170000
2020-04-13,6884450000
2020-04-14,6691510000
2020-04-15,6095150000
2020-04-16,5849590000
2020-04-17,6647660000
2020-04-20,6691510000
2020-04-21,6542420000
2020-04-22,7217710000
2020-04-23,7822840000
2020-04-24,7770219999
2020-04-27,7814070000
2020-04-28,8349040000
2020-04-29,9664540000
2020-04-30,9208500000
2020-05-01,8559520000
2020-05-04,8796310000
2020-05-05,8647220000
2020-05-06,8384120000
2020-05-07,8778770000
2020-05-08,9383900000
2020-05-11,9278660000
2020-05-12,9199730000
2020-05-13,8366579999
2020-05-14,8726150000
2020-05-15,8612140000
2020-05-18,10094270000
2020-05-19,9778550000
2020-05-20,10480150000
2020-05-21,10506460000
2020-05-22,10164430000
2020-05-26,10409990000
2020-05-27,10690630000
2020-05-28,10620470000
2020-05-29,10304750000
2020-06-01,10559080000
2020-06-02,11129130000
2020-06-03,11471160000
2020-06-04,11567630000
2020-06-05,12734040000
2020-06-08,14382799999
2020-06-09,13532110000
2020-06-10,12725270000
2020-06-11,10769560000
2020-06-12,11208060000
2020-06-15,11427310000
2020-06-16,11865810000
2020-06-17,11365920000
2020-06-18,11567630000
2020-06-19,11436080000
2020-06-22,11418540000
2020-06-23,11401000000
2020-06-24,10401220000
2020-06-25,10901110000
2020-06-26,10462610000
2020-06-29,10892340000
2020-06-30,11033000000
2020-07-01,10599500000
2020-07-02,10684500000
2020-07-06,11075500000
2020-07-07,10548500000
2020-07-08,10599500000
2020-07-09,10013000000
2020-07-10,10251000000
2020-07-13,10021500000
2020-07-14,10608000000
2020-07-15,11050000000
2020-07-16,11126500000
2020-07-17,11118000000
2020-07-20,11398500000
2020-07-21,12172000000
2020-07-22,12053000000
2020-07-23,12537500000
2020-07-24,12503500000
2020-07-27,12665000000
2020-07-28,12452500000
2020-07-29,12809500000
2020-07-30,12469500000
2020-07-31,12180500000
2020-08-03,12350500000
2020-08-04,12843500000
2020-08-05,13022000000
2020-08-06,12597000000
2020-08-07,12656500000
2020-08-10,13268500000
2020-08-11,13719000000
2020-08-12,14203500000
2020-08-13,14152499999
2020-08-14,14135500000
2020-08-17,14152499999
2020-08-18,13982500000
2020-08-19,14016499999
2020-08-20,13608500000
2020-08-21,13379000000
2020-08-24,13846500000
2020-08-25,13727499999
2020-08-26,13438500000
2020-08-27,13617000000
2020-08-28,13829500000
2020-08-31,13753000000
2020-09-01,13795500000
2020-09-02,13812500000
2020-09-03,13702000000
2020-09-04,13591500000
2020-09-08,12588500000
2020-09-09,12801000000
2020-09-10,12138000000
2020-09-11,12129500000
2020-09-14,12180500000
2020-09-15,12274000000
2020-09-16,12809500000
2020-09-17,12597000000
2020-09-18,12282500000
2020-09-21,11237000000
2020-09-22,11330500000
2020-09-23,10752500000
2020-09-24,10642000000
2020-09-25,10514500000
2020-09-28,10846000000
2020-09-29,10259500000
2020-09-30,10654288228
2020-10-01,9876215727
2020-10-02,9999999989
2020-10-05,10548187433
2020-10-06,10477453569
2020-10-07,10548187433
2020-10-08,11326259934
2020-10-09,11122900076
2020-10-12,11255526070
2020-10-13,11087533144
2020-10-14,11246684337
2020-10-15,11556144991
2020-10-16,10831122888
2020-10-19,10760389024
2020-10-20,11264367803
2020-10-21,11202475672
2020-10-22,11529619792
2020-10-23,11768346583
2020-10-26,11308576468
2020-10-27,11061007945
2020-10-28,10097259051
2020-10-29,10274093711
2020-10-30,10663129961
2020-11-02,11317418201
2020-11-03,11485411128
2020-11-04,11237842604
2020-11-05,11114058343
2020-11-06,10857648087
2020-11-09,12714412010
2020-11-10,12714412010
2020-11-11,12537577351
2020-11-12,12307692294
2020-11-13,12670203346
2020-11-16,13669319171
2020-11-17,13978779825
2020-11-18,13607427040
2020-11-19,14146772752
2020-11-20,14058355422
2020-11-23,15313881504
2020-11-24,15835543749
2020-11-25,15791335084
2020-11-27,15526083095
2020-11-30,14668434997
2020-12-01,15101679912
2020-12-02,15570291760
2020-12-03,15932802811
2020-12-04,17179487160
2020-12-07,16772767444
2020-12-08,17471264348
2020-12-09,17250221024
2020-12-10,17674624207
2020-12-11,17533156479
2020-12-14,16763925711
2020-12-15,17745358070
2020-12-16,17807250201
2020-12-17,17754199803
2020-12-18,17400530484
2020-12-21,17108753296
2020-12-22,16905393438
2020-12-23,17223695825
2020-12-24,16984969035
2020-12-28,16702033580
2020-12-29,16480990256
2020-12-30,16905393438
2020-12-31,16802099999
2021-01-04,16739869999
2021-01-05,18144490000
2021-01-06,18508980000
2021-01-07,18091150000
2021-01-08,17886680000
2021-01-11,18286730000
2021-01-12,19673570000
2021-01-13,19175730000
2021-01-14,19344640000
2021-01-15,18437860000
2021-01-19,18260060000
2021-01-20,17851120000
2021-01-21,17255490000
2021-01-22,17104359999
2021-01-25,16562070000
2021-01-26,16179800000
2021-01-27,15361920000
2021-01-28,16242030000
2021-01-29,15673070000
2021-02-01,15877540000
2021-02-02,16019780000
2021-02-03,16722089999
2021-02-04,16988790000
2021-02-05,16873220000
2021-02-08,17815560000
2021-02-09,17593310000
2021-02-10,18011140000
2021-02-11,17273270000
2021-02-12,17931130000
2021-02-16,18313400000
2021-02-17,18268950000
2021-02-18,17397730000
2021-02-19,17957800000
2021-02-22,18784570000
2021-02-23,18615660000
2021-02-24,19798030000
2021-02-25,19584670000
2021-02-26,19406870000
2021-03-01,20455890000
2021-03-02,19806920000
2021-03-03,19806920000
2021-03-04,19629120000
2021-03-05,21193760000
2021-03-08,21656040000
2021-03-09,20864830000
2021-03-10,21460460000
2021-03-11,21193760000
2021-03-12,21353780000
2021-03-15,21309330000
2021-03-16,20331430000
2021-03-17,20758150000
2021-03-18,19709130000
2021-03-19,19371310000
2021-03-22,19149060000
2021-03-23,18500090000
2021-03-24,18935700000
2021-03-25,18846800000
2021-03-26,19371310000
2021-03-29,18882360000
2021-03-30,19113500000
2021-03-31,19099400000
2021-04-01,19508800000
2021-04-05,18974800000
2021-04-06,18921400000
2021-04-07,19063800000
2021-04-08,19001500000
2021-04-09,18752300000
2021-04-12,18707800000
2021-04-13,18405200000
2021-04-14,19277400000
2021-04-15,18761200000
2021-04-16,18414100000
2021-04-19,18396300000
2021-04-20,17630900000
2021-04-21,16999000000
2021-04-22,17105799999
2021-04-23,16963399999
2021-04-26,17292700000
2021-04-27,17194800000
2021-04-28,17924600000
2021-04-29,18120400000
2021-04-30,17408400000
2021-05-03,18387400000
2021-05-04,18654400000
2021-05-05,19580000000
2021-05-06,19731300000
2021-05-07,20425500000
2021-05-10,20238600000
2021-05-11,20122900000
2021-05-12,20140700000
2021-05-13,19909300000
2021-05-14,20523400000
2021-05-17,21164200000
2021-05-18,20728100000
2021-05-19,20060600000
2021-05-20,19918200000
2021-05-21,19989400000
2021-05-24,20033900000
2021-05-25,19526600000
2021-05-26,19829200000
2021-05-27,20042800000
2021-05-28,19980500000
2021-06-01,20772600000
2021-06-02,21671500000
2021-06-03,21983000000
2021-06-04,22000800000
2021-06-07,21627000000
2021-06-08,21724900000
2021-06-09,21591400000
2021-06-10,21279900000
2021-06-11,21386700000
2021-06-14,21004000000
2021-06-15,21529100000
2021-06-16,21449000000
2021-06-17,20220800000
2021-06-18,19571100000
2021-06-21,20781500000
2021-06-22,20906100000
2021-06-23,20923900000
2021-06-24,21182000000
2021-06-25,21306600000
2021-06-28,20211900000
2021-06-29,20176300000
2021-06-30,20669280000
2021-07-01,21277200000
2021-07-02,21259320000
2021-07-06,19873620000
2021-07-07,19328280000
2021-07-08,19319340000
2021-07-09,20007720000
2021-07-12,20043480000
2021-07-13,19748460000
2021-07-14,19176300000
2021-07-15,18496860000
2021-07-16,17933640000
2021-07-19,17307840000
2021-07-20,17942580000
2021-07-21,18568380000
2021-07-22,18371700000
2021-07-23,17978340000
2021-07-26,18496860000
2021-07-27,18452160000
2021-07-28,18854460000
2021-07-29,18997500000
2021-07-30,18487920000
2021-08-02,18023040000
2021-08-03,18210780000
2021-08-04,17164800000
2021-08-05,17415120000
2021-08-06,17880000000
2021-08-09,17602860000
2021-08-10,18067740000
2021-08-11,18443220000
2021-08-12,18273360000
2021-08-13,17996220000
2021-08-16,17567100000
2021-08-17,17137980000
2021-08-18,16896599999
2021-08-19,16226099999
2021-08-20,16279740000
2021-08-23,17173740000
2021-08-24,17924700000
2021-08-25,18031980000
2021-08-26,17674380000
2021-08-27,18371700000
2021-08-30,18023040000
2021-08-31,17862120000
2021-09-01,17602860000
2021-09-02,18291240000
2021-09-03,18031980000
2021-09-07,17799540000
2021-09-08,17298900000
2021-09-09,17272080000
2021-09-10,17459820000
2021-09-13,18273360000
2021-09-14,17942580000
2021-09-15,18595200000
2021-09-16,18407460000
2021-09-17,18121380000
2021-09-20,17522400000
2021-09-21,17415120000
2021-09-22,17656500000
2021-09-23,18604140000
2021-09-24,18774000000
2021-09-27,19793160000
2021-09-28,20016660000
2021-09-29,19811040000
2021-09-30,19371520000
2021-10-01,19962880000
2021-10-04,20625920000
2021-10-05,20975360000
2021-10-06,20599040000
2021-10-07,20948480000
2021-10-08,21450240000
2021-10-11,22113280000
2021-10-12,21943040000
2021-10-13,21943040000
2021-10-14,22220800000
2021-10-15,23304960000
2021-10-18,23304960000
2021-10-19,23385600000
2021-10-20,23708160000
2021-10-21,22713600000
2021-10-22,23197440000
2021-10-25,23493120000
2021-10-26,23439360000
2021-10-27,22507520000
2021-10-28,22946560000
2021-10-29,22391040000
2021-11-01,22919680000
2021-11-02,22740480000
2021-11-03,22149120000
2021-11-04,21969920000
2021-11-05,22122240000
2021-11-08,22507520000
2021-11-09,22471680000
2021-11-10,21351680000
2021-11-11,21253120000
2021-11-12,21118720000
2021-11-15,20966400000
2021-11-16,21154560000
2021-11-17,20581120000
2021-11-18,20392960000
2021-11-19,19747840000
2021-11-22,19971840000
2021-11-23,20581120000
2021-11-24,20805120000
2021-11-26,19398400000
2021-11-29,19936000000
2021-11-30,19344640000
2021-12-01,18950400000
2021-12-02,19729920000
2021-12-03,19712000000
2021-12-06,20231680000
2021-12-07,20966400000
2021-12-08,21315840000
2021-12-09,21047040000
2021-12-10,21441280000
2021-12-13,20348160000
2021-12-14,20142080000
2021-12-15,19953920000
2021-12-16,20213760000
2021-12-17,19810560000
2021-12-20,19532800000
2021-12-21,20303360000
2021-12-22,20366080000
2021-12-23,20348160000
2021-12-27,20760320000
2021-12-28,20652800000
2021-12-29,20554240000
2021-12-30,20392960000
2021-12-31,20560130000
2022-01-03,21567010000
2022-01-04,22861570000
2022-01-05,22636820000
2022-01-06,23023390000
2022-01-07,23391980000
2022-01-10,23239150000
2022-01-11,24488760000
2022-01-12,24668560000
2022-01-13,25109070000
2022-01-14,25837260000
2022-01-18,25711400000
2022-01-19,25513620000
2022-01-20,25297860000
2022-01-21,24758460000
2022-01-24,25702410000
2022-01-25,27500410000
2022-01-26,27689200000
2022-01-27,27716170000
2022-01-28,28192640000
2022-01-31,27635260000
2022-02-01,28201630000
2022-02-02,28237590000
2022-02-03,28066780000
2022-02-04,28714060000
2022-02-07,29226490000
2022-02-08,28552240000
2022-02-09,29352350000
2022-02-10,29136589999
2022-02-11,30134480000
2022-02-14,29091640000
2022-02-15,29235480000
2022-02-16,30179430000
2022-02-17,29640030000
2022-02-18,29001740000
2022-02-22,28282540000
2022-02-23,28480320000
2022-02-24,28291530000
2022-02-25,29244470000
2022-02-28,30143470000
2022-03-01,28866890000
2022-03-02,29604070000
2022-03-03,29981650000
2022-03-04,30682870000
2022-03-07,32579760000
2022-03-08,33047240000
2022-03-09,31321160000
2022-03-10,34117050000
2022-03-11,33631589999
2022-03-14,32687640000
2022-03-15,31285199999
2022-03-16,30566000000
2022-03-17,32265110000
2022-03-18,32399960000
2022-03-21,33784420000
2022-03-22,33343910000
2022-03-23,34224930000
2022-03-24,33874320000
2022-03-25,34971100000
2022-03-28,33550680000
2022-03-29,34027150000
2022-03-30,34629480000
2022-03-31,34234479999
2022-04-01,34876320000
2022-04-04,35048080000
2022-04-05,33927120000
2022-04-06,33764400000
2022-04-07,34126000000
2022-04-08,36105760000
2022-04-11,35310240000
2022-04-12,35735120000
2022-04-13,36331760000
2022-04-14,36847040000
2022-04-18,37642560000
2022-04-19,37344240000
2022-04-20,35798400000
2022-04-21,35210800000
2022-04-22,34071759999
2022-04-25,31938320000
2022-04-26,31748479999
2022-04-27,32489759999
2022-04-28,33194880000
2022-04-29,32200479999
2022-05-02,32507840000
2022-05-03,33149680000
2022-05-04,34424320000
2022-05-05,33167759999
2022-05-06,33764400000
2022-05-09,30157440000
2022-05-10,31007199999
2022-05-11,31359759999
2022-05-12,31242240000
2022-05-13,32634400000
2022-05-16,33963280000
2022-05-17,34243520000
2022-05-18,32544000000
2022-05-19,32598240000
2022-05-20,33176800000
2022-05-23,34650320000
2022-05-24,34785920000
2022-05-25,35057120000
2022-05-26,36304640000
2022-05-27,37389440000
2022-05-31,36612000000
2022-06-01,37425600000
2022-06-02,37100160000
2022-06-03,37922800000
2022-06-06,37353280000
2022-06-07,38447120000
2022-06-08,38844880000
2022-06-09,38157840000
2022-06-10,36602960000
2022-06-13,33927120000
2022-06-14,33149680000
2022-06-15,32191440000
2022-06-16,30256880000
2022-06-17,28647760000
2022-06-21,30329199999
2022-06-22,29009360000
2022-06-23,27156160000
2022-06-24,27978800000
2022-06-27,29135919999
2022-06-28,30003759999
2022-06-29,29090720000
2022-06-30,28474880000
2022-07-01,28538440000
2022-07-05,26232120000
2022-07-06,25796280000
2022-07-07,27140120000
2022-07-08,27094720000
2022-07-11,26658880000
2022-07-12,25968800000
2022-07-13,25696400000
2022-07-14,24824720000
2022-07-15,25296880000
2022-07-18,26195800000
2022-07-19,26749680000
2022-07-20,26568080000
2022-07-21,25551120000
2022-07-22,24933680000
2022-07-25,25805360000
2022-07-26,25460320000
2022-07-27,26232120000
2022-07-28,26005120000
2022-07-29,26604400000
2022-08-01,25596520000
2022-08-02,25968800000
2022-08-03,25814440000
2022-08-04,24761160000
2022-08-05,25233320000
2022-08-08,25424000000
2022-08-09,25705480000
2022-08-10,25796280000
2022-08-11,26849560000
2022-08-12,26831400000
2022-08-15,25850760000
2022-08-16,25614680000
2022-08-17,25605600000
2022-08-18,27085640000
2022-08-19,26686120000
2022-08-22,26504520000
2022-08-23,28347760000
2022-08-24,28747280000
2022-08-25,28937960000
2022-08-26,28238800000
2022-08-29,28965200000
2022-08-30,27557800000
2022-08-31,27358040000
2022-09-01,26277520000
2022-09-02,27249080000
2022-09-06,26804160000
2022-09-07,26041440000
2022-09-08,25796280000
2022-09-09,26931280000
2022-09-12,27494240000
2022-09-13,26468200000
2022-09-14,27603200000
2022-09-15,26695200000
2022-09-16,25596520000
2022-09-19,25759960000
2022-09-20,25078960000
2022-09-21,24588640000
2022-09-22,24443360000
2022-09-23,22318640000
2022-09-26,21165480000
2022-09-27,21574080000
2022-09-28,22463920000
2022-09-29,22373120000
2022-09-30,22305720000
2022-10-03,23900280000
2022-10-04,25476720000
2022-10-05,26491440000
2022-10-06,27007860000
2022-10-07,27551460000
2022-10-10,26772300000
2022-10-11,26781360000
2022-10-12,26998800000
2022-10-13,28185660000
2022-10-14,26645460000
2022-10-17,27170940000
2022-10-18,27596760000
2022-10-19,28955760000
2022-10-20,28683960000
2022-10-21,30695280000
2022-10-24,31329480000
2022-10-25,31691879999
2022-10-26,33050879999
2022-10-27,32860620000
2022-10-28,32570700000
2022-10-31,32996520000
2022-11-01,33069000000
2022-11-02,32425740000
2022-11-03,33395160000
2022-11-04,34862880000
2022-11-07,35823240000
2022-11-08,35669220000
2022-11-09,33349860000
2022-11-10,34255860000
2022-11-11,35098440000
2022-11-14,34473300000
2022-11-15,35252460000
2022-11-16,34292100000
2022-11-17,33947820000
2022-11-18,33259260000
2022-11-21,32733780000
2022-11-22,33929700000
2022-11-23,33123360000
2022-11-25,32942160000
2022-11-28,32507280000
2022-11-29,33666959999
2022-11-30,34328340000
2022-12-01,34328340000
2022-12-02,35216220000
2022-12-05,33358920000
2022-12-06,32797200000
2022-12-07,31755299999
2022-12-08,31592219999
2022-12-09,29907060000
2022-12-12,31075799999
2022-12-13,33522000000
2022-12-14,33114299999
2022-12-15,33241139999
2022-12-16,32480100000
2022-12-19,32670360000
2022-12-20,33902520000
2022-12-21,34998780000
2022-12-22,34011240000
2022-12-23,35415540000
2022-12-27,35578620000
2022-12-28,34500480000
2022-12-29,35216220000
2022-12-30,35651100000
2023-01-03,34044639999
2023-01-04,34740720000
2023-01-05,35210800000
2023-01-06,36349840000
2023-01-09,36557760000
2023-01-10,37009760000
2023-01-11,37054960000
2023-01-12,38121680000
2023-01-13,38564640000
2023-01-17,38447120000
2023-01-18,36702400000
2023-01-19,36331760000
2023-01-20,36783760000
2023-01-23,36675280000
2023-01-24,36015360000
2023-01-25,36187120000
2023-01-26,37064000000
2023-01-27,36630080000
2023-01-30,36467360000
2023-01-31,37262880000
2023-02-01,36919360000
2023-02-02,34858240000
2023-02-03,34867280000
2023-02-06,34632240000
2023-02-07,35283120000
2023-02-08,35509120000
2023-02-09,34044639999
2023-02-10,35274080000
2023-02-13,35500080000
2023-02-14,35219840000
2023-02-15,34306800000
2023-02-16,34876320000
2023-02-17,32996000000
2023-02-21,32905600000
2023-02-22,32281840000
2023-02-23,32751919999
2023-02-24,33438960000
2023-02-27,33610720000
2023-02-28,32751919999
2023-03-01,33909040000
2023-03-02,34704560000
2023-03-03,35156560000
