,BLK
2013-11-26,51490539701
2013-11-27,52196447443
2013-11-29,51373454042
2013-12-02,51755255105
2013-12-03,50637002216
2013-12-04,50475797323
2013-12-05,50151690643
2013-12-06,51217339830
2013-12-09,51366666468
2013-12-10,50804994683
2013-12-11,49603594007
2013-12-12,49510264858
2013-12-13,50533491705
2013-12-16,51714529658
2013-12-17,51353091319
2013-12-18,52551098208
2013-12-19,52330502038
2013-12-20,53340153736
2013-12-23,53523418246
2013-12-24,53655775948
2013-12-26,53518327565
2013-12-27,53686320033
2013-12-30,53635413224
2013-12-31,53724093092
2014-01-02,53101072200
2014-01-03,53333644032
2014-01-06,53316667986
2014-01-07,53807275718
2014-01-08,53790299672
2014-01-09,53657886512
2014-01-10,53464359587
2014-01-13,52026488482
2014-01-14,52714018349
2014-01-15,53092584177
2014-01-16,53946479296
2014-01-17,53766533207
2014-01-21,54114542152
2014-01-22,54983715713
2014-01-23,53571308677
2014-01-24,51456093333
2014-01-27,50919650276
2014-01-28,51554554401
2014-01-29,50794027535
2014-01-30,51851635207
2014-01-31,51007925716
2014-02-03,48617698425
2014-02-04,49188093574
2014-02-05,49106608553
2014-02-06,50057267135
2014-02-07,50906069440
2014-02-10,51102991574
2014-02-11,51802404674
2014-02-12,51523997518
2014-02-13,51698850792
2014-02-14,51442512496
2014-02-18,51939910647
2014-02-19,51011320925
2014-02-20,51016413739
2014-02-21,50758377839
2014-02-24,51367817893
2014-02-25,50962090392
2014-02-26,50525806007
2014-02-27,51914446578
2014-02-28,51749778931
2014-03-03,50987554461
2014-03-04,52153808828
2014-03-05,52130042363
2014-03-06,52814177021
2014-03-07,52759853674
2014-03-10,52366009404
2014-03-11,52420332752
2014-03-12,52435611193
2014-03-13,50800817954
2014-03-14,50199865922
2014-03-17,50709147305
2014-03-18,51111479597
2014-03-19,50656521562
2014-03-20,51096201156
2014-03-21,51243892757
2014-03-24,51366120289
2014-03-25,52218317803
2014-03-26,52498422564
2014-03-27,52031581296
2014-03-28,52776829720
2014-03-31,53269697385
2014-04-01,53677926750
2014-04-02,53959113781
2014-04-03,53296799749
2014-04-04,52327890219
2014-04-07,51475859636
2014-04-08,51223468867
2014-04-09,52226256352
2014-04-10,50130904799
2014-04-11,49751471696
2014-04-14,50557767039
2014-04-15,50937200142
2014-04-16,52536239646
2014-04-17,52236419739
2014-04-21,51812945294
2014-04-22,52217786864
2014-04-23,52104295712
2014-04-24,51430124396
2014-04-25,50893158800
2014-04-28,50562848733
2014-04-29,50901628289
2014-04-30,50986323178
2014-05-01,50994792666
2014-05-02,50647543622
2014-05-05,50562848733
2014-05-06,50191885119
2014-05-07,50647543622
2014-05-08,50881301515
2014-05-09,51213305480
2014-05-12,51592738583
2014-05-13,51318327142
2014-05-14,51121835000
2014-05-15,50312151861
2014-05-16,50398540648
2014-05-19,50647543622
2014-05-20,50212211892
2014-05-21,50799994422
2014-05-22,50913485573
2014-05-23,50933812346
2014-05-27,51601208072
2014-05-28,51065936373
2014-05-29,51633392129
2014-05-30,51646943312
2014-06-02,51838353761
2014-06-03,52275379388
2014-06-04,52637873513
2014-06-05,52498973895
2014-06-06,53181614700
2014-06-09,53284942465
2014-06-10,53306963136
2014-06-11,52746282971
2014-06-12,52310951241
2014-06-13,52417666802
2014-06-16,52405809517
2014-06-17,52858080224
2014-06-18,54179320493
2014-06-19,54001461226
2014-06-20,53874418892
2014-06-23,53852398221
2014-06-24,53571211190
2014-06-25,53696559626
2014-06-26,53395045821
2014-06-27,53711804706
2014-06-30,53886946772
2014-07-01,54355675533
2014-07-02,54269685725
2014-07-03,54561376644
2014-07-07,54153346572
2014-07-08,53669443139
2014-07-09,54116252929
2014-07-10,53263099141
2014-07-11,53585139405
2014-07-14,54504050105
2014-07-15,54584981690
2014-07-16,54826090369
2014-07-17,53581767255
2014-07-18,54099392182
2014-07-21,53721711454
2014-07-22,53795898740
2014-07-23,53372693995
2014-07-24,53509266044
2014-07-25,53096177747
2014-07-28,53352461099
2014-07-29,53033792984
2014-07-30,53081003075
2014-07-31,51379753723
2014-08-01,51163936164
2014-08-04,51487662503
2014-08-05,50767708614
2014-08-06,51260042421
2014-08-07,51083004579
2014-08-08,51897378650
2014-08-11,52005287429
2014-08-12,52416689651
2014-08-13,52774137484
2014-08-14,53064142328
2014-08-15,53129899241
2014-08-18,53908865743
2014-08-19,54215731335
2014-08-20,54750217008
2014-08-21,55014930733
2014-08-22,54966034568
2014-08-25,56139542545
2014-08-26,56731354757
2014-08-27,56239020951
2014-08-28,55444879777
2014-08-29,55729826398
2014-09-02,55441507627
2014-09-03,55844479476
2014-09-04,55932155359
2014-09-05,56102448902
2014-09-08,56046808437
2014-09-09,55377436789
2014-09-10,55616859394
2014-09-11,55389239312
2014-09-12,55483659494
2014-09-15,55126211662
2014-09-16,55331912773
2014-09-17,55596626498
2014-09-18,56249137399
2014-09-19,55935527509
2014-09-22,55237492591
2014-09-23,54807543548
2014-09-24,55471856972
2014-09-25,54210673111
2014-09-26,56495304302
2014-09-29,55750059294
2014-09-30,55114854814
2014-10-01,54262078673
2014-10-02,54320832935
2014-10-03,54906696858
2014-10-06,54745542312
2014-10-07,53525132363
2014-10-08,54539063049
2014-10-09,52914088041
2014-10-10,51849796559
2014-10-13,51017164737
2014-10-14,51492234910
2014-10-15,52101600538
2014-10-16,52155318720
2014-10-17,52992986621
2014-10-20,52564919858
2014-10-21,53577171852
2014-10-22,53026560485
2014-10-23,54067350263
2014-10-24,54535705663
2014-10-27,54522276118
2014-10-28,55292796292
2014-10-29,55730935214
2014-10-30,55939093170
2014-10-31,57261903404
2014-11-03,56874125277
2014-11-04,57332408518
2014-11-05,57789013065
2014-11-06,58356411363
2014-11-07,59002708242
2014-11-10,58871770173
2014-11-11,58954026139
2014-11-12,58737474718
2014-11-13,58515887217
2014-11-14,58369840909
2014-11-17,58247296306
2014-11-18,58408450852
2014-11-19,58143217328
2014-11-20,58341303125
2014-11-21,59746369325
2014-11-24,59726225007
2014-11-25,59932704269
2014-11-26,60031747167
2014-11-28,60278515066
2014-12-01,59598644324
2014-12-02,59732939779
2014-12-03,59910881257
2014-12-04,60552142056
2014-12-05,61171579843
2014-12-08,61042320467
2014-12-09,60892916774
2014-12-10,59932704269
2014-12-11,59397201141
2014-12-12,57224972153
2014-12-15,56979882948
2014-12-16,56561888343
2014-12-17,58507493751
2014-12-18,60238226429
2014-12-19,60458135237
2014-12-22,60629361943
2014-12-23,61139684672
2014-12-24,61049035240
2014-12-26,61042320467
2014-12-29,61013782683
2014-12-30,60782123023
2014-12-31,59984292417
2015-01-02,59845051554
2015-01-05,58296626062
2015-01-06,57390721657
2015-01-07,58605304600
2015-01-08,59289765706
2015-01-09,58586850992
2015-01-12,58201002819
2015-01-13,58377150898
2015-01-14,58003045931
2015-01-15,57449437683
2015-01-16,58392249305
2015-01-20,58143964394
2015-01-21,58632146212
2015-01-22,60526157459
2015-01-23,59574957834
2015-01-26,59955773204
2015-01-27,58964311161
2015-01-28,57882258677
2015-01-29,58202680420
2015-01-30,57123983138
2015-02-02,58320112473
2015-02-03,59210918471
2015-02-04,58846879108
2015-02-05,60195670111
2015-02-06,60801283982
2015-02-09,60539578265
2015-02-10,62183627000
2015-02-11,62054451742
2015-02-12,62889896916
2015-02-13,63084498603
2015-02-17,63804189324
2015-02-18,63389821939
2015-02-19,63347881920
2015-02-20,63185154648
2015-02-23,63149925032
2015-02-24,63431761958
2015-02-25,63064367394
2015-02-26,62913383326
2015-02-27,62309447056
2015-03-02,63148247431
2015-03-03,62685229624
2015-03-04,61926954085
2015-03-05,62061162145
2015-03-06,61311274610
2015-03-09,61163645744
2015-03-10,59754461114
2015-03-11,60126888480
2015-03-12,61854817253
2015-03-13,61692089980
2015-03-16,62755688856
2015-03-17,62785885669
2015-03-18,63373045932
2015-03-19,62062839746
2015-03-20,63520674798
2015-03-23,62797628874
2015-03-24,61920243682
2015-03-25,61051246494
2015-03-26,60754311161
2015-03-27,60667075922
2015-03-30,61752483607
2015-03-31,61199800122
2015-04-01,60652775886
2015-04-02,61293480113
2015-04-06,61390505819
2015-04-07,61664854365
2015-04-08,61847195777
2015-04-09,62151655749
2015-04-10,61803701495
2015-04-13,61843850063
2015-04-14,62507974288
2015-04-15,63009831385
2015-04-16,62260391453
2015-04-17,61126194414
2015-04-20,61847195777
2015-04-21,61480840096
2015-04-22,61813738637
2015-04-23,62218570029
2015-04-24,62394220013
2015-04-27,62211878601
2015-04-28,63208901367
2015-04-29,61338647252
2015-04-30,60881957294
2015-05-01,61668200079
2015-05-04,61940875768
2015-05-05,61234930118
2015-05-06,60791623016
2015-05-07,61173034410
2015-05-08,61902400057
2015-05-11,61524334378
2015-05-12,61087718703
2015-05-13,61081027275
2015-05-14,62141618607
2015-05-15,62037901474
2015-05-18,62014481476
2015-05-19,62076377184
2015-05-20,61937530054
2015-05-21,61597940085
2015-05-22,61574520087
2015-05-26,61064298705
2015-05-27,61674891507
2015-05-28,61813738637
2015-05-29,61189762980
2015-06-01,60937161574
2015-06-02,60791623016
2015-06-03,61050915850
2015-06-04,59859841673
2015-06-05,59439954568
2015-06-08,59127130311
2015-06-09,59006684608
2015-06-10,59488467421
2015-06-11,59689210260
2015-06-12,59123784597
2015-06-15,59433263140
2015-06-16,59767834538
2015-06-17,59771180252
2015-06-18,60370063055
2015-06-19,60087350223
2015-06-22,60048874513
2015-06-23,60247944494
2015-06-24,59481775993
2015-06-25,58739027489
2015-06-26,59297761724
2015-06-29,57636614733
2015-06-30,57679065159
2015-07-01,57915796393
2015-07-02,57582372119
2015-07-06,57150587684
2015-07-07,57117245257
2015-07-08,55701859214
2015-07-09,56163651833
2015-07-10,56592102026
2015-07-13,57392320283
2015-07-14,57137250714
2015-07-15,57764088349
2015-07-16,59062775896
2015-07-17,59106121051
2015-07-20,58866055574
2015-07-21,58652664039
2015-07-22,58349247950
2015-07-23,57755752742
2015-07-24,56917190693
2015-07-27,56055288944
2015-07-28,56155316227
2015-07-29,56655452638
2015-07-30,56473736408
2015-07-31,56068625915
2015-08-03,55798552253
2015-08-04,55421782824
2015-08-05,55796885132
2015-08-06,55526811470
2015-08-07,55323422663
2015-08-10,55946926055
2015-08-11,55015005210
2015-08-12,54536541376
2015-08-13,54333152569
2015-08-14,54704920635
2015-08-17,54903308078
2015-08-18,54801613674
2015-08-19,53891365406
2015-08-20,52857750157
2015-08-21,51225638335
2015-08-24,49875270026
2015-08-25,49123398288
2015-08-26,50528781603
2015-08-27,52425965722
2015-08-28,51885818398
2015-08-31,50425420078
2015-09-01,49063381919
2015-09-02,49768574258
2015-09-03,50056986255
2015-09-04,49053379190
2015-09-08,50252039455
2015-09-09,49475160897
2015-09-10,50232033999
2015-09-11,50565458273
2015-09-14,50190355965
2015-09-15,51330666982
2015-09-16,52265922070
2015-09-17,51952503253
2015-09-18,51492377755
2015-09-21,52079204477
2015-09-22,50735504653
2015-09-23,50557122666
2015-09-24,50098664289
2015-09-25,50510443268
2015-09-28,49023371006
2015-09-29,48933346452
2015-09-30,49526606374
2015-10-01,49268542569
2015-10-02,50507248830
2015-10-05,52213799794
2015-10-06,52067286151
2015-10-07,53384244017
2015-10-08,53039603968
2015-10-09,52963017291
2015-10-12,52555109987
2015-10-13,52465203888
2015-10-14,53688925799
2015-10-15,54215042974
2015-10-16,55080805414
2015-10-19,54589651722
2015-10-20,54468111995
2015-10-21,53607344338
2015-10-22,55833352766
2015-10-23,56739073473
2015-10-26,56111395704
2015-10-27,55869981177
2015-10-28,57659778530
2015-10-29,58249162961
2015-10-30,58600462720
2015-11-02,59033343940
2015-11-03,59682665771
2015-11-04,59353010072
2015-11-05,59487869222
2015-11-06,59387973555
2015-11-09,58200880055
2015-11-10,58317424999
2015-11-11,58355718338
2015-11-12,57563212719
2015-11-13,57148645705
2015-11-16,58660400120
2015-11-17,58841877247
2015-11-18,60042290169
2015-11-19,59785891292
2015-11-20,60346971951
2015-11-23,60478501245
2015-11-24,59406287761
2015-11-25,60040625241
2015-11-27,59669346349
2015-11-30,60556752850
2015-12-01,60225432224
2015-12-02,59757587520
2015-12-03,58605457504
2015-12-04,60063934230
2015-12-07,59183187440
2015-12-08,58095989606
2015-12-09,57368416170
2015-12-10,57481631259
2015-12-11,53740538560
2015-12-14,53211091529
2015-12-15,54866029732
2015-12-16,55109109187
2015-12-17,54977579893
2015-12-18,53522433022
2015-12-21,54201723552
2015-12-22,55027527726
2015-12-23,56547606780
2015-12-24,56174662959
2015-12-28,57015451483
2015-12-29,57206918177
2015-12-30,56948854372
2015-12-31,56544141795
2016-01-04,55312033454
2016-01-05,55454838464
2016-01-06,54823839583
2016-01-07,52427704361
2016-01-08,51107588281
2016-01-11,51197256543
2016-01-12,52072352359
2016-01-13,50581202373
2016-01-14,51476224470
2016-01-15,49247802107
2016-01-19,48819387078
2016-01-20,48487282404
2016-01-21,48138572496
2016-01-22,49908690408
2016-01-25,48108683075
2016-01-26,49692822370
2016-01-27,50167732054
2016-01-28,49677877660
2016-01-29,52183607425
2016-02-01,51849842228
2016-02-02,50016624427
2016-02-03,50489873588
2016-02-04,52090618116
2016-02-05,51102606711
2016-02-08,48729718816
2016-02-09,48907394816
2016-02-10,49576585734
2016-02-11,48854258068
2016-02-12,50944856991
2016-02-16,52218478416
2016-02-17,53116821559
2016-02-18,52467556921
2016-02-19,52188588995
2016-02-22,52547262043
2016-02-23,51452977142
2016-02-24,51140798749
2016-02-25,52077333929
2016-02-26,52127149631
2016-02-29,51801687050
2016-03-01,53563502346
2016-03-02,54254280068
2016-03-03,53658152178
2016-03-04,53761104627
2016-03-07,54254280068
2016-03-08,53203168774
2016-03-09,54516642760
2016-03-10,53965349001
2016-03-11,56399676262
2016-03-14,56095800485
2016-03-15,55483067361
2016-03-16,55473104221
2016-03-17,56779936113
2016-03-18,56882888562
2016-03-21,56786578207
2016-03-22,56494326094
2016-03-23,56329934280
2016-03-24,55507975212
2016-03-28,55944692858
2016-03-29,56442849869
2016-03-30,56685286281
2016-03-31,56337188505
2016-04-01,56661412276
2016-04-04,55998076909
2016-04-05,55382713426
2016-04-06,55779722125
2016-04-07,54319060955
2016-04-08,54853368495
2016-04-11,55078340091
2016-04-12,56128758939
2016-04-13,57614233152
2016-04-14,58709315478
2016-04-15,59177454902
2016-04-18,59220464178
2016-04-19,60322163316
2016-04-20,60696013173
2016-04-21,60227873750
2016-04-22,60456153751
2016-04-25,60156743025
2016-04-26,60537209694
2016-04-27,60786994333
2016-04-28,59357763019
2016-04-29,58944212292
2016-05-02,59799435196
2016-05-03,58838343305
2016-05-04,58256063881
2016-05-05,58241176055
2016-05-06,58891277798
2016-05-09,58725857507
2016-05-10,59581080412
2016-05-11,58529007361
2016-05-12,58823455479
2016-05-13,57448812861
2016-05-16,58199820982
2016-05-17,57701905906
2016-05-18,58474418665
2016-05-19,57991391415
2016-05-20,58560437216
2016-05-23,58542240984
2016-05-24,59746500703
2016-05-25,60227873750
2016-05-26,60064107662
2016-05-27,60393294041
2016-05-31,60188172880
2016-06-01,60310583895
2016-06-02,59734921283
2016-06-03,59447089976
2016-06-06,59892070559
2016-06-07,59395809686
2016-06-08,59609201861
2016-06-09,59213847366
2016-06-10,57395878368
2016-06-13,57002178075
2016-06-14,56208160678
2016-06-15,56168459809
2016-06-16,56153571982
2016-06-17,56553889087
2016-06-20,57637391993
2016-06-21,57566261268
2016-06-22,57511672571
2016-06-23,59030230843
2016-06-24,55003900960
2016-06-27,52858399786
2016-06-28,53589557472
2016-06-29,55703628791
2016-06-30,56444958663
2016-07-01,56238973207
2016-07-05,55382073709
2016-07-06,55387017360
2016-07-07,55222228995
2016-07-08,56884943598
2016-07-11,57263956837
2016-07-12,58890418000
2016-07-13,58911840487
2016-07-14,58531179364
2016-07-15,58804728050
2016-07-18,58957981229
2016-07-19,58760235191
2016-07-20,59287557959
2016-07-21,59241417217
2016-07-22,59826415913
2016-07-25,59557810878
2016-07-26,59641852944
2016-07-27,59869260888
2016-07-28,59879148190
2016-07-29,60353738681
2016-08-01,60694850596
2016-08-02,60490513024
2016-08-03,60668484458
2016-08-04,60353738681
2016-08-05,61754439783
2016-08-08,61250187386
2016-08-09,60749230757
2016-08-10,60385048470
2016-08-11,60541597417
2016-08-12,60411414609
2016-08-15,61093638440
2016-08-16,60488865140
2016-08-17,60988173886
2016-08-18,61101877858
2016-08-19,61309511198
2016-08-22,61227117015
2016-08-23,61347412522
2016-08-24,60826681288
2016-08-25,60724512502
2016-08-26,61151314367
2016-08-29,61597890837
2016-08-30,61960425240
2016-08-31,61434750355
2016-09-01,61329285802
2016-09-02,61606130255
2016-09-06,61233708550
2016-09-07,61555045862
2016-09-08,61363891358
2016-09-09,59683050035
2016-09-12,60658597156
2016-09-13,59473768812
2016-09-14,59439163255
2016-09-15,60230147407
2016-09-16,60307597939
2016-09-19,60635526785
2016-09-20,60264752964
2016-09-21,61032666745
2016-09-22,61609426022
2016-09-23,60254865662
2016-09-26,59439163255
2016-09-27,59618782573
2016-09-28,59600655853
2016-09-29,58867347628
2016-09-30,59478940057
2016-10-03,59086745975
2016-10-04,58423790290
2016-10-05,58786446742
2016-10-06,58550145705
2016-10-07,58617425861
2016-10-10,58878341589
2016-10-11,57741142851
2016-10-12,57614787436
2016-10-13,57325975058
2016-10-14,58240000595
2016-10-17,58189130233
2016-10-18,58515685137
2016-10-19,57880626102
2016-10-20,57298078408
2016-10-21,56704043858
2016-10-24,56308567817
2016-10-25,56046011110
2016-10-26,55817914971
2016-10-27,55839247703
2016-10-28,55742429917
2016-10-31,55996781728
2016-11-01,55950834304
2016-11-02,55565204140
2016-11-03,55980371933
2016-11-04,56745068343
2016-11-07,58687987976
2016-11-08,58006981517
2016-11-09,59800572023
2016-11-10,61538369229
2016-11-11,60911515090
2016-11-14,61341451699
2016-11-15,61069049115
2016-11-16,60297788787
2016-11-17,60941052720
2016-11-18,61172430818
2016-11-21,61466166134
2016-11-22,61218378242
2016-11-23,61206891386
2016-11-25,61318477987
2016-11-28,60494706318
2016-11-29,60478296524
2016-11-30,60845875914
2016-12-01,61897743722
2016-12-02,60939411741
2016-12-05,61430064587
2016-12-06,61367707369
2016-12-07,62326039351
2016-12-08,64052349700
2016-12-09,63758614384
2016-12-12,64044144803
2016-12-13,64431415946
2016-12-14,63998197380
2016-12-15,64613564662
2016-12-16,64428133988
2016-12-19,63960454853
2016-12-20,65384824989
2016-12-21,64577463115
2016-12-22,63525595307
2016-12-23,63299140147
2016-12-27,63586311545
2016-12-28,62526238840
2016-12-29,62193120018
2016-12-30,62445830848
2017-01-03,63247493503
2017-01-04,63285137898
2017-01-05,62610812216
2017-01-06,62898873672
2017-01-09,62263829098
2017-01-10,62245825257
2017-01-11,62350574877
2017-01-12,61915209267
2017-01-13,62088700826
2017-01-17,61343996493
2017-01-18,61867744596
2017-01-19,61761358262
2017-01-20,62424226954
2017-01-23,61877564872
2017-01-24,62420953529
2017-01-25,63558468939
2017-01-26,62100157816
2017-01-27,61386551026
2017-01-30,61406191580
2017-01-31,61209786042
2017-02-01,61049388186
2017-02-02,60826795242
2017-02-03,61867744596
2017-02-06,61772815252
2017-02-07,61686069472
2017-02-08,61304715385
2017-02-09,61961037226
2017-02-10,62668097164
2017-02-13,63149290734
2017-02-14,63010170144
2017-02-15,64329360677
2017-02-16,64154232405
2017-02-17,63628847590
2017-02-21,63848167108
2017-02-22,63948006590
2017-02-23,63931639462
2017-02-24,63694316103
2017-02-27,63995471262
2017-02-28,63416074923
2017-03-01,65110072692
2017-03-02,64101857595
2017-03-03,63859624097
2017-03-06,63448809180
2017-03-07,63070728518
2017-03-08,62939791493
2017-03-09,62893963534
2017-03-10,62944701631
2017-03-13,62995439728
2017-03-14,62733565677
2017-03-15,63540465098
2017-03-16,63831799980
2017-03-17,62661550313
2017-03-20,62268739236
2017-03-21,61402918155
2017-03-22,61453656252
2017-03-23,61442199262
2017-03-24,61280164693
2017-03-27,61376730750
2017-03-28,62298200067
2017-03-29,62098521103
2017-03-30,62692647857
2017-03-31,62571605881
2017-04-03,62339925663
2017-04-04,62129455606
2017-04-05,62147402665
2017-04-06,62667867380
2017-04-07,62981125139
2017-04-10,62959914978
2017-04-11,62659709626
2017-04-12,62233874859
2017-04-13,61835776457
2017-04-17,62618920855
2017-04-18,62587921389
2017-04-19,61525781799
2017-04-20,62258348121
2017-04-21,61682410678
2017-04-24,63083912841
2017-04-25,63335171669
2017-04-26,63446117126
2017-04-27,63746322478
2017-04-28,62744550269
2017-05-01,62488396789
2017-05-02,62733129413
2017-05-03,62698866846
2017-05-04,62538974864
2017-05-05,62612394652
2017-05-08,62387240637
2017-05-09,62080509081
2017-05-10,62369293578
2017-05-11,62467186628
2017-05-12,62834285564
2017-05-15,63526063116
2017-05-16,63842583977
2017-05-17,62597710694
2017-05-18,63382486643
2017-05-19,64172157245
2017-05-22,64655096291
2017-05-23,64604518215
2017-05-24,64659990943
2017-05-25,66299699527
2017-05-26,66407381882
2017-05-30,66374750866
2017-05-31,66769586166
2017-06-01,67445048210
2017-06-02,67662044470
2017-06-05,67582098480
2017-06-06,67518467997
2017-06-07,67513573345
2017-06-08,67746885114
2017-06-09,68280402235
2017-06-12,68249402769
2017-06-13,68412557852
2017-06-14,68768235933
2017-06-15,68911812406
2017-06-16,68608343952
2017-06-19,69892374455
2017-06-20,69290332199
2017-06-21,68645869621
2017-06-22,69042336473
2017-06-23,68789446094
2017-06-26,69290332199
2017-06-27,68872655186
2017-06-28,69642747178
2017-06-29,69053757328
2017-06-30,68651258060
2017-07-03,69693029240
2017-07-05,69684903099
2017-07-06,69103071457
2017-07-07,70271610425
2017-07-10,70898948453
2017-07-11,70195224707
2017-07-12,70744551788
2017-07-13,71165485853
2017-07-14,71240246343
2017-07-17,69012058687
2017-07-18,69377734998
2017-07-19,69309475420
2017-07-20,69442744120
2017-07-21,69665400363
2017-07-24,69611767837
2017-07-25,70104211936
2017-07-26,70325242951
2017-07-27,69155078755
2017-07-28,68909669320
2017-07-31,69320852016
2017-08-01,69881555693
2017-08-02,69161579667
2017-08-03,69236340158
2017-08-04,69317601560
2017-08-07,69538632575
2017-08-08,69693029240
2017-08-09,70102586708
2017-08-10,68696764445
2017-08-11,68935672968
2017-08-14,69569511908
2017-08-15,69600391241
2017-08-16,69408614331
2017-08-17,68249826731
2017-08-18,67698874422
2017-08-21,67507097512
2017-08-22,68482234342
2017-08-23,67945909086
2017-08-24,67599735511
2017-08-25,67669620317
2017-08-28,67339699023
2017-08-29,67305569234
2017-08-30,67641991441
2017-08-31,68098680523
2017-09-01,68548868692
2017-09-05,67227558288
2017-09-06,66990274992
2017-09-07,67325071971
2017-09-08,67601360739
2017-09-11,68916170232
2017-09-12,69652398538
2017-09-13,69156703983
2017-09-14,69184332860
2017-09-15,69676776959
2017-09-18,69793793379
2017-09-19,70273235653
2017-09-20,70546273966
2017-09-21,70474763932
2017-09-22,70777056349
2017-09-25,71124855152
2017-09-26,70599906492
2017-09-27,71249997712
2017-09-28,72503048538
2017-09-29,72662320887
2017-10-02,72858915515
2017-10-03,72994933937
2017-10-04,74147851991
2017-10-05,75203614029
2017-10-06,75007682731
2017-10-09,74882999177
2017-10-10,75375256324
2017-10-11,76741917613
2017-10-12,77820349388
2017-10-13,76994523254
2017-10-16,77394482186
2017-10-17,77004238856
2017-10-18,77319995907
2017-10-19,77205027955
2017-10-20,77177500417
2017-10-23,76816403892
2017-10-24,76707913007
2017-10-25,75967908020
2017-10-26,76669050601
2017-10-27,76936229645
2017-10-30,76476357836
2017-10-31,76239944865
2017-11-01,75990577757
2017-11-02,76902225039
2017-11-03,77580697883
2017-11-06,77013954457
2017-11-07,76651238665
2017-11-08,76461784434
2017-11-09,75554994953
2017-11-10,75430311400
2017-11-13,75313724181
2017-11-14,76178412721
2017-11-15,76186509056
2017-11-16,76756491015
2017-11-17,76751633215
2017-11-20,76877936035
2017-11-21,77945032942
2017-11-22,77553170345
2017-11-24,77682711699
2017-11-27,78042188958
2017-11-28,79839575250
2017-11-29,81096126388
2017-11-30,81156039264
2017-12-01,81300154021
2017-12-04,83149356855
2017-12-05,82925898019
2017-12-06,82877320011
2017-12-07,82972856760
2017-12-08,83471590974
2017-12-11,82927517286
2017-12-12,83834306766
2017-12-13,82995526497
2017-12-14,82056351677
2017-12-15,82885416345
2017-12-18,84017283929
2017-12-19,83525026783
2017-12-20,83319379883
2017-12-21,83163930257
2017-12-22,82925898019
2017-12-26,83184980727
2017-12-27,83282136743
2017-12-28,83874788440
2017-12-29,83183361461
2018-01-02,82401024525
2018-01-03,83270414670
2018-01-04,84369699414
2018-01-05,85088524785
2018-01-08,85723163400
2018-01-09,86443607747
2018-01-10,86059910421
2018-01-11,87087960219
2018-01-12,89938977061
2018-01-16,91148352178
2018-01-17,93335588835
2018-01-18,93774331347
2018-01-19,95561680917
2018-01-22,96047373735
2018-01-23,95467780306
2018-01-24,95142366118
2018-01-25,93172072253
2018-01-26,95001515200
2018-01-29,92997222838
2018-01-30,91033404877
2018-01-31,90954075050
2018-02-01,91502907935
2018-02-02,88771695321
2018-02-05,84991386221
2018-02-06,86650836683
2018-02-07,86171619769
2018-02-08,82467402544
2018-02-09,84431220505
2018-02-12,85057764240
2018-02-13,84392365079
2018-02-14,87414993383
2018-02-15,87529940683
2018-02-16,87602794606
2018-02-20,87845641015
2018-02-21,88001062717
2018-02-22,87348615365
2018-02-23,89003208898
2018-02-26,91305392855
2018-02-27,89492139668
2018-02-28,88951401664
2018-03-01,86709119821
2018-03-02,87032915033
2018-03-05,88276288647
2018-03-06,88826740507
2018-03-07,88627606452
2018-03-08,89592516184
2018-03-09,93444060231
2018-03-12,92571432134
2018-03-13,91319963640
2018-03-14,90494285849
2018-03-15,90327531315
2018-03-16,91255204597
2018-03-19,89663751130
2018-03-20,90261153297
2018-03-21,91336153400
2018-03-22,87330806628
2018-03-23,84369699414
2018-03-26,87541273516
2018-03-27,86147335128
2018-03-28,85486792896
2018-03-29,87703171122
2018-04-02,83884655892
2018-04-03,85457291155
2018-04-04,86682427363
2018-04-05,87020228771
2018-04-06,84033353162
2018-04-09,84230538673
2018-04-10,86302602813
2018-04-11,84904525215
2018-04-12,86149056718
2018-04-13,84817246382
2018-04-16,84830176579
2018-04-17,85151815241
2018-04-18,84566723806
2018-04-19,84864118348
2018-04-20,84760676768
2018-04-23,84022039239
2018-04-24,83028030311
2018-04-25,82788821658
2018-04-26,84485910072
2018-04-27,84797851086
2018-04-30,84288724562
2018-05-01,83718179599
2018-05-02,83204204251
2018-05-03,82699926551
2018-05-04,84110934347
2018-05-07,84628142244
2018-05-08,84034969437
2018-05-09,85880755121
2018-05-10,86674345989
2018-05-11,87348332531
2018-05-14,87240042127
2018-05-15,86181382212
2018-05-16,86292905165
2018-05-17,86564439311
2018-05-18,87034775243
2018-05-21,87841296308
2018-05-22,88390829699
2018-05-23,87708761784
2018-05-24,87412983518
2018-05-25,87215798007
2018-05-29,84734816373
2018-05-30,86355939877
2018-05-31,86346242229
2018-06-01,87126902900
2018-06-04,87387123123
2018-06-05,86370486349
2018-06-06,89195734490
2018-06-07,88756107777
2018-06-08,88799747193
2018-06-11,88743177580
2018-06-12,88428004017
2018-06-13,86013289645
2018-06-14,84589351652
2018-06-15,84776839515
2018-06-18,85264954468
2018-06-19,85114640923
2018-06-20,85109792099
2018-06-21,84851188150
2018-06-22,84489142622
2018-06-25,83260773865
2018-06-26,82567392027
2018-06-27,81384278962
2018-06-28,81099814618
2018-06-29,80658571630
2018-07-02,80315144371
2018-07-03,78991886768
2018-07-05,79102828171
2018-07-06,79056200624
2018-07-09,81051538032
2018-07-10,81184989285
2018-07-11,80858596461
2018-07-12,81464754562
2018-07-13,81532284111
2018-07-16,81029028182
