,CSX
2018-07-03,54264000000
2018-07-05,54697500000
2018-07-06,55258500000
2018-07-09,56533500000
2018-07-10,56151000000
2018-07-11,55080000000
2018-07-12,54978000000
2018-07-13,55003500000
2018-07-16,54391499999
2018-07-17,54774000000
2018-07-18,58650000000
2018-07-19,58777500000
2018-07-20,59032500000
2018-07-23,59746500000
2018-07-24,58777500000
2018-07-25,60307500000
2018-07-26,60256500000
2018-07-27,59721000000
2018-07-30,59746500000
2018-07-31,60078000000
2018-08-01,60027000000
2018-08-02,60435000000
2018-08-03,60562500000
2018-08-06,61327500000
2018-08-07,61710000000
2018-08-08,61659000000
2018-08-09,61353000000
2018-08-10,61531500000
2018-08-13,61710000000
2018-08-14,62653500000
2018-08-15,62194500000
2018-08-16,62424000000
2018-08-17,62628000000
2018-08-20,62704500000
2018-08-21,63495000000
2018-08-22,62678999999
2018-08-23,62857500000
2018-08-24,63444000000
2018-08-27,64183500000
2018-08-28,63928500000
2018-08-29,63597000000
2018-08-30,63086999999
2018-08-31,63036000000
2018-09-04,63622500000
2018-09-05,63163500000
2018-09-06,62959500000
2018-09-07,62577000000
2018-09-10,63163500000
2018-09-11,62985000000
2018-09-12,63010500000
2018-09-13,62194500000
2018-09-14,62449499999
2018-09-17,62347500000
2018-09-18,62985000000
2018-09-19,62883000000
2018-09-20,62092500000
2018-09-21,62883000000
2018-09-24,62296500000
2018-09-25,62322000000
2018-09-26,62806500000
2018-09-27,63086999999
2018-09-28,62934000000
2018-10-01,61374540000
2018-10-02,60810120000
2018-10-03,61350000000
2018-10-04,61080060000
2018-10-05,60981900000
2018-10-08,61153680000
2018-10-09,61030980000
2018-10-10,56908260000
2018-10-11,56245680000
2018-10-12,57423600000
2018-10-15,57963480000
2018-10-16,59067780000
2018-10-17,57840780000
2018-10-18,56147520000
2018-10-19,55583100000
2018-10-22,55877580000
2018-10-23,54650580000
2018-10-24,53914380000
2018-10-25,54307020000
2018-10-26,53914380000
2018-10-29,53742600000
2018-10-30,56294760000
2018-10-31,56319300000
2018-11-01,56932800000
2018-11-02,56589240000
2018-11-05,56515620000
2018-11-06,57570840000
2018-11-07,59141400000
2018-11-08,58626060000
2018-11-09,57791700000
2018-11-12,56957340000
2018-11-13,57497220000
2018-11-14,57669000000
2018-11-15,59067780000
2018-11-16,59386800000
2018-11-19,58969620000
2018-11-20,56613780000
2018-11-21,57423600000
2018-11-23,57080040000
2018-11-26,57595380000
2018-11-27,57595380000
2018-11-28,59509500000
2018-11-29,58699680000
2018-11-30,59411340000
2018-12-03,59828520000
2018-12-04,57742620000
2018-12-06,57104580000
2018-12-07,55656720000
2018-12-10,55877580000
2018-12-11,55705800000
2018-12-12,56343840000
2018-12-13,56319300000
2018-12-14,53840760000
2018-12-17,52908240000
2018-12-18,52270200000
2018-12-19,50748720000
2018-12-20,50405160000
2018-12-21,49644420000
2018-12-24,48073860000
2018-12-26,50478780000
2018-12-27,50773260000
2018-12-28,50773260000
2018-12-31,50573820000
2019-01-02,50427300000
2019-01-03,49645859999
2019-01-04,51111060000
2019-01-07,50842440000
2019-01-08,51575040000
2019-01-09,52087859999
2019-01-10,52649520000
2019-01-11,53089079999
2019-01-14,53137920000
2019-01-15,52991400000
2019-01-16,53211180000
2019-01-17,52991400000
2019-01-18,54822900000
2019-01-22,53577480000
2019-01-23,52966980000
2019-01-24,52942560000
2019-01-25,53894940000
2019-01-28,53406540000
2019-01-29,53260020000
2019-01-30,53968200000
2019-01-31,53479800000
2019-02-01,53894940000
2019-02-04,54871740000
2019-02-05,55579920000
2019-02-06,55433400000
2019-02-07,55531079999
2019-02-08,55970640000
2019-02-11,56336940000
2019-02-12,57899820000
2019-02-13,57899820000
2019-02-14,58314960000
2019-02-15,59047560000
2019-02-19,59023140000
2019-02-20,59633640000
2019-02-21,59071980000
2019-02-22,59682480000
2019-02-25,59267340000
2019-02-26,59218500000
2019-02-27,59145240000
2019-02-28,59145240000
2019-03-01,58974300000
2019-03-04,59291760000
2019-03-05,58974300000
2019-03-06,58656840000
2019-03-07,58632420000
2019-03-08,58412640000
2019-03-11,59389440000
2019-03-12,59145240000
2019-03-13,60219720000
2019-03-14,59413859999
2019-03-15,59267340000
2019-03-18,60122040000
2019-03-19,59389440000
2019-03-20,59267340000
2019-03-21,59951100000
2019-03-22,59023140000
2019-03-25,59218500000
2019-03-26,59462700000
2019-03-27,59755740000
2019-03-28,60586020000
2019-03-29,60903480000
2019-04-01,61751550000
2019-04-02,61316850000
2019-04-03,60544050000
2019-04-04,60205950000
2019-04-05,59916150000
2019-04-08,60882150000
2019-04-09,60133500000
2019-04-10,60423300000
2019-04-11,60688950000
2019-04-12,61703250000
2019-04-15,61075350000
2019-04-16,61099500000
2019-04-17,63538650000
2019-04-18,63562800000
2019-04-22,63442050000
2019-04-23,63611100000
2019-04-24,63852600000
2019-04-25,63224700000
2019-04-26,63731850000
2019-04-29,63900900000
2019-04-30,64094100000
2019-05-01,63707700000
2019-05-02,63514500000
2019-05-03,64818600000
2019-05-06,64456350000
2019-05-07,63007350000
2019-05-08,62959050000
2019-05-09,62934900000
2019-05-10,63345450000
2019-05-13,61799850000
2019-05-14,62983199999
2019-05-15,62307000000
2019-05-16,62959050000
2019-05-17,63103950000
2019-05-20,62838300000
2019-05-21,63055650000
2019-05-22,62331150000
2019-05-23,60688950000
2019-05-24,60302550000
2019-05-28,59988600000
2019-05-29,59529750000
2019-05-30,60375000000
2019-05-31,59940300000
2019-06-03,59988600000
2019-06-04,61703250000
2019-06-05,62814150000
2019-06-06,62403600000
2019-06-07,62838300000
2019-06-10,63321300000
2019-06-11,63273000000
2019-06-12,62983199999
2019-06-13,62500200000
2019-06-14,62113800000
2019-06-17,61751550000
2019-06-18,62572650000
2019-06-19,62307000000
2019-06-20,63635250000
2019-06-21,63321300000
2019-06-24,62403600000
2019-06-25,61244400000
2019-06-26,61316850000
2019-06-27,61534200000
2019-06-28,62282850000
2019-07-01,61515122611
2019-07-02,61233481455
2019-07-03,61562062804
2019-07-05,61327361840
2019-07-08,60412028082
2019-07-09,60013036443
2019-07-10,59919156058
2019-07-11,60435498178
2019-07-12,61468182419
2019-07-15,61421242226
2019-07-16,62242695599
2019-07-17,55835359288
2019-07-18,56187410733
2019-07-19,55013905914
2019-07-22,55483307842
2019-07-23,54708794661
2019-07-24,54145512348
2019-07-25,54380213312
2019-07-26,53957751577
2019-07-29,54474093697
2019-07-30,54920025529
2019-07-31,55084316203
2019-08-01,53018947722
2019-08-02,52502605602
2019-08-05,50930109144
2019-08-06,52009733578
2019-08-07,51540331650
2019-08-08,52220964445
2019-08-09,52080143867
2019-08-12,51493391457
2019-08-13,51915853192
2019-08-14,50531117506
2019-08-15,50390296927
2019-08-16,50930109144
2019-08-19,51070929722
2019-08-20,50695408180
2019-08-21,51117869915
2019-08-22,51751562517
2019-08-23,50554587602
2019-08-26,50883168951
2019-08-27,50390296927
2019-08-28,51164810108
2019-08-29,52033203674
2019-08-30,52432195312
2019-09-03,51915853192
2019-09-04,52807716855
2019-09-05,53253648686
2019-09-06,52831186951
2019-09-09,54028161866
2019-09-10,55295547071
2019-09-11,55530248035
2019-09-12,55976179866
2019-09-13,56703752854
2019-09-16,56633342564
2019-09-17,55694538709
2019-09-18,55671068613
2019-09-19,55389427456
2019-09-20,53676110421
2019-09-23,53863871192
2019-09-24,53699580517
2019-09-25,53887341288
2019-09-26,54309803023
2019-09-27,53910811384
2019-09-30,53545710000
2019-10-01,51806460000
2019-10-02,51226710000
2019-10-03,51760080000
2019-10-04,51574560000
2019-10-07,51620940000
2019-10-08,50902050000
2019-10-09,51180330000
2019-10-10,51736890000
2019-10-11,53383380000
2019-10-14,52989150000
2019-10-15,53476140000
2019-10-16,53337000000
2019-10-17,53939940000
2019-10-18,53081910000
2019-10-21,54682019999
2019-10-22,55887900000
2019-10-23,55864710000
2019-10-24,55400910000
2019-10-25,55911090000
2019-10-28,55284960000
2019-10-29,54751590000
2019-10-30,54913920000
2019-10-31,54310980000
2019-11-01,55864710000
2019-11-04,56815500000
2019-11-05,57116970000
2019-11-06,56931450000
2019-11-07,57256110000
2019-11-08,57232920000
2019-11-11,57116970000
2019-11-12,56235750000
2019-11-13,55609620000
2019-11-14,55540050000
2019-11-15,55354530000
2019-11-18,54890730000
2019-11-19,54890730000
2019-11-20,53777610000
2019-11-21,53638470000
2019-11-22,54496500000
2019-11-25,55493670000
2019-11-26,55609620000
2019-11-27,55563240000
2019-11-29,55308150000
2019-12-02,54125460000
2019-12-03,53893560000
2019-12-04,54450120000
2019-12-05,54612450000
2019-12-06,55099440000
2019-12-09,54426930000
2019-12-10,54426930000
2019-12-11,55447290000
2019-12-12,55864710000
2019-12-13,56258940000
2019-12-16,56258940000
2019-12-17,55725570000
2019-12-18,56374890000
2019-12-19,56119800000
2019-12-20,56560410000
2019-12-23,56212560000
2019-12-24,56421269999
2019-12-26,56328510000
2019-12-27,56305320000
2019-12-30,55911090000
2019-12-31,55861920000
2020-01-02,56510400000
2020-01-03,56278800000
2020-01-06,55977720000
2020-01-07,56348279999
2020-01-08,56649360000
2020-01-09,56927279999
2020-01-10,56626200000
2020-01-13,57668400000
2020-01-14,57645240000
2020-01-15,57900000000
2020-01-16,59243279999
2020-01-17,58988520000
2020-01-21,57761040000
2020-01-22,57598920000
2020-01-23,59173800000
2020-01-24,59220120000
2020-01-27,58038960000
2020-01-28,58849560000
2020-01-29,59845440000
2020-01-30,60053880000
2020-01-31,58942200000
2020-02-03,59521200000
2020-02-04,60030720000
2020-02-05,60354960000
2020-02-06,60470760000
2020-02-07,60123360000
2020-02-10,60887640000
2020-02-11,60609720000
2020-02-12,61350840000
2020-02-13,61628760000
2020-02-14,61443480000
2020-02-18,61374000000
2020-02-19,61883520000
2020-02-20,62115120000
2020-02-21,61420320000
2020-02-24,60262320000
2020-02-25,58340040000
2020-02-26,58131600000
2020-02-27,55792440000
2020-02-28,54379680000
2020-03-02,54611279999
2020-03-03,53198520000
2020-03-04,55584000000
2020-03-05,53244840000
2020-03-06,52689000000
2020-03-09,46621080000
2020-03-10,48543360000
2020-03-11,45023040000
2020-03-12,41224800000
2020-03-13,44721960000
2020-03-16,37773960000
2020-03-17,41896440000
2020-03-18,39348840000
2020-03-19,42475440000
2020-03-20,38491920000
2020-03-23,36801240000
2020-03-24,42846000000
2020-03-25,43633440000
2020-03-26,45208320000
2020-03-27,43448160000
2020-03-30,44791440000
2020-03-31,43872700000
2020-04-01,41989160000
2020-04-02,43528150000
2020-04-03,43459240000
2020-04-06,46904740000
2020-04-07,46812860000
2020-04-08,48627490000
2020-04-09,48995009999
2020-04-13,47134440000
2020-04-14,47892450000
2020-04-15,46629100000
2020-04-16,46422370000
2020-04-17,48053240000
2020-04-20,46698009999
2020-04-21,45549509999
2020-04-22,46629100000
2020-04-23,47065530000
2020-04-24,48857190000
2020-04-27,50855580000
2020-04-28,51177160000
2020-04-29,52187840000
2020-04-30,50717759999
2020-05-01,49775990000
2020-05-04,48811250000
2020-05-05,48834220000
2020-05-06,47961360000
2020-05-07,48949070000
2020-05-08,50625880000
2020-05-11,50465090000
2020-05-12,49132830000
2020-05-13,47731660000
2020-05-14,48214030000
2020-05-15,47478990000
2020-05-18,50832610000
2020-05-19,50511030000
2020-05-20,52348630000
2020-05-21,51912200000
2020-05-22,52463480000
2020-05-26,55242850000
2020-05-27,56345410000
2020-05-28,54553750000
2020-05-29,54806420000
2020-06-01,54255140000
2020-06-02,55265820000
2020-06-03,57172330000
2020-06-04,56689960000
2020-06-05,57493910000
2020-06-08,56919660000
2020-06-09,56391350000
2020-06-10,56115710000
2020-06-11,52279720000
2020-06-12,53267430000
2020-06-15,53703860000
2020-06-16,53864650000
2020-06-17,53520100000
2020-06-18,53198520000
2020-06-19,52050020000
2020-06-22,52532390000
2020-06-23,53152580000
2020-06-24,51682500000
2020-06-25,52233780000
2020-06-26,50465090000
2020-06-29,52440509999
2020-06-30,53358750000
2020-07-01,52211250000
2020-07-02,52670250000
2020-07-06,53748900000
2020-07-07,52417800000
2020-07-08,52853850000
2020-07-09,51912900000
2020-07-10,51660450000
2020-07-13,52509600000
2020-07-14,53037450000
2020-07-15,54047250000
2020-07-16,54368550000
2020-07-17,55194750000
2020-07-20,54735750000
2020-07-21,55401300000
2020-07-22,56043900000
2020-07-23,54712800000
2020-07-24,54575100000
2020-07-27,54758700000
2020-07-28,53634150000
2020-07-29,55011150000
2020-07-30,53725950000
2020-07-31,54575100000
2020-08-03,53817750000
2020-08-04,54139050000
2020-08-05,54643950000
2020-08-06,55286550000
2020-08-07,55791450000
2020-08-10,56663550000
2020-08-11,57489750000
2020-08-12,57397950000
2020-08-13,56617650000
2020-08-14,56801250000
2020-08-17,57375000000
2020-08-18,56916000000
2020-08-19,56640600000
2020-08-20,56548800000
2020-08-21,56709450000
2020-08-24,57466800000
2020-08-25,58017600000
2020-08-26,57696300000
2020-08-27,58293000000
2020-08-28,58958550000
2020-08-31,58499550000
2020-09-01,59692950000
2020-09-02,59417550000
2020-09-03,57879900000
2020-09-04,57765150000
2020-09-08,57581550000
2020-09-09,58637250000
2020-09-10,57994650000
2020-09-11,59027400000
2020-09-14,60404400000
2020-09-15,61414200000
2020-09-16,60702750000
2020-09-17,60817500000
2020-09-18,61069950000
2020-09-21,59348700000
2020-09-22,59624100000
2020-09-23,58522500000
2020-09-24,58591350000
2020-09-25,59738850000
2020-09-28,60679800000
2020-09-29,59371650000
2020-09-30,59262210000
2020-10-01,58644180000
2020-10-02,58873080000
2020-10-05,59307990000
2020-10-06,58529730000
2020-10-07,60040470000
2020-10-08,59285100000
2020-10-09,59880240000
2020-10-12,60704280000
2020-10-13,60429600000
2020-10-14,61390980000
2020-10-15,61825890000
2020-10-16,61116300000
2020-10-19,60315150000
2020-10-20,61139190000
2020-10-21,60063360000
2020-10-22,62352360000
2020-10-23,62031900000
2020-10-26,60177810000
2020-10-27,59582670000
2020-10-28,57934590000
2020-10-29,59422440000
2020-10-30,60223590000
2020-11-02,62375250000
2020-11-03,64252230000
2020-11-04,64732920000
2020-11-05,66403890000
2020-11-06,65762970000
2020-11-09,67296600000
2020-11-10,69745830000
2020-11-11,68692890000
2020-11-12,68463990000
2020-11-13,69127800000
2020-11-16,70959000000
2020-11-17,70569870000
2020-11-18,69677160000
2020-11-19,69974730000
2020-11-20,69837390000
2020-11-23,70249410000
2020-11-24,70890330000
2020-11-25,70386750000
2020-11-27,69654270000
2020-11-30,68715780000
2020-12-01,69150690000
2020-12-02,69196470000
2020-12-03,68990460000
2020-12-04,70089180000
2020-12-07,70226520000
2020-12-08,69814500000
2020-12-09,69997620000
2020-12-10,68670000000
2020-12-11,68990460000
2020-12-14,67845960000
2020-12-15,68830230000
2020-12-16,67983300000
2020-12-17,69082020000
2020-12-18,69173580000
2020-12-21,68441100000
2020-12-22,68326650000
2020-12-23,68418210000
2020-12-24,68715780000
2020-12-28,69150690000
2020-12-29,68166420000
2020-12-30,68921790000
2020-12-31,69030500000
2021-01-04,66931059999
2021-01-05,68072059999
2021-01-06,69874840000
2021-01-07,71517880000
2021-01-08,72909900000
2021-01-11,73024000000
2021-01-12,72932720000
2021-01-13,71997100000
2021-01-14,71107120000
2021-01-15,71061480000
2021-01-19,70490980000
2021-01-20,70901740000
2021-01-21,69692280000
2021-01-22,66657220000
2021-01-25,66839780000
2021-01-26,66041080000
2021-01-27,63804720000
2021-01-28,65949800000
2021-01-29,65219559999
2021-02-01,66223640000
2021-02-02,68186160000
2021-02-03,67935140000
2021-02-04,67250540000
2021-02-05,67364640000
2021-02-08,66383380000
2021-02-09,67296180000
2021-02-10,67067980000
2021-02-11,67501559999
2021-02-12,68574100000
2021-02-16,69030500000
2021-02-17,68460000000
2021-02-18,68482820000
2021-02-19,70057400000
2021-02-22,70422520000
2021-02-23,69737920000
2021-02-24,71015840000
2021-02-25,70125860000
2021-02-26,69646640000
2021-03-01,70696360000
2021-03-02,70103040000
2021-03-03,69281520000
2021-03-04,67136440000
2021-03-05,69692280000
2021-03-08,70376880000
2021-03-09,70536620000
2021-03-10,71198400000
2021-03-11,71358140000
2021-03-12,71380960000
2021-03-15,71107120000
2021-03-16,69943300000
2021-03-17,70080220000
2021-03-18,70376880000
2021-03-19,69053320000
2021-03-22,71335320000
2021-03-23,70673540000
2021-03-24,71631980000
2021-03-25,72681700000
2021-03-26,74279100000
2021-03-29,73480400000
2021-03-30,73297840000
2021-03-31,72957800000
2021-04-01,73593400000
2021-04-05,74592200000
2021-04-06,73479900000
2021-04-07,73366400000
2021-04-08,73003199999
2021-04-09,74365200000
2021-04-12,74614900000
2021-04-13,74002000000
2021-04-14,74433300000
2021-04-15,74819200000
2021-04-16,74637600000
2021-04-19,74683000000
2021-04-20,74501400000
2021-04-21,77702100000
2021-04-22,77043800000
2021-04-23,78019900000
2021-04-26,77429700000
2021-04-27,77111900000
2021-04-28,76794100000
2021-04-29,76567100000
2021-04-30,76226600000
2021-05-03,76703300000
2021-05-04,76907600000
2021-05-05,76567100000
2021-05-06,77611300000
2021-05-07,78042600000
2021-05-10,78065300000
2021-05-11,76839500000
2021-05-12,75386700000
2021-05-13,76226600000
2021-05-14,76953000000
2021-05-17,75976900000
2021-05-18,74841900000
2021-05-19,74433300000
2021-05-20,74365200000
2021-05-21,74365200000
2021-05-24,75182400000
2021-05-25,74955400000
2021-05-26,75999600000
2021-05-27,75568300000
2021-05-28,75749900000
2021-06-01,75886100000
2021-06-02,75341300000
2021-06-03,75432100000
2021-06-04,75386700000
2021-06-07,74206300000
2021-06-08,74274400000
2021-06-09,74024700000
2021-06-10,73139400000
2021-06-11,73570699999
2021-06-14,73616100000
2021-06-15,74456000000
2021-06-16,73570699999
2021-06-17,72821600000
2021-06-18,71686600000
2021-06-21,72503800000
2021-06-22,72095200000
2021-06-23,71618500000
2021-06-24,72004400000
2021-06-25,72571900000
2021-06-28,72117900000
2021-06-29,71641200000
2021-06-30,71762960000
2021-07-01,72210360000
2021-07-02,72881460000
2021-07-06,72478800000
2021-07-07,73776260000
2021-07-08,69235150000
2021-07-09,71203710000
2021-07-12,71002380000
2021-07-13,70912900000
2021-07-14,70778680000
2021-07-15,71158970000
2021-07-16,70487870000
2021-07-19,68944340000
2021-07-20,69749660000
2021-07-21,70622090000
2021-07-22,73082790000
2021-07-23,73395970000
2021-07-26,73574930000
2021-07-27,72434060000
2021-07-28,71382670000
2021-07-29,71785330000
2021-07-30,72299840000
2021-08-02,71785330000
2021-08-03,72545910000
2021-08-04,71405040000
2021-08-05,71919550000
2021-08-06,72255100000
2021-08-09,72456430000
2021-08-10,73709150000
2021-08-11,76013260000
2021-08-12,76348810000
2021-08-13,75767190000
2021-08-16,75767190000
2021-08-17,75476380000
2021-08-18,75521120000
2021-08-19,75140830000
2021-08-20,75454010000
2021-08-23,75767190000
2021-08-24,74648690000
2021-08-25,74850020000
2021-08-26,74447360000
2021-08-27,74827650000
2021-08-30,74044700000
2021-08-31,72769610000
2021-09-01,72791980000
2021-09-02,72881460000
2021-09-03,71584000000
2021-09-07,70487870000
2021-09-08,70890530000
2021-09-09,70129950000
2021-09-10,69235150000
2021-09-13,69123300000
2021-09-14,68228500000
2021-09-15,69011450000
2021-09-16,69145670000
2021-09-17,67803470000
2021-09-20,66595490000
2021-09-21,66461270000
2021-09-22,66796820000
2021-09-23,67579770000
2021-09-24,68049540000
2021-09-27,68362720000
2021-09-28,68228500000
2021-09-29,67915320000
2021-09-30,65487480000
2021-10-01,66808680000
2021-10-04,67183020000
2021-10-05,69208860000
2021-10-06,71653080000
2021-10-07,70860360000
2021-10-08,72027420000
2021-10-11,71565000000
2021-10-12,70750260000
2021-10-13,71741160000
2021-10-14,73612860000
2021-10-15,75220320000
2021-10-18,75374460000
2021-10-19,75110220000
2021-10-20,75880920000
2021-10-21,77092020000
2021-10-22,77994840000
2021-10-25,78677460000
2021-10-26,78589380000
2021-10-27,78963720000
2021-10-28,79800480000
2021-10-29,79646340000
2021-11-01,78589380000
2021-11-02,78589380000
2021-11-03,78567360000
2021-11-04,78016860000
2021-11-05,77972820000
2021-11-08,78104940000
2021-11-09,78259080000
2021-11-10,78104940000
2021-11-11,77334240000
2021-11-12,77576460000
2021-11-15,77488380000
2021-11-16,77400300000
2021-11-17,78259080000
2021-11-18,79734420000
2021-11-19,79448160000
2021-11-22,79382100000
2021-11-23,80328960000
2021-11-24,79822500000
2021-11-26,78325140000
2021-11-29,78435240000
2021-11-30,76321320000
2021-12-01,75836880000
2021-12-02,78325140000
2021-12-03,78919680000
2021-12-06,80945520000
2021-12-07,81672180000
2021-12-08,81363900000
2021-12-09,80615220000
2021-12-10,80901480000
2021-12-13,79294020000
2021-12-14,79095840000
2021-12-15,80306940000
2021-12-16,80527140000
2021-12-17,78655440000
2021-12-20,77752620000
2021-12-21,79161900000
2021-12-22,79448160000
2021-12-23,81011580000
2021-12-27,81892380000
2021-12-28,82398840000
2021-12-29,82751160000
2021-12-30,82178640000
2021-12-31,82268800000
2022-01-03,81131040000
2022-01-04,82334440000
2022-01-05,81918720000
2022-01-06,82509480000
2022-01-07,82071880000
2022-01-10,79949520000
2022-01-11,79424400000
2022-01-12,80168320000
2022-01-13,80387120000
2022-01-14,79730720000
2022-01-18,77127000000
2022-01-19,77127000000
2022-01-20,77105120000
2022-01-21,74610800000
2022-01-24,75179680000
2022-01-25,73779360000
2022-01-26,73626200000
2022-01-27,73429280000
2022-01-28,75332840000
2022-01-31,74873360000
2022-02-01,75967360000
2022-02-02,77039480000
2022-02-03,75726680000
2022-02-04,75048400000
2022-02-07,73626200000
2022-02-08,74632680000
2022-02-09,76011120000
2022-02-10,74370120000
2022-02-11,73013560000
2022-02-14,74216960000
2022-02-15,75595400000
2022-02-16,76951960000
2022-02-17,76798800000
2022-02-18,75836080000
2022-02-22,74917120000
2022-02-23,73079200000
2022-02-24,73516800000
2022-02-25,75070280000
2022-02-28,74195080000
2022-03-01,72947920000
2022-03-02,75726680000
2022-03-03,77214520000
2022-03-04,81896840000
2022-03-07,80977880000
2022-03-08,76558120000
2022-03-09,75726680000
2022-03-10,76339320000
2022-03-11,75901720000
2022-03-14,74895240000
2022-03-15,75179680000
2022-03-16,77914680000
2022-03-17,79424400000
2022-03-18,79446280000
2022-03-21,80649680000
2022-03-22,80474640000
2022-03-23,79621320000
2022-03-24,80255840000
2022-03-25,80780960000
2022-03-28,82115640000
2022-03-29,82443840000
2022-03-30,82706400000
2022-03-31,80817100000
2022-04-01,76630580000
2022-04-04,76846380000
2022-04-05,76112660000
2022-04-06,74817860000
2022-04-07,74968920000
2022-04-08,74084140000
2022-04-11,73889920000
2022-04-12,74256780000
2022-04-13,75292620000
2022-04-14,75659480000
2022-04-18,74990500000
2022-04-19,76155820000
2022-04-20,76177400000
2022-04-21,78335400000
2022-04-22,74494160000
2022-04-25,74753120000
2022-04-26,73609380000
2022-04-27,74407840000
2022-04-28,75983180000
2022-04-29,74105720000
2022-05-02,73997820000
2022-05-03,74515740000
2022-05-04,76609000000
2022-05-05,74774700000
2022-05-06,75055240000
2022-05-09,72551960000
2022-05-10,70739240000
2022-05-11,71580860000
2022-05-12,71214000000
2022-05-13,72141940000
2022-05-16,71775080000
2022-05-17,72854080000
2022-05-18,69746560000
2022-05-19,66768520000
2022-05-20,66768520000
2022-05-23,67394340000
2022-05-24,66703780000
2022-05-25,67221700000
2022-05-26,68149640000
2022-05-27,69163900000
2022-05-31,68602820000
2022-06-01,69056000000
2022-06-02,70329220000
2022-06-03,69293380000
2022-06-06,69358120000
2022-06-07,70264480000
2022-06-08,68645980000
2022-06-09,67264860000
2022-06-10,65387400000
2022-06-13,63574680000
2022-06-14,63315720000
2022-06-15,63488360000
2022-06-16,62689900000
2022-06-17,62430940000
2022-06-21,62560420000
2022-06-22,62215140000
2022-06-23,61956180000
2022-06-24,63812060000
2022-06-27,63272560000
2022-06-28,62884120000
2022-06-29,62840960000
2022-06-30,61665320000
2022-07-01,62259480000
2022-07-05,60498220000
2022-07-06,61304580000
2022-07-07,62047280000
2022-07-08,61516780000
2022-07-11,61219700000
2022-07-12,60307240000
2022-07-13,59904060000
2022-07-14,59797960000
2022-07-15,61240920000
2022-07-18,61177260000
2022-07-19,63065840000
2022-07-20,63087060000
2022-07-21,65760780000
2022-07-22,65548580000
2022-07-25,66524700000
2022-07-26,66121520000
2022-07-27,67543260000
2022-07-28,67288620000
2022-07-29,68604260000
2022-08-01,69177200000
2022-08-02,68222300000
2022-08-03,68965000000
2022-08-04,69665260000
2022-08-05,70259420000
2022-08-08,69644040000
2022-08-09,69325740000
2022-08-10,72275320000
2022-08-11,72487520000
2022-08-12,72890700000
2022-08-15,72445080000
2022-08-16,73081680000
2022-08-17,73166560000
2022-08-18,72890700000
2022-08-19,71787260000
2022-08-22,71214320000
2022-08-23,71362860000
2022-08-24,71341640000
2022-08-25,72105560000
2022-08-26,69240860000
2022-08-29,69431840000
2022-08-30,67203740000
2022-08-31,67161300000
2022-09-01,67076420000
2022-09-02,66291280000
2022-09-06,66821780000
2022-09-07,67670580000
2022-09-08,68349620000
2022-09-09,69240860000
2022-09-12,69686480000
2022-09-13,66970320000
2022-09-14,66270060000
2022-09-15,64020740000
2022-09-16,62577780000
2022-09-19,63405360000
2022-09-20,62535340000
2022-09-21,61835080000
2022-09-22,60625540000
2022-09-23,58736960000
2022-09-26,58206460000
2022-09-27,57760840000
2022-09-28,58630860000
2022-09-29,57697180000
2022-09-30,55316244810
2022-10-03,56935864590
2022-10-04,58389369521
2022-10-05,57766438837
2022-10-06,56811278453
2022-10-07,55586181440
2022-10-10,55212423029
2022-10-11,55046308180
2022-10-12,55337009166
2022-10-13,57101979440
2022-10-14,56707456672
2022-10-17,58451662590
2022-10-18,58991535850
2022-10-19,57974082398
2022-10-20,56229876481
2022-10-21,57185036864
2022-10-24,58472426946
2022-10-25,59718288316
2022-10-26,59739052672
2022-10-27,59822110096
2022-10-28,60673448699
2022-10-31,60341219000
2022-11-01,60361983357
2022-11-02,59240708124
2022-11-03,60216632864
2022-11-04,61524787302
2022-11-07,62210011055
2022-11-08,62251539767
2022-11-09,61109500178
2022-11-10,64826319931
2022-11-11,66321353575
2022-11-14,66030652588
2022-11-15,65013199136
2022-11-16,64867848643
2022-11-17,64265682315
2022-11-18,64120331822
2022-11-21,64971670424
2022-11-22,66279824862
2022-11-23,66591290205
2022-11-25,66487468424
2022-11-28,65823009027
2022-11-29,66798933766
2022-11-30,67878680287
2022-12-01,67857915930
2022-12-02,66549761492
2022-12-05,65096256561
2022-12-06,64701733794
2022-12-07,64182624890
2022-12-08,65449250616
2022-12-09,65241607054
2022-12-12,66902755547
2022-12-13,67982502067
2022-12-14,67837151574
2022-12-15,65968359520
2022-12-16,65719187246
2022-12-19,64743262506
2022-12-20,63808866479
2022-12-21,64826319931
2022-12-22,64307211027
2022-12-23,64888613000
2022-12-27,64867848643
2022-12-28,64037274397
2022-12-29,64867848643
2022-12-30,64327975383
2023-01-03,63427520000
2023-01-04,64249120000
2023-01-05,63489140000
2023-01-06,66138800000
2023-01-09,66015560000
2023-01-10,66549600000
2023-01-11,66652300000
2023-01-12,66734460000
2023-01-13,66590680000
2023-01-17,66960400000
2023-01-18,66200419999
2023-01-19,64803700000
2023-01-20,65748539999
2023-01-23,65830699999
2023-01-24,65440440000
2023-01-25,63776700000
2023-01-26,61928100000
2023-01-27,61784320000
2023-01-30,61373520000
2023-01-31,63509680000
2023-02-01,64885860000
2023-02-02,67042560000
2023-02-03,66282580000
2023-02-06,65830699999
2023-02-07,66323660000
2023-02-08,65625300000
2023-02-09,63941020000
2023-02-10,64844780000
2023-02-13,64968020000
2023-02-14,64577760000
2023-02-15,65050180000
2023-02-16,63899940000
2023-02-17,64105340000
