,VNO
2013-11-25,12201177980
2013-11-26,12103778340
2013-11-27,12218035610
2013-11-29,12049459310
2013-12-02,12047586239
2013-12-03,12193685699
2013-12-04,12289212270
2013-12-05,12283593060
2013-12-06,12435311730
2013-12-09,12399723400
2013-12-10,12403469540
2013-12-11,12040093960
2013-12-12,11961425020
2013-12-13,12068190010
2013-12-16,12026982469
2013-12-17,12062570800
2013-12-18,12319181390
2013-12-19,12141239739
2013-12-20,12174955000
2013-12-23,12210543330
2013-12-24,12208670260
2013-12-26,12225527890
2013-12-27,12319181390
2013-12-30,12298577620
2013-12-31,12167462719
2014-01-02,12146858949
2014-01-03,12274227710
2014-01-06,12229274030
2014-01-07,12401596469
2014-01-08,12317308320
2014-01-09,12394104190
2014-01-10,12566426630
2014-01-13,12461534710
2014-01-14,12542076719
2014-01-15,12609507239
2014-01-16,12686303110
2014-01-17,12577665050
2014-01-21,12645095570
2014-01-22,12785575820
2014-01-23,12570172770
2014-01-24,12366008140
2014-01-27,12373500420
2014-01-28,12517726810
2014-01-29,12420327170
2014-01-30,12521472949
2014-01-31,12583284260
2014-02-03,12360388929
2014-02-04,12573918910
2014-02-05,12491503830
2014-02-06,12731256790
2014-02-07,12660080130
2014-02-10,12879229320
2014-02-11,13002851940
2014-02-12,13051551760
2014-02-13,13077774739
2014-02-14,13113363070
2014-02-18,13162062890
2014-02-19,13109616929
2014-02-20,13021582640
2014-02-21,12987867380
2014-02-24,12969136679
2014-02-25,12972882820
2014-02-26,12967263610
2014-02-27,12989740449
2014-02-28,13195778150
2014-03-03,13222001130
2014-03-04,13461754090
2014-03-05,13594742060
2014-03-06,13598488199
2014-03-07,13587249780
2014-03-10,13559153730
2014-03-11,13605980480
2014-03-12,13482357860
2014-03-13,13398069710
2014-03-14,13368100590
2014-03-17,13368100590
2014-03-18,13521692330
2014-03-19,13236985690
2014-03-20,13456134880
2014-03-21,13478611719
2014-03-24,13381212080
2014-03-25,13420546550
2014-03-26,13250097179
2014-03-27,13274447090
2014-03-28,13443023390
2014-03-31,13522571970
2014-04-01,13642589250
2014-04-02,13614460199
2014-04-03,13608834389
2014-04-04,13605083850
2014-04-07,13627587090
2014-04-08,13755105449
2014-04-09,13621961280
2014-04-10,13486941840
2014-04-11,13466313870
2014-04-14,13406305229
2014-04-15,13608834389
2014-04-16,13756980720
2014-04-17,13790735580
2014-04-21,13792610850
2014-04-22,13886374350
2014-04-23,13858245300
2014-04-24,13860120570
2014-04-25,13824490440
2014-04-28,13983888389
2014-04-29,13991389470
2014-04-30,14075776620
2014-05-01,14152662690
2014-05-02,14175165930
2014-05-05,14205170250
2014-05-06,14199544440
2014-05-07,14433953190
2014-05-08,14411449949
2014-05-09,14471458590
2014-05-12,14537093040
2014-05-13,14437703729
2014-05-14,14507088720
2014-05-15,14477084400
2014-05-16,14520215610
2014-05-19,14458331699
2014-05-20,14424576840
2014-05-21,14387071440
2014-05-22,14315811180
2014-05-23,14448955350
2014-05-27,14617729650
2014-05-28,14565222090
2014-05-29,14604602760
2014-05-30,14690865180
2014-06-02,14750873820
2014-06-03,14655235050
2014-06-04,14668361940
2014-06-05,14912147040
2014-06-06,14809007190
2014-06-09,14604602760
2014-06-10,14490211290
2014-06-11,14452705889
2014-06-12,14342064960
2014-06-13,14336439150
2014-06-16,14302684290
2014-06-17,14353316580
2014-06-18,14407699410
2014-06-19,14591475870
2014-06-20,14623355460
2014-06-23,14589600600
2014-06-24,14570847900
2014-06-25,14587725330
2014-06-26,14525841419
2014-06-27,14728370580
2014-06-30,14653351680
2014-07-01,14651474969
2014-07-02,14662735230
2014-07-03,14546379210
2014-07-07,14540749080
2014-07-08,14585790120
2014-07-09,14604557219
2014-07-10,14561392890
2014-07-11,14630831159
2014-07-14,14689009170
2014-07-15,14690885880
2014-07-16,14762200860
2014-07-17,14550132630
2014-07-18,14756570730
2014-07-21,14685255750
2014-07-22,14822255580
2014-07-23,14857913070
2014-07-24,14910460950
2014-07-25,14737803630
2014-07-28,14735926920
2014-07-29,14668365360
2014-07-30,14709652980
2014-07-31,14557639469
2014-08-01,14433776610
2014-08-04,14529488820
2014-08-05,14433776610
2014-08-06,14386858860
2014-08-07,14289269940
2014-08-08,14379352020
2014-08-11,14445036870
2014-08-12,14458173840
2014-08-13,14638338000
2014-08-14,14568899730
2014-08-15,14491954620
2014-08-18,14597050380
2014-08-19,14613940770
2014-08-20,14687132460
2014-08-21,14640214710
2014-08-22,14490077909
2014-08-25,14428146480
2014-08-26,14418762930
2014-08-27,14465680680
2014-08-28,14475064230
2014-08-29,14536995659
2014-09-02,14638338000
2014-09-03,14705899560
2014-09-04,14673995490
2014-09-05,14797858349
2014-09-08,14797858349
2014-09-09,14673995490
2014-09-10,14469434099
2014-09-11,14501338170
2014-09-12,14105352360
2014-09-15,14054681190
2014-09-16,14184174180
2014-09-17,14210448120
2014-09-18,14095968810
2014-09-19,14028407250
2014-09-22,13891407420
2014-09-23,13773174690
2014-09-24,13733763780
2014-09-25,13698106289
2014-09-26,13835106120
2014-09-29,13791941789
2014-09-30,13748366870
2014-10-01,13722047009
2014-10-02,13697607140
2014-10-03,13729566970
2014-10-06,13705127100
2014-10-07,13528408039
2014-10-08,13808526550
2014-10-09,13981485630
2014-10-10,14099925000
2014-10-13,14036005340
2014-10-14,14316123850
2014-10-15,14210844410
2014-10-16,14272884080
2014-10-17,14396963420
2014-10-20,14577442460
2014-10-21,14716561720
2014-10-22,14709041759
2014-10-23,14793641310
2014-10-24,14774841410
2014-10-27,14866960920
2014-10-28,14812441210
2014-10-29,14682721899
2014-10-30,14799281280
2014-10-31,15058719899
2014-11-03,15242958920
2014-11-04,15289958670
2014-11-05,15376438210
2014-11-06,15147079429
2014-11-07,14996680230
2014-11-10,15019240110
2014-11-11,14938400539
2014-11-12,14788001340
2014-11-13,14874480880
2014-11-14,14797401289
2014-11-17,14861320950
2014-11-18,15019240110
2014-11-19,14989160270
2014-11-20,15002320200
2014-11-21,15212879080
2014-11-24,15250478880
2014-11-25,15231678980
2014-11-26,15274918750
2014-11-28,15344478380
2014-12-01,15419677980
2014-12-02,15515557470
2014-12-03,15427197940
2014-12-04,15521197440
2014-12-05,15521197440
2014-12-08,15568197190
2014-12-09,15712956420
2014-12-10,15664076679
2014-12-11,15647156770
2014-12-12,15575717149
2014-12-15,15434717899
2014-12-16,15376438210
2014-12-17,15746796240
2014-12-18,16036314700
2014-12-19,15949835160
2014-12-22,16222433710
2014-12-23,16291993340
2014-12-24,16166034009
2014-12-26,16269433460
2014-12-29,16380352870
2014-12-30,16404792740
2014-12-31,16190473880
2015-01-02,16417952670
2015-01-05,16459312450
2015-01-06,16592791740
2015-01-07,16944349870
2015-01-08,17000749570
2015-01-09,17000749570
2015-01-12,17111668980
2015-01-13,17075949170
2015-01-14,17149268780
2015-01-15,17329747820
2015-01-16,17367347620
2015-01-20,17224468380
2015-01-21,17083469130
2015-01-22,17429387290
2015-01-23,17371107600
2015-01-26,17438787240
2015-01-27,17367347620
2015-01-28,17184988590
2015-01-29,17104149020
2015-01-30,16784550720
2015-02-02,16876670230
2015-02-03,17023309450
2015-02-04,16957509800
2015-02-05,17320347870
2015-02-06,17119188940
2015-02-09,17074069179
2015-02-10,17175588640
2015-02-11,17124828910
2015-02-12,17280868080
2015-02-13,17168068679
2015-02-17,17154908750
2015-02-18,17320347870
2015-02-19,16908630060
2015-02-20,17096629060
2015-02-23,17198148520
2015-02-24,16876670230
2015-02-25,16786430710
2015-02-26,16622871580
2015-02-27,16724391039
2015-03-02,16867270280
2015-03-03,16818390539
2015-03-04,16517592140
2015-03-05,16590911750
2015-03-06,15908475380
2015-03-09,16002474880
2015-03-10,15876515550
2015-03-11,15893435460
2015-03-12,16147234110
2015-03-13,16073914500
2015-03-16,16209273780
2015-03-17,16244993590
2015-03-18,16549551970
2015-03-19,16573991840
2015-03-20,17241388290
2015-03-23,17216948420
2015-03-24,17090989090
2015-03-25,16773270780
2015-03-26,16758230860
2015-03-27,16859750320
2015-03-30,17074069179
2015-03-31,17054567100
2015-04-01,16796507050
2015-04-02,16934013500
2015-04-06,17148749600
2015-04-07,16768252300
2015-04-08,16709859149
2015-04-09,16314292650
2015-04-10,16357616600
2015-04-13,16329361850
2015-04-14,16493239400
2015-04-15,16368918500
2015-04-16,16393405950
2015-04-17,16291688849
2015-04-20,16261550450
2015-04-21,16293572500
2015-04-22,16312408999
2015-04-23,16284154250
2015-04-24,16363267550
2015-04-27,16391522300
2015-04-28,16361383900
2015-04-29,16039279750
2015-04-30,15758615900
2015-05-01,15913075200
2015-05-04,15926260750
2015-05-05,15338561950
2015-05-06,15248146750
2015-05-07,15453464600
2015-05-08,15668200700
2015-05-11,15359282100
2015-05-12,15372467650
2015-05-13,15221775650
2015-05-14,15513741400
2015-05-15,15641829600
2015-05-18,15504323150
2015-05-19,15541996150
2015-05-20,15619225800
2015-05-21,15570250900
2015-05-22,15572134550
2015-05-26,15398838750
2015-05-27,15519392350
2015-05-28,15438395399
2015-05-29,15210473750
2015-06-01,15387536850
2015-06-02,15261332300
2015-06-03,15131360450
2015-06-04,15152080600
2015-06-05,14952413700
2015-06-08,14890253250
2015-06-09,14816790900
2015-06-10,14961831950
2015-06-11,14976901150
2015-06-12,14927926250
2015-06-15,14882718650
2015-06-16,14993853999
2015-06-17,15120058550
2015-06-18,15423326200
2015-06-19,15242495800
2015-06-22,15152080600
2015-06-23,15039061600
2015-06-24,14805488999
2015-06-25,14628425900
2015-06-26,14722608400
2015-06-29,14449479149
2015-06-30,14465796959
2015-07-01,14693886800
2015-07-02,14671266320
2015-07-06,14705197040
2015-07-07,14931401839
2015-07-08,14822069520
2015-07-09,14761748240
2015-07-10,14801334080
2015-07-13,14757978160
2015-07-14,14788138800
2015-07-15,14820184480
2015-07-16,14969102640
2015-07-17,14829609680
2015-07-20,14750438000
2015-07-21,14701426959
2015-07-22,14773058480
2015-07-23,14612830080
2015-07-24,14633565520
2015-07-27,14676921440
2015-07-28,14671266320
2015-07-29,14790023839
2015-07-30,14693886800
2015-07-31,14865425440
2015-08-03,14916321520
2015-08-04,14733472640
2015-08-05,14575129279
2015-08-06,14503497760
2015-08-07,14495957600
2015-08-10,14603404880
2015-08-11,14712737200
2015-08-12,14765518320
2015-08-13,14790023839
2015-08-14,14771173440
2015-08-17,14773058480
2015-08-18,14733472640
2015-08-19,14543083600
2015-08-20,14390395360
2015-08-21,14043548000
2015-08-24,13323462720
2015-08-25,12921949200
2015-08-26,13429024959
2015-08-27,13757021920
2015-08-28,13642034480
2015-08-31,13287646959
2015-09-01,13102913040
2015-09-02,13293302080
2015-09-03,13300842240
2015-09-04,12940799600
2015-09-08,13199050080
2015-09-09,13112338240
2015-09-10,13238635920
2015-09-11,13542127360
2015-09-14,13485576160
2015-09-15,13683505360
2015-09-16,13866354240
2015-09-17,14022812560
2015-09-18,13983226720
2015-09-21,14069938560
2015-09-22,13872009360
2015-09-23,13924790480
2015-09-24,13804147920
2015-09-25,13883319600
2015-09-28,13662769920
2015-09-29,13811688080
2015-09-30,13782200899
2015-10-01,13804825580
2015-10-02,13976396070
2015-10-05,14159278899
2015-10-06,14155508120
2015-10-07,14372327970
2015-10-08,14613657890
2015-10-09,14513732220
2015-10-12,14668334200
2015-10-13,14585377040
2015-10-14,14543898460
2015-10-15,14879497880
2015-10-16,14977538160
2015-10-19,15277315170
2015-10-20,15167962550
2015-10-21,15062380710
2015-10-22,15273544390
2015-10-23,15169847939
2015-10-26,15205670350
2015-10-27,15171733330
2015-10-28,15350845380
2015-10-29,15348959990
2015-10-30,15326335310
2015-11-02,15761860399
2015-11-03,15364043109
2015-11-04,15226409640
2015-11-05,15207555740
2015-11-06,14706042000
2015-11-09,14479795200
2015-11-10,14585377040
2015-11-11,14630626399
2015-11-12,14442087399
2015-11-13,14262975350
2015-11-16,14428889670
2015-11-17,14351588680
2015-11-18,14577835479
2015-11-19,14660792640
2015-11-20,14813509229
2015-11-23,14824821570
2015-11-24,14836133910
2015-11-25,14762603700
2015-11-27,14868185540
2015-11-30,14747520580
2015-12-01,15062380710
2015-12-02,14792769939
2015-12-03,14689073490
2015-12-04,14904007950
2015-12-07,14958684260
2015-12-08,14936059580
2015-12-09,14864414760
2015-12-10,14768259870
2015-12-11,14723010510
2015-12-14,14883268660
2015-12-15,14986965109
2015-12-16,15266002830
2015-12-17,15154764820
2015-12-18,14860643979
2015-12-21,14853102420
2015-12-22,14941715750
2015-12-23,15228295030
2015-12-24,15213211910
2015-12-28,15315022970
2015-12-29,15467739560
2015-12-30,15418719420
2015-12-31,15220762211
2016-01-04,14985321638
2016-01-05,15183091719
2016-01-06,15111517785
2016-01-07,14962719342
2016-01-08,14640636638
2016-01-11,14569062703
2016-01-12,14356224424
2016-01-13,14150920244
2016-01-14,14090647457
2016-01-15,13832604588
2016-01-19,13879692703
2016-01-20,13467200818
2016-01-21,13529357129
2016-01-22,13821303441
2016-01-25,13729010736
2016-01-26,14017189998
2016-01-27,13879692703
2016-01-28,13237410818
2016-01-29,13469084343
2016-02-01,13374908113
2016-02-02,12979367949
2016-02-03,13111214670
2016-02-04,13109331146
2016-02-05,12830569507
2016-02-08,12289997949
2016-02-09,12246676884
2016-02-10,12348387212
2016-02-11,12203355818
2016-02-12,12354037785
2016-02-16,12549924343
2016-02-17,12580060736
2016-02-18,12836220080
2016-02-19,12945464507
2016-02-22,13293916556
2016-02-23,13195973277
2016-02-24,13071660654
2016-02-25,13156419261
2016-02-26,13116865244
2016-02-29,13148885162
2016-03-01,13591513441
2016-03-02,13762914179
2016-03-03,13868391556
2016-03-04,14086880408
2016-03-07,13987053605
2016-03-08,13649902703
2016-03-09,13623533359
2016-03-10,13512405408
2016-03-11,14007772375
2016-03-14,13923013769
2016-03-15,13936198441
2016-03-16,14165988441
2016-03-17,14303485736
2016-03-18,14228144752
2016-03-21,14111366228
2016-03-22,14073695736
2016-03-23,13881576228
2016-03-24,13896644425
2016-03-28,14041675818
2016-03-29,14380710244
2016-03-30,14309136310
2016-03-31,14410854480
2016-04-01,14452384320
2016-04-04,14482587840
2016-04-05,14373100080
2016-04-06,14510903640
2016-04-07,14299479000
2016-04-08,14450496600
2016-04-11,14441058000
2016-04-12,14786510760
2016-04-13,14656258080
2016-04-14,14610952800
2016-04-15,14643044039
2016-04-18,14620391400
2016-04-19,14660033520
2016-04-20,14469373800
2016-04-21,14365549199
2016-04-22,14561872080
2016-04-25,14675135279
2016-04-26,14746868640
2016-04-27,14694012480
2016-04-28,14622279119
2016-04-29,14609065080
2016-05-02,14867682720
2016-05-03,14446721160
2016-05-04,14454272039
2016-05-05,14537331720
2016-05-06,14627942279
2016-05-09,14786510760
2016-05-10,14882784480
2016-05-11,14660033520
2016-05-12,14754419520
2016-05-13,14527893119
2016-05-16,14780847600
2016-05-17,14595851039
2016-05-18,14316468480
2016-05-19,14140910520
2016-05-20,14182440360
2016-05-23,14222082480
2016-05-24,14499577320
2016-05-25,14509015920
2016-05-26,14454272039
2016-05-27,14529780840
2016-05-31,14576973840
2016-06-01,14550545760
2016-06-02,14699675640
2016-06-03,14650594920
2016-06-06,14610952800
2016-06-07,14616615960
2016-06-08,14716665119
2016-06-09,14829928320
2016-06-10,14652482640
2016-06-13,14593963320
2016-06-14,14620391400
2016-06-15,14811051119
2016-06-16,14890335360
2016-06-17,14946966960
2016-06-20,14778959880
2016-06-21,14879009039
2016-06-22,14901661680
2016-06-23,15097984560
2016-06-24,14801612520
2016-06-27,14595851039
2016-06-28,14833703760
2016-06-29,15114974039
2016-06-30,15289646940
2016-07-01,15268867830
2016-07-05,15325538130
2016-07-06,15153638220
2016-07-07,14947736130
2016-07-08,15340650209
2016-07-11,15397320510
2016-07-12,15455879819
2016-07-13,15474769920
2016-07-14,15353873280
2016-07-15,15316093080
2016-07-18,15370874370
2016-07-19,15491771010
2016-07-20,15423766650
2016-07-21,15563553390
2016-07-22,15856349940
2016-07-25,15996136680
2016-07-26,15935688360
2016-07-27,15920576280
2016-07-28,16113255300
2016-07-29,16400384819
2016-08-01,16445721060
2016-08-02,16050917970
2016-08-03,16033916880
2016-08-04,15996136680
2016-08-05,16011248760
2016-08-08,16128367380
2016-08-09,16139701440
2016-08-10,16090587180
2016-08-11,16030138860
2016-08-12,16056585000
2016-08-15,15982913610
2016-08-16,15794012610
2016-08-17,15792123599
2016-08-18,15797790630
2016-08-19,15521995170
2016-08-22,15603222599
2016-08-23,15612667650
2016-08-24,15597555569
2016-08-25,15612667650
2016-08-26,15425655660
2016-08-29,15686339040
2016-08-30,15709007160
2016-08-31,15777011520
2016-09-01,15722230230
2016-09-02,15841237860
2016-09-06,15839348849
2016-09-07,15977246580
2016-09-08,15756232410
2016-09-09,15187640400
2016-09-12,15501216060
2016-09-13,15004406430
2016-09-14,14949625140
2016-09-15,15038408610
2016-09-16,15062965739
2016-09-19,15255644760
2016-09-20,15299091989
2016-09-21,15512550120
2016-09-22,15826125780
2016-09-23,15846904890
2016-09-26,15877129050
2016-09-27,15690117060
2016-09-28,15758121420
2016-09-29,15504994080
2016-09-30,15481162199
2016-10-03,15212484000
2016-10-04,15055439699
2016-10-05,14703509099
2016-10-06,14760272100
2016-10-07,14731890600
2016-10-10,14771624699
2016-10-11,14569170000
2016-10-12,14586198900
2016-10-13,14629717199
2016-10-14,14569170000
2016-10-17,14588090999
2016-10-18,14701617000
2016-10-19,14695940700
2016-10-20,14597551500
2016-10-21,14537004300
2016-10-24,14501054400
2016-10-25,14414017800
2016-10-26,14249405100
2016-10-27,14035597800
2016-10-28,13950453300
2016-10-31,14190750000
2016-11-01,13859632500
2016-11-02,13432017899
2016-11-03,13265513100
2016-11-04,13494457199
2016-11-07,13664746200
2016-11-08,13664746200
2016-11-09,13825574699
2016-11-10,14141555399
2016-11-11,14550249000
2016-11-14,15034626599
2016-11-15,14739459000
2016-11-16,14563493700
2016-11-17,14603227800
2016-11-18,14616472500
2016-11-21,14470780800
2016-11-22,14739459000
2016-11-23,14758380000
2016-11-25,14822711400
2016-11-28,14979755700
2016-11-29,15157613100
2016-11-30,14951374200
2016-12-01,14917316400
2016-12-02,15182210399
2016-12-05,15348715200
2016-12-06,15566306700
2016-12-07,15850121700
2016-12-08,15852013800
2016-12-09,15787682400
2016-12-12,16050684300
2016-12-13,15939050399
2016-12-14,15641990700
2016-12-15,15519004200
2016-12-16,15808495500
2016-12-19,15893640000
2016-12-20,16012842300
2016-12-21,15763085100
2016-12-22,15763085100
2016-12-23,15734703600
2016-12-27,15755516700
2016-12-28,15651451200
2016-12-29,15730919400
2016-12-30,15963647700
2017-01-03,16018518600
2017-01-04,16461270000
2017-01-05,16442349000
2017-01-06,16413967500
2017-01-09,16222865399
2017-01-10,16060144800
2017-01-11,15914453100
2017-01-12,15995813400
2017-01-13,15952295100
2017-01-17,16122584099
2017-01-18,16243678499
2017-01-19,16092310500
2017-01-20,16181239200
2017-01-23,16396938600
2017-01-24,16472622600
2017-01-25,16468838400
2017-01-26,16412075399
2017-01-27,16347744000
2017-01-30,16345851900
2017-01-31,16260707400
2017-02-01,15891747899
2017-02-02,15971216100
2017-02-03,16037439600
2017-02-06,15993921300
2017-02-07,16026087000
2017-02-08,16101770999
2017-02-09,16120692000
2017-02-10,16281520500
2017-02-13,16281520500
2017-02-14,16676969400
2017-02-15,16678861500
2017-02-16,16822661100
2017-02-17,16794279600
2017-02-21,16955108100
2017-02-22,16801848000
2017-02-23,16816984800
2017-02-24,16845366300
2017-02-27,16928618700
2017-02-28,16805632199
2017-03-01,16712919300
2017-03-02,16648587899
2017-03-03,16637235300
2017-03-06,16559659200
2017-03-07,16497219900
2017-03-08,16196375999
2017-03-09,15931482000
2017-03-10,15785790300
2017-03-13,15723350999
2017-03-14,15670372199
2017-03-15,16026087000
2017-03-16,15954187199
2017-03-17,16080957899
2017-03-20,15923913600
2017-03-21,15659019600
2017-03-22,15519004200
2017-03-23,15638206500
2017-03-24,15435751800
2017-03-27,15331686300
2017-03-28,15324117899
2017-03-29,15250325999
2017-03-30,15352499400
2017-03-31,15358040550
2017-04-03,15447056200
2017-04-04,15566375050
2017-04-05,15435692500
2017-04-06,15596678249
2017-04-07,15558799250
2017-04-10,15626981450
2017-04-11,15689481800
2017-04-12,15676224150
2017-04-13,15507662600
2017-04-17,15778497450
2017-04-18,15765239799
2017-04-19,15645920950
2017-04-20,15551223450
2017-04-21,15555011350
2017-04-24,15276600700
2017-04-25,15395919550
2017-04-26,14941371550
2017-04-27,14776597900
2017-04-28,14734931000
2017-05-01,14740612850
2017-05-02,14746294700
2017-05-03,14500081200
2017-05-04,14547429950
2017-05-05,14651597200
2017-05-08,14481141699
2017-05-09,14448944550
2017-05-10,14526596500
2017-05-11,14392126049
2017-05-12,14284170900
2017-05-15,14295534600
2017-05-16,14253867700
2017-05-17,14162958100
2017-05-18,14214094750
2017-05-19,14401595800
2017-05-22,14259549550
2017-05-23,14267125350
2017-05-24,14293640650
2017-05-25,14231140300
2017-05-26,14164852050
2017-05-30,14108033549
2017-05-31,14117503300
2017-06-01,14208412900
2017-06-02,14219776600
2017-06-05,14278489050
2017-06-06,13973563100
2017-06-07,14085306150
2017-06-08,14108033549
2017-06-09,14339095449
2017-06-12,14600460550
2017-06-13,14526596500
2017-06-14,14403489750
2017-06-15,14467884050
2017-06-16,14373186550
2017-06-19,14295534600
2017-06-20,14295534600
2017-06-21,14189473400
2017-06-22,14320155950
2017-06-23,14420535300
2017-06-26,14507656999
2017-06-27,14371292600
2017-06-28,14316368050
2017-06-29,14291746699
2017-06-30,14392004630
2017-07-03,14687769710
2017-07-05,14422339509
2017-07-06,14158805240
2017-07-07,14395796490
2017-07-10,14331334870
2017-07-11,14418547650
2017-07-12,14594869140
2017-07-13,14644163319
2017-07-14,14699145290
2017-07-17,14871674920
2017-07-18,14710520870
2017-07-19,15273612080
2017-07-20,15015765600
2017-07-21,14919073170
2017-07-24,14809109230
2017-07-25,14809109230
2017-07-26,14799629580
2017-07-27,14975951069
2017-07-28,14970263279
2017-07-31,15044204549
2017-08-01,15074539430
2017-08-02,14932344680
2017-08-03,15006285950
2017-08-04,15066955710
2017-08-07,15025245250
2017-08-08,14883050500
2017-08-09,14765502840
2017-08-10,14530407520
2017-08-11,14357877890
2017-08-14,14585389490
2017-08-15,14456466250
2017-08-16,14390108700
2017-08-17,14276352900
2017-08-18,14012818630
2017-08-21,14007130840
2017-08-22,13912334340
2017-08-23,14041257580
2017-08-24,14029882000
2017-08-25,14162597100
2017-08-28,14115198850
2017-08-29,14060216880
2017-08-30,14079176180
2017-08-31,14122782569
2017-09-01,14217579069
2017-09-05,14096239549
2017-09-06,14100031410
2017-09-07,13938877360
2017-09-08,14010922700
2017-09-11,14202411630
2017-09-12,14086759900
2017-09-13,14128470360
2017-09-14,14253601740
2017-09-15,14240330230
2017-09-18,14136054080
2017-09-19,13910438410
2017-09-20,13997651190
2017-09-21,14338918590
2017-09-22,14344606380
2017-09-25,14429923230
2017-09-26,14591077279
2017-09-27,14570222049
2017-09-28,14655538900
2017-09-29,14575909840
2017-10-02,14624276010
2017-10-03,14677448290
2017-10-04,14747711660
2017-10-05,14838864140
2017-10-06,14829369090
2017-10-09,14774297800
2017-10-10,14988885930
2017-10-11,15070543360
2017-10-12,15110422569
2017-10-13,15171190890
2017-10-16,14988885930
2017-10-17,14865450280
2017-10-18,14622377000
2017-10-19,14214089849
2017-10-20,14147624500
2017-10-23,14160917569
2017-10-24,13984309640
2017-10-25,13826691810
2017-10-26,13858974980
2017-10-27,13847580920
2017-10-30,13745034380
2017-10-31,14215988860
2017-11-01,14166614599
2017-11-02,14058371030
2017-11-03,13910248250
2017-11-06,14100149250
2017-11-07,14046976970
2017-11-08,14098250239
2017-11-09,14291949260
2017-11-10,14358414610
2017-11-13,14426778970
2017-11-14,14459062140
2017-11-15,14552113630
2017-11-16,14588194819
2017-11-17,14546416599
2017-11-20,14481850260
2017-11-21,14554012640
2017-11-22,14574901750
2017-11-24,14460961150
2017-11-27,14487547290
2017-11-28,14569204720
2017-11-29,14609083930
2017-11-30,14740115620
2017-12-01,14797085920
2017-12-04,14683145319
2017-12-05,14605285910
2017-12-06,14512234420
2017-12-07,14443870060
2017-12-08,14620477989
2017-12-11,14624276010
2017-12-12,14757206709
2017-12-13,14702135420
2017-12-14,14713529480
2017-12-15,14781893840
2017-12-18,15085735440
2017-12-19,14846460180
2017-12-20,14588194819
2017-12-21,14647064130
2017-12-22,14660357200
2017-12-26,14730620569
2017-12-27,14766701760
2017-12-28,14825571069
2017-12-29,14846460180
2018-01-02,14697085884
2018-01-03,14655267998
2018-01-04,14218081015
2018-01-05,14339733045
2018-01-08,14176263130
2018-01-09,14014694027
2018-01-10,13811307040
2018-01-11,13853124925
2018-01-12,13670646880
2018-01-16,13535689159
2018-01-17,13552796476
2018-01-18,13560399727
2018-01-19,13645936311
2018-01-22,13898744436
2018-01-23,13969074516
2018-01-24,13826513543
2018-01-25,13729572082
2018-01-26,13604118426
2018-01-29,13524284281
2018-01-30,13343707049
2018-01-31,13625027368
2018-02-01,13398830625
2018-02-02,13368417618
2018-02-05,12845694051
2018-02-06,12885611123
2018-02-07,12792471288
2018-02-08,12579580235
2018-02-09,12866602993
2018-02-12,12849495677
2018-02-13,12822884295
2018-02-14,12560572105
2018-02-15,12763959093
2018-02-16,12860900555
2018-02-20,12790570475
2018-02-21,12391399751
2018-02-22,12646108689
2018-02-23,12862801367
2018-02-26,12944536325
2018-02-27,12621398120
2018-02-28,12634703811
2018-03-01,12602389991
2018-03-02,12619497307
2018-03-05,12777264784
2018-03-06,12849495677
2018-03-07,12857098929
2018-03-08,12853297303
2018-03-09,12965445268
2018-03-12,12993957462
2018-03-13,12967346081
2018-03-14,12967346081
2018-03-15,13043378600
2018-03-16,13212550954
2018-03-19,13007263153
2018-03-20,12940734699
2018-03-21,12857098929
2018-03-22,12765859906
2018-03-23,12383796499
2018-03-26,12385697312
2018-03-27,12537762350
2018-03-28,12834289173
2018-03-29,12792471288
2018-04-02,12627917290
2018-04-03,12694081527
2018-04-04,12747012917
2018-04-05,12811286748
2018-04-06,12616574849
2018-04-09,12591999561
2018-04-10,12720547222
2018-04-11,12618465256
2018-04-12,12476684748
2018-04-13,12571205087
2018-04-16,12712985595
2018-04-17,12705423968
2018-04-18,12646821358
2018-04-19,12514492883
2018-04-20,12367041154
2018-04-23,12344356273
2018-04-24,12370821968
2018-04-25,12289534476
2018-04-26,12482355968
2018-04-27,12833971629
2018-04-30,12860437324
2018-05-01,13272546002
2018-05-02,13102409392
2018-05-03,13117532646
2018-05-04,13162902409
2018-05-07,13312244544
2018-05-08,13128875087
2018-05-09,13219614612
2018-05-10,13283888443
2018-05-11,13229066646
2018-05-14,13041916375
2018-05-15,12728108849
2018-05-16,12597670781
2018-05-17,12523944917
2018-05-18,12463451900
2018-05-21,12550410612
2018-05-22,12724328036
2018-05-23,12824519595
2018-05-24,12752684137
2018-05-25,12799944307
2018-05-29,12752684137
2018-05-30,13126984680
2018-05-31,13178025663
2018-06-01,13357614307
2018-06-04,13493723595
2018-06-05,13486161968
2018-06-06,13576901493
2018-06-07,13520189290
2018-06-08,13535312544
2018-06-11,13739476477
2018-06-12,13743257290
2018-06-13,13495614002
2018-06-14,13599586375
2018-06-15,13614709629
2018-06-18,13633613697
2018-06-19,13554216612
2018-06-20,13686545087
2018-06-21,13824544782
2018-06-22,13922845934
2018-06-25,13883147392
2018-06-26,13871804951
2018-06-27,13794298273
2018-06-28,13928517155
2018-06-29,13973886917
2018-07-02,13991436550
2018-07-03,14161110600
2018-07-05,14313626600
2018-07-06,14325065300
2018-07-09,14149671900
2018-07-10,14102010650
2018-07-11,14048630050
2018-07-12,14105823549
2018-07-13,14092478400
