,AEP
2018-07-17,34725845156
2018-07-18,34627248207
2018-07-19,34824442104
2018-07-20,34711055613
2018-07-23,34232860415
2018-07-24,34045526213
2018-07-25,34203281330
2018-07-26,35021636000
2018-07-27,35070934474
2018-07-30,34706125766
2018-07-31,35070934474
2018-08-01,34656827292
2018-08-02,34750494393
2018-08-03,35090653864
2018-08-06,35135022491
2018-08-07,35120232948
2018-08-08,34967407679
2018-08-09,34992056916
2018-08-10,34927968899
2018-08-13,34972337526
2018-08-14,35011776305
2018-08-15,35381514861
2018-08-16,35662516163
2018-08-17,35741393722
2018-08-20,35583638605
2018-08-21,35322356692
2018-08-22,34873740578
2018-08-23,35179391117
2018-08-24,35273058218
2018-08-27,35080794169
2018-08-28,35056144932
2018-08-29,35347005929
2018-08-30,35401234251
2018-08-31,35361795471
2018-09-04,35623077384
2018-09-05,36106202430
2018-09-06,36150571057
2018-09-07,35830130975
2018-09-10,36185079989
2018-09-11,35978026398
2018-09-12,35746323569
2018-09-13,35973096550
2018-09-14,35790692196
2018-09-17,35889289144
2018-09-18,35706884790
2018-09-19,34992056916
2018-09-20,35041355390
2018-09-21,35199110507
2018-09-24,34824442104
2018-09-25,34415264769
2018-09-26,34001157586
2018-09-27,34390615532
2018-09-28,34942758442
2018-10-01,34975613488
2018-10-02,35197602572
2018-10-03,34640163316
2018-10-04,34807888402
2018-10-05,35454123292
2018-10-08,35937566186
2018-10-09,36036228001
2018-10-10,35863569825
2018-10-11,35133472392
2018-10-12,34975613488
2018-10-15,35034810577
2018-10-16,35370260749
2018-10-17,35380126930
2018-10-18,35360394567
2018-10-19,36139822907
2018-10-22,36085558909
2018-10-23,36228618541
2018-10-24,37274433782
2018-10-25,36277949449
2018-10-26,35883302188
2018-10-29,36524603987
2018-10-30,36647931256
2018-10-31,36189153815
2018-11-01,35996763275
2018-11-02,35858636734
2018-11-05,36258217086
2018-11-06,36726860708
2018-11-07,37062310879
2018-11-08,36588734166
2018-11-09,37156039604
2018-11-12,37590151591
2018-11-13,37703612678
2018-11-14,37555619955
2018-11-15,37881203946
2018-11-16,37994665033
2018-11-19,38196921754
2018-11-20,38389312294
2018-11-21,37318831599
2018-11-23,37422426505
2018-11-26,37471757412
2018-11-27,37777609040
2018-11-28,37600017772
2018-11-29,37664147952
2018-11-30,38349847568
2018-12-03,38631033741
2018-12-04,38685297739
2018-12-06,38853022825
2018-12-07,39129275908
2018-12-10,39149008271
2018-12-11,39346331901
2018-12-12,39227937723
2018-12-13,39642317347
2018-12-14,39469659170
2018-12-17,38147590847
2018-12-18,38113059211
2018-12-19,37915735581
2018-12-20,38290650479
2018-12-21,37703612678
2018-12-24,36282882539
2018-12-26,36682462891
2018-12-27,37017913063
2018-12-28,36864987249
2018-12-31,36869920340
2019-01-02,35981964003
2019-01-03,35898101460
2019-01-04,36228618541
2019-01-07,36026361820
2019-01-08,36470339988
2019-01-09,36194086906
2019-01-10,36860054158
2019-01-11,36721927617
2019-01-14,36401276718
2019-01-15,37185638148
2019-01-16,37353363234
2019-01-17,37491489776
2019-01-18,37535887592
2019-01-22,37678947224
2019-01-23,37989731942
2019-01-24,38354780659
2019-01-25,37886137036
2019-01-28,37910802490
2019-01-29,37969999579
2019-01-30,38063728304
2019-01-31,39030614093
2019-02-01,39025681002
2019-02-04,39203272269
2019-02-05,38976350094
2019-02-06,39075011909
2019-02-07,39193406088
2019-02-08,39474592261
2019-02-11,39509123896
2019-02-12,39612718802
2019-02-13,39242736995
2019-02-14,39144075180
2019-02-15,39104610454
2019-02-19,39504190806
2019-02-20,39721246799
2019-02-21,40032031517
2019-02-22,40313217690
2019-02-25,39849507159
2019-02-26,39671915891
2019-02-27,39775510797
2019-02-28,40032031517
2019-03-01,40155358786
2019-03-04,40165224967
2019-03-05,39972834428
2019-03-06,40086295515
2019-03-07,40180024240
2019-03-08,40426678778
2019-03-11,40747329677
2019-03-12,40998917306
2019-03-13,41033448941
2019-03-14,40934787126
2019-03-15,41344233659
2019-03-18,41181441664
2019-03-19,40727597314
2019-03-20,40880523128
2019-03-21,41482360200
2019-03-22,42000334730
2019-03-25,42089130364
2019-03-26,42414714354
2019-03-27,42044732547
2019-03-28,41334367478
2019-03-29,41314635115
2019-04-01,40878655618
2019-04-02,41006987548
2019-04-03,40923078209
2019-04-04,40779938749
2019-04-05,41248843878
2019-04-08,41041538453
2019-04-09,41248843878
2019-04-10,41140255322
2019-04-11,41431470087
2019-04-12,41535122800
2019-04-15,41589417078
2019-04-16,40992180018
2019-04-17,41066217670
2019-04-18,40972436644
2019-04-22,40932949896
2019-04-23,41248843878
2019-04-24,41470956834
2019-04-25,41870760156
2019-04-26,41811530034
2019-04-29,41480828521
2019-04-30,42226140885
2019-05-01,41929990277
2019-05-02,41806594190
2019-05-03,42166910764
2019-05-06,41870760156
2019-05-07,41772043286
2019-05-08,41327817374
2019-05-09,40903334835
2019-05-10,41786850817
2019-05-13,42616072519
2019-05-14,42231076729
2019-05-15,41979348712
2019-05-16,42152103233
2019-05-17,42374216189
2019-05-20,42744404450
2019-05-21,42749340293
2019-05-22,43084977649
2019-05-23,43524267718
2019-05-24,43578561996
2019-05-28,42778955354
2019-05-29,42295242694
2019-05-30,42102744799
2019-05-31,42507483963
2019-06-03,43124464397
2019-06-04,42966517406
2019-06-05,44111633091
2019-06-06,44422591230
2019-06-07,44195542430
2019-06-10,43938878569
2019-06-11,43593369527
2019-06-12,44121504778
2019-06-13,44220221647
2019-06-14,44708870151
2019-06-17,44462077977
2019-06-18,44314002673
2019-06-19,44847073768
2019-06-20,44852009611
2019-06-21,45187646967
2019-06-24,44866817142
2019-06-25,44605217438
2019-06-26,43682214709
2019-06-27,43386064101
2019-06-28,43440358379
2019-07-01,43522034066
2019-07-02,44045503442
2019-07-03,44514650524
2019-07-05,44366498814
2019-07-08,44410944327
2019-07-09,44623295112
2019-07-10,44845522677
2019-07-11,44904783361
2019-07-12,44568972818
2019-07-15,45033181510
2019-07-16,44697370967
2019-07-17,44949228874
2019-07-18,45314669759
2019-07-19,44583787989
2019-07-22,44504773744
2019-07-23,44203531933
2019-07-24,44252915836
2019-07-25,43991181148
2019-07-26,43926982074
2019-07-29,44317114911
2019-07-30,43813399096
2019-07-31,43364005575
2019-08-01,43857844609
2019-08-02,43803522315
2019-08-05,43467711772
2019-08-06,44020811490
2019-08-07,44317114911
2019-08-08,44203531933
2019-08-09,44430697888
2019-08-12,44657863844
2019-08-13,44568972818
2019-08-14,43694877728
2019-08-15,44623295112
2019-08-16,44559096037
2019-08-19,44717124528
2019-08-20,44825769116
2019-08-21,45112195755
2019-08-22,44924536922
2019-08-23,44238100665
2019-08-26,44855399458
2019-08-27,44776385212
2019-08-28,44262792617
2019-08-29,44801077164
2019-08-30,45013427949
2019-09-03,45818385574
2019-09-04,45951722113
2019-09-05,45201086782
2019-09-06,44983797607
2019-09-09,45127010926
2019-09-10,44983797607
2019-09-11,45280101027
2019-09-12,45443067908
2019-09-13,45206025172
2019-09-16,45289977808
2019-09-17,45793693622
2019-09-18,45936906942
2019-09-19,46015921188
2019-09-20,46015921188
2019-09-23,46124565775
2019-09-24,46712234226
2019-09-25,46534452173
2019-09-26,46564082515
2019-09-27,46519637002
2019-09-30,46338780656
2019-10-01,46106320128
2019-10-02,45567209540
2019-10-03,45750210382
2019-10-04,46299212907
2019-10-07,46348672593
2019-10-08,45779886194
2019-10-09,45938157192
2019-10-10,45804616038
2019-10-11,45671074883
2019-10-14,45517749854
2019-10-15,45374316762
2019-10-16,45799670069
2019-10-17,45997508817
2019-10-18,46561349247
2019-10-21,46729512183
2019-10-22,46566295216
2019-10-23,46709728308
2019-10-24,47342812300
2019-10-25,46665214590
2019-10-28,46180509658
2019-10-29,46081590284
2019-10-30,46541565372
2019-10-31,46684998464
2019-11-01,46274483063
2019-11-04,45898589443
2019-11-05,45206153826
2019-11-06,45493020010
2019-11-07,44187284276
2019-11-08,44053743121
2019-11-11,43905364061
2019-11-12,43771822906
2019-11-13,44444474648
2019-11-14,44315879462
2019-11-15,44296095587
2019-11-18,44587907740
2019-11-19,44845098112
2019-11-20,45235829638
2019-11-21,45042936859
2019-11-22,45275397388
2019-11-25,44953909423
2019-11-26,45255613513
2019-11-27,45300127231
2019-11-29,45181423983
2019-12-02,44652205333
2019-12-03,44948963454
2019-12-04,45517749854
2019-12-05,45730426507
2019-12-06,45695804726
2019-12-09,45433668386
2019-12-10,45473236135
2019-12-11,45577101478
2019-12-12,45077558640
2019-12-13,45527641791
2019-12-16,46012346723
2019-12-17,46106320128
2019-12-18,46368456468
2019-12-19,46477267779
2019-12-20,46937242868
2019-12-23,46368456468
2019-12-24,46412970186
2019-12-26,46432754061
2019-12-27,46586079091
2019-12-30,46506943592
2019-12-31,46744350089
2020-01-02,46225023376
2020-01-03,46175563689
2020-01-06,46328888719
2020-01-07,46338780656
2020-01-08,46200293533
2020-01-09,46432754061
2020-01-10,46660268621
2020-01-13,46803701713
2020-01-14,46976810617
2020-01-15,47778057545
2020-01-16,48129221322
2020-01-17,48747467408
2020-01-21,49133252966
2020-01-22,49459686900
2020-01-23,49939445862
2020-01-24,50528016137
2020-01-27,50340069326
2020-01-28,50542854043
2020-01-29,50849504101
2020-01-30,51487534062
2020-01-31,51546885687
2020-02-03,51546885687
2020-02-04,50879179914
2020-02-05,50508232262
2020-02-06,50572529855
2020-02-07,50122446704
2020-02-10,50409312888
2020-02-11,50557691949
2020-02-12,50345015295
2020-02-13,50869287976
2020-02-14,51319371127
2020-02-18,51601291342
2020-02-19,51190775941
2020-02-20,50636827448
2020-02-21,50305447545
2020-02-24,49479470774
2020-02-25,48554574629
2020-02-26,48188572946
2020-02-27,45433668386
2020-02-28,44147716526
2020-03-02,47031216273
2020-03-03,47209271146
2020-03-04,49370659463
2020-03-05,48861224688
2020-03-06,48322114101
2020-03-09,46966918680
2020-03-10,46848215431
2020-03-11,44375231086
2020-03-12,40824025567
2020-03-13,42767791262
2020-03-16,40388780322
2020-03-17,45107234452
2020-03-18,43663011595
2020-03-19,39968372983
2020-03-20,35338946290
2020-03-23,34621780830
2020-03-24,35635704411
2020-03-25,36249004529
2020-03-26,40458023884
2020-03-27,41249378874
2020-03-30,41402703903
2020-03-31,39642491138
2020-04-01,36960997302
2020-04-02,38061351519
2020-04-03,35934991342
2020-04-06,38953530615
2020-04-07,39032835423
2020-04-08,41288065914
2020-04-09,42779987624
2020-04-13,41387196925
2020-04-14,42750248321
2020-04-15,41441718981
2020-04-16,41659807204
2020-04-17,42814683478
2020-04-20,41094760444
2020-04-21,40876672220
2020-04-22,42130679505
2020-04-23,41149282500
2020-04-24,41253370061
2020-04-27,41446675531
2020-04-28,41947287135
2020-04-29,41203804555
2020-04-30,41193891454
2020-05-01,40341364763
2020-05-04,41164152151
2020-05-05,41293022465
2020-05-06,39067531277
2020-05-07,38958487165
2020-05-08,39583012532
2020-05-11,39241010546
2020-05-12,38616485179
2020-05-13,38527267269
2020-05-14,38710659639
2020-05-15,38874225806
2020-05-18,39592925633
2020-05-19,38234830788
2020-05-20,38537180370
2020-05-21,38348831450
2020-05-22,39047705075
2020-05-26,39612751835
2020-05-27,40366147516
2020-05-28,42180245010
2020-05-29,42254593268
2020-06-01,42695726265
2020-06-02,42616421456
2020-06-03,43117033060
2020-06-04,41833286473
2020-06-05,42383463582
2020-06-08,43573035709
2020-06-09,42581725603
2020-06-10,42314071874
2020-06-11,40524757133
2020-06-12,40544583335
2020-06-15,40524757133
2020-06-16,40445452324
2020-06-17,40767628109
2020-06-18,40529713683
2020-06-19,39508664274
2020-06-22,39959710372
2020-06-23,40123276540
2020-06-24,40004319327
2020-06-25,39305445702
2020-06-26,38661094134
2020-06-29,39439272567
2020-06-30,39515613371
2020-07-01,40686593376
2020-07-02,40944605919
2020-07-06,40746134732
2020-07-07,40880102783
2020-07-08,40894988122
2020-07-09,40696516935
2020-07-10,41753376007
2020-07-13,42056044567
2020-07-14,42348789568
2020-07-15,42016350330
2020-07-16,42219783297
2020-07-17,43420533979
2020-07-20,43028553384
2020-07-21,43445342878
2020-07-22,44298768983
2020-07-23,44015947541
2020-07-24,43688470082
2020-07-27,41311777615
2020-07-28,42046121008
2020-07-29,42075891686
2020-07-30,42706037705
2020-07-31,43107941859
2020-08-03,42557184315
2020-08-04,42443063382
2020-08-05,42090777025
2020-08-06,42358713128
2020-08-07,42969012028
2020-08-10,42641534569
2020-08-11,41326662954
2020-08-12,41753376007
2020-08-13,41510248802
2020-08-14,41157962445
2020-08-17,40304536340
2020-08-18,40463313290
2020-08-19,40150721170
2020-08-20,39401492438
2020-08-21,39237753709
2020-08-24,40081256255
2020-08-25,39580116507
2020-08-26,39004550064
2020-08-27,38885467352
2020-08-28,38875543792
2020-08-31,39113709217
2020-09-01,38612569469
2020-09-02,39848052610
2020-09-03,39475919134
2020-09-04,39222868370
2020-09-08,39188135912
2020-09-09,39649581422
2020-09-10,38959894047
2020-09-11,39272486167
2020-09-14,39862937949
2020-09-15,39694237440
2020-09-16,39922479305
2020-09-17,39714084558
2020-09-18,39088900319
2020-09-21,39376683540
2020-09-22,39619810744
2020-09-23,39287371506
2020-09-24,39937364644
2020-09-25,40016753119
2020-09-28,40016753119
2020-09-29,40175530068
2020-09-30,40624602238
2020-10-01,41285690223
2020-10-02,42399101565
2020-10-05,43268954176
2020-10-06,43954895093
2020-10-07,44044365647
2020-10-08,44427100796
2020-10-09,44645806595
2020-10-12,44973865294
2020-10-13,44352542001
2020-10-14,44407218450
2020-10-15,44506630177
2020-10-16,45490806275
2020-10-19,45371512202
2020-10-20,45073277021
2020-10-21,44934100604
2020-10-22,45828806147
2020-10-23,45669747383
2020-10-26,46519717649
2020-10-27,45992835496
2020-10-28,44894335913
2020-10-29,45003688812
2020-10-30,44700483045
2020-11-02,45346659271
2020-11-03,45177659335
2020-11-04,44809835945
2020-11-05,45088188780
2020-11-06,45192571094
2020-11-09,44864512395
2020-11-10,45127953471
2020-11-11,45306894580
2020-11-12,44556336041
2020-11-13,44670659527
2020-11-16,44342600828
2020-11-17,43109895413
2020-11-18,41817542962
2020-11-19,40982484455
2020-11-20,41002366801
2020-11-23,41459660745
2020-11-24,42160513420
2020-11-25,42433895669
2020-11-27,42210219284
2020-11-30,42195307525
2020-12-01,42354366288
2020-12-02,42682424987
2020-12-03,42120748729
2020-12-04,41449719572
2020-12-07,41673395958
2020-12-08,41499425436
2020-12-09,41554101886
2020-12-10,40997396214
2020-12-11,41136572632
2020-12-14,40863190383
2020-12-15,41897072344
2020-12-16,41171366737
2020-12-17,41683337131
2020-12-18,41400013709
2020-12-21,40818455106
2020-12-22,40460572889
2020-12-23,40117602430
2020-12-24,40470514061
2020-12-28,40400925852
2020-12-29,40351219989
2020-12-30,40515249338
2020-12-31,41390072536
2021-01-04,40530161097
2021-01-05,40475484648
2021-01-06,40798572760
2021-01-07,39710014350
2021-01-08,39357102719
2021-01-11,39158279265
2021-01-12,38691044148
2021-01-13,38845132325
2021-01-14,39183132197
2021-01-15,39998308358
2021-01-19,40117602430
2021-01-20,40137484776
2021-01-21,40246837675
2021-01-22,40798572760
2021-01-25,41052072664
2021-01-26,40669337515
2021-01-27,39983396599
2021-01-28,40043043635
2021-01-29,40217014157
2021-02-01,40351219989
2021-02-02,40813484519
2021-02-03,40400925852
2021-02-04,40863190383
2021-02-05,40853249210
2021-02-08,40251808262
2021-02-09,39685161418
2021-02-10,39769661386
2021-02-11,39242779233
2021-02-12,39073779297
2021-02-16,38865014670
2021-02-17,39014132261
2021-02-18,40003278944
2021-02-19,39307396855
2021-02-22,38159191408
2021-02-23,38815308807
2021-02-24,38323220758
2021-02-25,37925573850
2021-02-26,37204838829
2021-03-01,38129367890
2021-03-02,38000132645
2021-03-03,37935515023
2021-03-04,38397779553
2021-03-05,39217926301
2021-03-08,40008249531
2021-03-09,40062925981
2021-03-10,40361161162
2021-03-11,39764690800
2021-03-12,40281631780
2021-03-15,40897984487
2021-03-16,41504396022
2021-03-17,40818455106
2021-03-18,41057043251
2021-03-19,41588895990
2021-03-22,41569013645
2021-03-23,42071042866
2021-03-24,42245013388
2021-03-25,42110807557
2021-03-26,42245013388
2021-03-29,42667513228
2021-03-30,42115778143
2021-03-31,42342939408
2021-04-01,42762869385
2021-04-05,43137806865
2021-04-06,43377766852
2021-04-07,43337773521
2021-04-08,43027825204
2021-04-09,42937840209
2021-04-12,42992831040
2021-04-13,43352771020
2021-04-14,43527741844
2021-04-15,43897680158
2021-04-16,44267618472
2021-04-19,44317610136
2021-04-20,45062485929
2021-04-21,44667551784
2021-04-22,43967668488
2021-04-23,43842689328
2021-04-26,43792697664
2021-04-27,43592731008
2021-04-28,43357770187
2021-04-29,44037656817
2021-04-30,44347605134
2021-05-03,44332607635
2021-05-04,44182632643
2021-05-05,43727708500
2021-05-06,44052654316
2021-05-07,43587731841
2021-05-10,43772700998
2021-05-11,43197796862
2021-05-12,42482916067
2021-05-13,43252787692
2021-05-14,43372767686
2021-05-17,42717876888
2021-05-18,42867851880
2021-05-19,42952837708
2021-05-20,43122809366
2021-05-21,43317776856
2021-05-24,43277783524
2021-05-25,42957836875
2021-05-26,42867851880
2021-05-27,42767868552
2021-05-28,42992831040
2021-06-01,42542906064
2021-06-02,42817860216
2021-06-03,42972834374
2021-06-04,43007828539
2021-06-07,42827858548
2021-06-08,41478083620
2021-06-09,42217960248
2021-06-10,42357936907
2021-06-11,42372934406
2021-06-14,42557903563
2021-06-15,42612894393
2021-06-16,42192964416
2021-06-17,42187965249
2021-06-18,41168135304
2021-06-21,41588065281
2021-06-22,41623059446
2021-06-23,41318110296
2021-06-24,41418093624
2021-06-25,42377933572
2021-06-28,42442922736
2021-06-29,41958003595
2021-06-30,42399356991
2021-07-01,42735183556
2021-07-02,42705109536
2021-07-06,42725158883
2021-07-07,42915627681
2021-07-08,42760245240
2021-07-09,42800343935
2021-07-12,42810368608
2021-07-13,42725158883
2021-07-14,43196318542
2021-07-15,43697552222
2021-07-16,43852934663
2021-07-19,42990812733
2021-07-20,42975775723
2021-07-21,42464517369
2021-07-22,42544714758
2021-07-23,43096071806
2021-07-26,43948169062
2021-07-27,44805278655
2021-07-28,44604785183
2021-07-29,44679970235
2021-07-30,44168711881
2021-08-02,44278983291
2021-08-03,44654908551
2021-08-04,44524587794
2021-08-05,44940611748
2021-08-06,44780216971
2021-08-09,44489501436
2021-08-10,44484489100
2021-08-11,44695007245
2021-08-12,44584735836
2021-08-13,44955648759
2021-08-16,45261401304
2021-08-17,45381697387
2021-08-18,44985722780
2021-08-19,45311524672
2021-08-20,45652363574
2021-08-23,45171179241
2021-08-24,44725081266
2021-08-25,44775204634
2021-08-26,44735105940
2021-08-27,44755155287
2021-08-30,44920562401
2021-08-31,44895500717
2021-09-01,45361648040
2021-09-02,45577178522
2021-09-03,45316537008
2021-09-07,44564686488
2021-09-08,45451870102
2021-09-09,45311524672
2021-09-10,44524587794
2021-09-13,44268958617
2021-09-14,44023354114
2021-09-15,43772737274
2021-09-16,43096071806
2021-09-17,42153752488
2021-09-20,41752765544
2021-09-21,41597383103
2021-09-22,41462050009
2021-09-23,41256544200
2021-09-24,41126223444
2021-09-27,40780372204
2021-09-28,40740273510
2021-09-29,41186371485
2021-09-30,40690150142
2021-10-01,40790396878
2021-10-04,41622444787
2021-10-05,41612420113
2021-10-06,42384319980
2021-10-07,42173801835
2021-10-08,41893110974
2021-10-11,41356790936
2021-10-12,41376840284
2021-10-13,41832962932
2021-10-14,42128690804
2021-10-15,41847999943
2021-10-18,41597383103
2021-10-19,42003382384
2021-10-20,42554739432
2021-10-21,42705109536
2021-10-22,42895578334
2021-10-25,42439455685
2021-10-26,42314147265
2021-10-27,42253999224
2021-10-28,42459505032
2021-10-29,42459505032
2021-11-01,42670023178
2021-11-02,42755232904
2021-11-03,42569776442
2021-11-04,42048493415
2021-11-05,42624912147
2021-11-08,42053505752
2021-11-09,41622444787
2021-11-10,42193851182
2021-11-11,41406914304
2021-11-12,41111186433
2021-11-15,41542247398
2021-11-16,41381852620
2021-11-17,41722691523
2021-11-18,41512173377
2021-11-19,41792864238
2021-11-22,42253999224
2021-11-23,42259011560
2021-11-24,42013407057
2021-11-26,41376840284
2021-11-29,41757777880
2021-11-30,40624989764
2021-12-01,40239039830
2021-12-02,40755310520
2021-12-03,41271581211
2021-12-06,41847999943
2021-12-07,42058518088
2021-12-08,42113653793
2021-12-09,41863036953
2021-12-10,42098616783
2021-12-13,42594838126
2021-12-14,42670023178
2021-12-15,43722613906
2021-12-16,44108563840
2021-12-17,43376762667
2021-12-20,43722613906
2021-12-21,43482021740
2021-12-22,43416861361
2021-12-23,43366737993
2021-12-27,43647428854
2021-12-28,44213822912
2021-12-29,44399279374
2021-12-30,44454415079
2021-12-31,45023281578
2022-01-03,44841103525
2022-01-04,44861345531
2022-01-05,45276306652
2022-01-06,45129552109
2022-01-07,45949353347
2022-01-10,45797538303
2022-01-11,45428121696
2022-01-12,45691267772
2022-01-13,45979716356
2022-01-14,46040442374
2022-01-18,45706449277
2022-01-19,45696328274
2022-01-20,45504029218
2022-01-21,45529331725
2022-01-24,45099189100
2022-01-25,45018221077
2022-01-26,44952434558
2022-01-27,45240883141
2022-01-28,45610299749
2022-01-31,45746933288
2022-02-01,44709530487
2022-02-02,45483787212
2022-02-03,45640662757
2022-02-04,45124491607
2022-02-07,45448363702
2022-02-08,45645723259
2022-02-09,45230762138
2022-02-10,44223722346
2022-02-11,44355295384
2022-02-14,43611401668
2022-02-15,43236924559
2022-02-16,43221743055
2022-02-17,43262227067
2022-02-18,43373558099
2022-02-22,43515252140
2022-02-23,42832084442
2022-02-24,43803700724
2022-02-25,45271246150
2022-02-28,45873445825
2022-03-01,45650783760
2022-03-02,46172015412
2022-03-03,47558592815
2022-03-04,48747810660
2022-03-07,49218437297
2022-03-08,48201276501
2022-03-09,48079824466
2022-03-10,48575753610
2022-03-11,48348031044
2022-03-14,47943190926
2022-03-15,48636479628
2022-03-16,48110187475
2022-03-17,48044400956
2022-03-18,47604137328
2022-03-21,47917888419
2022-03-22,48201276501
2022-03-23,48585874613
2022-03-24,48803476176
2022-03-25,49005896235
2022-03-28,49395554848
2022-03-29,49942089007
2022-03-30,50311505614
2022-03-31,51244209710
2022-04-01,52137914480
2022-04-04,51696198330
2022-04-05,52035189794
2022-04-06,53668512305
2022-04-07,53093254062
2022-04-08,52898077158
2022-04-11,52081415903
2022-04-12,52548813225
2022-04-13,52517995819
2022-04-14,52410134899
2022-04-18,52214957995
2022-04-19,52610448037
2022-04-20,52815897409
2022-04-21,52451224773
2022-04-22,51490748957
2022-04-25,51619154815
2022-04-26,50971989292
2022-04-27,51120940087
2022-04-28,52610448037
2022-04-29,50905218246
2022-05-02,50401867284
2022-05-03,50632997827
2022-05-04,51732151970
2022-05-05,51187711133
2022-05-06,51182574899
2022-05-09,51203119836
2022-05-10,50889809543
2022-05-11,51249345945
2022-05-12,50607316656
2022-05-13,51203119836
2022-05-16,51049032807
2022-05-17,51567792472
2022-05-18,51300708288
2022-05-19,50869264606
2022-05-20,51208256070
2022-05-23,51501021426
2022-05-24,52502587116
2022-05-25,52636129208
2022-05-26,52687491551
2022-05-27,53195978748
2022-05-31,52404998664
2022-06-01,52410134899
2022-06-02,52517995819
2022-06-03,52363908790
2022-06-06,52420407367
2022-06-07,52610448037
2022-06-08,51634563518
2022-06-09,50468638330
2022-06-10,50468638330
2022-06-13,47772115317
2022-06-14,46452103099
2022-06-15,46559964020
2022-06-16,45810073810
2022-06-17,45409447534
2022-06-21,46200427618
2022-06-22,46385332053
2022-06-23,47463941258
2022-06-24,48075153141
2022-06-27,48783953476
2022-06-28,48835315819
2022-06-29,48984266614
2022-06-30,49287275004
2022-07-01,50319872698
2022-07-05,48074871741
2022-07-06,48701622580
2022-07-07,48557778125
2022-07-08,48465306690
2022-07-11,48809505921
2022-07-12,48480718596
2022-07-13,48239265404
2022-07-14,48429345576
2022-07-15,48917389263
2022-07-18,47966988400
2022-07-19,48080009043
2022-07-20,47627926471
2022-07-21,47669024886
2022-07-22,48470443992
2022-07-25,49215352776
2022-07-26,49533865498
2022-07-27,49467080572
2022-07-28,50150341733
2022-07-29,50633248117
2022-08-01,50910662423
2022-08-02,50581875098
2022-08-03,51162390219
2022-08-04,51347333090
2022-08-05,51095605294
2022-08-08,51414118015
2022-08-09,51665845811
2022-08-10,52061418062
2022-08-11,51989495835
2022-08-12,53314919740
2022-08-15,53715629293
2022-08-16,53664256274
2022-08-17,53597471348
2022-08-18,53618020556
2022-08-19,53910846768
2022-08-22,53124839568
2022-08-23,52760091129
2022-08-24,52739541921
2022-08-25,53109427662
2022-08-26,52308008556
2022-08-29,52878249074
2022-08-30,52061418062
2022-08-31,51475765639
2022-09-01,52595697466
2022-09-02,51932985513
2022-09-06,52174438705
2022-09-07,53808100729
2022-09-08,53417665780
2022-09-09,53792688823
2022-09-12,54034142015
2022-09-13,52503226031
2022-09-14,53078603850
2022-09-15,51470628337
2022-09-16,51557962470
2022-09-19,51943260117
2022-09-20,51249724352
2022-09-21,50638385419
2022-09-22,50797641780
2022-09-23,50211989357
2022-09-26,49128018643
2022-09-27,47704986000
2022-09-28,48064597137
2022-09-29,45757948557
2022-09-30,44423722702
2022-10-03,45338404326
2022-10-04,46587098903
2022-10-05,45066055303
2022-10-06,43426822505
2022-10-07,42645746062
2022-10-10,43395990540
2022-10-11,43611814294
2022-10-12,42003413460
2022-10-13,43565566347
2022-10-14,42918095085
2022-10-17,43704310189
2022-10-18,44490525292
2022-10-19,44141096357
2022-10-20,43128780178
2022-10-21,44002352516
2022-10-24,44192482966
2022-10-25,44922172801
2022-10-26,44937588783
2022-10-27,44798844941
2022-10-28,45939627641
2022-10-31,45179105841
2022-11-01,45492564150
2022-11-02,45328127005
2022-11-03,45569644063
2022-11-04,46026984875
2022-11-07,45220215128
2022-11-08,45862547729
2022-11-09,45127719233
2022-11-10,47172906235
2022-11-11,46237669968
2022-11-14,45559366741
2022-11-15,45847131746
2022-11-16,46114342108
2022-11-17,45770051834
2022-11-18,46905695873
2022-11-21,47866625445
2022-11-22,48154390450
2022-11-23,48884080285
2022-11-25,49058794753
2022-11-28,48930328232
2022-11-29,48637424566
2022-11-30,49742236640
2022-12-01,49577799494
2022-12-02,48878941624
2022-12-05,48570621976
2022-12-06,49521274225
2022-12-07,49675434050
2022-12-08,50214993435
2022-12-09,49629186102
2022-12-12,50641502282
2022-12-13,50677472908
2022-12-14,50610670317
2022-12-15,49110181361
2022-12-16,48596315280
2022-12-19,48303411614
2022-12-20,48133835807
2022-12-21,48991992162
2022-12-22,48544928672
2022-12-23,49171845290
2022-12-27,49480164939
2022-12-28,49002269484
2022-12-29,49336282436
2022-12-30,48791584390
2023-01-03,48779938595
2023-01-04,49114153416
2023-01-05,48219486049
2023-01-06,49633471831
2023-01-09,50363602671
2023-01-10,50019104317
2023-01-11,50199066144
2023-01-12,49571770633
2023-01-13,48764513296
2023-01-17,48774796829
2023-01-18,47535631107
2023-01-19,47114006256
2023-01-20,47391661646
2023-01-23,47643608203
2023-01-24,47664175269
2023-01-25,47484213442
2023-01-26,47813286497
2023-01-27,47854420629
2023-01-30,47751585299
2023-01-31,48312037846
2023-02-01,48666819733
2023-02-02,48615402068
2023-02-03,47360811047
2023-02-06,47561339940
2023-02-07,47448221077
2023-02-08,46471285446
2023-02-09,45494349815
2023-02-10,46558695476
2023-02-13,46836350866
2023-02-14,46522703111
2023-02-15,46748940836
2023-02-16,46635821973
2023-02-17,47515064041
2023-02-21,46712948470
2023-02-22,46697523171
2023-02-23,46640963740
2023-02-24,46496994278
2023-02-27,46311890685
2023-02-28,45232119724
2023-03-01,44404295321
2023-03-02,45242403257
2023-03-03,45807997570
