,FISV
2018-07-16,30824870000
2018-07-17,30937150000
2018-07-18,30973239999
2018-07-19,31049430000
2018-07-20,31017349999
2018-07-23,31033390000
2018-07-24,30949180000
2018-07-25,31121610000
2018-07-26,30965220000
2018-07-27,30524120000
2018-07-30,29858459999
2018-07-31,30267480000
2018-08-01,29970739999
2018-08-02,30151190000
2018-08-03,30576250000
2018-08-06,30836900000
2018-08-07,30897050000
2018-08-08,31109580000
2018-08-09,31534640000
2018-08-10,31775239999
2018-08-13,31787270000
2018-08-14,31691030000
2018-08-15,31554690000
2018-08-16,31646920000
2018-08-17,31855440000
2018-08-20,31915590000
2018-08-21,31855440000
2018-08-22,31943660000
2018-08-23,31939650000
2018-08-24,32092030000
2018-08-27,31963709999
2018-08-28,31454440000
2018-08-29,31935640000
2018-08-30,31903560000
2018-08-31,32108069999
2018-09-04,32071980000
2018-09-05,31963709999
2018-09-06,32228370000
2018-09-07,32047920000
2018-09-10,32236390000
2018-09-11,32396790000
2018-09-12,32392780000
2018-09-13,32517090000
2018-09-14,32617340000
2018-09-17,32112080000
2018-09-18,32192280000
2018-09-19,31847420000
2018-09-20,32128120000
2018-09-21,32657440000
2018-09-24,32448920000
2018-09-25,32753680000
2018-09-26,32741650000
2018-09-27,32733630000
2018-09-28,33034380000
2018-10-01,32000525000
2018-10-02,32126124999
2018-10-03,32059400000
2018-10-04,31584475000
2018-10-05,31816050000
2018-10-08,31639425000
2018-10-09,31698300000
2018-10-10,30226425000
2018-10-11,29790750000
2018-10-12,30277450000
2018-10-15,30124375000
2018-10-16,30952550000
2018-10-17,31031050000
2018-10-18,30811250000
2018-10-19,30823025000
2018-10-22,31164500000
2018-10-23,31148800000
2018-10-24,30289225000
2018-10-25,30964325000
2018-10-26,30575750000
2018-10-29,30293150000
2018-10-30,30591450000
2018-10-31,31125250000
2018-11-01,29402175000
2018-11-02,29433574999
2018-11-05,30108674999
2018-11-06,30422675000
2018-11-07,31089924999
2018-11-08,31321500000
2018-11-09,31494199999
2018-11-12,30846575000
2018-11-13,30481550000
2018-11-14,30516875000
2018-11-15,31286174999
2018-11-16,31509900000
2018-11-19,30834800000
2018-11-20,29861400000
2018-11-21,30159700000
2018-11-23,30171475000
2018-11-26,30383425000
2018-11-27,30289225000
2018-11-28,31164500000
2018-11-29,30787700000
2018-11-30,31058525000
2018-12-03,31270475000
2018-12-04,30187175000
2018-12-06,29857474999
2018-12-07,29335449999
2018-12-10,29884950000
2018-12-11,30128300000
2018-12-12,30473700000
2018-12-13,30512949999
2018-12-14,29939900000
2018-12-17,29213775000
2018-12-18,28656425000
2018-12-19,28589700000
2018-12-20,28456250000
2018-12-21,27836100000
2018-12-24,27082500000
2018-12-26,28224675000
2018-12-27,28679974999
2018-12-28,28636799999
2018-12-31,28844824999
2019-01-02,28284656999
2019-01-03,27462087000
2019-01-04,28680274000
2019-01-07,28621518999
2019-01-08,28809535000
2019-01-09,28719443999
2019-01-10,29134646000
2019-01-11,29024969999
2019-01-14,28938796000
2019-01-15,29393168000
2019-01-16,28425668999
2019-01-17,29181650000
2019-01-18,30482093999
2019-01-22,30627023000
2019-01-23,31567103000
2019-01-24,32428843000
2019-01-25,33321918999
2019-01-28,33376756999
2019-01-29,32757871000
2019-01-30,33161322000
2019-01-31,32483681000
2019-02-01,32479764000
2019-02-04,32938053000
2019-02-05,33337587000
2019-02-06,33141737000
2019-02-07,32906717000
2019-02-08,33568690000
2019-02-11,33122152000
2019-02-12,33051646000
2019-02-13,33055563000
2019-02-14,33039894999
2019-02-15,33600026000
2019-02-19,33537354000
2019-02-20,33188741000
2019-02-21,33196575000
2019-02-22,33306251000
2019-02-25,32996807999
2019-02-26,33184824000
2019-02-27,33314085000
2019-02-28,33173073000
2019-03-01,33838963000
2019-03-04,33509935000
2019-03-05,33533437000
2019-03-06,33439429000
2019-03-07,33298417000
2019-03-08,33247496000
2019-03-11,33697951000
2019-03-12,33717536000
2019-03-13,33717536000
2019-03-14,33490350000
2019-03-15,33780207999
2019-03-18,33329753000
2019-03-19,33137819999
2019-03-20,32797041000
2019-03-21,33713618999
2019-03-22,33521686000
2019-03-25,33396342000
2019-03-26,34050481000
2019-03-27,34332505000
2019-03-28,34383426000
2019-03-29,34579276000
2019-04-01,35054175000
2019-04-02,35238650000
2019-04-03,35576200000
2019-04-04,35356400000
2019-04-05,35270050000
2019-04-08,34669525000
2019-04-09,34630275000
2019-04-10,34049375000
2019-04-11,33574450000
2019-04-12,33872750000
2019-04-15,33970875000
2019-04-16,33366425000
2019-04-17,33476325000
2019-04-18,33386050000
2019-04-22,33649025000
2019-04-23,34178900000
2019-04-24,33963025000
2019-04-25,33872750000
2019-04-26,33507725000
2019-04-29,33382125000
2019-04-30,34241699999
2019-05-01,33727525000
2019-05-02,33543049999
2019-05-03,34045449999
2019-05-06,34461500000
2019-05-07,33574450000
2019-05-08,33527350000
2019-05-09,33240825000
2019-05-10,33452775000
2019-05-13,32718800000
2019-05-14,33150549999
2019-05-15,33703975000
2019-05-16,34453650000
2019-05-17,34265250000
2019-05-20,34218150000
2019-05-21,34700925000
2019-05-22,35168000000
2019-05-23,34226000000
2019-05-24,34108250000
2019-05-28,34135725000
2019-05-29,34072925000
2019-05-30,34198525000
2019-05-31,33700050000
2019-06-03,32451900000
2019-06-04,33817800000
2019-06-05,34681300000
2019-06-06,35093425000
2019-06-07,35222950000
2019-06-10,35552650000
2019-06-11,35183700000
2019-06-12,35234725000
2019-06-13,34799050000
2019-06-14,35011000000
2019-06-17,34920725000
2019-06-18,34971750000
2019-06-19,35325000000
2019-06-20,35988325000
2019-06-21,35905900000
2019-06-24,35642925000
2019-06-25,35434900000
2019-06-26,35399575000
2019-06-27,35650775000
2019-06-28,35780300000
2019-07-01,54099848000
2019-07-02,54731432000
2019-07-03,55105704000
2019-07-05,55240208000
2019-07-08,54725584000
2019-07-09,54877632000
2019-07-10,54889328000
2019-07-11,54789912000
2019-07-12,55269448000
2019-07-15,55409800000
2019-07-16,54918568000
2019-07-17,55035528000
2019-07-18,56649576000
2019-07-19,55784072000
2019-07-22,55731440000
2019-07-23,55731440000
2019-07-24,55070616000
2019-07-25,56351328000
2019-07-26,59825040000
2019-07-29,61193472000
2019-07-30,60766568000
2019-07-31,61655464000
2019-08-01,61205168000
2019-08-02,61006335999
2019-08-05,58743160000
2019-08-06,60246096000
2019-08-07,61386456000
2019-08-08,61655464000
2019-08-09,61579440000
2019-08-12,60942008000
2019-08-13,61860144000
2019-08-14,59883520000
2019-08-15,61690552000
2019-08-16,62725648000
2019-08-19,63012200000
2019-08-20,62567752000
2019-08-21,62901088000
2019-08-22,63251968000
2019-08-23,61216864000
2019-08-26,62211024000
2019-08-27,62561904000
2019-08-28,62427400000
2019-08-29,62947872000
2019-08-30,62538512000
2019-09-03,61895232000
2019-09-04,62158392000
2019-09-05,63567760000
2019-09-06,63520976000
2019-09-09,62386464000
2019-09-10,60637912000
2019-09-11,59649600000
2019-09-12,60754872000
2019-09-13,60000480000
2019-09-16,60596976000
2019-09-17,61298735999
2019-09-18,61018032000
2019-09-19,61351368000
2019-09-20,60865984000
2019-09-23,61427392000
2019-09-24,60678848000
2019-09-25,60784112000
2019-09-26,61444935999
2019-09-27,60006328000
2019-09-30,60579432000
2019-10-01,70131685000
2019-10-02,68642703999
2019-10-03,70063695000
2019-10-04,71865430000
2019-10-07,71110741000
2019-10-08,70104489000
2019-10-09,71185530000
2019-10-10,71484686000
2019-10-11,71851832000
2019-10-14,72082998000
2019-10-15,72674511000
2019-10-16,72443345000
2019-10-17,72198581000
2019-10-18,71845033000
2019-10-21,71008756000
2019-10-22,68527121000
2019-10-23,68737890000
2019-10-24,70335655000
2019-10-25,69696549000
2019-10-28,69662554000
2019-10-29,71627465000
2019-10-30,72273370000
2019-10-31,72164586000
2019-11-01,72647315000
2019-11-04,71586671000
2019-11-05,70709600000
2019-11-06,71328309000
2019-11-07,74551035000
2019-11-08,75203739000
2019-11-11,74958975000
2019-11-12,75230935000
2019-11-13,75693267000
2019-11-14,77576590000
2019-11-15,77447409000
2019-11-18,77848550000
2019-11-19,78895596000
2019-11-20,78426465000
2019-11-21,77562992000
2019-11-22,77454208000
2019-11-25,78011726000
2019-11-26,79017978000
2019-11-27,79085968000
2019-11-29,79031576000
2019-12-02,77698972000
2019-12-03,77794158000
2019-12-04,78045721000
2019-12-05,78045721000
2019-12-06,77841751000
2019-12-09,78018525000
2019-12-10,77399816000
2019-12-11,77923339000
2019-12-12,78310882000
2019-12-13,79378325000
2019-12-16,79215149000
2019-12-17,79398722000
2019-12-18,78793611000
2019-12-19,79208350000
2019-12-20,79323933000
2019-12-23,79092767000
2019-12-24,79296737000
2019-12-26,78888797000
2019-12-27,79602692000
2019-12-30,78508053000
2019-12-31,78616837000
2020-01-02,78334112000
2020-01-03,78910497000
2020-01-06,79290233000
2020-01-07,78985088000
2020-01-08,79202080000
2020-01-09,79880180000
2020-01-10,79425853000
2020-01-13,80375193000
2020-01-14,79710655000
2020-01-15,80361631000
2020-01-16,81514401000
2020-01-17,81833108000
2020-01-21,81785641000
2020-01-22,82755324000
2020-01-23,82884163000
2020-01-24,81941604000
2020-01-27,80897330000
2020-01-28,81663583000
2020-01-29,81399124000
2020-01-30,82206063000
2020-01-31,80429441000
2020-02-03,82687514000
2020-02-04,84009809000
2020-02-05,82504427000
2020-02-06,82504427000
2020-02-07,82633266000
2020-02-10,83548701000
2020-02-11,81853451000
2020-02-12,80788834000
2020-02-13,82090786000
2020-02-14,82945192000
2020-02-18,82897725000
2020-02-19,83779255000
2020-02-20,82619704000
2020-02-21,81026169000
2020-02-24,79059679000
2020-02-25,76794825000
2020-02-26,76537147000
2020-02-27,73600974000
2020-02-28,74157016000
2020-03-02,77459363000
2020-03-03,74163797000
2020-03-04,76069258000
2020-03-05,74082425000
2020-03-06,72427861000
2020-03-09,67830343000
2020-03-10,72577043000
2020-03-11,69451002000
2020-03-12,64365252000
2020-03-13,70129102000
2020-03-16,58438658000
2020-03-17,61632509000
2020-03-18,54892195000
2020-03-19,57272325999
2020-03-20,55448237000
2020-03-23,52213700000
2020-03-24,58757365000
2020-03-25,61842720000
2020-03-26,66243589000
2020-03-27,63707495000
2020-03-30,66677573000
2020-03-31,64412719000
2020-04-01,58966700000
2020-04-02,59462500000
2020-04-03,57747300000
2020-04-06,64226200000
2020-04-07,63395400000
2020-04-08,65907900000
2020-04-09,66477400000
2020-04-13,64969900000
2020-04-14,64889500000
2020-04-15,62752200000
2020-04-16,64139100000
2020-04-17,67422100000
2020-04-20,65150800000
2020-04-21,61479200000
2020-04-22,63918000000
2020-04-23,63388700000
2020-04-24,64514300000
2020-04-27,66450600000
2020-04-28,66852600000
2020-04-29,70169100000
2020-04-30,69050200000
2020-05-01,67167500000
2020-05-04,68031800000
2020-05-05,69566100000
2020-05-06,70678300000
2020-05-07,71904400000
2020-05-08,70202600000
2020-05-11,68159100000
2020-05-12,67180900000
2020-05-13,66236200000
2020-05-14,66544399999
2020-05-15,67013400000
2020-05-18,70383500000
2020-05-19,68661600000
2020-05-20,70886000000
2020-05-21,69398600000
2020-05-22,69633100000
2020-05-26,70510800000
2020-05-27,70584500000
2020-05-28,71147300000
2020-05-29,71535900000
2020-06-01,72942900000
2020-06-02,72239400000
2020-06-03,72922800000
2020-06-04,70852500000
2020-06-05,73398500000
2020-06-08,71609600000
2020-06-09,71951300000
2020-06-10,71468900000
2020-06-11,66899500000
2020-06-12,67227800000
2020-06-15,66959800000
2020-06-16,69224400000
2020-06-17,69110500000
2020-06-18,69700100000
2020-06-19,67033500000
2020-06-22,67864300000
2020-06-23,68313199999
2020-06-24,64728700000
2020-06-25,65278100000
2020-06-26,63596400000
2020-06-29,64996700000
2020-06-30,65405400000
2020-07-01,65975300000
2020-07-02,65807850000
2020-07-06,65714078000
2020-07-07,64843338000
2020-07-08,65037580000
2020-07-09,63510435999
2020-07-10,64287404000
2020-07-13,63202328000
2020-07-14,65332292000
2020-07-15,67475652000
2020-07-16,66564724000
2020-07-17,68721480000
2020-07-20,68366485999
2020-07-21,68058378000
2020-07-22,68614312000
2020-07-23,68446862000
2020-07-24,67401974000
2020-07-27,67750270000
2020-07-28,66913020000
2020-07-29,67897626000
2020-07-30,67281410000
2020-07-31,66839342000
2020-08-03,67341692000
2020-08-04,66745570000
2020-08-05,65640400000
2020-08-06,68574124000
2020-08-07,69598918000
2020-08-10,66537932000
2020-08-11,65787756000
2020-08-12,65620306000
2020-08-13,66631704000
2020-08-14,66825946000
2020-08-17,68440164000
2020-08-18,68768366000
2020-08-19,67274712000
2020-08-20,64970600000
2020-08-21,64052974000
2020-08-24,64448156000
2020-08-25,65801152000
2020-08-26,65600212000
2020-08-27,66310200000
2020-08-28,67087168000
2020-08-31,66698684000
2020-09-01,66558026000
2020-09-02,69076474000
2020-09-03,67422068000
2020-09-04,66330294000
2020-09-08,63617604000
2020-09-09,64588814000
2020-09-10,63631000000
2020-09-11,62331588000
2020-09-14,65084466000
2020-09-15,67375182000
2020-09-16,68493748000
2020-09-17,69525240000
2020-09-18,69324300000
2020-09-21,66718778000
2020-09-22,67710082000
2020-09-23,66544630000
2020-09-24,65827944000
2020-09-25,68406674000
2020-09-28,69706086000
2020-09-29,69384582000
2020-09-30,69022890000
2020-10-01,69753675000
2020-10-02,68014015000
2020-10-05,67458661999
2020-10-06,68489076000
2020-10-07,68529222000
2020-10-08,69178249000
2020-10-09,70329101000
2020-10-12,71379588000
2020-10-13,70094916000
2020-10-14,68723261000
2020-10-15,68121071000
2020-10-16,67726302000
2020-10-19,66066934000
2020-10-20,66595523000
2020-10-21,66481776000
2020-10-22,67498808000
2020-10-23,67699538000
2020-10-26,65826058000
2020-10-27,64641751000
2020-10-28,62574232000
2020-10-29,64079707000
2020-10-30,63878977000
2020-11-02,65096739000
2020-11-03,66207445000
2020-11-04,67706229000
2020-11-05,68355256000
2020-11-06,68964137000
2020-11-09,72998810000
2020-11-10,71459880000
2020-11-11,71834576000
2020-11-12,70723870000
2020-11-13,72831535000
2020-11-16,73406961000
2020-11-17,73567545000
2020-11-18,72242727000
2020-11-19,75621682000
2020-11-20,75655137000
2020-11-23,75006110000
2020-11-24,76866208000
2020-11-25,76933118000
2020-11-27,77301123000
2020-11-30,77066938000
2020-12-01,77475089000
2020-12-02,77294432000
2020-12-03,77649055000
2020-12-04,78371683000
2020-12-07,78237863000
2020-12-08,78947109000
2020-12-09,76665478000
2020-12-10,76832753000
2020-12-11,76826062000
2020-12-14,76029833000
2020-12-15,76732388000
2020-12-16,76391147000
2020-12-17,76745770000
2020-12-18,76819371000
2020-12-21,75267059000
2020-12-22,73948932000
2020-12-23,74029224000
2020-12-24,75360733000
2020-12-28,75387497000
2020-12-29,74852217000
2020-12-30,75528008000
2020-12-31,76183726000
2021-01-04,74829712000
2021-01-05,75123896000
2021-01-06,76340748000
2021-01-07,76507898000
2021-01-08,78085794000
2021-01-11,76922430000
2021-01-12,74348320000
2021-01-13,73706464000
2021-01-14,72195428000
2021-01-15,72342520000
2021-01-19,71988162000
2021-01-20,72971004000
2021-01-21,72843970000
2021-01-22,71727408000
2021-01-25,71346306000
2021-01-26,71012006000
2021-01-27,69012892000
2021-01-28,70370150000
2021-01-29,68658534000
2021-02-01,71205900000
2021-02-02,73559372000
2021-02-03,73679720000
2021-02-04,75043664000
2021-02-05,75030292000
2021-02-08,75819240000
2021-02-09,75852670000
2021-02-10,73158212000
2021-02-11,72529728000
2021-02-12,73539314000
2021-02-16,73679720000
2021-02-17,74261402000
2021-02-18,75585230000
2021-02-19,74455296000
2021-02-22,75792496000
2021-02-23,77290160000
2021-02-24,79610202000
2021-02-25,77751494000
2021-02-26,77136382000
2021-03-01,78012248000
2021-03-02,77343648000
2021-03-03,77423880000
2021-03-04,77256730000
2021-03-05,80024734000
2021-03-08,81234900000
2021-03-09,81903500000
2021-03-10,82812796000
2021-03-11,82979946000
2021-03-12,82993318000
2021-03-15,82906400000
2021-03-16,82986632000
2021-03-17,82592158000
2021-03-18,81843326000
2021-03-19,81482282000
2021-03-22,81375306000
2021-03-23,81094494000
2021-03-24,82404950000
2021-03-25,82204370000
2021-03-26,82645646000
2021-03-29,81228214000
2021-03-30,80740136000
2021-03-31,79590144000
2021-04-01,81084229000
2021-04-05,81548819000
2021-04-06,82093053000
2021-04-07,81714744000
2021-04-08,82398355000
2021-04-09,82491273000
2021-04-12,82385081000
2021-04-13,82630650000
2021-04-14,82199245000
2021-04-15,83314261000
2021-04-16,83022233000
2021-04-19,83048781000
2021-04-20,82670472000
2021-04-21,82843034000
2021-04-22,82716931000
2021-04-23,83639474000
2021-04-26,83991235000
2021-04-27,80745742000
2021-04-28,81913854000
2021-04-29,81143962000
2021-04-30,79723644000
2021-05-03,79690459000
2021-05-04,78343148000
2021-05-05,77380783000
2021-05-06,78402881000
2021-05-07,78084305000
2021-05-10,77088755000
2021-05-11,76212671000
2021-05-12,75024648000
2021-05-13,75336587000
2021-05-14,75933917000
2021-05-17,74878634000
2021-05-18,75462690000
2021-05-19,75044559000
2021-05-20,76073294000
2021-05-21,75807814000
2021-05-24,76896282000
2021-05-25,76796727000
2021-05-26,76557795000
2021-05-27,76756905000
2021-05-28,76458240000
2021-06-01,75947191000
2021-06-02,76252493000
2021-06-03,75037922000
2021-06-04,75263580000
2021-06-07,72781342000
2021-06-08,72880897000
2021-06-09,73743707000
2021-06-10,72668513000
2021-06-11,73139740000
2021-06-14,72416307000
2021-06-15,72827801000
2021-06-16,71812340000
2021-06-17,72376485000
2021-06-18,71387572000
2021-06-21,72004813000
2021-06-22,71878710000
2021-06-23,71261469000
2021-06-24,72011450000
2021-06-25,72336663000
2021-06-28,71765881000
2021-06-29,70743783000
2021-06-30,70942893000
2021-07-01,71656076000
2021-07-02,72271178000
2021-07-06,71894180000
2021-07-07,72185196000
2021-07-08,71259236000
2021-07-09,72052916000
2021-07-12,71980162000
2021-07-13,72813526000
2021-07-14,72582036000
2021-07-15,73283120000
2021-07-16,73547680000
2021-07-19,70544924000
2021-07-20,71986776000
2021-07-21,72780456000
2021-07-22,72787070000
2021-07-23,73937906000
2021-07-26,73646890000
2021-07-27,75849352000
2021-07-28,75340074000
2021-07-29,75703844000
2021-07-30,76133754000
2021-08-02,72588650000
2021-08-03,71563480000
2021-08-04,71920636000
2021-08-05,72515896000
2021-08-06,73342646000
2021-08-09,72965648000
2021-08-10,73415400000
2021-08-11,73951134000
2021-08-12,73388944000
2021-08-13,73825468000
2021-08-16,74301676000
2021-08-17,74691902000
2021-08-18,75571564000
2021-08-19,76887750000
2021-08-20,76781926000
2021-08-23,77959218000
2021-08-24,78455268000
2021-08-25,78779354000
2021-08-26,77654974000
2021-08-27,78005516000
2021-08-30,77357344000
2021-08-31,77906306000
2021-09-01,78270076000
2021-09-02,76609962000
2021-09-03,76497524000
2021-09-07,76061000000
2021-09-08,77383800000
2021-09-09,76067614000
2021-09-10,73203752000
2021-09-13,72800298000
2021-09-14,71027746000
2021-09-15,71669304000
2021-09-16,71794970000
2021-09-17,71841268000
2021-09-20,70988062000
2021-09-21,70247294000
2021-09-22,71887566000
2021-09-23,72912736000
2021-09-24,72582036000
2021-09-27,72185196000
2021-09-28,72310862000
2021-09-29,73197138000
2021-09-30,71761900000
2021-10-01,71357000000
2021-10-04,70369000000
2021-10-05,70213000000
2021-10-06,70512000000
2021-10-07,71019000000
2021-10-08,70128500000
2021-10-11,67450500000
2021-10-12,67795000000
2021-10-13,67821000000
2021-10-14,70057000000
2021-10-15,71370000000
2021-10-18,71506500000
2021-10-19,72338500000
2021-10-20,71571500000
2021-10-21,71604000000
2021-10-22,71617000000
2021-10-25,72221500000
2021-10-26,71396000000
2021-10-27,64239500000
2021-10-28,64044500000
2021-10-29,64018500000
2021-11-01,66293500000
2021-11-02,64597000000
2021-11-03,65948999999
2021-11-04,66280500000
2021-11-05,65234000000
2021-11-08,65013000000
2021-11-09,64753000000
2021-11-10,65162500000
2021-11-11,64948000000
2021-11-12,65532999999
2021-11-15,66196000000
2021-11-16,66371500000
2021-11-17,65572000000
2021-11-18,65812500000
2021-11-19,65039000000
2021-11-22,62211499999
2021-11-23,62471500000
2021-11-24,64551500000
2021-11-26,63862500000
2021-11-29,63355500000
2021-11-30,62738000000
2021-12-01,62107500000
2021-12-02,64909000000
2021-12-03,65325000000
2021-12-06,67034500000
2021-12-07,67034500000
2021-12-08,67567500000
2021-12-09,67294500000
2021-12-10,67073500000
2021-12-13,67788500000
2021-12-14,67749500000
2021-12-15,67379000000
2021-12-16,68132999999
2021-12-17,67372500000
2021-12-20,65338000000
2021-12-21,68419000000
2021-12-22,69023500000
2021-12-23,68601000000
2021-12-27,67561000000
2021-12-28,68055000000
2021-12-29,67775500000
2021-12-30,67938000000
2021-12-31,67463500000
2022-01-03,69630140000
2022-01-04,70523000000
2022-01-05,70108920000
2022-01-06,70613580000
2022-01-07,70413010000
2022-01-10,69714250000
2022-01-11,70827090000
2022-01-12,70199500000
2022-01-13,70484180000
2022-01-14,70594170000
2022-01-18,68840800000
2022-01-19,68614350000
2022-01-20,68776100000
2022-01-21,67844420000
2022-01-24,66472780000
2022-01-25,65372880000
2022-01-26,64680590000
2022-01-27,64881160000
2022-01-28,67863830000
2022-01-31,68387900000
2022-02-01,70303020000
2022-02-02,70108920000
2022-02-03,68763160000
2022-02-04,67857360000
2022-02-07,68510830000
2022-02-08,64402380000
2022-02-09,66110460000
2022-02-10,64169460000
2022-02-11,63017800000
2022-02-14,63334830000
2022-02-15,62804289999
2022-02-16,62636070000
2022-02-17,61031510000
2022-02-18,60902110000
2022-02-22,60507440000
2022-02-23,59912200000
2022-02-24,61827320000
2022-02-25,63438350000
2022-02-28,63192490000
2022-03-01,62797820000
2022-03-02,63884780000
2022-03-03,63813610000
2022-03-04,62966039999
2022-03-07,61413240000
2022-03-08,60947400000
2022-03-09,62286690000
2022-03-10,61497350000
2022-03-11,60915050000
2022-03-14,60811530000
2022-03-15,61756150000
2022-03-16,63600100000
2022-03-17,64725880000
2022-03-18,65094670000
2022-03-21,64415320000
2022-03-22,65023500000
2022-03-23,63910660000
2022-03-24,63858900000
2022-03-25,65029970000
2022-03-28,65178780000
2022-03-29,66641000000
2022-03-30,66084580000
2022-03-31,65605800000
2022-04-01,66222570000
2022-04-04,66344740000
2022-04-05,66447620000
2022-04-06,66016810000
2022-04-07,64807970000
2022-04-08,64653650000
2022-04-11,64685800000
2022-04-12,63637710000
2022-04-13,63708440000
2022-04-14,64087810000
2022-04-18,64229270000
2022-04-19,65875350000
2022-04-20,65258070000
2022-04-21,65225920000
2022-04-22,62602480000
2022-04-25,62981850000
2022-04-26,61792300000
2022-04-27,64897990000
2022-04-28,67347820000
2022-04-29,62962560000
2022-05-02,62454590000
2022-05-03,63939920000
2022-05-04,65933220000
2022-05-05,64010650000
2022-05-06,61541529999
2022-05-09,60204090000
2022-05-10,59657540000
2022-05-11,59528940000
2022-05-12,60152650000
2022-05-13,61837310000
2022-05-16,61888750000
2022-05-17,62827529999
2022-05-18,60551310000
2022-05-19,60692770000
2022-05-20,61464370000
2022-05-23,63547690000
2022-05-24,62306700000
2022-05-25,62673210000
2022-05-26,63843470000
2022-05-27,65180910000
2022-05-31,64415740000
2022-06-01,63759880000
2022-06-02,64846550000
2022-06-03,64087810000
2022-06-06,64486470000
2022-06-07,65097320000
2022-06-08,64383590000
2022-06-09,61612259999
2022-06-10,60660620000
2022-06-13,57625660000
2022-06-14,57799270000
2022-06-15,58815210000
2022-06-16,56828340000
2022-06-17,57323450000
2022-06-21,57394180000
2022-06-22,57458480000
2022-06-23,57696390000
2022-06-24,60564170000
2022-06-27,59856870000
2022-06-28,58268660000
2022-06-29,58448700000
2022-06-30,57207710000
2022-07-01,58880880000
2022-07-05,59853960000
2022-07-06,59694960000
2022-07-07,59370600000
2022-07-08,59186160000
2022-07-11,58887240000
2022-07-12,58887240000
2022-07-13,58429320000
2022-07-14,58295760000
2022-07-15,59885760000
2022-07-18,59764920000
2022-07-19,62048160000
2022-07-20,62232600000
2022-07-21,63078480000
2022-07-22,63517320000
2022-07-25,62359800000
2022-07-26,65011920000
2022-07-27,66436559999
2022-07-28,67212480000
2022-07-29,67212480000
2022-08-01,67498680000
2022-08-02,67562280000
2022-08-03,68796120000
2022-08-04,67835760000
2022-08-05,67466880000
2022-08-08,66773640000
2022-08-09,67352400000
2022-08-10,67759440000
2022-08-11,68662559999
2022-08-12,69559320000
2022-08-15,70061760000
2022-08-16,70417920000
2022-08-17,69145920000
2022-08-18,70309800000
2022-08-19,69629280000
2022-08-22,67905720000
2022-08-23,67422360000
2022-08-24,67530480000
2022-08-25,68223720000
2022-08-26,66035880000
2022-08-29,65616120000
2022-08-30,64782960000
2022-08-31,64356840000
2022-09-01,65826000000
2022-09-02,64515840000
2022-09-06,66245760000
2022-09-07,67257000000
2022-09-08,67276080000
2022-09-09,67708559999
2022-09-12,69355800000
2022-09-13,67365120000
2022-09-14,67352400000
2022-09-15,66512880000
2022-09-16,65895960000
2022-09-19,65921400000
2022-09-20,64980120000
2022-09-21,63339240000
2022-09-22,62684160000
2022-09-23,62296200000
2022-09-26,60992400000
2022-09-27,60509040000
2022-09-28,61164120000
2022-09-29,60324600000
2022-09-30,59510519999
2022-10-03,60678625139
2022-10-04,62783490463
2022-10-05,63940848435
2022-10-06,63006059303
2022-10-07,62764413133
2022-10-10,62630871829
2022-10-11,60697702468
2022-10-12,59584858263
2022-10-13,60824884663
2022-10-14,59864659092
2022-10-17,61918651538
2022-10-18,61791469343
2022-10-19,61193713028
2022-10-20,60417901639
2022-10-21,61518027624
2022-10-24,61905933318
2022-10-25,63641970277
2022-10-26,64710300714
2022-10-27,62834363340
2022-10-28,65244465932
2022-10-31,65333493468
2022-11-01,66147459515
2022-11-02,63947207545
2022-11-03,60138100811
2022-11-04,59979123067
2022-11-07,61295458783
2022-11-08,62624512719
2022-11-09,61161917479
2022-11-10,64227008374
2022-11-11,63889975557
2022-11-14,63597456509
2022-11-15,63813666240
2022-11-16,63578379180
2022-11-17,62694462926
2022-11-18,63502069863
2022-11-21,63196832596
2022-11-22,64220649264
2022-11-23,64913792225
2022-11-25,65174515725
2022-11-28,64710300714
2022-11-29,64557682080
2022-11-30,66363669246
2022-12-01,66789729599
2022-12-02,67063171318
2022-12-05,64983742433
2022-12-06,63813666240
2022-12-07,63902693777
2022-12-08,64519527422
2022-12-09,63998080423
2022-12-12,65161797505
2022-12-13,64583118519
2022-12-14,64805687360
2022-12-15,62618153609
2022-12-16,62688103816
2022-12-19,62745335804
2022-12-20,63311296571
2022-12-21,64316035910
2022-12-22,63298578351
2022-12-23,63883616448
2022-12-27,64112544398
2022-12-28,63533865412
2022-12-29,64544963861
2022-12-30,64271522142
2023-01-03,63448548999
2023-01-04,63981414000
2023-01-05,62313860000
2023-01-06,64056642000
2023-01-09,63987682999
2023-01-10,63341976000
2023-01-11,63649157000
2023-01-12,64207098000
2023-01-13,64294864000
2023-01-17,65203869000
2023-01-18,64714887000
2023-01-19,64056642000
2023-01-20,65228945000
2023-01-23,66169295000
2023-01-24,65015798999
2023-01-25,65448360000
2023-01-26,66614394000
2023-01-27,66758581000
2023-01-30,66294675000
2023-01-31,66877692000
2023-02-01,67805504000
2023-02-02,67454440000
2023-02-03,66827540000
2023-02-06,66702160000
2023-02-07,72269032000
2023-02-08,72657710000
2023-02-09,73033850000
2023-02-10,72494716000
2023-02-13,73002505000
2023-02-14,72726669000
2023-02-15,73811206000
2023-02-16,72689055000
2023-02-17,72325453000
2023-02-21,71353758000
2023-02-22,70902390000
2023-02-23,73058926000
2023-02-24,71748705000
2023-02-27,71911699000
2023-02-28,72149921000
2023-03-01,72601289000
2023-03-02,73384914000
