,DISCA
2019-05-29,14504160000
2019-05-30,14324640000
2019-05-31,14393280000
2019-06-03,14424960000
2019-06-04,15111360000
2019-06-05,14810400000
2019-06-06,14984640000
2019-06-07,15005760000
2019-06-10,14916000000
2019-06-11,15296160000
2019-06-12,15433440000
2019-06-13,15781920000
2019-06-14,15322560000
2019-06-17,15586560000
2019-06-18,15655200000
2019-06-19,16104000000
2019-06-20,16331040000
2019-06-21,16204320000
2019-06-24,16373280000
2019-06-25,15803040000
2019-06-26,15586560000
2019-06-27,15702720000
2019-06-28,16209600000
2019-07-01,16413800000
2019-07-02,16520800000
2019-07-03,16531500000
2019-07-05,16724100000
2019-07-08,16745500000
2019-07-09,16922050000
2019-07-10,16932750000
2019-07-11,16916700000
2019-07-12,17339350000
2019-07-15,17323300000
2019-07-16,17424950000
2019-07-17,17013000000
2019-07-18,16756200000
2019-07-19,16831100000
2019-07-22,16574300000
2019-07-23,16526150000
2019-07-24,16847150000
2019-07-25,16831100000
2019-07-26,16836450000
2019-07-29,16627800000
2019-07-30,16595700000
2019-07-31,16215850000
2019-08-01,16017900000
2019-08-02,15745050000
2019-08-05,15611300000
2019-08-06,15803900000
2019-08-07,15975100000
2019-08-08,15873450000
2019-08-09,15761100000
2019-08-12,15648750000
2019-08-13,15836000000
2019-08-14,14707150000
2019-08-15,14535950000
2019-08-16,14953250000
2019-08-19,15204700000
2019-08-20,15092350000
2019-08-21,15129800000
2019-08-22,14996050000
2019-08-23,14450350000
2019-08-26,14552000000
2019-08-27,14161450000
2019-08-28,14412900000
2019-08-29,14835550000
2019-08-30,14766000000
2019-09-03,14386150000
2019-09-04,14466400000
2019-09-05,14659000000
2019-09-06,14626900000
2019-09-09,14605500000
2019-09-10,15210050000
2019-09-11,15274250000
2019-09-12,15038850000
2019-09-13,14921150000
2019-09-16,14963950000
2019-09-17,14552000000
2019-09-18,14557350000
2019-09-19,14268450000
2019-09-20,14033050000
2019-09-23,14220300000
2019-09-24,14134700000
2019-09-25,14279150000
2019-09-26,14156100000
2019-09-27,14338000000
2019-09-30,14034010000
2019-10-01,14107790000
2019-10-02,13928610000
2019-10-03,14239540000
2019-10-04,14234270000
2019-10-07,14429260000
2019-10-08,14139410000
2019-10-09,14234270000
2019-10-10,14413450000
2019-10-11,14740190000
2019-10-14,14624250000
2019-10-15,14682220000
2019-10-16,14650600000
2019-10-17,14698030000
2019-10-18,14603170000
2019-10-21,14592630000
2019-10-22,14845590000
2019-10-23,14840320000
2019-10-24,14513580000
2019-10-25,14529390000
2019-10-28,14645330000
2019-10-29,14450340000
2019-10-30,14181570000
2019-10-31,14207920000
2019-11-01,14366020000
2019-11-04,14655870000
2019-11-05,14729650000
2019-11-06,14592630000
2019-11-07,16352810000
2019-11-08,16289570000
2019-11-11,16315920000
2019-11-12,16199980000
2019-11-13,15746760000
2019-11-14,15757300000
2019-11-15,15662440000
2019-11-18,16210520000
2019-11-19,16637390000
2019-11-20,16874540000
2019-11-21,16937780000
2019-11-22,17143310000
2019-11-25,17037910000
2019-11-26,17580720000
2019-11-27,17454240000
2019-11-29,17359380000
2019-12-02,17253980000
2019-12-03,16932510000
2019-12-04,16969400000
2019-12-05,16906160000
2019-12-06,16885080000
2019-12-09,16874540000
2019-12-10,16990480000
2019-12-11,16911430000
2019-12-12,17053720000
2019-12-13,17043180000
2019-12-16,17048450000
2019-12-17,17058989999
2019-12-18,17048450000
2019-12-19,17264520000
2019-12-20,17364650000
2019-12-23,17338300000
2019-12-24,17406810000
2019-12-26,17538560000
2019-12-27,17459510000
2019-12-30,17264520000
2019-12-31,16926580000
2020-01-02,16657740000
2020-01-03,16559510000
2020-01-06,16523320000
2020-01-07,16580190000
2020-01-08,16600870000
2020-01-09,16673250000
2020-01-10,16466450000
2020-01-13,16435430000
2020-01-14,16492300000
2020-01-15,16668080000
2020-01-16,16942090000
2020-01-17,16766310000
2020-01-21,16528490000
2020-01-22,16559510000
2020-01-23,15742650000
2020-01-24,15675440000
2020-01-27,15613400000
2020-01-28,15778840000
2020-01-29,15354900000
2020-01-30,15468640000
2020-01-31,15127420000
2020-02-03,15070550000
2020-02-04,15375580000
2020-02-05,15835710000
2020-02-06,15535850000
2020-02-07,15401430000
2020-02-10,15422110000
2020-02-11,15618570000
2020-02-12,15690950000
2020-02-13,15680610000
2020-02-14,15618570000
2020-02-18,15665100000
2020-02-19,15758160000
2020-02-20,15499660000
2020-02-21,15101570000
2020-02-24,14636270000
2020-02-25,14176140000
2020-02-26,13684990000
2020-02-27,12754390000
2020-02-28,13286900000
2020-03-02,13648800000
2020-03-03,13566080000
2020-03-04,13705670000
2020-03-05,13043910000
2020-03-06,13152480000
2020-03-09,12227050000
2020-03-10,12966360000
2020-03-11,12439020000
2020-03-12,11518760000
2020-03-13,11834130000
2020-03-16,10665710000
2020-03-17,11120670000
2020-03-18,10277960000
2020-03-19,10970740000
2020-03-20,9698920000
2020-03-23,9559330000
2020-03-24,10355510000
2020-03-25,10888020000
2020-03-26,10820810000
2020-03-27,9838510000
2020-03-30,10345170000
2020-03-31,9875520000
2020-04-01,9880600000
2020-04-02,9489440000
2020-04-03,9326880000
2020-04-06,9982200000
2020-04-07,10500360000
2020-04-08,10962640000
2020-04-09,11338560000
2020-04-13,11170920000
2020-04-14,11328400000
2020-04-15,10845800000
2020-04-16,10906760000
2020-04-17,11247120000
2020-04-20,11023600000
2020-04-21,10556240000
2020-04-22,10347960000
2020-04-23,10358120000
2020-04-24,10678160000
2020-04-27,11557000000
2020-04-28,11897360000
2020-04-29,12562840000
2020-04-30,11389360000
2020-05-01,11008360000
2020-05-04,11109960000
2020-05-05,10795000000
2020-05-06,10591800000
2020-05-07,10429240000
2020-05-08,10713720000
2020-05-11,10327640000
2020-05-12,10048240000
2020-05-13,9718040000
2020-05-14,10434320000
2020-05-15,10398760000
2020-05-18,10810240000
2020-05-19,10693400000
2020-05-20,10754360000
2020-05-21,10500360000
2020-05-22,10312400000
2020-05-26,11135360000
2020-05-27,11490960000
2020-05-28,11160760000
2020-05-29,11049000000
2020-06-01,11150600000
2020-06-02,11089640000
2020-06-03,11313160000
2020-06-04,11729720000
2020-06-05,12588240000
2020-06-08,13284200000
2020-06-09,12131040000
2020-06-10,11770360000
2020-06-11,11348720000
2020-06-12,11211560000
2020-06-15,11557000000
2020-06-16,11308080000
2020-06-17,11262360000
2020-06-18,11440160000
2020-06-19,11252200000
2020-06-22,11094720000
2020-06-23,11257280000
2020-06-24,11033760000
2020-06-25,10800080000
2020-06-26,10292080000
2020-06-29,10784840000
2020-06-30,10655500000
2020-07-01,10640350000
2020-07-02,10498950000
2020-07-06,10726200000
2020-07-07,10281800000
2020-07-08,10211100000
2020-07-09,9721250000
2020-07-10,10216150000
2020-07-13,10362600000
2020-07-14,10428250000
2020-07-15,10998900000
2020-07-16,11120100000
2020-07-17,10817100000
2020-07-20,10488850000
2020-07-21,10594900000
2020-07-22,10660550000
2020-07-23,10781750000
2020-07-24,10680750000
2020-07-27,10544400000
2020-07-28,10493900000
2020-07-29,10605000000
2020-07-30,10680750000
2020-07-31,10655500000
2020-08-03,10776700000
2020-08-04,11115050000
2020-08-05,10665600000
2020-08-06,10923150000
2020-08-07,10594900000
2020-08-10,10998900000
2020-08-11,11352400000
2020-08-12,11019100000
2020-08-13,11094850000
2020-08-14,11423100000
2020-08-17,11155450000
2020-08-18,11140300000
2020-08-19,11221100000
2020-08-20,11175650000
2020-08-21,11104950000
2020-08-24,11519050000
2020-08-25,11544300000
2020-08-26,11498850000
2020-08-27,11544300000
2020-08-28,11554400000
2020-08-31,11145350000
2020-09-01,10817100000
2020-09-02,11014050000
2020-09-03,10928200000
2020-09-04,11519050000
2020-09-08,11362500000
2020-09-09,11645300000
2020-09-10,11842250000
2020-09-11,11529150000
2020-09-14,12003850000
2020-09-15,12029100000
2020-09-16,12256350000
2020-09-17,12221000000
2020-09-18,12059400000
2020-09-21,11322100000
2020-09-22,11276650000
2020-09-23,10665600000
2020-09-24,10766600000
2020-09-25,10771650000
2020-09-28,11084750000
2020-09-29,10983750000
2020-09-30,10645530000
2020-10-01,10518390000
2020-10-02,10513500000
2020-10-05,10713990000
2020-10-06,10523280000
2020-10-07,10850910000
2020-10-08,11134530000
2020-10-09,10875360000
2020-10-12,10924260000
2020-10-13,10547730000
2020-10-14,10234770000
2020-10-15,10254330000
2020-10-16,10249440000
2020-10-19,9877800000
2020-10-20,9902250000
2020-10-21,10132080000
2020-10-22,10357020000
2020-10-23,10317900000
2020-10-26,10034280000
2020-10-27,9828900000
2020-10-28,9423030000
2020-10-29,9652860000
2020-10-30,9897360000
2020-11-02,10327680000
2020-11-03,10327680000
2020-11-04,10039170000
2020-11-05,10479270000
2020-11-06,10234770000
2020-11-09,10816680000
2020-11-10,11207880000
2020-11-11,10973160000
2020-11-12,10660200000
2020-11-13,11305680000
2020-11-16,11770230000
2020-11-17,11882700000
2020-11-18,11980500000
2020-11-19,12239670000
2020-11-20,12464610000
2020-11-23,12958500000
2020-11-24,13300800000
2020-11-25,13349700000
2020-11-27,13437720000
2020-11-30,13158990000
2020-12-01,13535520000
2020-12-02,13872930000
2020-12-03,13809360000
2020-12-04,13926720000
2020-12-07,14083200000
2020-12-08,13736010000
2020-12-09,13936500000
2020-12-10,14078310000
2020-12-11,14146770000
2020-12-14,14009850000
2020-12-15,14044080000
2020-12-16,14078310000
2020-12-17,14053860000
2020-12-18,13594200000
2020-12-21,13383930000
2020-12-22,13305690000
2020-12-23,13819140000
2020-12-24,13970730000
2020-12-28,14401050000
2020-12-29,14518410000
2020-12-30,14577090000
2020-12-31,17602650000
2021-01-04,17918550000
2021-01-05,18439200000
2021-01-06,20036250000
2021-01-07,20124000000
2021-01-08,20258550000
2021-01-11,20551050000
2021-01-12,20650500000
2021-01-13,21463650000
2021-01-14,21791250000
2021-01-15,21504600000
2021-01-19,21147750000
2021-01-20,21317400000
2021-01-21,21574800000
2021-01-22,21931650000
2021-01-25,22815000000
2021-01-26,23821200000
2021-01-27,25663950000
2021-01-28,23996700000
2021-01-29,24230700000
2021-02-01,24640200000
2021-02-02,23446800000
2021-02-03,23873850000
2021-02-04,24049350000
2021-02-05,24961950000
2021-02-08,25301250000
2021-02-09,25447500000
2021-02-10,26365950000
2021-02-11,26646750000
2021-02-12,27963000000
2021-02-16,27699750000
2021-02-17,28875600000
2021-02-18,29080350000
2021-02-19,29712150000
2021-02-22,32344650000
2021-02-23,30975750000
2021-02-24,30338100000
2021-02-25,30022200000
2021-02-26,31022550000
2021-03-01,34035300000
2021-03-02,34655400000
2021-03-03,35948250000
2021-03-04,36621000000
2021-03-05,37586250000
2021-03-08,39341250000
2021-03-09,36860850000
2021-03-10,38504699999
2021-03-11,39177450000
2021-03-12,41593500000
2021-03-15,43096950000
2021-03-16,44348850000
2021-03-17,43330949999
2021-03-18,44430750000
2021-03-19,45202950000
2021-03-22,43670250000
2021-03-23,41932800000
2021-03-24,36234900000
2021-03-25,33783750000
2021-03-26,24511500000
2021-03-29,24119550000
2021-03-30,25412400000
2021-03-31,25597940000
2021-04-01,25509590000
2021-04-05,24525960000
2021-04-06,25550820000
2021-04-07,25556710000
2021-04-08,24667320000
2021-04-09,24738000000
2021-04-12,23783820000
2021-04-13,23783820000
2021-04-14,22605820000
2021-04-15,22275980000
2021-04-16,21993260000
2021-04-19,21421930000
2021-04-20,20891830000
2021-04-21,22664720000
2021-04-22,22505690000
2021-04-23,22617600000
2021-04-26,22882650000
2021-04-27,22976890000
2021-04-28,22081610000
2021-04-29,22352550000
2021-04-30,22181739999
2021-05-03,21274680000
2021-05-04,21510280000
2021-05-05,21592739999
2021-05-06,21351250000
2021-05-07,22122840000
2021-05-10,21946140000
2021-05-11,21663420000
2021-05-12,21062640000
2021-05-13,20750470000
2021-05-14,20997850000
2021-05-17,19937650000
2021-05-18,19619590000
2021-05-19,19501790000
2021-05-20,18759650000
2021-05-21,18535830000
2021-05-24,18423920000
2021-05-25,18058740000
2021-05-26,18741980000
2021-05-27,19154280000
2021-05-28,18912790000
2021-06-01,18848000000
2021-06-02,18936350000
2021-06-03,18630070000
2021-06-04,18582950000
2021-06-07,18400360000
2021-06-08,17693560000
2021-06-09,17999840000
2021-06-10,17752460000
2021-06-11,18135310000
2021-06-14,18152980000
2021-06-15,17711230000
2021-06-16,17940940000
2021-06-17,17322490000
2021-06-18,17128119999
2021-06-21,17487410000
2021-06-22,17369610000
2021-06-23,17381390000
2021-06-24,17858480000
2021-06-25,18176540000
2021-06-28,18005730000
2021-06-29,17870260000
2021-06-30,18070520000
2021-07-01,18376800000
2021-07-02,18341460000
2021-07-06,17870260000
2021-07-07,17410840000
2021-07-08,16951420000
2021-07-09,17257700000
2021-07-12,17463850000
2021-07-13,17139900000
2021-07-14,16927860000
2021-07-15,16762940000
2021-07-16,16598020000
2021-07-19,16385980000
2021-07-20,16568570000
2021-07-21,16957310000
2021-07-22,16774720000
2021-07-23,16768830000
2021-07-26,17281260000
2021-07-27,16980869999
2021-07-28,17310710000
2021-07-29,17776020000
2021-07-30,17086890000
2021-08-02,17134010000
2021-08-03,16415430000
2021-08-04,16692260000
2021-08-05,17198800000
2021-08-06,17104560000
2021-08-09,17216470000
2021-08-10,17340160000
2021-08-11,17346050000
2021-08-12,17022100000
2021-08-13,16739380000
2021-08-16,16692260000
2021-08-17,16851290000
2021-08-18,16757050000
2021-08-19,16338860000
2021-08-20,16533230000
2021-08-23,16751160000
2021-08-24,16904300000
2021-08-25,16927860000
2021-08-26,16427210000
2021-08-27,16656920000
2021-08-30,16403650000
2021-08-31,16986760000
2021-09-01,16745270000
2021-09-02,17045660000
2021-09-03,16674590000
2021-09-07,16468440000
2021-09-08,15891220000
2021-09-09,15779310000
2021-09-10,15402350000
2021-09-13,15938340000
2021-09-14,15467140000
2021-09-15,15791090000
2021-09-16,15897110000
2021-09-17,15832320000
2021-09-20,15319890000
2021-09-21,14813350000
2021-09-22,14984160000
2021-09-23,15037170000
2021-09-24,14901700000
2021-09-27,15396460000
2021-09-28,15078400000
2021-09-29,14972380000
2021-09-30,12867660000
2021-10-01,13050180000
2021-10-04,12984270000
2021-10-05,13258050000
2021-10-06,13121160000
2021-10-07,13415220000
2021-10-08,13126230000
2021-10-11,12761190000
2021-10-12,12462060000
2021-10-13,12928500000
2021-10-14,12806820000
2021-10-15,12588810000
2021-10-18,12507690000
2021-10-19,12624300000
2021-10-20,12842310000
2021-10-21,12675000000
2021-10-22,12725700000
2021-10-25,12822030000
2021-10-26,12492480000
2021-10-27,11965200000
2021-10-28,12325170000
2021-10-29,11884080000
2021-11-01,12380940000
2021-11-02,12446850000
2021-11-03,12979200000
2021-11-04,12908220000
2021-11-05,13445640000
2021-11-08,13323960000
2021-11-09,13511550000
2021-11-10,13871520000
2021-11-11,14312610000
2021-11-12,14150370000
2021-11-15,14206140000
2021-11-16,14059110000
2021-11-17,13988130000
2021-11-18,13612950000
2021-11-19,12806820000
2021-11-22,13034970000
2021-11-23,12979200000
2021-11-24,12761190000
2021-11-26,12533040000
2021-11-29,12467130000
2021-11-30,11797890000
2021-12-01,11285820000
2021-12-02,11787750000
2021-12-03,12162930000
2021-12-06,12370800000
2021-12-07,12279540000
2021-12-08,12183210000
2021-12-09,11955060000
2021-12-10,11808030000
2021-12-13,11534250000
2021-12-14,11412570000
2021-12-15,11442990000
2021-12-16,11868870000
2021-12-17,11802960000
2021-12-20,11605230000
2021-12-21,11929710000
2021-12-22,11980410000
2021-12-23,12380940000
2021-12-27,12350520000
2021-12-28,12335310000
2021-12-29,12102090000
2021-12-30,12396150000
2021-12-31,15654100000
2022-01-03,16844449999
2022-01-04,17788750000
2022-01-05,17589250000
2022-01-06,17103800000
2022-01-07,19989900000
2022-01-10,19012350000
2022-01-11,19072200000
2022-01-12,19145350000
2022-01-13,19511100000
2022-01-14,20734700000
2022-01-18,19710600000
2022-01-19,19005700000
2022-01-20,18280850000
2022-01-21,17416350000
2022-01-24,17875200000
2022-01-25,17861900000
2022-01-26,16226000000
2022-01-27,16784599999
2022-01-28,18054750000
2022-01-31,18560150000
2022-02-01,18068050000
2022-02-02,18413850000
2022-02-03,19238450000
2022-02-04,19218500000
2022-02-07,18846100000
2022-02-08,18759650000
2022-02-09,19843600000
2022-02-10,20009850000
2022-02-11,19664050000
2022-02-14,19564300000
2022-02-15,20289150000
2022-02-16,19537700000
2022-02-17,19863550000
2022-02-18,19856900000
2022-02-22,18806200000
2022-02-23,18759650000
2022-02-24,18440450000
2022-02-25,18779600000
2022-02-28,18653250000
2022-03-01,18693150000
2022-03-02,19444600000
2022-03-03,19072200000
2022-03-04,17881850000
2022-03-07,16990750000
2022-03-08,16804550000
2022-03-09,16871050000
2022-03-10,16678199999
2022-03-11,15953349999
2022-03-14,15880200000
2022-03-15,16638300000
2022-03-16,17050600000
2022-03-17,17097150000
2022-03-18,17462900000
2022-03-21,17389750000
2022-03-22,17868550000
2022-03-23,17702300000
2022-03-24,18034800000
2022-03-25,18187750000
2022-03-28,17010699999
2022-03-29,17456250000
2022-03-30,17090500000
2022-03-31,56784373316
2022-04-01,57012239983
2022-04-04,58789599982
2022-04-05,55645039983
2022-04-06,54505706650
2022-04-07,52568839984
2022-04-08,55667826650
2022-04-11,56465359983
2022-04-12,56237493316
2022-04-13,59245333316
2022-04-14,56693226650
2022-04-18,55052586650
2022-04-19,55804546650
2022-04-20,52432119984
2022-04-21,48877399985
2022-04-22,46872173319
2022-04-25,48991333319
2022-04-26,45185959986
2022-04-27,42907293320
2022-04-28,41813533321
2022-04-29,41357799987
2022-05-02,43864333320
2022-05-03,43909906653
2022-05-04,44798586653
2022-05-05,43021226654
2022-05-06,40446333321
2022-05-09,38965199988
2022-05-10,39534866655
2022-05-11,37871439988
2022-05-12,38987986655
2022-05-13,41243866654
2022-05-16,39215853321
2022-05-17,41836319987
2022-05-18,39785519988
2022-05-19,39876666655
2022-05-20,40423546654
2022-05-23,41676813321
2022-05-24,38418319988
2022-05-25,39261426655
2022-05-26,40970426654
2022-05-27,42747786654
2022-05-31,42041399987
2022-06-01,40241253321
2022-06-02,41015999988
2022-06-03,39876666655
2022-06-06,38395533322
2022-06-07,39124706655
2022-06-08,37985373322
2022-06-09,35615559989
2022-06-10,33860986656
2022-06-13,31969693323
2022-06-14,31855759990
2022-06-15,33838199990
2022-06-16,31103799990
2022-06-17,32402639990
2022-06-21,31992479990
2022-06-22,31832973324
2022-06-23,32174773323
2022-06-24,32539359990
2022-06-27,32083626657
2022-06-28,31126586657
2022-06-29,30010039991
2022-06-30,32583760000
2022-07-01,34599000000
2022-07-05,35060320000
2022-07-06,34647560000
2022-07-07,35254560000
2022-07-08,33967720000
2022-07-11,33166480000
2022-07-12,33870600000
2022-07-13,34429040000
2022-07-14,33093640000
2022-07-15,33894880000
2022-07-18,33700640000
2022-07-19,34599000000
2022-07-20,35060320000
2022-07-21,35230280000
2022-07-22,35570200000
2022-07-25,35594480000
2022-07-26,35036040000
2022-07-27,36784200000
2022-07-28,37852520000
2022-07-29,36420000000
2022-08-01,37391200000
2022-08-02,38848000000
2022-08-03,40571880000
2022-08-04,42441440000
2022-08-05,35424520000
2022-08-08,34040560000
2022-08-09,31806800000
2022-08-10,31806800000
2022-08-11,33215040000
2022-08-12,33215040000
2022-08-15,31855360000
2022-08-16,33239320000
2022-08-17,32195280000
2022-08-18,32025320000
2022-08-19,33336440000
2022-08-22,30859880000
2022-08-23,31054119999
2022-08-24,32826560000
2022-08-25,32923680000
2022-08-26,31952480000
2022-08-29,32049600000
2022-08-30,32268119999
2022-08-31,32146720000
2022-09-01,32025320000
2022-09-02,31709680000
2022-09-06,30665640000
2022-09-07,30787040000
2022-09-08,30447119999
2022-09-09,31636840000
2022-09-12,32316680000
2022-09-13,31442600000
2022-09-14,30859880000
2022-09-15,31976760000
2022-09-16,30932720000
2022-09-19,31952480000
2022-09-20,32073880000
2022-09-21,29670160000
2022-09-22,29160280000
2022-09-23,28626119999
2022-09-26,27703480000
2022-09-27,27484960000
2022-09-28,28626119999
2022-09-29,28310480000
2022-09-30,27933500000
2022-10-03,29026550000
2022-10-04,30022440000
2022-10-05,29682380000
2022-10-06,30338210000
2022-10-07,29099420000
2022-10-10,29196580000
2022-10-11,28176400000
2022-10-12,28322140000
2022-10-13,30362500000
2022-10-14,30192470000
2022-10-17,29925280000
2022-10-18,31285520000
2022-10-19,30629690000
2022-10-20,31382680000
2022-10-21,32767210000
2022-10-24,32014220000
2022-10-25,32961530000
2022-10-26,31577000000
2022-10-27,30338210000
2022-10-28,31455550000
2022-10-31,31577000000
2022-11-01,32427150000
2022-11-02,30799720000
2022-11-03,29075130000
2022-11-04,25334470000
2022-11-07,24945830000
2022-11-08,24435740000
2022-11-09,23901360000
2022-11-10,26233200000
2022-11-11,28759360000
2022-11-14,27909210000
2022-11-15,27520570000
2022-11-16,26500390000
2022-11-17,26621840000
2022-11-18,26160330000
2022-11-21,25650240000
2022-11-22,26233200000
2022-11-23,27544860000
2022-11-25,27860630000
2022-11-28,26524680000
2022-11-29,27059060000
2022-11-30,27690600000
2022-12-01,28249270000
2022-12-02,28054950000
2022-12-05,27083350000
2022-12-06,25771690000
2022-12-07,26087460000
2022-12-08,26136040000
2022-12-09,26937610000
2022-12-12,27374830000
2022-12-13,26451810000
2022-12-14,26670420000
2022-12-15,24290000000
2022-12-16,24071390000
2022-12-19,22468250000
2022-12-20,21933870000
2022-12-21,21958159999
2022-12-22,22419670000
2022-12-23,22273930000
2022-12-27,22419670000
2022-12-28,21545230000
2022-12-29,22905470000
2022-12-30,23026920000
2023-01-03,23201279999
2023-01-04,25244160000
2023-01-05,26411520000
2023-01-06,27530240000
2023-01-09,28235520000
2023-01-10,30545920000
2023-01-11,30643200000
2023-01-12,31980800000
2023-01-13,31956480000
2023-01-17,32175360000
2023-01-18,30618880000
2023-01-19,30327040000
2023-01-20,31664640000
2023-01-23,32856320000
2023-01-24,32540160000
2023-01-25,35336960000
2023-01-26,36480000000
2023-01-27,36261120000
2023-01-30,34972160000
2023-01-31,36042240000
2023-02-01,37355520000
2023-02-02,38717440000
2023-02-03,37501440000
2023-02-06,37452800000
2023-02-07,37282560000
2023-02-08,35409920000
2023-02-09,34947840000
2023-02-10,34583040000
2023-02-13,36285440000
2023-02-14,35823360000
2023-02-15,37331200000
2023-02-16,37233920000
2023-02-17,37525760000
2023-02-21,35872000000
2023-02-22,37501440000
2023-02-23,38255360000
2023-02-24,37817600000
2023-02-27,38766080000
2023-02-28,37987840000
2023-03-01,36528640000
2023-03-02,37063680000
2023-03-03,37623040000
2023-03-06,36796160000
2023-03-07,36042240000
2023-03-08,37306880000
2023-03-09,35920640000
2023-03-10,34899200000
2023-03-13,34096640000
2023-03-14,34169600000
2023-03-15,33002240000
2023-03-16,34437120000
2023-03-17,34874880000
2023-03-20,34631680000
2023-03-21,36698880000
2023-03-22,35288320000
2023-03-23,35336960000
2023-03-24,34048000000
2023-03-27,34874880000
2023-03-28,35215360000
2023-03-29,35653120000
2023-03-30,36115200000
2023-03-31,36798700000
2023-04-03,36091970000
2023-04-04,36920550000
2023-04-05,36043230000
2023-04-06,36823070000
2023-04-10,37529800000
2023-04-11,36384410000
2023-04-12,34264220000
2023-04-13,34215479999
2023-04-14,33581860000
2023-04-17,35409610000
2023-04-18,34775990000
2023-04-19,34824730000
2023-04-20,33703710000
2023-04-21,33094460000
2023-04-24,32558320000
2023-04-25,31217970000
2023-04-26,30657460000
2023-04-27,31900330000
2023-04-28,33167570000
2023-05-01,32387729999
2023-05-02,30925530000
2023-05-03,31266710000
2023-05-04,30048210000
2023-05-05,31412930000
2023-05-08,32802020000
2023-05-09,32680170000
2023-05-10,31778479999
2023-05-11,30170060000
2023-05-12,30486870000
2023-05-15,31217970000
2023-05-16,29609550000
2023-05-17,30486870000
2023-05-18,30218800000
2023-05-19,29731400000
2023-05-22,29633920000
2023-05-23,28488530000
2023-05-24,28415420000
2023-05-25,27026330000
2023-05-26,27879280000
2023-05-30,27538100000
2023-05-31,27489360000
2023-06-01,27659950000
2023-06-02,28634750000
2023-06-05,28342310000
2023-06-06,29487700000
2023-06-07,31973440000
2023-06-08,34166740000
2023-06-09,33728080000
2023-06-12,34044890000
2023-06-13,33606229999
2023-06-14,33313790000
2023-06-15,31997810000
2023-06-16,31193600000
2023-06-20,29707030000
2023-06-21,30145690000
2023-06-22,29463330000
2023-06-23,28732229999
2023-06-26,28707860000
2023-06-27,29901990000
2023-06-28,30340650000
2023-06-29,30267540000
2023-06-30,30572519999
2023-07-03,31718380000
2023-07-05,31279540000
2023-07-06,30889460000
2023-07-07,30572519999
2023-07-10,31572100000
2023-07-11,32425400000
2023-07-12,32084080000
2023-07-13,31937800000
2023-07-14,30231200000
2023-07-17,30011780000
2023-07-18,31133260000
2023-07-19,32376640000
2023-07-20,31962180000
2023-07-21,31523340000
2023-07-24,30743180000
2023-07-25,30548140000
2023-07-26,31108880000
2023-07-27,29963019999
2023-07-28,31182019999
2023-07-31,31864660000
2023-08-01,31377060000
2023-08-02,30596900000
2023-08-03,31425820000
2023-08-04,34058860000
2023-08-07,35277860000
2023-08-08,35155960000
2023-08-09,34400180000
2023-08-10,34424560000
2023-08-11,33400600000
2023-08-14,32986140000
2023-08-15,32717960000
2023-08-16,32157220000
2023-08-17,31108880000
2023-08-18,31157640000
2023-08-21,30840700000
2023-08-22,30572519999
2023-08-23,30962600000
2023-08-24,30962600000
2023-08-25,29914260000
2023-08-28,31182019999
2023-08-29,31572100000
2023-08-30,31962180000
2023-08-31,32035320000
2023-09-01,28183280000
2023-09-05,28378320000
2023-09-06,28012620000
2023-09-07,26891140000
2023-09-08,27598160000
2023-09-11,28232040000
2023-09-12,27622540000
2023-09-13,27817580000
2023-09-14,28597740000
2023-09-15,28865920000
2023-09-18,28427080000
2023-09-19,28378320000
2023-09-20,28037000000
2023-09-21,28061380000
2023-09-22,27061800000
2023-09-25,25989080000
2023-09-26,26062220000
2023-09-27,26891140000
2023-09-28,26062220000
2023-09-29,26476680000
2023-10-02,25602360000
2023-10-03,25212600000
2023-10-04,25066439999
2023-10-05,24579240000
2023-10-06,25042080000
2023-10-09,25651080000
2023-10-10,25992120000
2023-10-11,26698560000
2023-10-12,25139520000
2023-10-13,25261320000
2023-10-16,26552400000
2023-10-17,26601120000
2023-10-18,25772880000
2023-10-19,25310040000
2023-10-20,25163880000
2023-10-23,24701040000
2023-10-24,24554880000
2023-10-25,23702280000
2023-10-26,23872800000
2023-10-27,23263800000
2023-10-30,23994600000
2023-10-31,24213840000
2023-11-01,24554880000
2023-11-02,26990880000
2023-11-03,28671720000
2023-11-06,27892200000
2023-11-07,28281960000
2023-11-08,22898400000
2023-11-09,23483040000
2023-11-10,24676680000
2023-11-13,24092040000
2023-11-14,25431840000
2023-11-15,25724160000
2023-11-16,25139520000
2023-11-17,26089560000
2023-11-20,26162640000
2023-11-21,25772880000
2023-11-22,25967760000
2023-11-24,26430600000
2023-11-27,26260080000
2023-11-28,25870320000
2023-11-29,26260080000
2023-11-30,25456200000
2023-12-01,27599880000
2023-12-04,27746040000
2023-12-05,26479320000
2023-12-06,26601120000
2023-12-07,26357520000
2023-12-08,27940920000
2023-12-11,27843480000
2023-12-12,27356280000
2023-12-13,28939680000
2023-12-14,30425640000
2023-12-15,29865360000
2023-12-18,29158920000
2023-12-19,30108960000
2023-12-20,28403760000
2023-12-21,27989640000
2023-12-22,27453720000
2023-12-26,28014000000
2023-12-27,27989640000
2023-12-28,28476840000
2023-12-29,27721680000
2024-01-02,28403760000
2024-01-03,27526800000
2024-01-04,27648600000
2024-01-05,27283200000
2024-01-08,27770400000
2024-01-09,26869080000
2024-01-10,26722920000
2024-01-11,25675439999
2024-01-12,25943400000
