,GHC
2018-07-17,2997485700
2018-07-18,3004113200
2018-07-19,2993509200
2018-07-20,2997750800
2018-07-23,2982109900
2018-07-24,2965408599
2018-07-25,2984495800
2018-07-26,2985821300
2018-07-27,2994304500
2018-07-30,2977073000
2018-07-31,2963818000
2018-08-01,2936777800
2018-08-02,2927764400
2018-08-03,2965673700
2018-08-06,2991388400
2018-08-07,3005438700
2018-08-08,2999341400
2018-08-09,2989797800
2018-08-10,2957985800
2018-08-13,2949767700
2018-08-14,2950828099
2018-08-15,3007559500
2018-08-16,2992979000
2018-08-17,3017368200
2018-08-20,3012596400
2018-08-21,3052891599
2018-08-22,3020549400
2018-08-23,2974952200
2018-08-24,3003583000
2018-08-27,3000666900
2018-08-28,2990062900
2018-08-29,2998546099
2018-08-30,2995895099
2018-08-31,2983170300
2018-09-04,2966203900
2018-09-05,2991388400
2018-09-06,2949237500
2018-09-07,2971771000
2018-09-10,2933331500
2018-09-11,2933596599
2018-09-12,2976542800
2018-09-13,2969120000
2018-09-14,3030623200
2018-09-17,3012066200
2018-09-18,3034864800
2018-09-19,3069062700
2018-09-20,3116515599
2018-09-21,3087619700
2018-09-24,3064556000
2018-09-25,3077545900
2018-09-26,3040166800
2018-09-27,3030623200
2018-09-28,3071448599
2018-10-01,3040790000
2018-10-02,3026877200
2018-10-03,3065927900
2018-10-04,3036995600
2018-10-05,3074728800
2018-10-08,3076415200
2018-10-09,3045374900
2018-10-10,3047746400
2018-10-11,3027404200
2018-10-12,3025717800
2018-10-15,3001792000
2018-10-16,3019920800
2018-10-17,3001265000
2018-10-18,2988090000
2018-10-19,2995573400
2018-10-22,2996205800
2018-10-23,2970699000
2018-10-24,2916945000
2018-10-25,2981502500
2018-10-26,2952095900
2018-10-29,2934915700
2018-10-30,2968327500
2018-10-31,3062133499
2018-11-01,3180445000
2018-11-02,3226083200
2018-11-05,3256385700
2018-11-06,3354934700
2018-11-07,3437779100
2018-11-08,3416172100
2018-11-09,3406053699
2018-11-12,3416593699
2018-11-13,3391245000
2018-11-14,3359361500
2018-11-15,3381706300
2018-11-16,3401468800
2018-11-19,3368373200
2018-11-20,3368109700
2018-11-21,3327478000
2018-11-23,3309138400
2018-11-26,3354987400
2018-11-27,3464076400
2018-11-28,3551980000
2018-11-29,3485841500
2018-11-30,3472719200
2018-12-03,3479675600
2018-12-04,3449215000
2018-12-06,3433457700
2018-12-07,3414064100
2018-12-10,3431718599
2018-12-11,3512771199
2018-12-12,3491954700
2018-12-13,3465077700
2018-12-14,3452377000
2018-12-17,3378228100
2018-12-18,3447844800
2018-12-19,3387134400
2018-12-20,3332537200
2018-12-21,3319520300
2018-12-24,3269929600
2018-12-26,3361047900
2018-12-27,3406159100
2018-12-28,3398517600
2018-12-31,3384824720
2019-01-02,3449606560
2019-01-03,3515867920
2019-01-04,3547941800
2019-01-07,3455207600
2019-01-08,3473384560
2019-01-09,3494679080
2019-01-10,3493780800
2019-01-11,3512856039
2019-01-14,3494626240
2019-01-15,3509315760
2019-01-16,3538219240
2019-01-17,3529712000
2019-01-18,3482790080
2019-01-22,3500914199
2019-01-23,3519302520
2019-01-24,3498747760
2019-01-25,3509527119
2019-01-28,3513067400
2019-01-29,3510108360
2019-01-30,3482156000
2019-01-31,3513860000
2019-02-01,3513860000
2019-02-04,3517453119
2019-02-05,3508576000
2019-02-06,3498008000
2019-02-07,3520200800
2019-02-08,3513014560
2019-02-11,3517558800
2019-02-12,3515762240
2019-02-13,3520253640
2019-02-14,3492037080
2019-02-15,3507519199
2019-02-19,3529817680
2019-02-20,3561416000
2019-02-21,3584401400
2019-02-22,3598668199
2019-02-25,3624506960
2019-02-26,3558932520
2019-02-27,3563212560
2019-02-28,3612723640
2019-03-01,3595814840
2019-03-04,3601680080
2019-03-05,3590847880
2019-03-06,3592063199
2019-03-07,3586303640
2019-03-08,3583555960
2019-03-11,3625775119
2019-03-12,3629473920
2019-03-13,3632961360
2019-03-14,3626145000
2019-03-15,3611244119
2019-03-18,3551746280
2019-03-19,3606435680
2019-03-20,3457004160
2019-03-21,3526647280
2019-03-22,3528285320
2019-03-25,3476713480
2019-03-26,3558192760
2019-03-27,3612617960
2019-03-28,3608126560
2019-03-29,3609923119
2019-04-01,3620753500
2019-04-02,3610130650
2019-04-03,3609655000
2019-04-04,3620859200
2019-04-05,3655317400
2019-04-08,3667790000
2019-04-09,3683645000
2019-04-10,3663403450
2019-04-11,3685441900
2019-04-12,3701191200
2019-04-15,3679892650
2019-04-16,3702512450
2019-04-17,3707533200
2019-04-18,3739983100
2019-04-22,3682640849
2019-04-23,3768099300
2019-04-24,3835430200
2019-04-25,3829352450
2019-04-26,3891715450
2019-04-29,3916977750
2019-04-30,3929027549
2019-05-01,3842036450
2019-05-02,3824648799
2019-05-03,3787336700
2019-05-06,3759749000
2019-05-07,3621229150
2019-05-08,3665358900
2019-05-09,3739296050
2019-05-10,3700028500
2019-05-13,3638881050
2019-05-14,3668582750
2019-05-15,3702671000
2019-05-16,3688560049
2019-05-17,3642791950
2019-05-20,3604211450
2019-05-21,3651512200
2019-05-22,3622233300
2019-05-23,3527473250
2019-05-24,3584022750
2019-05-28,3563199850
2019-05-29,3543698200
2019-05-30,3567744950
2019-05-31,3596653900
2019-06-03,3621757650
2019-06-04,3671172400
2019-06-05,3658118450
2019-06-06,3677461550
2019-06-07,3686657450
2019-06-10,3712976749
2019-06-11,3728356100
2019-06-12,3723969550
2019-06-13,3713399550
2019-06-14,3724550900
2019-06-17,3701825400
2019-06-18,3738186200
2019-06-19,3753724100
2019-06-20,3774916950
2019-06-21,3732214150
2019-06-24,3674501950
2019-06-25,3641840650
2019-06-26,3596125400
2019-06-27,3611293349
2019-06-28,3646808550
2019-07-01,3710387099
2019-07-02,3761387350
2019-07-03,3809586550
2019-07-05,3815188650
2019-07-08,3808529550
2019-07-09,3815770000
2019-07-10,3833316200
2019-07-11,3874803450
2019-07-12,3907094800
2019-07-15,3894305100
2019-07-16,3909103100
2019-07-17,3881039750
2019-07-18,3877551650
2019-07-19,3851549450
2019-07-22,3833844700
2019-07-23,3897634650
2019-07-24,3886377600
2019-07-25,3878502950
2019-07-26,3897106150
2019-07-29,3890394200
2019-07-30,3937272150
2019-07-31,3925328050
2019-08-01,3797166800
2019-08-02,3739137500
2019-08-05,3646650000
2019-08-06,3681425300
2019-08-07,3705736299
2019-08-08,3745373799
2019-08-09,3797325350
2019-08-12,3725343650
2019-08-13,3769314850
2019-08-14,3723811000
2019-08-15,3710809900
2019-08-16,3779409200
2019-08-19,3783161550
2019-08-20,3768046450
2019-08-21,3786121150
2019-08-22,3810273600
2019-08-23,3706951850
2019-08-26,3681372450
2019-08-27,3627941100
2019-08-28,3625351450
2019-08-29,3630689300
2019-08-30,3720957099
2019-09-03,3705577750
2019-09-04,3726030700
2019-09-05,3747065000
2019-09-06,3733376850
2019-09-09,3772697250
2019-09-10,3684014950
2019-09-11,3719265900
2019-09-12,3684543450
2019-09-13,3703939400
2019-09-16,3626408450
2019-09-17,3653679050
2019-09-18,3668582750
2019-09-19,3589572000
2019-09-20,3583705650
2019-09-23,3592161650
2019-09-24,3598715049
2019-09-25,3567903500
2019-09-26,3552312750
2019-09-27,3470395250
2019-09-30,3505669800
2019-10-01,3508576000
2019-10-02,3468787480
2019-10-03,3461548400
2019-10-04,3515603720
2019-10-07,3492776840
2019-10-08,3412935600
2019-10-09,3421707039
2019-10-10,3394970000
2019-10-11,3413992400
2019-10-14,3390320080
2019-10-15,3401416480
2019-10-16,3388365000
2019-10-17,3401257960
2019-10-18,3394970000
2019-10-21,3434600000
2019-10-22,3434652840
2019-10-23,3431165400
2019-10-24,3427360920
2019-10-25,3434600000
2019-10-28,3432803440
2019-10-29,3404639720
2019-10-30,3323318960
2019-10-31,3327123440
2019-11-01,3343398160
2019-11-04,3343715199
2019-11-05,3366542080
2019-11-06,3325696760
2019-11-07,3337163039
2019-11-08,3357876320
2019-11-11,3338959600
2019-11-12,3308576600
2019-11-13,3307572640
2019-11-14,3339805039
2019-11-15,3330769400
2019-11-18,3342394199
2019-11-19,3378114039
2019-11-20,3325379720
2019-11-21,3323636000
2019-11-22,3324587119
2019-11-25,3334204000
2019-11-26,3315815680
2019-11-27,3342711240
2019-11-29,3337427240
2019-12-02,3299858000
2019-12-03,3274864680
2019-12-04,3317612240
2019-12-05,3322156480
2019-12-06,3328550119
2019-12-09,3324798480
2019-12-10,3322209320
2019-12-11,3382499760
2019-12-12,3439038560
2019-12-13,3370769280
2019-12-16,3381020240
2019-12-17,3395392720
2019-12-18,3444428240
2019-12-19,3422446800
2019-12-20,3434600000
2019-12-23,3417374160
2019-12-24,3401627840
2019-12-26,3404005640
2019-12-27,3378431080
2019-12-30,3377691320
2019-12-31,3369762328
2020-01-02,3370342421
2020-01-03,3371238929
2020-01-06,3366439975
2020-01-07,3341601432
2020-01-08,3344449163
2020-01-09,3296723300
2020-01-10,3250526774
2020-01-13,3292557175
2020-01-14,3264343544
2020-01-15,3257435159
2020-01-16,3291027838
2020-01-17,3286176148
2020-01-21,3248786494
2020-01-22,3240770659
2020-01-23,3209920239
2020-01-24,3147270156
2020-01-27,3073229149
2020-01-28,3081350456
2020-01-29,3002299552
2020-01-30,2953202560
2020-01-31,2896353410
2020-02-03,2907797070
2020-02-04,2850684242
2020-02-05,2894876809
2020-02-06,2905423961
2020-02-07,2895087752
2020-02-10,2897935483
2020-02-11,2885700787
2020-02-12,2894771337
2020-02-13,2881112776
2020-02-14,2836234644
2020-02-18,2831435690
2020-02-19,2836762001
2020-02-20,2799741498
2020-02-21,2750697241
2020-02-24,2633623854
2020-02-25,2594599392
2020-02-26,2504632185
2020-02-27,2596339672
2020-02-28,2651975898
2020-03-02,2642430726
2020-03-03,2582628374
2020-03-04,2609523612
2020-03-05,2566016610
2020-03-06,2557842567
2020-03-09,2400162644
2020-03-10,2525462810
2020-03-11,2367044587
2020-03-12,2130419232
2020-03-13,2269325224
2020-03-16,1940148610
2020-03-17,1802086390
2020-03-18,1464050169
2020-03-19,1704050612
2020-03-20,1672356421
2020-03-23,1481927591
2020-03-24,1627003667
2020-03-25,1787636792
2020-03-26,1802086390
2020-03-27,1850023196
2020-03-30,1819330984
2020-03-31,1772719320
2020-04-01,1699507680
2020-04-02,1755416639
2020-04-03,1763314560
2020-04-06,1831486080
2020-04-07,1966010520
2020-04-08,1849360320
2020-04-09,2035533000
2020-04-13,1920077879
2020-04-14,1893214560
2020-04-15,1779162360
2020-04-16,1740815879
2020-04-17,1857621960
2020-04-20,1742218800
2020-04-21,1762431240
2020-04-22,1747466760
2020-04-23,1726474920
2020-04-24,1803739440
2020-04-27,1907919240
2020-04-28,1955618520
2020-04-29,2083959720
2020-04-30,2026491960
2020-05-01,1904957520
2020-05-04,1905425160
2020-05-05,1845463320
2020-05-06,1763678280
2020-05-07,1797140520
2020-05-08,1933951200
2020-05-11,1782072120
2020-05-12,1743777600
2020-05-13,1649937840
2020-05-14,1714004520
2020-05-15,1690414680
2020-05-18,1735827720
2020-05-19,1711666320
2020-05-20,1768874280
2020-05-21,1770173280
2020-05-22,1807792320
2020-05-26,1854504360
2020-05-27,1969647720
2020-05-28,1854088680
2020-05-29,1861363080
2020-06-01,1863285600
2020-06-02,1871443320
2020-06-03,1927040520
2020-06-04,1944758879
2020-06-05,2009449080
2020-06-08,2117733720
2020-06-09,2025400800
2020-06-10,1937692320
2020-06-11,1794178800
2020-06-12,1807376639
2020-06-15,1820834280
2020-06-16,1813092240
2020-06-17,1766743920
2020-06-18,1736087520
2020-06-19,1693116600
2020-06-22,1694207760
2020-06-23,1693168560
2020-06-24,1677216840
2020-06-25,1676541360
2020-06-26,1701066480
2020-06-29,1800362040
2020-06-30,1733910200
2020-07-01,1705068200
2020-07-02,1704056200
2020-07-06,1767205000
2020-07-07,1680628400
2020-07-08,1745092800
2020-07-09,1675669600
2020-07-10,1742309800
2020-07-13,1723284200
2020-07-14,1748887800
2020-07-15,1813605200
2020-07-16,1811328200
2020-07-17,1836678800
2020-07-20,1966113600
2020-07-21,1954576799
2020-07-22,2034474200
2020-07-23,2055726200
2020-07-24,2054866000
2020-07-27,2058509200
2020-07-28,2051071000
2020-07-29,2081785200
2020-07-30,2066149800
2020-07-31,2015752200
2020-08-03,2027289000
2020-08-04,2025518000
2020-08-05,2065795600
2020-08-06,2066352200
2020-08-07,2072829000
2020-08-10,2118520800
2020-08-11,2141948600
2020-08-12,2105162400
2020-08-13,2076978200
2020-08-14,2077433600
2020-08-17,2075814400
2020-08-18,2043481000
2020-08-19,2045049600
2020-08-20,2029009400
2020-08-21,2066149800
2020-08-24,2134662200
2020-08-25,2116800399
2020-08-26,2112752400
2020-08-27,2149791600
2020-08-28,2251548200
2020-08-31,2165427000
2020-09-01,2202365000
2020-09-02,2219113600
2020-09-03,2168412400
2020-09-04,2135168200
2020-09-08,2079609400
2020-09-09,2061241600
2020-09-10,2018383400
2020-09-11,2172511000
2020-09-14,2215419800
2020-09-15,2219569000
2020-09-16,2224021800
2020-09-17,2192346200
2020-09-18,2168412400
2020-09-21,2089780000
2020-09-22,2078496200
2020-09-23,2023949400
2020-09-24,2060836799
2020-09-25,2074954200
2020-09-28,2048996400
2020-09-29,2007808000
2020-09-30,2008426700
2020-10-01,1999530400
2020-10-02,2028455800
2020-10-05,2036109600
2020-10-06,2060611700
2020-10-07,2027710300
2020-10-08,2060412900
2020-10-09,2055691400
2020-10-12,2065532000
2020-10-13,2040383800
2020-10-14,2025026500
2020-10-15,2055393200
2020-10-16,2037749700
2020-10-19,2016627200
2020-10-20,2019062500
2020-10-21,2029151599
2020-10-22,2044608300
2020-10-23,2046596300
2020-10-26,2041626300
2020-10-27,1992970000
2020-10-28,1938449099
2020-10-29,1924185200
2020-10-30,1890289799
2020-11-02,1955496200
2020-11-03,1966132000
2020-11-04,2006389000
2020-11-05,2126513900
2020-11-06,2110311700
2020-11-09,2164285900
2020-11-10,2255833300
2020-11-11,2236698800
2020-11-12,2218558300
2020-11-13,2220347500
2020-11-16,2243805900
2020-11-17,2276806700
2020-11-18,2272880400
2020-11-19,2259709900
2020-11-20,2228150400
2020-11-23,2319846900
2020-11-24,2303545300
2020-11-25,2295990900
2020-11-27,2306328500
2020-11-30,2221689400
2020-12-01,2236500000
2020-12-02,2236500000
2020-12-03,2270991800
2020-12-04,2303346500
2020-12-07,2278794700
2020-12-08,2244601100
2020-12-09,2251608800
2020-12-10,2258815300
2020-12-11,2258517100
2020-12-14,2258666200
2020-12-15,2310851200
2020-12-16,2306278800
2020-12-17,2312640400
2020-12-18,2398969300
2020-12-21,2491510700
2020-12-22,2465219400
2020-12-23,2523169600
2020-12-24,2604777000
2020-12-28,2601695600
2020-12-29,2600502800
2020-12-30,2603087200
2020-12-31,2649298460
2021-01-04,2612194970
2021-01-05,2625605870
2021-01-06,2672693030
2021-01-07,2678802440
2021-01-08,2730210890
2021-01-11,2725144550
2021-01-12,2738058750
2021-01-13,2720475570
2021-01-14,2778688809
2021-01-15,2765377250
2021-01-19,2755294240
2021-01-20,2783506800
2021-01-21,2778539800
2021-01-22,2777894090
2021-01-25,2823987850
2021-01-26,2845544630
2021-01-27,2830246269
2021-01-28,2845842650
2021-01-29,2821802370
2021-02-01,2880860000
2021-02-02,2924221910
2021-02-03,2892035750
2021-02-04,2942997170
2021-02-05,2911655400
2021-02-08,2950795360
2021-02-09,2960481010
2021-02-10,2961424740
2021-02-11,3029870000
2021-02-12,3011194080
2021-02-16,2969570620
2021-02-17,2998528230
2021-02-18,3024108280
2021-02-19,3021078410
2021-02-22,3049887010
2021-02-23,3079540000
2021-02-24,3077801550
2021-02-25,2912946820
2021-02-26,2984322610
2021-03-01,2902118760
2021-03-02,2845047930
2021-03-03,2821951380
2021-03-04,2815345269
2021-03-05,2837895450
2021-03-08,2940414330
2021-03-09,2910165300
2021-03-10,2945281990
2021-03-11,2988296210
2021-03-12,2988594230
2021-03-15,2999869320
2021-03-16,2983080860
2021-03-17,2998776580
2021-03-18,3006972130
2021-03-19,2985017990
2021-03-22,2930778350
2021-03-23,2867697450
2021-03-24,2839484890
2021-03-25,2858111140
2021-03-26,2840229940
2021-03-29,2755939950
2021-03-30,2858756850
2021-03-31,2794201920
2021-04-01,2852675280
2021-04-05,2939963040
2021-04-06,2987655840
2021-04-07,3031125840
2021-04-08,3042204480
2021-04-09,3076135920
2021-04-12,3102466320
2021-04-13,3123679680
2021-04-14,3147377040
2021-04-15,3249568800
2021-04-16,3263280480
2021-04-19,3199590720
2021-04-20,3171571200
2021-04-21,3212805600
2021-04-22,3183891840
2021-04-23,3201031440
2021-04-26,3197851920
2021-04-27,3186425520
2021-04-28,3157263360
2021-04-29,3202422480
2021-04-30,3157710480
2021-05-03,3181705920
2021-05-04,3158853120
2021-05-05,3101870160
2021-05-06,3236006160
2021-05-07,3271825440
2021-05-10,3318872400
2021-05-11,3320164079
2021-05-12,3207589200
2021-05-13,3304713600
2021-05-14,3233273760
2021-05-17,3276892800
2021-05-18,3292641360
2021-05-19,3267801360
2021-05-20,3307197600
2021-05-21,3363584400
2021-05-24,3324287520
2021-05-25,3238639200
2021-05-26,3289461840
2021-05-27,3312563040
2021-05-28,3291498720
2021-06-01,3355436880
2021-06-02,3254238720
2021-06-03,3214544400
2021-06-04,3316090320
2021-06-07,3339390239
2021-06-08,3300242400
2021-06-09,3282655680
2021-06-10,3252003120
2021-06-11,3262634640
2021-06-14,3235807440
2021-06-15,3182401440
2021-06-16,3191741280
2021-06-17,3178377360
2021-06-18,3184885440
2021-06-21,3191691600
2021-06-22,3151848239
2021-06-23,3131479440
2021-06-24,3151450800
2021-06-25,3128399280
2021-06-28,3117320640
2021-06-29,3117121920
2021-06-30,3144777900
2021-07-01,3165118000
2021-07-02,3170922370
2021-07-06,3251885890
2021-07-07,3258583240
2021-07-08,3232835650
2021-07-09,3323373900
2021-07-12,3307349870
2021-07-13,3284182000
2021-07-14,3251935500
2021-07-15,3214926440
2021-07-16,3227130500
2021-07-19,3155196000
2021-07-20,3249455000
2021-07-21,3281701500
2021-07-22,3256350790
2021-07-23,3243303360
2021-07-26,3214132680
2021-07-27,3200886810
2021-07-28,3252630040
2021-07-29,3291177010
2021-07-30,3297378260
2021-08-02,3304770150
2021-08-03,3271829110
2021-08-04,3195776979
2021-08-05,3219589780
2021-08-06,3177074010
2021-08-09,3122503010
2021-08-10,3128208159
2021-08-11,3127215960
2021-08-12,3078647770
2021-08-13,3090703000
2021-08-16,3080781000
2021-08-17,3048931380
2021-08-18,2947578150
2021-08-19,2950306700
2021-08-20,2989349770
2021-08-23,3008697670
2021-08-24,3024969750
2021-08-25,3015196580
2021-08-26,3008102350
2021-08-27,3075125460
2021-08-30,3050915780
2021-08-31,3059994409
2021-09-01,3020951340
2021-09-02,2995551020
2021-09-03,2982156320
2021-09-07,2971887050
2021-09-08,2986571610
2021-09-09,2965189700
2021-09-10,2935026820
2021-09-13,2945097650
2021-09-14,2909576890
2021-09-15,2892263000
2021-09-16,2880852700
2021-09-17,2903623690
2021-09-20,2894892330
2021-09-21,2890923530
2021-09-22,2887897320
2021-09-23,2937209659
2021-09-24,2963155690
2021-09-27,2996146340
2021-09-28,2967273320
2021-09-29,2955863020
2021-09-30,2892186440
2021-10-01,2932980230
2021-10-04,2945449090
2021-10-05,2980057539
2021-10-06,2957868860
2021-10-07,2990808250
2021-10-08,2958605210
2021-10-11,2925518550
2021-10-12,2908729770
2021-10-13,2861554280
2021-10-14,2854632590
2021-10-15,2811138850
2021-10-18,2790815590
2021-10-19,2811187940
2021-10-20,2826454930
2021-10-21,2819729600
2021-10-22,2836027480
2021-10-25,2906422539
2021-10-26,2979763000
2021-10-27,2863125160
2021-10-28,2866021470
2021-10-29,2875937650
2021-11-01,2983592020
2021-11-02,2847465450
2021-11-03,2973970380
2021-11-04,2903968039
2021-11-05,2982315680
2021-11-08,2920069560
2021-11-09,2906078910
2021-11-10,2922425880
2021-11-11,2903231690
2021-11-12,2915946000
2021-11-15,2903968039
2021-11-16,2937643780
2021-11-17,2955218000
2021-11-18,2928218500
2021-11-19,2924733110
2021-11-22,2913246050
2021-11-23,2945645450
2021-11-24,2960961530
2021-11-26,2916191450
2021-11-29,2830185770
2021-11-30,2781046680
2021-12-01,2747321850
2021-12-02,2843636430
2021-12-03,2823460440
2021-12-06,2940098280
2021-12-07,2891106460
2021-12-08,2925076740
2021-12-09,2873139520
2021-12-10,2876968539
2021-12-13,2849429050
2021-12-14,2842065550
2021-12-15,2837500180
2021-12-16,2806818930
2021-12-17,2796019130
2021-12-20,2750807240
2021-12-21,2857823440
2021-12-22,2861603369
2021-12-23,2874317680
2021-12-27,2879472130
2021-12-28,2892530070
2021-12-29,2884135680
2021-12-30,2901219000
2021-12-31,3067901930
2022-01-03,3210963200
2022-01-04,3175989420
2022-01-05,3158892210
2022-01-06,3119339690
2022-01-07,3074282940
2022-01-10,3063177060
2022-01-11,3054409259
2022-01-12,3017828050
2022-01-13,3034973970
2022-01-14,3082076540
2022-01-18,2992596270
2022-01-19,2971115160
2022-01-20,2905989890
2022-01-21,2896540150
2022-01-24,2941694320
2022-01-25,2891084630
2022-01-26,2834922000
2022-01-27,2779782279
2022-01-28,2797610140
2022-01-31,2898829520
2022-02-01,2880222300
2022-02-02,2828053890
2022-02-03,2804867930
2022-02-04,2814561220
2022-02-07,2809495380
2022-02-08,2886992990
2022-02-09,2960642509
2022-02-10,2864391550
2022-02-11,2906428279
2022-02-14,2878517450
2022-02-15,2951046640
2022-02-16,2963759950
2022-02-17,2898732100
2022-02-18,2918703200
2022-02-22,2864635100
2022-02-23,2808472470
2022-02-24,2865609300
2022-02-25,2912419610
2022-02-28,2928104230
2022-03-01,2868385770
2022-03-02,2888551710
2022-03-03,2846222720
2022-03-04,2797951110
2022-03-07,2729659690
2022-03-08,2796294970
2022-03-09,2835701360
2022-03-10,2823669990
2022-03-11,2837016529
2022-03-14,2845443360
2022-03-15,2869213840
2022-03-16,2912370900
2022-03-17,2909935400
2022-03-18,2946419190
2022-03-21,2926399380
2022-03-22,2923866460
2022-03-23,2878079060
2022-03-24,2950754380
2022-03-25,2980905870
2022-03-28,2963857370
2022-03-29,2968387400
2022-03-30,2978372950
2022-03-31,2960084078
2022-04-01,3000118577
2022-04-04,2934330325
2022-04-05,2916418880
2022-04-06,2932006678
2022-04-07,2910561354
2022-04-08,2952338588
2022-04-11,2936605563
2022-04-12,2935104874
2022-04-13,2959793622
2022-04-14,2969862759
2022-04-18,2988887618
2022-04-19,3024904144
2022-04-20,3064987053
2022-04-21,3035263737
2022-04-22,2989855804
2022-04-25,2974897327
2022-04-26,2875900288
2022-04-27,2903832460
2022-04-28,2934959646
2022-04-29,2867622296
2022-05-02,2863749551
2022-05-03,2827103704
2022-05-04,2942075815
2022-05-05,2928763255
2022-05-06,2860118853
2022-05-09,2900153352
2022-05-10,2939994214
2022-05-11,2897103566
2022-05-12,2898507436
2022-05-13,2950499035
2022-05-16,2890713537
2022-05-17,2989129664
2022-05-18,2943044001
2022-05-19,2929779850
2022-05-20,2906252925
2022-05-23,2867089794
2022-05-24,2858279299
2022-05-25,2857069066
2022-05-26,2889261258
2022-05-27,2960422943
2022-05-31,2967587521
2022-06-01,2953548821
2022-06-02,2977947113
2022-06-03,2943286048
2022-06-06,2930893264
2022-06-07,2933846232
2022-06-08,2910512945
2022-06-09,2872511636
2022-06-10,2831993044
2022-06-13,2752698594
2022-06-14,2759621125
2022-06-15,2732269865
2022-06-16,2630029402
2022-06-17,2602339277
2022-06-21,2633998966
2022-06-22,2641454000
2022-06-23,2668805260
2022-06-24,2728784395
2022-06-27,2761557498
2022-06-28,2703175870
2022-06-29,2716682067
2022-06-30,2725366720
2022-07-01,2793640320
2022-07-05,2738829120
2022-07-06,2693585840
2022-07-07,2732194080
2022-07-08,2712577439
2022-07-11,2685796880
2022-07-12,2702336400
2022-07-13,2702096000
2022-07-14,2706663600
2022-07-15,2742819760
2022-07-18,2724597439
2022-07-19,2800323439
2022-07-20,2810804880
2022-07-21,2791909439
2022-07-22,2776235360
2022-07-25,2775754560
2022-07-26,2790178560
2022-07-27,2841720320
2022-07-28,2873982000
2022-07-29,2858307920
2022-08-01,2879511200
2022-08-02,2892060080
2022-08-03,2899368240
2022-08-04,2818257280
2022-08-05,2780466400
2022-08-08,2801092720
2022-08-09,2808352800
2022-08-10,2835469920
2022-08-11,2852394080
2022-08-12,2911532479
2022-08-15,2944371120
2022-08-16,2912013280
2022-08-17,2866048800
2022-08-18,2865231439
2022-08-19,2845614800
2022-08-22,2785851360
2022-08-23,2768494479
2022-08-24,2777822000
2022-08-25,2810131760
2022-08-26,2767004000
2022-08-29,2762099840
2022-08-30,2734742320
2022-08-31,2718587439
2022-09-01,2706615520
2022-09-02,2659016320
2022-09-06,2670507439
2022-09-07,2693585840
2022-09-08,2662141520
2022-09-09,2699643920
2022-09-12,2790274720
2022-09-13,2657093120
2022-09-14,2666901439
2022-09-15,2680892720
2022-09-16,2660218320
2022-09-19,2720126000
2022-09-20,2672430640
2022-09-21,2657477760
2022-09-22,2613917280
2022-09-23,2573914720
2022-09-26,2544105120
2022-09-27,2526988640
2022-09-28,2608965040
2022-09-29,2590406160
2022-09-30,2566702580
2022-10-03,2611693110
2022-10-04,2695901259
2022-10-05,2651435540
2022-10-06,2632590090
2022-10-07,2559212110
2022-10-10,2629202680
2022-10-11,2652437450
2022-10-12,2653582490
2022-10-13,2753678070
2022-10-14,2690032930
2022-10-17,2749575009
2022-10-18,2851340440
2022-10-19,2809260220
2022-10-20,2807638080
2022-10-21,2835548430
2022-10-24,2812170529
2022-10-25,2933210800
2022-10-26,2905014190
2022-10-27,2947619220
2022-10-28,2995281509
2022-10-31,2976483770
2022-11-01,3044613650
2022-11-02,3011693750
2022-11-03,3070520180
2022-11-04,3053917100
2022-11-07,3048669000
2022-11-08,3045472430
2022-11-09,3011025810
2022-11-10,3155777950
2022-11-11,3137648150
2022-11-14,3099957250
2022-11-15,3112314140
2022-11-16,3108688180
2022-11-17,3038888450
2022-11-18,3091226320
2022-11-21,3077295000
2022-11-22,3077151870
2022-11-23,3061789250
2022-11-25,3066989640
2022-11-28,3057161380
2022-11-29,3089699600
2022-11-30,3070997279
2022-12-01,3098287400
2022-12-02,2899336700
2022-12-05,2954060070
2022-12-06,2928439800
2022-12-07,2912886340
2022-12-08,2928916900
2022-12-09,2867466420
2022-12-12,2909308090
2022-12-13,2919852000
2022-12-14,2888077140
2022-12-15,2847953029
2022-12-16,2870233600
2022-12-19,2790939580
2022-12-20,2787790720
2022-12-21,2831970180
2022-12-22,2841273630
2022-12-23,2850195400
2022-12-27,2853201130
2022-12-28,2828248800
2022-12-29,2892991270
2022-12-30,2882685910
2023-01-03,2914792320
2023-01-04,2912555590
2023-01-05,2869581820
2023-01-06,2955957670
2023-01-09,2922026000
2023-01-10,2955529360
2023-01-11,2973232840
2023-01-12,3012970490
2023-01-13,3020299350
2023-01-17,2980276160
2023-01-18,2907749000
2023-01-19,2879813670
2023-01-20,2940157789
2023-01-23,2915506170
2023-01-24,2946677620
2023-01-25,2983321920
2023-01-26,3023773420
2023-01-27,3029008320
2023-01-30,3006307890
2023-01-31,3109102289
2023-02-01,3134991250
2023-02-02,3191908890
2023-02-03,3189481800
2023-02-06,3172111450
2023-02-07,3178583690
2023-02-08,3146174900
2023-02-09,3129423220
2023-02-10,3124188320
2023-02-13,3195573320
2023-02-14,3159024200
2023-02-15,3190766730
2023-02-16,3160499490
2023-02-17,3195382960
2023-02-21,3155740490
2023-02-22,3126377460
2023-02-23,3121570870
2023-02-24,3069317050
2023-02-27,2996885070
2023-02-28,2982274940
2023-03-01,2983607460
2023-03-02,2970900930
2023-03-03,2981275550
