,SWKS
2018-09-26,16081144000
2018-09-27,16063284000
2018-09-28,16019385999
2018-10-01,16150070000
2018-10-02,16226008000
2018-10-03,16326670000
2018-10-04,16079430000
2018-10-05,15461330000
2018-10-08,15464861999
2018-10-09,15632632000
2018-10-10,14975680000
2018-10-11,15056916000
2018-10-12,15401285999
2018-10-15,15373030000
2018-10-16,15664420000
2018-10-17,15607908000
2018-10-18,15228218000
2018-10-19,15039256000
2018-10-22,15046320000
2018-10-23,14890911999
2018-10-24,14020274000
2018-10-25,14456476000
2018-10-26,14318728000
2018-10-29,14454709999
2018-10-30,14950956000
2018-10-31,15321816000
2018-11-01,15803934000
2018-11-02,15058682000
2018-11-05,14657800000
2018-11-06,14594224000
2018-11-07,14595990000
2018-11-08,14728440000
2018-11-09,13538156000
2018-11-12,12863544000
2018-11-13,12729328000
2018-11-14,12588048000
2018-11-15,12916524000
2018-11-16,12882970000
2018-11-19,12496216000
2018-11-20,12257806000
2018-11-21,12418511999
2018-11-23,12467959999
2018-11-26,12529770000
2018-11-27,12480322000
2018-11-28,12746988000
2018-11-29,12579218000
2018-11-30,12851182000
2018-12-03,12973035999
2018-12-04,12496216000
2018-12-06,12469726000
2018-12-07,11932861999
2018-12-10,11909904000
2018-12-11,12100632000
2018-12-12,12240146000
2018-12-13,12294892000
2018-12-14,12130654000
2018-12-17,12084738000
2018-12-18,12143016000
2018-12-19,11719176000
2018-12-20,11592024000
2018-12-21,11388934000
2018-12-24,11086948000
2018-12-26,11780985999
2018-12-27,11959352000
2018-12-28,11682836000
2018-12-31,11648076000
2019-01-02,11811447999
2019-01-03,10553136000
2019-01-04,11058894000
2019-01-07,11208362000
2019-01-08,11330022000
2019-01-09,11764522000
2019-01-10,11920942000
2019-01-11,12169476000
2019-01-14,11879229999
2019-01-15,11896610000
2019-01-16,11957440000
2019-01-17,11997414000
2019-01-18,12178165999
2019-01-22,11974820000
2019-01-23,11865326000
2019-01-24,12171214000
2019-01-25,12595286000
2019-01-28,12633522000
2019-01-29,12433652000
2019-01-30,12847296000
2019-01-31,12694352000
2019-02-01,12854247999
2019-02-04,13012406000
2019-02-05,13201847999
2019-02-06,14719122000
2019-02-07,14175128000
2019-02-08,14201197999
2019-02-11,14223792000
2019-02-12,14526204000
2019-02-13,14421924000
2019-02-14,14536632000
2019-02-15,14491444000
2019-02-19,14359356000
2019-02-20,14308954000
2019-02-21,14209888000
2019-02-22,14324596000
2019-02-25,14319382000
2019-02-26,14255076000
2019-02-27,14119512000
2019-02-28,14192508000
2019-03-01,14248124000
2019-03-04,14289836000
2019-03-05,14230744000
2019-03-06,14076062000
2019-03-07,13817100000
2019-03-08,13926594000
2019-03-11,14161224000
2019-03-12,14296788000
2019-03-13,14211626000
2019-03-14,14152534000
2019-03-15,14557488000
2019-03-18,14354142000
2019-03-19,14498396000
2019-03-20,14208150000
2019-03-21,14958965999
2019-03-22,14354142000
2019-03-25,14156010000
2019-03-26,14272456000
2019-03-27,14006542000
2019-03-28,13997852000
2019-03-29,14236048000
2019-04-01,14474236000
2019-04-02,14526016000
2019-04-03,14733136000
2019-04-04,14759026000
2019-04-05,14981680000
2019-04-08,15128390000
2019-04-09,15028281999
2019-04-10,15197430000
2019-04-11,15230224000
2019-04-12,15651368000
2019-04-15,15582328000
2019-04-16,16148456000
2019-04-17,15737668000
2019-04-18,15534000000
2019-04-22,15235402000
2019-04-23,15402824000
2019-04-24,15516740000
2019-04-25,15280278000
2019-04-26,15019652000
2019-04-29,14981680000
2019-04-30,15219868000
2019-05-01,15271648000
2019-05-02,15670354000
2019-05-03,15119759999
2019-05-06,14933352000
2019-05-07,14420730000
2019-05-08,14508756000
2019-05-09,14436264000
2019-05-10,14249856000
2019-05-13,13226338000
2019-05-14,13481786000
2019-05-15,13592250000
2019-05-16,12770674000
2019-05-17,12152766000
2019-05-20,11738526000
2019-05-21,12037124000
2019-05-22,11830004000
2019-05-23,11816195999
2019-05-24,12000878000
2019-05-28,11738526000
2019-05-29,11830004000
2019-05-30,11783402000
2019-05-31,11500338000
2019-06-03,11550392000
2019-06-04,11978440000
2019-06-05,11729895999
2019-06-06,11983618000
2019-06-07,12107890000
2019-06-10,12617059999
2019-06-11,12767222000
2019-06-12,12541116000
2019-06-13,12660209999
2019-06-14,12392680000
2019-06-17,12503144000
2019-06-18,13069272000
2019-06-19,13036478000
2019-06-20,13089984000
2019-06-21,12982972000
2019-06-24,13102066000
2019-06-25,12827631999
2019-06-26,13089984000
2019-06-27,13281570000
2019-06-28,13228624000
2019-07-01,14022992000
2019-07-02,13839808000
2019-07-03,13814128000
2019-07-05,13752496000
2019-07-08,13584719999
2019-07-09,13654912000
2019-07-10,13680592000
2019-07-11,13555616000
2019-07-12,13868912000
2019-07-15,14045248000
2019-07-16,13920272000
2019-07-17,13725104000
2019-07-18,13939104000
2019-07-19,13921983999
2019-07-22,14255824000
2019-07-23,14473248000
2019-07-24,14783119999
2019-07-25,14664992000
2019-07-26,14719776000
2019-07-29,14860160000
2019-07-30,15022800000
2019-07-31,14599936000
2019-08-01,14170224000
2019-08-02,13581296000
2019-08-05,12980383999
2019-08-06,13295392000
2019-08-07,13678880000
2019-08-08,13742224000
2019-08-09,13271424000
2019-08-12,13059136000
2019-08-13,13428928000
2019-08-14,13009488000
2019-08-15,12934160000
2019-08-16,13124192000
2019-08-19,13197808000
2019-08-20,13137888000
2019-08-21,13281696000
2019-08-22,13168704000
2019-08-23,12591760000
2019-08-26,12626000000
2019-08-27,12475344000
2019-08-28,12560944000
2019-08-29,12831440000
2019-08-30,12886224000
2019-09-03,12697904000
2019-09-04,13014624000
2019-09-05,13581296000
2019-09-06,13673744000
2019-09-09,13648064000
2019-09-10,13747360000
2019-09-11,14296912000
2019-09-12,14094896000
2019-09-13,14062368000
2019-09-16,14034976000
2019-09-17,13858640000
2019-09-18,13737088000
2019-09-19,13571024000
2019-09-20,13653200000
2019-09-23,13668608000
2019-09-24,13648064000
2019-09-25,13865488000
2019-09-26,13757632000
2019-09-27,13185394000
2019-09-30,13488350000
2019-10-01,13175182000
2019-10-02,12838186000
2019-10-03,13151354000
2019-10-04,13726630000
2019-10-07,13765776000
2019-10-08,13445800000
2019-10-09,13736841999
2019-10-10,14448278000
2019-10-11,14535080000
2019-10-14,14463596000
2019-10-15,14746128000
2019-10-16,14579332000
2019-10-17,14901010000
2019-10-18,14938454000
2019-10-21,15299278000
2019-10-22,15140991999
2019-10-23,15197158000
2019-10-24,15265238000
2019-10-25,15328212000
2019-10-28,15600532000
2019-10-29,15523941999
2019-10-30,15483094000
2019-10-31,15498412000
2019-11-01,16730660000
2019-11-04,16761296000
2019-11-05,16802144000
2019-11-06,16701726000
2019-11-07,16788528000
2019-11-08,17094888000
2019-11-11,17084676000
2019-11-12,17290618000
2019-11-13,17214028000
2019-11-14,16807250000
2019-11-15,16921284000
2019-11-18,16585990000
2019-11-19,16443022000
2019-11-20,16346008000
2019-11-21,16408982000
2019-11-22,16652368000
2019-11-25,17159563999
2019-11-26,16870224000
2019-11-27,16957026000
2019-11-29,16730660000
2019-12-02,16740872000
2019-12-03,16584288000
2019-12-04,16819163999
2019-12-05,17016596000
2019-12-06,17251472000
2019-12-09,17569746000
2019-12-10,17767178000
2019-12-11,18601158000
2019-12-12,18975598000
2019-12-13,19038572000
2019-12-16,19259832000
2019-12-17,19249620000
2019-12-18,19721074000
2019-12-19,20058070000
2019-12-20,20236780000
2019-12-23,20429106000
2019-12-24,20791632000
2019-12-26,20812056000
2019-12-27,20789300000
2019-12-30,20575100000
2019-12-31,20549600000
2020-01-02,20683900000
2020-01-03,20170500000
2020-01-06,19815200000
2020-01-07,20003900000
2020-01-08,20321800000
2020-01-09,20340500000
2020-01-10,20413600000
2020-01-13,21166700000
2020-01-14,20967800000
2020-01-15,20471400000
2020-01-16,20925300000
2020-01-17,21108900000
2020-01-21,21046000000
2020-01-22,21243200000
2020-01-23,21792300000
2020-01-24,20792700000
2020-01-27,19869600000
2020-01-28,20364300000
2020-01-29,20041300000
2020-01-30,19759100000
2020-01-31,19235500000
2020-02-03,19555100000
2020-02-04,20053200000
2020-02-05,20338800000
2020-02-06,20005600000
2020-02-07,19369800000
2020-02-10,19767600000
2020-02-11,20258900000
2020-02-12,20918500000
2020-02-13,20840300000
2020-02-14,20228300000
2020-02-18,19850900000
2020-02-19,20253800000
2020-02-20,19975000000
2020-02-21,19487100000
2020-02-24,18902300000
2020-02-25,18048900000
2020-02-26,17647700000
2020-02-27,16585200000
2020-02-28,17030600000
2020-03-02,17725900000
2020-03-03,16937100000
2020-03-04,17571200000
2020-03-05,16760300000
2020-03-06,16270699999
2020-03-09,15014399999
2020-03-10,16284300000
2020-03-11,15272800000
2020-03-12,13693500000
2020-03-13,14110000000
2020-03-16,11543000000
2020-03-17,13222600000
2020-03-18,12256999999
2020-03-19,13137600000
2020-03-20,12523900000
2020-03-23,12741500000
2020-03-24,14839300000
2020-03-25,14507800000
2020-03-26,15803199999
2020-03-27,14544030000
2020-03-30,15048370000
2020-03-31,14926460000
2020-04-01,13769150000
2020-04-02,13922790000
2020-04-03,13410100000
2020-04-06,14996600000
2020-04-07,15018310000
2020-04-08,15531000000
2020-04-09,15021650000
2020-04-13,15108490000
2020-04-14,15980230000
2020-04-15,15509290000
2020-04-16,15866670000
2020-04-17,15931800000
2020-04-20,15452510000
2020-04-21,14712700000
2020-04-22,15520980000
2020-04-23,15495930000
2020-04-24,16117170000
2020-04-27,16429460000
2020-04-28,16811890000
2020-04-29,17738740000
2020-04-30,17347960000
2020-05-01,16504610000
2020-05-04,16636540000
2020-05-05,17486570000
2020-05-06,17685300000
2020-05-07,17733730000
2020-05-08,18573740000
2020-05-11,18438470000
2020-05-12,18061050000
2020-05-13,17727050000
2020-05-14,18094450000
2020-05-15,17738740000
2020-05-18,18819230000
2020-05-19,18795850000
2020-05-20,19602460000
2020-05-21,19059710000
2020-05-22,19542340000
2020-05-26,19659240000
2020-05-27,19878010000
2020-05-28,19283490000
2020-05-29,19796180000
2020-06-01,19889700000
2020-06-02,20669590000
2020-06-03,21252420000
2020-06-04,21487889999
2020-06-05,22738720000
2020-06-08,22501580000
2020-06-09,22463170000
2020-06-10,22027300000
2020-06-11,20604460000
2020-06-12,21193970000
2020-06-15,21249080000
2020-06-16,21441129999
2020-06-17,21833580000
2020-06-18,21559700000
2020-06-19,21267450000
2020-06-22,21305860000
2020-06-23,21434450000
2020-06-24,21110470000
2020-06-25,21259100000
2020-06-26,20966610000
2020-06-29,20991600000
2020-06-30,21301476000
2020-07-01,20966610000
2020-07-02,21394771999
2020-07-06,21899570000
2020-07-07,22037848000
2020-07-08,22016190000
2020-07-09,22112818000
2020-07-10,21861252000
2020-07-13,21569702000
2020-07-14,21854588000
2020-07-15,21877912000
2020-07-16,21929558000
2020-07-17,22316070000
2020-07-20,22957480000
2020-07-21,22899170000
2020-07-22,22707580000
2020-07-23,22547644000
2020-07-24,21926226000
2020-07-27,22772554000
2020-07-28,22434356000
2020-07-29,22732570000
2020-07-30,23688854000
2020-07-31,24253628000
2020-08-03,24523520000
2020-08-04,24201982000
2020-08-05,24218642000
2020-08-06,24668462000
2020-08-07,24052042000
2020-08-10,23913764000
2020-08-11,23545578000
2020-08-12,24583496000
2020-08-13,24666796000
2020-08-14,24343592000
2020-08-17,24338594000
2020-08-18,23855454000
2020-08-19,23665530000
2020-08-20,23428958000
2020-08-21,23665530000
2020-08-24,23698850000
2020-08-25,23745498000
2020-08-26,23775486000
2020-08-27,23340660000
2020-08-28,23927092000
2020-08-31,24132010000
2020-09-01,24400236000
2020-09-02,25538114000
2020-09-03,23309006000
2020-09-04,23159066000
2020-09-08,21797944000
2020-09-09,22925826000
2020-09-10,22529318000
2020-09-11,22682590000
2020-09-14,22955814000
2020-09-15,23475606000
2020-09-16,23380644000
2020-09-17,23050776000
2020-09-18,22659266000
2020-09-21,22366050000
2020-09-22,23264023999
2020-09-23,22311071999
2020-09-24,22524320000
2020-09-25,22990800000
2020-09-28,23985402000
2020-09-29,24048710000
2020-09-30,24240300000
2020-10-01,25339860000
2020-10-02,24285682000
2020-10-05,25077948000
2020-10-06,24358458000
2020-10-07,24786844000
2020-10-08,25066370000
2020-10-09,25517912000
2020-10-12,25982686000
2020-10-13,25339280000
2020-10-14,25357474000
2020-10-15,25369052000
2020-10-16,25331010000
2020-10-19,24998555999
2020-10-20,25215230000
2020-10-21,24874505999
2020-10-22,24765342000
2020-10-23,24770304000
2020-10-26,24361766000
2020-10-27,24002848000
2020-10-28,23121266000
2020-10-29,24009464000
2020-10-30,23369366000
2020-11-02,23506648000
2020-11-03,22957520000
2020-11-04,23078262000
2020-11-05,24664448000
2020-11-06,24270796000
2020-11-09,23913532000
2020-11-10,22699496000
2020-11-11,23796098000
2020-11-12,23377636000
2020-11-13,23404100000
2020-11-16,23720014000
2020-11-17,23285012000
2020-11-18,22752424000
2020-11-19,23050144000
2020-11-20,23220505999
2020-11-23,22830162000
2020-11-24,22965790000
2020-11-25,22486130000
2020-11-27,22520864000
2020-11-30,23349517999
2020-12-01,23817600000
2020-12-02,23726630000
2020-12-03,23769634000
2020-12-04,24838117999
2020-12-07,25375667999
2020-12-08,25767666000
2020-12-09,24527166000
2020-12-10,24072316000
2020-12-11,23030296000
2020-12-14,23033604000
2020-12-15,23930072000
2020-12-16,24403116000
2020-12-17,24070662000
2020-12-18,24510626000
2020-12-21,24431234000
2020-12-22,24715722000
2020-12-23,24932396000
2020-12-24,25010134000
2020-12-28,25342588000
2020-12-29,24877814000
2020-12-30,25264850000
2020-12-31,25286352000
2021-01-04,24868800000
2021-01-05,25789500000
2021-01-06,26150850000
2021-01-07,26842200000
2021-01-08,26974200000
2021-01-11,26738250000
2021-01-12,26099700000
2021-01-13,26051849999
2021-01-14,26066700000
2021-01-15,25080000000
2021-01-19,26629349999
2021-01-20,26885100000
2021-01-21,26980800000
2021-01-22,26609550000
2021-01-25,27337200000
2021-01-26,26916450000
2021-01-27,25715250000
2021-01-28,26365350000
2021-01-29,27926250000
2021-02-01,30655350000
2021-02-02,30605850000
2021-02-03,29610900000
2021-02-04,29551500000
2021-02-05,29526750000
2021-02-08,29959050000
2021-02-09,30180150000
2021-02-10,30572850000
2021-02-11,31145400000
2021-02-12,31267500000
2021-02-16,32033099999
2021-02-17,31694850000
2021-02-18,31005150000
2021-02-19,31708049999
2021-02-22,30348450000
2021-02-23,30318750000
2021-02-24,31409400000
2021-02-25,29063099999
2021-02-26,29340300000
2021-03-01,30765900000
2021-03-02,29681849999
2021-03-03,28909650000
2021-03-04,27589650000
2021-03-05,28617600000
2021-03-08,26598000000
2021-03-09,28447650000
2021-03-10,27663900000
2021-03-11,28668750000
2021-03-12,28431150000
2021-03-15,29500350000
2021-03-16,29871600000
2021-03-17,30163650000
2021-03-18,28823850000
2021-03-19,29005350000
2021-03-22,29670300000
2021-03-23,28937700000
2021-03-24,28246350000
2021-03-25,28401450000
2021-03-26,30059700000
2021-03-29,29587800000
2021-03-30,29454150000
2021-03-31,30274200000
2021-04-01,30970500000
2021-04-05,31641415000
2021-04-06,31184088000
2021-04-07,30911673000
2021-04-08,31312866000
2021-04-09,31159323000
2021-04-12,31058612000
2021-04-13,31251779000
2021-04-14,31012384000
2021-04-15,31476315000
2021-04-16,31329376000
2021-04-19,30687137000
2021-04-20,30167072000
2021-04-21,30810962000
2021-04-22,30282641999
2021-04-23,31520891999
2021-04-26,32963866000
2021-04-27,32590740000
2021-04-28,32427291000
2021-04-29,32666686000
2021-04-30,29937583000
2021-05-03,29113734000
2021-05-04,28656407000
2021-05-05,28729051000
2021-05-06,29046043000
2021-05-07,28912312000
2021-05-10,27398345000
2021-05-11,27553538999
2021-05-12,26668603000
2021-05-13,26777569000
2021-05-14,27315795000
2021-05-17,27102816000
2021-05-18,26906347000
2021-05-19,27467687000
2021-05-20,27840813000
2021-05-21,27522170000
2021-05-24,27882088000
2021-05-25,28071953000
2021-05-26,27877135000
2021-05-27,28210637000
2021-05-28,28067000000
2021-06-01,28131388999
2021-06-02,28365831000
2021-06-03,27609673000
2021-06-04,28134691000
2021-06-07,28020772000
2021-06-08,27774773000
2021-06-09,27824303000
2021-06-10,27969591000
2021-06-11,28251912000
2021-06-14,28699333000
2021-06-15,28341066000
2021-06-16,28228798000
2021-06-17,28473146000
2021-06-18,27787981000
2021-06-21,28321254000
2021-06-22,28362529000
2021-06-23,28600273000
2021-06-24,29353129000
2021-06-25,29503370000
2021-06-28,30163770000
2021-06-29,31525845000
2021-06-30,31657925000
2021-07-01,31205551000
2021-07-02,31606064000
2021-07-06,31463992000
2021-07-07,31103856000
2021-07-08,30794932000
2021-07-09,31316964000
2021-07-12,31586240000
2021-07-13,31318616000
2021-07-14,31647364000
2021-07-15,31467296000
2021-07-16,31075772000
2021-07-19,30917180000
2021-07-20,31292183999
2021-07-21,31883600000
2021-07-22,31559808000
2021-07-23,31827432000
2021-07-26,31848908000
2021-07-27,31084032000
2021-07-28,31729964000
2021-07-29,32489883999
2021-07-30,30481052000
2021-08-02,30946916000
2021-08-03,31088988000
2021-08-04,30857708000
2021-08-05,30692508000
2021-08-06,30732156000
2021-08-09,30677640000
2021-08-10,30532264000
2021-08-11,30525656000
2021-08-12,30277856000
2021-08-13,30296027999
2021-08-16,30011883999
2021-08-17,29514632000
2021-08-18,28951300000
2021-08-19,29278396000
2021-08-20,29550976000
2021-08-23,29887983999
2021-08-24,30077964000
2021-08-25,29914416000
2021-08-26,29886332000
2021-08-27,30305940000
2021-08-30,30743720000
2021-08-31,30307592000
2021-09-01,30010232000
2021-09-02,30276204000
2021-09-03,30233252000
2021-09-07,29975540000
2021-09-08,29357692000
2021-09-09,29311436000
2021-09-10,29294916000
2021-09-13,29937544000
2021-09-14,29427076000
2021-09-15,29202404000
2021-09-16,29527848000
2021-09-17,28952952000
2021-09-20,28158340000
2021-09-21,28224420000
2021-09-22,28566383999
2021-09-23,28635768000
2021-09-24,28521780000
2021-09-27,28369796000
2021-09-28,27555360000
2021-09-29,27514060000
2021-09-30,27221656000
2021-10-01,27063191999
2021-10-04,26364819000
2021-10-05,26472134000
2021-10-06,26602563000
2021-10-07,26785824000
2021-10-08,26557986000
2021-10-11,26326846000
2021-10-12,26193115000
2021-10-13,25626822000
2021-10-14,26455624000
2021-10-15,26503503000
2021-10-18,26627328000
2021-10-19,27200225000
2021-10-20,27347163999
2021-10-21,27566747000
2021-10-22,27261312000
2021-10-25,27271218000
2021-10-26,27130883000
2021-10-27,27390090000
2021-10-28,28040584000
2021-10-29,27593163000
2021-11-01,28033980000
2021-11-02,28190825000
2021-11-03,28646501000
2021-11-04,28294838000
2021-11-05,27086306000
2021-11-08,27698827000
2021-11-09,27102816000
2021-11-10,26467181000
2021-11-11,26744549000
2021-11-12,27168856000
2021-11-15,26945971000
2021-11-16,27038427000
2021-11-17,26906347000
2021-11-18,26929461000
2021-11-19,26533221000
2021-11-22,25843103000
2021-11-23,25887680000
2021-11-24,25927304000
2021-11-26,25174448000
2021-11-29,25577291999
2021-11-30,25039066000
2021-12-01,24793066999
2021-12-02,24715470000
2021-12-03,24667591000
2021-12-06,25164541999
2021-12-07,25973532000
2021-12-08,26429208000
2021-12-09,26584402000
2021-12-10,26825448000
2021-12-13,26335101000
2021-12-14,26313638000
2021-12-15,26406094000
2021-12-16,24168988999
2021-12-17,25045670000
2021-12-20,24750141000
2021-12-21,25199213000
2021-12-22,25164541999
2021-12-23,25329641999
2021-12-27,25649936000
2021-12-28,25745694000
2021-12-29,25816687000
2021-12-30,25722580000
2021-12-31,25396417999
2022-01-03,26155986000
2022-01-04,26396625000
2022-01-05,25877696000
2022-01-06,25887517999
2022-01-07,25244177000
2022-01-10,25224533000
2022-01-11,25551933000
2022-01-12,25555207000
2022-01-13,24983894000
2022-01-14,25479905000
2022-01-18,24825105000
2022-01-19,23880556000
2022-01-20,23407463000
2022-01-21,22901630000
2022-01-24,23546608000
2022-01-25,22886897000
2022-01-26,23250311000
2022-01-27,22484195000
2022-01-28,22913089000
2022-01-31,23985324000
2022-02-01,23950947000
2022-02-02,24304539000
2022-02-03,22678998000
2022-02-04,22115870000
2022-02-07,22277933000
2022-02-08,22957288000
2022-02-09,23562978000
2022-02-10,23058782000
2022-02-11,21793381000
2022-02-14,22055301000
2022-02-15,22850883000
2022-02-16,22950740000
2022-02-17,22331953999
2022-02-18,22358146000
2022-02-22,22076582000
2022-02-23,21834306000
2022-02-24,22726471000
2022-02-25,22806684000
2022-02-28,22618428999
2022-03-01,21780285000
2022-03-02,22397434000
2022-03-03,22403982000
2022-03-04,22245192999
2022-03-07,21079649000
2022-03-08,21621496000
2022-03-09,21961992000
2022-03-10,21521639000
2022-03-11,20878298000
2022-03-14,19735672000
2022-03-15,20542713000
2022-03-16,21456159000
2022-03-17,21765552000
2022-03-18,22128966000
2022-03-21,22024198000
2022-03-22,22512024000
2022-03-23,21821210000
2022-03-24,22660991000
2022-03-25,22590600000
2022-03-28,22436722000
2022-03-29,22965473000
2022-03-30,22328680000
2022-03-31,21817936000
2022-04-01,21243627000
2022-04-04,21605652000
2022-04-05,20582328000
2022-04-06,20028832000
2022-04-07,19800354000
2022-04-08,19674852000
2022-04-11,19459246000
2022-04-12,19362706000
2022-04-13,19689333000
2022-04-14,18942757000
2022-04-18,19188934000
2022-04-19,19629800000
2022-04-20,19438329000
2022-04-21,19007117000
2022-04-22,18519590000
2022-04-25,18966892000
2022-04-26,18083551000
2022-04-27,18030454000
2022-04-28,18929885000
2022-04-29,18229970000
2022-05-02,19068259000
2022-05-03,19222723000
2022-05-04,18266977000
2022-05-05,17287096000
2022-05-06,17008738999
2022-05-09,16439153000
2022-05-10,16534084000
2022-05-11,15980587999
2022-05-12,16081955000
2022-05-13,16649932000
2022-05-16,16410191000
2022-05-17,17192165000
2022-05-18,16378011000
2022-05-19,16291125000
2022-05-20,16572700000
2022-05-23,16455243000
2022-05-24,16070692000
2022-05-25,16363530000
2022-05-26,16820486000
2022-05-27,17491439000
2022-05-31,17517183000
2022-06-01,17259743000
2022-06-02,17834156000
2022-06-03,17169638999
2022-06-06,17190556000
2022-06-07,17480176000
2022-06-08,17161594000
2022-06-09,16648323000
2022-06-10,16130225000
2022-06-13,14991053000
2022-06-14,14925084000
2022-06-15,15224358000
2022-06-16,14440775000
2022-06-17,14506744000
2022-06-21,14995880000
2022-06-22,14857506000
2022-06-23,15168043000
2022-06-24,15773027000
2022-06-27,15782681000
2022-06-28,15481798000
2022-06-29,15103683000
2022-06-30,14905776000
2022-07-01,14615648000
2022-07-05,15053540000
2022-07-06,15323012000
2022-07-07,15756092000
2022-07-08,15698348000
2022-07-11,15305368000
2022-07-12,15480204000
2022-07-13,15699952000
2022-07-14,15946968000
2022-07-15,16210024000
2022-07-18,16033583999
2022-07-19,16720096000
2022-07-20,17153176000
2022-07-21,17347260000
2022-07-22,17013627999
2022-07-25,16976736000
2022-07-26,16500348000
2022-07-27,17169216000
2022-07-28,17270268000
2022-07-29,17464352000
2022-08-01,17549364000
2022-08-02,17344052000
2022-08-03,17951968000
2022-08-04,18208608000
2022-08-05,18070664000
2022-08-08,17985652000
2022-08-09,17129116000
2022-08-10,17806004000
2022-08-11,17684100000
2022-08-12,18190964000
2022-08-15,18053020000
2022-08-16,17847708000
2022-08-17,17448312000
2022-08-18,17817232000
2022-08-19,17340844000
2022-08-22,16660748000
2022-08-23,16758592000
2022-08-24,16760196000
2022-08-25,17388964000
2022-08-26,16424960000
2022-08-29,16173132000
2022-08-30,15927720000
2022-08-31,15807420000
2022-09-01,15974236000
2022-09-02,15783360000
2022-09-06,15663060000
2022-09-07,15927720000
2022-09-08,16020752000
2022-09-09,16463456000
2022-09-12,16620648000
2022-09-13,15699952000
2022-09-14,16041604000
2022-09-15,16072080000
2022-09-16,16020752000
2022-09-19,16014336000
2022-09-20,15741656000
2022-09-21,15680704000
2022-09-22,15342260000
2022-09-23,15132136000
2022-09-26,14896348000
2022-09-27,14958904000
2022-09-28,14910783999
2022-09-29,14317304000
2022-09-30,13626146000
2022-10-03,14043224000
2022-10-04,14730364000
2022-10-05,14915732000
2022-10-06,14799078000
2022-10-07,13934560000
2022-10-10,13410416000
2022-10-11,12969368000
2022-10-12,12684924000
2022-10-13,13391240000
2022-10-14,12886272000
2022-10-17,13074835999
2022-10-18,13086022000
2022-10-19,13054062000
2022-10-20,13014112000
2022-10-21,13445572000
2022-10-24,13576607999
2022-10-25,13851464000
2022-10-26,13685272000
2022-10-27,13397632000
2022-10-28,14071988000
2022-10-31,13744398000
2022-11-01,13809916000
2022-11-02,13325722000
2022-11-03,13157932000
2022-11-04,14051214000
2022-11-07,14102350000
2022-11-08,14167868000
2022-11-09,13670890000
2022-11-10,14898154000
2022-11-11,15396730000
2022-11-14,15037180000
2022-11-15,15427092000
2022-11-16,14763922000
2022-11-17,14981250000
2022-11-18,15073934000
2022-11-21,14714384000
2022-11-22,15049964000
2022-11-23,15179402000
2022-11-25,14847018000
2022-11-28,14580152000
2022-11-29,14425146000
2022-11-30,15280076000
2022-12-01,15176206000
2022-12-02,15014807999
2022-12-05,14979652000
2022-12-06,14739952000
2022-12-07,14695207999
2022-12-08,15208166000
2022-12-09,15104296000
2022-12-12,15455856000
2022-12-13,15701948000
2022-12-14,15510188000
2022-12-15,14979652000
2022-12-16,14862998000
2022-12-19,14650464000
2022-12-20,14318080000
2022-12-21,14685620000
2022-12-22,14179054000
2022-12-23,14198230000
2022-12-27,14071988000
2022-12-28,13870640000
2022-12-29,14532212000
2022-12-30,14498783000
2023-01-03,14398550000
2023-01-04,14872668000
2023-01-05,14704022000
2023-01-06,15184504000
2023-01-09,15349968000
2023-01-10,15513841000
2023-01-11,15981595000
2023-01-12,16108875000
2023-01-13,16166151000
2023-01-17,16318886999
2023-01-18,16196380000
2023-01-19,15897272000
2023-01-20,16396846000
2023-01-23,17438951000
2023-01-24,17073021000
2023-01-25,17408722000
2023-01-26,17822382000
2023-01-27,17685556000
2023-01-30,17275078000
2023-01-31,17448497000
2023-02-01,17997392000
2023-02-02,18038758000
2023-02-03,17895568000
2023-02-06,17386448000
2023-02-07,19564527000
2023-02-08,19045861000
2023-02-09,19230417000
2023-02-10,19029951000
2023-02-13,19219280000
2023-02-14,19373607000
2023-02-15,19367243000
2023-02-16,18966311000
2023-02-17,18430144000
2023-02-21,17897159000
2023-02-22,17685556000
2023-02-23,17987846000
2023-02-24,17838292000
2023-02-27,17711012000
2023-02-28,17750787000
2023-03-01,17793744000
2023-03-02,17785789000
2023-03-03,18100807000
2023-03-06,17941707000
2023-03-07,17825564000
2023-03-08,18251952000
2023-03-09,18037167000
2023-03-10,17706239000
2023-03-13,17703057000
2023-03-14,18014893000
2023-03-15,17771470000
2023-03-16,18412643000
2023-03-17,18148537000
2023-03-20,18317183000
2023-03-21,18578107000
2023-03-22,18188312000
2023-03-23,18512876000
2023-03-24,18286954000
2023-03-27,17995801000
2023-03-28,18026030000
2023-03-29,18531968000
2023-03-30,18665612000
2023-03-31,18782416000
2023-04-03,18688488000
2023-04-04,18156760000
2023-04-05,17906816000
2023-04-06,17726920000
2023-04-10,17796968000
2023-04-11,17582048000
2023-04-12,17176088000
2023-04-13,17308224000
2023-04-14,17524736000
2023-04-17,17607520000
2023-04-18,17645728000
2023-04-19,17394192000
2023-04-20,17270016000
2023-04-21,16989824000
2023-04-24,16900672000
2023-04-25,16189048000
2023-04-26,16365760000
2023-04-27,16542472000
2023-04-28,16859280000
2023-05-01,16806743999
2023-05-02,16779680000
2023-05-03,16751024000
2023-05-04,16260688000
2023-05-05,16575904000
2023-05-08,16754208000
2023-05-09,15891343999
2023-05-10,15690752000
2023-05-11,15428072000
2023-05-12,15464688000
2023-05-15,15838808000
