,PSA
2018-07-17,38225787000
2018-07-18,38124881500
2018-07-19,38702478500
2018-07-20,38643327000
2018-07-23,38382364500
2018-07-24,38159676500
2018-07-25,38217088250
2018-07-26,38114443000
2018-07-27,37467256000
2018-07-30,37317637500
2018-07-31,37896974250
2018-08-01,37836083000
2018-08-02,36571284750
2018-08-03,37227170500
2018-08-06,37547284500
2018-08-07,37726478750
2018-08-08,37790849500
2018-08-09,37542065250
2018-08-10,37357651750
2018-08-13,37439420000
2018-08-14,37566421750
2018-08-15,38137059750
2018-08-16,38425858250
2018-08-17,38895590750
2018-08-20,38705958000
2018-08-21,38424118500
2018-08-22,36715684000
2018-08-23,36825288250
2018-08-24,37108867500
2018-08-27,37054935250
2018-08-28,37345473500
2018-08-29,37001003000
2018-08-30,36821808750
2018-08-31,36983605500
2018-09-04,37074072500
2018-09-05,37526407500
2018-09-06,37361131250
2018-09-07,36379912250
2018-09-10,36832247250
2018-09-11,36245951500
2018-09-12,36494735750
2018-09-13,36520832000
2018-09-14,35939755500
2018-09-17,36225074500
2018-09-18,35741424000
2018-09-19,35508297500
2018-09-20,35668354500
2018-09-21,35530914250
2018-09-24,35130771750
2018-09-25,35205581000
2018-09-26,34995071250
2018-09-27,34706272750
2018-09-28,35078579250
2018-10-01,34673999250
2018-10-02,34856778000
2018-10-03,34412886750
2018-10-04,34425072000
2018-10-05,34642665750
2018-10-08,35022149250
2018-10-09,34978630500
2018-10-10,34585221000
2018-10-11,34062996000
2018-10-12,34266663750
2018-10-15,34513850250
2018-10-16,34660073250
2018-10-17,34489479750
2018-10-18,34491220500
2018-10-19,34808037000
2018-10-22,34217922750
2018-10-23,34400701500
2018-10-24,34938593250
2018-10-25,35116149750
2018-10-26,34957741500
2018-10-29,35866413000
2018-10-30,36157118250
2018-10-31,35767190250
2018-11-01,35878598250
2018-11-02,34680962250
2018-11-05,35093520000
2018-11-06,35302410000
2018-11-07,35417299500
2018-11-08,35692338000
2018-11-09,35920376250
2018-11-12,36176266500
2018-11-13,36273748500
2018-11-14,36402564000
2018-11-15,36094451250
2018-11-16,36794232750
2018-11-19,36914344500
2018-11-20,36769862250
2018-11-21,36329452500
2018-11-23,36148414500
2018-11-26,35974339500
2018-11-27,36313785750
2018-11-28,36620157750
2018-11-29,36879529500
2018-11-30,37123234500
2018-12-03,36977011500
2018-12-04,36870825750
2018-12-06,37640237250
2018-12-07,37276420500
2018-12-10,37241605500
2018-12-11,36684565500
2018-12-12,35561781750
2018-12-13,34649628750
2018-12-14,35419040250
2018-12-17,34740147750
2018-12-18,35535670500
2018-12-19,35380743750
2018-12-20,35325039750
2018-12-21,35389447500
2018-12-24,34235330249
2018-12-26,34884630000
2018-12-27,35112668250
2018-12-28,35145742500
2018-12-31,35255166570
2019-01-02,33974965620
2019-01-03,34626387600
2019-01-04,34243198200
2019-01-07,34147400850
2019-01-08,34760503890
2019-01-09,34518397860
2019-01-10,34995642840
2019-01-11,34957323900
2019-01-14,35000868150
2019-01-15,35533849770
2019-01-16,35586102870
2019-01-17,35695834380
2019-01-18,35380574010
2019-01-22,35098407270
2019-01-23,35154143910
2019-01-24,35293485510
2019-01-25,35817758280
2019-01-28,36263651400
2019-01-29,36646840800
2019-01-30,36620714250
2019-01-31,37016096040
2019-02-01,36490081500
2019-02-04,36434344860
2019-02-05,36399509460
2019-02-06,36322871580
2019-02-07,36549301680
2019-02-08,36676450890
2019-02-11,36666000270
2019-02-12,36183529980
2019-02-13,36221848920
2019-02-14,36254942550
2019-02-15,36183529980
2019-02-19,36213140070
2019-02-20,35814274740
2019-02-21,34919004960
2019-02-22,35033961780
2019-02-25,35080989570
2019-02-26,35305677900
2019-02-27,36509240970
2019-02-28,36836693730
2019-03-01,36925524000
2019-03-04,36986485950
2019-03-05,37125827550
2019-03-06,37136278170
2019-03-07,37303488090
2019-03-08,37329614640
2019-03-11,38116894680
2019-03-12,38017613790
2019-03-13,38169147780
2019-03-14,38069866890
2019-03-15,37904398740
2019-03-18,37928783520
2019-03-19,37880013960
2019-03-20,38118636450
2019-03-21,38670777540
2019-03-22,38688195240
2019-03-25,39057450480
2019-03-26,38357258940
2019-03-27,38179598400
2019-03-28,38144763000
2019-03-29,37932267060
2019-04-01,38041172430
2019-04-02,38236335790
2019-04-03,38145724230
2019-04-04,37938363160
2019-04-05,38086478210
2019-04-08,37987154000
2019-04-09,38231108200
2019-04-10,38248533500
2019-04-11,38272928920
2019-04-12,38642345280
2019-04-15,38431499150
2019-04-16,37889572320
2019-04-17,37758882570
2019-04-18,37891314850
2019-04-22,37351130550
2019-04-23,37638648000
2019-04-24,38025489660
2019-04-25,37776307870
2019-04-26,38152694350
2019-04-29,37846009070
2019-04-30,38541278540
2019-05-01,38685908530
2019-05-02,39531035580
2019-05-03,39511867750
2019-05-06,39524065460
2019-05-07,38793945390
2019-05-08,38738184430
2019-05-09,38839251170
2019-05-10,39295794030
2019-05-13,39851661100
2019-05-14,39677408100
2019-05-15,39808097850
2019-05-16,39924847360
2019-05-17,40099100360
2019-05-20,40172286620
2019-05-21,40240245290
2019-05-22,40384875280
2019-05-23,40850130790
2019-05-24,41163786190
2019-05-28,40647997310
2019-05-29,40341312030
2019-05-30,40646254780
2019-05-31,41451303640
2019-06-03,41810264820
2019-06-04,41419938100
2019-06-05,42672817170
2019-06-06,42643194160
2019-06-07,42728578130
2019-06-10,42468941160
2019-06-11,41968835050
2019-06-12,42157028290
2019-06-13,42214531780
2019-06-14,42397497430
2019-06-17,42552582600
2019-06-18,42080356970
2019-06-19,42224986960
2019-06-20,42252867440
2019-06-21,41907846500
2019-06-24,41796324580
2019-06-25,41545400260
2019-06-26,40796112360
2019-06-27,41304931120
2019-06-28,41501837010
2019-07-01,41221274300
2019-07-02,42277738340
2019-07-03,43163355060
2019-07-05,42750183480
2019-07-08,42997737760
2019-07-09,43149408340
2019-07-10,43508536380
2019-07-11,43344662420
2019-07-12,43353379120
2019-07-15,43518996420
2019-07-16,43405679320
2019-07-17,43360352480
2019-07-18,43156381700
2019-07-19,42551442720
2019-07-22,42295171740
2019-07-23,42586309520
2019-07-24,42225438140
2019-07-25,42206261400
2019-07-26,41740789620
2019-07-29,42319578500
2019-07-30,42380595400
2019-07-31,42321321840
2019-08-01,42950667580
2019-08-02,43503306360
2019-08-05,42842580500
2019-08-06,43597446720
2019-08-07,44319189480
2019-08-08,44629504000
2019-08-09,44812554700
2019-08-12,45098462460
2019-08-13,45026985519
2019-08-14,44566743760
2019-08-15,45318123300
2019-08-16,45114152519
2019-08-19,45511634040
2019-08-20,45420980360
2019-08-21,45511634040
2019-08-22,45656331260
2019-08-23,45239673000
2019-08-26,45551730860
2019-08-27,45715604820
2019-08-28,45665047960
2019-08-29,45717348160
2019-08-30,46153183160
2019-09-03,45701658099
2019-09-04,46036379380
2019-09-05,45023498840
2019-09-06,44891005000
2019-09-09,44422046540
2019-09-10,43583500000
2019-09-11,43529456460
2019-09-12,43510279720
2019-09-13,42441612300
2019-09-16,43121514900
2019-09-17,43728197220
2019-09-18,43665436980
2019-09-19,43651490260
2019-09-20,43199965200
2019-09-23,42790280300
2019-09-24,43198221860
2019-09-25,42886164000
2019-09-26,42968100980
2019-09-27,42713573340
2019-09-30,42770918410
2019-10-01,41890284260
2019-10-02,42249513240
2019-10-03,42873804380
2019-10-04,43041212060
2019-10-07,43006335460
2019-10-08,43041212060
2019-10-09,43130147390
2019-10-10,43020286100
2019-10-11,42891242680
2019-10-14,42781381390
2019-10-15,42355886870
2019-10-16,42209405150
2019-10-17,41972244270
2019-10-18,42122213650
2019-10-21,42512831570
2019-10-22,41946086820
2019-10-23,41925160860
2019-10-24,42090824710
2019-10-25,40805622000
2019-10-28,40561485800
2019-10-29,40927690100
2019-10-30,38932748580
2019-10-31,38862995380
2019-11-01,38235216580
2019-11-04,37687653960
2019-11-05,37539428410
2019-11-06,37403409670
2019-11-07,37399922010
2019-11-08,36855847050
2019-11-11,36876773010
2019-11-12,36475692110
2019-11-13,36913393440
2019-11-14,37134859850
2019-11-15,37180199430
2019-11-18,37237745820
2019-11-19,37272622420
2019-11-20,37229026670
2019-11-21,36766911720
2019-11-22,36449534660
2019-11-25,36343161030
2019-11-26,36988378130
2019-11-27,36990121960
2019-11-29,36739010440
2019-12-02,36451278490
2019-12-03,36958733020
2019-12-04,37134859850
2019-12-05,37223795180
2019-12-06,37291804550
2019-12-09,37206356880
2019-12-10,36855847050
2019-12-11,36606479360
2019-12-12,35617727750
2019-12-13,35823499690
2019-12-16,35954286940
2019-12-17,35790366920
2019-12-18,36308284430
2019-12-19,36641355960
2019-12-20,36882004500
2019-12-23,36660538090
2019-12-24,36596016380
2019-12-26,36857590880
2019-12-27,36906418120
2019-12-30,36831433430
2019-12-31,37150020160
2020-01-02,36881373320
2020-01-03,37279110200
2020-01-06,37411689160
2020-01-07,37263410060
2020-01-08,37331444000
2020-01-09,37347144140
2020-01-10,37648935720
2020-01-13,37816403880
2020-01-14,37734414260
2020-01-15,38072839500
2020-01-16,38381608920
2020-01-17,38508954500
2020-01-21,38840401900
2020-01-22,38550821540
2020-01-23,38936347200
2020-01-24,39157893620
2020-01-27,39121259960
2020-01-28,39037525880
2020-01-29,38740967680
2020-01-30,39093348600
2020-01-31,39034036960
2020-02-03,39107304280
2020-02-04,38927624900
2020-02-05,38751434440
2020-02-06,39081137380
2020-02-07,39290472580
2020-02-10,39498063320
2020-02-11,39487596560
2020-02-12,39642853500
2020-02-13,39871377760
2020-02-14,40614517720
2020-02-18,40429604960
2020-02-19,38168784800
2020-02-20,38793301480
2020-02-21,39384673420
2020-02-24,39506785620
2020-02-25,38531632480
2020-02-26,39813810580
2020-02-27,36862184260
2020-02-28,36480147520
2020-03-02,38247285500
2020-03-03,37980383120
2020-03-04,39438751680
2020-03-05,39958600760
2020-03-06,39937667240
2020-03-09,38999147760
2020-03-10,40103390940
2020-03-11,38454876240
2020-03-12,35152613460
2020-03-13,36867417640
2020-03-16,32616168620
2020-03-17,34603108560
2020-03-18,33137762160
2020-03-19,32726069600
2020-03-20,29868644120
2020-03-23,28017772060
2020-03-24,29420317900
2020-03-25,30796696840
2020-03-26,32755725420
2020-03-27,33409897920
2020-03-30,35173546980
2020-03-31,34656054730
2020-04-01,34308813660
2020-04-02,33654464910
2020-04-03,33865601440
2020-04-06,35549458890
2020-04-07,34420489180
2020-04-08,34736321510
2020-04-09,36397494870
2020-04-13,35148124990
2020-04-14,35748380910
2020-04-15,34078482900
2020-04-16,33844662280
2020-04-17,34284384640
2020-04-20,33732986760
2020-04-21,33310713700
2020-04-22,33678893930
2020-04-23,32717437500
2020-04-24,32670324390
2020-04-27,33670169280
2020-04-28,33329907930
2020-04-29,32581332960
2020-04-30,32359726849
2020-05-01,32169529480
2020-05-04,31598937370
2020-05-05,31311023920
2020-05-06,30726472370
2020-05-07,32021210430
2020-05-08,33212997620
2020-05-11,32617976490
2020-05-12,31141765710
2020-05-13,30815463800
2020-05-14,31234247000
2020-05-15,30705533210
2020-05-18,31995036480
2020-05-19,32033424940
2020-05-20,32092752559
2020-05-21,31892085610
2020-05-22,32537709710
2020-05-26,33586412640
2020-05-27,34369886210
2020-05-28,35106246670
2020-05-29,35376710820
2020-06-01,35730931610
2020-06-02,36249175820
2020-06-03,36287564280
2020-06-04,35010275520
2020-06-05,36010120410
2020-06-08,36064213240
2020-06-09,36882585410
2020-06-10,35853076710
2020-06-11,34188413490
2020-06-12,34282639710
2020-06-15,34757260670
2020-06-16,34699677980
2020-06-17,34507735680
2020-06-18,34247741110
2020-06-19,33256620870
2020-06-22,33200783110
2020-06-23,32846562320
2020-06-24,33057698849
2020-06-25,33333397790
2020-06-26,33028035040
2020-06-29,33345612300
2020-06-30,33485380669
2020-07-01,34754017480
2020-07-02,34788918080
2020-07-06,34295074590
2020-07-07,33933853380
2020-07-08,33741900080
2020-07-09,34092651110
2020-07-10,33928618290
2020-07-13,33659883669
2020-07-14,33825661520
2020-07-15,33644178400
2020-07-16,32872875140
2020-07-17,33556926900
2020-07-20,32769918370
2020-07-21,32604140520
2020-07-22,32860659930
2020-07-23,32635551060
2020-07-24,32345876080
2020-07-27,32382521710
2020-07-28,33830896610
2020-07-29,34349170520
2020-07-30,34500988130
2020-07-31,34879659640
2020-08-03,34174667520
2020-08-04,35141414140
2020-08-05,34371855910
2020-08-06,34216548240
2020-08-07,34769722750
2020-08-10,35335112470
2020-08-11,34724351970
2020-08-12,34617905140
2020-08-13,34429441900
2020-08-14,34942480720
2020-08-17,34904090060
2020-08-18,35064632820
2020-08-19,34452127290
2020-08-20,35469479780
2020-08-21,36043594650
2020-08-24,36045339680
2020-08-25,36080240280
2020-08-26,36385620530
2020-08-27,36867248810
2020-08-28,37245920320
2020-08-31,37064437200
2020-09-01,37238940200
2020-09-02,37371562480
2020-09-03,37156923790
2020-09-04,37019066420
2020-09-08,37334916850
2020-09-09,37818290160
2020-09-10,38066084420
2020-09-11,38493616770
2020-09-14,39217804220
2020-09-15,38566908030
2020-09-16,39177668530
2020-09-17,38776311630
2020-09-18,38566908030
2020-09-21,37743253870
2020-09-22,38280723110
2020-09-23,37153433730
2020-09-24,37455323920
2020-09-25,38123670410
2020-09-28,38587848390
2020-09-29,38549457730
2020-09-30,38871767040
2020-10-01,39489610320
2020-10-02,40245333880
2020-10-05,40519349120
2020-10-06,39843910280
2020-10-07,40149341280
2020-10-08,40494914640
2020-10-09,40842233320
2020-10-12,41028982560
2020-10-13,41083087480
2020-10-14,40753222000
2020-10-15,40899828880
2020-10-16,40665956000
2020-10-19,40350053080
2020-10-20,40686899840
2020-10-21,40667701320
2020-10-22,41034218520
2020-10-23,41140683040
2020-10-26,41229694360
2020-10-27,40946952520
2020-10-28,40337835840
2020-10-29,40292457520
2020-10-30,39980045240
2020-11-02,40632794920
2020-11-03,41098795360
2020-11-04,41060398320
2020-11-05,40257551120
2020-11-06,40374487560
2020-11-09,38760066560
2020-11-10,40847469280
2020-11-11,41158136240
2020-11-12,40458262920
2020-11-13,40849214600
2020-11-16,40786383080
2020-11-17,40934735280
2020-11-18,40135378720
2020-11-19,39931176280
2020-11-20,39032336480
2020-11-23,38245197160
2020-11-24,38758321240
2020-11-25,38972995600
2020-11-27,38402275960
2020-11-30,39175452720
2020-12-01,39330786200
2020-12-02,39185924640
2020-12-03,39451213280
2020-12-04,39182434000
2020-12-07,39213849760
2020-12-08,38725160160
2020-12-09,38334208480
2020-12-10,37800140560
2020-12-11,38407511920
2020-12-14,39049789680
2020-12-15,39297625120
2020-12-16,39437250720
2020-12-17,40589161920
2020-12-18,39955610760
2020-12-21,39917213720
2020-12-22,40524585080
2020-12-23,39618764000
2020-12-24,39941648200
2020-12-28,39992262480
2020-12-29,39758389600
2020-12-30,39955610760
2020-12-31,40322918230
2021-01-04,38449342200
2021-01-05,37955193070
2021-01-06,37335324020
2021-01-07,37969161950
2021-01-08,38871900820
2021-01-11,38632683750
2021-01-12,38805548640
2021-01-13,39250806690
2021-01-14,38629191530
2021-01-15,39180962290
2021-01-19,38522678820
2021-01-20,39283982780
2021-01-21,38758403670
2021-01-22,38901584690
2021-01-25,39430656020
2021-01-26,39783370240
2021-01-27,39820038550
2021-01-28,39725748610
2021-01-29,39744955820
2021-02-01,40630233590
2021-02-02,40212913300
2021-02-03,40387524300
2021-02-04,40308949350
2021-02-05,40045286740
2021-02-08,40598803610
2021-02-09,41272802070
2021-02-10,40876435100
2021-02-11,40696585770
2021-02-12,40485306460
2021-02-16,40151799450
2021-02-17,40871196770
2021-02-18,41033585000
2021-02-19,40981201700
2021-02-22,41515511360
2021-02-23,42315229740
2021-02-24,42362374710
2021-02-25,42493332960
2021-02-26,40848497340
2021-03-01,40504513670
2021-03-02,40934056730
2021-03-03,40308949350
2021-03-04,40396254850
2021-03-05,41042315550
2021-03-08,41670915150
2021-03-09,41911878330
2021-03-10,41878702240
2021-03-11,41663930710
2021-03-12,42439203550
2021-03-15,42339675280
2021-03-16,42837316630
2021-03-17,42196494260
2021-03-18,42257608110
2021-03-19,40764684060
2021-03-22,41330423700
2021-03-23,42413011900
2021-03-24,42105696540
2021-03-25,42133634300
2021-03-26,42708104490
2021-03-29,43301781890
2021-03-30,43134155330
2021-03-31,43139570240
2021-04-01,44045158560
2021-04-05,44627322480
2021-04-06,44634315440
2021-04-07,44705993280
2021-04-08,44887810240
2021-04-09,45083613120
2021-04-12,45604588640
2021-04-13,46669266800
2021-04-14,46099340560
2021-04-15,46809126000
2021-04-16,46643043200
2021-04-19,47268913120
2021-04-20,47791636880
2021-04-21,47824853440
2021-04-22,48344080719
2021-04-23,48386038480
2021-04-26,48097578880
2021-04-27,48087089440
2021-04-28,47767161520
2021-04-29,48859811520
2021-04-30,49153515840
2021-05-03,48606316719
2021-05-04,48837084400
2021-05-05,48010166880
2021-05-06,48113313040
2021-05-07,48473450480
2021-05-10,48454219840
2021-05-11,47957719680
2021-05-12,47151781040
2021-05-13,47893034800
2021-05-14,47805622800
2021-05-17,48352821920
2021-05-18,48176249680
2021-05-19,48345828960
2021-05-20,48826594960
2021-05-21,48379045520
2021-05-24,48679742800
2021-05-25,48735686480
2021-05-26,48877293920
2021-05-27,48927992880
2021-05-28,49384283520
2021-06-01,49922741440
2021-06-02,50347563760
2021-06-03,50497912400
2021-06-04,50473437040
2021-06-07,50912245280
2021-06-08,51293361599
2021-06-09,51370284159
2021-06-10,51655247280
2021-06-11,51714687440
2021-06-14,51508395120
2021-06-15,51256648560
2021-06-16,51085321040
2021-06-17,51684967360
2021-06-18,52160488640
2021-06-21,53067825200
2021-06-22,52875518800
2021-06-23,53104538240
2021-06-24,52768876159
2021-06-25,53277614000
2021-06-28,53233908000
2021-06-29,53055587520
2021-06-30,52598498940
2021-07-01,52537274839
2021-07-02,52953598720
2021-07-06,53866712440
2021-07-07,53912193200
2021-07-08,53733768680
2021-07-09,54520935680
2021-07-12,54881283240
2021-07-13,54276039279
2021-07-14,54748339480
2021-07-15,54835802480
2021-07-16,54916268440
2021-07-19,53968169520
2021-07-20,54610147940
2021-07-21,53927936540
2021-07-22,54095865500
2021-07-23,54891778800
2021-07-26,54867289160
2021-07-27,54909271399
2021-07-28,54751838000
2021-07-29,54543676060
2021-07-30,54660876480
2021-08-02,54403735260
2021-08-03,54153591080
2021-08-04,53616568260
2021-08-05,54036390660
2021-08-06,53305199980
2021-08-09,54188576279
2021-08-10,54401986000
2021-08-11,54576912000
2021-08-12,55101690000
2021-08-13,55043964420
2021-08-16,55645709860
2021-08-17,55890606260
2021-08-18,56014803720
2021-08-19,56408387220
2021-08-20,56725003279
2021-08-23,56191478980
2021-08-24,55596730580
2021-08-25,55343087880
2021-08-26,55323846020
2021-08-27,55572240940
2021-08-30,56072529300
2021-08-31,56607802860
2021-09-01,57671352940
2021-09-02,57907503040
2021-09-03,57858523760
2021-09-07,57148324200
2021-09-08,57818290779
2021-09-09,56705761420
2021-09-10,56541330980
2021-09-13,56186231200
2021-09-14,55525010920
2021-09-15,55890606260
2021-09-16,55519763140
2021-09-17,54408983040
2021-09-20,54601401640
2021-09-21,54564667180
2021-09-22,54085369940
2021-09-23,53425898920
2021-09-24,53156512880
2021-09-27,51907541240
2021-09-28,52393835520
2021-09-29,52883628320
2021-09-30,52013594100
2021-10-01,52031101200
2021-10-04,52179911550
2021-10-05,51691463460
2021-10-06,52769900820
2021-10-07,52789158629
2021-10-08,52472280120
2021-10-11,52888949100
2021-10-12,54501353010
2021-10-13,55553529720
2021-10-14,57052137480
2021-10-15,55921178820
2021-10-18,56411377620
2021-10-19,56197791000
2021-10-20,56449893240
2021-10-21,56462148210
2021-10-22,57130919430
2021-10-25,57512574210
2021-10-26,57227208480
2021-10-27,56449893240
2021-10-28,58057045020
2021-10-29,58155084780
2021-11-01,58060546440
2021-11-02,59123227410
2021-11-03,58253124540
2021-11-04,58219861050
2021-11-05,56526924480
2021-11-08,56628465660
2021-11-09,56898075000
2021-11-10,57274477649
2021-11-11,57601860420
2021-11-12,57629871780
2021-11-15,58076302830
2021-11-16,57454800780
2021-11-17,58393181340
2021-11-18,58797595350
2021-11-19,58078053540
2021-11-22,57631622490
2021-11-23,57839956980
2021-11-24,58657538550
2021-11-26,57251718420
2021-11-29,58104314190
2021-11-30,57314743980
2021-12-01,57008369730
2021-12-02,58647034290
2021-12-03,58708309139
2021-12-06,59436604500
2021-12-07,59569658460
2021-12-08,60121132110
2021-12-09,59926803300
2021-12-10,60924708000
2021-12-13,62186969910
2021-12-14,61675762590
2021-12-15,63288166500
2021-12-16,63550773000
2021-12-17,63330183540
2021-12-20,64070733870
2021-12-21,63338937090
2021-12-22,63976195530
2021-12-23,63454483950
2021-12-27,64566184800
2021-12-28,64884814020
2021-12-29,65234956020
2021-12-30,65206944660
2021-12-31,65611675200
2022-01-03,63986097599
2022-01-04,63942305099
2022-01-05,63371250900
2022-01-06,63996607799
2022-01-07,62344754700
2022-01-10,63029669400
2022-01-11,63560434500
2022-01-12,64362713100
2022-01-13,63828444600
2022-01-14,63374754300
2022-01-18,63013904100
2022-01-19,62542696800
2022-01-20,61733411400
2022-01-21,61896319500
2022-01-24,61682612100
2022-01-25,61747425000
2022-01-26,60990690600
2022-01-27,60654364200
2022-01-28,63161046900
2022-01-31,62803700099
2022-02-01,62244907799
2022-02-02,64875961200
2022-02-03,64345196100
2022-02-04,63560434500
2022-02-07,63542917500
2022-02-08,63488614800
2022-02-09,64671012300
2022-02-10,62901795299
2022-02-11,62740638900
2022-02-14,62297458800
2022-02-15,61588020299
2022-02-16,61610792400
2022-02-17,60619330200
2022-02-18,60181405200
2022-02-22,59974704600
2022-02-23,61913836500
2022-02-24,61595027100
2022-02-25,63534159000
2022-02-28,62188853400
2022-03-01,62882526600
2022-03-02,63987849300
2022-03-03,65331403200
2022-03-04,66102151200
2022-03-07,65890195499
2022-03-08,64322424000
2022-03-09,64748087100
2022-03-10,64755093900
2022-03-11,64110468300
2022-03-14,63073461900
2022-03-15,62209873800
2022-03-16,62661812400
2022-03-17,64073682599
2022-03-18,64061420700
2022-03-21,64385485200
2022-03-22,64879464600
2022-03-23,64471318500
2022-03-24,65359430400
2022-03-25,65863920000
2022-03-28,67153171200
2022-03-29,69449649900
2022-03-30,69395347200
2022-03-31,68388374119
2022-04-01,69480050790
2022-04-04,69057748900
2022-04-05,69341619880
2022-04-06,71595064820
2022-04-07,71703706800
2022-04-08,71659899550
2022-04-11,70407012200
2022-04-12,71277900330
2022-04-13,71081643850
2022-04-14,71581046500
2022-04-18,71775550690
2022-04-19,72399365930
2022-04-20,73578657100
2022-04-21,72294228530
2022-04-22,70505140440
2022-04-25,69916371000
2022-04-26,69075271800
2022-04-27,68581126020
2022-04-28,69911114130
2022-04-29,65097573500
2022-05-02,63091201450
2022-05-03,62558505290
2022-05-04,62236083930
2022-05-05,61202232830
2022-05-06,59031145520
2022-05-09,54967585010
2022-05-10,54736282730
2022-05-11,54809878910
2022-05-12,55046438060
2022-05-13,55815693369
2022-05-16,55927839930
2022-05-17,55452969340
2022-05-18,53777780099
2022-05-19,54280687330
2022-05-20,54830906390
2022-05-23,56090802900
2022-05-24,57122901710
2022-05-25,56926645230
2022-05-26,57107131099
2022-05-27,58836641330
2022-05-31,57937716560
2022-06-01,57934211980
2022-06-02,58337238680
2022-06-03,57951734880
2022-06-06,56513104790
2022-06-07,57939468849
2022-06-08,55470492240
2022-06-09,54278935040
2022-06-10,53870651470
2022-06-13,52127122920
2022-06-14,52190205359
2022-06-15,53299404930
2022-06-16,52707130910
2022-06-17,52312865660
2022-06-21,52934928609
2022-06-22,53660376670
2022-06-23,54000320930
2022-06-24,55055199510
2022-06-27,54971089590
2022-06-28,54576824340
2022-06-29,54506732740
2022-06-30,54805735610
2022-07-01,55629565710
2022-07-05,55163312930
2022-07-06,55568216660
2022-07-07,55177335570
2022-07-08,55359629890
2022-07-11,55003805400
2022-07-12,53876735710
2022-07-13,53650620640
2022-07-14,53711969690
2022-07-15,54919669560
2022-07-18,54155435680
2022-07-19,55438507239
2022-07-20,55389428000
2022-07-21,55964356239
2022-07-22,55973120390
2022-07-25,56777669360
2022-07-26,57266708930
2022-07-27,57191337239
2022-07-28,59087899300
2022-07-29,57214124030
2022-08-01,56865310860
2022-08-02,56255326020
2022-08-03,57562937199
2022-08-04,57943301310
2022-08-05,58053729600
2022-08-08,58844255930
2022-08-09,60109799190
2022-08-10,60646165170
2022-08-11,60725042520
2022-08-12,61647031100
2022-08-15,62285061219
2022-08-16,61913461260
2022-08-17,62272791410
2022-08-18,61848606550
2022-08-19,61564648090
2022-08-22,60709267050
2022-08-23,59787278469
2022-08-24,60123821830
2022-08-25,61392870750
2022-08-26,60388499160
2022-08-29,59713659610
2022-08-30,58281597500
2022-08-31,57988874890
2022-09-01,59207091739
2022-09-02,58367486170
2022-09-06,59487544540
2022-09-07,59997618070
2022-09-08,59489297370
2022-09-09,59448982280
2022-09-12,59510331330
2022-09-13,57456014570
2022-09-14,56910884440
2022-09-15,54979265780
2022-09-16,54889871449
2022-09-19,54775937500
2022-09-20,53685677239
2022-09-21,52888139590
2022-09-22,52393841530
2022-09-23,51720754810
2022-09-26,50975802060
2022-09-27,50392109670
2022-09-28,51282547310
2022-09-29,50392109670
2022-09-30,51342769450
2022-10-03,51542662750
2022-10-04,52077465000
2022-10-05,51537402400
2022-10-06,50492346200
2022-10-07,49740116150
2022-10-10,50429222000
2022-10-11,50834268950
2022-10-12,50308233950
2022-10-13,50716787800
2022-10-14,49410467550
2022-10-17,51155150300
2022-10-18,52112534000
2022-10-19,51007860499
2022-10-20,51391866049
2022-10-21,51319974600
2022-10-24,51085012299
2022-10-25,52622787950
2022-10-26,52266837600
2022-10-27,52224754799
2022-10-28,54626981300
2022-10-31,54313113750
2022-11-01,53943135800
2022-11-02,49626141900
2022-11-03,48512701150
2022-11-04,48698566850
2022-11-07,48102393850
2022-11-08,50273164950
2022-11-09,49922474950
2022-11-10,53096219450
2022-11-11,51758337100
2022-11-14,50979805300
2022-11-15,50692239500
2022-11-16,51042929500
2022-11-17,50741336100
2022-11-18,51465510950
2022-11-21,52172151300
2022-11-22,52489525750
2022-11-23,52098506400
2022-11-25,52359770450
2022-11-28,50595799750
2022-11-29,50955257000
2022-11-30,52245796200
2022-12-01,51810940600
2022-12-02,51867051000
2022-12-05,50753610250
2022-12-06,50672951550
2022-12-07,52045902900
2022-12-08,53073424600
2022-12-09,52182672000
2022-12-12,52852489900
2022-12-13,52940162400
2022-12-14,52635062100
2022-12-15,52394839450
2022-12-16,50231082150
2022-12-19,49873378350
2022-12-20,49492879700
2022-12-21,49740116150
2022-12-22,49094846550
2022-12-23,49659457450
2022-12-27,49629648800
2022-12-28,48744156550
2022-12-29,49548990100
2022-12-30,49129915550
2023-01-03,48105155180
2023-01-04,48794677610
2023-01-05,47594592770
2023-01-06,48557818760
2023-01-09,49338575710
2023-01-10,49333312180
2023-01-11,51524695170
2023-01-12,51947532080
2023-01-13,51033432370
2023-01-17,51161511600
2023-01-18,50140386779
2023-01-19,50450935050
2023-01-20,50722884100
2023-01-23,51029923350
2023-01-24,51549258310
2023-01-25,51282572790
2023-01-26,52177372890
2023-01-27,52515993320
2023-01-30,52440549390
2023-01-31,53396757339
2023-02-01,53677478940
2023-02-02,54645968460
2023-02-03,54121369970
2023-02-06,53995045250
2023-02-07,52991465529
2023-02-08,52986202000
2023-02-09,52377387029
2023-02-10,52619509410
2023-02-13,53073927500
2023-02-14,52789696880
2023-02-15,52794960410
2023-02-16,52558101560
2023-02-17,52461603510
2023-02-21,52442303899
2023-02-22,51284327300
2023-02-23,51635229300
2023-02-24,51449251240
2023-02-27,51796644220
2023-02-28,52451076450
2023-03-01,51880860700
2023-03-02,52851104730
2023-03-03,53480973820
