,MMM
2018-07-17,98937120000
2018-07-18,98995680000
2018-07-19,98702880000
2018-07-20,98878560000
2018-07-23,97356000000
2018-07-24,98251968000
2018-07-25,100067328000
2018-07-26,101818272000
2018-07-27,101554752000
2018-07-30,100430400000
2018-07-31,103955712000
2018-08-01,101373216000
2018-08-02,100629504000
2018-08-03,101490336000
2018-08-06,101203392000
2018-08-07,102116928000
2018-08-08,101414208000
2018-08-09,100260576000
2018-08-10,98878560000
2018-08-13,97842048000
2018-08-14,98175840000
2018-08-15,98603328000
2018-08-16,99464160000
2018-08-17,100254720000
2018-08-20,100172736000
2018-08-21,100705632000
2018-08-22,100008768000
2018-08-23,99265056000
2018-08-24,100512383999
2018-08-27,101999808000
2018-08-28,102538560000
2018-08-29,103042176000
2018-08-30,102925056000
2018-08-31,103264704000
2018-09-04,102134496000
2018-09-05,103715616000
2018-09-06,104160672000
2018-09-07,104072832000
2018-09-10,104254368000
2018-09-11,103686336000
2018-09-12,101209248000
2018-09-13,102351168000
2018-09-14,101777280000
2018-09-17,102585408000
2018-09-18,103563360000
2018-09-19,104342208000
2018-09-20,105396288000
2018-09-21,105917472000
2018-09-24,104535456000
2018-09-25,103130016000
2018-09-26,103340832000
2018-09-27,102872352000
2018-09-28,103165152000
2018-10-01,103021987000
2018-10-02,104729245000
2018-10-03,104752472999
2018-10-04,103823353000
2018-10-05,103503968000
2018-10-08,104078861000
2018-10-09,102162551000
2018-10-10,98144107000
2018-10-11,95513536000
2018-10-12,96245218000
2018-10-15,96587831000
2018-10-16,98231212000
2018-10-17,98521562000
2018-10-18,97284671000
2018-10-19,97029163000
2018-10-22,97760845000
2018-10-23,93486893000
2018-10-24,89596203000
2018-10-25,89816869000
2018-10-26,89793641000
2018-10-29,90200131000
2018-10-30,92157090000
2018-10-31,92371949000
2018-11-01,93324297000
2018-11-02,93608840000
2018-11-05,93823699000
2018-11-06,94822503000
2018-11-07,97726003000
2018-11-08,99079034000
2018-11-09,97633091000
2018-11-12,95664518000
2018-11-13,96309095000
2018-11-14,96158113000
2018-11-15,99485524000
2018-11-16,101471518000
2018-11-19,99810716000
2018-11-20,97348547999
2018-11-21,96465884000
2018-11-23,95548378000
2018-11-26,97034970000
2018-11-27,97435653000
2018-11-28,99206788000
2018-11-29,99317121000
2018-11-30,100948888000
2018-12-03,101355378000
2018-12-04,98167335000
2018-12-06,98405422000
2018-12-07,96245218000
2018-12-10,96285867000
2018-12-11,95867763000
2018-12-12,97011742000
2018-12-13,98138300000
2018-12-14,95205765000
2018-12-17,93614647000
2018-12-18,94462469000
2018-12-19,92226774000
2018-12-20,90972462000
2018-12-21,89212941000
2018-12-24,86721738000
2018-12-26,90432411000
2018-12-27,92586808000
2018-12-28,91942231000
2018-12-31,92001525000
2019-01-02,92197875000
2019-01-03,88727099999
2019-01-04,92376900000
2019-01-07,92163225000
2019-01-08,92550150000
2019-01-09,92850450000
2019-01-10,93474150000
2019-01-11,92804250000
2019-01-14,92786925000
2019-01-15,91227675000
2019-01-16,91487550000
2019-01-17,92561700000
2019-01-18,94565625000
2019-01-22,92827350000
2019-01-23,92844675000
2019-01-24,92954400000
2019-01-25,94588725000
2019-01-28,93283575000
2019-01-29,95091150000
2019-01-30,96211500000
2019-01-31,96713925000
2019-02-01,96159525000
2019-02-04,96667724999
2019-02-05,97106625000
2019-02-06,97805400000
2019-02-07,96488700000
2019-02-08,96477150000
2019-02-11,97008450000
2019-02-12,99740025000
2019-02-13,101258850000
2019-02-14,98948850000
2019-02-15,100843050000
2019-02-19,100629375000
2019-02-20,100687125000
2019-02-21,100317525000
2019-02-22,101079825000
2019-02-25,101674650000
2019-02-26,101097150000
2019-02-27,100923900000
2019-02-28,100132724999
2019-03-01,100184700000
2019-03-04,99878625000
2019-03-05,98423325000
2019-03-06,97920900000
2019-03-07,96500250000
2019-03-08,96996900000
2019-03-11,99994125000
2019-03-12,99364650000
2019-03-13,99780450000
2019-03-14,100132724999
2019-03-15,100467675000
2019-03-18,100664025000
2019-03-19,100923900000
2019-03-20,100571625000
2019-03-21,101206875000
2019-03-22,98816025000
2019-03-25,98117250000
2019-03-26,100063425000
2019-03-27,100023000000
2019-03-28,100687125000
2019-03-29,100323300000
2019-04-01,102368440000
2019-04-02,102460872000
2019-04-03,102940363000
2019-04-04,103858906000
2019-04-05,104043770000
2019-04-08,103853129000
2019-04-09,102374217000
2019-04-10,102449318000
2019-04-11,103136781000
2019-04-12,105014306000
2019-04-15,104245965000
2019-04-16,104760118000
2019-04-17,105118292000
2019-04-18,105719100000
2019-04-22,105557344000
2019-04-23,106019504000
2019-04-24,105817309000
2019-04-25,92120042000
2019-04-26,92576425000
2019-04-29,91871631000
2019-04-30,91530788000
2019-05-01,89872789000
2019-05-02,89231542000
2019-05-03,89462622000
2019-05-06,88411208000
2019-05-07,86516352000
2019-05-08,86256387000
2019-05-09,84661935000
2019-05-10,84939231000
2019-05-13,84078458000
2019-05-14,84627273000
2019-05-15,84101566000
2019-05-16,82986605000
2019-05-17,81669449000
2019-05-20,80300300000
2019-05-21,80808676000
2019-05-22,81987184000
2019-05-23,80115436000
2019-05-24,80219422000
2019-05-28,78896489000
2019-05-29,77954838000
2019-05-30,77562002000
2019-05-31,77157612000
2019-06-03,77302037000
2019-06-04,79352872000
2019-06-05,79139123000
2019-06-06,79560844000
2019-06-07,80473610000
2019-06-10,81282390000
2019-06-11,81582794000
2019-06-12,81634787000
2019-06-13,81553909000
2019-06-14,80514049000
2019-06-17,80554488000
2019-06-18,83009713000
2019-06-19,82472452000
2019-06-20,84014911000
2019-06-21,83726061000
2019-06-24,83743392000
2019-06-25,83090591000
2019-06-26,83015490000
2019-06-27,82836402999
2019-06-28,83726061000
2019-07-01,84111350000
2019-07-02,83874985000
2019-07-03,84341950000
2019-07-05,82900700000
2019-07-08,81551690000
2019-07-09,79868310000
2019-07-10,79868310000
2019-07-11,81476745000
2019-07-12,83552145000
2019-07-15,83310015000
2019-07-16,85068340000
2019-07-17,84192060000
2019-07-18,83413785000
2019-07-19,83194715000
2019-07-22,84174765000
2019-07-23,85564130000
2019-07-24,86480765000
2019-07-25,85858145000
2019-07-26,83857690000
2019-07-29,85195170000
2019-07-30,85616015000
2019-07-31,84215120000
2019-08-01,83557910000
2019-08-02,82203135000
2019-08-05,79389815000
2019-08-06,78905555000
2019-08-07,78876730000
2019-08-08,79153450000
2019-08-09,78790255000
2019-08-12,78133045000
2019-08-13,79470525000
2019-08-14,76547670000
2019-08-15,75596445000
2019-08-16,77844795000
2019-08-19,78542360000
2019-08-20,77608430000
2019-08-21,77671845000
2019-08-22,77545015000
2019-08-23,75117950000
2019-08-26,75250545000
2019-08-27,75071830000
2019-08-28,75936580000
2019-08-29,77291355000
2019-08-30,77948565000
2019-09-03,76461195000
2019-09-04,77152995000
2019-09-05,79159215000
2019-09-06,79020855000
2019-09-09,79983610000
2019-09-10,81390270000
2019-09-11,81015545000
2019-09-12,82220430000
2019-09-13,82635510000
2019-09-16,81782290000
2019-09-17,81009780000
2019-09-18,80704235000
2019-09-19,80525520000
2019-09-20,80375630000
2019-09-23,80375630000
2019-09-24,79401345000
2019-09-25,79049680000
2019-09-26,78963205000
2019-09-27,79303340000
2019-09-30,79212435000
2019-10-01,76313646000
2019-10-02,74999681999
2019-10-03,74792214000
2019-10-04,75080364000
2019-10-07,73968105000
2019-10-08,72631089000
2019-10-09,72752112000
2019-10-10,73386042000
2019-10-11,76175334000
2019-10-14,77339460000
2019-10-15,78526638000
2019-10-16,78140517000
2019-10-17,78797499000
2019-10-18,78584268000
2019-10-21,79955862000
2019-10-22,80728104000
2019-10-23,81315930000
2019-10-24,78002205000
2019-10-25,80025018000
2019-10-28,81460005000
2019-10-29,81338981999
2019-10-30,81125751000
2019-10-31,79494822000
2019-11-01,81955623000
2019-11-04,84272349000
2019-11-05,84451002000
2019-11-06,83840124000
2019-11-07,84087933000
2019-11-08,83430951000
2019-11-11,81961386000
2019-11-12,82318692000
2019-11-13,82174617000
2019-11-14,82359033000
2019-11-15,82814310000
2019-11-18,82168854000
2019-11-19,82238010000
2019-11-20,80837601000
2019-11-21,79569741000
2019-11-22,80756919000
2019-11-25,82024779000
2019-11-26,81540687000
2019-11-27,82203431999
2019-11-29,81800022000
2019-12-02,81079647000
2019-12-03,79581267000
2019-12-04,80532162000
2019-12-05,79200909000
2019-12-06,82618368000
2019-12-09,81828837000
2019-12-10,80785734000
2019-12-11,81304404000
2019-12-12,81217959000
2019-12-13,81327456000
2019-12-16,82272588000
2019-12-17,81874941000
2019-12-18,81442716000
2019-12-19,82946859000
2019-12-20,84497106000
2019-12-23,85989723000
2019-12-24,85131036000
2019-12-26,85084931999
2019-12-27,85407660000
2019-12-30,84721863000
2019-12-31,85078000000
2020-01-02,86802632000
2020-01-03,86058560000
2020-01-06,86139312000
2020-01-07,85793232000
2020-01-08,87108336000
2020-01-09,87385200000
2020-01-10,87033351999
2020-01-13,87246768000
2020-01-14,87465951999
2020-01-15,86698808000
2020-01-16,87292912000
2020-01-17,87454416000
2020-01-21,86508464000
2020-01-22,85856680000
2020-01-23,85712480000
2020-01-24,85914360000
2020-01-27,84697312000
2020-01-28,79852192000
2020-01-29,78121792000
2020-01-30,78369816000
2020-01-31,76512520000
2020-02-03,75514656000
2020-02-04,75826128000
2020-02-05,78283296000
2020-02-06,78554392000
2020-02-07,77198912000
2020-02-10,77233520000
2020-02-11,78340976000
2020-02-12,78992760000
2020-02-13,77043176000
2020-02-14,77648816000
2020-02-18,76622112000
2020-02-19,76841296000
2020-02-20,76466376000
2020-02-21,75681928000
2020-02-24,73565072000
2020-02-25,70819504000
2020-02-26,71834672000
2020-02-27,72417240000
2020-02-28,71973104000
2020-03-02,73795792000
2020-03-03,70040824000
2020-03-04,74257232000
2020-03-05,73017112000
2020-03-06,74095728000
2020-03-09,69469792000
2020-03-10,73928456000
2020-03-11,71004080000
2020-03-12,64417024000
2020-03-13,68327728000
2020-03-16,63130760000
2020-03-17,64832320000
2020-03-18,66078208000
2020-03-19,66314696000
2020-03-20,60229456000
2020-03-23,56843640000
2020-03-24,64001728000
2020-03-25,63436464000
2020-03-26,65674448000
2020-03-27,64255520000
2020-03-30,66424288000
2020-03-31,65853010000
2020-04-01,64231639999
2020-04-02,66528100000
2020-04-03,64543220000
2020-04-06,67878280000
2020-04-07,69759300000
2020-04-08,71876890000
2020-04-09,71294120000
2020-04-13,70624800000
2020-04-14,72430810000
2020-04-15,70024720000
2020-04-16,69903550000
2020-04-17,70653650000
2020-04-20,69309240000
2020-04-21,68322570000
2020-04-22,69280390000
2020-04-23,69626590000
2020-04-24,70913300000
2020-04-27,74121420000
2020-04-28,76031290000
2020-04-29,75385050000
2020-04-30,73290540000
2020-05-01,71686480000
2020-05-04,71588390000
2020-05-05,71121020000
2020-05-06,70526710000
2020-05-07,70307450000
2020-05-08,71646090000
2020-05-11,70301680000
2020-05-12,68270639999
2020-05-13,65668370000
2020-05-14,65604900000
2020-05-15,66908920000
2020-05-18,72009600000
2020-05-19,71582620000
2020-05-20,72205780000
2020-05-21,70342070000
2020-05-22,70642110000
2020-05-26,73365550000
2020-05-27,76296710000
2020-05-28,75650470000
2020-05-29,75471600000
2020-06-01,75056160000
2020-06-02,76048600000
2020-06-03,77768060000
2020-06-04,78414300000
2020-06-05,80762690000
2020-06-08,80503040000
2020-06-09,80416490000
2020-06-10,79066310000
2020-06-11,73509800000
2020-06-12,74709960000
2020-06-15,76088990000
2020-06-16,77029500000
2020-06-17,76810240000
2020-06-18,76804470000
2020-06-19,76296710000
2020-06-22,75587000000
2020-06-23,76146690000
2020-06-24,73434790000
2020-06-25,74617640000
2020-06-26,73579040000
2020-06-29,75050390000
2020-06-30,75356676000
2020-07-01,75085110000
2020-07-02,75865140000
2020-07-06,76373604000
2020-07-07,74790432000
2020-07-08,74674872000
2020-07-09,73161036000
2020-07-10,73837062000
2020-07-13,74778876000
2020-07-14,76587390000
2020-07-15,76968738000
2020-07-16,77534982000
2020-07-17,77211414000
2020-07-20,75541572000
2020-07-21,76229154000
2020-07-22,76668282000
2020-07-23,76951404000
2020-07-24,77217191999
2020-07-27,78858144000
2020-07-28,75038886000
2020-07-29,75483791999
2020-07-30,73484604000
2020-07-31,72687240000
2020-08-03,72658350000
2020-08-04,73045476000
2020-08-05,75044664000
2020-08-06,75362454000
2020-08-07,76489164000
2020-08-10,77991444000
2020-08-11,78927480000
2020-08-12,79349274000
2020-08-13,80123526000
2020-08-14,80239086000
2020-08-17,79568838000
2020-08-18,79407054000
2020-08-19,79210602000
2020-08-20,78731028000
2020-08-21,78118560000
2020-08-24,78996816000
2020-08-25,78788808000
2020-08-26,79175934000
2020-08-27,79262604000
2020-08-28,80025300000
2020-08-31,78754140000
2020-09-01,79615062000
2020-09-02,81885816000
2020-09-03,80343090000
2020-09-04,80083080000
2020-09-08,78823476000
2020-09-09,80048412000
2020-09-10,78817698000
2020-09-11,80273754000
2020-09-14,81383130000
2020-09-15,80470206000
2020-09-16,81885816000
2020-09-17,83272536000
2020-09-18,81908928000
2020-09-21,77950998000
2020-09-22,78424794000
2020-09-23,77055408000
2020-09-24,77494536000
2020-09-25,77425200000
2020-09-28,78095448000
2020-09-29,77199858000
2020-09-30,77499504000
2020-10-01,76828212000
2020-10-02,77586309000
2020-10-05,78743709000
2020-10-06,78494867999
2020-10-07,80555040000
2020-10-08,81145314000
2020-10-09,81914985000
2020-10-12,81596700000
2020-10-13,80624484000
2020-10-14,81480960000
2020-10-15,81805032000
2020-10-16,82719378000
2020-10-19,82036512000
2020-10-20,82713591000
2020-10-21,81851328000
2020-10-22,82597851000
2020-10-23,82158039000
2020-10-26,80393004000
2020-10-27,77910381000
2020-10-28,76700898000
2020-10-29,76677750000
2020-10-30,77395338000
2020-11-02,78836301000
2020-11-03,80080506000
2020-11-04,77493717000
2020-11-05,78963615000
2020-11-06,78876810000
2020-11-09,79073567999
2020-11-10,81833967000
2020-11-11,81868689000
2020-11-12,80827029000
2020-11-13,82152252000
2020-11-16,84119832000
2020-11-17,84015666000
2020-11-18,82927710000
2020-11-19,83031876000
2020-11-20,83651085000
2020-11-23,84252933000
2020-11-24,85676535000
2020-11-25,85699683000
2020-11-27,85583942999
2020-11-30,83575854000
2020-12-01,82505259000
2020-12-02,83147616000
2020-12-03,83136042000
2020-12-04,83442753000
2020-12-07,82325862000
2020-12-08,83442753000
2020-12-09,84814272000
2020-12-10,83940435000
2020-12-11,84195063000
2020-12-14,83743677000
2020-12-15,84519135000
2020-12-16,84872142000
2020-12-17,85468203000
2020-12-18,85358250000
2020-12-21,84987882000
2020-12-22,84565431000
2020-12-23,84183489000
2020-12-24,84438117000
2020-12-28,84530709000
2020-12-29,84114045000
2020-12-30,84241359000
2020-12-31,84834269999
2021-01-04,83417850000
2021-01-05,83272725000
2021-01-06,84544019999
2021-01-07,82372950000
2021-01-08,80869455000
2021-01-11,80178660000
2021-01-12,80811405000
2021-01-13,80701110000
2021-01-14,80764965000
2021-01-15,80347005000
2021-01-19,82082700000
2021-01-20,82616760000
2021-01-21,82831545000
2021-01-22,82042065000
2021-01-25,82698030000
2021-01-26,85397355000
2021-01-27,90587025000
2021-01-28,89019675000
2021-01-29,85252230000
2021-02-01,84787830000
2021-02-02,84944565000
2021-02-03,85165155000
2021-02-04,85954635000
2021-02-05,86883435000
2021-02-08,87730965000
2021-02-09,87818040000
2021-02-10,87887700000
2021-02-11,86006880000
2021-02-12,86732505000
2021-02-16,85728240000
2021-02-17,85734045000
2021-02-18,87057585000
2021-02-19,85681800000
2021-02-22,85478625000
2021-02-23,85501845000
2021-02-24,86210055000
2021-02-25,86761530000
2021-02-26,84961980000
2021-03-01,85617945000
2021-03-02,85960440000
2021-03-03,86419035000
2021-03-04,86210055000
2021-03-05,87748380000
2021-03-08,89193825000
2021-03-09,87934140000
2021-03-10,89547930000
2021-03-11,89576955000
2021-03-12,89751105000
2021-03-15,91962810000
2021-03-16,90685710000
2021-03-17,91388115000
2021-03-18,92700045000
2021-03-19,91591290000
2021-03-22,91957005000
2021-03-23,91405530000
2021-03-24,92549115000
2021-03-25,93721725000
2021-03-26,94580865000
2021-03-29,94998825000
2021-03-30,94464765000
2021-03-31,93593290000
2021-04-01,93604910000
2021-04-05,94708810000
2021-04-06,94644900000
2021-04-07,94697190000
2021-04-08,95074839999
2021-04-09,96178740000
2021-04-12,96097400000
2021-04-13,95435060000
2021-04-14,95574500000
2021-04-15,95928910000
2021-04-16,96463430000
2021-04-19,96469240000
2021-04-20,96323990000
2021-04-21,97578950000
2021-04-22,97590570000
2021-04-23,98218050000
2021-04-26,96974710000
2021-04-27,94453170000
2021-04-28,95173610000
2021-04-29,96690020000
2021-04-30,95760420000
2021-05-03,96475050000
2021-05-04,96852700000
2021-05-05,97852020000
2021-05-06,98322630000
2021-05-07,98642180000
2021-05-10,100710540000
2021-05-11,98961730000
2021-05-12,96602870000
2021-05-13,98810670000
2021-05-14,99281280000
2021-05-17,99635690000
2021-05-18,98624750000
2021-05-19,98415589999
2021-05-20,97950790000
2021-05-21,98055370000
2021-05-24,98421400000
2021-05-25,97979839999
2021-05-26,97921740000
2021-05-27,98723520000
2021-05-28,98630560000
2021-06-01,98706089999
2021-06-02,98752570000
2021-06-03,98932680000
2021-06-04,100088870000
2021-06-07,98961730000
2021-06-08,98897820000
2021-06-09,98485310000
2021-06-10,98671230000
2021-06-11,98514360000
2021-06-14,97811350000
2021-06-15,97451130000
2021-06-16,95650030000
2021-06-17,94790150000
2021-06-18,93070390000
2021-06-21,94825010000
2021-06-22,94790150000
2021-06-23,93442230000
2021-06-24,93877980000
2021-06-25,94604230000
2021-06-28,95452490000
2021-06-29,95225900000
2021-06-30,96254172000
2021-07-01,96474420000
2021-07-02,96862752000
2021-07-06,95407956000
2021-07-07,96851160000
2021-07-08,96080292000
2021-07-09,97401780000
2021-07-12,96909120000
2021-07-13,96723648000
2021-07-14,98288568000
2021-07-15,98172648000
2021-07-16,96613524000
2021-07-19,95732532000
2021-07-20,97314840000
2021-07-21,97291656000
2021-07-22,96468624000
2021-07-23,97152552000
2021-07-26,97726356000
2021-07-27,97146756000
2021-07-28,96086088000
2021-07-29,96028128000
2021-07-30,95918004000
2021-08-02,95715143999
2021-08-03,97419168000
2021-08-04,95720940000
2021-08-05,95854248000
2021-08-06,96010740000
2021-08-09,95674572000
2021-08-10,96555564000
2021-08-11,97679988000
2021-08-12,97610436000
2021-08-13,97198920000
2021-08-16,98039340000
2021-08-17,96700464000
2021-08-18,95228280000
2021-08-19,94671864000
2021-08-20,94086468000
2021-08-23,94341492000
2021-08-24,94376268000
2021-08-25,94173408000
2021-08-26,94648680000
2021-08-27,94521168000
2021-08-30,95060196000
2021-08-31,94370472000
2021-09-01,93738708000
2021-09-02,94440024000
2021-09-03,94196592000
2021-09-07,89930736000
2021-09-08,91049364000
2021-09-09,90011880000
2021-09-10,89432280000
2021-09-13,89762652000
2021-09-14,88400592000
2021-09-15,89258400000
2021-09-16,88516512000
2021-09-17,87948504000
2021-09-20,87484824000
2021-09-21,86458932000
2021-09-22,87148656000
2021-09-23,87965892000
2021-09-24,87728256000
2021-09-27,88093404000
2021-09-28,87252984000
2021-09-29,87652908000
2021-09-30,84314834000
2021-10-01,84924228000
2021-10-04,84613782000
2021-10-05,85499128000
2021-10-06,85752084000
2021-10-07,85458885000
2021-10-08,85050706000
2021-10-11,84728762000
2021-10-12,84372324000
2021-10-13,85159937000
2021-10-14,86671924000
2021-10-15,87453788000
2021-10-18,87344557000
2021-10-19,87626258000
2021-10-20,87683748000
2021-10-21,87540023000
2021-10-22,86901884000
2021-10-25,87672250000
2021-10-26,87557270000
2021-10-27,85671598000
2021-10-28,86453462000
2021-10-29,85884310999
2021-11-01,86315485999
2021-11-02,87465285999
2021-11-03,87591764000
2021-11-04,86809900000
2021-11-05,87384800000
2021-11-08,87258322000
2021-11-09,87160589000
2021-11-10,87683748000
2021-11-11,86620183000
2021-11-12,88275895000
2021-11-15,88109174000
2021-11-16,88137919000
2021-11-17,88126421000
2021-11-18,85930303000
2021-11-19,86148765000
2021-11-22,86355729000
2021-11-23,86257996000
2021-11-24,85378399000
2021-11-26,84366575000
2021-11-29,84705766000
2021-11-30,81733533000
2021-12-01,82061226000
2021-12-02,81837015000
2021-12-03,82958070000
2021-12-06,85171435000
2021-12-07,84860989000
2021-12-08,84613782000
2021-12-09,84567790000
2021-12-10,85125443000
2021-12-13,83912404000
2021-12-14,83981392000
2021-12-15,84493053000
2021-12-16,85706092000
2021-12-17,83992890000
2021-12-20,82981066000
2021-12-21,83113293000
2021-12-22,82981066000
2021-12-23,84102121000
2021-12-27,84929977000
2021-12-28,85384148000
2021-12-29,85752084000
2021-12-30,85384148000
2021-12-31,84992273000
2022-01-03,85043780000
2022-01-04,86239887000
2022-01-05,85885061000
2022-01-06,85169686000
2022-01-07,86102535000
2022-01-10,84889259000
2022-01-11,85638971999
2022-01-12,85850723000
2022-01-13,86617605000
2022-01-14,85524512000
2022-01-18,85307038000
2022-01-19,85398606000
2022-01-20,83052176000
2022-01-21,82611505000
2022-01-24,82680181000
2022-01-25,83138021000
2022-01-26,81009065000
2022-01-27,81421121000
2022-01-28,78038828000
2022-01-31,79440963000
2022-02-01,80110554000
2022-02-02,79744282000
2022-02-03,78656912000
2022-02-04,76905674000
2022-02-07,77117425000
2022-02-08,77712617000
2022-02-09,78302086000
2022-02-10,76430665000
2022-02-11,76339096999
2022-02-14,75606553000
2022-02-15,75286065000
2022-02-16,74467676000
2022-02-17,71119721000
2022-02-18,70633266000
2022-02-22,70215487000
2022-02-23,69082333000
2022-02-24,68756122000
2022-02-25,72018232000
2022-02-28,71125444000
2022-03-01,69259746000
2022-03-02,70444407000
2022-03-03,70959477000
2022-03-04,70209764000
2022-03-07,68555817000
2022-03-08,69574511000
2022-03-09,70146811000
2022-03-10,68870582000
2022-03-11,67445555000
2022-03-14,68653108000
2022-03-15,69047995000
2022-03-16,69626018000
2022-03-17,70667604000
2022-03-18,70970923000
2022-03-21,71091106000
2022-03-22,71743528000
2022-03-23,70661881000
2022-03-24,71285688000
2022-03-25,71995340000
2022-03-28,71520331000
2022-03-29,72767945000
2022-03-30,72458903000
2022-03-31,71072370000
2022-04-01,71460650000
2022-04-04,71386420000
2022-04-05,71083790000
2022-04-06,71751860000
2022-04-07,71586270000
2022-04-08,71517750000
2022-04-11,71666210000
2022-04-12,70929620000
2022-04-13,70969590000
2022-04-14,70358620000
2022-04-18,69787620000
2022-04-19,71654790000
2022-04-20,71888900000
2022-04-21,72454190000
2022-04-22,71215120000
2022-04-25,70941040000
2022-04-26,68851180000
2022-04-27,68845470000
2022-04-28,70244420000
2022-04-29,68851180000
2022-05-02,69656290000
2022-05-03,70695510000
2022-05-04,73630450000
2022-05-05,71352160000
2022-05-06,71386420000
2022-05-09,72745400000
2022-05-10,71192280000
2022-05-11,69896110000
2022-05-12,71414970000
2022-05-13,71277930000
2022-05-16,71848930000
2022-05-17,72728270000
2022-05-18,71100920000
2022-05-19,70158770000
2022-05-20,68662750000
2022-05-23,68925410000
2022-05-24,69582060000
2022-05-25,69599190000
2022-05-26,70198740000
2022-05-27,71375000000
2022-05-31,71272220000
2022-06-01,69901820000
2022-06-02,70741190000
2022-06-03,69684840000
2022-06-06,69799040000
2022-06-07,70113090000
2022-06-08,69422180000
2022-06-09,68834050000
2022-06-10,65716390000
2022-06-13,65105420000
2022-06-14,64568680000
2022-06-15,64129010000
2022-06-16,62513080000
2022-06-17,61987760000
2022-06-21,62067700000
2022-06-22,62250420000
2022-06-23,62136219999
2022-06-24,64129010000
2022-06-27,63398130000
2022-06-28,62221870000
2022-06-29,61953500000
2022-06-30,61544160000
2022-07-01,61106184000
2022-07-05,61447464000
2022-07-06,61748928000
2022-07-07,61845624000
2022-07-08,61214256000
2022-07-11,61350768000
2022-07-12,61919568000
2022-07-13,61049304000
2022-07-14,61020864000
2022-07-15,61885440000
2022-07-18,61305264000
2022-07-19,62835336000
2022-07-20,63256248000
2022-07-21,63699912000
2022-07-22,63779544000
2022-07-25,63779544000
2022-07-26,66936384000
2022-07-27,66037680000
2022-07-28,66754368000
2022-07-29,68119488000
2022-08-01,68176368000
2022-08-02,67408488000
2022-08-03,68238936000
2022-08-04,70440192000
2022-08-05,70104600000
2022-08-08,70610832000
2022-08-09,70309368000
2022-08-10,71037432000
2022-08-11,71173944000
2022-08-12,72396864000
2022-08-15,72015768000
2022-08-16,71458344000
2022-08-17,70110288000
2022-08-18,69757632000
2022-08-19,69052320000
2022-08-22,67334544000
2022-08-23,67408488000
2022-08-24,67072896000
2022-08-25,67891968000
2022-08-26,61413336000
2022-08-29,60127848000
2022-08-30,59377032000
2022-08-31,59138136000
2022-09-01,59746752000
2022-09-02,57852648000
2022-09-06,55452312000
2022-09-07,57329352000
2022-09-08,56720736000
2022-09-09,58540896000
2022-09-12,59086944000
2022-09-13,57289536000
2022-09-14,55890288000
2022-09-15,55366992000
2022-09-16,55452312000
2022-09-19,55469376000
2022-09-20,55412496000
2022-09-21,54599112000
2022-09-22,54280584000
2022-09-23,53734536000
2022-09-26,53740224000
2022-09-27,53455824000
2022-09-28,54348840000
2022-09-29,53404632000
2022-09-30,50990041000
2022-10-03,52242854000
2022-10-04,53352173000
2022-10-05,53142451000
2022-10-06,51271510000
2022-10-07,49610291000
2022-10-10,50046292000
2022-10-11,50222900000
2022-10-12,50272571000
2022-10-13,52723007000
2022-10-14,52430500000
2022-10-17,52540880000
2022-10-18,53501186000
2022-10-19,52695412000
2022-10-20,52193183000
2022-10-21,53898554000
2022-10-24,54621543000
2022-10-25,54676733000
2022-10-26,56619421000
2022-10-27,56663573000
2022-10-28,58418615000
2022-10-31,58043323000
2022-11-01,57817044000
2022-11-02,56691168000
2022-11-03,56685649000
2022-11-04,57607322000
2022-11-07,57530056000
2022-11-08,57839120000
2022-11-09,57138207000
2022-11-10,59594162000
2022-11-11,61360242000
2022-11-14,60460645000
2022-11-15,60548949000
2022-11-16,59406516000
2022-11-17,58672489000
2022-11-18,58490362000
2022-11-21,58893249000
2022-11-22,59340288000
2022-11-23,59064338000
2022-11-25,59544491000
2022-11-28,57513499000
2022-11-29,58197855000
2022-11-30,58126108000
2022-12-01,58137146000
2022-12-02,58595223000
2022-12-05,57507980000
2022-12-06,57485904000
2022-12-07,58302716000
2022-12-08,58142665000
2022-12-09,58026766000
2022-12-12,58534514000
2022-12-13,58733198000
2022-12-14,58181298000
2022-12-15,56470408000
2022-12-16,56150306000
2022-12-19,56354509000
2022-12-20,55747419000
2022-12-21,56967118000
2022-12-22,56106154000
2022-12-23,55438355000
2022-12-27,55471469000
2022-12-28,54582910000
2022-12-29,55637039000
2022-12-30,55333494000
2023-01-03,56590953000
2023-01-04,57829001000
2023-01-05,56817560000
2023-01-06,58558565000
2023-01-09,58591727000
2023-01-10,59210751000
2023-01-11,59663965000
2023-01-12,59774505000
2023-01-13,59846356000
2023-01-17,58503295000
2023-01-18,56723601000
2023-01-19,54728354000
2023-01-20,55750849000
2023-01-23,56662804000
2023-01-24,53142105000
2023-01-25,52185934000
2023-01-26,52473338000
2023-01-27,53258172000
2023-01-30,52025651000
2023-01-31,53180794000
2023-02-01,53540049000
2023-02-02,55585039000
2023-02-03,54291721000
2023-02-06,53832980000
2023-02-07,54020898000
2023-02-08,53258172000
2023-02-09,52185934000
2023-02-10,52622567000
2023-02-13,53269226000
2023-02-14,52777323000
2023-02-15,53042619000
2023-02-16,51754828000
2023-02-17,52213569000
2023-02-21,50483618000
2023-02-22,50339916000
2023-02-23,50328862000
2023-02-24,49814851000
2023-02-27,50030404000
2023-02-28,49787216000
2023-03-01,50925778000
2023-03-02,50782076000
2023-03-03,51412154000
