,MET
2018-10-16,42986155000
2018-10-17,43780198000
2018-10-18,42760686000
2018-10-19,42976352000
2018-10-22,42054870000
2018-10-23,41701962000
2018-10-24,39447272000
2018-10-25,39966831000
2018-10-26,38780668000
2018-10-29,39172788000
2018-10-30,39927619000
2018-10-31,40378557000
2018-11-01,41113782000
2018-11-02,42741080000
2018-11-05,43711577000
2018-11-06,43731183000
2018-11-07,44289954000
2018-11-08,44544832000
2018-11-09,44299757000
2018-11-12,43848819000
2018-11-13,44564438000
2018-11-14,44152712000
2018-11-15,43917440000
2018-11-16,43093988000
2018-11-19,42809701000
2018-11-20,41996052000
2018-11-21,42143097000
2018-11-23,41956840000
2018-11-26,42927337000
2018-11-27,43143003000
2018-11-28,44201727000
2018-11-29,43515517000
2018-11-30,43750789000
2018-12-03,43937046000
2018-12-04,41584326000
2018-12-06,40358951000
2018-12-07,39829589000
2018-12-10,38829683000
2018-12-11,38457169000
2018-12-12,38790471000
2018-12-13,38741456000
2018-12-14,38123867000
2018-12-17,38114064000
2018-12-18,38839486000
2018-12-19,38466972000
2018-12-20,38574805000
2018-12-21,37868989000
2018-12-24,37486672000
2018-12-26,39398257000
2018-12-27,40143285000
2018-12-28,39819786000
2018-12-31,39273890000
2019-01-02,39857355000
2019-01-03,39092155000
2019-01-04,40440820000
2019-01-07,40699075000
2019-01-08,40909505000
2019-01-09,41607750000
2019-01-10,41483405000
2019-01-11,41818180000
2019-01-14,42057305000
2019-01-15,42143390000
2019-01-16,42918155000
2019-01-17,43090325000
2019-01-18,43339015000
2019-01-22,42918155000
2019-01-23,42545120000
2019-01-24,43061630000
2019-01-25,43492055000
2019-01-28,43166845000
2019-01-29,42908590000
2019-01-30,43262495000
2019-01-31,43683355000
2019-02-01,43559010000
2019-02-04,43195540000
2019-02-05,43233800000
2019-02-06,43233800000
2019-02-07,41626880000
2019-02-08,40852115000
2019-02-11,41397320000
2019-02-12,42382515000
2019-02-13,42296430000
2019-02-14,41894700000
2019-02-15,42908590000
2019-02-19,42793810000
2019-02-20,43090325000
2019-02-21,42812940000
2019-02-22,42793810000
2019-02-25,43291190000
2019-02-26,42707725000
2019-02-27,43042500000
2019-02-28,43224235000
2019-03-01,43568575000
2019-03-04,43673790000
2019-03-05,43568575000
2019-03-06,42985110000
2019-03-07,42392080000
2019-03-08,42239040000
2019-03-11,42631205000
2019-03-12,42631205000
2019-03-13,42755550000
2019-03-14,42889460000
2019-03-15,43339015000
2019-03-18,43731180000
2019-03-19,43080760000
2019-03-20,41492970000
2019-03-21,41339930000
2019-03-22,39972135000
2019-03-25,40048655000
2019-03-26,40612990000
2019-03-27,40651250000
2019-03-28,40622555000
2019-03-29,40718205000
2019-04-01,41755806000
2019-04-02,41566566000
2019-04-03,41812578000
2019-04-04,42332988000
2019-04-05,42635772000
2019-04-08,42588462000
2019-04-09,41916660000
2019-04-10,42418146000
2019-04-11,42843936000
2019-04-12,43392732000
2019-04-15,42815550000
2019-04-16,43704978000
2019-04-17,43345422000
2019-04-18,42881784000
2019-04-22,42777702000
2019-04-23,42985866000
2019-04-24,42512766000
2019-04-25,42304602000
2019-04-26,42673620000
2019-04-29,43260264000
2019-04-30,43648206000
2019-05-01,43250802000
2019-05-02,44859342000
2019-05-03,45417600000
2019-05-06,45029658000
2019-05-07,44745798000
2019-05-08,44736336000
2019-05-09,44925576000
2019-05-10,45341904000
2019-05-13,44215926000
2019-05-14,44944500000
2019-05-15,44632254000
2019-05-16,45076968000
2019-05-17,44783646000
2019-05-20,44963424000
2019-05-21,45540606000
2019-05-22,45540606000
2019-05-23,44707950000
2019-05-24,45256746000
2019-05-28,44641716000
2019-05-29,44793108000
2019-05-30,44802570000
2019-05-31,43723902000
2019-06-03,44528172000
2019-06-04,45436524000
2019-06-05,45436524000
2019-06-06,45777156000
2019-06-07,45729846000
2019-06-10,45815004000
2019-06-11,45938010000
2019-06-12,45815004000
2019-06-13,45900162000
2019-06-14,46184022000
2019-06-17,45739308000
2019-06-18,46089402000
2019-06-19,46127250000
2019-06-20,46704432000
2019-06-21,46278642000
2019-06-24,46448958000
2019-06-25,46108326000
2019-06-26,46240794000
2019-06-27,46505730000
2019-06-28,46997754000
2019-07-01,46935504000
2019-07-02,46480000000
2019-07-03,46916912000
2019-07-05,47130720000
2019-07-08,46981984000
2019-07-09,46833248000
2019-07-10,46777472000
2019-07-11,46870432000
2019-07-12,47335232000
2019-07-15,47205088000
2019-07-16,46944800000
2019-07-17,46442816000
2019-07-18,46480000000
2019-07-19,46219712000
2019-07-22,46256896000
2019-07-23,46610144000
2019-07-24,46823952000
2019-07-25,46610144000
2019-07-26,47121424000
2019-07-29,46480000000
2019-07-30,46489296000
2019-07-31,45940832000
2019-08-01,44927568000
2019-08-02,43960784000
2019-08-05,42361872000
2019-08-06,43551760000
2019-08-07,43068368000
2019-08-08,43849232000
2019-08-09,43607536000
2019-08-12,42659344000
2019-08-13,43626128000
2019-08-14,41711152000
2019-08-15,41581008000
2019-08-16,42157360000
2019-08-19,42547792000
2019-08-20,42175952000
2019-08-21,42538496000
2019-08-22,42956816000
2019-08-23,41450864000
2019-08-26,41683264000
2019-08-27,40772256000
2019-08-28,40632816000
2019-08-29,41023248000
2019-08-30,41181280000
2019-09-03,40837328000
2019-09-04,41357904000
2019-09-05,42715120000
2019-09-06,42975408000
2019-09-09,43133440000
2019-09-10,44081632000
2019-09-11,44592912000
2019-09-12,44499952000
2019-09-13,44964752000
2019-09-16,44202480000
2019-09-17,44090928000
2019-09-18,44481360000
2019-09-19,44490656000
2019-09-20,44100224000
2019-09-23,44369808000
2019-09-24,43997968000
2019-09-25,44035152000
2019-09-26,43765568000
2019-09-27,44025856000
2019-09-30,43325892000
2019-10-01,42287761000
2019-10-02,40781093000
2019-10-03,40937272000
2019-10-04,41718167000
2019-10-07,41295565000
2019-10-08,40266621000
2019-10-09,40762719000
2019-10-10,41304752000
2019-10-11,42113208000
2019-10-14,42030525000
2019-10-15,42434753000
2019-10-16,42223452000
2019-10-17,42168330000
2019-10-18,42352070000
2019-10-21,42756298000
2019-10-22,42728737000
2019-10-23,42765485000
2019-10-24,42517436000
2019-10-25,42554184000
2019-10-28,43004347000
2019-10-29,42884916000
2019-10-30,42526623000
2019-10-31,42985973000
2019-11-01,43417762000
2019-11-04,43720933000
2019-11-05,44446706000
2019-11-06,44648820000
2019-11-07,45053048000
2019-11-08,45310284000
2019-11-11,45218414000
2019-11-12,45549146000
2019-11-13,45255162000
2019-11-14,45291910000
2019-11-15,45264349000
2019-11-18,45126544000
2019-11-19,45154105000
2019-11-20,44961178000
2019-11-21,44988739000
2019-11-22,45567520000
2019-11-25,45889065000
2019-11-26,45723699000
2019-11-27,45852317000
2019-11-29,45852317000
2019-12-02,45337845000
2019-12-03,44419145000
2019-12-04,44703942000
2019-12-05,44951991000
2019-12-06,45475650000
2019-12-09,45539959000
2019-12-10,45282723000
2019-12-11,45098983000
2019-12-12,46431098000
2019-12-13,46284106000
2019-12-16,46375976000
2019-12-17,47009879000
2019-12-18,46973131000
2019-12-19,46669960000
2019-12-20,47184432000
2019-12-23,46844513000
2019-12-24,46844513000
2019-12-26,47074188000
2019-12-27,46697521000
2019-12-30,46578090000
2019-12-31,46591677000
2020-01-02,47185842000
2020-01-03,46701369000
2020-01-06,46573395000
2020-01-07,46884189000
2020-01-08,47377803000
2020-01-09,47871417000
2020-01-10,47962827000
2020-01-13,48063378000
2020-01-14,47706879000
2020-01-15,47396085000
2020-01-16,47716020000
2020-01-17,48090801000
2020-01-21,47313816000
2020-01-22,47441790000
2020-01-23,47350380000
2020-01-24,46865907000
2020-01-27,45787269000
2020-01-28,46207755000
2020-01-29,46152909000
2020-01-30,46875048000
2020-01-31,45439911000
2020-02-03,45421629000
2020-02-04,45887820000
2020-02-05,47103573000
2020-02-06,47414367000
2020-02-07,47149278000
2020-02-10,47423508000
2020-02-11,47889699000
2020-02-12,47962827000
2020-02-13,47880558000
2020-02-14,47789148000
2020-02-18,47377803000
2020-02-19,47341239000
2020-02-20,47789148000
2020-02-21,46829343000
2020-02-24,45138258000
2020-02-25,43492878000
2020-02-26,42889572000
2020-02-27,40119849000
2020-02-28,39050352000
2020-03-02,40732296000
2020-03-03,38913237000
2020-03-04,40065003000
2020-03-05,37130742000
2020-03-06,35814438000
2020-03-09,29854505999
2020-03-10,32011782000
2020-03-11,30439529999
2020-03-12,25869030000
2020-03-13,29187213000
2020-03-16,24497880000
2020-03-17,25987863000
2020-03-18,25759338000
2020-03-19,24497880000
2020-03-20,22285758000
2020-03-23,21508773000
2020-03-24,25238301000
2020-03-25,27185334000
2020-03-26,29735673000
2020-03-27,28218267000
2020-03-30,29278623000
2020-03-31,27782016000
2020-04-01,25355520000
2020-04-02,25491840000
2020-04-03,25191936000
2020-04-06,27836544000
2020-04-07,28699904000
2020-04-08,30417536000
2020-04-09,32226048000
2020-04-13,31190016000
2020-04-14,31289984000
2020-04-15,29508736000
2020-04-16,28127360000
2020-04-17,30044928000
2020-04-20,29581439999
2020-04-21,28590848000
2020-04-22,28863488000
2020-04-23,28990720000
2020-04-24,30263039999
2020-04-27,31280896000
2020-04-28,31971584000
2020-04-29,34061823999
2020-04-30,32789504000
2020-05-01,31517184000
2020-05-04,31062784000
2020-05-05,31144576000
2020-05-06,29963136000
2020-05-07,31299071999
2020-05-08,32007936000
2020-05-11,30871936000
2020-05-12,29417855999
2020-05-13,27963776000
2020-05-14,28927104000
2020-05-15,28827136000
2020-05-18,30372096000
2020-05-19,29436032000
2020-05-20,30135807999
2020-05-21,30435712000
2020-05-22,30299392000
2020-05-26,32807680000
2020-05-27,33561984000
2020-05-28,33134848000
2020-05-29,32725888000
2020-06-01,33053055999
2020-06-02,33071232000
2020-06-03,34425344000
2020-06-04,35752192000
2020-06-05,37024512000
2020-06-08,39078400000
2020-06-09,37760640000
2020-06-10,35897600000
2020-06-11,32653184000
2020-06-12,34034560000
2020-06-15,34598016000
2020-06-16,35161472000
2020-06-17,34370816000
2020-06-18,34634368000
2020-06-19,33916416000
2020-06-22,33561984000
2020-06-23,33661952000
2020-06-24,32289664000
2020-06-25,33025792000
2020-06-26,31871616000
2020-06-29,32326016000
2020-06-30,33185724000
2020-07-01,32267937000
2020-07-02,32395155000
2020-07-06,33703683000
2020-07-07,32731374000
2020-07-08,33412899000
2020-07-09,32158893000
2020-07-10,33567377999
2020-07-13,33994466999
2020-07-14,34430643000
2020-07-15,35112168000
2020-07-16,35193951000
2020-07-17,34957689000
2020-07-20,34330686000
2020-07-21,34821384000
2020-07-22,34912254000
2020-07-23,35039472000
2020-07-24,34730514000
2020-07-27,34348859999
2020-07-28,34158033000
2020-07-29,35148516000
2020-07-30,34121684999
2020-07-31,34394295000
2020-08-03,33894509999
2020-08-04,33531030000
2020-08-05,34785036000
2020-08-06,33603725999
2020-08-07,35184864000
2020-08-10,36148086000
2020-08-11,36865959000
2020-08-12,36384348000
2020-08-13,35839128000
2020-08-14,35993607000
2020-08-17,35330256000
2020-08-18,34812297000
2020-08-19,34712340000
2020-08-20,34185293999
2020-08-21,33876336000
2020-08-24,35093994000
2020-08-25,35130342000
2020-08-26,34821384000
2020-08-27,35502909000
2020-08-28,35820954000
2020-08-31,34948602000
2020-09-01,34984950000
2020-09-02,35275734000
2020-09-03,34712340000
2020-09-04,35575605000
2020-09-08,34421556000
2020-09-09,34785036000
2020-09-10,34248902999
2020-09-11,34739601000
2020-09-14,35293908000
2020-09-15,34085337000
2020-09-16,34194381000
2020-09-17,35730084000
2020-09-18,36048129000
2020-09-21,34012641000
2020-09-22,33576465000
2020-09-23,32794983000
2020-09-24,32486025000
2020-09-25,32949462000
2020-09-28,33849075000
2020-09-29,33412899000
2020-09-30,33449283000
2020-10-01,33530274000
2020-10-02,33863237000
2020-10-05,34664148000
2020-10-06,34529163000
2020-10-07,35402066000
2020-10-08,35861015000
2020-10-09,35528052000
2020-10-12,36301966000
2020-10-13,35096100000
2020-10-14,35069103000
2020-10-15,35213087000
2020-10-16,35348072000
2020-10-19,35159093000
2020-10-20,35402066000
2020-10-21,35213087000
2020-10-22,36544939000
2020-10-23,36841906000
2020-10-26,35438062000
2020-10-27,33989223000
2020-10-28,32936340000
2020-10-29,33575269000
2020-10-30,34061215000
2020-11-02,34826130000
2020-11-03,35969003000
2020-11-04,35096100000
2020-11-05,37012887000
2020-11-06,36427952000
2020-11-09,40441506000
2020-11-10,41422397000
2020-11-11,40954449000
2020-11-12,39397622000
2020-11-13,40261526000
2020-11-16,41422397000
2020-11-17,41404399000
2020-11-18,41134429000
2020-11-19,40954449000
2020-11-20,41278413000
2020-11-23,42448283000
2020-11-24,43798133000
2020-11-25,42979224000
2020-11-27,42700255000
2020-11-30,41548383000
2020-12-01,42214309000
2020-12-02,42934229000
2020-12-03,42934229000
2020-12-04,43618153000
2020-12-07,42817242000
2020-12-08,42763248000
2020-12-09,42871236000
2020-12-10,42790245000
2020-12-11,42466281000
2020-12-14,41251416000
2020-12-15,41611376000
2020-12-16,41683368000
2020-12-17,41836351000
2020-12-18,41080435000
2020-12-21,40909454000
2020-12-22,40684479000
2020-12-23,41512387000
2020-12-24,41674369000
2020-12-28,41620375000
2020-12-29,41404399000
2020-12-30,41755360000
2020-12-31,41569530000
2021-01-04,40799232000
2021-01-05,41303910000
2021-01-06,43765322000
2021-01-07,43898132000
2021-01-08,43747614000
2021-01-11,43738760000
2021-01-12,44447080000
2021-01-13,44562182000
2021-01-14,45660078000
2021-01-15,45279356000
2021-01-19,46147048000
2021-01-20,45730910000
2021-01-21,45217378000
2021-01-22,45031444000
2021-01-25,44810094000
2021-01-26,44367394000
2021-01-27,42862214000
2021-01-28,43889278000
2021-01-29,42632010000
2021-02-01,42915338000
2021-02-02,43322622000
2021-02-03,43712198000
2021-02-04,45952260000
2021-02-05,46554332000
2021-02-08,47970972000
2021-02-09,48183468000
2021-02-10,48661584000
2021-02-11,48971474000
2021-02-12,49290218000
2021-02-16,49591254000
2021-02-17,49060014000
2021-02-18,48688146000
2021-02-19,49644378000
2021-02-22,50857376000
2021-02-23,50848522000
2021-02-24,52734424000
2021-02-25,51583404000
2021-02-26,50999040000
2021-03-01,52628176000
2021-03-02,52203184000
2021-03-03,52628176000
2021-03-04,51911002000
2021-03-05,52867234000
2021-03-08,53451598000
2021-03-09,52814110000
2021-03-10,53548992000
2021-03-11,53132854000
2021-03-12,54089086000
2021-03-15,53602116000
2021-03-16,52513074000
2021-03-17,53256810000
2021-03-18,54682304000
2021-03-19,54266166000
2021-03-22,53221394000
2021-03-23,51937564000
2021-03-24,51831316000
2021-03-25,53159416000
2021-03-26,53850028000
2021-03-29,53265664000
2021-03-30,54398976000
2021-03-31,52343683358
2021-04-01,53041139905
2021-04-05,53023918756
2021-04-06,52748380367
2021-04-07,53196130249
2021-04-08,52791433240
2021-04-09,53316678294
2021-04-12,53953860819
2021-04-13,53428615765
2021-04-14,54014134842
2021-04-15,53643880131
2021-04-16,54306894380
2021-04-19,54332726104
2021-04-20,52662274620
2021-04-21,53945250244
2021-04-22,53299457145
2021-04-23,54065798290
2021-04-26,54065798290
2021-04-27,54556601045
2021-04-28,54875192308
2021-04-29,55477932534
2021-04-30,54789086561
2021-05-03,55297110466
2021-05-04,55374605638
2021-05-05,56321768851
2021-05-06,57647797348
2021-05-07,57828619416
2021-05-10,57234489765
2021-05-11,55736249774
2021-05-12,54608264493
2021-05-13,55581259430
2021-05-14,56743687009
2021-05-17,56571475516
2021-05-18,56304547701
2021-05-19,55822355520
2021-05-20,55503764258
2021-05-21,55719028624
2021-05-24,56287326552
2021-05-25,55124898973
2021-05-26,55340163339
2021-05-27,56537033217
2021-05-28,56278715977
2021-06-01,57268932063
2021-06-02,56907287927
2021-06-03,57148384018
2021-06-04,57311984936
2021-06-07,57010614823
2021-06-08,56864235054
2021-06-09,55693196900
2021-06-10,55012961502
2021-06-11,55202394145
2021-06-14,54513548172
2021-06-15,54909634606
2021-06-16,54857971158
2021-06-17,51878712326
2021-06-18,50199650267
2021-06-21,51387909570
2021-06-22,51034876009
2021-06-23,51017654860
2021-06-24,51672058534
2021-06-25,52541726575
2021-06-28,51448183593
2021-06-29,51215698077
2021-06-30,51165765000
2021-07-01,51729999000
2021-07-02,51653058000
2021-07-06,50353610000
2021-07-07,50302316000
2021-07-08,48464281000
2021-07-09,50319414000
2021-07-12,50917844000
2021-07-13,50165532000
2021-07-14,49789376000
2021-07-15,50131336000
2021-07-16,49225142000
2021-07-19,47754714000
2021-07-20,49327730000
2021-07-21,50430551000
2021-07-22,49421769000
2021-07-23,49267887000
2021-07-26,49626945000
2021-07-27,49361926000
2021-07-28,49276436000
2021-07-29,49780827000
2021-07-30,49327730000
2021-08-02,49438867000
2021-08-03,49832121000
2021-08-04,48840437000
2021-08-05,50302316000
2021-08-06,51900979000
2021-08-09,51687254000
2021-08-10,52772977000
2021-08-11,53516740000
2021-08-12,53576583000
2021-08-13,53422701000
2021-08-16,52986702000
2021-08-17,52550703000
2021-08-18,52123253000
2021-08-19,51533372000
2021-08-20,51729999000
2021-08-23,52294233000
2021-08-24,52738781000
2021-08-25,53405603000
2021-08-26,52824271000
2021-08-27,53662073000
2021-08-30,52892663000
2021-08-31,53003800000
2021-09-01,52413919000
2021-09-02,52713134000
2021-09-03,52336978000
2021-09-07,52046312000
2021-09-08,52131802000
2021-09-09,52174547000
2021-09-10,51952273000
2021-09-13,52824271000
2021-09-14,51960822000
2021-09-15,53063643000
2021-09-16,53191878000
2021-09-17,52764428000
2021-09-20,50704119000
2021-09-21,49986003000
2021-09-22,50823805000
2021-09-23,52371174000
2021-09-24,52456664000
2021-09-27,54380189000
2021-09-28,53679171000
2021-09-29,53499642000
2021-09-30,51735913000
2021-10-01,52398012000
2021-10-04,52272297000
2021-10-05,53864687000
2021-10-06,53621638000
2021-10-07,54099355000
2021-10-08,54468118999
2021-10-11,54577072000
2021-10-12,54292118000
2021-10-13,53764115000
2021-10-14,54912312000
2021-10-15,54954216999
2021-10-18,54644120000
2021-10-19,55054789000
2021-10-20,55817459999
2021-10-21,55155361000
2021-10-22,55205647000
2021-10-25,55012884000
2021-10-26,54862025999
2021-10-27,53881449000
2021-10-28,54702787000
2021-10-29,52632680000
2021-11-01,53764115000
2021-11-02,53378589000
2021-11-03,54711168000
2021-11-04,53562971000
2021-11-05,53630019000
2021-11-08,53420494000
2021-11-09,52775157000
2021-11-10,53093635000
2021-11-11,53328303000
2021-11-12,53797639000
2021-11-15,53764115000
2021-11-16,53143921000
2021-11-17,52909253000
2021-11-18,52515346000
2021-11-19,51249815000
2021-11-22,52389631000
2021-11-23,53102016000
2021-11-24,52490203000
2021-11-26,50369810000
2021-11-29,50193809000
2021-11-30,49162946000
2021-12-01,47863891000
2021-12-02,49724473000
2021-12-03,49799902000
2021-12-06,50009427000
2021-12-07,50730193000
2021-12-08,50805622000
2021-12-09,51023528000
2021-12-10,50814003000
2021-12-13,50177047000
2021-12-14,50956480000
2021-12-15,50973242000
2021-12-16,51450959000
2021-12-17,50495525000
2021-12-20,49104279000
2021-12-21,50554192000
2021-12-22,51023528000
2021-12-23,51777818000
2021-12-27,52372869000
2021-12-28,52473441000
2021-12-29,52532108000
2021-12-30,52448298000
2021-12-31,51479262000
2022-01-03,52088874000
2022-01-04,53497572000
2022-01-05,53242194000
2022-01-06,54741510000
2022-01-07,55408788000
2022-01-10,55606500000
2022-01-11,56018400000
2022-01-12,55705356000
2022-01-13,55927782000
2022-01-14,56323206000
2022-01-18,56174922000
2022-01-19,54996888000
2022-01-20,54749747999
2022-01-21,54049518000
2022-01-24,53884758000
2022-01-25,53901234000
2022-01-26,54420228000
2022-01-27,53802378000
2022-01-28,54420228000
2022-01-31,55244028000
2022-02-01,56092542000
2022-02-02,56455014000
2022-02-03,55795974000
2022-02-04,56833961999
2022-02-07,56735106000
2022-02-08,57937854000
2022-02-09,58011996000
2022-02-10,58077900000
2022-02-11,58514514000
2022-02-14,57773094000
2022-02-15,58959365999
2022-02-16,58926414000
2022-02-17,57509478000
2022-02-18,57295290000
2022-02-22,56809247999
2022-02-23,56059590000
2022-02-24,54552036000
2022-02-25,56479728000
2022-02-28,55647690000
2022-03-01,53085672000
2022-03-02,54708558000
2022-03-03,54832128000
2022-03-04,52706724000
2022-03-07,51050886000
2022-03-08,51042648000
2022-03-09,53085672000
2022-03-10,52953864000
2022-03-11,52887960000
2022-03-14,53291622000
2022-03-15,53810615999
2022-03-16,55622976000
2022-03-17,56158446000
2022-03-18,56389110000
2022-03-21,56652726000
2022-03-22,57929615999
2022-03-23,57188196000
2022-03-24,57822522000
2022-03-25,58728702000
2022-03-28,58720464000
2022-03-29,58909938000
2022-03-30,59008794000
2022-03-31,56055328000
2022-04-01,56230800000
2022-04-04,55544864000
2022-04-05,55839976000
2022-04-06,55887831999
2022-04-07,55473080000
2022-04-08,56318536000
2022-04-11,56294608000
2022-04-12,55959616000
2022-04-13,56190920000
2022-04-14,56342464000
2022-04-18,56813048000
2022-04-19,57299584000
2022-04-20,57778144000
2022-04-21,57092208000
2022-04-22,55481056000
2022-04-25,55098208000
2022-04-26,53215872000
2022-04-27,53359440000
2022-04-28,54053352000
2022-04-29,52386368000
2022-05-02,52753264000
2022-05-03,53152064000
2022-05-04,54484056000
2022-05-05,53838000000
2022-05-06,53869904000
2022-05-09,52354464000
2022-05-10,51692456000
2022-05-11,51142112000
2022-05-12,50177016000
2022-05-13,50583792000
2022-05-16,50743312000
2022-05-17,51836023999
2022-05-18,50504032000
2022-05-19,49762264000
2022-05-20,49491080000
2022-05-23,51006520000
2022-05-24,50950688000
2022-05-25,51524959999
2022-05-26,53367416000
2022-05-27,54013472000
2022-05-31,53750264000
2022-06-01,53168016000
2022-06-02,53463128000
2022-06-03,52793144000
2022-06-06,53343488000
2022-06-07,53989544000
2022-06-08,53630623999
2022-06-09,52649576000
2022-06-10,50623672000
2022-06-13,48685504000
2022-06-14,49339536000
2022-06-15,49698456000
2022-06-16,48884904000
2022-06-17,48549912000
2022-06-21,49873928000
2022-06-22,49251800000
2022-06-23,48916808000
2022-06-24,51221872000
2022-06-27,50711408000
2022-06-28,50839024000
2022-06-29,50192968000
2022-06-30,49968282000
2022-07-01,50676544000
2022-07-05,49610172000
2022-07-06,49283894000
2022-07-07,50159274000
2022-07-08,49840954000
2022-07-11,49427138000
2022-07-12,49172482000
2022-07-13,47708210000
2022-07-14,46084778000
2022-07-15,46976074000
2022-07-18,47031780000
2022-07-19,48384640000
2022-07-20,48766624000
2022-07-21,48631338000
2022-07-22,48424430000
2022-07-25,49045154000
2022-07-26,48742750000
2022-07-27,49538550000
2022-07-28,49220230000
2022-07-29,50334350000
2022-08-01,50047862000
2022-08-02,49347558000
2022-08-03,50612880000
2022-08-04,50772040000
2022-08-05,50374140000
2022-08-08,50087652000
2022-08-09,50851620000
2022-08-10,52467094000
2022-08-11,53071902000
2022-08-12,53963198000
2022-08-15,53589172000
2022-08-16,53843828000
2022-08-17,53692626000
2022-08-18,54122358000
2022-08-19,53628962000
2022-08-22,52451178000
2022-08-23,52260186000
2022-08-24,52554632000
2022-08-25,53533466000
2022-08-26,52268144000
2022-08-29,52069194000
2022-08-30,51711084000
2022-08-31,51193814000
2022-09-01,51599672000
2022-09-02,51774748000
2022-09-06,51766790000
2022-09-07,52658086000
2022-09-08,53175355999
2022-09-09,53827912000
2022-09-12,54528216000
2022-09-13,52896826000
2022-09-14,52849078000
2022-09-15,52276102000
2022-09-16,51790664000
2022-09-19,52745624000
2022-09-20,52116941999
2022-09-21,51345016000
2022-09-22,50509426000
2022-09-23,49228188000
2022-09-26,48432388000
2022-09-27,48352808000
2022-09-28,49228188000
2022-09-29,48599506000
2022-09-30,47663676000
2022-10-03,49106604000
2022-10-04,51333731999
2022-10-05,51176892000
2022-10-06,50620110000
2022-10-07,49600650000
2022-10-10,49710438000
2022-10-11,49655544000
2022-10-12,49075236000
2022-10-13,51161207999
2022-10-14,51067104000
2022-10-17,51968934000
2022-10-18,52839396000
2022-10-19,52808028000
2022-10-20,51772884000
2022-10-21,53372652000
2022-10-24,54407796000
2022-10-25,55623306000
2022-10-26,55560569999
2022-10-27,55795830000
2022-10-28,57356388000
2022-10-31,57411281999
2022-11-01,57983748000
2022-11-02,57693593999
2022-11-03,57332862000
2022-11-04,58117062000
2022-11-07,57975906000
2022-11-08,57568122000
2022-11-09,57066234000
2022-11-10,58595424000
2022-11-11,58415057999
2022-11-14,57866118000
2022-11-15,58250376000
2022-11-16,58313112000
2022-11-17,58728738000
2022-11-18,59207100000
2022-11-21,59512938000
2022-11-22,60320664000
2022-11-23,60163824000
2022-11-25,60344190000
2022-11-28,59387466000
2022-11-29,59654093999
2022-11-30,60148140000
2022-12-01,60108930000
2022-12-02,60312822000
2022-12-05,59128680000
2022-12-06,59034576000
2022-12-07,58493478000
2022-12-08,57724962000
2022-12-09,56611398000
2022-12-12,57387756000
2022-12-13,57426966000
2022-12-14,57121128000
2022-12-15,56227140000
2022-12-16,56046774000
2022-12-19,55803672000
2022-12-20,56297718000
2022-12-21,57121128000
2022-12-22,56305560000
2022-12-23,56674134000
2022-12-27,56713343999
2022-12-28,56313402000
2022-12-29,56979972000
2022-12-30,56752554000
2023-01-03,55945110000
2023-01-04,56751526000
2023-01-05,56294039999
2023-01-06,57053932000
2023-01-09,55317036000
2023-01-10,55495377999
2023-01-11,55495377999
2023-01-12,55355806000
2023-01-13,55766768000
2023-01-17,55495377999
2023-01-18,54402064000
2023-01-19,53836022000
2023-01-20,54425326000
2023-01-23,54813026000
2023-01-24,55030138000
2023-01-25,55487624000
2023-01-26,55999388000
2023-01-27,55859816000
2023-01-30,55952864000
2023-01-31,56619708000
2023-02-01,56356072000
2023-02-02,54053133999
2023-02-03,54115166000
2023-02-06,54347786000
2023-02-07,55255004000
2023-02-08,55239495999
2023-02-09,54890566000
2023-02-10,55363560000
2023-02-13,56131206000
2023-02-14,55867570000
2023-02-15,56169976000
2023-02-16,56193238000
2023-02-17,56247516000
2023-02-21,55092170000
2023-02-22,54944844000
2023-02-23,54727732000
2023-02-24,55704736000
2023-02-27,55658212000
2023-02-28,55619442000
2023-03-01,55262758000
2023-03-02,53805006000
2023-03-03,54533882000
2023-03-06,54037626000
2023-03-07,53680942000
2023-03-08,52339500000
2023-03-09,50145118000
2023-03-10,48369452000
2023-03-13,45717584000
2023-03-14,45802878000
2023-03-15,43655020000
2023-03-16,44732826000
2023-03-17,42546198000
2023-03-20,44182292000
2023-03-21,45384162000
2023-03-22,43507694000
2023-03-23,42104220000
2023-03-24,42142990000
2023-03-27,43306090000
2023-03-28,42980422000
2023-03-29,43802346000
2023-03-30,44236570000
2023-03-31,44376246000
2023-04-03,44399223000
2023-04-04,43993296000
2023-04-05,44927694000
2023-04-06,45241713000
2023-04-10,45555732000
2023-04-11,46045908000
2023-04-12,45961659000
2023-04-13,45785502000
2023-04-14,46428858000
2023-04-17,47133486000
2023-04-18,46957329000
2023-04-19,47340279000
2023-04-20,46574379000
2023-04-21,46084203000
2023-04-24,46268019000
2023-04-25,45348939000
2023-04-26,45126828000
2023-04-27,46191429000
2023-04-28,46972647000
2023-05-01,46919034000
2023-05-02,45517437000
2023-05-03,44965989000
2023-05-04,41442849000
2023-05-05,41864094000
2023-05-08,41121171000
2023-05-09,40431861000
2023-05-10,39688938000
2023-05-11,39237057000
2023-05-12,38463498000
2023-05-15,38662632000
2023-05-16,37621008000
2023-05-17,39597030000
2023-05-18,39734892000
2023-05-19,39505122000
2023-05-22,40110183000
2023-05-23,39704256000
2023-05-24,38486475000
2023-05-25,40416543000
2023-05-26,39681279000
2023-05-30,39558735000
2023-05-31,37950345000
2023-06-01,38586042000
2023-06-02,40569723000
2023-06-05,40324635000
