,OMC
2018-07-17,15891112000
2018-07-18,15870879999
2018-07-19,15648328000
2018-07-20,15326864000
2018-07-23,15349344000
2018-07-24,15196479999
2018-07-25,15241440000
2018-07-26,15477479999
2018-07-27,15506704000
2018-07-30,15367328000
2018-07-31,15472984000
2018-08-01,15167256000
2018-08-02,15138032000
2018-08-03,15162760000
2018-08-06,15221207999
2018-08-07,15344848000
2018-08-08,15239192000
2018-08-09,15270664000
2018-08-10,15252679999
2018-08-13,15131288000
2018-08-14,15313376000
2018-08-15,15317872000
2018-08-16,15585384000
2018-08-17,15419032000
2018-08-20,15508951999
2018-08-21,15646079999
2018-08-22,15531432000
2018-08-23,15414535999
2018-08-24,15504456000
2018-08-27,15607864000
2018-08-28,15605616000
2018-08-29,15619104000
2018-08-30,15497712000
2018-08-31,15583135999
2018-09-04,15284151999
2018-09-05,15443760000
2018-09-06,15567400000
2018-09-07,15706776000
2018-09-10,15648328000
2018-09-11,15468488000
2018-09-12,15511200000
2018-09-13,15580888000
2018-09-14,15506704000
2018-09-17,15682048000
2018-09-18,15578640000
2018-09-19,15506704000
2018-09-20,15655072000
2018-09-21,15938320000
2018-09-24,15774216000
2018-09-25,15796696000
2018-09-26,15807935999
2018-09-27,15333607999
2018-09-28,15290896000
2018-10-01,15290768000
2018-10-02,15506384000
2018-10-03,15757936000
2018-10-04,15701786000
2018-10-05,15769165999
2018-10-08,16249809999
2018-10-09,16103820000
2018-10-10,15625421999
2018-10-11,15288521999
2018-10-12,15407559999
2018-10-15,15609700000
2018-10-16,16701256000
2018-10-17,16999974000
2018-10-18,17107782000
2018-10-19,17309922000
2018-10-22,17417730000
2018-10-23,17076338000
2018-10-24,16445212000
2018-10-25,16146494000
2018-10-26,15955584000
2018-10-29,16267778000
2018-10-30,16800080000
2018-10-31,16692271999
2018-11-01,16777620000
2018-11-02,16775374000
2018-11-05,16950562000
2018-11-06,17002220000
2018-11-07,17049386000
2018-11-08,17078584000
2018-11-09,16973021999
2018-11-12,17002220000
2018-11-13,17105536000
2018-11-14,17184146000
2018-11-15,17229066000
2018-11-16,17316660000
2018-11-19,17260510000
2018-11-20,17002220000
2018-11-21,17217836000
2018-11-23,16818047999
2018-11-26,17107782000
2018-11-27,17357088000
2018-11-28,17408746000
2018-11-29,17334628000
2018-11-30,17287462000
2018-12-03,17222328000
2018-12-04,16986497999
2018-12-06,16952808000
2018-12-07,16957300000
2018-12-10,17033664000
2018-12-11,17282970000
2018-12-12,17426714000
2018-12-13,17303184000
2018-12-14,17020188000
2018-12-17,16838262000
2018-12-18,16707994000
2018-12-19,16591202000
2018-12-20,16227350000
2018-12-21,15773658000
2018-12-24,15510876000
2018-12-26,16079114000
2018-12-27,16204890000
2018-12-28,16243071999
2018-12-31,16347167999
2019-01-02,16228871999
2019-01-03,15974423999
2019-01-04,16369488000
2019-01-07,16463232000
2019-01-08,16740000000
2019-01-09,16860528000
2019-01-10,16952040000
2019-01-11,17077032000
2019-01-14,16916328000
2019-01-15,16987752000
2019-01-16,16666344000
2019-01-17,16594919999
2019-01-18,16963200000
2019-01-22,16617240000
2019-01-23,16798032000
2019-01-24,17117208000
2019-01-25,17052480000
2019-01-28,17041319999
2019-01-29,17295768000
2019-01-30,17280144000
2019-01-31,17382816000
2019-02-01,17320320000
2019-02-04,17373888000
2019-02-05,17489952000
2019-02-06,16619471999
2019-02-07,16646256000
2019-02-08,16673040000
2019-02-11,16490015999
2019-02-12,16536888000
2019-02-13,16402967999
2019-02-14,16579296000
2019-02-15,16740000000
2019-02-19,16733304000
2019-02-20,16751160000
2019-02-21,16719912000
2019-02-22,16880615999
2019-02-25,16815888000
2019-02-26,16856064000
2019-02-27,16815888000
2019-02-28,16896240000
2019-03-01,17123904000
2019-03-04,17063640000
2019-03-05,17054712000
2019-03-06,16789104000
2019-03-07,16619471999
2019-03-08,16512336000
2019-03-11,16853832000
2019-03-12,16795800000
2019-03-13,16760088000
2019-03-14,16882848000
2019-03-15,16844904000
2019-03-18,16646256000
2019-03-19,16898471999
2019-03-20,16583760000
2019-03-21,16744464000
2019-03-22,16309223999
2019-03-25,16123967999
2019-03-26,16204319999
2019-03-27,16262352000
2019-03-28,16351632000
2019-03-29,16291367999
2019-04-01,16166952000
2019-04-02,16149384000
2019-04-03,16142796000
2019-04-04,16241615999
2019-04-05,16505136000
2019-04-08,16542468000
2019-04-09,16465608000
2019-04-10,16511724000
2019-04-11,16614936000
2019-04-12,16784028000
2019-04-15,16887240000
2019-04-16,17842500000
2019-04-17,18402480000
2019-04-18,18073080000
2019-04-22,17961084000
2019-04-23,17688780000
2019-04-24,17559216000
2019-04-25,17458200000
2019-04-26,17879832000
2019-04-29,17752464000
2019-04-30,17574588000
2019-05-01,17341812000
2019-05-02,17383536000
2019-05-03,17576784000
2019-05-06,17618508000
2019-05-07,17372556000
2019-05-08,17442828000
2019-05-09,17414280000
2019-05-10,17469180000
2019-05-13,17181504000
2019-05-14,17289108000
2019-05-15,17381340000
2019-05-16,17357184000
2019-05-17,17460396000
2019-05-20,17414280000
2019-05-21,17585568000
2019-05-22,17519688000
2019-05-23,17390124000
2019-05-24,17306676000
2019-05-28,17216640000
2019-05-29,17019000000
2019-05-30,17027784000
2019-05-31,16988256000
2019-06-03,16979471999
2019-06-04,17135388000
2019-06-05,17185896000
2019-06-06,17245188000
2019-06-07,17416476000
2019-06-10,17258364000
2019-06-11,17394516000
2019-06-12,17524080000
2019-06-13,17607528000
2019-06-14,17427456000
2019-06-17,17524080000
2019-06-18,17598744000
2019-06-19,17770032000
2019-06-20,17728308000
2019-06-21,17873244000
2019-06-24,17884224000
2019-06-25,17631684000
2019-06-26,17785404000
2019-06-27,17787600000
2019-06-28,17996220000
2019-07-01,18230610000
2019-07-02,18272068000
2019-07-03,18496814000
2019-07-05,18492450000
2019-07-08,18381168000
2019-07-09,18383350000
2019-07-10,18278614000
2019-07-11,18252430000
2019-07-12,18479358000
2019-07-15,18326618000
2019-07-16,18333164000
2019-07-17,17798574000
2019-07-18,17750570000
2019-07-19,17403632000
2019-07-22,17521460000
2019-07-23,17466910000
2019-07-24,17608740000
2019-07-25,17787664000
2019-07-26,17824758000
2019-07-29,17807302000
2019-07-30,17691656000
2019-07-31,17504004000
2019-08-01,17292350000
2019-08-02,17143973999
2019-08-05,16755578000
2019-08-06,16818856000
2019-08-07,16744667999
2019-08-08,17196342000
2019-08-09,17139610000
2019-08-12,16993415999
2019-08-13,17152702000
2019-08-14,16578836000
2019-08-15,16517740000
2019-08-16,16823219999
2019-08-19,17032692000
2019-08-20,16899590000
2019-08-21,16864678000
2019-08-22,16879952000
2019-08-23,16445734000
2019-08-26,16605019999
2019-08-27,16452280000
2019-08-28,16495919999
2019-08-29,16487192000
2019-08-30,16596292000
2019-09-03,16430460000
2019-09-04,16720665999
2019-09-05,17006508000
2019-09-06,16919228000
2019-09-09,17122154000
2019-09-10,17905492000
2019-09-11,17890218000
2019-09-12,17632742000
2019-09-13,17484366000
2019-09-16,17231254000
2019-09-17,17279258000
2019-09-18,17292350000
2019-09-19,17128700000
2019-09-20,16991234000
2019-09-23,16960686000
2019-09-24,17172340000
2019-09-25,17133064000
2019-09-26,16775215999
2019-09-27,16971596000
2019-09-30,17085060000
2019-10-01,17047965999
2019-10-02,16838494000
2019-10-03,16578836000
2019-10-04,16805764000
2019-10-07,16801400000
2019-10-08,16358454000
2019-10-09,16321360000
2019-10-10,15965694000
2019-10-11,16288630000
2019-10-14,16399912000
2019-10-15,16517740000
2019-10-16,16478464000
2019-10-17,16589746000
2019-10-18,16447915999
2019-10-21,16447915999
2019-10-22,16685754000
2019-10-23,16740304000
2019-10-24,16690117999
2019-10-25,16762123999
2019-10-28,16801400000
2019-10-29,16842858000
2019-10-30,16879952000
2019-10-31,16842858000
2019-11-01,16812310000
2019-11-04,16744667999
2019-11-05,17237800000
2019-11-06,17174521999
2019-11-07,17514914000
2019-11-08,17624014000
2019-11-11,17261802000
2019-11-12,17257438000
2019-11-13,17017417999
2019-11-14,17141792000
2019-11-15,17191978000
2019-11-18,17071967999
2019-11-19,17165794000
2019-11-20,16910500000
2019-11-21,17008690000
2019-11-22,17008690000
2019-11-25,17218162000
2019-11-26,17296714000
2019-11-27,17445090000
2019-11-29,17342536000
2019-12-02,17318534000
2019-12-03,17102515999
2019-12-04,17159248000
2019-12-05,17303260000
2019-12-06,17445090000
2019-12-09,17469092000
2019-12-10,17541098000
2019-12-11,17639288000
2019-12-12,17942586000
2019-12-13,17901128000
2019-12-16,17842214000
2019-12-17,17676382000
2019-12-18,17429816000
2019-12-19,17370902000
2019-12-20,17637106000
2019-12-23,17610922000
2019-12-24,17639288000
2019-12-26,17652380000
2019-12-27,17639288000
2019-12-30,17654562000
2019-12-31,17548932000
2020-01-02,17299842000
2020-01-03,17312838000
2020-01-06,17226198000
2020-01-07,17135226000
2020-01-08,17180712000
2020-01-09,17273850000
2020-01-10,17165550000
2020-01-13,17258688000
2020-01-14,17247858000
2020-01-15,17211036000
2020-01-16,17263020000
2020-01-17,17434134000
2020-01-21,17386482000
2020-01-22,17213202000
2020-01-23,17057250000
2020-01-24,16829820000
2020-01-27,16650042000
2020-01-28,16626216000
2020-01-29,16507085999
2020-01-30,16459433999
2020-01-31,16312146000
2020-02-03,16383624000
2020-02-04,16619718000
2020-02-05,16844982000
2020-02-06,16589394000
2020-02-07,16405283999
2020-02-10,16678200000
2020-02-11,16738848000
2020-02-12,17078909999
2020-02-13,17226198000
2020-02-14,16925124000
2020-02-18,17026926000
2020-02-19,17029092000
2020-02-20,17063748000
2020-02-21,16953282000
2020-02-24,16513583999
2020-02-25,16032732000
2020-02-26,15684006000
2020-02-27,15058032000
2020-02-28,15006048000
2020-03-02,15239976000
2020-03-03,14986554000
2020-03-04,15374268000
2020-03-05,14754792000
2020-03-06,14256611999
2020-03-09,13076142000
2020-03-10,13901388000
2020-03-11,13476852000
2020-03-12,12248730000
2020-03-13,13626306000
2020-03-16,12396018000
2020-03-17,12889866000
2020-03-18,12136098000
2020-03-19,11878344000
2020-03-20,10723866000
2020-03-23,10461780000
2020-03-24,11150568000
2020-03-25,11297856000
2020-03-26,12205410000
2020-03-27,11258868000
2020-03-30,11895672000
2020-03-31,11798010000
2020-04-01,11103883000
2020-04-02,11198439000
2020-04-03,10656891000
2020-04-06,11540130000
2020-04-07,11660474000
2020-04-08,11748583000
2020-04-09,12206320000
2020-04-13,11980675000
2020-04-14,11946291000
2020-04-15,11166204000
2020-04-16,11393998000
2020-04-17,11727093000
2020-04-20,11587408000
2020-04-21,11032966000
2020-04-22,10893281000
2020-04-23,11065201000
2020-04-24,11181247000
2020-04-27,11677666000
2020-04-28,12141850000
2020-04-29,13186264000
2020-04-30,12255747000
2020-05-01,12010761000
2020-05-04,11662623000
2020-05-05,11651878000
2020-05-06,11677666000
2020-05-07,11525087000
2020-05-08,11843139000
2020-05-11,11518640000
2020-05-12,11144714000
2020-05-13,10542994000
2020-05-14,10796576000
2020-05-15,10938410000
2020-05-18,11426233000
2020-05-19,11237121000
2020-05-20,11269356000
2020-05-21,11144714000
2020-05-22,11127522000
2020-05-26,11623941000
2020-05-27,12423369000
2020-05-28,11856033000
2020-05-29,11774371000
2020-06-01,11944142000
2020-06-02,11875374000
2020-06-03,12277237000
2020-06-04,12434114000
2020-06-05,13061622000
2020-06-08,13732110000
2020-06-09,12967066000
2020-06-10,12489988000
2020-06-11,11701305000
2020-06-12,11825947000
2020-06-15,12103168000
2020-06-16,12111764000
2020-06-17,11903311000
2020-06-18,11909758000
2020-06-19,11460617000
2020-06-22,11338124000
2020-06-23,11626090000
2020-06-24,11271505000
2020-06-25,11346720000
2020-06-26,11342422000
2020-06-29,11666921000
2020-06-30,11760840000
2020-07-01,11747916000
2020-07-02,11762994000
2020-07-06,11903004000
2020-07-07,11999934000
2020-07-08,11545440000
2020-07-09,11127564000
2020-07-10,11592828000
2020-07-13,11745762000
2020-07-14,11816844000
2020-07-15,12111942000
2020-07-16,12116250000
2020-07-17,11995626000
2020-07-20,11625138000
2020-07-21,11739300000
2020-07-22,11842692000
2020-07-23,12133482000
2020-07-24,12183024000
2020-07-27,12279954000
2020-07-28,11773764000
2020-07-29,11635908000
2020-07-30,11472204000
2020-07-31,11573442000
2020-08-03,11566980000
2020-08-04,11446356000
2020-08-05,11351580000
2020-08-06,11562672000
2020-08-07,11474358000
2020-08-10,11849154000
2020-08-11,12006396000
2020-08-12,11663910000
2020-08-13,11700528000
2020-08-14,11814690000
2020-08-17,11594982000
2020-08-18,11657448000
2020-08-19,11573442000
2020-08-20,11386044000
2020-08-21,11319270000
2020-08-24,11737146000
2020-08-25,11588520000
2020-08-26,11558364000
2020-08-27,11838384000
2020-08-28,11870694000
2020-08-31,11650986000
2020-09-01,11420508000
2020-09-02,11616522000
2020-09-03,11694066000
2020-09-04,11648832000
2020-09-08,11594982000
2020-09-09,11416200000
2020-09-10,11157720000
2020-09-11,11269728000
2020-09-14,11594982000
2020-09-15,11569134000
2020-09-16,11614368000
2020-09-17,11543286000
2020-09-18,11103870000
2020-09-21,10608450000
2020-09-22,10707534000
2020-09-23,10513674000
2020-09-24,10533060000
2020-09-25,10586910000
2020-09-28,10692456000
2020-09-29,10522290000
2020-09-30,10667250000
2020-10-01,10682335000
2020-10-02,11061615000
2020-10-05,11141350000
2020-10-06,11037910000
2020-10-07,11238325000
2020-10-08,11453825000
2020-10-09,11307285000
2020-10-12,11518475000
2020-10-13,11391330000
2020-10-14,11460290000
2020-10-15,11376245000
2020-10-16,11309440000
2020-10-19,10956020000
2020-10-20,11022825000
2020-10-21,11098250000
2020-10-22,11115490000
2020-10-23,11361160000
2020-10-26,11042220000
2020-10-27,10520710000
2020-10-28,9932395000
2020-10-29,9869900000
2020-10-30,10171600000
2020-11-02,10499160000
2020-11-03,10785775000
2020-11-04,10309520000
2020-11-05,10628460000
2020-11-06,10421580000
2020-11-09,11958095000
2020-11-10,12283500000
2020-11-11,12333065000
2020-11-12,12117565000
2020-11-13,12576580000
2020-11-16,13335140000
2020-11-17,13326520000
2020-11-18,12865350000
2020-11-19,12798545000
2020-11-20,12854575000
2020-11-23,13167050000
2020-11-24,13886820000
2020-11-25,13828635000
2020-11-27,13576500000
2020-11-30,13576500000
2020-12-01,13656235000
2020-12-02,13720885000
2020-12-03,14020430000
2020-12-04,14005344999
2020-12-07,13856650000
2020-12-08,13932075000
2020-12-09,13869580000
2020-12-10,13783380000
2020-12-11,13919145000
2020-12-14,13701490000
2020-12-15,13865270000
2020-12-16,13951469999
2020-12-17,13643305000
2020-12-18,13279110000
2020-12-21,13046370000
2020-12-22,12884745000
2020-12-23,13205840000
2020-12-24,13210150000
2020-12-28,13442890000
2020-12-29,13371775000
2020-12-30,13337295000
2020-12-31,13446972000
2021-01-04,13125728000
2021-01-05,13341328000
2021-01-06,14438732000
2021-01-07,13791932000
2021-01-08,13710004000
2021-01-11,13733720000
2021-01-12,13783308000
2021-01-13,13569864000
2021-01-14,13666884000
2021-01-15,13608672000
2021-01-19,13604360000
2021-01-20,13554772000
2021-01-21,13606516000
2021-01-22,13490092000
2021-01-25,13778996000
2021-01-26,14136891999
2021-01-27,14352491999
2021-01-28,13904043999
2021-01-29,13449128000
2021-02-01,13552616000
2021-02-02,13513808000
2021-02-03,13835052000
2021-02-04,13983816000
2021-02-05,14203727999
2021-02-08,14391300000
2021-02-09,14389143999
2021-02-10,14029091999
2021-02-11,14233912000
2021-02-12,14283500000
2021-02-16,14208040000
2021-02-17,14466759999
2021-02-18,14393456000
2021-02-19,14585340000
2021-02-22,15217048000
2021-02-23,15242920000
2021-02-24,15281727999
2021-02-25,14891491999
2021-02-26,14818188000
2021-03-01,15318380000
2021-03-02,15445584000
2021-03-03,15773296000
2021-03-04,15531824000
2021-03-05,16064356000
2021-03-08,16659412000
2021-03-09,16269175999
2021-03-10,16508491999
2021-03-11,16458904000
2021-03-12,16769368000
2021-03-15,16527896000
2021-03-16,16555924000
2021-03-17,16588264000
2021-03-18,16655100000
2021-03-19,16478308000
2021-03-22,16633540000
2021-03-23,16271332000
2021-03-24,16146284000
2021-03-25,16448124000
2021-03-26,16282112000
2021-03-29,16165688000
2021-03-30,16267020000
2021-03-31,15971910000
2021-04-01,16351014000
2021-04-05,16398401999
2021-04-06,16710732000
2021-04-07,16723656000
2021-04-08,16639650000
2021-04-09,16727964000
2021-04-12,17076912000
2021-04-13,16928286000
2021-04-14,16934748000
2021-04-15,17111376000
2021-04-16,17156610000
2021-04-19,17083374000
2021-04-20,16986444000
2021-04-21,17359086000
2021-04-22,17369856000
2021-04-23,17496942000
2021-04-26,17391396000
2021-04-27,17501250000
2021-04-28,17522790000
2021-04-29,17852352000
2021-04-30,17718804000
2021-05-03,17992362000
2021-05-04,17996670000
2021-05-05,17914818000
2021-05-06,18158220000
2021-05-07,18300384000
2021-05-10,18265920000
2021-05-11,18037596000
2021-05-12,17692956000
2021-05-13,17970822000
2021-05-14,18016056000
2021-05-17,17901894000
2021-05-18,17841582000
2021-05-19,17697264000
2021-05-20,17796348000
2021-05-21,17854506000
2021-05-24,17921280000
2021-05-25,17660646000
2021-05-26,17634798000
2021-05-27,17796348000
2021-05-28,17714496000
2021-06-01,17882508000
2021-06-02,17802810000
2021-06-03,17690802000
2021-06-04,17835120000
2021-06-07,17830812000
2021-06-08,18024672000
2021-06-09,17992362000
2021-06-10,17867430000
2021-06-11,18052674000
2021-06-14,17785578000
2021-06-15,17916972000
2021-06-16,17802810000
2021-06-17,17408628000
2021-06-18,16721501999
2021-06-21,17191074000
2021-06-22,17042448000
2021-06-23,17027370000
2021-06-24,17145839999
2021-06-25,17283696000
2021-06-28,16917516000
2021-06-29,16999368000
2021-06-30,17117859999
2021-07-01,17334000000
2021-07-02,17310460000
2021-07-06,16880319999
2021-07-07,16978760000
2021-07-08,16758340000
2021-07-09,17130700000
2021-07-12,17040819999
2021-07-13,16668460000
2021-07-14,16869620000
2021-07-15,16805420000
2021-07-16,16574300000
2021-07-19,16341040000
2021-07-20,15636979999
2021-07-21,15771800000
2021-07-22,15408000000
2021-07-23,15472200000
2021-07-26,15679780000
2021-07-27,15722580000
2021-07-28,15583479999
2021-07-29,15671220000
2021-07-30,15583479999
2021-08-02,15626280000
2021-08-03,15594180000
2021-08-04,15305280000
2021-08-05,15746120000
2021-08-06,15853120000
2021-08-09,15692620000
2021-08-10,16020040000
2021-08-11,16317500000
2021-08-12,16291819999
2021-08-13,16146300000
2021-08-16,16214780000
2021-08-17,15983660000
2021-08-18,15613439999
2021-08-19,15219680000
2021-08-20,15330960000
2021-08-23,15538540000
2021-08-24,15534260000
2021-08-25,15527840000
2021-08-26,15356640000
2021-08-27,15662660000
2021-08-30,15435819999
2021-08-31,15669080000
2021-09-01,15705460000
2021-09-02,15908760000
2021-09-03,15780359999
2021-09-07,15639120000
2021-09-08,15568500000
2021-09-09,15433680000
2021-09-10,15337380000
2021-09-13,15517140000
2021-09-14,15506439999
2021-09-15,15818880000
2021-09-16,15686200000
2021-09-17,15641260000
2021-09-20,15296720000
2021-09-21,15161899999
2021-09-22,15502160000
2021-09-23,15870240000
2021-09-24,15992220000
2021-09-27,16219060000
2021-09-28,15816740000
2021-09-29,15739700000
2021-09-30,15376011999
2021-10-01,15730385999
2021-10-04,15681580000
2021-10-05,16031710000
2021-10-06,15965927999
2021-10-07,16012611999
2021-10-08,15961684000
2021-10-11,15972294000
2021-10-12,15653994000
2021-10-13,15764338000
2021-10-14,16229056000
2021-10-15,16248153999
2021-10-18,16214202000
2021-10-19,16226934000
2021-10-20,15857706000
2021-10-21,15361158000
2021-10-22,15057711999
2021-10-25,14892196000
2021-10-26,15074688000
2021-10-27,14646044000
2021-10-28,14646044000
2021-10-29,14446576000
2021-11-01,14633311999
2021-11-02,14402014000
2021-11-03,14429600000
2021-11-04,14351085999
2021-11-05,14599360000
2021-11-08,14646044000
2021-11-09,14639677999
2021-11-10,14682118000
2021-11-11,14769119999
2021-11-12,14626946000
2021-11-15,14648166000
2021-11-16,14442332000
2021-11-17,14671508000
2021-11-18,14368061999
2021-11-19,14242864000
2021-11-22,14450819999
2021-11-23,14665142000
2021-11-24,14629068000
2021-11-26,14376550000
2021-11-29,14317134000
2021-11-30,14283182000
2021-12-01,14126153999
2021-12-02,14660898000
2021-12-03,14650288000
2021-12-06,14777608000
2021-12-07,14828535999
2021-12-08,14849756000
2021-12-09,14809438000
2021-12-10,15047102000
2021-12-13,15119250000
2021-12-14,15301742000
2021-12-15,15397232000
2021-12-16,15637018000
2021-12-17,15496966000
2021-12-20,14951611999
2021-12-21,15329327999
2021-12-22,15187153999
2021-12-23,15318718000
2021-12-27,15479990000
2021-12-28,15603066000
2021-12-29,15605188000
2021-12-30,15651872000
2021-12-31,15342561419
2022-01-03,15472387925
2022-01-04,15813705996
2022-01-05,15866055394
2022-01-06,16286944550
2022-01-07,16414677080
2022-01-10,16282756598
2022-01-11,16232501176
2022-01-12,16123614430
2022-01-13,16519375875
2022-01-14,16668048163
2022-01-18,16519375875
2022-01-19,16117332502
2022-01-20,15817893948
2022-01-21,15830457803
2022-01-24,15832551779
2022-01-25,15805330093
2022-01-26,15832551779
2022-01-27,15346749371
2022-01-28,15627342141
2022-01-31,15780202382
2022-02-01,15997975876
2022-02-02,16157118044
2022-02-03,16266004791
2022-02-04,16069171056
2022-02-07,16209467441
2022-02-08,16525657802
2022-02-09,18870910810
2022-02-10,18081481896
2022-02-11,17756915632
2022-02-14,17744351776
2022-02-15,18096139727
2022-02-16,18079387920
2022-02-17,17685720451
2022-02-18,17614525270
2022-02-22,17610337319
2022-02-23,17338120452
2022-02-24,17197824066
2022-02-25,17643840933
2022-02-28,17566363825
2022-03-01,17093125271
2022-03-02,17532860210
2022-03-03,17423973463
2022-03-04,16695269850
2022-03-07,15725759008
2022-03-08,15681785515
2022-03-09,16100580695
2022-03-10,16111050574
2022-03-11,15966566237
2022-03-14,16657578284
2022-03-15,16904667440
2022-03-16,17601961415
2022-03-17,17744351776
2022-03-18,17635465029
2022-03-21,17545424066
2022-03-22,17616619246
2022-03-23,17285771054
2022-03-24,17587303584
2022-03-25,17941185511
2022-03-28,17759009607
2022-03-29,18171522860
2022-03-30,18079387920
2022-03-31,17425864000
2022-04-01,16978310000
2022-04-04,16842812000
2022-04-05,16694995999
2022-04-06,16411682000
2022-04-07,16196117000
2022-04-08,15994923000
2022-04-11,16048301000
2022-04-12,15996976000
2022-04-13,16035983000
2022-04-14,16155057000
2022-04-18,16136579999
2022-04-19,16592345999
2022-04-20,17331426000
2022-04-21,16715526000
2022-04-22,16220753000
2022-04-25,16239229999
2022-04-26,16116050000
2022-04-27,16122209000
2022-04-28,16150951000
2022-04-29,15629489000
2022-05-02,15764987000
2022-05-03,16056512999
2022-05-04,16345986000
2022-05-05,15988764000
2022-05-06,15886114000
2022-05-09,15884061000
2022-05-10,15526839000
2022-05-11,15350281000
2022-05-12,15506309000
2022-05-13,15810153000
2022-05-16,15808100000
2022-05-17,16350092000
2022-05-18,15808100000
2022-05-19,15376970000
2022-05-20,15366704999
2022-05-23,15574058000
2022-05-24,14262191000
2022-05-25,14798024000
2022-05-26,14995112000
2022-05-27,15397500000
2022-05-31,15317433000
2022-06-01,14970476000
2022-06-02,15040278000
2022-06-03,14705639000
2022-06-06,14931469000
2022-06-07,14892462000
2022-06-08,14681003000
2022-06-09,14340204999
2022-06-10,13958346999
2022-06-13,13551853000
2022-06-14,13334235000
2022-06-15,13432779000
2022-06-16,12734759000
2022-06-17,12954430000
2022-06-21,13040656000
2022-06-22,12964695000
2022-06-23,12847674000
2022-06-24,13262379999
2022-06-27,13293175000
2022-06-28,13069398000
2022-06-29,12999596000
2022-06-30,13040050000
2022-07-01,13183550000
2022-07-05,13115900000
2022-07-06,13003150000
2022-07-07,13087200000
2022-07-08,13214299999
2022-07-11,13150750000
2022-07-12,13163049999
2022-07-13,13154850000
2022-07-14,12958050000
2022-07-15,13322949999
2022-07-18,13425449999
2022-07-19,13819050000
2022-07-20,14362300000
2022-07-21,14192150000
2022-07-22,14136799999
2022-07-25,14227000000
2022-07-26,13892850000
2022-07-27,14151150000
2022-07-28,14278250000
2022-07-29,14317200000
2022-08-01,14374600000
2022-08-02,14177800000
2022-08-03,14413550000
2022-08-04,14411500000
2022-08-05,14161400000
2022-08-08,14397150000
2022-08-09,14432000000
2022-08-10,14727200000
2022-08-11,14796900000
2022-08-12,14872750000
2022-08-15,14811250000
2022-08-16,15104400000
2022-08-17,14967050000
2022-08-18,15010100000
2022-08-19,14860449999
2022-08-22,14300800000
2022-08-23,14290549999
2022-08-24,14265950000
2022-08-25,14360250000
2022-08-26,14032250000
2022-08-29,13978950000
2022-08-30,13937949999
2022-08-31,13714500000
2022-09-01,13661200000
2022-09-02,13583300000
2022-09-06,13519750000
2022-09-07,13802650000
2022-09-08,13917450000
2022-09-09,14434050000
2022-09-12,14663650000
2022-09-13,14124500000
2022-09-14,13966650000
2022-09-15,14134750000
2022-09-16,13732949999
2022-09-19,13940000000
2022-09-20,13409050000
2022-09-21,13322949999
2022-09-22,13146650000
2022-09-23,12964200000
2022-09-26,12693600000
2022-09-27,12880150000
2022-09-28,13224550000
2022-09-29,13009300000
2022-09-30,12864051000
2022-10-03,12961923000
2022-10-04,13636832000
2022-10-05,13520609000
2022-10-06,13416620000
2022-10-07,13251460999
2022-10-10,13214759000
2022-10-11,13204564000
2022-10-12,13394191000
2022-10-13,13838693000
2022-10-14,13594013000
2022-10-17,13767328000
2022-10-18,14126192000
2022-10-19,13948799000
2022-10-20,13859083000
2022-10-21,14309702000
2022-10-24,14546226000
2022-10-25,14621668999
2022-10-26,14556421000
2022-10-27,14507485000
2022-10-28,14801101000
2022-10-31,14833725000
2022-11-01,14905089999
2022-11-02,14605357000
2022-11-03,14505446000
2022-11-04,14725658000
2022-11-07,14856154000
2022-11-08,15108989999
2022-11-09,14958104000
2022-11-10,15314929000
2022-11-11,15804289000
2022-11-14,15575921000
2022-11-15,15700300000
2022-11-16,15533102000
2022-11-17,15543297000
2022-11-18,15741080000
2022-11-21,15612622999
2022-11-22,15924589999
2022-11-23,15942941000
2022-11-25,16138685000
2022-11-28,15934785000
2022-11-29,16059164000
2022-11-30,16263064000
2022-12-01,16283454000
2022-12-02,16036735000
2022-12-05,15741080000
2022-12-06,15522907000
2022-12-07,15429113000
2022-12-08,15416879000
2022-12-09,15425035000
2022-12-12,15963331000
2022-12-13,16503666000
2022-12-14,16493471000
2022-12-15,15985760000
2022-12-16,15726807000
2022-12-19,15763509000
2022-12-20,15865459000
2022-12-21,16061203000
2022-12-22,16063242000
2022-12-23,16413950000
2022-12-27,16593382000
2022-12-28,16440457000
2022-12-29,16636201000
2022-12-30,16632122999
2023-01-03,16687566000
2023-01-04,17073768000
2023-01-05,17211264000
2023-01-06,17405376000
2023-01-09,17328540000
2023-01-10,17348760000
2023-01-11,17182956000
2023-01-12,17055569999
2023-01-13,16996932000
2023-01-17,16920096000
2023-01-18,16697676000
2023-01-19,16602642000
2023-01-20,16940316000
2023-01-23,17093988000
2023-01-24,17417508000
2023-01-25,17542872000
2023-01-26,17395266000
2023-01-27,17243616000
2023-01-30,17154648000
2023-01-31,17387178000
2023-02-01,17718786000
2023-02-02,18568026000
2023-02-03,18543762000
2023-02-06,18410310000
2023-02-07,18384024000
2023-02-08,18780336000
2023-02-09,18855150000
2023-02-10,18428508000
2023-02-13,18800556000
2023-02-14,18840996000
2023-02-15,18851106000
2023-02-16,18845040000
2023-02-17,18950184000
2023-02-21,18489168000
2023-02-22,18572070000
2023-02-23,18588246000
2023-02-24,18521520000
2023-02-27,18404244000
2023-02-28,18313254000
2023-03-01,18495234000
2023-03-02,18566004000
2023-03-03,18541740000
