,MS
2013-11-27,59836050000
2013-11-29,59626500000
2013-12-02,59874150000
2013-12-03,58997850000
2013-12-04,59302650000
2013-12-05,57550050000
2013-12-06,58026300000
2013-12-09,57892950000
2013-12-10,58616850000
2013-12-11,57378600000
2013-12-12,58064400000
2013-12-13,59226450000
2013-12-16,58902600000
2013-12-17,58140600000
2013-12-18,60236100000
2013-12-19,58788300000
2013-12-20,58921650000
2013-12-23,59264550000
2013-12-24,59074050000
2013-12-26,59245500000
2013-12-27,59169300000
2013-12-30,58769250000
2013-12-31,60345112217
2014-01-02,59710103064
2014-01-03,60633752741
2014-01-06,60845422459
2014-01-07,60652995443
2014-01-08,60729966249
2014-01-09,60710723548
2014-01-10,60229656008
2014-01-13,59402219839
2014-01-14,59844801976
2014-01-15,61999984555
2014-01-16,61576645120
2014-01-17,64270623344
2014-01-21,62788935320
2014-01-22,62134683466
2014-01-23,60576024636
2014-01-24,58594026372
2014-01-27,57670376695
2014-01-28,57978259920
2014-01-29,57612648590
2014-01-30,57689619396
2014-01-31,56785212421
2014-02-03,55707621132
2014-02-04,55842320043
2014-02-05,56150203268
2014-02-06,57131581050
2014-02-07,57131581050
2014-02-10,57150823752
2014-02-11,58247657743
2014-02-12,58035988025
2014-02-13,57554920485
2014-02-14,57131581050
2014-02-18,56881425929
2014-02-19,55726863833
2014-02-20,56438843792
2014-02-21,56996882139
2014-02-24,58324628549
2014-02-25,57170066453
2014-02-26,57612648590
2014-02-27,58420842057
2014-02-28,59267520928
2014-03-03,58228415041
2014-03-04,59844801976
2014-03-05,61518917015
2014-03-06,61268761894
2014-03-07,61980741853
2014-03-10,61826800240
2014-03-11,60999364072
2014-03-12,60499053830
2014-03-13,60499053830
2014-03-14,59844801976
2014-03-17,60364354919
2014-03-18,60903150564
2014-03-19,61211033789
2014-03-20,63096818546
2014-03-21,62731207216
2014-03-24,62423323990
2014-03-25,60787694354
2014-03-26,60075714395
2014-03-27,59459947944
2014-03-28,59479190645
2014-03-31,60103562723
2014-04-01,60180692736
2014-04-02,60566342802
2014-04-03,59679347651
2014-04-04,58560962461
2014-04-07,56921949682
2014-04-08,56941232185
2014-04-09,58271724912
2014-04-10,56401322094
2014-04-11,54897286838
2014-04-14,56034954531
2014-04-15,56979797192
2014-04-16,57635402303
2014-04-17,59312980089
2014-04-21,59737195161
2014-04-22,60161410233
2014-04-23,59852890181
2014-04-24,59660065148
2014-04-25,58965895030
2014-04-28,57828227336
2014-04-29,58850200010
2014-04-30,59640782645
2014-05-01,60199975240
2014-05-02,59178002566
2014-05-05,57982487362
2014-05-06,56806254662
2014-05-07,57269034741
2014-05-08,57249752238
2014-05-09,57230469735
2014-05-12,58483832448
2014-05-13,58483832448
2014-05-14,58329572422
2014-05-15,57404012264
2014-05-16,58117464885
2014-05-19,58156029892
2014-05-20,57288317244
2014-05-21,57866792343
2014-05-22,58599527467
2014-05-23,58792352500
2014-05-27,60007150207
2014-05-28,59640782645
2014-05-29,60026432710
2014-05-30,59505805122
2014-06-02,59582935135
2014-06-03,59486522618
2014-06-04,60161410233
2014-06-05,60990557874
2014-06-06,61607597979
2014-06-09,61665445489
2014-06-10,61858270522
2014-06-11,61106252894
2014-06-12,61183382907
2014-06-13,60913427861
2014-06-16,61144817900
2014-06-17,62668135660
2014-06-18,62976655712
2014-06-19,62745265673
2014-06-20,62263203091
2014-06-23,62706700666
2014-06-24,61761858005
2014-06-25,62147508071
2014-06-26,61491902959
2014-06-27,60836297848
2014-06-30,62170455345
2014-07-01,62151225387
2014-07-02,62478134679
2014-07-03,62728124137
2014-07-07,62285835095
2014-07-08,61055117761
2014-07-09,61555096678
2014-07-10,60920508052
2014-07-11,60401299177
2014-07-14,61170497511
2014-07-15,61535866720
2014-07-16,62497364637
2014-07-17,62112765470
2014-07-18,62766584054
2014-07-21,62593514429
2014-07-22,63285792929
2014-07-23,64131911097
2014-07-24,64228060889
2014-07-25,63920381555
2014-07-28,63593472263
2014-07-29,62785814012
2014-07-30,64112681138
2014-07-31,62189685303
2014-08-01,60766668386
2014-08-04,61208957428
2014-08-05,60401299177
2014-08-06,60689748552
2014-08-07,60305149385
2014-08-08,61439716928
2014-08-11,61689706386
2014-08-12,61555096678
2014-08-13,61574326636
2014-08-14,61862776011
2014-08-15,61958925803
2014-08-18,62708894179
2014-08-19,62555054512
2014-08-20,62574284470
2014-08-21,63516552430
2014-08-22,64362670597
2014-08-25,65766457557
2014-08-26,66151056724
2014-08-27,65631847848
2014-08-28,65497238140
2014-08-29,65977987098
2014-09-02,66439506099
2014-09-03,66458736057
2014-09-04,66727955474
2014-09-05,66593345766
2014-09-08,67035634808
2014-09-09,65208788764
2014-09-10,66016447015
2014-09-11,66785645349
2014-09-12,67324084183
2014-09-15,67708683350
2014-09-16,67516383766
2014-09-17,68381731892
2014-09-18,69477839518
2014-09-19,68766331059
2014-09-22,67650993475
2014-09-23,67343314141
2014-09-24,67266394308
2014-09-25,65804917473
2014-09-26,66631805682
2014-09-29,66343356307
2014-09-30,66374400000
2014-10-01,65203200000
2014-10-02,65817600000
2014-10-03,67295999999
2014-10-06,67180800000
2014-10-07,65318400000
2014-10-08,66240000000
2014-10-09,63935999999
2014-10-10,63244799999
2014-10-13,63072000000
2014-10-14,63379199999
2014-10-15,62611200000
2014-10-16,62457600000
2014-10-17,63782400000
2014-10-20,63974400000
2014-10-21,65395200000
2014-10-22,64185600000
2014-10-23,65203200000
2014-10-24,65894400000
2014-10-27,65203200000
2014-10-28,65971200000
2014-10-29,66028800000
2014-10-30,66278400000
2014-10-31,67104000000
2014-11-03,66643200000
2014-11-04,66547199999
2014-11-05,67008000000
2014-11-06,67795200000
2014-11-07,68467199999
2014-11-10,68889600000
2014-11-11,68716800000
2014-11-12,69062400000
2014-11-13,68812800000
2014-11-14,68524799999
2014-11-17,68352000000
2014-11-18,68102400000
2014-11-19,68121599999
2014-11-20,67948800000
2014-11-21,68217600000
2014-11-24,68390399999
2014-11-25,67775999999
2014-11-26,67430399999
2014-11-28,67545600000
2014-12-01,67392000000
2014-12-02,68678400000
2014-12-03,70118400000
2014-12-04,70636800000
2014-12-05,71500800000
2014-12-08,72960000000
2014-12-09,73152000000
2014-12-10,71788800000
2014-12-11,71808000000
2014-12-12,69600000000
2014-12-15,68985600000
2014-12-16,68198400000
2014-12-17,70521600000
2014-12-18,73152000000
2014-12-19,73939200000
2014-12-22,74054400000
2014-12-23,74784000000
2014-12-24,74515200000
2014-12-26,74342400000
2014-12-29,74803200000
2014-12-30,74880000000
2014-12-31,74655941321
2015-01-02,74482770323
2015-01-05,72154582462
2015-01-06,70076530487
2015-01-07,71077074031
2015-01-08,72135341240
2015-01-09,70961626699
2015-01-12,69980324377
2015-01-13,69326122829
2015-01-14,67748342626
2015-01-15,66536145641
2015-01-16,67132623523
2015-01-20,66863246415
2015-01-21,66824763971
2015-01-22,68364061730
2015-01-23,67632895294
2015-01-26,67555930406
2015-01-27,66690075417
2015-01-28,64977606660
2015-01-29,66132079979
2015-01-30,65054571548
2015-02-02,66228286089
2015-02-03,67421241852
2015-02-04,66901728859
2015-02-05,67209588411
2015-02-06,68864333502
2015-02-09,68556473950
2015-02-10,69576258715
2015-02-11,69980324377
2015-02-12,71000109143
2015-02-13,70769214479
2015-02-17,71038591587
2015-02-18,69980324377
2015-02-19,69903359489
2015-02-20,70692249591
2015-02-23,69787912157
2015-02-24,70692249591
2015-02-25,70403631261
2015-02-26,69383846495
2015-02-27,68864333502
2015-03-02,69730188491
2015-03-03,68922057168
2015-03-04,67517447962
2015-03-05,68344820508
2015-03-06,68364061730
2015-03-09,68633438838
2015-03-10,67113382301
2015-03-11,67248070855
2015-03-12,71365692360
2015-03-13,69941841933
2015-03-16,70673008369
2015-03-17,70326666373
2015-03-18,70673008369
2015-03-19,69480052605
2015-03-20,70230460263
2015-03-23,69864877045
2015-03-24,69730188491
2015-03-25,68210131954
2015-03-26,68537232728
2015-03-27,68941298390
2015-03-30,69864877045
2015-03-31,68489109999
2015-04-01,69026430000
2015-04-02,69199140000
2015-04-06,68911290000
2015-04-07,68968860000
2015-04-08,69582940000
2015-04-09,70312160000
2015-04-10,69544560000
2015-04-13,69659700000
2015-04-14,70695960000
2015-04-15,71751410000
2015-04-16,71693840000
2015-04-17,70523250000
2015-04-20,70926240000
2015-04-21,70523250000
2015-04-22,71386800000
2015-04-23,71732220000
2015-04-24,71693840000
2015-04-27,71098950000
2015-04-28,71079760000
2015-04-29,71943310000
2015-04-30,71597890000
2015-05-01,71981690000
2015-05-04,72749290000
2015-05-05,71866550000
2015-05-06,71098950000
2015-05-07,72039260000
2015-05-08,72710910000
2015-05-11,73401750000
2015-05-12,72384680000
2015-05-13,72499820000
2015-05-14,73190660000
2015-05-15,72634150000
2015-05-18,73555270000
2015-05-19,74246110000
2015-05-20,73555270000
2015-05-21,72998760000
2015-05-22,73248230000
2015-05-26,72519010000
2015-05-27,74111780000
2015-05-28,74322870000
2015-05-29,73305800000
2015-06-01,74035020000
2015-06-02,73919880000
2015-06-03,74860190000
2015-06-04,74265300000
2015-06-05,75397510000
2015-06-08,75013710000
2015-06-09,75090470000
2015-06-10,76548910000
2015-06-11,76510530000
2015-06-12,76011590000
2015-06-15,75858070000
2015-06-16,76261060000
2015-06-17,75954020000
2015-06-18,76357010000
2015-06-19,75551030000
2015-06-22,76472150000
2015-06-23,77162990000
2015-06-24,76069160000
2015-06-25,75263180000
2015-06-26,75800500000
2015-06-29,73516890000
2015-06-30,73856160000
2015-07-01,74941440000
2015-07-02,74256000000
2015-07-06,73970400000
2015-07-07,73532480000
2015-07-08,71952160000
2015-07-09,72542400000
2015-07-10,73570560000
2015-07-13,74865280000
2015-07-14,75607840000
2015-07-15,75588800000
2015-07-16,75988640000
2015-07-17,76540800000
2015-07-20,76236160000
2015-07-21,76312320000
2015-07-22,77188160000
2015-07-23,76045760000
2015-07-24,75398400000
2015-07-27,74732000000
2015-07-28,74732000000
2015-07-29,74808160000
2015-07-30,74827200000
2015-07-31,73951360000
2015-08-03,73799040000
2015-08-04,74103680000
2015-08-05,74256000000
2015-08-06,74122720000
2015-08-07,73456320000
2015-08-10,74408320000
2015-08-11,72199680000
2015-08-12,71533280000
2015-08-13,71876000000
2015-08-14,72447200000
2015-08-17,72618560000
2015-08-18,72009280000
2015-08-19,71285760000
2015-08-20,68867680000
2015-08-21,65135840000
2015-08-24,61423040000
2015-08-25,60471040000
2015-08-26,63403199999
2015-08-27,65307199999
2015-08-28,64831199999
2015-08-31,65592800000
2015-09-01,63060479999
2015-09-02,64336160000
2015-09-03,64355199999
2015-09-04,63193759999
2015-09-08,65250080000
2015-09-09,64260000000
2015-09-10,64488479999
2015-09-11,64716960000
2015-09-14,64374240000
2015-09-15,65840320000
2015-09-16,65916479999
2015-09-17,64831199999
2015-09-18,62889120000
2015-09-21,63479360000
2015-09-22,61765759999
2015-09-23,61537280000
2015-09-24,60870880000
2015-09-25,61289759999
2015-09-28,59195360000
2015-09-29,59043040000
2015-09-30,59503500000
2015-10-01,59503500000
2015-10-02,59371270000
2015-10-05,60995810000
2015-10-06,61128040000
2015-10-07,62204770000
2015-10-08,62318110000
2015-10-09,61808080000
2015-10-12,61959199999
2015-10-13,61600290000
2015-10-14,61468060000
2015-10-15,63489290000
2015-10-16,64131550000
2015-10-19,61052480000
2015-10-20,60920250000
2015-10-21,59465720000
2015-10-22,61109150000
2015-10-23,61619179999
2015-10-26,61486949999
2015-10-27,60882469999
2015-10-28,63168159999
2015-10-29,63357060000
2015-10-30,62280330000
2015-11-02,63243719999
2015-11-03,62884810000
2015-11-04,63092600000
2015-11-05,63999320000
2015-11-06,66889489999
2015-11-09,66322790000
2015-11-10,66568360000
2015-11-11,66152780000
2015-11-12,64660469999
2015-11-13,64093770000
2015-11-16,64320449999
2015-11-17,63451510000
2015-11-18,64698250000
2015-11-19,64547130000
2015-11-20,64055989999
2015-11-23,63545960000
2015-11-24,63451510000
2015-11-25,63489290000
2015-11-27,63810420000
2015-11-30,64792699999
2015-12-01,66625030000
2015-12-02,65907210000
2015-12-03,65076050000
2015-12-04,66719480000
2015-12-07,65510520000
2015-12-08,64339340000
2015-12-09,63035929999
2015-12-10,63130380000
2015-12-11,60599120000
2015-12-14,60221320000
2015-12-15,62034760000
2015-12-16,63489290000
2015-12-17,61165820000
2015-12-18,59106810000
2015-12-21,59843520000
2015-12-22,60863580000
2015-12-23,61581400000
2015-12-24,61354719999
2015-12-28,60769130000
2015-12-29,61486949999
2015-12-30,60882469999
2015-12-31,59898230000
2016-01-04,59276840000
2016-01-05,58900240000
2016-01-06,57431500000
2016-01-07,54569340000
2016-01-08,53439540000
2016-01-11,53590180000
2016-01-12,53590180000
2016-01-13,50633870000
2016-01-14,51123450000
2016-01-15,48901510000
2016-01-19,49447580000
2016-01-20,47526920000
2016-01-21,46660740000
2016-01-22,48223630000
2016-01-25,47037340000
2016-01-26,47997670000
2016-01-27,47771710000
2016-01-28,47395110000
2016-01-29,48732040000
2016-02-01,48411930000
2016-02-02,46133500000
2016-02-03,45794560000
2016-02-04,47093830000
2016-02-05,45851050000
2016-02-08,42687610000
2016-02-09,43177190000
2016-02-10,42744100000
2016-02-11,40842270000
2016-02-12,43478470000
2016-02-16,44664760000
2016-02-17,45625090000
2016-02-18,45116680000
2016-02-19,45192000000
2016-02-22,46208820000
2016-02-23,44645930000
2016-02-24,44645930000
2016-02-25,46378290000
2016-02-26,47376280000
2016-02-29,46510100000
2016-03-01,49127470000
2016-03-02,49165130000
2016-03-03,49221620000
2016-03-04,49202790000
2016-03-07,49127470000
2016-03-08,47093830000
2016-03-09,46340630000
2016-03-10,46415950000
2016-03-11,48958000000
2016-03-14,48788530000
2016-03-15,47884690000
2016-03-16,47376280000
2016-03-17,48675550000
2016-03-18,49485240000
2016-03-21,48845020000
2016-03-22,48656720000
2016-03-23,47583410000
2016-03-24,46943190000
2016-03-28,46547760000
2016-03-29,46660740000
2016-03-30,47206810000
2016-03-31,46668660000
2016-04-01,47638980000
2016-04-04,46724640000
2016-04-05,45493080000
2016-04-06,45567720000
2016-04-07,44261520000
2016-04-08,44317500000
2016-04-11,44989260000
2016-04-12,45866280000
2016-04-13,48292080000
2016-04-14,48833220000
2016-04-15,48068160000
2016-04-18,48012180000
2016-04-19,49374360000
2016-04-20,51147060000
2016-04-21,50867160000
2016-04-22,51688200000
2016-04-25,51370980000
2016-04-26,51408300000
2016-04-27,51370980000
2016-04-28,50811180000
2016-04-29,50493960000
2016-05-02,50867160000
2016-05-03,50176740000
2016-05-04,49038480000
2016-05-05,48833220000
2016-05-06,48982500000
2016-05-09,48702600000
2016-05-10,49691580000
2016-05-11,49187760000
2016-05-12,48945180000
2016-05-13,48310740000
2016-05-16,48907860000
2016-05-17,48814560000
2016-05-18,50829840000
2016-05-19,49654260000
2016-05-20,49952820000
2016-05-23,50064780000
2016-05-24,51147060000
2016-05-25,51837480000
2016-05-26,51165720000
2016-05-27,51370980000
2016-05-31,51072420000
2016-06-01,51296340000
2016-06-02,50904480000
2016-06-03,49523640000
2016-06-06,50102100000
2016-06-07,49486320000
2016-06-08,49523640000
2016-06-09,48665280000
2016-06-10,47657640000
2016-06-13,47135160000
2016-06-14,45903600000
2016-06-15,46127520000
2016-06-16,46780620000
2016-06-17,47228460000
2016-06-20,48329400000
2016-06-21,48889200000
2016-06-22,49243740000
2016-06-23,50923140000
2016-06-24,45754320000
2016-06-27,44056260000
2016-06-28,45922260000
2016-06-29,47079180000
2016-06-30,47751240000
2016-07-01,47640960000
2016-07-05,45950000000
2016-07-06,46225700000
2016-07-07,47218220000
2016-07-08,48468060000
2016-07-11,48633480000
2016-07-12,50306060000
2016-07-13,49920080000
2016-07-14,51464000000
2016-07-15,51482380000
2016-07-18,51849980000
2016-07-19,51813220000
2016-07-20,52897640000
2016-07-21,53063060000
2016-07-22,53154960000
2016-07-25,53540940000
2016-07-26,53724740000
2016-07-27,53338760000
2016-07-28,53044680000
2016-07-29,52805740000
2016-08-01,52383000000
2016-08-02,51464000000
2016-08-03,52235960000
2016-08-04,51978640000
2016-08-05,53320380000
2016-08-08,53522560000
2016-08-09,53926920000
2016-08-10,53504180000
2016-08-11,54000440000
2016-08-12,53614460000
2016-08-15,54515080000
2016-08-16,55599500000
2016-08-17,55820060000
2016-08-18,56150900000
2016-08-19,56150900000
2016-08-22,56242800000
2016-08-23,56463360000
2016-08-24,56812580000
2016-08-25,56922860000
2016-08-26,57272080000
2016-08-29,57731580000
2016-08-30,59165219999
2016-08-31,58926280000
2016-09-01,58650580000
2016-09-02,58613820000
2016-09-06,58356500000
2016-09-07,58246220000
2016-09-08,58889520000
2016-09-09,58062420000
2016-09-12,59257120000
2016-09-13,57823480000
2016-09-14,58007280000
2016-09-15,58724100000
2016-09-16,58062420000
2016-09-19,58080800000
2016-09-20,58264600000
2016-09-21,58668960000
2016-09-22,59257120000
2016-09-23,58650580000
2016-09-26,57033140000
2016-09-27,57621300000
2016-09-28,58393260000
2016-09-29,57051520000
2016-09-30,57900360000
2016-10-03,57701700000
2016-10-04,57864240000
2016-10-05,58803360000
2016-10-06,58496340000
2016-10-07,58351860000
2016-10-10,58803360000
2016-10-11,58117080000
2016-10-12,57629460000
2016-10-13,57304380000
2016-10-14,57918420000
2016-10-17,57412740000
2016-10-18,58369920000
2016-10-19,59471580000
2016-10-20,59417400000
2016-10-21,60392639999
2016-10-24,60284280000
2016-10-25,60230100000
2016-10-26,60663540000
2016-10-27,61078920000
2016-10-28,60537120000
2016-10-31,60627420000
2016-11-01,60248160000
2016-11-02,59453520000
2016-11-03,59254860000
2016-11-04,59200680000
2016-11-07,61404000000
2016-11-08,61584600000
2016-11-09,65955120000
2016-11-10,68664120000
2016-11-11,69512940000
2016-11-14,71066100000
2016-11-15,72240000000
2016-11-16,70777140000
2016-11-17,72185820000
2016-11-18,73016580000
2016-11-21,73251360000
2016-11-22,73215240000
2016-11-23,74118240000
2016-11-25,74226600000
2016-11-28,73034640000
2016-11-29,73323600000
2016-11-30,74696160000
2016-12-01,76140960000
2016-12-02,75544980000
2016-12-05,76014540000
2016-12-06,76773060000
2016-12-07,77007840000
2016-12-08,78705480000
2016-12-09,78976380000
2016-12-12,77621880000
2016-12-13,76863360000
2016-12-14,77405160000
2016-12-15,77676060000
2016-12-16,77134260000
2016-12-19,77350980000
2016-12-20,78561000000
2016-12-21,78326220000
2016-12-22,77278740000
2016-12-23,77766360000
2016-12-27,77874720000
2016-12-28,76971720000
2016-12-29,76122900000
2016-12-30,76303500000
2017-01-03,77533050000
2017-01-04,78559620000
2017-01-05,77839220000
2017-01-06,78973850000
2017-01-09,76920710000
2017-01-10,77551060000
2017-01-11,78649670000
2017-01-12,78577630000
2017-01-13,78901810000
2017-01-17,75912150000
2017-01-18,77190860000
2017-01-19,76452450000
2017-01-20,76704590000
2017-01-23,75569960000
2017-01-24,76956730000
2017-01-25,78991860000
2017-01-26,79280020000
2017-01-27,78613650000
2017-01-30,77659120000
2017-01-31,76524490000
2017-02-01,76902700000
2017-02-02,75876130000
2017-02-03,80018430000
2017-02-06,80378630000
2017-02-07,80810870000
2017-02-08,79081910000
2017-02-09,80774850000
2017-02-10,80504700000
2017-02-13,81513260000
2017-02-14,82918040000
2017-02-15,83728490000
2017-02-16,83044110000
2017-02-17,83116150000
2017-02-21,83854560000
2017-02-22,83782520000
2017-02-23,83890580000
2017-02-24,81999530000
2017-02-27,82557840000
2017-02-28,82251670000
2017-03-01,84304810000
2017-03-02,83350280000
2017-03-03,84340830000
2017-03-06,83872570000
2017-03-07,83440330000
2017-03-08,83548390000
2017-03-09,84070680000
2017-03-10,83728490000
2017-03-13,83314260000
2017-03-14,83188190000
2017-03-15,82575850000
2017-03-16,83440330000
2017-03-17,81081020000
2017-03-20,80306590000
2017-03-21,76830660000
2017-03-22,76020210000
2017-03-23,76704590000
2017-03-24,76470460000
2017-03-27,74885580000
2017-03-28,76524490000
2017-03-29,77082800000
2017-03-30,78217430000
2017-03-31,76726440000
2017-04-03,76493610000
2017-04-04,76135410000
2017-04-05,74756340000
2017-04-06,75383190000
2017-04-07,75132450000
2017-04-10,75060810000
2017-04-11,74469780000
2017-04-12,73556370000
2017-04-13,72875790000
2017-04-17,74308590000
2017-04-18,73807110000
2017-04-19,75293640000
2017-04-20,76117500000
2017-04-21,74863800000
2017-04-24,78015960000
2017-04-25,79287570000
2017-04-26,79466670000
2017-04-27,77980140000
2017-04-28,77675670000
2017-05-01,78338340000
2017-05-02,77639850000
2017-05-03,77872680000
2017-05-04,77514480000
2017-05-05,77156280000
2017-05-08,77048820000
2017-05-09,76708530000
2017-05-10,77192100000
2017-05-11,76780170000
2017-05-12,76529430000
2017-05-15,77783130000
2017-05-16,77693580000
2017-05-17,73377270000
2017-05-18,73986210000
2017-05-19,74863800000
2017-05-22,74613060000
2017-05-23,75974220000
2017-05-24,76350330000
2017-05-25,76350330000
2017-05-26,76726440000
2017-05-30,75723480000
2017-05-31,74756340000
2017-06-01,76314510000
2017-06-02,76153320000
2017-06-05,76815990000
2017-06-06,76905540000
2017-06-07,77514480000
2017-06-08,78983100000
2017-06-09,80433810000
2017-06-12,80326350000
2017-06-13,80863650000
2017-06-14,80433810000
2017-06-15,80039790000
2017-06-16,79663680000
2017-06-19,81884520000
2017-06-20,81490500000
2017-06-21,80433810000
2017-06-22,79896510000
2017-06-23,78248790000
2017-06-26,78804000000
2017-06-27,79198020000
2017-06-28,79377120000
2017-06-29,80147250000
2017-06-30,79138560000
2017-07-03,81003360000
2017-07-05,81980160000
2017-07-06,81926880000
2017-07-07,81784800000
2017-07-10,81678240000
2017-07-11,80772480000
2017-07-12,79848960000
2017-07-13,80843520000
2017-07-14,80275200000
2017-07-17,80506080000
2017-07-18,80168640000
2017-07-19,82797120000
2017-07-20,82601760000
2017-07-21,82743840000
2017-07-24,82956960000
2017-07-25,84555360000
2017-07-26,83844960000
2017-07-27,83631840000
2017-07-28,82868160000
2017-07-31,83294400000
2017-08-01,83844960000
2017-08-02,84058080000
2017-08-03,83933760000
2017-08-04,85390080000
2017-08-07,85798560000
2017-08-08,85123680000
2017-08-09,84626400000
2017-08-10,82228800000
2017-08-11,81074400000
2017-08-14,82601760000
2017-08-15,82459680000
2017-08-16,81713760000
2017-08-17,80079840000
2017-08-18,80612640000
2017-08-21,79351680000
2017-08-22,80932320000
2017-08-23,81340800000
2017-08-24,81696000000
2017-08-25,81589440000
2017-08-28,80772480000
2017-08-29,80541600000
2017-08-30,81092160000
2017-08-31,80808000000
2017-09-01,82033440000
2017-09-05,79760160000
2017-09-06,80044320000
2017-09-07,78268320000
2017-09-08,78161760000
2017-09-11,80204160000
2017-09-12,81252000000
2017-09-13,82086720000
2017-09-14,82441920000
2017-09-15,82761600000
2017-09-18,84040320000
2017-09-19,84661920000
2017-09-20,85052640000
2017-09-21,85709760000
2017-09-22,85638720000
2017-09-25,84786240000
2017-09-26,84288960000
2017-09-27,85372320000
2017-09-28,85514400000
2017-09-29,85549920000
2017-10-02,85707840000
2017-10-03,86338560000
2017-10-04,85865520000
2017-10-05,86951760000
2017-10-06,87179520000
2017-10-09,86513760000
2017-10-10,86706480000
2017-10-11,86163360000
2017-10-12,85129680000
2017-10-13,84621600000
2017-10-16,85742880000
2017-10-17,86058240000
2017-10-18,87862800000
2017-10-19,87232080000
2017-10-20,88791360000
2017-10-23,88668720000
2017-10-24,89474640000
2017-10-25,88528560000
2017-10-26,88949040000
2017-10-27,89632320000
2017-10-30,88405920000
2017-10-31,87600000000
2017-11-01,86951760000
2017-11-02,88335840000
2017-11-03,87635040000
2017-11-06,87845280000
2017-11-07,86531280000
2017-11-08,85918080000
2017-11-09,85532640000
2017-11-10,85427520000
2017-11-13,85199760000
2017-11-14,84761760000
2017-11-15,84271200000
2017-11-16,85147200000
2017-11-17,85322400000
2017-11-20,86040720000
2017-11-21,86513760000
2017-11-22,86005680000
2017-11-24,85953120000
2017-11-27,85848000000
2017-11-28,88300800000
2017-11-29,89912640000
2017-11-30,90420720000
2017-12-01,91016400000
2017-12-04,92295360000
2017-12-05,91121520000
2017-12-06,90560880000
2017-12-07,91717200000
2017-12-08,92663280000
2017-12-11,92453040000
2017-12-12,94345200000
2017-12-13,93171360000
2017-12-14,92225280000
2017-12-15,93031200000
2017-12-18,93276480000
2017-12-19,92733360000
2017-12-20,91997520000
2017-12-21,92645760000
2017-12-22,92365440000
2017-12-26,91927440000
2017-12-27,92102640000
2017-12-28,92242800000
2017-12-29,91927440000
2018-01-02,90810600000
2018-01-03,91054200000
2018-01-04,92446200000
2018-01-05,92411400000
2018-01-08,92028600000
2018-01-09,92742000000
2018-01-10,93838200000
2018-01-11,94308000000
2018-01-12,95908800000
2018-01-16,95004000000
2018-01-17,96309000000
2018-01-18,97161600000
2018-01-19,99980400000
2018-01-22,99806400000
2018-01-23,99023400000
2018-01-24,99597600000
2018-01-25,98849400000
2018-01-26,100224000000
2018-01-29,99963000000
2018-01-30,98484000000
2018-01-31,98397000000
2018-02-01,99963000000
2018-02-02,96535200000
2018-02-05,91437000000
2018-02-06,94534200000
2018-02-07,94917000000
2018-02-08,90114600000
2018-02-09,90723600000
2018-02-12,92968200000
2018-02-13,92898600000
2018-02-14,95787000000
2018-02-15,96396000000
2018-02-16,95943600000
2018-02-20,95804400000
2018-02-21,95874000000
2018-02-22,95456400000
2018-02-23,97561800000
2018-02-26,99197400000
2018-02-27,98692800000
2018-02-28,97474800000
2018-03-01,94812600000
2018-03-02,95247600000
2018-03-05,96552600000
2018-03-06,98414400000
2018-03-07,98971200000
2018-03-08,99110400000
2018-03-09,102085800000
2018-03-12,102503400000
2018-03-13,100972200000
2018-03-14,99162600000
2018-03-15,99562800000
2018-03-16,100067400000
2018-03-19,99093000000
2018-03-20,99997800000
2018-03-21,99371400000
2018-03-22,95073600000
2018-03-23,90601800000
2018-03-26,94482000000
2018-03-27,92481000000
2018-03-28,92063400000
2018-03-29,93890400000
2018-04-02,90678400000
2018-04-03,91452400000
2018-04-04,92312400000
2018-04-05,94359200000
2018-04-06,91228800000
2018-04-09,91762000000
2018-04-10,93120800000
2018-04-11,90712800000
2018-04-12,92622000000
2018-04-13,91125600000
2018-04-16,91848000000
2018-04-17,91572800000
2018-04-18,91607200000
2018-04-19,94084000000
2018-04-20,93671200000
2018-04-23,92260800000
2018-04-24,91280400000
2018-04-25,89508800000
2018-04-26,89784000000
2018-04-27,89199200000
2018-04-30,88786400000
2018-05-01,89113200000
2018-05-02,88924000000
2018-05-03,87857600000
2018-05-04,88408000000
2018-05-07,90110800000
2018-05-08,91813600000
2018-05-09,93120800000
2018-05-10,94668800000
2018-05-11,94944000000
2018-05-14,94978400000
2018-05-15,94342000000
2018-05-16,94548400000
2018-05-17,94376400000
2018-05-18,92742400000
2018-05-21,93499200000
2018-05-22,94393600000
2018-05-23,93482000000
2018-05-24,92880000000
2018-05-25,91177200000
2018-05-29,85931200000
2018-05-30,87668400000
2018-05-31,86240800000
2018-06-01,88081200000
2018-06-04,88666000000
2018-06-05,87341600000
2018-06-06,89285200000
2018-06-07,89680800000
2018-06-08,89285200000
2018-06-11,89061600000
2018-06-12,88270400000
2018-06-13,88752000000
2018-06-14,88253200000
2018-06-15,87995200000
2018-06-18,87324400000
2018-06-19,85862400000
2018-06-20,85810800000
2018-06-21,85638800000
2018-06-22,84090800000
2018-06-25,82439600000
2018-06-26,82198800000
2018-06-27,81166800000
2018-06-28,83058800000
2018-06-29,81528000000
2018-07-02,80980840000
2018-07-03,79792940000
2018-07-05,79249900000
2018-07-06,79911730000
2018-07-09,82151770000
2018-07-10,81625700000
2018-07-11,81031750000
2018-07-12,81489940000
2018-07-13,81591760000
2018-07-16,82983300000
2018-07-17,83458460000
