,NUE
2018-07-17,20414298060
2018-07-18,20727051930
2018-07-19,20430093710
2018-07-20,20929236250
2018-07-23,21077715360
2018-07-24,21425219659
2018-07-25,21475765740
2018-07-26,21343082280
2018-07-27,21358877930
2018-07-30,21232512729
2018-07-31,21144057090
2018-08-01,20752324970
2018-08-02,20389025020
2018-08-03,20366911110
2018-08-06,20221591130
2018-08-07,20389025020
2018-08-08,20357433720
2018-08-09,20032043330
2018-08-10,20044679850
2018-08-13,19953065080
2018-08-14,20079430280
2018-08-15,19305443430
2018-08-16,19510786880
2018-08-17,19706652940
2018-08-20,19760358150
2018-08-21,20155249400
2018-08-22,20152090270
2018-08-23,19592924260
2018-08-24,19750880760
2018-08-27,20126817230
2018-08-28,20164726790
2018-08-29,20246864170
2018-08-30,19836177270
2018-08-31,19744562500
2018-09-04,19652947730
2018-09-05,20101544190
2018-09-06,20000452030
2018-09-07,19978338120
2018-09-10,19725607720
2018-09-11,19807745100
2018-09-12,20079430280
2018-09-13,20060475500
2018-09-14,19769835540
2018-09-17,19918314650
2018-09-18,20303728510
2018-09-19,20483798920
2018-09-20,20347956330
2018-09-21,20338478940
2018-09-24,20120498970
2018-09-25,20426934580
2018-09-26,19994133770
2018-09-27,19924632910
2018-09-28,20044679850
2018-10-01,19920397200
2018-10-02,20230201200
2018-10-03,20258083560
2018-10-04,20137260000
2018-10-05,19917299160
2018-10-08,20050514880
2018-10-09,19734514800
2018-10-10,18910436160
2018-10-11,18730749840
2018-10-12,18839181240
2018-10-15,18207181080
2018-10-16,18262945800
2018-10-17,18306318360
2018-10-18,18061573200
2018-10-19,18089455560
2018-10-22,18334200720
2018-10-23,18160710480
2018-10-24,17243690640
2018-10-25,17881886880
2018-10-26,17389298520
2018-10-29,17612357400
2018-10-30,17940749640
2018-10-31,18315612480
2018-11-01,18591338040
2018-11-02,18749338080
2018-11-05,19009573440
2018-11-06,19341063720
2018-11-07,19892514839
2018-11-08,19864632480
2018-11-09,19449495120
2018-11-12,19257416640
2018-11-13,19542436320
2018-11-14,19238828400
2018-11-15,19471181400
2018-11-16,19588906920
2018-11-19,19251220560
2018-11-20,18644004720
2018-11-21,18792710640
2018-11-23,18408553680
2018-11-26,18402357600
2018-11-27,18055377120
2018-11-28,18479808600
2018-11-29,18582043920
2018-11-30,18715259640
2018-12-03,18956906760
2018-12-04,18482906640
2018-12-06,18334200720
2018-12-07,17816828040
2018-12-10,17652631920
2018-12-11,17491533840
2018-12-12,17441965200
2018-12-13,17256082800
2018-12-14,17469847560
2018-12-17,16983455280
2018-12-18,17029925880
2018-12-19,16611690480
2018-12-20,16190357040
2018-12-21,16088121720
2018-12-24,15499494120
2018-12-26,16205847240
2018-12-27,16252317840
2018-12-28,16078827600
2018-12-31,15884168850
2019-01-02,16006802850
2019-01-03,15727810500
2019-01-04,16503470550
2019-01-07,16377770700
2019-01-08,16941887100
2019-01-09,17144233200
2019-01-10,17318986650
2019-01-11,17349645150
2019-01-14,17248472100
2019-01-15,17131969800
2019-01-16,17435488950
2019-01-17,17702217900
2019-01-18,18005737050
2019-01-22,17689954500
2019-01-23,17561188800
2019-01-24,17435488950
2019-01-25,17812588500
2019-01-28,17935222500
2019-01-29,18434956050
2019-01-30,18499338900
2019-01-31,18775265400
2019-02-01,18848845800
2019-02-04,19038928500
2019-02-05,18818187300
2019-02-06,18529997400
2019-02-07,18192753900
2019-02-08,18339914700
2019-02-11,18364441500
2019-02-12,18879504300
2019-02-13,18778331250
2019-02-14,18312322050
2019-02-15,18241807500
2019-02-19,18361375650
2019-02-20,18848845800
2019-02-21,18720080100
2019-02-22,18759936150
2019-02-25,18842714100
2019-02-26,18720080100
2019-02-27,18671026500
2019-02-28,18569853450
2019-03-01,18508536450
2019-03-04,18655697250
2019-03-05,18508536450
2019-03-06,18287795250
2019-03-07,18091580850
2019-03-08,17717547150
2019-03-11,18079317450
2019-03-12,18106910100
2019-03-13,18241807500
2019-03-14,18033329700
2019-03-15,17944420050
2019-03-18,18060922350
2019-03-19,18079317450
2019-03-20,17827917750
2019-03-21,18033329700
2019-03-22,17475345000
2019-03-25,17438554800
2019-03-26,17456949900
2019-03-27,17653164300
2019-03-28,17665427700
2019-03-29,17889234750
2019-04-01,18239076310
2019-04-02,18171874890
2019-04-03,18504827380
2019-04-04,18541482700
2019-04-05,18538428090
2019-04-08,18474281280
2019-04-09,17973325240
2019-04-10,17786994030
2019-04-11,17615935870
2019-04-12,17881686940
2019-04-15,17686191900
2019-04-16,17783939420
2019-04-17,17716738000
2019-04-18,17564007500
2019-04-22,17405167780
2019-04-23,17906123820
2019-04-24,17814485520
2019-04-25,17533461400
2019-04-26,17224945790
2019-04-29,17374621680
2019-04-30,17432659270
2019-05-01,17059996850
2019-05-02,17075269900
2019-05-03,17609826650
2019-05-06,17313529480
2019-05-07,17160798980
2019-05-08,17234109620
2019-05-09,17276874160
2019-05-10,17350184800
2019-05-13,16705662090
2019-05-14,16855337980
2019-05-15,16760645070
2019-05-16,16794245779
2019-05-17,16278016690
2019-05-20,16073357820
2019-05-21,16397146480
2019-05-22,16152777680
2019-05-23,15697640790
2019-05-24,15627384759
2019-05-28,15581565610
2019-05-29,15505200360
2019-05-30,15053118080
2019-05-31,14662128000
2019-06-03,15205848580
2019-06-04,15318869150
2019-06-05,15453271990
2019-06-06,15401343620
2019-06-07,15529637240
2019-06-10,15560183340
2019-06-11,15804552140
2019-06-12,15618220930
2019-06-13,15926736540
2019-06-14,15792333700
2019-06-17,15502145750
2019-06-18,16073357820
2019-06-19,16571259250
2019-06-20,16436856410
2019-06-21,16476566340
2019-06-24,16415474140
2019-06-25,16583477690
2019-06-26,16837010320
2019-06-27,16669006770
2019-06-28,16830901100
2019-07-01,16959141790
2019-07-02,16797684180
2019-07-03,16843379730
2019-07-05,16849472470
2019-07-08,16617948350
2019-07-09,16608809240
2019-07-10,16502186290
2019-07-11,16480861700
2019-07-12,16806823290
2019-07-15,16825101510
2019-07-16,16925631720
2019-07-17,16663643900
2019-07-18,16660597530
2019-07-19,17275964270
2019-07-22,17141923990
2019-07-23,17236361460
2019-07-24,17236361460
2019-07-25,17120599400
2019-07-26,17108413919
2019-07-29,16977420010
2019-07-30,17135831250
2019-07-31,16566160060
2019-08-01,16164039220
2019-08-02,16014767090
2019-08-05,15460327750
2019-08-06,15640063580
2019-08-07,15612646250
2019-08-08,15892912290
2019-08-09,15554765220
2019-08-12,15036882320
2019-08-13,15283638290
2019-08-14,14771848130
2019-08-15,14534231270
2019-08-16,14854100120
2019-08-19,15204432669
2019-08-20,14936352110
2019-08-21,14985094030
2019-08-22,14905888410
2019-08-23,14302707150
2019-08-26,14439793800
2019-08-27,14199130570
2019-08-28,14409330100
2019-08-29,14869331970
2019-08-30,14921120260
2019-09-03,14793172720
2019-09-04,15018604100
2019-09-05,15338472950
2019-09-06,15280591919
2019-09-09,15606553510
2019-09-10,16033045310
2019-09-11,16224966620
2019-09-12,16355960530
2019-09-13,16328543200
2019-09-16,16194502919
2019-09-17,16173178330
2019-09-18,16112250930
2019-09-19,16060462640
2019-09-20,16029998940
2019-09-23,16103111820
2019-09-24,15423771310
2019-09-25,15743640160
2019-09-26,15030789580
2019-09-27,15234896370
2019-09-30,15454239599
2019-10-01,15302459599
2019-10-02,14971579200
2019-10-03,15047469200
2019-10-04,15202284800
2019-10-07,15080860800
2019-10-08,14768194000
2019-10-09,14813728000
2019-10-10,15241747600
2019-10-11,15991540800
2019-10-14,15703158800
2019-10-15,16031003600
2019-10-16,15639411200
2019-10-17,15709230000
2019-10-18,15687980800
2019-10-21,15721372400
2019-10-22,16131178400
2019-10-23,16079573200
2019-10-24,16000647600
2019-10-25,16337599200
2019-10-28,16613838800
2019-10-29,16583482800
2019-10-30,16501521600
2019-10-31,16346706000
2019-11-01,16802046000
2019-11-04,16972039599
2019-11-05,16838473200
2019-11-06,16738298400
2019-11-07,16853651200
2019-11-08,16865793600
2019-11-11,16835437600
2019-11-12,16786868000
2019-11-13,16595625200
2019-11-14,16540984400
2019-11-15,16680622000
2019-11-18,16835437600
2019-11-19,16635088000
2019-11-20,16422596000
2019-11-21,16465094400
2019-11-22,16768654400
2019-11-25,16975075200
2019-11-26,17002395600
2019-11-27,17120784000
2019-11-29,17108641600
2019-12-02,17193638400
2019-12-03,16780796800
2019-12-04,16947754800
2019-12-05,17148104400
2019-12-06,17488091600
2019-12-09,17530590000
2019-12-10,17527554400
2019-12-11,17642907200
2019-12-12,17639871600
2019-12-13,17142033200
2019-12-16,17148104400
2019-12-17,17354525200
2019-12-18,17315062400
2019-12-19,17160246800
2019-12-20,17269528400
2019-12-23,17233101200
2019-12-24,17199709600
2019-12-26,17242208000
2019-12-27,17205780800
2019-12-30,17023644800
2019-12-31,17047718520
2020-01-02,16696344080
2020-01-03,16475220510
2020-01-06,16335882370
2020-01-07,16299533290
2020-01-08,16260155120
2020-01-09,16205631500
2020-01-10,15984507930
2020-01-13,16166253330
2020-01-14,16357086000
2020-01-15,16184427870
2020-01-16,16160195150
2020-01-17,16299533290
2020-01-21,15860315240
2020-01-22,15742180730
2020-01-23,15675540750
2020-01-24,15245409970
2020-01-27,14897064620
2020-01-28,14984908230
2020-01-29,14557806540
2020-01-30,14800133740
2020-01-31,14385148410
2020-02-03,14521457460
2020-02-04,14794075560
2020-02-05,15000053680
2020-02-06,14857686450
2020-02-07,14515399280
2020-02-10,14436642939
2020-02-11,14642621060
2020-02-12,14651708330
2020-02-13,14524486550
2020-02-14,14282159350
2020-02-18,14354857510
2020-02-19,14451788390
2020-02-20,14494195650
2020-02-21,14712290130
2020-02-24,14324566610
2020-02-25,13621817730
2020-02-26,13228036030
2020-02-27,12664625290
2020-02-28,12525287150
2020-03-02,12934214300
2020-03-03,12682799830
2020-03-04,13082639710
2020-03-05,12349599930
2020-03-06,11998225490
2020-03-09,10517000480
2020-03-10,11247011170
2020-03-11,10732065870
2020-03-12,9623418930
2020-03-13,10856258560
2020-03-16,9281131760
2020-03-17,9387149910
2020-03-18,8890379150
2020-03-19,9335655380
2020-03-20,9278102670
2020-03-23,8608673780
2020-03-24,9687029820
2020-03-25,9450760800
2020-03-26,10159567860
2020-03-27,10105044240
2020-03-30,10577582280
2020-03-31,10910782180
2020-04-01,10874433100
2020-04-02,10886549460
2020-04-03,10798705850
2020-04-06,11362566710
2020-04-07,11305011720
2020-04-08,11829065050
2020-04-09,11944175030
2020-04-13,11750305590
2020-04-14,11626107980
2020-04-15,10762783130
2020-04-16,10756724710
2020-04-17,11308040930
2020-04-20,11065704130
2020-04-21,10920302050
2020-04-22,11026324400
2020-04-23,11426180120
2020-04-24,11471618270
2020-04-27,12268300500
2020-04-28,12265271290
2020-04-29,12874142500
2020-04-30,12477315990
2020-05-01,12419761000
2020-05-04,12437936260
2020-05-05,12344030750
2020-05-06,12268300500
2020-05-07,12392498109
2020-05-08,12783266200
2020-05-11,12307680230
2020-05-12,11816948210
2020-05-13,11305011720
2020-05-14,11356508290
2020-05-15,11532202470
2020-05-18,12377352060
2020-05-19,12241037609
2020-05-20,12322826280
2020-05-21,12116840000
2020-05-22,11959321080
2020-05-26,12574250710
2020-05-27,13055895100
2020-05-28,12889288550
2020-05-29,12801441460
2020-06-01,12862025660
2020-06-02,13095274830
2020-06-03,13358816100
2020-06-04,13522393440
2020-06-05,13773817870
2020-06-08,13779876290
2020-06-09,13404254250
2020-06-10,13358816100
2020-06-11,12013846859
2020-06-12,12480345200
2020-06-15,12698448320
2020-06-16,13507247390
2020-06-17,13328524000
2020-06-18,13183121920
2020-06-19,12934726700
2020-06-22,12813558300
2020-06-23,12789324620
2020-06-24,12319797070
2020-06-25,12546987820
2020-06-26,12298592600
2020-06-29,12389468900
2020-06-30,12543958609
2020-07-01,12231949980
2020-07-02,12540929400
2020-07-06,12636360100
2020-07-07,12493764920
2020-07-08,12032606039
2020-07-09,11771687200
2020-07-10,12272287300
2020-07-13,12117556360
2020-07-14,12457357640
2020-07-15,12645461920
2020-07-16,12669733440
2020-07-17,12518036440
2020-07-20,12348135800
2020-07-21,12709174660
2020-07-22,12821430440
2020-07-23,12921550460
2020-07-24,13000432900
2020-07-27,13297759020
2020-07-28,12945821980
2020-07-29,13124824440
2020-07-30,12954923800
2020-07-31,12727378300
2020-08-03,13003466840
2020-08-04,13048975940
2020-08-05,13191571120
2020-08-06,13124824440
2020-08-07,13452489960
2020-08-10,13986463400
2020-08-11,13777121539
2020-08-12,13922750660
2020-08-13,13804427000
2020-08-14,14028938560
2020-08-17,14068379780
2020-08-18,14068379780
2020-08-19,13892411260
2020-08-20,13849936100
2020-08-21,13558677860
2020-08-24,13962191880
2020-08-25,13825664580
2020-08-26,13804427000
2020-08-27,13819596700
2020-08-28,13953090060
2020-08-31,13792291240
2020-09-01,14150296160
2020-09-02,14399079240
2020-09-03,14141194340
2020-09-04,14229178600
2020-09-08,13831732460
2020-09-09,13974327640
2020-09-10,13771053660
2020-09-11,13934886420
2020-09-14,14177601620
2020-09-15,14195805260
2020-09-16,14429418640
2020-09-17,14857204180
2020-09-18,14920916920
2020-09-21,13895445200
2020-09-22,13859037920
2020-09-23,13552609980
2020-09-24,13579915440
2020-09-25,13728578500
2020-09-28,14038040380
2020-09-29,13573847560
2020-09-30,13610254840
2020-10-01,13667899700
2020-10-02,13968259760
2020-10-05,14347919760
2020-10-06,14241706310
2020-10-07,14763669550
2020-10-08,15003408480
2020-10-09,14827397620
2020-10-12,14954853760
2020-10-13,14769738890
2020-10-14,14985200460
2020-10-15,14948784420
2020-10-16,14970027110
2020-10-19,14860778990
2020-10-20,14721184170
2020-10-21,14699941480
2020-10-22,15143003300
2020-10-23,15231008730
2020-10-26,14651386760
2020-10-27,14633178740
2020-10-28,14135492860
2020-10-29,14548207980
2020-10-30,14493583920
2020-11-02,14830432290
2020-11-03,15188523350
2020-11-04,14247775650
2020-11-05,14809189600
2020-11-06,14693872140
2020-11-09,15403984920
2020-11-10,15713521260
2020-11-11,15419158270
2020-11-12,15054997870
2020-11-13,15677105219
2020-11-16,16478258100
2020-11-17,16344732620
2020-11-18,16059473640
2020-11-19,16032161610
2020-11-20,15947190850
2020-11-23,16287073890
2020-11-24,17121608140
2020-11-25,16623922260
2020-11-27,16711927690
2020-11-30,16296177900
2020-12-01,16669442310
2020-12-02,16721031700
2020-12-03,16629991600
2020-12-04,17121608140
2020-12-07,16975943980
2020-12-08,17158024180
2020-12-09,17124642810
2020-12-10,17331000370
2020-12-11,17188370880
2020-12-14,16890973219
2020-12-15,17167128190
2020-12-16,17127677480
2020-12-17,16827245150
2020-12-18,16365975310
2020-12-21,16429703380
2020-12-22,16111063030
2020-12-23,15953260190
2020-12-24,15913809480
2020-12-28,15813665370
2020-12-29,15804561360
2020-12-30,16065542980
2020-12-31,16055188740
2021-01-04,15849933460
2021-01-05,16320813220
2021-01-06,17211258920
2021-01-07,16960726740
2021-01-08,16909412920
2021-01-11,17144852800
2021-01-12,17537252600
2021-01-13,17117686660
2021-01-14,17108631280
2021-01-15,16743397620
2021-01-19,16867154480
2021-01-20,16830932960
2021-01-21,16426459320
2021-01-22,16535123880
2021-01-25,16456643920
2021-01-26,15937468800
2021-01-27,15493755180
2021-01-28,15191909180
2021-01-29,14708955580
2021-02-01,14796490920
2021-02-02,15234167620
2021-02-03,15593364359
2021-02-04,15702028920
2021-02-05,15991801080
2021-02-08,16209130200
2021-02-09,16504939280
2021-02-10,16589456160
2021-02-11,16556253100
2021-02-12,17006003640
2021-02-16,17307849640
2021-02-17,17205222000
2021-02-18,17054299000
2021-02-19,17519141840
2021-02-22,18071520020
2021-02-23,18370347560
2021-02-24,19025353380
2021-02-25,18566547460
2021-02-26,18056427720
2021-03-01,18569565920
2021-03-02,18657101260
2021-03-03,18805005800
2021-03-04,18231498400
2021-03-05,18992150320
2021-03-08,20033519020
2021-03-09,19879577560
2021-03-10,20362531160
2021-03-11,20474214180
2021-03-12,21056776960
2021-03-15,20978297000
2021-03-16,20800207860
2021-03-17,21201663040
2021-03-18,21249958400
2021-03-19,21527656719
2021-03-22,20993389300
2021-03-23,20377623460
2021-03-24,20969241620
2021-03-25,21980425719
2021-03-26,23936387800
2021-03-29,23770372500
2021-03-30,24265399940
2021-03-31,24229178420
2021-04-01,24111458480
2021-04-05,23896736670
2021-04-06,23697869280
2021-04-07,23688964770
2021-04-08,23626633200
2021-04-09,23831436930
2021-04-12,23902673010
2021-04-13,23234834760
2021-04-14,23466352020
2021-04-15,23418861300
2021-04-16,23596951500
2021-04-19,23579142480
2021-04-20,23297166330
2021-04-21,23798787060
2021-04-22,22584805530
2021-04-23,23101267110
2021-04-26,23923450200
2021-04-27,23950163730
2021-04-28,24214330860
2021-04-29,24460688970
2021-04-30,24416166420
2021-05-03,25437216900
2021-05-04,26612612220
2021-05-05,27553522110
2021-05-06,28402418730
2021-05-07,29313646920
2021-05-10,30067562100
2021-05-11,30269397660
2021-05-12,28491463830
2021-05-13,29919153600
2021-05-14,30426710670
2021-05-17,31557583439
2021-05-18,30711654990
2021-05-19,30135830010
2021-05-20,30017103210
2021-05-21,30313920210
2021-05-24,30679005120
2021-05-25,29696540850
2021-05-26,29933994450
2021-05-27,29993357850
2021-05-28,30435615180
2021-06-01,32869514580
2021-06-02,31174689510
2021-06-03,31780196189
2021-06-04,32287753260
2021-06-07,31869241290
2021-06-08,32646901830
2021-06-09,31931572860
2021-06-10,31554615270
2021-06-11,31637724030
2021-06-14,30486074070
2021-06-15,30251588640
2021-06-16,29663890980
2021-06-17,28271819250
2021-06-18,27609917340
2021-06-21,28452877620
2021-06-22,28399450560
2021-06-23,28485527490
2021-06-24,29052447960
2021-06-25,28699235730
2021-06-28,28230264870
2021-06-29,28087792710
2021-06-30,28473654810
2021-07-01,28687363050
2021-07-02,28648776840
2021-07-06,26886700500
2021-07-07,27798901900
2021-07-08,27220787000
2021-07-09,28228856700
2021-07-12,28400257600
2021-07-13,27685603000
2021-07-14,27621690800
2021-07-15,27720464200
2021-07-16,26738540400
2021-07-19,26157520400
2021-07-20,26587475200
2021-07-21,26988379000
2021-07-22,27264363500
2021-07-23,27403808300
2021-07-26,28400257600
2021-07-27,28580373800
2021-07-28,28876694000
2021-07-29,30053259500
2021-07-30,30218850200
2021-08-02,29655260800
2021-08-03,30988701700
2021-08-04,30474499000
2021-08-05,29489670100
2021-08-06,30303098100
2021-08-09,31311167800
2021-08-10,34309231000
2021-08-11,35651387200
2021-08-12,36383472400
2021-08-13,36653646700
2021-08-16,36104582800
2021-08-17,34736280700
2021-08-18,35084892700
2021-08-19,34114589300
2021-08-20,33821174200
2021-08-23,34811813300
2021-08-24,35805357500
2021-08-25,34849579600
2021-08-26,34297610600
2021-08-27,34817623500
2021-08-30,35163330400
2021-08-31,34152355600
2021-09-01,33774692600
2021-09-02,33489992800
2021-09-03,33132665500
2021-09-07,33338927600
2021-09-08,32589411800
2021-09-09,32702710699
2021-09-10,32609747500
2021-09-13,31723692000
2021-09-14,30852162000
2021-09-15,31848611300
2021-09-16,31903808199
2021-09-17,30471593900
2021-09-20,28144608800
2021-09-21,27949967100
2021-09-22,28231761800
2021-09-23,28876694000
2021-09-24,29318269200
2021-09-27,30189799200
2021-09-28,29899289200
2021-09-29,28989992900
2021-09-30,28612329900
2021-10-01,28368301500
2021-10-04,27142047780
2021-10-05,27680513700
2021-10-06,26920491490
2021-10-07,27750626450
2021-10-08,27475784470
2021-10-11,27658077620
2021-10-12,27932919600
2021-10-13,28140453340
2021-10-14,28390054730
2021-10-15,28544302780
2021-10-18,28754641030
2021-10-19,28970588300
2021-10-20,29492227160
2021-10-21,28625633569
2021-10-22,28698550830
2021-10-25,30686948420
2021-10-26,31250654930
2021-10-27,30344798200
2021-10-28,30678534890
2021-10-29,31312354150
2021-11-01,30630858220
2021-11-02,30069956220
2021-11-03,30919722750
2021-11-04,31354421800
2021-11-05,31466602200
2021-11-08,32599624240
2021-11-09,31803143400
2021-11-10,30950572360
2021-11-11,31794729870
2021-11-12,31477820240
2021-11-15,30838391960
2021-11-16,31326376700
2021-11-17,30600008610
2021-11-18,31326376700
2021-11-19,31648895350
2021-11-22,33561571170
2021-11-23,33480240380
2021-11-24,32473421290
2021-11-26,31965804980
2021-11-29,31430143569
2021-11-30,29800723260
2021-12-01,29360415190
2021-12-02,30165309560
2021-12-03,30989835500
2021-12-06,30916918240
2021-12-07,31974218510
2021-12-08,31637677310
2021-12-09,31660113390
2021-12-10,31749857710
2021-12-13,32406113050
2021-12-14,33211007420
2021-12-15,30350407220
2021-12-16,31943368900
2021-12-17,33093218000
2021-12-20,31166519630
2021-12-21,31556346520
2021-12-22,31870451640
2021-12-23,32055549300
2021-12-27,32714609150
2021-12-28,32097616950
2021-12-29,32221015390
2021-12-30,31929346350
2021-12-31,30999030600
2022-01-03,30697594560
2022-01-04,31791997480
2022-01-05,33326334080
2022-01-06,31664362400
2022-01-07,31077784160
2022-01-10,30377149040
2022-01-11,30100153760
2022-01-12,31153822080
2022-01-13,30610694080
2022-01-14,30094722480
2022-01-18,28975878800
2022-01-19,28310547000
2022-01-20,27248731760
2022-01-21,25269030200
2022-01-24,25882764840
2022-01-25,25578613160
2022-01-26,25266314560
2022-01-27,26271101360
2022-01-28,27099371560
2022-01-31,27536589600
2022-02-01,29182267440
2022-02-02,30409736720
2022-02-03,30483059000
2022-02-04,30214210640
2022-02-07,30176191680
2022-02-08,31384651480
2022-02-09,32609405120
2022-02-10,33019466760
2022-02-11,32155893240
2022-02-14,31868035400
2022-02-15,33016751120
2022-02-16,33310040240
2022-02-17,32842950160
2022-02-18,33383362520
2022-02-22,32237362440
2022-02-23,32039120720
2022-02-24,32832087600
2022-02-25,35316898200
2022-02-28,35743253680
2022-03-01,35574884000
2022-03-02,37478547640
2022-03-03,37348196920
2022-03-04,37671358080
2022-03-07,35819291600
2022-03-08,34206201440
2022-03-09,35306035640
2022-03-10,36270087840
2022-03-11,36729031000
2022-03-14,35860026200
2022-03-15,36802353280
2022-03-16,36691012040
2022-03-17,36642130520
2022-03-18,36976154240
2022-03-21,38765761000
2022-03-22,39105216000
2022-03-23,39957926960
2022-03-24,41690505280
2022-03-25,42803917680
2022-03-28,41780121400
2022-03-29,40870382000
2022-03-30,40590671080
2022-03-31,40367988600
2022-04-01,40533642640
2022-04-04,39356803920
2022-04-05,39167284800
2022-04-06,38559244290
2022-04-07,39722681110
2022-04-08,39683197960
2022-04-11,40220168800
2022-04-12,41388870040
2022-04-13,42965563830
2022-04-14,43515695720
2022-04-18,44834432930
2022-04-19,45229264430
2022-04-20,44550154250
2022-04-21,46218975390
2022-04-22,42391742050
2022-04-25,41736321760
2022-04-26,41333593630
2022-04-27,41849506790
2022-04-28,42286453650
2022-04-29,40741346380
2022-05-02,39480517790
2022-05-03,40051707360
2022-05-04,40675541130
2022-05-05,37066781220
2022-05-06,35942827550
2022-05-09,34226626630
2022-05-10,34095016130
2022-05-11,33157949370
2022-05-12,32807865440
2022-05-13,32584127590
2022-05-16,31520714750
2022-05-17,32921050470
2022-05-18,31370678780
2022-05-19,31773406910
2022-05-20,31578623370
2022-05-23,33247444510
2022-05-24,32697312620
2022-05-25,33866013860
2022-05-26,35026818470
2022-05-27,36256060540
2022-05-31,34866253660
2022-06-01,34405616910
2022-06-02,34647780230
2022-06-03,33879174910
2022-06-06,34079222870
2022-06-07,35213705380
2022-06-08,34181879060
2022-06-09,32549908860
2022-06-10,31631267570
2022-06-13,29551821670
2022-06-14,29933492120
2022-06-15,30654717660
2022-06-16,29630787970
2022-06-17,30004561790
2022-06-21,29549189460
2022-06-22,28385752640
2022-06-23,27911954840
2022-06-24,29233324260
2022-06-27,28970103260
2022-06-28,28419971370
2022-06-29,27967231250
2022-06-30,27482904610
2022-07-01,27806666440
2022-07-05,27102069200
2022-07-06,27441492820
2022-07-07,28628179980
2022-07-08,28244709020
2022-07-11,27938968660
2022-07-12,28286165340
2022-07-13,28426080420
2022-07-14,28078883740
2022-07-15,28584132640
2022-07-18,29659405940
2022-07-19,30374527460
2022-07-20,30509260500
2022-07-21,33299789040
2022-07-22,31055965720
2022-07-25,31672628480
2022-07-26,31949867620
2022-07-27,32991457660
2022-07-28,33786900800
2022-07-29,35186051600
2022-08-01,34942495720
2022-08-02,34237738279
2022-08-03,34046002800
2022-08-04,34784443500
2022-08-05,35403697280
2022-08-08,35380378100
2022-08-09,35908946180
2022-08-10,36660341980
2022-08-11,36766573800
2022-08-12,37023084780
2022-08-15,36758800740
2022-08-16,36960900300
2022-08-17,36396057940
2022-08-18,36932399080
2022-08-19,35800123340
2022-08-22,35085001820
2022-08-23,35616160920
2022-08-24,35789759260
2022-08-25,37365099420
2022-08-26,36406422020
2022-08-29,36160275120
2022-08-30,35030590400
2022-08-31,34445019880
2022-09-01,33786900800
2022-09-02,33885359560
2022-09-06,34836263900
2022-09-07,35136822220
2022-09-08,36124000840
2022-09-09,37196683120
2022-09-12,36719935440
2022-09-13,35263782200
2022-09-14,31276202420
2022-09-15,30384891540
2022-09-16,30335662160
2022-09-19,30786499640
2022-09-20,29413259040
2022-09-21,28630771000
2022-09-22,28203252700
2022-09-23,27431128740
2022-09-26,26788555780
2022-09-27,27280849580
2022-09-28,27703185840
2022-09-29,27280849580
2022-09-30,27721322980
2022-10-03,29200110660
2022-10-04,30472012620
2022-10-05,30099125700
2022-10-06,30088909620
2022-10-07,29373784020
2022-10-10,30155314140
2022-10-11,30357081720
2022-10-12,30472012620
2022-10-13,31669848000
2022-10-14,30318771420
2022-10-17,31182030180
2022-10-18,31787332920
2022-10-19,31130949780
2022-10-20,31904817840
2022-10-21,34622295120
2022-10-24,34415419500
2022-10-25,34864927020
2022-10-26,34995182040
2022-10-27,34606971000
2022-10-28,34223868000
2022-10-31,33554714760
2022-11-01,34351569000
2022-11-02,32875345440
2022-11-03,32888115540
2022-11-04,34111491120
2022-11-07,34305596640
2022-11-08,34349014980
2022-11-09,33475540140
2022-11-10,35508540060
2022-11-11,35439581520
2022-11-14,36318164400
2022-11-15,36790658100
2022-11-16,36164923200
2022-11-17,36292624200
2022-11-18,36274746060
2022-11-21,38065114080
2022-11-22,38859414300
2022-11-23,38241341460
2022-11-25,38103424380
2022-11-28,37679457060
2022-11-29,37541539980
2022-11-30,38297529900
2022-12-01,38118748500
2022-12-02,39382988400
2022-12-05,38568256020
2022-12-06,39071397960
2022-12-07,38259219600
2022-12-08,38527391700
2022-12-09,37561972140
2022-12-12,37814820120
2022-12-13,38169828900
2022-12-14,37781617860
2022-12-15,34249408200
2022-12-16,34121707200
2022-12-19,33651767519
2022-12-20,34216205940
2022-12-21,35105004900
2022-12-22,34967087820
2022-12-23,34755104160
2022-12-27,34872589080
2022-12-28,34272394380
2022-12-29,34111491120
2022-12-30,33664537620
2023-01-03,33237864480
2023-01-04,34744296000
2023-01-05,34756976400
2023-01-06,36501799440
2023-01-09,35776480560
2023-01-10,38335385280
2023-01-11,39182436000
2023-01-12,39489301680
2023-01-13,39958476480
2023-01-17,39342209040
2023-01-18,38637178800
2023-01-19,38244086400
2023-01-20,38921219760
2023-01-23,39017590800
2023-01-24,39063240240
2023-01-25,39732765360
2023-01-26,43067710560
2023-01-27,42319566960
2023-01-30,42192762960
2023-01-31,42864824160
2023-02-01,44376327840
2023-02-02,44807461440
2023-02-03,44794781040
2023-02-06,43080390960
2023-02-07,42398185440
2023-02-08,42177546480
2023-02-09,41487732720
2023-02-10,41619608880
2023-02-13,42507236880
2023-02-14,43432906080
2023-02-15,43133648640
2023-02-16,43067710560
2023-02-17,42623896560
2023-02-21,41475052320
2023-02-22,41457299760
2023-02-23,41411650320
2023-02-24,41218908240
2023-02-27,41662722240
2023-02-28,42464123520
2023-03-01,43301029920
2023-03-02,44579214240
2023-03-03,45236058960
