,TSN
2013-11-26,10806290000
2013-11-27,10792650000
2013-11-29,10806290000
2013-12-02,10898360000
2013-12-03,11198440000
2013-12-04,11375760000
2013-12-05,11222309999
2013-12-06,11532620000
2013-12-09,11522390000
2013-12-10,11583770000
2013-12-11,11570130000
2013-12-12,11454190000
2013-12-13,11290510000
2013-12-16,11454190000
2013-12-17,11307559999
2013-12-18,11559900000
2013-12-19,11539440000
2013-12-20,11324610000
2013-12-23,11368940000
2013-12-24,11403040000
2013-12-26,11355299999
2013-12-27,11413270000
2013-12-30,11517940000
2013-12-31,11476780000
2014-01-02,11377310000
2014-01-03,11463060000
2014-01-06,11387600000
2014-01-07,11425330000
2014-01-08,11634560000
2014-01-09,11867800000
2014-01-10,11950120000
2014-01-13,11627700000
2014-01-14,11823210000
2014-01-15,11929540000
2014-01-16,12018720000
2014-01-17,12018720000
2014-01-21,12001570000
2014-01-22,12203940000
2014-01-23,12162780000
2014-01-24,11926110000
2014-01-27,11884950000
2014-01-28,11888379999
2014-01-29,11795770000
2014-01-30,11830070000
2014-01-31,12828200000
2014-02-03,12354860000
2014-02-04,12166210000
2014-02-05,12207370000
2014-02-06,12245100000
2014-02-07,12378870000
2014-02-10,12519500000
2014-02-11,12608680000
2014-02-12,12653270000
2014-02-13,12852210000
2014-02-14,12941389999
2014-02-18,13150620000
2014-02-19,13133470000
2014-02-20,13435310000
2014-02-21,13346129999
2014-02-24,13328980000
2014-02-25,13352990000
2014-02-26,13414730000
2014-02-27,13346129999
2014-02-28,13531350000
2014-03-03,13311830000
2014-03-04,13582800000
2014-03-05,13864060000
2014-03-06,13778310000
2014-03-07,13812610000
2014-03-10,13785170000
2014-03-11,13630820000
2014-03-12,13881210000
2014-03-13,13881210000
2014-03-14,14227639999
2014-03-17,14292810000
2014-03-18,14519190000
2014-03-19,14375129999
2014-03-20,14505470000
2014-03-21,14532910000
2014-03-24,14532910000
2014-03-25,14553490000
2014-03-26,14704410000
2014-03-27,14704410000
2014-03-28,14800450000
2014-03-31,15403500000
2014-04-01,15207500000
2014-04-02,14504000000
2014-04-03,14696500000
2014-04-04,14427000000
2014-04-07,14357000000
2014-04-08,14556500000
2014-04-09,14801500000
2014-04-10,14462000000
2014-04-11,14584500000
2014-04-14,14833000000
2014-04-15,14854000000
2014-04-16,14962500000
2014-04-17,14927500000
2014-04-21,15060500000
2014-04-22,15120000000
2014-04-23,15137500000
2014-04-24,14875000000
2014-04-25,14850500000
2014-04-28,14882000000
2014-04-29,14629999999
2014-04-30,14689500000
2014-05-01,14843499999
2014-05-02,14927500000
2014-05-05,13454000000
2014-05-06,13387500000
2014-05-07,13730499999
2014-05-08,13705999999
2014-05-09,13800500000
2014-05-12,13940500000
2014-05-13,14035000000
2014-05-14,14052500000
2014-05-15,14210000000
2014-05-16,14315000000
2014-05-19,14339500000
2014-05-20,14224000000
2014-05-21,13923000000
2014-05-22,13695500000
2014-05-23,13902000000
2014-05-27,14539000000
2014-05-28,14262500000
2014-05-29,15137500000
2014-05-30,14861000000
2014-06-02,15190000000
2014-06-03,14728000000
2014-06-04,14500500000
2014-06-05,14315000000
2014-06-06,14042000000
2014-06-09,13125000000
2014-06-10,12624500000
2014-06-11,12631500000
2014-06-12,12309500000
2014-06-13,12400500000
2014-06-16,12302500000
2014-06-17,12414500000
2014-06-18,12614000000
2014-06-19,12589500000
2014-06-20,12754000000
2014-06-23,12694500000
2014-06-24,12610500000
2014-06-25,12733000000
2014-06-26,12960500000
2014-06-27,13104000000
2014-06-30,15241240000
2014-07-01,15375219999
2014-07-02,15817760000
2014-07-03,15635060000
2014-07-07,15842120000
2014-07-08,15931440000
2014-07-09,15756860000
2014-07-10,15886780000
2014-07-11,16110080000
2014-07-14,16179100000
2014-07-15,15939560000
2014-07-16,15927379999
2014-07-17,15858360000
2014-07-18,16028879999
2014-07-21,15736560000
2014-07-22,16053240000
2014-07-23,15951740000
2014-07-24,16146620000
2014-07-25,16053240000
2014-07-28,16467360000
2014-07-29,15903020000
2014-07-30,15509200000
2014-07-31,15107260000
2014-08-01,15042299999
2014-08-04,15119440000
2014-08-05,14916440000
2014-08-06,15074780000
2014-08-07,14774340000
2014-08-08,14969219999
2014-08-11,15147860000
2014-08-12,15172219999
2014-08-13,15289959999
2014-08-14,15261540000
2014-08-15,15180340000
2014-08-18,15151920000
2014-08-19,15249360000
2014-08-20,15192520000
2014-08-21,15204700000
2014-08-22,15030120000
2014-08-25,15208760000
2014-08-26,15111320000
2014-08-27,15310260000
2014-08-28,15444240000
2014-08-29,15452360000
2014-09-02,15578219999
2014-09-03,15342740000
2014-09-04,15180340000
2014-09-05,15383340000
2014-09-08,15557920000
2014-09-09,15521379999
2014-09-10,15760920000
2014-09-11,15756860000
2014-09-12,15533560000
2014-09-15,15549799999
2014-09-16,15866480000
2014-09-17,15602580000
2014-09-18,15744680000
2014-09-19,15635060000
2014-09-22,15375219999
2014-09-23,15115379999
2014-09-24,15525440000
2014-09-25,15338680000
2014-09-26,15322440000
2014-09-29,15773100000
2014-09-30,15984219999
2014-10-01,16235940000
2014-10-02,16576980000
2014-10-03,16930200000
2014-10-06,16857120000
2014-10-07,16666299999
2014-10-08,16857120000
2014-10-09,16629760000
2014-10-10,16410520000
2014-10-13,15972040000
2014-10-14,16045120000
2014-10-15,15773100000
2014-10-16,15070719999
2014-10-17,15249360000
2014-10-20,15570100000
2014-10-21,15838060000
2014-10-22,15651299999
2014-10-23,15557920000
2014-10-24,15728440000
2014-10-27,15752799999
2014-10-28,15980160000
2014-10-29,15817760000
2014-10-30,16085719999
2014-10-31,16382100000
2014-11-03,16576980000
2014-11-04,16658180000
2014-11-05,16832760000
2014-11-06,16861180000
2014-11-07,16690660000
2014-11-10,16540440000
2014-11-11,16503900000
2014-11-12,16187219999
2014-11-13,16719080000
2014-11-14,16507959999
2014-11-17,17470180000
2014-11-18,17315900000
2014-11-19,17531080000
2014-11-20,17279360000
2014-11-21,17157560000
2014-11-24,16747500000
2014-11-25,16812459999
2014-11-26,17080420000
2014-11-28,17190040000
2014-12-01,16771860000
2014-12-02,16727200000
2014-12-03,16849000000
2014-12-04,16524200000
2014-12-05,16909900000
2014-12-08,16771860000
2014-12-09,16727200000
2014-12-10,16487660000
2014-12-11,16942379999
2014-12-12,16564799999
2014-12-15,16735320000
2014-12-16,16073540000
2014-12-17,16020760000
2014-12-18,16126320000
2014-12-19,16329320000
2014-12-22,16641940000
2014-12-23,16739379999
2014-12-24,16373980000
2014-12-26,16313080000
2014-12-29,16252919999
2014-12-30,16333720000
2014-12-31,16196360000
2015-01-02,16139800000
2015-01-05,15768120000
2015-01-06,15861040000
2015-01-07,16054960000
2015-01-08,16644800000
2015-01-09,16301400000
2015-01-12,15796400000
2015-01-13,15695400000
2015-01-14,16099400000
2015-01-15,16196360000
2015-01-16,16305440000
2015-01-20,16285240000
2015-01-21,16446840000
2015-01-22,16604400000
2015-01-23,16673080000
2015-01-26,16689240000
2015-01-27,16588240000
2015-01-28,16232720000
2015-01-29,16244840000
2015-01-30,15772160000
2015-02-02,15986280000
2015-02-03,15703479999
2015-02-04,15857000000
2015-02-05,16168080000
2015-02-06,16063040000
2015-02-09,16067080000
2015-02-10,16446840000
2015-02-11,16252919999
2015-02-12,16479160000
2015-02-13,16442800000
2015-02-17,16414520000
2015-02-18,16612479999
2015-02-19,16701360000
2015-02-20,16834680000
2015-02-23,16753880000
2015-02-24,16766000000
2015-02-25,16685199999
2015-02-26,16511479999
2015-02-27,16689240000
2015-03-02,17036680000
2015-03-03,17125560000
2015-03-04,16725600000
2015-03-05,16386240000
2015-03-06,16426639999
2015-03-09,16337760000
2015-03-10,16071120000
2015-03-11,15170199999
2015-03-12,15174240000
2015-03-13,15117680000
2015-03-16,15388360000
2015-03-17,15638840000
2015-03-18,15998400000
2015-03-19,16091320000
2015-03-20,16248880000
2015-03-23,16079199999
2015-03-24,15634800000
2015-03-25,15473199999
2015-03-26,15416639999
2015-03-27,15416639999
2015-03-30,15592500000
2015-03-31,15511499999
2015-04-01,15552000000
2015-04-02,15645150000
2015-04-06,15758549999
2015-04-07,15819300000
2015-04-08,15653250000
2015-04-09,15661350000
2015-04-10,15948900000
2015-04-13,15884100000
2015-04-14,16159500000
2015-04-15,16033950000
2015-04-16,15928650000
2015-04-17,15807150000
2015-04-20,15588450000
2015-04-21,15434550000
2015-04-22,15462900000
2015-04-23,15507450000
2015-04-24,15653250000
2015-04-27,15754500000
2015-04-28,15920550000
2015-04-29,15880050000
2015-04-30,15997500000
2015-05-01,16398450000
2015-05-04,16641450000
2015-05-05,16471350000
2015-05-06,16341750000
2015-05-07,16357950000
2015-05-08,16710300000
2015-05-11,16754849999
2015-05-12,16572600000
2015-05-13,16653599999
2015-05-14,16896600000
2015-05-15,17054550000
2015-05-18,17086950000
2015-05-19,17398800000
2015-05-20,17585100000
2015-05-21,17613450000
2015-05-22,17394750000
2015-05-26,17471700000
2015-05-27,17305650000
2015-05-28,17151750000
2015-05-29,17192250000
2015-06-01,17099100000
2015-06-02,17119350000
2015-06-03,16912800000
2015-06-04,16750800000
2015-06-05,16580700000
2015-06-08,16495649999
2015-06-09,16669799999
2015-06-10,16767000000
2015-06-11,16734600000
2015-06-12,16843950000
2015-06-15,16868250000
2015-06-16,16973549999
2015-06-17,17095050000
2015-06-18,17135550000
2015-06-19,17423100000
2015-06-22,17508150000
2015-06-23,17844300000
2015-06-24,18229050000
2015-06-25,18083250000
2015-06-26,17658000000
2015-06-29,16965250000
2015-06-30,16838850000
2015-07-01,16969200000
2015-07-02,16957350000
2015-07-06,16815150000
2015-07-07,17024500000
2015-07-08,16834899999
2015-07-09,16854650000
2015-07-10,16977099999
2015-07-13,17269400000
2015-07-14,17391850000
2015-07-15,17158800000
2015-07-16,17162750000
2015-07-17,16961300000
2015-07-20,16909950000
2015-07-21,16803300000
2015-07-22,17036350000
2015-07-23,17036350000
2015-07-24,16941550000
2015-07-27,16854650000
2015-07-28,17135100000
2015-07-29,17308900000
2015-07-30,17530100000
2015-07-31,17518250000
2015-08-03,15784200000
2015-08-04,16424100000
2015-08-05,16353000000
2015-08-06,16617650000
2015-08-07,16530750000
2015-08-10,16925750000
2015-08-11,16570250000
2015-08-12,16700600000
2015-08-13,16708499999
2015-08-14,16787500000
2015-08-17,16925750000
2015-08-18,16933649999
2015-08-19,17056100000
2015-08-20,17162750000
2015-08-21,16459650000
2015-08-24,15867150000
2015-08-25,15701250000
2015-08-26,16119950000
2015-08-27,16724300000
2015-08-28,16834899999
2015-08-31,16700600000
2015-09-01,16353000000
2015-09-02,16590000000
2015-09-03,16862550000
2015-09-04,16641350000
2015-09-08,16894150000
2015-09-09,16787500000
2015-09-10,16925750000
2015-09-11,17131149999
2015-09-14,17103499999
2015-09-15,17273350000
2015-09-16,17229900000
2015-09-17,17253600000
2015-09-18,16941550000
2015-09-21,16850699999
2015-09-22,16550500000
2015-09-23,16649250000
2015-09-24,16977099999
2015-09-25,17119300000
2015-09-28,16522850000
2015-09-29,16518900000
2015-09-30,17024500000
2015-10-01,17249650000
2015-10-02,17534050000
2015-10-05,17739450000
2015-10-06,17609100000
2015-10-07,17624900000
2015-10-08,18166050000
2015-10-09,18300350000
2015-10-12,18584750000
2015-10-13,17952750000
2015-10-14,17494550000
2015-10-15,17352350000
2015-10-16,17893500000
2015-10-19,18241100000
2015-10-20,18205550000
2015-10-21,18260850000
2015-10-22,18636100000
2015-10-23,18738800000
2015-10-26,17814500000
2015-10-27,17696000000
2015-10-28,17763150000
2015-10-29,17320750000
2015-10-30,17522200000
2015-11-02,17688100000
2015-11-03,17909300000
2015-11-04,17834250000
2015-11-05,18012000000
2015-11-06,17972500000
2015-11-09,17794750000
2015-11-10,17869800000
2015-11-11,17699950000
2015-11-12,17225950000
2015-11-13,17024500000
2015-11-16,17455050000
2015-11-17,17356300000
2015-11-18,17814500000
2015-11-19,17561700000
2015-11-20,17241750000
2015-11-23,18995550000
2015-11-24,19390550000
2015-11-25,19690750000
2015-11-27,19967250000
2015-11-30,19750000000
2015-12-01,20006750000
2015-12-02,19979100000
2015-12-03,20334600000
2015-12-04,20555800000
2015-12-07,20461000000
2015-12-08,20780950000
2015-12-09,20938950000
2015-12-10,21096950000
2015-12-11,20745400000
2015-12-14,20820450000
2015-12-15,21310250000
2015-12-16,21270750000
2015-12-17,20887600000
2015-12-18,20757250000
2015-12-21,21002150000
2015-12-22,21168050000
2015-12-23,21251000000
2015-12-24,21306300000
2015-12-28,21144350000
2015-12-29,21290500000
2015-12-30,21243100000
2015-12-31,21065350000
2016-01-04,20548480000
2016-01-05,20292400000
2016-01-06,20276880000
2016-01-07,20241960000
2016-01-08,20292400000
2016-01-11,20455360000
2016-01-12,20789040000
2016-01-13,20610560000
2016-01-14,20529080000
2016-01-15,19978120000
2016-01-19,19275840000
2016-01-20,19384480000
2016-01-21,19791880000
2016-01-22,19873360000
2016-01-25,19900520000
2016-01-26,20370000000
2016-01-27,20121680000
2016-01-28,20404920000
2016-01-29,20703680000
2016-02-01,21072280000
2016-02-02,20564000000
2016-02-03,20532960000
2016-02-04,20156600000
2016-02-05,22154800000
2016-02-08,23342080000
2016-02-09,23609800000
2016-02-10,23893040000
2016-02-11,23299400000
2016-02-12,23345960000
2016-02-16,23982280000
2016-02-17,24215080000
2016-02-18,24428480000
2016-02-19,24432360000
2016-02-22,24870799999
2016-02-23,25138520000
2016-02-24,25367440000
2016-02-25,25798119999
2016-02-26,25285960000
2016-02-29,25123000000
2016-03-01,25445040000
2016-03-02,25526520000
2016-03-03,25615760000
2016-03-04,25204479999
2016-03-07,25487720000
2016-03-08,25390720000
2016-03-09,25639040000
2016-03-10,25856320000
2016-03-11,26263720000
2016-03-14,26081360000
2016-03-15,25864080000
2016-03-16,26015400000
2016-03-17,26077479999
2016-03-18,26065840000
2016-03-21,25902880000
2016-03-22,25875720000
2016-03-23,26166720000
2016-03-24,25953320000
2016-03-28,26182240000
2016-03-29,26267600000
2016-03-30,26213280000
2016-03-31,25864080000
2016-04-01,26418920000
2016-04-04,25888140000
2016-04-05,25762080000
2016-04-06,25991280000
2016-04-07,25914880000
2016-04-08,26018020000
2016-04-11,25762080000
2016-04-12,26117340000
2016-04-13,25070660000
2016-04-14,24700120000
2016-04-15,24956060000
2016-04-18,25131780000
2016-04-19,24952239999
2016-04-20,24321940000
2016-04-21,24043080000
2016-04-22,24092740000
2016-04-25,24478560000
2016-04-26,24707760000
2016-04-27,24956060000
2016-04-28,25028640000
2016-04-29,25143239999
2016-05-02,25467940000
2016-05-03,25349520000
2016-05-04,25475580000
2016-05-05,25357160000
2016-05-06,25689500000
2016-05-09,26067679999
2016-05-10,26461140000
2016-05-11,26159360000
2016-05-12,26224300000
2016-05-13,26262500000
2016-05-16,26109699999
2016-05-17,25403000000
2016-05-18,25055380000
2016-05-19,24837640000
2016-05-20,24719219999
2016-05-23,24822360000
2016-05-24,24868199999
2016-05-25,24745960000
2016-05-26,24883480000
2016-05-27,24856739999
2016-05-31,24363960000
2016-06-01,24566420000
2016-06-02,23913200000
2016-06-03,24146220000
2016-06-06,23256160000
2016-06-07,23240880000
2016-06-08,22828320000
2016-06-09,23408960000
2016-06-10,23137740000
2016-06-13,22893260000
2016-06-14,23030780000
2016-06-15,23057520000
2016-06-16,23489180000
2016-06-17,23386040000
2016-06-20,23412780000
2016-06-21,23752760000
2016-06-22,23943760000
2016-06-23,24203520000
2016-06-24,24283740000
2016-06-27,24921679999
2016-06-28,24524400000
2016-06-29,24535860000
2016-06-30,25513780000
2016-07-01,25219640000
2016-07-05,24475230000
2016-07-06,24831220000
2016-07-07,24831220000
2016-07-08,25293640000
2016-07-11,25128490000
2016-07-12,25198220000
2016-07-13,25400069999
2016-07-14,25634949999
2016-07-15,25532189999
2016-07-18,25649630000
2016-07-19,26086360000
2016-07-20,25935890000
2016-07-21,26104710000
2016-07-22,26567130000
2016-07-25,26904770000
2016-07-26,26717600000
2016-07-27,26482720000
2016-07-28,26809350000
2016-07-29,27011199999
2016-08-01,27260760000
2016-08-02,26967160000
2016-08-03,26779990000
2016-08-04,26996520000
2016-08-05,27025880000
2016-08-08,27183689999
2016-08-09,27330490000
2016-08-10,27392880000
2016-08-11,27367189999
2016-08-12,27660790000
2016-08-15,27558030000
2016-08-16,27249750000
2016-08-17,27297460000
2016-08-18,27536010000
2016-08-19,27480960000
2016-08-22,27745199999
2016-08-23,27605740000
2016-08-24,27525000000
2016-08-25,27697490000
2016-08-26,27558030000
2016-08-29,27903010000
2016-08-30,27682810000
2016-08-31,27734189999
2016-09-01,27701160000
2016-09-02,28053480000
2016-09-06,27921360000
2016-09-07,27627760000
2016-09-08,27414900000
2016-09-09,26519420000
2016-09-12,27095610000
2016-09-13,26926790000
2016-09-14,26827699999
2016-09-15,27011199999
2016-09-16,26882750000
2016-09-19,27242410000
2016-09-20,27363520000
2016-09-21,27778230000
2016-09-22,28170920000
2016-09-23,27987420000
2016-09-26,27847960000
2016-09-27,27789240000
2016-09-28,27899340000
2016-09-29,27462610000
2016-09-30,27403890000
2016-10-03,27561699999
2016-10-04,27036890000
2016-10-05,27073590000
2016-10-06,27297460000
2016-10-07,24864250000
2016-10-10,25873500000
2016-10-11,26196460000
2016-10-12,26262520000
2016-10-13,26435010000
2016-10-14,26269860000
2016-10-17,26258850000
2016-10-18,26262520000
2016-10-19,25862490000
2016-10-20,25620270000
2016-10-21,25521180000
2016-10-24,25627610000
2016-10-25,25337680000
2016-10-26,25201890000
2016-10-27,25289970000
2016-10-28,25594580000
2016-10-31,26001949999
2016-11-01,26090030000
2016-11-02,25803770000
2016-11-03,25678990000
2016-11-04,24655060000
2016-11-07,25466130000
2016-11-08,25800100000
2016-11-09,25513840000
2016-11-10,24310080000
2016-11-11,24420180000
2016-11-14,25132160000
2016-11-15,25249600000
2016-11-16,25330340000
2016-11-17,24478900000
2016-11-18,24721120000
2016-11-21,21139200000
2016-11-22,21638320000
2016-11-23,21528220000
2016-11-25,21891550000
2016-11-28,21410780000
2016-11-29,21638320000
2016-11-30,20849270000
2016-12-01,20614390000
2016-12-02,20937350000
2016-12-05,21018090000
2016-12-06,21062130000
2016-12-07,21586940000
2016-12-08,22603530000
2016-12-09,22724640000
2016-12-12,22809050000
2016-12-13,23025580000
2016-12-14,22805380000
2016-12-15,22900800000
2016-12-16,22915480000
2016-12-19,22875110000
2016-12-20,22717300000
2016-12-21,22742990000
2016-12-22,22658580000
2016-12-23,22955850000
2016-12-27,22915480000
2016-12-28,22625550000
2016-12-29,22809050000
2016-12-30,22636560000
2017-01-03,22841700000
2017-01-04,23166550000
2017-01-05,23287000000
2017-01-06,23111800000
2017-01-09,22867250000
2017-01-10,22341650000
2017-01-11,22432900000
2017-01-12,22516850000
2017-01-13,22626350000
2017-01-17,22746800000
2017-01-18,22900100000
2017-01-19,22754100000
2017-01-20,22838050000
2017-01-23,22538750000
2017-01-24,22761400000
2017-01-25,22859950000
2017-01-26,22524150000
2017-01-27,22911050000
2017-01-30,22838050000
2017-01-31,22918350000
2017-02-01,23469500000
2017-02-02,23790700000
2017-02-03,23867350000
2017-02-06,23042450000
2017-02-07,23597250000
2017-02-08,23743250000
2017-02-09,23867350000
2017-02-10,23746900000
2017-02-13,23834500000
2017-02-14,23725000000
2017-02-15,23845450000
2017-02-16,23688500000
2017-02-17,23819900000
2017-02-21,23108150000
2017-02-22,23075300000
2017-02-23,22929300000
2017-02-24,22878200000
2017-02-27,22761400000
2017-02-28,22834400000
2017-03-01,23433000000
2017-03-02,23031500000
2017-03-03,23214000000
2017-03-06,22626350000
2017-03-07,22589850000
2017-03-08,22600800000
2017-03-09,22735850000
2017-03-10,23195750000
2017-03-13,23214000000
2017-03-14,22874550000
2017-03-15,23031500000
2017-03-16,22630000000
2017-03-17,22571600000
2017-03-20,22761400000
2017-03-21,22724900000
2017-03-22,22892800000
2017-03-23,22750450000
2017-03-24,22838050000
2017-03-27,22571600000
2017-03-28,22564300000
2017-03-29,22586200000
2017-03-30,22498600000
2017-03-31,22524150000
2017-04-03,22684680000
2017-04-04,22717620000
2017-04-05,22673700000
2017-04-06,22918920000
2017-04-07,22750560000
2017-04-10,22929900000
2017-04-11,23006760000
2017-04-12,23519160000
2017-04-13,23230020000
2017-04-17,23592359999
2017-04-18,23877840000
2017-04-19,23654580000
2017-04-20,23804640000
2017-04-21,23841240000
2017-04-24,23932740000
2017-04-25,23837580000
2017-04-26,23617980000
2017-04-27,23647260000
2017-04-28,23519160000
2017-05-01,23376420000
2017-05-02,23138520000
2017-05-03,22929900000
2017-05-04,23047020000
2017-05-05,23178780000
2017-05-08,21769680000
2017-05-09,21184080000
2017-05-10,21242640000
2017-05-11,21246300000
2017-05-12,21315840000
2017-05-15,21253620000
2017-05-16,21173100000
2017-05-17,21235320000
2017-05-18,21165780000
2017-05-19,21432960000
2017-05-22,21389040000
2017-05-23,21381720000
2017-05-24,21385380000
2017-05-25,21264600000
2017-05-26,21352440000
2017-05-30,21206040000
2017-05-31,20986440000
2017-06-01,21403680000
2017-06-02,21187740000
2017-06-05,21326820000
2017-06-06,21729420000
2017-06-07,22132020000
2017-06-08,22150320000
2017-06-09,22234500000
2017-06-12,22424820000
2017-06-13,22831080000
2017-06-14,22878660000
2017-06-15,22677360000
2017-06-16,22549260000
2017-06-19,22530960000
2017-06-20,22468740000
2017-06-21,22465080000
2017-06-22,22589520000
2017-06-23,22981140000
2017-06-26,22970160000
2017-06-27,22582200000
2017-06-28,22534620000
2017-06-29,22534620000
2017-06-30,22922580000
2017-07-03,22904280000
2017-07-05,22534620000
2017-07-06,22036860000
2017-07-07,22040520000
2017-07-10,21696480000
2017-07-11,21440280000
2017-07-12,21930720000
2017-07-13,22285740000
2017-07-14,22468740000
2017-07-17,22571220000
2017-07-18,22267440000
2017-07-19,22373580000
2017-07-20,22300380000
2017-07-21,22648080000
2017-07-24,22549260000
2017-07-25,22955520000
2017-07-26,23068980000
2017-07-27,23189760000
2017-07-28,23058000000
2017-07-31,23189760000
2017-08-01,23021400000
2017-08-02,23288580000
2017-08-03,23145840000
2017-08-04,23167800000
2017-08-07,24485400000
2017-08-08,23797320000
2017-08-09,23665560000
2017-08-10,23742420000
2017-08-11,23991300000
2017-08-14,24101099999
2017-08-15,24141359999
2017-08-16,24027900000
2017-08-17,23753400000
2017-08-18,23841240000
2017-08-21,23830260000
2017-08-22,23771700000
2017-08-23,23628960000
2017-08-24,23372760000
2017-08-25,23149500000
2017-08-28,22893300000
2017-08-29,22757880000
2017-08-30,22871340000
2017-08-31,23167800000
2017-09-01,23617980000
2017-09-05,23596020000
2017-09-06,23771700000
2017-09-07,23661900000
2017-09-08,23932740000
2017-09-11,23973000000
2017-09-12,24090119999
2017-09-13,24137700000
2017-09-14,24273119999
2017-09-15,24474420000
2017-09-18,24672060000
2017-09-19,24232859999
2017-09-20,24075480000
2017-09-21,23910780000
2017-09-22,23940060000
2017-09-25,24027900000
2017-09-26,24093780000
2017-09-27,24221880000
2017-09-28,23954700000
2017-09-29,25784700000
2017-10-02,25982340000
2017-10-03,26110440000
2017-10-04,26220240000
2017-10-05,26011619999
2017-10-06,25861560000
2017-10-09,25854240000
2017-10-10,25660260000
2017-10-11,25634640000
2017-10-12,25912800000
2017-10-13,25696859999
2017-10-16,25821300000
2017-10-17,25964040000
2017-10-18,26187300000
2017-10-19,26136060000
2017-10-20,26183640000
2017-10-23,26176320000
2017-10-24,26044560000
2017-10-25,26018940000
2017-10-26,26095800000
2017-10-27,26000640000
2017-10-30,26158020000
2017-10-31,26685060000
2017-11-01,26831460000
2017-11-02,26772900000
2017-11-03,26644800000
2017-11-06,26417880000
2017-11-07,26750940000
2017-11-08,27084000000
2017-11-09,27018119999
2017-11-10,27135240000
2017-11-13,27665940000
2017-11-14,27841619999
2017-11-15,27892859999
2017-11-16,28277160000
2017-11-17,28537020000
2017-11-20,28899359999
2017-11-21,28935960000
2017-11-22,29144580000
2017-11-24,29452020000
2017-11-27,29733840000
2017-11-28,29700900000
2017-11-29,30019320000
2017-11-30,30103500000
2017-12-01,30154740000
2017-12-04,30582960000
2017-12-05,30506099999
2017-12-06,30484140000
2017-12-07,30312119999
2017-12-08,30604920000
2017-12-11,30231599999
2017-12-12,30257220000
2017-12-13,30268200000
2017-12-14,29539859999
2017-12-15,29748480000
2017-12-18,30323099999
2017-12-19,29814359999
2017-12-20,29766780000
2017-12-21,29704560000
2017-12-22,29506920000
2017-12-26,29913180000
2017-12-27,29821680000
2017-12-28,29847300000
2017-12-29,29671619999
2018-01-02,29506920000
2018-01-03,29173859999
2018-01-04,29360520000
2018-01-05,29583780000
2018-01-08,29905859999
2018-01-09,30107160000
2018-01-10,29646000000
2018-01-11,29265359999
2018-01-12,29243400000
2018-01-16,28793220000
2018-01-17,29005500000
2018-01-18,28870080000
2018-01-19,29349540000
2018-01-22,29605740000
2018-01-23,29693580000
2018-01-24,29199480000
2018-01-25,29206800000
2018-01-26,29342220000
2018-01-29,28881060000
2018-01-30,28873740000
2018-01-31,27856260000
2018-02-01,27728160000
2018-02-02,27263340000
2018-02-05,26802180000
2018-02-06,27153540000
2018-02-07,26857080000
2018-02-08,27054720000
2018-02-09,27402420000
2018-02-12,27277980000
2018-02-13,27351180000
2018-02-14,27757440000
2018-02-15,27772080000
2018-02-16,27819660000
2018-02-20,27863580000
2018-02-21,27596400000
2018-02-22,27336540000
2018-02-23,27479280000
2018-02-26,27709859999
2018-02-27,27288960000
2018-02-28,27223080000
2018-03-01,26871720000
2018-03-02,26955900000
2018-03-05,26937599999
2018-03-06,27102300000
2018-03-07,27277980000
2018-03-08,27439020000
2018-03-09,27702540000
2018-03-12,27548820000
2018-03-13,27676920000
2018-03-14,27589080000
2018-03-15,26985180000
2018-03-16,27182820000
2018-03-19,27131580000
2018-03-20,27091320000
2018-03-21,26970540000
2018-03-22,26608200000
2018-03-23,26183640000
2018-03-26,27062040000
2018-03-27,27094980000
2018-03-28,26692380000
2018-03-29,26787540000
2018-04-02,25053600000
2018-04-03,25524450000
2018-04-04,26112100000
2018-04-05,25904050000
2018-04-06,25590150000
2018-04-09,25648550000
2018-04-10,25809149999
2018-04-11,25812800000
2018-04-12,25604750000
2018-04-13,25612050000
2018-04-16,26020850000
2018-04-17,26079250000
2018-04-18,25951499999
2018-04-19,25688700000
2018-04-20,25258000000
2018-04-23,25630300000
2018-04-24,25685050000
2018-04-25,25710600000
2018-04-26,25925950000
2018-04-27,26042749999
2018-04-30,25586499999
2018-05-01,25389400000
2018-05-02,24633850000
2018-05-03,24108250000
2018-05-04,24444050000
2018-05-07,24535300000
2018-05-08,24330900000
2018-05-09,24553550000
2018-05-10,24717800000
2018-05-11,24911250000
2018-05-14,24681300000
2018-05-15,24557200000
2018-05-16,25024400000
2018-05-17,25053600000
2018-05-18,24787150000
2018-05-21,24779850000
2018-05-22,24776200000
2018-05-23,25203250000
2018-05-24,25323700000
2018-05-25,25400350000
2018-05-29,25692350000
2018-05-30,25739800000
2018-05-31,24626550000
2018-06-01,24852850000
2018-06-04,25038999999
2018-06-05,25225150000
2018-06-06,24893000000
2018-06-07,25444149999
2018-06-08,25823750000
2018-06-11,26276350000
2018-06-12,26090200000
2018-06-13,25710600000
2018-06-14,25911350000
2018-06-15,26210650000
2018-06-18,25915000000
2018-06-19,25842000000
2018-06-20,25597450000
2018-06-21,25283550000
2018-06-22,25323700000
2018-06-25,25487950000
2018-06-26,25721550000
2018-06-27,25287200000
2018-06-28,25279900000
2018-06-29,25130249999
2018-07-02,24176880000
2018-07-03,24326120000
2018-07-05,24493560000
2018-07-06,24391640000
2018-07-09,24253320000
2018-07-10,24267880000
2018-07-11,24024000000
2018-07-12,24009439999
2018-07-13,24133200000
2018-07-16,23973040000
