,MAA
2019-01-22,11355541100
2019-01-23,11330521380
2019-01-24,11369188220
2019-01-25,11494286820
2019-01-28,11639856100
2019-01-29,11754719360
2019-01-30,11842288380
2019-01-31,11518169280
2019-02-01,11459031760
2019-02-04,11672836640
2019-02-05,11679660200
2019-02-06,11677385680
2019-02-07,11769503740
2019-02-08,11808170580
2019-02-11,11816131400
2019-02-12,11722876080
2019-02-13,11832053040
2019-02-14,11785425380
2019-02-15,11847974680
2019-02-19,11827504000
2019-02-20,11737660460
2019-02-21,11859347280
2019-02-22,11884367000
2019-02-25,11794523460
2019-02-26,11827504000
2019-02-27,11736523200
2019-02-28,11779739080
2019-03-01,11725150600
2019-03-04,11836602080
2019-03-05,11870719880
2019-03-06,11880955220
2019-03-07,11938955480
2019-03-08,11988994920
2019-03-11,12144799540
2019-03-12,12213035140
2019-03-13,12220995960
2019-03-14,12310839500
2019-03-15,12244878420
2019-03-18,12122054340
2019-03-19,12075426680
2019-03-20,12099309140
2019-03-21,12260800060
2019-03-22,12275584440
2019-03-25,12338133740
2019-03-26,12426840020
2019-03-27,12366565240
2019-03-28,12466644120
2019-03-29,12433663580
2019-04-01,12388989540
2019-04-02,12515349720
2019-04-03,12510796200
2019-04-04,12450462060
2019-04-05,12506242680
2019-04-08,12440216640
2019-04-09,12444770160
2019-04-10,12540394080
2019-04-11,12595036320
2019-04-12,12540394080
2019-04-15,12514211340
2019-04-16,12132854040
2019-04-17,11943882960
2019-04-18,12130577280
2019-04-22,11972342460
2019-04-23,12131715660
2019-04-24,12291088860
2019-04-25,12293365620
2019-04-26,12404926860
2019-04-29,12244415280
2019-04-30,12455015580
2019-05-01,12436801500
2019-05-02,12473229660
2019-05-03,12505104300
2019-05-06,12502827540
2019-05-07,12292227240
2019-05-08,12403788480
2019-05-09,12482336700
2019-05-10,12639433140
2019-05-13,12645125040
2019-05-14,12690660240
2019-05-15,12822712320
2019-05-16,12920613000
2019-05-17,13097061900
2019-05-20,12935411940
2019-05-21,12978670380
2019-05-22,13028759100
2019-05-23,13087954860
2019-05-24,13070879160
2019-05-28,12894430260
2019-05-29,12803359860
2019-05-30,12902398920
2019-05-31,12998022840
2019-06-03,13054941840
2019-06-04,12939965460
2019-06-05,13307662200
2019-06-06,13380518520
2019-06-07,13356612540
2019-06-10,13331568180
2019-06-11,13327014660
2019-06-12,13372549860
2019-06-13,13437437520
2019-06-14,13408978020
2019-06-17,13525092780
2019-06-18,13408978020
2019-06-19,13569489600
2019-06-20,13658283240
2019-06-21,13556967420
2019-06-24,13526231160
2019-06-25,13370273100
2019-06-26,13134628440
2019-06-27,13241636160
2019-06-28,13405562880
2019-07-01,13497840810
2019-07-02,13727872350
2019-07-03,13844026890
2019-07-05,13808725020
2019-07-08,13908936780
2019-07-09,13947654960
2019-07-10,14070642120
2019-07-11,13888438920
2019-07-12,13744953900
2019-07-15,13773423150
2019-07-16,13787088390
2019-07-17,13760896680
2019-07-18,13829222880
2019-07-19,13557056850
2019-07-22,13483036800
2019-07-23,13568444550
2019-07-24,13516061130
2019-07-25,13509228510
2019-07-26,13521754980
2019-07-29,13571860860
2019-07-30,13576415940
2019-07-31,13419265680
2019-08-01,13749508980
2019-08-02,13846304430
2019-08-05,13383963810
2019-08-06,13724456040
2019-08-07,13841749350
2019-08-08,14015981160
2019-08-09,14095695060
2019-08-12,14148078480
2019-08-13,14151494790
2019-08-14,13965875280
2019-08-15,14067225810
2019-08-16,14144662170
2019-08-19,14386081410
2019-08-20,14272204410
2019-08-21,14324587830
2019-08-22,14455546380
2019-08-23,14214127140
2019-08-26,14355334620
2019-08-27,14251706550
2019-08-28,14398607880
2019-08-29,14450991300
2019-08-30,14425938360
2019-09-03,14562590760
2019-09-04,14638888350
2019-09-05,14616112950
2019-09-06,14669635140
2019-09-09,14630916959
2019-09-10,14569423380
2019-09-11,14638888350
2019-09-12,14651414820
2019-09-13,14457823920
2019-09-16,14583088620
2019-09-17,14766430589
2019-09-18,14766430589
2019-09-19,14783512140
2019-09-20,14695826850
2019-09-23,14706075779
2019-09-24,14717463480
2019-09-25,14791483529
2019-09-26,14856393420
2019-09-27,14841589410
2019-09-30,14816849669
2019-10-01,14813430659
2019-10-02,14876112510
2019-10-03,14934235680
2019-10-04,15093789480
2019-10-07,15121141560
2019-10-08,15117722550
2019-10-09,15154191990
2019-10-10,15211175490
2019-10-11,15019710930
2019-10-14,15114303540
2019-10-15,15179264730
2019-10-16,15205477139
2019-10-17,15280695360
2019-10-18,15402640050
2019-10-21,15597523620
2019-10-22,15542819460
2019-10-23,15493813649
2019-10-24,15517746720
2019-10-25,15440249159
2019-10-28,15379846649
2019-10-29,15433411139
2019-10-30,15586126919
2019-10-31,15840273330
2019-11-01,15858508050
2019-11-04,15858508050
2019-11-05,15460763220
2019-11-06,15546238470
2019-11-07,15415176419
2019-11-08,15270438330
2019-11-11,15146214300
2019-11-12,14996917530
2019-11-13,15345656550
2019-11-14,15581568240
2019-11-15,15765055110
2019-11-18,15689836889
2019-11-19,15657926129
2019-11-20,15663624480
2019-11-21,15428852460
2019-11-22,15317164800
2019-11-25,15289812720
2019-11-26,15621456690
2019-11-27,15626015370
2019-11-29,15512048370
2019-12-02,15232829220
2019-12-03,15285254040
2019-12-04,15357053250
2019-12-05,15385545000
2019-12-06,15361611930
2019-12-09,15385545000
2019-12-10,15206616810
2019-12-11,15002615879
2019-12-12,14904604260
2019-12-13,14872693500
2019-12-16,14877252180
2019-12-17,14596893360
2019-12-18,14686927290
2019-12-19,14738212440
2019-12-20,14822548020
2019-12-23,14706301680
2019-12-24,14742771120
2019-12-26,14750748810
2019-12-27,14815710000
2019-12-30,14878391850
2019-12-31,15046676460
2020-01-02,14789926710
2020-01-03,14956528770
2020-01-06,14978209859
2020-01-07,14754552300
2020-01-08,14859534420
2020-01-09,14868663300
2020-01-10,15102590850
2020-01-13,15237241830
2020-01-14,15038688690
2020-01-15,15069498660
2020-01-16,15255499590
2020-01-17,15289732890
2020-01-21,15467746050
2020-01-22,15396997230
2020-01-23,15565881510
2020-01-24,15628642560
2020-01-27,15592127039
2020-01-28,15683415840
2020-01-29,15585280380
2020-01-30,15689121390
2020-01-31,15657170310
2020-02-03,15650323650
2020-02-04,15901367850
2020-02-05,15877404539
2020-02-06,16015478850
2020-02-07,16111332090
2020-02-10,16242559740
2020-02-11,16196915340
2020-02-12,16264240830
2020-02-13,16447959539
2020-02-14,16604291609
2020-02-18,16672758210
2020-02-19,16549518330
2020-02-20,16854194699
2020-02-21,16862182470
2020-02-24,16649936010
2020-02-25,16325860770
2020-02-26,16240277520
2020-02-27,15313696199
2020-02-28,14749987859
2020-03-02,15450629400
2020-03-03,15664016970
2020-03-04,16546095000
2020-03-05,16519849470
2020-03-06,16352106300
2020-03-09,15325107300
2020-03-10,15983527770
2020-03-11,15277180680
2020-03-12,13420594710
2020-03-13,14377986000
2020-03-16,11975949450
2020-03-17,12913941870
2020-03-18,11422511100
2020-03-19,11350621170
2020-03-20,9984712500
2020-03-23,9661778370
2020-03-24,10176418980
2020-03-25,11164620240
2020-03-26,11729469690
2020-03-27,12278343600
2020-03-30,12224711430
2020-03-31,11766438120
2020-04-01,11276502960
2020-04-02,10763727000
2020-04-03,10770579240
2020-04-06,12023397120
2020-04-07,11853233160
2020-04-08,12668649720
2020-04-09,13321896600
2020-04-13,12718899480
2020-04-14,13021540080
2020-04-15,12560155920
2020-04-16,12369435240
2020-04-17,12962154000
2020-04-20,12389991960
2020-04-21,12281498160
2020-04-22,12369435240
2020-04-23,11989135920
2020-04-24,12154731720
2020-04-27,12640098720
2020-04-28,12807978600
2020-04-29,12868506720
2020-04-30,12781711680
2020-05-01,12520184520
2020-05-04,12596701200
2020-05-05,12837671640
2020-05-06,12563582040
2020-05-07,12990705000
2020-05-08,13198556280
2020-05-11,12906194040
2020-05-12,12418542960
2020-05-13,12344310360
2020-05-14,12050806080
2020-05-15,12204981480
2020-05-18,13060369440
2020-05-19,12690348480
2020-05-20,12732603960
2020-05-21,12998699280
2020-05-22,13051233120
2020-05-26,13339027200
2020-05-27,13348163520
2020-05-28,13437242640
2020-05-29,13288777440
2020-06-01,13426964280
2020-06-02,13448663040
2020-06-03,13977427560
2020-06-04,13564009080
2020-06-05,14211545760
2020-06-08,14450232120
2020-06-09,14236670640
2020-06-10,13914615360
2020-06-11,13185993840
2020-06-12,13599412320
2020-06-15,13477214040
2020-06-16,13828962360
2020-06-17,13549162560
2020-06-18,13372146360
2020-06-19,13096914720
2020-06-22,13040954760
2020-06-23,12966722160
2020-06-24,12621826080
2020-06-25,12716615400
2020-06-26,12593275080
2020-06-29,12736030080
2020-06-30,13097148720
2020-07-01,13439796720
2020-07-02,13423806480
2020-07-06,13252482480
2020-07-07,13085727120
2020-07-08,13000065120
2020-07-09,12856152960
2020-07-10,12974937600
2020-07-13,12831025440
2020-07-14,12899555040
2020-07-15,12841304880
2020-07-16,12794476320
2020-07-17,12897270720
2020-07-20,12566044320
2020-07-21,12490661760
2020-07-22,12811608720
2020-07-23,12752216400
2020-07-24,12708814320
2020-07-27,12600309120
2020-07-28,12905265840
2020-07-29,13011486720
2020-07-30,13422664320
2020-07-31,13613405040
2020-08-03,13349566080
2020-08-04,13354134720
2020-08-05,13278752160
2020-08-06,13306164000
2020-08-07,13305021840
2020-08-10,13368982800
2020-08-11,13330149360
2020-08-12,13373551440
2020-08-13,13213649040
2020-08-14,13118849760
2020-08-17,13253624640
2020-08-18,13257051120
2020-08-19,12938388480
2020-08-20,13115423280
2020-08-21,13116565440
2020-08-24,13213649040
2020-08-25,13270757040
2020-08-26,12980648400
2020-08-27,13292458080
2020-08-28,13381546560
2020-08-31,13376977920
2020-09-01,13311874800
2020-09-02,13554012720
2020-09-03,13458071280
2020-09-04,13517463600
2020-09-08,13212506880
2020-09-09,13299311040
2020-09-10,13299311040
2020-09-11,13238776560
2020-09-14,13665944400
2020-09-15,13542591120
2020-09-16,13499189040
2020-09-17,13379262240
2020-09-18,13126844880
2020-09-21,12925824720
2020-09-22,13155398880
2020-09-23,12954378720
2020-09-24,12836736240
2020-09-25,13178242080
2020-09-28,13379262240
2020-09-29,13173673440
2020-09-30,13243809000
2020-10-01,13739523800
2020-10-02,14130156200
2020-10-05,14220390000
2020-10-06,14110738800
2020-10-07,14043349000
2020-10-08,14263793600
2020-10-09,14124445200
2020-10-12,14238665200
2020-10-13,14186124000
2020-10-14,14021647200
2020-10-15,13988523400
2020-10-16,13642436800
2020-10-19,13441409600
2020-10-20,13501946200
2020-10-21,13466538000
2020-10-22,13552203000
2020-10-23,13559056200
2020-10-26,13378588600
2020-10-27,13119309200
2020-10-28,12841754600
2020-10-29,12967396600
2020-10-30,13321478600
2020-11-02,13688124800
2020-11-03,14085610400
2020-11-04,14017078400
2020-11-05,14166706600
2020-11-06,14011367400
2020-11-09,14347174200
2020-11-10,14866875200
2020-11-11,14987948400
2020-11-12,14705825000
2020-11-13,15117017000
2020-11-16,15111306000
2020-11-17,14952540200
2020-11-18,14399715400
2020-11-19,14407710800
2020-11-20,14412279600
2020-11-23,14137009400
2020-11-24,14378013600
2020-11-25,14280926600
2020-11-27,14163280000
2020-11-30,14409995200
2020-12-01,14230669800
2020-12-02,14132440600
2020-12-03,14123303000
2020-12-04,14292348600
2020-12-07,14314050400
2020-12-08,14155284600
2020-12-09,14037638000
2020-12-10,13726959600
2020-12-11,13896005200
2020-12-14,13870876800
2020-12-15,14110738800
2020-12-16,14095890200
2020-12-17,14344889800
2020-12-18,14167848800
2020-12-21,14231812000
2020-12-22,14309481600
2020-12-23,14010225200
2020-12-24,14231812000
2020-12-28,14274073400
2020-12-29,14191835000
2020-12-30,14277500000
2020-12-31,14475979470
2021-01-04,14021212730
2021-01-05,14016642210
2021-01-06,14248596100
2021-01-07,14231456650
2021-01-08,14313726010
2021-01-11,14192607230
2021-01-12,14247453470
2021-01-13,14445128460
2021-01-14,14739927000
2021-01-15,15083858629
2021-01-19,14923890430
2021-01-20,15215261080
2021-01-21,15248397349
2021-01-22,15331809340
2021-01-25,15295245180
2021-01-26,15412936069
2021-01-27,15051864989
2021-01-28,15172983770
2021-01-29,15168413250
2021-02-01,15423219739
2021-02-02,15491777540
2021-02-03,15392368730
2021-02-04,15407222920
2021-02-05,15393511360
2021-02-08,15481493870
2021-02-09,15488349650
2021-02-10,15574046900
2021-02-11,15764866110
2021-02-12,15784290819
2021-02-16,15818569720
2021-02-17,15736300360
2021-02-18,15682596750
2021-02-19,15719160910
2021-02-22,15847135470
2021-02-23,16259624900
2021-02-24,16055094129
2021-02-25,15758010330
2021-02-26,15394653989
2021-03-01,15487207020
2021-03-02,15459783900
2021-03-03,15379799800
2021-03-04,15162700099
2021-03-05,15300958330
2021-03-08,15337522489
2021-03-09,15394653989
2021-03-10,15406080290
2021-03-11,15602612650
2021-03-12,16200208140
2021-03-15,16565849739
2021-03-16,16497291940
2021-03-17,16621838610
2021-03-18,16729245830
2021-03-19,16170499760
2021-03-22,16312185879
2021-03-23,16539569250
2021-03-24,16491578790
2021-03-25,16665258550
2021-03-26,16978339170
2021-03-29,16852649870
2021-03-30,16835510420
2021-03-31,16528353840
2021-04-01,16789400159
2021-04-05,16782530520
2021-04-06,16858096560
2021-04-07,16979460200
2021-04-08,16764211479
2021-04-09,16813443900
2021-04-12,16866111140
2021-04-13,17012663460
2021-04-14,16893589700
2021-04-15,17121432760
2021-04-16,17290883880
2021-04-19,17382479080
2021-04-20,17711076860
2021-04-21,17909151480
2021-04-22,17806106880
2021-04-23,17768323860
2021-04-26,17772903620
2021-04-27,17768323860
2021-04-28,17634365880
2021-04-29,17801527120
2021-04-30,18013341020
2021-05-03,17926325580
2021-05-04,17909151480
2021-05-05,17487813560
2021-05-06,17865643760
2021-05-07,17978992820
2021-05-10,18248053720
2021-05-11,18054558860
2021-05-12,17692757820
2021-05-13,17864498820
2021-05-14,17946934500
2021-05-17,17997311860
2021-05-18,18017920780
2021-05-19,17823280980
2021-05-20,18084327300
2021-05-21,17981282700
2021-05-24,18248053720
2021-05-25,18267517700
2021-05-26,18320184940
2021-05-27,18133559720
2021-05-28,18399185800
2021-06-01,18651072600
2021-06-02,18976235560
2021-06-03,18750682380
2021-06-04,18952191820
2021-06-07,19019743280
2021-06-08,19167440540
2021-06-09,19313992860
2021-06-10,19639155820
2021-06-11,19641445700
2021-06-14,19646025460
2021-06-15,19563589780
2021-06-16,19426196980
2021-06-17,19444516020
2021-06-18,19216672960
2021-06-21,19576184120
2021-06-22,19407877940
2021-06-23,19399863360
2021-06-24,19417037460
2021-06-25,19481154100
2021-06-28,19474284460
2021-06-29,19446805900
2021-06-30,19357015860
2021-07-01,19473098190
2021-07-02,19647796350
2021-07-06,19994894010
2021-07-07,20240850630
2021-07-08,20429340750
2021-07-09,20768393100
2021-07-12,20976421830
2021-07-13,20762646450
2021-07-14,20964928530
2021-07-15,21097101480
2021-07-16,21230423760
2021-07-19,21031589670
2021-07-20,21449945790
2021-07-21,21349954080
2021-07-22,21301682220
2021-07-23,21561430800
2021-07-26,21469484400
2021-07-27,21631539930
2021-07-28,21571774770
2021-07-29,22183218330
2021-07-30,22193562300
2021-08-02,22429174950
2021-08-03,22003922850
2021-08-04,21867152580
2021-08-05,22007370840
2021-08-06,21960248310
2021-08-09,21816582060
2021-08-10,21278695620
2021-08-11,21394777950
2021-08-12,21420063210
2021-08-13,21643033230
2021-08-16,21785550150
2021-08-17,21748771590
2021-08-18,21457991100
2021-08-19,21640734570
2021-08-20,21869451240
2021-08-23,21671766480
2021-08-24,21408569910
2021-08-25,21561430800
2021-08-26,21720038340
2021-08-27,21746472930
2021-08-30,22139543790
2021-08-31,22109661210
2021-09-01,22547555940
2021-09-02,22559049240
2021-09-03,22542958620
2021-09-07,22115407860
2021-09-08,22464804180
2021-09-09,22051045380
2021-09-10,21778654170
2021-09-13,21849912630
2021-09-14,22018864140
2021-09-15,21969442950
2021-09-16,21992429550
2021-09-17,21547638840
2021-09-20,21618897300
2021-09-21,21608553330
2021-09-22,21869451240
2021-09-23,21977488260
2021-09-24,21754518240
2021-09-27,21389031300
2021-09-28,21445348470
2021-09-29,21831523350
2021-09-30,21505756500
2021-10-01,21790196760
2021-10-04,21946811640
2021-10-05,21842017860
2021-10-06,22121851800
2021-10-07,22091910720
2021-10-08,22015906440
2021-10-11,22002087480
2021-10-12,22287679320
2021-10-13,22590544860
2021-10-14,22881894600
2021-10-15,22750614480
2021-10-18,22865772480
2021-10-19,22710309180
2021-10-20,22991294700
2021-10-21,22985536800
2021-10-22,23241187560
2021-10-25,23179002240
2021-10-26,23340223440
2021-10-27,23494535160
2021-10-28,23753640660
2021-10-29,23516415180
2021-11-01,23189366460
2021-11-02,23427743520
2021-11-03,23424288780
2021-11-04,23086875840
2021-11-05,23302221300
2021-11-08,23234278080
2021-11-09,23325252900
2021-11-10,23354042400
2021-11-11,23433501420
2021-11-12,23611996320
2021-11-15,23734063800
2021-11-16,23553265740
2021-11-17,23525627820
2021-11-18,23496838320
2021-11-19,23185911720
2021-11-22,23296463400
2021-11-23,23851524960
2021-11-24,24247668480
2021-11-26,23442714060
2021-11-29,24183180000
2021-11-30,23751337500
2021-12-01,23185911720
2021-12-02,23948257680
2021-12-03,23887223940
2021-12-06,23988562980
2021-12-07,24760121580
2021-12-08,25122869280
2021-12-09,24879885900
2021-12-10,24928252260
2021-12-13,25156265100
2021-12-14,25023833400
2021-12-15,25588107600
2021-12-16,25667566620
2021-12-17,25350882120
2021-12-20,25167780900
2021-12-21,25150507200
2021-12-22,25586956020
2021-12-23,25460282220
2021-12-27,25867941540
2021-12-28,25991160600
2021-12-29,26291722980
2021-12-30,26364272520
2021-12-31,26445024960
2022-01-03,26063517670
2022-01-04,26208744010
2022-01-05,25728113980
2022-01-06,25460713100
2022-01-07,24944352780
2022-01-10,24746107300
2022-01-11,24617017220
2022-01-12,24980083070
2022-01-13,25231347690
2022-01-14,24793363490
2022-01-18,24683867440
2022-01-19,24107572440
2022-01-20,23507073050
2022-01-21,23384898510
2022-01-24,23374525200
2022-01-25,22958440210
2022-01-26,22935388410
2022-01-27,22604595080
2022-01-28,23600432840
2022-01-31,23821730120
2022-02-01,23656909750
2022-02-02,24438365770
2022-02-03,24552472180
2022-02-04,24495995270
2022-02-07,24242425470
2022-02-08,24159438990
2022-02-09,24958183860
2022-02-10,24377278500
2022-02-11,24300054970
2022-02-14,23925463220
2022-02-15,24014212650
2022-02-16,24049942940
2022-02-17,23638468310
2022-02-18,23563549960
2022-02-22,23721454790
2022-02-23,23261571380
2022-02-24,23549718880
2022-02-25,24194016690
2022-02-28,23583143990
2022-03-01,23470190170
2022-03-02,23950820200
2022-03-03,24223984030
2022-03-04,24695393340
2022-03-07,24440670950
2022-03-08,23994618620
2022-03-09,24400330300
2022-03-10,24339243030
2022-03-11,24028043730
2022-03-14,23676503780
2022-03-15,23694945220
2022-03-16,23955430560
2022-03-17,24165201940
2022-03-18,23832103430
2022-03-21,23856307820
2022-03-22,23683419320
2022-03-23,23422933980
2022-03-24,23651146800
2022-03-25,23784847240
2022-03-28,24168659710
2022-03-29,24615864630
2022-03-30,24551319590
2022-03-31,24160685850
2022-04-01,24607101960
2022-04-04,24323333580
2022-04-05,24371781840
2022-04-06,25062746310
2022-04-07,24924322710
2022-04-08,24723608490
2022-04-11,23978428110
2022-04-12,23955357510
2022-04-13,23781174480
2022-04-14,23692352670
2022-04-18,23437422540
2022-04-19,23936901030
2022-04-20,24280652970
2022-04-21,24507898380
2022-04-22,23886145710
2022-04-25,23649672060
2022-04-26,23462800200
2022-04-27,23355521910
2022-04-28,23777713890
2022-04-29,22687628040
2022-05-02,21892845870
2022-05-03,21885924690
2022-05-04,21951675900
2022-05-05,21497185080
2022-05-06,21288396150
2022-05-09,20479771620
2022-05-10,20103720840
2022-05-11,20429016300
2022-05-12,20457854550
2022-05-13,20735855280
2022-05-16,20427862770
2022-05-17,20365572150
2022-05-18,19968757830
2022-05-19,20009131380
2022-05-20,20222534430
2022-05-23,20551290480
2022-05-24,20811988260
2022-05-25,20839672980
2022-05-26,20815448850
2022-05-27,21204188460
2022-05-31,20878893000
2022-06-01,20737008810
2022-06-02,20871971820
2022-06-03,20663182890
2022-06-06,20100260250
2022-06-07,20523605760
2022-06-08,20043737280
2022-06-09,19486582290
2022-06-10,19397760480
2022-06-13,18551069460
2022-06-14,18459940590
2022-06-15,18734480730
2022-06-16,18644505390
2022-06-17,18749476620
2022-06-21,18880979040
2022-06-22,19161286830
2022-06-23,19625005890
2022-06-24,19901853090
2022-06-27,20028741390
2022-06-28,19986060780
2022-06-29,19977986070
2022-06-30,20150455210
2022-07-01,20240438350
2022-07-05,19823977920
2022-07-06,19813595250
2022-07-07,19727073000
2022-07-08,19592098290
2022-07-11,19537877680
2022-07-12,19565564800
2022-07-13,19477888920
2022-07-14,19068350270
2022-07-15,19322148870
2022-07-18,19201017720
2022-07-19,19725919370
2022-07-20,19777832720
2022-07-21,19888581200
2022-07-22,20078930150
2022-07-25,19985486120
2022-07-26,20038553100
2022-07-27,20303888000
2022-07-28,21225638370
2022-07-29,21426369990
2022-08-01,20984529700
2022-08-02,20639594330
2022-08-03,20540382150
2022-08-04,20623443510
2022-08-05,20712273020
2022-08-08,20712273020
2022-08-09,20915311900
2022-08-10,21312160620
2022-08-11,21255632750
2022-08-12,21664017770
2022-08-15,21764383580
2022-08-16,21752847280
2022-08-17,21767844470
2022-08-18,21421755470
2022-08-19,21211794810
2022-08-22,20685739530
2022-08-23,20269279100
2022-08-24,20414636480
2022-08-25,20576144680
2022-08-26,20059318440
2022-08-29,19656701570
2022-08-30,19359065030
2022-08-31,19112188210
2022-09-01,19262160110
2022-09-02,18944911860
2022-09-06,19312919830
2022-09-07,19616324520
2022-09-08,19841282370
2022-09-09,19923190100
2022-09-12,20061625700
2022-09-13,19542492200
2022-09-14,19346375100
2022-09-15,19141028960
2022-09-16,19144489850
2022-09-19,19048738560
2022-09-20,18454619110
2022-09-21,18191591470
2022-09-22,18321951660
2022-09-23,18246965710
2022-09-26,17799357270
2022-09-27,17482109020
2022-09-28,17974709030
2022-09-29,17722064060
2022-09-30,17894767860
2022-10-03,18300968820
2022-10-04,18282505140
2022-10-05,17714746980
2022-10-06,17333933580
2022-10-07,16760405520
2022-10-10,16675011000
2022-10-11,16948504260
2022-10-12,16746557760
2022-10-13,16912730880
2022-10-14,16425751320
2022-10-17,17200071900
2022-10-18,17390478600
2022-10-19,17033898780
2022-10-20,17035052760
2022-10-21,17255462940
2022-10-24,17131987080
2022-10-25,17765522100
2022-10-26,17501260680
2022-10-27,17773599960
2022-10-28,18072480780
2022-10-31,18169415100
2022-11-01,18180954900
2022-11-02,17680127580
2022-11-03,17548573860
2022-11-04,17738980560
2022-11-07,17494336800
2022-11-08,17704361160
2022-11-09,17570499480
2022-11-10,18905654340
2022-11-11,18495991440
2022-11-14,17995164120
2022-11-15,18077096700
2022-11-16,18115178040
2022-11-17,17983624320
2022-11-18,18314816580
2022-11-21,18453294180
2022-11-22,18565230240
2022-11-23,18616005360
2022-11-25,18632161080
2022-11-28,18247885740
2022-11-29,18685244160
2022-11-30,19026822240
2022-12-01,18950659560
2022-12-02,18955275480
2022-12-05,18394441200
2022-12-06,18139411620
2022-12-07,18374823540
2022-12-08,18841031460
2022-12-09,18652932720
2022-12-12,18881420760
2022-12-13,19113370740
2022-12-14,18978355080
2022-12-15,18598695660
2022-12-16,18186724800
2022-12-19,17922463380
2022-12-20,17783985780
2022-12-21,17997472080
2022-12-22,17878612140
2022-12-23,18042477300
2022-12-27,18096714360
2022-12-28,17758598220
2022-12-29,18202880520
2022-12-30,18116332020
2023-01-03,18057006440
2023-01-04,18326548680
2023-01-05,17777007820
2023-01-06,18392772420
2023-01-09,18096508320
2023-01-10,17975679040
2023-01-11,18658829200
2023-01-12,18646049180
2023-01-13,18578663620
2023-01-17,18748289340
2023-01-18,18321901400
2023-01-19,18038417320
2023-01-20,18061653720
2023-01-23,18266134040
2023-01-24,18733185680
2023-01-25,18876089540
2023-01-26,18885384100
2023-01-27,19164220900
2023-01-30,18792438500
2023-01-31,19369863040
2023-02-01,19569696080
2023-02-02,20228448020
2023-02-03,20105295100
2023-02-06,20066955040
2023-02-07,20149444260
2023-02-08,20286539020
2023-02-09,19929860280
2023-02-10,19910109340
2023-02-13,20007702220
2023-02-14,19852018340
2023-02-15,19788118240
2023-02-16,19518576000
2023-02-17,19558077880
2023-02-21,19161897260
2023-02-22,19145631780
2023-02-23,19213017340
2023-02-24,19044553440
2023-02-27,18759907540
2023-02-28,18600738200
2023-03-01,18075595560
2023-03-02,18224308520
2023-03-03,18527543540
2023-03-06,18567045420
2023-03-07,17649207620
2023-03-08,18115097440
2023-03-09,17765389620
2023-03-10,17316927100
2023-03-13,17601573000
2023-03-14,17589954800
2023-03-15,17523731060
2023-03-16,17361076260
2023-03-17,16880082780
2023-03-20,17027633920
2023-03-21,16833609979
2023-03-22,16352616500
2023-03-23,16264318180
2023-03-24,16653527880
2023-03-27,16636100580
2023-03-28,16680249740
2023-03-29,17050870319
2023-03-30,17250703360
2023-03-31,17614435840
2023-04-03,17472158220
2023-04-04,17395188360
2023-04-05,17398686990
2023-04-06,17523471460
2023-04-10,17477989270
2023-04-11,17521139040
2023-04-12,17394022150
2023-04-13,17192267820
2023-04-14,17150284260
2023-04-17,17515307990
2023-04-18,17398686990
2023-04-19,17560790180
2023-04-20,17419678770
2023-04-21,17508310730
2023-04-24,17490817580
2023-04-25,17241248640
2023-04-26,17189935400
2023-04-27,17647089720
2023-04-28,17936309800
2023-05-01,18017944500
2023-05-02,17516474200
2023-05-03,17444169180
2023-05-04,17429008450
2023-05-05,17771874190
2023-05-08,17720560950
2023-05-09,17586446800
2023-05-10,17712397480
2023-05-11,17858173730
2023-05-12,17888495190
2023-05-15,17759045880
2023-05-16,17319384710
2023-05-17,17377695210
2023-05-18,17304223980
2023-05-19,17280899780
2023-05-22,17168943620
2023-05-23,17052322620
2023-05-24,16894884270
2023-05-25,16854066920
2023-05-26,17022001160
2023-05-30,17157281520
2023-05-31,17150284260
2023-06-01,17133957319
2023-06-02,17570119860
2023-06-05,17532801140
2023-06-06,17621433100
2023-06-07,18070423950
2023-06-08,17848844050
2023-06-09,17991121670
2023-06-12,17811525330
2023-06-13,17922315280
2023-06-14,17889661400
2023-06-15,17979459570
2023-06-16,18110075090
2023-06-20,17914151810
2023-06-21,17692571910
2023-06-22,17387024890
2023-06-23,16984682439
2023-06-26,17458163700
2023-06-27,17662250450
2023-06-28,17524637670
2023-06-29,17734555470
2023-06-30,17711887380
2023-07-03,17931157420
2023-07-05,17918327790
2023-07-06,17933490080
2023-07-07,17864676610
2023-07-10,17886836880
2023-07-11,18156259110
2023-07-12,18342871910
2023-07-13,18163257090
2023-07-14,18215741940
2023-07-17,17901999170
2023-07-18,17692059770
2023-07-19,17835518360
2023-07-20,17918327790
2023-07-21,18051289410
2023-07-24,18050123080
2023-07-25,17708388390
2023-07-26,17835518360
2023-07-27,17430801850
2023-07-28,17347992420
2023-07-31,17455294780
2023-08-01,17262850330
2023-08-02,17110061099
2023-08-03,17008590390
2023-08-04,16936277930
2023-08-07,17132221369
2023-08-08,16981764800
2023-08-09,17002758740
2023-08-10,16817312270
2023-08-11,16826642910
2023-08-14,16633032130
2023-08-15,16536226740
2023-08-16,16609705530
2023-08-17,16754330450
2023-08-18,16769492740
2023-08-21,16593376910
2023-08-22,16505902160
2023-08-23,16741500820
2023-08-24,16698346609
2023-08-25,16880294089
2023-08-28,16939776920
2023-08-29,17009756720
2023-08-30,17069239550
2023-08-31,16938610589
2023-09-01,16826642910
2023-09-05,16552555359
2023-09-06,16460415290
2023-09-07,16346114950
