,AJG
2018-07-19,12885146400
2018-07-20,12901642320
2018-07-23,12974957520
2018-07-24,12923636880
2018-07-25,13042774080
2018-07-26,13050105600
2018-07-27,12993286320
2018-07-30,13039108320
2018-07-31,13077598799
2018-08-01,13075765920
2018-08-02,13040941200
2018-08-03,13097760479
2018-08-06,13112423520
2018-08-07,13121587920
2018-08-08,13132585200
2018-08-09,13079431680
2018-08-10,12989620560
2018-08-13,12908973840
2018-08-14,12951130080
2018-08-15,13035442560
2018-08-16,13180240080
2018-08-17,13235226479
2018-08-20,13191237360
2018-08-21,13262719680
2018-08-22,13136250960
2018-08-23,13150914000
2018-08-24,13224229200
2018-08-27,13251722400
2018-08-28,13222396320
2018-08-29,13248056640
2018-08-30,13136250960
2018-08-31,13222396320
2018-09-04,13378191120
2018-09-05,13477166640
2018-09-06,13537651680
2018-09-07,13519322880
2018-09-10,13598136720
2018-09-11,13587139440
2018-09-12,13480832400
2018-09-13,13676950560
2018-09-14,13726438320
2018-09-17,13768594560
2018-09-18,13752098640
2018-09-19,13880400240
2018-09-20,13953715440
2018-09-21,13913392080
2018-09-24,13774093200
2018-09-25,13664120400
2018-09-26,13566977760
2018-09-27,13645791600
2018-09-28,13643958720
2018-10-01,13818801780
2018-10-02,13851891899
2018-10-03,13807771740
2018-10-04,13918072139
2018-10-05,13759974899
2018-10-08,13875790320
2018-10-09,13862921940
2018-10-10,13471355520
2018-10-11,13105525860
2018-10-12,13098172500
2018-10-15,13013608860
2018-10-16,13213987920
2018-10-17,13256269740
2018-10-18,13173544440
2018-10-19,13359216780
2018-10-22,13368408480
2018-10-23,13300389899
2018-10-24,13116555899
2018-10-25,13414366980
2018-10-26,13609231020
2018-10-29,13576140899
2018-10-30,13660704540
2018-10-31,13605554340
2018-11-01,13714016399
2018-11-02,13726884780
2018-11-05,13881305340
2018-11-06,13941970560
2018-11-07,14147864639
2018-11-08,14296770180
2018-11-09,14348243700
2018-11-12,14276548440
2018-11-13,14247135000
2018-11-14,14048594280
2018-11-15,14223236580
2018-11-16,14408908920
2018-11-19,14397878879
2018-11-20,14182793100
2018-11-21,14055947639
2018-11-23,14094552780
2018-11-26,14129481240
2018-11-27,14142349620
2018-11-28,14355597060
2018-11-29,14344567020
2018-11-30,14168086379
2018-12-03,14331698639
2018-12-04,13991605740
2018-12-06,13798580040
2018-12-07,13699309680
2018-12-10,13702986360
2018-12-11,13772843280
2018-12-12,13870275300
2018-12-13,13851891899
2018-12-14,13636806120
2018-12-17,13311419940
2018-12-18,13392306899
2018-12-19,13478708879
2018-12-20,13401498600
2018-12-21,13063244040
2018-12-24,12682707660
2018-12-26,13109202540
2018-12-27,13289359860
2018-12-28,13331641680
2018-12-31,13599197700
2019-01-02,13265214690
2019-01-03,13016111340
2019-01-04,13344558719
2019-01-07,13305809310
2019-01-08,13364856030
2019-01-09,13521698880
2019-01-10,13597352490
2019-01-11,13414676700
2019-01-14,13407295860
2019-01-15,13453426110
2019-01-16,13602888120
2019-01-17,13637947110
2019-01-18,13730207610
2019-01-22,13540150980
2019-01-23,13599197700
2019-01-24,13564138710
2019-01-25,13562293500
2019-01-28,13466342580
2019-01-29,13270750320
2019-01-30,13449735690
2019-01-31,13785563909
2019-02-01,14185974480
2019-02-04,14248711620
2019-02-05,14477517659
2019-02-06,14466446400
2019-02-07,14390792790
2019-02-08,14545790430
2019-02-11,14741382690
2019-02-12,14704478490
2019-02-13,14676800340
2019-02-14,14555016480
2019-02-15,14732156640
2019-02-19,14829952770
2019-02-20,14852095290
2019-02-21,14879773440
2019-02-22,14872392599
2019-02-25,14824417140
2019-02-26,14741382690
2019-02-27,14857630920
2019-02-28,14813345880
2019-03-01,14820726719
2019-03-04,14691562020
2019-03-05,14761680000
2019-03-06,14555016480
2019-03-07,14436923040
2019-03-08,14376031110
2019-03-11,14584539840
2019-03-12,14590075469
2019-03-13,14588230260
2019-03-14,14686026390
2019-03-15,14813345880
2019-03-18,14674955130
2019-03-19,14619598830
2019-03-20,14359424219
2019-03-21,14558706900
2019-03-22,14555016480
2019-03-25,14503350599
2019-03-26,14519957490
2019-03-27,14433232620
2019-03-28,14232104730
2019-03-29,14411090099
2019-04-01,14681324070
2019-04-02,14595870329
2019-04-03,14558716530
2019-04-04,14614447230
2019-04-05,14545712700
2019-04-08,14482551239
2019-04-09,14486266620
2019-04-10,14601443399
2019-04-11,14800216230
2019-04-12,14958119880
2019-04-15,14974839090
2019-04-16,15028712100
2019-04-17,14909819940
2019-04-18,14939542980
2019-04-22,14894958420
2019-04-23,15155035020
2019-04-24,15244204140
2019-04-25,15379815510
2019-04-26,15446692350
2019-04-29,15409538550
2019-04-30,15534003780
2019-05-01,15292504079
2019-05-02,15398392410
2019-05-03,15442976970
2019-05-06,15522857640
2019-05-07,15281357940
2019-05-08,15361238610
2019-05-09,15273927180
2019-05-10,15506138430
2019-05-13,15223769550
2019-05-14,15322227120
2019-05-15,15364953989
2019-05-16,15565584510
2019-05-17,15483846149
2019-05-20,15472700010
2019-05-21,15576730649
2019-05-22,15751353510
2019-05-23,15632461350
2019-05-24,15656611320
2019-05-28,15587876790
2019-05-29,15612026760
2019-05-30,15693765120
2019-05-31,15641749800
2019-06-03,15898111020
2019-06-04,15951984030
2019-06-05,16303087440
2019-06-06,16219491390
2019-06-07,16308660510
2019-06-10,16314233579
2019-06-11,16245499050
2019-06-12,16293798989
2019-06-13,16184195280
2019-06-14,16291941300
2019-06-17,16030007010
2019-06-18,15983564760
2019-06-19,16122891510
2019-06-20,16254787500
2019-06-21,16076449260
2019-06-24,16158187620
2019-06-25,16013287800
2019-06-26,15721630470
2019-06-27,15964987860
2019-06-28,16271506710
2019-07-01,16662672000
2019-07-02,16828479000
2019-07-03,17027820000
2019-07-05,16876917000
2019-07-08,16835931000
2019-07-09,16908588000
2019-07-10,16927218000
2019-07-11,17024094000
2019-07-12,17107929000
2019-07-15,17180586000
2019-07-16,17174997000
2019-07-17,17130285000
2019-07-18,17148915000
2019-07-19,17104203000
2019-07-22,16999875000
2019-07-23,17130285000
2019-07-24,17208531000
2019-07-25,17111654999
2019-07-26,17201079000
2019-07-29,17139600000
2019-07-30,17104203000
2019-07-31,16847109000
2019-08-01,16761411000
2019-08-02,16781904000
2019-08-05,16105635000
2019-08-06,16498728000
2019-08-07,16455879000
2019-08-08,16804260000
2019-08-09,16845246000
2019-08-12,16530399000
2019-08-13,16770726000
2019-08-14,16379496000
2019-08-15,16487550000
2019-08-16,16714836000
2019-08-19,16867602000
2019-08-20,16685028000
2019-08-21,16852697999
2019-08-22,16929081000
2019-08-23,16396263000
2019-08-26,16467057000
2019-08-27,16401852000
2019-08-28,16375770000
2019-08-29,16539714000
2019-08-30,16899272999
2019-09-03,16703658000
2019-09-04,16770726000
2019-09-05,16716699000
2019-09-06,16860150000
2019-09-09,16742781000
2019-09-10,16409304000
2019-09-11,16385085000
2019-09-12,16359003000
2019-09-13,16204374000
2019-09-16,16312428000
2019-09-17,16699932000
2019-09-18,16744644000
2019-09-19,16668261000
2019-09-20,16543440000
2019-09-23,16467057000
2019-09-24,16550892000
2019-09-25,16569522000
2019-09-26,16729740000
2019-09-27,16545303000
2019-09-30,16781387349
2019-10-01,16475998700
2019-10-02,16174357150
2019-10-03,16320494050
2019-10-04,16678342100
2019-10-07,16592158800
2019-10-08,16254919800
2019-10-09,16359838599
2019-10-10,16387941850
2019-10-11,16483492900
2019-10-14,16522837450
2019-10-15,16584664600
2019-10-16,16638997550
2019-10-17,16717686650
2019-10-18,16777640250
2019-10-21,16923777150
2019-10-22,16801996400
2019-10-23,16890053250
2019-10-24,17088649549
2019-10-25,16758904750
2019-10-28,16805743500
2019-10-29,16850708700
2019-10-30,17099890850
2019-10-31,17090523100
2019-11-01,17146729600
2019-11-04,16978110100
2019-11-05,16858202900
2019-11-06,17169212200
2019-11-07,17058672750
2019-11-08,17077408250
2019-11-11,17141108949
2019-11-12,17141108949
2019-11-13,17259142600
2019-11-14,17292866500
2019-11-15,17225418700
2019-11-18,17195441900
2019-11-19,17317222650
2019-11-20,17442750500
2019-11-21,17255395500
2019-11-22,17187947700
2019-11-25,17212303850
2019-11-26,17335958150
2019-11-27,17480221500
2019-11-29,17474600850
2019-12-02,17279751650
2019-12-03,17114879249
2019-12-04,17345325900
2019-12-05,17405279500
2019-12-06,17564531250
2019-12-09,17639473250
2019-12-10,17588887400
2019-12-11,17693806200
2019-12-12,17727530100
2019-12-13,17695679750
2019-12-16,17802472100
2019-12-17,17924252850
2019-12-18,17691932650
2019-12-19,17856805050
2019-12-20,17877414100
2019-12-23,17660082300
2019-12-24,17716288800
2019-12-26,17714415250
2019-12-27,17751886250
2019-12-30,17779989500
2019-12-31,17969901000
2020-01-02,18022737000
2020-01-03,17984997000
2020-01-06,18068025000
2020-01-07,17873664000
2020-01-08,17898195000
2020-01-09,18073686000
2020-01-10,18009528000
2020-01-13,17996319000
2020-01-14,17943483000
2020-01-15,18079347000
2020-01-16,18124635000
2020-01-17,18200115000
2020-01-21,18151053000
2020-01-22,18166149000
2020-01-23,18302013000
2020-01-24,18277482000
2020-01-27,18151053000
2020-01-28,18562419000
2020-01-29,18647334000
2020-01-30,18907740000
2020-01-31,19354959000
2020-02-03,19673862000
2020-02-04,19756890000
2020-02-05,19828596000
2020-02-06,19836144000
2020-02-07,19800291000
2020-02-10,20149386000
2020-02-11,20266380000
2020-02-12,20124855000
2020-02-13,20417340000
2020-02-14,20598492000
2020-02-18,20475837000
2020-02-19,20526786000
2020-02-20,20411679000
2020-02-21,20347521000
2020-02-24,20041827000
2020-02-25,19600269000
2020-02-26,19594608000
2020-02-27,18696396000
2020-02-28,18396363000
2020-03-02,19532337000
2020-03-03,19000203000
2020-03-04,20041827000
2020-03-05,19268157000
2020-03-06,19028508000
2020-03-09,17764218000
2020-03-10,18409572000
2020-03-11,17922726000
2020-03-12,16260279000
2020-03-13,16994322000
2020-03-16,15067694999
2020-03-17,16126301999
2020-03-18,13669428000
2020-03-19,12935385000
2020-03-20,13507146000
2020-03-23,12876887999
2020-03-24,14580849000
2020-03-25,14569526999
2020-03-26,15243186000
2020-03-27,15128079000
2020-03-30,15703614000
2020-03-31,15527655000
2020-04-01,14668500000
2020-04-02,15003780000
2020-04-03,14527530000
2020-04-06,15661004999
2020-04-07,15674340000
2020-04-08,16200120000
2020-04-09,16543020000
2020-04-13,15920084999
2020-04-14,16485870000
2020-04-15,15935325000
2020-04-16,15390495000
2020-04-17,15925799999
2020-04-20,15388590000
2020-04-21,14771370000
2020-04-22,14780895000
2020-04-23,14253209999
2020-04-24,14340840000
2020-04-27,14740890000
2020-04-28,14710410000
2020-04-29,15177135000
2020-04-30,14954250000
2020-05-01,14765655000
2020-05-04,15266670000
2020-05-05,15836265000
2020-05-06,15325725000
2020-05-07,16264890000
2020-05-08,16459200000
2020-05-11,16546830000
2020-05-12,16579215000
2020-05-13,16350615000
2020-05-14,16476344999
2020-05-15,16617315000
2020-05-18,17202150000
2020-05-19,17186910000
2020-05-20,17276445000
2020-05-21,17335500000
2020-05-22,17354550000
2020-05-26,17598390000
2020-05-27,17872710000
2020-05-28,17907000000
2020-05-29,17960340000
2020-06-01,17994630000
2020-06-02,18192750000
2020-06-03,18659475000
2020-06-04,18707100000
2020-06-05,19135725000
2020-06-08,19411950000
2020-06-09,19269075000
2020-06-10,19128105000
2020-06-11,17996535000
2020-06-12,18158460000
2020-06-15,18122265000
2020-06-16,18221325000
2020-06-17,18735675000
2020-06-18,18891885000
2020-06-19,18047970000
2020-06-22,18428970000
2020-06-23,18577560000
2020-06-24,18055590000
2020-06-25,18531840000
2020-06-26,18415635000
2020-06-29,18225135000
2020-06-30,18708331000
2020-07-01,18681465000
2020-07-02,18679546000
2020-07-06,18591272000
2020-07-07,18742873000
2020-07-08,18877203000
2020-07-09,18727521000
2020-07-10,19024966000
2020-07-13,18848418000
2020-07-14,19395333000
2020-07-15,19475931000
2020-07-16,19679345000
2020-07-17,19871245000
2020-07-20,19982547000
2020-07-21,19965276000
2020-07-22,20043955000
2020-07-23,19963357000
2020-07-24,19944167000
2020-07-27,19867407000
2020-07-28,19911544000
2020-07-29,20111120000
2020-07-30,20066983000
2020-07-31,20627331000
2020-08-03,20358671000
2020-08-04,20233936000
2020-08-05,20245450000
2020-08-06,20256964000
2020-08-07,20496839000
2020-08-10,20617736000
2020-08-11,20604303000
2020-08-12,20525624000
2020-08-13,20569761000
2020-08-14,20531381000
2020-08-17,20466135000
2020-08-18,20606222000
2020-08-19,20460378000
2020-08-20,20412403000
2020-08-21,19855893000
2020-08-24,19961438000
2020-08-25,20009413000
2020-08-26,20047793000
2020-08-27,20341400000
2020-08-28,20159095000
2020-08-31,20207070000
2020-09-01,20281911000
2020-09-02,20600465000
2020-09-03,20068902000
2020-09-04,19896192000
2020-09-08,19397252000
2020-09-09,19809837000
2020-09-10,19560367000
2020-09-11,19533501000
2020-09-14,19690859000
2020-09-15,19761862000
2020-09-16,19773376000
2020-09-17,19901949000
2020-09-18,19997899000
2020-09-21,19978709000
2020-09-22,20013251000
2020-09-23,19642884000
2020-09-24,19660155000
2020-09-25,19759943000
2020-09-28,20141824000
2020-09-29,20105363000
2020-09-30,20363636920
2020-10-01,20369423140
2020-10-02,20485147540
2020-10-05,20649090440
2020-10-06,20398354240
2020-10-07,20525651080
2020-10-08,20658734140
2020-10-09,20936472700
2020-10-12,21121631740
2020-10-13,20959617580
2020-10-14,20797603420
2020-10-15,20861251840
2020-10-16,20978904980
2020-10-19,20649090440
2020-10-20,20737812480
2020-10-21,20757099880
2020-10-22,20784102240
2020-10-23,20814962080
2020-10-26,20475503840
2020-10-27,20361708180
2020-10-28,20118686940
2020-10-29,19866022000
2020-10-30,20002962540
2020-11-02,20546867220
2020-11-03,20828463260
2020-11-04,21553669500
2020-11-05,21171778980
2020-11-06,21314505740
2020-11-09,21212282520
2020-11-10,21918201360
2020-11-11,22020424580
2020-11-12,21823693100
2020-11-13,22317450540
2020-11-16,22649193820
2020-11-17,22581687920
2020-11-18,22267303300
2020-11-19,22381098960
2020-11-20,22286590700
2020-11-23,22259588340
2020-11-24,22454391080
2020-11-25,22386885180
2020-11-27,22346381640
2020-11-30,22259588340
2020-12-01,22510324540
2020-12-02,22456319820
2020-12-03,22329022980
2020-12-04,22377241480
2020-12-07,22373384000
2020-12-08,22546970600
2020-12-09,22658837520
2020-12-10,23050371740
2020-12-11,23133307560
2020-12-14,23241317000
2020-12-15,23845012620
2020-12-16,24388917300
2020-12-17,24724518060
2020-12-18,24170969680
2020-12-21,24109250000
2020-12-22,23879729940
2020-12-23,23731216960
2020-12-24,23804509080
2020-12-28,23729288220
2020-12-29,23439977220
2020-12-30,23472765800
2020-12-31,24073966000
2021-01-04,23398704000
2021-01-05,23243024000
2021-01-06,23727578000
2021-01-07,23805418000
2021-01-08,23517410000
2021-01-11,23052316000
2021-01-12,23067884000
2021-01-13,22949178000
2021-01-14,22575546000
2021-01-15,22595006000
2021-01-19,22846040000
2021-01-20,23248862000
2021-01-21,23174914000
2021-01-22,22931664000
2021-01-25,23019234000
2021-01-26,22847986000
2021-01-27,22011206000
2021-01-28,22478246000
2021-01-29,22458786000
2021-02-01,22415974000
2021-02-02,22900528000
2021-02-03,22618358000
2021-02-04,22643656000
2021-02-05,23040640000
2021-02-08,22900528000
2021-02-09,22750686000
2021-02-10,22801282000
2021-02-11,22637818000
2021-02-12,22705928000
2021-02-16,22898582000
2021-02-17,22896636000
2021-02-18,23083452000
2021-02-19,23387028000
2021-02-22,23527140000
2021-02-23,23961098000
2021-02-24,24089534000
2021-02-25,23628332000
2021-02-26,23313080000
2021-03-01,23799580000
2021-03-02,23682820000
2021-03-03,23741200000
2021-03-04,23460976000
2021-03-05,24151806000
2021-03-08,24389218000
2021-03-09,24274404000
2021-03-10,24373650000
2021-03-11,24216024000
2021-03-12,24548790000
2021-03-15,24755066000
2021-03-16,24889340000
2021-03-17,24992478000
2021-03-18,24632468000
2021-03-19,23632224000
2021-03-22,23750930000
2021-03-23,23848230000
2021-03-24,24173212000
2021-03-25,24317216000
2021-03-26,24461220000
2021-03-29,24683064000
2021-03-30,24447598000
2021-03-31,25116201000
2021-04-01,25486593000
2021-04-05,25826790000
2021-04-06,26171013000
2021-04-07,26134779000
2021-04-08,26646081000
2021-04-09,26682315000
2021-04-12,26642055000
2021-04-13,26964134999
2021-04-14,26768873999
2021-04-15,27187578000
2021-04-16,27537840000
2021-04-19,27429138000
2021-04-20,27429138000
2021-04-21,27612320999
2021-04-22,27427125000
2021-04-23,27767322000
2021-04-26,27342579000
2021-04-27,27898167000
2021-04-28,28194078000
2021-04-29,28332975000
2021-04-30,29178434999
2021-05-03,29200578000
2021-05-04,29289150000
2021-05-05,29683698000
2021-05-06,29961492000
2021-05-07,30428508000
2021-05-10,30354027000
2021-05-11,29884998000
2021-05-12,28959018000
2021-05-13,29361618000
2021-05-14,29651490000
2021-05-17,29490450000
2021-05-18,29603178000
2021-05-19,29267006999
2021-05-20,29518631999
2021-05-21,29168370000
2021-05-24,29206617000
2021-05-25,29067720000
2021-05-26,29218695000
2021-05-27,29460255000
2021-05-28,29512593000
2021-06-01,29496489000
2021-06-02,29520645000
2021-06-03,29103954000
2021-06-04,29162331000
2021-06-07,28894602000
2021-06-08,28987200000
2021-06-09,29065706999
2021-06-10,29053629000
2021-06-11,29109993000
2021-06-14,29079798000
2021-06-15,29095902000
2021-06-16,28544340000
2021-06-17,28061220000
2021-06-18,27690828000
2021-06-21,28113558000
2021-06-22,28224273000
2021-06-23,28268559000
2021-06-24,28250442000
2021-06-25,28564470000
2021-06-28,28318884000
2021-06-29,28423559999
2021-06-30,28996560000
2021-07-01,29066939999
2021-07-02,29042100000
2021-07-06,29178720000
2021-07-07,29360880000
2021-07-08,28735740000
2021-07-09,29083500000
2021-07-12,29182859999
2021-07-13,28801979999
2021-07-14,28752300000
2021-07-15,29008979999
2021-07-16,28963439999
2021-07-19,28284479999
2021-07-20,28828890000
2021-07-21,29155950000
2021-07-22,29416770000
2021-07-23,29611350000
2021-07-26,29025540000
2021-07-27,29048310000
2021-07-28,28464570000
2021-07-29,28878570000
2021-07-30,28837170000
2021-08-02,28810260000
2021-08-03,28679850000
2021-08-04,28348649999
2021-08-05,28694340000
2021-08-06,28785420000
2021-08-09,29044170000
2021-08-10,29162160000
2021-08-11,29451960000
2021-08-12,29294640000
2021-08-13,29042100000
2021-08-16,29586510000
2021-08-17,29331899999
2021-08-18,29213910000
2021-08-19,29394000000
2021-08-20,29601000000
2021-08-23,29621700000
2021-08-24,29683800000
2021-08-25,29582370000
2021-08-26,29547180000
2021-08-27,29758320000
2021-08-30,29694149999
2021-08-31,29729340000
2021-09-01,29899080000
2021-09-02,30184740000
2021-09-03,30116430000
2021-09-07,29743830000
2021-09-08,29911500000
2021-09-09,30095729999
2021-09-10,29824560000
2021-09-13,29897010000
2021-09-14,30015000000
2021-09-15,31089330000
2021-09-16,31008600000
2021-09-17,30716729999
2021-09-20,30240630000
2021-09-21,30739500000
2021-09-22,31337729999
2021-09-23,31517820000
2021-09-24,31886280000
2021-09-27,31546800000
2021-09-28,31008600000
2021-09-29,31234229999
2021-09-30,30889024050
2021-10-01,31676574680
2021-10-04,31011624280
2021-10-05,31553974450
2021-10-06,31757615510
2021-10-07,31882293710
2021-10-08,32345681020
2021-10-11,32607505239
2021-10-12,32665688399
2021-10-13,32939980440
2021-10-14,33594540989
2021-10-15,33845975360
2021-10-18,33374276170
2021-10-19,33656880090
2021-10-20,33764934530
2021-10-21,33966497620
2021-10-22,34321830489
2021-10-25,34130657250
2021-10-26,34118189430
2021-10-27,33704673399
2021-10-28,34103643640
2021-10-29,34841322990
2021-11-01,33762856559
2021-11-02,33881300850
2021-11-03,33519734070
2021-11-04,33409601660
2021-11-05,33301547220
2021-11-08,33436615270
2021-11-09,33571683320
2021-11-10,33494798430
2021-11-11,33808571899
2021-11-12,34438196810
2021-11-15,34365467860
2021-11-16,34654305690
2021-11-17,34267803270
2021-11-18,33831429570
2021-11-19,33956107770
2021-11-22,34244945600
2021-11-23,34240789660
2021-11-24,34581576740
2021-11-26,33900002579
2021-11-29,34247023570
2021-11-30,33850131300
2021-12-01,33731687010
2021-12-02,34602356440
2021-12-03,34386247560
2021-12-06,34795607650
2021-12-07,35258994960
2021-12-08,35167564280
2021-12-09,34843400960
2021-12-10,35242371200
2021-12-13,35078211570
2021-12-14,34623136140
2021-12-15,34828855170
2021-12-16,34504691850
2021-12-17,34161826800
2021-12-20,34132735220
2021-12-21,34072474090
2021-12-22,34332220340
2021-12-23,34587810650
2021-12-27,35416920680
2021-12-28,35184188040
2021-12-29,35286008570
2021-12-30,35067821720
2021-12-31,35461030000
2022-01-03,34842390000
2022-01-04,34992870000
2022-01-05,34336610000
2022-01-06,34710720000
2022-01-07,34560240000
2022-01-10,33947870000
2022-01-11,34223750000
2022-01-12,34637570000
2022-01-13,33952049999
2022-01-14,32959299999
2022-01-18,32516220000
2022-01-19,32309310000
2022-01-20,32535029999
2022-01-21,32221529999
2022-01-24,32664610000
2022-01-25,32018799999
2022-01-26,32014620000
2022-01-27,31209970000
2022-01-28,32298860000
2022-01-31,33009460000
2022-02-01,32781650000
2022-02-02,32831810000
2022-02-03,32280049999
2022-02-04,32662520000
2022-02-07,32679240000
2022-02-08,32827630000
2022-02-09,33544500000
2022-02-10,33191290000
2022-02-11,32530850000
2022-02-14,32050150000
2022-02-15,32476509999
2022-02-16,32647890000
2022-02-17,32081500000
2022-02-18,32244520000
2022-02-22,32129569999
2022-02-23,31701120000
2022-02-24,32273779999
2022-02-25,33293700000
2022-02-28,33061710000
2022-03-01,32624900000
2022-03-02,33185020000
2022-03-03,33107690000
2022-03-04,33412830000
2022-03-07,32300950000
2022-03-08,31377170000
2022-03-09,32591460000
2022-03-10,32403360000
2022-03-11,32106580000
2022-03-14,32340660000
2022-03-15,33139040000
2022-03-16,33998029999
2022-03-17,34514260000
2022-03-18,34980330000
2022-03-21,34823580000
2022-03-22,35028400000
2022-03-23,34290630000
2022-03-24,34750430000
2022-03-25,35124540000
2022-03-28,35598970000
2022-03-29,36106840000
2022-03-30,36324200000
2022-03-31,36700920000
2022-04-01,37079280000
2022-04-04,36557984000
2022-04-05,36757674000
2022-04-06,37636310000
2022-04-07,38140790000
2022-04-08,38506538000
2022-04-11,38512844000
2022-04-12,37888550000
2022-04-13,38048302000
2022-04-14,37964222000
2022-04-18,37873836000
2022-04-19,37730900000
2022-04-20,38655780000
2022-04-21,38708330000
2022-04-22,37421906000
2022-04-25,37602678000
2022-04-26,36473904000
2022-04-27,36869080000
2022-04-28,37695166000
2022-04-29,35416598000
2022-05-02,34861670000
2022-05-03,34790202000
2022-05-04,35811774000
2022-05-05,34680898000
2022-05-06,34573696000
2022-05-09,33671938000
2022-05-10,33264150000
2022-05-11,33165356000
2022-05-12,33102295999
2022-05-13,34056604000
2022-05-16,33871627999
2022-05-17,34508534000
2022-05-18,32940442000
2022-05-19,32633550000
2022-05-20,32581000000
2022-05-23,33323006000
2022-05-24,33161151999
2022-05-25,33104398000
2022-05-26,33846404000
2022-05-27,34817528000
2022-05-31,34039788000
2022-06-01,33739201999
2022-06-02,34550574000
2022-06-03,34096542000
2022-06-06,34052400000
2022-06-07,34380312000
2022-06-08,33880036000
2022-06-09,32992992000
2022-06-10,32160600000
2022-06-13,31862116000
2022-06-14,32208945999
2022-06-15,32108050000
2022-06-16,31330310000
2022-06-17,31469042000
2022-06-21,32625142000
2022-06-22,33066562000
2022-06-23,33640408000
2022-06-24,34735550000
2022-06-27,34731346000
2022-06-28,34300436000
2022-06-29,34304639999
2022-06-30,34352528000
2022-07-01,34687541000
2022-07-05,34990949000
2022-07-06,35469238000
2022-07-07,35250110000
2022-07-08,35136332000
2022-07-11,34942488000
2022-07-12,34727574000
2022-07-13,34693862000
2022-07-14,34289318000
2022-07-15,34923525000
2022-07-18,34108116000
2022-07-19,35085764000
2022-07-20,35096299000
2022-07-21,35734720000
2022-07-22,35446061000
2022-07-25,35757897000
2022-07-26,35816893000
2022-07-27,36516417000
2022-07-28,37095842000
2022-07-29,37713193000
2022-08-01,36349964000
2022-08-02,36312038000
2022-08-03,37344468000
2022-08-04,37186443000
2022-08-05,37612057000
2022-08-08,37797473000
2022-08-09,38505425000
2022-08-10,39065887000
2022-08-11,39021640000
2022-08-12,39906580000
2022-08-15,40064605000
2022-08-16,40172062000
2022-08-17,40212095000
2022-08-18,40353264000
2022-08-19,40180490000
2022-08-22,39797016000
2022-08-23,39263945000
2022-08-24,39603172000
2022-08-25,40260556000
2022-08-26,39548390000
2022-08-29,38992142000
2022-08-30,38534923000
2022-08-31,38256799000
2022-09-01,38263120000
2022-09-02,38025029000
2022-09-06,38115630000
2022-09-07,39312406000
2022-09-08,39419863000
2022-09-09,39700094000
2022-09-12,39533641000
2022-09-13,38939467000
2022-09-14,39000570000
2022-09-15,38878364000
2022-09-16,37810115000
2022-09-19,38218873000
2022-09-20,37751119000
2022-09-21,36729224000
2022-09-22,36352071000
2022-09-23,36204581000
2022-09-26,35705222000
2022-09-27,35762111000
2022-09-28,35987560000
2022-09-29,36059198000
2022-09-30,36197791420
2022-10-03,37330954380
2022-10-04,38056094110
2022-10-05,38426063360
2022-10-06,37863710100
2022-10-07,36851051410
2022-10-10,37328840270
2022-10-11,37235819430
2022-10-12,36969441570
2022-10-13,37770689260
2022-10-14,36015977960
2022-10-17,37013837880
2022-10-18,37237933540
2022-10-19,37641728550
2022-10-20,36747460020
2022-10-21,37075147070
2022-10-24,37874280650
2022-10-25,37085717620
2022-10-26,37189309010
2022-10-27,37531794830
2022-10-28,39867886380
2022-10-31,39550769880
2022-11-01,39622649620
2022-11-02,39185028850
2022-11-03,39607850850
2022-11-04,39827718290
2022-11-07,40588797890
2022-11-08,40673362290
2022-11-09,39867886380
2022-11-10,40802323000
2022-11-11,39322446000
2022-11-14,39273821470
2022-11-15,39698757580
2022-11-16,40064498610
2022-11-17,40225170970
2022-11-18,41083499630
2022-11-21,41383703250
2022-11-22,41696591530
2022-11-23,41715618520
2022-11-25,42132098190
2022-11-28,41527462730
2022-11-29,41368904480
2022-11-30,42094044210
2022-12-01,42223004920
2022-12-02,42548577860
2022-12-05,41612027130
2022-12-06,41432327780
2022-12-07,41005277560
2022-12-08,41231487330
2022-12-09,40554972130
2022-12-12,40958767140
2022-12-13,40982022350
2022-12-14,40825578210
2022-12-15,39766409100
2022-12-16,39396439850
2022-12-19,39130061990
2022-12-20,39510601790
2022-12-21,40058156280
2022-12-22,39751610330
2022-12-23,39831946510
2022-12-27,40015874080
2022-12-28,39734697450
2022-12-29,40204029870
2022-12-30,39859429940
2023-01-03,39848928000
2023-01-04,40376672000
2023-01-05,39674432000
2023-01-06,40861856000
2023-01-09,40806528000
2023-01-10,41002304000
2023-01-11,41657728000
2023-01-12,41493872000
2023-01-13,41825840000
2023-01-17,41634320000
2023-01-18,40855472000
2023-01-19,40621392000
2023-01-20,41261920000
2023-01-23,41683264000
2023-01-24,41923728000
2023-01-25,41953520000
2023-01-26,41974800000
2023-01-27,41242768000
2023-01-30,41559840000
2023-01-31,41649216000
2023-02-01,41768384000
2023-02-02,41427904000
2023-02-03,41174672000
2023-02-06,41400240000
2023-02-07,42021616000
2023-02-08,41740720000
2023-02-09,41140624000
2023-02-10,41508768000
2023-02-13,41542816000
2023-02-14,40059600000
2023-02-15,40502224000
2023-02-16,40140464000
2023-02-17,40134080000
2023-02-21,39697840000
2023-02-22,39642512000
2023-02-23,39465888000
2023-02-24,39310544000
2023-02-27,39346720000
2023-02-28,39868080000
2023-03-01,39959584000
2023-03-02,39797856000
2023-03-03,40225584000
2023-03-06,40619264000
2023-03-07,40225584000
