,DISH
2018-07-17,14918039399
2018-07-18,14645778139
2018-07-19,14645778139
2018-07-20,14509647509
2018-07-23,14345351920
2018-07-24,14223303769
2018-07-25,13974513307
2018-07-26,14223303769
2018-07-27,14152891374
2018-07-30,14378211038
2018-07-31,14814767886
2018-08-01,14312492803
2018-08-02,14016760744
2018-08-03,16054026037
2018-08-06,16992857969
2018-08-07,17232260111
2018-08-08,16828562381
2018-08-09,17175930195
2018-08-10,16509359524
2018-08-13,16424864650
2018-08-14,16729985028
2018-08-15,16509359524
2018-08-16,16556301120
2018-08-17,16490582885
2018-08-20,16448335448
2018-08-21,16692431750
2018-08-22,16490582885
2018-08-23,16448335448
2018-08-24,16640795994
2018-08-27,16781620784
2018-08-28,17053882044
2018-08-29,16959998851
2018-08-30,16640795994
2018-08-31,16593854398
2018-09-04,16453029608
2018-09-05,16218321625
2018-09-06,16204239146
2018-09-07,16565689440
2018-09-10,16368534734
2018-09-11,16401393852
2018-09-12,16570383599
2018-09-13,17138376918
2018-09-14,17077352843
2018-09-17,17161847716
2018-09-18,17405944019
2018-09-19,17260425069
2018-09-20,17190012674
2018-09-21,17138376918
2018-09-24,16626713515
2018-09-25,16697125910
2018-09-26,16706514229
2018-09-27,16654878473
2018-09-28,16786314944
2018-10-01,16640332930
2018-10-02,17011475308
2018-10-03,16983287279
2018-10-04,17020871317
2018-10-05,16114156395
2018-10-08,16203418486
2018-10-09,16053082333
2018-10-10,15526905797
2018-10-11,14972541233
2018-10-12,15465831735
2018-10-15,15822880099
2018-10-16,16043686323
2018-10-17,16179928462
2018-10-18,16161136443
2018-10-19,16400734686
2018-10-22,16283284567
2018-10-23,14925561186
2018-10-24,14126900373
2018-10-25,14211464459
2018-10-26,13276561508
2018-10-29,13168507398
2018-10-30,13835624077
2018-10-31,14441666693
2018-11-01,14883279143
2018-11-02,14530928784
2018-11-05,14549720803
2018-11-06,14794017052
2018-11-07,15089991353
2018-11-08,15108783372
2018-11-09,14906769166
2018-11-12,14869185128
2018-11-13,15010125272
2018-11-14,15080595343
2018-11-15,15559791831
2018-11-16,15432945702
2018-11-19,14798715057
2018-11-20,14108108354
2018-11-21,14690660947
2018-11-23,14408780660
2018-11-26,15085293348
2018-11-27,15202743468
2018-11-28,15766504041
2018-11-29,15484623754
2018-11-30,15390663659
2018-12-03,15686637960
2018-12-04,15000729262
2018-12-06,15033615296
2018-12-07,15000729262
2018-12-10,15024219286
2018-12-11,14855091114
2018-12-12,15127575391
2018-12-13,14469854722
2018-12-14,14399384650
2018-12-17,14065826311
2018-12-18,13647703885
2018-12-19,13135621364
2018-12-20,12440316657
2018-12-21,11754407959
2018-12-24,11265815462
2018-12-26,11693333897
2018-12-27,11453735653
2018-12-28,11726219930
2018-12-31,11684786410
2019-01-02,12110623640
2019-01-03,12363318260
2019-01-04,13233710840
2019-01-07,13383455800
2019-01-08,13420892040
2019-01-09,13224351780
2019-01-10,13402173920
2019-01-11,13172876950
2019-01-14,12920182330
2019-01-15,13219672250
2019-01-16,13360058150
2019-01-17,13729741020
2019-01-18,13944999400
2019-01-22,13809293030
2019-01-23,13622111830
2019-01-24,14094744360
2019-01-25,14076026240
2019-01-28,14178975900
2019-01-29,13921601750
2019-01-30,13898204100
2019-01-31,14352118510
2019-02-01,14244489320
2019-02-04,14127501070
2019-02-05,14614172190
2019-02-06,14670326550
2019-02-07,14539299710
2019-02-08,14759237620
2019-02-11,14576735950
2019-02-12,14628210780
2019-02-13,13505123580
2019-02-14,13898204100
2019-02-15,14459747700
2019-02-19,14384875220
2019-02-20,14628210780
2019-02-21,14651608430
2019-02-22,15358217460
2019-02-25,14951098350
2019-02-26,14937059760
2019-02-27,14955777880
2019-02-28,15213152030
2019-03-01,15082125189
2019-03-04,15662386910
2019-03-05,14572056420
2019-03-06,14946418820
2019-03-07,15054048010
2019-03-08,14857507750
2019-03-11,15086804720
2019-03-12,15049368479
2019-03-13,15138279550
2019-03-14,15241229210
2019-03-15,15241229210
2019-03-18,15166356729
2019-03-19,15002573180
2019-03-20,14759237620
2019-03-21,15082125189
2019-03-22,14632890310
2019-03-25,14333400390
2019-03-26,14759237620
2019-03-27,14660967490
2019-03-28,14614172190
2019-03-29,14829430570
2019-04-01,15564366700
2019-04-02,15601939100
2019-04-03,15465739150
2019-04-04,15879035550
2019-04-05,16297028500
2019-04-08,15963573450
2019-04-09,15841463149
2019-04-10,16254759550
2019-04-11,16306421600
2019-04-12,16109166499
2019-04-15,16076290649
2019-04-16,16024628599
2019-04-17,16292331949
2019-04-18,16386262950
2019-04-22,15850856250
2019-04-23,15808587299
2019-04-24,16038718250
2019-04-25,15902518300
2019-04-26,16339297450
2019-04-29,16639876650
2019-04-30,16494283599
2019-05-01,16282938850
2019-05-02,15780408000
2019-05-03,16475497400
2019-05-06,16301725050
2019-05-07,16245366450
2019-05-08,16405049150
2019-05-09,16329904350
2019-05-10,16653966300
2019-05-13,15987056200
2019-05-14,16142042349
2019-05-15,16386262950
2019-05-16,16470800850
2019-05-17,16592911150
2019-05-20,15611332200
2019-05-21,16437925000
2019-05-22,16376869849
2019-05-23,16090380300
2019-05-24,16071594100
2019-05-28,16513069799
2019-05-29,16376869849
2019-05-30,16325207800
2019-05-31,16959242050
2019-06-03,16686842150
2019-06-04,17024993750
2019-06-05,16870007600
2019-06-06,16992117900
2019-06-07,17424200500
2019-06-10,17541614250
2019-06-11,17489952200
2019-06-12,17626152150
2019-06-13,17795227950
2019-06-14,17630848700
2019-06-17,18311848450
2019-06-18,18363510500
2019-06-19,18274276050
2019-06-20,18358813950
2019-06-21,18321241550
2019-06-24,18123986450
2019-06-25,17743565900
2019-06-26,17616759050
2019-06-27,17926731350
2019-06-28,18039448550
2019-07-01,18555455700
2019-07-02,18703479150
2019-07-03,18908802000
2019-07-05,19085475150
2019-07-08,19023400800
2019-07-09,19448371350
2019-07-10,19414946700
2019-07-11,19491345900
2019-07-12,19992715650
2019-07-15,19959291000
2019-07-16,19691893800
2019-07-17,19505670750
2019-07-18,19496120850
2019-07-19,19524770550
2019-07-22,19983165750
2019-07-23,20656433700
2019-07-24,19844692200
2019-07-25,18703479150
2019-07-26,18865827450
2019-07-29,18278508600
2019-07-30,16688450250
2019-07-31,16167980700
2019-08-01,15733460250
2019-08-02,15365789100
2019-08-05,15146141400
2019-08-06,15155691300
2019-08-07,15045867450
2019-08-08,15690485700
2019-08-09,15466063050
2019-08-12,15332364450
2019-08-13,15403988700
2019-08-14,15141366450
2019-08-15,15217765650
2019-08-16,15260740200
2019-08-19,15561562050
2019-08-20,15346689300
2019-08-21,15217765650
2019-08-22,15146141400
2019-08-23,14821444800
2019-08-26,15403988700
2019-08-27,15456513149
2019-08-28,15967432799
2019-08-29,16105906349
2019-08-30,16024732200
2019-09-03,15685710750
2019-09-04,16316004150
2019-09-05,16640700750
2019-09-06,17046571500
2019-09-09,17333068500
2019-09-10,17738939250
2019-09-11,17490641850
2019-09-12,17137295550
2019-09-13,16836473700
2019-09-16,17228019600
2019-09-17,16855573499
2019-09-18,16984497150
2019-09-19,16922422799
2019-09-20,16492677300
2019-09-23,16456865175
2019-09-24,16535651850
2019-09-25,16719487425
2019-09-26,16234830000
2019-09-27,16237217475
2019-09-30,17823788640
2019-10-01,17630222400
2019-10-02,17227395360
2019-10-03,17253552960
2019-10-04,17308483920
2019-10-07,17342488800
2019-10-08,16782716160
2019-10-09,17099223120
2019-10-10,17342488800
2019-10-11,17818557120
2019-10-14,17598833280
2019-10-15,17985965760
2019-10-16,18179532000
2019-10-17,18247541760
2019-10-18,18189995040
2019-10-21,18106290720
2019-10-22,18373098240
2019-10-23,18273699360
2019-10-24,17865640800
2019-10-25,18184763520
2019-10-28,18273699360
2019-10-29,17959808160
2019-10-30,17980734240
2019-10-31,17985965760
2019-11-01,18237078720
2019-11-04,18289393920
2019-11-05,18121985280
2019-11-06,17536055040
2019-11-07,18148142880
2019-11-08,18477728640
2019-11-11,18817777440
2019-11-12,18838703520
2019-11-13,18660831840
2019-11-14,18655600320
2019-11-15,18807314400
2019-11-18,19246762080
2019-11-19,18744536160
2019-11-20,18561432960
2019-11-21,18786388320
2019-11-22,18990417600
2019-11-25,18561432960
2019-11-26,18237078720
2019-11-27,18174300480
2019-11-29,17876103840
2019-12-02,17609296320
2019-12-03,17462813760
2019-12-04,17509897440
2019-12-05,17577907200
2019-12-06,17572675680
2019-12-09,17530823520
2019-12-10,17541286560
2019-12-11,17729621280
2019-12-12,17907492960
2019-12-13,17852562000
2019-12-16,18033049440
2019-12-17,18033049440
2019-12-18,18629442720
2019-12-19,18728841600
2019-12-20,18864861120
2019-12-23,18702684000
2019-12-24,18739304640
2019-12-26,18901481760
2019-12-27,18807314400
2019-12-30,18511733520
2019-12-31,18556201440
2020-01-02,18694836720
2020-01-03,18770693760
2020-01-06,18645137280
2020-01-07,18592822080
2020-01-08,18566664480
2020-01-09,18613748160
2020-01-10,18498654720
2020-01-13,18864861120
2020-01-14,19142131680
2020-01-15,19178752320
2020-01-16,19262456640
2020-01-17,19246762080
2020-01-21,19225836000
2020-01-22,19225836000
2020-01-23,19299077280
2020-01-24,19220604480
2020-01-27,19225836000
2020-01-28,19225836000
2020-01-29,19225836000
2020-01-30,19408939200
2020-01-31,19231067520
2020-02-03,19225836000
2020-02-04,19241530560
2020-02-05,19848386880
2020-02-06,19304308800
2020-02-07,19241530560
2020-02-10,19278151200
2020-02-11,20654040960
2020-02-12,20983626720
2020-02-13,21020247360
2020-02-14,20910385440
2020-02-18,21600946080
2020-02-19,21580020000
2020-02-20,21449232000
2020-02-21,21307980960
2020-02-24,20068110720
2020-02-25,19680978240
2020-02-26,19000880640
2020-02-27,17515128960
2020-02-28,17536055040
2020-03-02,17959808160
2020-03-03,17169848640
2020-03-04,17719158240
2020-03-05,16442667360
2020-03-06,15281269920
2020-03-09,13042179360
2020-03-10,13779823680
2020-03-11,12335924160
2020-03-12,10384567200
2020-03-13,11294851680
2020-03-16,9830026080
2020-03-17,10923413760
2020-03-18,9803868480
2020-03-19,11441334240
2020-03-20,10447345440
2020-03-23,9495208800
2020-03-24,10850172480
2020-03-25,10797857280
2020-03-26,11676752640
2020-03-27,10975728960
2020-03-30,10844940960
2020-03-31,10480597080
2020-04-01,9804260400
2020-04-02,9940576320
2020-04-03,9951062160
2020-04-06,11067804120
2020-04-07,10889544840
2020-04-08,11419079760
2020-04-09,12095416440
2020-04-13,11534424000
2020-04-14,11696954520
2020-04-15,11057318280
2020-04-16,11185769820
2020-04-17,11807055840
2020-04-20,11644525320
2020-04-21,11308978440
2020-04-22,11733654960
2020-04-23,11995800960
2020-04-24,12268432800
2020-04-27,12776996040
2020-04-28,12858261300
2020-04-29,13395660600
2020-04-30,13115164380
2020-05-01,12577765080
2020-05-04,12373291200
2020-05-05,12745538520
2020-05-06,12006286800
2020-05-07,12242218200
2020-05-08,13490033160
2020-05-11,13594891560
2020-05-12,13191186720
2020-05-13,12436206240
2020-05-14,12908069040
2020-05-15,12955255320
2020-05-18,14019568080
2020-05-19,14030053920
2020-05-20,14858435280
2020-05-21,14971158060
2020-05-22,15498071520
2020-05-26,16190136960
2020-05-27,16292373900
2020-05-28,16350046020
2020-05-29,16593841800
2020-06-01,17107647960
2020-06-02,17013275400
2020-06-03,17789227560
2020-06-04,18213904080
2020-06-05,18780139440
2020-06-08,19566577440
2020-06-09,18497021760
2020-06-10,17474652360
2020-06-11,16491604860
2020-06-12,17144348400
2020-06-15,17846899680
2020-06-16,18476050080
2020-06-17,18502264680
2020-06-18,19341131880
2020-06-19,18586151400
2020-06-22,18486535920
2020-06-23,18434106720
2020-06-24,18040887720
2020-06-25,17757770040
2020-06-26,17065704599
2020-06-29,17327850600
2020-06-30,18136109320
2020-07-01,18196545500
2020-07-02,17374087920
2020-07-06,17605322000
2020-07-07,17174385760
2020-07-08,16801258040
2020-07-09,16202151560
2020-07-10,16748704840
2020-07-13,16843300599
2020-07-14,17074534680
2020-07-15,17752470960
2020-07-16,17463428360
2020-07-17,17205917680
2020-07-20,17079790000
2020-07-21,17631598600
2020-07-22,17631598600
2020-07-23,17552768800
2020-07-24,17531747520
2020-07-27,17542258160
2020-07-28,17410875160
2020-07-29,17563279440
2020-07-30,17258470880
2020-07-31,16874832520
2020-08-03,17847066720
2020-08-04,17731449680
2020-08-05,17904875240
2020-08-06,18025747600
2020-08-07,17957428440
2020-08-10,18588066840
2020-08-11,18514492360
2020-08-12,18094066760
2020-08-13,18435662560
2020-08-14,18220194440
2020-08-17,18393620000
2020-08-18,18057279520
2020-08-19,17894364600
2020-08-20,17810279480
2020-08-21,17621087960
2020-08-24,18172896560
2020-08-25,17973194400
2020-08-26,18162385920
2020-08-27,18241215720
2020-08-28,18299024240
2020-08-31,18666896640
2020-09-01,18167641240
2020-09-02,18656386000
2020-09-03,17889109280
2020-09-04,17752470960
2020-09-08,17358321960
2020-09-09,17431896440
2020-09-10,16864321880
2020-09-11,16872204859
2020-09-14,17163875119
2020-09-15,17205917680
2020-09-16,17468683680
2020-09-17,16838045280
2020-09-18,16323023920
2020-09-21,15765960000
2020-09-22,15831651500
2020-09-23,15027587540
2020-09-24,15019704560
2020-09-25,15003938600
2020-09-28,15700268500
2020-09-29,15582023800
2020-09-30,15256193960
2020-10-01,15124810960
2020-10-02,15001310940
2020-10-05,14930364120
2020-10-06,14415342760
2020-10-07,14452130000
2020-10-08,14494172560
2020-10-09,14362789560
2020-10-12,14919853480
2020-10-13,14972406680
2020-10-14,14746427920
2020-10-15,14525704480
2020-10-16,14536215120
2020-10-19,13958129920
2020-10-20,14220895920
2020-10-21,14100023560
2020-10-22,14163087400
2020-10-23,14315491680
2020-10-26,13795215000
2020-10-27,13663832000
2020-10-28,13038448920
2020-10-29,13348512800
2020-10-30,13395810680
2020-11-02,13569236240
2020-11-03,13816236280
2020-11-04,13931853320
2020-11-05,14394321480
2020-11-06,14562491720
2020-11-09,14738544940
2020-11-10,15177364160
2020-11-11,15949896200
2020-11-12,15834279160
2020-11-13,16575279280
2020-11-16,17311024080
2020-11-17,17894364600
2020-11-18,17605322000
2020-11-19,17847066720
2020-11-20,17862832680
2020-11-23,18461939160
2020-11-24,19145130760
2020-11-25,19003237120
2020-11-27,18871854120
2020-11-30,18850832840
2020-12-01,18992726480
2020-12-02,19434173360
2020-12-03,19534024440
2020-12-04,19150386080
2020-12-07,19287024400
2020-12-08,19103088200
2020-12-09,18987471160
2020-12-10,19029513720
2020-12-11,18924407320
2020-12-14,18409385960
2020-12-15,18750981760
2020-12-16,16559513320
2020-12-17,16506960120
2020-12-18,16023470680
2020-12-21,15645087640
2020-12-22,15177364160
2020-12-23,16275726040
2020-12-24,16323023920
2020-12-28,16780236760
2020-12-29,16659364400
2020-12-30,16564768640
2020-12-31,17029273800
2021-01-04,16602752100
2021-01-05,16571157900
2021-01-06,16755457400
2021-01-07,17071399400
2021-01-08,17461061200
2021-01-11,17234636100
2021-01-12,17397872800
2021-01-13,17050336600
2021-01-14,17655892100
2021-01-15,17439998400
2021-01-19,17213573300
2021-01-20,17066133699
2021-01-21,16808114400
2021-01-22,16176230400
2021-01-25,16165699000
2021-01-26,16618549200
2021-01-27,15881351200
2021-01-28,15760240100
2021-01-29,15281061400
2021-02-01,15507486500
2021-02-02,15833959900
2021-02-03,16181496100
2021-02-04,16586955000
2021-02-05,16434249700
2021-02-08,16597486400
2021-02-09,16997679600
2021-02-10,17002945300
2021-02-11,16687003300
2021-02-12,16513235200
2021-02-16,16984515350
2021-02-17,17113525000
2021-02-18,17824394500
2021-02-19,17729611900
2021-02-22,16987148199
2021-02-23,16297341500
2021-02-24,16534298000
2021-02-25,16613283500
2021-02-26,16592220700
2021-03-01,17292558800
2021-03-02,17424201300
2021-03-03,17713814800
2021-03-04,17260964600
2021-03-05,17803331700
2021-03-08,18340433100
2021-03-09,18129805100
2021-03-10,18840674600
2021-03-11,18909128700
2021-03-12,19625263900
2021-03-15,20420384600
2021-03-16,20394056100
2021-03-17,20520432900
2021-03-18,19820094800
2021-03-19,19630529600
2021-03-22,19767437800
2021-03-23,18924925800
2021-03-24,18703766400
2021-03-25,19088162500
2021-03-26,19019708400
2021-03-29,18651109400
2021-03-30,18888065900
2021-03-31,19102378000
2021-04-01,19418992000
2021-04-05,19888636100
2021-04-06,19751436700
2021-04-07,19915020600
2021-04-08,19973066500
2021-04-09,19820036400
2021-04-12,20025835500
2021-04-13,19783098100
2021-04-14,19883359200
2021-04-15,19893913000
2021-04-16,20057496900
2021-04-19,19524530000
2021-04-20,19466484100
2021-04-21,21603628600
2021-04-22,22141872400
2021-04-23,22416271200
2021-04-26,22732885200
2021-04-27,22405717400
2021-04-28,21946627100
2021-04-29,23772434500
2021-04-30,23635235100
2021-05-03,23455820500
2021-05-04,24257909300
2021-05-05,24178755800
2021-05-06,24236801700
2021-05-07,24553415700
2021-05-10,24516477400
2021-05-11,24395108700
2021-05-12,23461097400
2021-05-13,23545527800
2021-05-14,24178755800
2021-05-17,23851588000
2021-05-18,23403051500
2021-05-19,22769823500
2021-05-20,23244744500
2021-05-21,23244744500
2021-05-24,23439989800
2021-05-25,22875361500
2021-05-26,23213083100
2021-05-27,23503312600
2021-05-28,22965068800
2021-06-01,23144483400
2021-06-02,23999341200
2021-06-03,23688004100
2021-06-04,23804095900
2021-06-07,23761880700
2021-06-08,22996730200
2021-06-09,21339783600
2021-06-10,21139261400
2021-06-11,21144538300
2021-06-14,21123430700
2021-06-15,21192030400
2021-06-16,21756658700
2021-06-17,21719720400
2021-06-18,21128707600
2021-06-21,21624736200
2021-06-22,21508644400
2021-06-23,21345060500
2021-06-24,21735551100
2021-06-25,22379332900
2021-06-28,22031057500
2021-06-29,22020503700
2021-06-30,22079972200
2021-07-01,22418038760
2021-07-02,22491990820
2021-07-06,22042996170
2021-07-07,21609848390
2021-07-08,21366863050
2021-07-09,21921503500
2021-07-12,21815857700
2021-07-13,21261217250
2021-07-14,21335169310
2021-07-15,21081619390
2021-07-16,20838634050
2021-07-19,20622060160
2021-07-20,21588719230
2021-07-21,22095819070
2021-07-22,22143359680
2021-07-23,22016584720
2021-07-26,22555378300
2021-07-27,22645177230
2021-07-28,22391627310
2021-07-29,22296546090
2021-07-30,22127512810
2021-08-02,22021867010
2021-08-03,22185618000
2021-08-04,21926785790
2021-08-05,22101101360
2021-08-06,22169771130
2021-08-09,22317675250
2021-08-10,22793081350
2021-08-11,23020219820
2021-08-12,22771952190
2021-08-13,22576507460
2021-08-16,22782516770
2021-08-17,22777234480
2021-08-18,22555378300
2021-08-19,22196182580
2021-08-20,22650459520
2021-08-23,22814210510
2021-08-24,22824775090
2021-08-25,23083607300
2021-08-26,22634612650
2021-08-27,22793081350
2021-08-30,22872315700
2021-08-31,23025502110
2021-09-01,23411109280
2021-09-02,24071395530
2021-09-03,23997443470
2021-09-07,23981596600
2021-09-08,23928773700
2021-09-09,23183970810
2021-09-10,22581789750
2021-09-13,23379415540
2021-09-14,22185618000
2021-09-15,22708564710
2021-09-16,22576507460
2021-09-17,22439167920
2021-09-20,22201464870
2021-09-21,21900374340
2021-09-22,22370498150
2021-09-23,22639894940
2021-09-24,22877597990
2021-09-27,23632965460
2021-09-28,23131147910
2021-09-29,23316028060
2021-09-30,22956832340
2021-10-01,23854821640
2021-10-04,23997443470
2021-10-05,23860103930
2021-10-06,23606554010
2021-10-07,23939338280
2021-10-08,23511472790
2021-10-11,22840621960
2021-10-12,22645177230
2021-10-13,22354651280
2021-10-14,22988526080
2021-10-15,22861751120
2021-10-18,22914574020
2021-10-19,23342439510
2021-10-20,23495625920
2021-10-21,23178688520
2021-10-22,22882880280
2021-10-25,23025502110
2021-10-26,22729693870
2021-10-27,21879245180
2021-10-28,21768317090
2021-10-29,21694365030
2021-11-01,22365215860
2021-11-02,22645177230
2021-11-03,22761387610
2021-11-04,19586731320
2021-11-05,19998749940
2021-11-08,19945927040
2021-11-09,19470520940
2021-11-10,19269793920
2021-11-11,19169430410
2021-11-12,19301487660
2021-11-15,19116607510
2021-11-16,18889469040
2021-11-17,18731000340
2021-11-18,18123536990
2021-11-19,17737929820
2021-11-22,17737929820
2021-11-23,17500226770
2021-11-24,17827728750
2021-11-26,17611154860
2021-11-29,17500226770
2021-11-30,16507156250
2021-12-01,16137395950
2021-12-02,16475462510
2021-12-03,16496591670
2021-12-06,17024820669
2021-12-07,16971997770
2021-12-08,17056514410
2021-12-09,16987844639
2021-12-10,16971997770
2021-12-13,17141031050
2021-12-14,17019538380
2021-12-15,17008973800
2021-12-16,17061796699
2021-12-17,17563614250
2021-12-20,16559979150
2021-12-21,16924457160
2021-12-22,17045949830
2021-12-23,17362887230
2021-12-27,17368169520
2021-12-28,17352322650
2021-12-29,17146313340
2021-12-30,17352322650
2021-12-31,17162933479
2022-01-03,17612640430
2022-01-04,17861301920
2022-01-05,17469792340
2022-01-06,17438048320
2022-01-07,18189323460
2022-01-10,17961824650
2022-01-11,18718390460
2022-01-12,19242166790
2022-01-13,19205132100
2022-01-14,19146934730
2022-01-18,19019958650
2022-01-19,18014731350
2022-01-20,17586187080
2022-01-21,16803167920
2022-01-24,16311135610
2022-01-25,16453983700
2022-01-26,16226484890
2022-01-27,16014858090
2022-01-28,16395786330
2022-01-31,16612703800
2022-02-01,16787295910
2022-02-02,16528053080
2022-02-03,16311135610
2022-02-04,16215903550
2022-02-07,16067764790
2022-02-08,16258228910
2022-02-09,17025376060
2022-02-10,16893109310
2022-02-11,16549215760
2022-02-14,16385204990
2022-02-15,16871946630
2022-02-16,16713226530
2022-02-17,15808521960
2022-02-18,15321780320
2022-02-22,15099572180
2022-02-23,14586377190
2022-02-24,15586313820
2022-02-25,17353397600
2022-02-28,16908981320
2022-03-01,16533343750
2022-03-02,16390495660
2022-03-03,16390495660
2022-03-04,15956660720
2022-03-07,15591604490
2022-03-08,16390495660
2022-03-09,16369332980
2022-03-10,16141834170
2022-03-11,15898463350
2022-03-14,15581023150
2022-03-15,15581023150
2022-03-16,16284682260
2022-03-17,16633866480
2022-03-18,16744970550
2022-03-21,16533343750
2022-03-22,16723807870
2022-03-23,16522762410
2022-03-24,16348170300
2022-03-25,16353460970
2022-03-28,16586250450
2022-03-29,16766133230
2022-03-30,16866655960
2022-03-31,16777380150
2022-04-01,17068930200
2022-04-04,17068930200
2022-04-05,16814486520
2022-04-06,16528237380
2022-04-07,16109465490
2022-04-08,17143142940
2022-04-11,17058328380
2022-04-12,16846291980
2022-04-13,17031823830
2022-04-14,17593720290
2022-04-18,17482401180
2022-04-19,17758048500
2022-04-20,17466498450
2022-04-21,16602450120
2022-04-22,16236687330
2022-04-25,16692565590
2022-04-26,16469927370
2022-04-27,16199580960
2022-04-28,16178377320
2022-04-29,15112894410
2022-05-02,14699423430
2022-05-03,14890256190
2022-05-04,15579374490
2022-05-05,14566900680
2022-05-06,11778622020
2022-05-09,11290938300
2022-05-10,11529479250
2022-05-11,9255388860
2022-05-12,10607120910
2022-05-13,11057698260
2022-05-16,10861564590
2022-05-17,11396956500
2022-05-18,11073600990
2022-05-19,10872166410
2022-05-20,11015290980
2022-05-23,10951680060
2022-05-24,10978184610
2022-05-25,11640798360
2022-05-26,11662002000
2022-05-27,11821029300
2022-05-31,12101977530
2022-06-01,11757418380
2022-06-02,11852834760
2022-06-03,11396956500
2022-06-06,11407558320
2022-06-07,11280336480
2022-06-08,11025892800
2022-06-09,10554111810
2022-06-10,10644227280
2022-06-13,9695364390
2022-06-14,9345504330
2022-06-15,9637054380
2022-06-16,8868422430
2022-06-17,9069857010
2022-06-21,8757103320
2022-06-22,8773006050
2022-06-23,8953236990
2022-06-24,9992215350
2022-06-27,9986914440
2022-06-28,9610549830
2022-06-29,9499230720
2022-06-30,9510717480
2022-07-01,9744109320
2022-07-05,9791848560
2022-07-06,9611500320
2022-07-07,9579674160
2022-07-08,9728196240
2022-07-11,9054542520
2022-07-12,9240195120
2022-07-13,9314456160
2022-07-14,9091673040
2022-07-15,9415239000
2022-07-18,9420543360
2022-07-19,9664543920
2022-07-20,10210893000
2022-07-21,10030544760
2022-07-22,9919153200
2022-07-25,9760022400
2022-07-26,9558456720
2022-07-27,9802457280
2022-07-28,9574369800
2022-07-29,9213673320
2022-08-01,9150021000
2022-08-02,9086368680
2022-08-03,9664543920
2022-08-04,10163153760
2022-08-05,10184371200
2022-08-08,10179066840
2022-08-09,9924457560
2022-08-10,10263936600
2022-08-11,10274545320
2022-08-12,10667067960
2022-08-15,10725415920
2022-08-16,10327588920
2022-08-17,9722891880
2022-08-18,9786544200
2022-08-19,9754718040
2022-08-22,9261412560
2022-08-23,9229586400
2022-08-24,9282630000
2022-08-25,9844892160
2022-08-26,9340977960
2022-08-29,9187151520
2022-08-30,9096977400
2022-08-31,9203064600
2022-09-01,9447065160
2022-09-02,9022716360
2022-09-06,8837063760
2022-09-07,9378108480
2022-09-08,9441760800
2022-09-09,10253327880
2022-09-12,10401849960
2022-09-13,9722891880
2022-09-14,9112890480
2022-09-15,9171238440
2022-09-16,9171238440
2022-09-19,9033325080
2022-09-20,8571845760
2022-09-21,8492280360
2022-09-22,8311932120
2022-09-23,8062627200
2022-09-26,7569321720
2022-09-27,7495060680
2022-09-28,7861061520
2022-09-29,7500365040
2022-09-30,7331476620
2022-10-03,7840386060
2022-10-04,8163755600
2022-10-05,7972914560
2022-10-06,7893397460
2022-10-07,7453402840
2022-10-10,7485209680
2022-10-11,7161840140
2022-10-12,7061118480
2022-10-13,7124732160
2022-10-14,6870277440
2022-10-17,7373885740
2022-10-18,7501113100
2022-10-19,7289067500
2022-10-20,7384488020
2022-10-21,7474607400
2022-10-24,7458703980
2022-10-25,7925204300
2022-10-26,7999420260
2022-10-27,8052431660
2022-10-28,8163755600
2022-10-31,7903999740
2022-11-01,7983516840
2022-11-02,7713158700
2022-11-03,7273164080
2022-11-04,7077021900
2022-11-07,7776772380
2022-11-08,8131948760
2022-11-09,7501113100
2022-11-10,8513630839
2022-11-11,9011938000
2022-11-14,8741579860
2022-11-15,8503028560
2022-11-16,8333392080
2022-11-17,8158454460
2022-11-18,8073636220
2022-11-21,7872192900
2022-11-22,8206164720
2022-11-23,8423511460
2022-11-25,8481824000
2022-11-28,8259176120
2022-11-29,8312187520
2022-11-30,8508329700
2022-12-01,8264477260
2022-12-02,8248573840
2022-12-05,7670749580
2022-12-06,7660147300
2022-12-07,7660147300
2022-12-08,7750266680
2022-12-09,7813880360
2022-12-12,8163755600
2022-12-13,8561341099
2022-12-14,8343994360
2022-12-15,7877494040
2022-12-16,7638942740
2022-12-19,7352681180
2022-12-20,7326175480
2022-12-21,7379186880
2022-12-22,7495811960
2022-12-23,7665448440
2022-12-27,7527618800
2022-12-28,7156539000
2022-12-29,7485209680
2022-12-30,7442800560
2023-01-03,7491231300
2023-01-04,7873762260
2023-01-05,7980020860
2023-01-06,8309422520
2023-01-09,8405055260
2023-01-10,7879075190
2023-01-11,7995959650
2023-01-12,8001272580
2023-01-13,7698435570
2023-01-17,7703748500
2023-01-18,7406224420
2023-01-19,7018380530
2023-01-20,7384972700
2023-01-23,7735626080
2023-01-24,7586864040
2023-01-25,7799381240
2023-01-26,7655932130
2023-01-27,7650619200
2023-01-30,7416850280
2023-01-31,7645306270
2023-02-01,7932204490
2023-02-02,8288170800
2023-02-03,8011898440
2023-02-06,7788755380
2023-02-07,7735626080
2023-02-08,7400911490
2023-02-09,7151203780
2023-02-10,7262775310
2023-02-13,7400911490
2023-02-14,7448727860
2023-02-15,7655932130
2023-02-16,7491231300
2023-02-17,7517795950
2023-02-21,6869618490
2023-02-22,6949312440
2023-02-23,7310591680
2023-02-24,7050258110
2023-02-27,6481774600
2023-02-28,6062053130
2023-03-01,5939855740
2023-03-02,5833597140
2023-03-03,5966420390
