,BMY
2018-07-17,92420160000
2018-07-18,92828160000
2018-07-19,92273280000
2018-07-20,92550720000
2018-07-23,91196160000
2018-07-24,95080320000
2018-07-25,96353280000
2018-07-26,94525440000
2018-07-27,92893440000
2018-07-30,96173760000
2018-07-31,95880000000
2018-08-01,97299840000
2018-08-02,96728640000
2018-08-03,96549120000
2018-08-06,96924480000
2018-08-07,96255360000
2018-08-08,98197440000
2018-08-09,97152960000
2018-08-10,96793920000
2018-08-13,96973440000
2018-08-14,97854720000
2018-08-15,98344320000
2018-08-16,99731520000
2018-08-17,99372480000
2018-08-20,98442240000
2018-08-21,98050560000
2018-08-22,98850240000
2018-08-23,98066880000
2018-08-24,97871040000
2018-08-27,97936320000
2018-08-28,98197440000
2018-08-29,99747840000
2018-08-30,99046080000
2018-08-31,98817600000
2018-09-04,98703360000
2018-09-05,99878400000
2018-09-06,99454080000
2018-09-07,100057920000
2018-09-10,99323520000
2018-09-11,98719680000
2018-09-12,98458560000
2018-09-13,99209280000
2018-09-14,99046080000
2018-09-17,100041600000
2018-09-18,100335360000
2018-09-19,99225600000
2018-09-20,100776000000
2018-09-21,101592000000
2018-09-24,100514880000
2018-09-25,100890240000
2018-09-26,100563840000
2018-09-27,101102400000
2018-09-28,101314560000
2018-10-01,101347200000
2018-10-02,102489600000
2018-10-03,102244800000
2018-10-04,101771520000
2018-10-05,101853120000
2018-10-08,102652800000
2018-10-09,103191360000
2018-10-10,99176640000
2018-10-11,93840000000
2018-10-12,93856320000
2018-10-15,94019520000
2018-10-16,94378560000
2018-10-17,96124800000
2018-10-18,91359360000
2018-10-19,88617600000
2018-10-22,83036160000
2018-10-23,82660800000
2018-10-24,79690560000
2018-10-25,80310720000
2018-10-26,82301760000
2018-10-29,81159360000
2018-10-30,81632640000
2018-10-31,82481280000
2018-11-01,85076160000
2018-11-02,82726080000
2018-11-05,84912960000
2018-11-06,83803200000
2018-11-07,86479680000
2018-11-08,86185920000
2018-11-09,87132480000
2018-11-12,86251200000
2018-11-13,85826880000
2018-11-14,85826880000
2018-11-15,86936640000
2018-11-16,88242240000
2018-11-19,87279360000
2018-11-20,87344640000
2018-11-21,86822400000
2018-11-23,86381760000
2018-11-26,86055360000
2018-11-27,83476800000
2018-11-28,84864000000
2018-11-29,84570240000
2018-11-30,87246720000
2018-12-03,86952960000
2018-12-04,84912960000
2018-12-06,86904000000
2018-12-07,86626560000
2018-12-10,85810560000
2018-12-11,85565760000
2018-12-12,87214080000
2018-12-13,87540480000
2018-12-14,85059840000
2018-12-17,83101440000
2018-12-18,84145920000
2018-12-19,82236480000
2018-12-20,81697920000
2018-12-21,81306240000
2018-12-24,79576320000
2018-12-26,81648960000
2018-12-27,82269120000
2018-12-28,83134080000
2018-12-31,84935320000
2019-01-02,85670620000
2019-01-03,73726080000
2019-01-04,76618260000
2019-01-07,79101940000
2019-01-08,78415660000
2019-01-09,77092120000
2019-01-10,77974480000
2019-01-11,78415660000
2019-01-14,78382980000
2019-01-15,81242480000
2019-01-16,80278420000
2019-01-17,81046400000
2019-01-18,81896080000
2019-01-22,81242480000
2019-01-23,81634640000
2019-01-24,80098680000
2019-01-25,79951620000
2019-01-28,78954880000
2019-01-29,78954880000
2019-01-30,79837240000
2019-01-31,80670580000
2019-02-01,81520260000
2019-02-04,83088900000
2019-02-05,81945100000
2019-02-06,83562760000
2019-02-07,81781700000
2019-02-08,82059480000
2019-02-11,81863400000
2019-02-12,81226140000
2019-02-13,83301320000
2019-02-14,83056220000
2019-02-15,84428780000
2019-02-19,83922240000
2019-02-20,83824200000
2019-02-21,81912420000
2019-02-22,83301320000
2019-02-25,82762100000
2019-02-26,81961440000
2019-02-27,83268640000
2019-02-28,84412440000
2019-03-01,86961480000
2019-03-04,86683700000
2019-03-05,87909200000
2019-03-06,86422260000
2019-03-07,84167340000
2019-03-08,83971260000
2019-03-11,83170600000
2019-03-12,82320920000
2019-03-13,83284980000
2019-03-14,81520260000
2019-03-15,81634640000
2019-03-18,81471240000
2019-03-19,81046400000
2019-03-20,80376460000
2019-03-21,79935280000
2019-03-22,78693440000
2019-03-25,77598660000
2019-03-26,78987560000
2019-03-27,78399320000
2019-03-28,78170560000
2019-03-29,77958140000
2019-04-01,77028245897
2019-04-02,76390296951
2019-04-03,76684734926
2019-04-04,76341223955
2019-04-05,76292150959
2019-04-08,76537515938
2019-04-09,75212545049
2019-04-10,75065326061
2019-04-11,75392479367
2019-04-12,74541880772
2019-04-15,76063143645
2019-04-16,75277975710
2019-04-17,74918107074
2019-04-18,74460092445
2019-04-22,74002077817
2019-04-23,74132939139
2019-04-24,72987902568
2019-04-25,74656384429
2019-04-26,75065326061
2019-04-29,75768705669
2019-04-30,75948639987
2019-05-01,76194004967
2019-05-02,76684734926
2019-05-03,79530968688
2019-05-06,78680370093
2019-05-07,77240895546
2019-05-08,77617121848
2019-05-09,77257253211
2019-05-10,76897384575
2019-05-13,75081683727
2019-05-14,75098041392
2019-05-15,76275793293
2019-05-16,77077318893
2019-05-17,76635661930
2019-05-20,75752348004
2019-05-21,77584406517
2019-05-22,78091494142
2019-05-23,77371756869
2019-05-24,76570231269
2019-05-28,75016253065
2019-05-29,74231085131
2019-05-30,75048968396
2019-05-31,74214727466
2019-06-03,75441552363
2019-06-04,76275793293
2019-06-05,76275793293
2019-06-06,75490625359
2019-06-07,76472085277
2019-06-10,75261618045
2019-06-11,76668377261
2019-06-12,77911559823
2019-06-13,77420829864
2019-06-14,77797056166
2019-06-17,78860304411
2019-06-18,78173282468
2019-06-19,79514611023
2019-06-20,79972625651
2019-06-21,80708720590
2019-06-24,74721815090
2019-06-25,74869034078
2019-06-26,73478632527
2019-06-27,73773070503
2019-06-28,74182012135
2019-07-01,75365760000
2019-07-02,76181760000
2019-07-03,75985920000
2019-07-05,74892480000
2019-07-08,74696640000
2019-07-09,75137280000
2019-07-10,75006720000
2019-07-11,72672960000
2019-07-12,72248640000
2019-07-15,72118080000
2019-07-16,72542400000
2019-07-17,72020160000
2019-07-18,71889600000
2019-07-19,70714560000
2019-07-22,69800640000
2019-07-23,70257600000
2019-07-24,70551360000
2019-07-25,74092800000
2019-07-26,74043840000
2019-07-29,74076480000
2019-07-30,72721920000
2019-07-31,72477120000
2019-08-01,73766400000
2019-08-02,75055680000
2019-08-05,74060160000
2019-08-06,74566080000
2019-08-07,75463680000
2019-08-08,77177280000
2019-08-09,77226240000
2019-08-12,75904320000
2019-08-13,75871680000
2019-08-14,74484480000
2019-08-15,74664000000
2019-08-16,76671360000
2019-08-19,77454720000
2019-08-20,77732160000
2019-08-21,77960640000
2019-08-22,78107520000
2019-08-23,76018560000
2019-08-26,78515520000
2019-08-27,78221760000
2019-08-28,79413120000
2019-08-29,78776640000
2019-08-30,78450240000
2019-09-03,78401280000
2019-09-04,78531840000
2019-09-05,79168320000
2019-09-06,78776640000
2019-09-09,78482880000
2019-09-10,79249920000
2019-09-11,80359680000
2019-09-12,80963520000
2019-09-13,80669760000
2019-09-16,80735040000
2019-09-17,81175680000
2019-09-18,81371520000
2019-09-19,81714240000
2019-09-20,82530240000
2019-09-23,82448640000
2019-09-24,81616320000
2019-09-25,81338880000
2019-09-26,81551040000
2019-09-27,81959040000
2019-09-30,97089055806
2019-10-01,96974180173
2019-10-02,94217164982
2019-10-03,94868126902
2019-10-04,97165639562
2019-10-07,97414536767
2019-10-08,96418947947
2019-10-09,97318807072
2019-10-10,97223077378
2019-10-11,98812190301
2019-10-14,98716460607
2019-10-15,99233400955
2019-10-16,98620730913
2019-10-17,100363011346
2019-10-18,101530913615
2019-10-21,101856394575
2019-10-22,104192199112
2019-10-23,104862306971
2019-10-24,104096469418
2019-10-25,105264371687
2019-10-28,106432273955
2019-10-29,106776900854
2019-10-30,108882954126
2019-10-31,109840251067
2019-11-01,109438186352
2019-11-04,108442597533
2019-11-05,107963949062
2019-11-06,109055267575
2019-11-07,110242315783
2019-11-08,111084737091
2019-11-11,111333634296
2019-11-12,111793136828
2019-11-13,112558974381
2019-11-14,112022888094
2019-11-15,112176055604
2019-11-18,110376337354
2019-11-19,108136262511
2019-11-20,108002240940
2019-11-21,108844662248
2019-11-22,108078824695
2019-11-25,107542738408
2019-11-26,108614910982
2019-11-27,110280607660
2019-11-29,109016975698
2019-12-02,109916834823
2019-12-03,110567796743
2019-12-04,112769579708
2019-12-05,113880044160
2019-12-06,114779903285
2019-12-09,117326313150
2019-12-10,118877134195
2019-12-11,119489804238
2019-12-12,122419132879
2019-12-13,122189381613
2019-12-16,121576711570
2019-12-17,122744613839
2019-12-18,120906603711
2019-12-19,120332225546
2019-12-20,121595857509
2019-12-23,121021479344
2019-12-24,120925749650
2019-12-26,122457424756
2019-12-27,122802051655
2019-12-30,122017068163
2019-12-31,144941020000
2020-01-02,143021720000
2020-01-03,141757240000
2020-01-06,142208840000
2020-01-07,144353940000
2020-01-08,144195880000
2020-01-09,147786100000
2020-01-10,147289340000
2020-01-13,149366700000
2020-01-14,150021520000
2020-01-15,150337640000
2020-01-16,150789240000
2020-01-17,150653760000
2020-01-21,152256940000
2020-01-22,152256940000
2020-01-23,150992460000
2020-01-24,144873280000
2020-01-27,143834600000
2020-01-28,146340980000
2020-01-29,144828120000
2020-01-30,144082980000
2020-01-31,142141100000
2020-02-03,143563640000
2020-02-04,145166820000
2020-02-05,148102220000
2020-02-06,151511800000
2020-02-07,149592500000
2020-02-10,151082780000
2020-02-11,151263420000
2020-02-12,151286000000
2020-02-13,149208640000
2020-02-14,149886040000
2020-02-18,149186059999
2020-02-19,148373180000
2020-02-20,147153860000
2020-02-21,148192540000
2020-02-24,144444260000
2020-02-25,140312120000
2020-02-26,140086320000
2020-02-27,134531640000
2020-02-28,133357480000
2020-03-02,136247720000
2020-03-03,133673600000
2020-03-04,138821840000
2020-03-05,136609000000
2020-03-06,136179980000
2020-03-09,130196279999
2020-03-10,130805940000
2020-03-11,127599580000
2020-03-12,119109500000
2020-03-13,124167420000
2020-03-16,115406380000
2020-03-17,122135220000
2020-03-18,113441920000
2020-03-19,110167820000
2020-03-20,109287200000
2020-03-23,104771200000
2020-03-24,111183920000
2020-03-25,111432300000
2020-03-26,117980500000
2020-03-27,119199820000
2020-03-30,122812620000
2020-03-31,126139620000
2020-04-01,124057660000
2020-04-02,124940230000
2020-04-03,125664390000
2020-04-06,130959810000
2020-04-07,128764700000
2020-04-08,131819750000
2020-04-09,133313329999
2020-04-13,133335960000
2020-04-14,135870520000
2020-04-15,134557980000
2020-04-16,134784280000
2020-04-17,137137800000
2020-04-20,139581840000
2020-04-21,137115170000
2020-04-22,137884590000
2020-04-23,137929850000
2020-04-24,140871750000
2020-04-27,141573280000
2020-04-28,140622820000
2020-04-29,139468690000
2020-04-30,137613030000
2020-05-01,136368380000
2020-05-04,136164710000
2020-05-05,138857680000
2020-05-06,138337190000
2020-05-07,138133520000
2020-05-08,138156150000
2020-05-11,141799580000
2020-05-12,143361050000
2020-05-13,143180010000
2020-05-14,144311510000
2020-05-15,145035670000
2020-05-18,143926800000
2020-05-19,141912730000
2020-05-20,139581840000
2020-05-21,138359820000
2020-05-22,137567770000
2020-05-26,136504160000
2020-05-27,136685200000
2020-05-28,135350030000
2020-05-29,135146360000
2020-06-01,136436270000
2020-06-02,137250950000
2020-06-03,136255230000
2020-06-04,137794070000
2020-06-05,138789790000
2020-06-08,139016090000
2020-06-09,137884590000
2020-06-10,136142079999
2020-06-11,128334730000
2020-06-12,127112710000
2020-06-15,124691300000
2020-06-16,129126780000
2020-06-17,128877850000
2020-06-18,126660110000
2020-06-19,127655829999
2020-06-22,130258280000
2020-06-23,132113940000
2020-06-24,130710880000
2020-06-25,131661340000
2020-06-26,130213020000
2020-06-29,130801400000
2020-06-30,132711600000
2020-07-01,134133510000
2020-07-02,133478980000
2020-07-06,135848830000
2020-07-07,136074530000
2020-07-08,134426920000
2020-07-09,131154270000
2020-07-10,129619510000
2020-07-13,130341750000
2020-07-14,130657730000
2020-07-15,133772390000
2020-07-16,133885240000
2020-07-17,136300230000
2020-07-20,134201220000
2020-07-21,134968600000
2020-07-22,135081450000
2020-07-23,135126590000
2020-07-24,130567450000
2020-07-27,131018850000
2020-07-28,134133510000
2020-07-29,133501550000
2020-07-30,132869590000
2020-07-31,132395619999
2020-08-03,133388700000
2020-08-04,134223790000
2020-08-05,134720330000
2020-08-06,138421810000
2020-08-07,137722140000
2020-08-10,139527740000
2020-08-11,142484410000
2020-08-12,143635480000
2020-08-13,142732680000
2020-08-14,142552120000
2020-08-17,143590340000
2020-08-18,142258710000
2020-08-19,142394130000
2020-08-20,140430540000
2020-08-21,140362830000
2020-08-24,140859370000
2020-08-25,141536470000
2020-08-26,140565960000
2020-08-27,141085070000
2020-08-28,140769090000
2020-08-31,140385400000
2020-09-01,137609290000
2020-09-02,139031200000
2020-09-03,135532850000
2020-09-04,135307150000
2020-09-08,132102210000
2020-09-09,133343560000
2020-09-10,131560530000
2020-09-11,133140430000
2020-09-14,134742900000
2020-09-15,134359210000
2020-09-16,134178650000
2020-09-17,134065800000
2020-09-18,133772390000
2020-09-21,130386890000
2020-09-22,132621320000
2020-09-23,133140430000
2020-09-24,131470250000
2020-09-25,134268930000
2020-09-28,134765470000
2020-09-29,135194300000
2020-09-30,135773080000
2020-10-01,134714640000
2020-10-02,132237440000
2020-10-05,133318400000
2020-10-06,130030480000
2020-10-07,136065840000
2020-10-08,138768240000
2020-10-09,139218640000
2020-10-12,139241160000
2020-10-13,137664760000
2020-10-14,137372000000
2020-10-15,136065840000
2020-10-16,137912480000
2020-10-19,136854040000
2020-10-20,136561280000
2020-10-21,135187560000
2020-10-22,136831520000
2020-10-23,135412760000
2020-10-26,134376840000
2020-10-27,132282480000
2020-10-28,130075520000
2020-10-29,130435840000
2020-10-30,131629400000
2020-11-02,133971480000
2020-11-03,137912480000
2020-11-04,147348360000
2020-11-05,143565000000
2020-11-06,143677600000
2020-11-09,144308160000
2020-11-10,145299040000
2020-11-11,142821840000
2020-11-12,141313000000
2020-11-13,143272240000
2020-11-16,145254000000
2020-11-17,144848639999
2020-11-18,139646520000
2020-11-19,139826680000
2020-11-20,138745720000
2020-11-23,139443840000
2020-11-24,142371440000
2020-11-25,141515680000
2020-11-27,141988600000
2020-11-30,140524800000
2020-12-01,140547320000
2020-12-02,140029360000
2020-12-03,139128560000
2020-12-04,140322120000
2020-12-07,137822400000
2020-12-08,137642240000
2020-12-09,137191840000
2020-12-10,135570400000
2020-12-11,136741440000
2020-12-14,135052440000
2020-12-15,140907640000
2020-12-16,140389680000
2020-12-17,140840080000
2020-12-18,142146240000
2020-12-21,139646520000
2020-12-22,138340360000
2020-12-23,137372000000
2020-12-24,137709800000
2020-12-28,137642240000
2020-12-29,138317840000
2020-12-30,139443840000
2020-12-31,138699080000
2021-01-04,137245680000
2021-01-05,137625800000
2021-01-06,137961200000
2021-01-07,139436960000
2021-01-08,139727640000
2021-01-11,145272920000
2021-01-12,146301480000
2021-01-13,144736280000
2021-01-14,147620720000
2021-01-15,148783440000
2021-01-19,149230640000
2021-01-20,148135000000
2021-01-21,143506480000
2021-01-22,144356160000
2021-01-25,144959880000
2021-01-26,144087840000
2021-01-27,138676720000
2021-01-28,139280440000
2021-01-29,137357480000
2021-02-01,139101560000
2021-02-02,140733840000
2021-02-03,138699080000
2021-02-04,137648160000
2021-02-05,136217120000
2021-02-08,134674280000
2021-02-09,133623360000
2021-02-10,134160000000
2021-02-11,134137640000
2021-02-12,134137640000
2021-02-16,132818400000
2021-02-17,135479240000
2021-02-18,136440720000
2021-02-19,135501600000
2021-02-22,136373640000
2021-02-23,135769920000
2021-02-24,139951240000
2021-02-25,138855600000
2021-02-26,137133880000
2021-03-01,137804680000
2021-03-02,136999720000
2021-03-03,135837000000
2021-03-04,132684240000
2021-03-05,135121480000
2021-03-08,135166200000
2021-03-09,135434520000
2021-03-10,136239480000
2021-03-11,134942600000
2021-03-12,135591040000
2021-03-15,137268040000
2021-03-16,138408400000
2021-03-17,139034480000
2021-03-18,139369880000
2021-03-19,140197200000
2021-03-22,141717680000
2021-03-23,140018320000
2021-03-24,139302800000
2021-03-25,140398440000
2021-03-26,142969840000
2021-03-29,143260520000
2021-03-30,141561160000
2021-03-31,140590510000
2021-04-01,140145110000
2021-04-05,140657320000
2021-04-06,138029460000
2021-04-07,138207620000
2021-04-08,137873570000
2021-04-09,139432470000
2021-04-12,139610630000
2021-04-13,141592660000
2021-04-14,142104870000
2021-04-15,143507880000
2021-04-16,145779420000
2021-04-19,146091200000
2021-04-20,147160160000
2021-04-21,147694640000
2021-04-22,147694640000
2021-04-23,147004270000
2021-04-26,146737030000
2021-04-27,146892920000
2021-04-28,147048810000
2021-04-29,140056030000
2021-04-30,139009340000
2021-05-03,141369960000
2021-05-04,142416650000
2021-05-05,144042360000
2021-05-06,143552420000
2021-05-07,143507880000
2021-05-10,144086900000
2021-05-11,143107020000
2021-05-12,143708310000
2021-05-13,144844080000
2021-05-14,144487760000
2021-05-17,145779420000
2021-05-18,146091200000
2021-05-19,145979850000
2021-05-20,149209000000
2021-05-21,149320350000
2021-05-24,149854830000
2021-05-25,148674520000
2021-05-26,147271510000
2021-05-27,146336170000
2021-05-28,146358440000
2021-06-01,144977700000
2021-06-02,144064630000
2021-06-03,144309600000
2021-06-04,144621380000
2021-06-07,144242790000
2021-06-08,141859900000
2021-06-09,145645800000
2021-06-10,150077530000
2021-06-11,149966180000
2021-06-14,149854830000
2021-06-15,150144340000
2021-06-16,149030840000
2021-06-17,148696790000
2021-06-18,148028690000
2021-06-21,148830410000
2021-06-22,146848380000
2021-06-23,145334020000
2021-06-24,146647950000
2021-06-25,148629980000
2021-06-28,147872800000
2021-06-29,147583290000
2021-06-30,148273580000
2021-07-01,147696640000
2021-07-02,148562050000
2021-07-06,147896350000
2021-07-07,148983660000
2021-07-08,147985110000
2021-07-09,149028040000
2021-07-12,149782500000
2021-07-13,149649360000
2021-07-14,150625720000
2021-07-15,149627170000
2021-07-16,149338700000
2021-07-19,147252840000
2021-07-20,148051680000
2021-07-21,149028040000
2021-07-22,150803240000
2021-07-23,151646460000
2021-07-26,150204110000
2021-07-27,149760310000
2021-07-28,152511870000
2021-07-29,151224850000
2021-07-30,150603530000
2021-08-02,150936380000
2021-08-03,153798890000
2021-08-04,151979310000
2021-08-05,151823980000
2021-08-06,151158280000
2021-08-09,149516220000
2021-08-10,149516220000
2021-08-11,148384530000
2021-08-12,148562050000
2021-08-13,149804690000
2021-08-16,152400920000
2021-08-17,153022240000
2021-08-18,150736670000
2021-08-19,152023690000
2021-08-20,153554800000
2021-08-23,152977860000
2021-08-24,152045880000
2021-08-25,150004400000
2021-08-26,148650810000
2021-08-27,147785400000
2021-08-30,149138990000
2021-08-31,148362340000
2021-09-01,146032390000
2021-09-02,146720280000
2021-09-03,145588590000
2021-09-07,144656610000
2021-09-08,144057480000
2021-09-09,141084020000
2021-09-10,140085470000
2021-09-13,139441960000
2021-09-14,137822090000
2021-09-15,137578000000
2021-09-16,135869370000
2021-09-17,136046890000
2021-09-20,134249500000
2021-09-21,133872270000
2021-09-22,133472850000
2021-09-23,134537970000
2021-09-24,133650370000
2021-09-27,132784960000
2021-09-28,132784960000
2021-09-29,134515780000
2021-09-30,127393010000
2021-10-01,128125030000
2021-10-04,126876290000
2021-10-05,127349950000
2021-10-06,127436070000
2021-10-07,127048530000
2021-10-08,123280780000
2021-10-11,123625260000
2021-10-12,122850180000
2021-10-13,122871710000
2021-10-14,124228100000
2021-10-15,125649080000
2021-10-18,122591820000
2021-10-19,123991270000
2021-10-20,125024710000
2021-10-21,124464930000
2021-10-22,124012800000
2021-10-25,124464930000
2021-10-26,125390720000
2021-10-27,121622970000
2021-10-28,123000890000
2021-10-29,125735200000
2021-11-01,126338040000
2021-11-02,126230390000
2021-11-03,127802080000
2021-11-04,127565250000
2021-11-05,127995850000
2021-11-08,127909730000
2021-11-09,128017380000
2021-11-10,127866670000
2021-11-11,127436070000
2021-11-12,127952790000
2021-11-15,128361860000
2021-11-16,127242300000
2021-11-17,127974320000
2021-11-18,127113120000
2021-11-19,124507990000
2021-11-22,122807120000
2021-11-23,123689850000
2021-11-24,122311930000
2021-11-26,121709090000
2021-11-29,117639920000
2021-11-30,115465390000
2021-12-01,118307350000
2021-12-02,119297730000
2021-12-03,121256960000
2021-12-06,122354990000
2021-12-07,123000890000
2021-12-08,124012800000
2021-12-09,123883620000
2021-12-10,121343080000
2021-12-13,127134650000
2021-12-14,128125030000
2021-12-15,130493330000
2021-12-16,133852010000
2021-12-17,132538680000
2021-12-20,132883160000
2021-12-21,132301850000
2021-12-22,133701300000
2021-12-23,133593650000
2021-12-27,134110370000
2021-12-28,134239550000
2021-12-29,134110370000
2021-12-30,134605560000
2021-12-31,133803100000
2022-01-03,132794480000
2022-01-04,133330980000
2022-01-05,133395360000
2022-01-06,131936080000
2022-01-07,134833180000
2022-01-10,139704600000
2022-01-11,140520080000
2022-01-12,139103720000
2022-01-13,138631600000
2022-01-14,139339780000
2022-01-18,139253940000
2022-01-19,138889120000
2022-01-20,138588680000
2022-01-21,136356840000
2022-01-24,134361060000
2022-01-25,134039160000
2022-01-26,133567040000
2022-01-27,137043560000
2022-01-28,139296860000
2022-01-31,139253940000
2022-02-01,139897740000
2022-02-02,139060800000
2022-02-03,137494220000
2022-02-04,139468540000
2022-02-07,142043740000
2022-02-08,141399940000
2022-02-09,144082440000
2022-02-10,142730460000
2022-02-11,143524480000
2022-02-14,143374260000
2022-02-15,145434420000
2022-02-16,145069600000
2022-02-17,144618940000
2022-02-18,144962300000
2022-02-22,144747700000
2022-02-23,145777780000
2022-02-24,143996600000
2022-02-25,147644800000
2022-02-28,147365820000
2022-03-01,147279980000
2022-03-02,147752100000
2022-03-03,148310060000
2022-03-04,148846560000
2022-03-07,147580420000
2022-03-08,145370040000
2022-03-09,146206980000
2022-03-10,146829320000
2022-03-11,147795020000
2022-03-14,148589040000
2022-03-15,149683500000
2022-03-16,149490360000
2022-03-17,151335920000
2022-03-18,152408920000
2022-03-21,152473300000
2022-03-22,151979720000
2022-03-23,153181480000
2022-03-24,155391860000
2022-03-25,157258880000
2022-03-28,156894060000
2022-03-29,157151580000
2022-03-30,158203120000
2022-03-31,155772990000
2022-04-01,157458060000
2022-04-04,157394070000
2022-04-05,158759190000
2022-04-06,160700220000
2022-04-07,164795580000
2022-04-08,165883410000
2022-04-11,163174500000
2022-04-12,163281150000
2022-04-13,163963710000
2022-04-14,165328830000
2022-04-18,163707750000
2022-04-19,162961200000
2022-04-20,164838240000
2022-04-21,165435480000
2022-04-22,161574750000
2022-04-25,162214650000
2022-04-26,161233470000
2022-04-27,161702730000
2022-04-28,164667600000
2022-04-29,160550910000
2022-05-02,160145640000
2022-05-03,160081650000
2022-05-04,162769230000
2022-05-05,162641250000
2022-05-06,163537110000
2022-05-09,162683910000
2022-05-10,162726570000
2022-05-11,162427950000
2022-05-12,162747900000
2022-05-13,161681400000
2022-05-16,164049030000
2022-05-17,166843260000
2022-05-18,164283660000
2022-05-19,162022680000
2022-05-20,162513270000
2022-05-23,163601100000
2022-05-24,164518290000
2022-05-25,164752920000
2022-05-26,165499470000
2022-05-27,162406620000
2022-05-31,160934850000
2022-06-01,159889680000
2022-06-02,160124310000
2022-06-03,160337610000
2022-06-06,160508250000
2022-06-07,163366470000
2022-06-08,162491940000
2022-06-09,162065340000
2022-06-10,160166970000
2022-06-13,156946140000
2022-06-14,155431710000
2022-06-15,155751660000
2022-06-16,154898460000
2022-06-17,157351410000
2022-06-21,163110510000
2022-06-22,163281150000
2022-06-23,165712770000
2022-06-24,168421680000
2022-06-27,170597340000
2022-06-28,167867100000
2022-06-29,166971240000
2022-06-30,164241000000
2022-07-01,163899720000
2022-07-05,162022680000
2022-07-06,162577260000
2022-07-07,160273620000
2022-07-08,160785540000
2022-07-11,161169480000
2022-07-12,159996330000
2022-07-13,158972490000
2022-07-14,157863330000
2022-07-15,161361450000
2022-07-18,157287420000
2022-07-19,156007620000
2022-07-20,155325060000
2022-07-21,155794320000
2022-07-22,155602350000
2022-07-25,155367720000
2022-07-26,157052790000
2022-07-27,159569730000
2022-07-28,159335100000
2022-07-29,157372740000
2022-08-01,157031460000
2022-08-02,156306240000
2022-08-03,155687670000
2022-08-04,153831960000
2022-08-05,153831960000
2022-08-08,157415400000
2022-08-09,159889680000
2022-08-10,159676380000
2022-08-11,158823180000
2022-08-12,161190810000
2022-08-15,158972490000
2022-08-16,158119290000
2022-08-17,159036480000
2022-08-18,158161950000
2022-08-19,160678890000
2022-08-22,159015150000
2022-08-23,155218410000
2022-08-24,154471860000
2022-08-25,152509500000
2022-08-26,151848270000
2022-08-29,142377750000
2022-08-30,143337600000
2022-08-31,143785530000
2022-09-01,147368970000
2022-09-02,146345130000
2022-09-06,146430450000
2022-09-07,146665080000
2022-09-08,147987540000
2022-09-09,149651280000
2022-09-12,154343880000
2022-09-13,151528320000
2022-09-14,150312510000
2022-09-15,153106740000
2022-09-16,152552160000
2022-09-19,149715270000
2022-09-20,148734090000
2022-09-21,148158180000
2022-09-22,152061570000
2022-09-23,150824430000
2022-09-26,149629950000
2022-09-27,150077880000
2022-09-28,153703980000
2022-09-29,152957430000
2022-09-30,149857720000
2022-10-03,148677240000
2022-10-04,150110680000
2022-10-05,150616600000
2022-10-06,148065920000
2022-10-07,146927600000
2022-10-10,144355840000
2022-10-11,146822200000
2022-10-12,146042240000
2022-10-13,149183160000
2022-10-14,148866960000
2022-10-17,150469040000
2022-10-18,151227920000
2022-10-19,149963120000
2022-10-20,148297800000
2022-10-21,152218680000
2022-10-24,153862920000
2022-10-25,153399160000
2022-10-26,156940600000
2022-10-27,157256800000
2022-10-28,161957640000
2022-10-31,163306760000
2022-11-01,163791600000
2022-11-02,163264600000
2022-11-03,165435840000
2022-11-04,166068240000
2022-11-07,166932520000
2022-11-08,168597840000
2022-11-09,168176240000
2022-11-10,167333040000
2022-11-11,160123680000
2022-11-14,161030120000
2022-11-15,160798240000
2022-11-16,160524200000
2022-11-17,162653280000
2022-11-18,163264600000
2022-11-21,166447680000
2022-11-22,166236880000
2022-11-23,166827120000
2022-11-25,167037920000
2022-11-28,166827120000
2022-11-29,166595240000
2022-11-30,169230240000
2022-12-01,170495040000
2022-12-02,171022040000
2022-12-05,170115600000
2022-12-06,168471360000
2022-12-07,168492440000
2022-12-08,168387040000
2022-12-09,166173640000
2022-12-12,166300120000
2022-12-13,163053800000
2022-12-14,162611120000
2022-12-15,158100000000
2022-12-16,154916920000
2022-12-19,154221280000
2022-12-20,153146200000
2022-12-21,154579640000
2022-12-22,155633640000
2022-12-23,153652120000
2022-12-27,153061880000
2022-12-28,151754920000
2022-12-29,151986800000
2022-12-30,151670600000
2023-01-03,151673740000
2023-01-04,152429380000
2023-01-05,150960080000
2023-01-06,153227000000
2023-01-09,149049990000
2023-01-10,150393350000
2023-01-11,151002060000
2023-01-12,150288400000
2023-01-13,152198490000
2023-01-17,151778690000
2023-01-18,151421860000
2023-01-19,154801250000
2023-01-20,155640850000
2023-01-23,153772740000
2023-01-24,151841660000
2023-01-25,153583830000
2023-01-26,153206010000
2023-01-27,152072550000
2023-01-30,151190970000
2023-01-31,152492350000
2023-02-01,149511770000
2023-02-02,152744230000
2023-02-03,156270550000
2023-02-06,156438470000
2023-02-07,156417480000
2023-02-08,154591350000
2023-02-09,150057510000
2023-02-10,151547800000
2023-02-13,153583830000
2023-02-14,151652750000
2023-02-15,150015530000
2023-02-16,148714150000
2023-02-17,149259890000
2023-02-21,149490780000
2023-02-22,149679690000
2023-02-23,149868600000
2023-02-24,147307820000
2023-02-27,146909010000
2023-02-28,144747040000
2023-03-01,145586640000
2023-03-02,145229810000
2023-03-03,145460700000
