,UST
2022-11-16,15284863.0
2022-11-17,15089952.0
2022-11-18,14970489.0
2022-11-21,14958033.0
2022-11-22,15127939.0
2022-11-23,15266381.0
2022-11-25,15260088.0
2022-11-28,15307726.0
2022-11-29,15166017.0
2022-11-30,15408497.0
2022-12-01,15792686.0
2022-12-02,15792686.0
2022-12-05,15516163.0
2022-12-06,15686359.0
2022-12-07,15966866.0
2022-12-08,15787215.0
2022-12-09,15569743.0
2022-12-12,15513535.0
2022-12-13,15775354.0
2022-12-14,15873142.0
2022-12-15,15939385.0
2022-12-16,15847906.0
2022-12-19,15611958.0
2022-12-20,15372017.0
2022-12-21,15375174.0
2022-12-22,15324660.0
2022-12-23,15179432.0
2022-12-27,14936327.0
2022-12-28,14869971.0
2022-12-29,14993203.0
2022-12-30,14873131.0
2023-01-03,15100794.0
2023-01-04,15319004.0
2023-01-05,15274730.0
2023-01-06,15657388.0
2023-01-09,15752951.0
2023-01-10,15544051.0
2023-01-11,15768777.0
2023-01-12,16009328.0
2023-01-13,15851071.0
2023-01-17,15744065.0
2023-01-18,16187560.0
2023-01-19,16165385.0
2023-01-20,15915127.0
2023-01-23,15823965.0
2023-01-24,15976149.0
2023-01-25,16017366.0
2023-01-26,15922251.0
2023-01-27,15836647.0
2023-01-30,15761135.0
2023-01-31,15881715.0
2023-02-01,16141915.0
2023-02-02,16132396.0
2023-02-03,15789693.0
2023-02-06,15514027.0
2023-02-07,15425103.0
2023-02-08,15520378.0
2023-02-09,15409224.0
2023-02-10,15240904.0
2023-02-13,15330050.0
2023-02-14,15202908.0
2023-02-15,15094838.0
2023-02-16,14999483.0
2023-02-17,15075767.0
2023-02-21,14763949.0
2023-02-22,14818029.0
2023-02-23,14913465.0
2023-02-24,14744862.0
2023-02-27,14824145.0
2023-02-28,14859167.0
2023-03-01,14642664.0
2023-03-02,14499389.0
2023-03-03,14703157.0
2023-03-06,14705928.0
2023-03-07,14696368.0
2023-03-08,14680435.0
2023-03-09,14846136.0
2023-03-10,15365544.0
2023-03-13,15783499.0
2023-03-14,15470954.0
2023-03-15,15917446.0
2023-03-16,15630416.0
2023-03-17,16025880.0
2023-03-20,15847833.0
2023-03-21,15586096.0
2023-03-22,15940398.0
2023-03-23,16106377.0
2023-03-24,16106377.0
2023-03-27,15710944.0
2023-03-28,15717333.0
2023-03-29,15656636.0
2023-03-30,15685387.0
2023-03-31,15845116.0
2023-04-03,16024667.0
2023-04-04,16206910.0
2023-04-05,16373168.0
2023-04-06,16363576.0
2023-04-10,16047648.0
2023-04-11,16015649.0
2023-04-12,16095647.0
2023-04-13,15999650.0
2023-04-14,15836453.0
2023-04-17,15660762.0
2023-04-18,15731220.0
2023-04-19,15635142.0
2023-04-20,15788867.0
2023-04-21,15724815.0
2023-04-24,15878957.0
2023-04-25,16183458.0
2023-04-26,16061658.0
2023-04-27,15834083.0
2023-04-28,16064863.0
2023-05-01,15709380.0
2023-05-02,16126414.0
2023-05-03,16344556.0
2023-05-04,16341348.0
2023-05-05,16126414.0
2023-05-08,15960091.0
2023-05-09,15921563.0
2023-05-10,16120623.0
2023-05-11,16249049.0
2023-05-12,16046778.0
2023-05-15,16002283.0
2023-05-16,15886604.0
2023-05-17,15790205.0
2023-05-18,15613473.0
2023-05-19,15462447.0
2023-05-22,15414240.0
2023-05-23,15462479.0
2023-05-24,15385296.0
2023-05-25,15176256.0
2023-05-26,15195552.0
2023-05-30,15465661.0
2023-05-31,15613719.0
2023-06-01,15668436.0
2023-06-02,15414162.0
2023-06-05,15404447.0
2023-06-06,15410890.0
2023-06-07,15198282.0
2023-06-08,15394783.0
2023-06-09,15298143.0
2023-06-12,15320543.0
2023-06-13,15117429.0
2023-06-14,15178686.0
2023-06-15,15401143.0
2023-06-16,15259286.0
2023-06-20,15368724.0
2023-06-21,15181576.0
2023-06-22,15026695.0
2023-06-23,15120269.0
2023-06-26,15210332.0
2023-06-27,15090846.0
2023-06-28,15216791.0
2023-06-29,14900313.0
2023-06-30,14945524.0
2023-07-03,14896472.0
2023-07-05,14676693.0
2023-07-06,14463379.0
2023-07-07,14443986.0
2023-07-10,14601526.0
2023-07-11,14627403.0
2023-07-12,14902355.0
2023-07-13,15167602.0
2023-07-14,15015570.0
2023-07-17,15076571.0
2023-07-18,15099233.0
2023-07-19,15196355.0
2023-07-20,14969737.0
2023-07-21,14985924.0
2023-07-24,14917282.0
2023-07-25,14839520.0
2023-07-26,14943202.0
2023-07-27,14635396.0
2023-07-28,14716397.0
2023-07-31,14744784.0
2023-08-01,14582646.0
2023-08-02,14517791.0
2023-08-03,14303770.0
2023-08-04,14605346.0
2023-08-07,14552463.0
2023-08-08,14692016.0
2023-08-09,14698507.0
2023-08-10,14490800.0
2023-08-11,14331774.0
2023-08-14,14291640.0
2023-08-15,14229926.0
2023-08-16,14125986.0
2023-08-17,14087009.0
2023-08-18,14174708.0
2023-08-21,13991357.0
2023-08-22,14010861.0
2023-08-23,14300181.0
2023-08-24,14218911.0
2023-08-25,14173400.0
2023-08-28,14253364.0
2023-08-29,14471345.0
2023-08-30,14455078.0
2023-08-31,14500626.0
2023-09-01,14324940.0
2023-09-05,14167421.0
2023-09-06,14089274.0
2023-09-07,14180446.0
2023-09-08,14186958.0
2023-09-11,14139933.0
2023-09-12,14182297.0
2023-09-13,14221403.0
2023-09-14,14133415.0
2023-09-15,14064980.0
2023-09-18,14086332.0
2023-09-19,13981964.0
2023-09-20,13841721.0
2023-09-21,13629724.0
2023-09-22,13721046.0
2023-09-25,13523414.0
2023-09-26,13503829.0
2023-09-27,13383056.0
2023-09-28,13454867.0
2023-09-29,13471188.0
2023-10-02,13276397.0
2023-10-03,13031384.0
2023-10-04,13191459.0
2023-10-05,13237195.0
2023-10-06,13093454.0
2023-10-09,13427877.0
2023-10-10,13372295.0
2023-10-11,13499806.0
2023-10-12,13251324.0
2023-10-13,13408260.0
2023-10-16,13262145.0
2023-10-17,13003643.0
2023-10-18,12879300.0
2023-10-19,12735324.0
2023-10-20,12879300.0
2023-10-23,12994644.0
2023-10-24,13056866.0
2023-10-25,12834176.0
2023-10-26,13011018.0
2023-10-27,13047042.0
2023-10-30,13031499.0
2023-10-31,12946283.0
2023-11-01,13247816.0
2023-11-02,13365808.0
2023-11-03,13595235.0
2023-11-06,13435740.0
2023-11-07,13593190.0
2023-11-08,13698156.0
2023-11-09,13419339.0
2023-11-10,13448861.0
2023-11-13,13433585.0
2023-11-14,13834098.0
2023-11-15,13620710.0
2023-11-16,13807835.0
2023-11-17,13830815.0
2023-11-20,13881491.0
2023-11-21,13894633.0
2023-11-22,13884776.0
2023-11-24,13759925.0
2023-11-27,13948714.0
2023-11-28,14083531.0
2023-11-29,14224926.0
2023-11-30,14057226.0
2023-12-01,14346591.0
2023-12-04,14229894.0
2023-12-05,14437222.0
2023-12-06,14549113.0
2023-12-07,14522785.0
2023-12-08,14325331.0
2023-12-11,14336997.0
2023-12-12,14402869.0
2023-12-13,14801393.0
2023-12-14,15045119.0
2023-12-15,15041825.0
2023-12-18,14978250.0
2023-12-19,15021102.0
2023-12-20,15047472.0
2023-12-21,14988139.0
2023-12-22,14925510.0
2023-12-26,14993682.0
2023-12-27,15198216.0
2023-12-28,15099248.0
2023-12-29,15020073.0
2024-01-02,14893607.0
2024-01-03,14986053.0
2024-01-04,14774749.0
2024-01-05,14688907.0
2024-01-08,14773480.0
2024-01-09,14770176.0
2024-01-10,14737133.0
2024-01-11,14849479.0
2024-01-12,14955216.0
2024-01-16,14719323.0
2024-01-17,14623421.0
2024-01-18,14537440.0
2024-01-19,14530826.0
2024-01-22,14631962.0
2024-01-23,14565769.0
2024-01-24,14486338.0
2024-01-25,14592246.0
2024-01-26,14545911.0
2024-01-29,14736511.0
2024-01-30,14733199.0
2024-01-31,15147239.0
2024-02-01,15196924.0
2024-02-02,14829256.0
2024-02-05,14532960.0
2024-02-06,14688765.0
2024-02-07,14609205.0
2024-02-08,14499810.0
2024-02-09,14469975.0
2024-02-12,14504853.0
2024-02-13,14176403.0
2024-02-14,14289204.0
2024-02-15,14348922.0
2024-02-16,14232804.0
2024-02-20,14280825.0
2024-02-21,14181214.0
2024-02-22,14157972.0
2024-02-23,14317349.0
2024-02-26,14275736.0
2024-02-27,14215922.0
2024-02-28,14315613.0
2024-02-29,14259121.0
2024-03-01,14485087.0
2024-03-04,14400280.0
2024-03-05,14603148.0
2024-03-06,14663011.0
2024-03-07,14702919.0
2024-03-08,14732850.0
2024-03-11,14708111.0
2024-03-12,14581632.0
2024-03-13,14511736.0
2024-03-14,14285406.0
2024-03-15,14252123.0
2024-03-18,14223583.0
2024-03-19,14300197.0
2024-03-20,14223583.0
2024-03-21,14220252.0
2024-03-22,14353494.0
2024-03-25,14281699.0
2024-03-26,14325037.0
2024-03-27,14408381.0
2024-03-28,14391712.0
2024-04-01,14126359.0
2024-04-02,14089659.0
2024-04-03,14082986.0
2024-04-04,14209770.0
2024-04-05,14012922.0
2024-04-08,13957354.0
2024-04-09,14074222.0
2024-04-10,13670193.0
2024-04-11,13660176.0
2024-04-12,13797078.0
2024-04-15,13577570.0
2024-04-16,13484001.0
2024-04-17,13651089.0
2024-04-18,13547495.0
2024-04-19,13584254.0
2024-04-22,13591763.0
2024-04-23,13631896.0
2024-04-24,13548285.0
2024-04-25,13464675.0
2024-04-26,13508152.0
2024-04-29,13606002.0
2024-04-30,13488853.0
2024-05-01,13606002.0
2024-05-02,13703068.0
2024-05-03,13883812.0
2024-05-06,13926562.0
2024-05-07,13970135.0
2024-05-08,13937392.0
2024-05-09,14007884.0
2024-05-10,13913894.0
2024-05-13,13703952.0
2024-05-14,13853754.0
2024-05-15,14032898.0
2024-05-16,13999723.0
2024-05-17,13982659.0
2024-05-20,13993222.0
2024-05-21,14070182.0
2024-05-22,14023337.0
2024-05-23,13916263.0
2024-05-24,13903535.0
2024-05-28,14042412.0
2024-05-29,13641312.0
2024-05-30,13771835.0
2024-05-31,13872237.0
2024-06-03,18607936.0
2024-06-04,18775774.0
2024-06-05,18899444.0
2024-06-06,19332106.0
2024-06-07,18912432.0
2024-06-10,18499563.0
2024-06-11,18712661.0
2024-06-12,18903561.0
2024-06-13,18841421.0
2024-06-14,18919945.0
2024-06-17,18835957.0
2024-06-18,18998335.0
2024-06-20,18903038.0
2024-06-21,18920598.0
2024-06-24,19249197.0
2024-06-25,19316252.0
2024-06-26,18913923.0
2024-06-27,19106318.0
2024-06-28,18935365.0
2024-07-01,18736886.0
2024-07-02,18886347.0
2024-07-03,19108272.0
2024-07-05,19152256.0
2024-07-08,19137798.0
2024-07-09,19075037.0
2024-07-10,19115384.0
2024-07-11,19057684.0
2024-07-12,19106199.0
2024-07-15,19030222.0
2024-07-16,19207082.0
2024-07-17,19246876.0
2024-07-18,19246193.0
2024-07-19,19121651.0
2024-07-22,19173078.0
2024-07-23,18961598.0
2024-07-24,18886564.0
2024-07-25,18952771.0
2024-07-26,19060498.0
2024-07-29,18591212.0
2024-07-30,18676787.0
2024-07-31,18895004.0
2024-08-01,18582452.0
2024-08-02,22788416.0
2024-08-05,23405208.0
2024-08-06,22943497.0
2024-08-07,22791285.0
2024-08-08,22613772.0
2024-08-09,22796223.0
