,HIG
2018-07-17,19099036000
2018-07-18,19231718000
2018-07-19,18887462000
2018-07-20,18769124000
2018-07-23,18797812000
2018-07-24,18787054000
2018-07-25,18776296000
2018-07-26,19081106000
2018-07-27,18636442000
2018-07-30,18887462000
2018-07-31,18898220000
2018-08-01,18855188000
2018-08-02,18919736000
2018-08-03,18919736000
2018-08-06,18898220000
2018-08-07,18955596000
2018-08-08,18815742000
2018-08-09,18718920000
2018-08-10,18532448000
2018-08-13,18439212000
2018-08-14,18302944000
2018-08-15,18285014000
2018-08-16,18539620000
2018-08-17,18632856000
2018-08-20,18640028000
2018-08-21,18769124000
2018-08-22,17987376000
2018-08-23,17894140000
2018-08-24,17930000000
2018-08-27,18288600000
2018-08-28,18252740000
2018-08-29,18195364000
2018-08-30,18109300000
2018-08-31,18062682000
2018-09-04,18087784000
2018-09-05,17947930000
2018-09-06,17886968000
2018-09-07,17782974000
2018-09-10,17707668000
2018-09-11,17671808000
2018-09-12,17553470000
2018-09-13,17700496000
2018-09-14,17872624000
2018-09-17,17826006000
2018-09-18,17965860000
2018-09-19,18137988000
2018-09-20,18202536000
2018-09-21,18259912000
2018-09-24,18137988000
2018-09-25,17990962000
2018-09-26,17843936000
2018-09-27,17797318000
2018-09-28,17915656000
2018-10-01,17743131000
2018-10-02,17771859000
2018-10-03,17667720000
2018-10-04,17807769000
2018-10-05,17814951000
2018-10-08,17983728000
2018-10-09,18184824000
2018-10-10,17480988000
2018-10-11,16813062000
2018-10-12,16802289000
2018-10-15,16676604000
2018-10-16,16737651000
2018-10-17,16791516000
2018-10-18,16708923000
2018-10-19,16748424000
2018-10-22,16497054000
2018-10-23,16522191000
2018-10-24,16123590000
2018-10-25,16353414000
2018-10-26,16199001000
2018-10-29,16001496000
2018-10-30,16209774000
2018-10-31,16310322000
2018-11-01,16446779999
2018-11-02,16119999000
2018-11-05,16335459000
2018-11-06,16568874000
2018-11-07,16856154000
2018-11-08,16683786000
2018-11-09,16730469000
2018-11-12,16342641000
2018-11-13,16274412000
2018-11-14,15825537000
2018-11-15,15793217999
2018-11-16,15746535000
2018-11-19,15739353000
2018-11-20,15825537000
2018-11-21,15926085000
2018-11-23,15836310000
2018-11-26,16087679999
2018-11-27,15843492000
2018-11-28,16127180999
2018-11-29,15900948000
2018-11-30,15868629000
2018-12-03,15714216000
2018-12-04,15376662000
2018-12-06,15207885000
2018-12-07,14949333000
2018-12-10,14927787000
2018-12-11,14845194000
2018-12-12,14863149000
2018-12-13,14838012000
2018-12-14,14820057000
2018-12-17,15006789000
2018-12-18,15182748000
2018-12-19,15322797000
2018-12-20,15261750000
2018-12-21,15150429000
2018-12-24,14636916000
2018-12-26,15387435000
2018-12-27,15753717000
2018-12-28,15717807000
2018-12-31,16002000000
2019-01-02,15631200000
2019-01-03,15415200000
2019-01-04,15890400000
2019-01-07,15832799999
2019-01-08,15620400000
2019-01-09,15757200000
2019-01-10,15919200000
2019-01-11,16005600000
2019-01-14,16030800000
2019-01-15,16160400000
2019-01-16,16318800000
2019-01-17,16599600000
2019-01-18,16804800000
2019-01-22,16635600000
2019-01-23,16740000000
2019-01-24,16801200000
2019-01-25,16833600000
2019-01-28,16797599999
2019-01-29,16592400000
2019-01-30,16786800000
2019-01-31,16891200000
2019-02-01,16927200000
2019-02-04,16977599999
2019-02-05,17398800000
2019-02-06,17247600000
2019-02-07,17352000000
2019-02-08,17240400000
2019-02-11,17366400000
2019-02-12,17553600000
2019-02-13,17546400000
2019-02-14,17366400000
2019-02-15,17542800000
2019-02-19,17683200000
2019-02-20,17665200000
2019-02-21,17578800000
2019-02-22,17600400000
2019-02-25,17701200000
2019-02-26,17643600000
2019-02-27,17668800000
2019-02-28,17769600000
2019-03-01,17784000000
2019-03-04,17668800000
2019-03-05,17611200000
2019-03-06,17452800000
2019-03-07,17294400000
2019-03-08,17319600000
2019-03-11,17352000000
2019-03-12,17434800000
2019-03-13,17496000000
2019-03-14,17571600000
2019-03-15,17575200000
2019-03-18,17762400000
2019-03-19,17715600000
2019-03-20,17362800000
2019-03-21,17622000000
2019-03-22,17470800000
2019-03-25,17427600000
2019-03-26,17672400000
2019-03-27,17719200000
2019-03-28,17769600000
2019-03-29,17899200000
2019-04-01,18019404000
2019-04-02,17892914000
2019-04-03,17968808000
2019-04-04,18070000000
2019-04-05,18044702000
2019-04-08,18030246000
2019-04-09,17957966000
2019-04-10,18062772000
2019-04-11,18275998000
2019-04-12,18456698000
2019-04-15,18341050000
2019-04-16,18583188000
2019-04-17,18279612000
2019-04-18,18409716000
2019-04-22,18391646000
2019-04-23,18471154000
2019-04-24,18518136000
2019-04-25,18420558000
2019-04-26,18633784000
2019-04-29,18709678000
2019-04-30,18904834000
2019-05-01,18575960000
2019-05-02,18843396000
2019-05-03,19053008000
2019-05-06,18991570000
2019-05-07,18901220000
2019-05-08,18977114000
2019-05-09,18977114000
2019-05-10,19157814000
2019-05-13,18778344000
2019-05-14,19053008000
2019-05-15,19132516000
2019-05-16,19371040000
2019-05-17,19363812000
2019-05-20,19204796000
2019-05-21,19381882000
2019-05-22,19591494000
2019-05-23,19269848000
2019-05-24,19240936000
2019-05-28,18959044000
2019-05-29,19222866000
2019-05-30,19179498000
2019-05-31,19031324000
2019-06-03,19309602000
2019-06-04,19479460000
2019-06-05,19858930000
2019-06-06,19873386000
2019-06-07,19866158000
2019-06-10,19815562000
2019-06-11,19764966000
2019-06-12,19750510000
2019-06-13,19699914000
2019-06-14,19858930000
2019-06-17,19707142000
2019-06-18,19869772000
2019-06-19,19967350000
2019-06-20,20104682000
2019-06-21,20137208000
2019-06-24,20126366000
2019-06-25,20249242000
2019-06-26,19833632000
2019-06-27,20021560000
2019-06-28,20137208000
2019-07-01,20198646000
2019-07-02,20339592000
2019-07-03,20657624000
2019-07-05,20581730000
2019-07-08,20639554000
2019-07-09,20628712000
2019-07-10,20661238000
2019-07-11,20549204000
2019-07-12,20776886000
2019-07-15,20860008000
2019-07-16,20979270000
2019-07-17,20838324000
2019-07-18,20925060000
2019-07-19,20639554000
2019-07-22,20614256000
2019-07-23,20563660000
2019-07-24,20791342000
2019-07-25,20827482000
2019-07-26,21011796000
2019-07-29,20870850000
2019-07-30,20878078000
2019-07-31,20827482000
2019-08-01,20563660000
2019-08-02,20773272000
2019-08-05,20440784000
2019-08-06,20823868000
2019-08-07,20964814000
2019-08-08,21214180000
2019-08-09,21178040000
2019-08-12,20950358000
2019-08-13,21286460000
2019-08-14,20690150000
2019-08-15,20921446000
2019-08-16,21131058000
2019-08-19,21365968000
2019-08-20,21156356000
2019-08-21,21279232000
2019-08-22,21496072000
2019-08-23,20997340000
2019-08-26,21167198000
2019-08-27,21159970000
2019-08-28,21109374000
2019-08-29,21199724000
2019-08-30,21062392000
2019-09-03,21268390000
2019-09-04,21579194000
2019-09-05,21680386000
2019-09-06,21799648000
2019-09-09,21792420000
2019-09-10,21431020000
2019-09-11,21337056000
2019-09-12,21658702000
2019-09-13,21799648000
2019-09-16,21694842000
2019-09-17,21947822000
2019-09-18,21980348000
2019-09-19,21915296000
2019-09-20,21843016000
2019-09-23,21752666000
2019-09-24,21882770000
2019-09-25,21810490000
2019-09-26,21904454000
2019-09-27,21846630000
2019-09-30,21849905000
2019-10-01,21431725000
2019-10-02,20934235000
2019-10-03,20984705000
2019-10-04,21453355000
2019-10-07,21247870000
2019-10-08,20844110000
2019-10-09,20937840000
2019-10-10,21038780000
2019-10-11,21139720000
2019-10-14,21330785000
2019-10-15,21446145000
2019-10-16,21233450000
2019-10-17,21136115000
2019-10-18,21269500000
2019-10-21,21543480000
2019-10-22,20728750000
2019-10-23,20862135000
2019-10-24,20725145000
2019-10-25,20476400000
2019-10-28,20353830000
2019-10-29,20480005000
2019-10-30,20526870000
2019-10-31,20577340000
2019-11-01,20735960000
2019-11-04,20739565000
2019-11-05,21770595000
2019-11-06,22019340000
2019-11-07,21990500000
2019-11-08,22022945000
2019-11-11,22116675000
2019-11-12,22224825000
2019-11-13,22167145000
2019-11-14,22214010000
2019-11-15,22351000000
2019-11-18,22361815000
2019-11-19,22405075000
2019-11-20,22314950000
2019-11-21,22217615000
2019-11-22,22203195000
2019-11-25,22296925000
2019-11-26,22563695000
2019-11-27,22538460000
2019-11-29,22300530000
2019-12-02,22152725000
2019-12-03,21738150000
2019-12-04,21918400000
2019-12-05,21817460000
2019-12-06,21932820000
2019-12-09,22004920000
2019-12-10,22051785000
2019-12-11,21961660000
2019-12-12,22091440000
2019-12-13,22015735000
2019-12-16,22012130000
2019-12-17,21950845000
2019-12-18,21958055000
2019-12-19,21911190000
2019-12-20,21958055000
2019-12-23,21666050000
2019-12-24,21651630000
2019-12-26,21727335000
2019-12-27,21831880000
2019-12-30,21878745000
2019-12-31,21786045000
2020-01-02,21850575000
2020-01-03,21739440000
2020-01-06,21682080000
2020-01-07,21488490000
2020-01-08,21603210000
2020-01-09,21732270000
2020-01-10,21423960000
2020-01-13,21330750000
2020-01-14,21423960000
2020-01-15,21366600000
2020-01-16,21606795000
2020-01-17,21947370000
2020-01-21,21685665000
2020-01-22,21474150000
2020-01-23,21083385000
2020-01-24,21144330000
2020-01-27,20825265000
2020-01-28,21036780000
2020-01-29,20979420000
2020-01-30,21337920000
2020-01-31,21251880000
2020-02-03,21560190000
2020-02-04,20692620000
2020-02-05,21298485000
2020-02-06,21373770000
2020-02-07,21441885000
2020-02-10,21151500000
2020-02-11,21323580000
2020-02-12,21115650000
2020-02-13,21237540000
2020-02-14,21187350000
2020-02-18,20983005000
2020-02-19,20825265000
2020-02-20,20821680000
2020-02-21,20810925000
2020-02-24,20287515000
2020-02-25,19814295000
2020-02-26,19520325000
2020-02-27,18627660000
2020-02-28,17907075000
2020-03-02,19043520000
2020-03-03,18491430000
2020-03-04,19323150000
2020-03-05,18534450000
2020-03-06,18269160000
2020-03-09,16713270000
2020-03-10,17315550000
2020-03-11,16179105000
2020-03-12,14404530000
2020-03-13,15243420000
2020-03-16,12009750000
2020-03-17,11941635000
2020-03-18,9410625000
2020-03-19,12016920000
2020-03-20,11210295000
2020-03-23,11009535000
2020-03-24,12414855000
2020-03-25,11905785000
2020-03-26,12525990000
2020-03-27,12594105000
2020-03-30,12848640000
2020-03-31,12619444000
2020-04-01,11982026000
2020-04-02,11913987000
2020-04-03,11512915000
2020-04-06,12157495000
2020-04-07,13221052000
2020-04-08,13858470000
2020-04-09,14997228000
2020-04-13,14657033000
2020-04-14,14764462999
2020-04-15,13869212999
2020-04-16,13400102000
2020-04-17,14327581000
2020-04-20,13836984000
2020-04-21,13163756000
2020-04-22,12777008000
2020-04-23,12866533000
2020-04-24,12905924000
2020-04-27,13618543000
2020-04-28,14087654000
2020-04-29,14735815000
2020-04-30,13604219000
2020-05-01,12780589000
2020-05-04,12673159000
2020-05-05,12590795999
2020-05-06,12007093000
2020-05-07,12501270999
2020-05-08,13016935000
2020-05-11,12508433000
2020-05-12,12229115000
2020-05-13,11484267000
2020-05-14,11924729999
2020-05-15,11906825000
2020-05-18,12623025000
2020-05-19,12297154000
2020-05-20,12537081000
2020-05-21,13289091000
2020-05-22,13246119000
2020-05-26,13826241000
2020-05-27,14062587000
2020-05-28,14048262999
2020-05-29,13711649000
2020-06-01,13919347000
2020-06-02,14470820999
2020-06-03,15068848000
2020-06-04,15856668000
2020-06-05,16712527000
2020-06-08,16701784000
2020-06-09,16107337999
2020-06-10,15362490000
2020-06-11,13998129000
2020-06-12,14334743000
2020-06-15,14631966000
2020-06-16,14857569000
2020-06-17,14707167000
2020-06-18,14757301000
2020-06-19,14316837999
2020-06-22,14012453000
2020-06-23,14148531000
2020-06-24,13557666000
2020-06-25,13736716000
2020-06-26,13407264000
2020-06-29,13725973000
2020-06-30,13812464999
2020-07-01,13507910000
2020-07-02,13436250000
2020-07-06,13722889999
2020-07-07,13321594000
2020-07-08,13489995000
2020-07-09,12830723000
2020-07-10,13404002999
2020-07-13,13472080000
2020-07-14,13880542000
2020-07-15,14478902999
2020-07-16,15159673000
2020-07-17,15030685000
2020-07-20,14722547000
2020-07-21,14919612000
2020-07-22,15091596000
2020-07-23,15191920000
2020-07-24,14862283999
2020-07-27,14632972000
2020-07-28,14493235000
2020-07-29,14847952000
2020-07-30,14511150000
2020-07-31,15163256000
2020-08-03,15048600000
2020-08-04,14536231000
2020-08-05,15059349000
2020-08-06,14898114000
2020-08-07,15335239999
2020-08-10,15643377999
2020-08-11,15700706000
2020-08-12,15335239999
2020-08-13,15213418000
2020-08-14,15338823000
2020-08-17,14987689000
2020-08-18,14790624000
2020-08-19,14615057000
2020-08-20,14435907000
2020-08-21,14278255000
2020-08-24,14815705000
2020-08-25,14876616000
2020-08-26,14496818000
2020-08-27,14865867000
2020-08-28,14873033000
2020-08-31,14493235000
2020-09-01,14704632000
2020-09-02,14890948000
2020-09-03,14701049000
2020-09-04,14668802000
2020-09-08,14170764999
2020-09-09,14145683999
2020-09-10,13937870000
2020-09-11,13844712000
2020-09-14,13934287000
2020-09-15,13429083999
2020-09-16,13665562000
2020-09-17,13489995000
2020-09-18,13346675000
2020-09-21,12984792000
2020-09-22,12841472000
2020-09-23,12644407000
2020-09-24,12687402999
2020-09-25,12827139999
2020-09-28,13214104000
2020-09-29,13088699000
2020-09-30,13210624000
2020-10-01,13178368000
2020-10-02,13461504000
2020-10-05,14060031999
2020-10-06,13586943999
2020-10-07,13601280000
2020-10-08,14095872000
2020-10-09,13837824000
2020-10-12,13991936000
2020-10-13,13526016000
2020-10-14,13411328000
2020-10-15,13558272000
2020-10-16,13511680000
2020-10-19,13328896000
2020-10-20,13758976000
2020-10-21,14479360000
2020-10-22,14325248000
2020-10-23,14554624000
2020-10-26,13977600000
2020-10-27,13461504000
2020-10-28,13386240000
2020-10-29,13866496000
2020-10-30,13805568000
2020-11-02,14099456000
2020-11-03,14163968000
2020-11-04,13694464000
2020-11-05,14314496000
2020-11-06,14120960000
2020-11-09,16081408000
2020-11-10,16421888000
2020-11-11,16203264000
2020-11-12,16031231999
2020-11-13,16203264000
2020-11-16,16608256000
2020-11-17,16640512000
2020-11-18,16443392000
2020-11-19,16572416000
2020-11-20,16403968000
2020-11-23,16608256000
2020-11-24,17034752000
2020-11-25,16694272000
2020-11-27,16425472000
2020-11-30,15841280000
2020-12-01,16282112000
2020-12-02,16292864000
2020-12-03,16429056000
2020-12-04,16662016000
2020-12-07,16321536000
2020-12-08,16558080000
2020-12-09,17049088000
2020-12-10,16988160000
2020-12-11,16572416000
2020-12-14,16321536000
2020-12-15,16396800000
2020-12-16,16590336000
2020-12-17,16765952000
2020-12-18,17077760000
2020-12-21,17024000000
2020-12-22,17074176000
2020-12-23,17299968000
2020-12-24,17350144000
2020-12-28,17274880000
2020-12-29,17034752000
2020-12-30,17181696000
2020-12-31,17544636000
2021-01-04,17297478000
2021-01-05,17182854000
2021-01-06,18218052000
2021-01-07,18053280000
2021-01-08,17870598000
2021-01-11,17999550000
2021-01-12,18576252000
2021-01-13,18590580000
2021-01-14,18758934000
2021-01-15,18508194000
2021-01-19,18862812000
2021-01-20,18801918000
2021-01-21,18275364000
2021-01-22,18042534000
2021-01-25,18160740000
2021-01-26,17877762000
2021-01-27,17197182000
2021-01-28,17548218000
2021-01-29,17200764000
2021-02-01,17315388000
2021-02-02,17648514000
2021-02-03,17705826000
2021-02-04,18246708000
2021-02-05,18067608000
2021-02-08,18021042000
2021-02-09,17995968000
2021-02-10,18107010000
2021-02-11,18038952000
2021-02-12,17770302000
2021-02-16,17480160000
2021-02-17,17945820000
2021-02-18,17702244000
2021-02-19,17859852000
2021-02-22,18278946000
2021-02-23,18579834000
2021-02-24,19038330000
2021-02-25,18586998000
2021-02-26,18157158000
2021-03-01,18612072000
2021-03-02,18483120000
2021-03-03,18776844000
2021-03-04,18644310000
2021-03-05,19206684000
2021-03-08,19625778000
2021-03-09,19489662000
2021-03-10,19597122000
2021-03-11,19489662000
2021-03-12,19862190000
2021-03-15,20596500000
2021-03-16,20309940000
2021-03-17,20564262000
2021-03-18,24411330000
2021-03-19,24242976000
2021-03-22,24103278000
2021-03-23,24106860000
2021-03-24,24017310000
2021-03-25,24776694000
2021-03-26,24250140000
2021-03-29,23626871999
2021-03-30,24253721999
2021-03-31,23623623000
2021-04-01,24150636000
2021-04-05,24157710000
2021-04-06,23980860000
2021-04-07,24104655000
2021-04-08,23542272000
2021-04-09,23623623000
2021-04-12,23528124000
2021-04-13,23559957000
2021-04-14,23383107000
2021-04-15,23658993000
2021-04-16,23432625000
2021-04-19,23602401000
2021-04-20,23248701000
2021-04-21,23857065000
2021-04-22,23577642000
2021-04-23,24168321000
2021-04-26,24295653000
2021-04-27,24582150000
2021-04-28,23910119999
2021-04-29,23574105000
2021-04-30,23330051999
2021-05-03,23361885000
2021-05-04,23630697000
2021-05-05,23591790000
2021-05-06,23658993000
2021-05-07,23574105000
2021-05-10,23305293000
2021-05-11,22633263000
2021-05-12,22417506000
2021-05-13,22926833999
2021-05-14,23368958999
2021-05-17,23397255000
2021-05-18,23142591000
2021-05-19,23319441000
2021-05-20,23231016000
2021-05-21,23135517000
2021-05-24,23075388000
2021-05-25,22841946000
2021-05-26,22969278000
2021-05-27,23259312000
2021-05-28,23114294999
2021-06-01,23163813000
2021-06-02,23170887000
2021-06-03,23209794000
2021-06-04,23269923000
2021-06-07,23050629000
2021-06-08,23305293000
2021-06-09,23344200000
2021-06-10,22948056000
2021-06-11,23032944000
2021-06-14,22887926999
2021-06-15,22909149000
2021-06-16,22849019999
2021-06-17,22233582000
2021-06-18,21522645000
2021-06-21,21982455000
2021-06-22,21883419000
2021-06-23,21865734000
2021-06-24,22003677000
2021-06-25,22431654000
2021-06-28,22014288000
2021-06-29,21957696000
2021-06-30,21416832000
2021-07-01,21665664000
2021-07-02,21482496000
2021-07-06,21161088000
2021-07-07,21378816000
2021-07-08,20767104000
2021-07-09,21282048000
2021-07-12,21879936000
2021-07-13,21634560000
2021-07-14,21693312000
2021-07-15,21866112000
2021-07-16,21883392000
2021-07-19,21212928000
2021-07-20,21541248000
2021-07-21,21638016000
2021-07-22,21282048000
2021-07-23,21219840000
2021-07-26,21403008000
2021-07-27,21392640000
2021-07-28,21033216000
2021-07-29,21845376000
2021-07-30,21987072000
2021-08-02,22263552000
2021-08-03,22536575999
2021-08-04,22287744000
2021-08-05,22605696000
2021-08-06,22947840000
2021-08-09,23061888000
2021-08-10,23099904000
2021-08-11,23338368000
2021-08-12,23497344000
2021-08-13,23514624000
2021-08-16,23424768000
2021-08-17,23328000000
2021-08-18,23054975999
2021-08-19,22785408000
2021-08-20,22892544000
2021-08-23,23106816000
2021-08-24,23217408000
2021-08-25,23452416000
2021-08-26,23248512000
2021-08-27,23563008000
2021-08-30,23158656000
2021-08-31,23231232000
2021-09-01,23438591999
2021-09-02,23663232000
2021-09-03,23531904000
2021-09-07,23348736000
2021-09-08,23704704000
2021-09-09,23715072000
2021-09-10,23825664000
2021-09-13,24302591999
2021-09-14,24233472000
2021-09-15,24337152000
2021-09-16,24382080000
2021-09-17,24039936000
2021-09-20,23670144000
2021-09-21,23438591999
2021-09-22,23822208000
2021-09-23,23977728000
2021-09-24,23984640000
2021-09-27,24496128000
2021-09-28,24447744000
2021-09-29,24772608000
2021-09-30,23528550376
2021-10-01,23783094123
2021-10-04,23501756297
2021-10-05,24020891572
2021-10-06,24258689021
2021-10-07,24255339761
2021-10-08,24452946091
2021-10-11,24318975698
2021-10-12,24101273808
2021-10-13,23977351194
2021-10-14,24251990501
2021-10-15,24154861966
2021-10-18,24024240832
2021-10-19,24228545682
2021-10-20,24483089430
2021-10-21,24439549052
2021-10-22,24818015414
2021-10-25,24717537619
2021-10-26,24429501272
2021-10-27,24385960895
2021-10-28,24710839099
2021-10-29,24426152013
2021-11-01,24496486469
2021-11-02,24375913115
2021-11-03,24807967634
2021-11-04,24094575288
2021-11-05,24057733430
2021-11-08,23943858596
2021-11-09,24171608265
2021-11-10,24278784580
2021-11-11,24509883509
2021-11-12,24030939352
2021-11-15,24225196422
2021-11-16,23870174879
2021-11-17,23816586722
2021-11-18,23612281872
2021-11-19,23337642565
2021-11-22,23655822249
2021-11-23,24282133840
2021-11-24,23953906375
2021-11-26,23193624392
2021-11-29,22979271762
2021-11-30,22138607542
2021-12-01,21760141180
2021-12-02,22460136487
2021-12-03,22319467573
2021-12-06,22664441337
2021-12-07,22858698408
2021-12-08,22945779163
2021-12-09,22851999888
2021-12-10,22825205809
2021-12-13,22520423164
2021-12-14,22791713211
2021-12-15,22764919132
2021-12-16,23143385494
2021-12-17,22674489116
2021-12-20,22138607542
2021-12-21,22620900959
2021-12-22,22651044297
2021-12-23,22865396927
2021-12-27,23056304738
2021-12-28,23156782533
2021-12-29,23300800706
2021-12-30,23150084014
2021-12-31,22941992000
2022-01-03,23098173000
2022-01-04,23536809000
2022-01-05,23380628000
2022-01-06,23759450000
2022-01-07,23945538000
2022-01-10,23872432000
2022-01-11,24058520000
2022-01-12,24031935999
2022-01-13,24061843000
2022-01-14,24075135000
2022-01-18,23699635999
2022-01-19,23413857999
2022-01-20,23626530000
2022-01-21,23035035999
2022-01-24,23453734000
2022-01-25,23387274000
2022-01-26,23337429000
2022-01-27,23217801000
2022-01-28,23659760000
2022-01-31,23882401000
2022-02-01,23965476000
2022-02-02,24297776000
2022-02-03,23988737000
2022-02-04,23433796000
2022-02-07,23337429000
2022-02-08,24178148000
2022-02-09,24264546000
2022-02-10,24244607999
2022-02-11,23772742000
2022-02-14,23148018000
2022-02-15,23596623000
2022-02-16,23666406000
2022-02-17,23467026000
2022-02-18,23437119000
2022-02-22,23364013000
2022-02-23,23064943000
2022-02-24,22423604000
2022-02-25,23506902000
2022-02-28,23088204000
2022-03-01,22094627000
2022-03-02,22988514000
2022-03-03,23018421000
2022-03-04,22420281000
2022-03-07,21725774000
2022-03-08,21905216000
2022-03-09,22559847000
2022-03-10,22217578000
2022-03-11,22247485000
2022-03-14,22430250000
2022-03-15,22626307000
2022-03-16,23174602000
2022-03-17,23373982000
2022-03-18,23543455000
2022-03-21,23762773000
2022-03-22,23852494000
2022-03-23,23553424000
2022-03-24,23805972000
2022-03-25,24161532999
2022-03-28,24058520000
2022-03-29,24384174000
2022-03-30,24430696000
2022-03-31,23510594000
2022-04-01,23749596000
2022-04-04,23251948000
2022-04-05,23399278000
2022-04-06,23549882000
2022-04-07,23720130000
2022-04-08,24270162000
2022-04-11,24266888000
2022-04-12,24361834000
2022-04-13,24669590000
2022-04-14,24538630000
2022-04-18,24571370000
2022-04-19,24054078000
2022-04-20,24440410000
2022-04-21,23936214000
2022-04-22,23412374000
2022-04-25,23376360000
2022-04-26,22898356000
2022-04-27,22914726000
2022-04-28,23333798000
2022-04-29,22895082000
2022-05-02,22950740000
2022-05-03,23137358000
2022-05-04,23985324000
2022-05-05,23576074000
2022-05-06,23608814000
2022-05-09,23179920000
2022-05-10,22924548000
2022-05-11,22852520000
2022-05-12,22623340000
2022-05-13,22770670000
2022-05-16,22675724000
2022-05-17,23238852000
2022-05-18,22512024000
2022-05-19,22079856000
2022-05-20,21867046000
2022-05-23,22469462000
2022-05-24,22574230000
2022-05-25,22868890000
2022-05-26,23147180000
2022-05-27,23801980000
2022-05-31,23739774000
2022-06-01,23337072000
2022-06-02,23556430000
2022-06-03,23533512000
2022-06-06,23824898000
2022-06-07,24040982000
2022-06-08,23504046000
2022-06-09,22845972000
2022-06-10,22354872000
2022-06-13,21637866000
2022-06-14,21804840000
2022-06-15,21945622000
2022-06-16,21074738000
2022-06-17,21068190000
2022-06-21,21303917999
2022-06-22,21356302000
2022-06-23,20563994000
2022-06-24,21506906000
2022-06-27,21533098000
2022-06-28,21431603999
2022-06-29,21258082000
2022-06-30,21075003000
2022-07-01,21335904000
2022-07-05,20942942000
2022-07-06,21062119000
2022-07-07,21310136000
2022-07-08,21152307000
2022-07-11,20968710000
2022-07-12,20913953000
2022-07-13,20665936000
2022-07-14,19854244000
2022-07-15,20289079000
2022-07-18,19941211000
2022-07-19,20446908000
2022-07-20,20385709000
2022-07-21,20311626000
2022-07-22,20543538000
2022-07-25,20868859000
2022-07-26,20730356000
2022-07-27,20723914000
2022-07-28,20243985000
2022-07-29,20765787000
2022-08-01,20430803000
2022-08-02,20279416000
2022-08-03,20437245000
2022-08-04,20334173000
2022-08-05,20665936000
2022-08-08,20807660000
2022-08-09,21181296000
2022-08-10,21522721999
2022-08-11,21793286000
2022-08-12,22212015999
2022-08-15,22186248000
2022-08-16,22447149000
2022-08-17,22347298000
2022-08-18,22482580000
2022-08-19,22163701000
2022-08-22,21661225000
2022-08-23,21635457000
2022-08-24,21593584000
2022-08-25,21799728000
2022-08-26,21323020000
2022-08-29,21171633000
2022-08-30,20952605000
2022-08-31,20714251000
2022-09-01,20988036000
2022-09-02,20933279000
2022-09-06,20936500000
2022-09-07,21178075000
2022-09-08,21377777000
2022-09-09,21587142000
2022-09-12,21838380000
2022-09-13,21361671999
2022-09-14,21149086000
2022-09-15,21161970000
2022-09-16,21049235000
2022-09-19,21200621999
2022-09-20,20923615999
2022-09-21,20314847000
2022-09-22,20095819000
2022-09-23,19944432000
2022-09-26,19528923000
2022-09-27,19960537000
2022-09-28,20311626000
2022-09-29,20179565000
2022-09-30,19517990701
2022-10-03,20031622035
2022-10-04,20784737918
2022-10-05,20721715668
2022-10-06,20431813320
2022-10-07,20179724321
2022-10-10,20104097622
2022-10-11,20236444346
2022-10-12,20063133160
2022-10-13,20961200216
2022-10-14,20403453308
2022-10-17,20803644592
2022-10-18,21049431366
2022-10-19,21427564864
2022-10-20,20674448981
2022-10-21,21172324753
2022-10-24,21846662823
2022-10-25,21897080623
2022-10-26,21821453924
2022-10-27,22136565172
2022-10-28,22738427655
2022-10-31,22817205467
2022-11-01,23236303427
2022-11-02,22804601017
2022-11-03,22946401079
2022-11-04,23252058989
2022-11-07,23308779014
2022-11-08,23160676728
2022-11-09,22659649843
2022-11-10,23412765726
2022-11-11,23201641190
2022-11-14,22785694342
2022-11-15,22965307754
2022-11-16,22968458866
2022-11-17,23028330003
2022-11-18,23220547865
2022-11-21,23201641190
2022-11-22,23554565788
2022-11-23,23800352561
2022-11-25,23939001510
2022-11-28,23652250274
2022-11-29,23894885935
2022-11-30,24065046009
2022-12-01,23831863686
2022-12-02,23898037048
2022-12-05,23532508000
2022-12-06,23645948049
2022-12-07,23494694650
2022-12-08,23586076912
2022-12-09,23519903550
2022-12-12,23639645824
2022-12-13,23879130373
2022-12-14,23699516962
2022-12-15,23302476789
2022-12-16,23384405714
2022-12-19,23211094527
2022-12-20,23586076912
2022-12-21,23954757072
2022-12-22,23753085874
2022-12-23,23989419310
2022-12-27,24140672709
2022-12-28,23847619248
2022-12-29,24068197122
2022-12-30,23894885935
2023-01-03,23659900000
2023-01-04,24121479999
2023-01-05,24203120000
2023-01-06,24774600000
2023-01-09,24130900000
2023-01-10,23926800000
2023-01-11,23857720000
2023-01-12,23942500000
2023-01-13,24077520000
2023-01-17,23851439999
2023-01-18,23584540000
2023-01-19,23333340000
2023-01-20,23565700000
2023-01-23,23901680000
2023-01-24,23986460000
2023-01-25,24206260000
2023-01-26,24391520000
2023-01-27,24061820000
2023-01-30,24036700000
2023-01-31,24369540000
2023-02-01,23873420000
2023-02-02,23371020000
2023-02-03,23477780000
2023-02-06,23625360000
2023-02-07,23945640000
2023-02-08,23948780000
2023-02-09,23964479999
2023-02-10,24243939999
2023-02-13,24642720000
2023-02-14,24360120000
2023-02-15,24429200000
2023-02-16,24331860000
2023-02-17,24633300000
2023-02-21,24297320000
2023-02-22,24225100000
2023-02-23,24243939999
2023-02-24,24482580000
2023-02-27,24441760000
2023-02-28,24579920000
2023-03-01,24347560000
2023-03-02,24287900000
2023-03-03,24338140000
