,DVN
2018-07-17,21643280000
2018-07-18,21481250000
2018-07-19,21672740000
2018-07-20,21672740000
2018-07-23,21707110000
2018-07-24,21878960000
2018-07-25,22227570000
2018-07-26,22168650000
2018-07-27,21874050000
2018-07-30,22124460000
2018-07-31,22099910000
2018-08-01,21343770000
2018-08-02,21574540000
2018-08-03,21137550000
2018-08-06,21432150000
2018-08-07,21333950000
2018-08-08,20950970000
2018-08-09,20656370000
2018-08-10,21034440000
2018-08-13,20656370000
2018-08-14,20823310000
2018-08-15,19875680000
2018-08-16,19973880000
2018-08-17,19934600000
2018-08-20,20150640000
2018-08-21,20548350000
2018-08-22,20970610000
2018-08-23,20877320000
2018-08-24,20946060000
2018-08-27,21054080000
2018-08-28,20872410000
2018-08-29,21093360000
2018-08-30,21176830000
2018-08-31,21078630000
2018-09-04,20793850000
2018-09-05,20479610000
2018-09-06,19949330000
2018-09-07,19870770000
2018-09-10,19890410000
2018-09-11,20371590000
2018-09-12,20597450000
2018-09-13,20072080000
2018-09-14,19477970000
2018-09-17,19055710000
2018-09-18,19311030000
2018-09-19,19576170000
2018-09-20,19694010000
2018-09-21,19910050000
2018-09-24,20401050000
2018-09-25,20332310000
2018-09-26,19482880000
2018-09-27,19335580000
2018-09-28,19610540000
2018-10-01,18451800000
2018-10-02,18295740000
2018-10-03,18658350000
2018-10-04,18424260000
2018-10-05,18378360000
2018-10-08,17800020000
2018-10-09,18135090000
2018-10-10,17120699999
2018-10-11,16542360000
2018-10-12,16813170000
2018-10-15,16574490000
2018-10-16,17019720000
2018-10-17,16524000000
2018-10-18,16110900000
2018-10-19,16037459999
2018-10-22,16005329999
2018-10-23,15482069999
2018-10-24,14747670000
2018-10-25,15078150000
2018-10-26,14862420000
2018-10-29,14219820000
2018-10-30,14834880000
2018-10-31,14871600000
2018-11-01,15082740000
2018-11-02,14816520000
2018-11-05,15192900000
2018-11-06,15114870000
2018-11-07,15541740000
2018-11-08,15018480000
2018-11-09,15151590000
2018-11-12,14481450000
2018-11-13,14183100000
2018-11-14,14017860000
2018-11-15,14054580000
2018-11-16,13568040000
2018-11-19,13595580000
2018-11-20,12594960000
2018-11-21,13095270000
2018-11-23,12351690000
2018-11-26,12452670000
2018-11-27,12213990000
2018-11-28,12333330000
2018-11-29,12351690000
2018-11-30,12406770000
2018-12-03,13205430000
2018-12-04,12930030000
2018-12-06,12737250000
2018-12-07,12484800000
2018-12-10,12057930000
2018-12-11,12278250000
2018-12-12,12521520000
2018-12-13,12333330000
2018-12-14,11860560000
2018-12-17,11709090000
2018-12-18,11204190000
2018-12-19,10947150000
2018-12-20,10332090000
2018-12-21,10056690000
2018-12-24,9629820000
2018-12-26,10423890000
2018-12-27,10511100000
2018-12-28,10309140000
2018-12-31,9635668012
2019-01-02,9922087602
2019-01-03,10054610099
2019-01-04,10503476621
2019-01-07,10836920324
2019-01-08,10922418709
2019-01-09,11042116448
2019-01-10,11238762734
2019-01-11,11268687169
2019-01-14,11187463703
2019-01-15,11285786846
2019-01-16,11067765964
2019-01-17,11281511927
2019-01-18,11602130871
2019-01-22,11384109989
2019-01-23,11251587492
2019-01-24,11371285231
2019-01-25,11649154983
2019-01-28,11328536039
2019-01-29,11478158213
2019-01-30,11828701592
2019-01-31,11392659827
2019-02-01,11546556921
2019-02-04,11610680710
2019-02-05,11482433132
2019-02-06,11448233778
2019-02-07,10815545727
2019-02-08,10653098795
2019-02-11,10875394597
2019-02-12,11097690398
2019-02-13,11503807728
2019-02-14,11683354337
2019-02-15,12149320536
2019-02-19,12102296425
2019-02-20,12940180600
2019-02-21,12760633991
2019-02-22,12675135605
2019-02-25,12606736897
2019-02-26,12649486090
2019-02-27,12773458748
2019-02-28,12615286736
2019-03-01,12888881568
2019-03-04,12585362301
2019-03-05,12512688674
2019-03-06,12277568114
2019-03-07,11995423443
2019-03-08,11418309343
2019-03-11,11884275542
2019-03-12,12294667791
2019-03-13,12538338189
2019-03-14,12611011817
2019-03-15,12670860686
2019-03-18,13042778662
2019-03-19,12927355842
2019-03-20,13359122687
2019-03-21,13530119457
2019-03-22,12970105034
2019-03-25,13175301159
2019-03-26,13508744861
2019-03-27,13393322041
2019-03-28,13628442600
2019-03-29,13491645184
2019-04-01,13089100000
2019-04-02,12952150000
2019-04-03,12744650000
2019-04-04,12869150000
2019-04-05,13363000000
2019-04-08,13292450000
2019-04-09,12889900000
2019-04-10,13031000000
2019-04-11,12939700000
2019-04-12,13894199999
2019-04-15,13516550000
2019-04-16,13624450000
2019-04-17,13782150000
2019-04-18,13923249999
2019-04-22,14591399999
2019-04-23,14359000000
2019-04-24,14313350000
2019-04-25,13919100000
2019-04-26,13566350000
2019-04-29,13578800000
2019-04-30,13338100000
2019-05-01,13213600000
2019-05-02,12831800000
2019-05-03,12972900000
2019-05-06,13068350000
2019-05-07,12885750000
2019-05-08,13084950000
2019-05-09,12968750000
2019-05-10,12993650000
2019-05-13,12416800000
2019-05-14,12765400000
2019-05-15,12835950000
2019-05-16,12989500000
2019-05-17,12703150000
2019-05-20,12462450000
2019-05-21,12914800000
2019-05-22,12163650000
2019-05-23,11275550000
2019-05-24,11200850000
2019-05-28,11039000000
2019-05-29,11142750000
2019-05-30,10698700000
2019-05-31,10441400000
2019-06-03,10586650000
2019-06-04,10785850000
2019-06-05,10574200000
2019-06-06,10636450000
2019-06-07,10661350000
2019-06-10,10839800000
2019-06-11,10831500000
2019-06-12,10574200000
2019-06-13,10839800000
2019-06-14,10694550000
2019-06-17,10956000000
2019-06-18,11163500000
2019-06-19,11167650000
2019-06-20,11649050000
2019-06-21,11719600000
2019-06-24,11586800000
2019-06-25,11586800000
2019-06-26,11922950000
2019-06-27,11744500000
2019-06-28,11835800000
2019-07-01,11473300000
2019-07-02,10933380000
2019-07-03,10925440000
2019-07-05,11076300000
2019-07-08,11092180000
2019-07-09,11147760000
2019-07-10,11449480000
2019-07-11,11378020000
2019-07-12,11374050000
2019-07-15,10977050000
2019-07-16,10639600000
2019-07-17,10294210000
2019-07-18,10202900000
2019-07-19,10456980000
2019-07-22,10484770000
2019-07-23,10405370000
2019-07-24,10524470000
2019-07-25,10151290000
2019-07-26,10139380000
2019-07-29,10131440000
2019-07-30,10671360000
2019-07-31,10719000000
2019-08-01,9988520000
2019-08-02,9936910000
2019-08-05,9551820000
2019-08-06,9615340000
2019-08-07,9591520000
2019-08-08,9702680000
2019-08-09,9547850000
2019-08-12,9333470000
2019-08-13,9377140000
2019-08-14,8745910000
2019-08-15,8583140000
2019-08-16,8948380000
2019-08-19,9238190000
2019-08-20,9273920000
2019-08-21,9281860000
2019-08-22,9142910000
2019-08-23,8606960000
2019-08-26,8563290000
2019-08-27,8471980000
2019-08-28,8702240000
2019-08-29,8948380000
2019-08-30,8730030000
2019-09-03,8769730000
2019-09-04,9067480000
2019-09-05,9329500000
2019-09-06,9269950000
2019-09-09,9778110000
2019-09-10,9750320000
2019-09-11,9913090000
2019-09-12,9750320000
2019-09-13,9952790000
2019-09-16,11163640000
2019-09-17,10591960000
2019-09-18,10520500000
2019-09-19,10306120000
2019-09-20,10365670000
2019-09-23,10254510000
2019-09-24,9813840000
2019-09-25,9809870000
2019-09-26,9690770000
2019-09-27,9627250000
2019-09-30,9214980000
2019-10-01,8862620000
2019-10-02,8437490000
2019-10-03,8682610000
2019-10-04,8655800000
2019-10-07,8383870000
2019-10-08,8008530000
2019-10-09,8069810000
2019-10-10,7977889999
2019-10-11,8142580000
2019-10-14,8023850000
2019-10-15,8031510000
2019-10-16,7908949999
2019-10-17,7805540000
2019-10-18,7583400000
2019-10-21,7751919999
2019-10-22,7916610000
2019-10-23,8157900000
2019-10-24,8219180000
2019-10-25,8223010000
2019-10-28,8062150000
2019-10-29,8196199999
2019-10-30,7755750000
2019-10-31,7767240000
2019-11-01,8108110000
2019-11-04,8644310000
2019-11-05,8801340000
2019-11-06,8456639999
2019-11-07,8686440000
2019-11-08,8774530000
2019-11-11,8628990000
2019-11-12,8567710000
2019-11-13,8280460000
2019-11-14,8364720000
2019-11-15,8640480000
2019-11-18,8410680000
2019-11-19,8230669999
2019-11-20,8406850000
2019-11-21,8720910000
2019-11-22,8720910000
2019-11-25,8709420000
2019-11-26,8525580000
2019-11-27,8621330000
2019-11-29,8383870000
2019-12-02,8360889999
2019-12-03,8200030000
2019-12-04,8575370000
2019-12-05,8452810000
2019-12-06,8862620000
2019-12-09,8866450000
2019-12-10,8969860000
2019-12-11,8969860000
2019-12-12,9188170000
2019-12-13,8992840000
2019-12-16,9134550000
2019-12-17,9257110000
2019-12-18,9460100000
2019-12-19,9617130000
2019-12-20,9755010000
2019-12-23,10046090000
2019-12-24,10164820000
2019-12-26,10095880000
2019-12-27,9854590000
2019-12-30,9777990000
2019-12-31,9786467693
2020-01-02,9718636958
2020-01-03,9835456557
2020-01-06,9952276156
2020-01-07,9982423149
2020-01-08,9628195978
2020-01-09,9741247203
2020-01-10,9458619141
2020-01-13,9556596869
2020-01-14,9884445421
2020-01-15,9888213795
2020-01-16,9963581279
2020-01-17,9741247203
2020-01-21,9417167025
2020-01-22,9157149208
2020-01-23,9194832950
2020-01-24,9025256113
2020-01-27,8524062349
2020-01-28,8561746091
2020-01-29,8362022261
2020-01-30,8475073485
2020-01-31,8184908675
2020-02-03,7981416470
2020-02-04,8237665913
2020-02-05,8821763908
2020-02-06,8716249432
2020-02-07,8655955445
2020-02-10,8493915356
2020-02-11,8554209343
2020-02-12,8765238296
2020-02-13,8780311792
2020-02-14,8599429833
2020-02-18,8350717138
2020-02-19,8561746091
2020-02-20,8346948764
2020-02-21,7902280613
2020-02-24,7227741638
2020-02-25,6700169256
2020-02-26,6300721595
2020-02-27,5905042308
2020-02-28,6119839635
2020-03-02,6146218254
2020-03-03,5950262798
2020-03-04,6127376384
2020-03-05,6010556785
2020-03-06,5038316251
2020-03-09,3154129171
2020-03-10,3395305118
2020-03-11,3169202668
2020-03-12,2739608014
2020-03-13,3278485519
2020-03-16,2852659239
2020-03-17,2434369707
2020-03-18,2038690420
2020-03-19,2468285074
2020-03-20,2291171489
2020-03-23,2328855230
2020-03-24,2792365252
2020-03-25,2698155898
2020-03-26,2773523381
2020-03-27,2370307346
2020-03-30,2392917591
2020-03-31,2605070000
2020-04-01,2559830000
2020-04-02,2936830000
2020-04-03,3159260000
2020-04-06,3317600000
2020-04-07,3283670000
2020-04-08,3547570000
2020-04-09,3645590000
2020-04-13,3660670000
2020-04-14,3434470000
2020-04-15,3268590000
2020-04-16,3049930000
2020-04-17,3475940000
2020-04-20,3453320000
2020-04-21,3411850000
2020-04-22,3671980000
2020-04-23,3984890000
2020-04-24,3966040000
2020-04-27,4056520000
2020-04-28,4135690000
2020-04-29,4761510000
2020-04-30,4701190000
2020-05-01,4203550000
2020-05-04,4305340000
2020-05-05,4214860000
2020-05-06,4331730000
2020-05-07,4527770000
2020-05-08,4787900000
2020-05-11,4697420000
2020-05-12,4674800000
2020-05-13,4346810000
2020-05-14,4395820000
2020-05-15,4505150000
2020-05-18,4946240000
2020-05-19,4640870000
2020-05-20,4682340000
2020-05-21,4633330000
2020-05-22,4576780000
2020-05-26,4640870000
2020-05-27,4686110000
2020-05-28,4395820000
2020-05-29,4075370000
2020-06-01,4410900000
2020-06-02,4584320000
2020-06-03,4720040000
2020-06-04,4795440000
2020-06-05,5504200000
2020-06-08,5941520000
2020-06-09,5485350000
2020-06-10,5153590000
2020-06-11,4599400000
2020-06-12,4825600000
2020-06-15,4859530000
2020-06-16,5014100000
2020-06-17,4761510000
2020-06-18,4882150000
2020-06-19,4878380000
2020-06-22,4787900000
2020-06-23,4667260000
2020-06-24,4241250000
2020-06-25,4410900000
2020-06-26,4124380000
2020-06-29,4192239999
2020-06-30,4184068962
2020-07-01,4095517238
2020-07-02,4147172411
2020-07-06,4117655169
2020-07-07,3818793100
2020-07-08,3822482756
2020-07-09,3615862066
2020-07-10,3759758618
2020-07-13,3674896549
2020-07-14,3848310342
2020-07-15,3962689652
2020-07-16,3936862066
2020-07-17,3796655169
2020-07-20,3789275859
2020-07-21,4187758617
2020-07-22,4084448273
2020-07-23,4014344824
2020-07-24,3947931031
2020-07-27,3848310342
2020-07-28,3815103445
2020-07-29,3999586204
2020-07-30,3815103445
2020-07-31,3870448273
2020-08-03,3911034480
2020-08-04,4091827583
2020-08-05,4442344824
2020-08-06,4342724135
2020-08-07,4468172410
2020-08-10,4663724134
2020-08-11,4560413790
2020-08-12,4615758617
2020-08-13,4368551721
2020-08-14,4471862066
2020-08-17,4331655169
2020-08-18,4184068962
2020-08-19,4091827583
2020-08-20,3944241376
2020-08-21,3851999997
2020-08-24,3977448273
2020-08-25,4051241376
2020-08-26,3947931031
2020-08-27,3970068962
2020-08-28,4095517238
2020-08-31,4010655169
2020-09-01,4025413790
2020-09-02,3933172411
2020-09-03,3863068962
2020-09-04,3892586204
2020-09-08,3549448273
2020-09-09,3534689652
2020-09-10,3272724135
2020-09-11,3309620687
2020-09-14,3364965515
2020-09-15,3405551721
2020-09-16,3601103445
2020-09-17,3671206894
2020-09-18,3608482756
2020-09-21,3420310342
2020-09-22,3394482756
2020-09-23,3202620687
2020-09-24,3305931032
2020-09-25,3254275859
2020-09-28,3615862066
2020-09-29,3530999997
2020-09-30,3623180000
2020-10-01,3485300000
2020-10-02,3676800000
2020-10-05,3887450000
2020-10-06,3726590000
2020-10-07,3780209999
2020-10-08,3952560000
2020-10-09,3856810000
2020-10-12,3776380000
2020-10-13,3638500000
2020-10-14,3569560000
2020-10-15,3607860000
2020-10-16,3427849999
2020-10-19,3393380000
2020-10-20,3435510000
2020-10-21,3305290000
2020-10-22,3577220000
2020-10-23,3584880000
2020-10-26,3374230000
2020-10-27,3328270000
2020-10-28,3102300000
2020-10-29,3236349999
2020-10-30,3420190000
2020-11-02,3611690000
2020-11-03,3692120000
2020-11-04,3757230000
2020-11-05,3849150000
2020-11-06,3741910000
2020-11-09,4339390000
2020-11-10,4504080000
2020-11-11,4465780000
2020-11-12,4297260000
2020-11-13,4511740000
2020-11-16,4798990000
2020-11-17,5021130000
2020-11-18,4887080000
2020-11-19,5193480000
2020-11-20,5040280000
2020-11-23,5545840000
2020-11-24,5859900000
2020-11-25,5790960000
2020-11-27,5660740000
2020-11-30,5358170000
2020-12-01,5362000000
2020-12-02,5668400000
2020-12-03,5863730000
2020-12-04,6403760000
2020-12-07,6108850000
2020-12-08,6116510000
2020-12-09,6016930000
2020-12-10,6346310000
2020-12-11,6189280000
2020-12-14,5886710000
2020-12-15,6047570000
2020-12-16,6093530000
2020-12-17,6166300000
2020-12-18,5986290000
2020-12-21,5859900000
2020-12-22,5679890000
2020-12-23,5997780000
2020-12-24,5871390000
2020-12-28,5879050000
2020-12-29,5863730000
2020-12-30,6181620000
2020-12-31,10339740000
2021-01-04,10549020000
2021-01-05,11353440000
2021-01-06,11981280000
2021-01-07,12144780000
2021-01-08,11843940000
2021-01-11,11987819999
2021-01-12,12890340000
2021-01-13,12511020000
2021-01-14,13263120000
2021-01-15,12798780000
2021-01-19,13080000000
2021-01-20,13060380000
2021-01-21,12027060000
2021-01-22,11641200000
2021-01-25,11359980000
2021-01-26,11019900000
2021-01-27,11255340000
2021-01-28,11248800000
2021-01-29,10764840000
2021-02-01,10961040000
2021-02-02,11091840000
2021-02-03,11902800000
2021-02-04,11870100000
2021-02-05,11706600000
2021-02-08,12262500000
2021-02-09,12340980000
2021-02-10,12903420000
2021-02-11,12622200000
2021-02-12,13066920000
2021-02-16,13648980000
2021-02-17,14211420000
2021-02-18,13433160000
2021-02-19,13622819999
2021-02-22,13897500000
2021-02-23,14119860000
2021-02-24,14564580000
2021-02-25,13962900000
2021-02-26,14087160000
2021-03-01,14649600000
2021-03-02,14701920000
2021-03-03,14839260000
2021-03-04,15447480000
2021-03-05,16748940000
2021-03-08,16068780000
2021-03-09,15584819999
2021-03-10,15630600000
2021-03-11,16114560000
2021-03-12,15859500000
2021-03-15,16094940000
2021-03-16,15375540000
2021-03-17,15486720000
2021-03-18,14623440000
2021-03-19,14845800000
2021-03-22,14603819999
2021-03-23,14217959999
2021-03-24,14610360000
2021-03-25,14616900000
2021-03-26,14871959999
2021-03-29,14289900000
2021-03-30,14388000000
2021-03-31,14792450000
2021-04-01,15909500000
2021-04-05,15205420000
2021-04-06,15422060000
2021-04-07,15246040000
2021-04-08,15124180000
2021-04-09,14921080000
2021-04-12,14812760000
2021-04-13,14684130000
2021-04-14,15225729999
2021-04-15,15144490000
2021-04-16,14812760000
2021-04-19,14914310000
2021-04-20,14196690000
2021-04-21,14332090000
2021-04-22,14217000000
2021-04-23,14514880000
2021-04-26,14805990000
2021-04-27,14988780000
2021-04-28,16268310000
2021-04-29,16295390000
2021-04-30,15828260000
2021-05-03,15990740000
2021-05-04,15875650000
2021-05-05,17080710000
2021-05-06,17107790000
2021-05-07,17750940000
2021-05-10,17608770000
2021-05-11,17425980000
2021-05-12,17317660000
2021-05-13,16755750000
2021-05-14,17859260000
2021-05-17,18407630000
2021-05-18,17764480000
2021-05-19,17114560000
2021-05-20,17101020000
2021-05-21,17161950000
2021-05-24,17568150000
2021-05-25,17466600000
2021-05-26,17879570000
2021-05-27,18042050000
2021-05-28,17981120000
2021-06-01,20445400000
2021-06-02,20851600000
2021-06-03,21102090000
2021-06-04,21433820000
2021-06-07,20932840000
2021-06-08,20885450000
2021-06-09,20262610000
2021-06-10,19897030000
2021-06-11,19829330000
2021-06-14,19619460000
2021-06-15,20039200000
2021-06-16,19673620000
2021-06-17,18678430000
2021-06-18,18109750000
2021-06-21,19362200000
2021-06-22,19321580000
2021-06-23,19700700000
2021-06-24,20133980000
2021-06-25,20147520000
2021-06-28,19233570000
2021-06-29,18969540000
2021-06-30,19761630000
2021-07-01,20282920000
2021-07-02,19788710000
2021-07-06,18847680000
2021-07-07,18637810000
2021-07-08,18793520000
2021-07-09,19396050000
2021-07-12,19429900000
2021-07-13,19612690000
2021-07-14,18482100000
2021-07-15,18042050000
2021-07-16,17453060000
2021-07-19,16877610000
2021-07-20,17148409999
2021-07-21,17832180000
2021-07-22,17595230000
2021-07-23,17344740000
2021-07-26,18042050000
2021-07-27,17561380000
2021-07-28,17913420000
2021-07-29,18028510000
2021-07-30,17493680000
2021-08-02,17256730000
2021-08-03,17744170000
2021-08-04,17121330000
2021-08-05,18028510000
2021-08-06,18285770000
2021-08-09,18035280000
2021-08-10,18719050000
2021-08-11,18956000000
2021-08-12,19274190000
2021-08-13,18962770000
2021-08-16,18394090000
2021-08-17,18218070000
2021-08-18,17696780000
2021-08-19,17155180000
2021-08-20,17398900000
2021-08-23,18455020000
2021-08-24,19314810000
2021-08-25,19795480000
2021-08-26,19693930000
2021-08-27,20553720000
2021-08-30,20161060000
2021-08-31,20005350000
2021-09-01,19118480000
2021-09-02,19849640000
2021-09-03,19748090000
2021-09-07,19673620000
2021-09-08,19111710000
2021-09-09,19260650000
2021-09-10,19003390000
2021-09-13,19578840000
2021-09-14,19138790000
2021-09-15,20533410000
2021-09-16,20519870000
2021-09-17,20167830000
2021-09-20,19077860000
2021-09-21,19287730000
2021-09-22,20607880000
2021-09-23,22205599999
2021-09-24,22401930000
2021-09-27,23695000000
2021-09-28,23783010000
2021-09-29,24202750000
2021-09-30,23827210000
2021-10-01,24699510000
2021-10-04,26007960000
2021-10-05,26893680000
2021-10-06,25954280000
2021-10-07,25766400000
2021-10-08,26746060000
2021-10-11,26470950000
2021-10-12,26336750000
2021-10-13,26162290000
2021-10-14,26692380000
2021-10-15,26907100000
2021-10-18,27188920000
2021-10-19,27041300000
2021-10-20,27450609999
2021-10-21,26638700000
2021-10-22,27135240000
2021-10-25,27282859999
2021-10-26,27853210000
2021-10-27,26578310000
2021-10-28,27175500000
2021-10-29,26893680000
2021-11-01,28175290000
2021-11-02,28168579999
2021-11-03,28161870000
2021-11-04,28423560000
2021-11-05,29242180000
2021-11-08,29604520000
2021-11-09,29517290000
2021-11-10,28403430000
2021-11-11,28665120000
2021-11-12,28571180000
2021-11-15,28973780000
2021-11-16,29141530000
2021-11-17,28376590000
2021-11-18,29067720000
2021-11-19,27242600000
2021-11-22,27604940000
2021-11-23,29148240000
2021-11-24,30255390000
2021-11-26,28651700000
2021-11-29,29470320000
2021-11-30,28222260000
2021-12-01,27403640000
2021-12-02,27906890000
2021-12-03,28027670000
2021-12-06,28423560000
2021-12-07,30275520000
2021-12-08,30134609999
2021-12-09,28396720000
2021-12-10,29134820000
2021-12-13,27551260000
2021-12-14,27068140000
2021-12-15,26826579999
2021-12-16,27081560000
2021-12-17,26303200000
2021-12-20,25672460000
2021-12-21,27719010000
2021-12-22,28376590000
2021-12-23,28215550000
2021-12-27,29933310000
2021-12-28,29859500000
2021-12-29,29658200000
2021-12-30,29302570000
2021-12-31,28896800000
2022-01-03,29893920000
2022-01-04,31264959999
2022-01-05,30576160000
2022-01-06,31730720000
2022-01-07,32071840000
2022-01-10,31816000000
2022-01-11,32668800000
2022-01-12,32734400000
2022-01-13,32563840000
2022-01-14,33055840000
2022-01-18,33036160000
2022-01-19,32098080000
2022-01-20,31901280000
2022-01-21,30254720000
2022-01-24,31704480000
2022-01-25,33626560000
2022-01-26,33974240000
2022-01-27,33941440000
2022-01-28,33816800000
2022-01-31,33173920000
2022-02-01,34479360000
2022-02-02,34925440000
2022-02-03,34774560000
2022-02-04,34682720000
2022-02-07,34499040000
2022-02-08,33580640000
2022-02-09,34190720000
2022-02-10,34256320000
2022-02-11,35496160000
2022-02-14,34282560000
2022-02-15,33731520000
2022-02-16,35325600000
2022-02-17,36244000000
2022-02-18,35935680000
2022-02-22,34551520000
2022-02-23,35128800000
2022-02-24,34604000000
2022-02-25,36211200000
2022-02-28,39064800000
2022-03-01,38868000000
2022-03-02,38474400000
2022-03-03,38605600000
2022-03-04,39077920000
2022-03-07,39287840000
2022-03-08,39018880000
2022-03-09,38664640000
2022-03-10,39733920000
2022-03-11,38467840000
2022-03-14,34564640000
2022-03-15,34774560000
2022-03-16,34413760000
2022-03-17,37733120000
2022-03-18,38225120000
2022-03-21,40304640000
2022-03-22,39773280000
2022-03-23,40455520000
2022-03-24,40370240000
2022-03-25,41000000000
2022-03-28,39655200000
2022-03-29,39694560000
2022-03-30,39727360000
2022-03-31,38552760000
2022-04-01,39348200000
2022-04-04,39674200000
2022-04-05,38122440000
2022-04-06,38037680000
2022-04-07,39269960000
2022-04-08,40665240000
2022-04-11,39139560000
2022-04-12,40593520000
2022-04-13,41565000000
2022-04-14,40789120000
2022-04-18,41428080000
2022-04-19,41076000000
2022-04-20,42125720000
2022-04-21,39869800000
2022-04-22,37861640000
2022-04-25,36629360000
2022-04-26,36772800000
2022-04-27,37861640000
2022-04-28,39048280000
2022-04-29,37926840000
2022-05-02,38044200000
2022-05-03,41910560000
2022-05-04,44166480000
2022-05-05,43781800000
2022-05-06,45437880000
2022-05-09,40437040000
2022-05-10,41571520000
2022-05-11,42171360000
2022-05-12,42125720000
2022-05-13,44792400000
2022-05-16,46285480000
2022-05-17,47322160000
2022-05-18,45587840000
2022-05-19,45320520000
2022-05-20,45587840000
2022-05-23,46331120000
2022-05-24,45894280000
2022-05-25,46904880000
2022-05-26,48124120000
2022-05-27,49421600000
2022-05-31,48834800000
2022-06-01,49864960000
2022-06-02,49754120000
2022-06-03,50217040000
2022-06-06,50236600000
2022-06-07,50882080000
2022-06-08,50810360000
2022-06-09,50758200000
2022-06-10,48287120000
2022-06-13,45144480000
2022-06-14,46024680000
2022-06-15,44635919999
2022-06-16,41252040000
2022-06-17,37829040000
2022-06-21,39485120000
2022-06-22,37522600000
2022-06-23,35690480000
2022-06-24,35058040000
2022-06-27,37679080000
2022-06-28,38767920000
2022-06-29,36394640000
2022-06-30,35766390000
2022-07-01,35766390000
2022-07-05,33676610000
2022-07-06,33099000000
2022-07-07,34831830000
2022-07-08,35357520000
2022-07-11,34604680000
2022-07-12,33702570000
2022-07-13,34130910000
2022-07-14,33371580000
2022-07-15,34208790000
2022-07-18,35448380000
2022-07-19,37129290000
2022-07-20,37434320000
2022-07-21,36473800000
2022-07-22,35818310000
2022-07-25,37622530000
2022-07-26,36837240000
2022-07-27,38667420000
2022-07-28,39180130000
2022-07-29,40789650000
2022-08-01,39958930000
2022-08-02,39348870000
2022-08-03,36798300000
2022-08-04,35364010000
2022-08-05,36765850000
2022-08-08,37330480000
2022-08-09,38316960000
2022-08-10,38972450000
2022-08-11,41834539999
2022-08-12,42541950000
2022-08-15,41256930000
2022-08-16,41263420000
2022-08-17,41626860000
2022-08-18,44080080000
2022-08-19,44462990000
2022-08-22,44404580000
2022-08-23,46001120000
2022-08-24,47020050000
2022-08-25,47844280000
2022-08-26,47227730000
2022-08-29,48116860000
2022-08-30,46130920000
2022-08-31,45832380000
2022-09-01,44235840000
2022-09-02,45650660000
2022-09-06,45131460000
2022-09-07,44365640000
2022-09-08,44722590000
2022-09-09,44462990000
2022-09-12,46202310000
2022-09-13,44826429999
2022-09-14,46838330000
2022-09-15,45092520000
2022-09-16,43366179999
2022-09-19,42769100000
2022-09-20,42262880000
2022-09-21,41847520000
2022-09-22,40964880000
2022-09-23,37440810000
2022-09-26,35811820000
2022-09-27,36454330000
2022-09-28,38972450000
2022-09-29,39569530000
2022-09-30,39264890000
2022-10-03,42660490000
2022-10-04,45102709999
2022-10-05,46284640000
2022-10-06,47172720000
2022-10-07,47042120000
2022-10-10,45938550000
2022-10-11,44776209999
2022-10-12,45318200000
2022-10-13,47179250000
2022-10-14,44417060000
2022-10-17,45579400000
2022-10-18,45559810000
2022-10-19,46976820000
2022-10-20,46807040000
2022-10-21,48511370000
2022-10-24,49131720000
2022-10-25,49308030000
2022-10-26,50228760000
2022-10-27,49993680000
2022-10-28,49634530000
2022-10-31,50509550000
2022-11-01,50476900000
2022-11-02,44038320000
2022-11-03,46186690000
2022-11-04,46676440000
2022-11-07,47042120000
2022-11-08,47009470000
2022-11-09,43594280000
2022-11-10,45043940000
2022-11-11,46885400000
2022-11-14,46689500000
2022-11-15,48073860000
2022-11-16,46585020000
2022-11-17,46356470000
2022-11-18,45461860000
2022-11-21,43875070000
2022-11-22,44776209999
2022-11-23,44273400000
2022-11-25,44632550000
2022-11-28,43444090000
2022-11-29,44077500000
2022-11-30,44743560000
2022-12-01,44586840000
2022-12-02,44704379999
2022-12-05,43457150000
2022-12-06,41876890000
2022-12-07,41955250000
2022-12-08,41465500000
2022-12-09,38931860000
2022-12-12,39885240000
2022-12-13,40472940000
2022-12-14,40433760000
2022-12-15,40211740000
2022-12-16,39232240000
2022-12-19,38696780000
2022-12-20,38762080000
2022-12-21,40329280000
2022-12-22,39251830000
2022-12-23,40819030000
2022-12-27,41295720000
2022-12-28,39761170000
2022-12-29,39859120000
2022-12-30,40166030000
2023-01-03,37487400000
2023-01-04,37990500000
2023-01-05,38809650000
2023-01-06,39493350000
2023-01-09,40119000000
2023-01-10,40718850000
2023-01-11,40538250000
2023-01-12,41299350000
2023-01-13,41015550000
2023-01-17,40951050000
2023-01-18,40389900000
2023-01-19,41331600000
2023-01-20,41763750000
2023-01-23,42415200000
2023-01-24,41260650000
2023-01-25,41389650000
2023-01-26,42389400000
2023-01-27,42099150000
2023-01-30,40209300000
2023-01-31,40789800000
2023-02-01,39919050000
2023-02-02,39312750000
2023-02-03,39248250000
2023-02-06,38790300000
2023-02-07,40125450000
2023-02-08,39557850000
2023-02-09,38893500000
2023-02-10,40983300000
2023-02-13,40996200000
2023-02-14,41241300000
2023-02-15,36913350000
2023-02-16,35939400000
2023-02-17,34397850000
2023-02-21,34655850000
2023-02-22,34565550000
2023-02-23,35475000000
2023-02-24,35475000000
2023-02-27,35165400000
2023-02-28,34778400000
2023-03-01,35307300000
2023-03-02,35926500000
2023-03-03,36552150000
