,WEN
2019-01-28,4016773280
2019-01-29,3945292240
2019-01-30,3998326560
2019-01-31,3993714880
2019-02-01,3984491520
2019-02-04,4025996640
2019-02-05,4049055039
2019-02-06,4065195920
2019-02-07,4083642640
2019-02-08,4090560159
2019-02-11,4069807599
2019-02-12,4083642640
2019-02-13,4081336800
2019-02-14,4127453599
2019-02-15,4150512000
2019-02-19,4125147760
2019-02-20,4074419280
2019-02-21,4097477680
2019-02-22,4085948479
2019-02-25,3926845520
2019-02-26,3947598080
2019-02-27,4007549920
2019-02-28,3996020719
2019-03-01,3984491520
2019-03-04,3984491520
2019-03-05,3993714880
2019-03-06,3848446960
2019-03-07,3793106800
2019-03-08,3915316320
2019-03-11,3832306080
2019-03-12,3795412640
2019-03-13,3848446960
2019-03-14,3873811200
2019-03-15,3834611920
2019-03-18,3855364479
2019-03-19,3816165200
2019-03-20,3760825039
2019-03-21,3841529440
2019-03-22,3797718479
2019-03-25,3903787120
2019-03-26,3915316320
2019-03-27,3989103200
2019-03-28,4076725120
2019-03-29,4125147760
2019-04-01,4116936780
2019-04-02,4146970550
2019-04-03,4153901420
2019-04-04,4204727800
2019-04-05,4216279250
2019-04-08,4165452870
2019-04-09,4156211709
2019-04-10,4156211709
2019-04-11,4248623310
2019-04-12,4260174760
2019-04-15,4290208530
2019-04-16,4304070270
2019-04-17,4341034910
2019-04-18,4366448100
2019-04-22,4317932010
2019-04-23,4299449690
2019-04-24,4271726209
2019-04-25,4331793750
2019-04-26,4334104040
2019-04-29,4322552590
2019-04-30,4299449690
2019-05-01,4301759980
2019-05-02,4255554180
2019-05-03,4257864470
2019-05-06,4294829110
2019-05-07,4267105629
2019-05-08,4435756800
2019-05-09,4345655490
2019-05-10,4354896650
2019-05-13,4304070270
2019-05-14,4274036500
2019-05-15,4311001140
2019-05-16,4324862880
2019-05-17,4327173170
2019-05-20,4301759980
2019-05-21,4382620130
2019-05-22,4410343610
2019-05-23,4391861290
2019-05-24,4382620130
2019-05-28,4283277660
2019-05-29,4250933599
2019-05-30,4257864470
2019-05-31,4248623310
2019-06-03,4304070270
2019-06-04,4456549410
2019-06-05,4486583180
2019-06-06,4567443330
2019-06-07,4592856520
2019-06-10,4505065500
2019-06-11,4488893470
2019-06-12,4477342020
2019-06-13,4500444920
2019-06-14,4481962600
2019-06-17,4463480280
2019-06-18,4486583180
2019-06-19,4509686080
2019-06-20,4514306660
2019-06-21,4475031730
2019-06-24,4424205350
2019-06-25,4498134630
2019-06-26,4505065500
2019-06-27,4502755210
2019-06-28,4523547820
2019-07-01,4418345450
2019-07-02,4489869580
2019-07-03,4566008170
2019-07-05,4570622630
2019-07-08,4536014180
2019-07-09,4531399720
2019-07-10,4503712960
2019-07-11,4485255120
2019-07-12,4510634650
2019-07-15,4436803290
2019-07-16,4432188830
2019-07-17,4409116530
2019-07-18,4452953900
2019-07-19,4420652680
2019-07-22,4346821320
2019-07-23,4328363480
2019-07-24,4328363480
2019-07-25,4351435780
2019-07-26,4372200850
2019-07-29,4291447800
2019-07-30,4263761040
2019-07-31,4196851370
2019-08-01,4180700760
2019-08-02,4173779070
2019-08-05,4076875410
2019-08-06,4176086300
2019-08-07,4517556340
2019-08-08,4605231080
2019-08-09,4577544320
2019-08-12,4499098500
2019-08-13,4536014180
2019-08-14,4542935870
2019-08-15,4566008170
2019-08-16,4602923850
2019-08-19,4713670890
2019-08-20,4769044410
2019-08-21,4803652860
2019-08-22,4889020370
2019-08-23,4863640840
2019-08-26,4967466190
2019-08-27,4953622810
2019-08-28,4999767410
2019-08-29,5108207220
2019-08-30,5075906000
2019-09-03,5034375860
2019-09-04,5133586750
2019-09-05,5258177170
2019-09-06,5163580740
2019-09-09,5064369850
2019-09-10,4547550330
2019-09-11,4526785260
2019-09-12,4533706950
2019-09-13,4480640660
2019-09-16,4512941880
2019-09-17,4635225070
2019-09-18,4639839530
2019-09-19,4741357650
2019-09-20,4789809480
2019-09-23,4722899810
2019-09-24,4658297370
2019-09-25,4655990140
2019-09-26,4621381690
2019-09-27,4616767230
2019-09-30,4544271180
2019-10-01,4560192050
2019-10-02,4530624720
2019-10-03,4610229070
2019-10-04,4705754290
2019-10-07,4573838510
2019-10-08,4546545590
2019-10-09,4573838510
2019-10-10,4546545590
2019-10-11,4726223980
2019-10-14,4810377150
2019-10-15,4753516900
2019-10-16,4833121250
2019-10-17,4864962990
2019-10-18,4912725600
2019-10-21,4910451190
2019-10-22,4924097650
2019-10-23,4880883860
2019-10-24,4849042120
2019-10-25,4851316530
2019-10-28,4760340130
2019-10-29,4785358640
2019-10-30,4810377150
2019-10-31,4817200380
2019-11-01,4714851930
2019-11-04,4676186960
2019-11-05,4739870440
2019-11-06,4723949570
2019-11-07,4771712180
2019-11-08,4696656650
2019-11-11,4730772800
2019-11-12,4698931060
2019-11-13,4758065720
2019-11-14,4755791310
2019-11-15,4685284600
2019-11-18,4653442860
2019-11-19,4687559010
2019-11-20,4710303110
2019-11-21,4628424350
2019-11-22,4758065720
2019-11-25,4887707090
2019-11-26,4903627960
2019-11-27,4958213800
2019-11-29,4876335040
2019-12-02,5001427590
2019-12-03,4864962990
2019-12-04,4874060630
2019-12-05,4889981500
2019-12-06,4903627960
2019-12-09,4935469700
2019-12-10,4887707090
2019-12-11,4892255910
2019-12-12,4892255910
2019-12-13,4967311440
2019-12-16,5028720510
2019-12-17,5087855170
2019-12-18,5003702000
2019-12-19,5028720510
2019-12-20,5062836660
2019-12-23,5008250820
2019-12-24,5042366970
2019-12-26,5035543740
2019-12-27,5040092560
2019-12-30,4953491280
2019-12-31,4964667930
2020-01-02,4993727220
2020-01-03,5002668540
2020-01-06,4946785290
2020-01-07,4908784680
2020-01-08,4855136760
2020-01-09,4866313410
2020-01-10,4832783460
2020-01-13,4772429550
2020-01-14,4788076860
2020-01-15,4823842140
2020-01-16,4808194830
2020-01-17,4848430770
2020-01-21,4841724780
2020-01-22,4915490670
2020-01-23,4962432600
2020-01-24,4937843970
2020-01-27,4931137980
2020-01-28,4870784070
2020-01-29,4924431990
2020-01-30,4897608030
2020-01-31,4843960110
2020-02-03,4902078690
2020-02-04,5000433210
2020-02-05,4980315240
2020-02-06,4895372700
2020-02-07,4904314020
2020-02-10,4953491280
2020-02-11,5025021840
2020-02-12,5114435040
2020-02-13,5121141030
2020-02-14,5121141030
2020-02-18,5188200930
2020-02-19,5210554230
2020-02-20,5275378800
2020-02-21,5351380020
2020-02-24,5228436870
2020-02-25,5132317680
2020-02-26,4893137370
2020-02-27,4488542640
2020-02-28,4220303040
2020-03-02,4385717460
2020-03-03,4282892280
2020-03-04,4481836650
2020-03-05,4307480910
2020-03-06,4289598270
2020-03-09,4168890449
2020-03-10,4428188730
2020-03-11,4028064660
2020-03-12,3491585460
2020-03-13,3755354400
2020-03-16,2760632550
2020-03-17,2347096500
2020-03-18,1669791510
2020-03-19,2382861780
2020-03-20,2445451020
2020-03-23,2552746860
2020-03-24,3142873980
2020-03-25,3223345860
2020-03-26,3118285350
2020-03-27,3145109310
2020-03-30,3340151310
2020-03-31,3320070240
2020-04-01,3117028310
2020-04-02,2978692050
2020-04-03,2913986380
2020-04-06,3221896120
2020-04-07,3324532700
2020-04-08,3578892920
2020-04-09,3786397309
2020-04-13,3697148110
2020-04-14,3831021910
2020-04-15,3735079019
2020-04-16,3855565440
2020-04-17,4105463199
2020-04-20,4029601379
2020-04-21,3886802660
2020-04-22,4078688440
2020-04-23,4067532290
2020-04-24,4219255930
2020-04-27,4420066630
2020-04-28,4415604170
2020-04-29,4560634120
2020-04-30,4431222780
2020-05-01,4341973580
2020-05-04,4301811440
2020-05-05,4196943629
2020-05-06,4509315830
2020-05-07,4569559040
2020-05-08,4783757120
2020-05-11,4712357760
2020-05-12,4636495940
2020-05-13,4435685240
2020-05-14,4605258720
2020-05-15,4654345780
2020-05-18,4589640110
2020-05-19,4489234760
2020-05-20,4565096580
2020-05-21,4654345780
2020-05-22,4654345780
2020-05-26,4618646100
2020-05-27,4859618940
2020-05-28,4736901290
2020-05-29,4743594980
2020-06-01,4886393700
2020-06-02,4895318620
2020-06-03,4948868140
2020-06-04,4895318620
2020-06-05,5098360550
2020-06-08,5053735950
2020-06-09,5140753920
2020-06-10,4962255520
2020-06-11,4721282680
2020-06-12,4850694020
2020-06-15,4879700010
2020-06-16,4917630920
2020-06-17,4868543860
2020-06-18,4919862150
2020-06-19,4877468780
2020-06-22,4897549850
2020-06-23,4888624930
2020-06-24,4739132520
2020-06-25,4669964390
2020-06-26,4698970380
2020-06-29,4849825620
2020-06-30,4876694460
2020-07-01,4984169820
2020-07-02,4901324230
2020-07-06,5091645180
2020-07-07,4916997720
2020-07-08,4972974470
2020-07-09,4843108410
2020-07-10,4923714930
2020-07-13,4798327010
2020-07-14,4863260040
2020-07-15,5026712150
2020-07-16,4977452610
2020-07-17,5017755870
2020-07-20,4988647960
2020-07-21,5107318670
2020-07-22,5228228450
2020-07-23,5176729840
2020-07-24,5250619150
2020-07-27,5333464740
2020-07-28,5129709370
2020-07-29,5246141010
2020-07-30,5183447050
2020-07-31,5190164260
2020-08-03,5161056350
2020-08-04,5331225670
2020-08-05,5013277730
2020-08-06,4981930750
2020-08-07,5002082380
2020-08-10,4921475860
2020-08-11,4941627490
2020-08-12,4968496330
2020-08-13,5008799590
2020-08-14,4923714930
2020-08-17,4771458170
2020-08-18,4834152130
2020-08-19,4742350260
2020-08-20,4854303760
2020-08-21,4878933530
2020-08-24,4802805150
2020-08-25,4796087940
2020-08-26,4755784680
2020-08-27,4816239570
2020-08-28,4863260040
2020-08-31,4688612580
2020-09-01,4690851650
2020-09-02,4919236790
2020-09-03,4914758650
2020-09-04,4831913060
2020-09-08,4892367950
2020-09-09,5037907500
2020-09-10,4892367950
2020-09-11,4807283290
2020-09-14,4932671210
2020-09-15,4894607020
2020-09-16,4726676770
2020-09-17,4758023750
2020-09-18,4693090720
2020-09-21,4625918620
2020-09-22,4717720490
2020-09-23,4704286070
2020-09-24,4746828400
2020-09-25,4778175380
2020-09-28,4964678850
2020-09-29,5009506650
2020-09-30,4998299700
2020-10-01,5123817540
2020-10-02,5195542020
2020-10-05,5278473450
2020-10-06,5155197000
2020-10-07,5220197310
2020-10-08,5332266810
2020-10-09,5448819090
2020-10-12,5336749590
2020-10-13,5397267120
2020-10-14,5403991290
2020-10-15,5538474690
2020-10-16,5421922410
2020-10-19,5383818780
2020-10-20,5374853220
2020-10-21,5363646270
2020-10-22,5410715460
2020-10-23,5307611520
2020-10-26,5222438700
2020-10-27,5273990670
2020-10-28,4993816920
2020-10-29,4998299700
2020-10-30,4897437150
2020-11-02,4962437460
2020-11-03,5186576460
2020-11-04,4883988810
2020-11-05,4971403020
2020-11-06,4984851360
2020-11-09,5027437770
2020-11-10,5096920860
2020-11-11,5202266190
2020-11-12,5161921170
2020-11-13,5083472520
2020-11-16,5193300630
2020-11-17,5105886420
2020-11-18,4975885800
2020-11-19,5061058620
2020-11-20,5045368890
2020-11-23,4924333830
2020-11-24,5007265260
2020-11-25,4969161630
2020-11-27,4964678850
2020-11-30,4928816610
2020-12-01,4960196070
2020-12-02,4868299080
2020-12-03,4888471590
2020-12-04,4973644410
2020-12-07,4935540780
2020-12-08,4919851050
2020-12-09,5045368890
2020-12-10,4971403020
2020-12-11,4944506340
2020-12-14,5034161940
2020-12-15,5126058930
2020-12-16,5047610280
2020-12-17,5110369200
2020-12-18,5141748660
2020-12-21,5065541400
2020-12-22,5013989430
2020-12-23,4982609970
2020-12-24,5031920550
2020-12-28,5070024180
2020-12-29,4989334140
2020-12-30,4922092440
2020-12-31,4913126880
2021-01-04,4774880920
2021-01-05,4808381020
2021-01-06,4810614360
2021-01-07,4714580740
2021-01-08,4803914340
2021-01-11,4719047420
2021-01-12,4645347200
2021-01-13,4598447060
2021-01-14,4658747240
2021-01-15,4835181100
2021-01-19,4864214520
2021-01-20,4792747640
2021-01-21,4743614160
2021-01-22,4656513900
2021-01-25,4634180500
2021-01-26,4705647380
2021-01-27,4614080440
2021-01-28,4607380420
2021-01-29,4556013600
2021-02-01,4562713620
2021-02-02,4620780460
2021-02-03,4631947160
2021-02-04,4705647380
2021-02-05,4743614160
2021-02-08,4634180500
2021-02-09,4705647380
2021-02-10,4707880720
2021-02-11,4660980580
2021-02-12,4698947360
2021-02-16,4623013800
2021-02-17,4564946960
2021-02-18,4652047220
2021-02-19,4614080440
2021-02-22,4533680200
2021-02-23,4513580140
2021-02-24,4562713620
2021-02-25,4480080040
2021-02-26,4562713620
2021-03-01,4752547520
2021-03-02,4757014200
2021-03-03,4493480080
2021-03-04,4328212920
2021-03-05,4390746440
2021-03-08,4625247140
2021-03-09,4493480080
2021-03-10,4571646980
2021-03-11,4526980180
2021-03-12,4580580340
2021-03-15,4810614360
2021-03-16,4620780460
2021-03-17,4674380620
2021-03-18,4585047020
2021-03-19,4611847100
2021-03-22,4627480480
2021-03-23,4629713820
2021-03-24,4600680400
2021-03-25,4623013800
2021-03-26,4631947160
2021-03-29,4582813680
2021-03-30,4564946960
2021-03-31,4524746840
2021-04-01,4631947160
2021-04-05,4599448020
2021-04-06,4743666120
2021-04-07,4761416040
2021-04-08,4776947220
2021-04-09,4723697460
2021-04-12,4821322020
2021-04-13,4816884540
2021-04-14,4885665480
2021-04-15,4943352720
2021-04-16,4985508780
2021-04-19,5018789880
2021-04-20,5052070980
2021-04-21,4958883900
2021-04-22,5018789880
2021-04-23,5014352400
2021-04-26,4927821540
2021-04-27,4943352720
2021-04-28,4941133980
2021-04-29,5018789880
2021-04-30,5007696180
2021-05-03,5058727200
2021-05-04,5080914600
2021-05-05,5023227360
2021-05-06,5058727200
2021-05-07,5058727200
2021-05-10,5043196020
2021-05-11,5058727200
2021-05-12,4987727520
2021-05-13,4994383740
2021-05-14,5191851600
2021-05-17,5156351760
2021-05-18,5191851600
2021-05-19,5229570180
2021-05-20,5287257420
2021-05-21,5234007660
2021-05-24,5158570500
2021-05-25,5140820580
2021-05-26,5225132700
2021-05-27,5107539480
2021-05-28,5151914280
2021-06-01,5147476800
2021-06-02,5156351760
2021-06-03,5103102000
2021-06-04,5072039640
2021-06-07,5089789560
2021-06-08,6405502380
2021-06-09,5593443540
2021-06-10,5418163080
2021-06-11,5356038360
2021-06-14,5409288120
2021-06-15,5265070020
2021-06-16,5300569860
2021-06-17,5214039000
2021-06-18,5125289400
2021-06-21,5227351440
2021-06-22,5149695540
2021-06-23,5154133020
2021-06-24,5169664200
2021-06-25,5140820580
2021-06-28,5134164360
2021-06-29,5074258380
2021-06-30,5196289080
2021-07-01,5145258060
2021-07-02,5140820580
2021-07-06,5132368840
2021-07-07,5050090830
2021-07-08,5058985750
2021-07-09,5116802730
2021-07-12,5092341700
2021-07-13,5067880670
2021-07-14,5018958610
2021-07-15,4954470440
2021-07-16,4912219570
2021-07-19,4869968700
2021-07-20,4945575520
2021-07-21,5052314560
2021-07-22,5096789160
2021-07-23,5074551860
2021-07-26,5110131540
2021-07-27,5207975660
2021-07-28,5150158680
2021-07-29,5154606140
2021-07-30,5161277330
2021-08-02,5185738360
2021-08-03,5058985750
2021-08-04,4970036550
2021-08-05,4952246710
2021-08-06,4943351790
2021-08-09,4921114490
2021-08-10,4898877190
2021-08-11,5081223050
2021-08-12,5225765500
2021-08-13,5270240100
2021-08-16,5263568910
2021-08-17,5259121450
2021-08-18,5345846920
2021-08-19,5285806210
2021-08-20,5274687560
2021-08-23,5285806210
2021-08-24,5172395980
2021-08-25,5196857010
2021-08-26,5154606140
2021-08-27,5190185820
2021-08-30,5072328130
2021-08-31,5119026460
2021-09-01,5145711220
2021-09-02,5119026460
2021-09-03,5092341700
2021-09-07,5050090830
2021-09-08,5096789160
2021-09-09,5074551860
2021-09-10,4981155200
2021-09-13,4994497580
2021-09-14,4994497580
2021-09-15,4990050120
2021-09-16,5007839960
2021-09-17,4978931470
2021-09-20,4867744970
2021-09-21,4845507670
2021-09-22,4856626320
2021-09-23,4985602660
2021-09-24,5076775590
2021-09-27,5050090830
2021-09-28,4867744970
2021-09-29,4863297510
2021-09-30,4821046640
2021-10-01,4958917900
2021-10-04,4835578230
2021-10-05,4802890680
2021-10-06,4833399060
2021-10-07,4853011590
2021-10-08,4826861550
2021-10-11,4783278150
2021-10-12,4735336410
2021-10-13,4796353170
2021-10-14,4863907440
2021-10-15,4824682380
2021-10-18,4824682380
2021-10-19,4813786530
2021-10-20,4876982460
2021-10-21,4885699140
2021-10-22,4922745030
2021-10-25,4868265780
2021-10-26,4822503210
2021-10-27,4796353170
2021-10-28,4853011590
2021-10-29,4859549100
2021-11-01,4968507600
2021-11-02,4898774160
2021-11-03,4900953330
2021-11-04,4922745030
2021-11-05,4953253410
2021-11-08,4996836810
2021-11-09,5020807680
2021-11-10,4663423800
2021-11-11,4715723880
2021-11-12,4737515580
2021-11-15,4781098980
2021-11-16,4741873920
2021-11-17,4822503210
2021-11-18,4746232260
2021-11-19,4781098980
2021-11-22,4768023960
2021-11-23,4768023960
2021-11-24,4772382300
2021-11-26,4645990440
2021-11-29,4628557080
2021-11-30,4484731860
2021-12-01,4441148460
2021-12-02,4589332020
2021-12-03,4611123720
2021-12-06,4772382300
2021-12-07,4824682380
2021-12-08,4846474080
2021-12-09,4848653250
2021-12-10,4863907440
2021-12-13,4815965700
2021-12-14,4809428190
2021-12-15,4861728270
2021-12-16,4835578230
2021-12-17,4894415820
2021-12-20,4942357560
2021-12-21,4990299300
2021-12-22,5007732660
2021-12-23,5084003610
2021-12-27,5142841200
2021-12-28,5158095390
2021-12-29,5195141280
2021-12-30,5201678790
2021-12-31,5197320450
2022-01-03,5151137910
2022-01-04,5146825530
2022-01-05,5142513150
2022-01-06,5187793140
2022-01-07,5189949330
2022-01-10,5168387430
2022-01-11,5151137910
2022-01-12,5077827450
2022-01-13,5088608400
2022-01-14,5028235080
2022-01-18,4939831290
2022-01-19,5000204610
2022-01-20,4782429420
2022-01-21,4739305620
2022-01-24,4832021790
2022-01-25,4797522750
2022-01-26,4788897990
2022-01-27,4780273230
2022-01-28,4875145590
2022-01-31,4965705570
2022-02-01,4991579850
2022-02-02,4929050340
2022-02-03,4872989400
2022-02-04,4892395110
2022-02-07,4857896070
2022-02-08,4920425580
2022-02-09,5058421740
2022-02-10,4952768430
2022-02-11,4946299860
2022-02-14,4931206530
2022-02-15,5010985560
2022-02-16,4989423660
2022-02-17,4896707490
2022-02-18,4896707490
2022-02-22,4823397030
2022-02-23,4743618000
2022-02-24,4836334170
2022-02-25,4898863680
2022-02-28,4903176060
2022-03-01,4896707490
2022-03-02,4890238920
2022-03-03,4743618000
2022-03-04,4642277070
2022-03-07,4515061860
2022-03-08,4540936140
2022-03-09,4607778030
2022-03-10,4543092330
2022-03-11,4584059940
2022-03-14,4549560900
2022-03-15,4633652310
2022-03-16,4689713250
2022-03-17,4726368480
2022-03-18,4799678940
2022-03-21,4722056100
2022-03-22,4726368480
2022-03-23,4635808500
2022-03-24,4737149430
2022-03-25,4726368480
2022-03-28,4734993240
2022-03-29,4825553220
2022-03-30,4855739880
2022-03-31,4737149430
2022-04-01,4678932300
2022-04-04,4696532540
2022-04-05,4551234900
2022-04-06,4532004330
2022-04-07,4504226840
2022-04-08,4495679920
2022-04-11,4487133000
2022-04-12,4380296500
2022-04-13,4463628970
2022-04-14,4463628970
2022-04-18,4369612850
2022-04-19,4393116880
2022-04-20,4444398400
2022-04-21,4440124940
2022-04-22,4279870190
2022-04-25,4361065930
2022-04-26,4247819240
2022-04-27,4241409050
2022-04-28,4309784410
2022-04-29,4222178480
2022-05-02,4173033690
2022-05-03,4106795059
2022-05-04,4136709280
2022-05-05,4025599320
2022-05-06,3937993390
2022-05-09,3814063050
2022-05-10,3867481300
2022-05-11,3433725110
2022-05-12,3675175600
2022-05-13,3702953089
2022-05-16,3715773470
2022-05-17,3764918260
2022-05-18,3585432940
2022-05-19,3508510660
2022-05-20,3551245260
2022-05-23,3559792180
2022-05-24,3476459710
2022-05-25,3816199780
2022-05-26,3972181070
2022-05-27,4029872780
2022-05-31,3982864720
2022-06-01,3961497420
2022-06-02,4004232019
2022-06-03,4036282970
2022-06-06,4014915670
2022-06-07,4012778940
2022-06-08,4025599320
2022-06-09,3987138180
2022-06-10,3880301680
2022-06-13,3846114000
2022-06-14,3775601910
2022-06-15,3848250730
2022-06-16,3666628680
2022-06-17,3794832480
2022-06-21,3833293620
2022-06-22,3818336510
2022-06-23,3901668980
2022-06-24,4087564490
2022-06-27,4066197190
2022-06-28,3999958559
2022-06-29,4042693160
2022-06-30,4034146240
2022-07-01,4136709280
2022-07-05,4256100000
2022-07-06,4190130450
2022-07-07,4192258500
2022-07-08,4156081650
2022-07-11,4151825550
2022-07-12,4162465799
2022-07-13,4188002400
2022-07-14,4168849950
2022-07-15,4277380500
2022-07-18,4249715849
2022-07-19,4351862250
2022-07-20,4381654950
2022-07-21,4360374450
2022-07-22,4388039100
2022-07-25,4336965900
2022-07-26,4364630550
2022-07-27,4392295200
2022-07-28,4500825750
2022-07-29,4475289150
2022-08-01,4515722100
2022-08-02,4479545250
2022-08-03,4562539200
2022-08-04,4528490400
2022-08-05,4445496450
2022-08-08,4513594050
2022-08-09,4492313550
2022-08-10,4413575700
2022-08-11,4530618450
2022-08-12,4554027000
2022-08-15,4502953800
2022-08-16,4530618450
2022-08-17,4571051400
2022-08-18,4539130650
2022-08-19,4500825750
2022-08-22,4241203650
2022-08-23,4277380500
2022-08-24,4305045150
2022-08-25,4298661000
2022-08-26,4126288950
2022-08-29,4143313349
2022-08-30,4128416999
2022-08-31,4081599900
2022-09-01,4128416999
2022-09-02,4111392600
2022-09-06,4045423050
2022-09-07,4122032850
2022-09-08,4198642650
2022-09-09,4368886650
2022-09-12,4402935450
2022-09-13,4256100000
2022-09-14,4275252450
2022-09-15,4213539000
2022-09-16,4226307300
2022-09-19,4260356100
2022-09-20,4241203650
2022-09-21,4153953600
2022-09-22,4073087700
2022-09-23,4058191350
2022-09-26,4030526700
2022-09-27,3998605950
2022-09-28,4107136500
2022-09-29,3992221800
2022-09-30,3977325450
2022-10-03,4038263950
2022-10-04,4149076469
2022-10-05,4168255559
2022-10-06,4163993540
2022-10-07,4070229100
2022-10-10,4121373340
2022-10-11,4125635360
2022-10-12,4100063239
2022-10-13,4206613739
2022-10-14,4146945460
2022-10-17,4253495960
2022-10-18,4315295250
2022-10-19,4283330100
2022-10-20,4232185860
2022-10-21,4304640200
2022-10-24,4276937070
2022-10-25,4345129390
2022-10-26,4336605350
2022-10-27,4385618580
2022-10-28,4468727970
2022-10-31,4428238780
2022-11-01,4436762820
2022-11-02,4368570500
2022-11-03,4336605350
2022-11-04,4353653430
2022-11-07,4389880600
2022-11-08,4349391410
2022-11-09,4481514030
2022-11-10,4556099380
2022-11-11,4487907060
2022-11-14,4368570500
2022-11-15,4432500800
2022-11-16,4415452720
2022-11-17,4406928680
2022-11-18,4458072920
2022-11-21,4556099380
2022-11-22,4596588570
2022-11-23,4671173920
2022-11-25,4777724420
2022-11-28,4726580180
2022-11-29,4752152300
2022-11-30,4807558560
2022-12-01,4835261690
2022-12-02,4903454010
2022-12-05,4924764110
2022-12-06,4937550170
2022-12-07,4886405930
2022-12-08,4960991280
2022-12-09,4924764110
2022-12-12,4973777340
2022-12-13,4986563400
2022-12-14,5003611480
2022-12-15,4952467240
2022-12-16,4922633100
2022-12-19,4858702800
2022-12-20,4890667950
2022-12-21,4875750880
2022-12-22,4897060980
2022-12-23,4929026130
2022-12-27,4871488860
2022-12-28,4833130680
2022-12-29,4854440780
2022-12-30,4822475630
2023-01-03,4676034000
2023-01-04,4850322540
2023-01-05,4822691430
2023-01-06,4839695190
2023-01-09,4744049040
2023-01-10,4780182030
2023-01-11,4693037760
2023-01-12,4629273660
2023-01-13,4905584760
2023-01-17,4850322540
2023-01-18,4773805620
2023-01-19,4712166990
2023-01-20,4778056560
2023-01-23,4750425450
2023-01-24,4695163230
2023-01-25,4688786820
2023-01-26,4639901010
2023-01-27,4567635030
2023-01-30,4637775540
2023-01-31,4739798100
2023-02-01,4741923570
2023-02-02,4754676390
2023-02-03,4735547160
2023-02-06,4780182030
2023-02-07,4831193310
2023-02-08,4786558440
2023-02-09,4773805620
2023-02-10,4741923570
2023-02-13,4816315020
2023-02-14,4807813140
2023-02-15,4880079120
2023-02-16,4865200830
2023-02-17,4867326300
2023-02-21,4792934850
2023-02-22,4801436730
2023-02-23,4799311260
2023-02-24,4782307500
2023-02-27,4731296220
2023-02-28,4667532120
2023-03-01,4718543400
2023-03-02,4767429210
2023-03-03,4661155710
2023-03-06,4622897250
2023-03-07,4567635030
2023-03-08,4569760500
2023-03-09,4480490760
2023-03-10,4437981360
2023-03-13,4342335210
2023-03-14,4395471960
2023-03-15,4397597430
2023-03-16,4442232300
2023-03-17,4376342730
2023-03-20,4474114350
2023-03-21,4546380330
2023-03-22,4418852130
2023-03-23,4414601190
2023-03-24,4467737940
2023-03-27,4497494520
2023-03-28,4482616230
2023-03-29,4493243580
2023-03-30,4512372810
2023-03-31,4629273660
2023-04-03,4692702720
2023-04-04,4572647040
2023-04-05,4568434560
2023-04-06,4572647040
2023-04-10,4570540800
2023-04-11,4621090560
2023-04-12,4541053440
2023-04-13,4551584640
2023-04-14,4530522240
2023-04-17,4640046720
2023-04-18,4629515520
2023-04-19,4652684160
2023-04-20,4726402560
2023-04-21,4772739840
2023-04-24,4751677440
2023-04-25,4675852800
2023-04-26,4606346880
2023-04-27,4642152960
2023-04-28,4654790400
2023-05-01,4671640320
2023-05-02,4637940480
2023-05-03,4610559360
2023-05-04,4642152960
2023-05-05,4766421120
2023-05-08,4814864640
2023-05-09,4838033280
2023-05-10,4888583040
2023-05-11,4890689280
2023-05-12,4937026560
2023-05-15,5019169920
2023-05-16,4945451520
2023-05-17,4932814080
2023-05-18,4949664000
2023-05-19,4928601600
2023-05-22,4776952320
2023-05-23,4709552640
2023-05-24,4726402560
2023-05-25,4680065280
2023-05-26,4675852800
2023-05-30,4682171520
2023-05-31,4635834240
2023-06-01,4766421120
2023-06-02,4791696000
2023-06-05,4713765120
2023-06-06,4705340160
2023-06-07,4675852800
2023-06-08,4677959040
2023-06-09,4680065280
2023-06-12,4654790400
2023-06-13,4635834240
2023-06-14,4627409280
2023-06-15,4650577920
2023-06-16,4732721280
2023-06-20,4734827520
2023-06-21,4709552640
2023-06-22,4661109120
2023-06-23,4509459840
2023-06-26,4484184960
2023-06-27,4513672320
2023-06-28,4522097280
2023-06-29,4597921920
2023-06-30,4581072000
2023-07-03,4552581200
2023-07-05,4498284360
2023-07-06,4443987520
2023-07-07,4452340880
2023-07-10,4454429220
2023-07-11,4464870920
2023-07-12,4492019340
2023-07-13,4456517560
2023-07-14,4460694240
2023-07-17,4456517560
2023-07-18,4423104120
2023-07-19,4523344440
2023-07-20,4540051160
2023-07-21,4514991080
2023-07-24,4473224280
2023-07-25,4450252540
2023-07-26,4506637720
2023-07-27,4510814400
2023-07-28,4479489300
2023-07-31,4487842660
2023-08-01,4466959260
2023-08-02,4485754320
2023-08-03,4487842660
2023-08-04,4508726060
2023-08-07,4558846220
2023-08-08,4537962820
2023-08-09,4446075860
2023-08-10,4502461040
2023-08-11,4496196020
2023-08-14,4510814400
2023-08-15,4473224280
2023-08-16,4435634160
2023-08-17,4339570520
2023-08-18,4310333760
2023-08-21,4312422100
2023-08-22,4256036920
2023-08-23,4203828420
2023-08-24,4243506880
2023-08-25,4214270120
2023-08-28,4239330200
2023-08-29,4239330200
2023-08-30,4233065180
2023-08-31,4132824860
2023-09-01,4164149960
2023-09-05,4185033360
2023-09-06,4205916760
2023-09-07,4151619920
2023-09-08,4111941460
2023-09-11,4139089880
2023-09-12,4157884940
2023-09-13,4164149960
