,PNC
2018-07-17,65788199999
2018-07-18,66220650000
2018-07-19,65430150000
2018-07-20,66262500000
2018-07-23,67034400000
2018-07-24,66564750000
2018-07-25,66360150000
2018-07-26,66304350000
2018-07-27,67146000000
2018-07-30,67592400000
2018-07-31,67345950000
2018-08-01,67434300000
2018-08-02,67490099999
2018-08-03,67438950000
2018-08-06,67611000000
2018-08-07,67852799999
2018-08-08,68048100000
2018-08-09,67527300000
2018-08-10,66750750000
2018-08-13,65988150000
2018-08-14,66364800000
2018-08-15,66034649999
2018-08-16,67173900000
2018-08-17,67215750000
2018-08-20,67369200000
2018-08-21,67480800000
2018-08-22,67215750000
2018-08-23,66587999999
2018-08-24,66462450000
2018-08-27,67764449999
2018-08-28,67927200000
2018-08-29,67862100000
2018-08-30,66853050000
2018-08-31,66746100000
2018-09-04,66927450000
2018-09-05,67043700000
2018-09-06,66587999999
2018-09-07,66476400000
2018-09-10,66332250000
2018-09-11,66601949999
2018-09-12,65709150000
2018-09-13,65220899999
2018-09-14,65286000000
2018-09-17,64941900000
2018-09-18,65067450000
2018-09-19,65811450000
2018-09-20,67173900000
2018-09-21,66964649999
2018-09-24,65685899999
2018-09-25,65509200000
2018-09-26,64453650000
2018-09-27,63863100000
2018-09-28,63328350000
2018-10-01,62691390000
2018-10-02,62815859999
2018-10-03,63659490000
2018-10-04,64157369999
2018-10-05,63857720000
2018-10-08,64424750000
2018-10-09,63940699999
2018-10-10,62788199999
2018-10-11,60672210000
2018-10-12,57283860000
2018-10-15,57901600000
2018-10-16,57555850000
2018-10-17,58699130000
2018-10-18,57265420000
2018-10-19,57698760000
2018-10-22,55993060000
2018-10-23,55458300000
2018-10-24,53890900000
2018-10-25,55149430000
2018-10-26,55066450000
2018-10-29,56315760000
2018-10-30,57514360000
2018-10-31,59233890000
2018-11-01,59810140000
2018-11-02,59874680000
2018-11-05,60197380000
2018-11-06,60741359999
2018-11-07,61442080000
2018-11-08,61884640000
2018-11-09,61880029999
2018-11-12,61206970000
2018-11-13,62506990000
2018-11-14,61833930000
2018-11-15,63014090000
2018-11-16,62875789999
2018-11-19,62373300000
2018-11-20,61349880000
2018-11-21,61179310000
2018-11-23,61137820000
2018-11-26,62488550000
2018-11-27,61727900000
2018-11-28,61870810000
2018-11-29,61612650000
2018-11-30,62594580000
2018-12-03,62649900000
2018-12-04,59704109999
2018-12-06,59611910000
2018-12-07,58344160000
2018-12-10,57283860000
2018-12-11,56454060000
2018-12-12,56583140000
2018-12-13,55273900000
2018-12-14,54628500000
2018-12-17,54545520000
2018-12-18,53747990000
2018-12-19,52567830000
2018-12-20,52360380000
2018-12-21,51396890000
2018-12-24,50576310000
2018-12-26,52941240000
2018-12-27,53360750000
2018-12-28,53185570000
2018-12-31,53194050000
2019-01-02,54058550000
2019-01-03,53812850000
2019-01-04,55159650000
2019-01-07,55036800000
2019-01-08,55123250000
2019-01-09,54968550000
2019-01-10,54408900000
2019-01-11,54622750000
2019-01-14,54850250000
2019-01-15,55109600000
2019-01-16,55150550000
2019-01-17,55459950000
2019-01-18,56988750000
2019-01-22,56683900000
2019-01-23,56597450000
2019-01-24,56333550000
2019-01-25,56838600000
2019-01-28,56815850000
2019-01-29,56570150000
2019-01-30,56265300000
2019-01-31,55814850000
2019-02-01,55842150000
2019-02-04,56706650000
2019-02-05,55974100000
2019-02-06,55787550000
2019-02-07,55892200000
2019-02-08,55164200000
2019-02-11,55314350000
2019-02-12,56033250000
2019-02-13,55273400000
2019-02-14,54877550000
2019-02-15,56488250000
2019-02-19,56852250000
2019-02-20,57566600000
2019-02-21,56834050000
2019-02-22,56488250000
2019-02-25,56278950000
2019-02-26,56060550000
2019-02-27,57202600000
2019-02-28,57339100000
2019-03-01,57612100000
2019-03-04,57480150000
2019-03-05,58158100000
2019-03-06,57985200000
2019-03-07,57325450000
2019-03-08,57648500000
2019-03-11,58494800000
2019-03-12,58108050000
2019-03-13,58663150000
2019-03-14,58968000000
2019-03-15,59086300000
2019-03-18,60005400000
2019-03-19,58913399999
2019-03-20,57084300000
2019-03-21,55919500000
2019-03-22,54226900000
2019-03-25,54226900000
2019-03-26,55264300000
2019-03-27,55177850000
2019-03-28,55901300000
2019-03-29,55810300000
2019-04-01,57236410000
2019-04-02,57168760000
2019-04-03,57191310000
2019-04-04,57917419999
2019-04-05,57687410000
2019-04-08,57836240000
2019-04-09,57186800000
2019-04-10,57407790000
2019-04-11,58052720000
2019-04-12,59847699999
2019-04-15,59108060000
2019-04-16,60050650000
2019-04-17,60375370000
2019-04-18,60068690000
2019-04-22,60384389999
2019-04-23,60524199999
2019-04-24,60510669999
2019-04-25,60542240000
2019-04-26,61376590000
2019-04-29,61791509999
2019-04-30,61755430000
2019-05-01,60979710000
2019-05-02,61308940000
2019-05-03,61832100000
2019-05-06,61457770000
2019-05-07,59960449999
2019-05-08,59527490000
2019-05-09,59504940000
2019-05-10,59730440000
2019-05-13,57930949999
2019-05-14,58521759999
2019-05-15,58034680000
2019-05-16,59126100000
2019-05-17,58729220000
2019-05-20,59234340000
2019-05-21,59568080000
2019-05-22,59541020000
2019-05-23,58616470000
2019-05-24,59518470000
2019-05-28,58467639999
2019-05-29,58643530000
2019-05-30,58003110000
2019-05-31,57394260000
2019-06-03,58165470000
2019-06-04,60163400000
2019-06-05,60546750000
2019-06-06,60321250000
2019-06-07,59928880000
2019-06-10,60605380000
2019-06-11,60966180000
2019-06-12,60479100000
2019-06-13,60312229999
2019-06-14,60979710000
2019-06-17,59775540000
2019-06-18,60627930000
2019-06-19,60095750000
2019-06-20,59937900000
2019-06-21,60059669999
2019-06-24,60285169999
2019-06-25,60145360000
2019-06-26,60271639999
2019-06-27,60731660000
2019-06-28,61913280000
2019-07-01,62071200000
2019-07-02,61977960000
2019-07-03,62457479999
2019-07-05,62857080000
2019-07-08,62488560000
2019-07-09,62510760000
2019-07-10,62182200000
2019-07-11,62808240000
2019-07-12,63132360000
2019-07-15,62248799999
2019-07-16,61609439999
2019-07-17,62017920000
2019-07-18,61662720000
2019-07-19,61640520000
2019-07-22,61969080000
2019-07-23,62461920000
2019-07-24,62750520000
2019-07-25,62532960000
2019-07-26,63403200000
2019-07-29,63030240000
2019-07-30,63012479999
2019-07-31,63447600000
2019-08-01,61387439999
2019-08-02,61254240000
2019-08-05,59016479999
2019-08-06,59664720000
2019-08-07,57613439999
2019-08-08,58425960000
2019-08-09,58758960000
2019-08-12,57116159999
2019-08-13,58053000000
2019-08-14,55331280000
2019-08-15,55384560000
2019-08-16,56388000000
2019-08-19,56991840000
2019-08-20,56032800000
2019-08-21,55944000000
2019-08-22,56130480000
2019-08-23,54651960000
2019-08-26,55100400000
2019-08-27,55113720000
2019-08-28,56192640000
2019-08-29,56965200000
2019-08-30,57244920000
2019-09-03,56281440000
2019-09-04,57085080000
2019-09-05,58412640000
2019-09-06,58483680000
2019-09-09,60512760000
2019-09-10,61223159999
2019-09-11,60384000000
2019-09-12,60903479999
2019-09-13,61840320000
2019-09-16,62382000000
2019-09-17,61822560000
2019-09-18,62692799999
2019-09-19,62604000000
2019-09-20,62550720000
2019-09-23,62692799999
2019-09-24,62279880000
2019-09-25,62297640000
2019-09-26,62204400000
2019-09-27,62333159999
2019-09-30,61249920000
2019-10-01,59956399999
2019-10-02,59300899999
2019-10-03,59751009999
2019-10-04,61385390000
2019-10-07,61158149999
2019-10-08,59510660000
2019-10-09,59676720000
2019-10-10,60489539999
2019-10-11,61354800000
2019-10-14,61407240000
2019-10-15,61997190000
2019-10-16,61818020000
2019-10-17,62342420000
2019-10-18,62718240000
2019-10-21,63596610000
2019-10-22,63566020000
2019-10-23,63963690000
2019-10-24,63627200000
2019-10-25,64094789999
2019-10-28,64575490000
2019-10-29,64802730000
2019-10-30,64566750000
2019-10-31,64107899999
2019-11-01,65029970000
2019-11-04,65554369999
2019-11-05,66000110000
2019-11-06,66297270000
2019-11-07,66891590000
2019-11-08,66511399999
2019-11-11,66625020000
2019-11-12,66555100000
2019-11-13,65908340000
2019-11-14,65121740000
2019-11-15,65925820000
2019-11-18,66297270000
2019-11-19,66301640000
2019-11-20,66327860000
2019-11-21,66288530000
2019-11-22,66795450000
2019-11-25,67035800000
2019-11-26,66812929999
2019-11-27,66987730000
2019-11-29,66952770000
2019-12-02,66415259999
2019-12-03,65436380000
2019-12-04,66139950000
2019-12-05,66511399999
2019-12-06,67214970000
2019-12-09,67166899999
2019-12-10,67997200000
2019-12-11,67735000000
2019-12-12,69483000000
2019-12-13,69325680000
2019-12-16,69483000000
2019-12-17,70077320000
2019-12-18,69941850000
2019-12-19,69714610000
2019-12-20,69841340000
2019-12-23,69714610000
2019-12-24,70103540000
2019-12-26,70422550000
2019-12-27,70273970000
2019-12-30,69928740000
2019-12-31,68481270000
2020-01-02,68798730000
2020-01-03,68138070000
2020-01-06,68000789999
2020-01-07,67464539999
2020-01-08,68163809999
2020-01-09,68987490000
2020-01-10,68026530000
2020-01-13,68399760000
2020-01-14,68588520000
2020-01-15,66100320000
2020-01-16,65473980000
2020-01-17,65791440000
2020-01-21,65057850000
2020-01-22,65319539999
2020-01-23,65512590000
2020-01-24,64513020000
2020-01-27,63719370000
2020-01-28,64217010000
2020-01-29,63745110000
2020-01-30,64761840000
2020-01-31,63727950000
2020-02-03,64152660000
2020-02-04,64633140000
2020-02-05,65975910000
2020-02-06,65572650000
2020-02-07,65787150000
2020-02-10,66005940000
2020-02-11,66404910000
2020-02-12,66585090000
2020-02-13,66632280000
2020-02-14,66121770000
2020-02-18,64946309999
2020-02-19,65787150000
2020-02-20,66271919999
2020-02-21,65980200000
2020-02-24,63839490000
2020-02-25,60634860000
2020-02-26,59506590000
2020-02-27,56035980000
2020-02-28,54225600000
2020-03-02,56902559999
2020-03-03,53835210000
2020-03-04,55512600000
2020-03-05,51776010000
2020-03-06,49004670000
2020-03-09,42363750000
2020-03-10,46349160000
2020-03-11,43732260000
2020-03-12,40634880000
2020-03-13,45894420000
2020-03-16,38597130000
2020-03-17,41184000000
2020-03-18,37550370000
2020-03-19,39648180000
2020-03-20,38391210000
2020-03-23,34594560000
2020-03-24,38687220000
2020-03-25,39489450000
2020-03-26,44152680000
2020-03-27,42955770000
2020-03-30,43316130000
2020-03-31,40681000000
2020-04-01,37123750000
2020-04-02,38560250000
2020-04-03,36205750000
2020-04-06,40506750000
2020-04-07,40341000000
2020-04-08,42287500000
2020-04-09,44803500000
2020-04-13,42908000000
2020-04-14,42274750000
2020-04-15,39282750000
2020-04-16,38479500000
2020-04-17,43137500000
2020-04-20,43583750000
2020-04-21,42075000000
2020-04-22,42032500000
2020-04-23,42257750000
2020-04-24,42810250000
2020-04-27,44833250000
2020-04-28,45045750000
2020-04-29,47170750000
2020-04-30,45334750000
2020-05-01,43762250000
2020-05-04,43184250000
2020-05-05,42402250000
2020-05-06,41862500000
2020-05-07,43048250000
2020-05-08,44637750000
2020-05-11,43401000000
2020-05-12,42500000000
2020-05-13,41135750000
2020-05-14,41582000000
2020-05-15,41331250000
2020-05-18,44225500000
2020-05-19,42980250000
2020-05-20,44370000000
2020-05-21,43855750000
2020-05-22,44459250000
2020-05-26,46563000000
2020-05-27,49555000000
2020-05-28,49215000000
2020-05-29,48467000000
2020-06-01,48734750000
2020-06-02,48815500000
2020-06-03,50876750000
2020-06-04,52156000000
2020-06-05,54412750000
2020-06-08,55730250000
2020-06-09,53630750000
2020-06-10,50545250000
2020-06-11,45691750000
2020-06-12,47073000000
2020-06-15,48012250000
2020-06-16,48849500000
2020-06-17,47515000000
2020-06-18,47060250000
2020-06-19,45997750000
2020-06-22,46138000000
2020-06-23,45785250000
2020-06-24,43936500000
2020-06-25,45241250000
2020-06-26,42895250000
2020-06-29,43702750000
2020-06-30,44609040000
2020-07-01,43599920000
2020-07-02,43311600000
2020-07-06,43820400000
2020-07-07,42277040000
2020-07-08,42459360000
2020-07-09,41912400000
2020-07-10,43078400000
2020-07-13,43536320000
2020-07-14,42934240000
2020-07-15,44125680000
2020-07-16,44515760000
2020-07-17,43680480000
2020-07-20,43646560000
2020-07-21,45664800000
2020-07-22,45211120000
2020-07-23,45512160000
2020-07-24,45300160000
2020-07-27,44486080000
2020-07-28,44447920000
2020-07-29,46194800000
2020-07-30,45058480000
2020-07-31,45228080000
2020-08-03,44914320000
2020-08-04,44642960000
2020-08-05,45181440000
2020-08-06,45380720000
2020-08-07,46512800000
2020-08-10,46495840000
2020-08-11,47687280000
2020-08-12,47488000000
2020-08-13,47068240000
2020-08-14,47382000000
2020-08-17,46779920000
2020-08-18,45401920000
2020-08-19,45109360000
2020-08-20,44977920000
2020-08-21,45134800000
2020-08-24,46555200000
2020-08-25,46966480000
2020-08-26,46771440000
2020-08-27,47700000000
2020-08-28,47636400000
2020-08-31,47148800000
2020-09-01,47318400000
2020-09-02,47657600000
2020-09-03,47348080000
2020-09-04,47954400000
2020-09-08,46767200000
2020-09-09,46601840000
2020-09-10,45885280000
2020-09-11,46958000000
2020-09-14,48412320000
2020-09-15,47186960000
2020-09-16,48183360000
2020-09-17,47437120000
2020-09-18,47386240000
2020-09-21,46148160000
2020-09-22,44672640000
2020-09-23,43451520000
2020-09-24,43862800000
2020-09-25,44477600000
2020-09-28,45847120000
2020-09-29,45338320000
2020-09-30,46711750000
2020-10-01,46507750000
2020-10-02,47668000000
2020-10-05,48790000000
2020-10-06,48097250000
2020-10-07,48951500000
2020-10-08,49529500000
2020-10-09,49079000000
2020-10-12,49419000000
2020-10-13,47816750000
2020-10-14,46677750000
2020-10-15,46563000000
2020-10-16,47379000000
2020-10-19,46745750000
2020-10-20,47625500000
2020-10-21,47022000000
2020-10-22,49011000000
2020-10-23,48794250000
2020-10-26,47442750000
2020-10-27,46405750000
2020-10-28,46206000000
2020-10-29,46673500000
2020-10-30,47549000000
2020-11-02,48641250000
2020-11-03,50740750000
2020-11-04,47965500000
2020-11-05,49797250000
2020-11-06,48739000000
2020-11-09,54391500000
2020-11-10,53864500000
2020-11-11,53312000000
2020-11-12,51425000000
2020-11-13,52181500000
2020-11-16,53673250000
2020-11-17,53928250000
2020-11-18,54952500000
2020-11-19,55377500000
2020-11-20,54782500000
2020-11-23,56801250000
2020-11-24,59546750000
2020-11-25,59776250000
2020-11-27,59410750000
2020-11-30,58679750000
2020-12-01,59806000000
2020-12-02,60086500000
2020-12-03,60031250000
2020-12-04,60575250000
2020-12-07,60269250000
2020-12-08,60107750000
2020-12-09,60894000000
2020-12-10,61195750000
2020-12-11,61055500000
2020-12-14,60260750000
2020-12-15,60838750000
2020-12-16,61731250000
2020-12-17,61633500000
2020-12-18,61586750000
2020-12-21,61455000000
2020-12-22,61085249999
2020-12-23,62347499999
2020-12-24,62113750000
2020-12-28,62279500000
2020-12-29,61569750000
2020-12-30,62428249999
2020-12-31,63474000000
2021-01-04,63537900000
2021-01-05,63201360000
2021-01-06,66673259999
2021-01-07,67734000000
2021-01-08,67388940000
2021-01-11,67895880000
2021-01-12,68896980000
2021-01-13,67776600000
2021-01-14,68799000000
2021-01-15,65936280000
2021-01-19,66456000000
2021-01-20,66566759999
2021-01-21,65471940000
2021-01-22,64994820000
2021-01-25,64100220000
2021-01-26,63073560000
2021-01-27,61531440000
2021-01-28,62958540000
2021-01-29,61139520000
2021-02-01,62136360000
2021-02-02,64070400000
2021-02-03,64837199999
2021-02-04,66745680000
2021-02-05,66856440000
2021-02-08,67644540000
2021-02-09,67367639999
2021-02-10,68206860000
2021-02-11,67866060000
2021-02-12,69127020000
2021-02-16,72381660000
2021-02-17,71376300000
2021-02-18,71103660000
2021-02-19,72594660000
2021-02-22,72641520000
2021-02-23,73791720000
2021-02-24,76032480000
2021-02-25,73808760000
2021-02-26,71721360000
2021-03-01,73727820000
2021-03-02,73736340000
2021-03-03,73847100000
2021-03-04,73519080000
2021-03-05,75171960000
2021-03-08,76177320000
2021-03-09,73966380000
2021-03-10,75734280000
2021-03-11,75372180000
2021-03-12,77280660000
2021-03-15,76053780000
2021-03-16,75223080000
2021-03-17,76011180000
2021-03-18,76620360000
2021-03-19,74886540000
2021-03-22,72939720000
2021-03-23,72164400000
2021-03-24,72526500000
2021-03-25,75402000000
2021-03-26,76543680000
2021-03-29,74332740000
2021-03-30,75666120000
2021-03-31,74549250000
2021-04-01,75399250000
2021-04-05,75973000000
2021-04-06,75395000000
2021-04-07,75756250000
2021-04-08,75696750000
2021-04-09,76589250000
2021-04-12,76844250000
2021-04-13,75488500000
2021-04-14,76219500000
2021-04-15,74285750000
2021-04-16,76015500000
2021-04-19,75531000000
2021-04-20,72985250000
2021-04-21,74430250000
2021-04-22,73882000000
2021-04-23,75667000000
2021-04-26,76602000000
2021-04-27,78021500000
2021-04-28,78735500000
2021-04-29,80397250000
2021-04-30,79453750000
2021-05-03,79951000000
2021-05-04,82161000000
2021-05-05,82709250000
2021-05-06,84226500000
2021-05-07,84536750000
2021-05-10,84388000000
2021-05-11,82467000000
2021-05-12,80924250000
2021-05-13,83304250000
2021-05-14,84736500000
2021-05-17,84587750000
2021-05-18,82411750000
2021-05-19,81978250000
2021-05-20,81196250000
2021-05-21,82229000000
2021-05-24,82445750000
2021-05-25,81472500000
2021-05-26,81557500000
2021-05-27,82501000000
2021-05-28,82739000000
2021-06-01,83223500000
2021-06-02,83053500000
2021-06-03,83249000000
2021-06-04,82450000000
2021-06-07,82071750000
2021-06-08,82492500000
2021-06-09,81085750000
2021-06-10,80218750000
2021-06-11,80410000000
2021-06-14,79521750000
2021-06-15,80439750000
2021-06-16,80796750000
2021-06-17,77541250000
2021-06-18,75790250000
2021-06-21,78263750000
2021-06-22,78161750000
2021-06-23,78680250000
2021-06-24,80401500000
2021-06-25,82178000000
2021-06-28,81430000000
2021-06-29,80949750000
2021-06-30,81263760000
2021-07-01,81681240000
2021-07-02,82128540000
2021-07-06,80070960000
2021-07-07,79483080000
2021-07-08,78055980000
2021-07-09,80799420000
2021-07-12,81753660000
2021-07-13,80633280000
2021-07-14,80232840000
2021-07-15,80727000000
2021-07-16,78141180000
2021-07-19,75742800000
2021-07-20,77361600000
2021-07-21,78754620000
2021-07-22,77412720000
2021-07-23,77966520000
2021-07-26,78605520000
2021-07-27,78499020000
2021-07-28,78281760000
2021-07-29,78878160000
2021-07-30,77706660000
2021-08-02,77438280000
2021-08-03,79380840000
2021-08-04,78818520000
2021-08-05,79525680000
2021-08-06,81055020000
2021-08-09,80944260000
2021-08-10,81664200000
2021-08-11,82601400000
2021-08-12,82388400000
2021-08-13,81101880000
2021-08-16,80790900000
2021-08-17,79981500000
2021-08-18,79048560000
2021-08-19,78528840000
2021-08-20,79159320000
2021-08-23,79777020000
2021-08-24,80292480000
2021-08-25,81847380000
2021-08-26,81366000000
2021-08-27,82861260000
2021-08-30,81199860000
2021-08-31,81408600000
2021-09-01,80718480000
2021-09-02,81668460000
2021-09-03,81587520000
2021-09-07,81881460000
2021-09-08,81672720000
2021-09-09,81911280000
2021-09-10,81647160000
2021-09-13,82839960000
2021-09-14,80237100000
2021-09-15,81016680000
2021-09-16,80897400000
2021-09-17,80479920000
2021-09-20,78669420000
2021-09-21,78371220000
2021-09-22,79947420000
2021-09-23,82477860000
2021-09-24,82857000000
2021-09-27,85285200000
2021-09-28,84228720000
2021-09-29,84109440000
2021-09-30,82951360000
2021-10-01,84083440000
2021-10-04,83990160000
2021-10-05,85007760000
2021-10-06,85147680000
2021-10-07,85563200000
2021-10-08,85970240000
2021-10-11,85245200000
2021-10-12,86199200000
2021-10-13,85546240000
2021-10-14,85860000000
2021-10-15,84431120000
2021-10-18,85156160000
2021-10-19,87695920000
2021-10-20,90227200000
2021-10-21,90197520000
2021-10-22,91617920000
2021-10-25,91821440000
2021-10-26,91613680000
2021-10-27,90273840000
2021-10-28,90333200000
2021-10-29,89476720000
2021-11-01,89311360000
2021-11-02,89082400000
2021-11-03,90184800000
2021-11-04,88069040000
2021-11-05,87810400000
2021-11-08,88264080000
2021-11-09,87784960000
2021-11-10,87093840000
2021-11-11,87174400000
2021-11-12,86330640000
2021-11-15,86843680000
2021-11-16,87144720000
2021-11-17,85843040000
2021-11-18,85185840000
2021-11-19,84528640000
2021-11-22,86559600000
2021-11-23,88654160000
2021-11-24,88459120000
2021-11-26,84842400000
2021-11-29,85173120000
2021-11-30,83528000000
2021-12-01,82870800000
2021-12-02,85584400000
2021-12-03,83837520000
2021-12-06,84783040000
2021-12-07,86199200000
2021-12-08,85686160000
2021-12-09,85109520000
2021-12-10,85461440000
2021-12-13,83193040000
2021-12-14,84295440000
2021-12-15,83985920000
2021-12-16,85558960000
2021-12-17,83629760000
2021-12-20,81641200000
2021-12-21,83472880000
2021-12-22,83578880000
2021-12-23,83922320000
2021-12-27,85253680000
2021-12-28,85296080000
2021-12-29,85325760000
2021-12-30,85224000000
2021-12-31,84218400000
2022-01-03,87452400000
2022-01-04,90673800000
2022-01-05,89203800000
2022-01-06,92639400000
2022-01-07,93966600000
2022-01-10,93429000000
2022-01-11,94012800000
2022-01-12,94470600000
2022-01-13,95109000000
2022-01-14,93324000000
2022-01-18,91089600000
2022-01-19,87578400000
2022-01-20,86898000000
2022-01-21,84403200000
2022-01-24,85726200000
2022-01-25,85764000000
2022-01-26,86524200000
2022-01-27,86083200000
2022-01-28,87452400000
2022-01-31,86515800000
2022-02-01,88090800000
2022-02-02,88565400000
2022-02-03,87364200000
2022-02-04,88347000000
2022-02-07,88074000000
2022-02-08,88771200000
2022-02-09,88519200000
2022-02-10,88464600000
2022-02-11,87091200000
2022-02-14,85919400000
2022-02-15,87019800000
2022-02-16,87607800000
2022-02-17,84546000000
2022-02-18,84491400000
2022-02-22,85293600000
2022-02-23,83584200000
2022-02-24,82156200000
2022-02-25,85121400000
2022-02-28,83685000000
2022-03-01,78619800000
2022-03-02,81354000000
2022-03-03,80467800000
2022-03-04,77645400000
2022-03-07,75054000000
2022-03-08,76272000000
2022-03-09,78435000000
2022-03-10,77683200000
2022-03-11,76503000000
2022-03-14,77011200000
2022-03-15,77800800000
2022-03-16,80803800000
2022-03-17,81089400000
2022-03-18,81047400000
2022-03-21,81064200000
2022-03-22,82895400000
2022-03-23,80921400000
2022-03-24,81165000000
2022-03-25,82517400000
2022-03-28,81778200000
2022-03-29,81505200000
2022-03-30,80106600000
2022-03-31,76362300000
2022-04-01,74991960000
2022-04-04,75683340000
2022-04-05,75509460000
2022-04-06,74917440000
2022-04-07,75091320000
2022-04-08,76465800000
2022-04-11,76167720000
2022-04-12,74416500000
2022-04-13,73874160000
2022-04-14,72450000000
2022-04-18,72760500000
2022-04-19,73712700000
2022-04-20,74370960000
2022-04-21,73518120000
2022-04-22,71725500000
2022-04-25,71415000000
2022-04-26,70156440000
2022-04-27,70558020000
2022-04-28,70827120000
2022-04-29,68765400000
2022-05-02,69361560000
2022-05-03,70239240000
2022-05-04,71920080000
2022-05-05,69912180000
2022-05-06,68980680000
2022-05-09,67759379999
2022-05-10,67001760000
2022-05-11,66169620000
2022-05-12,65950200000
2022-05-13,65180160000
2022-05-16,64281780000
2022-05-17,66418020000
2022-05-18,64555020000
2022-05-19,64066500000
2022-05-20,64575719999
2022-05-23,67138379999
2022-05-24,67589640000
2022-05-25,69398820000
2022-05-26,71601300000
2022-05-27,72470700000
2022-05-31,72619740000
2022-06-01,71390160000
2022-06-02,72661140000
2022-06-03,71746200000
2022-06-06,71655120000
2022-06-07,71704800000
2022-06-08,70338600000
2022-06-09,67482000000
2022-06-10,65548620000
2022-06-13,64389420000
2022-06-14,64443240000
2022-06-15,64795140000
2022-06-16,62712719999
2022-06-17,63793260000
2022-06-21,64786860000
2022-06-22,64836540000
2022-06-23,64501200000
2022-06-24,67415760000
2022-06-27,66840299999
2022-06-28,66136500000
2022-06-29,65151180000
2022-06-30,64685700000
2022-07-01,66133000000
2022-07-05,66046900000
2022-07-06,65612300000
2022-07-07,66547100000
2022-07-08,66165800000
2022-07-11,65690200000
2022-07-12,64406900000
2022-07-13,63267100000
2022-07-14,61893600000
2022-07-15,62902199999
2022-07-18,63414699999
2022-07-19,65677900000
2022-07-20,65661500000
2022-07-21,66260100000
2022-07-22,66321600000
2022-07-25,67526999999
2022-07-26,66305200000
2022-07-27,66830000000
2022-07-28,66789000000
2022-07-29,68035400000
2022-08-01,68084600000
2022-08-02,66957100000
2022-08-03,67793500000
2022-08-04,67272800000
2022-08-05,68486400000
2022-08-08,68076400000
2022-08-09,68027199999
2022-08-10,69478600000
2022-08-11,70495400000
2022-08-12,71598300000
2022-08-15,71311300000
2022-08-16,71766400000
2022-08-17,71069400000
2022-08-18,71135000000
2022-08-19,70023900000
2022-08-22,68248600000
2022-08-23,68260900000
2022-08-24,68634000000
2022-08-25,69249000000
2022-08-26,66497900000
2022-08-29,65649200000
2022-08-30,65313000000
2022-08-31,64780000000
2022-09-01,64964499999
2022-09-02,64472500000
2022-09-06,64111700000
2022-09-07,65440100000
2022-09-08,66768500000
2022-09-09,67379400000
2022-09-12,68174800000
2022-09-13,65948500000
2022-09-14,66588100000
2022-09-15,67670500000
2022-09-16,67170300000
2022-09-19,67777100000
2022-09-20,67170300000
2022-09-21,64964499999
2022-09-22,63414699999
2022-09-23,62287199999
2022-09-26,60983400000
2022-09-27,60692300000
2022-09-28,62151900000
2022-09-29,61799299999
2022-09-30,60365679999
2022-10-03,62135200000
2022-10-04,64898559999
2022-10-05,64328919999
2022-10-06,62906840000
2022-10-07,61141360000
2022-10-10,60943400000
2022-10-11,59662720000
2022-10-12,59032480000
2022-10-13,61799880000
2022-10-14,60478799999
2022-10-17,62963400000
2022-10-18,63088640000
2022-10-19,61286799999
2022-10-20,59783919999
2022-10-21,63173480000
2022-10-24,64817760000
2022-10-25,65940880000
2022-10-26,65334880000
2022-10-27,65044000000
2022-10-28,65799480000
2022-10-31,65379320000
2022-11-01,65371240000
2022-11-02,64126919999
2022-11-03,61937240000
2022-11-04,63226000000
2022-11-07,63306799999
2022-11-08,64098640000
2022-11-09,62842200000
2022-11-10,66195400000
2022-11-11,66967040000
2022-11-14,65969160000
2022-11-15,66312559999
2022-11-16,65306600000
2022-11-17,64155200000
2022-11-18,65108640000
2022-11-21,65714640000
2022-11-22,66651919999
2022-11-23,67266000000
2022-11-25,67730600000
2022-11-28,65694440000
2022-11-29,66405480000
2022-11-30,67977040000
2022-12-01,66579200000
2022-12-02,66348919999
2022-12-05,61856440000
2022-12-06,61351440000
2022-12-07,62660400000
2022-12-08,62353360000
2022-12-09,62248320000
2022-12-12,63306799999
2022-12-13,62228120000
2022-12-14,60446480000
2022-12-15,60672720000
2022-12-16,60757559999
2022-12-19,60664640000
2022-12-20,61278720000
2022-12-21,62175600000
2022-12-22,62333160000
2022-12-23,62628080000
2022-12-27,63007840000
2022-12-28,62967440000
2022-12-29,63763320000
2022-12-30,63807760000
2023-01-03,63967520000
2023-01-04,65655729999
2023-01-05,63907370000
2023-01-06,65848210000
2023-01-09,65876280000
2023-01-10,66140940000
2023-01-11,66501840000
2023-01-12,67696820000
2023-01-13,65764000000
2023-01-17,64901850000
2023-01-18,60980070000
2023-01-19,59356020000
2023-01-20,62102870000
2023-01-23,63895340000
2023-01-24,63526419999
2023-01-25,64232180000
2023-01-26,64933930000
2023-01-27,65431169999
2023-01-30,65306860000
2023-01-31,66337430000
2023-02-01,66080790000
2023-02-02,66634169999
2023-02-03,66321389999
2023-02-06,65363000000
2023-02-07,65338940000
2023-02-08,64785560000
2023-02-09,63710880000
2023-02-10,63895340000
2023-02-13,64552979999
2023-02-14,64613130000
2023-02-15,64160000000
2023-02-16,63478300000
2023-02-17,63594590000
2023-02-21,62347479999
2023-02-22,62676300000
2023-02-23,63398100000
2023-02-24,63554490000
2023-02-27,63237699999
2023-02-28,63325919999
2023-03-01,62239210000
2023-03-02,60246240000
2023-03-03,61308889999
