,CMA
2018-07-16,15146900000
2018-07-17,15340620000
2018-07-18,15659590000
2018-07-19,15626189999
2018-07-20,15734740000
2018-07-23,15993590000
2018-07-24,15948500000
2018-07-25,16048700000
2018-07-26,15906750000
2018-07-27,16080430000
2018-07-30,16135540000
2018-07-31,16188980000
2018-08-01,16302540000
2018-08-02,16431130000
2018-08-03,16369340000
2018-08-06,16292520000
2018-08-07,16359319999
2018-08-08,16467870000
2018-08-09,16350970000
2018-08-10,16222380000
2018-08-13,16075420000
2018-08-14,16295860000
2018-08-15,16142220000
2018-08-16,16481230000
2018-08-17,16571410000
2018-08-20,16578090000
2018-08-21,16604810000
2018-08-22,16576420000
2018-08-23,16466200000
2018-08-24,16471210000
2018-08-27,16507950000
2018-08-28,16486240000
2018-08-29,16437810000
2018-08-30,16155580000
2018-08-31,16279160000
2018-09-04,16322580000
2018-09-05,16362660000
2018-09-06,16345960000
2018-09-07,16245760000
2018-09-10,16220710000
2018-09-11,16421110000
2018-09-12,15856650000
2018-09-13,15532670000
2018-09-14,15562730000
2018-09-17,15487580000
2018-09-18,15429130000
2018-09-19,15674620000
2018-09-20,15813230000
2018-09-21,15803210000
2018-09-24,15656250000
2018-09-25,15604480000
2018-09-26,15308890000
2018-09-27,15198670000
2018-09-28,15063400000
2018-10-01,14617260000
2018-10-02,14544360000
2018-10-03,14918580000
2018-10-04,15020640000
2018-10-05,14910480000
2018-10-08,14983380000
2018-10-09,14891040000
2018-10-10,14445540000
2018-10-11,13899600000
2018-10-12,13726260000
2018-10-15,13530240000
2018-10-16,13591800000
2018-10-17,13782960000
2018-10-18,13535100000
2018-10-19,13674420000
2018-10-22,13144680000
2018-10-23,13130100000
2018-10-24,12679740000
2018-10-25,12913019999
2018-10-26,12767220000
2018-10-29,12924360000
2018-10-30,13083120000
2018-10-31,13212720000
2018-11-01,13397400000
2018-11-02,13528620000
2018-11-05,13535100000
2018-11-06,13557780000
2018-11-07,13535100000
2018-11-08,13690620000
2018-11-09,13719780000
2018-11-12,13549680000
2018-11-13,13407120000
2018-11-14,13075019999
2018-11-15,13277519999
2018-11-16,13186800000
2018-11-19,13066920000
2018-11-20,12778560000
2018-11-21,12806100000
2018-11-23,12695940000
2018-11-26,12976200000
2018-11-27,12851460000
2018-11-28,12953519999
2018-11-29,12796380000
2018-11-30,12827160000
2018-12-03,12924360000
2018-12-04,12376800000
2018-12-06,12174300000
2018-12-07,11992860000
2018-12-10,11693160000
2018-12-11,11558700000
2018-12-12,11748240000
2018-12-13,11280060000
2018-12-14,11174760000
2018-12-17,11262240000
2018-12-18,11032200000
2018-12-19,10883160000
2018-12-20,10777860000
2018-12-21,10620720000
2018-12-24,10440900000
2018-12-26,10990080000
2018-12-27,11003040000
2018-12-28,10996560000
2018-12-31,10853020000
2019-01-02,11018920000
2019-01-03,10946240000
2019-01-04,11297000000
2019-01-07,11396540000
2019-01-08,11426559999
2019-01-09,11568760000
2019-01-10,11546640000
2019-01-11,11582980000
2019-01-14,11684100000
2019-01-15,11698320000
2019-01-16,12344540000
2019-01-17,12592600000
2019-01-18,12828020000
2019-01-22,12666860000
2019-01-23,12818540000
2019-01-24,12907020000
2019-01-25,12967059999
2019-01-28,13004980000
2019-01-29,12957580000
2019-01-30,12785360000
2019-01-31,12440920000
2019-02-01,12475679999
2019-02-04,12565740000
2019-02-05,12573640000
2019-02-06,12576800000
2019-02-07,13185100000
2019-02-08,13009720000
2019-02-11,13123480000
2019-02-12,13313080000
2019-02-13,13346260000
2019-02-14,13218280000
2019-02-15,13646460000
2019-02-19,13815520000
2019-02-20,13952980000
2019-02-21,13862920000
2019-02-22,13919800000
2019-02-25,13764960000
2019-02-26,13646460000
2019-02-27,13875559999
2019-02-28,13763380000
2019-03-01,13723880000
2019-03-04,13670160000
2019-03-05,13648040000
2019-03-06,13357320000
2019-03-07,13082400000
2019-03-08,13188260000
2019-03-11,13033420000
2019-03-12,12992340000
2019-03-13,13025520000
2019-03-14,12981280000
2019-03-15,12998660000
2019-03-18,13098200000
2019-03-19,12766400000
2019-03-20,12205500000
2019-03-21,11906880000
2019-03-22,11387059999
2019-03-25,11342820000
2019-03-26,11508720000
2019-03-27,11417080000
2019-03-28,11549800000
2019-03-29,11584559999
2019-04-01,11564160000
2019-04-02,11693360000
2019-04-03,11687280000
2019-04-04,11773920000
2019-04-05,11799760000
2019-04-08,11890960000
2019-04-09,11725280000
2019-04-10,11775440000
2019-04-11,11868160000
2019-04-12,12210160000
2019-04-15,12000400000
2019-04-16,12067280000
2019-04-17,12047520000
2019-04-18,11894000000
2019-04-22,11903120000
2019-04-23,12009520000
2019-04-24,11740480000
2019-04-25,11746560000
2019-04-26,11818000000
2019-04-29,11976080000
2019-04-30,11945680000
2019-05-01,11702480000
2019-05-02,11884880000
2019-05-03,11877280000
2019-05-06,11842320000
2019-05-07,11626480000
2019-05-08,11532240000
2019-05-09,11585440000
2019-05-10,11661440000
2019-05-13,11159840000
2019-05-14,11340720000
2019-05-15,11085360000
2019-05-16,11261680000
2019-05-17,11173520000
2019-05-20,11200880000
2019-05-21,11324000000
2019-05-22,11165920000
2019-05-23,10890800000
2019-05-24,11007840000
2019-05-28,10851280000
2019-05-29,10883200000
2019-05-30,10770720000
2019-05-31,10460639999
2019-06-03,10620240000
2019-06-04,10951600000
2019-06-05,10825440000
2019-06-06,10825440000
2019-06-07,10661280000
2019-06-10,10664320000
2019-06-11,10808720000
2019-06-12,10636960000
2019-06-13,10548800000
2019-06-14,10671920000
2019-06-17,10518400000
2019-06-18,10717520000
2019-06-19,10524480000
2019-06-20,10643040000
2019-06-21,10647600000
2019-06-24,10562480000
2019-06-25,10624800000
2019-06-26,10709920000
2019-06-27,10848240000
2019-06-28,11041280000
2019-07-01,10732470000
2019-07-02,10376730000
2019-07-03,10544310000
2019-07-05,10728060000
2019-07-08,10566360000
2019-07-09,10679550000
2019-07-10,10507560000
2019-07-11,10664850000
2019-07-12,10707480000
2019-07-15,10492860000
2019-07-16,10547250000
2019-07-17,10170930000
2019-07-18,10192980000
2019-07-19,10388490000
2019-07-22,10339980000
2019-07-23,10473750000
2019-07-24,10638390000
2019-07-25,10553130000
2019-07-26,10741289999
2019-07-29,10597230000
2019-07-30,10764810000
2019-07-31,10760400000
2019-08-01,10056270000
2019-08-02,9979830000
2019-08-05,9471210000
2019-08-06,9574110000
2019-08-07,9216900000
2019-08-08,9293340000
2019-08-09,9206610000
2019-08-12,9012570000
2019-08-13,9096360000
2019-08-14,8786190000
2019-08-15,8712690000
2019-08-16,9015510000
2019-08-19,9124290000
2019-08-20,8950830000
2019-08-21,9044910000
2019-08-22,9049320000
2019-08-23,8764140000
2019-08-26,8793540000
2019-08-27,8643600000
2019-08-28,8830290000
2019-08-29,9044910000
2019-08-30,9062550000
2019-09-03,8809710000
2019-09-04,8897910000
2019-09-05,9169860000
2019-09-06,9056670000
2019-09-09,9291870000
2019-09-10,9418289999
2019-09-11,9668190000
2019-09-12,9519720000
2019-09-13,9643200000
2019-09-16,9775500000
2019-09-17,9625560000
2019-09-18,9837240000
2019-09-19,9702000000
2019-09-20,9697590000
2019-09-23,9674070000
2019-09-24,9484440000
2019-09-25,9628500000
2019-09-26,9552060000
2019-09-27,9671130000
2019-09-30,9502560000
2019-10-01,9223200000
2019-10-02,9105120000
2019-10-03,9132480000
2019-10-04,9203040000
2019-10-07,9220320000
2019-10-08,8975520000
2019-10-09,9012960000
2019-10-10,9195840000
2019-10-11,9411840000
2019-10-14,9397440000
2019-10-15,9648000000
2019-10-16,9430560000
2019-10-17,9300960000
2019-10-18,9424800000
2019-10-21,9433440000
2019-10-22,9486720000
2019-10-23,9470880000
2019-10-24,9311040000
2019-10-25,9444960000
2019-10-28,9567360000
2019-10-29,9645120000
2019-10-30,9578880000
2019-10-31,9420480000
2019-11-01,9737280000
2019-11-04,10092960000
2019-11-05,10248480000
2019-11-06,10130400000
2019-11-07,10336320000
2019-11-08,10343520000
2019-11-11,10290240000
2019-11-12,10284480000
2019-11-13,10085760000
2019-11-14,10016640000
2019-11-15,10074240000
2019-11-18,9961920000
2019-11-19,10000800000
2019-11-20,9977760000
2019-11-21,9944640000
2019-11-22,10067040000
2019-11-25,10153440000
2019-11-26,10124640000
2019-11-27,10215360000
2019-11-29,10139040000
2019-12-02,10094400000
2019-12-03,9928800000
2019-12-04,10097280000
2019-12-05,10160640000
2019-12-06,10277280000
2019-12-09,10188000000
2019-12-10,10067040000
2019-12-11,10051200000
2019-12-12,10392480000
2019-12-13,10357920000
2019-12-16,10346400000
2019-12-17,10477440000
2019-12-18,10389600000
2019-12-19,10304640000
2019-12-20,10340640000
2019-12-23,10321920000
2019-12-24,10337760000
2019-12-26,10343520000
2019-12-27,10258560000
2019-12-30,10281600000
2019-12-31,10079166632
2020-01-02,10079166632
2020-01-03,9926047585
2020-01-06,9781357109
2020-01-07,9716738062
2020-01-08,9788380919
2020-01-09,9809452347
2020-01-10,9611380919
2020-01-13,9657738062
2020-01-14,9685833300
2020-01-15,9409095206
2020-01-16,9586095205
2020-01-17,9653523776
2020-01-21,9314976158
2020-01-22,9327619016
2020-01-23,9270023778
2020-01-24,9093023778
2020-01-27,8810666636
2020-01-28,8871071398
2020-01-29,8706714256
2020-01-30,8776952351
2020-01-31,8591523780
2020-02-03,8709523780
2020-02-04,8835952351
2020-02-05,9052285683
2020-02-06,8887928541
2020-02-07,8717952351
2020-02-10,8615404732
2020-02-11,8741833303
2020-02-12,8809261874
2020-02-13,8845785684
2020-02-14,8816285684
2020-02-18,8703904732
2020-02-19,8845785684
2020-02-20,8910404731
2020-02-21,8776952351
2020-02-24,8397666638
2020-02-25,7977642830
2020-02-26,7830142830
2020-02-27,7474738069
2020-02-28,7394666641
2020-03-02,7728999973
2020-03-03,7164285690
2020-03-04,7078595214
2020-03-05,6563047596
2020-03-06,6294738073
2020-03-09,5055738078
2020-03-10,5652761885
2020-03-11,5342309505
2020-03-12,4909642840
2020-03-13,5432214267
2020-03-16,4417976175
2020-03-17,4832380936
2020-03-18,3851857129
2020-03-19,4066785700
2020-03-20,4063976176
2020-03-23,3840619034
2020-03-24,4284523795
2020-03-25,4645547603
2020-03-26,4774785698
2020-03-27,4617452365
2020-03-30,4358976175
2020-03-31,4078260000
2020-04-01,3776630000
2020-04-02,3862810000
2020-04-03,3800260000
2020-04-06,4029610000
2020-04-07,4264520000
2020-04-08,4589780000
2020-04-09,4830250000
2020-04-13,4556420000
2020-04-14,4293710000
2020-04-15,3908680000
2020-04-16,3620950000
2020-04-17,4170000000
2020-04-20,4117180000
2020-04-21,4090770000
2020-04-22,4232550000
2020-04-23,4392400000
2020-04-24,4466070000
2020-04-27,4796890000
2020-04-28,4892800000
2020-04-29,5209720000
2020-04-30,4845540000
2020-05-01,4563370000
2020-05-04,4468850000
2020-05-05,4388230000
2020-05-06,4354870000
2020-05-07,4499430000
2020-05-08,4710710000
2020-05-11,4473020000
2020-05-12,4233940000
2020-05-13,4062970000
2020-05-14,4386840000
2020-05-15,4175560000
2020-05-18,4677350000
2020-05-19,4467460000
2020-05-20,4621750000
2020-05-21,4589780000
2020-05-22,4538350000
2020-05-26,5099910000
2020-05-27,5480770000
2020-05-28,5223620000
2020-05-29,5052650000
2020-06-01,5223620000
2020-06-02,5245860000
2020-06-03,5565560000
2020-06-04,5963100000
2020-06-05,6327280000
2020-06-08,6501030000
2020-06-09,6353690000
2020-06-10,5810200000
2020-06-11,5240300000
2020-06-12,5440460000
2020-06-15,5585020000
2020-06-16,5764330000
2020-06-17,5553050000
2020-06-18,5568340000
2020-06-19,5482160000
2020-06-22,5498840000
2020-06-23,5536370000
2020-06-24,5205550000
2020-06-25,5376520000
2020-06-26,4916430000
2020-06-29,5144390000
2020-06-30,5295900000
2020-07-01,4995660000
2020-07-02,4902530000
2020-07-06,4977590000
2020-07-07,4830250000
2020-07-08,4831640000
2020-07-09,4642600000
2020-07-10,4972030000
2020-07-13,5004000000
2020-07-14,4855270000
2020-07-15,5127710000
2020-07-16,5109640000
2020-07-17,4940060000
2020-07-20,4855270000
2020-07-21,5176360000
2020-07-22,5095740000
2020-07-23,5194430000
2020-07-24,5201380000
2020-07-27,5120760000
2020-07-28,5094350000
2020-07-29,5395980000
2020-07-30,5316750000
2020-07-31,5354280000
2020-08-03,5288950000
2020-08-04,5265320000
2020-08-05,5333430000
2020-08-06,5300070000
2020-08-07,5562780000
2020-08-10,5704560000
2020-08-11,5858850000
2020-08-12,5840780000
2020-08-13,5732360000
2020-08-14,5812980000
2020-08-17,5665640000
2020-08-18,5493280000
2020-08-19,5515520000
2020-08-20,5397370000
2020-08-21,5333430000
2020-08-24,5593360000
2020-08-25,5616990000
2020-08-26,5458530000
2020-08-27,5572510000
2020-08-28,5586410000
2020-08-31,5494670000
2020-09-01,5544710000
2020-09-02,5585020000
2020-09-03,5621160000
2020-09-04,5764330000
2020-09-08,5551660000
2020-09-09,5518300000
2020-09-10,5448800000
2020-09-11,5507180000
2020-09-14,5699000000
2020-09-15,5642010000
2020-09-16,5724020000
2020-09-17,5667030000
2020-09-18,5650350000
2020-09-21,5373740000
2020-09-22,5163850000
2020-09-23,5065160000
2020-09-24,5070720000
2020-09-25,5184700000
2020-09-28,5358450000
2020-09-29,5244470000
2020-09-30,5316750000
2020-10-01,5293120000
2020-10-02,5466870000
2020-10-05,5814370000
2020-10-06,5740700000
2020-10-07,5990900000
2020-10-08,5990900000
2020-10-09,5885260000
2020-10-12,5949200000
2020-10-13,5704560000
2020-10-14,5642010000
2020-10-15,5806030000
2020-10-16,5794910000
2020-10-19,5729580000
2020-10-20,6006190000
2020-10-21,5894990000
2020-10-22,6271680000
2020-10-23,6448210000
2020-10-26,6302260000
2020-10-27,6028430000
2020-10-28,5861630000
2020-10-29,6109050000
2020-10-30,6325890000
2020-11-02,6562190000
2020-11-03,6784590000
2020-11-04,6065960000
2020-11-05,6459330000
2020-11-06,6248050000
2020-11-09,7496270000
2020-11-10,7373950000
2020-11-11,6972240000
2020-11-12,6705360000
2020-11-13,7016720000
2020-11-16,7261360000
2020-11-17,7229390000
2020-11-18,7068150000
2020-11-19,7079270000
2020-11-20,7011160000
2020-11-23,7221050000
2020-11-24,7588010000
2020-11-25,7408700000
2020-11-27,7157110000
2020-11-30,6838800000
2020-12-01,7111240000
2020-12-02,7230780000
2020-12-03,7335030000
2020-12-04,7529630000
2020-12-07,7394800000
2020-12-08,7315570000
2020-12-09,7286380000
2020-12-10,7375340000
2020-12-11,7323910000
2020-12-14,7202980000
2020-12-15,7360050000
2020-12-16,7368390000
2020-12-17,7335030000
2020-12-18,7315570000
2020-12-21,7497660000
2020-12-22,7526850000
2020-12-23,7792340000
2020-12-24,7770100000
2020-12-28,7811800000
2020-12-29,7675580000
2020-12-30,7747860000
2020-12-31,7820400000
2021-01-04,7770000000
2021-01-05,7952000000
2021-01-06,8601600000
2021-01-07,8727600000
2021-01-08,8593200000
2021-01-11,8759800000
2021-01-12,8895600000
2021-01-13,8915200000
2021-01-14,9223200000
2021-01-15,8929200000
2021-01-19,8946000000
2021-01-20,8836800000
2021-01-21,8688400000
2021-01-22,8702400000
2021-01-25,8590400000
2021-01-26,8416800000
2021-01-27,7952000000
2021-01-28,8253000000
2021-01-29,8008000000
2021-02-01,8143800000
2021-02-02,8405600000
2021-02-03,8551200000
2021-02-04,8878800000
2021-02-05,8769600000
2021-02-08,8848000000
2021-02-09,8800400000
2021-02-10,8825600000
2021-02-11,8608600000
2021-02-12,8723400000
2021-02-16,9227400000
2021-02-17,9076200000
2021-02-18,8996400000
2021-02-19,9339400000
2021-02-22,9539600000
2021-02-23,9742600000
2021-02-24,10089799999
2021-02-25,9741200000
2021-02-26,9534000000
2021-03-01,9847600000
2021-03-02,9793000000
2021-03-03,9783200000
2021-03-04,9571800000
2021-03-05,9783200000
2021-03-08,10103800000
2021-03-09,9734200000
2021-03-10,9892400000
2021-03-11,9870000000
2021-03-12,9954000000
2021-03-15,9825200000
2021-03-16,9583000000
2021-03-17,9671200000
2021-03-18,9888200000
2021-03-19,9709000000
2021-03-22,9503200000
2021-03-23,9357600000
2021-03-24,9343600000
2021-03-25,9795800000
2021-03-26,9935800000
2021-03-29,9606800000
2021-03-30,10101000000
2021-03-31,9756640000
2021-04-01,9756640000
2021-04-05,9851840000
2021-04-06,9725360000
2021-04-07,9774320000
2021-04-08,9654640000
2021-04-09,9722640000
2021-04-12,9826000000
2021-04-13,9598880000
2021-04-14,9710400000
2021-04-15,9488720000
2021-04-16,9541760000
2021-04-19,9437040000
2021-04-20,9152800000
2021-04-21,9404400000
2021-04-22,9231680000
2021-04-23,9581200000
2021-04-26,9657360000
2021-04-27,9756640000
2021-04-28,9976960000
2021-04-29,10257120000
2021-04-30,10221760000
2021-05-03,10193200000
2021-05-04,10414880000
2021-05-05,10557680000
2021-05-06,10616160000
2021-05-07,10686880000
2021-05-10,10579440000
2021-05-11,10482880000
2021-05-12,10368640000
2021-05-13,10627040000
2021-05-14,10802480000
2021-05-17,10832400000
2021-05-18,10584880000
2021-05-19,10485600000
2021-05-20,10416240000
2021-05-21,10557680000
2021-05-24,10506000000
2021-05-25,10312880000
2021-05-26,10488320000
2021-05-27,10704560000
2021-05-28,10674640000
2021-06-01,10745360000
2021-06-02,10670560000
2021-06-03,10663760000
2021-06-04,10599840000
2021-06-07,10565840000
2021-06-08,10495120000
2021-06-09,10350960000
2021-06-10,10030000000
2021-06-11,10035440000
2021-06-14,9821920000
2021-06-15,9929360000
2021-06-16,10136080000
2021-06-17,9525440000
2021-06-18,9262960000
2021-06-21,9613840000
2021-06-22,9613840000
2021-06-23,9715840000
2021-06-24,9846400000
2021-06-25,10020480000
2021-06-28,9756640000
2021-06-29,9658720000
2021-06-30,9488220000
2021-07-01,9599940000
2021-07-02,9540090000
2021-07-06,9187640000
2021-07-07,9053310000
2021-07-08,8843170000
2021-07-09,9210250000
2021-07-12,9282070000
2021-07-13,9169020000
2021-07-14,9121140000
2021-07-15,9179660000
2021-07-16,8865780000
2021-07-19,8449490000
2021-07-20,8732780000
2021-07-21,9095870000
2021-07-22,8926960000
2021-07-23,8913660000
2021-07-26,9010750000
2021-07-27,8994790000
2021-07-28,9097200000
2021-07-29,9228870000
2021-07-30,9131780000
2021-08-02,8998780000
2021-08-03,9226210000
2021-08-04,9139760000
2021-08-05,9323300000
2021-08-06,9609250000
2021-08-09,9574670000
2021-08-10,9759540000
2021-08-11,9960370000
2021-08-12,10041500000
2021-08-13,9968350000
2021-08-16,9863280000
2021-08-17,9643830000
2021-08-18,9558710000
2021-08-19,9431030000
2021-08-20,9480240000
2021-08-23,9650480000
2021-08-24,9795450000
2021-08-25,10004260000
2021-08-26,9851310000
2021-08-27,10058790000
2021-08-30,9779490000
2021-08-31,9830030000
2021-09-01,9638510000
2021-09-02,9673090000
2021-09-03,9617230000
2021-09-07,9690380000
2021-09-08,9590630000
2021-09-09,9724960000
2021-09-10,9682400000
2021-09-13,9867270000
2021-09-14,9510830000
2021-09-15,9744910000
2021-09-16,9810080000
2021-09-17,9851310000
2021-09-20,9572010000
2021-09-21,9485560000
2021-09-22,9784810000
2021-09-23,10263610000
2021-09-24,10432520000
2021-09-27,10895360000
2021-09-28,10852800000
2021-09-29,10975160000
2021-09-30,10626000000
2021-10-01,10899240000
2021-10-04,10952040000
2021-10-05,11099880000
2021-10-06,11070840000
2021-10-07,11107800000
2021-10-08,11118360000
2021-10-11,11018040000
2021-10-12,11041800000
2021-10-13,10880760000
2021-10-14,10883400000
2021-10-15,10956000000
2021-10-18,11061600000
2021-10-19,11093280000
2021-10-20,11474760000
2021-10-21,11441760000
2021-10-22,11667480000
2021-10-25,11709720000
2021-10-26,11565840000
2021-10-27,11177760000
2021-10-28,11315040000
2021-10-29,11231880000
2021-11-01,11519640000
2021-11-02,11511720000
2021-11-03,11840400000
2021-11-04,11571120000
2021-11-05,11556600000
2021-11-08,11602800000
2021-11-09,11556600000
2021-11-10,11670120000
2021-11-11,11753280000
2021-11-12,11716320000
2021-11-15,11824560000
2021-11-16,11868120000
2021-11-17,11762520000
2021-11-18,11788920000
2021-11-19,11606760000
2021-11-22,11784960000
2021-11-23,11955240000
2021-11-24,11947320000
2021-11-26,11254320000
2021-11-29,11262240000
2021-11-30,10893960000
2021-12-01,10645800000
2021-12-02,11169840000
2021-12-03,10812120000
2021-12-06,11056320000
2021-12-07,11293920000
2021-12-08,11164560000
2021-12-09,11066880000
2021-12-10,11157960000
2021-12-13,10817400000
2021-12-14,11052360000
2021-12-15,11229240000
2021-12-16,11498520000
2021-12-17,11053680000
2021-12-20,10809480000
2021-12-21,11192280000
2021-12-22,11212080000
2021-12-23,11259600000
2021-12-27,11431200000
2021-12-28,11447040000
2021-12-29,11561880000
2021-12-30,11486640000
2021-12-31,11397000000
2022-01-03,11607910000
2022-01-04,12104400000
2022-01-05,12096540000
2022-01-06,12640190000
2022-01-07,12716170000
2022-01-10,12722720000
2022-01-11,12752850000
2022-01-12,12885160000
2022-01-13,12940180000
2022-01-14,13262440000
2022-01-18,13035810000
2022-01-19,12663770000
2022-01-20,12253740000
2022-01-21,11750700000
2022-01-24,11859430000
2022-01-25,12127980000
2022-01-26,12120120000
2022-01-27,12059860000
2022-01-28,12207890000
2022-01-31,12154180000
2022-02-01,12450240000
2022-02-02,12490850000
2022-02-03,12447620000
2022-02-04,12710930000
2022-02-07,12790840000
2022-02-08,13166810000
2022-02-09,13014850000
2022-02-10,13123580000
2022-02-11,12917910000
2022-02-14,12824900000
2022-02-15,13122270000
2022-02-16,13164190000
2022-02-17,12679490000
2022-02-18,12557660000
2022-02-22,12532770000
2022-02-23,12241950000
2022-02-24,11918380000
2022-02-25,12515740000
2022-02-28,12509190000
2022-03-01,11474290000
2022-03-02,12270770000
2022-03-03,12231470000
2022-03-04,11818820000
2022-03-07,11069500000
2022-03-08,11068190000
2022-03-09,11558130000
2022-03-10,11556820000
2022-03-11,11533240000
2022-03-14,11894800000
2022-03-15,12025800000
2022-03-16,12564210000
2022-03-17,12403080000
2022-03-18,12438450000
2022-03-21,12361160000
2022-03-22,12579930000
2022-03-23,12231470000
2022-03-24,12319240000
2022-03-25,12712240000
2022-03-28,12462030000
2022-03-29,12490850000
2022-03-30,12159420000
2022-03-31,11846330000
2022-04-01,11795240000
2022-04-04,11694370000
2022-04-05,11628870000
2022-04-06,11482150000
2022-04-07,11555510000
2022-04-08,11602670000
2022-04-11,11670790000
2022-04-12,11526690000
2022-04-13,11676030000
2022-04-14,11576470000
2022-04-18,11562060000
2022-04-19,11797860000
2022-04-20,11410100000
2022-04-21,10837630000
2022-04-22,10607070000
2022-04-25,10976490000
2022-04-26,10753790000
2022-04-27,10807500000
2022-04-28,11090460000
2022-04-29,10728900000
2022-05-02,10782610000
2022-05-03,10891340000
2022-05-04,11251590000
2022-05-05,10863830000
2022-05-06,10666020000
2022-05-09,10314940000
2022-05-10,10173460000
2022-05-11,9956000000
2022-05-12,9961240000
2022-05-13,9990060000
2022-05-16,9873470000
2022-05-17,10278260000
2022-05-18,9856440000
2022-05-19,9536800000
2022-05-20,9573480000
2022-05-23,10098790000
2022-05-24,10056870000
2022-05-25,10369960000
2022-05-26,10694840000
2022-05-27,10850730000
2022-05-31,10900510000
2022-06-01,10580870000
2022-06-02,10824530000
2022-06-03,10736760000
2022-06-06,10713180000
2022-06-07,10721040000
2022-06-08,10643750000
2022-06-09,10341140000
2022-06-10,9857750000
2022-06-13,9802730000
2022-06-14,9804040000
2022-06-15,10000540000
2022-06-16,9661250000
2022-06-17,9775220000
2022-06-21,9946830000
2022-06-22,9925870000
2022-06-23,9552520000
2022-06-24,10024120000
2022-06-27,9953380000
2022-06-28,10046390000
2022-06-29,9954690000
2022-06-30,9612780000
2022-07-01,9730680000
2022-07-05,9674350000
2022-07-06,9624570000
2022-07-07,9775220000
2022-07-08,9722820000
2022-07-11,9722820000
2022-07-12,9614090000
2022-07-13,9559070000
2022-07-14,9369120000
2022-07-15,9789630000
2022-07-18,9890500000
2022-07-19,10207520000
2022-07-20,10366030000
2022-07-21,10397470000
2022-07-22,10218000000
2022-07-25,10345070000
2022-07-26,10045080000
2022-07-27,10227170000
2022-07-28,10157740000
2022-07-29,10187870000
2022-08-01,10187870000
2022-08-02,10039840000
2022-08-03,10229790000
2022-08-04,10046390000
2022-08-05,10242890000
2022-08-08,10282190000
2022-08-09,10380440000
2022-08-10,10735450000
2022-08-11,11044610000
2022-08-12,11221460000
2022-08-15,11217530000
2022-08-16,11332810000
2022-08-17,11208360000
2022-08-18,11343290000
2022-08-19,11132380000
2022-08-22,10783920000
2022-08-23,10749860000
2022-08-24,10690910000
2022-08-25,10858590000
2022-08-26,10718420000
2022-08-29,10593970000
2022-08-30,10578250000
2022-08-31,10519300000
2022-09-01,10613620000
2022-09-02,10616240000
2022-09-06,10478690000
2022-09-07,10769510000
2022-09-08,11083910000
2022-09-09,11078670000
2022-09-12,11167750000
2022-09-13,10748550000
2022-09-14,10469520000
2022-09-15,10494410000
2022-09-16,10291360000
2022-09-19,10394850000
2022-09-20,10325420000
2022-09-21,10185250000
2022-09-22,9976960000
2022-09-23,9734610000
2022-09-26,9568240000
2022-09-27,9439860000
2022-09-28,9629810000
2022-09-29,9467370000
2022-09-30,9311743817
2022-10-03,9563200190
2022-10-04,10011106854
2022-10-05,9915501046
2022-10-06,9699405725
2022-10-07,9487239410
2022-10-10,9324840503
2022-10-11,9124461205
2022-10-12,9108745182
2022-10-13,9487239410
2022-10-14,9444020346
2022-10-17,9648328649
2022-10-18,9736076446
2022-10-19,8859908146
2022-10-20,8481413918
2022-10-21,8557374697
2022-10-24,8827166431
2022-10-25,9062906781
2022-10-26,9061597112
2022-10-27,9133628886
2022-10-28,9307814811
2022-10-31,9233163700
2022-11-01,9210899334
2022-11-02,8878243507
2022-11-03,8647741831
2022-11-04,8900507873
2022-11-07,9197802648
2022-11-08,9361511224
2022-11-09,9137557891
2022-11-10,9759650481
2022-11-11,9641780306
2022-11-14,9472833056
2022-11-15,9588083893
2022-11-16,9370678904
2022-11-17,9186015630
2022-11-18,9154583583
2022-11-21,9273763427
2022-11-22,9446639683
2022-11-23,9396872276
2022-11-25,9409968962
2022-11-28,9184705961
2022-11-29,9298647131
2022-11-30,9395562608
2022-12-01,9378536916
2022-12-02,9183396293
2022-12-05,8711915593
2022-12-06,8597974424
2022-12-07,8566542378
2022-12-08,8536419999
2022-12-09,8635954814
2022-12-12,8831095437
2022-12-13,8681793215
2022-12-14,8524632982
2022-12-15,8342589045
2022-12-16,8350447057
2022-12-19,8319015010
2022-12-20,8328182690
2022-12-21,8516774970
2022-12-22,8586187407
2022-12-23,8654290174
2022-12-27,8690960895
2022-12-28,8595355087
2022-12-29,8730250954
2022-12-30,8755134657
2023-01-03,8652550000
2023-01-04,8763900000
2023-01-05,8653860000
2023-01-06,8855600000
2023-01-09,8752110000
2023-01-10,8852980000
2023-01-11,8913240000
2023-01-12,9027210000
2023-01-13,8978740000
2023-01-17,8934200000
2023-01-18,8638140000
2023-01-19,9149040000
2023-01-20,9056030000
2023-01-23,9426760000
2023-01-24,9321960000
2023-01-25,9369120000
2023-01-26,9435930000
2023-01-27,9506670000
2023-01-30,9353400000
2023-01-31,9603610000
2023-02-01,9739850000
2023-02-02,9809280000
2023-02-03,9876090000
2023-02-06,9864300000
2023-02-07,10079140000
2023-02-08,10033290000
2023-02-09,9931110000
2023-02-10,9835480000
2023-02-13,9954690000
2023-02-14,9935040000
2023-02-15,9887880000
2023-02-16,9701860000
2023-02-17,9547280000
2023-02-21,9249910000
2023-02-22,9107120000
2023-02-23,9171310000
2023-02-24,9223710000
2023-02-27,9175240000
2023-02-28,9183100000
2023-03-01,9259080000
2023-03-02,8939440000
