,REG
2013-11-27,4369944854
2013-11-29,4307411973
2013-12-02,4320286390
2013-12-03,4388336878
2013-12-04,4381899670
2013-12-05,4418683717
2013-12-06,4467422581
2013-12-09,4462824575
2013-12-10,4402130896
2013-12-11,4245798694
2013-12-12,4254075104
2013-12-13,4247637896
2013-12-16,4231085075
2013-12-17,4219130259
2013-12-18,4299135563
2013-12-19,4249477098
2013-12-20,4266029920
2013-12-23,4269708325
2013-12-24,4301894366
2013-12-26,4289019950
2013-12-27,4299135563
2013-12-30,4290859152
2013-12-31,4267332099
2014-01-02,4236916990
2014-01-03,4312493930
2014-01-06,4317102280
2014-01-07,4336457350
2014-01-08,4318023950
2014-01-09,4336457350
2014-01-10,4388070870
2014-01-13,4327240650
2014-01-14,4412955960
2014-01-15,4403739260
2014-01-16,4457196120
2014-01-17,4448901090
2014-01-21,4468256160
2014-01-22,4493141250
2014-01-23,4472864510
2014-01-24,4407425940
2014-01-27,4372402480
2014-01-28,4430467690
2014-01-29,4371480810
2014-01-30,4428624350
2014-01-31,4436919380
2014-02-03,4310650590
2014-02-04,4363185780
2014-02-05,4375167490
2014-02-06,4431389360
2014-02-07,4471021170
2014-02-10,4564109840
2014-02-11,4591759940
2014-02-12,4575169880
2014-02-13,4628626740
2014-02-14,4680240260
2014-02-18,4684848610
2014-02-19,4677475250
2014-02-20,4603741650
2014-02-21,4614801690
2014-02-24,4626783400
2014-02-25,4648903480
2014-02-26,4649825150
2014-02-27,4640608450
2014-02-28,4679318590
2014-03-03,4663650200
2014-03-04,4725402090
2014-03-05,4714342050
2014-03-06,4660885190
2014-03-07,4573326540
2014-03-10,4560423160
2014-03-11,4598211630
2014-03-12,4624940060
2014-03-13,4610193340
2014-03-14,4642451790
2014-03-17,4645216800
2014-03-18,4661806860
2014-03-19,4518026340
2014-03-20,4535538070
2014-03-21,4600976640
2014-03-24,4612036680
2014-03-25,4672866900
2014-03-26,4622175050
2014-03-27,4675631910
2014-03-28,4679318590
2014-03-31,4696243500
2014-04-01,4719237250
2014-04-02,4720157000
2014-04-03,4697163250
2014-04-04,4714638500
2014-04-07,4728434750
2014-04-08,4753268000
2014-04-09,4747749500
2014-04-10,4708200250
2014-04-11,4687046000
2014-04-14,4728434750
2014-04-15,4755107500
2014-04-16,4800175250
2014-04-17,4813971500
2014-04-21,4819490000
2014-04-22,4806613500
2014-04-23,4770743250
2014-04-24,4822249250
2014-04-25,4795576500
2014-04-28,4852601000
2014-04-29,4828687500
2014-04-30,4822249250
2014-05-01,4852601000
2014-05-02,4844323250
2014-05-05,4840644250
2014-05-06,4846162750
2014-05-07,4917903250
2014-05-08,4964810500
2014-05-09,4951014250
2014-05-12,4971248750
2014-05-13,4911465000
2014-05-14,4933539000
2014-05-15,4893070000
2014-05-16,4952853750
2014-05-19,4880193500
2014-05-20,4850761500
2014-05-21,4860878750
2014-05-22,4840644250
2014-05-23,4885712000
2014-05-27,4921582250
2014-05-28,4905026750
2014-05-29,4910545250
2014-05-30,4911465000
2014-06-02,4985964750
2014-06-03,4972168500
2014-06-04,4991483250
2014-06-05,5094495250
2014-06-06,5060464500
2014-06-09,5028273250
2014-06-10,4951014250
2014-06-11,4935378500
2014-06-12,4960211750
2014-06-13,4989643750
2014-06-16,4962971000
2014-06-17,5013557250
2014-06-18,5053106500
2014-06-19,5099094000
2014-06-20,5136803750
2014-06-23,5098174250
2014-06-24,5088057000
2014-06-25,5083458250
2014-06-26,5055865750
2014-06-27,5098174250
2014-06-30,5141769600
2014-07-01,5130688200
2014-07-02,5107601950
2014-07-03,5066970150
2014-07-07,5105755050
2014-07-08,5116836450
2014-07-09,5114989550
2014-07-10,5137152350
2014-07-11,5130688200
2014-07-14,5152851000
2014-07-15,5156544800
2014-07-16,5163008950
2014-07-17,5120530250
2014-07-18,5182401400
2014-07-21,5151004100
2014-07-22,5186095200
2014-07-23,5204564200
2014-07-24,5216569050
2014-07-25,5115913000
2014-07-28,5166702750
2014-07-29,5126070950
2014-07-30,5123300600
2014-07-31,5019874200
2014-08-01,4997711400
2014-08-04,5017103850
2014-08-05,4968161000
2014-08-06,4970007900
2014-08-07,5078051550
2014-08-08,5115913000
2014-08-11,5160238600
2014-08-12,5147310300
2014-08-13,5237808400
2014-08-14,5255353950
2014-08-15,5257200850
2014-08-18,5266435350
2014-08-19,5310760950
2014-08-20,5332923750
2014-08-21,5304296800
2014-08-22,5241502200
2014-08-25,5236884950
2014-08-26,5267358800
2014-08-27,5237808400
2014-08-28,5215645600
2014-08-29,5276593300
2014-09-02,5301526450
2014-09-03,5307990600
2014-09-04,5288598150
2014-09-05,5347698950
2014-09-08,5328306500
2014-09-09,5300603000
2014-09-10,5204564200
2014-09-11,5249813250
2014-09-12,5080821900
2014-09-15,5090979850
2014-09-16,5151004100
2014-09-17,5128841300
2014-09-18,5069740500
2014-09-19,5079898450
2014-09-22,5032802500
2014-09-23,4977395500
2014-09-24,4968161000
2014-09-25,4943227850
2014-09-26,5009716250
2014-09-29,5018027300
2014-09-30,5009189784
2014-10-01,5005467555
2014-10-02,5012912013
2014-10-03,5049203747
2014-10-06,5059439876
2014-10-07,5026870372
2014-10-08,5157148390
2014-10-09,5176690093
2014-10-10,5157148390
2014-10-13,5169245634
2014-10-14,5272537491
2014-10-15,5272537491
2014-10-16,5290218079
2014-10-17,5246481888
2014-10-20,5345120958
2014-10-21,5393509936
2014-10-22,5411190525
2014-10-23,5464232289
2014-10-24,5466093403
2014-10-27,5503315694
2014-10-28,5526579626
2014-10-29,5508899038
2014-10-30,5552635230
2014-10-31,5648482628
2014-11-03,5710829965
2014-11-04,5823427395
2014-11-05,5797371792
2014-11-06,5760149501
2014-11-07,5726649439
2014-11-10,5778760646
2014-11-11,5774107860
2014-11-12,5705246622
2014-11-13,5717343866
2014-11-14,5652204857
2014-11-17,5624288139
2014-11-18,5616843681
2014-11-19,5600093650
2014-11-20,5584274177
2014-11-21,5620565910
2014-11-24,5641968728
2014-11-25,5650343743
2014-11-26,5708038294
2014-11-28,5721066095
2014-12-01,5714552195
2014-12-02,5758288386
2014-12-03,5782482875
2014-12-04,5820635723
2014-12-05,5829941296
2014-12-08,5847621884
2014-12-09,5873677488
2014-12-10,5867163587
2014-12-11,5880191389
2014-12-12,5816913494
2014-12-15,5726649439
2014-12-16,5728510554
2014-12-17,5896010862
2014-12-18,5995580490
2014-12-19,5952774856
2014-12-22,6040247239
2014-12-23,5987205475
2014-12-24,5983483246
2014-12-26,5996511047
2014-12-29,6032802781
2014-12-30,6044900025
2014-12-31,5985242760
2015-01-02,6081900020
2015-01-05,6150404680
2015-01-06,6194510420
2015-01-07,6354980240
2015-01-08,6332458160
2015-01-09,6319320280
2015-01-12,6414100699
2015-01-13,6379379160
2015-01-14,6487297460
2015-01-15,6386886520
2015-01-16,6498558500
2015-01-20,6395332300
2015-01-21,6378440740
2015-01-22,6519203740
2015-01-23,6443191720
2015-01-26,6552048439
2015-01-27,6556740540
2015-01-28,6541725819
2015-01-29,6557678960
2015-01-30,6433807520
2015-02-02,6427238579
2015-02-03,6524834260
2015-02-04,6472282740
2015-02-05,6503250600
2015-02-06,6322135540
2015-02-09,6265830340
2015-02-10,6267707180
2015-02-11,6254569300
2015-02-12,6308997660
2015-02-13,6265830340
2015-02-17,6233924060
2015-02-18,6312751340
2015-02-19,6134451540
2015-02-20,6202956199
2015-02-23,6272399280
2015-02-24,6152281520
2015-02-25,6156035199
2015-02-26,6076269500
2015-02-27,6158850460
2015-03-02,6214217240
2015-03-03,6190756740
2015-03-04,6126005760
2015-03-05,6149466260
2015-03-06,5965535940
2015-03-09,5996503800
2015-03-10,5995565380
2015-03-11,6032163760
2015-03-12,6111929460
2015-03-13,6130697860
2015-03-16,6227355120
2015-03-17,6237677740
2015-03-18,6387824939
2015-03-19,6355918660
2015-03-20,6559555800
2015-03-23,6532341620
2015-03-24,6439438040
2015-03-25,6327766060
2015-03-26,6275214540
2015-03-27,6330581319
2015-03-30,6441314880
2015-03-31,6405013440
2015-04-01,6373948559
2015-04-02,6439843760
2015-04-06,6512328480
2015-04-07,6370183120
2015-04-08,6375831280
2015-04-09,6228037760
2015-04-10,6245923599
2015-04-13,6210151920
2015-04-14,6231803200
2015-04-15,6185676559
2015-04-16,6207327840
2015-04-17,6148022160
2015-04-20,6132019040
2015-04-21,6180028400
2015-04-22,6179087040
2015-04-23,6196031519
2015-04-24,6212976000
2015-04-27,6249689040
2015-04-28,6210151920
2015-04-29,6055768880
2015-04-30,5909858080
2015-05-01,5948453840
2015-05-04,6007759520
2015-05-05,5855259200
2015-05-06,5875969120
2015-05-07,5989873680
2015-05-08,6115074559
2015-05-11,6028469440
2015-05-12,6065182480
2015-05-13,6017173120
2015-05-14,6159318480
2015-05-15,6202621040
2015-05-18,6155553040
2015-05-19,6125429519
2015-05-20,6100954160
2015-05-21,6077420160
2015-05-22,6100012800
2015-05-26,6028469440
2015-05-27,6089657840
2015-05-28,6028469440
2015-05-29,5943747040
2015-06-01,6048238000
2015-06-02,5977636000
2015-06-03,5883500000
2015-06-04,5859024640
2015-06-05,5813839360
2015-06-08,5802543040
2015-06-09,5747002800
2015-06-10,5797836240
2015-06-11,5831725200
2015-06-12,5801601680
2015-06-15,5766771360
2015-06-16,5782774480
2015-06-17,5813839360
2015-06-18,5931509360
2015-06-19,5859966000
2015-06-22,5799718960
2015-06-23,5763947280
2015-06-24,5697110720
2015-06-25,5638746400
2015-06-26,5672635360
2015-06-29,5563437600
2015-06-30,5553438840
2015-07-01,5671136340
2015-07-02,5697500580
2015-07-06,5748345900
2015-07-07,5894290800
2015-07-08,5875459200
2015-07-09,5829321780
2015-07-10,5874517620
2015-07-13,5866984980
2015-07-14,5877342360
2015-07-15,5884875000
2015-07-16,5929129260
2015-07-17,5883933420
2015-07-20,5903706600
2015-07-21,5883933420
2015-07-22,5915005560
2015-07-23,5835912840
2015-07-24,5844387060
2015-07-27,5853802860
2015-07-28,5878283940
2015-07-29,5964909300
2015-07-30,5963967720
2015-07-31,6023287260
2015-08-03,6065658360
2015-08-04,6019520940
2015-08-05,5962084560
2015-08-06,5955493500
2015-08-07,5979033000
2015-08-10,5904648180
2015-08-11,5967734040
2015-08-12,5989390380
2015-08-13,6005397240
2015-08-14,6037410960
2015-08-17,6026112000
2015-08-18,6030819900
2015-08-19,5990331960
2015-08-20,5949844020
2015-08-21,5834971260
2015-08-24,5505418260
2015-08-25,5375480220
2015-08-26,5583569400
2015-08-27,5722923240
2015-08-28,5732339040
2015-08-31,5584510980
2015-09-01,5496944040
2015-09-02,5574153600
2015-09-03,5612758380
2015-09-04,5471521380
2015-09-08,5550614100
2015-09-09,5467755060
2015-09-10,5483761920
2015-09-11,5592985200
2015-09-14,5587335720
2015-09-15,5660778960
2015-09-16,5736105360
2015-09-17,5777534880
2015-09-18,5818964400
2015-09-21,5878283940
2015-09-22,5793541740
2015-09-23,5845328640
2015-09-24,5756820120
2015-09-25,5764352760
2015-09-28,5715390600
2015-09-29,5818022820
2015-09-30,6015795328
2015-10-01,6039026074
2015-10-02,6070968350
2015-10-05,6163891335
2015-10-06,6131949059
2015-10-07,6255846372
2015-10-08,6303275813
2015-10-09,6290692492
2015-10-12,6344897566
2015-10-13,6283916857
2015-10-14,6257782268
2015-10-15,6337153984
2015-10-16,6353609096
2015-10-19,6465891036
2015-10-20,6449435924
2015-10-21,6430076969
2015-10-22,6533647380
2015-10-23,6492993574
2015-10-26,6496865365
2015-10-27,6558814021
2015-10-28,6607211409
2015-10-29,6626570364
2015-10-30,6578172976
2015-11-02,6706910029
2015-11-03,6611083200
2015-11-04,6563653760
2015-11-05,6611083200
2015-11-06,6388455216
2015-11-09,6278109171
2015-11-10,6353609096
2015-11-11,6420397492
2015-11-12,6360384730
2015-11-13,6293596335
2015-11-16,6333282193
2015-11-17,6392327007
2015-11-18,6471698723
2015-11-19,6522032006
2015-11-20,6539455066
2015-11-23,6516224320
2015-11-24,6487185887
2015-11-25,6519128163
2015-11-27,6592692193
2015-11-30,6522032006
2015-12-01,6593660141
2015-12-02,6429109021
2015-12-03,6287788648
2015-12-04,6357480887
2015-12-07,6355544992
2015-12-08,6341025775
2015-12-09,6347801410
2015-12-10,6292628387
2015-12-11,6313923238
2015-12-14,6357480887
2015-12-15,6438788499
2015-12-16,6573333238
2015-12-17,6555910178
2015-12-18,6490089730
2015-12-21,6523967902
2015-12-22,6547198648
2015-12-23,6574301185
2015-12-24,6600435775
2015-12-28,6633345999
2015-12-29,6684647230
2015-12-30,6668192118
2015-12-31,6642926160
2016-01-04,6586365720
2016-01-05,6715089480
2016-01-06,6754096680
2016-01-07,6691685160
2016-01-08,6634149540
2016-01-11,6673156740
2016-01-12,6640000620
2016-01-13,6575638740
2016-01-14,6555159960
2016-01-15,6601968600
2016-01-19,6766774020
2016-01-20,6694610700
2016-01-21,6671206380
2016-01-22,6819433740
2016-01-25,6783352080
2016-01-26,6960834840
2016-01-27,6855515400
2016-01-28,6880870080
2016-01-29,7059328020
2016-02-01,7140267960
2016-02-02,7058352840
2016-02-03,7123689900
2016-02-04,7045675500
2016-02-05,6950107860
2016-02-08,6874043819
2016-02-09,6928653900
2016-02-10,6911100660
2016-02-11,6809681940
2016-02-12,6802855680
2016-02-16,6891597060
2016-02-17,6900373680
2016-02-18,6847713960
2016-02-19,6861366480
2016-02-22,6874043819
2016-02-23,6852589860
2016-02-24,6862341660
2016-02-25,6975462540
2016-02-26,6879894900
2016-02-29,6882820440
2016-03-01,7072980540
2016-03-02,7169523360
2016-03-03,7183175880
2016-03-04,7201704299
2016-03-07,7108087020
2016-03-08,7059328020
2016-03-09,7097360040
2016-03-10,7108087020
2016-03-11,7223158259
2016-03-14,7244612220
2016-03-15,7289470500
2016-03-16,7364559360
2016-03-17,7520588160
2016-03-18,7266066180
2016-03-21,7212431279
2016-03-22,7181225520
2016-03-23,7137342420
2016-03-24,7150019759
2016-03-28,7254364020
2016-03-29,7350906840
2016-03-30,7320676259
2016-03-31,7309626449
2016-04-01,7356501810
2016-04-04,7363337800
2016-04-05,7273493360
2016-04-06,7272516790
2016-04-07,7248102540
2016-04-08,7294977900
2016-04-11,7255915100
2016-04-12,7332087560
2016-04-13,7299860750
2016-04-14,7241266550
2016-04-15,7314509300
2016-04-18,7338923550
2016-04-19,7332087560
2016-04-20,7214899160
2016-04-21,7080132500
2016-04-22,7163140949
2016-04-25,7229547710
2016-04-26,7256891670
2016-04-27,7301813890
2016-04-28,7257868239
2016-04-29,7197320900
2016-05-02,7333064130
2016-05-03,7338923550
2016-05-04,7544979820
2016-05-05,7587948900
2016-05-06,7663144790
2016-05-09,7749082949
2016-05-10,7728574980
2016-05-11,7614316290
2016-05-12,7684629330
2016-05-13,7586972330
2016-05-16,7643613390
2016-05-17,7476619920
2016-05-18,7362361230
2016-05-19,7360408090
2016-05-20,7439510260
2016-05-23,7417049150
2016-05-24,7508846730
2016-05-25,7454158810
2016-05-26,7507870160
2016-05-27,7539120400
2016-05-31,7480526199
2016-06-01,7517635860
2016-06-02,7564511219
2016-06-03,7638730540
2016-06-06,7578183199
2016-06-07,7587948900
2016-06-08,7683652760
2016-06-09,7772520630
2016-06-10,7773497199
2016-06-13,7748106380
2016-06-14,7737364110
2016-06-15,7778380050
2016-06-16,7765684640
2016-06-17,7713926429
2016-06-20,7716856140
2016-06-21,7727598410
2016-06-22,7668027640
2016-06-23,7712949860
2016-06-24,7666074500
2016-06-27,7714903000
2016-06-28,7950256370
2016-06-29,8095765300
2016-06-30,8680707750
2016-07-01,8681744500
2016-07-05,8821705750
2016-07-06,8760537500
2016-07-07,8662046250
2016-07-08,8704553000
2016-07-11,8725288000
2016-07-12,8468174000
2016-07-13,8553187500
2016-07-14,8476468000
2016-07-15,8447439000
2016-07-18,8446402250
2016-07-19,8497202999
2016-07-20,8490982500
2016-07-21,8511717499
2016-07-22,8560444749
2016-07-25,8551114000
2016-07-26,8489945750
2016-07-27,8482688499
2016-07-28,8644421500
2016-07-29,8805117750
2016-08-01,8843477500
2016-08-02,8718030750
2016-08-03,8624723250
2016-08-04,8608135250
2016-08-05,8585326750
2016-08-08,8552150749
2016-08-09,8580143000
2016-08-10,8590510500
2016-08-11,8407005750
2016-08-12,8356204999
2016-08-15,8314735000
2016-08-16,8198619000
2016-08-17,8282595750
2016-08-18,8285706000
2016-08-19,8229721500
2016-08-22,8300220500
2016-08-23,8264971000
2016-08-24,8273265000
2016-08-25,8314735000
2016-08-26,8252529999
2016-08-29,8328212750
2016-08-30,8312661500
2016-08-31,8349984500
2016-09-01,8307477750
2016-09-02,8405969000
2016-09-06,8450549250
2016-09-07,8495129500
2016-09-08,8371756250
2016-09-09,8022371500
2016-09-12,8141597750
2016-09-13,7907292250
2016-09-14,7889667499
2016-09-15,7936321250
2016-09-16,7930100749
2016-09-19,7994379250
2016-09-20,7972607500
2016-09-21,8061768000
2016-09-22,8226611249
2016-09-23,8222464250
2016-09-26,8241125749
2016-09-27,8149891750
2016-09-28,8224537750
2016-09-29,8072135500
2016-09-30,8070535688
2016-10-03,7863278416
2016-10-04,7801830280
2016-10-05,7644564712
2016-10-06,7673726539
2016-10-07,7698722391
2016-10-10,7777875922
2016-10-11,7686224465
2016-10-12,7703929860
2016-10-13,7773709947
2016-10-14,7753921564
2016-10-17,7723718243
2016-10-18,7731008700
2016-10-19,7712261811
2016-10-20,7711220317
2016-10-21,7682058490
2016-10-24,7721635255
2016-10-25,7670602057
2016-10-26,7577909107
2016-10-27,7367527353
2016-10-28,7398772168
2016-10-31,7506046032
2016-11-01,7324826106
2016-11-02,7166519044
2016-11-03,7237340624
2016-11-04,7219635229
2016-11-07,7293581291
2016-11-08,7320660131
2016-11-09,7150896636
2016-11-10,7098821945
2016-11-11,7148813649
2016-11-14,7275875896
2016-11-15,6968635216
2016-11-16,6961344759
2016-11-17,6809286660
2016-11-18,6872817784
2016-11-21,6885315710
2016-11-22,6970718204
2016-11-23,6944680858
2016-11-25,6943639364
2016-11-28,6945722352
2016-11-29,6967593722
2016-11-30,6961344759
2016-12-01,6822826080
2016-12-02,6854070895
2016-12-05,6875942265
2016-12-06,6874900771
2016-12-07,6993631068
2016-12-08,7037373809
2016-12-09,7049871735
2016-12-12,7190473402
2016-12-13,7132149747
2016-12-14,6975925673
2016-12-15,6924892475
2016-12-16,7054037710
2016-12-19,7106112402
2016-12-20,7104029414
2016-12-21,6980091648
2016-12-22,7012377957
2016-12-23,7024875883
2016-12-27,7019668414
2016-12-28,6954054302
2016-12-29,7082158044
2016-12-30,7181099957
2017-01-03,8724849610
2017-01-04,8864163510
2017-01-05,8884427350
2017-01-06,8903424700
2017-01-09,8780575170
2017-01-10,8700786300
2017-01-11,8634928820
2017-01-12,8738781000
2017-01-13,8723583120
2017-01-17,8828701790
2017-01-18,8866696490
2017-01-19,8727382590
2017-01-20,8835034240
2017-01-23,8993345490
2017-01-24,9009809860
2017-01-25,8884427350
2017-01-26,8850232120
2017-01-27,8795773050
2017-01-30,8732448550
2017-01-31,8831234770
2017-02-01,8699519810
2017-02-02,8800839010
2017-02-03,8846432650
2017-02-06,8851498610
2017-02-07,8776775700
2017-02-08,8870495960
2017-02-09,8980680590
2017-02-10,9030073700
2017-02-13,9022474760
2017-02-14,8880627880
2017-02-15,8769176760
2017-02-16,8804638480
2017-02-17,8833767750
2017-02-21,8930020990
2017-02-22,8866696490
2017-02-23,8985746550
2017-02-24,9016142310
2017-02-27,9080733300
2017-02-28,8909757150
2017-03-01,8662791600
2017-03-02,8755245370
2017-03-03,8579203259
2017-03-06,8438622869
2017-03-07,8323372280
2017-03-08,8204322220
2017-03-09,7972554550
2017-03-10,7925694420
2017-03-13,8070074280
2017-03-14,8213187649
2017-03-15,8456353729
2017-03-16,8419625520
2017-03-17,8474084590
2017-03-20,8456353729
2017-03-21,8447488300
2017-03-22,8400628170
2017-03-23,8519678229
2017-03-24,8499414390
2017-03-27,8415826050
2017-03-28,8437356380
2017-03-29,8418359030
2017-03-30,8422158500
2017-03-31,11292142320
2017-04-03,11302347600
2017-04-04,11285338799
2017-04-05,11247919440
2017-04-06,11230910640
2017-04-07,11237714159
2017-04-10,11343168720
2017-04-11,11431614479
2017-04-12,11455426799
2017-04-13,11448623280
2017-04-17,11537069040
2017-04-18,11618711280
2017-04-19,11649327120
2017-04-20,11640822720
2017-04-21,11475837360
2017-04-24,11096541120
2017-04-25,11082934080
2017-04-26,10897538159
2017-04-27,10865221440
2017-04-28,10746159840
2017-05-01,10802288880
2017-05-02,10926453120
2017-05-03,10734253680
2017-05-04,10639004400
2017-05-05,10659414960
2017-05-08,10458711120
2017-05-09,10465514640
2017-05-10,10703637840
2017-05-11,10586277120
2017-05-12,10327743360
2017-05-15,10368564480
2017-05-16,10028388480
2017-05-17,10246101120
2017-05-18,10246101120
2017-05-19,10312435440
2017-05-22,10334546880
2017-05-23,10334546880
2017-05-24,10540353360
2017-05-25,10627098240
2017-05-26,10545456000
2017-05-30,10322640720
2017-05-31,10351555680
2017-06-01,10365162720
2017-06-02,10360060080
2017-06-05,10239297600
2017-06-06,10402582080
2017-06-07,10572670080
2017-06-08,10513139280
2017-06-09,10608388560
2017-06-12,10861819680
2017-06-13,10866922320
2017-06-14,10798887120
2017-06-15,10895837280
2017-06-16,10451907600
2017-06-19,10244400240
2017-06-20,10164458880
2017-06-21,10200177360
2017-06-22,10252904640
2017-06-23,10387274160
2017-06-26,10621995600
2017-06-27,10598183280
2017-06-28,10741057200
2017-06-29,10712142240
2017-06-30,10655377200
2017-07-03,10854400050
2017-07-05,10657078250
2017-07-06,10497179550
2017-07-07,10611149900
2017-07-10,10451251200
2017-07-11,10444447000
2017-07-12,10573726800
2017-07-13,10623057250
2017-07-14,10810172750
2017-07-17,10879915800
2017-07-18,10815275900
2017-07-19,10968370400
2017-07-20,10971772500
2017-07-21,10925844150
2017-07-24,10939452550
2017-07-25,11038113450
2017-07-26,11170795350
2017-07-27,11429354950
2017-07-28,11254146800
2017-07-31,11264353100
2017-08-01,11448066500
2017-08-02,11243940499
2017-08-03,11249043650
2017-08-04,11351106650
2017-08-07,11352807700
2017-08-08,11318786700
2017-08-09,11373220300
2017-08-10,11296673050
2017-08-11,11075536550
2017-08-14,11213321600
2017-08-15,11067031300
2017-08-16,11145279600
2017-08-17,11112959650
2017-08-18,11002391400
2017-08-21,11146980650
2017-08-22,11106155450
2017-08-23,11187805850
2017-08-24,11101052300
2017-08-25,11184403750
2017-08-28,10944555700
2017-08-29,10781254900
2017-08-30,10823781150
2017-08-31,10941153599
2017-09-01,11002391400
2017-09-05,10975174600
2017-09-06,11009195600
2017-09-07,11022804000
2017-09-08,10917338900
2017-09-11,11056825000
2017-09-12,10873111600
2017-09-13,10825482200
2017-09-14,11136774350
2017-09-15,11056825000
2017-09-18,10878214750
2017-09-19,10796564350
2017-09-20,10650274050
2017-09-21,10617954100
2017-09-22,10566922600
2017-09-25,10668985600
2017-09-26,10731924450
2017-09-27,10522695300
2017-09-28,10570324700
2017-09-29,10553314200
2017-10-02,10618993188
2017-10-03,10666872706
2017-10-04,10750661863
2017-10-05,10789991468
2017-10-06,10653192844
2017-10-09,10709622276
2017-10-10,10870360659
2017-10-11,10928500074
2017-10-12,10950729851
2017-10-13,11058458767
2017-10-16,10983219524
2017-10-17,11125148096
2017-10-18,11073848612
2017-10-19,11008869266
2017-10-20,10884040522
2017-10-23,10899430367
2017-10-24,10834451020
2017-10-25,10760921760
2017-10-26,10666872706
2017-10-27,10690812465
2017-10-30,10642932947
2017-10-31,10524944134
2017-11-01,10622413153
2017-11-02,11162767718
2017-11-03,10960989747
2017-11-06,10984929507
2017-11-07,11159347752
2017-11-08,11244846892
2017-11-09,11340605929
2017-11-10,11362835706
2017-11-13,11492794398
2017-11-14,11441494914
2017-11-15,11434654983
2017-11-16,11501344312
2017-11-17,11525284072
2017-11-20,11489374433
2017-11-21,11595393366
2017-11-22,11571453607
2017-11-24,11595393366
2017-11-27,11528704037
2017-11-28,11626173057
2017-11-29,11627883040
2017-11-30,11595393366
2017-12-01,11638142936
2017-12-04,11730482007
2017-12-05,11591973401
2017-12-06,11515024175
2017-12-07,11533833986
2017-12-08,11556063762
2017-12-11,11573163590
2017-12-12,11728772025
2017-12-13,11757841732
2017-12-14,11833080976
2017-12-15,11969879600
2017-12-18,12033148963
2017-12-19,11798881320
2017-12-20,11629593022
2017-12-21,11576583556
2017-12-22,11643272885
2017-12-26,11745871853
2017-12-27,11802301285
2017-12-28,11870700597
2017-12-29,11829661010
2018-01-02,11870756160
2018-01-03,11787111200
2018-01-04,11401320160
2018-01-05,11397906080
2018-01-08,11491793279
2018-01-09,11249393600
2018-01-10,11153799360
2018-01-11,10988216480
2018-01-12,10935298240
2018-01-16,10867016640
2018-01-17,10960903839
2018-01-18,10863602560
2018-01-19,10885794080
2018-01-22,10977974240
2018-01-23,11025771360
2018-01-24,10976267200
2018-01-25,10945540480
2018-01-26,10781664640
2018-01-29,10680949280
2018-01-30,10554628320
2018-01-31,10738988640
2018-02-01,10360025760
2018-02-02,10262724480
2018-02-05,9950336160
2018-02-06,9864984160
2018-02-07,9820601120
2018-02-08,9487728320
2018-02-09,9678916800
2018-02-12,9776218080
2018-02-13,9822308160
2018-02-14,9842792640
2018-02-15,9873519360
2018-02-16,9907660160
2018-02-20,9911074240
2018-02-21,9685744960
2018-02-22,9948629120
2018-02-23,10073243040
2018-02-26,10127868320
2018-02-27,9885468640
2018-02-28,9919609440
2018-03-01,9957164320
2018-03-02,10059586720
2018-03-05,10023738880
2018-03-06,10063000800
2018-03-07,10045930400
2018-03-08,10064707840
2018-03-09,10088606400
2018-03-12,10092020480
2018-03-13,10105676800
2018-03-14,10040809280
2018-03-15,9945215040
2018-03-16,9946922080
2018-03-19,9784753280
2018-03-20,9723299840
2018-03-21,9646483040
2018-03-22,9668674560
2018-03-23,9533818400
2018-03-26,9665260480
2018-03-27,9745491360
2018-03-28,10074950080
2018-03-29,10068121920
2018-04-02,9775764800
2018-04-03,9929940640
2018-04-04,10063785600
2018-04-05,10109530080
2018-04-06,9945188800
2018-04-09,9924857920
2018-04-10,9992627520
2018-04-11,9973990880
2018-04-12,9858782560
2018-04-13,9892667360
2018-04-16,9916386720
2018-04-17,9924857920
2018-04-18,9867253760
2018-04-19,9674110400
2018-04-20,9508074880
2018-04-23,9506380640
2018-04-24,9518240320
2018-04-25,9487744000
2018-04-26,9697829760
2018-04-27,9958742720
2018-04-30,9970602400
2018-05-01,10040066240
2018-05-02,9845228640
2018-05-03,9784236000
2018-05-04,9955354240
2018-05-07,9979073600
2018-05-08,9841840160
2018-05-09,9936717600
2018-05-10,9935023360
2018-05-11,9919775200
2018-05-14,9775764800
2018-05-15,9555513600
2018-05-16,9536876960
2018-05-17,9533488480
2018-05-18,9436916800
2018-05-21,9599563840
2018-05-22,9691052800
2018-05-23,9758822400
2018-05-24,9721549120
2018-05-25,9792707200
2018-05-29,9826592000
2018-05-30,9896055840
2018-05-31,9840145920
2018-06-01,9785930240
2018-06-04,9904527040
2018-06-05,9965519680
2018-06-06,10024818080
2018-06-07,10023123840
2018-06-08,10075645280
2018-06-11,10050231680
2018-06-12,10236598080
2018-06-13,10058702880
2018-06-14,10167134240
2018-06-15,10116307040
2018-06-18,10104447360
2018-06-19,10006181440
2018-06-20,10177299680
2018-06-21,10383996960
2018-06-22,10619496320
2018-06-25,10602553920
2018-06-26,10568669120
2018-06-27,10538172800
2018-06-28,10582223040
2018-06-29,10517841920
2018-07-02,10428908900
2018-07-03,10444158320
2018-07-05,10528877320
2018-07-06,10566153680
2018-07-09,10491600960
2018-07-10,10452630220
2018-07-11,10389938160
2018-07-12,10384855020
2018-07-13,10372994360
2018-07-16,10340801140
2018-07-17,10296747260
