,NOV
2018-07-16,16619150000
2018-07-17,16562300000
2018-07-18,16391750000
2018-07-19,16369010000
2018-07-20,16334900000
2018-07-23,16118870000
2018-07-24,16031699999
2018-07-25,16039280000
2018-07-26,16115080000
2018-07-27,17778890000
2018-07-30,18229900000
2018-07-31,18426980000
2018-08-01,17972180000
2018-08-02,17957020000
2018-08-03,17824370000
2018-08-06,17623500000
2018-08-07,17672770000
2018-08-08,17589390000
2018-08-09,17301350000
2018-08-10,17373360000
2018-08-13,17055000000
2018-08-14,17130800000
2018-08-15,16569880000
2018-08-16,16581250000
2018-08-17,16615360000
2018-08-20,16740430000
2018-08-21,16914770000
2018-08-22,17127010000
2018-08-23,16956460000
2018-08-24,16971620000
2018-08-27,17411260000
2018-08-28,17589390000
2018-08-29,17873640000
2018-08-30,17881220000
2018-08-31,17839530000
2018-09-04,17596970000
2018-09-05,17532540000
2018-09-06,17077740000
2018-09-07,16766960000
2018-09-10,16543350000
2018-09-11,16820020000
2018-09-12,16960250000
2018-09-13,16774540000
2018-09-14,16789699999
2018-09-17,16717690000
2018-09-18,16884449999
2018-09-19,16846550000
2018-09-20,16259100000
2018-09-21,16353850000
2018-09-24,16486500000
2018-09-25,16463760000
2018-09-26,16289419999
2018-09-27,16312160000
2018-09-28,16327320000
2018-10-01,16668419999
2018-10-02,16827600000
2018-10-03,16907190000
2018-10-04,17161120000
2018-10-05,16910979999
2018-10-08,16804860000
2018-10-09,17225550000
2018-10-10,16247729999
2018-10-11,15880100000
2018-10-12,15883889999
2018-10-15,15986220000
2018-10-16,16164350000
2018-10-17,15868729999
2018-10-18,15444250000
2018-10-19,15311600000
2018-10-22,15262330000
2018-10-23,14712780000
2018-10-24,13966150000
2018-10-25,14026790000
2018-10-26,13602310000
2018-10-29,13306690000
2018-10-30,14072270000
2018-10-31,13947199999
2018-11-01,13837290000
2018-11-02,13685690000
2018-11-05,13844870000
2018-11-06,13973729999
2018-11-07,13723590000
2018-11-08,13522720000
2018-11-09,13363540000
2018-11-12,12939060000
2018-11-13,12472889999
2018-11-14,12378139999
2018-11-15,12696500000
2018-11-16,12753350000
2018-11-19,12434990000
2018-11-20,12059780000
2018-11-21,12336449999
2018-11-23,11983980000
2018-11-26,12200010000
2018-11-27,12120420000
2018-11-28,12351610000
2018-11-29,12404669999
2018-11-30,12169690000
2018-12-03,12461520000
2018-12-04,12006720000
2018-12-06,11472330000
2018-12-07,11297990000
2018-12-10,11051640000
2018-12-11,10638530000
2018-12-12,10748440000
2018-12-13,10422500000
2018-12-14,10111720000
2018-12-17,9986650000
2018-12-18,10024550000
2018-12-19,9933590000
2018-12-20,9721350000
2018-12-21,9565960000
2018-12-24,9258970000
2018-12-26,9869160000
2018-12-27,9888110000
2018-12-28,9766830000
2018-12-31,9766000000
2019-01-02,9826800000
2019-01-03,9766000000
2019-01-04,10157400000
2019-01-07,10537400000
2019-01-08,10624800000
2019-01-09,10780600000
2019-01-10,10928800000
2019-01-11,11061800000
2019-01-14,11115000000
2019-01-15,11137800000
2019-01-16,11156800000
2019-01-17,11320200000
2019-01-18,11571000000
2019-01-22,11225200000
2019-01-23,10921200000
2019-01-24,11164400000
2019-01-25,11567200000
2019-01-28,11381000000
2019-01-29,11316400000
2019-01-30,11358200000
2019-01-31,11202400000
2019-02-01,11365800000
2019-02-04,11457000000
2019-02-05,11476000000
2019-02-06,11620400000
2019-02-07,10883200000
2019-02-08,10773000000
2019-02-11,10955400000
2019-02-12,10947800000
2019-02-13,11213800000
2019-02-14,11031400000
2019-02-15,11327800000
2019-02-19,11107400000
2019-02-20,11327800000
2019-02-21,10928800000
2019-02-22,10822400000
2019-02-25,10849000000
2019-02-26,10826200000
2019-02-27,10913600000
2019-02-28,10693200000
2019-03-01,10940200000
2019-03-04,10776800000
2019-03-05,10708400000
2019-03-06,10377800000
2019-03-07,10100400000
2019-03-08,9830600000
2019-03-11,10070000000
2019-03-12,10233400000
2019-03-13,10298000000
2019-03-14,10275200000
2019-03-15,10062400000
2019-03-18,10685600000
2019-03-19,10700800000
2019-03-20,10780600000
2019-03-21,10602000000
2019-03-22,10119400000
2019-03-25,10119400000
2019-03-26,10176400000
2019-03-27,9997800000
2019-03-28,10070000000
2019-03-29,10123200000
2019-04-01,10403710820
2019-04-02,10373156603
2019-04-03,10411349374
2019-04-04,10457180699
2019-04-05,10770361422
2019-04-08,10816192747
2019-04-09,10705433711
2019-04-10,10953686722
2019-04-11,11201939734
2019-04-12,10262397567
2019-04-15,10514469856
2019-04-16,10380795157
2019-04-17,10407530097
2019-04-18,10300590338
2019-04-22,10594674675
2019-04-23,10655783109
2019-04-24,10117265037
2019-04-25,10098168652
2019-04-26,10464819254
2019-04-29,10598493952
2019-04-30,9983590339
2019-05-01,9517638533
2019-05-02,9529096364
2019-05-03,9704783111
2019-05-06,9815542147
2019-05-07,9681867448
2019-05-08,9479445762
2019-05-09,9590204798
2019-05-10,9509999979
2019-05-13,9063144558
2019-05-14,9311397569
2019-05-15,9437433714
2019-05-16,9452710822
2019-05-17,9147168654
2019-05-20,9215915642
2019-05-21,9204457811
2019-05-22,8833987932
2019-05-23,8444421668
2019-05-24,8551361426
2019-05-28,8364216848
2019-05-29,8272554198
2019-05-30,8047216849
2019-05-31,7963192753
2019-06-03,8104506006
2019-06-04,8142698777
2019-06-05,7860072271
2019-06-06,7932638536
2019-06-07,7963192753
2019-06-10,8012843355
2019-06-11,8135060223
2019-06-12,7844795163
2019-06-13,7913542151
2019-06-14,7638554200
2019-06-17,7768409621
2019-06-18,7882987934
2019-06-19,7947915645
2019-06-20,8295469861
2019-06-21,8142698777
2019-06-24,8123602391
2019-06-25,8112144560
2019-06-26,8241999981
2019-06-27,8184710825
2019-06-28,8490252993
2019-07-01,8475187500
2019-07-02,8299812500
2019-07-03,8303625000
2019-07-05,8364625000
2019-07-08,8322687499
2019-07-09,8204500000
2019-07-10,8421812500
2019-07-11,8395125000
2019-07-12,8364625000
2019-07-15,8196875000
2019-07-16,8132062499
2019-07-17,7926187500
2019-07-18,7907124999
2019-07-19,8002437499
2019-07-22,8101562500
2019-07-23,8326500000
2019-07-24,8398937500
2019-07-25,8177812500
2019-07-26,8280750000
2019-07-29,7884250000
2019-07-30,8776375000
2019-07-31,9081375000
2019-08-01,8555250000
2019-08-02,8421812500
2019-08-05,8288374999
2019-08-06,8124437499
2019-08-07,7849937500
2019-08-08,7945250000
2019-08-09,7655499999
2019-08-12,7693625000
2019-08-13,7769875000
2019-08-14,7144624999
2019-08-15,6969250000
2019-08-16,7106500000
2019-08-19,7361937499
2019-08-20,7198000000
2019-08-21,7274249999
2019-08-22,7365750000
2019-08-23,7133187500
2019-08-26,7121750000
2019-08-27,7037875000
2019-08-28,7308562500
2019-08-29,7663125000
2019-08-30,7788937500
2019-09-03,7861375000
2019-09-04,7888062500
2019-09-05,8387500000
2019-09-06,8452312500
2019-09-09,9134750000
2019-09-10,9050875000
2019-09-11,9165250000
2019-09-12,8806875000
2019-09-13,8696312500
2019-09-16,8917437500
2019-09-17,8635312500
2019-09-18,8745875000
2019-09-19,8726812500
2019-09-20,8601000000
2019-09-23,8650562500
2019-09-24,8219749999
2019-09-25,8494250000
2019-09-26,8414187500
2019-09-27,8402750000
2019-09-30,8081188101
2019-10-01,7951584141
2019-10-02,7802920775
2019-10-03,7974455428
2019-10-04,8020198002
2019-10-07,7886782161
2019-10-08,7730495033
2019-10-09,7696188102
2019-10-10,7882970280
2019-10-11,8073564339
2019-10-14,8039257408
2019-10-15,8084999982
2019-10-16,8008762359
2019-10-17,7829603943
2019-10-18,7665693052
2019-10-21,7913465329
2019-10-22,8210792061
2019-10-23,8248910873
2019-10-24,7902029686
2019-10-25,7947772260
2019-10-28,7989702953
2019-10-29,9083712851
2019-10-30,8637722753
2019-10-31,8622475229
2019-11-01,8824504931
2019-11-04,9156138594
2019-11-05,9205693049
2019-11-06,9007475228
2019-11-07,8893118792
2019-11-08,8912178198
2019-11-11,8797821763
2019-11-12,8645346516
2019-11-13,8519554437
2019-11-14,8420445526
2019-11-15,8492871269
2019-11-18,8241287111
2019-11-19,8046881170
2019-11-20,8142178200
2019-11-21,8302277210
2019-11-22,8309900972
2019-11-25,8614851466
2019-11-26,8534801962
2019-11-27,8683465328
2019-11-29,8595792060
2019-12-02,8786386119
2019-12-03,8428069288
2019-12-04,8672029684
2019-12-05,8603415823
2019-12-06,8904554436
2019-12-09,8786386119
2019-12-10,8927425723
2019-12-11,9015098990
2019-12-12,9201881168
2019-12-13,9072277208
2019-12-16,9091336614
2019-12-17,9045594040
2019-12-18,9037970277
2019-12-19,9278118792
2019-12-20,9274306910
2019-12-23,9560197999
2019-12-24,9506831662
2019-12-26,9541138593
2019-12-27,9506831662
2019-12-30,9613564335
2019-12-31,9594150000
2020-01-02,9674580000
2020-01-03,9709050000
2020-01-06,9758840000
2020-01-07,9571170000
2020-01-08,9234130000
2020-01-09,9241790000
2020-01-10,9130720000
2020-01-13,9031140000
2020-01-14,9054120000
2020-01-15,8931560000
2020-01-16,9008160000
2020-01-17,9000500000
2020-01-21,8912410000
2020-01-22,8786020000
2020-01-23,8701760000
2020-01-24,8380040000
2020-01-27,8004699999
2020-01-28,8088960000
2020-01-29,7935760000
2020-01-30,8050660000
2020-01-31,7893630000
2020-02-03,7993210000
2020-02-04,8192370000
2020-02-05,8521750000
2020-02-06,8383870000
2020-02-07,9260940000
2020-02-10,8763040000
2020-02-11,8935390000
2020-02-12,9157530000
2020-02-13,8939220000
2020-02-14,8766870000
2020-02-18,8751550000
2020-02-19,8954540000
2020-02-20,9046460000
2020-02-21,8889430000
2020-02-24,8311100000
2020-02-25,7748090000
2020-02-26,7457010000
2020-02-27,7208060000
2020-02-28,7165930000
2020-03-02,7591060000
2020-03-03,7330620000
2020-03-04,7273169999
2020-03-05,6920810000
2020-03-06,6005440000
2020-03-09,4266620000
2020-03-10,4630470000
2020-03-11,4013840000
2020-03-12,3332099999
2020-03-13,3898940000
2020-03-16,3393380000
2020-03-17,3607860000
2020-03-18,3244010000
2020-03-19,3941069999
2020-03-20,3902770000
2020-03-23,3734250000
2020-03-24,4266620000
2020-03-25,4220660000
2020-03-26,4308750000
2020-03-27,3852980000
2020-03-30,3600200000
2020-03-31,3784550000
2020-04-01,3599750000
2020-04-02,3873100000
2020-04-03,3792250000
2020-04-06,4196500000
2020-04-07,4184949999
2020-04-08,4496800000
2020-04-09,4466000000
2020-04-13,4631550000
2020-04-14,4643100000
2020-04-15,4346650000
2020-04-16,4177250000
2020-04-17,4492950000
2020-04-20,4427500000
2020-04-21,4419800000
2020-04-22,4543000000
2020-04-23,4781700000
2020-04-24,4627700000
2020-04-27,4754750000
2020-04-28,4531450000
2020-04-29,4997300000
2020-04-30,4866400000
2020-05-01,4504500000
2020-05-04,4747050000
2020-05-05,4739350000
2020-05-06,4543000000
2020-05-07,4754750000
2020-05-08,5078150000
2020-05-11,4958800000
2020-05-12,4962650000
2020-05-13,4431350000
2020-05-14,4492950000
2020-05-15,4435200000
2020-05-18,4920300000
2020-05-19,4635400000
2020-05-20,5005000000
2020-05-21,4666200000
2020-05-22,4654650000
2020-05-26,4954950000
2020-05-27,5105100000
2020-05-28,4978050000
2020-05-29,4800950000
2020-06-01,4812500000
2020-06-02,4885650000
2020-06-03,5139750000
2020-06-04,5297600000
2020-06-05,5786550000
2020-06-08,6360200000
2020-06-09,6040650000
2020-06-10,5674900000
2020-06-11,4870250000
2020-06-12,4916450000
2020-06-15,4789400000
2020-06-16,4997300000
2020-06-17,4716250000
2020-06-18,4723950000
2020-06-19,4519900000
2020-06-22,4546850000
2020-06-23,4670050000
2020-06-24,4308150000
2020-06-25,4731650000
2020-06-26,4693150000
2020-06-29,4677750000
2020-06-30,4716250000
2020-07-01,4546850000
2020-07-02,4658500000
2020-07-06,4770150000
2020-07-07,4469850000
2020-07-08,4408250000
2020-07-09,4169550000
2020-07-10,4323550000
2020-07-13,4258100000
2020-07-14,4439050000
2020-07-15,4512200000
2020-07-16,4435200000
2020-07-17,4373600000
2020-07-20,4358200000
2020-07-21,4723950000
2020-07-22,4689300000
2020-07-23,4816350000
2020-07-24,4904900000
2020-07-27,5001150000
2020-07-28,4450600000
2020-07-29,4500650000
2020-07-30,4431350000
2020-07-31,4431350000
2020-08-03,4462150000
2020-08-04,4523750000
2020-08-05,4623850000
2020-08-06,4612300000
2020-08-07,4616150000
2020-08-10,4781700000
2020-08-11,5024250000
2020-08-12,5082000000
2020-08-13,5016550000
2020-08-14,5051200000
2020-08-17,4912600000
2020-08-18,4839450000
2020-08-19,4808650000
2020-08-20,4631550000
2020-08-21,4531450000
2020-08-24,4673900000
2020-08-25,4654650000
2020-08-26,4585350000
2020-08-27,4646950000
2020-08-28,4743200000
2020-08-31,4620000000
2020-09-01,4596900000
2020-09-02,4558400000
2020-09-03,4616150000
2020-09-04,4677750000
2020-09-08,4389000000
2020-09-09,4427500000
2020-09-10,4292750000
2020-09-11,4315850000
2020-09-14,4350500000
2020-09-15,4358200000
2020-09-16,4593050000
2020-09-17,4562250000
2020-09-18,4519900000
2020-09-21,4173400000
2020-09-22,4161850000
2020-09-23,4004000000
2020-09-24,3907750000
2020-09-25,3661350000
2020-09-28,3773000000
2020-09-29,3545850000
2020-09-30,3479040000
2020-10-01,3325440000
2020-10-02,3340799999
2020-10-05,3440640000
2020-10-06,3329280000
2020-10-07,3367680000
2020-10-08,3552000000
2020-10-09,3475200000
2020-10-12,3471359999
2020-10-13,3313920000
2020-10-14,3379200000
2020-10-15,3444480000
2020-10-16,3302400000
2020-10-19,3340799999
2020-10-20,3509760000
2020-10-21,3459840000
2020-10-22,3575040000
2020-10-23,3528960000
2020-10-26,3429120000
2020-10-27,3298560000
2020-10-28,3075840000
2020-10-29,3110400000
2020-10-30,3225600000
2020-11-02,3498240000
2020-11-03,3482880000
2020-11-04,3475200000
2020-11-05,3571200000
2020-11-06,3456000000
2020-11-09,4400640000
2020-11-10,4227840000
2020-11-11,4112640000
2020-11-12,4032000000
2020-11-13,4216320000
2020-11-16,4623360000
2020-11-17,4684800000
2020-11-18,4584960000
2020-11-19,4727040000
2020-11-20,4727040000
2020-11-23,5099520000
2020-11-24,5376000000
2020-11-25,5222400000
2020-11-27,5049600000
2020-11-30,4707840000
2020-12-01,4876800000
2020-12-02,5038080000
2020-12-03,5157120000
2020-12-04,5587200000
2020-12-07,5383680000
2020-12-08,5510400000
2020-12-09,5544960000
2020-12-10,5629440000
2020-12-11,5498880000
2020-12-14,5264640000
2020-12-15,5418240000
2020-12-16,5352960000
2020-12-17,5349120000
2020-12-18,5260800000
2020-12-21,5107200000
2020-12-22,5026560000
2020-12-23,5233920000
2020-12-24,5184000000
2020-12-28,5207040000
2020-12-29,5176320000
2020-12-30,5306880000
2020-12-31,5263166662
2021-01-04,5324499995
2021-01-05,5619666661
2021-01-06,5757666661
2021-01-07,5795999994
2021-01-08,5753833328
2021-01-11,5887999994
2021-01-12,6133333328
2021-01-13,5884166661
2021-01-14,5968499994
2021-01-15,5654166661
2021-01-19,5320666662
2021-01-20,5236333328
2021-01-21,5132833328
2021-01-22,5140499995
2021-01-25,4868333329
2021-01-26,4837666662
2021-01-27,4684333329
2021-01-28,4837666662
2021-01-29,4745666662
2021-02-01,4852999995
2021-02-02,4944999995
2021-02-03,5220999995
2021-02-04,5282333328
2021-02-05,5125166662
2021-02-08,5232499995
2021-02-09,5163499995
2021-02-10,5309166662
2021-02-11,5228666662
2021-02-12,5343666662
2021-02-16,5565999995
2021-02-17,5523833328
2021-02-18,5251666662
2021-02-19,5378166661
2021-02-22,5749999995
2021-02-23,5772999994
2021-02-24,6083499994
2021-02-25,5941666661
2021-02-26,5788333328
2021-03-01,5995333328
2021-03-02,5749999995
2021-03-03,5757666661
2021-03-04,5910999994
2021-03-05,6627833327
2021-03-08,6528166660
2021-03-09,6179333327
2021-03-10,6424666661
2021-03-11,6363333327
2021-03-12,6401666661
2021-03-15,6489833327
2021-03-16,5818999994
2021-03-17,6029833328
2021-03-18,5807499994
2021-03-19,5611999995
2021-03-22,5500833328
2021-03-23,5224833328
2021-03-24,5205666662
2021-03-25,5186499995
2021-03-26,5378166661
2021-03-29,5309166662
2021-03-30,5236333328
2021-03-31,5095999994
2021-04-01,5270571422
2021-04-05,5136857136
2021-04-06,5043999994
2021-04-07,5055142851
2021-04-08,4973428565
2021-04-09,4861999994
2021-04-12,4884285708
2021-04-13,4839714280
2021-04-14,5125714279
2021-04-15,4991999994
2021-04-16,4917714280
2021-04-19,4947428565
2021-04-20,4739428565
2021-04-21,4854571422
2021-04-22,4847142851
2021-04-23,4936285708
2021-04-26,5006857137
2021-04-27,5043999994
2021-04-28,5526857136
2021-04-29,5660571422
2021-04-30,5552857136
2021-05-03,5905714278
2021-05-04,5779428564
2021-05-05,6091428564
2021-05-06,6180571421
2021-05-07,6407142849
2021-05-10,6373714278
2021-05-11,6299428564
2021-05-12,6295714278
2021-05-13,6191714278
2021-05-14,6503714278
2021-05-17,6667142849
2021-05-18,6473999992
2021-05-19,6128571421
2021-05-20,6024571421
2021-05-21,6005999993
2021-05-24,6050571421
2021-05-25,5939142850
2021-05-26,5968857135
2021-05-27,6031999993
2021-05-28,5987428564
2021-06-01,6299428564
2021-06-02,6477714278
2021-06-03,6566857135
2021-06-04,6559428563
2021-06-07,6459142849
2021-06-08,6511142849
2021-06-09,6384857135
2021-06-10,6280857135
2021-06-11,6288285707
2021-06-14,6243714278
2021-06-15,6503714278
2021-06-16,6392285706
2021-06-17,5953999993
2021-06-18,5797999993
2021-06-21,6046857135
2021-06-22,6039428564
2021-06-23,5593714279
2021-06-24,5705142850
2021-06-25,5816571421
2021-06-28,5467428565
2021-06-29,5497142850
2021-06-30,5872666661
2021-07-01,5995333328
2021-07-02,5949333328
2021-07-06,5573666661
2021-07-07,5466333328
2021-07-08,5435666661
2021-07-09,5761499994
2021-07-12,5776833328
2021-07-13,5715499995
2021-07-14,5516166661
2021-07-15,5312999995
2021-07-16,5220999995
2021-07-19,5075333328
2021-07-20,5194166662
2021-07-21,5374333328
2021-07-22,5266999995
2021-07-23,5201833328
2021-07-26,5462499995
2021-07-27,5389666661
2021-07-28,5278499995
2021-07-29,5508499995
2021-07-30,5293833328
2021-08-02,5236333328
2021-08-03,5255499995
2021-08-04,4952666662
2021-08-05,5044666662
2021-08-06,5155833328
2021-08-09,5048499995
2021-08-10,5167333328
2021-08-11,5293833328
2021-08-12,5205666662
2021-08-13,5067666662
2021-08-16,4933499995
2021-08-17,4833833329
2021-08-18,4745666662
2021-08-19,4630666662
2021-08-20,4672833329
2021-08-23,4822333329
2021-08-24,5033166662
2021-08-25,5082999995
2021-08-26,5002499995
2021-08-27,5247833328
2021-08-30,5090666662
2021-08-31,5048499995
2021-09-01,4967999995
2021-09-02,5105999995
2021-09-03,4964166662
2021-09-07,5010166662
2021-09-08,4856833329
2021-09-09,4875999995
2021-09-10,5017833328
2021-09-13,5171166662
2021-09-14,5186499995
2021-09-15,5335999995
2021-09-16,5293833328
2021-09-17,5132833328
2021-09-20,4944999995
2021-09-21,4760999995
2021-09-22,4745666662
2021-09-23,4944999995
2021-09-24,4967999995
2021-09-27,5155833328
2021-09-28,5151999995
2021-09-29,5125166662
2021-09-30,5060460000
2021-10-01,5203280000
2021-10-04,5284340000
2021-10-05,5477340000
2021-10-06,5292060000
2021-10-07,5431020000
2021-10-08,5643320000
2021-10-11,5608580000
2021-10-12,5616300000
2021-10-13,5566120000
2021-10-14,5643320000
2021-10-15,5786140000
2021-10-18,5762980000
2021-10-19,5925100000
2021-10-20,5983000000
2021-10-21,5693500000
2021-10-22,5747540000
2021-10-25,5658760000
2021-10-26,5635600000
2021-10-27,5654900000
2021-10-28,5689640000
2021-10-29,5411720000
2021-11-01,5550680000
2021-11-02,5577700000
2021-11-03,5620160000
2021-11-04,5678060000
2021-11-05,5658760000
2021-11-08,5747540000
2021-11-09,5770700000
2021-11-10,5461900000
2021-11-11,5396280000
2021-11-12,5311360000
2021-11-15,5164680000
2021-11-16,5214860000
2021-11-17,4948520000
2021-11-18,4852020000
2021-11-19,4643580000
2021-11-22,4666740000
2021-11-23,4987120000
2021-11-24,4967820000
2021-11-26,4821140000
2021-11-29,4805700000
2021-11-30,4601120000
2021-12-01,4527780000
2021-12-02,4705340000
2021-12-03,4577960000
2021-12-06,4786400000
2021-12-07,5029580000
2021-12-08,5156960000
2021-12-09,5218720000
2021-12-10,5276620000
2021-12-13,5045020000
2021-12-14,5160820000
2021-12-15,5087480000
2021-12-16,5095200000
2021-12-17,5118360000
2021-12-20,4944660000
2021-12-21,5176260000
2021-12-22,5226440000
2021-12-23,5218720000
2021-12-27,5253460000
2021-12-28,5272760000
2021-12-29,5272760000
2021-12-30,5214860000
2021-12-31,5211538453
2022-01-03,5534615375
2022-01-04,5680769221
2022-01-05,5619230760
2022-01-06,5680769221
2022-01-07,5799999990
2022-01-10,5849999990
2022-01-11,6142307682
2022-01-12,6092307682
2022-01-13,6234615374
2022-01-14,6353846143
2022-01-18,6269230759
2022-01-19,6234615374
2022-01-20,6180769220
2022-01-21,5934615375
2022-01-24,5992307682
2022-01-25,6365384605
2022-01-26,6357692297
2022-01-27,6384615374
2022-01-28,6449999989
2022-01-31,6315384605
2022-02-01,6619230758
2022-02-02,6730769220
2022-02-03,6792307681
2022-02-04,6234615374
2022-02-07,6119230759
2022-02-08,6046153836
2022-02-09,6257692297
2022-02-10,6288461528
2022-02-11,6634615374
2022-02-14,6426923066
2022-02-15,6434615374
2022-02-16,6603846143
2022-02-17,6580769220
2022-02-18,6630769220
2022-02-22,6699999989
2022-02-23,6599999989
2022-02-24,6453846143
2022-02-25,6511538451
2022-02-28,6596153835
2022-03-01,6238461528
2022-03-02,6534615374
2022-03-03,6553846143
2022-03-04,7046153834
2022-03-07,8149999986
2022-03-08,8446153832
2022-03-09,8130769217
2022-03-10,8426923063
2022-03-11,8134615371
2022-03-14,7611538449
2022-03-15,7430769218
2022-03-16,7211538450
2022-03-17,7446153834
2022-03-18,7434615372
2022-03-21,7603846141
2022-03-22,7511538449
2022-03-23,7530769218
2022-03-24,7515384603
2022-03-25,7673076910
2022-03-28,7369230757
2022-03-29,7561538449
2022-03-30,7630769218
2022-03-31,7647900000
2022-04-01,7885800000
2022-04-04,7854600000
2022-04-05,7554300000
2022-04-06,7515300000
2022-04-07,7554300000
2022-04-08,7944300000
2022-04-11,7569900000
2022-04-12,7644000000
2022-04-13,7776600000
2022-04-14,8018399999
2022-04-18,8271900000
2022-04-19,7940400000
2022-04-20,7850700000
2022-04-21,7585500000
2022-04-22,7417800000
2022-04-25,7168200000
2022-04-26,7218900000
2022-04-27,7226700000
2022-04-28,7261800000
2022-04-29,7070700000
2022-05-02,7261800000
2022-05-03,7269600000
2022-05-04,7538699999
2022-05-05,7328100000
2022-05-06,7402200000
2022-05-09,6680700000
2022-05-10,6649500000
2022-05-11,6684600000
2022-05-12,6657300000
2022-05-13,6887400000
2022-05-16,7156500000
2022-05-17,7378800000
2022-05-18,7183800000
2022-05-19,6988800000
2022-05-20,7031700000
2022-05-23,7335899999
2022-05-24,7456800000
2022-05-25,7480200000
2022-05-26,7714200000
2022-05-27,7846800000
2022-05-31,7800000000
2022-06-01,7909200000
2022-06-02,7870200000
2022-06-03,8193900000
2022-06-06,8209500000
2022-06-07,8431800000
2022-06-08,8291400000
2022-06-09,8022300000
2022-06-10,7800000000
2022-06-13,7144800000
2022-06-14,7059000000
2022-06-15,6926400000
2022-06-16,6735300000
2022-06-17,6423300000
2022-06-21,6672900000
2022-06-22,6419400000
2022-06-23,6084000000
2022-06-24,6329700000
2022-06-27,6509100000
2022-06-28,6754800000
2022-06-29,6649500000
2022-06-30,6611810000
2022-07-01,6607899999
2022-07-05,6252090000
2022-07-06,6240360000
2022-07-07,6451500000
2022-07-08,6486690000
2022-07-11,6244270000
2022-07-12,5872820000
2022-07-13,5763340000
2022-07-14,5513100000
2022-07-15,5552200000
2022-07-18,5696870000
2022-07-19,5904100000
2022-07-20,5919740000
2022-07-21,5818080000
2022-07-22,5778980000
2022-07-25,6048770000
2022-07-26,5954930000
2022-07-27,6130880000
2022-07-28,6615720000
2022-07-29,7276510000
2022-08-01,7049730000
2022-08-02,7069279999
2022-08-03,7014540000
2022-08-04,6768209999
2022-08-05,6760390000
2022-08-08,6791670000
2022-08-09,6873779999
2022-08-10,6948070000
2022-08-11,7206130000
2022-08-12,7280420000
2022-08-15,7006720000
2022-08-16,6846410000
2022-08-17,6862050000
2022-08-18,6983260000
2022-08-19,7002810000
2022-08-22,6873779999
2022-08-23,7174850000
2022-08-24,7354709999
2022-08-25,7417270000
2022-08-26,7296060000
2022-08-29,7362529999
2022-08-30,7034089999
2022-08-31,6908970000
2022-09-01,6670459999
2022-09-02,6928520000
2022-09-06,6760390000
2022-09-07,6756480000
2022-09-08,6650910000
2022-09-09,6850320000
2022-09-12,6955890000
2022-09-13,6690010000
2022-09-14,7018450000
2022-09-15,6877690000
2022-09-16,6693920000
2022-09-19,6705649999
2022-09-20,6510149999
2022-09-21,6428040000
2022-09-22,6490600000
2022-09-23,5935380000
2022-09-26,5739880000
2022-09-27,5806350000
2022-09-28,5947110000
2022-09-29,6154340000
2022-09-30,6326380000
2022-10-03,6705649999
2022-10-04,6865959999
2022-10-05,7210040000
2022-10-06,7417270000
2022-10-07,7225680000
2022-10-10,7038000000
2022-10-11,6994990000
2022-10-12,6994990000
2022-10-13,7327339999
2022-10-14,6991080000
2022-10-17,7049730000
2022-10-18,7069279999
2022-10-19,7655779999
2022-10-20,7816089999
2022-10-21,8469060000
2022-10-24,8621550000
2022-10-25,8715390000
2022-10-26,8774040000
2022-10-27,8844420000
2022-10-28,8437779999
2022-10-31,8758400000
2022-11-01,8797500000
2022-11-02,8539440000
2022-11-03,8922620000
2022-11-04,9079020000
2022-11-07,9360540000
2022-11-08,9274520000
2022-11-09,8809230000
2022-11-10,8949990000
2022-11-11,9215870000
2022-11-14,9071200000
2022-11-15,9254970000
2022-11-16,9043830000
2022-11-17,8985180000
2022-11-18,8856150000
2022-11-21,8707570000
2022-11-22,8973450000
2022-11-23,8781860000
2022-11-25,8688020000
2022-11-28,8515980000
2022-11-29,8656740000
2022-11-30,8781860000
2022-12-01,8699750000
2022-12-02,8817050000
2022-12-05,8324390000
2022-12-06,8203180000
2022-12-07,7949029999
2022-12-08,7941209999
2022-12-09,7530660000
2022-12-12,7816089999
2022-12-13,8074149999
2022-12-14,7917750000
2022-12-15,7937300000
2022-12-16,7761350000
2022-12-19,7659690000
2022-12-20,7863010000
2022-12-21,8007680000
2022-12-22,7812180000
2022-12-23,8101520000
2022-12-27,8144529999
2022-12-28,7870830000
2022-12-29,8089790000
2022-12-30,8167990000
2023-01-03,7781200000
2023-01-04,7902720000
2023-01-05,8032079999
2023-01-06,8526000000
2023-01-09,8965040000
2023-01-10,8953280000
2023-01-11,8910160000
2023-01-12,9023840000
2023-01-13,9125760000
2023-01-17,9239440000
2023-01-18,8937600000
2023-01-19,8823920000
2023-01-20,9059120000
2023-01-23,8941520000
2023-01-24,9172800000
2023-01-25,9541280000
2023-01-26,9721600000
2023-01-27,9388400000
2023-01-30,9306080000
2023-01-31,9580480000
2023-02-01,9513840000
2023-02-02,9000320000
2023-02-03,9121840000
2023-02-06,9161040000
2023-02-07,9121840000
2023-02-08,9161040000
2023-02-09,9027760000
2023-02-10,9423680000
2023-02-13,9392320000
2023-02-14,9235520000
2023-02-15,9035600000
2023-02-16,8953280000
2023-02-17,8494640000
2023-02-21,8428000000
2023-02-22,8349600000
2023-02-23,8529920000
2023-02-24,8486799999
2023-02-27,8678880000
2023-02-28,8576960000
2023-03-01,8710240000
2023-03-02,8863120000
