,CAG
2018-07-17,14144287000
2018-07-18,13979773000
2018-07-19,14210876000
2018-07-20,14159955000
2018-07-23,14062030000
2018-07-24,13944520000
2018-07-25,14187374000
2018-07-26,14528153000
2018-07-27,14606493000
2018-07-30,14300967000
2018-07-31,14379307000
2018-08-01,14242212000
2018-08-02,14438062000
2018-08-03,14727920000
2018-08-06,14673082000
2018-08-07,14457646999
2018-08-08,14347971000
2018-08-09,14406726000
2018-08-10,14355805000
2018-08-13,14320552000
2018-08-14,14441978999
2018-08-15,14516402000
2018-08-16,14563406000
2018-08-17,14680915999
2018-08-20,14692667000
2018-08-21,14696584000
2018-08-22,14579074000
2018-08-23,14379307000
2018-08-24,14434145000
2018-08-27,15317951999
2018-08-28,15254967000
2018-08-29,15393533999
2018-08-30,15326350000
2018-08-31,15431325000
2018-09-04,15166787999
2018-09-05,15158390000
2018-09-06,15221375000
2018-09-07,15254967000
2018-09-10,15376737999
2018-09-11,15515305000
2018-09-12,15784041000
2018-09-13,15947801999
2018-09-14,16061175000
2018-09-17,16035980999
2018-09-18,15851225000
2018-09-19,15544698000
2018-09-20,15611882000
2018-09-21,15725255000
2018-09-24,15439723000
2018-09-25,15200380000
2018-09-26,15141594000
2018-09-27,13848301999
2018-09-28,14264003000
2018-10-01,14045655000
2018-10-02,14028858999
2018-10-03,14037257000
2018-10-04,14083446000
2018-10-05,14104441000
2018-10-08,14549535000
2018-10-09,14935843000
2018-10-10,14809873000
2018-10-11,14641912999
2018-10-12,14839266000
2018-10-15,15137394999
2018-10-16,14973633999
2018-10-17,14822469999
2018-10-18,14877057000
2018-10-19,15049216000
2018-10-22,15212976999
2018-10-23,15288558999
2018-10-24,15599285000
2018-10-25,15271762999
2018-10-26,14872858000
2018-10-29,15099604000
2018-10-30,15275962000
2018-10-31,14948440000
2018-11-01,14956837999
2018-11-02,14696500000
2018-11-05,14696500000
2018-11-06,14721694000
2018-11-07,14604122000
2018-11-08,14469754000
2018-11-09,14440361000
2018-11-12,14801475000
2018-11-13,14776280999
2018-11-14,13705536000
2018-11-15,13613158000
2018-11-16,13886093000
2018-11-19,14033058000
2018-11-20,13953276999
2018-11-21,13810511000
2018-11-23,13936480999
2018-11-26,15850120000
2018-11-27,15689674000
2018-11-28,15767466000
2018-11-29,15689674000
2018-11-30,15723708000
2018-12-03,15767466000
2018-12-04,15597296000
2018-12-06,15373644000
2018-12-07,14994408000
2018-12-10,14785342000
2018-12-11,14882582000
2018-12-12,14872858000
2018-12-13,14770756000
2018-12-14,14532518000
2018-12-17,14104662000
2018-12-18,13885872000
2018-12-19,14143558000
2018-12-20,11804936000
2018-12-21,10769330000
2018-12-24,10190752000
2018-12-26,10419266000
2018-12-27,10317164000
2018-12-28,10297716000
2018-12-31,10385232000
2019-01-02,10370646000
2019-01-03,10482472000
2019-01-04,10628332000
2019-01-07,10847122000
2019-01-08,10424128000
2019-01-09,10394956000
2019-01-10,10438714000
2019-01-11,10506782000
2019-01-14,10137270000
2019-01-15,10268544000
2019-01-16,10292854000
2019-01-17,10326888000
2019-01-18,10487334000
2019-01-22,10428990000
2019-01-23,10438714000
2019-01-24,10283130000
2019-01-25,10215062000
2019-01-28,10351198000
2019-01-29,10399818000
2019-01-30,10424128000
2019-01-31,10521368000
2019-02-01,10404680000
2019-02-04,10535954000
2019-02-05,10740158000
2019-02-06,10657504000
2019-02-07,10803364000
2019-02-08,10788778000
2019-02-11,11090222000
2019-02-12,11537526000
2019-02-13,11450010000
2019-02-14,11532664000
2019-02-15,11911900000
2019-02-19,11673662000
2019-02-20,11683386000
2019-02-21,11702834000
2019-02-22,11367356000
2019-02-25,11337984000
2019-02-26,11362304000
2019-02-27,11230976000
2019-02-28,11367168000
2019-03-01,11313664000
2019-03-04,11269888000
2019-03-05,11123968000
2019-03-06,11133696000
2019-03-07,10880768000
2019-03-08,10929408000
2019-03-11,11138560000
2019-03-12,11085056000
2019-03-13,11206656000
2019-03-14,11230976000
2019-03-15,11230976000
2019-03-18,11221248000
2019-03-19,11094784000
2019-03-20,11138560000
2019-03-21,12558848000
2019-03-22,12865280000
2019-03-25,13307904000
2019-03-26,13191168000
2019-03-27,13191168000
2019-03-28,13492736000
2019-03-29,13492736000
2019-04-01,13439232000
2019-04-02,13322496000
2019-04-03,13361408000
2019-04-04,13517056000
2019-04-05,13760256000
2019-04-08,13765120000
2019-04-09,13395456000
2019-04-10,14295296000
2019-04-11,14484992000
2019-04-12,14470400000
2019-04-15,14630912000
2019-04-16,14635776000
2019-04-17,14650368000
2019-04-18,14844928000
2019-04-22,15020032000
2019-04-23,15024896000
2019-04-24,15214592000
2019-04-25,15054080000
2019-04-26,15073536000
2019-04-29,14767104000
2019-04-30,14971392000
2019-05-01,14660096000
2019-05-02,14567680000
2019-05-03,14596864000
2019-05-06,14494720000
2019-05-07,14202880000
2019-05-08,14392576000
2019-05-09,14217472000
2019-05-10,13969408000
2019-05-13,13672704000
2019-05-14,13911040000
2019-05-15,14105600000
2019-05-16,14154240000
2019-05-17,14144512000
2019-05-20,13852672000
2019-05-21,13891584000
2019-05-22,13838080000
2019-05-23,14052096000
2019-05-24,14022912000
2019-05-28,13854328000
2019-05-29,13265300000
2019-05-30,13075448000
2019-05-31,13031636000
2019-06-03,13396736000
2019-06-04,13932216000
2019-06-05,14238900000
2019-06-06,14433620000
2019-06-07,14423884000
2019-06-10,14287580000
2019-06-11,14506640000
2019-06-12,14384940000
2019-06-13,14506640000
2019-06-14,14545584000
2019-06-17,14282712000
2019-06-18,14107464000
2019-06-19,14234032000
2019-06-20,14214560000
2019-06-21,13980896000
2019-06-24,13679080000
2019-06-25,14063652000
2019-06-26,14083124000
2019-06-27,12379324000
2019-06-28,12909936000
2019-07-01,13094920000
2019-07-02,12982956000
2019-07-03,13756968000
2019-07-05,13659608000
2019-07-08,13859196000
2019-07-09,13630400000
2019-07-10,13795912000
2019-07-11,13377264000
2019-07-12,13440548000
2019-07-15,13396736000
2019-07-16,13698552000
2019-07-17,14097728000
2019-07-18,14170748000
2019-07-19,14068520000
2019-07-22,13752100000
2019-07-23,14214560000
2019-07-24,13937084000
2019-07-25,13893272000
2019-07-26,14195088000
2019-07-29,14126936000
2019-07-30,14165880000
2019-07-31,14053916000
2019-08-01,14185352000
2019-08-02,13761836000
2019-08-05,13630400000
2019-08-06,13455152000
2019-08-07,13615796000
2019-08-08,13727760000
2019-08-09,13946820000
2019-08-12,13961424000
2019-08-13,14073388000
2019-08-14,13679080000
2019-08-15,14044180000
2019-08-16,14345996000
2019-08-19,14623472000
2019-08-20,13961424000
2019-08-21,13825120000
2019-08-22,14019840000
2019-08-23,13596324000
2019-08-26,13941653000
2019-08-27,13600543000
2019-08-28,13863685000
2019-08-29,13931907000
2019-08-30,13819828000
2019-09-03,13888050000
2019-09-04,14078097000
2019-09-05,13863685000
2019-09-06,13966018000
2019-09-09,14185303000
2019-09-10,14350985000
2019-09-11,14375350000
2019-09-12,14502048000
2019-09-13,14555651000
2019-09-16,14833412000
2019-09-17,14604381000
2019-09-18,14375350000
2019-09-19,14453318000
2019-09-20,14526413000
2019-09-23,14082970000
2019-09-24,14404588000
2019-09-25,14570270000
2019-09-26,15106300000
2019-09-27,14755444000
2019-09-30,14950364000
2019-10-01,14365604000
2019-10-02,13795463000
2019-10-03,13629781000
2019-10-04,14063478000
2019-10-07,13951399000
2019-10-08,13590797000
2019-10-09,13688257000
2019-10-10,13814955000
2019-10-11,13844193000
2019-10-14,13537194000
2019-10-15,13196084000
2019-10-16,13118116000
2019-10-17,13347147000
2019-10-18,13230195000
2019-10-21,13381258000
2019-10-22,13337401000
2019-10-23,13454353000
2019-10-24,13200957000
2019-10-25,13118116000
2019-10-28,13303290000
2019-10-29,13395877000
2019-10-30,13542067000
2019-10-31,13181465000
2019-11-01,13386131000
2019-11-04,13527448000
2019-11-05,13454353000
2019-11-06,13566432000
2019-11-07,13546940000
2019-11-08,13371512000
2019-11-11,13425115000
2019-11-12,13439734000
2019-11-13,13795463000
2019-11-14,13858812000
2019-11-15,14039113000
2019-11-18,14156065000
2019-11-19,14287636000
2019-11-20,14370477000
2019-11-21,13751606000
2019-11-22,14000129000
2019-11-25,14061490000
2019-11-26,14163844000
2019-11-27,14222332000
2019-11-29,14071238000
2019-12-02,14017624000
2019-12-03,13939640000
2019-12-04,14324686000
2019-12-05,14027372000
2019-12-06,14085860000
2019-12-09,14280820000
2019-12-10,14241828000
2019-12-11,13954262000
2019-12-12,13759302000
2019-12-13,13832412000
2019-12-16,14037120000
2019-12-17,14227206000
2019-12-18,14158970000
2019-12-19,16405883999
2019-12-20,17093118000
2019-12-23,16581348000
2019-12-24,16595969999
2019-12-26,16420505999
2019-12-27,16659332000
2019-12-30,16591096000
2019-12-31,16688576000
2020-01-02,16391262000
2020-01-03,16249916000
2020-01-06,16337648000
2020-01-07,15752768000
2020-01-08,15533438000
2020-01-09,15699154000
2020-01-10,15513942000
2020-01-13,15611422000
2020-01-14,15669910000
2020-01-15,15562682000
2020-01-16,15743019999
2020-01-17,16245042000
2020-01-21,15967223999
2020-01-22,15738146000
2020-01-23,15933105999
2020-01-24,15733272000
2020-01-27,15855122000
2020-01-28,16240168000
2020-01-29,16181680000
2020-01-30,16206050000
2020-01-31,16045208000
2020-02-03,16054955999
2020-02-04,15557808000
2020-02-05,15923358000
2020-02-06,15640666000
2020-02-07,15572430000
2020-02-10,15713776000
2020-02-11,15986719999
2020-02-12,15903862000
2020-02-13,15879492000
2020-02-14,15933105999
2020-02-18,14953432000
2020-02-19,14524520000
2020-02-20,14563512000
2020-02-21,14422166000
2020-02-24,14252548000
2020-02-25,13838088000
2020-02-26,13135944000
2020-02-27,12858012000
2020-02-28,13014044000
2020-03-02,13769824000
2020-03-03,13491892000
2020-03-04,14038004000
2020-03-05,13881972000
2020-03-06,13774700000
2020-03-09,13418752000
2020-03-10,13584536000
2020-03-11,13072556000
2020-03-12,11770664000
2020-03-13,12087604000
2020-03-16,13267596000
2020-03-17,14530480000
2020-03-18,13291976000
2020-03-19,12828756000
2020-03-20,12701980000
2020-03-23,12560576000
2020-03-24,12936028000
2020-03-25,12716608000
2020-03-26,13579660000
2020-03-27,13613792000
2020-03-30,13764948000
2020-03-31,14306184000
2020-04-01,14510976000
2020-04-02,14593868000
2020-04-03,15217996000
2020-04-06,15261880000
2020-04-07,14847420000
2020-04-08,15266756000
2020-04-09,15827496000
2020-04-13,15583696000
2020-04-14,16256584000
2020-04-15,16027411999
2020-04-16,16319972000
2020-04-17,16373608000
2020-04-20,16519888000
2020-04-21,16495508000
2020-04-22,16724679999
2020-04-23,16568647999
2020-04-24,16666168000
2020-04-27,16870960000
2020-04-28,16875836000
2020-04-29,16680796000
2020-04-30,16305343999
2020-05-01,16227328000
2020-05-04,16295592000
2020-05-05,16280964000
2020-05-06,16290715999
2020-05-07,16173692000
2020-05-08,16344352000
2020-05-11,16290715999
2020-05-12,16632036000
2020-05-13,16602779999
2020-05-14,16495508000
2020-05-15,16661292000
2020-05-18,16583275999
2020-05-19,16110304000
2020-05-20,15959147999
2020-05-21,15725100000
2020-05-22,15934768000
2020-05-26,16066420000
2020-05-27,16446747999
2020-05-28,16534515999
2020-05-29,16963604000
2020-06-01,16950304000
2020-06-02,16828254000
2020-06-03,16427930000
2020-06-04,16261942000
2020-06-05,16315644000
2020-06-08,16564626000
2020-06-09,16388874000
2020-06-10,16208240000
2020-06-11,15534524000
2020-06-12,15822561999
2020-06-15,16271706000
2020-06-16,16720850000
2020-06-17,16745259999
2020-06-18,16715968000
2020-06-19,16379109999
2020-06-22,16794080000
2020-06-23,16706204000
2020-06-24,16496278000
2020-06-25,16447457999
2020-06-26,15934848000
2020-06-29,16452340000
2020-06-30,17169994000
2020-07-01,17414094000
2020-07-02,17287162000
2020-07-06,17350628000
2020-07-07,17516616000
2020-07-08,17428740000
2020-07-09,17379920000
2020-07-10,17726542000
2020-07-13,17399448000
2020-07-14,17951114000
2020-07-15,17868120000
2020-07-16,17868120000
2020-07-17,17858356000
2020-07-20,17672840000
2020-07-21,17741188000
2020-07-22,17824182000
2020-07-23,17975524000
2020-07-24,17873002000
2020-07-27,18048754000
2020-07-28,18204978000
2020-07-29,18370966000
2020-07-30,18244034000
2020-07-31,18283090000
2020-08-03,18336792000
2020-08-04,18580892000
2020-08-05,18346556000
2020-08-06,18292854000
2020-08-07,18473488000
2020-08-10,18424668000
2020-08-11,18185450000
2020-08-12,18473488000
2020-08-13,18405140000
2020-08-14,18444196000
2020-08-17,18576010000
2020-08-18,18639476000
2020-08-19,18522308000
2020-08-20,18536954000
2020-08-21,18463724000
2020-08-24,18678532000
2020-08-25,18912868000
2020-08-26,18907986000
2020-08-27,18927514000
2020-08-28,18629712000
2020-08-31,18761876000
2020-09-01,18502653000
2020-09-02,18708075000
2020-09-03,18297231000
2020-09-04,18160283000
2020-09-08,17191865000
2020-09-09,17514671000
2020-09-10,16971770000
2020-09-11,16859277000
2020-09-14,16917969000
2020-09-15,16908187000
2020-09-16,17015789000
2020-09-17,17020679999
2020-09-18,16898404999
2020-09-21,17138064000
2020-09-22,17191865000
2020-09-23,16560926000
2020-09-24,16937533000
2020-09-25,17177191999
2020-09-28,17343486000
2020-09-29,17353268000
2020-09-30,17465761000
2020-10-01,17544017000
2020-10-02,18038008000
2020-10-05,18145610000
2020-10-06,18023335000
2020-10-07,18282558000
2020-10-08,18218975000
2020-10-09,18253212000
2020-10-12,18590691000
2020-10-13,18556454000
2020-10-14,18434179000
2020-10-15,18483089000
2020-10-16,18541781000
2020-10-19,18326577000
2020-10-20,18155392000
2020-10-21,18140719000
2020-10-22,18414615000
2020-10-23,18585800000
2020-10-26,18365705000
2020-10-27,18077136000
2020-10-28,17539126000
2020-10-29,17363050000
2020-10-30,17162519000
2020-11-02,17411960000
2020-11-03,17729875000
2020-11-04,17749439000
2020-11-05,17685856000
2020-11-06,17641837000
2020-11-09,16815258000
2020-11-10,17108717999
2020-11-11,17367941000
2020-11-12,17319031000
2020-11-13,17622273000
2020-11-16,17871714000
2020-11-17,17480434000
2020-11-18,17353268000
2020-11-19,17700529000
2020-11-20,17539126000
2020-11-23,17460870000
2020-11-24,17294576000
2020-11-25,17490216000
2020-11-27,17578254000
2020-11-30,17757192000
2020-12-01,17626053000
2020-12-02,17082069000
2020-12-03,17184066000
2020-12-04,17237493000
2020-12-07,17179208999
2020-12-08,17339490000
2020-12-09,17344347000
2020-12-10,17179208999
2020-12-11,17169495000
2020-12-14,17305491000
2020-12-15,17324919000
2020-12-16,17281206000
2020-12-17,17567769000
2020-12-18,17543484000
2020-12-21,17470629000
2020-12-22,17480343000
2020-12-23,17684337000
2020-12-24,17669766000
2020-12-28,17786334000
2020-12-29,17689194000
2020-12-30,17548341000
2020-12-31,17611482000
2021-01-04,17480343000
2021-01-05,17271492000
2021-01-06,17354061000
2021-01-07,16406946000
2021-01-08,16547799000
2021-01-11,16076670000
2021-01-12,15984386999
2021-01-13,16212666000
2021-01-14,16538084999
2021-01-15,16445802000
2021-01-19,16334091000
2021-01-20,16397231999
2021-01-21,16542942000
2021-01-22,16698366000
2021-01-25,16980072000
2021-01-26,17237493000
2021-01-27,17373489000
2021-01-28,16853790000
2021-01-29,16805220000
2021-02-01,16610940000
2021-02-02,16839219000
2021-02-03,16814933999
2021-02-04,16800363000
2021-02-05,16814933999
2021-02-08,16902359999
2021-02-09,16892646000
2021-02-10,17154924000
2021-02-11,16722651000
2021-02-12,16780934999
2021-02-16,16465230000
2021-02-17,16499229000
2021-02-18,16853790000
2021-02-19,16562370000
2021-02-22,16746935999
2021-02-23,16984929000
2021-02-24,17116068000
2021-02-25,16790649000
2021-02-26,16479801000
2021-03-01,16412490000
2021-03-02,16489386000
2021-03-03,16720074000
2021-03-04,16662402000
2021-03-05,17061300000
2021-03-08,17556318000
2021-03-09,17320824000
2021-03-10,17690886000
2021-03-11,17541900000
2021-03-12,17820648000
2021-03-15,17940798000
2021-03-16,17935992000
2021-03-17,17806230000
2021-03-18,17839872000
2021-03-19,18190710000
2021-03-22,18392562000
2021-03-23,18262800000
2021-03-24,17734140000
2021-03-25,18205128000
2021-03-26,18503100000
2021-03-29,18594414000
2021-03-30,18416592000
2021-03-31,18070560000
2021-04-01,17921574000
2021-04-05,18017694000
2021-04-06,18080172000
2021-04-07,17897544000
2021-04-08,17926380000
2021-04-09,17392914000
2021-04-12,18036918000
2021-04-13,17887932000
2021-04-14,17902350000
2021-04-15,18060948000
2021-04-16,18046530000
2021-04-19,18190710000
2021-04-20,18392562000
2021-04-21,18527130000
2021-04-22,18344502000
2021-04-23,18075366000
2021-04-26,17878320000
2021-04-27,17811036000
2021-04-28,17777394000
2021-04-29,17762976000
2021-04-30,17825454000
2021-05-03,18022500000
2021-05-04,18065754000
2021-05-05,18152262000
2021-05-06,18334890000
2021-05-07,18238770000
2021-05-10,18382950000
2021-05-11,18238770000
2021-05-12,18022500000
2021-05-13,18325278000
2021-05-14,18051336000
2021-05-17,18128232000
2021-05-18,18080172000
2021-05-19,18084978000
2021-05-20,18277218000
2021-05-21,18344502000
2021-05-24,18373338000
2021-05-25,18315666000
2021-05-26,18219546000
2021-05-27,18224352000
2021-05-28,18310860000
2021-06-01,18341672000
2021-06-02,18673148000
2021-06-03,18644324000
2021-06-04,18697168000
2021-06-07,18634716000
2021-06-08,18480988000
2021-06-09,17923724000
2021-06-10,17856468000
2021-06-11,17933332000
2021-06-14,18000588000
2021-06-15,17894900000
2021-06-16,17789212000
2021-06-17,17476952000
2021-06-18,17140672000
2021-06-21,17217536000
2021-06-22,17164691999
2021-06-23,16943708000
2021-06-24,17015768000
2021-06-25,17126260000
2021-06-28,17212732000
2021-06-29,17275184000
2021-06-30,17476952000
2021-07-01,17294400000
2021-07-02,17227144000
2021-07-06,17241556000
2021-07-07,17376068000
2021-07-08,17337636000
2021-07-09,17352048000
2021-07-12,17260772000
2021-07-13,16323991999
2021-07-14,16280756000
2021-07-15,16660272000
2021-07-16,16746744000
2021-07-19,17006160000
2021-07-20,16818803999
2021-07-21,16583408000
2021-07-22,16396052000
2021-07-23,16453700000
2021-07-26,16453700000
2021-07-27,16439288000
2021-07-28,16218303999
2021-07-29,16160656000
2021-07-30,16088596000
2021-08-02,16035752000
2021-08-03,15910847999
2021-08-04,15560156000
2021-08-05,15502508000
2021-08-06,15737903999
2021-08-09,15925260000
2021-08-10,16045360000
2021-08-11,16242324000
2021-08-12,16131832000
2021-08-13,16357619999
2021-08-16,16319188000
2021-08-17,16367228000
2021-08-18,15978103999
2021-08-19,16112616000
2021-08-20,16203891999
2021-08-23,16117419999
2021-08-24,15901240000
2021-08-25,15785944000
2021-08-26,15771532000
2021-08-27,15877219999
2021-08-30,15668926000
2021-08-31,15904223999
2021-09-01,16053086000
2021-09-02,16072294000
2021-09-03,16081898000
2021-09-07,15933036000
2021-09-08,16120314000
2021-09-09,15952244000
2021-09-10,15889818000
2021-09-13,16033878000
2021-09-14,15937837999
2021-09-15,16057887999
2021-09-16,16053086000
2021-09-17,16072294000
2021-09-20,15957045999
2021-09-21,15832194000
2021-09-22,15990659999
2021-09-23,15937837999
2021-09-24,16014670000
2021-09-27,16225958000
2021-09-28,16153928000
2021-09-29,16643731999
2021-09-30,16264373999
2021-10-01,16182740000
2021-10-04,16336404000
2021-10-05,16456454000
2021-10-06,16557295999
2021-10-07,16432444000
2021-10-08,16192344000
2021-10-11,16110709999
2021-10-12,16043481999
2021-10-13,15923431999
2021-10-14,16230759999
2021-10-15,15966650000
2021-10-18,15918630000
2021-10-19,15952244000
2021-10-20,16182740000
2021-10-21,16009868000
2021-10-22,16009868000
2021-10-25,15793778000
2021-10-26,15861006000
2021-10-27,15664123999
2021-10-28,15740956000
2021-10-29,15462440000
2021-11-01,15568084000
2021-11-02,15764966000
2021-11-03,15846600000
2021-11-04,15678530000
2021-11-05,15649718000
2021-11-08,15505658000
2021-11-09,15625708000
2021-11-10,15596895999
2021-11-11,15404816000
2021-11-12,15486450000
2021-11-15,15510459999
2021-11-16,15361598000
2021-11-17,15275162000
2021-11-18,14943824000
2021-11-19,14751744000
2021-11-22,15063874000
2021-11-23,15140706000
2021-11-24,15174320000
2021-11-26,15174320000
2021-11-29,15134253000
2021-11-30,14673165000
2021-12-01,14625135000
2021-12-02,14879694000
2021-12-03,15067011000
2021-12-06,15259131000
2021-12-07,15273540000
2021-12-08,15230313000
2021-12-09,15307161000
2021-12-10,15408024000
2021-12-13,15595341000
2021-12-14,15609750000
2021-12-15,15816279000
2021-12-16,16522320000
2021-12-17,16608774000
2021-12-20,16483896000
2021-12-21,16248549000
2021-12-22,16070838000
2021-12-23,16008399000
2021-12-27,16051626000
2021-12-28,16301381999
2021-12-29,16272564000
2021-12-30,16272564000
2021-12-31,16402245000
2022-01-03,16359018000
2022-01-04,16426260000
2022-01-05,16402245000
2022-01-06,16104459000
2022-01-07,16690425000
2022-01-10,16411851000
2022-01-11,16320593999
2022-01-12,16109262000
2022-01-13,16507910999
2022-01-14,16863333000
2022-01-18,16954589999
2022-01-19,17079468000
2022-01-20,17026635000
2022-01-21,16930575000
2022-01-24,16959393000
2022-01-25,16829712000
2022-01-26,16733652000
2022-01-27,16988210999
2022-01-28,16973802000
2022-01-31,16695227999
2022-02-01,16796091000
2022-02-02,16925772000
2022-02-03,16940181000
2022-02-04,16680818999
2022-02-07,16800893999
2022-02-08,16930575000
2022-02-09,16901756999
2022-02-10,16772076000
2022-02-11,17141906999
2022-02-14,16954589999
2022-02-15,17012226000
2022-02-16,17017029000
2022-02-17,17233164000
2022-02-18,17300406000
2022-02-22,17213952000
2022-02-23,17165922000
2022-02-24,16479093000
2022-02-25,16978605000
2022-02-28,16799588000
2022-03-01,16568996000
2022-03-02,16621840000
2022-03-03,16631447999
2022-03-04,16525760000
2022-03-07,16189480000
2022-03-08,14858772000
2022-03-09,14978872000
2022-03-10,14733868000
2022-03-11,14460040000
2022-03-14,15166228000
2022-03-15,15291132000
2022-03-16,15228680000
2022-03-17,15401624000
2022-03-18,15247896000
2022-03-21,15353584000
2022-03-22,15521724000
2022-03-23,15440056000
2022-03-24,15507312000
2022-03-25,15800356000
2022-03-28,15771532000
2022-03-29,16045360000
2022-03-30,16045360000
2022-03-31,16127028000
2022-04-01,16372032000
2022-04-04,16391247999
2022-04-05,16381640000
2022-04-06,16496936000
2022-04-07,16540172000
2022-04-08,16573800000
2022-04-11,16814000000
2022-04-12,16857236000
2022-04-13,17131063999
2022-04-14,17111847999
2022-04-18,17001356000
2022-04-19,17404892000
2022-04-20,17553816000
2022-04-21,17563424000
2022-04-22,17352048000
2022-04-25,17347244000
2022-04-26,17010963999
2022-04-27,17116652000
2022-04-28,17255968000
2022-04-29,16780372000
2022-05-02,16439288000
2022-05-03,16741940000
2022-05-04,17145475999
2022-05-05,17015768000
2022-05-06,17097436000
2022-05-09,17433716000
2022-05-10,17155084000
2022-05-11,17145475999
2022-05-12,17135868000
2022-05-13,17241556000
2022-05-16,17121456000
2022-05-17,16962924000
2022-05-18,15531332000
2022-05-19,15247896000
2022-05-20,15238288000
2022-05-23,15536136000
2022-05-24,15795552000
2022-05-25,15742708000
2022-05-26,15843591999
2022-05-27,15925260000
2022-05-31,15806934000
2022-06-01,15629112000
2022-06-02,15532992000
2022-06-03,15379200000
2022-06-06,15480126000
2022-06-07,15667560000
2022-06-08,15696395999
2022-06-09,15499350000
2022-06-10,15653142000
2022-06-13,15379200000
2022-06-14,15283080000
2022-06-15,15369588000
2022-06-16,15259050000
2022-06-17,15076422000
2022-06-21,15542604000
2022-06-22,15600276000
2022-06-23,16008786000
2022-06-24,16388460000
2022-06-27,16364429999
2022-06-28,16311563999
2022-06-29,16498998000
2022-06-30,16455744000
2022-07-01,16609536000
2022-07-05,16518221999
2022-07-06,16720074000
2022-07-07,16917120000
2022-07-08,16969986000
2022-07-11,17090136000
2022-07-12,17109360000
2022-07-13,17176644000
2022-07-14,15931890000
2022-07-15,16210637999
2022-07-18,16056845999
2022-07-19,16076070000
2022-07-20,15922278000
2022-07-21,15946308000
2022-07-22,16162578000
2022-07-25,16277921999
2022-07-26,16253892000
2022-07-27,16042428000
2022-07-28,16335594000
2022-07-29,16441326000
2022-08-01,16739298000
2022-08-02,16398071999
2022-08-03,16484579999
2022-08-04,16330787999
2022-08-05,16547058000
2022-08-08,16470162000
2022-08-09,16489386000
2022-08-10,16537445999
2022-08-11,16551863999
2022-08-12,16527834000
2022-08-15,16772940000
2022-08-16,16936344000
2022-08-17,16931537999
2022-08-18,16960374000
2022-08-19,17013240000
2022-08-22,16893090000
2022-08-23,16912313999
2022-08-24,17085329999
2022-08-25,17099748000
2022-08-26,16777745999
2022-08-29,16798176000
2022-08-30,16659150000
2022-08-31,16481772000
2022-09-01,16443419999
2022-09-02,16405068000
2022-09-06,16222896000
2022-09-07,16635180000
2022-09-08,16453008000
2022-09-09,16476977999
2022-09-12,16616003999
2022-09-13,16131810000
2022-09-14,15987990000
2022-09-15,16117427999
2022-09-16,16218102000
2022-09-19,16414656000
2022-09-20,16290011999
2022-09-21,16453008000
2022-09-22,16663943999
2022-09-23,16467390000
2022-09-26,16299600000
2022-09-27,15877727999
2022-09-28,16045518000
2022-09-29,15944843999
2022-09-30,15642822000
2022-10-03,15777053999
2022-10-04,16256453999
2022-10-05,16203719999
2022-10-06,15609264000
2022-10-07,15748290000
2022-10-10,16093458000
2022-10-11,16246866000
2022-10-12,16098252000
2022-10-13,16481772000
2022-10-14,16438626000
2022-10-17,16419450000
2022-10-18,16745442000
2022-10-19,16745442000
2022-10-20,16472184000
2022-10-21,16630385999
2022-10-24,16779000000
2022-10-25,16798176000
2022-10-26,16894056000
2022-10-27,17152932000
2022-10-28,17565216000
2022-10-31,17593980000
2022-11-01,17421396000
2022-11-02,17215254000
2022-11-03,17148138000
2022-11-04,17248812000
2022-11-07,17306340000
2022-11-08,17109785999
2022-11-09,17033082000
2022-11-10,16870085999
2022-11-11,16568064000
2022-11-14,16280424000
2022-11-15,16481772000
2022-11-16,16798176000
2022-11-17,16750235999
2022-11-18,17234430000
2022-11-21,17450160000
2022-11-22,17536452000
2022-11-23,17675478000
2022-11-25,17795328000
2022-11-28,17686600000
2022-11-29,17648400000
2022-11-30,18135450000
2022-12-01,18063825000
2022-12-02,18202300000
2022-12-05,18264375000
2022-12-06,17934900000
2022-12-07,18254825000
2022-12-08,18378975000
2022-12-09,18154550000
2022-12-12,18369425000
2022-12-13,18254825000
2022-12-14,18374200000
2022-12-15,18293025000
2022-12-16,18149775000
2022-12-19,18207075000
2022-12-20,18378975000
2022-12-21,18517450000
2022-12-22,18507900000
2022-12-23,18546100000
2022-12-27,18632050000
2022-12-28,18455375000
2022-12-29,18512675000
2022-12-30,18479250000
2023-01-03,18541325000
2023-01-04,18455375000
2023-01-05,19085675000
2023-01-06,19558400000
2023-01-09,19300550000
2023-01-10,19310100000
2023-01-11,19348300000
2023-01-12,19162075000
2023-01-13,19057025000
2023-01-17,19114325000
2023-01-18,18359875000
2023-01-19,18273925000
2023-01-20,18135450000
2023-01-23,17872825000
2023-01-24,17791650000
2023-01-25,17734350000
2023-01-26,17591100000
2023-01-27,17409650000
2023-01-30,17653175000
2023-01-31,17758225000
2023-02-01,17624525000
2023-02-02,17314150000
2023-02-03,17404875000
2023-02-06,17624525000
2023-02-07,17314150000
2023-02-08,17328475000
2023-02-09,17170900000
2023-02-10,17366675000
2023-02-13,17562450000
2023-02-14,17218650000
2023-02-15,17132700000
2023-02-16,17104050000
2023-02-17,17385775000
2023-02-21,17361900000
2023-02-22,17309375000
2023-02-23,17376225000
2023-02-24,17443075000
2023-02-27,17560252000
2023-02-28,17393057000
2023-03-01,17072998000
2023-03-02,17125545000
2023-03-03,17120768000
