,AZO
2018-07-17,18346827280
2018-07-18,18191128000
2018-07-19,18772248040
2018-07-20,18724542200
2018-07-23,18735813360
2018-07-24,18487061480
2018-07-25,18498332640
2018-07-26,18640401680
2018-07-27,18342633360
2018-07-30,18308033520
2018-07-31,18493352360
2018-08-01,18382475600
2018-08-02,18848524960
2018-08-03,18908812560
2018-08-06,19013660560
2018-08-07,19132400920
2018-08-08,19207891480
2018-08-09,19299633480
2018-08-10,19369619520
2018-08-13,19119294920
2018-08-14,19786652440
2018-08-15,19711686120
2018-08-16,19992940880
2018-08-17,20061092080
2018-08-20,20100934320
2018-08-21,20104604000
2018-08-22,19888617120
2018-08-23,20219150440
2018-08-24,20196870240
2018-08-27,19681534260
2018-08-28,19634889480
2018-08-29,19725103560
2018-08-30,19500849810
2018-08-31,19654367520
2018-09-04,20067507000
2018-09-05,19796608470
2018-09-06,19776874140
2018-09-07,19799171370
2018-09-10,19605672420
2018-09-11,19588757280
2018-09-12,19581068580
2018-09-13,19613873700
2018-09-14,19201246800
2018-09-17,19158190080
2018-09-18,18779906040
2018-09-19,19331442120
2018-09-20,19526991390
2018-09-21,19730998230
2018-09-24,19606185000
2018-09-25,19806091200
2018-09-26,19939362000
2018-09-27,19984981620
2018-09-28,19880415300
2018-10-01,19743300150
2018-10-02,19550313780
2018-10-03,19572611010
2018-10-04,19577993100
2018-10-05,19767647700
2018-10-08,20207697630
2018-10-09,20056999110
2018-10-10,19943718930
2018-10-11,19708957290
2018-10-12,19861449840
2018-10-15,20170023000
2018-10-16,19824287790
2018-10-17,18317302590
2018-10-18,18709938870
2018-10-19,18601528200
2018-10-22,18870120120
2018-10-23,18820399860
2018-10-24,18663550380
2018-10-25,18965460000
2018-10-26,19056955530
2018-10-29,19146144450
2018-10-30,19155114600
2018-10-31,18798102630
2018-11-01,19115902230
2018-11-02,19490598210
2018-11-05,19640784150
2018-11-06,20016761580
2018-11-07,20259724500
2018-11-08,20476033260
2018-11-09,20346094230
2018-11-12,20313545400
2018-11-13,20848678920
2018-11-14,21100355700
2018-11-15,20760515160
2018-11-16,21220555710
2018-11-19,20871422100
2018-11-20,19959406260
2018-11-21,20616238860
2018-11-23,20825619980
2018-11-26,20636120000
2018-11-27,21019398180
2018-11-28,20980894200
2018-11-29,20782837780
2018-11-30,20361055620
2018-12-03,20748360360
2018-12-04,22147841620
2018-12-06,21861200880
2018-12-07,21898446560
2018-12-10,22293804420
2018-12-11,22104304440
2018-12-12,22381130440
2018-12-13,22233657680
2018-12-14,21925625840
2018-12-17,21496293880
2018-12-18,21573301840
2018-12-19,21035504420
2018-12-20,20792652520
2018-12-21,20788122640
2018-12-24,20707088120
2018-12-26,21115783960
2018-12-27,21215944640
2018-12-28,21114525660
2018-12-31,21097664440
2019-01-02,21101187680
2019-01-03,21279866280
2019-01-04,21029464580
2019-01-07,20694505120
2019-01-08,20418937420
2019-01-09,20645179760
2019-01-10,20820838440
2019-01-11,20708598080
2019-01-14,20811778680
2019-01-15,20877210280
2019-01-16,20962271360
2019-01-17,21197573460
2019-01-18,21248157120
2019-01-22,20867647200
2019-01-23,21002285300
2019-01-24,20505005140
2019-01-25,20501230240
2019-01-28,20611205660
2019-01-29,20904389560
2019-01-30,21219216220
2019-01-31,21324158440
2019-02-01,21388835060
2019-02-04,21880327040
2019-02-05,21879823720
2019-02-06,21846101280
2019-02-07,22115125820
2019-02-08,21997097280
2019-02-11,22052132760
2019-02-12,22126392400
2019-02-13,22137816960
2019-02-14,22475586560
2019-02-15,22842911000
2019-02-19,22766664480
2019-02-20,22877433040
2019-02-21,22509611880
2019-02-22,22641987760
2019-02-25,22094105600
2019-02-26,23221660000
2019-02-27,22648693480
2019-02-28,23320258920
2019-03-01,23080591520
2019-03-04,23170746200
2019-03-05,23341617880
2019-03-06,23230352600
2019-03-07,23359499800
2019-03-08,23214954280
2019-03-11,23346585080
2019-03-12,23211973960
2019-03-13,23360244880
2019-03-14,23599663920
2019-03-15,23897944280
2019-03-18,24229753240
2019-03-19,24314195640
2019-03-20,24363619280
2019-03-21,24863071240
2019-03-22,24370821720
2019-03-25,24733178960
2019-03-26,24769191160
2019-03-27,24915475200
2019-03-28,24964402120
2019-03-29,25435044319
2019-04-01,25573877560
2019-04-02,25878615280
2019-04-03,25966783080
2019-04-04,25846576840
2019-04-05,26041042720
2019-04-08,26140883440
2019-04-09,25839374400
2019-04-10,26330382120
2019-04-11,26539004520
2019-04-12,26333610800
2019-04-15,26440157239
2019-04-16,26365649239
2019-04-17,26111825319
2019-04-18,25954861800
2019-04-22,25710227200
2019-04-23,26022167360
2019-04-24,25894013599
2019-04-25,25887804599
2019-04-26,25669247800
2019-04-29,25394810000
2019-04-30,25539107160
2019-05-01,25429580400
2019-05-02,25787467160
2019-05-03,25665025680
2019-05-06,25165136880
2019-05-07,24792045120
2019-05-08,24553735200
2019-05-09,24526388160
2019-05-10,24431406030
2019-05-13,23991167520
2019-05-14,24167946600
2019-05-15,23888616120
2019-05-16,23961378780
2019-05-17,24028525530
2019-05-20,23875675110
2019-05-21,25204448250
2019-05-22,25489638810
2019-05-23,25267199940
2019-05-24,25691323230
2019-05-28,25665685380
2019-05-29,25089444180
2019-05-30,25522845930
2019-05-31,25078944869
2019-06-03,25336300050
2019-06-04,25302604590
2019-06-05,26099087130
2019-06-06,26627715180
2019-06-07,26837701380
2019-06-10,27132902910
2019-06-11,26746137630
2019-06-12,27024003090
2019-06-13,27199317150
2019-06-14,27343865789
2019-06-17,27453498119
2019-06-18,27493542000
2019-06-19,27411745050
2019-06-20,27547259400
2019-06-21,27309681990
2019-06-24,27126066150
2019-06-25,26805715110
2019-06-26,26531512199
2019-06-27,26469981360
2019-06-28,26845758990
2019-07-01,26829155430
2019-07-02,27236675160
2019-07-03,27600488460
2019-07-05,27598779270
2019-07-08,27938419740
2019-07-09,27910828529
2019-07-10,28042191990
2019-07-11,28052935470
2019-07-12,28438724070
2019-07-15,28772504460
2019-07-16,28812060000
2019-07-17,28323720000
2019-07-18,28393308449
2019-07-19,28622828250
2019-07-22,28693881720
2019-07-23,28599876270
2019-07-24,28639675980
2019-07-25,27987009570
2019-07-26,27986277060
2019-07-29,28050737940
2019-07-30,27937931400
2019-07-31,27421267680
2019-08-01,26927555940
2019-08-02,26763962039
2019-08-05,25953317640
2019-08-06,26425542420
2019-08-07,26242659090
2019-08-08,26569846890
2019-08-09,26581811220
2019-08-12,26191139220
2019-08-13,26401613760
2019-08-14,25874206560
2019-08-15,26456796180
2019-08-16,26657015580
2019-08-19,26748823500
2019-08-20,26641632869
2019-08-21,26564963490
2019-08-22,26408206350
2019-08-23,26010941760
2019-08-26,26051962320
2019-08-27,25998977430
2019-08-28,26802296730
2019-08-29,27193457070
2019-08-30,26899964730
2019-09-03,26330066250
2019-09-04,26804940000
2019-09-05,27087142500
2019-09-06,27297242499
2019-09-09,26911661250
2019-09-10,27517131250
2019-09-11,27621465000
2019-09-12,26956546250
2019-09-13,27438582500
2019-09-16,26994507500
2019-09-17,27599500000
2019-09-18,27755403750
2019-09-19,27642236250
2019-09-20,27679958749
2019-09-23,27390832500
2019-09-24,26182041250
2019-09-25,26096807500
2019-09-26,25920848750
2019-09-27,25919893750
2019-09-30,25895302499
2019-10-01,25872621250
2019-10-02,25137032499
2019-10-03,25124378750
2019-10-04,25315378750
2019-10-07,25326838750
2019-10-08,25056812500
2019-10-09,25272881250
2019-10-10,25718866250
2019-10-11,25927533750
2019-10-14,25943530000
2019-10-15,26368505000
2019-10-16,26429147500
2019-10-17,26384501249
2019-10-18,26501250000
2019-10-21,26499340000
2019-10-22,26265126249
2019-10-23,26106835000
2019-10-24,26830247500
2019-10-25,26966096250
2019-10-28,27450758750
2019-10-29,27352155000
2019-10-30,27420437500
2019-10-31,27322072500
2019-11-01,27606185000
2019-11-04,27457921250
2019-11-05,27481557500
2019-11-06,27730335000
2019-11-07,27828938749
2019-11-08,27834907499
2019-11-11,28102068750
2019-11-12,27861408750
2019-11-13,28047395000
2019-11-14,28050737500
2019-11-15,27978635000
2019-11-18,28355143750
2019-11-19,28028772500
2019-11-20,27686643750
2019-11-21,27753493750
2019-11-22,27787396249
2019-11-25,27528581500
2019-11-26,27760510300
2019-11-27,27880481600
2019-11-29,27763574400
2019-12-02,27757210500
2019-12-03,27159711000
2019-12-04,27414031299
2019-12-05,27403896200
2019-12-06,27639596200
2019-12-09,27553330000
2019-12-10,29462500000
2019-12-11,29340643100
2019-12-12,29012784400
2019-12-13,29116492400
2019-12-16,28878435400
2019-12-17,28798533100
2019-12-18,28945138500
2019-12-19,28733715600
2019-12-20,28914261800
2019-12-23,28610915899
2019-12-24,28739136700
2019-12-26,28536670400
2019-12-27,28345046299
2019-12-30,27889202500
2019-12-31,28079176700
2020-01-02,28042171800
2020-01-03,28000688600
2020-01-06,27475784700
2020-01-07,26996606600
2020-01-08,27046339300
2020-01-09,26996842300
2020-01-10,26686425400
2020-01-13,26595680899
2020-01-14,26789661999
2020-01-15,26735215300
2020-01-16,26919768399
2020-01-17,27213450600
2020-01-21,27223350000
2020-01-22,27278268100
2020-01-23,27482620000
2020-01-24,26875221100
2020-01-27,26268529300
2020-01-28,26105660600
2020-01-29,25844740700
2020-01-30,25610690600
2020-01-31,24936117200
2020-02-03,24759106500
2020-02-04,24753449700
2020-02-05,25296502500
2020-02-06,25038646700
2020-02-07,24958508700
2020-02-10,24836180400
2020-02-11,24777255400
2020-02-12,25068344900
2020-02-13,25138583500
2020-02-14,24824159700
2020-02-18,25113056099
2020-02-19,24947950940
2020-02-20,25315812720
2020-02-21,24976949580
2020-02-24,24710583040
2020-02-25,24150488340
2020-02-26,23714807160
2020-02-27,23502462280
2020-02-28,24146278860
2020-03-02,24482569540
2020-03-03,23963868060
2020-03-04,24748000640
2020-03-05,24084539819
2020-03-06,24796409660
2020-03-09,26044754340
2020-03-10,26854143800
2020-03-11,25468055580
2020-03-12,22875951340
2020-03-13,23683703780
2020-03-16,19909203380
2020-03-17,21372933120
2020-03-18,18907581000
2020-03-19,19347003940
2020-03-20,17028048180
2020-03-23,16913222920
2020-03-24,18905943980
2020-03-25,19747839980
2020-03-26,20696376140
2020-03-27,19916219180
2020-03-30,20439130140
2020-03-31,19784556000
2020-04-01,18167647960
2020-04-02,18583684900
2020-04-03,18488036160
2020-04-06,20465088600
2020-04-07,21038981040
2020-04-08,21403334920
2020-04-09,22002250380
2020-04-13,22034055340
2020-04-14,22851396040
2020-04-15,21811186760
2020-04-16,22883668720
2020-04-17,23194234800
2020-04-20,23108875900
2020-04-21,22891386100
2020-04-22,23375476300
2020-04-23,23519534060
2020-04-24,24486077440
2020-04-27,24801320720
2020-04-28,24682753700
2020-04-29,24652351900
2020-04-30,23861203520
2020-05-01,23256207700
2020-05-04,23618456840
2020-05-05,23927619760
2020-05-06,24142770959
2020-05-07,23670373760
2020-05-08,24740049400
2020-05-11,24642876040
2020-05-12,24472180140
2020-05-13,24414190299
2020-05-14,24682627140
2020-05-15,25136257340
2020-05-18,25323789000
2020-05-19,25824419030
2020-05-20,26025512830
2020-05-21,25825822010
2020-05-22,26257706020
2020-05-26,26263785600
2020-05-27,27227632860
2020-05-28,26833161650
2020-05-29,26840410379
2020-06-01,26614530600
2020-06-02,26329024170
2020-06-03,26901206180
2020-06-04,26535028400
2020-06-05,26982345190
2020-06-08,26745475400
2020-06-09,26767923080
2020-06-10,26349835040
2020-06-11,25620753100
2020-06-12,25733225330
2020-06-15,26157626780
2020-06-16,26649605100
2020-06-17,26828718879
2020-06-18,26658022980
2020-06-19,26436819799
2020-06-22,26649137440
2020-06-23,26540172660
2020-06-24,25726210430
2020-06-25,25798463900
2020-06-26,25836578190
2020-06-29,26374153360
2020-06-30,26378829959
2020-07-01,26434013840
2020-07-02,26866365510
2020-07-06,26595356540
2020-07-07,26389586140
2020-07-08,26141726340
2020-07-09,25902752080
2020-07-10,26039074969
2020-07-13,25916080390
2020-07-14,26501590709
2020-07-15,26872445090
2020-07-16,26874549560
2020-07-17,27061145900
2020-07-20,27033553959
2020-07-21,27025369910
2020-07-22,27334259340
2020-07-23,27322100180
2020-07-24,27325139969
2020-07-27,27376816400
2020-07-28,27268085450
2020-07-29,27581417650
2020-07-30,28287584250
2020-07-31,28233101860
2020-08-03,28220942700
2020-08-04,28200833320
2020-08-05,27886799629
2020-08-06,27553825709
2020-08-07,27643850260
2020-08-10,27468477760
2020-08-11,27394587480
2020-08-12,27787655709
2020-08-13,27758894620
2020-08-14,27967237150
2020-08-17,28240818250
2020-08-18,28335753230
2020-08-19,28293430000
2020-08-20,28141440500
2020-08-21,28271683810
2020-08-24,28291793190
2020-08-25,28098415780
2020-08-26,28013067830
2020-08-27,27963495870
2020-08-28,27805192959
2020-08-31,27781907130
2020-09-01,28388491890
2020-09-02,29036878049
2020-09-03,28232201100
2020-09-04,28025284170
2020-09-08,28134432270
2020-09-09,28633959000
2020-09-10,28240096920
2020-09-11,28667632350
2020-09-14,28835070180
2020-09-15,28865027850
2020-09-16,28546408290
2020-09-17,28427738759
2020-09-18,27990217440
2020-09-21,27542710230
2020-09-22,27094506330
2020-09-23,26217605850
2020-09-24,26233397490
2020-09-25,26358569460
2020-09-28,26835569880
2020-09-29,26820707160
2020-09-30,27348333720
2020-10-01,27443083560
2020-10-02,27333238770
2020-10-05,27362964210
2020-10-06,26440082190
2020-10-07,26473987770
2020-10-08,26706450000
2020-10-09,26421736020
2020-10-12,26568505380
2020-10-13,27045273570
2020-10-14,27148383690
2020-10-15,27711076980
2020-10-16,27713863740
2020-10-19,27320001660
2020-10-20,27371092259
2020-10-21,27359480759
2020-10-22,27299797650
2020-10-23,27476524680
2020-10-26,26752896000
2020-10-27,26325360570
2020-10-28,26215283549
2020-10-29,26236416480
2020-10-30,26218302540
2020-11-02,26500926450
2020-11-03,27046666950
2020-11-04,26799806460
2020-11-05,26695070730
2020-11-06,26904542190
2020-11-09,26738729970
2020-11-10,27180431430
2020-11-11,27445638090
2020-11-12,26932409790
2020-11-13,26841143400
2020-11-16,26614022460
2020-11-17,26107528830
2020-11-18,26280307950
2020-11-19,26329308480
2020-11-20,25875066600
2020-11-23,25216509680
2020-11-24,25723371920
2020-11-25,25583180799
2020-11-27,25348547520
2020-11-30,25765497200
2020-12-01,26381296320
2020-12-02,26095478560
2020-12-03,26136018480
2020-12-04,26331244240
2020-12-07,26207812640
2020-12-08,24821981520
2020-12-09,25743302160
2020-12-10,25770026799
2020-12-11,26165234400
2020-12-14,26070792240
2020-12-15,26710371759
2020-12-16,26962444000
2020-12-17,26744796720
2020-12-18,26767671200
2020-12-21,27017025680
2020-12-22,26955423120
2020-12-23,27018837520
2020-12-24,27273174560
2020-12-28,27010457759
2020-12-29,26659413759
2020-12-30,26631103759
2020-12-31,26847845120
2021-01-04,26733699200
2021-01-05,26732566799
2021-01-06,27850245600
2021-01-07,28220313920
2021-01-08,28376132160
2021-01-11,28660138080
2021-01-12,29038133200
2021-01-13,28523797120
2021-01-14,28265156960
2021-01-15,28272177840
2021-01-19,28044791920
2021-01-20,28083067040
2021-01-21,28228693680
2021-01-22,27792719680
2021-01-25,27087913920
2021-01-26,27054168400
2021-01-27,25755532080
2021-01-28,25969102720
2021-01-29,25328843759
2021-02-01,26256505840
2021-02-02,27034238160
2021-02-03,27055300799
2021-02-04,27639392720
2021-02-05,27640298640
2021-02-08,27742667600
2021-02-09,27728399360
2021-02-10,27464550160
2021-02-11,26054712160
2021-02-12,25969329200
2021-02-16,25761413920
2021-02-17,26192849320
2021-02-18,26595083240
2021-02-19,26473007880
2021-02-22,26096682040
2021-02-23,26022031640
2021-02-24,26124566159
2021-02-25,25481474920
2021-02-26,25467203520
2021-03-01,25675126840
2021-03-02,25908080000
2021-03-03,25902371440
2021-03-04,25654268640
2021-03-05,26791809000
2021-03-08,27249811159
2021-03-09,26840990440
2021-03-10,27576736000
2021-03-11,27706935080
2021-03-12,28224877120
2021-03-15,28437850320
2021-03-16,28520844000
2021-03-17,28343878640
2021-03-18,28621402480
2021-03-19,29086430560
2021-03-22,29447826320
2021-03-23,29060302920
2021-03-24,29717226440
2021-03-25,30176545960
2021-03-26,31039855880
2021-03-29,31447139680
2021-03-30,31295204159
2021-03-31,30832810800
2021-04-01,31152051040
2021-04-05,31087061280
2021-04-06,31437698599
2021-04-07,31249316120
2021-04-08,31114945400
2021-04-09,31583706000
2021-04-12,31928195640
2021-04-13,31526839960
2021-04-14,31855740840
2021-04-15,32219112640
2021-04-16,32842663040
2021-04-19,33028410800
2021-04-20,33243799159
2021-04-21,32646156840
2021-04-22,32470069719
2021-04-23,32304960599
2021-04-26,31701829280
2021-04-27,31963325240
2021-04-28,32055760000
2021-04-29,32384221760
2021-04-30,32146218719
2021-05-03,32403323480
2021-05-04,32429012000
2021-05-05,32321647159
2021-05-06,32689190599
2021-05-07,33092083200
2021-05-10,32519867999
2021-05-11,31995782000
2021-05-12,32011832000
2021-05-13,32822464000
2021-05-14,32690212000
2021-05-17,32782446000
2021-05-18,32332617999
2021-05-19,31389948000
2021-05-20,31495878000
2021-05-21,31249564000
2021-05-24,30995760000
2021-05-25,30399984000
2021-05-26,30174000000
2021-05-27,30200108000
2021-05-28,30101239999
2021-06-01,30192189999
2021-06-02,30059938000
2021-06-03,29793080000
2021-06-04,29686294000
2021-06-07,29631510000
2021-06-08,29812982000
2021-06-09,29678589999
2021-06-10,29414942000
2021-06-11,29844653999
2021-06-14,29660186000
2021-06-15,30025056000
2021-06-16,29756058000
2021-06-17,29765260000
2021-06-18,29666392000
2021-06-21,30293839999
2021-06-22,30698300000
2021-06-23,30880842000
2021-06-24,31127370000
2021-06-25,31656378000
2021-06-28,32017824000
2021-06-29,31922380000
2021-06-30,31933508000
2021-07-01,32650622000
2021-07-02,33158230000
2021-07-06,33004150000
2021-07-07,33154806000
2021-07-08,32902072000
2021-07-09,33480942000
2021-07-12,33759570000
2021-07-13,33327503999
2021-07-14,33811358000
2021-07-15,34177512000
2021-07-16,34353420000
2021-07-19,33909798000
2021-07-20,34277450000
2021-07-21,34052750000
2021-07-22,34109460000
2021-07-23,34927582000
2021-07-26,34714224000
2021-07-27,34773930000
2021-07-28,34424040000
2021-07-29,34794474000
2021-07-30,34744398000
2021-08-02,34967814000
2021-08-03,35526354000
2021-08-04,35200860000
2021-08-05,35087654000
2021-08-06,34878790000
2021-08-09,34598236000
2021-08-10,34942348000
2021-08-11,35035866000
2021-08-12,34892700000
2021-08-13,34509854000
2021-08-16,34947698000
2021-08-17,34592458000
2021-08-18,34535320000
2021-08-19,34938496000
2021-08-20,35112264000
2021-08-23,34731772000
2021-08-24,34239572000
2021-08-25,34526974000
2021-08-26,34002460000
2021-08-27,33137686000
2021-08-30,32651241480
2021-08-31,32513560200
2021-09-01,32323408920
2021-09-02,31915402200
2021-09-03,32263803000
2021-09-07,32032305360
2021-09-08,32664673799
2021-09-09,32571067320
2021-09-10,32543153280
2021-09-13,32596462799
2021-09-14,32820404760
2021-09-15,33511959360
2021-09-16,33736530960
2021-09-17,33431365440
2021-09-20,33269338080
2021-09-21,34484753160
2021-09-22,35338754880
2021-09-23,35423336520
2021-09-24,35571092040
2021-09-27,35497634040
2021-09-28,35439707160
2021-09-29,36456156000
2021-09-30,35637414120
2021-10-01,35097812640
2021-10-04,34472999880
2021-10-05,34655805360
2021-10-06,34920044280
2021-10-07,35338125240
2021-10-08,35288593560
2021-10-11,35135591040
2021-10-12,35202962520
2021-10-13,35324483040
2021-10-14,36047939400
2021-10-15,36435797640
2021-10-18,36907188120
2021-10-19,37027239480
2021-10-20,37128821400
2021-10-21,37939587840
2021-10-22,38468695320
2021-10-25,38221036920
2021-10-26,38324088000
2021-10-27,38321149680
2021-10-28,37360738800
2021-10-29,37460221920
2021-11-01,37346886720
2021-11-02,37529692200
2021-11-03,37603779840
2021-11-04,37968341400
2021-11-05,38154924720
2021-11-08,38217678840
2021-11-09,39171583440
2021-11-10,39487242960
2021-11-11,39602047320
2021-11-12,39588195240
2021-11-15,40125697920
2021-11-16,40113944640
2021-11-17,39747913920
2021-11-18,39370339800
2021-11-19,39030963840
2021-11-22,38254283440
2021-11-23,38566491300
2021-11-24,38052640650
2021-11-26,37214274340
2021-11-29,37717047970
2021-11-30,37273556910
2021-12-01,37063503790
2021-12-02,38324232770
2021-12-03,38215719000
2021-12-06,38564234870
2021-12-07,41509491410
2021-12-08,40797485180
2021-12-09,40325070790
2021-12-10,41087949260
2021-12-13,40740869300
2021-12-14,41016564020
2021-12-15,42022726670
2021-12-16,41256155860
2021-12-17,40951537810
2021-12-20,40909075900
2021-12-21,40828459810
2021-12-22,41521594080
2021-12-23,41323438500
2021-12-27,41991341780
2021-12-28,42255549220
2021-12-29,43160172520
2021-12-30,42759758760
2021-12-31,43003248070
2022-01-03,41951341430
2022-01-04,42672168250
2022-01-05,41724057390
2022-01-06,42307857369
2022-01-07,41328977010
2022-01-10,41285694580
2022-01-11,41046102740
2022-01-12,42110727440
2022-01-13,42018829200
2022-01-14,41712775240
2022-01-18,40360558280
2022-01-19,39916041570
2022-01-20,39645680230
2022-01-21,39839733210
2022-01-24,40454302690
2022-01-25,39609372220
2022-01-26,38599312100
2022-01-27,39133265490
2022-01-28,40024145080
2022-01-31,40745997550
2022-02-01,41263335410
2022-02-02,42342524340
2022-02-03,41644877210
2022-02-04,41409593100
2022-02-07,40954204500
2022-02-08,41374926130
2022-02-09,41134924030
2022-02-10,39785784020
2022-02-11,39982093430
2022-02-14,38103230800
2022-02-15,38287352200
2022-02-16,38160051060
2022-02-17,37479791780
2022-02-18,38012357980
2022-02-22,36644118200
2022-02-23,35523155440
2022-02-24,35532856460
2022-02-25,36915944740
2022-02-28,36891395220
2022-03-01,35974153880
2022-03-02,37195888460
2022-03-03,37326159300
2022-03-04,37445145280
2022-03-07,36830219400
2022-03-08,36608877760
2022-03-09,37310518880
2022-03-10,36980684200
2022-03-11,36915152820
2022-03-14,37007015540
2022-03-15,38090164120
2022-03-16,39016710520
2022-03-17,38513049400
2022-03-18,38660544500
2022-03-21,38382184620
2022-03-22,38543142360
2022-03-23,39047199440
2022-03-24,39865450780
2022-03-25,40136287420
2022-03-28,39982852920
2022-03-29,41134898540
2022-03-30,40864655840
2022-03-31,40478594840
2022-04-01,39091348980
2022-04-04,39920291240
2022-04-05,40418210940
2022-04-06,41036304500
2022-04-07,42676370820
2022-04-08,43368706880
2022-04-11,42733587040
2022-04-12,42930775120
2022-04-13,42989971140
2022-04-14,42854750800
2022-04-18,43053720700
2022-04-19,43492048420
2022-04-20,44625285940
2022-04-21,44215071380
2022-04-22,42769025460
2022-04-25,43470072640
2022-04-26,43475220120
2022-04-27,43186169320
2022-04-28,39881883120
2022-04-29,38714395060
2022-05-02,39728448620
2022-05-03,39126589420
2022-05-04,40676574840
2022-05-05,39063235820
2022-05-06,39596000000
2022-05-09,37809509180
2022-05-10,37794591970
2022-05-11,37408875540
2022-05-12,37869565480
2022-05-13,38767504030
2022-05-16,39201071770
2022-05-17,39363417510
2022-05-18,35638958260
2022-05-19,36603152470
2022-05-20,34322756640
2022-05-23,34972527060
2022-05-24,37006692060
2022-05-25,38061358180
2022-05-26,39307042080
2022-05-27,39819070470
2022-05-31,39901599450
2022-06-01,39426186030
2022-06-02,39933564900
2022-06-03,39870408920
2022-06-06,40665089380
2022-06-07,41070372540
2022-06-08,40535096550
2022-06-09,40705578950
2022-06-10,39994783580
2022-06-13,39262484180
2022-06-14,39396545340
2022-06-15,39013541130
2022-06-16,38768472680
2022-06-17,38601671150
2022-06-21,39368260760
2022-06-22,40133494260
2022-06-23,40850682720
2022-06-24,41824563430
2022-06-27,42025267710
2022-06-28,41174018090
2022-06-29,41458220000
2022-06-30,41634901760
2022-07-01,41841999130
2022-07-05,41465775470
2022-07-06,41991752420
2022-07-07,42012287800
2022-07-08,42279054010
2022-07-11,41845873730
2022-07-12,41818557800
2022-07-13,42134143970
2022-07-14,42142861820
2022-07-15,42911776190
2022-07-18,42461741400
2022-07-19,43091751360
2022-07-20,42514629690
2022-07-21,41434003750
2022-07-22,41605842260
2022-07-25,41552566510
2022-07-26,40632930200
2022-07-27,41316215910
2022-07-28,41273207850
2022-07-29,41407656470
2022-08-01,41872027280
2022-08-02,41727892160
2022-08-03,41613785190
2022-08-04,41925690490
2022-08-05,42527415870
2022-08-08,42982293910
2022-08-09,43056686230
2022-08-10,43071409710
2022-08-11,43217869590
2022-08-12,43767094140
2022-08-15,44285903080
2022-08-16,45129790960
2022-08-17,45111967800
2022-08-18,44947103570
2022-08-19,45179579570
2022-08-22,44764609910
2022-08-23,44393035769
2022-08-24,43236855130
2022-08-25,43077802800
2022-08-26,41904186460
2022-08-29,41195011520
2022-08-30,40618339140
2022-08-31,40279824470
2022-09-01,40781229130
2022-09-02,40311566160
2022-09-06,40501256020
2022-09-07,41759519420
2022-09-08,41687102750
2022-09-09,41797913560
2022-09-12,42202762660
2022-09-13,40643808520
2022-09-14,40542121070
2022-09-15,40768874580
2022-09-16,41162509550
2022-09-19,39868893130
2022-09-20,40512850290
2022-09-21,39991108140
2022-09-22,39584738480
2022-09-23,39854637880
2022-09-26,39794575760
2022-09-27,39905196500
2022-09-28,41234546080
2022-09-29,41036493140
2022-09-30,40711663510
2022-10-03,41771873970
2022-10-04,41911005210
2022-10-05,42679268150
2022-10-06,42117231160
2022-10-07,41321218000
2022-10-10,42452894780
2022-10-11,43098562570
2022-10-12,42689531929
2022-10-13,43388419320
2022-10-14,42864016190
2022-10-17,43522038530
2022-10-18,43846488020
2022-10-19,43522228600
2022-10-20,42933581810
2022-10-21,43735677210
2022-10-24,45759732640
2022-10-25,46374989230
2022-10-26,46066885760
2022-10-27,47931282390
2022-10-28,48344304500
2022-10-31,48142450160
2022-11-01,48182745000
2022-11-02,47112270760
2022-11-03,47108089220
2022-11-04,46854155700
2022-11-07,47612725070
2022-11-08,47433869200
2022-11-09,46850164230
2022-11-10,46902813620
2022-11-11,45787672929
2022-11-14,46507848160
2022-11-15,46103379200
2022-11-16,46576843570
2022-11-17,46012525740
2022-11-18,46773185880
2022-11-21,46781205000
2022-11-22,47301391050
2022-11-23,47072628900
2022-11-25,47924454600
2022-11-28,47622555900
2022-11-29,47810915250
2022-11-30,48240195000
2022-12-01,47753303850
2022-12-02,48101590950
2022-12-05,47266038600
2022-12-06,45956688600
2022-12-07,45925638300
2022-12-08,46554874500
2022-12-09,45920587949
2022-12-12,45863724750
2022-12-13,44769669300
2022-12-14,44152591350
2022-12-15,44115742500
2022-12-16,44526317250
2022-12-19,44502374850
2022-12-20,44595525750
2022-12-21,45462128400
2022-12-22,44964201300
2022-12-23,45465308250
2022-12-27,45908055600
2022-12-28,46044789150
2022-12-29,46096227900
2022-12-30,46129896900
2023-01-03,45472977300
2023-01-04,45742329300
2023-01-05,45201941850
2023-01-06,46512601200
2023-01-09,45672933750
2023-01-10,45556401600
2023-01-11,45513567150
2023-01-12,44199915000
2023-01-13,44309900400
2023-01-17,44066735400
2023-01-18,43861915650
2023-01-19,43536635700
2023-01-20,43519240050
2023-01-23,43376146800
2023-01-24,43798879800
2023-01-25,44102836050
2023-01-26,45177625350
2023-01-27,44318504700
2023-01-30,45426588900
2023-01-31,45618689250
2023-02-01,46681694400
2023-02-02,45706602750
2023-02-03,44864129550
2023-02-06,45376085400
2023-02-07,45262546050
2023-02-08,45347653800
2023-02-09,46580687400
2023-02-10,47018571450
2023-02-13,46772605390
2023-02-14,46823359030
2023-02-15,47448585030
2023-02-16,47284555150
2023-02-17,47914746180
2023-02-21,47317471460
2023-02-22,47211183040
2023-02-23,47286577940
2023-02-24,46718357840
2023-02-27,47301105250
2023-02-28,45724984060
2023-03-01,45170187930
2023-03-02,45708250070
2023-03-03,45923585260
