,NBR
2018-07-17,2122948746
2018-07-18,2084791170
2018-07-19,2081322300
2018-07-20,2050102465
2018-07-23,1977256185
2018-07-24,2022351501
2018-07-25,2053571336
2018-07-26,2095197782
2018-07-27,2084791170
2018-07-30,2112542134
2018-07-31,2074384559
2018-08-01,2209670508
2018-08-02,2296392271
2018-08-03,2327612105
2018-08-06,2261703566
2018-08-07,2251296954
2018-08-08,2247828084
2018-08-09,2174981803
2018-08-10,2244359213
2018-08-13,2202732767
2018-08-14,2209670508
2018-08-15,2060509077
2018-08-16,2015413760
2018-08-17,2077853429
2018-08-20,2112542134
2018-08-21,2157637451
2018-08-22,2237421472
2018-08-23,2254765825
2018-08-24,2240890343
2018-08-27,2213139379
2018-08-28,2157637451
2018-08-29,2192326156
2018-08-30,2181919544
2018-08-31,2140293098
2018-09-04,2136824228
2018-09-05,2098666652
2018-09-06,2039695854
2018-09-07,2018882631
2018-09-10,2008476019
2018-09-11,2098666652
2018-09-12,2126417616
2018-09-13,2053571336
2018-09-14,2105604393
2018-09-17,2032758113
2018-09-18,2112542134
2018-09-19,2174981803
2018-09-20,2181919544
2018-09-21,2164575192
2018-09-24,2157637451
2018-09-25,2129886487
2018-09-26,2063977947
2018-09-27,2081322300
2018-09-28,2136824228
2018-10-01,2210769528
2018-10-02,2238490776
2018-10-03,2248886244
2018-10-04,2224630152
2018-10-05,2193443748
2018-10-08,2214234684
2018-10-09,2266212024
2018-10-10,2131070940
2018-10-11,2072163288
2018-10-12,2131070940
2018-10-15,2172652812
2018-10-16,2228095308
2018-10-17,2165722500
2018-10-18,2089489068
2018-10-19,2068698132
2018-10-22,2037511728
2018-10-23,1909300956
2018-10-24,1732578000
2018-10-25,1774159872
2018-10-26,1808811432
2018-10-29,1690996128
2018-10-30,1645949100
2018-10-31,1722182532
2018-11-01,1808811432
2018-11-02,1885044864
2018-11-05,1968208608
2018-11-06,1926626736
2018-11-07,1888510020
2018-11-08,1774159872
2018-11-09,1815741744
2018-11-12,1701391596
2018-11-13,1628623320
2018-11-14,1541994420
2018-11-15,1597436916
2018-11-16,1524668640
2018-11-19,1531598952
2018-11-20,1386062400
2018-11-21,1403388180
2018-11-23,1341015372
2018-11-26,1316759280
2018-11-27,1264781940
2018-11-28,1226665224
2018-11-29,1216269756
2018-11-30,1119245388
2018-12-03,1112315076
2018-12-04,1056872580
2018-12-06,1060337736
2018-12-07,1074198360
2018-12-10,959848212
2018-12-11,997964928
2018-12-12,987569460
2018-12-13,925196652
2018-12-14,880149624
2018-12-17,835102596
2018-12-18,807381348
2018-12-19,758869164
2018-12-20,724217604
2018-12-21,689566044
2018-12-24,654914484
2018-12-26,713822136
2018-12-27,665309952
2018-12-28,696496356
2018-12-31,701500000
2019-01-02,768142500
2019-01-03,820755000
2019-01-04,838292500
2019-01-07,932995000
2019-01-08,922472500
2019-01-09,1038220000
2019-01-10,1041727500
2019-01-11,989115000
2019-01-14,989115000
2019-01-15,1027697500
2019-01-16,971577500
2019-01-17,1010160000
2019-01-18,1073295000
2019-01-22,978592500
2019-01-23,954040000
2019-01-24,999637500
2019-01-25,1017175000
2019-01-28,999637500
2019-01-29,1034712500
2019-01-30,1080310000
2019-01-31,1038220000
2019-02-01,1097847500
2019-02-04,1136430000
2019-02-05,1129415000
2019-02-06,1125907500
2019-02-07,1031205000
2019-02-08,968070000
2019-02-11,971577500
2019-02-12,1020682500
2019-02-13,1069787500
2019-02-14,1094340000
2019-02-15,1122400000
2019-02-19,1129415000
2019-02-20,1164490000
2019-02-21,1101355000
2019-02-22,1087325000
2019-02-25,1090832500
2019-02-26,1076802500
2019-02-27,1153967500
2019-02-28,1136430000
2019-03-01,1143445000
2019-03-04,1234640000
2019-03-05,1255685000
2019-03-06,1192550000
2019-03-07,1167997500
2019-03-08,1122400000
2019-03-11,1150460000
2019-03-12,1217102500
2019-03-13,1224117500
2019-03-14,1213595000
2019-03-15,1150460000
2019-03-18,1241655000
2019-03-19,1234640000
2019-03-20,1248670000
2019-03-21,1297775000
2019-03-22,1224117500
2019-03-25,1213595000
2019-03-26,1203072500
2019-03-27,1189042500
2019-03-28,1217102500
2019-03-29,1206580000
2019-04-01,1328649399
2019-04-02,1332164344
2019-04-03,1321619508
2019-04-04,1342709181
2019-04-05,1363798854
2019-04-08,1384888527
2019-04-09,1370828745
2019-04-10,1388403472
2019-04-11,1318104562
2019-04-12,1307559726
2019-04-15,1293499944
2019-04-16,1360283908
2019-04-17,1398948309
2019-04-18,1335679290
2019-04-22,1398948309
2019-04-23,1409493145
2019-04-24,1349739072
2019-04-25,1304044780
2019-04-26,1268895325
2019-04-29,1244290707
2019-04-30,1230230925
2019-05-01,1275925216
2019-05-02,1258350489
2019-05-03,1311074671
2019-05-06,1349739072
2019-05-07,1339194235
2019-05-08,1363798854
2019-05-09,1367313799
2019-05-10,1349739072
2019-05-13,1251320598
2019-05-14,1279440162
2019-05-15,1314589617
2019-05-16,1332164344
2019-05-17,1209141252
2019-05-20,1131812451
2019-05-21,1152902124
2019-05-22,1089633105
2019-05-23,899826048
2019-05-24,826012192
2019-05-28,794377683
2019-05-29,815467356
2019-05-30,808437465
2019-05-31,829527138
2019-06-03,875221429
2019-06-04,906855939
2019-06-05,854131756
2019-06-06,826012192
2019-06-07,826012192
2019-06-10,840071974
2019-06-11,833042083
2019-06-12,734623609
2019-06-13,804922519
2019-06-14,717048882
2019-06-17,710018991
2019-06-18,787347792
2019-06-19,868191538
2019-06-20,945520339
2019-06-21,973639903
2019-06-24,910370884
2019-06-25,927945612
2019-06-26,994729576
2019-06-27,942005394
2019-06-28,1019334195
2019-07-01,1070232000
2019-07-02,996301500
2019-07-03,939973500
2019-07-05,932932500
2019-07-08,883645500
2019-07-09,869563500
2019-07-10,947014500
2019-07-11,936453000
2019-07-12,862522500
2019-07-15,827317500
2019-07-16,809715000
2019-07-17,774510000
2019-07-18,795633000
2019-07-19,792112500
2019-07-22,834358500
2019-07-23,880125000
2019-07-24,834358500
2019-07-25,763948500
2019-07-26,774510000
2019-07-29,739305000
2019-07-30,957576000
2019-07-31,1042068000
2019-08-01,894207000
2019-08-02,922371000
2019-08-05,897727500
2019-08-06,883645500
2019-08-07,855481500
2019-08-08,820276500
2019-08-09,799153500
2019-08-12,767469000
2019-08-13,711141000
2019-08-14,658333500
2019-08-15,626649000
2019-08-16,686497500
2019-08-19,753387000
2019-08-20,721702500
2019-08-21,690018000
2019-08-22,665374500
2019-08-23,602005500
2019-08-26,580882500
2019-08-27,580882500
2019-08-28,623128500
2019-08-29,647772000
2019-08-30,591444000
2019-09-03,587923500
2019-09-04,640731000
2019-09-05,693538500
2019-09-06,711141000
2019-09-09,781551000
2019-09-10,830838000
2019-09-11,851961000
2019-09-12,778030500
2019-09-13,809715000
2019-09-16,957576000
2019-09-17,897727500
2019-09-18,873084000
2019-09-19,834358500
2019-09-20,837879000
2019-09-23,820276500
2019-09-24,763948500
2019-09-25,735784500
2019-09-26,690018000
2019-09-27,679456500
2019-09-30,658333500
2019-10-01,598485000
2019-10-02,563280000
2019-10-03,570321000
2019-10-04,552718500
2019-10-07,552718500
2019-10-08,549198000
2019-10-09,573841500
2019-10-10,570321000
2019-10-11,626649000
2019-10-14,612567000
2019-10-15,612567000
2019-10-16,644251500
2019-10-17,609046500
2019-10-18,580882500
2019-10-21,612567000
2019-10-22,626649000
2019-10-23,616087500
2019-10-24,602005500
2019-10-25,616087500
2019-10-28,602005500
2019-10-29,630169500
2019-10-30,665374500
2019-10-31,651292500
2019-11-01,682977000
2019-11-04,721702500
2019-11-05,770989500
2019-11-06,728743500
2019-11-07,742825500
2019-11-08,756907500
2019-11-11,739305000
2019-11-12,725223000
2019-11-13,707620500
2019-11-14,665374500
2019-11-15,693538500
2019-11-18,675936000
2019-11-19,651292500
2019-11-20,637210500
2019-11-21,672415500
2019-11-22,718182000
2019-11-25,739305000
2019-11-26,711141000
2019-11-27,725223000
2019-11-29,725223000
2019-12-02,718182000
2019-12-03,693538500
2019-12-04,704100000
2019-12-05,735784500
2019-12-06,830838000
2019-12-09,883645500
2019-12-10,855481500
2019-12-11,851961000
2019-12-12,883645500
2019-12-13,869563500
2019-12-16,922371000
2019-12-17,957576000
2019-12-18,1006863000
2019-12-19,1087834500
2019-12-20,1049109000
2019-12-23,1108957500
2019-12-24,1098396000
2019-12-26,1108957500
2019-12-27,1035027000
2019-12-30,1010383500
2019-12-31,1015344000
2020-01-02,1043548000
2020-01-03,1103481500
2020-01-06,1173991500
2020-01-07,1110532500
2020-01-08,1089379500
2020-01-09,1096430500
2020-01-10,1068226500
2020-01-13,1061175500
2020-01-14,1064701000
2020-01-15,1029446000
2020-01-16,1043548000
2020-01-17,1025920500
2020-01-21,983614500
2020-01-22,916630000
2020-01-23,895477000
2020-01-24,877849500
2020-01-27,846120000
2020-01-28,856696500
2020-01-29,828492500
2020-01-30,821441500
2020-01-31,729778500
2020-02-03,715676500
2020-02-04,722727500
2020-02-05,800288500
2020-02-06,768559000
2020-02-07,765033500
2020-02-10,754457000
2020-02-11,775610000
2020-02-12,803814000
2020-02-13,796763000
2020-02-14,800288500
2020-02-18,779135500
2020-02-19,800288500
2020-02-20,821441500
2020-02-21,810865000
2020-02-24,690998000
2020-02-25,631064500
2020-02-26,631064500
2020-02-27,592284000
2020-02-28,620488000
2020-03-02,627539000
2020-03-03,595809500
2020-03-04,574656500
2020-03-05,472417000
2020-03-06,339012080
2020-03-09,181140190
2020-03-10,155122000
2020-03-11,139821330
2020-03-12,112816000
2020-03-13,130443500
2020-03-16,128680750
2020-03-17,173948170
2020-03-18,143628870
2020-03-19,158647500
2020-03-20,163230650
2020-03-23,176980100
2020-03-24,232753510
2020-03-25,181633760
2020-03-26,169224000
2020-03-27,151667010
2020-03-30,132065230
2020-03-31,137584520
2020-04-01,123551040
2020-04-02,139065440
2020-04-03,126724439
2020-04-06,125737159
2020-04-07,116640080
2020-04-08,121576479
2020-04-09,132859680
2020-04-13,133988000
2020-04-14,132366040
2020-04-15,113255119
2020-04-16,112761480
2020-04-17,96189280
2020-04-20,96823960
2020-04-21,77642520
2020-04-22,72424040
2020-04-23,82296840
2020-04-24,93227440
2020-04-27,86739600
2020-04-28,80463320
2020-04-29,97106040
2020-04-30,103875960
2020-05-01,96965000
2020-05-04,92592760
2020-05-05,86175440
2020-05-06,87656360
2020-05-07,94496800
2020-05-08,99574240
2020-05-11,123198439
2020-05-12,126936000
2020-05-13,114595000
2020-05-14,116005400
2020-05-15,119884000
2020-05-18,145694320
2020-05-19,140052720
2020-05-20,155567120
2020-05-21,207469840
2020-05-22,184480320
2020-05-26,230459360
2020-05-27,272418760
2020-05-28,316987400
2020-05-29,261347120
2020-06-01,275874240
2020-06-02,274463840
2020-06-03,282362080
2020-06-04,306268360
2020-06-05,462752240
2020-06-08,593496320
2020-06-09,490396080
2020-06-10,396322400
2020-06-11,312897240
2020-06-12,368819600
2020-06-15,366421920
2020-06-16,376858880
2020-06-17,348862440
2020-06-18,346182680
2020-06-19,335463640
2020-06-22,326437080
2020-06-23,314942320
2020-06-24,243717120
2020-06-25,254859280
2020-06-26,238146040
2020-06-29,253096280
2020-06-30,261509280
2020-07-01,249076640
2020-07-02,244414400
2020-07-06,263063360
2020-07-07,254304000
2020-07-08,252467360
2020-07-09,223999440
2020-07-10,211001680
2020-07-13,181544800
2020-07-14,205774320
2020-07-15,221456400
2020-07-16,219690400
2020-07-17,213474080
2020-07-20,218560160
2020-07-21,276202400
2020-07-22,266948560
2020-07-23,302409840
2020-07-24,301703440
2020-07-27,309615120
2020-07-28,293509200
2020-07-29,305871200
2020-07-30,299160400
2020-07-31,299584240
2020-08-03,330100720
2020-08-04,335893200
2020-08-05,379548720
2020-08-06,365773920
2020-08-07,364078560
2020-08-10,382798160
2020-08-11,380184480
2020-08-12,389579600
2020-08-13,324449520
2020-08-14,333774000
2020-08-17,328122800
2020-08-18,272317200
2020-08-19,266807280
2020-08-20,252749920
2020-08-21,235937600
2020-08-24,277897760
2020-08-25,272599760
2020-08-26,262356960
2020-08-27,272741040
2020-08-28,288635040
2020-08-31,282418720
2020-09-01,279522480
2020-09-02,262639520
2020-09-03,259178159
2020-09-04,259178159
2020-09-08,229650640
2020-09-09,222374720
2020-09-10,207187120
2020-09-11,200758880
2020-09-14,206339440
2020-09-15,205633040
2020-09-16,206975200
2020-09-17,204644080
2020-09-18,196803040
2020-09-21,187690480
2020-09-22,186207040
2020-09-23,166074640
2020-09-24,166851680
2020-09-25,173209280
2020-09-28,187549200
2020-09-29,177588960
2020-09-30,172625878
2020-10-01,164856301
2020-10-02,170083108
2020-10-05,176157504
2020-10-06,176369402
2020-10-07,178770908
2020-10-08,199890031
2020-10-09,199819399
2020-10-12,204057350
2020-10-13,198124218
2020-10-14,204693042
2020-10-15,204834308
2020-10-16,193745002
2020-10-19,191626026
2020-10-20,198901176
2020-10-21,193109309
2020-10-22,208365934
2020-10-23,215429186
2020-10-26,209496054
2020-10-27,206529488
2020-10-28,185127834
2020-10-29,187458708
2020-10-30,200737621
2020-11-02,212745150
2020-11-03,222845600
2020-11-04,237325267
2020-11-05,235630086
2020-11-06,226094696
2020-11-09,274477972
2020-11-10,274619237
2020-11-11,271370141
2020-11-12,250251018
2020-11-13,263035504
2020-11-16,293972548
2020-11-17,289875862
2020-11-18,301247697
2020-11-19,325404019
2020-11-20,324697694
2020-11-23,349913504
2020-11-24,392293016
2020-11-25,400839551
2020-11-27,392575546
2020-11-30,370043772
2020-12-01,403735484
2020-12-02,406843315
2020-12-03,402464098
2020-12-04,433754305
2020-12-07,438416051
2020-12-08,461371620
2020-12-09,481572521
2020-12-10,532851730
2020-12-11,520491039
2020-12-14,498736223
2020-12-15,498524326
2020-12-16,475780654
2020-12-17,480513033
2020-12-18,441523882
2020-12-21,428739396
2020-12-22,403029159
2020-12-23,421958674
2020-12-24,412140754
2020-12-28,402675996
2020-12-29,397731720
2020-12-30,400274490
2020-12-31,413502293
2021-01-04,430474137
2021-01-05,489627050
2021-01-06,479330325
2021-01-07,483449015
2021-01-08,484869253
2021-01-11,472442170
2021-01-12,475992765
2021-01-13,462713540
2021-01-14,482525860
2021-01-15,462571516
2021-01-19,467613361
2021-01-20,462926576
2021-01-21,428840864
2021-01-22,432178423
2021-01-25,419680329
2021-01-26,407182234
2021-01-27,446167767
2021-01-28,457742707
2021-01-29,507166989
2021-02-01,526766274
2021-02-02,510504549
2021-02-03,531240023
2021-02-04,536565916
2021-02-05,554744962
2021-02-08,627674184
2021-02-09,569870497
2021-02-10,605092399
2021-02-11,578249901
2021-02-12,605873530
2021-02-16,628455315
2021-02-17,620999065
2021-02-18,593446448
2021-02-19,621141089
2021-02-22,634278290
2021-02-23,625543827
2021-02-24,749033521
2021-02-25,759188222
2021-02-26,788303101
2021-03-01,836946253
2021-03-02,746051021
2021-03-03,775094888
2021-03-04,811239945
2021-03-05,900075832
2021-03-08,926634283
2021-03-09,866416191
2021-03-10,926208211
2021-03-11,918822974
2021-03-12,922231545
2021-03-15,922657616
2021-03-16,869327679
2021-03-17,880547560
2021-03-18,775165900
2021-03-19,765295246
2021-03-22,728795129
2021-03-23,647202456
2021-03-24,642799718
2021-03-25,685335846
2021-03-26,703372869
2021-03-29,649900908
2021-03-30,656860075
2021-03-31,697086350
2021-04-01,736919855
2021-04-05,675826894
2021-04-06,686792298
2021-04-07,712452833
2021-04-08,698205268
2021-04-09,660833384
2021-04-12,629727444
2021-04-13,641513388
2021-04-14,695892836
2021-04-15,667248518
2021-04-16,665234464
2021-04-19,667696085
2021-04-20,622939337
2021-04-21,637932848
2021-04-22,621596635
2021-04-23,633233389
2021-04-26,652031223
2021-04-27,618314473
2021-04-28,686270136
2021-04-29,659192303
2021-04-30,603097179
2021-05-03,645243117
2021-05-04,604738260
2021-05-05,666129599
2021-05-06,683883109
2021-05-07,738784720
2021-05-10,711856076
2021-05-11,715063643
2021-05-12,724462560
2021-05-13,712825806
2021-05-14,742066881
2021-05-17,770114443
2021-05-18,739754449
2021-05-19,719837697
2021-05-20,711408509
2021-05-21,726625803
2021-05-24,741693908
2021-05-25,697310133
2021-05-26,728117695
2021-05-27,744379313
2021-05-28,698354457
2021-06-01,806740382
2021-06-02,928329548
2021-06-03,880887395
2021-06-04,903564147
2021-06-07,853511184
2021-06-08,844037672
2021-06-09,833892809
2021-06-10,823449568
2021-06-11,875218207
2021-06-14,872756586
2021-06-15,942427923
2021-06-16,917364144
2021-06-17,874323072
2021-06-18,865371722
2021-06-21,910874416
2021-06-22,877232260
2021-06-23,883498205
2021-06-24,879768476
2021-06-25,863133885
2021-06-28,828894972
2021-06-29,856494967
2021-06-30,903183267
2021-07-01,926585075
2021-07-02,930933384
2021-07-06,862704465
2021-07-07,844915929
2021-07-08,833135966
2021-07-09,854165968
2021-07-12,857486495
2021-07-13,828787657
2021-07-14,773050244
2021-07-15,744667647
2021-07-16,707351251
2021-07-19,674225044
2021-07-20,687744331
2021-07-21,730120577
2021-07-22,705453807
2021-07-23,689720835
2021-07-26,718894034
2021-07-27,690195196
2021-07-28,711857680
2021-07-29,725614148
2021-07-30,691855460
2021-08-02,690274256
2021-08-03,691776400
2021-08-04,613585901
2021-08-05,626235527
2021-08-06,639280453
2021-08-09,617617969
2021-08-10,643865943
2021-08-11,647344590
2021-08-12,626156467
2021-08-13,607735449
2021-08-16,577850709
2021-08-17,559983113
2021-08-18,555081383
2021-08-19,534130440
2021-08-20,531758636
2021-08-23,568995971
2021-08-24,595955486
2021-08-25,606470487
2021-08-26,592318718
2021-08-27,671853239
2021-08-30,656989929
2021-08-31,666793389
2021-09-01,661575418
2021-09-02,673039142
2021-09-03,658808313
2021-09-07,681103278
2021-09-08,651455718
2021-09-09,667504930
2021-09-10,672564781
2021-09-13,683475083
2021-09-14,646791168
2021-09-15,691934520
2021-09-16,661575418
2021-09-17,654380944
2021-09-20,629635114
2021-09-21,619831654
2021-09-22,630583836
2021-09-23,686953730
2021-09-24,711304259
2021-09-27,750834339
2021-09-28,751704001
2021-09-29,750834339
2021-09-30,766906977
2021-10-01,824536285
2021-10-04,861498530
2021-10-05,854900968
2021-10-06,798384502
2021-10-07,845123858
2021-10-08,880893773
2021-10-11,894168386
2021-10-12,902037767
2021-10-13,936297397
2021-10-14,946153996
2021-10-15,959269631
2021-10-18,999888357
2021-10-19,998855004
2021-10-20,1000603755
2021-10-21,976995611
2021-10-22,958633722
2021-10-25,977075100
2021-10-26,972067312
2021-10-27,891783725
2021-10-28,921830453
2021-10-29,814759175
2021-11-01,816746392
2021-11-02,809194966
2021-11-03,817382302
2021-11-04,795761375
2021-11-05,815156618
2021-11-08,843216129
2021-11-09,844964881
2021-11-10,801007629
2021-11-11,829941516
2021-11-12,768417262
2021-11-15,755778559
2021-11-16,761024813
2021-11-17,738847466
2021-11-18,713570059
2021-11-19,666751215
2021-11-22,693618396
2021-11-23,718259893
2021-11-24,700374935
2021-11-26,667864057
2021-11-29,693459418
2021-11-30,647514950
2021-12-01,597119114
2021-12-02,622714475
2021-12-03,628199196
2021-12-06,663492178
2021-12-07,703713461
2021-12-08,738847466
2021-12-09,739801330
2021-12-10,774537892
2021-12-13,709357158
2021-12-14,685192594
2021-12-15,702600619
2021-12-16,686861856
2021-12-17,660630585
2021-12-20,638373749
2021-12-21,700533913
2021-12-22,701567266
2021-12-23,689484983
2021-12-27,703157040
2021-12-28,684954127
2021-12-29,661028029
2021-12-30,654430467
2021-12-31,673796271
2022-01-03,755725378
2022-01-04,810317084
2022-01-05,766195020
2022-01-06,809070698
2022-01-07,787383582
2022-01-10,809070698
2022-01-11,878702130
2022-01-12,835577174
2022-01-13,850201436
2022-01-14,955728784
2022-01-18,936700625
2022-01-19,903131295
2022-01-20,865490438
2022-01-21,822697852
2022-01-24,863496220
2022-01-25,910027964
2022-01-26,901552540
2022-01-27,870808352
2022-01-28,892412376
2022-01-31,860089432
2022-02-01,950577056
2022-02-02,942184723
2022-02-03,918669574
2022-02-04,983398554
2022-02-07,955230230
2022-02-08,938694842
2022-02-09,990295223
2022-02-10,1018546639
2022-02-11,1060175931
2022-02-14,1023864552
2022-02-15,1044222190
2022-02-16,1088510440
2022-02-17,1074218547
2022-02-18,1049290827
2022-02-22,1004337838
2022-02-23,1008409366
2022-02-24,1045717854
2022-02-25,1038655000
2022-02-28,1043141989
2022-03-01,1098813897
2022-03-02,1116014024
2022-03-03,1094077630
2022-03-04,1167032758
2022-03-07,1190381722
2022-03-08,1323911209
2022-03-09,1282032639
2022-03-10,1358311462
2022-03-11,1322914100
2022-03-14,1184814531
2022-03-15,1134211260
2022-03-16,1113521252
2022-03-17,1176754568
2022-03-18,1231761737
2022-03-21,1269319502
2022-03-22,1236830374
2022-03-23,1302971924
2022-03-24,1290840434
2022-03-25,1332635911
2022-03-28,1254778332
2022-03-29,1343770292
2022-03-30,1328481291
2022-03-31,1386850320
2022-04-01,1482745680
2022-04-04,1500181200
2022-04-05,1437249870
2022-04-06,1437340680
2022-04-07,1421721360
2022-04-08,1479204089
2022-04-11,1443606570
2022-04-12,1548582930
2022-04-13,1663003530
2022-04-14,1772520390
2022-04-18,1816381620
2022-04-19,1758717270
2022-04-20,1731201839
2022-04-21,1617326100
2022-04-22,1550489940
2022-04-25,1459044270
2022-04-26,1416000330
2022-04-27,1446330870
2022-04-28,1436523390
2022-04-29,1404104220
2022-05-02,1338448589
2022-05-03,1414184130
2022-05-04,1493370450
2022-05-05,1394659980
2022-05-06,1383853589
2022-05-09,1127224530
2022-05-10,1134035280
2022-05-11,1143661140
2022-05-12,1147202730
2022-05-13,1209498390
2022-05-16,1262531430
2022-05-17,1290410100
2022-05-18,1217398860
2022-05-19,1222938270
2022-05-20,1212585930
2022-05-23,1341899370
2022-05-24,1351071180
2022-05-25,1417362480
2022-05-26,1485651600
2022-05-27,1521793980
2022-05-31,1514438370
2022-06-01,1578186990
2022-06-02,1591808490
2022-06-03,1637576730
2022-06-06,1693606500
2022-06-07,1726661339
2022-06-08,1696239990
2022-06-09,1643751810
2022-06-10,1579639950
2022-06-13,1438702830
2022-06-14,1392843780
2022-06-15,1379857950
2022-06-16,1277515080
2022-06-17,1206410850
2022-06-21,1283780970
2022-06-22,1188975330
2022-06-23,1098710190
2022-06-24,1219396680
2022-06-27,1273065390
2022-06-28,1292952780
2022-06-29,1278150750
2022-06-30,1218356100
2022-07-01,1191514050
2022-07-05,1045566090
2022-07-06,1004074650
2022-07-07,1047385890
2022-07-08,1062490230
2022-07-11,1040288670
2022-07-12,988151400
2022-07-13,978597450
2022-07-14,920090880
2022-07-15,944567190
2022-07-18,1018451070
2022-07-19,1075865760
2022-07-20,1115537400
2022-07-21,1035375210
2022-07-22,1015539390
2022-07-25,1110441960
2022-07-26,1103344740
2022-07-27,1195244640
2022-07-28,1219811940
2022-07-29,1296516510
2022-08-01,1241103600
2022-08-02,1268036640
2022-08-03,1211440859
2022-08-04,1052208360
2022-08-05,1125091350
2022-08-08,1122998580
2022-08-09,1136374110
2022-08-10,1133007480
2022-08-11,1187965440
2022-08-12,1210530960
2022-08-15,1144836180
2022-08-16,1123362540
2022-08-17,1120086900
2022-08-18,1198429290
2022-08-19,1154845080
2022-08-22,1149203700
2022-08-23,1231640640
2022-08-24,1309255109
2022-08-25,1342375470
2022-08-26,1280684250
2022-08-29,1310074020
2022-08-30,1204070670
2022-08-31,1205708490
2022-09-01,1125637290
2022-09-02,1205435520
2022-09-06,1159121610
2022-09-07,1101160980
2022-09-08,1108076220
2022-09-09,1176955650
2022-09-12,1211076900
2022-09-13,1146655980
2022-09-14,1223815500
2022-09-15,1191150090
2022-09-16,1133644410
2022-09-19,1134372330
2022-09-20,1077867540
2022-09-21,1037649960
2022-09-22,998251290
2022-09-23,858945600
2022-09-26,889700220
2022-09-27,896706450
2022-09-28,933193440
2022-09-29,933739380
2022-09-30,923296450
2022-10-03,1021951290
2022-10-04,1097762620
2022-10-05,1174302030
2022-10-06,1185405250
2022-10-07,1182219900
2022-10-10,1117329770
2022-10-11,1098945750
2022-10-12,1074100020
2022-10-13,1127613900
2022-10-14,1057900240
2022-10-17,1084111120
2022-10-18,1092757070
2022-10-19,1154279830
2022-10-20,1180035660
2022-10-21,1201332000
2022-10-24,1210706030
2022-10-25,1250750430
2022-10-26,1530788200
2022-10-27,1488559560
2022-10-28,1545349800
2022-10-31,1583847030
2022-11-01,1562368670
2022-11-02,1505032370
2022-11-03,1576839260
2022-11-04,1557727160
2022-11-07,1613607300
2022-11-08,1619431940
2022-11-09,1499753790
2022-11-10,1555178880
2022-11-11,1610512960
2022-11-14,1572470780
2022-11-15,1624255470
2022-11-16,1581571780
2022-11-17,1552721610
2022-11-18,1548171110
2022-11-21,1424852560
2022-11-22,1485374210
2022-11-23,1427673870
2022-11-25,1404921370
2022-11-28,1341487400
2022-11-29,1374068980
2022-11-30,1440961330
2022-12-01,1414841460
2022-12-02,1417298730
2022-12-05,1317096720
2022-12-06,1302171080
2022-12-07,1262854760
2022-12-08,1236097820
2022-12-09,1201787050
2022-12-12,1277780400
2022-12-13,1339030130
2022-12-14,1335662760
2022-12-15,1323285400
2022-12-16,1283787060
2022-12-19,1323103380
2022-12-20,1394455220
2022-12-21,1396912490
2022-12-22,1327380850
2022-12-23,1419300950
2022-12-27,1425853670
2022-12-28,1353045670
2022-12-29,1433134470
2022-12-30,1409471870
2023-01-03,1300445200
2023-01-04,1360718000
2023-01-05,1380412000
2023-01-06,1392136800
2023-01-09,1408441600
2023-01-10,1475950800
2023-01-11,1483736800
2023-01-12,1529628400
2023-01-13,1547582000
2023-01-17,1584863200
2023-01-18,1559673200
2023-01-19,1596496400
2023-01-20,1626999200
2023-01-23,1648342000
2023-01-24,1602725200
2023-01-25,1632495200
2023-01-26,1613259200
2023-01-27,1601626000
2023-01-30,1569657600
2023-01-31,1626266400
2023-02-01,1614633200
2023-02-02,1545475200
2023-02-03,1561138800
2023-02-06,1561138800
2023-02-07,1613808800
2023-02-08,1721988400
2023-02-09,1589076800
2023-02-10,1584863200
2023-02-13,1592832399
2023-02-14,1533842000
2023-02-15,1518728000
2023-02-16,1512590800
2023-02-17,1424013600
2023-02-21,1368412399
2023-02-22,1322704000
2023-02-23,1305116800
2023-02-24,1345512399
2023-02-27,1387098800
2023-02-28,1376839600
2023-03-01,1408441600
2023-03-02,1454608000
2023-03-03,1471279200
2023-03-06,1455157600
2023-03-07,1394152000
2023-03-08,1332596800
2023-03-09,1247775200
2023-03-10,1222310400
2023-03-13,1152236400
2023-03-14,1135565200
2023-03-15,1065399600
2023-03-16,1055598400
2023-03-17,985249600
2023-03-20,1032698400
2023-03-21,1078223600
2023-03-22,1025462000
2023-03-23,1009890000
2023-03-24,992577600
2023-03-27,1063476000
2023-03-28,1090956000
2023-03-29,1099383200
2023-03-30,1094345200
2023-03-31,1120962450
2023-04-03,1218429450
2023-04-04,1163627250
2023-04-05,1153420800
2023-04-06,1116181050
2023-04-10,1132915950
2023-04-11,1126479450
2023-04-12,1135122750
2023-04-13,1136226150
2023-04-14,1094296950
2023-04-17,1085010000
2023-04-18,1085837550
2023-04-19,1094756700
2023-04-20,1054022850
2023-04-21,1031495100
2023-04-24,1106710200
2023-04-25,995450700
2023-04-26,961429200
2023-04-27,914442750
2023-04-28,917109300
2023-05-01,899638800
2023-05-02,871410150
2023-05-03,852008700
2023-05-04,867180450
2023-05-05,892834500
2023-05-08,881892450
2023-05-09,866628750
2023-05-10,835825500
2023-05-11,825251250
2023-05-12,811826550
2023-05-15,833526750
2023-05-16,786356400
2023-05-17,822952500
2023-05-18,839963250
2023-05-19,836745000
2023-05-22,861479550
2023-05-23,879042000
2023-05-24,881616600
2023-05-25,834538200
2023-05-26,831687750
2023-05-30,797850150
2023-05-31,769621500
