,EFU
2020-08-21,1565960.0
2020-08-24,1526811.0
2020-08-25,1524174.3
2020-08-26,1507239.03
2020-08-27,1536652.92
2020-08-28,1517043.66
2020-08-31,1538435.58
2020-09-01,1544717.0
2020-09-02,1496500.4
2020-09-03,1565253.7
2020-09-04,1557217.6
2020-09-08,1601995.77
2020-09-09,1540277.34
2020-09-10,1573372.73
2020-09-11,1542066.28
2020-09-14,1525965.82
2020-09-15,1513411.56
2020-09-16,1513411.56
2020-09-17,1509827.4
2020-09-18,1531332.36
2020-09-21,1609287.84
2020-09-22,1613023.14
2020-09-23,1639951.74
2020-09-24,1640849.36
2020-09-25,1633668.4
2020-09-28,1584299.3
2020-09-29,1588868.73
2020-09-30,1597860.63
2020-10-01,1587969.54
2020-10-02,1592465.49
2020-10-05,1541211.66
2020-10-06,1577230.76
2020-10-07,1549307.2
2020-10-08,1530391.24
2020-10-09,1506971.48
2020-10-12,1490757.8
2020-10-13,1522230.71
2020-10-14,1527644.69
2020-10-15,1566444.88
2020-10-16,1548398.28
2020-10-19,1565542.55
2020-10-20,1545686.1
2020-10-21,1561956.48
2020-10-22,1562860.39
2020-10-23,1542974.37
2020-10-26,1597208.97
2020-10-27,1626242.08
2020-10-28,1721317.48
2020-10-29,1702302.4
2020-10-30,1729466.8
2020-11-02,1677854.44
2020-11-03,1588244.55
2020-11-04,1557404.85
2020-11-05,1483026.75
2020-11-06,1473049.2
2020-11-09,1387786.5
2020-11-10,1365655.86
2020-11-11,1344757.6
2020-11-12,1384736.88
2020-11-13,1343848.98
2020-11-16,1317499.0
2020-11-17,1317059.4
2020-11-18,1328892.0
2020-11-19,1312508.4
2020-11-20,1305226.8
2020-11-23,1309777.8
2020-11-24,1268272.07
2020-11-25,1272830.92
2020-11-27,1257330.83
2020-11-30,1311125.26
2020-12-01,1248535.78
2020-12-02,1253102.48
2020-12-03,1246709.1
2020-12-04,1229355.64
2020-12-07,1244882.42
2020-12-08,1240617.96
2020-12-09,1235128.5
2020-12-10,1230553.95
2020-12-11,1242447.78
2020-12-14,1236958.32
2020-12-15,1213432.76
2020-12-16,1204267.86
2020-12-17,1187771.04
2020-12-18,1196935.94
2020-12-21,1231762.56
2020-12-22,1237544.88
2020-12-23,1211839.2
2020-12-24,1210921.14
2020-12-28,1193478.0
2020-12-29,1177126.4
2020-12-30,1175287.14
2020-12-31,1190920.85
2021-01-04,1180804.92
2021-01-05,1158869.6
2021-01-06,1130312.4
2021-01-07,1127548.8
2021-01-08,1109124.8
2021-01-11,1136760.8
2021-01-12,1127637.16
2021-01-13,1131328.28
2021-01-14,1115641.02
2021-01-15,1147015.54
2021-01-19,1133253.1
2021-01-20,1118463.5
2021-01-21,1114766.1
2021-01-22,1124009.6
2021-01-25,1130480.05
2021-01-26,1127770.56
2021-01-27,1179622.08
2021-01-28,1161103.68
2021-01-29,1208325.6
2021-02-01,1180548.0
2021-02-02,1160289.99
2021-02-03,1153797.56
2021-02-04,1151942.58
2021-02-05,1138030.23
2021-02-08,1123190.39
2021-02-09,1113954.93
2021-02-10,1120458.42
2021-02-11,1104664.23
2021-02-12,1092586.32
2021-02-16,1077681.12
2021-02-17,1089779.44
2021-02-18,1100947.12
2021-02-19,1095363.28
2021-02-22,1098155.2
2021-02-23,1098143.38
2021-02-24,1091617.91
2021-02-25,1128906.31
2021-02-26,1160601.45
2021-03-01,1117719.79
2021-03-02,1122403.56
2021-03-03,1135476.48
2021-03-04,1158820.98
2021-03-05,1141079.16
2021-03-08,1149483.18
2021-03-09,1120561.28
2021-03-10,1109336.96
2021-03-11,1099983.36
2021-03-12,1095306.56
2021-03-15,1092500.48
2021-03-16,1091523.45
2021-03-17,1079343.36
2021-03-18,1095271.17
2021-03-19,1092460.38
2021-03-22,1089649.59
2021-03-23,1120569.0
2021-03-24,1130892.5
2021-03-25,1115876.5
2021-03-26,1088660.0
2021-03-29,1095229.5
2021-03-30,1099893.6
2021-03-31,1108354.32
2021-04-01,1079211.84
2021-04-05,1047249.12
2021-04-06,1072539.35
2021-04-07,1065947.8
2021-04-08,1055589.65
2021-04-09,1048056.45
2021-04-12,1060297.9
2021-04-13,1049803.86
2021-04-14,1038485.22
2021-04-15,1030939.46
2021-04-16,1014904.72
2021-04-19,1018677.6
2021-04-20,1055330.43
2021-04-21,1036434.63
2021-04-22,1040213.79
2021-04-23,1020373.2
2021-04-26,1019428.41
2021-04-27,1026811.45
2021-04-28,1023025.97
2021-04-29,1022079.6
2021-04-30,1048577.96
2021-05-03,1022079.6
2021-05-04,1055057.22
2021-05-05,1026619.02
2021-05-06,1010504.04
2021-05-07,985857.6
2021-05-10,997232.88
2021-05-11,1025470.8
2021-05-12,1058703.65
2021-05-13,1040662.96
2021-05-14,1008379.62
2021-05-17,1011228.15
2021-05-18,1007193.72
2021-05-19,1025264.24
2021-05-20,998634.0
2021-05-21,994829.68
2021-05-24,983416.72
2021-05-25,986003.1
2021-05-26,986003.1
2021-05-27,980287.14
2021-05-28,976476.5
2021-06-01,972360.37
2021-06-02,964726.53
2021-06-03,975223.06
2021-06-04,957092.69
2021-06-07,951367.31
2021-06-08,952932.6
2021-06-09,959623.2
2021-06-10,953888.4
2021-06-11,950065.2
2021-06-14,946242.0
2021-06-15,945881.56
2021-06-16,956412.63
2021-06-17,969815.81
2021-06-18,1010982.72
2021-06-21,984176.36
2021-06-22,983882.7
2021-06-23,998266.95
2021-06-24,979087.95
2021-06-25,973334.25
2021-06-28,985800.6
2021-06-29,986454.04
2021-06-30,1002782.88
2021-07-01,997980.28
2021-07-02,991256.64
2021-07-06,1004421.96
2021-07-07,993838.97
2021-07-08,1020777.49
2021-07-09,986142.25
2021-07-12,976521.35
2021-07-13,989678.82
2021-07-14,982933.2
2021-07-15,1002206.4
2021-07-16,1018588.62
2021-07-19,1056171.36
2021-07-20,1039563.48
2021-07-21,1008675.8
2021-07-22,1006745.32
2021-07-23,994197.2
2021-07-26,991301.48
2021-07-27,999681.54
2021-07-28,990980.25
2021-07-29,979378.53
2021-07-30,988079.82
2021-08-02,980345.34
2021-08-03,966443.24
2021-08-04,971285.14
2021-08-05,962569.72
2021-08-06,969348.38
2021-08-09,970316.76
2021-08-10,968010.1
2021-08-11,956370.7
2021-08-12,956370.7
2021-08-13,944731.3
2021-08-16,951520.95
2021-08-17,975416.12
2021-08-18,979302.24
2021-08-19,999704.37
2021-08-20,991932.13
2021-08-23,978330.71
2021-08-24,970180.7
2021-08-25,970180.7
2021-08-26,979911.7
2021-08-27,963369.0
2021-08-30,962395.9
2021-08-31,963948.63
2021-09-01,947379.24
2021-09-02,940556.55
2021-09-03,930809.85
2021-09-07,931332.96
2021-09-08,945000.32
2021-09-09,947929.04
2021-09-10,952810.24
2021-09-13,938166.64
2021-09-14,946529.76
2021-09-15,942618.48
2021-09-16,945551.94
2021-09-17,967063.98
2021-09-20,1006176.78
2021-09-21,987225.12
2021-09-22,976451.83
2021-09-23,955884.64
2021-09-24,973513.66
2021-09-27,975472.44
2021-09-28,1020198.4
2021-09-29,1023141.28
2021-09-30,1031969.92
2021-10-01,1025103.2
2021-10-04,1046684.32
2021-10-05,1033621.56
2021-10-06,1048359.51
2021-10-07,1031656.5
2021-10-08,1032639.03
2021-10-11,1037551.68
2021-10-12,1039220.16
2021-10-13,1018553.85
2021-10-14,996903.43
2021-10-15,983125.89
2021-10-18,989030.55
2021-10-19,979765.92
2021-10-20,973851.84
2021-10-21,983708.64
2021-10-22,971880.48
2021-10-25,972866.16
2021-10-26,970466.75
2021-10-27,977377.5
2021-10-28,960594.25
2021-10-29,970466.75
2021-11-01,953683.5
2021-11-02,958166.58
2021-11-03,942345.46
2021-11-04,945311.92
2021-11-05,943334.28
2021-11-08,940367.82
2021-11-09,944841.6
2021-11-10,968611.2
2021-11-11,962668.8
2021-11-12,951774.4
2021-11-15,953755.2
2021-11-16,959234.99
2021-11-17,964194.84
2021-11-18,962210.9
2021-11-19,977090.45
2021-11-22,985026.21
2021-11-23,997514.16
2021-11-24,1012417.26
2021-11-26,1060107.18
2021-11-29,1046197.62
2021-11-30,1073723.69
2021-12-01,1076709.02
2021-12-02,1052826.38
2021-12-03,1063772.59
2021-12-06,1043870.39
2021-12-07,1010643.66
2021-12-08,998683.38
2021-12-09,1009646.97
2021-12-10,1008650.28
2021-12-13,1026590.7
2021-12-14,1041185.18
2021-12-15,1013233.9
2021-12-16,1007244.34
2021-12-17,1035195.62
2021-12-20,1040186.92
2021-12-21,1015827.28
2021-12-22,998830.17
2021-12-23,984832.55
2021-12-27,973834.42
2021-12-28,970366.29
2021-12-29,972369.11
2021-12-30,979378.98
2021-12-31,977376.16
2022-01-03,970366.29
2022-01-04,958848.88
2022-01-05,972890.6
2022-01-06,985929.34
2022-01-07,978908.48
2022-01-10,1002980.0
2022-01-11,985463.55
2022-01-12,958340.7
2022-01-13,969390.75
2022-01-14,974413.5
2022-01-18,1005113.88
2022-01-19,1005113.88
2022-01-20,1017187.32
2022-01-21,1040328.08
2022-01-24,1073530.04
2022-01-25,1080254.4
2022-01-26,1084285.2
2022-01-27,1094362.2
2022-01-28,1088316.0
2022-01-31,1072192.8
2022-02-01,1056705.69
2022-02-02,1043585.18
2022-02-03,1072854.01
2022-02-04,1069826.2
2022-02-07,1065789.12
2022-02-08,1057338.64
2022-02-09,1022970.08
2022-02-10,1047230.24
2022-02-11,1078566.28
2022-02-14,1089685.52
2022-02-15,1054931.22
2022-02-16,1046831.94
2022-02-17,1077204.24
2022-02-18,1090365.57
2022-02-22,1117416.98
2022-02-23,1140738.75
2022-02-24,1167102.49
2022-02-25,1108291.07
2022-02-28,1146822.69
2022-03-01,1199376.36
2022-03-02,1169925.12
2022-03-03,1214609.76
2022-03-04,1287730.08
2022-03-07,1365928.2
2022-03-08,1345662.99
2022-03-09,1222590.26
2022-03-10,1264292.59
2022-03-11,1292772.23
2022-03-14,1268361.11
2022-03-15,1251982.3
2022-03-16,1159280.6
2022-03-17,1140944.0
2022-03-18,1114457.8
2022-03-21,1130757.0
2022-03-22,1107003.8
2022-03-23,1136591.92
2022-03-24,1118226.88
2022-03-25,1115166.04
2022-03-28,1122308.0
2022-03-29,1076008.05
2022-03-30,1086226.55
2022-03-31,1117903.9
2022-04-01,1095423.2
2022-04-04,1090313.95
2022-04-05,1118598.06
2022-04-06,1143160.14
2022-04-07,1140089.88
2022-04-08,1142136.72
2022-04-11,1164651.96
2022-04-12,1184888.44
2022-04-13,1159263.69
2022-04-14,1167463.61
2022-04-18,1178738.5
2022-04-19,1174396.08
2022-04-20,1155917.82
2022-04-21,1179528.93
2022-04-22,1222644.87
2022-04-25,1230857.43
2022-04-26,1303681.52
2022-04-27,1289287.56
2022-04-28,1255358.94
2022-04-29,1280034.3
2022-05-02,1290315.7
2022-05-03,1272721.56
2022-05-04,1228444.03
2022-05-05,1307731.7
2022-05-06,1330385.32
2022-05-09,1414821.54
2022-05-10,1394290.56
2022-05-11,1410791.04
2022-05-12,1419041.28
2022-05-13,1341695.28
2022-05-16,1337570.16
2022-05-17,1287976.42
2022-05-18,1348915.16
2022-05-19,1319995.08
2022-05-20,1306567.9
2022-05-23,1261122.06
2022-05-24,1266142.32
2022-05-25,1264073.46
2022-05-26,1236143.85
2022-05-27,1206145.38
2022-05-31,1225588.0
2022-06-01,1246308.0
2022-06-02,1200724.0
2022-06-03,1231804.0
2022-06-06,1221444.0
2022-06-07,1219144.75
2022-06-08,1254422.13
2022-06-09,1303187.92
2022-06-10,1363366.98
2022-06-13,1458823.42
2022-06-14,1484945.35
2022-06-15,1432987.85
2022-06-16,1493258.55
2022-06-17,1510924.1
2022-06-21,1465333.76
2022-06-22,1475740.96
2022-06-23,1485107.44
2022-06-24,1397686.96
2022-06-27,1411216.32
2022-06-28,1430021.88
2022-06-29,1441487.07
2022-06-30,1459206.0
2022-07-01,1450867.68
2022-07-05,1517772.44
2022-07-06,1507333.84
2022-07-07,1470798.74
2022-07-08,1465579.44
2022-07-11,1512553.14
2022-07-12,1513797.12
2022-07-13,1516933.44
2022-07-14,1563978.24
2022-07-15,1516933.44
2022-07-18,1496024.64
2022-07-19,1423933.6
2022-07-20,1437544.73
2022-07-21,1406134.43
2022-07-22,1416604.53
2022-07-25,1393570.31
2022-07-26,1430263.12
2022-07-27,1369445.48
2022-07-28,1354765.36
2022-07-29,1313870.74
2022-08-01,1310725.0
2022-08-02,1356793.8
2022-08-03,1338941.25
2022-08-04,1326339.45
2022-08-05,1345242.15
2022-08-08,1341041.55
2022-08-09,1385128.41
2022-08-10,1282058.87
2022-08-11,1297834.82
2022-08-12,1278903.68
2022-08-15,1292576.17
2022-08-16,1298718.9
2022-08-17,1318731.6
2022-08-18,1330317.9
2022-08-19,1360863.6
2022-08-22,1410368.7
2022-08-23,1409306.32
2022-08-24,1411416.06
2022-08-25,1374495.61
2022-08-26,1446226.77
2022-08-29,1452555.99
2022-08-30,1480086.45
2022-08-31,1501215.45
2022-09-01,1537134.75
2022-09-02,1564602.45
2022-09-06,1572217.72
2022-09-07,1545767.22
2022-09-08,1541535.14
2022-09-09,1469589.78
2022-09-12,1421978.88
2022-09-13,1520511.65
2022-09-14,1516273.29
2022-09-15,1541703.45
2022-09-16,1560776.07
2022-09-19,1543822.63
2022-09-20,1602351.6
2022-09-21,1636308.72
2022-09-22,1647981.48
2022-09-23,1767892.56
2022-09-26,1809277.8
2022-09-27,1842791.16
2022-09-28,1753521.0
2022-09-29,1799218.82
2022-09-30,1817285.4
2022-10-03,1737579.9
2022-10-04,1599657.93
2022-10-05,1637973.09
2022-10-06,1697574.45
2022-10-07,1750789.95
2022-10-10,1764625.98
2022-10-11,1814127.76
2022-10-12,1825852.44
2022-10-13,1748043.2
2022-10-14,1802403.08
2022-10-17,1711803.28
2022-10-18,1695110.6
2022-10-19,1733538.8
2022-10-20,1737808.6
2022-10-21,1675896.5
2022-10-24,1681233.75
2022-10-25,1609959.18
2022-10-26,1580026.34
2022-10-27,1609959.18
2022-10-28,1578957.31
2022-10-31,1603545.0
2022-11-01,1587699.8
2022-11-02,1631594.4
2022-11-03,1656218.2
2022-11-04,1528816.8
2022-11-07,1517040.2
2022-11-08,1484955.45
2022-11-09,1525697.91
2022-11-10,1359511.56
2022-11-11,1303758.72
2022-11-14,1331635.14
2022-11-15,1316405.24
2022-11-16,1320700.2
2022-11-17,1326068.9
2022-11-18,1320700.2
2022-11-21,1338953.78
2022-11-22,1304363.16
2022-11-23,1277480.16
2022-11-25,1263501.0
2022-11-28,1295760.6
2022-11-29,1290114.22
2022-11-30,1243807.95
2022-12-01,1221193.26
2022-12-02,1222270.15
2022-12-05,1257807.52
2022-12-06,1271504.34
2022-12-07,1271504.34
2022-12-08,1259641.28
2022-12-09,1256405.9
2022-12-12,1252092.06
2022-12-13,1218273.84
2022-12-14,1217193.81
2022-12-15,1279835.55
2022-12-16,1305756.27
2022-12-19,1311156.42
2022-12-20,1304421.66
2022-12-21,1288197.51
2022-12-22,1299013.61
2022-12-23,1288197.51
2022-12-27,1290067.38
2022-12-28,1312814.16
2022-12-29,1272736.5
2022-12-30,1298732.82
2023-01-03,1280005.0
2023-01-04,1256140.5
2023-01-05,1270242.25
2023-01-06,1205157.25
2023-01-09,1193225.0
2023-01-10,1191693.04
2023-01-11,1175398.24
2023-01-12,1141722.32
2023-01-13,1127600.16
2023-01-17,1124888.6
2023-01-18,1133591.8
2023-01-19,1136855.5
2023-01-20,1118361.2
2023-01-23,1109658.0
2023-01-24,1111259.4
2023-01-25,1098185.76
2023-01-26,1098185.76
2023-01-27,1101454.17
2023-01-30,1115617.28
2023-01-31,1105223.52
2023-02-01,1086675.84
2023-02-02,1088857.92
2023-02-03,1108496.64
2023-02-06,1132499.52
2023-02-07,1114462.2
2023-02-08,1129758.74
2023-02-09,1123203.08
2023-02-10,1135221.79
2023-02-13,1114462.2
2023-02-14,1110602.85
2023-02-15,1122638.94
2023-02-16,1132486.65
2023-02-17,1128109.89
2023-02-21,1154931.04
2023-02-22,1168080.16
2023-02-23,1154931.04
2023-02-24,1195474.16
2023-02-27,1164792.88
2023-02-28,1182921.74
2023-03-01,1174143.1
2023-03-02,1170851.11
2023-03-03,1136833.88
2023-03-06,1139028.54
2023-03-07,1181317.5
2023-03-08,1169229.6
2023-03-09,1187910.9
2023-03-10,1214284.5
2023-03-13,1227471.3
2023-03-14,1199523.2
2023-03-15,1275456.32
2023-03-16,1234738.56
2023-03-17,1261150.08
2023-03-20,1224834.24
2023-03-21,1189111.95
2023-03-22,1176989.4
2023-03-23,1178091.45
2023-03-24,1190214.0
2023-03-27,1167070.95
2023-03-28,1166526.34
2023-03-29,1137832.22
2023-03-30,1113552.58
2023-03-31,1103620.0
2023-04-03,1084858.46
2023-04-04,1086401.77
2023-04-05,1100769.24
2023-04-06,1093032.91
2023-04-10,1093032.91
2023-04-11,1089061.68
2023-04-12,1074673.67
2023-04-13,1048111.19
2023-04-14,1055858.58
2023-04-17,1061392.43
2023-04-18,1049597.98
2023-04-19,1055139.68
2023-04-20,1058464.7
2023-04-21,1047381.3
2023-04-24,1042947.94
2023-04-25,1072173.06
2023-04-26,1074392.88
2023-04-27,1048864.95
2023-04-28,1051084.77
2023-05-01,1052194.68
2023-05-02,1075922.32
2023-05-03,1070364.87
2023-05-04,1075922.32
2023-05-05,1045912.09
2023-05-08,1044800.6
2023-05-09,1055180.88
2023-05-10,1060746.18
2023-05-11,1067424.54
2023-05-12,1070763.72
2023-05-15,1056293.94
2023-05-16,1076732.58
2023-05-17,1065586.28
2023-05-18,1071159.43
2023-05-19,1058898.5
2023-05-22,1060013.13
2023-05-23,1091643.6
2023-05-24,1125129.6
2023-05-25,1127362.0
2023-05-26,1106154.2
2023-05-30,1131193.36
2023-05-31,1153548.96
2023-06-01,1122251.12
2023-06-02,1092071.06
2023-06-05,1106602.2
2023-06-06,1089127.55
2023-06-07,1107037.15
2023-06-08,1085769.5
2023-06-09,1090246.9
2023-06-12,1082411.45
2023-06-13,1061511.24
2023-06-14,1055906.64
2023-06-15,1035730.08
2023-06-16,1037971.92
2023-06-20,1065243.01
2023-06-21,1054018.11
2023-06-22,1069732.97
2023-06-23,1102285.18
2023-06-26,1100040.2
2023-06-27,1083603.48
2023-06-28,1082479.41
2023-06-29,1086975.69
2023-06-30,1059998.01
2023-07-03,1061122.08
2023-07-05,1086242.6
2023-07-06,1129016.92
2023-07-07,1109881.04
2023-07-10,1105378.48
2023-07-11,1087757.65
2023-07-12,1044923.67
2023-07-13,1012234.58
2023-07-14,1024633.89
2023-07-17,1026888.31
2023-07-18,1014773.22
2023-07-19,1020417.12
2023-07-20,1028318.58
2023-07-21,1024932.24
2023-07-24,1030576.14
2023-07-25,1026366.88
2023-07-26,1026366.88
2023-07-27,1028627.6
2023-07-28,1013932.92
2023-07-31,1016193.64
2023-08-01,1047035.25
2023-08-02,1079861.22
2023-08-03,1088916.66
2023-08-04,1083257.01
2023-08-07,1064014.2
2023-08-08,1082492.5
2023-08-09,1079092.0
2023-08-10,1070024.0
2023-08-11,1088160.0
2023-08-14,1090427.0
2023-08-15,1128259.58
2023-08-16,1144150.56
2023-08-17,1161176.61
2023-08-18,1175932.52
2023-08-21,1154366.19
2023-08-22,1146879.85
2023-08-23,1134376.7
2023-08-24,1170749.5
2023-08-25,1149153.15
2023-08-28,1128693.45
2023-08-29,1098382.3
2023-08-30,1099520.52
2023-08-31,1109764.5
2023-09-01,1109764.5
2023-09-05,1132951.26
2023-09-06,1140929.79
2023-09-07,1146628.74
2023-09-08,1152327.69
2023-09-11,1128392.1
2023-09-12,1141360.0
2023-09-13,1149349.52
2023-09-14,1118532.8
2023-09-15,1124239.6
2023-09-18,1134511.84
2023-09-19,1134939.42
2023-09-20,1117795.32
2023-09-21,1154369.4
2023-09-22,1153226.46
2023-09-25,1164655.86
2023-09-26,1197157.46
2023-09-27,1204024.52
2023-09-28,1184567.85
2023-09-29,1191434.91
2023-10-02,1225770.21
2023-10-03,1258395.84
2023-10-04,1250373.28
2023-10-05,1233182.08
2023-10-06,1204530.08
2023-10-09,1211406.56
2023-10-10,1178636.55
2023-10-11,1169455.35
2023-10-12,1188965.4
2023-10-13,1211918.4
2023-10-16,1194703.65
2023-10-17,1195199.2
2023-10-18,1237720.71
2023-10-19,1260705.31
2023-10-20,1283689.91
2023-10-23,1279092.99
2023-10-24,1269332.4
2023-10-25,1287745.2
2023-10-26,1307308.8
2023-10-27,1316515.2
2023-10-30,1285443.6
2023-10-31,1276825.96
2023-11-01,1252626.19
2023-11-02,1203074.28
2023-11-03,1176569.77
2023-11-06,1188093.47
2023-11-07,1208175.18
2023-11-08,1207021.24
2023-11-09,1209329.12
2023-11-10,1197789.72
2023-11-13,1190866.08
2023-11-14,1131254.08
2023-11-15,1138187.2
2023-11-16,1140498.24
2023-11-17,1110454.72
2023-11-20,1102366.08
2023-11-21,1111963.49
2023-11-22,1109649.31
2023-11-24,1093450.05
2023-11-27,1099235.5
2023-11-28,1100727.0
2023-11-29,1097251.02
2023-11-30,1100727.0
2023-12-01,1076395.14
2023-12-04,1093775.04
2023-12-05,1103378.73
2023-12-06,1096417.35
2023-12-07,1084815.05
2023-12-08,1081334.36
2023-12-11,1075533.21
2023-12-12,1073512.44
2023-12-13,1042143.57
2023-12-14,1029363.66
2023-12-15,1047952.62
2023-12-18,1044467.19
2023-12-19,1030754.68
2023-12-20,1033081.44
2023-12-21,1001670.18
2023-12-22,998180.04
2023-12-26,991372.45
2023-12-27,982052.85
2023-12-28,986712.65
2023-12-29,985547.7
2024-01-02,1009039.8
2024-01-03,1023038.04
2024-01-04,1018371.96
2024-01-05,1018371.96
2024-01-08,997374.6
2024-01-09,1016247.0
2024-01-10,1003397.9
2024-01-11,1004566.0
2024-01-12,995221.2
2024-01-16,1032818.61
2024-01-17,1050363.66
2024-01-18,1039836.63
2024-01-19,1030479.27
2024-01-22,1022291.58
2024-01-23,1031862.44
2024-01-24,1013122.6
2024-01-25,1009608.88
2024-01-26,999067.72
2024-01-29,987355.32
2024-01-30,993378.54
2024-01-31,1003933.92
2024-02-01,983995.98
2024-02-02,1000415.46
2024-02-05,1009798.02
2024-02-06,999405.89
2024-02-07,1000580.28
2024-02-08,1006452.23
2024-02-09,1000580.28
2024-02-12,994708.33
2024-02-13,1028965.0
2024-02-14,1004269.84
2024-02-15,984278.52
2024-02-16,980750.64
2024-02-20,974994.84
2024-02-21,969107.19
2024-02-22,950266.71
2024-02-23,949089.18
2024-02-26,950266.71
2024-02-27,950362.66
2024-02-28,960974.65
2024-02-29,963332.87
2024-03-01,926780.46
2024-03-04,940929.78
2024-03-05,946905.36
2024-03-06,924472.44
2024-03-07,906762.24
2024-03-08,909123.6
2024-03-11,919749.72
2024-03-12,906785.75
2024-03-13,904421.25
2024-03-14,919790.5
2024-03-15,917426.0
2024-03-18,919790.5
2024-03-19,917460.5
2024-03-20,891416.46
2024-03-21,891416.46
2024-03-22,894967.92
2024-03-25,899703.2
2024-03-26,898533.2
2024-03-27,889050.0
2024-03-28,893791.6
2024-04-01,902089.4
2024-04-02,916340.84
2024-04-03,905658.11
2024-04-04,918714.78
2024-04-05,915153.87
2024-04-08,906845.08
2024-04-09,908044.56
2024-04-10,942512.22
2024-04-11,927061.2
2024-04-12,959151.78
2024-04-15,963905.94
2024-04-16,984220.97
2024-04-17,983030.86
2024-04-18,990171.52
2024-04-19,990171.52
2024-04-22,967559.43
2024-04-23,946201.86
2024-04-24,946201.86
2024-04-25,960502.14
2024-04-26,946201.86
2024-04-29,937860.03
2024-04-30,962960.82
2024-05-01,967733.86
2024-05-02,942675.4
2024-05-03,924776.5
2024-05-06,913366.61
2024-05-07,905030.8
2024-05-08,925221.43
2024-05-09,911882.72
2024-05-10,909457.5
2024-05-13,930430.27
2024-05-14,921596.39
2024-05-15,906590.75
2024-05-16,914093.57
2024-05-17,909091.69
2024-05-20,901841.28
2024-05-21,908078.08
2024-05-22,925541.12
2024-05-23,935520.0
2024-05-24,907983.54
2024-05-28,894529.94
2024-05-29,940756.11
2024-05-30,928426.41
2024-05-31,909931.86
2024-06-03,836624.76
2024-06-04,840053.55
2024-06-05,828624.25
2024-06-06,810165.6
2024-06-07,827044.05
2024-06-10,828505.92
2024-06-11,847616.64
2024-06-12,827381.76
2024-06-13,807317.28
2024-06-14,827607.0
2024-06-17,834511.11
2024-06-18,827999.97
2024-06-20,814730.4
2024-06-21,824353.2
2024-06-24,825947.04
2024-06-25,820527.44
2024-06-26,827030.96
2024-06-27,828114.42
2024-06-28,829199.76
2024-07-01,1075176.63
2024-07-02,1070926.92
2024-07-03,1044012.09
2024-07-05,1051371.22
2024-07-08,1073035.15
2024-07-09,1084682.75
2024-07-10,1051195.9
2024-07-11,1068498.71
2024-07-12,1029025.05
2024-07-15,1025648.64
2024-07-16,1017077.76
2024-07-17,1025648.64
2024-07-18,1033368.74
2024-07-19,1047466.54
2024-07-22,1010027.2
2024-07-23,1034652.19
2024-07-24,1059921.85
2024-07-25,1073960.55
2024-07-26,1050094.76
2024-07-29,1081910.4
2024-07-30,1076163.2
2024-07-31,1047427.2
2024-08-01,1013122.63
2024-08-02,1047465.77
2024-08-05,1049150.52
2024-08-06,1040280.89
2024-08-07,1035212.53
2024-08-08,1007818.8
2024-08-09,1001440.2
