,SO
2018-07-18,48643650000
2018-07-19,49022160000
2018-07-20,48612960000
2018-07-23,48449280000
2018-07-24,48633420000
2018-07-25,48643650000
2018-07-26,49185840000
2018-07-27,49073310000
2018-07-30,49011930000
2018-07-31,49717800000
2018-08-01,49185840000
2018-08-02,49584810000
2018-08-03,50055390000
2018-08-06,50116770000
2018-08-07,50208840000
2018-08-08,47958240000
2018-08-09,47886630000
2018-08-10,47190990000
2018-08-13,47467200000
2018-08-14,47794560000
2018-08-15,48234450000
2018-08-16,48592500000
2018-08-17,48050310000
2018-08-20,47682030000
2018-08-21,47058000000
2018-08-22,46300980000
2018-08-23,46178220000
2018-08-24,46065690000
2018-08-27,45656490000
2018-08-28,45349590000
2018-08-29,45564420000
2018-08-30,45206370000
2018-08-31,44786940000
2018-09-04,44899470000
2018-09-05,45687180000
2018-09-06,46812480000
2018-09-07,45349590000
2018-09-10,45380280000
2018-09-11,45185910000
2018-09-12,45134760000
2018-09-13,45308670000
2018-09-14,44909700000
2018-09-17,45410970000
2018-09-18,45820170000
2018-09-19,44705100000
2018-09-20,44285670000
2018-09-21,45022230000
2018-09-24,44838090000
2018-09-25,43712790000
2018-09-26,43641180000
2018-09-27,44234520000
2018-09-28,44602800000
2018-10-01,44638965840
2018-10-02,44897412840
2018-10-03,44235788520
2018-10-04,44432208240
2018-10-05,45186873480
2018-10-08,45403968960
2018-10-09,45610726560
2018-10-10,45424644720
2018-10-11,45011129520
2018-10-12,45052481040
2018-10-15,45714105360
2018-10-16,46013903880
2018-10-17,45807146280
2018-10-18,45796808400
2018-10-19,46592825160
2018-10-22,46489446360
2018-10-23,46241337240
2018-10-24,47574923760
2018-10-25,46799582760
2018-10-26,46375729680
2018-10-29,47440531320
2018-10-30,47368166160
2018-10-31,46551473640
2018-11-01,46417081200
2018-11-02,46251675120
2018-11-05,46778907000
2018-11-06,47213097960
2018-11-07,48598373880
2018-11-08,48153845040
2018-11-09,48391616280
2018-11-12,48474319320
2018-11-13,48867158760
2018-11-14,49001551200
2018-11-15,48774117840
2018-11-16,48474319320
2018-11-19,48629387520
2018-11-20,48236548080
2018-11-21,47171746440
2018-11-23,47264787360
2018-11-26,47192422200
2018-11-27,47647288920
2018-11-28,47678302560
2018-11-29,48112493520
2018-11-30,48929186040
2018-12-03,49094592120
2018-12-04,48836145120
2018-12-06,48091817760
2018-12-07,48567360240
2018-12-10,48815469360
2018-12-11,49166957280
2018-12-12,48598373880
2018-12-13,49156619400
2018-12-14,48929186040
2018-12-17,47554248000
2018-12-18,47068367640
2018-12-19,46809920640
2018-12-20,46613500920
2018-12-21,46613500920
2018-12-24,44473559760
2018-12-26,45114508320
2018-12-27,45434982600
2018-12-28,45434982600
2018-12-31,45588960000
2019-01-02,45381360000
2019-01-03,46024920000
2019-01-04,46408980000
2019-01-07,46305180000
2019-01-08,47623440000
2019-01-09,47218620000
2019-01-10,48100920000
2019-01-11,48381180000
2019-01-14,47914080000
2019-01-15,48568020000
2019-01-16,48651060000
2019-01-17,48858660000
2019-01-18,49014360000
2019-01-22,48858660000
2019-01-23,49388040000
2019-01-24,49782480000
2019-01-25,49305000000
2019-01-28,49232340000
2019-01-29,49388040000
2019-01-30,49689060000
2019-01-31,50446800000
2019-02-01,50332620000
2019-02-04,50457180000
2019-02-05,50581740000
2019-02-06,50384520000
2019-02-07,51028080000
2019-02-08,50986560000
2019-02-11,51111120000
2019-02-12,51246060000
2019-02-13,51090360000
2019-02-14,51069600000
2019-02-15,50405280000
2019-02-19,50778960000
2019-02-20,51630120000
2019-02-21,52128360000
2019-02-22,52284060000
2019-02-25,51443280000
2019-02-26,51090360000
2019-02-27,51256440000
2019-02-28,51578220000
2019-03-01,51879240000
2019-03-04,52003800000
2019-03-05,51972660000
2019-03-06,52034940000
2019-03-07,52408620000
2019-03-08,52834200000
2019-03-11,53353200000
2019-03-12,53643840000
2019-03-13,53695740000
2019-03-14,53488140000
2019-03-15,53830680000
2019-03-18,53747640000
2019-03-19,52927620000
2019-03-20,53124840000
2019-03-21,53529660000
2019-03-22,53851440000
2019-03-25,54027900000
2019-03-26,54526140000
2019-03-27,54214740000
2019-03-28,53301300000
2019-03-29,53643840000
2019-04-01,53735358920
2019-04-02,53975762199
2019-04-03,53829429769
2019-04-04,53515860275
2019-04-05,53986214515
2019-04-08,53839882085
2019-04-09,54299784009
2019-04-10,54111642313
2019-04-11,54477473389
2019-04-12,54874661415
2019-04-15,55104612377
2019-04-16,54759685933
2019-04-17,54519282655
2019-04-18,54310236326
2019-04-22,54278879376
2019-04-23,54184808528
2019-04-24,54592448870
2019-04-25,54811947516
2019-04-26,54916470680
2019-04-29,54623805819
2019-04-30,55627228200
2019-05-01,54895566047
2019-05-02,55135969326
2019-05-03,55648132833
2019-05-06,55407729554
2019-05-07,55250944807
2019-05-08,54561091921
2019-05-09,54728328984
2019-05-10,55784012947
2019-05-13,56547032048
2019-05-14,56055773174
2019-05-15,56066225491
2019-05-16,56505222782
2019-05-17,56254367187
2019-05-20,56526127415
2019-05-21,56411151934
2019-05-22,56557484365
2019-05-23,56797887643
2019-05-24,56808339960
2019-05-28,55982606959
2019-05-29,55282301756
2019-05-30,55397277238
2019-05-31,55919893061
2019-06-03,56609745947
2019-06-04,56651555213
2019-06-05,57289146517
2019-06-06,57884928555
2019-06-07,57184623352
2019-06-10,56944220074
2019-06-11,57017386289
2019-06-12,57644525276
2019-06-13,57644525276
2019-06-14,58167141099
2019-06-17,58010356353
2019-06-18,57759500757
2019-06-19,58261211948
2019-06-20,58553876808
2019-06-21,58815184720
2019-06-24,58825637036
2019-06-25,58512067543
2019-06-26,57466835897
2019-06-27,57571359061
2019-06-28,57780405390
2019-07-01,57472320000
2019-07-02,58541280000
2019-07-03,59012880000
2019-07-05,59065280000
2019-07-08,59012880000
2019-07-09,59274880000
2019-07-10,59641680000
2019-07-11,59201520000
2019-07-12,58342160000
2019-07-15,58803280000
2019-07-16,58331680000
2019-07-17,58467920000
2019-07-18,58824240000
2019-07-19,57922960000
2019-07-22,58143040000
2019-07-23,58080160000
2019-07-24,58310720000
2019-07-25,58017280000
2019-07-26,58415520000
2019-07-29,58803280000
2019-07-30,57943920000
2019-07-31,58897600000
2019-08-01,59715040000
2019-08-02,60113280000
2019-08-05,58614640000
2019-08-06,59673120000
2019-08-07,60207600000
2019-08-08,60983120000
2019-08-09,61129840000
2019-08-12,61496640000
2019-08-13,59945600000
2019-08-14,59798880000
2019-08-15,60396240000
2019-08-16,60239040000
2019-08-19,60721120000
2019-08-20,60459120000
2019-08-21,60731600000
2019-08-22,61255600000
2019-08-23,60448640000
2019-08-26,61140320000
2019-08-27,60532480000
2019-08-28,60584880000
2019-08-29,60909760000
2019-08-30,61056480000
2019-09-03,62638960000
2019-09-04,62995280000
2019-09-05,62356000000
2019-09-06,62544640000
2019-09-09,61852960000
2019-09-10,62031120000
2019-09-11,62576080000
2019-09-12,62869520000
2019-09-13,63016240000
2019-09-16,62733280000
2019-09-17,63456400000
2019-09-18,63718400000
2019-09-19,63990880000
2019-09-20,64043280000
2019-09-23,64263360000
2019-09-24,64955040000
2019-09-25,64693040000
2019-09-26,64829280000
2019-09-27,64734960000
2019-09-30,64982120733
2019-10-01,65097840877
2019-10-02,64329879923
2019-10-03,64550800197
2019-10-04,65276681099
2019-10-07,65139920929
2019-10-08,64550800197
2019-10-09,65118880903
2019-10-10,65013680772
2019-10-11,64719120406
2019-10-14,64087919622
2019-10-15,63856479334
2019-10-16,64266759844
2019-10-17,64235199805
2019-10-18,64319359909
2019-10-21,64792760498
2019-10-22,64634960302
2019-10-23,65171480968
2019-10-24,65171480968
2019-10-25,64540280184
2019-10-28,64182599740
2019-10-29,64087919622
2019-10-30,65886841857
2019-10-31,65918401896
2019-11-01,65497601373
2019-11-04,64950560694
2019-11-05,64550800197
2019-11-06,65066280837
2019-11-07,63866999347
2019-11-08,64445600066
2019-11-11,63614519034
2019-11-12,63845959321
2019-11-13,65129400916
2019-11-14,65634361543
2019-11-15,65434481295
2019-11-18,65729041661
2019-11-19,65445001308
2019-11-20,66044642053
2019-11-21,65939441922
2019-11-22,66160362197
2019-11-25,65413441269
2019-11-26,65487081360
2019-11-27,65550201439
2019-11-29,65213561020
2019-12-02,64803280511
2019-12-03,65613321517
2019-12-04,65949961935
2019-12-05,66023602027
2019-12-06,65371361216
2019-12-09,64634960302
2019-12-10,63467238851
2019-12-11,63845959321
2019-12-12,63866999347
2019-12-13,63919599413
2019-12-16,65508121386
2019-12-17,67012483255
2019-12-18,66938843164
2019-12-19,66349722432
2019-12-20,67180803465
2019-12-23,66549602680
2019-12-24,66412842510
2019-12-26,66454922563
2019-12-27,66760002942
2019-12-30,66633762785
2019-12-31,67330900000
2020-01-02,66189340000
2020-01-03,66125920000
2020-01-06,66390170000
2020-01-07,66189340000
2020-01-08,66168200000
2020-01-09,66865820000
2020-01-10,67288620000
2020-01-13,68218780000
2020-01-14,68620440000
2020-01-15,69318060000
2020-01-16,69920550000
2020-01-17,71093820000
2020-01-21,72002840000
2020-01-22,72193100000
2020-01-23,72890720000
2020-01-24,73398080000
2020-01-27,73715180000
2020-01-28,74042850000
2020-01-29,74095700000
2020-01-30,74888450000
2020-01-31,74412800000
2020-02-03,74729900000
2020-02-04,73503780000
2020-02-05,72964710000
2020-02-06,72763880000
2020-02-07,72277660000
2020-02-10,72341080000
2020-02-11,72499630000
2020-02-12,72531340000
2020-02-13,73503780000
2020-02-14,72954140000
2020-02-18,73355800000
2020-02-19,72520770000
2020-02-20,73789170000
2020-02-21,72922430000
2020-02-24,71664600000
2020-02-25,70671020000
2020-02-26,69962830000
2020-02-27,66464160000
2020-02-28,63800520000
2020-03-02,67574010000
2020-03-03,67542300000
2020-03-04,71664600000
2020-03-05,71421490000
2020-03-06,70681590000
2020-03-09,65703120000
2020-03-10,65555140000
2020-03-11,61496260000
2020-03-12,55164830000
2020-03-13,57046290000
2020-03-16,50334340000
2020-03-17,59783920000
2020-03-18,59107440000
2020-03-19,53801300000
2020-03-20,49002520000
2020-03-23,45694110000
2020-03-24,51835280000
2020-03-25,52997980000
2020-03-26,58282980000
2020-03-27,59202570000
2020-03-30,61295430000
2020-03-31,57280120000
2020-04-01,53048120000
2020-04-02,55439200000
2020-04-03,53185660000
2020-04-06,58613200000
2020-04-07,58316960000
2020-04-08,61554440000
2020-04-09,63829140000
2020-04-13,61067760000
2020-04-14,62422000000
2020-04-15,59131620000
2020-04-16,58528560000
2020-04-17,60803260000
2020-04-20,58750740000
2020-04-21,58719000000
2020-04-22,60358900000
2020-04-23,60094400000
2020-04-24,61078340000
2020-04-27,61871840000
2020-04-28,61427480000
2020-04-29,60697460000
2020-04-30,60020340000
2020-05-01,57565780000
2020-05-04,58105360000
2020-05-05,58856540000
2020-05-06,56751120000
2020-05-07,57375340000
2020-05-08,58623780000
2020-05-11,59046980000
2020-05-12,58740160000
2020-05-13,56909820000
2020-05-14,57925500000
2020-05-15,55587320000
2020-05-18,57576360000
2020-05-19,56677060000
2020-05-20,58010140000
2020-05-21,56952140000
2020-05-22,57745640000
2020-05-26,57830280000
2020-05-27,58200580000
2020-05-28,60210780000
2020-05-29,60380060000
2020-06-01,61046600000
2020-06-02,61364000000
2020-06-03,62115180000
2020-06-04,61311100000
2020-06-05,61840100000
2020-06-08,63765660000
2020-06-09,62802880000
2020-06-10,62633600000
2020-06-11,59343220000
2020-06-12,59427860000
2020-06-15,59692360000
2020-06-16,59480760000
2020-06-17,59290320000
2020-06-18,59364380000
2020-06-19,56719380000
2020-06-22,57840860000
2020-06-23,56359660000
2020-06-24,55418040000
2020-06-25,54222500000
2020-06-26,53873360000
2020-06-29,54550480000
2020-06-30,54857300000
2020-07-01,55936460000
2020-07-02,55851820000
2020-07-06,55661380000
2020-07-07,55777760000
2020-07-08,56137480000
2020-07-09,54952520000
2020-07-10,56317340000
2020-07-13,56264440000
2020-07-14,56793440000
2020-07-15,56095160000
2020-07-16,56856920000
2020-07-17,57745640000
2020-07-20,57407080000
2020-07-21,58052460000
2020-07-22,59015240000
2020-07-23,58782480000
2020-07-24,58031300000
2020-07-27,57407080000
2020-07-28,58486240000
2020-07-29,58602620000
2020-07-30,58443920000
2020-07-31,57777380000
2020-08-03,57142580000
2020-08-04,57597520000
2020-08-05,56497200000
2020-08-06,57015620000
2020-08-07,57862020000
2020-08-10,58264060000
2020-08-11,57333020000
2020-08-12,58041880000
2020-08-13,58200580000
2020-08-14,56666480000
2020-08-17,56698220000
2020-08-18,56126900000
2020-08-19,56275020000
2020-08-20,55280500000
2020-08-21,55407460000
2020-08-24,55925880000
2020-08-25,55449780000
2020-08-26,54719760000
2020-08-27,55227600000
2020-08-28,55460360000
2020-08-31,55206440000
2020-09-01,54814980000
2020-09-02,56296180000
2020-09-03,55650800000
2020-09-04,55322820000
2020-09-08,55915300000
2020-09-09,55915300000
2020-09-10,54550480000
2020-09-11,54762080000
2020-09-14,55925880000
2020-09-15,56084580000
2020-09-16,56380820000
2020-09-17,56624160000
2020-09-18,55872980000
2020-09-21,56105740000
2020-09-22,56200960000
2020-09-23,55576740000
2020-09-24,56126900000
2020-09-25,56930980000
2020-09-28,56825180000
2020-09-29,56814600000
2020-09-30,57364760000
2020-10-01,57787960000
2020-10-02,59523080000
2020-10-05,60485860000
2020-10-06,61184140000
2020-10-07,61152400000
2020-10-08,62115180000
2020-10-09,62146920000
2020-10-12,62273880000
2020-10-13,61723720000
2020-10-14,61364000000
2020-10-15,61385160000
2020-10-16,61734300000
2020-10-19,61406320000
2020-10-20,61998800000
2020-10-21,62284460000
2020-10-22,64072480000
2020-10-23,64379300000
2020-10-26,64125380000
2020-10-27,63702180000
2020-10-28,61744880000
2020-10-29,61586180000
2020-10-30,60782100000
2020-11-02,62432580000
2020-11-03,63331880000
2020-11-04,63226080000
2020-11-05,63659860000
2020-11-06,63437680000
2020-11-09,65934560000
2020-11-10,67891860000
2020-11-11,67627360000
2020-11-12,67204160000
2020-11-13,67606200000
2020-11-16,67838960000
2020-11-17,65976880000
2020-11-18,65363240000
2020-11-19,64612060000
2020-11-20,64411040000
2020-11-23,63956100000
2020-11-24,64739020000
2020-11-25,64421620000
2020-11-27,64167700000
2020-11-30,63321300000
2020-12-01,64083060000
2020-12-02,65469040000
2020-12-03,65469040000
2020-12-04,65088160000
2020-12-07,65310340000
2020-12-08,64538000000
2020-12-09,64294660000
2020-12-10,64009000000
2020-12-11,63924360000
2020-12-14,63120280000
2020-12-15,64389880000
2020-12-16,63934940000
2020-12-17,64612060000
2020-12-18,63628120000
2020-12-21,63480000000
2020-12-22,63183760000
2020-12-23,62824040000
2020-12-24,63268400000
2020-12-28,63469420000
2020-12-29,63554060000
2020-12-30,64125380000
2020-12-31,65115800000
2021-01-04,62921600000
2021-01-05,63335000000
2021-01-06,64882600000
2021-01-07,64808400000
2021-01-08,65264200000
2021-01-11,64882600000
2021-01-12,62349200000
2021-01-13,63292600000
2021-01-14,62582400000
2021-01-15,63239600000
2021-01-19,64723600000
2021-01-20,64289000000
2021-01-21,63472800000
2021-01-22,63748400000
2021-01-25,64681200000
2021-01-26,63271400000
2021-01-27,62052400000
2021-01-28,62582400000
2021-01-29,62455200000
2021-02-01,62656600000
2021-02-02,63218400000
2021-02-03,63017000000
2021-02-04,63960400000
2021-02-05,64532800000
2021-02-08,64373800000
2021-02-09,64278400000
2021-02-10,64585800000
2021-02-11,64967400000
2021-02-12,63706000000
2021-02-16,62858000000
2021-02-17,62826200000
2021-02-18,63441000000
2021-02-19,62868600000
2021-02-22,62847400000
2021-02-23,62455200000
2021-02-24,61882800000
2021-02-25,61225600000
2021-02-26,60123200000
2021-03-01,61246800000
2021-03-02,61299800000
2021-03-03,61045400000
2021-03-04,60854600000
2021-03-05,61851000000
2021-03-08,63186600000
2021-03-09,62974600000
2021-03-10,63366800000
2021-03-11,62836800000
2021-03-12,63430400000
2021-03-15,64638800000
2021-03-16,64925000000
2021-03-17,64342000000
2021-03-18,64024000000
2021-03-19,63282000000
2021-03-22,63271400000
2021-03-23,64267800000
2021-03-24,64331400000
2021-03-25,65062800000
2021-03-26,65359600000
2021-03-29,66059200000
2021-03-30,65232400000
2021-03-31,65951760000
2021-04-01,66132130000
2021-04-05,66482260000
2021-04-06,66959710000
2021-04-07,66630800000
2021-04-08,66694460000
2021-04-09,66556530000
2021-04-12,66726290000
2021-04-13,67437160000
2021-04-14,67787290000
2021-04-15,68423889999
2021-04-16,68975610000
2021-04-19,68880120000
2021-04-20,70121490000
2021-04-21,69739530000
2021-04-22,69071100000
2021-04-23,69315130000
2021-04-26,68604260000
2021-04-27,68254130000
2021-04-28,68264740000
2021-04-29,69134760000
2021-04-30,70206370000
2021-05-03,70079050000
2021-05-04,70471620000
2021-05-05,69442450000
2021-05-06,70079050000
2021-05-07,70301860000
2021-05-10,70354910000
2021-05-11,69813800000
2021-05-12,68285960000
2021-05-13,69739530000
2021-05-14,69081710000
2021-05-17,68370840000
2021-05-18,68073760000
2021-05-19,67882780000
2021-05-20,67967660000
2021-05-21,68307179999
2021-05-24,68349620000
2021-05-25,67988880000
2021-05-26,67606920000
2021-05-27,67543260000
2021-05-28,67819120000
2021-06-01,67299230000
2021-06-02,67797900000
2021-06-03,68392059999
2021-06-04,68275349999
2021-06-07,68614870000
2021-06-08,67309840000
2021-06-09,67511430000
2021-06-10,67776680000
2021-06-11,67744850000
2021-06-14,67681190000
2021-06-15,68243519999
2021-06-16,66821780000
2021-06-17,67214350000
2021-06-18,65198450000
2021-06-21,66312500000
2021-06-22,65866880000
2021-06-23,65219670000
2021-06-24,64699780000
2021-06-25,65283330000
2021-06-28,65240890000
2021-06-29,64148060000
2021-06-30,64201110000
2021-07-01,65230280000
2021-07-02,65283330000
2021-07-06,65400040000
2021-07-07,65453090000
2021-07-08,65304550000
2021-07-09,65219670000
2021-07-12,65569800000
2021-07-13,65081740000
2021-07-14,65665290000
2021-07-15,66492870000
2021-07-16,66959710000
2021-07-19,66620190000
2021-07-20,66789950000
2021-07-21,66652020000
2021-07-22,66821780000
2021-07-23,67755460000
2021-07-26,67617530000
2021-07-27,68476940000
2021-07-28,67893390000
2021-07-29,68392059999
2021-07-30,67766070000
2021-08-02,67988880000
2021-08-03,68041929999
2021-08-04,67935830000
2021-08-05,68731580000
2021-08-06,68646700000
2021-08-09,68805850000
2021-08-10,69187810000
2021-08-11,69633430000
2021-08-12,69728920000
2021-08-13,69527330000
2021-08-16,70429180000
2021-08-17,70503450000
2021-08-18,70036610000
2021-08-19,70429180000
2021-08-20,71426520000
2021-08-23,70736870000
2021-08-24,69739530000
2021-08-25,69888070000
2021-08-26,70174540000
2021-08-27,70015390000
2021-08-30,69760750000
2021-08-31,69739530000
2021-09-01,70535280000
2021-09-02,70927850000
2021-09-03,70312470000
2021-09-07,70227590000
2021-09-08,71415910000
2021-09-09,71277980000
2021-09-10,70248810000
2021-09-13,70376130000
2021-09-14,69994170000
2021-09-15,70036610000
2021-09-16,69368180000
2021-09-17,68052540000
2021-09-20,67861560000
2021-09-21,67702410000
2021-09-22,67490210000
2021-09-23,67267400000
2021-09-24,67012760000
2021-09-27,66248840000
2021-09-28,65718340000
2021-09-29,66461040000
2021-09-30,65812140000
2021-10-01,65578500000
2021-10-04,66300660000
2021-10-05,65907720000
2021-10-06,66619260000
2021-10-07,66555540000
2021-10-08,66438720000
2021-10-11,65759040000
2021-10-12,65950200000
2021-10-13,66385620000
2021-10-14,67182120000
2021-10-15,67044060000
2021-10-18,66321900000
2021-10-19,66874140000
2021-10-20,67660020000
2021-10-21,68137920000
2021-10-22,66852900000
2021-10-25,66704220000
2021-10-26,67203360000
2021-10-27,66523680000
2021-10-28,66629880000
2021-10-29,66183840000
2021-11-01,66353760000
2021-11-02,66364380000
2021-11-03,66428100000
2021-11-04,66375000000
2021-11-05,67012200000
2021-11-08,66502440000
2021-11-09,67277700000
2021-11-10,67819320000
2021-11-11,66959100000
2021-11-12,65727180000
2021-11-15,66056400000
2021-11-16,65844000000
2021-11-17,66024540000
2021-11-18,65451060000
2021-11-19,66555540000
2021-11-22,67033440000
2021-11-23,66916620000
2021-11-24,67012200000
2021-11-26,65886480000
2021-11-29,66714840000
2021-11-30,64888200000
2021-12-01,64930680000
2021-12-02,65854620000
2021-12-03,66725460000
2021-12-06,68668920000
2021-12-07,68467140000
2021-12-08,68764500000
2021-12-09,68573339999
2021-12-10,69114960000
2021-12-13,70283160000
2021-12-14,70060140000
2021-12-15,70888500000
2021-12-16,71738100000
2021-12-17,70984080000
2021-12-20,71281440000
2021-12-21,70506180000
2021-12-22,70782300000
2021-12-23,70665480000
2021-12-27,71111520000
2021-12-28,71929260000
2021-12-29,72290340000
2021-12-30,72598320000
2021-12-31,72900540000
2022-01-03,72464710000
2022-01-04,72464710000
2022-01-05,72549750000
2022-01-06,72464710000
2022-01-07,72964320000
2022-01-10,72847390000
2022-01-11,71911950000
2022-01-12,72050140000
2022-01-13,72656050000
2022-01-14,72985580000
2022-01-18,72294630000
2022-01-19,72634790000
2022-01-20,72156440000
2022-01-21,72082030000
2022-01-24,71614310000
2022-01-25,71486750000
2022-01-26,71242260000
2022-01-27,72315890000
2022-01-28,73347000000
2022-01-31,73867870000
2022-02-01,72273370000
2022-02-02,73145030000
2022-02-03,73612750000
2022-02-04,73017470000
2022-02-07,71911950000
2022-02-08,72167070000
2022-02-09,72369040000
2022-02-10,70104850000
2022-02-11,70997770000
2022-02-14,69998550000
2022-02-15,69116260000
2022-02-16,68956810000
2022-02-17,68871770000
2022-02-18,67787510000
2022-02-22,68340270000
2022-02-23,66798920000
2022-02-24,66841440000
2022-02-25,69137520000
2022-02-28,68850510000
2022-03-01,68138299999
2022-03-02,68637909999
2022-03-03,70583200000
2022-03-04,71837540000
2022-03-07,73591490000
2022-03-08,72092660000
2022-03-09,71348560000
2022-03-10,72932430000
2022-03-11,73017470000
2022-03-14,72985580000
2022-03-15,72985580000
2022-03-16,72836760000
2022-03-17,72719830000
2022-03-18,72315890000
2022-03-21,73230070000
2022-03-22,73155660000
2022-03-23,73123770000
2022-03-24,73665900000
2022-03-25,75398590000
2022-03-28,75473000000
2022-03-29,76599780000
2022-03-30,77067500000
2022-03-31,77223150000
2022-04-01,78937800000
2022-04-04,77872800000
2022-04-05,79182750000
2022-04-06,81483150000
2022-04-07,80684400000
2022-04-08,81461850000
2022-04-11,79321200000
2022-04-12,80450100000
2022-04-13,80258400000
2022-04-14,80929350000
2022-04-18,80758950000
2022-04-19,81227550000
2022-04-20,81472500000
2022-04-21,81429900000
2022-04-22,80844150000
2022-04-25,79843050000
2022-04-26,78533100000
2022-04-27,78256200000
2022-04-28,80492700000
2022-04-29,78160350000
2022-05-02,77968650000
2022-05-03,77872800000
2022-05-04,79417050000
2022-05-05,78873900000
2022-05-06,79523550000
2022-05-09,79054950000
2022-05-10,77958000000
2022-05-11,78788700000
2022-05-12,78895200000
2022-05-13,78437250000
2022-05-16,79076250000
2022-05-17,78969750000
2022-05-18,78618300000
2022-05-19,78096450000
2022-05-20,78181650000
2022-05-23,78969750000
2022-05-24,80609850000
2022-05-25,80609850000
2022-05-26,80183850000
2022-05-27,81014550000
2022-05-31,80577900000
2022-06-01,80460750000
2022-06-02,80886750000
2022-06-03,80151900000
2022-06-06,80247750000
2022-06-07,80609850000
2022-06-08,79480950000
2022-06-09,77627850000
2022-06-10,76829100000
2022-06-13,73218750000
2022-06-14,71120700000
2022-06-15,70897050000
2022-06-16,70588200000
2022-06-17,69640350000
2022-06-21,71514750000
2022-06-22,72089850000
2022-06-23,73783200000
2022-06-24,74368950000
2022-06-27,74944050000
2022-06-28,75210300000
2022-06-29,75263550000
2022-06-30,77157420000
2022-07-01,79137480000
2022-07-05,76627240000
2022-07-06,77330540000
2022-07-07,77135780000
2022-07-08,77027580000
2022-07-11,77655140000
2022-07-12,77882360000
2022-07-13,77038400000
2022-07-14,77752520000
2022-07-15,78261060000
2022-07-18,77568580000
2022-07-19,77633500000
2022-07-20,76757080000
2022-07-21,76659700000
2022-07-22,77839080000
2022-07-25,78650580000
2022-07-26,79537820000
2022-07-27,79267320000
2022-07-28,82058880000
2022-07-29,83194980000
2022-08-01,82967760000
2022-08-02,82156260000
2022-08-03,83595320000
2022-08-04,84363540000
2022-08-05,83606140000
2022-08-08,83519580000
2022-08-09,84666500000
2022-08-10,84709780000
2022-08-11,84287800000
2022-08-12,84525840000
2022-08-15,84796340000
2022-08-16,85553740000
2022-08-17,85748500000
2022-08-18,86257040000
2022-08-19,86733120000
2022-08-22,85597020000
2022-08-23,85250780000
2022-08-24,85337340000
2022-08-25,85607840000
2022-08-26,84612400000
2022-08-29,85131760000
2022-08-30,83941560000
2022-08-31,83389740000
2022-09-01,85229140000
2022-09-02,84255340000
2022-09-06,84157960000
2022-09-07,86289500000
2022-09-08,85921620000
2022-09-09,86040640000
2022-09-12,86722300000
2022-09-13,84644860000
2022-09-14,85943260000
2022-09-15,83627780000
2022-09-16,83584500000
2022-09-19,84688140000
2022-09-20,83552040000
2022-09-21,82372660000
2022-09-22,82167080000
2022-09-23,81139180000
2022-09-26,79148300000
2022-09-27,77601040000
2022-09-28,78466640000
2022-09-29,75069160000
2022-09-30,74120000000
2022-10-03,76005700000
2022-10-04,77052100000
2022-10-05,74915700000
2022-10-06,71645700000
2022-10-07,69890800000
2022-10-10,69749100000
2022-10-11,69367600000
2022-10-12,67035000000
2022-10-13,69814500000
2022-10-14,69225900000
2022-10-17,70065200000
2022-10-18,71275100000
2022-10-19,70512100000
2022-10-20,69215000000
2022-10-21,70305000000
2022-10-24,70403100000
2022-10-25,71634800000
2022-10-26,71547600000
2022-10-27,71035300000
2022-10-28,72310600000
2022-10-31,71373200000
2022-11-01,71427700000
2022-11-02,70632000000
2022-11-03,70686500000
2022-11-04,70751900000
2022-11-07,69062400000
2022-11-08,69705500000
2022-11-09,69149600000
2022-11-10,71623900000
2022-11-11,70948100000
2022-11-14,70348600000
2022-11-15,71820100000
2022-11-16,71754700000
2022-11-17,70762800000
2022-11-18,71471300000
2022-11-21,71645700000
2022-11-22,71885500000
2022-11-23,72332400000
2022-11-25,72931900000
2022-11-28,71765600000
2022-11-29,71645700000
2022-11-30,73727600000
2022-12-01,73814800000
2022-12-02,73400600000
2022-12-05,73553200000
2022-12-06,74643200000
2022-12-07,74665000000
2022-12-08,74861200000
2022-12-09,74512400000
2022-12-12,77422700000
2022-12-13,77618900000
2022-12-14,77509900000
2022-12-15,76703300000
2022-12-16,75678700000
2022-12-19,75111900000
2022-12-20,75722300000
2022-12-21,77095700000
2022-12-22,77128400000
2022-12-23,78196600000
2022-12-27,78774300000
2022-12-28,78098500000
2022-12-29,78687100000
2022-12-30,77836900000
2023-01-03,78442900000
2023-01-04,79108410000
2023-01-05,76784580000
2023-01-06,78148330000
2023-01-09,78006500000
2023-01-10,77581010000
2023-01-11,78071960000
2023-01-12,76740940000
2023-01-13,76719120000
2023-01-17,76424550000
2023-01-18,73882520000
2023-01-19,72496950000
2023-01-20,73227920000
2023-01-23,72944260000
2023-01-24,72769700000
2023-01-25,73380660000
2023-01-26,73664320000
2023-01-27,74188000000
2023-01-30,73566130000
2023-01-31,73838880000
2023-02-01,75126260000
2023-02-02,74864420000
2023-02-03,73391570000
2023-02-06,74078900000
2023-02-07,73904340000
2023-02-08,72496950000
2023-02-09,71765980000
2023-02-10,72966080000
2023-02-13,73238830000
2023-02-14,72715150000
2023-02-15,72846070000
2023-02-16,71853260000
2023-02-17,72693330000
2023-02-21,71515050000
2023-02-22,71176840000
2023-02-23,70631340000
2023-02-24,70434960000
2023-02-27,70227670000
2023-02-28,68798460000
2023-03-01,67991120000
2023-03-02,69463970000
2023-03-03,70707710000
2023-03-06,71165930000
