,TT
2018-07-18,17445120000
2018-07-19,17548608000
2018-07-20,17548608000
2018-07-23,17233216000
2018-07-24,17410624000
2018-07-25,18374048000
2018-07-26,18682048000
2018-07-27,18679584000
2018-07-30,18583488000
2018-07-31,18829888000
2018-08-01,18622912000
2018-08-02,18470144000
2018-08-03,18531744000
2018-08-06,18563776000
2018-08-07,18647552000
2018-08-08,18657408000
2018-08-09,18447968000
2018-08-10,18398688000
2018-08-13,18359264000
2018-08-14,18548992000
2018-08-15,18714080000
2018-08-16,18893952000
2018-08-17,19078752000
2018-08-20,19083680000
2018-08-21,19261088000
2018-08-22,19024544000
2018-08-23,19007296000
2018-08-24,19036864000
2018-08-27,19293120000
2018-08-28,19317760000
2018-08-29,19450816000
2018-08-30,19330080000
2018-08-31,19362112000
2018-09-04,19463136000
2018-09-05,19694752000
2018-09-06,19352256000
2018-09-07,19169920000
2018-09-10,19593728000
2018-09-11,19502560000
2018-09-12,19660256000
2018-09-13,19739104000
2018-09-14,19766208000
2018-09-17,19692288000
2018-09-18,19766208000
2018-09-19,19682432000
2018-09-20,19773600000
2018-09-21,19884480000
2018-09-24,19601120000
2018-09-25,19657792000
2018-09-26,19569088000
2018-09-27,19628224000
2018-09-28,19554304000
2018-10-01,19386290181
2018-10-02,19497566615
2018-10-03,19594328733
2018-10-04,19560461991
2018-10-05,19352423440
2018-10-08,19405642604
2018-10-09,19197604052
2018-10-10,18346097421
2018-10-11,18002591905
2018-10-12,18229982880
2018-10-15,18225144774
2018-10-16,18532364496
2018-10-17,18300135415
2018-10-18,18060649175
2018-10-19,17608286277
2018-10-22,17453466889
2018-10-23,17247847390
2018-10-24,17371219090
2018-10-25,17925182211
2018-10-26,17700210288
2018-10-29,17513943213
2018-10-30,18007430010
2018-10-31,18005010957
2018-11-01,18476726279
2018-11-02,18425926167
2018-11-05,18604936084
2018-11-06,18970213077
2018-11-07,19289528063
2018-11-08,19432252186
2018-11-09,19304042381
2018-11-12,18982308341
2018-11-13,19229051740
2018-11-14,19071813300
2018-11-15,19463699874
2018-11-16,19582233468
2018-11-19,19379033022
2018-11-20,18800879371
2018-11-21,19100841935
2018-11-23,19127451517
2018-11-26,18953279706
2018-11-27,18861355695
2018-11-28,19318556698
2018-11-29,19398385445
2018-11-30,19427414080
2018-12-03,19824138761
2018-12-04,19224213634
2018-12-06,18994403606
2018-12-07,18387221320
2018-12-10,18341259315
2018-12-11,18242078145
2018-12-12,18408992797
2018-12-13,18256592462
2018-12-14,18009849063
2018-12-17,17584095748
2018-12-18,17748591347
2018-12-19,17376057196
2018-12-20,17085770844
2018-12-21,16693884269
2018-12-24,16197978419
2018-12-26,16817255969
2018-12-27,17119637585
2018-12-28,17088189897
2018-12-31,17055569999
2019-01-02,17106180000
2019-01-03,16831440000
2019-01-04,17405020000
2019-01-07,17224270000
2019-01-08,17303800000
2019-01-09,17648430000
2019-01-10,17812310000
2019-01-11,17754470000
2019-01-14,17773750000
2019-01-15,17619510000
2019-01-16,17532750000
2019-01-17,17513470000
2019-01-18,17968960000
2019-01-22,17388150000
2019-01-23,17472500000
2019-01-24,17556850000
2019-01-25,17662890000
2019-01-28,17655660000
2019-01-29,18089460000
2019-01-30,18798000000
2019-01-31,18704010000
2019-02-01,18899220000
2019-02-04,18824510000
2019-02-05,18937780000
2019-02-06,18855840000
2019-02-07,18923320000
2019-02-08,19055870000
2019-02-11,19164320000
2019-02-12,19398090000
2019-02-13,19554740000
2019-02-14,19349890000
2019-02-15,19581250000
2019-02-19,19631860000
2019-02-20,19737900000
2019-02-21,19733080000
2019-02-22,19880090000
2019-02-25,19990950000
2019-02-26,19882500000
2019-02-27,19998180000
2019-02-28,19735490000
2019-03-01,19827070000
2019-03-04,19723440000
2019-03-05,19817430000
2019-03-06,19887320000
2019-03-07,19513770000
2019-03-08,19499310000
2019-03-11,19699340000
2019-03-12,19815020000
2019-03-13,19894550000
2019-03-14,19807790000
2019-03-15,19836710000
2019-03-18,20015050000
2019-03-19,19916240000
2019-03-20,19614990000
2019-03-21,19880090000
2019-03-22,19487260000
2019-03-25,19574020000
2019-03-26,19771640000
2019-03-27,19790920000
2019-03-28,20082530000
2019-03-29,20183750000
2019-04-01,20634872000
2019-04-02,20649356000
2019-04-03,20731432000
2019-04-04,21038010000
2019-04-05,21086290000
2019-04-08,21074220000
2019-04-09,20827992000
2019-04-10,20784540000
2019-04-11,21100774000
2019-04-12,21426664000
2019-04-15,21344588000
2019-04-16,21305964000
2019-04-17,21129742000
2019-04-18,21122500000
2019-04-22,21136984000
2019-04-23,21235958000
2019-04-24,21216646000
2019-04-25,20946278000
2019-04-26,21182850000
2019-04-29,22558830000
2019-04-30,22961968000
2019-05-01,22855752000
2019-05-02,23085082000
2019-05-03,23350622000
2019-05-06,23116464000
2019-05-07,22846096000
2019-05-08,22754364000
2019-05-09,22761606000
2019-05-10,22998178000
2019-05-13,22551588000
2019-05-14,22701256000
2019-05-15,22720568000
2019-05-16,22829198000
2019-05-17,22626422000
2019-05-20,22722982000
2019-05-21,23138190000
2019-05-22,22901618000
2019-05-23,22614352000
2019-05-24,22508136000
2019-05-28,22211214000
2019-05-29,22148450000
2019-05-30,22413990000
2019-05-31,22162934000
2019-06-03,22609524000
2019-06-04,23063356000
2019-06-05,23237164000
2019-06-06,23398902000
2019-06-07,23473736000
2019-06-10,23473736000
2019-06-11,23097152000
2019-06-12,23217852000
2019-06-13,23287858000
2019-06-14,23348208000
2019-06-17,22990936000
2019-06-18,23082668000
2019-06-19,23169572000
2019-06-20,23616162000
2019-06-21,23439940000
2019-06-24,23519602000
2019-06-25,23384418000
2019-06-26,23316826000
2019-06-27,23287858000
2019-06-28,23722378000
2019-07-01,23942802000
2019-07-02,23580252000
2019-07-03,23541580000
2019-07-05,23401394000
2019-07-08,23502908000
2019-07-09,23258791000
2019-07-10,23290212000
2019-07-11,23353054000
2019-07-12,23742191000
2019-07-15,23846122000
2019-07-16,24024980000
2019-07-17,23469070000
2019-07-18,23485989000
2019-07-19,23382058000
2019-07-22,23350637000
2019-07-23,23336135000
2019-07-24,23268459000
2019-07-25,22954249000
2019-07-26,22983253000
2019-07-29,22917994000
2019-07-30,23737357000
2019-07-31,23186281000
2019-08-01,22826148000
2019-08-02,22666626000
2019-08-05,22125218000
2019-08-06,22405590000
2019-08-07,22354833000
2019-08-08,22678711000
2019-08-09,22386254000
2019-08-12,22076878000
2019-08-13,22540942000
2019-08-14,21806174000
2019-08-15,21837595000
2019-08-16,22103465000
2019-08-19,22231566000
2019-08-20,22151805000
2019-08-21,22248485000
2019-08-22,22122801000
2019-08-23,21554806000
2019-08-26,21615231000
2019-08-27,21847263000
2019-08-28,22030955000
2019-08-29,22533691000
2019-08-30,22705298000
2019-09-03,22236400000
2019-09-04,22386254000
2019-09-05,22765723000
2019-09-06,22799561000
2019-09-09,22741553000
2019-09-10,22719800000
2019-09-11,23152443000
2019-09-12,23157277000
2019-09-13,23309548000
2019-09-16,23237038000
2019-09-17,23331301000
2019-09-18,23237038000
2019-09-19,23244289000
2019-09-20,23092018000
2019-09-23,23077516000
2019-09-24,23017091000
2019-09-25,23106520000
2019-09-26,23152443000
2019-09-27,23169362000
2019-09-30,22777195914
2019-10-01,22202880763
2019-10-02,21559457149
2019-10-03,21742952032
2019-10-04,21919297763
2019-10-07,21528477494
2019-10-08,20894586082
2019-10-09,21094762317
2019-10-10,21092379267
2019-10-11,21330684309
2019-10-14,21321152107
2019-10-15,21454602931
2019-10-16,21456985981
2019-10-17,21604735107
2019-10-18,21685758822
2019-10-21,21807294393
2019-10-22,21869253704
2019-10-23,21950277418
2019-10-24,22138538401
2019-10-25,22381609544
2019-10-28,22569870527
2019-10-29,23639860166
2019-10-30,23625561863
2019-10-31,23458748334
2019-11-01,23823355048
2019-11-04,24254687174
2019-11-05,24173663460
2019-11-06,24302348183
2019-11-07,23866249956
2019-11-08,24114087199
2019-11-11,24035446536
2019-11-12,23949656721
2019-11-13,23630327964
2019-11-14,23604114410
2019-11-15,23792375393
2019-11-18,24092639746
2019-11-19,24080724494
2019-11-20,24004466880
2019-11-21,23935358418
2019-11-22,24052127889
2019-11-25,24190344813
2019-11-26,24154599057
2019-11-27,24361924443
2019-11-29,24238005821
2019-12-02,23901995712
2019-12-03,23680372023
2019-12-04,23770927939
2019-12-05,23851951653
2019-12-06,24345243090
2019-12-09,24276134628
2019-12-10,24235622771
2019-12-11,24590697283
2019-12-12,24845683678
2019-12-13,24738446410
2019-12-16,24650273544
2019-12-17,24700317603
2019-12-18,24614527788
2019-12-19,24690785401
2019-12-20,24960070099
2019-12-23,24919558241
2019-12-24,24881429435
2019-12-26,24750361662
2019-12-27,24838534527
2019-12-30,24566866779
2019-12-31,24697240000
2020-01-02,24963085000
2020-01-03,24737955000
2020-01-06,24522405000
2020-01-07,24424210000
2020-01-08,24383495000
2020-01-09,24249375000
2020-01-10,24373915000
2020-01-13,24405050000
2020-01-14,24316435000
2020-01-15,24397865000
2020-01-16,24690055000
2020-01-17,24881655000
2020-01-21,24589465000
2020-01-22,24457740000
2020-01-23,24579885000
2020-01-24,24266140000
2020-01-27,23973950000
2020-01-28,24299670000
2020-01-29,24951110000
2020-01-30,25109180000
2020-01-31,24754720000
2020-02-03,25303175000
2020-02-04,25739065000
2020-02-05,26337815000
2020-02-06,26459960000
2020-02-07,26347395000
2020-02-10,26776100000
2020-02-11,26821605000
2020-02-12,27051525000
2020-02-13,27056315000
2020-02-14,27228755000
2020-02-18,26934170000
2020-02-19,27094635000
2020-02-20,27128165000
2020-02-21,27058710000
2020-02-24,26397690000
2020-02-25,25640870000
2020-02-26,25782175000
2020-02-27,24620600000
2020-02-28,23976345000
2020-03-02,24081725000
2020-03-03,25401370000
2020-03-04,28217890000
2020-03-05,26926985000
2020-03-06,26950935000
2020-03-09,25214560000
2020-03-10,25643265000
2020-03-11,25626500000
2020-03-12,23071035000
2020-03-13,24773880000
2020-03-16,22079505000
2020-03-17,22323795000
2020-03-18,19880895000
2020-03-19,19574335000
2020-03-20,18125360000
2020-03-23,17066770000
2020-03-24,18395995000
2020-03-25,20386240000
2020-03-26,20807760000
2020-03-27,19799465000
2020-03-30,20189850000
2020-03-31,19821600000
2020-04-01,19413600000
2020-04-02,19886400000
2020-04-03,19207200000
2020-04-06,20889600000
2020-04-07,21160800000
2020-04-08,21088800000
2020-04-09,21984000000
2020-04-13,21554400000
2020-04-14,22111200000
2020-04-15,20812800000
2020-04-16,20584800000
2020-04-17,21578400000
2020-04-20,20404800000
2020-04-21,19320000000
2020-04-22,19641600000
2020-04-23,20085600000
2020-04-24,20167200000
2020-04-27,20728800000
2020-04-28,21033600000
2020-04-29,21681600000
2020-04-30,20980800000
2020-05-01,20834400000
2020-05-04,20436000000
2020-05-05,19718400000
2020-05-06,19156800000
2020-05-07,19447200000
2020-05-08,20253600000
2020-05-11,19435200000
2020-05-12,18422400000
2020-05-13,18396000000
2020-05-14,18796800000
2020-05-15,18530400000
2020-05-18,19533600000
2020-05-19,19298400000
2020-05-20,19140000000
2020-05-21,19526400000
2020-05-22,20006400000
2020-05-26,21343200000
2020-05-27,21825600000
2020-05-28,21672000000
2020-05-29,21650400000
2020-06-01,21703200000
2020-06-02,21945600000
2020-06-03,22639200000
2020-06-04,22929600000
2020-06-05,24482400000
2020-06-08,23757600000
2020-06-09,23390400000
2020-06-10,22701600000
2020-06-11,21544800000
2020-06-12,21693600000
2020-06-15,21756000000
2020-06-16,22003200000
2020-06-17,22044000000
2020-06-18,21616800000
2020-06-19,21429600000
2020-06-22,21643200000
2020-06-23,21621600000
2020-06-24,20649600000
2020-06-25,20592000000
2020-06-26,20313600000
2020-06-29,21405600000
2020-06-30,21355200000
2020-07-01,21326400000
2020-07-02,21727200000
2020-07-06,22209600000
2020-07-07,21938400000
2020-07-08,22111200000
2020-07-09,21669600000
2020-07-10,21993600000
2020-07-13,22101600000
2020-07-14,23407200000
2020-07-15,24223200000
2020-07-16,24465600000
2020-07-17,24588000000
2020-07-20,24811200000
2020-07-21,25308000000
2020-07-22,25490400000
2020-07-23,25300800000
2020-07-24,24902400000
2020-07-27,25092000000
2020-07-28,24890400000
2020-07-29,26512800000
2020-07-30,26606400000
2020-07-31,26848800000
2020-08-03,26925600000
2020-08-04,26947200000
2020-08-05,27636000000
2020-08-06,27717600000
2020-08-07,28044000000
2020-08-10,28524000000
2020-08-11,28752000000
2020-08-12,28848000000
2020-08-13,28408800000
2020-08-14,28531200000
2020-08-17,28646400000
2020-08-18,28327200000
2020-08-19,28176000000
2020-08-20,27844800000
2020-08-21,28216800000
2020-08-24,28540800000
2020-08-25,28430400000
2020-08-26,28819200000
2020-08-27,28540800000
2020-08-28,28872000000
2020-08-31,28413600000
2020-09-01,28848000000
2020-09-02,29373600000
2020-09-03,28351200000
2020-09-04,28264800000
2020-09-08,27885600000
2020-09-09,28096800000
2020-09-10,27746400000
2020-09-11,28077600000
2020-09-14,28557600000
2020-09-15,29092800000
2020-09-16,29282400000
2020-09-17,29968800000
2020-09-18,29510400000
2020-09-21,28819200000
2020-09-22,29164800000
2020-09-23,28509600000
2020-09-24,28560000000
2020-09-25,28538400000
2020-09-28,29162400000
2020-09-29,29092800000
2020-09-30,28955517045
2020-10-01,29122682916
2020-10-02,29578806937
2020-10-05,30311948688
2020-10-06,30230753836
2020-10-07,30553145160
2020-10-08,30997328762
2020-10-09,30834939058
2020-10-12,31513154880
2020-10-13,30865984149
2020-10-14,31092852117
2020-10-15,31197927808
2020-10-16,31334048589
2020-10-19,30448069470
2020-10-20,30741803787
2020-10-21,30775236961
2020-10-22,31154942298
2020-10-23,30858819897
2020-10-26,30125678146
2020-10-27,29535821427
2020-10-28,30529264321
2020-10-29,31534647635
2020-10-30,31701813507
2020-11-02,32848093769
2020-11-03,33734072888
2020-11-04,32783615504
2020-11-05,33700639714
2020-11-06,34464826556
2020-11-09,34787217879
2020-11-10,34288108349
2020-11-11,34140047148
2020-11-12,34242734755
2020-11-13,35341253340
2020-11-16,36403950666
2020-11-17,35532300050
2020-11-18,34493483562
2020-11-19,35054683274
2020-11-20,34436169549
2020-11-23,34846919976
2020-11-24,35121549623
2020-11-25,34620052008
2020-11-27,34269003678
2020-11-30,34923338661
2020-12-01,34794382131
2020-12-02,34469602723
2020-12-03,33843924747
2020-12-04,33874969837
2020-12-07,33700639714
2020-12-08,33423621984
2020-12-09,33683923127
2020-12-10,33246903777
2020-12-11,33418845816
2020-12-14,32886303111
2020-12-15,33523921507
2020-12-16,33091678325
2020-12-17,33664818456
2020-12-18,33686311211
2020-12-21,33946612354
2020-12-22,34149599484
2020-12-23,34030195290
2020-12-24,34307213020
2020-12-28,34436169549
2020-12-29,34125718645
2020-12-30,34586618834
2020-12-31,34751304000
2021-01-04,34468812000
2021-01-05,34916490000
2021-01-06,35871696000
2021-01-07,36800568000
2021-01-08,36527652000
2021-01-11,36448650000
2021-01-12,36374436000
2021-01-13,36137430000
2021-01-14,36089550000
2021-01-15,35792694000
2021-01-19,36745506000
2021-01-20,37164456000
2021-01-21,36972936000
2021-01-22,36549198000
2021-01-25,36130248000
2021-01-26,35404866000
2021-01-27,33235902000
2021-01-28,34186320000
2021-01-29,34317990000
2021-02-01,34174350000
2021-02-02,34710606000
2021-02-03,35043372000
2021-02-04,35632296000
2021-02-05,35754390000
2021-02-08,35665812000
2021-02-09,34882974000
2021-02-10,35510202000
2021-02-11,36118278000
2021-02-12,36132642000
2021-02-16,36216432000
2021-02-17,36221220000
2021-02-18,35790300000
2021-02-19,36858024000
2021-02-22,36601866000
2021-02-23,36676080000
2021-02-24,37190790000
2021-02-25,36503712000
2021-02-26,36685656000
2021-03-01,37937718000
2021-03-02,37863504000
2021-03-03,37705500000
2021-03-04,36723960000
2021-03-05,38404548000
2021-03-08,39196962000
2021-03-09,38418912000
2021-03-10,39125142000
2021-03-11,39007836000
2021-03-12,39184992000
2021-03-15,40216806000
2021-03-16,40020498000
2021-03-17,39730824000
2021-03-18,40109076000
2021-03-19,39285540000
2021-03-22,39333420000
2021-03-23,38383002000
2021-03-24,38593674000
2021-03-25,39244842000
2021-03-26,40240746000
2021-03-29,39879252000
2021-03-30,39967830000
2021-03-31,39717844000
2021-04-01,39689056000
2021-04-05,40171255000
2021-04-06,40216836000
2021-04-07,39943350000
2021-04-08,39962542000
2021-04-09,40675045000
2021-04-12,40929339000
2021-04-13,40972521000
2021-04-14,40629464000
2021-04-15,40905349000
2021-04-16,41253204000
2021-04-19,41329972000
2021-04-20,40351180000
2021-04-21,40902950000
2021-04-22,41250805000
2021-04-23,42061667000
2021-04-26,41461917000
2021-04-27,41694620000
2021-04-28,41828964000
2021-04-29,42124041000
2021-04-30,41701817000
2021-05-03,41922525000
2021-05-04,41915328000
2021-05-05,42874928000
2021-05-06,43642608000
2021-05-07,44064832000
2021-05-10,44779734000
2021-05-11,43841725000
2021-05-12,42850938000
2021-05-13,43688189000
2021-05-14,44189580000
2021-05-17,44031246000
2021-05-18,42999676000
2021-05-19,42790963000
2021-05-20,43289955000
2021-05-21,43683391000
2021-05-24,43685790000
2021-05-25,43805740000
2021-05-26,44033645000
2021-05-27,44573420000
2021-05-28,44717360000
2021-06-01,44990846000
2021-06-02,44407889000
2021-06-03,43988064000
2021-06-04,43575436000
2021-06-07,43678593000
2021-06-08,44117610000
2021-06-09,43731371000
2021-06-10,44067231000
2021-06-11,44436677000
2021-06-14,43808139000
2021-06-15,44203974000
2021-06-16,43745765000
2021-06-17,43182000000
2021-06-18,41601059000
2021-06-21,43076444000
2021-06-22,43210788000
2021-06-23,43117227000
2021-06-24,43143616000
2021-06-25,43182000000
2021-06-28,43839326000
2021-06-29,43860917000
2021-06-30,43862148000
2021-07-01,44352840000
2021-07-02,44614860000
2021-07-06,44062236000
2021-07-07,45174630000
2021-07-08,44600568000
2021-07-09,45334224000
2021-07-12,45917814000
2021-07-13,45541458000
2021-07-14,45481908000
2021-07-15,45779658000
2021-07-16,45796332000
2021-07-19,45174630000
2021-07-20,46801536000
2021-07-21,47323194000
2021-07-22,47318430000
2021-07-23,47985390000
2021-07-26,47580450000
2021-07-27,47823414000
2021-07-28,47218386000
2021-07-29,48261702000
2021-07-30,48499902000
2021-08-02,47918694000
2021-08-03,49202592000
2021-08-04,47706696000
2021-08-05,46551426000
2021-08-06,46925400000
2021-08-09,46186980000
2021-08-10,45786804000
2021-08-11,46051206000
2021-08-12,45689142000
2021-08-13,45539076000
2021-08-16,46496640000
2021-08-17,46122666000
2021-08-18,45805860000
2021-08-19,46198890000
2021-08-20,46070262000
2021-08-23,46325136000
2021-08-24,46827738000
2021-08-25,47508990000
2021-08-26,47458968000
2021-08-27,47349396000
2021-08-30,47649528000
2021-08-31,47282700000
2021-09-01,47135016000
2021-09-02,47890110000
2021-09-03,47625708000
2021-09-07,46070262000
2021-09-08,46077408000
2021-09-09,45298494000
2021-09-10,45274674000
2021-09-13,44965014000
2021-09-14,43766868000
2021-09-15,44536254000
2021-09-16,44214684000
2021-09-17,43781160000
2021-09-20,43607274000
2021-09-21,43235682000
2021-09-22,43440534000
2021-09-23,44326638000
2021-09-24,43647768000
2021-09-27,42728316000
2021-09-28,42011334000
2021-09-29,42020862000
2021-09-30,40606387917
2021-10-01,41097945118
2021-10-04,41149687981
2021-10-05,41732971167
2021-10-06,41608317906
2021-10-07,41678876355
2021-10-08,40458215172
2021-10-11,39983121610
2021-10-12,39896099521
2021-10-13,40131294354
2021-10-14,41175559413
2021-10-15,40923900942
2021-10-18,41314324364
2021-10-19,41293156829
2021-10-20,41514239972
2021-10-21,42605543997
2021-10-22,42607895946
2021-10-25,42351533578
2021-10-26,42349181629
2021-10-27,41831752997
2021-10-28,42746660897
2021-10-29,42553801134
2021-11-01,42647879067
2021-11-02,43040654439
2021-11-03,41942294568
2021-11-04,42546745289
2021-11-05,43438133706
2021-11-08,44051992220
2021-11-09,44578828646
2021-11-10,44557661111
2021-11-11,44374209142
2021-11-12,45371435234
2021-11-15,44955140379
2021-11-16,45540775513
2021-11-17,45632501498
2021-11-18,45531367720
2021-11-19,46095835319
2021-11-22,46121706751
2021-11-23,45997053489
2021-11-24,45975885954
2021-11-26,45686596310
2021-11-29,45376139130
2021-11-30,43899115579
2021-12-01,43614529831
2021-12-02,44818727376
2021-12-03,45463161218
2021-12-06,45519607978
2021-12-07,46742621110
2021-12-08,47384703004
2021-12-09,47427038074
2021-12-10,47671640700
2021-12-13,47565803025
2021-12-14,46991927633
2021-12-15,47457613402
2021-12-16,47546987439
2021-12-17,45707763845
2021-12-20,45112720917
2021-12-21,45728931380
2021-12-22,46142874286
2021-12-23,46403940550
2021-12-27,47053078289
2021-12-28,47384703004
2021-12-29,47629305630
2021-12-30,47231826363
2021-12-31,47396238000
2022-01-03,45711810000
2022-01-04,45747000000
2022-01-05,45200382000
2022-01-06,45754038000
2022-01-07,44402742000
2022-01-10,44606844000
2022-01-11,45390408000
2022-01-12,45803304000
2022-01-13,44104800000
2022-01-14,42228000000
2022-01-18,41859678000
2022-01-19,41219220000
2022-01-20,40761750000
2022-01-21,41050308000
2022-01-24,41348250000
2022-01-25,40571724000
2022-01-26,40477884000
2022-01-27,39694320000
2022-01-28,40391082000
2022-01-31,40609260000
2022-02-01,39220428000
2022-02-02,38697270000
2022-02-03,37906668000
2022-02-04,37240404000
2022-02-07,36825162000
2022-02-08,37315476000
2022-02-09,38047428000
2022-02-10,36635136000
2022-02-11,35701428000
2022-02-14,35530170000
2022-02-15,36128400000
2022-02-16,35806998000
2022-02-17,35525478000
2022-02-18,35736618000
2022-02-22,35363604000
2022-02-23,34948362000
2022-02-24,35478558000
2022-02-25,36299658000
2022-02-28,36111978000
2022-03-01,35673276000
2022-03-02,36414612000
2022-03-03,36388806000
2022-03-04,35497326000
2022-03-07,33909084000
2022-03-08,33496188000
2022-03-09,35417562000
2022-03-10,34920210000
2022-03-11,34915518000
2022-03-14,35466828000
2022-03-15,35727234000
2022-03-16,36714900000
2022-03-17,36933078000
2022-03-18,37235712000
2022-03-21,36675018000
2022-03-22,36886158000
2022-03-23,35867994000
2022-03-24,36299658000
2022-03-25,36499068000
2022-03-28,36780588000
2022-03-29,37125450000
2022-03-30,37205214000
2022-03-31,35701260000
2022-04-01,36203930000
2022-04-04,35993510000
2022-04-05,36180550000
2022-04-06,35535262000
2022-04-07,35624106000
2022-04-08,35023240000
2022-04-11,34569668000
2022-04-12,34347558000
2022-04-13,34833862000
2022-04-14,34614090000
2022-04-18,34125448000
2022-04-19,35006874000
2022-04-20,36131452000
2022-04-21,35726978000
2022-04-22,34810482000
2022-04-25,34939072000
2022-04-26,33833198000
2022-04-27,33823845999
2022-04-28,34057645999
2022-04-29,32706281999
2022-05-02,32855914000
2022-05-03,32615100000
2022-05-04,33014898000
2022-05-05,31958122000
2022-05-06,31380636000
2022-05-09,31453114000
2022-05-10,31167878000
2022-05-11,30667545999
2022-05-12,31429734000
2022-05-13,32259723999
2022-05-16,31658858000
2022-05-17,31986178000
2022-05-18,30419718000
2022-05-19,30595068000
2022-05-20,30562336000
2022-05-23,30747037999
2022-05-24,30798473999
2022-05-25,31305820000
2022-05-26,31986178000
2022-05-27,32848900000
2022-05-31,32278428000
2022-06-01,31876292000
2022-06-02,32580030000
2022-06-03,32367272000
2022-06-06,32320512000
2022-06-07,32673550000
2022-06-08,32234006000
2022-06-09,31397002000
2022-06-10,30443098000
2022-06-13,29835218000
2022-06-14,29617784000
2022-06-15,29884316000
2022-06-16,28507234000
2022-06-17,28282786000
2022-06-21,29026270000
2022-06-22,29215648000
2022-06-23,29814176000
2022-06-24,30742362000
2022-06-27,30740023999
2022-06-28,30139158000
2022-06-29,30412704000
2022-06-30,30116853000
2022-07-01,30464703000
2022-07-05,30545868000
2022-07-06,30476297999
2022-07-07,30325563000
2022-07-08,30397452000
2022-07-11,30295415999
2022-07-12,30140043000
2022-07-13,29592759000
2022-07-14,29530146000
2022-07-15,30044964000
2022-07-18,29328393000
2022-07-19,30759215999
2022-07-20,30877485000
2022-07-21,32083365000
2022-07-22,32285118000
2022-07-25,32280479999
2022-07-26,32231781000
2022-07-27,32899653000
2022-07-28,33713622000
2022-07-29,34086981000
2022-08-01,33871314000
2022-08-02,33674199000
2022-08-03,34996029000
2022-08-04,35914353000
2022-08-05,35791446000
2022-08-08,36174081000
2022-08-09,35840145000
2022-08-10,36630924000
2022-08-11,36788616000
2022-08-12,37929564000
2022-08-15,38349303000
2022-08-16,38787594000
2022-08-17,38592798000
2022-08-18,38718024000
2022-08-19,37964349000
2022-08-22,37018197000
2022-08-23,36607734000
2022-08-24,36654114000
2022-08-25,37389237000
2022-08-26,36076683000
2022-08-29,36141615000
2022-08-30,35907396000
2022-08-31,35728833000
2022-09-01,36366558000
2022-09-02,36044217000
2022-09-06,36296988000
2022-09-07,37368366000
2022-09-08,37866951000
2022-09-09,37992177000
2022-09-12,38351622000
2022-09-13,37259373000
2022-09-14,37143423000
2022-09-15,36923118000
2022-09-16,36104511000
2022-09-19,36899928000
2022-09-20,35884206000
2022-09-21,35232567000
2022-09-22,34240035000
2022-09-23,34223802000
2022-09-26,33875952000
2022-09-27,33593034000
2022-09-28,34655136000
2022-09-29,33848124000
2022-09-30,33339952685
2022-10-03,34762788868
2022-10-04,35607741746
2022-10-05,35389020974
2022-10-06,34896323655
2022-10-07,33696812893
2022-10-10,34035254509
2022-10-11,33915533665
2022-10-12,33381394516
2022-10-13,33855673243
2022-10-14,32692999664
2022-10-17,33940859228
2022-10-18,34518742532
2022-10-19,33415929374
2022-10-20,32292395301
2022-10-21,33351464305
2022-10-24,33908626693
2022-10-25,35446579072
2022-10-26,35534067381
2022-10-27,35994532165
2022-10-28,37053601168
2022-10-31,36751996734
2022-11-01,36788833917
2022-11-02,37023670957
2022-11-03,37937693553
2022-11-04,38388949042
2022-11-07,38582344251
2022-11-08,39121088048
2022-11-09,38161018974
2022-11-10,40698179933
2022-11-11,40539319583
2022-11-14,40048924588
2022-11-15,40723505496
2022-11-16,40527807963
2022-11-17,40170947756
2022-11-18,40576156766
2022-11-21,40571552118
2022-11-22,41156342393
2022-11-23,41292179505
2022-11-25,41200086548
2022-11-28,40150226840
2022-11-29,40288366276
2022-11-30,41078063380
2022-12-01,41022807606
2022-12-02,41213900491
2022-12-05,40523203315
2022-12-06,39857831703
2022-12-07,40380459232
2022-12-08,40787970566
2022-12-09,40350529021
2022-12-12,40339017402
2022-12-13,40583063737
2022-12-14,40645226483
2022-12-15,39337506497
2022-12-16,39222390301
2022-12-19,38865530093
2022-12-20,38851716150
2022-12-21,39360529736
2022-12-22,38978343965
2022-12-23,39127995020
2022-12-27,39167134527
2022-12-28,38536297772
2022-12-29,39238506568
2022-12-30,38699762771
2023-01-03,39331829000
2023-01-04,39969283000
2023-01-05,39428135000
2023-01-06,40930050000
2023-01-09,40833744000
2023-01-10,41028649000
2023-01-11,41377185000
2023-01-12,41358841000
2023-01-13,42032983000
2023-01-17,41214382000
2023-01-18,39850047000
2023-01-19,38304565000
2023-01-20,38953484000
2023-01-23,39198835000
2023-01-24,40072468000
2023-01-25,39950939000
2023-01-26,40249029000
2023-01-27,40592979000
2023-01-30,40161895000
2023-01-31,41072216000
2023-02-01,40998840000
2023-02-02,42569545000
2023-02-03,42718590000
2023-02-06,42425086000
2023-02-07,41377185000
2023-02-08,41911454000
2023-02-09,41631708000
2023-02-10,41994002000
2023-02-13,42796552000
2023-02-14,42576424000
2023-02-15,42920374000
2023-02-16,42200372000
2023-02-17,42232474000
2023-02-21,41253363000
2023-02-22,41333618000
2023-02-23,41661517000
2023-02-24,41663810000
2023-02-27,42257697000
2023-02-28,42413621000
2023-03-01,42571838000
2023-03-02,42906616000
2023-03-03,44509423000
2023-03-06,44039358000
