,CTRA
2018-10-18,10166771020
2018-10-19,10330542660
2018-10-22,9981450480
2018-10-23,9800439720
2018-10-24,9128114040
2018-10-25,9222929200
2018-10-26,9878015760
2018-10-29,9895254880
2018-10-30,10459836060
2018-10-31,10442596940
2018-11-01,10494314300
2018-11-02,10580509900
2018-11-05,11201118220
2018-11-06,11114922620
2018-11-07,10977009660
2018-11-08,10873574940
2018-11-09,11037346580
2018-11-12,10942531420
2018-11-13,11416607220
2018-11-14,11136471520
2018-11-15,11050275920
2018-11-16,11093373720
2018-11-19,11119232400
2018-11-20,10899433620
2018-11-21,11110612840
2018-11-23,11028727020
2018-11-26,10761520660
2018-11-27,10455526280
2018-11-28,10731352200
2018-11-29,10640846820
2018-11-30,10843406480
2018-12-03,10735661980
2018-12-04,10817547800
2018-12-06,10864955380
2018-12-07,10873574940
2018-12-10,10899433620
2018-12-11,10856335820
2018-12-12,10537412100
2018-12-13,10395189360
2018-12-14,10046097180
2018-12-17,9744412580
2018-12-18,9890945100
2018-12-19,9722863680
2018-12-20,9666836540
2018-12-21,9830608180
2018-12-24,9550472480
2018-12-26,10166771020
2018-12-27,10244347060
2018-12-28,9890945100
2018-12-31,9456642600
2019-01-02,9955919480
2019-01-03,9892452080
2019-01-04,9786673080
2019-01-07,10184402120
2019-01-08,10332492720
2019-01-09,10091316600
2019-01-10,10205557920
2019-01-11,10230944880
2019-01-14,10434040560
2019-01-15,10493276800
2019-01-16,10590593480
2019-01-17,10687910160
2019-01-18,10840231920
2019-01-22,10666754360
2019-01-23,10560975360
2019-01-24,10780995680
2019-01-25,10962935560
2019-01-28,10793689160
2019-01-29,10840231920
2019-01-30,10725990600
2019-01-31,10556744200
2019-02-01,10607518120
2019-02-04,10531357240
2019-02-05,10476352160
2019-02-06,10214020240
2019-02-07,10036311520
2019-02-08,10133628200
2019-02-11,10328261560
2019-02-12,10455196360
2019-02-13,10404422440
2019-02-14,10459427520
2019-02-15,10675216680
2019-02-19,10654060880
2019-02-20,10556744200
2019-02-21,10383266640
2019-02-22,10264794160
2019-02-25,10531357240
2019-02-26,10624442760
2019-02-27,10476352160
2019-02-28,10417115920
2019-03-01,10679447840
2019-03-04,10721759440
2019-03-05,10895237000
2019-03-06,10751377560
2019-03-07,10628673920
2019-03-08,10438271720
2019-03-11,10535588400
2019-03-12,10797920320
2019-03-13,10992553680
2019-03-14,11022171800
2019-03-15,10971397880
2019-03-18,10979860200
2019-03-19,10984091360
2019-03-20,11174493560
2019-03-21,11250654440
2019-03-22,10984091360
2019-03-25,11166031240
2019-03-26,11166031240
2019-03-27,11127950800
2019-03-28,11153337760
2019-03-29,11043327600
2019-04-01,10920787670
2019-04-02,10933451900
2019-04-03,10760374090
2019-04-04,10899680620
2019-04-05,11047429970
2019-04-08,11321821620
2019-04-09,11456906740
2019-04-10,11461128150
2019-04-11,11427356870
2019-04-12,11524449300
2019-04-15,11549777760
2019-04-16,11579327630
2019-04-17,11414692640
2019-04-18,11030544330
2019-04-22,11047429970
2019-04-23,11055872790
2019-04-24,11022101510
2019-04-25,10979887410
2019-04-26,11254279060
2019-04-29,10958780360
2019-04-30,10929230490
2019-05-01,10713938580
2019-05-02,10599960510
2019-05-03,10709717170
2019-05-06,10751931270
2019-05-07,10764595500
2019-05-08,10798366780
2019-05-09,10950337540
2019-05-10,10958780360
2019-05-13,10908123440
2019-05-14,11102308300
2019-05-15,11127636760
2019-05-16,11089644070
2019-05-17,11047429970
2019-05-20,11165629450
2019-05-21,11545556350
2019-05-22,11228950600
2019-05-23,10811031010
2019-05-24,10849023700
2019-05-28,10849023700
2019-05-29,10667503070
2019-05-30,10625288970
2019-05-31,10561967820
2019-06-03,10675945890
2019-06-04,10756152680
2019-06-05,10671724480
2019-06-06,10735045630
2019-06-07,10739267040
2019-06-10,10207369380
2019-06-11,10127162590
2019-06-12,10013184520
2019-06-13,10089169900
2019-06-14,10034291570
2019-06-17,10131384000
2019-06-18,10080727080
2019-06-19,10160933870
2019-06-20,9958306190
2019-06-21,9890763630
2019-06-24,9806335430
2019-06-25,9692357360
2019-06-26,9553050830
2019-06-27,9565715060
2019-06-28,9692357360
2019-07-01,9490612560
2019-07-02,9494737120
2019-07-03,9705089680
2019-07-05,9750459840
2019-07-08,9832951040
2019-07-09,9870072080
2019-07-10,9911317680
2019-07-11,9820577360
2019-07-12,9898944000
2019-07-15,9696840560
2019-07-16,9589602000
2019-07-17,9234889840
2019-07-18,9239014400
2019-07-19,9206017920
2019-07-22,9181270560
2019-07-23,9185395120
2019-07-24,9119402160
2019-07-25,8987416240
2019-07-26,7902656960
2019-07-29,7890283280
2019-07-30,7972774479
2019-07-31,7902656960
2019-08-01,7725300880
2019-08-02,7535571120
2019-08-05,7197357200
2019-08-06,7131364240
2019-08-07,7201481760
2019-08-08,7288097520
2019-08-09,7164360720
2019-08-12,7156111600
2019-08-13,7007627439
2019-08-14,6665288960
2019-08-15,6723032800
2019-08-16,6793150320
2019-08-19,6908638000
2019-08-20,6933385359
2019-08-21,6945759040
2019-08-22,6937509920
2019-08-23,6945759040
2019-08-26,6826146800
2019-08-27,6846769600
2019-08-28,6925136240
2019-08-29,7106616880
2019-08-30,7061246720
2019-09-03,7020001120
2019-09-04,7065371280
2019-09-05,7176734399
2019-09-06,7238602800
2019-09-09,7589190399
2019-09-10,7667557040
2019-09-11,7840788560
2019-09-12,7692304399
2019-09-13,7758297359
2019-09-16,7486076399
2019-09-17,7568567600
2019-09-18,7560318479
2019-09-19,7494325520
2019-09-20,7444830800
2019-09-23,7473702720
2019-09-24,7399460640
2019-09-25,7250976479
2019-09-26,7081869520
2019-09-27,7230353680
2019-09-30,7108488170
2019-10-01,7112533979
2019-10-02,6930472530
2019-10-03,7148946270
2019-10-04,7274366380
2019-10-07,7351236770
2019-10-08,7157037890
2019-10-09,7015434540
2019-10-10,7084213310
2019-10-11,7104442359
2019-10-14,7116579790
2019-10-15,7278412189
2019-10-16,7221770850
2019-10-17,7241999899
2019-10-18,7262228950
2019-10-21,7383603250
2019-10-22,7492840120
2019-10-23,7492840120
2019-10-24,7468565260
2019-10-25,7610168609
2019-10-28,7326961910
2019-10-29,7670855760
2019-10-30,7480702689
2019-10-31,7541389840
2019-11-01,7456427830
2019-11-04,7585893750
2019-11-05,7326961910
2019-11-06,7436198780
2019-11-07,7428107160
2019-11-08,7432152970
2019-11-11,7177266939
2019-11-12,7201541800
2019-11-13,7241999899
2019-11-14,7221770850
2019-11-15,7351236770
2019-11-18,6946655770
2019-11-19,6837418899
2019-11-20,6631082590
2019-11-21,6493525050
2019-11-22,6631082590
2019-11-25,6752456890
2019-11-26,6477341810
2019-11-27,6574441250
2019-11-29,6449021140
2019-12-02,6473296000
2019-12-03,6355967510
2019-12-04,6513754100
2019-12-05,6457112760
2019-12-06,6505662479
2019-12-09,6517799910
2019-12-10,6550166390
2019-12-11,6473296000
2019-12-12,6538028960
2019-12-13,6513754100
2019-12-16,6833373090
2019-12-17,6752456890
2019-12-18,6817189850
2019-12-19,6881922810
2019-12-20,7043755210
2019-12-23,7116579790
2019-12-24,7055892640
2019-12-26,7031617780
2019-12-27,6966884820
2019-12-30,6930472530
2019-12-31,6935151630
2020-01-02,6863449890
2020-01-03,6883367040
2020-01-06,6939135060
2020-01-07,6978969360
2020-01-08,6712079550
2020-01-09,6875400180
2020-01-10,6967019069
2020-01-13,6847516170
2020-01-14,6974985930
2020-01-15,6907267620
2020-01-16,6919217910
2020-01-17,6696145829
2020-01-21,6182283360
2020-01-22,6146432490
2020-01-23,6066763890
2020-01-24,5831741520
2020-01-27,5744106060
2020-01-28,5859625530
2020-01-29,5704271760
2020-01-30,5700288330
2020-01-31,5612652870
2020-02-03,5640536880
2020-02-04,5740122630
2020-02-05,5923360410
2020-02-06,5883526110
2020-02-07,5831741520
2020-02-10,5835724950
2020-02-11,5879542680
2020-02-12,5959211280
2020-02-13,6003029010
2020-02-14,5895476400
2020-02-18,6094647900
2020-02-19,6214150800
2020-02-20,6114565050
2020-02-21,5931327270
2020-02-24,5995062150
2020-02-25,5815807800
2020-02-26,5839708380
2020-02-27,5381613930
2020-02-28,5548917990
2020-03-02,5795890650
2020-03-03,5891492970
2020-03-04,5951244420
2020-03-05,5943277560
2020-03-06,6520874910
2020-03-09,6728013270
2020-03-10,6747930420
2020-03-11,6457140030
2020-03-12,6389421720
2020-03-13,7317560910
2020-03-16,6815648730
2020-03-17,7604367870
2020-03-18,7369345500
2020-03-19,6735980130
2020-03-20,5943277560
2020-03-23,5632570020
2020-03-24,6512908050
2020-03-25,6556725780
2020-03-26,6720046410
2020-03-27,6469090319
2020-03-30,6974985930
2020-03-31,6851521440
2020-04-01,6632304640
2020-04-02,6656219200
2020-04-03,6915293600
2020-04-06,7285969280
2020-04-07,7325826880
2020-04-08,7648673440
2020-04-09,7525114880
2020-04-13,7564972480
2020-04-14,7788175040
2020-04-15,7967534239
2020-04-16,7696502559
2020-04-17,8354152960
2020-04-20,8537497920
2020-04-21,8382053280
2020-04-22,8258494720
2020-04-23,7987463040
2020-04-24,8146893440
2020-04-27,8405967840
2020-04-28,8186751040
2020-04-29,8278423520
2020-04-30,8617213120
2020-05-01,8059206720
2020-05-04,8075149760
2020-05-05,8126964640
2020-05-06,7812089600
2020-05-07,7963548480
2020-05-08,8174793760
2020-05-11,7712445600
2020-05-12,7572944000
2020-05-13,7481271520
2020-05-14,7433442399
2020-05-15,7274012000
2020-05-18,7361698720
2020-05-19,7258068960
2020-05-20,7537072160
2020-05-21,7425470880
2020-05-22,7533086399
2020-05-26,7760274720
2020-05-27,8103050079
2020-05-28,7700488320
2020-05-29,7907747840
2020-06-01,7903762079
2020-06-02,8055220960
2020-06-03,8111021600
2020-06-04,7963548480
2020-06-05,8138921920
2020-06-08,8916145120
2020-06-09,8740771680
2020-06-10,8067178239
2020-06-11,8027320640
2020-06-12,7999420320
2020-06-15,7732374399
2020-06-16,7696502559
2020-06-17,7529100640
2020-06-18,7481271520
2020-06-19,7449385440
2020-06-22,7202268320
2020-06-23,7242125920
2020-06-24,7142481920
2020-06-25,6843549920
2020-06-26,6604404320
2020-06-29,6799706559
2020-06-30,6847604400
2020-07-01,6775860000
2020-07-02,7070809199
2020-07-06,7142553600
2020-07-07,7206326399
2020-07-08,6995079000
2020-07-09,6787817400
2020-07-10,7015008000
2020-07-13,6807746399
2020-07-14,6951235200
2020-07-15,7114653000
2020-07-16,7058851800
2020-07-17,7150525200
2020-07-20,7110667200
2020-07-21,7385687400
2020-07-22,7365758400
2020-07-23,7648750200
2020-07-24,7588963200
2020-07-27,7162482600
2020-07-28,7282056600
2020-07-29,7365758400
2020-07-30,7230241200
2020-07-31,7453446000
2020-08-03,7620849600
2020-08-04,7824125400
2020-08-05,7820139600
2020-08-06,7903841399
2020-08-07,8206762200
2020-08-10,8202776399
2020-08-11,7863983400
2020-08-12,7895869799
2020-08-13,7712523000
2020-08-14,7987543200
2020-08-17,8035372800
2020-08-18,7927756200
2020-08-19,8011458000
2020-08-20,7720494600
2020-08-21,7780281600
2020-08-24,7776295800
2020-08-25,7688608200
2020-08-26,7445474400
2020-08-27,7600920600
2020-08-28,7553091000
2020-08-31,7561062600
2020-09-01,7409602200
2020-09-02,7242198600
2020-09-03,7230241200
2020-09-04,7305971399
2020-09-08,7126610400
2020-09-09,7405616399
2020-09-10,7254156000
2020-09-11,7270099199
2020-09-14,7417573800
2020-09-15,7445474400
2020-09-16,7692594000
2020-09-17,7736437800
2020-09-18,7728466200
2020-09-21,7752381000
2020-09-22,7736437800
2020-09-23,7433516999
2020-09-24,7469389199
2020-09-25,7222269600
2020-09-28,7202340600
2020-09-29,7030951200
2020-09-30,6919400880
2020-10-01,6716123550
2020-10-02,6779896830
2020-10-05,7070862419
2020-10-06,7019046630
2020-10-07,7278125580
2020-10-08,7369799669
2020-10-09,7545176190
2020-10-12,7800269310
2020-10-13,7692651900
2020-10-14,7648807770
2020-10-15,7760411010
2020-10-16,7612935300
2020-10-19,7604963639
2020-10-20,7680694410
2020-10-21,7644821940
2020-10-22,8039419110
2020-10-23,7844113440
2020-10-26,7708595220
2020-10-27,7608949470
2020-10-28,7242253110
2020-10-29,7329941370
2020-10-30,7090791570
2020-11-02,6943315860
2020-11-03,6696194400
2020-11-04,6381313830
2020-11-05,6556690350
2020-11-06,6552704520
2020-11-09,6636406949
2020-11-10,6851641770
2020-11-11,6887514240
2020-11-12,6740038530
2020-11-13,7023032460
2020-11-16,6795840150
2020-11-17,6847655940
2020-11-18,6672279419
2020-11-19,6847655940
2020-11-20,6803811810
2020-11-23,7027018290
2020-11-24,7186451490
2020-11-25,7082819910
2020-11-27,7082819910
2020-11-30,6983174160
2020-12-01,6927372540
2020-12-02,6795840150
2020-12-03,6345441360
2020-12-04,6552704520
2020-12-07,6588576990
2020-12-08,6544732860
2020-12-09,6684236910
2020-12-10,7034989949
2020-12-11,6775911000
2020-12-14,6875556750
2020-12-15,6903457560
2020-12-16,6783882660
2020-12-17,6867585090
2020-12-18,6763953510
2020-12-21,6720109380
2020-12-22,6692208570
2020-12-23,6843670110
2020-12-24,6751996020
2020-12-28,6568647840
2020-12-29,6409214639
2020-12-30,6564662010
2020-12-31,6495720000
2021-01-04,6623400000
2021-01-05,6687240000
2021-01-06,6810930000
2021-01-07,6950580000
2021-01-08,6890730000
2021-01-11,7197960000
2021-01-12,7413419999
2021-01-13,7549080000
2021-01-14,7700700000
2021-01-15,7608930000
2021-01-19,7425390000
2021-01-20,7309680000
2021-01-21,7325640000
2021-01-22,7397460000
2021-01-25,7457310000
2021-01-26,7337610000
2021-01-27,7600950000
2021-01-28,7333620000
2021-01-29,7313669999
2021-02-01,7425390000
2021-02-02,7289730000
2021-02-03,7557060000
2021-02-04,7529130000
2021-02-05,7006439999
2021-02-08,7106189999
2021-02-09,6978509999
2021-02-10,7106189999
2021-02-11,6946590000
2021-02-12,7273770000
2021-02-16,7305689999
2021-02-17,7413419999
2021-02-18,7205939999
2021-02-19,7405439999
2021-02-22,7317660000
2021-02-23,7205939999
2021-02-24,7660800000
2021-02-25,7545090000
2021-02-26,7385490000
2021-03-01,7525140000
2021-03-02,7489230000
2021-03-03,7453320000
2021-03-04,7441349999
2021-03-05,7569030000
2021-03-08,7608930000
2021-03-09,7393470000
2021-03-10,7656810000
2021-03-11,7700700000
2021-03-12,7501200000
2021-03-15,7565040000
2021-03-16,7521150000
2021-03-17,7393470000
2021-03-18,7138110000
2021-03-19,7201950000
2021-03-22,7182000000
2021-03-23,7166040000
2021-03-24,7273770000
2021-03-25,7469280000
2021-03-26,7652820000
2021-03-29,7672770000
2021-03-30,7497210000
2021-03-31,7512000000
2021-04-01,7636000000
2021-04-05,7420000000
2021-04-06,7395999999
2021-04-07,7392000000
2021-04-08,7140000000
2021-04-09,6952000000
2021-04-12,6784000000
2021-04-13,6688000000
2021-04-14,6776000000
2021-04-15,6731999999
2021-04-16,6623999999
2021-04-19,6616000000
2021-04-20,6552000000
2021-04-21,6559999999
2021-04-22,6548000000
2021-04-23,6448000000
2021-04-26,6576000000
2021-04-27,6716000000
2021-04-28,6788000000
2021-04-29,6823999999
2021-04-30,6668000000
2021-05-03,6831999999
2021-05-04,6876000000
2021-05-05,6988000000
2021-05-06,6844000000
2021-05-07,6956000000
2021-05-10,7080000000
2021-05-11,6964000000
2021-05-12,7000000000
2021-05-13,6876000000
2021-05-14,7108000000
2021-05-17,7323999999
2021-05-18,7136000000
2021-05-19,7200000000
2021-05-20,7100000000
2021-05-21,7123999999
2021-05-24,6640000000
2021-05-25,6580000000
2021-05-26,6680000000
2021-05-27,6552000000
2021-05-28,6559999999
2021-06-01,6584000000
2021-06-02,6816000000
2021-06-03,6720000000
2021-06-04,6772000000
2021-06-07,6744000000
2021-06-08,6804000000
2021-06-09,6888000000
2021-06-10,6920000000
2021-06-11,6912000000
2021-06-14,6764000000
2021-06-15,6752000000
2021-06-16,6628000000
2021-06-17,6364000000
2021-06-18,6132000000
2021-06-21,6372000000
2021-06-22,6420000000
2021-06-23,6556000000
2021-06-24,6628000000
2021-06-25,6728000000
2021-06-28,6528000000
2021-06-29,6512000000
2021-06-30,6984000000
2021-07-01,7140000000
2021-07-02,7136000000
2021-07-06,6800000000
2021-07-07,6808000000
2021-07-08,6964000000
2021-07-09,7044000000
2021-07-12,7076000000
2021-07-13,7076000000
2021-07-14,6723999999
2021-07-15,6592000000
2021-07-16,6464000000
2021-07-19,6256000000
2021-07-20,6216000000
2021-07-21,6464000000
2021-07-22,6276000000
2021-07-23,6312000000
2021-07-26,6472000000
2021-07-27,6348000000
2021-07-28,6344000000
2021-07-29,6360000000
2021-07-30,6400000000
2021-08-02,6448000000
2021-08-03,6544000000
2021-08-04,6344000000
2021-08-05,6416000000
2021-08-06,6512000000
2021-08-09,6400000000
2021-08-10,6552000000
2021-08-11,6508000000
2021-08-12,6436000000
2021-08-13,6328000000
2021-08-16,6188000000
2021-08-17,6200000000
2021-08-18,6012000000
2021-08-19,5836000000
2021-08-20,5768000000
2021-08-23,5860000000
2021-08-24,5880000000
2021-08-25,6000000000
2021-08-26,5884000000
2021-08-27,6252000000
2021-08-30,6296000000
2021-08-31,6356000000
2021-09-01,6504000000
2021-09-02,6940000000
2021-09-03,7123999999
2021-09-07,7104000000
2021-09-08,7364000000
2021-09-09,7412000000
2021-09-10,7328000000
2021-09-13,7592000000
2021-09-14,7464000000
2021-09-15,7992000000
2021-09-16,7748000000
2021-09-17,7764000000
2021-09-20,7748000000
2021-09-21,7592000000
2021-09-22,7744000000
2021-09-23,7912000000
2021-09-24,8136000000
2021-09-27,8824000000
2021-09-28,8728000000
2021-09-29,9020000000
2021-09-30,17625600000
2021-10-01,18022500000
2021-10-04,18443700000
2021-10-05,18346500000
2021-10-06,17876700000
2021-10-07,17828100000
2021-10-08,18038700000
2021-10-11,17431200000
2021-10-12,17374500000
2021-10-13,16928999999
2021-10-14,16807500000
2021-10-15,16475400000
2021-10-18,16523999999
2021-10-19,16896600000
2021-10-20,17342100000
2021-10-21,16831800000
2021-10-22,17244900000
2021-10-25,18273600000
2021-10-26,18200700000
2021-10-27,17909100000
2021-10-28,17722800000
2021-10-29,17269200000
2021-11-01,17487900000
2021-11-02,17374500000
2021-11-03,17892900000
2021-11-04,17617500000
2021-11-05,17479800000
2021-11-08,17544600000
2021-11-09,17301600000
2021-11-10,16418700000
2021-11-11,16888500000
2021-11-12,16686000000
2021-11-15,16864200000
2021-11-16,16993800000
2021-11-17,16694100000
2021-11-18,16823700000
2021-11-19,16191899999
2021-11-22,16977600000
2021-11-23,17010000000
2021-11-24,17082900000
2021-11-26,17010000000
2021-11-29,16880400000
2021-11-30,16264799999
2021-12-01,15989399999
2021-12-02,16386300000
2021-12-03,16378200000
2021-12-06,15908400000
2021-12-07,16297200000
2021-12-08,16807500000
2021-12-09,16864200000
2021-12-10,16937100000
2021-12-13,16572600000
2021-12-14,16272900000
2021-12-15,16499700000
2021-12-16,16264799999
2021-12-17,15924600000
2021-12-20,15730200000
2021-12-21,15908400000
2021-12-22,15997500000
2021-12-23,15705900000
2021-12-27,16127100000
2021-12-28,16167600000
2021-12-29,16208100000
2021-12-30,15835500000
2021-12-31,15390000000
2022-01-03,15851700000
2022-01-04,16953300000
2022-01-05,16750800000
2022-01-06,16572600000
2022-01-07,17455500000
2022-01-10,17301600000
2022-01-11,17212500000
2022-01-12,18257400000
2022-01-13,17690400000
2022-01-14,17982000000
2022-01-18,17674200000
2022-01-19,16912800000
2022-01-20,16224300000
2022-01-21,15657299999
2022-01-24,15819300000
2022-01-25,16483500000
2022-01-26,16418700000
2022-01-27,17001899999
2022-01-28,17520300000
2022-01-31,17739000000
2022-02-01,17973900000
2022-02-02,18565200000
2022-02-03,18589500000
2022-02-04,18970200000
2022-02-07,18792000000
2022-02-08,18135900000
2022-02-09,18411300000
2022-02-10,18621900000
2022-02-11,19529100000
2022-02-14,18816300000
2022-02-15,18565200000
2022-02-16,18524700000
2022-02-17,18459900000
2022-02-18,18297900000
2022-02-22,18273600000
2022-02-23,18800100000
2022-02-24,18014400000
2022-02-25,18395100000
2022-02-28,18897300000
2022-03-01,19731600000
2022-03-02,20792700000
2022-03-03,20663100000
2022-03-04,21149100000
2022-03-07,21870000000
2022-03-08,21068100000
2022-03-09,20622600000
2022-03-10,21327300000
2022-03-11,20760300000
2022-03-14,18735300000
2022-03-15,18978300000
2022-03-16,19010700000
2022-03-17,20039400000
2022-03-18,20128500000
2022-03-21,20476800000
2022-03-22,20719800000
2022-03-23,21213900000
2022-03-24,21894300000
2022-03-25,23417100000
2022-03-28,22752900000
2022-03-29,22194000000
2022-03-30,21951000000
2022-03-31,21656910000
2022-04-01,21761300000
2022-04-04,21343740000
2022-04-05,21183140000
2022-04-06,21271470000
2022-04-07,21512370000
2022-04-08,23086250000
2022-04-11,22869440000
2022-04-12,22781110000
2022-04-13,23391390000
2022-04-14,23624260000
2022-04-18,24708310000
2022-04-19,24467410000
2022-04-20,24836790000
2022-04-21,24065910000
2022-04-22,23254880000
2022-04-25,23013980000
2022-04-26,22925650000
2022-04-27,23166550000
2022-04-28,23407450000
2022-04-29,23118370000
2022-05-02,23222760000
2022-05-03,25422980000
2022-05-04,26314310000
2022-05-05,25591610000
2022-05-06,26137649999
2022-05-09,23543960000
2022-05-10,23784860000
2022-05-11,23752740000
2022-05-12,23343210000
2022-05-13,23913340000
2022-05-16,24539680000
2022-05-17,24933150000
2022-05-18,24644070000
2022-05-19,24427260000
2022-05-20,24644070000
2022-05-23,25993109999
2022-05-24,26177800000
2022-05-25,27253820000
2022-05-26,27823950000
2022-05-27,28522560000
2022-05-31,27566990000
2022-06-01,28257570000
2022-06-02,28088939999
2022-06-03,28249540000
2022-06-06,28867850000
2022-06-07,28996330000
2022-06-08,28731340000
2022-06-09,28072880000
2022-06-10,27550930000
2022-06-13,26145680000
2022-06-14,24981330000
2022-06-15,24628010000
2022-06-16,22989890000
2022-06-17,21311620000
2022-06-21,22138710000
2022-06-22,21705090000
2022-06-23,20797700000
2022-06-24,21159050000
2022-06-27,21705090000
2022-06-28,22235070000
2022-06-29,21448130000
2022-06-30,20425680000
2022-07-01,20853360000
2022-07-05,20275200000
2022-07-06,20053440000
2022-07-07,20892960000
2022-07-08,20837520000
2022-07-11,20900880000
2022-07-12,20861280000
2022-07-13,21494880000
2022-07-14,20837520000
2022-07-15,21320640000
2022-07-18,21716640000
2022-07-19,22286880000
2022-07-20,22896720000
2022-07-21,22223520000
2022-07-22,21946320000
2022-07-25,22880880000
2022-07-26,23324400000
2022-07-27,23807520000
2022-07-28,23617440000
2022-07-29,24227280000
2022-08-01,23419440000
2022-08-02,23268960000
2022-08-03,22714560000
2022-08-04,21692880000
2022-08-05,22120560000
2022-08-08,22033440000
2022-08-09,22278960000
2022-08-10,22437360000
2022-08-11,23229360000
2022-08-12,22698720000
2022-08-15,22453200000
2022-08-16,23110560000
2022-08-17,23245200000
2022-08-18,24219360000
2022-08-19,23997600000
2022-08-22,24219360000
2022-08-23,24005520000
2022-08-24,24765840000
2022-08-25,24757920000
2022-08-26,24449040000
2022-08-29,24955920000
2022-08-30,24076800000
2022-08-31,24480720000
2022-09-01,23942160000
2022-09-02,23847120000
2022-09-06,23094720000
2022-09-07,23047200000
2022-09-08,23063040000
2022-09-09,23577840000
2022-09-12,24306480000
2022-09-13,23807520000
2022-09-14,25526159999
2022-09-15,24369840000
2022-09-16,22762080000
2022-09-19,22920480000
2022-09-20,22904640000
2022-09-21,22714560000
2022-09-22,22207680000
2022-09-23,20877120000
2022-09-26,20053440000
2022-09-27,20203920000
2022-09-28,21114720000
2022-09-29,20568240000
2022-09-30,20399720000
2022-10-03,21368160000
2022-10-04,22320980000
2022-10-05,22484990000
2022-10-06,22539660000
2022-10-07,22805200000
2022-10-10,22235070000
2022-10-11,22492800000
2022-10-12,23273800000
2022-10-13,23789260000
2022-10-14,22196020000
2022-10-17,22586520000
2022-10-18,22992640000
2022-10-19,23523720000
2022-10-20,23187890000
2022-10-21,23172270000
2022-10-24,23648680000
2022-10-25,23547150000
2022-10-26,23640870000
2022-10-27,23539340000
2022-10-28,23508100000
2022-10-31,24312530000
2022-11-01,24015750000
2022-11-02,23961080000
2022-11-03,23906410000
2022-11-04,22594330000
2022-11-07,23047310000
2022-11-08,22750530000
2022-11-09,20883940000
2022-11-10,21500930000
2022-11-11,22219450000
2022-11-14,21969530000
2022-11-15,21719610000
2022-11-16,20634020000
2022-11-17,20930800000
2022-11-18,20774600000
2022-11-21,20602780000
2022-11-22,21477500000
2022-11-23,21508740000
2022-11-25,21563410000
2022-11-28,21204150000
2022-11-29,21922670000
2022-11-30,21797710000
2022-12-01,21422830000
2022-12-02,21290060000
2022-12-05,20462200000
2022-12-06,20149800000
2022-12-07,19899880000
2022-12-08,19485950000
2022-12-09,19118880000
2022-12-12,19407850000
2022-12-13,19446900000
2022-12-14,19290700000
2022-12-15,19782730000
2022-12-16,19321940000
2022-12-19,18986110000
2022-12-20,19118880000
2022-12-21,19579670000
2022-12-22,19142310000
2022-12-23,19681200000
2022-12-27,19977980000
2022-12-28,19032970000
2022-12-29,19150120000
2022-12-30,19189170000
2023-01-03,17732440000
2023-01-04,18320720000
2023-01-05,18083880000
2023-01-06,18534640000
2023-01-09,18939560000
2023-01-10,19161120000
2023-01-11,18863160000
2023-01-12,19397960000
2023-01-13,19176400000
2023-01-17,19359760000
2023-01-18,18855520000
2023-01-19,19329200000
2023-01-20,19573680000
2023-01-23,19695920000
2023-01-24,19252800000
2023-01-25,19176400000
2023-01-26,19298640000
2023-01-27,19352120000
2023-01-30,18840240000
2023-01-31,19122920000
2023-02-01,18748560000
2023-02-02,18893720000
2023-02-03,18534640000
2023-02-06,18190840000
2023-02-07,18534640000
2023-02-08,18450600000
2023-02-09,18611040000
2023-02-10,19153480000
2023-02-13,19107640000
2023-02-14,19520200000
2023-02-15,19038880000
2023-02-16,18802040000
2023-02-17,17877600000
2023-02-21,17572000000
2023-02-22,17770640000
2023-02-23,18847880000
2023-02-24,19527840000
2023-02-27,19390320000
2023-02-28,19077080000
2023-03-01,19283360000
2023-03-02,19718840000
2023-03-03,20123760000
2023-03-06,19604240000
2023-03-07,19764680000
2023-03-08,19214600000
2023-03-09,19184040000
2023-03-10,18786760000
2023-03-13,18695080000
2023-03-14,19015960000
2023-03-15,17403920000
2023-03-16,17961640000
2023-03-17,17717160000
2023-03-20,18022760000
2023-03-21,18435320000
2023-03-22,17954000000
2023-03-23,17648400000
2023-03-24,18091520000
2023-03-27,18152640000
2023-03-28,18320720000
2023-03-29,18420040000
2023-03-30,18366560000
2023-03-31,18527700000
2023-04-03,18965600000
2023-04-04,18942950000
2023-04-05,19184550000
2023-04-06,18829700000
2023-04-10,19365750000
2023-04-11,19599800000
2023-04-12,19448800000
2023-04-13,19433700000
2023-04-14,19448800000
2023-04-17,19388400000
2023-04-18,19448800000
2023-04-19,19403500000
2023-04-20,19297800000
2023-04-21,19222300000
2023-04-24,19403500000
2023-04-25,18988250000
2023-04-26,18640950000
2023-04-27,18995800000
2023-04-28,19328000000
2023-05-01,19207200000
2023-05-02,18354050000
2023-05-03,18195500000
2023-05-04,18225700000
2023-05-05,18942950000
2023-05-08,18769300000
2023-05-09,18754200000
2023-05-10,18467300000
2023-05-11,18391800000
2023-05-12,18724000000
2023-05-15,19297800000
2023-05-16,18708900000
2023-05-17,18603200000
2023-05-18,19214750000
2023-05-19,19350650000
2023-05-22,19546950000
2023-05-23,19456350000
2023-05-24,19260050000
2023-05-25,18746650000
2023-05-26,18301200000
2023-05-30,17780250000
2023-05-31,17553750000
2023-06-01,17342350000
2023-06-02,18044500000
2023-06-05,17916150000
2023-06-06,18248350000
2023-06-07,18754200000
