,CPT
2018-07-17,8565509440
2018-07-18,8523596360
2018-07-19,8635999620
2018-07-20,8567414580
2018-07-23,8570272290
2018-07-24,8532169489
2018-07-25,8628379060
2018-07-26,8675054990
2018-07-27,8603612240
2018-07-30,8598849390
2018-07-31,8819845630
2018-08-01,8886525530
2018-08-02,8809367360
2018-08-03,8939869450
2018-08-06,8891288380
2018-08-07,8901766650
2018-08-08,8849375300
2018-08-09,8842707310
2018-08-10,8799841660
2018-08-13,8804604510
2018-08-14,8896051230
2018-08-15,8924628330
2018-08-16,8953205430
2018-08-17,9039889300
2018-08-20,9007501920
2018-08-21,8921770620
2018-08-22,8916055200
2018-08-23,8940822020
2018-08-24,9000833930
2018-08-27,8996071080
2018-08-28,9098948640
2018-08-29,9076086960
2018-08-30,9041794440
2018-08-31,9055130420
2018-09-04,8982735100
2018-09-05,8985592810
2018-09-06,8984640240
2018-09-07,8953205430
2018-09-10,8995118510
2018-09-11,9026553320
2018-09-12,9013217340
2018-09-13,9038936730
2018-09-14,9005596780
2018-09-17,9053225280
2018-09-18,9054177850
2018-09-19,8864616420
2018-09-20,8924628330
2018-09-21,9040841870
2018-09-24,8891288380
2018-09-25,8957968280
2018-09-26,8812225070
2018-09-27,8714110360
2018-09-28,8913197490
2018-10-01,8806019280
2018-10-02,8866986960
2018-10-03,8786014260
2018-10-04,8743146360
2018-10-05,8770772340
2018-10-08,8954628000
2018-10-09,8990827560
2018-10-10,8836503120
2018-10-11,8504038740
2018-10-12,8500228260
2018-10-15,8607874320
2018-10-16,8762198760
2018-10-17,8771724960
2018-10-18,8746004220
2018-10-19,8861271240
2018-10-22,8709804660
2018-10-23,8704088940
2018-10-24,8882228880
2018-10-25,8951770140
2018-10-26,8607874320
2018-10-29,8691704880
2018-10-30,8838408360
2018-10-31,8599300740
2018-11-01,8598348120
2018-11-02,8528806860
2018-11-05,8665984140
2018-11-06,8711709900
2018-11-07,8791729980
2018-11-08,8825071680
2018-11-09,8815545480
2018-11-12,8851745040
2018-11-13,8832692640
2018-11-14,8709804660
2018-11-15,8618353140
2018-11-16,8790777360
2018-11-19,8816498100
2018-11-20,8868892200
2018-11-21,8945101800
2018-11-23,8898423420
2018-11-26,8907949620
2018-11-27,8925096780
2018-11-28,8949864900
2018-11-29,8927954640
2018-11-30,9065131920
2018-12-03,9024169260
2018-12-04,8837455740
2018-12-06,8988922320
2018-12-07,8852697660
2018-12-10,8865081720
2018-12-11,8870797440
2018-12-12,8677415580
2018-12-13,8741241120
2018-12-14,8716473000
2018-12-17,8446881540
2018-12-18,8565959040
2018-12-19,8550717120
2018-12-20,8572627379
2018-12-21,8516422800
2018-12-24,8087743800
2018-12-26,8314467360
2018-12-27,8322088320
2018-12-28,8317325220
2018-12-31,8531340600
2019-01-02,8166057760
2019-01-03,8226130800
2019-01-04,8230006480
2019-01-07,8251322720
2019-01-08,8452858079
2019-01-09,8470298640
2019-01-10,8573973079
2019-01-11,8603040680
2019-01-14,8580755520
2019-01-15,8717373240
2019-01-16,8853022040
2019-01-17,8891778840
2019-01-18,8907281560
2019-01-22,8890809920
2019-01-23,8968323520
2019-01-24,8945069440
2019-01-25,9061339840
2019-01-28,9180517000
2019-01-29,9302600920
2019-01-30,9356860440
2019-01-31,9393679400
2019-02-01,9368487480
2019-02-04,9413057800
2019-02-05,9494447080
2019-02-06,9510918720
2019-02-07,9606841800
2019-02-08,9584556640
2019-02-11,9616531000
2019-02-12,9489602480
2019-02-13,9570022840
2019-02-14,9554520120
2019-02-15,9563240400
2019-02-19,9572929600
2019-02-20,9350078000
2019-02-21,9428560520
2019-02-22,9458597040
2019-02-25,9437280800
2019-02-26,9443094320
2019-02-27,9458597040
2019-02-28,9504136280
2019-03-01,9462472720
2019-03-04,9570022840
2019-03-05,9602966120
2019-03-06,9550644440
2019-03-07,9546768760
2019-03-08,9603935040
2019-03-11,9711485160
2019-03-12,9765744680
2019-03-13,9796750120
2019-03-14,9822910960
2019-03-15,9763806840
2019-03-18,9681448640
2019-03-19,9664008080
2019-03-20,9600059360
2019-03-21,9676604040
2019-03-22,9670790520
2019-03-25,9695982440
2019-03-26,9832600160
2019-03-27,9832600160
2019-03-28,9851978560
2019-03-29,9834538000
2019-04-01,10004038450
2019-04-02,10101952420
2019-04-03,10083160850
2019-04-04,10066347340
2019-04-05,10059424130
2019-04-08,10059424130
2019-04-09,10037665470
2019-04-10,10137557500
2019-04-11,10126678170
2019-04-12,10149425860
2019-04-15,10142502650
2019-04-16,9882387760
2019-04-17,9684581760
2019-04-18,9754802890
2019-04-22,9671724370
2019-04-23,9798320210
2019-04-24,9890300000
2019-04-25,9859640070
2019-04-26,9956565010
2019-04-29,9813155660
2019-04-30,9954586950
2019-05-01,9928872170
2019-05-02,9888321940
2019-05-03,9972389490
2019-05-06,9978323670
2019-05-07,9798320210
2019-05-08,9766671250
2019-05-09,9875464550
2019-05-10,9987224940
2019-05-13,9970411430
2019-05-14,10008983600
2019-05-15,10044588680
2019-05-16,10089095030
2019-05-17,10181074820
2019-05-20,10057446070
2019-05-21,10157338100
2019-05-22,10207778630
2019-05-23,10274043640
2019-05-24,10315582900
2019-05-28,10281955880
2019-05-29,10129645260
2019-05-30,10107886600
2019-05-31,10222614080
2019-06-03,10240416620
2019-06-04,10142502650
2019-06-05,10415474930
2019-06-06,10483718000
2019-06-07,10504487630
2019-06-10,10432288440
2019-06-11,10413496870
2019-06-12,10515366960
2019-06-13,10511410840
2019-06-14,10499542480
2019-06-17,10626138320
2019-06-18,10550972040
2019-06-19,10586577120
2019-06-20,10648886010
2019-06-21,10500531510
2019-06-24,10476794790
2019-06-25,10464926430
2019-06-26,10312615810
2019-06-27,10251295950
2019-06-28,10324484170
2019-07-01,10368924020
2019-07-02,10537154320
2019-07-03,10659863480
2019-07-05,10631165370
2019-07-08,10717259700
2019-07-09,10783562230
2019-07-10,10898354670
2019-07-11,10790489360
2019-07-12,10757832890
2019-07-15,10780593460
2019-07-16,10738041090
2019-07-17,10700436670
2019-07-18,10715280520
2019-07-19,10499549900
2019-07-22,10449080810
2019-07-23,10599498490
2019-07-24,10592571360
2019-07-25,10648977990
2019-07-26,10480747690
2019-07-29,10511424980
2019-07-30,10498560310
2019-07-31,10263037890
2019-08-01,10251162810
2019-08-02,10285798460
2019-08-05,10068088660
2019-08-06,10265017070
2019-08-07,10283819280
2019-08-08,10415434750
2019-08-09,10467883020
2019-08-12,10449080810
2019-08-13,10439184910
2019-08-14,10194756180
2019-08-15,10397622130
2019-08-16,10507466620
2019-08-19,10599498490
2019-08-20,10581685870
2019-08-21,10646998810
2019-08-22,10660853070
2019-08-23,10526268830
2019-08-26,10618300700
2019-08-27,10619290290
2019-08-28,10684603230
2019-08-29,10717259700
2019-08-30,10712311750
2019-09-03,10772676740
2019-09-04,10881531640
2019-09-05,10836010500
2019-09-06,10979501050
2019-09-09,10919136060
2019-09-10,10873614920
2019-09-11,10810281160
2019-09-12,10783562230
2019-09-13,10665801020
2019-09-16,10834031320
2019-09-17,10956740480
2019-09-18,10959709250
2019-09-19,10922104830
2019-09-20,10885490000
2019-09-23,10961688430
2019-09-24,10925073600
2019-09-25,10963667610
2019-09-26,11061637020
2019-09-27,10968615560
2019-09-30,10996095550
2019-10-01,10952511350
2019-10-02,10983218400
2019-10-03,11085245050
2019-10-04,11171422900
2019-10-07,11147649700
2019-10-08,11169441800
2019-10-09,11207082700
2019-10-10,11256610200
2019-10-11,11175385100
2019-10-14,11164489050
2019-10-15,11088216700
2019-10-16,11237789750
2019-10-17,11301184950
2019-10-18,11364580150
2019-10-21,11387362800
2019-10-22,11321986500
2019-10-23,11336844750
2019-10-24,11309109350
2019-10-25,11275430650
2019-10-28,11219959850
2019-10-29,11237789750
2019-10-30,11351703000
2019-10-31,11328920350
2019-11-01,11326939250
2019-11-04,11242742500
2019-11-05,11103074950
2019-11-06,11119914300
2019-11-07,10922794850
2019-11-08,10907936600
2019-11-11,10935672000
2019-11-12,10831664250
2019-11-13,10968360150
2019-11-14,11040670300
2019-11-15,11122885950
2019-11-18,11152602450
2019-11-19,11172413450
2019-11-20,11160526850
2019-11-21,10923785400
2019-11-22,10841569750
2019-11-25,10855437450
2019-11-26,11103074950
2019-11-27,11115952100
2019-11-29,11049585250
2019-12-02,10831664250
2019-12-03,10921804300
2019-12-04,10955483000
2019-12-05,10964397950
2019-12-06,10943596400
2019-12-09,10944586950
2019-12-10,10897040550
2019-12-11,10717751000
2019-12-12,10614733800
2019-12-13,10425538750
2019-12-16,10463179650
2019-12-17,10354219150
2019-12-18,10396812800
2019-12-19,10442378100
2019-12-20,10477047350
2019-12-23,10391860050
2019-12-24,10418604900
2019-12-26,10406718300
2019-12-27,10418604900
2019-12-30,10431482050
2019-12-31,10535517800
2020-01-02,10432247880
2020-01-03,10515658200
2020-01-06,10565307200
2020-01-07,10435226820
2020-01-08,10457072380
2020-01-09,10472960060
2020-01-10,10547433560
2020-01-13,10624886000
2020-01-14,10638787720
2020-01-15,10719219100
2020-01-16,10830432860
2020-01-17,10919801060
2020-01-21,11063783160
2020-01-22,10945618540
2020-01-23,11039951640
2020-01-24,11026049920
2020-01-27,10979379860
2020-01-28,11018106080
2020-01-29,10966471120
2020-01-30,11007183300
2020-01-31,11164074140
2020-02-03,11081656800
2020-02-04,11147193480
2020-02-05,11130312820
2020-02-06,11220674000
2020-02-07,11206772280
2020-02-10,11320964980
2020-02-11,11388487620
2020-02-12,11517575020
2020-02-13,11674465860
2020-02-14,11805539220
2020-02-18,11787665580
2020-02-19,11698297380
2020-02-20,11885970600
2020-02-21,11957465160
2020-02-24,11839300540
2020-02-25,11573181900
2020-02-26,11560273160
2020-02-27,10998246480
2020-02-28,10523602040
2020-03-02,10951576420
2020-03-03,10874123980
2020-03-04,11421255960
2020-03-05,11399410400
2020-03-06,11315007100
2020-03-09,10165136260
2020-03-10,10170101160
2020-03-11,9469057280
2020-03-12,8688575000
2020-03-13,9529629060
2020-03-16,7824682400
2020-03-17,8559487600
2020-03-18,7659847720
2020-03-19,7710489700
2020-03-20,7054129920
2020-03-23,6682755400
2020-03-24,6973698540
2020-03-25,7372876500
2020-03-26,8108674680
2020-03-27,8508845620
2020-03-30,8275495320
2020-03-31,7876376759
2020-04-01,7451943030
2020-04-02,7187541690
2020-04-03,7151758050
2020-04-06,7945956060
2020-04-07,8000625509
2020-04-08,8518494300
2020-04-09,8855456910
2020-04-13,8466806820
2020-04-14,8648706990
2020-04-15,8478734700
2020-04-16,8331624179
2020-04-17,8729220180
2020-04-20,8283912660
2020-04-21,8135808149
2020-04-22,8375359740
2020-04-23,8254092960
2020-04-24,8318702310
2020-04-27,8582109660
2020-04-28,8590061580
2020-04-29,8834583120
2020-04-30,8754069930
2020-05-01,8461836870
2020-05-04,8534398140
2020-05-05,8549307990
2020-05-06,8358461910
2020-05-07,8673556740
2020-05-08,8792835540
2020-05-11,8674550730
2020-05-12,8367407820
2020-05-13,8338582110
2020-05-14,8271984780
2020-05-15,8329636200
2020-05-18,9037357080
2020-05-19,8835577110
2020-05-20,8889252570
2020-05-21,8824643220
2020-05-22,8804763420
2020-05-26,9159617850
2020-05-27,9089044560
2020-05-28,9199377450
2020-05-29,9101966430
2020-06-01,9274920690
2020-06-02,9215281290
2020-06-03,9625799160
2020-06-04,9504532380
2020-06-05,9704324370
2020-06-08,10094962440
2020-06-09,9920020200
2020-06-10,9622817190
2020-06-11,9242119020
2020-06-12,9473718690
2020-06-15,9322632210
2020-06-16,9627787140
2020-06-17,9411097320
2020-06-18,9375313680
2020-06-19,9294800490
2020-06-22,9207329370
2020-06-23,9012507330
2020-06-24,8848498980
2020-06-25,8917084290
2020-06-26,8815697310
2020-06-29,8934976110
2020-06-30,9069001180
2020-07-01,9326496390
2020-07-02,9302635830
2020-07-06,9143565430
2020-07-07,8918878490
2020-07-08,8896012120
2020-07-09,8812500160
2020-07-10,8885076030
2020-07-13,8926832010
2020-07-14,9017303300
2020-07-15,9090873360
2020-07-16,8944727430
2020-07-17,9018297490
2020-07-20,8833378150
2020-07-21,8762790660
2020-07-22,9004378830
2020-07-23,8940750670
2020-07-24,8900983070
2020-07-27,8873145750
2020-07-28,9006367210
2020-07-29,9075960510
2020-07-30,9242984430
2020-07-31,9028239390
2020-08-03,8870163180
2020-08-04,8884081840
2020-08-05,8843320050
2020-08-06,8912913350
2020-08-07,8838349100
2020-08-10,8836360720
2020-08-11,8885076030
2020-08-12,8987477600
2020-08-13,8742906860
2020-08-14,8766767420
2020-08-17,8832383960
2020-08-18,8788639600
2020-08-19,8635534340
2020-08-20,8725011440
2020-08-21,8715069540
2020-08-24,8764779040
2020-08-25,8862209660
2020-08-26,8622609870
2020-08-27,8914901730
2020-08-28,9055082520
2020-08-31,9041163860
2020-09-01,9047129000
2020-09-02,9125670010
2020-09-03,9161460850
2020-09-04,9264856610
2020-09-08,9051105760
2020-09-09,9090873360
2020-09-10,8991454360
2020-09-11,8917884300
2020-09-14,9265850800
2020-09-15,9147542190
2020-09-16,9197251690
2020-09-17,9079937270
2020-09-18,8845308430
2020-09-21,8609685400
2020-09-22,8810511780
2020-09-23,8750860380
2020-09-24,8770744180
2020-09-25,8981512460
2020-09-28,9044146430
2020-09-29,8890046980
2020-09-30,8846569560
2020-10-01,9145829780
2020-10-02,9429182480
2020-10-05,9600188320
2020-10-06,9631009140
2020-10-07,9594223000
2020-10-08,9749321320
2020-10-09,9576327040
2020-10-12,9655864640
2020-10-13,9588257680
2020-10-14,9463980180
2020-10-15,9392396340
2020-10-16,9164719960
2020-10-19,9046407780
2020-10-20,9075240160
2020-10-21,9081205480
2020-10-22,9166708400
2020-10-23,9185598580
2020-10-26,9029506040
2020-10-27,8878384600
2020-10-28,8767031960
2020-10-29,8729251600
2020-10-30,9170685280
2020-11-02,9396373220
2020-11-03,9781136360
2020-11-04,9681714360
2020-11-05,9689668120
2020-11-06,9504743200
2020-11-09,9803009200
2020-11-10,10081390800
2020-11-11,9942200000
2020-11-12,9933252020
2020-11-13,9973020820
2020-11-16,10117182720
2020-11-17,10122153820
2020-11-18,9735402240
2020-11-19,9728442700
2020-11-20,9912373400
2020-11-23,9806986080
2020-11-24,9961090180
2020-11-25,9804997640
2020-11-27,9717506280
2020-11-30,9825876260
2020-12-01,9814939840
2020-12-02,9863656620
2020-12-03,9949159540
2020-12-04,10015772280
2020-12-07,10051564200
2020-12-08,9883541020
2020-12-09,9774176820
2020-12-10,9533575580
2020-12-11,9540535120
2020-12-14,9594223000
2020-12-15,9754292420
2020-12-16,9803009200
2020-12-17,9919332940
2020-12-18,9592234560
2020-12-21,9663818400
2020-12-22,9753298200
2020-12-23,9678731700
2020-12-24,9812951400
2020-12-28,9852720200
2020-12-29,9796049660
2020-12-30,9815934060
2020-12-31,9946736240
2021-01-04,9586376100
2021-01-05,9510720380
2021-01-06,9759587880
2021-01-07,9635154130
2021-01-08,9635154130
2021-01-11,9557507470
2021-01-12,9616240200
2021-01-13,9664022760
2021-01-14,9873071460
2021-01-15,10012437260
2021-01-19,9936781540
2021-01-20,10217504080
2021-01-21,10210535790
2021-01-22,10208544850
2021-01-25,10224472370
2021-01-26,10313069200
2021-01-27,10113975200
2021-01-28,10231440660
2021-01-29,10168726050
2021-02-01,10441484830
2021-02-02,10378770220
2021-02-03,10327005780
2021-02-04,10315060140
2021-02-05,10133884600
2021-02-08,10149812120
2021-02-09,10068183580
2021-02-10,10295150740
2021-02-11,10551982000
2021-02-12,10605737380
2021-02-16,10591800800
2021-02-17,10458407820
2021-02-18,10332978600
2021-02-19,10465376110
2021-02-22,10446462180
2021-02-23,10710261730
2021-02-24,10627637720
2021-02-25,10498226620
2021-02-26,10367820050
2021-03-01,10353883470
2021-03-02,10330987660
2021-03-03,10276236810
2021-03-04,9997505210
2021-03-05,10222481430
2021-03-08,10263295700
2021-03-09,10202572030
2021-03-10,10334969540
2021-03-11,10357865350
2021-03-12,10612705670
2021-03-15,10979038630
2021-03-16,10920305900
2021-03-17,10895419150
2021-03-18,11021843840
2021-03-19,10653519940
2021-03-22,10769989930
2021-03-23,10841663770
2021-03-24,10911346670
2021-03-25,10959129230
2021-03-26,11253788350
2021-03-29,11078585630
2021-03-30,11057680760
2021-03-31,11068046910
2021-04-01,11203993260
2021-04-05,11156663790
2021-04-06,11208021300
2021-04-07,11376191970
2021-04-08,11240245620
2021-04-09,11311743330
2021-04-12,11300666220
2021-04-13,11448696690
2021-04-14,11436612570
2021-04-15,11593706130
2021-04-16,11686351050
2021-04-19,11794101120
2021-04-20,12032762490
2021-04-21,12149575650
2021-04-22,12060958770
2021-04-23,11954215710
2021-04-26,12024706410
2021-04-27,12044846610
2021-04-28,11960257770
2021-04-29,12089155050
2021-04-30,12132456480
2021-05-03,12083112990
2021-05-04,12014636310
2021-05-05,11884732020
2021-05-06,12180792960
2021-05-07,12355005690
2021-05-10,12413412270
2021-05-11,12343928580
2021-05-12,12050888670
2021-05-13,12285522000
2021-05-14,12312711270
2021-05-17,12396293100
2021-05-18,12338893530
2021-05-19,12263367780
2021-05-20,12393272070
2021-05-21,12377159910
2021-05-24,12550365630
2021-05-25,12617835300
2021-05-26,12664157760
2021-05-27,12545330580
2021-05-28,12625891380
2021-06-01,12862538730
2021-06-02,13081059900
2021-06-03,13005534150
2021-06-04,13008555180
2021-06-07,13087101960
2021-06-08,13295553030
2021-06-09,13376113830
2021-06-10,13598663040
2021-06-11,13620817260
2021-06-14,13613768190
2021-06-15,13538242440
2021-06-16,13460702669
2021-06-17,13544284500
2021-06-18,13353959610
2021-06-21,13638943440
2021-06-22,13592620979
2021-06-23,13623838290
2021-06-24,13592620979
2021-06-25,13616789220
2021-06-28,13572480780
2021-06-29,13488898949
2021-06-30,13674429569
2021-07-01,13758947790
2021-07-02,13835220329
2021-07-06,14102174220
2021-07-07,14157832560
2021-07-08,14309346930
2021-07-09,14551563780
2021-07-12,14651542650
2021-07-13,14523734610
2021-07-14,14634020579
2021-07-15,14743275840
2021-07-16,14844285420
2021-07-19,14730907319
2021-07-20,15129792090
2021-07-21,15089594400
2021-07-22,15043212449
2021-07-23,15175143329
2021-07-26,15081348720
2021-07-27,15134945640
2021-07-28,15056611680
2021-07-29,15331811250
2021-07-30,15397776689
2021-08-02,15473018520
2021-08-03,15292644270
2021-08-04,15253477290
2021-08-05,15364793970
2021-08-06,15241108770
2021-08-09,15054550260
2021-08-10,14753582939
2021-08-11,14872114590
2021-08-12,14947356420
2021-08-13,15048366000
2021-08-16,15139068480
2021-08-17,15117423569
2021-08-18,15074133750
2021-08-19,15147314160
2021-08-20,15120515699
2021-08-23,14903035890
2021-08-24,14687617500
2021-08-25,14864899620
2021-08-26,15018475410
2021-08-27,15126699960
2021-08-30,15335934090
2021-08-31,15464772840
2021-09-01,15719358210
2021-09-02,15769863000
2021-09-03,15815214240
2021-09-07,15509093370
2021-09-08,15784292939
2021-09-09,15514246920
2021-09-10,15443127930
2021-09-13,15500847689
2021-09-14,15577120230
2021-09-15,15575058810
2021-09-16,15517339050
2021-09-17,15290582850
2021-09-20,15325626990
2021-09-21,15476110650
2021-09-22,15537953250
2021-09-23,15574028100
2021-09-24,15434882250
2021-09-27,15175143329
2021-09-28,15262753680
2021-09-29,15469926390
2021-09-30,15426984170
2021-10-01,15643528940
2021-10-04,15830782630
2021-10-05,15838105400
2021-10-06,15985606910
2021-10-07,15911333100
2021-10-08,15776384910
2021-10-11,15803583770
2021-10-12,16129970090
2021-10-13,16397774250
2021-10-14,16578751279
2021-10-15,16414512010
2021-10-18,16625826230
2021-10-19,16319316000
2021-10-20,16525399670
2021-10-21,16563059630
2021-10-22,16638379550
2021-10-25,16518076900
2021-10-26,16662440080
2021-10-27,16679177840
2021-10-28,17035901350
2021-10-29,17062054100
2021-11-01,16898860940
2021-11-02,16901999270
2021-11-03,17085068520
2021-11-04,16792157720
2021-11-05,16882123180
2021-11-08,16932336460
2021-11-09,17046362449
2021-11-10,17218970600
2021-11-11,17404132070
2021-11-12,17328812150
2021-11-15,17567325230
2021-11-16,17267091660
2021-11-17,17417731500
2021-11-18,17340319360
2021-11-19,17391578750
2021-11-22,17414593170
2021-11-23,17530711380
2021-11-24,17856051590
2021-11-26,17467944780
2021-11-29,17663567350
2021-11-30,17282783310
2021-12-01,17004518050
2021-12-02,17602892970
2021-12-03,17499328080
2021-12-06,17767132240
2021-12-07,17924048740
2021-12-08,18162561820
2021-12-09,17955432040
2021-12-10,18169884590
2021-12-13,18385383250
2021-12-14,18146870170
2021-12-15,18504639790
2021-12-16,18253573390
2021-12-17,17952293710
2021-12-20,17987861450
2021-12-21,18045397500
2021-12-22,18250435060
2021-12-23,18148962390
2021-12-27,18470118160
2021-12-28,18494178690
2021-12-29,18585190260
2021-12-30,18639587980
2021-12-31,18821436480
2022-01-03,18586537200
2022-01-04,18572843520
2022-01-05,18209434320
2022-01-06,18008242560
2022-01-07,17579525040
2022-01-10,17432054640
2022-01-11,17449961760
2022-01-12,17774396640
2022-01-13,17768076480
2022-01-14,17442588240
2022-01-18,17345679120
2022-01-19,17117100000
2022-01-20,16695756000
2022-01-21,16609380480
2022-01-24,16642034640
2022-01-25,16407135359
2022-01-26,16270198560
2022-01-27,15854121359
2022-01-28,16677848880
2022-01-31,16863240240
2022-02-01,16801092000
2022-02-02,17182408320
2022-02-03,17402560560
2022-02-04,17511056640
2022-02-07,17085499199
2022-02-08,17086552560
2022-02-09,17679594240
2022-02-10,17291957760
2022-02-11,17479455840
2022-02-14,17067592080
2022-02-15,17130793680
2022-02-16,17250876720
2022-02-17,17046524880
2022-02-18,17053898400
2022-02-22,17214009120
2022-02-23,17077072320
2022-02-24,17163447840
2022-02-25,17705928240
2022-02-28,17392026960
2022-03-01,17254036800
2022-03-02,17602698960
2022-03-03,17705928240
2022-03-04,18156766320
2022-03-07,17926080480
2022-03-08,17639566560
2022-03-09,17800730640
2022-03-10,17793357120
2022-03-11,17503683120
2022-03-14,17337252240
2022-03-15,17459442000
2022-03-16,17555297760
2022-03-17,17672220720
2022-03-18,17354106000
2022-03-21,17374119840
2022-03-22,17135007119
2022-03-23,17135007119
2022-03-24,17255090160
2022-03-25,17354106000
2022-03-28,17783876880
2022-03-29,18047216880
2022-03-30,17866038960
2022-03-31,17967217200
2022-04-01,18550989600
2022-04-04,18268832940
2022-04-05,18368290460
2022-04-06,18941252260
2022-04-07,18660176660
2022-04-08,18184510260
2022-04-11,17917488440
2022-04-12,17861273320
2022-04-13,17842895300
2022-04-14,17796409720
2022-04-18,17629926480
2022-04-19,17917488440
2022-04-20,18273157180
2022-04-21,18446126780
2022-04-22,18061269420
2022-04-25,17751005200
2022-04-26,17613710580
2022-04-27,17481821260
2022-04-28,17529387900
2022-04-29,16960750339
2022-05-02,16254818160
2022-05-03,16498056660
2022-05-04,16517515740
2022-05-05,16275358300
2022-05-06,16087253860
2022-05-09,15499157220
2022-05-10,15303485360
2022-05-11,15513211000
2022-05-12,15591047320
2022-05-13,15782394940
2022-05-16,15589966260
2022-05-17,15477536019
2022-05-18,14944573440
2022-05-19,14918628000
2022-05-20,14987815839
2022-05-23,15225649040
2022-05-24,15267810379
2022-05-25,15307809600
2022-05-26,15340241400
2022-05-27,15673207879
2022-05-31,15512129940
2022-06-01,15519697360
2022-06-02,15638613960
2022-06-03,15519697360
2022-06-06,15117543040
2022-06-07,15419158780
2022-06-08,15065652160
2022-06-09,14584580460
2022-06-10,14398638140
2022-06-13,13675409000
2022-06-14,13621356000
2022-06-15,13897026300
2022-06-16,13792163480
2022-06-17,13900269480
2022-06-21,14093779220
2022-06-22,14258100339
2022-06-23,14552148660
2022-06-24,14606201660
2022-06-27,14653768300
2022-06-28,14570526680
2022-06-29,14477555519
2022-06-30,14586507679
2022-07-01,14757883960
2022-07-05,14524682060
2022-07-06,14613624179
2022-07-07,14551798560
2022-07-08,14397776840
2022-07-11,14403200140
2022-07-12,14378252960
2022-07-13,14355475100
2022-07-14,14154813000
2022-07-15,14326189280
2022-07-18,14224231239
2022-07-19,14516004780
2022-07-20,14526851380
2022-07-21,14597354280
2022-07-22,14734021440
2022-07-25,14735106100
2022-07-26,14642910000
2022-07-27,14730767460
2022-07-28,15329499780
2022-07-29,15304552600
2022-08-01,15068096719
2022-08-02,14867434620
2022-08-03,14783915800
2022-08-04,14871773260
2022-08-05,14890212480
2022-08-08,14967223340
2022-08-09,15283944060
2022-08-10,15548601100
2022-08-11,15549685760
2022-08-12,15805665520
2022-08-15,15860983179
2022-08-16,15913046860
2022-08-17,15896776960
2022-08-18,15599580120
2022-08-19,15434711800
2022-08-22,15098467199
2022-08-23,14755714640
2022-08-24,14829471520
2022-08-25,14988916540
2022-08-26,14610370199
2022-08-29,14370660340
2022-08-30,14142881739
2022-08-31,13938965659
2022-09-01,14002960600
2022-09-02,13741557540
2022-09-06,14110341940
2022-09-07,14201453380
2022-09-08,14441163239
2022-09-09,14625555440
2022-09-12,14649417960
2022-09-13,14352221120
2022-09-14,14183014159
2022-09-15,14006214580
2022-09-16,13992114000
2022-09-19,13871716740
2022-09-20,13461715260
2022-09-21,13281661700
2022-09-22,13316370820
2022-09-23,13227428700
2022-09-26,12877083520
2022-09-27,12725231120
2022-09-28,13054967760
2022-09-29,12822850520
2022-09-30,12956383150
2022-10-03,13245990040
2022-10-04,13356626380
2022-10-05,12953129140
2022-10-06,12622304790
2022-10-07,12256771000
2022-10-10,12146134660
2022-10-11,12306665820
2022-10-12,12163489380
2022-10-13,12409709470
2022-10-14,12005127560
2022-10-17,12518176470
2022-10-18,12523599820
2022-10-19,12227484910
2022-10-20,12177590090
2022-10-21,12353306630
2022-10-24,12256771000
2022-10-25,12665691590
2022-10-26,12480213020
2022-10-27,12462858300
2022-10-28,12471535660
2022-10-31,12533361850
2022-11-01,12517091800
2022-11-02,12136372630
2022-11-03,11940047360
2022-11-04,12094070500
2022-11-07,11892321880
2022-11-08,11915099950
2022-11-09,11863035790
2022-11-10,12603865400
2022-11-11,12498652410
2022-11-14,12134203290
2022-11-15,12433572210
2022-11-16,12398862770
2022-11-17,12313173840
2022-11-18,12454180940
2022-11-21,12609288750
2022-11-22,12672199610
2022-11-23,12731856460
2022-11-25,12813206710
2022-11-28,12496483070
2022-11-29,12771989250
2022-11-30,13051834110
2022-12-01,12960721830
2022-12-02,13003023960
2022-12-05,12624474130
2022-12-06,12433572210
2022-12-07,12395608760
2022-12-08,12604950070
2022-12-09,12582172000
2022-12-12,12613627430
2022-12-13,12846831480
2022-12-14,12666776260
2022-12-15,12444418910
2022-12-16,12169997400
2022-12-19,11973672130
2022-12-20,11909676600
2022-12-21,11987772840
2022-12-22,11948724720
2022-12-23,12073461770
2022-12-27,12095155170
2022-12-28,11916184620
2022-12-29,12250262980
2022-12-30,12135287960
2023-01-03,12016306240
2023-01-04,12241042000
2023-01-05,11906652560
2023-01-06,12376752000
2023-01-09,12269269680
2023-01-10,12310525520
2023-01-11,12841423040
2023-01-12,12846851440
2023-01-13,12805595600
2023-01-17,12782796320
2023-01-18,12513547680
2023-01-19,12435378720
2023-01-20,12450578240
2023-01-23,12471206160
2023-01-24,12814281040
2023-01-25,12948905360
2023-01-26,13011874800
2023-01-27,13207297200
2023-01-30,13004275040
2023-01-31,13376663280
2023-02-01,13435290000
2023-02-02,13713224080
2023-02-03,13217068320
2023-02-06,13293065920
2023-02-07,13425518880
2023-02-08,13455917920
2023-02-09,13255067120
2023-02-10,13334321760
2023-02-13,13374491920
2023-02-14,13272438000
2023-02-15,13187754960
2023-02-16,13033588400
2023-02-17,13033588400
2023-02-21,12816452400
2023-02-22,12763254080
2023-02-23,12818623760
2023-02-24,12640572240
2023-02-27,12466863440
2023-02-28,12459263680
2023-03-01,12155273280
2023-03-02,12376752000
2023-03-03,12608001840
