,CSCO
2018-07-17,197812480000
2018-07-18,197205120000
2018-07-19,198092800000
2018-07-20,196270720000
2018-07-23,196504320000
2018-07-24,198046080000
2018-07-25,201643519999
2018-07-26,203372160000
2018-07-27,198887040000
2018-07-30,192506050000
2018-07-31,193053850000
2018-08-01,191090900000
2018-08-02,194149450000
2018-08-03,195518950000
2018-08-06,197664500000
2018-08-07,198942700000
2018-08-08,200129600000
2018-08-09,199855700000
2018-08-10,199855700000
2018-08-13,199718750000
2018-08-14,200860000000
2018-08-15,200220900000
2018-08-16,206155399999
2018-08-17,209396550000
2018-08-20,210994300000
2018-08-21,208985700000
2018-08-22,209944350000
2018-08-23,210081300000
2018-08-24,211450800000
2018-08-27,212683350000
2018-08-28,214326750000
2018-08-29,216746200000
2018-08-30,215239750000
2018-08-31,218070050000
2018-09-04,217887450000
2018-09-05,215787550000
2018-09-06,215833200000
2018-09-07,214783250000
2018-09-10,214874550000
2018-09-11,214691950000
2018-09-12,214052850000
2018-09-13,215650600000
2018-09-14,216381000000
2018-09-17,215057150000
2018-09-18,216654900000
2018-09-19,215833200000
2018-09-20,217887450000
2018-09-21,221676400000
2018-09-24,221128600000
2018-09-25,221265550000
2018-09-26,220991649999
2018-09-27,220626450000
2018-09-28,222087250000
2018-10-01,223091550000
2018-10-02,223730650000
2018-10-03,224324100000
2018-10-04,220854700000
2018-10-05,219713450000
2018-10-08,216928800000
2018-10-09,216791850000
2018-10-10,208300950000
2018-10-11,201407800000
2018-10-12,208666150000
2018-10-15,203918550000
2018-10-16,209168300000
2018-10-17,209716100000
2018-10-18,207524900000
2018-10-19,206977100000
2018-10-22,208894400000
2018-10-23,207342300000
2018-10-24,201179550000
2018-10-25,207570550000
2018-10-26,202001250000
2018-10-29,195964800000
2018-10-30,199272600000
2018-10-31,204502500000
2018-11-01,204055500000
2018-11-02,203295600000
2018-11-05,206245800000
2018-11-06,207855000000
2018-11-07,214113000000
2018-11-08,216526800000
2018-11-09,210581700000
2018-11-12,203921400000
2018-11-13,201686400000
2018-11-14,198155100000
2018-11-15,209061900000
2018-11-16,207184500000
2018-11-19,204502500000
2018-11-20,198870300000
2018-11-21,200658300000
2018-11-23,199093800000
2018-11-26,203697900000
2018-11-27,206156400000
2018-11-28,211386300000
2018-11-29,211609800000
2018-11-30,213978900000
2018-12-03,217867800000
2018-12-04,211654500000
2018-12-06,216303300000
2018-12-07,207586800000
2018-12-10,209464200000
2018-12-11,210492300000
2018-12-12,211967400000
2018-12-13,212190900000
2018-12-14,204815400000
2018-12-17,197574000000
2018-12-18,196948200000
2018-12-19,192835800000
2018-12-20,189930300000
2018-12-21,187069500000
2018-12-24,180051600000
2018-12-26,189840900000
2018-12-27,191807700000
2018-12-28,191181900000
2018-12-31,193685100000
2019-01-02,191986500000
2019-01-03,183582900000
2019-01-04,191852400000
2019-01-07,193148700000
2019-01-08,194713200000
2019-01-09,193640400000
2019-01-10,193282800000
2019-01-11,194400300000
2019-01-14,193148700000
2019-01-15,196769400000
2019-01-16,196501200000
2019-01-17,197618700000
2019-01-18,201284100000
2019-01-22,200166600000
2019-01-23,203206200000
2019-01-24,203876700000
2019-01-25,206201100000
2019-01-28,199927500000
2019-01-29,200845200000
2019-01-30,204122700000
2019-01-31,206657300000
2019-02-01,206875800000
2019-02-04,206919500000
2019-02-05,206526200000
2019-02-06,207487600000
2019-02-07,204079000000
2019-02-08,206220300000
2019-02-11,207924600000
2019-02-12,209279300000
2019-02-13,207575000000
2019-02-14,211508000000
2019-02-15,216009100000
2019-02-19,216970500000
2019-02-20,216883100000
2019-02-21,215921700000
2019-02-22,218980700000
2019-02-25,221952300000
2019-02-26,223656600000
2019-02-27,225448300000
2019-02-28,226234900000
2019-03-01,224661700000
2019-03-04,223569200000
2019-03-05,224181000000
2019-03-06,225797900000
2019-03-07,224137300000
2019-03-08,223175900000
2019-03-11,226890400000
2019-03-12,227895500000
2019-03-13,229818300000
2019-03-14,230473800000
2019-03-15,232484000000
2019-03-18,233838700000
2019-03-19,232964700000
2019-03-20,232746200000
2019-03-21,235717800000
2019-03-22,230473800000
2019-03-25,230430100000
2019-03-26,232615100000
2019-03-27,232221800000
2019-03-28,233183200000
2019-03-29,235936300000
2019-04-01,240262600000
2019-04-02,241617300000
2019-04-03,243103100000
2019-04-04,240961800000
2019-04-05,241267700000
2019-04-08,242491300000
2019-04-09,241136600000
2019-04-10,243933400000
2019-04-11,242972000000
2019-04-12,245987300000
2019-04-15,247167200000
2019-04-16,248871500000
2019-04-17,246074700000
2019-04-18,246468000000
2019-04-22,246205800000
2019-04-23,247735300000
2019-04-24,248565600000
2019-04-25,246162100000
2019-04-26,244195600000
2019-04-29,239787360000
2019-04-30,239018400000
2019-05-01,237437760000
2019-05-02,234703680000
2019-05-03,234703680000
2019-05-06,233208480000
2019-05-07,228338400000
2019-05-08,228423840000
2019-05-09,226074240000
2019-05-10,227953920000
2019-05-13,219153600000
2019-05-14,222229440000
2019-05-15,224023680000
2019-05-16,238932960000
2019-05-17,240727200000
2019-05-20,239274720000
2019-05-21,241453440000
2019-05-22,237907680000
2019-05-23,231499680000
2019-05-24,232268640000
2019-05-28,230388960000
2019-05-29,227184960000
2019-05-30,228851040000
2019-05-31,222272160000
2019-06-03,221204160000
2019-06-04,227398560000
2019-06-05,233892000000
2019-06-06,235387200000
2019-06-07,238932960000
2019-06-10,241026240000
2019-06-11,243973920000
2019-06-12,238633920000
2019-06-13,239958240000
2019-06-14,233892000000
2019-06-17,236668800000
2019-06-18,239445600000
2019-06-19,239787360000
2019-06-20,245255520000
2019-06-21,243632160000
2019-06-24,244272960000
2019-06-25,239573760000
2019-06-26,241795200000
2019-06-27,238078560000
2019-06-28,233806560000
2019-07-01,233849280000
2019-07-02,238420320000
2019-07-03,241282560000
2019-07-05,241795200000
2019-07-08,240043680000
2019-07-09,240684480000
2019-07-10,244059360000
2019-07-11,244785600000
2019-07-12,247562400000
2019-07-15,247989600000
2019-07-16,246152640000
2019-07-17,244401120000
2019-07-18,246665280000
2019-07-19,245041920000
2019-07-22,246622560000
2019-07-23,246537120000
2019-07-24,244486560000
2019-07-25,241880640000
2019-07-26,241496160000
2019-07-29,241724780000
2019-07-30,239771620000
2019-07-31,235228400000
2019-08-01,235185940000
2019-08-02,226099500000
2019-08-05,218117020000
2019-08-06,223339600000
2019-08-07,222235640000
2019-08-08,225717360000
2019-08-09,222617780000
2019-08-12,218838840000
2019-08-13,223849120000
2019-08-14,214890060000
2019-08-15,196377500000
2019-08-16,199392160000
2019-08-19,205931000000
2019-08-20,203510780000
2019-08-21,207077420000
2019-08-22,204572280000
2019-08-23,197906060000
2019-08-26,199986600000
2019-08-27,198670340000
2019-08-28,199010020000
2019-08-29,200708420000
2019-08-30,198755260000
2019-09-03,197439000000
2019-09-04,200920720000
2019-09-05,205591320000
2019-09-06,207374640000
2019-09-09,206270680000
2019-09-10,208945660000
2019-09-11,212427380000
2019-09-12,212002780000
2019-09-13,212427380000
2019-09-16,212130160000
2019-09-17,209794860000
2019-09-18,209497640000
2019-09-19,208860740000
2019-09-20,210601600000
2019-09-23,209837320000
2019-09-24,208563520000
2019-09-25,210644060000
2019-09-26,207332180000
2019-09-27,207374640000
2019-09-30,209794860000
2019-10-01,202704040000
2019-10-02,197693760000
2019-10-03,199816760000
2019-10-04,201769920000
2019-10-07,202831420000
2019-10-08,196971940000
2019-10-09,198882640000
2019-10-10,195952900000
2019-10-11,197693760000
2019-10-14,195528300000
2019-10-15,196844560000
2019-10-16,198670340000
2019-10-17,199689380000
2019-10-18,198330660000
2019-10-21,201217940000
2019-10-22,201897300000
2019-10-23,199774300000
2019-10-24,197056860000
2019-10-25,199137400000
2019-10-28,200095140000
2019-10-29,200392080000
2019-10-30,201749520000
2019-10-31,201537420000
2019-11-01,199501260000
2019-11-04,201410160000
2019-11-05,202597920000
2019-11-06,204761340000
2019-11-07,205397640000
2019-11-08,207136860000
2019-11-11,204040200000
2019-11-12,205185540000
2019-11-13,205567320000
2019-11-14,190508220000
2019-11-15,191271780000
2019-11-18,191526300000
2019-11-19,192883740000
2019-11-20,191229360000
2019-11-21,190211280000
2019-11-22,190253700000
2019-11-25,192798900000
2019-11-26,192205020000
2019-11-27,191908080000
2019-11-29,192205020000
2019-12-02,189617400000
2019-12-03,187835760000
2019-12-04,186181380000
2019-12-05,184611840000
2019-12-06,185969280000
2019-12-09,186223800000
2019-12-10,187072200000
2019-12-11,187835760000
2019-12-12,193732140000
2019-12-13,192162600000
2019-12-16,195047160000
2019-12-17,196998480000
2019-12-18,197846880000
2019-12-19,203106960000
2019-12-20,201282900000
2019-12-23,204040200000
2019-12-24,202682760000
2019-12-26,202979700000
2019-12-27,202640340000
2019-12-30,201876780000
2019-12-31,203446320000
2020-01-02,205397640000
2020-01-03,202046460000
2020-01-06,202767600000
2020-01-07,201452580000
2020-01-08,201579840000
2020-01-09,200731440000
2020-01-10,199925460000
2020-01-13,203488740000
2020-01-14,202725180000
2020-01-15,203658420000
2020-01-16,208070100000
2020-01-17,207942840000
2020-01-21,207009600000
2020-01-22,208112520000
2020-01-23,207858000000
2020-01-24,207221700000
2020-01-27,200798100000
2020-01-28,202067100000
2020-01-29,199021500000
2020-01-30,199825200000
2020-01-31,194453100000
2020-02-03,196821900000
2020-02-04,201432600000
2020-02-05,204943500000
2020-02-06,205958700000
2020-02-07,202913100000
2020-02-10,206720100000
2020-02-11,207819900000
2020-02-12,211203900000
2020-02-13,200163600000
2020-02-14,198683100000
2020-02-18,197075700000
2020-02-19,195806700000
2020-02-20,198175500000
2020-02-21,195849000000
2020-02-24,186120000000
2020-02-25,180790200000
2020-02-26,178336800000
2020-02-27,169369200000
2020-02-28,168903900000
2020-03-02,174149100000
2020-03-03,169369200000
2020-03-04,175079700000
2020-03-05,167381100000
2020-03-06,167846400000
2020-03-09,160570800000
2020-03-10,169538400000
2020-03-11,156721500000
2020-03-12,140436000000
2020-03-13,159217200000
2020-03-16,142593300000
2020-03-17,150165000000
2020-03-18,157017600000
2020-03-19,159513300000
2020-03-20,150588000000
2020-03-23,146358000000
2020-03-24,163278000000
2020-03-25,159344100000
2020-03-26,171653400000
2020-03-27,164208600000
2020-03-30,170553600000
2020-03-31,166281300000
2020-04-01,162135900000
2020-04-02,168354000000
2020-04-03,165223800000
2020-04-06,175248900000
2020-04-07,171907200000
2020-04-08,176560200000
2020-04-09,174276000000
2020-04-13,174360600000
2020-04-14,180959400000
2020-04-15,175629600000
2020-04-16,175545000000
2020-04-17,179690400000
2020-04-20,179944200000
2020-04-21,171526500000
2020-04-22,176644800000
2020-04-23,176052600000
2020-04-24,179859600000
2020-04-27,182014620000
2020-04-28,179605230000
2020-04-29,183198180000
2020-04-30,179140260000
2020-05-01,172968840000
2020-05-04,174786450000
2020-05-05,175251420000
2020-05-06,173941050000
2020-05-07,174870990000
2020-05-08,181718730000
2020-05-11,183113640000
2020-05-12,182690940000
2020-05-13,177322650000
2020-05-14,185353950000
2020-05-15,187129290000
2020-05-18,190468620000
2020-05-19,188566470000
2020-05-20,192074880000
2020-05-21,188693280000
2020-05-22,189792300000
2020-05-26,189538680000
2020-05-27,194272920000
2020-05-28,192751200000
2020-05-29,202135140000
2020-06-01,195710100000
2020-06-02,198204030000
2020-06-03,198415380000
2020-06-04,198077220000
2020-06-05,202177410000
2020-06-08,203445510000
2020-06-09,203107350000
2020-06-10,200444340000
2020-06-11,184593090000
2020-06-12,190510890000
2020-06-15,191694450000
2020-06-16,196470960000
2020-06-17,195160590000
2020-06-18,193723410000
2020-06-19,191567640000
2020-06-22,190891320000
2020-06-23,192201690000
2020-06-24,189158250000
2020-06-25,191144940000
2020-06-26,195752370000
2020-06-29,195076050000
2020-06-30,197147280000
2020-07-01,194695620000
2020-07-02,192878010000
2020-07-06,196217340000
2020-07-07,192878010000
2020-07-08,193638870000
2020-07-09,197400900000
2020-07-10,197231820000
2020-07-13,194146110000
2020-07-14,195541020000
2020-07-15,196132800000
2020-07-16,193512060000
2020-07-17,197612250000
2020-07-20,198542190000
2020-07-21,198753540000
2020-07-22,198246300000
2020-07-23,200402070000
2020-07-24,196132800000
2020-07-27,199613700000
2020-07-28,195764400000
2020-07-29,197583300000
2020-07-30,196441200000
2020-07-31,199233000000
2020-08-03,199486800000
2020-08-04,201644100000
2020-08-05,200205900000
2020-08-06,202067100000
2020-08-07,200628900000
2020-08-10,201897900000
2020-08-11,199613700000
2020-08-12,203463000000
2020-08-13,180705600000
2020-08-14,179775000000
2020-08-17,178040700000
2020-08-18,177575400000
2020-08-19,177110100000
2020-08-20,178971300000
2020-08-21,178717500000
2020-08-24,178421400000
2020-08-25,177490800000
2020-08-26,178717500000
2020-08-27,178886700000
2020-08-28,178506000000
2020-08-31,178590600000
2020-09-01,177786900000
2020-09-02,179436600000
2020-09-03,173218500000
2020-09-04,172668600000
2020-09-08,169200000000
2020-09-09,169749900000
2020-09-10,167381100000
2020-09-11,168692400000
2020-09-14,170765100000
2020-09-15,171738000000
2020-09-16,170976600000
2020-09-17,170765100000
2020-09-18,168396300000
2020-09-21,165139200000
2020-09-22,166323600000
2020-09-23,161924400000
2020-09-24,160105500000
2020-09-25,162643500000
2020-09-28,165519900000
2020-09-29,165223800000
2020-09-30,166619700000
2020-10-01,164124000000
2020-10-02,161882100000
2020-10-05,163151100000
2020-10-06,163151100000
2020-10-07,166662000000
2020-10-08,168311700000
2020-10-09,168565500000
2020-10-12,170722800000
2020-10-13,168396300000
2020-10-14,168734700000
2020-10-15,169073100000
2020-10-16,169876800000
2020-10-19,166239000000
2020-10-20,165816000000
2020-10-21,165223800000
2020-10-22,164208600000
2020-10-23,164208600000
2020-10-26,159080410000
2020-10-27,155702010000
2020-10-28,150803330000
2020-10-29,150718870000
2020-10-30,151605700000
2020-11-02,151605700000
2020-11-03,154899640000
2020-11-04,154435110000
2020-11-05,157222290000
2020-11-06,158489190000
2020-11-09,161318600000
2020-11-10,163514560000
2020-11-11,166090590000
2020-11-12,163303410000
2020-11-13,174832200000
2020-11-16,179646420000
2020-11-17,176859240000
2020-11-18,174494360000
2020-11-19,173860910000
2020-11-20,173016310000
2020-11-23,175845720000
2020-11-24,179942030000
2020-11-25,179477500000
2020-11-27,180322100000
2020-11-30,181673460000
2020-12-01,183869420000
2020-12-02,185347470000
2020-12-03,186276530000
2020-12-04,187416740000
2020-12-07,187290050000
2020-12-08,187374510000
2020-12-09,188725870000
2020-12-10,187163360000
2020-12-11,187163360000
2020-12-14,186825520000
2020-12-15,188852560000
2020-12-16,188852560000
2020-12-17,189274860000
2020-12-18,191893120000
2020-12-21,189528240000
2020-12-22,188725870000
2020-12-23,187416740000
2020-12-24,188092420000
2020-12-28,189697160000
2020-12-29,188514720000
2020-12-30,187839040000
2020-12-31,188979250000
2021-01-04,185643080000
2021-01-05,185727540000
2021-01-06,187501200000
2021-01-07,189866080000
2021-01-08,190288380000
2021-01-11,191555280000
2021-01-12,193371170000
2021-01-13,191555280000
2021-01-14,190668450000
2021-01-15,191850890000
2021-01-19,190837370000
2021-01-20,191470820000
2021-01-21,190499530000
2021-01-22,189063710000
2021-01-25,189981570000
2021-01-26,190951940000
2021-01-27,192808300000
2021-01-28,191289460000
2021-01-29,188083020000
2021-02-01,191542600000
2021-02-02,193356770000
2021-02-03,193103630000
2021-02-04,199347750000
2021-02-05,202849520000
2021-02-08,206477860000
2021-02-09,204621500000
2021-02-10,199305560000
2021-02-11,200740020000
2021-02-12,199516510000
2021-02-16,196225690000
2021-02-17,195128750000
2021-02-18,195508460000
2021-02-19,192723920000
2021-02-22,191669170000
2021-02-23,192006690000
2021-02-24,192977060000
2021-02-25,192048880000
2021-02-26,189306530000
2021-03-01,193736480000
2021-03-02,192048880000
2021-03-03,190403470000
2021-03-04,187998640000
2021-03-05,195128750000
2021-03-08,200444690000
2021-03-09,202047910000
2021-03-10,203735510000
2021-03-11,205887200000
2021-03-12,205971580000
2021-03-15,208460790000
2021-03-16,209557730000
2021-03-17,208502980000
2021-03-18,205887200000
2021-03-19,206646620000
2021-03-22,212215700000
2021-03-23,210992190000
2021-03-24,209473350000
2021-03-25,213101690000
2021-03-26,221792830000
2021-03-29,221581880000
2021-03-30,218417630000
2021-03-31,218164490000
2021-04-01,219303620000
2021-04-05,221117790000
2021-04-06,219514570000
2021-04-07,218417630000
2021-04-08,219008290000
2021-04-09,219767710000
2021-04-12,217573830000
2021-04-13,217953540000
2021-04-14,216730030000
2021-04-15,217869160000
2021-04-16,222763200000
2021-04-19,222974150000
2021-04-20,218502010000
2021-04-21,219092670000
2021-04-22,217278500000
2021-04-23,219008290000
2021-04-26,217869160000
2021-04-27,216730030000
2021-04-28,215633090000
2021-04-29,217109740000
2021-04-30,214789290000
2021-05-03,215732720000
2021-05-04,213793360000
2021-05-05,215564080000
2021-05-06,221087040000
2021-05-07,225260880000
2021-05-10,224122560000
2021-05-11,222731280000
2021-05-12,217545600000
2021-05-13,221297840000
2021-05-14,223026400000
2021-05-17,223195040000
2021-05-18,223152880000
2021-05-19,221213520000
2021-05-20,222815600000
2021-05-21,221044880000
2021-05-24,225092240000
2021-05-25,224754960000
2021-05-26,223068560000
2021-05-27,223110720000
2021-05-28,223026400000
2021-06-01,221845920000
2021-06-02,223279360000
2021-06-03,224839280000
2021-06-04,227959120000
2021-06-07,227326720000
2021-06-08,228212080000
2021-06-09,227748320000
2021-06-10,232006480000
2021-06-11,230910320000
2021-06-14,228380720000
2021-06-15,226778640000
2021-06-16,225429520000
2021-06-17,223996080000
2021-06-18,219527120000
2021-06-21,224206880000
2021-06-22,224544160000
2021-06-23,222436160000
2021-06-24,222520480000
2021-06-25,223700960000
2021-06-28,223279360000
2021-06-29,223068560000
2021-06-30,223448000000
2021-07-01,225303040000
2021-07-02,225724640000
2021-07-06,223363680000
2021-07-07,224544160000
2021-07-08,224544160000
2021-07-09,226567840000
2021-07-12,224417680000
2021-07-13,224797120000
2021-07-14,228043440000
2021-07-15,226188400000
2021-07-16,226399200000
2021-07-19,223700960000
2021-07-20,225893280000
2021-07-21,227158080000
2021-07-22,229940640000
2021-07-23,232849680000
2021-07-26,233861520000
2021-07-27,233060480000
2021-07-28,230910320000
2021-07-29,232175120000
2021-07-30,233439920000
2021-08-02,233888100000
2021-08-03,237262500000
2021-08-04,234900420000
2021-08-05,235195680000
2021-08-06,234478620000
2021-08-09,233972460000
2021-08-10,234562980000
2021-08-11,235617480000
2021-08-12,237853020000
2021-08-13,238190460000
2021-08-16,237389040000
2021-08-17,236250180000
2021-08-18,232622700000
2021-08-19,241564860000
2021-08-20,245571960000
2021-08-23,246921720000
2021-08-24,250211760000
2021-08-25,250338300000
2021-08-26,249705600000
2021-08-27,248946360000
2021-08-30,249410340000
2021-08-31,248946360000
2021-09-01,249030720000
2021-09-02,251097540000
2021-09-03,250633560000
2021-09-07,248355840000
2021-09-08,247512240000
2021-09-09,247174800000
2021-09-10,244180020000
2021-09-13,245065800000
2021-09-14,244095660000
2021-09-15,242788080000
2021-09-16,241817940000
2021-09-17,239793300000
2021-09-20,235744020000
2021-09-21,233086680000
2021-09-22,234183360000
2021-09-23,239118420000
2021-09-24,239287140000
2021-09-27,237135960000
2021-09-28,234183360000
2021-09-29,234014640000
2021-09-30,229585740000
2021-10-01,232580520000
2021-10-04,228742140000
2021-10-05,230682420000
2021-10-06,227518920000
2021-10-07,232074360000
2021-10-08,232327440000
2021-10-11,231694740000
2021-10-12,228953040000
2021-10-13,230387160000
2021-10-14,234731700000
2021-10-15,233044500000
2021-10-18,232791420000
2021-10-19,235111320000
2021-10-20,237051600000
2021-10-21,234900420000
2021-10-22,232453980000
2021-10-25,232580520000
2021-10-26,235406580000
2021-10-27,236967240000
2021-10-28,237220320000
2021-10-29,236081460000
2021-11-01,234666300000
2021-11-02,241024460000
2021-11-03,241149950000
2021-11-04,238932960000
2021-11-05,238723810000
2021-11-08,238431000000
2021-11-09,240271520000
2021-11-10,241651910000
2021-11-11,237427080000
2021-11-12,237678060000
2021-11-15,239560410000
2021-11-16,238431000000
2021-11-17,237427080000
2021-11-18,224334290000
2021-11-19,222744750000
2021-11-22,228391800000
2021-11-23,231319900000
2021-11-24,232323820000
2021-11-26,228684610000
2021-11-29,233244080000
2021-11-30,229395720000
2021-12-01,230190490000
2021-12-02,234875450000
2021-12-03,235210090000
2021-12-06,238263680000
2021-12-07,242948640000
2021-12-08,238514660000
2021-12-09,240731650000
2021-12-10,247842750000
2021-12-13,245165630000
2021-12-14,241651910000
2021-12-15,250687190000
2021-12-16,252276730000
2021-12-17,252904180000
2021-12-20,252485880000
2021-12-21,255288490000
2021-12-22,257379990000
2021-12-23,260517240000
2021-12-27,265285860000
2021-12-28,265745990000
2021-12-29,267544680000
2021-12-30,266122460000
2021-12-31,265076710000
2022-01-03,264198280000
2022-01-04,256208750000
2022-01-05,252151240000
2022-01-06,254828360000
2022-01-07,255706790000
2022-01-10,258593060000
2022-01-11,260893710000
2022-01-12,259847960000
2022-01-13,257254500000
2022-01-14,256668880000
2022-01-18,249850590000
2022-01-19,246378700000
2022-01-20,242948640000
2022-01-21,237092440000
2022-01-24,238012700000
2022-01-25,234708130000
2022-01-26,231445390000
2022-01-27,228475460000
2022-01-28,232616630000
2022-01-31,231141840000
2022-02-01,229896240000
2022-02-02,233217840000
2022-02-03,229190400000
2022-02-04,228982800000
2022-02-07,229065840000
2022-02-08,229771680000
2022-02-09,233716080000
2022-02-10,227820240000
2022-02-11,223792800000
2022-02-14,220803360000
2022-02-15,225329040000
2022-02-16,225246000000
2022-02-17,231557040000
2022-02-18,237535920000
2022-02-22,233757600000
2022-02-23,226034880000
2022-02-24,227238960000
2022-02-25,232678080000
2022-02-28,231557040000
2022-03-01,226782240000
2022-03-02,233134800000
2022-03-03,232802640000
2022-03-04,234629520000
2022-03-07,230809680000
2022-03-08,225868800000
2022-03-09,232179840000
2022-03-10,227155920000
2022-03-11,227072880000
2022-03-14,225453600000
2022-03-15,230851200000
2022-03-16,231723120000
2022-03-17,233217840000
2022-03-18,232387440000
2022-03-21,232512000000
2022-03-22,233217840000
2022-03-23,226200960000
2022-03-24,226284000000
2022-03-25,228235440000
2022-03-28,228941280000
2022-03-29,231141840000
2022-03-30,232719600000
2022-03-31,231515520000
2022-04-01,231100320000
2022-04-04,231972240000
2022-04-05,228027840000
2022-04-06,225744240000
2022-04-07,226823760000
2022-04-08,225370560000
2022-04-11,219557760000
2022-04-12,215156640000
2022-04-13,216526800000
2022-04-14,212457840000
2022-04-18,212208720000
2022-04-19,215198160000
2022-04-20,220139040000
2022-04-21,219142560000
2022-04-22,213246720000
2022-04-25,215654880000
2022-04-26,211336800000
2022-04-27,204735120000
2022-04-28,210215760000
2022-04-29,203364960000
2022-05-02,205822080000
2022-05-03,206069760000
2022-05-04,212922240000
2022-05-05,204790080000
2022-05-06,203634240000
2022-05-09,202106880000
2022-05-10,204542400000
2022-05-11,200827200000
2022-05-12,199341120000
2022-05-13,204583680000
2022-05-16,202272000000
2022-05-17,208876800000
2022-05-18,199630080000
2022-05-19,172220160000
2022-05-20,177256320000
2022-05-23,178948800000
2022-05-24,180682560000
2022-05-25,181632000000
2022-05-26,185718720000
2022-05-27,188319360000
2022-05-31,185966400000
2022-06-01,186709440000
2022-06-02,189021120000
2022-06-03,186792000000
2022-06-06,187122240000
2022-06-07,188112960000
2022-06-08,185429760000
2022-06-09,182705280000
2022-06-10,179526720000
2022-06-13,178494720000
2022-06-14,177132480000
2022-06-15,180806400000
2022-06-16,178824960000
2022-06-17,179113920000
2022-06-21,182209920000
2022-06-22,179856960000
2022-06-23,177215040000
2022-06-24,182044800000
2022-06-27,180682560000
2022-06-28,177751680000
2022-06-29,177008640000
2022-06-30,176017920000
2022-07-01,175852800000
2022-07-05,173210880000
2022-07-06,176224320000
2022-07-07,178412160000
2022-07-08,179113920000
2022-07-11,178536000000
2022-07-12,176926080000
2022-07-13,176265600000
2022-07-14,174738240000
2022-07-15,177792960000
2022-07-18,175852800000
2022-07-19,181755840000
2022-07-20,182168640000
2022-07-21,184026240000
2022-07-22,183530880000
2022-07-25,183035520000
2022-07-26,180930240000
2022-07-27,184273920000
2022-07-28,188319360000
2022-07-29,187287360000
2022-08-01,186010240000
2022-08-02,184531360000
2022-08-03,187776680000
2022-08-04,186421040000
2022-08-05,184901080000
2022-08-08,184942160000
2022-08-09,184531360000
2022-08-10,189050160000
2022-08-11,188557200000
2022-08-12,191473880000
2022-08-15,191391720000
2022-08-16,192131160000
2022-08-17,191679280000
2022-08-18,202811960000
2022-08-19,200059600000
2022-08-22,195992680000
2022-08-23,194760280000
2022-08-24,193363560000
2022-08-25,194185160000
2022-08-26,188516120000
2022-08-29,187776680000
2022-08-30,185845920000
2022-08-31,183709760000
2022-09-01,186051320000
2022-09-02,183175720000
2022-09-06,182682760000
2022-09-07,184942160000
2022-09-08,186379960000
2022-09-09,188023160000
2022-09-12,190611200000
2022-09-13,181203880000
2022-09-14,180587680000
2022-09-15,177835320000
2022-09-16,177876400000
2022-09-19,177876400000
2022-09-20,174918640000
2022-09-21,170851720000
2022-09-22,169044200000
2022-09-23,167031280000
2022-09-26,166702640000
2022-09-27,166456160000
2022-09-28,169824720000
2022-09-29,166661560000
2022-09-30,164320000000
2022-10-03,169619320000
2022-10-04,171796560000
2022-10-05,172494920000
2022-10-06,170564160000
2022-10-07,165429160000
2022-10-10,163868120000
2022-10-11,162594640000
2022-10-12,161321160000
2022-10-13,166825880000
2022-10-14,165141600000
2022-10-17,169660400000
2022-10-18,171673320000
2022-10-19,172043040000
2022-10-20,171344680000
2022-10-21,175822400000
2022-10-24,178862320000
2022-10-25,182230880000
2022-10-26,182313040000
2022-10-27,182477360000
2022-10-28,187489120000
2022-10-31,186399290000
2022-11-01,186522380000
2022-11-02,182870710000
2022-11-03,179916550000
2022-11-04,182665560000
2022-11-07,182788650000
2022-11-08,183034830000
2022-11-09,180162730000
2022-11-10,187342980000
2022-11-11,183773370000
2022-11-14,183568220000
2022-11-15,184224700000
2022-11-16,182132170000
2022-11-17,191158770000
2022-11-18,196082370000
2022-11-21,195384860000
2022-11-22,198503140000
2022-11-23,199282710000
2022-11-25,198585200000
2022-11-28,197272240000
2022-11-29,198092840000
2022-11-30,204001160000
2022-12-01,205026910000
2022-12-02,203919100000
2022-12-05,202400990000
2022-12-06,199364770000
2022-12-07,197682540000
2022-12-08,201005970000
2022-12-09,198831380000
2022-12-12,202277900000
2022-12-13,203672920000
2022-12-14,202277900000
2022-12-15,197559450000
2022-12-16,196164430000
2022-12-19,194482200000
2022-12-20,194359110000
2022-12-21,195548980000
2022-12-22,194153960000
2022-12-23,194810440000
2022-12-27,195015590000
2022-12-28,193128210000
2022-12-29,194892500000
2022-12-30,195466920000
2023-01-03,196697820000
2023-01-04,195097650000
2023-01-05,192348640000
2023-01-06,198256960000
2023-01-09,199323740000
2023-01-10,200267430000
2023-01-11,201908630000
2023-01-12,201047000000
2023-01-13,200554640000
2023-01-17,197272240000
2023-01-18,192430700000
2023-01-19,190625380000
2023-01-20,191938340000
2023-01-23,194892500000
2023-01-24,196164430000
2023-01-25,196861940000
2023-01-26,198339020000
2023-01-27,199036530000
2023-01-30,197171580000
2023-01-31,199011630000
2023-02-01,198602730000
2023-02-02,201669480000
2023-02-03,198848070000
2023-02-06,194513730000
2023-02-07,195617760000
2023-02-08,192019440000
2023-02-09,191078970000
2023-02-10,193246140000
2023-02-13,195699540000
2023-02-14,195045300000
2023-02-15,198112050000
2023-02-16,208498110000
2023-02-17,207598530000
2023-02-21,203182410000
2023-02-22,201628590000
2023-02-23,201219690000
2023-02-24,198234720000
2023-02-27,199256970000
2023-02-28,197989380000
2023-03-01,197662260000
2023-03-02,198439170000
2023-03-03,201505920000
