,CCL
2018-07-17,41364540000
2018-07-18,42028180000
2018-07-19,41555160000
2018-07-20,41046840000
2018-07-23,41053900000
2018-07-24,40771500000
2018-07-25,40785620000
2018-07-26,40715020000
2018-07-27,41103320000
2018-07-30,41463380000
2018-07-31,41823440000
2018-08-01,41385720000
2018-08-02,41548100000
2018-08-03,41689300000
2018-08-06,41237460000
2018-08-07,41435140000
2018-08-08,41371600000
2018-08-09,41894040000
2018-08-10,42077600000
2018-08-13,41646940000
2018-08-14,41879920000
2018-08-15,41795200000
2018-08-16,42239980000
2018-08-17,42769480000
2018-08-20,42889500000
2018-08-21,43383700000
2018-08-22,43680220000
2018-08-23,43066000000
2018-08-24,43228380000
2018-08-27,43560200000
2018-08-28,43588440000
2018-08-29,43990860000
2018-08-30,43475480000
2018-08-31,42920020000
2018-09-04,42717600000
2018-09-05,42543100000
2018-09-06,43094520000
2018-09-07,43317880000
2018-09-10,43269020000
2018-09-11,43178280000
2018-09-12,43645940000
2018-09-13,43764600000
2018-09-14,44637100000
2018-09-17,45244359999
2018-09-18,45837660000
2018-09-19,46214579999
2018-09-20,46724120000
2018-09-21,46884660000
2018-09-24,46633380000
2018-09-25,46486799999
2018-09-26,46752040000
2018-09-27,44490520000
2018-09-28,44511460000
2018-10-01,44357900000
2018-10-02,44057760000
2018-10-03,43708760000
2018-10-04,43059620000
2018-10-05,42284840000
2018-10-08,42640820000
2018-10-09,42242960000
2018-10-10,41223880000
2018-10-11,40379300000
2018-10-12,40651520000
2018-10-15,40288560000
2018-10-16,41244820000
2018-10-17,41182000000
2018-10-18,40162920000
2018-10-19,39946540000
2018-10-22,39423040000
2018-10-23,39946540000
2018-10-24,38215500000
2018-10-25,38983300000
2018-10-26,37880460000
2018-10-29,37740860000
2018-10-30,37789720000
2018-10-31,39115920000
2018-11-01,40309500000
2018-11-02,39834860000
2018-11-05,39688280000
2018-11-06,39960500000
2018-11-07,40951660000
2018-11-08,40567760000
2018-11-09,40860920000
2018-11-12,40323460000
2018-11-13,41112200000
2018-11-14,41349520000
2018-11-15,41775300000
2018-11-16,41852080000
2018-11-19,41216900000
2018-11-20,41796240000
2018-11-21,41907920000
2018-11-23,42403500000
2018-11-26,42857200000
2018-11-27,42263900000
2018-11-28,43234120000
2018-11-29,42389540000
2018-11-30,41780970000
2018-12-03,42328440000
2018-12-04,40401900000
2018-12-06,40817700000
2018-12-07,39313890000
2018-12-10,39050550000
2018-12-11,38856510000
2018-12-12,39168360000
2018-12-13,39216870000
2018-12-14,39036690000
2018-12-17,39043620000
2018-12-18,38953530000
2018-12-19,38121930000
2018-12-20,34504470000
2018-12-21,33166980000
2018-12-24,32023530000
2018-12-26,32917500000
2018-12-27,33354090000
2018-12-28,33735240000
2018-12-31,34164899999
2019-01-02,34546050000
2019-01-03,32827410000
2019-01-04,34684650000
2019-01-07,35093520000
2019-01-08,35966700000
2019-01-09,36029070000
2019-01-10,36236970000
2019-01-11,36313200000
2019-01-14,36174600000
2019-01-15,36673560000
2019-01-16,36541890000
2019-01-17,37103220000
2019-01-18,38031840000
2019-01-22,37782360000
2019-01-23,37609110000
2019-01-24,38128860000
2019-01-25,38468430000
2019-01-28,39085200000
2019-01-29,38988180000
2019-01-30,39798990000
2019-01-31,39902940000
2019-02-01,39993030000
2019-02-04,40318740000
2019-02-05,40582080000
2019-02-06,40408830000
2019-02-07,39473280000
2019-02-08,39244590000
2019-02-11,39376260000
2019-02-12,39203010000
2019-02-13,39535650000
2019-02-14,39570300000
2019-02-15,39674250000
2019-02-19,40401900000
2019-02-20,40783050000
2019-02-21,40381110000
2019-02-22,40762260000
2019-02-25,40589010000
2019-02-26,40367250000
2019-02-27,39972240000
2019-02-28,39912160000
2019-03-01,39967440000
2019-03-04,39082960000
2019-03-05,39463010000
2019-03-06,38799650000
2019-03-07,38267580000
2019-03-08,37984270000
2019-03-11,38302130000
2019-03-12,38184660000
2019-03-13,38758190000
2019-03-14,38993130000
2019-03-15,39117510000
2019-03-18,39628850000
2019-03-19,39469920000
2019-03-20,39062230000
2019-03-21,39566660000
2019-03-22,38986220000
2019-03-25,39145150000
2019-03-26,35731610000
2019-03-27,35006060000
2019-03-28,34784940000
2019-03-29,35047520000
2019-04-01,36063290000
2019-04-02,36187670000
2019-04-03,36754290000
2019-04-04,36692100000
2019-04-05,36671370000
2019-04-08,36284410000
2019-04-09,35862900000
2019-04-10,36118570000
2019-04-11,36256770000
2019-04-12,37016870000
2019-04-15,37134340000
2019-04-16,37866800000
2019-04-17,37687140000
2019-04-18,37058330000
2019-04-22,36671370000
2019-04-23,37141250000
2019-04-24,37127430000
2019-04-25,37196530000
2019-04-26,37604220000
2019-04-29,37611130000
2019-04-30,37908260000
2019-05-01,38571620000
2019-05-02,37542030000
2019-05-03,38129380000
2019-05-06,37901350000
2019-05-07,37092880000
2019-05-08,37327820000
2019-05-09,37272540000
2019-05-10,37548940000
2019-05-13,36470980000
2019-05-14,37189620000
2019-05-15,37168890000
2019-05-16,37265630000
2019-05-17,37092880000
2019-05-20,36194580000
2019-05-21,36388060000
2019-05-22,36367330000
2019-05-23,35669420000
2019-05-24,35662510000
2019-05-28,35413750000
2019-05-29,35655600000
2019-05-30,35621050000
2019-05-31,35269910000
2019-06-03,35221680000
2019-06-04,36020920000
2019-06-05,35063210000
2019-06-06,35249240000
2019-06-07,35986470000
2019-06-10,36641020000
2019-06-11,36634130000
2019-06-12,36785710000
2019-06-13,36413650000
2019-06-14,36599680000
2019-06-17,36020920000
2019-06-18,36089820000
2019-06-19,36406760000
2019-06-20,33623199999
2019-06-21,32128070000
2019-06-24,31694000000
2019-06-25,31315050000
2019-06-26,31266820000
2019-06-27,31638880000
2019-06-28,32072949999
2019-07-01,31893810000
2019-07-02,32059170000
2019-07-03,31818020000
2019-07-05,32320989999
2019-07-08,31983380000
2019-07-09,31638880000
2019-07-10,31356390000
2019-07-11,31576870000
2019-07-12,31873140000
2019-07-15,32348550000
2019-07-16,32004050000
2019-07-17,31445960000
2019-07-18,31342610000
2019-07-19,31067010000
2019-07-22,31073900000
2019-07-23,31831800000
2019-07-24,32465680000
2019-07-25,32121180000
2019-07-26,32569030000
2019-07-29,32624150000
2019-07-30,32644820000
2019-07-31,32541469999
2019-08-01,32148739999
2019-08-02,31666440000
2019-08-05,31149690000
2019-08-06,31046340000
2019-08-07,31294380000
2019-08-08,32004050000
2019-08-09,31694000000
2019-08-12,31383949999
2019-08-13,31652660000
2019-08-14,30805190000
2019-08-15,30522699999
2019-08-16,30956770000
2019-08-19,31514860000
2019-08-20,31246150000
2019-08-21,31659550000
2019-08-22,31067010000
2019-08-23,29819920000
2019-08-26,29957719999
2019-08-27,29647670000
2019-08-28,29902600000
2019-08-29,30316000000
2019-08-30,30371120000
2019-09-03,29957620000
2019-09-04,30108540000
2019-09-05,30945460000
2019-09-06,31363920000
2019-09-09,32660460000
2019-09-10,34066759999
2019-09-11,34101060000
2019-09-12,34039320000
2019-09-13,34677300000
2019-09-16,33559120000
2019-09-17,33867820000
2019-09-18,33504240000
2019-09-19,33188680000
2019-09-20,33078920000
2019-09-23,32722200000
2019-09-24,32667320000
2019-09-25,32969160000
2019-09-26,30149700000
2019-09-27,29895880000
2019-09-30,29985060000
2019-10-01,29148140000
2019-10-02,28427840000
2019-10-03,28126000000
2019-10-04,28222040000
2019-10-07,28064259999
2019-10-08,27529180000
2019-10-09,27803580000
2019-10-10,28091700000
2019-10-11,28503299999
2019-10-14,28839440000
2019-10-15,29148140000
2019-10-16,29079540000
2019-10-17,29113840000
2019-10-18,29353940000
2019-10-21,29580320000
2019-10-22,29189299999
2019-10-23,30184000000
2019-10-24,30115400000
2019-10-25,30575020000
2019-10-28,30307480000
2019-10-29,30293759999
2019-10-30,29642060000
2019-10-31,29422540000
2019-11-01,29463700000
2019-11-04,30328060000
2019-11-05,30773960000
2019-11-06,30437820000
2019-11-07,30904299999
2019-11-08,30904299999
2019-11-11,30650480000
2019-11-12,30513279999
2019-11-13,30225160000
2019-11-14,30485840000
2019-11-15,30767100000
2019-11-18,30664200000
2019-11-19,30520140000
2019-11-20,29957620000
2019-11-21,29511720000
2019-11-22,29964480000
2019-11-25,30527000000
2019-11-26,30650480000
2019-11-27,31020920000
2019-11-29,30924880000
2019-12-02,30431160000
2019-12-03,29781360000
2019-12-04,30013920000
2019-12-05,30232800000
2019-12-06,30622680000
2019-12-09,31060439999
2019-12-10,30998880000
2019-12-11,31320360000
2019-12-12,32079600000
2019-12-13,32455800000
2019-12-16,32141160000
2019-12-17,32284800000
2019-12-18,31860720000
2019-12-19,31908600000
2019-12-20,34343640000
2019-12-23,35061840000
2019-12-24,34842960000
2019-12-26,35109720000
2019-12-27,35109720000
2019-12-30,34897680000
2019-12-31,34767720000
2020-01-02,35096040000
2020-01-03,34124760000
2020-01-06,33091920000
2020-01-07,33194520000
2020-01-08,33351840000
2020-01-09,33652800000
2020-01-10,33413400000
2020-01-13,33762240000
2020-01-14,34343640000
2020-01-15,34500960000
2020-01-16,35123400000
2020-01-17,35499600000
2020-01-21,34671960000
2020-01-22,34117920000
2020-01-23,33823800000
2020-01-24,32503680000
2020-01-27,30964680000
2020-01-28,31806000000
2020-01-29,31806000000
2020-01-30,30609000000
2020-01-31,29774520000
2020-02-03,29241000000
2020-02-04,29795040000
2020-02-05,30191760000
2020-02-06,29945520000
2020-02-07,28864800000
2020-02-10,28577520000
2020-02-11,29377800000
2020-02-12,30137040000
2020-02-13,29548800000
2020-02-14,29138400000
2020-02-18,29357280000
2020-02-19,29644560000
2020-02-20,29070000000
2020-02-21,28515960000
2020-02-24,25827840000
2020-02-25,24514560000
2020-02-26,22667760000
2020-02-27,21785400000
2020-02-28,22886640000
2020-03-02,23822807224
2020-03-03,22936477736
2020-03-04,23390451376
2020-03-05,20082929139
2020-03-06,19564102122
2020-03-09,15665693559
2020-03-10,17308645781
2020-03-11,15672899490
2020-03-12,10787278407
2020-03-13,12668026346
2020-03-16,10499041175
2020-03-17,9158738046
2020-03-18,6701515644
2020-03-19,7205930800
2020-03-20,8647116960
2020-03-23,8647116960
2020-03-24,9857713334
2020-03-25,11205222394
2020-03-26,12840968685
2020-03-27,10383746282
2020-03-30,9223591424
2020-03-31,9490210863
2020-04-01,6341219104
2020-04-02,5743126847
2020-04-03,6117835249
2020-04-06,7357255346
2020-04-07,8142701804
2020-04-08,8639911029
2020-04-09,8949766053
2020-04-13,8286820420
2020-04-14,9014619430
2020-04-15,8920942330
2020-04-16,8539027998
2020-04-17,9050649084
2020-04-20,8805647437
2020-04-21,8531822067
2020-04-22,8387703451
2020-04-23,8769617783
2020-04-24,8582263582
2020-04-27,9353298178
2020-04-28,10419775936
2020-04-29,12026698505
2020-04-30,11457429972
2020-05-01,10037861604
2020-05-04,10333304767
2020-05-05,9432563417
2020-05-06,9238003285
2020-05-07,9749624372
2020-05-08,10239627666
2020-05-11,9980214158
2020-05-12,9504622725
2020-05-13,8834471160
2020-05-14,8841677091
2020-05-15,9209179562
2020-05-18,10607130137
2020-05-19,10167568358
2020-05-20,10196392082
2020-05-21,10520658968
2020-05-22,10419775936
2020-05-26,11731255342
2020-05-27,12423024699
2020-05-28,11479047764
2020-05-29,11342135079
2020-06-01,13012032516
2020-06-02,13066249318
2020-06-03,13360569101
2020-06-04,14313235767
2020-06-05,16660048774
2020-06-08,19293436307
2020-06-09,17845073164
2020-06-10,15947485089
2020-06-11,13507728992
2020-06-12,15475024385
2020-06-15,15056780482
2020-06-16,15815815712
2020-06-17,14785696472
2020-06-18,14576574520
2020-06-19,13809794033
2020-06-22,13345078586
2020-06-23,13941463410
2020-06-24,12392411920
2020-06-25,12392411920
2020-06-26,12222016256
2020-06-29,12996542001
2020-06-30,12717712732
2020-07-01,12671241188
2020-07-02,12299468830
2020-07-06,12090346879
2020-07-07,11284840104
2020-07-08,11865734413
2020-07-09,11292585362
2020-07-10,12516336039
2020-07-13,11834753383
2020-07-14,11648867204
2020-07-15,13538710022
2020-07-16,12222016256
2020-07-17,11981913275
2020-07-20,11617886175
2020-07-21,11765046066
2020-07-22,11726319779
2020-07-23,11462981026
2020-07-24,11462981026
2020-07-27,10649728993
2020-07-28,11098953925
2020-07-29,11346802164
2020-07-30,11106699183
2020-07-31,10750417340
2020-08-03,10123051487
2020-08-04,10641983736
2020-08-05,10858850944
2020-08-06,10672964766
2020-08-07,11013756093
2020-08-10,11958677502
2020-08-11,12252997285
2020-08-12,11765046066
2020-08-13,11788281838
2020-08-14,11981913275
2020-08-17,11370037936
2020-08-18,11160915985
2020-08-19,11308075877
2020-08-20,11261604332
2020-08-21,11346802164
2020-08-24,12500845524
2020-08-25,12307214088
2020-08-26,11834753383
2020-08-27,12485355009
2020-08-28,13329588071
2020-08-31,12772000000
2020-09-01,12795250000
2020-09-02,12950250000
2020-09-03,13624499999
2020-09-04,14360750000
2020-09-08,14174750000
2020-09-09,13686500000
2020-09-10,13857000000
2020-09-11,13709750000
2020-09-14,13833750000
2020-09-15,12345750000
2020-09-16,12756500000
2020-09-17,12585999999
2020-09-18,11865250000
2020-09-21,11074750000
2020-09-22,11167750000
2020-09-23,10950750000
2020-09-24,10648500000
2020-09-25,11679250000
2020-09-28,11865250000
2020-09-29,11679250000
2020-09-30,11764500000
2020-10-01,11648250000
2020-10-02,11749000000
2020-10-05,11594000000
2020-10-06,11772250000
2020-10-07,12392250000
2020-10-08,12097750000
2020-10-09,12159750000
2020-10-12,11787750000
2020-10-13,10873250000
2020-10-14,10826750000
2020-10-15,10865500000
2020-10-16,10912000000
2020-10-19,10966250000
2020-10-20,11322750000
2020-10-21,11222000000
2020-10-22,11772250000
2020-10-23,11904000000
2020-10-26,10873250000
2020-10-27,10664000000
2020-10-28,9532500000
2020-10-29,10059500000
2020-10-30,10625250000
2020-11-02,10501250000
2020-11-03,10625250000
2020-11-04,10338500000
2020-11-05,10989500000
2020-11-06,10710500000
2020-11-09,14918750000
2020-11-10,12965750000
2020-11-11,12562750000
2020-11-12,11570750000
2020-11-13,12407750000
2020-11-16,13616750000
2020-11-17,13988750000
2020-11-18,13632250000
2020-11-19,14097250000
2020-11-20,13461750000
2020-11-23,14089500000
2020-11-24,15678250000
2020-11-25,16003749999
2020-11-27,16724499999
2020-11-30,21878100000
2020-12-01,22064250000
2020-12-02,23170200000
2020-12-03,25053600000
2020-12-04,25677750000
2020-12-07,25404000000
2020-12-08,25809150000
2020-12-09,24845550000
2020-12-10,24440400000
2020-12-11,23345400000
2020-12-14,22918350000
2020-12-15,23575350000
2020-12-16,23827200000
2020-12-17,23684850000
2020-12-18,23498700000
2020-12-21,23060700000
2020-12-22,21691950000
2020-12-23,22929300000
2020-12-24,22819800000
2020-12-28,23772450000
2020-12-29,23465850000
2020-12-30,23860050000
2020-12-31,23717700000
2021-01-04,22316100000
2021-01-05,22557000000
2021-01-06,22338000000
2021-01-07,22710300000
2021-01-08,22414650000
2021-01-11,22053300000
2021-01-12,22042350000
2021-01-13,22009500000
2021-01-14,22907400000
2021-01-15,22765050000
2021-01-19,22852650000
2021-01-20,22754100000
2021-01-21,22710300000
2021-01-22,22140900000
2021-01-25,21045900000
2021-01-26,20498400000
2021-01-27,20783100000
2021-01-28,21615300000
2021-01-29,20443650000
2021-02-01,20586000000
2021-02-02,21297750000
2021-02-03,22381800000
2021-02-04,23049750000
2021-02-05,23334450000
2021-02-08,23662950000
2021-02-09,23049750000
2021-02-10,22918350000
2021-02-11,22688400000
2021-02-12,22557000000
2021-02-16,24604650000
2021-02-17,25404000000
2021-02-18,25064550000
2021-02-19,26926050000
2021-02-22,28437150000
2021-02-23,28973700000
2021-02-24,29575950000
2021-02-25,27889650000
2021-02-26,29291250000
2021-03-01,29782920000
2021-03-02,31231880000
2021-03-03,32454440000
2021-03-04,31016800000
2021-03-05,29533880000
2021-03-08,30213080000
2021-03-09,31220559999
2021-03-10,30224400000
2021-03-11,31096040000
2021-03-12,32216720000
2021-03-15,33722280000
2021-03-16,31979000000
2021-03-17,32748760000
2021-03-18,32001640000
2021-03-19,32782720000
2021-03-22,31107360000
2021-03-23,28673559999
2021-03-24,28130200000
2021-03-25,29262200000
2021-03-26,29499920000
2021-03-29,29013160000
2021-03-30,30167800000
2021-03-31,30043280000
2021-04-01,30405520000
2021-04-05,31820520000
2021-04-06,32375200000
2021-04-07,32828000000
2021-04-08,32329920000
2021-04-09,33167600000
2021-04-12,31413000000
2021-04-13,31492240000
2021-04-14,31628080000
2021-04-15,30926240000
2021-04-16,30597960000
2021-04-19,30439480000
2021-04-20,29115040000
2021-04-21,30937559999
2021-04-22,30462120000
2021-04-23,30869640000
2021-04-26,31186600000
2021-04-27,31480920000
2021-04-28,31469600000
2021-04-29,30801720000
2021-04-30,31650720000
2021-05-03,31616760000
2021-05-04,30201760000
2021-05-05,30020640000
2021-05-06,29375400000
2021-05-07,30292320000
2021-05-10,29737640000
2021-05-11,29296160000
2021-05-12,28050960000
2021-05-13,28435840000
2021-05-14,30790400000
2021-05-17,31152640000
2021-05-18,31696000000
2021-05-19,31333760000
2021-05-20,31163960000
2021-05-21,30756440000
2021-05-24,31582800000
2021-05-25,32352559999
2021-05-26,33246840000
2021-05-27,33960000000
2021-05-28,33461920000
2021-06-01,34159950000
2021-06-02,35474230000
2021-06-03,34749110000
2021-06-04,34601820000
2021-06-07,34998370000
2021-06-08,35213640000
2021-06-09,34499850000
2021-06-10,33797389999
2021-06-11,33910690000
2021-06-14,32573750000
2021-06-15,32415130000
2021-06-16,33174240000
2021-06-17,32199860000
2021-06-18,31927940000
2021-06-21,32483110000
2021-06-22,31791980000
2021-06-23,31893950000
2021-06-24,31112180000
2021-06-25,31871290000
2021-06-28,29627950000
2021-06-29,29208740000
2021-06-30,29865880000
2021-07-01,29865880000
2021-07-02,29525980000
2021-07-06,28347660000
2021-07-07,27282639999
2021-07-08,26874760000
2021-07-09,27486580000
2021-07-12,27033380000
2021-07-13,25889050000
2021-07-14,25583139999
2021-07-15,24869350000
2021-07-16,23702360000
2021-07-19,22342760000
2021-07-20,24008270000
2021-07-21,26274270000
2021-07-22,25730430000
2021-07-23,24880680000
2021-07-26,26240280000
2021-07-27,25832400000
2021-07-28,25855060000
2021-07-29,25730430000
2021-07-30,24529450000
2021-08-02,24314180000
2021-08-03,24280190000
2021-08-04,23838320000
2021-08-05,25549150000
2021-08-06,26149639999
2021-08-09,25730430000
2021-08-10,26795450000
2021-08-11,27180670000
2021-08-12,26466880000
2021-08-13,25900380000
2021-08-16,25821070000
2021-08-17,24971320000
2021-08-18,25469840000
2021-08-19,24540780000
2021-08-20,24880680000
2021-08-23,25866389999
2021-08-24,27010720000
2021-08-25,27316630000
2021-08-26,26591510000
2021-08-27,27588550000
2021-08-30,26772790000
2021-08-31,27326480000
2021-09-01,26613320000
2021-09-02,27190640000
2021-09-03,25990720000
2021-09-07,26669920000
2021-09-08,25786960000
2021-09-09,26352960000
2021-09-10,25753000000
2021-09-13,26386920000
2021-09-14,25877520000
2021-09-15,26228440000
2021-09-16,26137880000
2021-09-17,26658600000
2021-09-20,26307680000
2021-09-21,25990720000
2021-09-22,26726520000
2021-09-23,27949080000
2021-09-24,28798080000
2021-09-27,29862160000
2021-09-28,29624440000
2021-09-29,28888640000
2021-09-30,28311320000
2021-10-01,29533880000
2021-10-04,28684880000
2021-10-05,28775440000
2021-10-06,28186800000
2021-10-07,27722680000
2021-10-08,26975559999
2021-10-11,27032160000
2021-10-12,27541559999
2021-10-13,26771800000
2021-10-14,26862360000
2021-10-15,26794440000
2021-10-18,26183160000
2021-10-19,25288880000
2021-10-20,25402080000
2021-10-21,25277559999
2021-10-22,25232280000
2021-10-25,24960600000
2021-10-26,24700240000
2021-10-27,24496480000
2021-10-28,24870040000
2021-10-29,25085120000
2021-11-01,26115240000
2021-11-02,25934120000
2021-11-03,26228440000
2021-11-04,25900160000
2021-11-05,28062280000
2021-11-08,27835880000
2021-11-09,27360440000
2021-11-10,26590680000
2021-11-11,26058640000
2021-11-12,25311520000
2021-11-15,25243600000
2021-11-16,24439880000
2021-11-17,24145559999
2021-11-18,23715400000
2021-11-19,23194680000
2021-11-22,23013559999
2021-11-23,22809800000
2021-11-24,22821120000
2021-11-26,20319400000
2021-11-29,20557120000
2021-11-30,20033940000
2021-12-01,18624060000
2021-12-02,20340930000
2021-12-03,19556400000
2021-12-06,21136830000
2021-12-07,21034500000
2021-12-08,22194240000
2021-12-09,21819030000
2021-12-10,21921360000
2021-12-13,20852580000
2021-12-14,20636550000
2021-12-15,20340930000
2021-12-16,19977090000
2021-12-17,20784360000
2021-12-20,21489300000
2021-12-21,23353980000
2021-12-22,24161250000
2021-12-23,24104400000
2021-12-27,23820150000
2021-12-28,23763300000
2021-12-29,23638230000
2021-12-30,23342610000
2021-12-31,22876440000
2022-01-03,24343170000
2022-01-04,24707010000
2022-01-05,24070290000
2022-01-06,23956590000
2022-01-07,24900300000
2022-01-10,24331800000
2022-01-11,24991260000
2022-01-12,25366470000
2022-01-13,26037300000
2022-01-14,26094150000
2022-01-18,24991260000
2022-01-19,24127140000
2022-01-20,23649600000
2022-01-21,22728630000
2022-01-24,22444380000
2022-01-25,22967400000
2022-01-26,23069730000
2022-01-27,21728070000
2022-01-28,21568890000
2022-01-31,22523970000
2022-02-01,23797410000
2022-02-02,23706450000
2022-02-03,23126580000
2022-02-04,22694520000
2022-02-07,24468240000
2022-02-08,25639350000
2022-02-09,26367030000
2022-02-10,26287440000
2022-02-11,25059480000
2022-02-14,24286320000
2022-02-15,25900860000
2022-02-16,26503470000
2022-02-17,25491540000
2022-02-18,25207290000
2022-02-22,24456870000
2022-02-23,22978770000
2022-02-24,23456310000
2022-02-25,23990700000
2022-02-28,23158521723
2022-03-01,21483999985
2022-03-02,21666260854
2022-03-03,20811913029
2022-03-04,19627217377
2022-03-07,17690695640
2022-03-08,18089391291
2022-03-09,19672782595
2022-03-10,20105652160
2022-03-11,19604434769
2022-03-14,19501913030
2022-03-15,20549913029
2022-03-16,22019391289
2022-03-17,21814347811
2022-03-18,22167478245
2022-03-21,21586521724
2022-03-22,21563739115
2022-03-23,20846086942
2022-03-24,21062521724
2022-03-25,20948608681
2022-03-28,22099130419
2022-03-29,22702869549
2022-03-30,22326956506
2022-03-31,23033217375
2022-04-01,22839565201
2022-04-04,22486434767
2022-04-05,23033217375
2022-04-06,21563739115
2022-04-07,21347304333
2022-04-08,20891652159
2022-04-11,21119478246
2022-04-12,21085304333
2022-04-13,22224434767
2022-04-14,22281391289
2022-04-18,21689043463
2022-04-19,22680086940
2022-04-20,22349739115
2022-04-21,22224434767
2022-04-22,21461217376
2022-04-25,21506782593
2022-04-26,19934782595
2022-04-27,19832260855
2022-04-28,20310695638
2022-04-29,19706956508
2022-05-02,19763913029
2022-05-03,19923391290
2022-05-04,20196782594
2022-05-05,18841217378
2022-05-06,18134956509
2022-05-09,16107304336
2022-05-10,16164260858
2022-05-11,15435217380
2022-05-12,15104869554
2022-05-13,16266782597
2022-05-16,16050347815
2022-05-17,16938869553
2022-05-18,15765565206
2022-05-19,15469391293
2022-05-20,14956782598
2022-05-23,14933999989
2022-05-24,13396173903
2022-05-25,13874608686
2022-05-26,15047913033
2022-05-27,15913652162
2022-05-31,16442461529
2022-06-01,15956769222
2022-06-02,16655692299
2022-06-03,16004153837
2022-06-06,16122615376
2022-06-07,16323999991
2022-06-08,15317076915
2022-06-09,13895538454
2022-06-10,13089999993
2022-06-13,11739538455
2022-06-14,11277538455
2022-06-15,11656615378
2022-06-16,10365384610
2022-06-17,11372307686
2022-06-21,11336769224
2022-06-22,11395999994
2022-06-23,11431538455
2022-06-24,12853076916
2022-06-27,12497692301
2022-06-28,12237076916
2022-06-29,10507538456
2022-06-30,10246923071
2022-07-01,10448307686
2022-07-05,11111692301
2022-07-06,10353538456
2022-07-07,11052461532
2022-07-08,10673384609
2022-07-11,10057384610
2022-07-12,10815538455
2022-07-13,10661538456
2022-07-14,10317999994
2022-07-15,10874769225
2022-07-18,11431538455
2022-07-19,12272615378
2022-07-20,13137384608
2022-07-21,11668461532
2022-07-22,10969538455
2022-07-25,10874769225
2022-07-26,10069230764
2022-07-27,10483846148
2022-07-28,10779999994
2022-07-29,10732615379
2022-08-01,10566769225
2022-08-02,11076153840
2022-08-03,11597384609
2022-08-04,11549999994
2022-08-05,11632923070
2022-08-08,11857999993
2022-08-09,11218307686
2022-08-10,12248923070
2022-08-11,12485846147
2022-08-12,12699076916
2022-08-15,12687230762
2022-08-16,13255846146
2022-08-17,12509538455
2022-08-18,12379230762
2022-08-19,11692153840
2022-08-22,11123538455
2022-08-23,11301230763
2022-08-24,11905384609
2022-08-25,12485846147
2022-08-26,11810615378
2022-08-29,11644769224
2022-08-30,11573692301
2022-08-31,11910140000
2022-09-01,11771650000
2022-09-02,11796829999
2022-09-06,11884960000
2022-09-07,12363380000
2022-09-08,12690720000
2022-09-09,13093600000
2022-09-12,13345400000
2022-09-13,12892160000
2022-09-14,13307630000
2022-09-15,13748280000
2022-09-16,13546840000
2022-09-19,13572020000
2022-09-20,13118780000
2022-09-21,12224890000
2022-09-22,12136760000
2022-09-23,11268050000
2022-09-26,11205100000
2022-09-27,11607980000
2022-09-28,12375970000
2022-09-29,11532440000
2022-09-30,8850770000
2022-10-03,8624150000
2022-10-04,9769840000
2022-10-05,9354370000
2022-10-06,8787820000
2022-10-07,8510840000
2022-10-10,8032420000
2022-10-11,8359760000
2022-10-12,9203290000
2022-10-13,8938900000
2022-10-14,8976670000
2022-10-17,9152930000
2022-10-18,10172720000
2022-10-19,9669120000
2022-10-20,10072000000
2022-10-21,10323800000
2022-10-24,10348980000
2022-10-25,10852579999
2022-10-26,10915530000
2022-10-27,10890350000
2022-10-28,11255460000
2022-10-31,11406540000
2022-11-01,11393950000
2022-11-02,10940710000
2022-11-03,11116970000
2022-11-04,11331000000
2022-11-07,11028840000
2022-11-08,11456900000
2022-11-09,10777040000
2022-11-10,12313020000
2022-11-11,13030650000
2022-11-14,13345400000
2022-11-15,14050440000
2022-11-16,12124170000
2022-11-17,11973090000
2022-11-18,11922730000
2022-11-21,11733880000
2022-11-22,11922730000
2022-11-23,12250070000
2022-11-25,12250070000
2022-11-28,11733880000
2022-11-29,12275250000
2022-11-30,12511800000
2022-12-01,12562200000
2022-12-02,12600000000
2022-12-05,12196800000
2022-12-06,11718000000
2022-12-07,11201400000
2022-12-08,11377800000
2022-12-09,11176199999
2022-12-12,11352600000
2022-12-13,11226600000
2022-12-14,11251800000
2022-12-15,10873800000
2022-12-16,10647000000
2022-12-19,10193400000
2022-12-20,10206000000
2022-12-21,10684800000
2022-12-22,9928800000
2022-12-23,9840600000
2022-12-27,9664200000
2022-12-28,9664200000
2022-12-29,10180800000
2022-12-30,10155600000
2023-01-03,10042200000
2023-01-04,11012400000
2023-01-05,11277000000
2023-01-06,11592000000
2023-01-09,11932200000
2023-01-10,12196800000
2023-01-11,12423600000
2023-01-12,12952800000
2023-01-13,13242600000
2023-01-17,13708800000
2023-01-18,13141800000
2023-01-19,12751199999
2023-01-20,13192200000
2023-01-23,13507200000
2023-01-24,13456800000
2023-01-25,13708800000
2023-01-26,13393800000
2023-01-27,13885200000
2023-01-30,13406400000
2023-01-31,13633200000
2023-02-01,14288400000
2023-02-02,15170399999
2023-02-03,14868000000
2023-02-06,14956199999
2023-02-07,15359400000
2023-02-08,14956199999
2023-02-09,14527800000
2023-02-10,14061600000
2023-02-13,14666400000
2023-02-14,14968800000
2023-02-15,15359400000
2023-02-16,14616000000
2023-02-17,14225399999
2023-02-21,14023800000
2023-02-22,13910399999
2023-02-23,13721400000
2023-02-24,13343400000
2023-02-27,13645800000
2023-02-28,13413059999
2023-03-01,13375170000
2023-03-02,13589880000
2023-03-03,14031930000
