,GIS
2018-07-16,26288080000
2018-07-17,26449540000
2018-07-18,25767820000
2018-07-19,25923300000
2018-07-20,25929280000
2018-07-23,25648220000
2018-07-24,25767820000
2018-07-25,26042900000
2018-07-26,26413660000
2018-07-27,26898040000
2018-07-30,27460160000
2018-07-31,27543880000
2018-08-01,26957840000
2018-08-02,27352520000
2018-08-03,28249520000
2018-08-06,28165800000
2018-08-07,27795040000
2018-08-08,27041560000
2018-08-09,27071460000
2018-08-10,27017640000
2018-08-13,27191060000
2018-08-14,27388400000
2018-08-15,27645540000
2018-08-16,27866800000
2018-08-17,28231580000
2018-08-20,28452840000
2018-08-21,27585740000
2018-08-22,27358500000
2018-08-23,27262820000
2018-08-24,27496040000
2018-08-27,27494478000
2018-08-28,27200772000
2018-08-29,27380592000
2018-08-30,27356616000
2018-08-31,27578394000
2018-09-04,27524448000
2018-09-05,27302670000
2018-09-06,28177794000
2018-09-07,28501470000
2018-09-10,28429542000
2018-09-11,28021950000
2018-09-12,28477494000
2018-09-13,28525446000
2018-09-14,28621350000
2018-09-17,28633338000
2018-09-18,26451522000
2018-09-19,26535438000
2018-09-20,26595378000
2018-09-21,26649324000
2018-09-24,26379594000
2018-09-25,26241732000
2018-09-26,26193780000
2018-09-27,25792182000
2018-09-28,25726248000
2018-10-01,25576398000
2018-10-02,25906068000
2018-10-03,25774200000
2018-10-04,25977996000
2018-10-05,26067906000
2018-10-08,26607366000
2018-10-09,25948026000
2018-10-10,26337636000
2018-10-11,25684290000
2018-10-12,25834140000
2018-10-15,26115858000
2018-10-16,26595378000
2018-10-17,26409564000
2018-10-18,26163810000
2018-10-19,26697276000
2018-10-22,26463510000
2018-10-23,26667306000
2018-10-24,26865108000
2018-10-25,26655318000
2018-10-26,26085888000
2018-10-29,26457516000
2018-10-30,27272700000
2018-10-31,26253720000
2018-11-01,26565408000
2018-11-02,25276698000
2018-11-05,25756218000
2018-11-06,26265708000
2018-11-07,26283690000
2018-11-08,26637336000
2018-11-09,27158814000
2018-11-12,27380592000
2018-11-13,27260712000
2018-11-14,27152820000
2018-11-15,27110862000
2018-11-16,26481492000
2018-11-19,26511462000
2018-11-20,26481492000
2018-11-21,25960014000
2018-11-23,25995978000
2018-11-26,25444952000
2018-11-27,25486980000
2018-11-28,25144752000
2018-11-29,25342884000
2018-11-30,25402924000
2018-12-03,24916600000
2018-12-04,24178108000
2018-12-06,23853892000
2018-12-07,23103392000
2018-12-10,23139416000
2018-12-11,23253492000
2018-12-12,23151424000
2018-12-13,22887248000
2018-12-14,22442952000
2018-12-17,22058696000
2018-12-18,22034680000
2018-12-19,23145420000
2018-12-20,23457628000
2018-12-21,23301524000
2018-12-24,22569036000
2018-12-26,23067368000
2018-12-27,23433612000
2018-12-28,23271504000
2018-12-31,23379576000
2019-01-02,23073372000
2019-01-03,23433612000
2019-01-04,23907928000
2019-01-07,24304192000
2019-01-08,24670436000
2019-01-09,24268168000
2019-01-10,24868568000
2019-01-11,25096720000
2019-01-14,25090716000
2019-01-15,25156760000
2019-01-16,25378908000
2019-01-17,25799188000
2019-01-18,26099388000
2019-01-22,25961296000
2019-01-23,26423604000
2019-01-24,26129408000
2019-01-25,25991316000
2019-01-28,26147420000
2019-01-29,26165432000
2019-01-30,26243484000
2019-01-31,26681776000
2019-02-01,26561696000
2019-02-04,26315532000
2019-02-05,26783844000
2019-02-06,26327540000
2019-02-07,26333544000
2019-02-08,26387580000
2019-02-11,26411596000
2019-02-12,26921936000
2019-02-13,26699788000
2019-02-14,26735812000
2019-02-15,27042016000
2019-02-19,27462296000
2019-02-20,28188780000
2019-02-21,28188780000
2019-02-22,27966632000
2019-02-25,27890940000
2019-02-26,28289382000
2019-02-27,28428233000
2019-02-28,28452381000
2019-03-01,28506714000
2019-03-04,28241086000
2019-03-05,28265234000
2019-03-06,28259197000
2019-03-07,28011680000
2019-03-08,28108272000
2019-03-11,28319566999
2019-03-12,28271271000
2019-03-13,28422196000
2019-03-14,28651602000
2019-03-15,28681787000
2019-03-18,28748194000
2019-03-19,28518788000
2019-03-20,29152673000
2019-03-21,30209148000
2019-03-22,30631738000
2019-03-25,30843033000
2019-03-26,31271660000
2019-03-27,30969810000
2019-03-28,31084513000
2019-03-29,31241475000
2019-04-01,30782663000
2019-04-02,30776626000
2019-04-03,30360073000
2019-04-04,30341962000
2019-04-05,30716256000
2019-04-08,30975847000
2019-04-09,30806811000
2019-04-10,31120735000
2019-04-11,31126772000
2019-04-12,31138846000
2019-04-15,31223364000
2019-04-16,31072439000
2019-04-17,31241475000
2019-04-18,31223364000
2019-04-22,31241475000
2019-04-23,30794737000
2019-04-24,30595516000
2019-04-25,30317814000
2019-04-26,30843033000
2019-04-29,30752478000
2019-04-30,31072439000
2019-05-01,30975847000
2019-05-02,30945662000
2019-05-03,30897366000
2019-05-06,31060365000
2019-05-07,30903403000
2019-05-08,30710219000
2019-05-09,31036216999
2019-05-10,31114698000
2019-05-13,31265623000
2019-05-14,31374289000
2019-05-15,31639916999
2019-05-16,31452770000
2019-05-17,31633880000
2019-05-20,31821027000
2019-05-21,31627843000
2019-05-22,31821027000
2019-05-23,32255691000
2019-05-24,31881397000
2019-05-28,30960540000
2019-05-29,29239500000
2019-05-30,29584920000
2019-05-31,29960640000
2019-06-03,30687840000
2019-06-04,30833280000
2019-06-05,31075680000
2019-06-06,31105980000
2019-06-07,31396860000
2019-06-10,31112040000
2019-06-11,31736220000
2019-06-12,31881660000
2019-06-13,32111940000
2019-06-14,32366459999
2019-06-17,32105880000
2019-06-18,31784700000
2019-06-19,32311920000
2019-06-20,32736120000
2019-06-21,32584620000
2019-06-24,32524020000
2019-06-25,32542200000
2019-06-26,31093860000
2019-06-27,31645320000
2019-06-28,31827120000
2019-07-01,32317980000
2019-07-02,32451300000
2019-07-03,32930040000
2019-07-05,32833080000
2019-07-08,32754300000
2019-07-09,32305860000
2019-07-10,33027000000
2019-07-11,32457360000
2019-07-12,32384640000
2019-07-15,32190720000
2019-07-16,32033160000
2019-07-17,32148300000
2019-07-18,32287680000
2019-07-19,31978620000
2019-07-22,31790760000
2019-07-23,31748340000
2019-07-24,32021040000
2019-07-25,32560380000
2019-07-26,32505840000
2019-07-29,32542200000
2019-07-30,32530080000
2019-07-31,32184660000
2019-08-01,32730060000
2019-08-02,32542200000
2019-08-05,32002860000
2019-08-06,31821060000
2019-08-07,32069520000
2019-08-08,32736120000
2019-08-09,32675520000
2019-08-12,32887620000
2019-08-13,32954280000
2019-08-14,32584620000
2019-08-15,32923980000
2019-08-16,33342120000
2019-08-19,33451200000
2019-08-20,32899740000
2019-08-21,32954280000
2019-08-22,33136080000
2019-08-23,32499780000
2019-08-26,32787452000
2019-08-27,31530133999
2019-08-28,32265088000
2019-08-29,32404790000
2019-08-30,32678120000
2019-09-03,32981820000
2019-09-04,32987894000
2019-09-05,32896783999
2019-09-06,33382704000
2019-09-09,33765366000
2019-09-10,33121522000
2019-09-11,32993968000
2019-09-12,32854266000
2019-09-13,32781378000
2019-09-16,33127596000
2019-09-17,33425222000
2019-09-18,33121522000
2019-09-19,33036486000
2019-09-20,33000042000
2019-09-23,32738860000
2019-09-24,32908932000
2019-09-25,32902858000
2019-09-26,33400926000
2019-09-27,33328038000
2019-09-30,33479888000
2019-10-01,33036486000
2019-10-02,32137533999
2019-10-03,32416938000
2019-10-04,32981820000
2019-10-07,33103300000
2019-10-08,32890710000
2019-10-09,32896783999
2019-10-10,33170114000
2019-10-11,33012190000
2019-10-14,32805674000
2019-10-15,32562714000
2019-10-16,31979610000
2019-10-17,32167904000
2019-10-18,31918870000
2019-10-21,31894574000
2019-10-22,31032066000
2019-10-23,31086732000
2019-10-24,31044214000
2019-10-25,30679774000
2019-10-28,30370000000
2019-10-29,30649404000
2019-10-30,30801254000
2019-10-31,30892364000
2019-11-01,31086732000
2019-11-04,31208212000
2019-11-05,31335766000
2019-11-06,31870278000
2019-11-07,31572652000
2019-11-08,31888500000
2019-11-11,31803464000
2019-11-12,31803464000
2019-11-13,31949240000
2019-11-14,31906722000
2019-11-15,31924944000
2019-11-18,32125386000
2019-11-19,32137533999
2019-11-20,32295458000
2019-11-21,31791316000
2019-11-22,32003906000
2019-11-25,32048488000
2019-11-26,32401070000
2019-11-27,32510492000
2019-11-29,32413228000
2019-12-02,32510492000
2019-12-03,32613835000
2019-12-04,32401070000
2019-12-05,32765810000
2019-12-06,32407149000
2019-12-09,32315963999
2019-12-10,32364596000
2019-12-11,31355482000
2019-12-12,31404113999
2019-12-13,31367640000
2019-12-16,31841802000
2019-12-17,31714143000
2019-12-18,32328122000
2019-12-19,32340280000
2019-12-20,32388912000
2019-12-23,32048488000
2019-12-24,32206542000
2019-12-26,31866118000
2019-12-27,32334201000
2019-12-30,32060646000
2019-12-31,32559124000
2020-01-02,31689827000
2020-01-03,31574326000
2020-01-06,31969461000
2020-01-07,31750617000
2020-01-08,32206542000
2020-01-09,31841802000
2020-01-10,31762775000
2020-01-13,32255174000
2020-01-14,32218700000
2020-01-15,32443623000
2020-01-16,32656388000
2020-01-17,32735415000
2020-01-21,33033286000
2020-01-22,32814442000
2020-01-23,32972496000
2020-01-24,32650309000
2020-01-27,32352438000
2020-01-28,32224779000
2020-01-29,32236937000
2020-01-30,32662467000
2020-01-31,31744538000
2020-02-03,32212621000
2020-02-04,31945145000
2020-02-05,31951224000
2020-02-06,31434509000
2020-02-07,31550010000
2020-02-10,31829644000
2020-02-11,32072804000
2020-02-12,32176147000
2020-02-13,32212621000
2020-02-14,32407149000
2020-02-18,32546966000
2020-02-19,32364596000
2020-02-20,32905627000
2020-02-21,32777968000
2020-02-24,32817548000
2020-02-25,32090577000
2020-02-26,31852326000
2020-02-27,30630526000
2020-02-28,29934100000
2020-03-02,31406368999
2020-03-03,31552985000
2020-03-04,33092453000
2020-03-05,33171870000
2020-03-06,33458993000
2020-03-09,33074126000
2020-03-10,33043581000
2020-03-11,32298283000
2020-03-12,30545000000
2020-03-13,32670931999
2020-03-16,32609842000
2020-03-17,36452403000
2020-03-18,35279475000
2020-03-19,32793112000
2020-03-20,32603733000
2020-03-23,28883352000
2020-03-24,29463706999
2020-03-25,29109385000
2020-03-26,30545000000
2020-03-27,31656838000
2020-03-30,33049690000
2020-03-31,32237193000
2020-04-01,32451008000
2020-04-02,33526192000
2020-04-03,34644139000
2020-04-06,35248930000
2020-04-07,34479196000
2020-04-08,34045456999
2020-04-09,35065660000
2020-04-13,35230603000
2020-04-14,35951465000
2020-04-15,36073645000
2020-04-16,37075521000
2020-04-17,37063303000
2020-04-20,37118284000
2020-04-21,36519602000
2020-04-22,36770071000
2020-04-23,36476839000
2020-04-24,36947232000
2020-04-27,36641782000
2020-04-28,37240464000
2020-04-29,36837270000
2020-04-30,36586801000
2020-05-01,36397422000
2020-05-04,36489057000
2020-05-05,36537929000
2020-05-06,36024773000
2020-05-07,35902593000
2020-05-08,36507384000
2020-05-11,37148829000
2020-05-12,38187359000
2020-05-13,38828804000
2020-05-14,38004089000
2020-05-15,38175141000
2020-05-18,37619222000
2020-05-19,37099957000
2020-05-20,37222137000
2020-05-21,36623455000
2020-05-22,36629564000
2020-05-26,36605128000
2020-05-27,37154938000
2020-05-28,37820819000
2020-05-29,38511136000
2020-06-01,39019914000
2020-06-02,38946222000
2020-06-03,37748727000
2020-06-04,37312716000
2020-06-05,37460100000
2020-06-08,38160174000
2020-06-09,38577762000
2020-06-10,38553198000
2020-06-11,37202178000
2020-06-12,36938115000
2020-06-15,37380267000
2020-06-16,37945239000
2020-06-17,37951380000
2020-06-18,37926816000
2020-06-19,37816278000
2020-06-22,37779432000
2020-06-23,37460100000
2020-06-24,37024089000
2020-06-25,37048653000
2020-06-26,36360861000
2020-06-29,37300434000
2020-06-30,37859265000
2020-07-01,37110063000
2020-07-02,37754868000
2020-07-06,38190879000
2020-07-07,38676018000
2020-07-08,38651454000
2020-07-09,38411955000
2020-07-10,39026055000
2020-07-13,39032196000
2020-07-14,40020897000
2020-07-15,39670860000
2020-07-16,39726129000
2020-07-17,39695424000
2020-07-20,39081324000
2020-07-21,39609450000
2020-07-22,39744552000
2020-07-23,39910359000
2020-07-24,39443643000
2020-07-27,39351528000
2020-07-28,39634014000
2020-07-29,39529617000
2020-07-30,38983068000
2020-07-31,38854107000
2020-08-03,39670860000
2020-08-04,40370934000
2020-08-05,39560322000
2020-08-06,39412938000
2020-08-07,39517335000
2020-08-10,39148875000
2020-08-11,38160174000
2020-08-12,38725146000
2020-08-13,38669877000
2020-08-14,38854107000
2020-08-17,39474348000
2020-08-18,39689283000
2020-08-19,39584885999
2020-08-20,39431360999
2020-08-21,39314682000
2020-08-24,39382233000
2020-08-25,39240990000
2020-08-26,39455925000
2020-08-27,39738410999
2020-08-28,38927799000
2020-08-31,39316460000
2020-09-01,38806176000
2020-09-02,39654600000
2020-09-03,38713956000
2020-09-04,38824620000
2020-09-08,36592896000
2020-09-09,36875704000
2020-09-10,35959652000
2020-09-11,35990392000
2020-09-14,36125648000
2020-09-15,36285496000
2020-09-16,36119500000
2020-09-17,35400184000
2020-09-18,35240336000
2020-09-21,35578476000
2020-09-22,35652252000
2020-09-23,35486256000
2020-09-24,36088760000
2020-09-25,36685116000
2020-09-28,36826520000
2020-09-29,36801928000
2020-09-30,37920864000
2020-10-01,38468036000
2020-10-02,38437296000
2020-10-05,38535664000
2020-10-06,37644204000
2020-10-07,37865532000
2020-10-08,37742572000
2020-10-09,38037676000
2020-10-12,38332780000
2020-10-13,38560256000
2020-10-14,38172932000
2020-10-15,38547960000
2020-10-16,38345076000
2020-10-19,37681092000
2020-10-20,37576576000
2020-10-21,37484356000
2020-10-22,37693388000
2020-10-23,37982344000
2020-10-26,37490504000
2020-10-27,37576576000
2020-10-28,36592896000
2020-10-29,36408456000
2020-10-30,36346976000
2020-11-02,36722004000
2020-11-03,37435172000
2020-11-04,37176956000
2020-11-05,37232288000
2020-11-06,37545836000
2020-11-09,35879728000
2020-11-10,36224016000
2020-11-11,36820372000
2020-11-12,37189252000
2020-11-13,37484356000
2020-11-16,37631908000
2020-11-17,37674944000
2020-11-18,37582724000
2020-11-19,38117600000
2020-11-20,37724128000
2020-11-23,37515096000
2020-11-24,37238436000
2020-11-25,36888000000
2020-11-27,36967924000
2020-11-30,37404300000
2020-12-01,37705650000
2020-12-02,37035300000
2020-12-03,37170600000
2020-12-04,37170600000
2020-12-07,36740100000
2020-12-08,37146000000
2020-12-09,36487950000
2020-12-10,36205050000
2020-12-11,36481800000
2020-12-14,36500250000
2020-12-15,36303450000
2020-12-16,36235800000
2020-12-17,36715500000
2020-12-18,36531000000
2020-12-21,36278850000
2020-12-22,36039000000
2020-12-23,36278850000
2020-12-24,36364950000
2020-12-28,36500250000
2020-12-29,36377250000
2020-12-30,36014400000
2020-12-31,36162000000
2021-01-04,36303450000
2021-01-05,36340350000
2021-01-06,36248100000
2021-01-07,35639250000
2021-01-08,34686000000
2021-01-11,34175550000
2021-01-12,33437550000
2021-01-13,34064850000
2021-01-14,34286250000
2021-01-15,34587600000
2021-01-19,34237050000
2021-01-20,34034100000
2021-01-21,34003350000
2021-01-22,34421550000
2021-01-25,35608500000
2021-01-26,36364950000
2021-01-27,37146000000
2021-01-28,36506400000
2021-01-29,35731500000
2021-02-01,35393250000
2021-02-02,35436300000
2021-02-03,34944300000
2021-02-04,34993500000
2021-02-05,35301000000
2021-02-08,35485500000
2021-02-09,35467050000
2021-02-10,35725350000
2021-02-11,34999650000
2021-02-12,35128800000
2021-02-16,34618350000
2021-02-17,34938150000
2021-02-18,35682300000
2021-02-19,34747500000
2021-02-22,34544550000
2021-02-23,34944300000
2021-02-24,34563000000
2021-02-25,34341600000
2021-02-26,33831150000
2021-03-01,33522776000
2021-03-02,33724868000
2021-03-03,33614636000
2021-03-04,33859596000
2021-03-05,34772072000
2021-03-08,35372224000
2021-03-09,35151760000
2021-03-10,35862144000
2021-03-11,35598812000
2021-03-12,35978500000
2021-03-15,36143848000
2021-03-16,36364312000
2021-03-17,36370436000
2021-03-18,36682760000
2021-03-19,36786868000
2021-03-22,37631980000
2021-03-23,37472756000
2021-03-24,35898888000
2021-03-25,36456172000
2021-03-26,37338028000
2021-03-29,38268876000
2021-03-30,37840196000
2021-03-31,37552368000
2021-04-01,37307408000
2021-04-05,37680972000
2021-04-06,37809576000
2021-04-07,37595236000
2021-04-08,37325780000
2021-04-09,36823612000
2021-04-12,37338028000
2021-04-13,37160432000
2021-04-14,37117564000
2021-04-15,37080820000
2021-04-16,37540120000
2021-04-19,37540120000
2021-04-20,38152520000
2021-04-21,38434224000
2021-04-22,37987172000
2021-04-23,37515624000
2021-04-26,37074696000
2021-04-27,37074696000
2021-04-28,37233920000
2021-04-29,37619732000
2021-04-30,37270664000
2021-05-03,37723840000
2021-05-04,37846320000
2021-05-05,37864692000
2021-05-06,38973136000
2021-05-07,38611820000
2021-05-10,39089492000
2021-05-11,38648564000
2021-05-12,38556704000
2021-05-13,39181352000
2021-05-14,38826160000
2021-05-17,38452596000
2021-05-18,38538332000
2021-05-19,38336240000
2021-05-20,38519960000
2021-05-21,38660812000
2021-05-24,38611820000
2021-05-25,38489340000
2021-05-26,38477092000
2021-05-27,38140272000
2021-05-28,38495464000
2021-06-01,38247664000
2021-06-02,38754296000
2021-06-03,38943520000
2021-06-04,39083912000
2021-06-07,38894688000
2021-06-08,38571176000
2021-06-09,37918048000
2021-06-10,38192728000
2021-06-11,38162208000
2021-06-14,38241560000
2021-06-15,37930256000
2021-06-16,37325960000
2021-06-17,37295440000
2021-06-18,36477504000
2021-06-21,36709456000
2021-06-22,36752184000
2021-06-23,36141784000
2021-06-24,36105160000
2021-06-25,36398152000
2021-06-28,36959720000
2021-06-29,36642312000
2021-06-30,37191672000
2021-07-01,36758288000
2021-07-02,36758288000
2021-07-06,36526336000
2021-07-07,36862056000
2021-07-08,36416464000
2021-07-09,36440880000
2021-07-12,36178408000
2021-07-13,36092952000
2021-07-14,36178408000
2021-07-15,36489712000
2021-07-16,36654520000
2021-07-19,37069592000
2021-07-20,36575168000
2021-07-21,36007496000
2021-07-22,35891520000
2021-07-23,36257760000
2021-07-26,36208928000
2021-07-27,36349320000
2021-07-28,35903728000
2021-07-29,35958664000
2021-07-30,35928144000
2021-08-02,36239448000
2021-08-03,36251656000
2021-08-04,35177352000
2021-08-05,35146832000
2021-08-06,35323848000
2021-08-09,35616840000
2021-08-10,35702296000
2021-08-11,36044120000
2021-08-12,35983080000
2021-08-13,36526336000
2021-08-16,36703352000
2021-08-17,37148944000
2021-08-18,36184512000
2021-08-19,36703352000
2021-08-20,36807120000
2021-08-23,36379840000
2021-08-24,35659568000
2021-08-25,35500864000
2021-08-26,34975920000
2021-08-27,35238392000
2021-08-30,35043188000
2021-08-31,35183166000
2021-09-01,35116220000
2021-09-02,35250112000
2021-09-03,35158822000
2021-09-07,34562394000
2021-09-08,36138668000
2021-09-09,35572670000
2021-09-10,35560498000
2021-09-13,35682218000
2021-09-14,35767422000
2021-09-15,35736992000
2021-09-16,35736992000
2021-09-17,35858712000
2021-09-20,35755250000
2021-09-21,35304886000
2021-09-22,36467312000
2021-09-23,36686408000
2021-09-24,36844644000
2021-09-27,36302990000
2021-09-28,36108238000
2021-09-29,36984622000
2021-09-30,36406452000
2021-10-01,36893332000
2021-10-04,37398470000
2021-10-05,37453244000
2021-10-06,37812318000
2021-10-07,37319352000
2021-10-08,37404556000
2021-10-11,37544534000
2021-10-12,37818404000
2021-10-13,37647996000
2021-10-14,37952296000
2021-10-15,37830576000
2021-10-18,37441072000
2021-10-19,37544534000
2021-10-20,38165306000
2021-10-21,38031414000
2021-10-22,38147048000
2021-10-25,37666254000
2021-10-26,37787974000
2021-10-27,37307180000
2021-10-28,37757544000
2021-10-29,37611480000
2021-11-01,37909694000
2021-11-02,38116618000
2021-11-03,38427004000
2021-11-04,38165306000
2021-11-05,38128790000
2021-11-08,38122704000
2021-11-09,38445262000
2021-11-10,38664358000
2021-11-11,38280940000
2021-11-12,38487864000
2021-11-15,38767820000
2021-11-16,38500036000
2021-11-17,38414832000
2021-11-18,38280940000
2021-11-19,37757544000
2021-11-22,38268768000
2021-11-23,38609584000
2021-11-24,38524380000
2021-11-26,38195736000
2021-11-29,38543936000
2021-11-30,37482036000
2021-12-01,37275724000
2021-12-02,38143448000
2021-12-03,38974764000
2021-12-06,39102192000
2021-12-07,39181075999
2021-12-08,38962628000
2021-12-09,38816996000
2021-12-10,39296368000
2021-12-13,40006324000
2021-12-14,39994188000
2021-12-15,40861912000
2021-12-16,41784248000
2021-12-17,41050020000
2021-12-20,41134972000
2021-12-21,39478408000
2021-12-22,39866760000
2021-12-23,40042732000
2021-12-27,40085208000
2021-12-28,40588852000
2021-12-29,40667736000
2021-12-30,40685940000
2021-12-31,40886184000
2022-01-03,40813368000
2022-01-04,41195652000
2022-01-05,41747840000
2022-01-06,41559732000
2022-01-07,41608275999
2022-01-10,41729636000
2022-01-11,41584004000
2022-01-12,41462644000
2022-01-13,41808520000
2022-01-14,42415320000
2022-01-18,42026968000
2022-01-19,41960220000
2022-01-20,41553664000
2022-01-21,41887404000
2022-01-24,41596140000
2022-01-25,41468712000
2022-01-26,41141040000
2022-01-27,41474780000
2022-01-28,42099784000
2022-01-31,41675024000
2022-02-01,41414100000
2022-02-02,41729636000
2022-02-03,41899540000
2022-02-04,41213856000
2022-02-07,41347352000
2022-02-08,41523324000
2022-02-09,41365556000
2022-02-10,40704144000
2022-02-11,41298808000
2022-02-14,41037884000
2022-02-15,40655600000
2022-02-16,40509968000
2022-02-17,41134972000
2022-02-18,41353420000
2022-02-22,40861912000
2022-02-23,40722348000
2022-02-24,39781808000
2022-02-25,41256332000
2022-02-28,40741206000
2022-03-01,40372643999
2022-03-02,40759332000
2022-03-03,41248734000
2022-03-04,41158104000
2022-03-07,40886214000
2022-03-08,38523792000
2022-03-09,38735262000
2022-03-10,38125020000
2022-03-11,37623534000
2022-03-14,37804794000
2022-03-15,38233776000
2022-03-16,37853130000
2022-03-17,38197524000
2022-03-18,37708122000
2022-03-21,37955844000
2022-03-22,37871256000
2022-03-23,38807766000
2022-03-24,40094712000
2022-03-25,40717038000
2022-03-28,40396812000
2022-03-29,40880172000
2022-03-30,41049348000
2022-03-31,40916424000
2022-04-01,41599170000
2022-04-04,41381658000
2022-04-05,41786472000
2022-04-06,42130866000
2022-04-07,42142950000
2022-04-08,42396714000
2022-04-11,42602142000
2022-04-12,42553806000
2022-04-13,42704856000
2022-04-14,42849864000
2022-04-18,42801528000
2022-04-19,43333224000
2022-04-20,44003886000
2022-04-21,44221398000
2022-04-22,43804500000
2022-04-25,43623240000
2022-04-26,42916326000
2022-04-27,43115712000
2022-04-28,43665534000
2022-04-29,42735066000
2022-05-02,41979816000
2022-05-03,42082530000
2022-05-04,42783402000
2022-05-05,42747150000
2022-05-06,43139880000
2022-05-09,44408700000
2022-05-10,43345308000
2022-05-11,43381560000
2022-05-12,43629282000
2022-05-13,44167020000
2022-05-16,44384532000
2022-05-17,44052222000
2022-05-18,40825793999
2022-05-19,39955746000
2022-05-20,40487442000
2022-05-23,40771416000
2022-05-24,41774388000
2022-05-25,41846892000
2022-05-26,41967732000
2022-05-27,42227538000
2022-05-31,41923970000
2022-06-01,41485824000
2022-06-02,41221736000
2022-06-03,41047678000
2022-06-06,41275754000
2022-06-07,41509832000
2022-06-08,41353780000
2022-06-09,40771586000
2022-06-10,41041676000
2022-06-13,40249412000
2022-06-14,39883290000
2022-06-15,39817268000
2022-06-16,40063350000
2022-06-17,39751246000
2022-06-21,40723570000
2022-06-22,40753580000
2022-06-23,41401796000
2022-06-24,42392126000
2022-06-27,42638208000
2022-06-28,42170052000
2022-06-29,44846944000
2022-06-30,45285090000
2022-07-01,45489158000
2022-07-05,45105030000
2022-07-06,45747244000
2022-07-07,45321102000
2022-07-08,45339108000
2022-07-11,45471152000
2022-07-12,45567184000
2022-07-13,45873286000
2022-07-14,44834940000
2022-07-15,44966984000
2022-07-18,44384790000
2022-07-19,44636874000
2022-07-20,44054680000
2022-07-21,43874620000
2022-07-22,44192726000
2022-07-25,44564850000
2022-07-26,44660882000
2022-07-27,44306763999
2022-07-28,44774920000
2022-07-29,44888958000
2022-08-01,45435140000
2022-08-02,45423136000
2022-08-03,45375120000
2022-08-04,45327104000
2022-08-05,45717234000
2022-08-08,45831272000
2022-08-09,46233406000
2022-08-10,46563516000
2022-08-11,46191392000
2022-08-12,46215400000
2022-08-15,45999328000
2022-08-16,46479488000
2022-08-17,46299428000
2022-08-18,46515500000
2022-08-19,46797594000
2022-08-22,46515500000
2022-08-23,46737574000
2022-08-24,47085690000
2022-08-25,46755580000
2022-08-26,45807263999
2022-08-29,46015398000
2022-08-30,45872382000
2022-08-31,45765120000
2022-09-01,45979644000
2022-09-02,45717448000
2022-09-06,44871270000
2022-09-07,45455252000
2022-09-08,45067917000
2022-09-09,45234769000
2022-09-12,45377785000
2022-09-13,44305165000
2022-09-14,44346878000
2022-09-15,44734212999
2022-09-16,44841475000
2022-09-19,45187097000
2022-09-20,44936819000
2022-09-21,47505148000
2022-09-22,48136802000
2022-09-23,47177403000
2022-09-26,46873494000
2022-09-27,46462323000
2022-09-28,46950961000
2022-09-29,46307389000
2022-09-30,45651899000
2022-10-03,46766232000
2022-10-04,46778150000
2022-10-05,46295471000
2022-10-06,44674623000
2022-10-07,44901065000
2022-10-10,45532719000
2022-10-11,46116701000
2022-10-12,46098824000
2022-10-13,46968837999
2022-10-14,46307389000
2022-10-17,46128619000
2022-10-18,46641093000
2022-10-19,46557667000
2022-10-20,45687653000
2022-10-21,45908136000
2022-10-24,46253758000
2022-10-25,46658970000
2022-10-26,46694724000
2022-10-27,47594533000
2022-10-28,48607562999
2022-10-31,48613522000
2022-11-01,47844811000
2022-11-02,47558779000
2022-11-03,47022469000
2022-11-04,47111854000
2022-11-07,47189321000
2022-11-08,47409804000
2022-11-09,47874606000
2022-11-10,47421722000
2022-11-11,46033275000
2022-11-14,45866423000
2022-11-15,46146496000
2022-11-16,47111854000
2022-11-17,47534943000
2022-11-18,48285777000
2022-11-21,48851882000
2022-11-22,48965103000
2022-11-23,49328602000
2022-11-25,49441823000
2022-11-28,49136025000
2022-11-29,49082700000
2022-11-30,50540250000
2022-12-01,50611350000
2022-12-02,51263100000
2022-12-05,51132750000
2022-12-06,50587650000
2022-12-07,51677850000
2022-12-08,51873375000
2022-12-09,50860200000
2022-12-12,51452700000
2022-12-13,51529725000
2022-12-14,51743025000
2022-12-15,51517875000
2022-12-16,51506025000
2022-12-19,51618600000
2022-12-20,49254525000
2022-12-21,50575800000
2022-12-22,50463225000
2022-12-23,50605425000
2022-12-27,50919450000
2022-12-28,50220300000
2022-12-29,49995150000
2022-12-30,49681125000
2023-01-03,49307850000
2023-01-04,49704825000
2023-01-05,50012925000
2023-01-06,50931300000
2023-01-09,50172900000
2023-01-10,49799625000
2023-01-11,49740375000
2023-01-12,48899025000
2023-01-13,48887175000
2023-01-17,48502050000
2023-01-18,46457925000
2023-01-19,45889125000
2023-01-20,45895050000
2023-01-23,45859500000
2023-01-24,45628425000
2023-01-25,46137975000
2023-01-26,45504000000
2023-01-27,46149825000
2023-01-30,46339425000
2023-01-31,46428300000
2023-02-01,46209075000
2023-02-02,44970750000
2023-02-03,44721900000
2023-02-06,45729150000
2023-02-07,45213675000
2023-02-08,44875950000
2023-02-09,44567850000
2023-02-10,45083325000
2023-02-13,45385500000
2023-02-14,44644875000
2023-02-15,44502675000
2023-02-16,44502675000
2023-02-17,45486225000
2023-02-21,47494800000
2023-02-22,47565900000
2023-02-23,47577750000
2023-02-24,47779200000
2023-02-27,47842984000
2023-02-28,46974508000
2023-03-01,46584580000
2023-03-02,46643660000
