,AMGN
2018-07-16,125697600000
2018-07-17,125078399999
2018-07-18,124356000000
2018-07-19,123685200000
2018-07-20,122866050000
2018-07-23,122530650000
2018-07-24,123453000000
2018-07-25,124510800000
2018-07-26,125162250000
2018-07-27,124123800000
2018-07-30,122956350000
2018-07-31,126774750000
2018-08-01,126316800000
2018-08-02,126665100000
2018-08-03,127703550000
2018-08-06,127458450000
2018-08-07,129258000000
2018-08-08,126549000000
2018-08-09,125110650000
2018-08-10,125400899999
2018-08-13,126168450000
2018-08-14,126265200000
2018-08-15,125942700000
2018-08-16,126703800000
2018-08-17,127335899999
2018-08-20,127426200000
2018-08-21,127264950000
2018-08-22,127606800000
2018-08-23,126807000000
2018-08-24,126832799999
2018-08-27,128097000000
2018-08-28,128109900000
2018-08-29,128838750000
2018-08-30,129225750000
2018-08-31,128877450000
2018-09-04,126890850000
2018-09-05,127548750000
2018-09-06,126516750000
2018-09-07,126613500000
2018-09-10,130612500000
2018-09-11,128658150000
2018-09-12,128677500000
2018-09-13,130889850000
2018-09-14,129374100000
2018-09-17,129522450000
2018-09-18,130509300000
2018-09-19,131064000000
2018-09-20,132289500000
2018-09-21,132289500000
2018-09-24,133650450000
2018-09-25,133166700000
2018-09-26,133405350000
2018-09-27,134734049999
2018-09-28,133702050000
2018-10-01,131387850000
2018-10-02,131870449999
2018-10-03,131381500000
2018-10-04,129203450000
2018-10-05,129552700000
2018-10-08,130536950000
2018-10-09,130810000000
2018-10-10,127762000000
2018-10-11,123094750000
2018-10-12,125342649999
2018-10-15,124199650000
2018-10-16,128485900000
2018-10-17,128758950000
2018-10-18,128727200000
2018-10-19,128143000000
2018-10-22,125742700000
2018-10-23,125501399999
2018-10-24,119303800000
2018-10-25,119443500000
2018-10-26,118097300000
2018-10-29,119500650000
2018-10-30,120065800000
2018-10-31,122421650000
2018-11-01,122491500000
2018-11-02,118783100000
2018-11-05,120599199999
2018-11-06,121126250000
2018-11-07,125488700000
2018-11-08,124472700000
2018-11-09,122656600000
2018-11-12,121640600000
2018-11-13,121634250000
2018-11-14,120878600000
2018-11-15,122205750000
2018-11-16,123304300000
2018-11-19,123767850000
2018-11-20,124739400000
2018-11-21,122408950000
2018-11-23,122281950000
2018-11-26,123380500000
2018-11-27,125158500000
2018-11-28,127901699999
2018-11-29,128504950000
2018-11-30,132238750000
2018-12-03,128860550000
2018-12-04,125577600000
2018-12-06,126371350000
2018-12-07,121564400000
2018-12-10,123247150000
2018-12-11,124574300000
2018-12-12,124720350000
2018-12-13,125431550000
2018-12-14,121964450000
2018-12-17,120700800000
2018-12-18,118808500000
2018-12-19,117786150000
2018-12-20,117449600000
2018-12-21,114433350000
2018-12-24,113284000000
2018-12-26,119291100000
2018-12-27,120859550000
2018-12-28,121113550000
2018-12-31,121084739999
2019-01-02,119361800000
2019-01-03,117545560000
2019-01-04,121563680000
2019-01-07,123199540000
2019-01-08,124779420000
2019-01-09,124630140000
2019-01-10,126066960000
2019-01-11,124748320000
2019-01-14,122397160000
2019-01-15,124014360000
2019-01-16,123709579999
2019-01-17,125594239999
2019-01-18,126813360000
2019-01-22,125631560000
2019-01-23,125370320000
2019-01-24,125003340000
2019-01-25,123634940000
2019-01-28,119392900000
2019-01-29,119492420000
2019-01-30,114982920000
2019-01-31,116382420000
2019-02-01,116357540000
2019-02-04,115803960000
2019-02-05,117128820000
2019-02-06,118652720000
2019-02-07,114591060000
2019-02-08,115692000000
2019-02-11,115561380000
2019-02-12,117203460000
2019-02-13,117545560000
2019-02-14,116114960000
2019-02-15,117147480000
2019-02-19,116295340000
2019-02-20,116264239999
2019-02-21,115381000000
2019-02-22,116625000000
2019-02-25,118061820000
2019-02-26,118229760000
2019-02-27,119063239999
2019-02-28,118229760000
2019-03-01,118901520000
2019-03-04,118043160000
2019-03-05,117446040000
2019-03-06,113919300000
2019-03-07,112868120000
2019-03-08,112501140000
2019-03-11,114535079999
2019-03-12,114559960000
2019-03-13,116531700000
2019-03-14,116786720000
2019-03-15,118951280000
2019-03-18,118994820000
2019-03-19,119106780000
2019-03-20,118876640000
2019-03-21,119355579999
2019-03-22,116127400000
2019-03-25,116058980000
2019-03-26,117103940000
2019-03-27,115891040000
2019-03-28,116718300000
2019-03-29,118167560000
2019-04-01,116404390000
2019-04-02,116805010000
2019-04-03,117102440000
2019-04-04,116744310000
2019-04-05,118613870000
2019-04-08,118292160000
2019-04-09,117138860000
2019-04-10,117691229999
2019-04-11,116610770000
2019-04-12,116191940000
2019-04-15,116058400000
2019-04-16,114146350000
2019-04-17,110759290000
2019-04-18,107724290000
2019-04-22,107050520000
2019-04-23,109114320000
2019-04-24,108228100000
2019-04-25,109551360000
2019-04-26,110152290000
2019-04-29,109970190000
2019-04-30,108847240000
2019-05-01,106916979999
2019-05-02,107135500000
2019-05-03,107627170000
2019-05-06,107475420000
2019-05-07,105539090000
2019-05-08,104495050000
2019-05-09,104932090000
2019-05-10,104312950000
2019-05-13,101733200000
2019-05-14,101860670000
2019-05-15,103111090000
2019-05-16,103141440000
2019-05-17,103135370000
2019-05-20,102212729999
2019-05-21,103001830000
2019-05-22,103979100000
2019-05-23,104470770000
2019-05-24,103966960000
2019-05-28,102491950000
2019-05-29,102692260000
2019-05-30,102607280000
2019-05-31,101186900000
2019-06-03,104622520000
2019-06-04,106061110000
2019-06-05,105951850000
2019-06-06,105891150000
2019-06-07,106534570000
2019-06-10,106577060000
2019-06-11,105994340000
2019-06-12,106589200000
2019-06-13,107262970000
2019-06-14,106880560000
2019-06-17,108282729999
2019-06-18,110237270000
2019-06-19,110941390000
2019-06-20,111736560000
2019-06-21,113575770000
2019-06-24,112191810000
2019-06-25,111955080000
2019-06-26,111184190000
2019-06-27,111700140000
2019-06-28,111857960000
2019-07-01,111623650000
2019-07-02,111797359999
2019-07-03,112959420000
2019-07-05,111378060000
2019-07-08,109161760000
2019-07-09,108772410000
2019-07-10,109179730000
2019-07-11,106622000000
2019-07-12,104783070000
2019-07-15,105495880000
2019-07-16,106304530000
2019-07-17,106058940000
2019-07-18,107544460000
2019-07-19,106855609999
2019-07-22,105358109999
2019-07-23,105429990000
2019-07-24,105286230000
2019-07-25,104291890000
2019-07-26,105028660000
2019-07-29,105471920000
2019-07-30,105693550000
2019-07-31,111761420000
2019-08-01,111414000000
2019-08-02,112144780000
2019-08-05,108718500000
2019-08-06,110491540000
2019-08-07,109940460000
2019-08-08,110952770000
2019-08-09,117553750000
2019-08-12,123262220000
2019-08-13,123465880000
2019-08-14,119123130000
2019-08-15,119386690000
2019-08-16,122207980000
2019-08-19,123394000000
2019-08-20,121698830000
2019-08-21,122160060000
2019-08-22,121848580000
2019-08-23,119248920000
2019-08-26,123040590000
2019-08-27,123687510000
2019-08-28,124304480000
2019-08-29,123981020000
2019-08-30,124963380000
2019-09-03,123106480000
2019-09-04,123585680000
2019-09-05,124382350000
2019-09-06,124430270000
2019-09-09,121201660000
2019-09-10,117925130000
2019-09-11,117308160000
2019-09-12,116206000000
2019-09-13,117086530000
2019-09-16,116253920000
2019-09-17,117835280000
2019-09-18,116828960000
2019-09-19,117194350000
2019-09-20,117967060000
2019-09-23,118458240000
2019-09-24,117733450000
2019-09-25,117439940000
2019-09-26,117032620000
2019-09-27,116769060000
2019-09-30,114751430000
2019-10-01,114561670000
2019-10-02,112201530000
2019-10-03,114223660000
2019-10-04,115984870000
2019-10-07,116921810000
2019-10-08,116275440000
2019-10-09,116637170000
2019-10-10,117817240000
2019-10-11,119074400000
2019-10-14,120313769999
2019-10-15,121363380000
2019-10-16,120503530000
2019-10-17,120711080000
2019-10-18,120212960000
2019-10-21,120337490000
2019-10-22,121464190000
2019-10-23,120568760000
2019-10-24,120414580000
2019-10-25,120408650000
2019-10-28,121570930000
2019-10-29,123931070000
2019-10-30,125051840000
2019-10-31,126457250000
2019-11-01,129244350000
2019-11-04,127145130000
2019-11-05,127542440000
2019-11-06,128325200000
2019-11-07,129268070000
2019-11-08,131118230000
2019-11-11,130875100000
2019-11-12,131236830000
2019-11-13,130264310000
2019-11-14,129570500000
2019-11-15,130969980000
2019-11-18,130857310000
2019-11-19,133128500000
2019-11-20,133727430000
2019-11-21,135097260000
2019-11-22,136828820000
2019-11-25,139082220000
2019-11-26,138993270000
2019-11-27,139082220000
2019-11-29,139188960000
2019-12-02,138453640000
2019-12-03,138032610000
2019-12-04,138690840000
2019-12-05,138412130000
2019-12-06,138625610000
2019-12-09,138062260000
2019-12-10,138667120000
2019-12-11,138767930000
2019-12-12,139942070000
2019-12-13,140386820000
2019-12-16,144217600000
2019-12-17,144004120000
2019-12-18,143470420000
2019-12-19,143411120000
2019-12-20,144134580000
2019-12-23,144116790000
2019-12-24,143701690000
2019-12-26,143446700000
2019-12-27,143227290000
2019-12-30,142480110000
2019-12-31,142231300000
2020-01-02,141659000000
2020-01-03,140697300000
2020-01-06,141777000000
2020-01-07,140443600000
2020-01-08,140549800000
2020-01-09,140968700000
2020-01-10,140573400000
2020-01-13,139782800000
2020-01-14,141600000000
2020-01-15,142603000000
2020-01-16,141895000000
2020-01-17,142479100000
2020-01-21,140184000000
2020-01-22,139682500000
2020-01-23,138673600000
2020-01-24,133098100000
2020-01-27,131540500000
2020-01-28,132655600000
2020-01-29,134018500000
2020-01-30,133428500000
2020-01-31,127469500000
2020-02-03,127959200000
2020-02-04,130867900000
2020-02-05,136844600000
2020-02-06,136555500000
2020-02-07,135304700000
2020-02-10,134177800000
2020-02-11,135086400000
2020-02-12,133930000000
2020-02-13,131593600000
2020-02-14,131853200000
2020-02-18,130797100000
2020-02-19,131546400000
2020-02-20,131062599999
2020-02-21,131446100000
2020-02-24,128549200000
2020-02-25,124124200000
2020-02-26,126578600000
2020-02-27,120065000000
2020-02-28,117840700000
2020-03-02,125198000000
2020-03-03,120607800000
2020-03-04,126914900000
2020-03-05,125150800000
2020-03-06,124283500000
2020-03-09,117038300000
2020-03-10,122012000000
2020-03-11,117203500000
2020-03-12,107521600000
2020-03-13,119239000000
2020-03-16,111321200000
2020-03-17,122602000000
2020-03-18,120879200000
2020-03-19,117268400000
2020-03-20,111067500000
2020-03-23,109698700000
2020-03-24,119380600000
2020-03-25,113952599999
2020-03-26,117109100000
2020-03-27,116979300000
2020-03-30,123003200000
2020-03-31,119205240000
2020-04-01,116312280000
2020-04-02,122821440000
2020-04-03,120781080000
2020-04-06,124409040000
2020-04-07,122762640000
2020-04-08,128883720000
2020-04-09,128307480000
2020-04-13,128342760000
2020-04-14,133358400000
2020-04-15,130418400000
2020-04-16,135769200000
2020-04-17,138162360000
2020-04-20,139120800000
2020-04-21,135681000000
2020-04-22,134822520000
2020-04-23,136704120000
2020-04-24,138932640000
2020-04-27,142548840000
2020-04-28,139749960000
2020-04-29,138585720000
2020-04-30,140661360000
2020-05-01,135816240000
2020-05-04,135775080000
2020-05-05,138979680000
2020-05-06,139114920000
2020-05-07,137198040000
2020-05-08,138074160000
2020-05-11,142731120000
2020-05-12,139479480000
2020-05-13,139256040000
2020-05-14,139932240000
2020-05-15,141237600000
2020-05-18,137115720000
2020-05-19,133728840000
2020-05-20,133987560000
2020-05-21,132170640000
2020-05-22,133140840000
2020-05-26,130771200000
2020-05-27,132188280000
2020-05-28,131788440000
2020-05-29,135063600000
2020-06-01,133423080000
2020-06-02,131547360000
2020-06-03,129948000000
2020-06-04,129877440000
2020-06-05,132693960000
2020-06-08,132741000000
2020-06-09,132241200000
2020-06-10,133546560000
2020-06-11,128713200000
2020-06-12,128125200000
2020-06-15,129230640000
2020-06-16,133399560000
2020-06-17,132870360000
2020-06-18,135428160000
2020-06-19,140355600000
2020-06-22,137703720000
2020-06-23,138621000000
2020-06-24,136715880000
2020-06-25,138244680000
2020-06-26,136909920000
2020-06-29,136157280000
2020-06-30,137978100000
2020-07-01,149245200000
2020-07-02,151070400000
2020-07-06,149906250000
2020-07-07,148092750000
2020-07-08,147180150000
2020-07-09,147221100000
2020-07-10,145688400000
2020-07-13,146273400000
2020-07-14,148057650000
2020-07-15,148186350000
2020-07-16,149292000000
2020-07-17,151199100000
2020-07-20,152655750000
2020-07-21,150877350000
2020-07-22,150333300000
2020-07-23,147560400000
2020-07-24,145068300000
2020-07-27,148385250000
2020-07-28,149332950000
2020-07-29,145577250000
2020-07-30,143991900000
2020-07-31,143131950000
2020-08-03,144705600000
2020-08-04,142500150000
2020-08-05,141259950000
2020-08-06,141306750000
2020-08-07,140803650000
2020-08-10,139329450000
2020-08-11,137270250000
2020-08-12,141406200000
2020-08-13,140669100000
2020-08-14,140230350000
2020-08-17,142160850000
2020-08-18,141277500000
2020-08-19,140686650000
2020-08-20,139657050000
2020-08-21,139019400000
2020-08-24,137808450000
2020-08-25,145208700000
2020-08-26,146355300000
2020-08-27,147893850000
2020-08-28,148075200000
2020-08-31,148192200000
2020-09-01,146753100000
2020-09-02,151000200000
2020-09-03,145027350000
2020-09-04,145314000000
2020-09-08,141090300000
2020-09-09,143658450000
2020-09-10,140774400000
2020-09-11,142277850000
2020-09-14,144348750000
2020-09-15,145284750000
2020-09-16,144939600000
2020-09-17,145126800000
2020-09-18,144916200000
2020-09-21,142266150000
2020-09-22,144787500000
2020-09-23,141915150000
2020-09-24,140587200000
2020-09-25,142634700000
2020-09-28,144512550000
2020-09-29,145255500000
2020-09-30,147666960000
2020-10-01,148381590000
2020-10-02,142583210000
2020-10-05,148741810000
2020-10-06,146812890000
2020-10-07,149706270000
2020-10-08,139492290000
2020-10-09,137522700000
2020-10-12,139155310000
2020-10-13,139056540000
2020-10-14,138074650000
2020-10-15,136540810000
2020-10-16,136953320000
2020-10-19,134042510000
2020-10-20,134269100000
2020-10-21,133031570000
2020-10-22,132456380000
2020-10-23,131979960000
2020-10-26,130661089999
2020-10-27,129830260000
2020-10-28,125716780000
2020-10-29,126553420000
2020-10-30,126042140000
2020-11-02,127942010000
2020-11-03,127854860000
2020-11-04,133821730000
2020-11-05,134774570000
2020-11-06,134600270000
2020-11-09,136535000000
2020-11-10,140369600000
2020-11-11,139840890000
2020-11-12,137778340000
2020-11-13,137906160000
2020-11-16,137499460000
2020-11-17,135047640000
2020-11-18,132328560000
2020-11-19,130533270000
2020-11-20,129661770000
2020-11-23,129109820000
2020-11-24,128087260000
2020-11-25,128000110000
2020-11-27,130614610000
2020-11-30,129005240000
2020-12-01,130771480000
2020-12-02,131631360000
2020-12-03,131834710000
2020-12-04,133171010000
2020-12-07,131567450000
2020-12-08,133014140000
2020-12-09,133542850000
2020-12-10,132560960000
2020-12-11,132119400000
2020-12-14,133316260000
2020-12-15,133937930000
2020-12-16,132723640000
2020-12-17,134350440000
2020-12-18,132752690000
2020-12-21,132067110000
2020-12-22,128395190000
2020-12-23,129528140000
2020-12-24,129522330000
2020-12-28,129940650000
2020-12-29,131811470000
2020-12-30,131985770000
2020-12-31,132663840000
2021-01-04,130782820000
2021-01-05,131417520000
2021-01-06,134585250000
2021-01-07,135029540000
2021-01-08,137608730000
2021-01-11,137077890000
2021-01-12,136512430000
2021-01-13,137175980000
2021-01-14,139437820000
2021-01-15,141647730000
2021-01-19,143251790000
2021-01-20,145611720000
2021-01-21,145421310000
2021-01-22,146269500000
2021-01-25,148346700000
2021-01-26,149212200000
2021-01-27,144861620000
2021-01-28,142951750000
2021-01-29,139305110000
2021-02-01,138728110000
2021-02-02,138762730000
2021-02-03,136795160000
2021-02-04,136875940000
2021-02-05,136356640000
2021-02-08,137077890000
2021-02-09,136547050000
2021-02-10,137591420000
2021-02-11,135618080000
2021-02-12,136870170000
2021-02-16,134348680000
2021-02-17,135946970000
2021-02-18,134169810000
2021-02-19,133685130000
2021-02-22,133558190000
2021-02-23,134129420000
2021-02-24,132704230000
2021-02-25,131279040000
2021-02-26,129778840000
2021-03-01,131002080000
2021-03-02,130223130000
2021-03-03,129213380000
2021-03-04,128042070000
2021-03-05,131400210000
2021-03-08,131446370000
2021-03-09,132127230000
2021-03-10,132686920000
2021-03-11,133385090000
2021-03-12,132917720000
2021-03-15,136148920000
2021-03-16,138664640000
2021-03-17,140943790000
2021-03-18,141030340000
2021-03-19,141907380000
2021-03-22,144071130000
2021-03-23,141388080000
2021-03-24,141636190000
2021-03-25,142086250000
2021-03-26,145900220000
2021-03-29,147111920000
2021-03-30,144105750000
2021-03-31,142568130000
2021-04-01,142774410000
2021-04-05,144407460000
2021-04-06,142734300000
2021-04-07,142172760000
2021-04-08,141462240000
2021-04-09,142648350000
2021-04-12,142642620000
2021-04-13,143221350000
2021-04-14,143032260000
2021-04-15,146189490000
2021-04-16,146521830000
2021-04-19,146670810000
2021-04-20,148487220000
2021-04-21,148280939999
2021-04-22,146143650000
2021-04-23,147278189999
2021-04-26,146412960000
2021-04-27,146189490000
2021-04-28,135634830000
2021-04-29,134488830000
2021-04-30,137313719999
2021-05-03,140602740000
2021-05-04,141737280000
2021-05-05,142877550000
2021-05-06,143994900000
2021-05-07,145662330000
2021-05-10,144751260000
2021-05-11,144567900000
2021-05-12,143725590000
2021-05-13,144436110000
2021-05-14,144040740000
2021-05-17,144613740000
2021-05-18,143742780000
2021-05-19,142464990000
2021-05-20,144355890000
2021-05-21,143828730000
2021-05-24,141960750000
2021-05-25,138666000000
2021-05-26,136689150000
2021-05-27,134832630000
2021-05-28,136339620000
2021-06-01,133841340000
2021-06-02,134746680000
2021-06-03,135079020000
2021-06-04,135715050000
2021-06-07,135909870000
2021-06-08,135697860000
2021-06-09,137244960000
2021-06-10,140178720000
2021-06-11,139107210000
2021-06-14,138201870000
2021-06-15,137434050000
2021-06-16,137279340000
2021-06-17,137955480000
2021-06-18,136763640000
2021-06-21,137657520000
2021-06-22,137468430000
2021-06-23,136780830000
2021-06-24,138064350000
2021-06-25,139055640000
2021-06-28,139147320000
2021-06-29,138929580000
2021-06-30,138206250000
2021-07-01,139992300000
2021-07-02,141012900000
2021-07-06,138149550000
2021-07-07,137905740000
2021-07-08,138506760000
2021-07-09,139028400000
2021-07-12,138557790000
2021-07-13,138818610000
2021-07-14,138744900000
2021-07-15,139839210000
2021-07-16,140593320000
2021-07-19,139895910000
2021-07-20,139986630000
2021-07-21,138829950000
2021-07-22,138767580000
2021-07-23,140457240000
2021-07-26,138960360000
2021-07-27,138733560000
2021-07-28,138489750000
2021-07-29,137474820000
2021-07-30,136953180000
2021-08-02,135960930000
2021-08-03,138393360000
2021-08-04,129451770000
2021-08-05,132672330000
2021-08-06,130495050000
2021-08-09,129213629999
2021-08-10,129253320000
2021-08-11,129349710000
2021-08-12,129361050000
2021-08-13,130228560000
2021-08-16,131016690000
2021-08-17,131090400000
2021-08-18,128618280000
2021-08-19,127229129999
2021-08-20,126741510000
2021-08-23,127937879999
2021-08-24,127223460000
2021-08-25,125641530000
2021-08-26,125573490000
2021-08-27,126316260000
2021-08-30,127081710000
2021-08-31,127875510000
2021-09-01,126639450000
2021-09-02,128119320000
2021-09-03,128351790000
2021-09-07,125499780000
2021-09-08,125233290000
2021-09-09,122233860000
2021-09-10,121196250000
2021-09-13,122880240000
2021-09-14,122494680000
2021-09-15,123679710000
2021-09-16,123243120000
2021-09-17,124388460000
2021-09-20,121967370000
2021-09-21,122109120000
2021-09-22,121133879999
2021-09-23,121933350000
2021-09-24,121116870000
2021-09-27,120833370000
2021-09-28,120357090000
2021-09-29,121848300000
2021-09-30,119509300000
2021-10-01,120223040000
2021-10-04,118829280000
2021-10-05,119065320000
2021-10-06,118008760000
2021-10-07,117525440000
2021-10-08,117429900000
2021-10-11,116165400000
2021-10-12,113462179999
2021-10-13,114428820000
2021-10-14,116210360000
2021-10-15,116806080000
2021-10-18,114159060000
2021-10-19,116210360000
2021-10-20,117828920000
2021-10-21,117452380000
2021-10-22,117592880000
2021-10-25,116688060000
2021-10-26,117278160000
2021-10-27,116097960000
2021-10-28,116429540000
2021-10-29,116317140000
2021-11-01,117901980000
2021-11-02,120414120000
2021-11-03,122589060000
2021-11-04,120790660000
2021-11-05,120138740000
2021-11-08,118789940000
2021-11-09,118981020000
2021-11-10,119824020000
2021-11-11,118896720000
2021-11-12,118801179999
2021-11-15,116558800000
2021-11-16,115429179999
2021-11-17,115670840000
2021-11-18,114659240000
2021-11-19,115816960000
2021-11-22,113934260000
2021-11-23,114945860000
2021-11-24,114631140000
2021-11-26,113012580000
2021-11-29,114350140000
2021-11-30,111770560000
2021-12-01,112849600000
2021-12-02,113057540000
2021-12-03,113771280000
2021-12-06,117339980000
2021-12-07,118761840000
2021-12-08,120003860000
2021-12-09,119464340000
2021-12-10,118520179999
2021-12-13,118801179999
2021-12-14,120121880000
2021-12-15,123218500000
2021-12-16,125089960000
2021-12-17,125045000000
2021-12-20,123634380000
2021-12-21,124157040000
2021-12-22,124499860000
2021-12-23,125769980000
2021-12-27,126545540000
2021-12-28,126882740000
2021-12-29,127911200000
2021-12-30,127276140000
2021-12-31,123283560000
2022-01-03,124226120000
2022-01-04,124856320000
2022-01-05,123376720000
2022-01-06,123393160000
2022-01-07,124554920000
2022-01-10,126242760000
2022-01-11,127344240000
2022-01-12,127004480000
2022-01-13,126505800000
2022-01-14,128977280000
2022-01-18,128138840000
2022-01-19,126752400000
2022-01-20,125437200000
2022-01-21,124790560000
2022-01-24,123891840000
2022-01-25,123321920000
2022-01-26,121951920000
2022-01-27,122752000000
2022-01-28,125568720000
2022-01-31,124472720000
2022-02-01,125316640000
2022-02-02,125453640000
2022-02-03,122773920000
2022-02-04,121716280000
2022-02-07,122494440000
2022-02-08,132073480000
2022-02-09,129980120000
2022-02-10,125393360000
2022-02-11,125053600000
2022-02-14,122899960000
2022-02-15,122719120000
2022-02-16,122017680000
2022-02-17,121480640000
2022-02-18,120981960000
2022-02-22,121332680000
2022-02-23,121108000000
2022-02-24,120159960000
2022-02-25,124412440000
2022-02-28,124111040000
2022-03-01,123415080000
2022-03-02,125267320000
2022-03-03,127486720000
2022-03-04,127634680000
2022-03-07,128429280000
2022-03-08,126642800000
2022-03-09,126840080000
2022-03-10,124368600000
2022-03-11,125409800000
2022-03-14,125607080000
2022-03-15,126894880000
2022-03-16,126955160000
2022-03-17,129251280000
2022-03-18,129465000000
2022-03-21,129503360000
2022-03-22,129585560000
2022-03-23,128330640000
2022-03-24,129804760000
2022-03-25,130856920000
2022-03-28,131777560000
2022-03-29,132363920000
2022-03-30,132928360000
2022-03-31,129373700000
2022-04-01,130069200000
2022-04-04,131005450000
2022-04-05,130839600000
2022-04-06,133712550000
2022-04-07,134627400000
2022-04-08,134830700000
2022-04-11,134215450000
2022-04-12,133771400000
2022-04-13,135627850000
2022-04-14,135900700000
2022-04-18,134782550000
2022-04-19,135552950000
2022-04-20,136628300000
2022-04-21,136671100000
2022-04-22,133937250000
2022-04-25,134910950000
2022-04-26,133680450000
2022-04-27,133102650000
2022-04-28,127399550000
2022-04-29,124756650000
2022-05-02,123542200000
2022-05-03,124221650000
2022-05-04,126313500000
2022-05-05,125377250000
2022-05-06,126527500000
2022-05-09,127993400000
2022-05-10,128779850000
2022-05-11,128742400000
2022-05-12,130925200000
2022-05-13,130219000000
2022-05-16,130470450000
2022-05-17,131262250000
2022-05-18,130518600000
2022-05-19,130951950000
2022-05-20,132412500000
2022-05-23,133236400000
2022-05-24,134761150000
2022-05-25,135360350000
2022-05-26,135381750000
2022-05-27,136564100000
2022-05-31,137355900000
2022-06-01,135579700000
2022-06-02,132829800000
2022-06-03,132920750000
2022-06-06,131310400000
2022-06-07,131829350000
2022-06-08,131331800000
2022-06-09,129336250000
2022-06-10,128405350000
2022-06-13,126671950000
2022-06-14,126099500000
2022-06-15,126035300000
2022-06-16,123429850000
2022-06-17,125575200000
2022-06-21,127549350000
2022-06-22,128474900000
2022-06-23,130053150000
2022-06-24,131272950000
2022-06-27,130994750000
2022-06-28,130277850000
2022-06-29,131305050000
2022-06-30,130165500000
2022-07-01,131369250000
2022-07-05,132000550000
2022-07-06,131208750000
2022-07-07,132369700000
2022-07-08,132936800000
2022-07-11,132562300000
2022-07-12,132128950000
2022-07-13,132193150000
2022-07-14,131390650000
2022-07-15,133049150000
2022-07-18,130454400000
2022-07-19,132316200000
2022-07-20,131947050000
2022-07-21,131492300000
2022-07-22,131583250000
2022-07-25,133065200000
2022-07-26,134359900000
2022-07-27,134670200000
2022-07-28,133616250000
2022-07-29,132396450000
2022-08-01,131417400000
2022-08-02,130491850000
2022-08-03,132219900000
2022-08-04,132134300000
2022-08-05,131743750000
2022-08-08,132300150000
2022-08-09,132872600000
2022-08-10,134868150000
2022-08-11,132867250000
2022-08-12,132888650000
2022-08-15,134327800000
2022-08-16,135435250000
2022-08-17,134060300000
2022-08-18,133589500000
2022-08-19,134210100000
2022-08-22,132091500000
2022-08-23,130791450000
2022-08-24,130802150000
2022-08-25,131438800000
2022-08-26,128747750000
2022-08-29,128068300000
2022-08-30,127929200000
2022-08-31,128560500000
2022-09-01,131342500000
2022-09-02,129667950000
2022-09-06,129587700000
2022-09-07,130962650000
2022-09-08,131315750000
2022-09-09,132514150000
2022-09-12,127126700000
2022-09-13,121370100000
2022-09-14,122044200000
2022-09-15,121798100000
2022-09-16,123659900000
2022-09-19,123456600000
2022-09-20,121824850000
2022-09-21,120086100000
2022-09-22,121846250000
2022-09-23,121428950000
2022-09-26,121375450000
2022-09-27,120904650000
2022-09-28,123574300000
2022-09-29,122199350000
2022-09-30,120589000000
2022-10-03,123285400000
2022-10-04,124665700000
2022-10-05,125093700000
2022-10-06,123552900000
2022-10-07,122531050000
2022-10-10,124200250000
2022-10-11,131310400000
2022-10-12,131845400000
2022-10-13,134638100000
2022-10-14,134466900000
2022-10-17,135317550000
2022-10-18,134884200000
2022-10-19,132781650000
2022-10-20,132385750000
2022-10-21,134787900000
2022-10-24,139806200000
2022-10-25,139094650000
2022-10-26,142663100000
2022-10-27,142968050000
2022-10-28,146488350000
2022-10-31,144637250000
2022-11-01,145552100000
2022-11-02,143920350000
2022-11-03,142245800000
2022-11-04,143936400000
2022-11-07,148205700000
2022-11-08,156428650000
2022-11-09,154962750000
2022-11-10,155690350000
2022-11-11,152485700000
2022-11-14,152635500000
2022-11-15,151726000000
2022-11-16,151816950000
2022-11-17,153705500000
2022-11-18,153700150000
2022-11-21,154165600000
2022-11-22,153571750000
2022-11-23,151619000000
2022-11-25,151800900000
2022-11-28,151201700000
2022-11-29,150864650000
2022-11-30,153224000000
2022-12-01,152977900000
2022-12-02,152747850000
2022-12-05,152426850000
2022-12-06,151560150000
2022-12-07,152881600000
2022-12-08,152779950000
2022-12-09,149077750000
2022-12-12,148077300000
2022-12-13,145659100000
2022-12-14,145054550000
2022-12-15,142384900000
2022-12-16,143064350000
2022-12-19,142149500000
2022-12-20,141641250000
2022-12-21,142449100000
2022-12-22,141914100000
2022-12-23,141197200000
2022-12-27,140913650000
2022-12-28,139859700000
2022-12-29,140790600000
2022-12-30,140512400000
2023-01-03,139721100000
2023-01-04,141184260000
2023-01-05,142503240000
2023-01-06,146956800000
2023-01-09,144244080000
2023-01-10,146251920000
2023-01-11,145733940000
2023-01-12,144671280000
2023-01-13,145103820000
2023-01-17,143870280000
2023-01-18,141184260000
2023-01-19,139924020000
2023-01-20,140570160000
2023-01-23,139357980000
2023-01-24,138679800000
2023-01-25,136992360000
2023-01-26,136105920000
2023-01-27,135449100000
2023-01-30,134349060000
2023-01-31,134781600000
2023-02-01,131582940000
2023-02-02,131647020000
2023-02-03,130920780000
2023-02-06,130215900000
2023-02-07,130296000000
2023-02-08,128266800000
2023-02-09,128160000000
2023-02-10,129495000000
2023-02-13,130114440000
2023-02-14,128710020000
2023-02-15,128197380000
2023-02-16,125073480000
2023-02-17,128443020000
2023-02-21,127220160000
2023-02-22,126109440000
2023-02-23,126889080000
2023-02-24,124774440000
2023-02-27,125196300000
2023-02-28,123706440000
2023-03-01,126125460000
2023-03-02,125351160000
