,RTX
2018-07-17,65067660000
2018-07-18,65558080000
2018-07-19,64893640000
2018-07-20,64846180000
2018-07-23,64403220000
2018-07-24,66823680000
2018-07-25,67076800000
2018-07-26,67622589999
2018-07-27,66966060000
2018-07-30,66254160000
2018-07-31,67567220000
2018-08-01,67155900000
2018-08-02,66768310000
2018-08-03,66649660000
2018-08-06,66673390000
2018-08-07,66950240000
2018-08-08,67060980000
2018-08-09,66823680000
2018-08-10,66254160000
2018-08-13,65795380000
2018-08-14,65921940000
2018-08-15,65581810000
2018-08-16,66364900000
2018-08-17,66926510000
2018-08-20,67274550000
2018-08-21,67693780000
2018-08-22,66325349999
2018-08-23,66016859999
2018-08-24,66388630000
2018-08-27,67385290000
2018-08-28,66950240000
2018-08-29,66515190000
2018-08-30,66001040000
2018-08-31,65558080000
2018-09-04,65660910000
2018-09-05,66095960000
2018-09-06,66467730000
2018-09-07,65716280000
2018-09-10,66531010000
2018-09-11,66507280000
2018-09-12,66649660000
2018-09-13,67464390000
2018-09-14,68595520000
2018-09-17,68579700000
2018-09-18,69481440000
2018-09-19,69940220000
2018-09-20,70612570000
2018-09-21,70723310000
2018-09-24,69861120000
2018-09-25,69544720000
2018-09-26,69473530000
2018-09-27,69528900000
2018-09-28,69600090000
2018-10-01,72983640000
2018-10-02,73263460000
2018-10-03,73041250000
2018-10-04,72712050000
2018-10-05,72020730000
2018-10-08,72300550000
2018-10-09,70374730000
2018-10-10,67913960000
2018-10-11,67008660000
2018-10-12,67140340000
2018-10-15,67502460000
2018-10-16,68629970000
2018-10-17,67370780000
2018-10-18,66786450000
2018-10-19,66646540000
2018-10-22,65469650000
2018-10-23,67346090000
2018-10-24,63222859999
2018-10-25,64432670000
2018-10-26,63823650000
2018-10-29,62720829999
2018-10-30,63510910000
2018-10-31,64333910000
2018-11-01,66078670000
2018-11-02,66004600000
2018-11-05,65905840000
2018-11-06,66267960000
2018-11-07,67617680000
2018-11-08,68029180000
2018-11-09,67699980000
2018-11-12,66449019999
2018-11-13,66876980000
2018-11-14,66753530000
2018-11-15,67189720000
2018-11-16,67395470000
2018-11-19,66218579999
2018-11-20,65263900000
2018-11-21,65107530000
2018-11-23,66835829999
2018-11-26,66284420000
2018-11-27,63543829999
2018-11-28,63568519999
2018-11-29,62770210000
2018-11-30,63107640000
2018-12-03,64012940000
2018-12-04,62605609999
2018-12-06,62901890000
2018-12-07,61864910000
2018-12-10,61848450000
2018-12-11,61601549999
2018-12-12,61980130000
2018-12-13,61766150000
2018-12-14,61527480000
2018-12-17,59725109999
2018-12-18,59963780000
2018-12-19,58943260000
2018-12-20,56778769999
2018-12-21,54992859999
2018-12-24,52861290000
2018-12-26,54902329999
2018-12-27,54778880000
2018-12-28,54556670000
2018-12-31,57159530000
2019-01-02,58140480000
2019-01-03,55547360000
2019-01-04,57449549999
2019-01-07,57423959999
2019-01-08,58456090000
2019-01-09,58686400000
2019-01-10,59266440000
2019-01-11,59019070000
2019-01-14,59505280000
2019-01-15,59616170000
2019-01-16,59513810000
2019-01-17,60537410000
2019-01-18,61143040000
2019-01-22,59616170000
2019-01-23,62831980000
2019-01-24,62030160000
2019-01-25,62166639999
2019-01-28,61774260000
2019-01-29,63258480000
2019-01-30,63949410000
2019-01-31,63377900000
2019-02-01,63872639999
2019-02-04,63957940000
2019-02-05,64828000000
2019-02-06,65152139999
2019-02-07,64802410000
2019-02-08,65757770000
2019-02-11,65877190000
2019-02-12,66551060000
2019-02-13,66789900000
2019-02-14,66636360000
2019-02-15,68581200000
2019-02-19,69058880000
2019-02-20,68939460000
2019-02-21,67813500000
2019-02-22,68589730000
2019-02-25,68854160000
2019-02-26,68274120000
2019-02-27,68120580000
2019-02-28,67463770000
2019-03-01,67514950000
2019-03-04,67497889999
2019-03-05,67608780000
2019-03-06,67310230000
2019-03-07,66815490000
2019-03-08,66576650000
2019-03-11,67642900000
2019-03-12,66926379999
2019-03-13,67984100000
2019-03-14,68120580000
2019-03-15,67591719999
2019-03-18,68120580000
2019-03-19,67915860000
2019-03-20,67267580000
2019-03-21,68112049999
2019-03-22,67182280000
2019-03-25,67318760000
2019-03-26,67711139999
2019-03-27,67796440000
2019-03-28,68316770000
2019-03-29,69186830000
2019-04-01,71582280000
2019-04-02,70890540000
2019-04-03,70574560000
2019-04-04,71317540000
2019-04-05,71864100000
2019-04-08,71778700000
2019-04-09,71078420000
2019-04-10,70762440000
2019-04-11,71385860000
2019-04-12,72718100000
2019-04-15,72316720000
2019-04-16,72735180000
2019-04-17,72982840000
2019-04-18,73631880000
2019-04-22,73580640000
2019-04-23,75254480000
2019-04-24,75023900000
2019-04-25,75100760000
2019-04-26,75664400000
2019-04-29,76381760000
2019-04-30,76646500000
2019-05-01,76091400000
2019-05-02,75134920000
2019-05-03,76117020000
2019-05-06,75348420000
2019-05-07,72794960000
2019-05-08,73666040000
2019-05-09,73555020000
2019-05-10,73717280000
2019-05-13,70924700000
2019-05-14,72009280000
2019-05-15,72009280000
2019-05-16,72692480000
2019-05-17,71881180000
2019-05-20,71736000000
2019-05-21,73110940000
2019-05-22,72777880000
2019-05-23,70113400000
2019-05-24,70617260000
2019-05-28,69823040000
2019-05-29,69583920000
2019-05-30,69011740000
2019-05-31,67875920000
2019-06-03,68183360000
2019-06-04,69532680000
2019-06-05,70600180000
2019-06-06,70762440000
2019-06-07,71027180000
2019-06-10,68798240000
2019-06-11,66073980000
2019-06-12,66680320000
2019-06-13,67081700000
2019-06-14,67337899999
2019-06-17,66765720000
2019-06-18,68055260000
2019-06-19,68123580000
2019-06-20,69882820000
2019-06-21,69199620000
2019-06-24,69968220000
2019-06-25,69344800000
2019-06-26,68661600000
2019-06-27,69310640000
2019-06-28,69976760000
2019-07-01,70674300000
2019-07-02,71007750000
2019-07-03,71563500000
2019-07-05,71315550000
2019-07-08,70417800000
2019-07-09,70161300000
2019-07-10,70195500000
2019-07-11,70674300000
2019-07-12,71948250000
2019-07-15,71691750000
2019-07-16,71666100000
2019-07-17,70007400000
2019-07-18,70648650000
2019-07-19,71238600000
2019-07-22,71537850000
2019-07-23,72606600000
2019-07-24,72238950000
2019-07-25,73367550000
2019-07-26,72982800000
2019-07-29,73025550000
2019-07-30,72803250000
2019-07-31,71888400000
2019-08-01,70939350000
2019-08-02,70383600000
2019-08-05,67664700000
2019-08-06,69306300000
2019-08-07,69417450000
2019-08-08,70742700000
2019-08-09,70614450000
2019-08-12,68887350000
2019-08-13,69383250000
2019-08-14,66886650000
2019-08-15,66578850000
2019-08-16,67288500000
2019-08-19,68143500000
2019-08-20,68160600000
2019-08-21,68511149999
2019-08-22,68853150000
2019-08-23,66407850000
2019-08-26,67519350000
2019-08-27,67032000000
2019-08-28,68263200000
2019-08-29,69682500000
2019-08-30,70075800000
2019-09-03,69391800000
2019-09-04,70511850000
2019-09-05,71580600000
2019-09-06,71931150000
2019-09-09,72162000000
2019-09-10,72050850000
2019-09-11,73153800000
2019-09-12,73966050000
2019-09-13,74282400000
2019-09-16,74299500000
2019-09-17,73829250000
2019-09-18,74068650000
2019-09-19,74000250000
2019-09-20,72948600000
2019-09-23,72999900000
2019-09-24,72897300000
2019-09-25,73624050000
2019-09-26,74000250000
2019-09-27,73384650000
2019-09-30,73547520000
2019-10-01,72075200000
2019-10-02,70286160000
2019-10-03,70679920000
2019-10-04,71758480000
2019-10-07,71484560000
2019-10-08,70457360000
2019-10-09,71090800000
2019-10-10,72143680000
2019-10-11,73342080000
2019-10-14,73222240000
2019-10-15,73342080000
2019-10-16,73650240000
2019-10-17,74429200000
2019-10-18,73693040000
2019-10-21,74531920000
2019-10-22,76175440000
2019-10-23,75370800000
2019-10-24,77271120000
2019-10-25,77014320000
2019-10-28,77057120000
2019-10-29,76492160000
2019-10-30,77485120000
2019-10-31,77348160000
2019-11-01,79017360000
2019-11-04,79462480000
2019-11-05,79650800000
2019-11-06,79899040000
2019-11-07,80121600000
2019-11-08,80198640000
2019-11-11,79847680000
2019-11-12,79941840000
2019-11-13,79899040000
2019-11-14,79787760000
2019-11-15,80464000000
2019-11-18,80327040000
2019-11-19,79924720000
2019-11-20,79000240000
2019-11-21,79351200000
2019-11-22,79565200000
2019-11-25,79471040000
2019-11-26,79796320000
2019-11-27,80172960000
2019-11-29,79907600000
2019-12-02,78110000000
2019-12-03,77425200000
2019-12-04,77853200000
2019-12-05,78255520000
2019-12-06,79180000000
2019-12-09,78769120000
2019-12-10,78315440000
2019-12-11,79334080000
2019-12-12,80489680000
2019-12-13,80301360000
2019-12-16,80515360000
2019-12-17,80061680000
2019-12-18,79573760000
2019-12-19,80113040000
2019-12-20,80532480000
2019-12-23,80712240000
2019-12-24,80575280000
2019-12-26,81191600000
2019-12-27,80960480000
2019-12-30,80737920000
2019-12-31,80904200000
2020-01-02,82732592000
2020-01-03,82844184000
2020-01-06,83015864000
2020-01-07,82758344000
2020-01-08,82878520000
2020-01-09,83007280000
2020-01-10,82037288000
2020-01-13,82140296000
2020-01-14,81865608000
2020-01-15,82088792000
2020-01-16,82947192000
2020-01-17,83410728000
2020-01-21,83445064000
2020-01-22,83075952000
2020-01-23,83084536000
2020-01-24,82758344000
2020-01-27,81590920000
2020-01-28,82578080000
2020-01-29,82552328000
2020-01-30,83196128000
2020-01-31,81135968000
2020-02-03,81007208000
2020-02-04,82655336000
2020-02-05,84071696000
2020-02-06,84380720000
2020-02-07,84724080000
2020-02-10,84569568000
2020-02-11,83865680000
2020-02-12,83831344000
2020-02-13,82681088000
2020-02-14,82904272000
2020-02-18,81719680000
2020-02-19,81402072000
2020-02-20,80981456000
2020-02-21,81857024000
2020-02-24,79187400000
2020-02-25,74989824000
2020-02-26,74758056000
2020-02-27,71401712000
2020-02-28,70543312000
2020-03-02,72423208000
2020-03-03,71590560000
2020-03-04,75110000000
2020-03-05,68302887999
2020-03-06,68328639999
2020-03-09,62319839999
2020-03-10,64483008000
2020-03-11,58079344000
2020-03-12,55375384000
2020-03-13,56937672000
2020-03-16,49117648000
2020-03-17,50156312000
2020-03-18,42894248000
2020-03-19,45246264000
2020-03-20,44585296000
2020-03-23,40490728000
2020-03-24,46868640000
2020-03-25,51958952000
2020-03-26,56525639999
2020-03-27,52482576000
2020-03-30,53203632000
2020-03-31,89117168000
2020-04-01,86324750000
2020-04-02,81265369000
2020-04-03,74959909000
2020-04-06,86414828000
2020-04-07,86715088000
2020-04-08,94011406000
2020-04-09,97149122999
2020-04-13,92825379000
2020-04-14,97689590999
2020-04-15,93576029000
2020-04-16,93756185000
2020-04-17,99190890999
2020-04-20,97554474000
2020-04-21,94056445000
2020-04-22,95257485000
2020-04-23,95017277000
2020-04-24,95227459000
2020-04-27,97689590999
2020-04-28,98170007000
2020-04-29,101938270000
2020-04-30,97299253000
2020-05-01,91744443000
2020-05-04,88351505000
2020-05-05,88576700000
2020-05-06,86955296000
2020-05-07,85589113000
2020-05-08,88081271000
2020-05-11,86114568000
2020-05-12,85153736000
2020-05-13,81220330000
2020-05-14,80860018000
2020-05-15,79163549000
2020-05-18,86925270000
2020-05-19,86985322000
2020-05-20,86775140000
2020-05-21,90228130000
2020-05-22,90078000000
2020-05-26,96788811000
2020-05-27,100061645000
2020-05-28,100992451000
2020-05-29,96863876000
2020-06-01,96263356000
2020-06-02,95182420000
2020-06-03,101292711000
2020-06-04,101352763000
2020-06-05,108198690999
2020-06-08,111336408000
2020-06-09,105901702000
2020-06-10,102628868000
2020-06-11,94356705000
2020-06-12,98139981000
2020-06-15,100662165000
2020-06-16,101818165999
2020-06-17,100436970000
2020-06-18,100406944000
2020-06-19,97419357000
2020-06-22,97644552000
2020-06-23,96893902000
2020-06-24,92660236000
2020-06-25,91669378000
2020-06-26,88726830000
2020-06-29,92960496000
2020-06-30,93138630000
2020-07-01,93123515000
2020-07-02,93395585000
2020-07-06,95708180000
2020-07-07,92216615000
2020-07-08,92216615000
2020-07-09,87833265000
2020-07-10,90145860000
2020-07-13,89707525000
2020-07-14,91400405000
2020-07-15,95133810000
2020-07-16,94272255000
2020-07-17,94015300000
2020-07-20,92821215000
2020-07-21,95300075000
2020-07-22,96176745000
2020-07-23,95405880000
2020-07-24,93818805000
2020-07-27,92337535000
2020-07-28,92201500000
2020-07-29,89783100000
2020-07-30,86850790000
2020-07-31,85671820000
2020-08-03,86926365000
2020-08-04,86926365000
2020-08-05,90735345000
2020-08-06,90493505000
2020-08-07,92549145000
2020-08-10,97083645000
2020-08-11,97128990000
2020-08-12,97174335000
2020-08-13,95677950000
2020-08-14,96191860000
2020-08-17,94876855000
2020-08-18,93864150000
2020-08-19,93168860000
2020-08-20,92186385000
2020-08-21,91098105000
2020-08-24,93531620000
2020-08-25,92125925000
2020-08-26,91853855000
2020-08-27,92050350000
2020-08-28,94075760000
2020-08-31,92201500000
2020-09-01,91717820000
2020-09-02,93713000000
2020-09-03,91989890000
2020-09-04,92458455000
2020-09-08,89556375000
2020-09-09,90055170000
2020-09-10,89964480000
2020-09-11,91672475000
2020-09-14,93667655000
2020-09-15,92866560000
2020-09-16,95103580000
2020-09-17,94937315000
2020-09-18,94242025000
2020-09-21,90720230000
2020-09-22,90372585000
2020-09-23,88165795000
2020-09-24,86729870000
2020-09-25,86896135000
2020-09-28,89012235000
2020-09-29,87062400000
2020-09-30,87017742000
2020-10-01,86896758000
2020-10-02,89739882000
2020-10-05,89996973000
2020-10-06,88393935000
2020-10-07,90269187000
2020-10-08,91947840000
2020-10-09,90601893000
2020-10-12,91539519000
2020-10-13,90012096000
2020-10-14,90647262000
2020-10-15,91479027000
2020-10-16,93384525000
2020-10-19,92945958000
2020-10-20,92613252000
2020-10-21,91267305000
2020-10-22,94972440000
2020-10-23,94624611000
2020-10-26,91962963000
2020-10-27,85490319000
2020-10-28,79153782000
2020-10-29,80363622000
2020-10-30,82148136000
2020-11-02,84310725000
2020-11-03,86261592000
2020-11-04,85928886000
2020-11-05,88136844000
2020-11-06,88560288000
2020-11-09,98284376999
2020-11-10,102670047000
2020-11-11,99584954999
2020-11-12,96772077000
2020-11-13,100038645000
2020-11-16,103834518000
2020-11-17,104152101000
2020-11-18,105119973000
2020-11-19,107539653000
2020-11-20,105498048000
2020-11-23,109853472000
2020-11-24,112454628000
2020-11-25,111622863000
2020-11-27,111774093000
2020-11-30,108462156000
2020-12-01,107721129000
2020-12-02,108794862000
2020-12-03,110836467000
2020-12-04,111774093000
2020-12-07,110458392000
2020-12-08,112636104000
2020-12-09,111214542000
2020-12-10,110367654000
2020-12-11,110231547000
2020-12-14,107070840000
2020-12-15,107433792000
2020-12-16,106723010999
2020-12-17,106828872000
2020-12-18,106118091000
2020-12-21,105361941000
2020-12-22,104726775000
2020-12-23,106949856000
2020-12-24,106269321000
2020-12-28,106813749000
2020-12-29,106375182000
2020-12-30,107917728000
2020-12-31,108058761000
2021-01-04,103404573000
2021-01-05,104900562000
2021-01-06,106200108000
2021-01-07,105444558000
2021-01-08,105565446000
2021-01-11,105474780000
2021-01-12,108073872000
2021-01-13,106532550000
2021-01-14,107197434000
2021-01-15,104568120000
2021-01-19,104809896000
2021-01-20,104024124000
2021-01-21,102921021000
2021-01-22,102120138000
2021-01-25,100155708000
2021-01-26,101545920000
2021-01-27,98977050000
2021-01-28,103011687000
2021-01-29,100835703000
2021-02-01,101183255999
2021-02-02,105988554000
2021-02-03,106653438000
2021-02-04,109826748000
2021-02-05,109297863000
2021-02-08,109539638999
2021-02-09,110370744000
2021-02-10,109509417000
2021-02-11,109297863000
2021-02-12,109720971000
2021-02-16,109720971000
2021-02-17,110400966000
2021-02-18,110128968000
2021-02-19,112214286000
2021-02-22,110310300000
2021-02-23,111806288999
2021-02-24,117367137000
2021-02-25,110793851999
2021-02-26,108784088999
2021-03-01,112365396000
2021-03-02,112833837000
2021-03-03,113438276999
2021-03-04,112456062000
2021-03-05,113604498000
2021-03-08,114254271000
2021-03-09,113075613000
2021-03-10,115689816000
2021-03-11,116430255000
2021-03-12,118651572000
2021-03-15,120238226999
2021-03-16,118228463999
2021-03-17,120223116000
2021-03-18,117775134000
2021-03-19,118409796000
2021-03-22,116233812000
2021-03-23,113604498000
2021-03-24,114163605000
2021-03-25,117155583000
2021-03-26,118122687000
2021-03-29,117382248000
2021-03-30,117593801999
2021-03-31,116399528000
2021-04-01,116414592000
2021-04-05,117363624000
2021-04-06,116761064000
2021-04-07,116896639999
2021-04-08,116715872000
2021-04-09,117936056000
2021-04-12,118583808000
2021-04-13,117047280000
2021-04-14,117438943999
2021-04-15,117454008000
2021-04-16,117830608000
2021-04-19,118387976000
2021-04-20,116128376000
2021-04-21,118809768000
2021-04-22,118613935999
2021-04-23,121325456000
2021-04-26,122018400000
2021-04-27,124744984000
2021-04-28,125151712000
2021-04-29,124835368000
2021-04-30,125392735999
2021-05-03,126748496000
2021-05-04,126447216000
2021-05-05,126733432000
2021-05-06,127561952000
2021-05-07,129113543999
2021-05-10,128104256000
2021-05-11,127034712000
2021-05-12,123946592000
2021-05-13,126206192000
2021-05-14,129369632000
2021-05-17,130409047999
2021-05-18,128616432000
2021-05-19,128360343999
2021-05-20,128390472000
2021-05-21,129264184000
2021-05-24,130273472000
2021-05-25,129942064000
2021-05-26,130303600000
2021-05-27,133482104000
2021-05-28,133632743999
2021-06-01,134054535999
2021-06-02,133512232000
2021-06-03,133587552000
2021-06-04,134099728000
2021-06-07,134024408000
2021-06-08,134747480000
2021-06-09,133843639999
2021-06-10,132939800000
2021-06-11,133783384000
2021-06-14,133647808000
2021-06-15,134672160000
2021-06-16,133210952000
2021-06-17,131252632000
2021-06-18,129429888000
2021-06-21,132563200000
2021-06-22,131629232000
2021-06-23,130454239999
2021-06-24,130830839999
2021-06-25,130635008000
2021-06-28,128209704000
2021-06-29,127200416000
2021-06-30,127785849000
2021-07-01,129148938000
2021-07-02,129867930000
2021-07-06,128444925000
2021-07-07,128564757000
2021-07-08,127980576000
2021-07-09,129388602000
2021-07-12,129148938000
2021-07-13,127815807000
2021-07-14,127186689000
2021-07-15,127291542000
2021-07-16,125119587000
2021-07-19,121404795000
2021-07-20,127021920000
2021-07-21,129688182000
2021-07-22,128549777999
2021-07-23,128534799000
2021-07-26,128744505000
2021-07-27,132144738000
2021-07-28,130616880000
2021-07-29,131290935000
2021-07-30,130242405000
2021-08-02,129733119000
2021-08-03,131770263000
2021-08-04,128549777999
2021-08-05,130137552000
2021-08-06,131186082000
2021-08-09,130437132000
2021-08-10,131290935000
2021-08-11,132743898000
2021-08-12,131785242000
2021-08-13,130691775000
2021-08-16,130527006000
2021-08-17,129733119000
2021-08-18,128040492000
2021-08-19,124849964999
2021-08-20,125898495000
2021-08-23,127261583999
2021-08-24,127965597000
2021-08-25,128414967000
2021-08-26,126962004000
2021-08-27,127920660000
2021-08-30,127021920000
2021-08-31,126962004000
2021-09-01,125973389999
2021-09-02,126632466000
2021-09-03,125299335000
2021-09-07,124325700000
2021-09-08,124130973000
2021-09-09,125314314000
2021-09-10,124325700000
2021-09-13,125284356000
2021-09-14,123936245999
2021-09-15,127126773000
2021-09-16,125853558000
2021-09-17,124909881000
2021-09-20,124999755000
2021-09-21,124490469000
2021-09-22,127725933000
2021-09-23,129942825000
2021-09-24,130556964000
2021-09-27,130826586000
2021-09-28,130077636000
2021-09-29,130302320999
2021-09-30,128123379999
2021-10-01,130388940000
2021-10-04,130701945000
2021-10-05,132237160000
2021-10-06,133056935000
2021-10-07,134368575000
2021-10-08,135069110000
2021-10-11,133981045000
2021-10-12,133727660000
2021-10-13,133668040000
2021-10-14,132907885000
2021-10-15,135516260000
2021-10-18,135337400000
2021-10-19,135978315000
2021-10-20,136649040000
2021-10-21,136544705000
2021-10-22,136917330000
2021-10-25,136082650000
2021-10-26,132892980000
2021-10-27,132892980000
2021-10-28,132937695000
2021-10-29,132445830000
2021-11-01,131983775000
2021-11-02,130865900000
2021-11-03,132162635000
2021-11-04,131253430000
2021-11-05,135903790000
2021-11-08,135203254999
2021-11-09,135620595000
2021-11-10,134413290000
2021-11-11,132729025000
2021-11-12,132445830000
2021-11-15,133176174999
2021-11-16,132505450000
2021-11-17,130344225000
2021-11-18,129539355000
2021-11-19,127333415000
2021-11-22,129375400000
2021-11-23,130135555000
2021-11-24,129956695000
2021-11-26,123711500000
2021-11-29,123622070000
2021-11-30,120611260000
2021-12-01,117824025000
2021-12-02,121714230000
2021-12-03,120894455000
2021-12-06,124844280000
2021-12-07,126707405000
2021-12-08,128928250000
2021-12-09,128421480000
2021-12-10,128421480000
2021-12-13,125693865000
2021-12-14,124456750000
2021-12-15,124352415000
2021-12-16,123264350000
2021-12-17,122638340000
2021-12-20,120775215000
2021-12-21,124725040000
2021-12-22,125306334999
2021-12-23,126543450000
2021-12-27,127050220000
2021-12-28,128212810000
2021-12-29,128019045000
2021-12-30,127884900000
2021-12-31,127954008000
2022-01-03,129306996000
2022-01-04,133841736000
2022-01-05,133172675999
2022-01-06,133901208000
2022-01-07,134466192000
2022-01-10,133410564000
2022-01-11,134882496000
2022-01-12,135402875999
2022-01-13,136131408000
2022-01-14,137276244000
2022-01-18,134927100000
2022-01-19,133365960000
2022-01-20,131373648000
2022-01-21,129663827999
2022-01-24,131016816000
2022-01-25,134272908000
2022-01-26,132295464000
2022-01-27,132741504000
2022-01-28,134302644000
2022-01-31,134094492000
2022-02-01,134897364000
2022-02-02,137588472000
2022-02-03,137989908000
2022-02-04,138287268000
2022-02-07,139803804000
2022-02-08,141350076000
2022-02-09,142732800000
2022-02-10,141335208000
2022-02-11,141647436000
2022-02-14,139119876000
2022-02-15,139818672000
2022-02-16,140874300000
2022-02-17,140294448000
2022-02-18,138822516000
2022-02-22,139075272000
2022-02-23,137142432000
2022-02-24,140130900000
2022-02-25,145884816000
2022-02-28,152694360000
2022-03-01,152738964000
2022-03-02,149780232000
2022-03-03,148427244000
2022-03-04,148070412000
2022-03-07,145988892000
2022-03-08,141022980000
2022-03-09,146479536000
2022-03-10,146464668000
2022-03-11,144100656000
2022-03-14,144279072000
2022-03-15,145141416000
2022-03-16,142435440000
2022-03-17,145334700000
2022-03-18,144992736000
2022-03-21,148590792000
2022-03-22,150731784000
2022-03-23,150508764000
2022-03-24,151222428000
2022-03-25,152292924000
2022-03-28,151044012000
2022-03-29,150285744000
2022-03-30,149914044000
2022-03-31,146544344000
2022-04-01,148171464000
2022-04-04,146884560000
2022-04-05,146159752000
2022-04-06,145642032000
2022-04-07,149369616000
2022-04-08,148511680000
2022-04-11,151041112000
2022-04-12,151765920000
2022-04-13,152904904000
2022-04-14,154236184000
2022-04-18,154280560000
2022-04-19,154650360000
2022-04-20,155271624000
2022-04-21,150479016000
2022-04-22,148644808000
2022-04-25,147343112000
2022-04-26,146721848000
2022-04-27,146204128000
2022-04-28,145079936000
2022-04-29,140390872000
2022-05-02,139370224000
2022-05-03,141115680000
2022-05-04,144606592000
2022-05-05,142476544000
2022-05-06,140967760000
2022-05-09,135716600000
2022-05-10,135627848000
2022-05-11,134607200000
2022-05-12,135317216000
2022-05-13,135968064000
2022-05-16,136796416000
2022-05-17,140450040000
2022-05-18,136988712000
2022-05-19,133497800000
2022-05-20,133246336000
2022-05-23,135834936000
2022-05-24,137876232000
2022-05-25,138393952000
2022-05-26,140524000000
2022-05-27,143053432000
2022-05-31,140701504000
2022-06-01,140242952000
2022-06-02,142358208000
2022-06-03,142491336000
2022-06-06,143793032000
2022-06-07,148674392000
2022-06-08,146781016000
2022-06-09,144044496000
2022-06-10,141248808000
2022-06-13,136012440000
2022-06-14,135080543999
2022-06-15,136500576000
2022-06-16,132417984000
2022-06-17,131471296000
2022-06-21,137447264000
2022-06-22,136914752000
2022-06-23,135731392000
2022-06-24,139340640000
2022-06-27,140242952000
2022-06-28,138719376000
2022-06-29,138009360000
2022-06-30,141291311000
2022-07-01,142629102000
2022-07-05,136601692000
2022-07-06,138071792000
2022-07-07,138101194000
2022-07-08,139835912000
2022-07-11,139233171000
2022-07-12,138924450000
2022-07-13,134969881000
2022-07-14,132426608000
2022-07-15,134117223000
2022-07-18,132014980000
2022-07-19,137924782000
2022-07-20,139409583000
2022-07-21,139497789000
2022-07-22,138498121000
2022-07-25,139027357000
2022-07-26,132661824000
2022-07-27,132705927000
2022-07-28,135822539000
2022-07-29,137028020999
2022-08-01,137072124000
2022-08-02,137821875000
2022-08-03,138968553000
2022-08-04,136395878000
2022-08-05,136763403000
2022-08-08,134073120000
2022-08-09,135160994000
2022-08-10,137336742000
2022-08-11,136939815000
2022-08-12,139674201000
2022-08-15,141320713000
2022-08-16,139733005000
2022-08-17,139644799000
2022-08-18,139233171000
2022-08-19,137307340000
2022-08-22,134925778000
2022-08-23,135881343000
2022-08-24,137175031000
2022-08-25,141320713000
2022-08-26,137483752000
2022-08-29,135425612000
2022-08-30,133529183000
2022-08-31,131941475000
2022-09-01,129412903000
2022-09-02,128766059000
2022-09-06,128133916000
2022-09-07,128560245000
2022-09-08,127251856000
2022-09-09,129427604000
2022-09-12,129074780000
2022-09-13,123076772000
2022-09-14,127016640000
2022-09-15,125855261000
2022-09-16,125252520000
2022-09-19,124884995000
2022-09-20,125179015000
2022-09-21,123958831999
2022-09-22,122679845000
2022-09-23,120592303000
2022-09-26,119210409000
2022-09-27,119078100000
2022-09-28,122459330000
2022-09-29,121048034000
2022-09-30,119965830000
2022-10-03,121797705000
2022-10-04,125344215000
2022-10-05,124875254999
2022-10-06,123512340000
2022-10-07,123116655000
2022-10-10,123336480000
2022-10-11,123966645000
2022-10-12,121621845000
2022-10-13,124376985000
2022-10-14,121035645000
2022-10-17,123790785000
2022-10-18,128026080000
2022-10-19,128421765000
2022-10-20,127850220000
2022-10-21,129755370000
2022-10-24,131499315000
2022-10-25,129491580000
2022-10-26,132657060000
2022-10-27,134532900000
2022-10-28,139339740000
2022-10-31,138958710000
2022-11-01,140028525000
2022-11-02,137976825000
2022-11-03,138929400000
2022-11-04,139544910000
2022-11-07,140937135000
2022-11-08,141083685000
2022-11-09,139413015000
2022-11-10,143384520000
2022-11-11,137244075000
2022-11-14,136218225000
2022-11-15,140380245000
2022-11-16,138269925000
2022-11-17,138533715000
2022-11-18,139750080000
2022-11-21,140981100000
2022-11-22,141933675000
2022-11-23,142344015000
2022-11-25,142842285000
2022-11-28,142006950000
2022-11-29,142783665000
2022-11-30,144674160000
2022-12-01,145817250000
2022-12-02,148030155000
2022-12-05,147546540000
2022-12-06,144688815000
2022-12-07,145143120000
2022-12-08,145802595000
2022-12-09,144014685000
2022-12-12,145905180000
2022-12-13,146388795000
2022-12-14,146476725000
2022-12-15,144337095000
2022-12-16,144117270000
2022-12-19,142944870000
2022-12-20,143882790000
2022-12-21,146198280000
2022-12-22,144366405000
2022-12-23,145524150000
2022-12-27,146051730000
2022-12-28,145289670000
2022-12-29,147033615000
2022-12-30,147898260000
2023-01-03,147404382000
2023-01-04,147448248000
2023-01-05,147506736000
2023-01-06,149817012000
2023-01-09,145635120000
2023-01-10,146103024000
2023-01-11,145620498000
2023-01-12,147214296000
2023-01-13,144289896000
2023-01-17,143924346000
2023-01-18,139991028000
2023-01-19,137797728000
2023-01-20,137973192000
2023-01-23,140736750000
2023-01-24,145445034000
2023-01-25,146234622000
2023-01-26,146585550000
2023-01-27,145635120000
2023-01-30,144333762000
2023-01-31,146000670000
2023-02-01,143909724000
2023-02-02,141774912000
2023-02-03,141073056000
2023-02-06,142769208000
2023-02-07,143105514000
2023-02-08,142783830000
2023-02-09,143076270000
2023-02-10,147111942000
2023-02-13,147038832000
2023-02-14,148223214000
2023-02-15,148354812000
2023-02-16,147638334000
2023-02-17,148427922000
2023-02-21,147170430000
2023-02-22,146965722000
2023-02-23,145693608000
2023-02-24,145664364000
2023-02-27,144991752000
2023-02-28,143427198000
2023-03-01,143354088000
2023-03-02,144757800000
2023-03-03,144787044000
