,ESS
2018-10-09,16528228920
2018-10-10,16299798035
2018-10-11,15824450529
2018-10-12,15753808607
2018-10-15,15884529172
2018-10-16,16155873373
2018-10-17,16029774243
2018-10-18,16118241696
2018-10-19,16217272426
2018-10-22,16007327278
2018-10-23,16131445793
2018-10-24,16625279036
2018-10-25,16796272097
2018-10-26,16367138932
2018-10-29,16937555939
2018-10-30,16877477296
2018-10-31,16556617729
2018-11-01,16680076040
2018-11-02,16365158317
2018-11-05,16477393145
2018-11-06,16507762569
2018-11-07,16835224185
2018-11-08,16750717961
2018-11-09,16764582263
2018-11-12,16815418038
2018-11-13,16849748692
2018-11-14,16716387308
2018-11-15,16552656500
2018-11-16,16879457911
2018-11-19,17020741753
2018-11-20,17057053021
2018-11-21,17082140806
2018-11-23,16936895734
2018-11-26,16928973276
2018-11-27,17054412201
2018-11-28,17181171536
2018-11-29,17121753098
2018-11-30,17331038042
2018-12-03,17348863573
2018-12-04,17138258220
2018-12-06,17540322986
2018-12-07,17406961602
2018-12-10,17336979886
2018-12-11,17382534022
2018-12-12,17041208104
2018-12-13,17279542062
2018-12-14,17315853330
2018-12-17,16787029229
2018-12-18,17039227489
2018-12-19,16874836477
2018-12-20,16860972174
2018-12-21,16620657602
2018-12-24,15821809709
2018-12-26,16161815217
2018-12-27,16221893860
2018-12-28,16245001031
2018-12-31,16110980645
2019-01-02,15544622612
2019-01-03,15626751097
2019-01-04,15656974380
2019-01-07,15722020140
2019-01-08,16114922812
2019-01-09,16101125227
2019-01-10,16338969319
2019-01-11,16388246410
2019-01-14,16352766905
2019-01-15,16596524248
2019-01-16,16863277568
2019-01-17,16963145805
2019-01-18,17078125684
2019-01-22,17166167420
2019-01-23,17200989898
2019-01-24,17187849340
2019-01-25,17268006742
2019-01-28,17508478946
2019-01-29,17668136721
2019-01-30,17806112575
2019-01-31,17818596105
2019-02-01,17745666010
2019-02-04,18047898835
2019-02-05,18194416052
2019-02-06,18101775121
2019-02-07,18229895558
2019-02-08,18269974259
2019-02-11,18308738904
2019-02-12,18172077105
2019-02-13,18267346147
2019-02-14,18255519645
2019-02-15,18319251350
2019-02-19,18412549309
2019-02-20,18185874690
2019-02-21,18397437667
2019-02-22,18493363738
2019-02-25,18356701939
2019-02-26,18399408751
2019-02-27,18386268193
2019-02-28,18386268193
2019-03-01,18336991102
2019-03-04,18530157299
2019-03-05,18484822375
2019-03-06,18486793459
2019-03-07,18547240024
2019-03-08,18626740398
2019-03-11,18773257615
2019-03-12,18856043128
2019-03-13,19001903317
2019-03-14,19114912112
2019-03-15,19014386847
2019-03-18,18807423065
2019-03-19,18773257615
2019-03-20,18742377304
2019-03-21,19020957126
2019-03-22,19100457499
2019-03-25,18979564369
2019-03-26,19241718493
2019-03-27,19154333785
2019-03-28,19064977993
2019-03-29,19003874401
2019-04-01,18944760205
2019-04-02,19172804462
2019-04-03,19063711244
2019-04-04,18912557990
2019-04-05,19015736516
2019-04-08,18894156725
2019-04-09,18891527972
2019-04-10,18973019292
2019-04-11,19046624354
2019-04-12,19068968748
2019-04-15,18973019292
2019-04-16,18302687471
2019-04-17,18048355691
2019-04-18,18288886521
2019-04-22,18083843847
2019-04-23,18197537381
2019-04-24,18313202479
2019-04-25,18292172462
2019-04-26,18495243572
2019-04-29,18246826485
2019-04-30,18565562695
2019-05-01,18643110886
2019-05-02,18602365226
2019-05-03,18686485298
2019-05-06,18654940271
2019-05-07,18329632181
2019-05-08,18301373094
2019-05-09,18407180372
2019-05-10,18653625895
2019-05-13,18638510569
2019-05-14,18570820199
2019-05-15,18675313101
2019-05-16,18791635387
2019-05-17,18796892892
2019-05-20,18667426844
2019-05-21,18840267304
2019-05-22,18923072999
2019-05-23,19019679644
2019-05-24,19122200981
2019-05-28,19009164635
2019-05-29,18752861292
2019-05-30,18760090360
2019-05-31,19172804462
2019-06-03,19034137781
2019-06-04,18923072999
2019-06-05,19426479053
2019-06-06,19485625979
2019-06-07,19496798176
2019-06-10,19453423764
2019-06-11,19651237370
2019-06-12,19638750796
2019-06-13,19598005137
2019-06-14,19662409567
2019-06-17,19868109429
2019-06-18,19788589674
2019-06-19,19824077829
2019-06-20,19906883525
2019-06-21,19714327423
2019-06-24,19584204188
2019-06-25,19333158349
2019-06-26,18946731769
2019-06-27,18951332086
2019-06-28,19185291035
2019-07-01,19362029571
2019-07-02,19660990950
2019-07-03,19865786080
2019-07-05,19827592776
2019-07-08,20014608264
2019-07-09,20109433019
2019-07-10,20293814486
2019-07-11,20148284828
2019-07-12,20015266769
2019-07-15,20075849251
2019-07-16,20037655947
2019-07-17,19992219086
2019-07-18,19953367277
2019-07-19,19419319527
2019-07-22,19231645534
2019-07-23,19466073399
2019-07-24,19343591425
2019-07-25,19662966466
2019-07-26,20023168832
2019-07-29,20270766802
2019-07-30,20195038700
2019-07-31,19901345363
2019-08-01,20076507757
2019-08-02,20110091524
2019-08-05,19387711276
2019-08-06,19717622401
2019-08-07,19798618545
2019-08-08,20032387906
2019-08-09,20250353140
2019-08-12,20563801634
2019-08-13,20631627674
2019-08-14,20234549014
2019-08-15,20586849318
2019-08-16,20724476913
2019-08-19,20925321011
2019-08-20,20791644447
2019-08-21,20961538799
2019-08-22,21137359698
2019-08-23,20755426659
2019-08-26,21053071028
2019-08-27,20995781072
2019-08-28,21055046543
2019-08-29,21174235992
2019-08-30,21155139340
2019-09-03,21244696052
2019-09-04,21428419014
2019-09-05,21382982153
2019-09-06,21537072379
2019-09-09,21445540151
2019-09-10,21149871298
2019-09-11,21215721822
2019-09-12,21336886786
2019-09-13,21245354558
2019-09-16,21355324933
2019-09-17,21652969301
2019-09-18,21625970586
2019-09-19,21528511811
2019-09-20,21257866157
2019-09-23,21411297878
2019-09-24,21411956383
2019-09-25,21554193515
2019-09-26,21744501530
2019-09-27,21490318507
2019-09-30,21586748219
2019-10-01,21519341260
2019-10-02,21539166836
2019-10-03,21685215247
2019-10-04,21834567921
2019-10-07,21779717160
2019-10-08,21656798588
2019-10-09,21757909026
2019-10-10,21872897368
2019-10-11,21607234647
2019-10-14,21644242390
2019-10-15,21698432298
2019-10-16,21762534994
2019-10-17,21719579579
2019-10-18,21894044650
2019-10-21,21975990365
2019-10-22,21873558221
2019-10-23,21698432298
2019-10-24,21562296675
2019-10-25,21483655222
2019-10-28,21371310291
2019-10-29,21360075797
2019-10-30,21652833473
2019-10-31,21618469141
2019-11-01,21458542826
2019-11-04,21286060313
2019-11-05,21036918905
2019-11-06,21011806509
2019-11-07,20805620516
2019-11-08,20811568189
2019-11-11,20711779456
2019-11-12,20422326043
2019-11-13,20695918995
2019-11-14,20767291069
2019-11-15,21081196026
2019-11-18,21206758008
2019-11-19,21311833562
2019-11-20,21062031302
2019-11-21,20833376323
2019-11-22,20536653533
2019-11-25,20502289200
2019-11-26,20635120561
2019-11-27,20682041091
2019-11-29,20630494593
2019-12-02,20137498598
2019-12-03,20235304774
2019-12-04,20580930653
2019-12-05,20563748487
2019-12-06,20613973280
2019-12-09,20566391897
2019-12-10,20458012080
2019-12-11,20140142009
2019-12-12,19845401776
2019-12-13,19859279679
2019-12-16,19891000601
2019-12-17,19573791382
2019-12-18,19588990990
2019-12-19,19738343664
2019-12-20,19650450276
2019-12-23,19615425092
2019-12-24,19722483203
2019-12-26,19801785508
2019-12-27,19807733181
2019-12-30,19806411476
2019-12-31,19869946994
2020-01-02,19699553910
2020-01-03,19892401897
2020-01-06,19813149300
2020-01-07,19570768440
2020-01-08,19683703391
2020-01-09,19777485631
2020-01-10,19971654494
2020-01-13,20176390370
2020-01-14,19933349072
2020-01-15,20000053341
2020-01-16,20211393600
2020-01-17,20398958080
2020-01-21,20572653356
2020-01-22,20463681035
2020-01-23,20639357625
2020-01-24,20438584379
2020-01-27,20403581149
2020-01-28,20368577918
2020-01-29,20044302708
2020-01-30,20614260970
2020-01-31,20457737090
2020-02-03,20565388535
2020-02-04,20577936862
2020-02-05,20474908486
2020-02-06,20786635368
2020-02-07,20789937560
2020-02-10,20958349329
2020-02-11,20990710806
2020-02-12,21079869978
2020-02-13,21233752104
2020-02-14,21409428695
2020-02-18,21392917737
2020-02-19,21241677364
2020-02-20,21537553727
2020-02-21,21730401713
2020-02-24,21517740578
2020-02-25,20995994313
2020-02-26,20931931797
2020-02-27,19594544219
2020-02-28,18714179952
2020-03-02,19379901768
2020-03-03,19277533830
2020-03-04,20002695094
2020-03-05,19620301313
2020-03-06,19460475242
2020-03-09,18442079368
2020-03-10,19427453326
2020-03-11,18329804855
2020-03-12,17350374842
2020-03-13,18210265521
2020-03-16,14772023679
2020-03-17,15590967184
2020-03-18,13621540143
2020-03-19,13807783747
2020-03-20,12966385340
2020-03-23,12035167323
2020-03-24,12416900666
2020-03-25,13259619949
2020-03-26,14443785839
2020-03-27,15097619766
2020-03-30,14893544328
2020-03-31,14406428517
2020-04-01,13103413370
2020-04-02,12720750789
2020-04-03,12484612000
2020-04-06,13907331852
2020-04-07,14039464914
2020-04-08,15314352726
2020-04-09,16154248032
2020-04-13,15685895198
2020-04-14,16524482256
2020-04-15,16052204677
2020-04-16,16093414494
2020-04-17,17062172241
2020-04-20,15823261253
2020-04-21,15619828667
2020-04-22,16007724241
2020-04-23,15780743188
2020-04-24,15804291655
2020-04-27,16488505432
2020-04-28,16186954236
2020-04-29,16302080072
2020-04-30,15967168548
2020-05-01,15490312101
2020-05-04,15848772092
2020-05-05,15994641759
2020-05-06,15789900925
2020-05-07,16291614087
2020-05-08,16133970186
2020-05-11,15889981908
2020-05-12,15038312369
2020-05-13,15095875287
2020-05-14,14718445699
2020-05-15,14819180805
2020-05-18,15738225124
2020-05-19,15109611892
2020-05-20,15428170315
2020-05-21,15400042980
2020-05-22,15464147138
2020-05-26,16170601134
2020-05-27,16224893432
2020-05-28,16278531606
2020-05-29,15880170047
2020-06-01,16150977412
2020-06-02,16143127923
2020-06-03,16553263715
2020-06-04,16384499705
2020-06-05,17172065085
2020-06-08,18066906813
2020-06-09,17533141572
2020-06-10,17026849542
2020-06-11,16097339238
2020-06-12,16332169779
2020-06-15,16002491248
2020-06-16,16457107477
2020-06-17,15901756141
2020-06-18,15890636032
2020-06-19,15292112508
2020-06-22,15279030027
2020-06-23,15192031525
2020-06-24,14898983942
2020-06-25,14996448428
2020-06-26,14704054969
2020-06-29,14811331317
2020-06-30,14949409255
2020-07-01,15614784192
2020-07-02,15463444010
2020-07-06,15342763262
2020-07-07,14880914776
2020-07-08,14802635372
2020-07-09,14606936861
2020-07-10,14698915161
2020-07-13,14670212712
2020-07-14,14892656687
2020-07-15,14760234027
2020-07-16,14629116025
2020-07-17,14558012233
2020-07-20,14040715835
2020-07-21,14072027597
2020-07-22,14405367394
2020-07-23,14111819628
2020-07-24,13967655058
2020-07-27,13865891832
2020-07-28,14222715451
2020-07-29,14295776228
2020-07-30,14391668498
2020-07-31,14399496439
2020-08-03,13975482998
2020-08-04,13977439983
2020-08-05,14179661778
2020-08-06,14349919483
2020-08-07,14559316890
2020-08-10,14578234412
2020-08-11,14320564706
2020-08-12,14430155872
2020-08-13,14092249777
2020-08-14,14295776228
2020-08-17,14367532349
2020-08-18,14268378437
2020-08-19,13744558755
2020-08-20,13862630190
2020-08-21,13895898937
2020-08-24,14034192552
2020-08-25,14092249777
2020-08-26,13881547713
2020-08-27,14132041807
2020-08-28,14392973155
2020-08-31,14123561538
2020-09-01,14038758850
2020-09-02,14415152320
2020-09-03,14477775843
2020-09-04,14629116025
2020-09-08,14453639694
2020-09-09,14254027212
2020-09-10,14089640463
2020-09-11,13908293176
2020-09-14,14507130620
2020-09-15,14115733598
2020-09-16,14322521691
2020-09-17,14121604553
2020-09-18,13792831055
2020-09-21,13327720927
2020-09-22,13534509020
2020-09-23,13172466775
2020-09-24,12980029906
2020-09-25,13314674360
2020-09-28,13537118334
2020-09-29,13020474265
2020-09-30,13078077558
2020-10-01,13470830223
2020-10-02,13814733055
2020-10-05,13899406100
2020-10-06,13728106016
2020-10-07,13704658095
2020-10-08,14067449529
2020-10-09,14032928980
2020-10-12,14130628648
2020-10-13,13644735632
2020-10-14,13475389541
2020-10-15,13332096695
2020-10-16,13159493948
2020-10-19,12965397274
2020-10-20,13016852433
2020-10-21,13022063082
2020-10-22,13190757842
2020-10-23,13237002351
2020-10-26,12962791950
2020-10-27,12723102098
2020-10-28,12135601427
2020-10-29,12869000268
2020-10-30,13325583384
2020-11-02,14133885304
2020-11-03,14591771081
2020-11-04,14687516756
2020-11-05,14728550616
2020-11-06,14795637721
2020-11-09,16573120348
2020-11-10,16865568021
2020-11-11,16071595386
2020-11-12,16099602624
2020-11-13,16603081579
2020-11-16,17126751800
2020-11-17,16934609120
2020-11-18,16556837070
2020-11-19,16553580414
2020-11-20,16550323759
2020-11-23,16444156786
2020-11-24,16773730333
2020-11-25,16569863692
2020-11-27,16283929331
2020-11-30,16014929578
2020-12-01,16057917432
2020-12-02,16198604954
2020-12-03,16208374921
2020-12-04,16461091395
2020-12-07,16478677336
2020-12-08,16445459448
2020-12-09,16295001960
2020-12-10,15984317015
2020-12-11,15888571341
2020-12-14,15648881489
2020-12-15,15792825666
2020-12-16,15666467429
2020-12-17,15752443137
2020-12-18,15265247459
2020-12-21,15230075578
2020-12-22,15288695379
2020-12-23,15061380818
2020-12-24,15257431486
2020-12-28,15522523251
2020-12-29,15295860022
2020-12-30,15524477245
2020-12-31,15429835580
2021-01-04,14833880765
2021-01-05,14766941456
2021-01-06,15381093365
2021-01-07,15045097030
2021-01-08,15200422221
2021-01-11,15030799313
2021-01-12,15104887480
2021-01-13,15359646790
2021-01-14,15407739109
2021-01-15,15631303402
2021-01-19,15414238071
2021-01-20,15908809079
2021-01-21,15935454824
2021-01-22,15821722989
2021-01-25,15767781604
2021-01-26,15842519667
2021-01-27,15544867207
2021-01-28,15816523819
2021-01-29,15572162848
2021-02-01,15732037313
2021-02-02,15869815307
2021-02-03,16129773787
2021-02-04,16411828738
2021-02-05,16773820922
2021-02-08,16934345283
2021-02-09,16853758154
2021-02-10,17397071377
2021-02-11,17651180792
2021-02-12,17504954147
2021-02-16,17426316706
2021-02-17,17337280927
2021-02-18,17203402310
2021-02-19,17150110821
2021-02-22,17165058434
2021-02-23,17493256015
2021-02-24,17555646050
2021-02-25,16965540301
2021-02-26,16558705279
2021-03-01,16895351511
2021-03-02,17012332827
2021-03-03,17369125841
2021-03-04,17041578156
2021-03-05,17215100441
2021-03-08,17710321346
2021-03-09,17737616986
2021-03-10,17720719685
2021-03-11,18009273598
2021-03-12,18706612220
2021-03-15,19091350771
2021-03-16,18619526130
2021-03-17,18592230489
2021-03-18,18587031320
2021-03-19,17894241970
2021-03-22,17935835327
2021-03-23,17950782940
2021-03-24,17955982109
2021-03-25,18058665709
2021-03-26,18478498654
2021-03-29,18120405848
2021-03-30,18074913114
2021-03-31,17670055875
2021-04-01,17972313673
2021-04-05,17927462516
2021-04-06,17931362617
2021-04-07,18384424305
2021-04-08,18303172209
2021-04-09,18416925144
2021-04-12,18442275798
2021-04-13,18617780326
2021-04-14,18292121924
2021-04-15,18795884921
2021-04-16,18817335474
2021-04-19,18887537285
2021-04-20,19167044496
2021-04-21,19306148085
2021-04-22,19133893641
2021-04-23,19327598639
2021-04-26,19297697867
2021-04-27,19308098136
2021-04-28,18653531248
2021-04-29,18601529907
2021-04-30,18884287202
2021-05-03,18643130980
2021-05-04,18438375697
2021-05-05,18258971069
2021-05-06,18544328431
2021-05-07,18777684451
2021-05-10,18938888610
2021-05-11,18884937218
2021-05-12,18283021689
2021-05-13,18713982808
2021-05-14,18744533596
2021-05-17,18728933194
2021-05-18,18905737755
2021-05-19,18546278481
2021-05-20,18753633831
2021-05-21,18728283177
2021-05-24,19003890287
2021-05-25,19035741109
2021-05-26,19048091428
2021-05-27,18947988845
2021-05-28,19194345201
2021-06-01,19627256370
2021-06-02,20031566801
2021-06-03,20008816214
2021-06-04,19836561770
2021-06-07,20190820909
2021-06-08,20285073341
2021-06-09,20153119937
2021-06-10,20413126645
2021-06-11,20417676762
2021-06-14,20501528925
2021-06-15,20220071664
2021-06-16,20086818226
2021-06-17,20062767606
2021-06-18,19576555062
2021-06-21,20031566801
2021-06-22,19888563111
2021-06-23,19977615409
2021-06-24,19905463547
2021-06-25,19978265425
2021-06-28,19867762575
2021-06-29,19638956672
2021-06-30,19515196284
2021-07-01,19770186349
2021-07-02,19895729927
2021-07-06,20087622961
2021-07-07,20352370299
2021-07-08,20467506119
2021-07-09,20831127156
2021-07-12,21084165767
2021-07-13,20849991217
2021-07-14,21173282193
2021-07-15,21269553952
2021-07-16,21357369408
2021-07-19,20991796917
2021-07-20,21513485774
2021-07-21,21500476077
2021-07-22,21304029649
2021-07-23,21590242988
2021-07-26,21538854684
2021-07-27,21583087654
2021-07-28,21540155654
2021-07-29,21505029471
2021-07-30,21342408256
2021-08-02,21355417953
2021-08-03,21315087892
2021-08-04,21075058979
2021-08-05,21180437526
2021-08-06,21261748133
2021-08-09,20911787279
2021-08-10,20675661275
2021-08-11,20500680847
2021-08-12,20483117756
2021-08-13,20617117637
2021-08-16,20572884667
2021-08-17,20733554427
2021-08-18,20559874970
2021-08-19,20727700063
2021-08-20,20782340792
2021-08-23,20623622486
2021-08-24,20490923574
2021-08-25,20682166123
2021-08-26,20723797154
2021-08-27,20864952369
2021-08-30,21257845224
2021-08-31,21514136259
2021-09-01,21875805841
2021-09-02,21921339782
2021-09-03,21828970931
2021-09-07,21304680134
2021-09-08,21576582806
2021-09-09,21355417953
2021-09-10,20941709582
2021-09-13,21107583222
2021-09-14,21105631767
2021-09-15,21287117043
2021-09-16,21317039347
2021-09-17,20980088189
2021-09-20,20910486309
2021-09-21,21053592978
2021-09-22,21442582925
2021-09-23,21524544017
2021-09-24,21304680134
2021-09-27,20851292187
2021-09-28,20794049519
2021-09-29,21071156069
2021-09-30,20835598430
2021-10-01,21251997610
2021-10-04,21349092255
2021-10-05,21210292528
2021-10-06,21430547494
2021-10-07,21456613170
2021-10-08,21283276422
2021-10-11,21261772239
2021-10-12,21536113483
2021-10-13,21710101873
2021-10-14,21821532640
2021-10-15,21705540380
2021-10-18,21700978886
2021-10-19,21509396165
2021-10-20,21713360083
2021-10-21,21698372319
2021-10-22,21853463093
2021-10-25,21821532640
2021-10-26,22050910592
2021-10-27,22280940186
2021-10-28,22529215754
2021-10-29,22151263446
2021-11-01,21924492061
2021-11-02,21904291162
2021-11-03,21866495931
2021-11-04,21633208128
2021-11-05,21965545502
2021-11-08,22055472085
2021-11-09,22197530022
2021-11-10,22337633032
2021-11-11,22427559616
2021-11-12,22574830688
2021-11-15,22903258210
2021-11-16,22524002619
2021-11-17,22645859656
2021-11-18,22847868648
2021-11-19,22639343237
2021-11-22,22490117239
2021-11-23,22898696717
2021-11-24,23279907234
2021-11-26,22200788231
2021-11-29,22579392181
2021-11-30,22119332993
2021-12-01,21384280918
2021-12-02,22220989131
2021-12-03,21931660122
2021-12-06,22310264072
2021-12-07,22478387685
2021-12-08,22716236982
2021-12-09,22455580218
2021-12-10,22525957544
2021-12-13,22968422401
2021-12-14,22528564112
2021-12-15,22952782995
2021-12-16,22296579592
2021-12-17,22270513916
2021-12-20,21964893860
2021-12-21,22203394799
2021-12-22,22389764385
2021-12-23,22329813329
2021-12-27,22580043823
2021-12-28,22782704457
2021-12-29,22951479712
2021-12-30,22982758523
2021-12-31,22992086228
2022-01-03,23098485741
2022-01-04,23279299638
2022-01-05,22802786480
2022-01-06,22777981686
2022-01-07,22475102090
2022-01-10,22521447890
2022-01-11,22588681938
2022-01-12,22788425810
2022-01-13,22701609029
2022-01-14,22452255569
2022-01-18,22371313608
2022-01-19,22158514581
2022-01-20,21918299729
2022-01-21,21676779362
2022-01-24,21730305497
2022-01-25,21576254668
2022-01-26,21406537653
2022-01-27,20937204831
2022-01-28,21680695908
2022-01-31,21704195187
2022-02-01,21638266654
2022-02-02,22086058471
2022-02-03,21526645079
2022-02-04,21343872909
2022-02-07,21097130480
2022-02-08,20621270080
2022-02-09,21448966907
2022-02-10,20865401478
2022-02-11,20802736734
2022-02-14,20649991421
2022-02-15,20770098847
2022-02-16,20834721864
2022-02-17,20535758815
2022-02-18,20589937708
2022-02-22,20658477272
2022-02-23,20482885437
2022-02-24,20660435545
2022-02-25,21189822080
2022-02-28,20703517556
2022-03-01,20615395260
2022-03-02,21335387058
2022-03-03,21553408147
2022-03-04,22203554866
2022-03-07,22399382191
2022-03-08,21987492051
2022-03-09,22348467086
2022-03-10,22371966365
2022-03-11,21933965915
2022-03-14,21802108850
2022-03-15,21885009084
2022-03-16,22351078117
2022-03-17,22372619123
2022-03-18,22298204740
2022-03-21,22075614347
2022-03-22,21909813878
2022-03-23,21882398053
2022-03-24,21937882462
2022-03-25,22291677162
2022-03-28,22512962039
2022-03-29,23286479973
2022-03-30,22762968258
2022-03-31,22546894373
2022-04-01,23069647134
2022-04-04,22834702073
2022-04-05,22774007932
2022-04-06,23188424915
2022-04-07,22952827228
2022-04-08,22935858974
2022-04-11,22486200232
2022-04-12,22632388270
2022-04-13,22666324779
2022-04-14,22548852248
2022-04-18,22418327214
2022-04-19,22690471910
2022-04-20,23232150801
2022-04-21,23449474983
2022-04-22,22941732601
2022-04-25,22717229542
2022-04-26,22498600110
2022-04-27,22317170313
2022-04-28,22522747241
2022-04-29,21488988972
2022-05-02,20842237429
2022-05-03,21021056725
2022-05-04,21103940122
2022-05-05,20658849756
2022-05-06,20455230703
2022-05-09,19315747156
2022-05-10,18696405870
2022-05-11,18843246533
2022-05-12,19071012717
2022-05-13,19335978536
2022-05-16,19049476087
2022-05-17,19317705032
2022-05-18,18797562771
2022-05-19,18377924787
2022-05-20,18408598170
2022-05-23,18744700132
2022-05-24,18458197683
2022-05-25,18440576803
2022-05-26,18477776438
2022-05-27,18840636032
2022-05-31,18524765450
2022-06-01,18443187304
2022-06-02,18784510268
2022-06-03,18530639076
2022-06-06,18048349076
2022-06-07,18475165937
2022-06-08,18101211715
2022-06-09,17679615855
2022-06-10,17680268480
2022-06-13,16842297762
2022-06-14,16720909480
2022-06-15,16787477247
2022-06-16,16572763566
2022-06-17,16712425353
2022-06-21,16672615217
2022-06-22,16702635975
2022-06-23,16931707410
2022-06-24,17079853324
2022-06-27,17376145151
2022-06-28,17230609738
2022-06-29,17121621334
2022-06-30,17013756393
2022-07-01,17353367912
2022-07-05,17208284831
2022-07-06,17307175541
2022-07-07,17310428525
2022-07-08,17105490539
2022-07-11,17085322039
2022-07-12,17180309169
2022-07-13,17023515345
2022-07-14,16998792667
2022-07-15,17270091525
2022-07-18,17083370249
2022-07-19,17344259558
2022-07-20,17447053849
2022-07-21,17540739785
2022-07-22,17813990433
2022-07-25,17813990433
2022-07-26,17806183271
2022-07-27,18041048709
2022-07-28,18528996294
2022-07-29,18641549537
2022-08-01,18209553275
2022-08-02,18013073047
2022-08-03,17921989498
2022-08-04,18089843467
2022-08-05,18135385242
2022-08-08,18270709372
2022-08-09,18616176262
2022-08-10,18945378233
2022-08-11,19046220734
2022-08-12,19331182124
2022-08-15,19322073769
2022-08-16,19418362092
2022-08-17,19357205995
2022-08-18,19081352960
2022-08-19,18867957216
2022-08-22,18505574810
2022-08-23,18066421983
2022-08-24,18234926549
2022-08-25,18447021100
2022-08-26,17878399514
2022-08-29,17592787527
2022-08-30,17327344041
2022-08-31,17244718250
2022-09-01,17435993704
2022-09-02,17304573154
2022-09-06,17551799930
2022-09-07,17852375643
2022-09-08,17909628159
2022-09-09,18103506000
2022-09-12,18111313161
2022-09-13,17443800865
2022-09-14,17214140202
2022-09-15,16976021780
2022-09-16,16984479538
2022-09-19,16754168278
2022-09-20,16336485145
2022-09-21,16110728063
2022-09-22,16138703724
2022-09-23,16140004918
2022-09-26,15678081204
2022-09-27,15506974251
2022-09-28,15920103206
2022-09-29,15527142751
2022-09-30,15678901872
2022-10-03,15974705784
2022-10-04,15891854798
2022-10-05,15298305154
2022-10-06,14802493783
2022-10-07,14318333332
2022-10-10,14333220619
2022-10-11,14683395491
2022-10-12,14500217138
2022-10-13,14835504723
2022-10-14,14409598872
2022-10-17,14969490302
2022-10-18,15099592242
2022-10-19,14700871870
2022-10-20,14674980937
2022-10-21,14743591910
2022-10-24,14734530084
2022-10-25,15304777887
2022-10-26,14774661030
2022-10-27,14341635172
2022-10-28,14385002485
2022-10-31,14385002485
2022-11-01,14329984252
2022-11-02,14001816674
2022-11-03,13851001988
2022-11-04,13867183821
2022-11-07,13559081716
2022-11-08,13460048897
2022-11-09,13420565224
2022-11-10,14146805900
2022-11-11,13935794794
2022-11-14,13623161776
2022-11-15,13733845515
2022-11-16,13594034476
2022-11-17,13432216144
2022-11-18,13695656389
2022-11-21,13820580142
2022-11-22,13834820155
2022-11-23,13713132769
2022-11-25,13761678269
2022-11-28,13622514503
2022-11-29,13883365655
2022-11-30,14264609646
2022-12-01,14234187800
2022-12-02,14092434940
2022-12-05,13876245648
2022-12-06,13662645449
2022-12-07,13780449195
2022-12-08,13844529255
2022-12-09,13902783855
2022-12-12,14150042267
2022-12-13,14447787998
2022-12-14,14300856953
2022-12-15,14127387700
2022-12-16,13729961875
2022-12-19,13500179843
2022-12-20,13430921597
2022-12-21,13518303497
2022-12-22,13523481683
2022-12-23,13699540029
2022-12-27,13653583623
2022-12-28,13542899883
2022-12-29,13869125641
2022-12-30,13717016409
2023-01-03,13620733030
2023-01-04,13874699658
2023-01-05,13270723185
2023-01-06,13839247464
2023-01-09,13701950784
2023-01-10,13797994002
2023-01-11,14340090281
2023-01-12,14213106967
2023-01-13,14086768238
2023-01-17,14186034382
2023-01-18,13880500926
2023-01-19,13936579852
2023-01-20,13935290681
2023-01-23,13979122485
2023-01-24,14088701994
2023-01-25,13964297022
2023-01-26,14025532630
2023-01-27,14401325889
2023-01-30,14151226773
2023-01-31,14572141007
2023-02-01,14645623737
2023-02-02,15272160697
2023-02-03,14847378951
2023-02-06,14604370274
2023-02-07,14846089781
2023-02-08,15155490749
2023-02-09,15239931430
2023-02-10,15068471726
2023-02-13,15191587528
2023-02-14,15394631914
2023-02-15,15419770742
2023-02-16,15281829477
2023-02-17,15265714844
2023-02-21,14917638755
2023-02-22,14909259145
2023-02-23,14969850168
2023-02-24,14790655441
2023-02-27,14669473395
2023-02-28,14700413492
2023-03-01,14363939939
2023-03-02,14601791933
2023-03-03,14965982656
2023-03-06,15125839823
2023-03-07,14696545980
2023-03-08,14980808119
2023-03-09,14603081104
2023-03-10,13624600542
2023-03-13,13793481904
2023-03-14,13825711172
2023-03-15,13973965802
2023-03-16,13657474395
2023-03-17,13355163866
2023-03-20,13444761230
2023-03-21,13287482404
2023-03-22,12841429342
2023-03-23,12644830810
2023-03-24,12941340071
2023-03-27,12961966803
2023-03-28,12908466219
2023-03-29,13169523285
2023-03-30,13161143676
2023-03-31,13423139343
2023-04-03,13371793300
2023-04-04,13367942347
2023-04-05,13442394109
2023-04-06,13461648875
2023-04-10,13527756906
2023-04-11,13568833741
2023-04-12,13543802545
2023-04-13,13528398732
2023-04-14,13346120278
2023-04-17,13670884002
2023-04-18,13613119703
2023-04-19,13824922131
2023-04-20,13588730332
2023-04-21,13633658120
2023-04-24,13586163030
2023-04-25,13341627499
2023-04-26,13220322472
2023-04-27,13572042868
2023-04-28,14102832590
2023-05-01,14162522365
2023-05-02,13938525252
2023-05-03,13905150324
2023-05-04,13901941196
2023-05-05,14120161880
2023-05-08,14032231781
2023-05-09,13883328255
2023-05-10,13912852230
2023-05-11,13926330566
2023-05-12,13819787527
2023-05-15,13738275683
2023-05-16,13423139343
2023-05-17,13540593417
2023-05-18,13454588795
2023-05-19,13464216178
2023-05-22,13542518894
2023-05-23,13556639055
2023-05-24,13365375044
2023-05-25,13274235818
2023-05-26,13502725710
