,NSC
2018-07-17,42691480000
2018-07-18,44055205000
2018-07-19,44212240000
2018-07-20,44589675000
2018-07-23,44903745000
2018-07-24,44212240000
2018-07-25,46383180000
2018-07-26,46716535000
2018-07-27,46350120000
2018-07-30,46416240000
2018-07-31,46559500000
2018-08-01,46264715000
2018-08-02,46644905000
2018-08-03,47281310000
2018-08-06,47576095000
2018-08-07,47708335000
2018-08-08,47617420000
2018-08-09,47300595000
2018-08-10,47369470000
2018-08-13,47143560000
2018-08-14,47438345000
2018-08-15,47347430000
2018-08-16,47790985000
2018-08-17,47956285000
2018-08-20,48176685000
2018-08-21,48510040000
2018-08-22,47967305000
2018-08-23,47837820000
2018-08-24,48173930000
2018-08-27,48369535000
2018-08-28,48251070000
2018-08-29,48135360000
2018-08-30,47989345000
2018-08-31,47892920000
2018-09-04,48036180000
2018-09-05,48206990000
2018-09-06,48105055000
2018-09-07,48791050000
2018-09-10,49623060000
2018-09-11,49036245000
2018-09-12,49041755000
2018-09-13,48892985000
2018-09-14,49424700000
2018-09-17,49394395000
2018-09-18,51438605000
2018-09-19,51154840000
2018-09-20,50769140000
2018-09-21,50758120000
2018-09-24,50281505000
2018-09-25,50237425000
2018-09-26,49749790000
2018-09-27,50231915000
2018-09-28,49727750000
2018-10-01,49450763160
2018-10-02,48614295927
2018-10-03,48860946522
2018-10-04,49177302718
2018-10-05,49067382345
2018-10-08,49327437863
2018-10-09,48710811377
2018-10-10,46005697795
2018-10-11,45075396097
2018-10-12,45627678949
2018-10-15,45429286080
2018-10-16,46206771649
2018-10-17,45308641768
2018-10-18,44011045163
2018-10-19,43946701530
2018-10-22,43952063499
2018-10-23,42083417149
2018-10-24,42946694229
2018-10-25,44032493041
2018-10-26,43415866555
2018-10-29,43187982854
2018-10-30,44587456878
2018-10-31,44994966555
2018-11-01,45131696776
2018-11-02,45198721394
2018-11-05,44826064518
2018-11-06,44785849747
2018-11-07,46394440579
2018-11-08,46206771649
2018-11-09,45662531751
2018-11-12,44775125808
2018-11-13,44724187099
2018-11-14,44879684212
2018-11-15,46348863839
2018-11-16,46126342107
2018-11-19,45718832430
2018-11-20,43633026318
2018-11-21,44571370970
2018-11-23,43941339560
2018-11-26,43997640239
2018-11-27,43646431241
2018-11-28,45005690494
2018-11-29,45158506623
2018-11-30,45775133109
2018-12-03,46161194908
2018-12-04,44474855520
2018-12-06,43482891173
2018-12-07,42088779119
2018-12-10,41791189815
2018-12-11,41694674365
2018-12-12,42011030562
2018-12-13,42230871309
2018-12-14,40450697455
2018-12-17,39565972497
2018-12-18,39775089305
2018-12-19,39391708490
2018-12-20,39126291003
2018-12-21,38708057387
2018-12-24,37477485400
2018-12-26,39485542956
2018-12-27,39922543465
2018-12-28,39681254840
2018-12-31,39772711012
2019-01-02,39772711012
2019-01-03,38304572956
2019-01-04,40036018380
2019-01-07,40312624101
2019-01-08,41661076988
2019-01-09,42291418871
2019-01-10,42929739764
2019-01-11,43506888239
2019-01-14,43544123625
2019-01-15,43216984167
2019-01-16,43302093619
2019-01-17,43905838798
2019-01-18,44961727942
2019-01-22,43974990228
2019-01-23,43674447474
2019-01-24,44134570451
2019-01-25,43916477479
2019-01-28,44094675395
2019-01-29,44397877820
2019-01-30,44783530026
2019-01-31,44613311121
2019-02-01,45089392121
2019-02-04,45201098278
2019-02-05,44916513546
2019-02-06,44943110250
2019-02-07,45339401138
2019-02-08,45602708506
2019-02-11,47062867551
2019-02-12,48036306913
2019-02-13,48126735707
2019-02-14,48334189997
2019-02-15,48637392421
2019-02-19,48608136047
2019-02-20,48802291986
2019-02-21,48656010114
2019-02-22,48751758248
2019-02-25,48249080544
2019-02-26,48009710209
2019-02-27,48092159991
2019-02-28,47687890092
2019-03-01,47573524265
2019-03-04,47820873612
2019-03-05,47299578215
2019-03-06,47592141958
2019-03-07,47530969539
2019-03-08,47017653154
2019-03-11,48097479332
2019-03-12,47701188444
2019-03-13,47818213941
2019-03-14,47605440310
2019-03-15,47746402841
2019-03-18,48546963628
2019-03-19,47549587232
2019-03-20,47411284372
2019-03-21,48036306913
2019-03-22,47326174919
2019-03-25,47823533282
2019-03-26,48254399885
2019-03-27,48517707254
2019-03-28,49573596399
2019-03-29,49706579918
2019-04-01,51249392000
2019-04-02,51106400000
2019-04-03,50915744000
2019-04-04,50711848000
2019-04-05,50891912000
2019-04-08,51379144000
2019-04-09,51040200000
2019-04-10,51003128000
2019-04-11,51154064000
2019-04-12,51940520000
2019-04-15,51297056000
2019-04-16,51164656000
2019-04-17,52192080000
2019-04-18,52583984000
2019-04-22,53354552000
2019-04-23,53402216000
2019-04-24,54734160000
2019-04-25,53704088000
2019-04-26,54056272000
2019-04-29,53712032000
2019-04-30,54024496000
2019-05-01,53012960000
2019-05-02,53259224000
2019-05-03,54299888000
2019-05-06,54088048000
2019-05-07,53275112000
2019-05-08,53370440000
2019-05-09,53677608000
2019-05-10,53645832000
2019-05-13,52115288000
2019-05-14,53100344000
2019-05-15,53171840000
2019-05-16,54342256000
2019-05-17,53892096000
2019-05-20,54146304000
2019-05-21,54188672000
2019-05-22,53878856000
2019-05-23,52946760000
2019-05-24,52766696000
2019-05-28,52343016000
2019-05-29,51686312000
2019-05-30,52464824000
2019-05-31,51673072000
2019-06-03,51990832000
2019-06-04,53283056000
2019-06-05,53743808000
2019-06-06,52922928000
2019-06-07,53764992000
2019-06-10,53333368000
2019-06-11,52687256000
2019-06-12,52756104000
2019-06-13,52035848000
2019-06-14,51567152000
2019-06-17,50515896000
2019-06-18,51222912000
2019-06-19,50947520000
2019-06-20,51982888000
2019-06-21,52215912000
2019-06-24,51172600000
2019-06-25,50910448000
2019-06-26,51050792000
2019-06-27,51212320000
2019-06-28,52782584000
2019-07-01,52661132000
2019-07-02,52535324000
2019-07-03,53077871000
2019-07-05,52666374000
2019-07-08,52142174000
2019-07-09,51819791000
2019-07-10,51950841000
2019-07-11,52813150000
2019-07-12,53966390000
2019-07-15,53497231000
2019-07-16,54113166000
2019-07-17,50066342000
2019-07-18,51334906000
2019-07-19,51159299000
2019-07-22,51450230000
2019-07-23,51547207000
2019-07-24,48485879000
2019-07-25,49159476000
2019-07-26,49796379000
2019-07-29,50320579000
2019-07-30,50456871000
2019-07-31,50092552000
2019-08-01,48745358000
2019-08-02,47707442000
2019-08-05,47159653000
2019-08-06,47534456000
2019-08-07,46923763000
2019-08-08,47311671000
2019-08-09,46575170000
2019-08-12,45744313000
2019-08-13,46522750000
2019-08-14,44842689000
2019-08-15,44517685000
2019-08-16,45343300000
2019-08-19,45702377000
2019-08-20,45034022000
2019-08-21,45657820000
2019-08-22,45550359000
2019-08-23,44368288000
2019-08-26,44910835000
2019-08-27,44543895000
2019-08-28,45199145000
2019-08-29,45723345000
2019-08-30,45618505000
2019-09-03,44782406000
2019-09-04,44968497000
2019-09-05,46202988000
2019-09-06,45883226000
2019-09-09,46475572000
2019-09-10,46805818000
2019-09-11,46407426000
2019-09-12,46800576000
2019-09-13,47751999000
2019-09-16,47775588000
2019-09-17,47369333000
2019-09-18,47778209000
2019-09-19,47859460000
2019-09-20,47306429000
2019-09-23,47049571000
2019-09-24,47940711000
2019-09-25,47885670000
2019-09-26,47956437000
2019-09-27,47406027000
2019-09-30,46335204394
2019-10-01,45128209200
2019-10-02,43763891983
2019-10-03,44001164543
2019-10-04,44571134495
2019-10-07,44274543796
2019-10-08,43003072363
2019-10-09,43614307109
2019-10-10,44364810531
2019-10-11,46036034646
2019-10-14,46046350844
2019-10-15,46606004598
2019-10-16,46714324680
2019-10-17,47379719466
2019-10-18,46915490545
2019-10-21,48019323757
2019-10-22,48733720485
2019-10-23,47678889215
2019-10-24,47243029840
2019-10-25,48550607967
2019-10-28,48424234538
2019-10-29,47722733058
2019-10-30,47709837810
2019-10-31,46938701992
2019-11-01,48981309243
2019-11-04,49682810723
2019-11-05,49976822373
2019-11-06,49765340309
2019-11-07,50441051294
2019-11-08,50404944600
2019-11-11,50028403364
2019-11-12,49778235557
2019-11-13,49228898001
2019-11-14,49249530397
2019-11-15,49277899942
2019-11-18,49871081341
2019-11-19,49672494525
2019-11-20,48970993045
2019-11-21,49159263663
2019-11-22,49822079400
2019-11-25,50794381084
2019-11-26,50603531416
2019-11-27,50482316087
2019-11-29,49904608986
2019-12-02,49019994986
2019-12-03,48024481856
2019-12-04,48321072556
2019-12-05,48460341232
2019-12-06,49241793249
2019-12-09,48733720485
2019-12-10,48661507098
2019-12-11,49262425645
2019-12-12,49133473167
2019-12-13,49019994986
2019-12-16,49146368415
2019-12-17,49112840771
2019-12-18,49657020228
2019-12-19,49497119155
2019-12-20,50185725388
2019-12-23,50108353901
2019-12-24,50268254973
2019-12-26,50149618694
2019-12-27,50343047411
2019-12-30,49932978531
2019-12-31,49949649000
2020-01-02,50636640000
2020-01-03,50544012000
2020-01-06,50412789000
2020-01-07,50613483000
2020-01-08,50850199000
2020-01-09,51022590000
2020-01-10,50829615000
2020-01-13,51532044000
2020-01-14,51897410000
2020-01-15,52203597000
2020-01-16,53068125000
2020-01-17,53858036000
2020-01-21,52648726000
2020-01-22,52267922000
2020-01-23,53675353000
2020-01-24,53482378000
2020-01-27,52144418000
2020-01-28,52684748000
2020-01-29,55275759000
2020-01-30,55190850000
2020-01-31,53572433000
2020-02-03,53258527000
2020-02-04,54514151000
2020-02-05,55010740000
2020-02-06,54722564000
2020-02-07,54079314000
2020-02-10,53840025000
2020-02-11,53819441000
2020-02-12,54269716000
2020-02-13,54159077000
2020-02-14,53865755000
2020-02-18,53523546000
2020-02-19,53819441000
2020-02-20,54241413000
2020-02-21,53531265000
2020-02-24,52231900000
2020-02-25,50134905000
2020-02-26,48905011000
2020-02-27,47415244000
2020-02-28,46918655000
2020-03-02,46980407000
2020-03-03,45506078000
2020-03-04,47404952000
2020-03-05,45117555000
2020-03-06,44924580000
2020-03-09,39752850000
2020-03-10,41299223000
2020-03-11,38944928000
2020-03-12,34349550000
2020-03-13,37787078000
2020-03-16,32533012000
2020-03-17,35916507000
2020-03-18,33665132000
2020-03-19,35077709000
2020-03-20,31830583000
2020-03-23,30587824000
2020-03-24,36081179000
2020-03-25,36124920000
2020-03-26,37802516000
2020-03-27,36886528000
2020-03-30,38155017000
2020-03-31,37288400000
2020-04-01,35758554000
2020-04-02,36706088000
2020-04-03,36348528000
2020-04-06,39523150000
2020-04-07,39211562000
2020-04-08,40600938000
2020-04-09,40685220000
2020-04-13,39405666000
2020-04-14,39712146000
2020-04-15,39293290000
2020-04-16,39140050000
2020-04-17,41035118000
2020-04-20,39254980000
2020-04-21,38310000000
2020-04-22,39275412000
2020-04-23,39806644000
2020-04-24,41037672000
2020-04-27,42618598000
2020-04-28,43581456000
2020-04-29,46056282000
2020-04-30,43698940000
2020-05-01,43604442000
2020-05-04,42909754000
2020-05-05,43765344000
2020-05-06,42955726000
2020-05-07,43310732000
2020-05-08,44631150000
2020-05-11,44454924000
2020-05-12,42598166000
2020-05-13,42023516000
2020-05-14,42547086000
2020-05-15,40955944000
2020-05-18,43604442000
2020-05-19,42820364000
2020-05-20,44352764000
2020-05-21,43561024000
2020-05-22,43793438000
2020-05-26,45900488000
2020-05-27,47243892000
2020-05-28,46038404000
2020-05-29,45535266000
2020-06-01,45548036000
2020-06-02,47008924000
2020-06-03,49144068000
2020-06-04,48909100000
2020-06-05,49611450000
2020-06-08,48906546000
2020-06-09,49049570000
2020-06-10,48155670000
2020-06-11,44506004000
2020-06-12,45507172000
2020-06-15,45361594000
2020-06-16,45647642000
2020-06-17,45198138000
2020-06-18,44536652000
2020-06-19,43484404000
2020-06-22,43793438000
2020-06-23,44564746000
2020-06-24,43200910000
2020-06-25,43847072000
2020-06-26,43369474000
2020-06-29,44102472000
2020-06-30,44700122000
2020-07-01,43668992000
2020-07-02,44430246000
2020-07-06,45476652000
2020-07-07,44330952000
2020-07-08,44621196000
2020-07-09,43513686000
2020-07-10,43498410000
2020-07-13,44588098000
2020-07-14,45300978000
2020-07-15,46153888000
2020-07-16,46571432000
2020-07-17,47928450000
2020-07-20,47398882000
2020-07-21,47656028000
2020-07-22,48139768000
2020-07-23,47605108000
2020-07-24,47612746000
2020-07-27,48356178000
2020-07-28,47126460000
2020-07-29,49091972000
2020-07-30,48086302000
2020-07-31,48936666000
2020-08-03,48493662000
2020-08-04,48982494000
2020-08-05,49153076000
2020-08-06,49843042000
2020-08-07,50662854000
2020-08-10,52065700000
2020-08-11,52467968000
2020-08-12,52154810000
2020-08-13,52035148000
2020-08-14,52602906000
2020-08-17,53045910000
2020-08-18,52531618000
2020-08-19,52294840000
2020-08-20,52506158000
2020-08-21,53193578000
2020-08-24,54031212000
2020-08-25,54387652000
2020-08-26,54250168000
2020-08-27,54191610000
2020-08-28,54746638000
2020-08-31,54110138000
2020-09-01,54815380000
2020-09-02,54576056000
2020-09-03,53616214000
2020-09-04,53236860000
2020-09-08,52638550000
2020-09-09,54051580000
2020-09-10,54273082000
2020-09-11,55388230000
2020-09-14,56085834000
2020-09-15,56528838000
2020-09-16,56243686000
2020-09-17,56760524000
2020-09-18,56274238000
2020-09-21,54563326000
2020-09-22,55092894000
2020-09-23,54339278000
2020-09-24,54593878000
2020-09-25,55798136000
2020-09-28,56271692000
2020-09-29,54945226000
2020-09-30,53945826597
2020-10-01,53406343121
2020-10-02,53610540138
2020-10-05,54240777843
2020-10-06,53827341908
2020-10-07,54669339482
2020-10-08,54550854793
2020-10-09,55055044957
2020-10-12,54762614662
2020-10-13,54195400728
2020-10-14,54792866072
2020-10-15,55297056236
2020-10-16,55145799187
2020-10-19,53865156170
2020-10-20,54419765351
2020-10-21,53585330629
2020-10-22,53729024826
2020-10-23,54301280662
2020-10-26,53106349974
2020-10-27,51336642498
2020-10-28,49942556695
2020-10-29,51835790760
2020-10-30,52718123547
2020-11-02,54215568334
2020-11-03,56343250827
2020-11-04,55660073154
2020-11-05,56920548564
2020-11-06,56257538499
2020-11-09,58087748794
2020-11-10,59539816466
2020-11-11,58760842663
2020-11-12,58148251614
2020-11-13,60316269319
2020-11-16,62209503385
2020-11-17,61924635942
2020-11-18,60974237483
2020-11-19,61032219352
2020-11-20,60704495745
2020-11-23,61221290663
2020-11-24,61138099286
2020-11-25,60870878499
2020-11-27,61188518303
2020-11-30,59751576335
2020-12-01,60187700827
2020-12-02,60419628302
2020-12-03,59784348696
2020-12-04,60550717745
2020-12-07,60265850302
2020-12-08,60167533220
2020-12-09,60719621450
2020-12-10,59620486893
2020-12-11,59305368040
2020-12-14,57792797548
2020-12-15,57931449843
2020-12-16,57654145253
2020-12-17,58155814466
2020-12-18,58584376105
2020-12-21,58017162171
2020-12-22,58107916401
2020-12-23,58768405515
2020-12-24,59088566269
2020-12-28,59673426860
2020-12-29,58987728237
2020-12-30,59489397450
2020-12-31,59735154000
2021-01-04,58686816000
2021-01-05,59257494000
2021-01-06,61178190000
2021-01-07,62812290000
2021-01-08,63865656000
2021-01-11,63948618000
2021-01-12,64469016000
2021-01-13,63976272000
2021-01-14,63468444000
2021-01-15,63591630000
2021-01-19,62809776000
2021-01-20,63712302000
2021-01-21,61683504000
2021-01-22,61396908000
2021-01-25,61834344000
2021-01-26,59855826000
2021-01-27,59239896000
2021-01-28,60786006000
2021-01-29,59486268000
2021-02-01,60313374000
2021-02-02,61932390000
2021-02-03,61907250000
2021-02-04,61736298000
2021-02-05,61758924000
2021-02-08,61291320000
2021-02-09,61799148000
2021-02-10,61665906000
2021-02-11,62575974000
2021-02-12,64066776000
2021-02-16,64458959999
2021-02-17,63611742000
2021-02-18,63279894000
2021-02-19,64868741999
2021-02-22,65424336000
2021-02-23,64833546000
2021-02-24,65811491999
2021-02-25,63880740000
2021-02-26,63367884000
2021-03-01,64818461999
2021-03-02,64453932000
2021-03-03,63883254000
2021-03-04,61520094000
2021-03-05,64358400000
2021-03-08,65167908000
2021-03-09,65140254000
2021-03-10,65185506000
2021-03-11,65552550000
2021-03-12,65726016000
2021-03-15,65431877999
2021-03-16,64456446000
2021-03-17,64901424000
2021-03-18,66135798000
2021-03-19,65479643999
2021-03-22,65519868000
2021-03-23,65431877999
2021-03-24,66447534000
2021-03-25,67375200000
2021-03-26,68609574000
2021-03-29,68126886000
2021-03-30,67950906000
2021-03-31,66834627999
2021-04-01,67496702000
2021-04-05,68355407000
2021-04-06,67506658000
2021-04-07,67571372000
2021-04-08,66623063000
2021-04-09,67822761000
2021-04-12,67588795000
2021-04-13,67285136999
2021-04-14,67660975999
2021-04-15,67735646000
2021-04-16,67417054000
2021-04-19,67317493999
2021-04-20,68026859000
2021-04-21,69806494000
2021-04-22,69328606000
2021-04-23,70189800000
2021-04-26,69975746000
2021-04-27,70152465000
2021-04-28,70710001000
2021-04-29,69866230000
2021-04-30,69502836000
2021-05-03,70453634000
2021-05-04,71603552000
2021-05-05,71436789000
2021-05-06,71426833000
2021-05-07,72133709000
2021-05-10,72268115000
2021-05-11,71349674000
2021-05-12,70115130000
2021-05-13,71436789000
2021-05-14,72138687000
2021-05-17,71120686000
2021-05-18,69746758000
2021-05-19,69555105000
2021-05-20,68922899000
2021-05-21,69029926000
2021-05-24,69811472000
2021-05-25,69184244000
2021-05-26,69604885000
2021-05-27,69525237000
2021-05-28,69916010000
2021-06-01,70050416000
2021-06-02,69475457000
2021-06-03,69584973000
2021-06-04,69517770000
2021-06-07,68402698000
2021-06-08,68561993999
2021-06-09,68138864000
2021-06-10,67232868000
2021-06-11,67573861000
2021-06-14,67581327999
2021-06-15,68006947000
2021-06-16,67551459999
2021-06-17,66436388000
2021-06-18,65069927000
2021-06-21,65898764000
2021-06-22,65729511999
2021-06-23,65510480000
2021-06-24,65943566000
2021-06-25,66170065000
2021-06-28,65587639000
2021-06-29,65234200999
2021-06-30,65105073000
2021-07-01,66054383999
2021-07-02,66454223000
2021-07-06,66069101999
2021-07-07,67052755000
2021-07-08,62252234000
2021-07-09,64670892000
2021-07-12,64217087000
2021-07-13,64091983999
2021-07-14,64209728000
2021-07-15,64612019999
2021-07-16,63912915000
2021-07-19,62262046000
2021-07-20,63000398999
2021-07-21,63937444999
2021-07-22,64734669999
2021-07-23,65082996000
2021-07-26,65073183999
2021-07-27,64496729000
2021-07-28,63022476000
2021-07-29,62806612000
2021-07-30,63245698999
2021-08-02,62836048000
2021-08-03,63468922000
2021-08-04,62208080000
2021-08-05,62421491000
2021-08-06,62799253000
2021-08-09,62715851000
2021-08-10,63549871000
2021-08-11,65178662999
2021-08-12,65988153000
2021-08-13,65966076000
2021-08-16,66164769000
2021-08-17,65428869000
2021-08-18,65075637000
2021-08-19,64317660000
2021-08-20,64334830999
2021-08-23,64663533000
2021-08-24,63638179000
2021-08-25,64062548000
2021-08-26,63670068000
2021-08-27,63976693000
2021-08-30,63343819000
2021-08-31,62193362000
2021-09-01,61876925000
2021-09-02,62227704000
2021-09-03,61423120000
2021-09-07,60871195000
2021-09-08,61234239000
2021-09-09,60741186000
2021-09-10,60625895000
2021-09-13,60230962000
2021-09-14,60046987000
2021-09-15,60986486000
2021-09-16,60834400000
2021-09-17,60353612000
2021-09-20,59254668000
2021-09-21,58685572000
2021-09-22,58754256000
2021-09-23,59404301000
2021-09-24,60115671000
2021-09-27,60250586000
2021-09-28,60152466000
2021-09-29,59912072000
2021-09-30,57458947507
2021-10-01,58489245876
2021-10-04,59531552385
2021-10-05,61275134240
2021-10-06,63049937258
2021-10-07,62360670051
2021-10-08,63614319815
2021-10-11,63508648187
2021-10-12,62699299585
2021-10-13,62982691677
2021-10-14,64803125625
2021-10-15,66184061668
2021-10-18,66224889342
2021-10-19,66039963994
2021-10-20,67067860735
2021-10-21,67918037012
2021-10-22,68816245846
2021-10-25,69005974450
2021-10-26,68864278404
2021-10-27,68941130497
2021-10-28,70408525144
2021-10-29,70379705609
2021-11-01,69332595845
2021-11-02,68691361195
2021-11-03,69075621659
2021-11-04,68338321894
2021-11-05,68182216080
2021-11-08,68359936545
2021-11-09,68350330034
2021-11-10,67656259570
2021-11-11,66263315388
2021-11-12,66186463296
2021-11-15,66140832365
2021-11-16,65797399576
2021-11-17,65948702134
2021-11-18,66241700737
2021-11-19,65737358878
2021-11-22,66539502597
2021-11-23,67180737246
2021-11-24,66712419806
2021-11-26,64759896323
2021-11-29,64541348184
2021-11-30,63707983303
2021-12-01,64618200277
2021-12-02,66962189107
2021-12-03,67543383059
2021-12-06,68981958171
2021-12-07,69037195613
2021-12-08,68806639335
2021-12-09,68914712590
2021-12-10,69534332588
2021-12-13,68323912127
2021-12-14,68143790034
2021-12-15,69111646078
2021-12-16,69745675843
2021-12-17,68395960964
2021-12-20,67593817245
2021-12-21,68487222824
2021-12-22,68516042359
2021-12-23,69054007008
2021-12-27,70014658168
2021-12-28,70437344679
2021-12-29,71028145142
2021-12-30,70783179096
2021-12-31,71242003000
2022-01-03,69959355000
2022-01-04,70526496000
2022-01-05,70524103000
2022-01-06,70985952000
2022-01-07,71026633000
2022-01-10,68911221000
2022-01-11,68540306000
2022-01-12,68961474000
2022-01-13,69411358000
2022-01-14,68985404000
2022-01-18,66001333000
2022-01-19,66539758000
2022-01-20,66814952999
2022-01-21,66147306000
2022-01-24,66120983000
2022-01-25,65762033000
2022-01-26,64378878999
2022-01-27,64551175000
2022-01-28,65087207000
2022-01-31,65087207000
2022-02-01,65663919999
2022-02-02,67023144000
2022-02-03,66003726000
2022-02-04,64711506000
2022-02-07,63184772000
2022-02-08,64615785999
2022-02-09,65558627999
2022-02-10,65168569000
2022-02-11,63943352999
2022-02-14,65154210999
2022-02-15,65838609000
2022-02-16,66228668000
2022-02-17,65383939000
2022-02-18,64663646000
2022-02-22,61823155000
2022-02-23,60700838000
2022-02-24,60791772000
2022-02-25,62320899000
2022-02-28,61385235999
2022-03-01,61038251000
2022-03-02,64424346000
2022-03-03,65089600000
2022-03-04,68097601000
2022-03-07,66599583000
2022-03-08,63574831000
2022-03-09,63124947000
2022-03-10,64575105000
2022-03-11,63974461999
2022-03-14,63675336999
2022-03-15,64146758000
2022-03-16,65405476000
2022-03-17,65661527000
2022-03-18,65766819000
2022-03-21,66561294999
2022-03-22,66752735000
2022-03-23,66341139000
2022-03-24,66896315000
2022-03-25,67808048000
2022-03-28,68109566000
2022-03-29,68358438000
2022-03-30,69193595000
2022-03-31,67511574000
2022-04-01,62924327999
2022-04-04,63175229999
2022-04-05,62074575000
2022-04-06,60815331000
2022-04-07,61224822000
2022-04-08,61104104999
2022-04-11,60550227000
2022-04-12,61239024000
2022-04-13,61762131000
2022-04-14,62266302000
2022-04-18,62136117000
2022-04-19,62692362000
2022-04-20,63414297000
2022-04-21,63866394000
2022-04-22,61208252999
2022-04-25,61480458000
2022-04-26,60273288000
2022-04-27,62140850999
2022-04-28,62926695000
2022-04-29,61040196000
2022-05-02,60739587000
2022-05-03,60614136000
2022-05-04,62647389000
2022-05-05,60801129000
2022-05-06,60533658000
2022-05-09,59056650000
2022-05-10,58169025000
2022-05-11,58356018000
2022-05-12,58242402000
2022-05-13,59014044000
2022-05-16,58488570000
2022-05-17,59577390000
2022-05-18,56232819000
2022-05-19,53974701000
2022-05-20,54171162000
2022-05-23,55101393000
2022-05-24,54987777000
2022-05-25,55058787000
2022-05-26,56026890000
2022-05-27,57051801000
2022-05-31,56727522000
2022-06-01,57267198000
2022-06-02,58419927000
2022-06-03,57911022000
2022-06-06,57915756000
2022-06-07,59032980000
2022-06-08,57473127000
2022-06-09,56204415000
2022-06-10,54289512000
2022-06-13,52800669000
2022-06-14,52739127000
2022-06-15,53139150000
2022-06-16,52734393000
2022-06-17,52421949000
2022-06-21,53068140000
2022-06-22,53053938000
2022-06-23,52474023000
2022-06-24,54542781000
2022-06-27,53903691000
2022-06-28,53586513000
2022-06-29,53761671000
2022-06-30,53004028000
2022-07-01,53297860000
2022-07-05,52278776000
2022-07-06,52642568000
2022-07-07,53344500000
2022-07-08,52749840000
2022-07-11,52602924000
2022-07-12,51854352000
2022-07-13,51646804000
2022-07-14,51700440000
2022-07-15,53143948000
2022-07-18,53416792000
2022-07-19,55079508000
2022-07-20,55471284000
2022-07-21,56460052000
2022-07-22,56690920000
2022-07-25,57577080000
2022-07-26,57043052000
2022-07-27,56723568000
2022-07-28,57094356000
2022-07-29,58572844000
2022-08-01,59001932000
2022-08-02,57838264000
2022-08-03,58369960000
2022-08-04,58516876000
2022-08-05,58537864000
2022-08-08,58239368000
2022-08-09,58146088000
2022-08-10,60065324000
2022-08-11,60680971999
2022-08-12,61061087999
2022-08-15,59946392000
2022-08-16,60074652000
2022-08-17,60118960000
2022-08-18,60305520000
2022-08-19,59640900000
2022-08-22,59911412000
2022-08-23,60235560000
2022-08-24,60590024000
2022-08-25,61329268000
2022-08-26,58997268000
2022-08-29,58731420000
2022-08-30,57080364000
2022-08-31,56697916000
2022-09-01,56231516000
2022-09-02,55795432000
2022-09-06,55947012000
2022-09-07,56718904000
2022-09-08,57350876000
2022-09-09,58265020000
2022-09-12,58435256000
2022-09-13,56737560000
2022-09-14,55510928000
2022-09-15,55702152000
2022-09-16,54564136000
2022-09-19,55056188000
2022-09-20,53540388000
2022-09-21,53143948000
2022-09-22,52402372000
2022-09-23,50755980000
2022-09-26,50082032000
2022-09-27,49867488000
2022-09-28,50539104000
2022-09-29,50033060000
2022-09-30,48200813895
2022-10-03,49844676616
2022-10-04,51309208857
2022-10-05,50814900487
2022-10-06,50334386769
2022-10-07,49331975375
2022-10-10,48796283048
2022-10-11,48922734027
2022-10-12,48584765048
2022-10-13,49571082680
2022-10-14,49083671636
2022-10-17,50373471617
2022-10-18,51118382835
2022-10-19,50033203529
2022-10-20,47101839936
2022-10-21,47830657394
2022-10-24,49023894810
2022-10-25,49607868419
2022-10-26,51067802444
2022-10-27,51405771423
2022-10-28,52681776751
2022-10-31,52435772120
2022-11-01,52877200991
2022-11-02,51821910098
2022-11-03,52238048772
2022-11-04,53753161406
2022-11-07,54173898298
2022-11-08,54332536798
2022-11-09,53003651969
2022-11-10,55863743192
2022-11-11,57686936391
2022-11-14,57863967761
2022-11-15,57050083281
2022-11-16,57413342456
2022-11-17,56456913237
2022-11-18,56732806281
2022-11-21,57307583456
2022-11-22,57730619457
2022-11-23,57732918565
2022-11-25,58011110718
2022-11-28,57144346738
2022-11-29,58250218023
2022-11-30,58972138155
2022-12-01,58939950633
2022-12-02,58413454740
2022-12-05,56859257259
2022-12-06,55764881518
2022-12-07,55534970648
2022-12-08,56482203432
2022-12-09,56109747823
2022-12-12,58178945653
2022-12-13,59300910699
2022-12-14,59413567025
2022-12-15,58004213392
2022-12-16,57615664022
2022-12-19,56787984890
2022-12-20,55849948540
2022-12-21,56719011629
2022-12-22,56431623041
2022-12-23,56902940325
2022-12-27,57367360282
2022-12-28,56509792737
2022-12-29,57066177042
2022-12-30,56654636585
2023-01-03,56401290000
2023-01-04,57129930000
2023-01-05,56351196000
2023-01-06,58243383000
2023-01-09,57888171000
2023-01-10,57983805000
2023-01-11,58323078000
2023-01-12,57874509000
2023-01-13,58093101000
2023-01-17,58441482000
2023-01-18,57988359000
2023-01-19,56897676000
2023-01-20,57758382000
2023-01-23,58391388000
2023-01-24,58263876000
2023-01-25,55324269000
2023-01-26,54916686000
2023-01-27,54377037000
2023-01-30,54240417000
2023-01-31,55970937000
2023-02-01,56649483000
2023-02-02,58027068000
2023-02-03,57407724000
2023-02-06,56118942000
2023-02-07,56394459000
2023-02-08,56155374000
2023-02-09,54415746000
2023-02-10,55242297000
2023-02-13,54581967000
2023-02-14,53573256000
2023-02-15,54258633000
2023-02-16,52375554000
2023-02-17,51949755000
2023-02-21,51130035000
2023-02-22,50547123000
2023-02-23,50972922000
2023-02-24,51180129000
2023-02-27,51303087000
2023-02-28,51191514000
2023-03-01,51325857000
2023-03-02,52054497000
2023-03-03,52004403000
