,RJF
2018-07-31,13337335800
2018-08-01,13326414300
2018-08-02,13247779500
2018-08-03,13300202700
2018-08-06,13343888700
2018-08-07,13431260700
2018-08-08,13352625900
2018-08-09,13221567900
2018-08-10,13101431400
2018-08-13,12976926300
2018-08-14,13190987700
2018-08-15,13125458700
2018-08-16,13304571300
2018-08-17,13313308500
2018-08-20,13311124200
2018-08-21,13308939900
2018-08-22,13311124200
2018-08-23,13212830700
2018-08-24,13287096900
2018-08-27,13529554200
2018-08-28,13675902300
2018-08-29,13697745300
2018-08-30,13514264100
2018-08-31,13549212900
2018-09-04,13614741900
2018-09-05,13584161700
2018-09-06,13370100300
2018-09-07,13422523500
2018-09-10,13461840900
2018-09-11,13540475700
2018-09-12,13339520100
2018-09-13,13271806800
2018-09-14,13479315300
2018-09-17,13295834100
2018-09-18,13398496200
2018-09-19,13654059300
2018-09-20,13907438100
2018-09-21,13852830600
2018-09-24,13608189000
2018-09-25,13667165100
2018-09-26,13507711200
2018-09-27,13505526900
2018-09-28,13405049100
2018-10-01,13315428000
2018-10-02,13270005000
2018-10-03,13546869000
2018-10-04,13598781000
2018-10-05,13516587000
2018-10-08,13594455000
2018-10-09,13672323000
2018-10-10,12982326000
2018-10-11,12649224000
2018-10-12,12668691000
2018-10-15,12564867000
2018-10-16,12835242000
2018-10-17,12859035000
2018-10-18,12519444000
2018-10-19,12452391000
2018-10-22,12171201000
2018-10-23,11957064000
2018-10-24,11316816000
2018-10-25,10895031000
2018-10-26,10527321000
2018-10-29,10505691000
2018-10-30,10667916000
2018-10-31,11059419000
2018-11-01,11392521000
2018-11-02,11405499000
2018-11-05,11459574000
2018-11-06,11606658000
2018-11-07,11703993000
2018-11-08,11671548000
2018-11-09,11463900000
2018-11-12,11247600000
2018-11-13,11293023000
2018-11-14,11115657000
2018-11-15,11349261000
2018-11-16,11353587000
2018-11-19,11234622000
2018-11-20,10767414000
2018-11-21,10972899000
2018-11-23,11050767000
2018-11-26,11414151000
2018-11-27,11091864000
2018-11-28,11193525000
2018-11-29,10998855000
2018-11-30,11496345000
2018-12-03,11511486000
2018-12-04,10994529000
2018-12-06,11171895000
2018-12-07,10869075000
2018-12-10,10899357000
2018-12-11,10810674000
2018-12-12,11026974000
2018-12-13,10899357000
2018-12-14,10719828000
2018-12-17,10611678000
2018-12-18,10553277000
2018-12-19,10289391000
2018-12-20,10263435000
2018-12-21,10153122000
2018-12-24,10051461000
2018-12-26,10616004000
2018-12-27,10730643000
2018-12-28,10637634000
2018-12-31,10477632000
2019-01-02,10424832000
2019-01-03,10072128000
2019-01-04,10481856000
2019-01-07,10530432000
2019-01-08,10606464000
2019-01-09,10800768000
2019-01-10,10777536000
2019-01-11,10876800000
2019-01-14,10912704000
2019-01-15,10919040000
2019-01-16,11259072000
2019-01-17,11242176000
2019-01-18,11440704000
2019-01-22,11221056000
2019-01-23,11256960000
2019-01-24,11322432000
2019-01-25,11413248000
2019-01-28,11447040000
2019-01-29,11396352000
2019-01-30,11377344000
2019-01-31,11335104000
2019-02-01,11444928000
2019-02-04,11518848000
2019-02-05,11565312000
2019-02-06,11497728000
2019-02-07,11364672000
2019-02-08,11324544000
2019-02-11,11267520000
2019-02-12,11546304000
2019-02-13,11518848000
2019-02-14,11428032000
2019-02-15,11592768000
2019-02-19,11677248000
2019-02-20,11656128000
2019-02-21,11673024000
2019-02-22,11765952000
2019-02-25,11768064000
2019-02-26,11765952000
2019-02-27,11801856000
2019-02-28,11626560000
2019-03-01,11892672000
2019-03-04,11810304000
2019-03-05,11784960000
2019-03-06,11643456000
2019-03-07,11328768000
2019-03-08,11313984000
2019-03-11,11404800000
2019-03-12,11428032000
2019-03-13,11533632000
2019-03-14,11546304000
2019-03-15,11529408000
2019-03-18,11618112000
2019-03-19,11478720000
2019-03-20,11172480000
2019-03-21,11180928000
2019-03-22,10807104000
2019-03-25,10843008000
2019-03-26,10997184000
2019-03-27,11052096000
2019-03-28,11254848000
2019-03-29,11322432000
2019-04-01,11665134000
2019-04-02,11654604000
2019-04-03,11762010000
2019-04-04,11852568000
2019-04-05,11962080000
2019-04-08,12004200000
2019-04-09,11888370000
2019-04-10,12018942000
2019-04-11,12147408000
2019-04-12,12326418000
2019-04-15,12280086000
2019-04-16,12431718000
2019-04-17,12467520000
2019-04-18,12522276000
2019-04-22,12435930000
2019-04-23,12570714000
2019-04-24,12423294000
2019-04-25,12665484000
2019-04-26,12600198000
2019-04-29,12859236000
2019-04-30,12857130000
2019-05-01,12566502000
2019-05-02,12625470000
2019-05-03,12789738000
2019-05-06,12751830000
2019-05-07,12360114000
2019-05-08,12332736000
2019-05-09,12250602000
2019-05-10,12286404000
2019-05-13,11709360000
2019-05-14,11890476000
2019-05-15,11698830000
2019-05-16,11814660000
2019-05-17,11793600000
2019-05-20,11869416000
2019-05-21,12044214000
2019-05-22,11947338000
2019-05-23,11896794000
2019-05-24,12191634000
2019-05-28,11968398000
2019-05-29,11959974000
2019-05-30,11863098000
2019-05-31,11593530000
2019-06-03,11521926000
2019-06-04,11953656000
2019-06-05,11890476000
2019-06-06,11901006000
2019-06-07,11757798000
2019-06-10,11886264000
2019-06-11,11825190000
2019-06-12,11692512000
2019-06-13,11732526000
2019-06-14,11591424000
2019-06-17,11547198000
2019-06-18,11669346000
2019-06-19,11391354000
2019-06-20,11328174000
2019-06-21,11564046000
2019-06-24,11273418000
2019-06-25,11252358000
2019-06-26,11351340000
2019-06-27,11583000000
2019-06-28,11871522000
2019-07-01,11918907000
2019-07-02,11719323000
2019-07-03,11698533000
2019-07-05,11864853000
2019-07-08,11594583000
2019-07-09,11785851000
2019-07-10,11760903000
2019-07-11,11833668000
2019-07-12,11933460000
2019-07-15,11858616000
2019-07-16,11902275000
2019-07-17,11598741000
2019-07-18,11686059000
2019-07-19,11756745000
2019-07-22,11756745000
2019-07-23,11902275000
2019-07-24,12002067000
2019-07-25,11507265000
2019-07-26,11756745000
2019-07-29,11345103000
2019-07-30,11334708000
2019-07-31,11180862000
2019-08-01,10852380000
2019-08-02,10775457000
2019-08-05,10397079000
2019-08-06,10617453000
2019-08-07,10530135000
2019-08-08,10686060000
2019-08-09,10634085000
2019-08-12,10334709000
2019-08-13,10528056000
2019-08-14,10160073000
2019-08-15,10222443000
2019-08-16,10498950000
2019-08-19,10663191000
2019-08-20,10621611000
2019-08-21,10762983000
2019-08-22,10887723000
2019-08-23,10561320000
2019-08-26,10609137000
2019-08-27,10486476000
2019-08-28,10567557000
2019-08-29,10850301000
2019-08-30,10881486000
2019-09-03,10661112000
2019-09-04,10814958000
2019-09-05,11081070000
2019-09-06,11166309000
2019-09-09,11403315000
2019-09-10,11681901000
2019-09-11,11889801000
2019-09-12,11977119000
2019-09-13,12072753000
2019-09-16,12106017000
2019-09-17,11968803000
2019-09-18,11900196000
2019-09-19,11802483000
2019-09-20,11669427000
2019-09-23,11681901000
2019-09-24,11615373000
2019-09-25,11752587000
2019-09-26,11735955000
2019-09-27,11623689000
2019-09-30,11403526500
2019-10-01,10980328500
2019-10-02,10814368500
2019-10-03,10735537500
2019-10-04,10872454500
2019-10-07,10806070500
2019-10-08,10571652000
2019-10-09,10727239500
2019-10-10,10835113500
2019-10-11,11144214000
2019-10-14,11183629500
2019-10-15,11451240000
2019-10-16,11299801500
2019-10-17,11401452000
2019-10-18,11436718500
2019-10-21,11635870500
2019-10-22,11492730000
2019-10-23,11604753000
2019-10-24,11606827500
2019-10-25,11683584000
2019-10-28,11727148500
2019-10-29,11735446500
2019-10-30,11787309000
2019-10-31,11546667000
2019-11-01,11781085500
2019-11-04,12046621500
2019-11-05,12187687500
2019-11-06,12216730500
2019-11-07,12316306500
2019-11-08,12349498500
2019-11-11,12322530000
2019-11-12,12395137500
2019-11-13,12216730500
2019-11-14,12299710500
2019-11-15,12364020000
2019-11-18,12370243500
2019-11-19,12343275000
2019-11-20,12303859500
2019-11-21,12191836500
2019-11-22,12227103000
2019-11-25,12386839500
2019-11-26,12380616000
2019-11-27,12513384000
2019-11-29,12422106000
2019-12-02,12206358000
2019-12-03,12171091500
2019-12-04,12278965500
2019-12-05,12434553000
2019-12-06,12523756500
2019-12-09,12374392500
2019-12-10,12374392500
2019-12-11,12353647500
2019-12-12,12585991500
2019-12-13,12569395500
2019-12-16,12592215000
2019-12-17,12629556000
2019-12-18,12583917000
2019-12-19,12592215000
2019-12-20,12527905500
2019-12-23,12507160500
2019-12-24,12476043000
2019-12-26,12544501500
2019-12-27,12488490000
2019-12-30,12457372500
2019-12-31,12381264000
2020-01-02,12563952000
2020-01-03,12348048000
2020-01-06,12298224000
2020-01-07,12429012000
2020-01-08,12669828000
2020-01-09,12850440000
2020-01-10,12854592000
2020-01-13,12987456000
2020-01-14,13001988000
2020-01-15,12950088000
2020-01-16,13201284000
2020-01-17,13323768000
2020-01-21,13375668000
2020-01-22,13458708000
2020-01-23,12628308000
2020-01-24,12514128000
2020-01-27,12393720000
2020-01-28,12582636000
2020-01-29,12516204000
2020-01-30,12848364000
2020-01-31,12653220000
2020-02-03,12727956000
2020-02-04,13028976000
2020-02-05,13267716000
2020-02-06,13066344000
2020-02-07,13016520000
2020-02-10,13041432000
2020-02-11,13354908000
2020-02-12,13460784000
2020-02-13,13668384000
2020-02-14,13695372000
2020-02-18,13761804000
2020-02-19,14015076000
2020-02-20,14015076000
2020-02-21,13508531999
2020-02-24,12975000000
2020-02-25,12586788000
2020-02-26,12460152000
2020-02-27,11926620000
2020-02-28,11573700000
2020-03-02,12059484000
2020-03-03,11104524000
2020-03-04,11042244000
2020-03-05,10336404000
2020-03-06,10186932000
2020-03-09,9005688000
2020-03-10,9973104000
2020-03-11,9335772000
2020-03-12,8416104000
2020-03-13,10010472000
2020-03-16,9217440000
2020-03-17,10589676000
2020-03-18,9954420000
2020-03-19,9252732000
2020-03-20,8501220000
2020-03-23,7625147999
2020-03-24,8223036000
2020-03-25,8411952000
2020-03-26,8949636000
2020-03-27,8532360000
2020-03-30,8912268000
2020-03-31,8664034500
2020-04-01,8086158000
2020-04-02,8223943500
2020-04-03,7886677500
2020-04-06,8803876500
2020-04-07,8762746500
2020-04-08,9130860000
2020-04-09,9519538500
2020-04-13,9243967500
2020-04-14,9186385500
2020-04-15,8594113500
2020-04-16,8314429500
2020-04-17,8729842500
2020-04-20,8548870500
2020-04-21,8400802500
2020-04-22,8520079500
2020-04-23,8411085000
2020-04-24,8437819500
2020-04-27,9021865500
2020-04-28,9342679500
2020-04-29,9799222500
2020-04-30,9038317500
2020-05-01,8661978000
2020-05-04,8571492000
2020-05-05,8606452500
2020-05-06,8569435500
2020-05-07,8832667500
2020-05-08,9161707500
2020-05-11,9132916500
2020-05-12,8668147500
2020-05-13,8139627000
2020-05-14,8503627500
2020-05-15,8367898500
2020-05-18,8906701500
2020-05-19,8618791500
2020-05-20,9021865500
2020-05-21,8882023500
2020-05-22,8939605500
2020-05-26,9642928500
2020-05-27,10004872500
2020-05-28,9692284500
2020-05-29,9498973500
2020-06-01,9760149000
2020-06-02,10008985500
2020-06-03,10588918500
2020-06-04,10868602500
2020-06-05,11152399500
2020-06-08,11111269500
2020-06-09,11195586000
2020-06-10,10469641500
2020-06-11,9632646000
2020-06-12,9815674500
2020-06-15,9988420500
2020-06-16,10074793500
2020-06-17,9918499500
2020-06-18,9904104000
2020-06-19,10099471500
2020-06-22,9860917500
2020-06-23,9856804500
2020-06-24,9379696500
2020-06-25,9605911500
2020-06-26,9104125500
2020-06-29,9377640000
2020-06-30,9423511500
2020-07-01,9185305500
2020-07-02,9244857000
2020-07-06,9472795500
2020-07-07,9175038000
2020-07-08,9306462000
2020-07-09,8979955500
2020-07-10,9437886000
2020-07-13,9448153500
2020-07-14,9452260500
2020-07-15,9875281500
2020-07-16,9959475000
2020-07-17,9698680500
2020-07-20,9624754500
2020-07-21,9996438000
2020-07-22,9916351500
2020-07-23,9889656000
2020-07-24,9873228000
2020-07-27,9747964500
2020-07-28,9585738000
2020-07-29,9789034500
2020-07-30,9456367500
2020-07-31,9511812000
2020-08-03,9780820500
2020-08-04,9711001500
2020-08-05,9879388500
2020-08-06,9850639500
2020-08-07,10236697500
2020-08-10,10398924000
2020-08-11,10388656500
2020-08-12,10446154500
2020-08-13,10277767500
2020-08-14,10400977500
2020-08-17,10300356000
2020-08-18,10253125500
2020-08-19,10246965000
2020-08-20,10092952500
2020-08-21,10088845500
2020-08-24,10470796500
2020-08-25,10534455000
2020-08-26,10294195500
2020-08-27,10505706000
2020-08-28,10503652500
2020-08-31,10366068000
2020-09-01,10335265500
2020-09-02,10532401500
2020-09-03,10417405500
2020-09-04,10489278000
2020-09-08,10035454500
2020-09-09,10070364000
2020-09-10,9986170500
2020-09-11,10076524500
2020-09-14,10400977500
2020-09-15,10177146000
2020-09-16,10224376500
2020-09-17,10097059500
2020-09-18,9990277500
2020-09-21,9637075500
2020-09-22,9616540500
2020-09-23,9458421000
2020-09-24,9522079500
2020-09-25,9690466500
2020-09-28,9951261000
2020-09-29,9897870000
2020-09-30,9954252000
2020-10-01,9943992000
2020-10-02,10194336000
2020-10-05,10418004000
2020-10-06,10272312000
2020-10-07,10489824000
2020-10-08,10705284000
2020-10-09,10707336000
2020-10-12,10949472000
2020-10-13,10633464000
2020-10-14,10656036000
2020-10-15,10861236000
2020-10-16,10906380000
2020-10-19,10746324000
2020-10-20,10781208000
2020-10-21,10752480000
2020-10-22,11004876000
2020-10-23,11095164000
2020-10-26,10918692000
2020-10-27,10703232000
2020-10-28,10288728000
2020-10-29,10335924000
2020-10-30,10456992000
2020-11-02,10734012000
2020-11-03,10941264000
2020-11-04,10545228000
2020-11-05,10894068000
2020-11-06,10602684000
2020-11-09,11708712000
2020-11-10,11739492000
2020-11-11,11595852000
2020-11-12,11324988000
2020-11-13,11661516000
2020-11-16,12000096000
2020-11-17,12234024000
2020-11-18,12186828000
2020-11-19,12203244000
2020-11-20,12108852000
2020-11-23,12377664000
2020-11-24,12853728000
2020-11-25,12790116000
2020-11-27,12683412000
2020-11-30,12441276000
2020-12-01,12720348000
2020-12-02,12954276000
2020-12-03,12907080000
2020-12-04,13110228000
2020-12-07,12929652000
2020-12-08,12712140000
2020-12-09,12662892000
2020-12-10,12675204000
2020-12-11,12632112000
2020-12-14,12511044000
2020-12-15,12790116000
2020-12-16,12771648000
2020-12-17,12964536000
2020-12-18,12839364000
2020-12-21,12851676000
2020-12-22,12822948000
2020-12-23,12866040000
2020-12-24,12712140000
2020-12-28,12966588000
2020-12-29,12857832000
2020-12-30,12890664000
2020-12-31,13183326000
2021-01-04,12958023000
2021-01-05,13007631000
2021-01-06,13778622000
2021-01-07,14018393999
2021-01-08,14055600000
2021-01-11,14235429000
2021-01-12,14266434000
2021-01-13,14039064000
2021-01-14,14152749000
2021-01-15,14185821000
2021-01-19,14311907999
2021-01-20,14260232999
2021-01-21,14138280000
2021-01-22,14061801000
2021-01-25,13803426000
2021-01-26,13594659000
2021-01-27,13148187000
2021-01-28,13726947000
2021-01-29,13770354000
2021-02-01,14113476000
2021-02-02,14446263000
2021-02-03,14541344999
2021-02-04,14867931000
2021-02-05,15076698000
2021-02-08,15188316000
2021-02-09,15273063000
2021-02-10,15529371000
2021-02-11,15632721000
2021-02-12,15727803000
2021-02-16,16188743999
2021-02-17,16108131000
2021-02-18,16015116000
2021-02-19,16294161000
2021-02-22,16467789000
2021-02-23,16389243000
2021-02-24,16901859000
2021-02-25,16593876000
2021-02-26,16087461000
2021-03-01,16678623000
2021-03-02,16298294999
2021-03-03,16347903000
2021-03-04,16079193000
2021-03-05,16201146000
2021-03-08,16205280000
2021-03-09,16029585000
2021-03-10,16182543000
2021-03-11,16228017000
2021-03-12,16500861000
2021-03-15,16575273000
2021-03-16,16380975000
2021-03-17,16575273000
2021-03-18,16583541000
2021-03-19,16496727000
2021-03-22,16476056999
2021-03-23,16259022000
2021-03-24,16337568000
2021-03-25,16707561000
2021-03-26,17030013000
2021-03-29,16722030000
2021-03-30,16918394999
2021-03-31,16815917999
2021-04-01,17357172000
2021-04-05,17686452000
2021-04-06,17470362000
2021-04-07,17466246000
2021-04-08,17268678000
2021-04-09,17429202000
2021-04-12,17589726000
2021-04-13,17404506000
2021-04-14,17746134000
2021-04-15,17836686000
2021-04-16,17803758000
2021-04-19,17754366000
2021-04-20,17383926000
2021-04-21,17445666000
2021-04-22,17350998000
2021-04-23,17774946000
2021-04-26,17824338000
2021-04-27,17923122000
2021-04-28,17997210000
2021-04-29,18120690000
2021-04-30,17943702000
2021-05-03,18093936000
2021-05-04,18182430000
2021-05-05,18515826000
2021-05-06,18721626000
2021-05-07,18746322000
2021-05-10,18528174000
2021-05-11,18283272000
2021-05-12,17748192000
2021-05-13,18089820000
2021-05-14,18408810000
2021-05-17,18373824000
2021-05-18,18122748000
2021-05-19,18155676000
2021-05-20,18256518000
2021-05-21,18316200000
2021-05-24,18458202000
2021-05-25,18081588000
2021-05-26,18256518000
2021-05-27,18081588000
2021-05-28,18190662000
2021-06-01,18256518000
2021-06-02,18137154000
2021-06-03,18233880000
2021-06-04,18170082000
2021-06-07,17927238000
2021-06-08,18058950000
2021-06-09,17729670000
2021-06-10,17680278000
2021-06-11,17986920000
2021-06-14,17700858000
2021-06-15,17859324000
2021-06-16,17972514000
2021-06-17,17476536000
2021-06-18,17021717999
2021-06-21,17589726000
2021-06-22,17513580000
2021-06-23,17799642000
2021-06-24,18044544000
2021-06-25,18118632000
2021-06-28,17676162000
2021-06-29,17879904000
2021-06-30,17796300000
2021-07-01,18059340000
2021-07-02,18034680000
2021-07-06,17901105000
2021-07-07,17913435000
2021-07-08,17432565000
2021-07-09,18086055000
2021-07-12,18359370000
2021-07-13,18287445000
2021-07-14,17973030000
2021-07-15,18063450000
2021-07-16,17625735000
2021-07-19,16992795000
2021-07-20,17416125000
2021-07-21,17880555000
2021-07-22,17594910000
2021-07-23,17605185000
2021-07-26,17810685000
2021-07-27,17673000000
2021-07-28,17835345000
2021-07-29,17946315000
2021-07-30,17738760000
2021-08-02,17860005000
2021-08-03,17744925000
2021-08-04,17592855000
2021-08-05,17874390000
2021-08-06,18340875000
2021-08-09,18554595000
2021-08-10,18792975000
2021-08-11,18971760000
2021-08-12,19064235000
2021-08-13,19035465000
2021-08-16,18879285000
2021-08-17,18645015000
2021-08-18,18486780000
2021-08-19,18242235000
2021-08-20,18608025000
2021-08-23,18755985000
2021-08-24,18827910000
2021-08-25,19201920000
2021-08-26,19123830000
2021-08-27,19590315000
2021-08-30,19234800000
2021-08-31,19166985000
2021-09-01,19187535000
2021-09-02,19195755000
2021-09-03,19047795000
2021-09-07,18977925000
2021-09-08,18792975000
2021-09-09,18887505000
2021-09-10,18595695000
2021-09-13,18690225000
2021-09-14,18384030000
2021-09-15,18612135000
2021-09-16,18418965000
2021-09-17,18318270000
2021-09-20,17927820000
2021-09-21,17652450000
2021-09-22,17862060000
2021-09-23,18823800000
2021-09-24,19138215000
2021-09-27,19413585000
2021-09-28,19146435000
2021-09-29,19230690000
2021-09-30,19037364000
2021-10-01,19532484000
2021-10-04,19264294000
2021-10-05,19503602000
2021-10-06,19489161000
2021-10-07,19775918000
2021-10-08,19879068000
2021-10-11,19912076000
2021-10-12,20021415000
2021-10-13,19903824000
2021-10-14,20242156000
2021-10-15,20673323000
2021-10-18,20706331000
2021-10-19,20706331000
2021-10-20,20974521000
2021-10-21,20986899000
2021-10-22,21151939000
2021-10-25,21042600000
2021-10-26,21114805000
2021-10-27,20603181000
2021-10-28,20543354000
2021-10-29,20339117000
2021-11-01,20549543000
2021-11-02,20819796000
2021-11-03,21057041000
2021-11-04,20726961000
2021-11-05,20630000000
2021-11-08,20720772000
2021-11-09,20609370000
2021-11-10,20535102000
2021-11-11,20784725000
2021-11-12,20625874000
2021-11-15,20493842000
2021-11-16,20543354000
2021-11-17,20328802000
2021-11-18,20194707000
2021-11-19,20246282000
2021-11-22,20349432000
2021-11-23,20776473000
2021-11-24,21145750000
2021-11-26,20328802000
2021-11-29,20747591000
2021-11-30,20277227000
2021-12-01,19579933000
2021-12-02,20231841000
2021-12-03,19744973000
2021-12-06,20184392000
2021-12-07,20403070000
2021-12-08,20384503000
2021-12-09,20205022000
2021-12-10,20134880000
2021-12-13,19872879000
2021-12-14,19887320000
2021-12-15,20153447000
2021-12-16,20409259000
2021-12-17,20089494000
2021-12-20,19563429000
2021-12-21,20009037000
2021-12-22,20215337000
2021-12-23,20506220000
2021-12-27,20840426000
2021-12-28,21090049000
2021-12-29,21073545000
2021-12-30,20840426000
2021-12-31,20853080000
2022-01-03,21364022000
2022-01-04,22325673000
2022-01-05,21814731000
2022-01-06,22124204000
2022-01-07,22653839000
2022-01-10,22367213000
2022-01-11,22608145000
2022-01-12,22757689000
2022-01-13,22508449000
2022-01-14,22522988000
2022-01-18,21796038000
2022-01-19,21229017000
2022-01-20,21112705000
2022-01-21,20387832000
2022-01-24,20279828000
2022-01-25,20107437000
2022-01-26,20450142000
2022-01-27,20959007000
2022-01-28,21619493000
2022-01-31,21989199000
2022-02-01,22655916000
2022-02-02,22786767000
2022-02-03,22441985000
2022-02-04,23046392000
2022-02-07,23276939000
2022-02-08,23839806000
2022-02-09,23976888000
2022-02-10,23598874000
2022-02-11,23112856000
2022-02-14,22738996000
2022-02-15,23337172000
2022-02-16,23426483000
2022-02-17,22635146000
2022-02-18,22539604000
2022-02-22,22589452000
2022-02-23,22203130000
2022-02-24,22259209000
2022-02-25,23322633000
2022-02-28,22774305000
2022-03-01,21326636000
2022-03-02,21972583000
2022-03-03,21586261000
2022-03-04,20747153000
2022-03-07,19687883000
2022-03-08,19307792000
2022-03-09,19914276000
2022-03-10,19999433000
2022-03-11,19966201000
2022-03-14,20448065000
2022-03-15,20659919000
2022-03-16,21557183000
2022-03-17,21752421000
2022-03-18,21970506000
2022-03-21,21970506000
2022-03-22,22348520000
2022-03-23,21953890000
2022-03-24,22255055000
2022-03-25,22705764000
2022-03-28,23121164000
2022-03-29,23414021000
2022-03-30,23260323000
2022-03-31,23158037000
2022-04-01,22953658000
2022-04-04,22726102000
2022-04-05,22907304000
2022-04-06,22521723000
2022-04-07,22447978000
2022-04-08,22886234000
2022-04-11,22776670000
2022-04-12,22793526000
2022-04-13,23522548000
2022-04-14,23556260000
2022-04-18,23370844000
2022-04-19,23819635000
2022-04-20,23975553000
2022-04-21,23126432000
2022-04-22,21811664000
2022-04-25,21906479000
2022-04-26,21076321000
2022-04-27,21158494000
2022-04-28,21921228000
2022-04-29,20534822000
2022-05-02,20739201000
2022-05-03,21143745000
2022-05-04,21750561000
2022-05-05,20916189000
2022-05-06,20484254000
2022-05-09,19727841000
2022-05-10,19751018000
2022-05-11,19584565000
2022-05-12,19384400000
2022-05-13,20014393000
2022-05-16,19837405000
2022-05-17,20421044000
2022-05-18,19382293000
2022-05-19,19287478000
2022-05-20,19335939000
2022-05-23,19845833000
2022-05-24,19620384000
2022-05-25,19616170000
2022-05-26,20254591000
2022-05-27,20899333000
2022-05-31,20751843000
2022-06-01,20593818000
2022-06-02,20724452000
2022-06-03,20220879000
2022-06-06,20513752000
2022-06-07,20785555000
2022-06-08,20330443000
2022-06-09,19719413000
2022-06-10,18826045000
2022-06-13,18004315000
2022-06-14,18284546000
2022-06-15,18537386000
2022-06-16,18223443000
2022-06-17,18436250000
2022-06-21,18965107000
2022-06-22,18682769000
2022-06-23,18501567000
2022-06-24,19489750000
2022-06-27,19508713000
2022-06-28,19350688000
2022-06-29,19011461000
2022-06-30,19223150000
2022-07-01,19154350000
2022-07-05,19498350000
2022-07-06,19255400000
2022-07-07,19506950000
2022-07-08,19496200000
2022-07-11,19337100000
2022-07-12,19276900000
2022-07-13,19190900000
2022-07-14,18769500000
2022-07-15,19388700000
2022-07-18,19259700000
2022-07-19,20149800000
2022-07-20,20530350000
2022-07-21,20736750000
2022-07-22,20581950000
2022-07-25,20842100000
2022-07-26,20263750000
2022-07-27,20612050000
2022-07-28,20506700000
2022-07-29,21171050000
2022-08-01,21211900000
2022-08-02,21072150000
2022-08-03,21523650000
2022-08-04,21570950000
2022-08-05,21994500000
2022-08-08,21921400000
2022-08-09,22282600000
2022-08-10,22802900000
2022-08-11,23099600000
2022-08-12,23508100000
2022-08-15,23654300000
2022-08-16,23828450000
2022-08-17,23822000000
2022-08-18,23860700000
2022-08-19,23411350000
2022-08-22,22811500000
2022-08-23,22897500000
2022-08-24,23039400000
2022-08-25,23372650000
2022-08-26,22957700000
2022-08-29,22699700000
2022-08-30,22471800000
2022-08-31,22439550000
2022-09-01,22480400000
2022-09-02,22252500000
2022-09-06,22231000000
2022-09-07,22731950000
2022-09-08,23101750000
2022-09-09,23310300000
2022-09-12,23607000000
2022-09-13,23013600000
2022-09-14,23058750000
2022-09-15,23204950000
2022-09-16,22972750000
2022-09-19,23536050000
2022-09-20,23306000000
2022-09-21,23000700000
2022-09-22,22665300000
2022-09-23,21923550000
2022-09-26,21659100000
2022-09-27,21500000000
2022-09-28,21708550000
2022-09-29,21130200000
2022-09-30,21246300000
2022-10-03,21774874000
2022-10-04,23084544000
2022-10-05,23217658000
2022-10-06,23234834000
2022-10-07,22998664000
2022-10-10,23048045000
2022-10-11,22464061000
2022-10-12,22180657000
2022-10-13,22869844000
2022-10-14,21596673000
2022-10-17,21656789000
2022-10-18,22062572000
2022-10-19,21470000000
2022-10-20,21053482000
2022-10-21,21682553000
2022-10-24,21942340000
2022-10-25,22496266000
2022-10-26,22955724000
2022-10-27,24467212000
2022-10-28,25600828000
2022-10-31,25364658000
2022-11-01,25293807000
2022-11-02,25201486000
2022-11-03,25338894000
2022-11-04,25858468000
2022-11-07,26086050000
2022-11-08,26418835000
2022-11-09,26090344000
2022-11-10,26618506000
2022-11-11,26493980000
2022-11-14,26159048000
2022-11-15,26378042000
2022-11-16,25877791000
2022-11-17,25669532000
2022-11-18,26105373000
2022-11-21,26418835000
2022-11-22,26519744000
2022-11-23,25843439000
2022-11-25,25669532000
2022-11-28,24872995000
2022-11-29,24769939000
2022-11-30,25098430000
2022-12-01,25207927000
2022-12-02,25583652000
2022-12-05,24941699000
2022-12-06,24920229000
2022-12-07,24456477000
2022-12-08,24402802000
2022-12-09,24359862000
2022-12-12,24600326000
2022-12-13,23943344000
2022-12-14,23677116000
2022-12-15,23157542000
2022-12-16,22919225000
2022-12-19,22575705000
2022-12-20,22672320000
2022-12-21,22917078000
2022-12-22,22777523000
2022-12-23,23048045000
2022-12-27,22874138000
2022-12-28,22814022000
2022-12-29,23185453000
2022-12-30,22940695000
2023-01-03,22739373000
2023-01-04,22617222000
2023-01-05,22983675000
2023-01-06,23611574000
2023-01-09,23716581000
2023-01-10,23780871000
2023-01-11,23958740000
2023-01-12,24393769000
2023-01-13,24762365000
2023-01-17,25075243000
2023-01-18,24520206000
2023-01-19,24095892000
2023-01-20,24361624000
2023-01-23,24903803000
2023-01-24,25073100000
2023-01-25,25310973000
2023-01-26,24297334000
2023-01-27,23952311000
2023-01-30,23948025000
2023-01-31,24166611000
2023-02-01,24023030000
2023-02-02,23322269000
2023-02-03,23973741000
2023-02-06,24059461000
2023-02-07,24413056000
2023-02-08,24293048000
2023-02-09,23785157000
2023-02-10,23855876000
2023-02-13,24305906000
2023-02-14,24481632000
2023-02-15,24402341000
2023-02-16,24434486000
2023-02-17,24038031000
2023-02-21,23639433000
2023-02-22,23470136000
2023-02-23,22983675000
2023-02-24,23095111000
2023-02-27,23065109000
2023-02-28,23242978000
2023-03-01,22891526000
2023-03-02,22844380000
2023-03-03,23131542000
2023-03-06,22942958000
2023-03-07,22615079000
2023-03-08,22829379000
2023-03-09,21455716000
2023-03-10,20326355000
2023-03-13,19139133000
2023-03-14,19784176000
2023-03-15,18678388000
2023-03-16,19171278000
2023-03-17,18862686000
