,CCI
2018-08-08,45633400000
2018-08-09,46239300000
2018-08-10,45791100000
2018-08-13,45907300000
2018-08-14,46168750000
2018-08-15,46583750000
2018-08-16,46766350000
2018-08-17,47251900000
2018-08-20,47417900000
2018-08-21,46832750000
2018-08-22,46338900000
2018-08-23,46305700000
2018-08-24,46658450000
2018-08-27,46326450000
2018-08-28,47131550000
2018-08-29,47297550000
2018-08-30,47210400000
2018-08-31,47322450000
2018-09-04,47160600000
2018-09-05,47268500000
2018-09-06,47446950000
2018-09-07,46903300000
2018-09-10,46741450000
2018-09-11,46525650000
2018-09-12,46571300000
2018-09-13,46687500000
2018-09-14,46293250000
2018-09-17,46770500000
2018-09-18,46550550000
2018-09-19,46405300000
2018-09-20,46646000000
2018-09-21,46359650000
2018-09-24,45745450000
2018-09-25,45521350000
2018-09-26,45039950000
2018-09-27,45201800000
2018-09-28,46201950000
2018-10-01,45820150000
2018-10-02,45268200000
2018-10-03,45168600000
2018-10-04,44952800000
2018-10-05,45127100000
2018-10-08,45762050000
2018-10-09,46094050000
2018-10-10,45114650000
2018-10-11,43691200000
2018-10-12,43554250000
2018-10-15,43786650000
2018-10-16,44363500000
2018-10-17,44317850000
2018-10-18,44247300000
2018-10-19,44375950000
2018-10-22,43898700000
2018-10-23,44056400000
2018-10-24,44313700000
2018-10-25,44550250000
2018-10-26,42969100000
2018-10-29,44010750000
2018-10-30,45450800000
2018-10-31,45127100000
2018-11-01,45367800000
2018-11-02,45376100000
2018-11-05,46077450000
2018-11-06,46152150000
2018-11-07,46367950000
2018-11-08,46260050000
2018-11-09,46011050000
2018-11-12,45537950000
2018-11-13,45932200000
2018-11-14,45774500000
2018-11-15,45894850000
2018-11-16,46529800000
2018-11-19,46592050000
2018-11-20,45496450000
2018-11-21,45430050000
2018-11-23,44803400000
2018-11-26,44981850000
2018-11-27,45849200000
2018-11-28,46529800000
2018-11-29,46895000000
2018-11-30,47683500000
2018-12-03,47185500000
2018-12-04,47725000000
2018-12-06,48750050000
2018-12-07,48040400000
2018-12-10,48181500000
2018-12-11,48198100000
2018-12-12,47924200000
2018-12-13,47745750000
2018-12-14,47538250000
2018-12-17,46027650000
2018-12-18,45907300000
2018-12-19,45757900000
2018-12-20,45650000000
2018-12-21,44073000000
2018-12-24,43106050000
2018-12-26,44666450000
2018-12-27,44770200000
2018-12-28,44869800000
2018-12-31,45081450000
2019-01-02,43969250000
2019-01-03,44189200000
2019-01-04,44849050000
2019-01-07,45069000000
2019-01-08,44629100000
2019-01-09,43853050000
2019-01-10,44342750000
2019-01-11,44562700000
2019-01-14,44164300000
2019-01-15,44571000000
2019-01-16,44541950000
2019-01-17,44662300000
2019-01-18,44658150000
2019-01-22,45313850000
2019-01-23,45762050000
2019-01-24,46442650000
2019-01-25,47185500000
2019-01-28,47467700000
2019-01-29,47745750000
2019-01-30,47920050000
2019-01-31,48579900000
2019-02-01,48546700000
2019-02-04,48820600000
2019-02-05,49476300000
2019-02-06,48704400000
2019-02-07,49086200000
2019-02-08,49123550000
2019-02-11,49152600000
2019-02-12,48712700000
2019-02-13,49152600000
2019-02-14,49281250000
2019-02-15,49853950000
2019-02-19,49862250000
2019-02-20,49625700000
2019-02-21,49534400000
2019-02-22,49746050000
2019-02-25,49040550000
2019-02-26,49040550000
2019-02-27,49102800000
2019-02-28,49281250000
2019-03-01,49480450000
2019-03-04,49596650000
2019-03-05,49625700000
2019-03-06,50082200000
2019-03-07,50107100000
2019-03-08,50198400000
2019-03-11,51269100000
2019-03-12,51397750000
2019-03-13,51879150000
2019-03-14,51464150000
2019-03-15,51887450000
2019-03-18,51733900000
2019-03-19,51696550000
2019-03-20,52190400000
2019-03-21,52456000000
2019-03-22,52082500000
2019-03-25,51991200000
2019-03-26,52099100000
2019-03-27,52447700000
2019-03-28,52800450000
2019-03-29,53120000000
2019-04-01,52694720000
2019-04-02,53401920000
2019-04-03,53406080000
2019-04-04,53335360000
2019-04-05,53705600000
2019-04-08,53460160000
2019-04-09,54009280000
2019-04-10,54184000000
2019-04-11,53551679999
2019-04-12,53609920000
2019-04-15,52998400000
2019-04-16,51837760000
2019-04-17,51654720000
2019-04-18,51009920000
2019-04-22,50993280000
2019-04-23,51346880000
2019-04-24,51217920000
2019-04-25,51026560000
2019-04-26,51588160000
2019-04-29,51417600000
2019-04-30,52324480000
2019-05-01,51771200000
2019-05-02,51596480000
2019-05-03,51912640000
2019-05-06,51904320000
2019-05-07,51263680000
2019-05-08,51463360000
2019-05-09,51596480000
2019-05-10,52282880000
2019-05-13,52540800000
2019-05-14,52786240000
2019-05-15,52931840000
2019-05-16,53052480000
2019-05-17,52936000000
2019-05-20,51371840000
2019-05-21,52020800000
2019-05-22,52678080000
2019-05-23,53119040000
2019-05-24,53177280000
2019-05-28,52465920000
2019-05-29,52212160000
2019-05-30,53119040000
2019-05-31,54084160000
2019-06-03,54841280000
2019-06-04,54853760000
2019-06-05,55981120000
2019-06-06,56180800000
2019-06-07,56251520000
2019-06-10,56039360000
2019-06-11,56534400000
2019-06-12,56197440000
2019-06-13,55140800000
2019-06-14,55456960000
2019-06-17,56571840000
2019-06-18,56592640000
2019-06-19,56833920000
2019-06-20,56958719999
2019-06-21,56484480000
2019-06-24,56222400000
2019-06-25,55432000000
2019-06-26,54271360000
2019-06-27,54275520000
2019-06-28,54225600000
2019-07-01,54129920000
2019-07-02,55432000000
2019-07-03,55960320000
2019-07-05,55839679999
2019-07-08,56197440000
2019-07-09,56293120000
2019-07-10,56609280000
2019-07-11,55831360000
2019-07-12,55128320000
2019-07-15,55407040000
2019-07-16,55211520000
2019-07-17,54753920000
2019-07-18,52777920000
2019-07-19,52199680000
2019-07-22,52590720000
2019-07-23,53123200000
2019-07-24,53751360000
2019-07-25,53859520000
2019-07-26,54321280000
2019-07-29,54146560000
2019-07-30,55194880000
2019-07-31,55436160000
2019-08-01,55677440000
2019-08-02,56255679999
2019-08-05,55382080000
2019-08-06,56700800000
2019-08-07,57512000000
2019-08-08,58631040000
2019-08-09,58755840000
2019-08-12,58864000000
2019-08-13,59051199999
2019-08-14,57799040000
2019-08-15,59242560000
2019-08-16,59454719999
2019-08-19,60261760000
2019-08-20,60116160000
2019-08-21,60390719999
2019-08-22,60781760000
2019-08-23,60877440000
2019-08-26,61397440000
2019-08-27,60765120000
2019-08-28,60923199999
2019-08-29,60715199999
2019-08-30,60390719999
2019-09-03,61393280000
2019-09-04,62013120000
2019-09-05,61181120000
2019-09-06,60919040000
2019-09-09,59687679999
2019-09-10,57957120000
2019-09-11,57682560000
2019-09-12,57744960000
2019-09-13,56759040000
2019-09-16,57391360000
2019-09-17,59271679999
2019-09-18,58468800000
2019-09-19,58755840000
2019-09-20,58481280000
2019-09-23,58839040000
2019-09-24,59217600000
2019-09-25,58277440000
2019-09-26,59072000000
2019-09-27,57353920000
2019-09-30,57828160000
2019-10-01,56904640000
2019-10-02,56784000000
2019-10-03,57133440000
2019-10-04,57374719999
2019-10-07,57175040000
2019-10-08,57025280000
2019-10-09,57096000000
2019-10-10,57499520000
2019-10-11,56858880000
2019-10-14,56630080000
2019-10-15,56014400000
2019-10-16,56031040000
2019-10-17,58065280000
2019-10-18,59928960000
2019-10-21,59633600000
2019-10-22,58780800000
2019-10-23,58614400000
2019-10-24,58951360000
2019-10-25,58656000000
2019-10-28,57990400000
2019-10-29,57832320000
2019-10-30,57928000000
2019-10-31,57736640000
2019-11-01,57166719999
2019-11-04,55952000000
2019-11-05,54770560000
2019-11-06,55706560000
2019-11-07,54874560000
2019-11-08,54416960000
2019-11-11,54541760000
2019-11-12,54354560000
2019-11-13,54649920000
2019-11-14,55606719999
2019-11-15,56026880000
2019-11-18,56551040000
2019-11-19,55877120000
2019-11-20,56946239999
2019-11-21,56347199999
2019-11-22,55045120000
2019-11-25,54658239999
2019-11-26,55914560000
2019-11-27,55652480000
2019-11-29,55602560000
2019-12-02,54475199999
2019-12-03,55806400000
2019-12-04,55964480000
2019-12-05,56160000000
2019-12-06,56351360000
2019-12-09,56526080000
2019-12-10,55744000000
2019-12-11,55997760000
2019-12-12,54912000000
2019-12-13,55194880000
2019-12-16,55952000000
2019-12-17,55390400000
2019-12-18,57075199999
2019-12-19,58206719999
2019-12-20,59072000000
2019-12-23,58481280000
2019-12-24,58256640000
2019-12-26,58489600000
2019-12-27,58689280000
2019-12-30,58822400000
2019-12-31,59134400000
2020-01-02,58938880000
2020-01-03,59263360000
2020-01-06,58764160000
2020-01-07,57769920000
2020-01-08,58011199999
2020-01-09,58344000000
2020-01-10,59238400000
2020-01-13,59608640000
2020-01-14,59051199999
2020-01-15,59924800000
2020-01-16,60415679999
2020-01-17,60424000000
2020-01-21,61655360000
2020-01-22,61855040000
2020-01-23,62308480000
2020-01-24,62358400000
2020-01-27,62524800000
2020-01-28,63119679999
2020-01-29,62004800000
2020-01-30,62870080000
2020-01-31,62333440000
2020-02-03,62063040000
2020-02-04,62587199999
2020-02-05,62383360000
2020-02-06,62608000000
2020-02-07,62603840000
2020-02-10,63614719999
2020-02-11,66988480000
2020-02-12,67895360000
2020-02-13,68190719999
2020-02-14,69043520000
2020-02-18,69143360000
2020-02-19,68889600000
2020-02-20,69467840000
2020-02-21,69912960000
2020-02-24,69205760000
2020-02-25,67816320000
2020-02-26,67679040000
2020-02-27,61734400000
2020-02-28,59608640000
2020-03-02,64995840000
2020-03-03,65782080000
2020-03-04,68040960000
2020-03-05,67491840000
2020-03-06,66901120000
2020-03-09,62516480000
2020-03-10,66289600000
2020-03-11,64001600000
2020-03-12,59284160000
2020-03-13,64517440000
2020-03-16,56501120000
2020-03-17,61097920000
2020-03-18,57536960000
2020-03-19,54392000000
2020-03-20,53272960000
2020-03-23,48663680000
2020-03-24,51463360000
2020-03-25,53231360000
2020-03-26,59267520000
2020-03-27,56946239999
2020-03-30,61592960000
2020-03-31,60214800000
2020-04-01,57375030000
2020-04-02,61036290000
2020-04-03,60723540000
2020-04-06,62028750000
2020-04-07,61107180000
2020-04-08,65619120000
2020-04-09,68446379999
2020-04-13,65489850000
2020-04-14,69130260000
2020-04-15,67745820000
2020-04-16,67470600000
2020-04-17,69659850000
2020-04-20,67729139999
2020-04-21,66582389999
2020-04-22,68041889999
2020-04-23,66949350000
2020-04-24,67391370000
2020-04-27,68304600000
2020-04-28,67245420000
2020-04-29,64818480000
2020-04-30,66482310000
2020-05-01,65222970000
2020-05-04,65773409999
2020-05-05,66169560000
2020-05-06,64630830000
2020-05-07,64505730000
2020-05-08,65760899999
2020-05-11,66632430000
2020-05-12,64309740000
2020-05-13,63880230000
2020-05-14,63400680000
2020-05-15,62608379999
2020-05-18,65218800000
2020-05-19,63617520000
2020-05-20,63534120000
2020-05-21,62896110000
2020-05-22,65135399999
2020-05-26,66549030000
2020-05-27,67996020000
2020-05-28,70385430000
2020-05-29,71790720000
2020-06-01,72462090000
2020-06-02,72787350000
2020-06-03,72791520000
2020-06-04,69910050000
2020-06-05,70306200000
2020-06-08,72070110000
2020-06-09,72699780000
2020-06-10,72595530000
2020-06-11,67020240000
2020-06-12,68542290000
2020-06-15,69876690000
2020-06-16,70719030000
2020-06-17,70660650000
2020-06-18,68909250000
2020-06-19,71077650000
2020-06-22,69363780000
2020-06-23,69026010000
2020-06-24,67595700000
2020-06-25,68688240000
2020-06-26,67274610000
2020-06-29,67679100000
2020-06-30,71458450000
2020-07-01,73397030000
2020-07-02,72897440000
2020-07-06,74426100000
2020-07-07,73234770000
2020-07-08,73192070000
2020-07-09,73294550000
2020-07-10,73230500000
2020-07-13,71270570000
2020-07-14,72312450000
2020-07-15,71736000000
2020-07-16,70770980000
2020-07-17,72145920000
2020-07-20,72658320000
2020-07-21,71535310000
2020-07-22,71761620000
2020-07-23,71206520000
2020-07-24,71180900000
2020-07-27,71923880000
2020-07-28,73350060000
2020-07-29,74242490000
2020-07-30,72679670000
2020-07-31,71180900000
2020-08-03,70070700000
2020-08-04,70830760000
2020-08-05,70250040000
2020-08-06,69972490000
2020-08-07,71817130000
2020-08-10,70958860000
2020-08-11,69084330000
2020-08-12,70540400000
2020-08-13,70181720000
2020-08-14,70297010000
2020-08-17,70907620000
2020-08-18,70882000000
2020-08-19,69447280000
2020-08-20,69549760000
2020-08-21,69673590000
2020-08-24,68751270000
2020-08-25,68614630000
2020-08-26,68734190000
2020-08-27,69780340000
2020-08-28,69938330000
2020-08-31,69707750000
2020-09-01,69216700000
2020-09-02,71001560000
2020-09-03,69050170000
2020-09-04,68571930000
2020-09-08,67679500000
2020-09-09,68870830000
2020-09-10,67790519999
2020-09-11,67717930000
2020-09-14,68388320000
2020-09-15,69797420000
2020-09-16,70954590000
2020-09-17,69451550000
2020-09-18,68183360000
2020-09-21,67286660000
2020-09-22,68311459999
2020-09-23,66449740000
2020-09-24,67209800000
2020-09-25,69050170000
2020-09-28,69852930000
2020-09-29,70104860000
2020-09-30,71761500000
2020-10-01,72412310000
2020-10-02,72675220000
2020-10-05,72692460000
2020-10-06,71153790000
2020-10-07,71080520000
2020-10-08,71451180000
2020-10-09,72132160000
2020-10-12,72507130000
2020-10-13,71890800000
2020-10-14,71127930000
2020-10-15,72468340000
2020-10-16,71933900000
2020-10-19,70821920000
2020-10-20,70882260000
2020-10-21,70593490000
2020-10-22,67343750000
2020-10-23,68300570000
2020-10-26,68925520000
2020-10-27,69222910000
2020-10-28,67602350000
2020-10-29,67973010000
2020-10-30,67322199999
2020-11-02,68735880000
2020-11-03,69110850000
2020-11-04,69878030000
2020-11-05,70218520000
2020-11-06,70714170000
2020-11-09,69727180000
2020-11-10,69141020000
2020-11-11,70959840000
2020-11-12,71955450000
2020-11-13,72412310000
2020-11-16,71296020000
2020-11-17,71692540000
2020-11-18,73550150000
2020-11-19,72446790000
2020-11-20,71964070000
2020-11-23,71701160000
2020-11-24,70791750000
2020-11-25,71097760000
2020-11-27,72050270000
2020-11-30,72222670000
2020-12-01,73614800000
2020-12-02,71908040000
2020-12-03,72166640000
2020-12-04,70468500000
2020-12-07,70015950000
2020-12-08,69533230000
2020-12-09,68266089999
2020-12-10,67761820000
2020-12-11,67960080000
2020-12-14,66886890000
2020-12-15,66981710000
2020-12-16,66425720000
2020-12-17,67128250000
2020-12-18,66292110000
2020-12-21,66055059999
2020-12-22,66154190000
2020-12-23,65710260000
2020-12-24,66374000000
2020-12-28,67343750000
2020-12-29,67154110000
2020-12-30,67404089999
2020-12-31,68770080000
2021-01-04,66960000000
2021-01-05,67223520000
2021-01-06,65417760000
2021-01-07,65858399999
2021-01-08,66553920000
2021-01-11,66121920000
2021-01-12,64998720000
2021-01-13,65962080000
2021-01-14,66856319999
2021-01-15,67932000000
2021-01-19,68856480000
2021-01-20,68713920000
2021-01-21,68834880000
2021-01-22,68653439999
2021-01-25,69504480000
2021-01-26,70610400000
2021-01-27,69068160000
2021-01-28,68312160000
2021-01-29,68800320000
2021-02-01,70964640000
2021-02-02,71543520000
2021-02-03,70485120000
2021-02-04,70472160000
2021-02-05,70096320000
2021-02-08,69508800000
2021-02-09,70843680000
2021-02-10,70450560000
2021-02-11,69984000000
2021-02-12,71046720000
2021-02-16,69966720000
2021-02-17,70472160000
2021-02-18,71236800000
2021-02-19,71625600000
2021-02-22,71418240000
2021-02-23,69828480000
2021-02-24,69638400000
2021-02-25,68951520000
2021-02-26,67284000000
2021-03-01,66411359999
2021-03-02,66165120000
2021-03-03,64160640000
2021-03-04,64424160000
2021-03-05,64864800000
2021-03-08,63404640000
2021-03-09,65249280000
2021-03-10,65638080000
2021-03-11,67279680000
2021-03-12,68549760000
2021-03-15,69785280000
2021-03-16,71301600000
2021-03-17,71262720000
2021-03-18,71362080000
2021-03-19,71547840000
2021-03-22,72528480000
2021-03-23,72874080000
2021-03-24,72437760000
2021-03-25,72355680000
2021-03-26,74861280000
2021-03-29,75612960000
2021-03-30,73867680000
2021-03-31,74360160000
2021-04-01,75366720000
2021-04-05,76654080000
2021-04-06,76299840000
2021-04-07,76144320000
2021-04-08,75924000000
2021-04-09,75703680000
2021-04-12,76697280000
2021-04-13,76511520000
2021-04-14,75898080000
2021-04-15,77531040000
2021-04-16,77595840000
2021-04-19,78071040000
2021-04-20,79056000000
2021-04-21,79008480000
2021-04-22,79578720000
2021-04-23,80861760000
2021-04-26,80395200000
2021-04-27,79807680000
2021-04-28,80002080000
2021-04-29,81198720000
2021-04-30,81673920000
2021-05-03,81086400000
2021-05-04,79444800000
2021-05-05,79133760000
2021-05-06,78140160000
2021-05-07,79194240000
2021-05-10,79138080000
2021-05-11,78719040000
2021-05-12,77254560000
2021-05-13,77652000000
2021-05-14,78239520000
2021-05-17,78624000000
2021-05-18,78956640000
2021-05-19,78559200000
2021-05-20,80114400000
2021-05-21,80157600000
2021-05-24,80455680000
2021-05-25,81302400000
2021-05-26,81375840000
2021-05-27,81768960000
2021-05-28,81864000000
2021-06-01,82736640000
2021-06-02,84373920000
2021-06-03,84201120000
2021-06-04,84978720000
2021-06-07,85553280000
2021-06-08,84792960000
2021-06-09,85142880000
2021-06-10,86503680000
2021-06-11,83954880000
2021-06-14,85138560000
2021-06-15,84460320000
2021-06-16,83786400000
2021-06-17,85043520000
2021-06-18,83911680000
2021-06-21,85384800000
2021-06-22,85155840000
2021-06-23,84676320000
2021-06-24,84641760000
2021-06-25,84900960000
2021-06-28,85548960000
2021-06-29,85255200000
2021-06-30,84283200000
2021-07-01,84110400000
2021-07-02,85099680000
2021-07-06,86240160000
2021-07-07,86758560000
2021-07-08,86719680000
2021-07-09,87143040000
2021-07-12,87730560000
2021-07-13,86568480000
2021-07-14,87220800000
2021-07-15,87337440000
2021-07-16,87743520000
2021-07-19,87276960000
2021-07-20,87816960000
2021-07-21,86875200000
2021-07-22,82956960000
2021-07-23,83570400000
2021-07-26,83047680000
2021-07-27,84049920000
2021-07-28,83345760000
2021-07-29,83298240000
2021-07-30,83414880000
2021-08-02,83423520000
2021-08-03,84140640000
2021-08-04,84300480000
2021-08-05,84006720000
2021-08-06,84153600000
2021-08-09,83903040000
2021-08-10,82499040000
2021-08-11,82922400000
2021-08-12,83509920000
2021-08-13,84144960000
2021-08-16,84222720000
2021-08-17,85034880000
2021-08-18,83833920000
2021-08-19,85497120000
2021-08-20,85557600000
2021-08-23,84654720000
2021-08-24,83172960000
2021-08-25,82209600000
2021-08-26,81963360000
2021-08-27,82499040000
2021-08-30,83077920000
2021-08-31,84106080000
2021-09-01,85514400000
2021-09-02,85492800000
2021-09-03,85752000000
2021-09-07,84473280000
2021-09-08,84905280000
2021-09-09,83142720000
2021-09-10,81371520000
2021-09-13,82006560000
2021-09-14,81756000000
2021-09-15,81496800000
2021-09-16,81743040000
2021-09-17,81449280000
2021-09-20,80870400000
2021-09-21,81120960000
2021-09-22,80982720000
2021-09-23,79643520000
2021-09-24,78654240000
2021-09-27,76572000000
2021-09-28,75625920000
2021-09-29,75932640000
2021-09-30,74874240000
2021-10-01,74744640000
2021-10-04,75021120000
2021-10-05,74498400000
2021-10-06,75314880000
2021-10-07,74671200000
2021-10-08,73362240000
2021-10-11,72904320000
2021-10-12,73699200000
2021-10-13,73319040000
2021-10-14,73992960000
2021-10-15,72943200000
2021-10-18,72493920000
2021-10-19,74684160000
2021-10-20,75600000000
2021-10-21,76870080000
2021-10-22,77379840000
2021-10-25,76740480000
2021-10-26,77794560000
2021-10-27,77004000000
2021-10-28,78580800000
2021-10-29,77889600000
2021-11-01,78412320000
2021-11-02,78969600000
2021-11-03,79021440000
2021-11-04,78213600000
2021-11-05,77816160000
2021-11-08,77747040000
2021-11-09,78127200000
2021-11-10,77906880000
2021-11-11,78045120000
2021-11-12,78096960000
2021-11-15,78960960000
2021-11-16,77850720000
2021-11-17,79790400000
2021-11-18,79198560000
2021-11-19,79375680000
2021-11-22,78606720000
2021-11-23,79345440000
2021-11-24,80637120000
2021-11-26,79272000000
2021-11-29,80278560000
2021-11-30,78472800000
2021-12-01,78001920000
2021-12-02,80196480000
2021-12-03,79859520000
2021-12-06,81138240000
2021-12-07,83008800000
2021-12-08,82749600000
2021-12-09,81915840000
2021-12-10,83466720000
2021-12-13,85808160000
2021-12-14,84196800000
2021-12-15,85104000000
2021-12-16,86603040000
2021-12-17,86978880000
2021-12-20,87320160000
2021-12-21,85786560000
2021-12-22,86218560000
2021-12-23,86136480000
2021-12-27,88452000000
2021-12-28,89121600000
2021-12-29,89553600000
2021-12-30,89821440000
2021-12-31,90384420000
2022-01-03,89951420000
2022-01-04,87530950000
2022-01-05,81603180000
2022-01-06,83352500000
2022-01-07,84318090000
2022-01-10,82560110000
2022-01-11,81226470000
2022-01-12,82018860000
2022-01-13,81135540000
2022-01-14,79736950000
2022-01-18,79672000000
2022-01-19,79321270000
2022-01-20,78654450000
2022-01-21,78914250000
2022-01-24,79503130000
2022-01-25,78883940000
2022-01-26,76597700000
2022-01-27,74289810000
2022-01-28,78234440000
2022-01-31,79026830000
2022-02-01,78186810000
2022-02-02,79672000000
2022-02-03,78667440000
2022-02-04,78069900000
2022-02-07,78325370000
2022-02-08,76853170000
2022-02-09,77784120000
2022-02-10,74930650000
2022-02-11,73125040000
2022-02-14,72562140000
2022-02-15,71704800000
2022-02-16,71302110000
2022-02-17,70739210000
2022-02-18,70293220000
2022-02-22,70643950000
2022-02-23,69249690000
2022-02-24,71445000000
2022-02-25,72562140000
2022-02-28,72133470000
2022-03-01,72748330000
2022-03-02,74995600000
2022-03-03,76138720000
2022-03-04,77550300000
2022-03-07,76545740000
2022-03-08,75277050000
2022-03-09,75324680000
2022-03-10,76281610000
2022-03-11,75181790000
2022-03-14,74809410000
2022-03-15,74805080000
2022-03-16,75082200000
2022-03-17,76606360000
2022-03-18,75723040000
2022-03-21,75818300000
2022-03-22,75350660000
2022-03-23,75090860000
2022-03-24,75909230000
2022-03-25,76892140000
2022-03-28,78299390000
2022-03-29,79615710000
2022-03-30,79914480000
2022-03-31,79931800000
2022-04-01,81854320000
2022-04-04,81875970000
2022-04-05,83616630000
2022-04-06,85547810000
2022-04-07,85093160000
2022-04-08,85742660000
2022-04-11,84893980000
2022-04-12,84040970000
2022-04-13,83768180000
2022-04-14,83430440000
2022-04-18,82681350000
2022-04-19,83945710000
2022-04-20,85703690000
2022-04-21,85041200000
2022-04-22,84062620000
2022-04-25,83512710000
2022-04-26,81672460000
2022-04-27,81724420000
2022-04-28,83166310000
2022-04-29,80195930000
2022-05-02,78295060000
2022-05-03,79546430000
2022-05-04,79862520000
2022-05-05,78628470000
2022-05-06,79065800000
2022-05-09,75939540000
2022-05-10,73735570000
2022-05-11,73913100000
2022-05-12,74497650000
2022-05-13,76420170000
2022-05-16,76073770000
2022-05-17,76554400000
2022-05-18,75974180000
2022-05-19,77238540000
2022-05-20,78892600000
2022-05-23,80195930000
2022-05-24,82967130000
2022-05-25,82347940000
2022-05-26,81200490000
2022-05-27,83737870000
2022-05-31,82118450000
2022-06-01,81442970000
2022-06-02,81061930000
2022-06-03,79256320000
2022-06-06,80009740000
2022-06-07,80520680000
2022-06-08,79866850000
2022-06-09,77779790000
2022-06-10,74757450000
2022-06-13,71895320000
2022-06-14,68379359999
2022-06-15,69388250000
2022-06-16,67110670000
2022-06-17,67612950000
2022-06-21,70128680000
2022-06-22,72774310000
2022-06-23,74294140000
2022-06-24,75770670000
2022-06-27,75108180000
2022-06-28,72999470000
2022-06-29,72445230000
2022-06-30,72908540000
2022-07-01,74631880000
2022-07-05,74272490000
2022-07-06,74376410000
2022-07-07,74320120000
2022-07-08,74216200000
2022-07-11,74588580000
2022-07-12,74017020000
2022-07-13,74004030000
2022-07-14,74051660000
2022-07-15,75082200000
2022-07-18,73666290000
2022-07-19,75138490000
2022-07-20,73839490000
2022-07-21,74913330000
2022-07-22,74848380000
2022-07-25,74259500000
2022-07-26,75610460000
2022-07-27,75142820000
2022-07-28,78463930000
2022-07-29,78225780000
2022-08-01,77927010000
2022-08-02,77009050000
2022-08-03,77290500000
2022-08-04,77225550000
2022-08-05,77247200000
2022-08-08,77610920000
2022-08-09,77879380000
2022-08-10,78719400000
2022-08-11,77455040000
2022-08-12,78667440000
2022-08-15,79732620000
2022-08-16,78940230000
2022-08-17,78576510000
2022-08-18,78394650000
2022-08-19,78000620000
2022-08-22,76641000000
2022-08-23,74956630000
2022-08-24,75705720000
2022-08-25,76822860000
2022-08-26,75086530000
2022-08-29,75103850000
2022-08-30,73683610000
2022-08-31,73969390000
2022-09-01,74476000000
2022-09-02,72640080000
2022-09-06,73276590000
2022-09-07,75203440000
2022-09-08,75441590000
2022-09-09,75580150000
2022-09-12,76567390000
2022-09-13,73233290000
2022-09-14,72094500000
2022-09-15,69972800000
2022-09-16,70674260000
2022-09-19,70760860000
2022-09-20,69860220000
2022-09-21,68582869999
2022-09-22,68019970000
2022-09-23,66534780000
2022-09-26,65279079999
2022-09-27,64144619999
2022-09-28,64980310000
2022-09-29,62460250000
2022-09-30,62590150000
2022-10-03,63958430000
2022-10-04,65105880000
2022-10-05,63118410000
2022-10-06,59624099999
2022-10-07,58173550000
2022-10-10,57428790000
2022-10-11,57385490000
2022-10-12,55869990000
2022-10-13,56774960000
2022-10-14,55272450000
2022-10-17,57576010000
2022-10-18,57753540000
2022-10-19,56593099999
2022-10-20,54904400000
2022-10-21,53514470000
2022-10-24,53020850000
2022-10-25,54744190000
2022-10-26,55558230000
2022-10-27,55424000000
2022-10-28,57372500000
2022-10-31,57701579999
2022-11-01,57268579999
2022-11-02,55787720000
2022-11-03,55995560000
2022-11-04,56311650000
2022-11-07,56220720000
2022-11-08,56212060000
2022-11-09,55272450000
2022-11-10,60039780000
2022-11-11,60823510000
2022-11-14,58502630000
2022-11-15,58888000000
2022-11-16,58719130000
2022-11-17,57857460000
2022-11-18,58818720000
2022-11-21,60234630000
2022-11-22,60234630000
2022-11-23,60671960000
2022-11-25,61135270000
2022-11-28,59546160000
2022-11-29,60234630000
2022-11-30,61239190000
2022-12-01,61360430000
2022-12-02,60693609999
2022-12-05,60022460000
2022-12-06,59437910000
2022-12-07,60065760000
2022-12-08,60277930000
2022-12-09,60542060000
2022-12-12,60936089999
2022-12-13,62772010000
2022-12-14,59528839999
2022-12-15,59754000000
2022-12-16,58355410000
2022-12-19,57679930000
2022-12-20,57939730000
2022-12-21,58238500000
2022-12-22,58714800000
2022-12-23,59312339999
2022-12-27,59290690000
2022-12-28,58394380000
2022-12-29,59931530000
2022-12-30,58732119999
2023-01-03,59888230000
2023-01-04,62070550000
2023-01-05,60944750000
2023-01-06,63092430000
2023-01-09,62949540000
2023-01-10,63694300000
2023-01-11,65638470000
2023-01-12,65491250000
2023-01-13,65322380000
2023-01-17,65084230000
2023-01-18,62893250000
2023-01-19,62888920000
2023-01-20,64135960000
2023-01-23,62689740000
2023-01-24,62919230000
2023-01-25,62988510000
2023-01-26,64140290000
2023-01-27,63248310000
2023-01-30,62676750000
2023-01-31,64131630000
2023-02-01,64564630000
2023-02-02,66049820000
2023-02-03,63205010000
2023-02-06,63114079999
2023-02-07,62815310000
2023-02-08,62100859999
2023-02-09,61053000000
2023-02-10,61269500000
2023-02-13,61373420000
2023-02-14,60204320000
2023-02-15,60676290000
2023-02-16,60516079999
2023-02-17,60914440000
2023-02-21,59173780000
2023-02-22,58117260000
2023-02-23,58134579999
2023-02-24,56792280000
2023-02-27,57004450000
2023-02-28,56614750000
2023-03-01,55839680000
2023-03-02,55991230000
2023-03-03,56943829999
2023-03-06,56350619999
2023-03-07,54783160000
2023-03-08,56307320000
2023-03-09,55363380000
2023-03-10,54939040000
2023-03-13,56541140000
2023-03-14,56787950000
2023-03-15,57454770000
2023-03-16,57381160000
2023-03-17,56402579999
2023-03-20,56826920000
2023-03-21,56069170000
2023-03-22,54592640000
2023-03-23,53583750000
2023-03-24,56056180000
2023-03-27,55194510000
