,MAC
2018-10-02,7662690093
2018-10-03,7496048472
2018-10-04,7323757984
2018-10-05,7315284681
2018-10-08,7469216347
2018-10-09,7433910919
2018-10-10,7261620431
2018-10-11,7070971119
2018-10-12,7018719086
2018-10-15,7076619988
2018-10-16,7255971562
2018-10-17,7271505950
2018-10-18,7251734911
2018-10-19,7278567036
2018-10-22,7097803245
2018-10-23,7070971119
2018-10-24,6984825875
2018-10-25,7265857082
2018-10-26,7281391470
2018-10-29,7313872464
2018-10-30,7326582418
2018-10-31,7289864773
2018-11-01,7357651195
2018-11-02,7155704147
2018-11-05,7327994635
2018-11-06,7255971562
2018-11-07,7302574727
2018-11-08,7155704147
2018-11-09,7219253917
2018-11-12,7202307312
2018-11-13,7243261608
2018-11-14,7230551654
2018-11-15,6870436288
2018-11-16,6950932664
2018-11-19,7041314560
2018-11-20,6859138551
2018-11-21,6881734025
2018-11-23,6877497374
2018-11-26,6911390585
2018-11-27,6877497374
2018-11-28,7022955737
2018-11-29,7069558902
2018-11-30,7102039896
2018-12-03,7151467495
2018-12-04,7000360263
2018-12-06,7191009575
2018-12-07,7151467495
2018-12-10,7066734468
2018-12-11,6965054835
2018-12-12,6652954852
2018-12-13,6888795111
2018-12-14,6746161182
2018-12-17,6326732697
2018-12-18,6339442651
2018-12-19,6041464839
2018-12-20,5905891995
2018-12-21,5891769824
2018-12-24,5794326843
2018-12-26,6055587010
2018-12-27,6102190175
2018-12-28,6092304655
2018-12-31,6116882978
2019-01-02,6054696552
2019-01-03,6162109469
2019-01-04,6251149124
2019-01-07,6416508484
2019-01-08,6573387876
2019-01-09,6566321237
2019-01-10,6499894828
2019-01-11,6423575123
2019-01-14,6368455337
2019-01-15,6473041598
2019-01-16,6447601697
2019-01-17,6492828188
2019-01-18,6540881336
2019-01-22,6393895238
2019-01-23,6333122140
2019-01-24,6358562042
2019-01-25,6521094746
2019-01-28,6571974549
2019-01-29,6549361303
2019-01-30,6563494581
2019-01-31,6523921401
2019-02-01,6446188369
2019-02-04,6427815107
2019-02-05,6429228435
2019-02-06,6341602107
2019-02-07,6053283224
2019-02-08,6111229666
2019-02-11,6186136043
2019-02-12,6194616010
2019-02-13,6249735796
2019-02-14,6150802846
2019-02-15,6174829420
2019-02-19,6246909141
2019-02-20,6150802846
2019-02-21,6212989272
2019-02-22,6184722715
2019-02-25,6204509305
2019-02-26,6104163027
2019-02-27,6057523207
2019-02-28,6162109469
2019-03-01,6070243158
2019-03-04,6068829830
2019-03-05,6095683060
2019-03-06,6066003175
2019-03-07,6013710044
2019-03-08,5935977012
2019-03-11,6047629912
2019-03-12,6111229666
2019-03-13,6140909551
2019-03-14,6131016256
2019-03-15,6025016667
2019-03-18,6023603339
2019-03-19,6034909962
2019-03-20,6064589847
2019-03-21,6191789354
2019-03-22,6187549371
2019-03-25,6106989683
2019-03-26,6228535879
2019-03-27,6126776273
2019-03-28,6135256240
2019-03-29,6126776273
2019-04-01,6093354497
2019-04-02,6158372893
2019-04-03,6161199780
2019-04-04,6190882092
2019-04-05,6250246714
2019-04-08,6166853554
2019-04-09,6137171242
2019-04-10,6134344356
2019-04-11,6089114167
2019-04-12,6151305676
2019-04-15,6077806620
2019-04-16,5800771713
2019-04-17,5803598600
2019-04-18,5860136336
2019-04-22,5703244119
2019-04-23,5827627138
2019-04-24,5821973364
2019-04-25,5737166760
2019-04-26,5805012043
2019-04-29,5844588459
2019-04-30,5673561807
2019-05-01,5656600486
2019-05-02,5826213694
2019-05-03,5911020298
2019-05-06,5987346242
2019-05-07,5725859213
2019-05-08,5759781855
2019-05-09,5737166760
2019-05-10,5879924544
2019-05-13,5878511100
2019-05-14,5946356383
2019-05-15,6005721006
2019-05-16,5930808506
2019-05-17,5899712751
2019-05-20,5745647421
2019-05-21,5871443883
2019-05-22,5737166760
2019-05-23,5691936571
2019-05-24,5711724779
2019-05-28,5577447656
2019-05-29,5248115344
2019-05-30,5221259919
2019-05-31,5135039872
2019-06-03,5188750721
2019-06-04,5245288457
2019-06-05,5273557325
2019-06-06,5075675249
2019-06-07,5007829966
2019-06-10,4968253551
2019-06-11,4910302371
2019-06-12,4913129258
2019-06-13,4980974541
2019-06-14,4880620060
2019-06-17,4966840107
2019-06-18,4965426664
2019-06-19,4942811569
2019-06-20,4819841994
2019-06-21,4773198361
2019-06-24,4655882559
2019-06-25,4626200248
2019-06-26,4551287748
2019-06-27,4726554729
2019-06-28,4733621946
2019-07-01,4585977920
2019-07-02,4696244960
2019-07-03,4703313360
2019-07-05,4704727040
2019-07-08,4751378480
2019-07-09,4764101600
2019-07-10,4805098320
2019-07-11,4708968080
2019-07-12,4717450160
2019-07-15,4762687920
2019-07-16,4757033200
2019-07-17,4635456720
2019-07-18,4658075600
2019-07-19,4560531680
2019-07-22,4528017040
2019-07-23,4641111440
2019-07-24,4713209120
2019-07-25,4677867120
2019-07-26,4632629360
2019-07-29,4670798720
2019-07-30,4731586960
2019-07-31,4672212400
2019-08-01,4560531680
2019-08-02,4576082160
2019-08-05,4417750000
2019-08-06,4372512240
2019-08-07,4395131120
2019-08-08,4379580640
2019-08-09,4311724000
2019-08-12,4296173520
2019-08-13,4303241920
2019-08-14,4228316880
2019-08-15,4224075840
2019-08-16,4142082400
2019-08-19,4112395120
2019-08-20,3958304000
2019-08-21,3911652560
2019-08-22,4079880480
2019-08-23,3941339840
2019-08-26,3963958720
2019-08-27,3924375680
2019-08-28,3997887040
2019-08-29,3986577600
2019-08-30,4033229040
2019-09-03,4037470080
2019-09-04,4085535200
2019-09-05,4212766400
2019-09-06,4269313600
2019-09-09,4488434000
2019-09-10,4758446879
2019-09-11,4790961520
2019-09-12,4711795440
2019-09-13,4697658640
2019-09-16,4711795440
2019-09-17,4561945360
2019-09-18,4567600080
2019-09-19,4570427440
2019-09-20,4583150560
2019-09-23,4578909520
2019-09-24,4471469840
2019-09-25,4530844400
2019-09-26,4557704320
2019-09-27,4567600080
2019-09-30,4466342230
2019-10-01,4254265201
2019-10-02,4156709768
2019-10-03,4139743606
2019-10-04,4101569740
2019-10-07,4063395875
2019-10-08,3913528108
2019-10-09,3907872721
2019-10-10,3889492711
2019-10-11,3955943514
2019-10-14,3906458874
2019-10-15,3872526549
2019-10-16,3879595783
2019-10-17,3903631180
2019-10-18,3873940396
2019-10-21,3995531226
2019-10-22,4132674371
2019-10-23,4091672812
2019-10-24,3958771208
2019-10-25,4029463551
2019-10-28,4022394316
2019-10-29,3957357361
2019-10-30,3868285008
2019-10-31,3888078865
2019-11-01,3985634298
2019-11-04,4151054380
2019-11-05,4100155894
2019-11-06,4104397434
2019-11-07,4029463551
2019-11-08,3922011189
2019-11-11,3934735811
2019-11-12,3859801927
2019-11-13,3858388080
2019-11-14,3902217333
2019-11-15,3930494270
2019-11-18,3953115820
2019-11-19,3847077306
2019-11-20,3735383404
2019-11-21,3667518754
2019-11-22,3656207979
2019-11-25,3756591107
2019-11-26,3776384963
2019-11-27,3820214215
2019-11-29,3807489593
2019-12-02,3748108025
2019-12-03,3748108025
2019-12-04,3807489593
2019-12-05,3780626503
2019-12-06,3841421918
2019-12-09,3889492711
2019-12-10,3848491152
2019-12-11,3765074188
2019-12-12,3746694179
2019-12-13,3683071070
2019-12-16,3704278773
2019-12-17,3668932601
2019-12-18,3759418800
2019-12-19,3855560387
2019-12-20,3742452638
2019-12-23,3680243376
2019-12-24,3728314169
2019-12-26,3718417241
2019-12-27,3746694179
2019-12-30,3714175701
2019-12-31,3807484040
2020-01-02,3667461410
2020-01-03,3656146450
2020-01-06,3671704520
2020-01-07,3656146450
2020-01-08,3677362000
2020-01-09,3569869880
2020-01-10,3537339370
2020-01-13,3571284250
2020-01-14,3656146450
2020-01-15,3623615940
2020-01-16,3668875780
2020-01-17,3643417120
2020-01-21,3699991920
2020-01-22,3623615940
2020-01-23,3633516530
2020-01-24,3535925000
2020-01-27,3394488000
2020-01-28,3361957490
2020-01-29,3354885640
2020-01-30,3248807890
2020-01-31,3155459470
2020-02-03,3230421080
2020-02-04,3410046070
2020-02-05,3380344300
2020-02-06,3524610040
2020-02-07,3303968320
2020-02-10,3677362000
2020-02-11,3427018510
2020-02-12,3286995880
2020-02-13,3233249820
2020-02-14,3230421080
2020-02-18,3328012610
2020-02-19,3319526390
2020-02-20,3315283280
2020-02-21,3352056900
2020-02-24,3238907300
2020-02-25,3130000810
2020-02-26,3030994910
2020-02-27,3022508690
2020-02-28,2888143540
2020-03-02,2879657320
2020-03-03,2916430940
2020-03-04,3015436840
2020-03-05,2875414209
2020-03-06,2748120910
2020-03-09,2329467390
2020-03-10,2462418170
2020-03-11,2173886690
2020-03-12,1930615050
2020-03-13,1899498910
2020-03-16,1366281420
2020-03-17,1274347370
2020-03-18,937727310
2020-03-19,1090479270
2020-03-20,1042390690
2020-03-23,968843450
2020-03-24,1055120020
2020-03-25,1093308010
2020-03-26,975915300
2020-03-27,874080660
2020-03-30,850036370
2020-03-31,794862164
2020-04-01,786391164
2020-04-02,708740331
2020-04-03,714387664
2020-04-06,858394664
2020-04-07,1037697497
2020-04-08,1146408663
2020-04-09,1329946996
2020-04-13,1238177830
2020-04-14,1241001497
2020-04-15,1088523497
2020-04-16,920515331
2020-04-17,984047831
2020-04-20,883807664
2020-04-21,849923664
2020-04-22,796273998
2020-04-23,837217164
2020-04-24,842864498
2020-04-27,951575664
2020-04-28,1024990997
2020-04-29,1101229997
2020-04-30,1054639497
2020-05-01,965693997
2020-05-04,996754330
2020-05-05,972753164
2020-05-06,923338997
2020-05-07,913456164
2020-05-08,965693997
2020-05-11,923338997
2020-05-12,904985164
2020-05-13,862630164
2020-05-14,875336664
2020-05-15,897925997
2020-05-18,1020755497
2020-05-19,1050403997
2020-05-20,1041932997
2020-05-21,1039109330
2020-05-22,981224164
2020-05-26,1051815830
2020-05-27,1081464330
2020-05-28,1022167330
2020-05-29,961458497
2020-06-01,1008048997
2020-06-02,1061698664
2020-06-03,1212764830
2020-06-04,1321475996
2020-06-05,1575605996
2020-06-08,1853737162
2020-06-09,1688552662
2020-06-10,1502190663
2020-06-11,1293239330
2020-06-12,1377949330
2020-06-15,1351124496
2020-06-16,1359595496
2020-06-17,1305945830
2020-06-18,1311593163
2020-06-19,1249472497
2020-06-22,1256531663
2020-06-23,1267826330
2020-06-24,1202881997
2020-06-25,1209941163
2020-06-26,1136525830
2020-06-29,1239589663
2020-06-30,1342145220
2020-07-01,1301746200
2020-07-02,1264339700
2020-07-06,1279302300
2020-07-07,1210474340
2020-07-08,1246384580
2020-07-09,1176060360
2020-07-10,1265835960
2020-07-13,1282294820
2020-07-14,1253865880
2020-07-15,1342145220
2020-07-16,1270324740
2020-07-17,1223940680
2020-07-20,1167082800
2020-07-21,1214963120
2020-07-22,1225436940
2020-07-23,1222444420
2020-07-24,1189526700
2020-07-27,1179052880
2020-07-28,1238903280
2020-07-29,1271821000
2020-07-30,1220948160
2020-07-31,1141646380
2020-08-03,1137157600
2020-08-04,1217955640
2020-08-05,1195511740
2020-08-06,1167082800
2020-08-07,1174564100
2020-08-10,1231421980
2020-08-11,1223940680
2020-08-12,1241895800
2020-08-13,1182045400
2020-08-14,1197008000
2020-08-17,1214963120
2020-08-18,1155112720
2020-08-19,1123691260
2020-08-20,1149127680
2020-08-21,1111721180
2020-08-24,1198504260
2020-08-25,1186534180
2020-08-26,1141646380
2020-08-27,1161097760
2020-08-28,1210474340
2020-08-31,1186534180
2020-09-01,1161097760
2020-09-02,1168579060
2020-09-03,1192519220
2020-09-04,1237407020
2020-09-08,1237407020
2020-09-09,1176060360
2020-09-10,1137157600
2020-09-11,1099751100
2020-09-14,1089277280
2020-09-15,1117706220
2020-09-16,1164090280
2020-09-17,1168579060
2020-09-18,1120698740
2020-09-21,1027930620
2020-09-22,1017456800
2020-09-23,1005486720
2020-09-24,1009975500
2020-09-25,1011471760
2020-09-28,1060848340
2020-09-29,1032419400
2020-09-30,1016375083
2020-10-01,1049306234
2020-10-02,1109181055
2020-10-05,1118162278
2020-10-06,1113671666
2020-10-07,1140615336
2020-10-08,1158577782
2020-10-09,1125646631
2020-10-12,1125646631
2020-10-13,1085231127
2020-10-14,1073256162
2020-10-15,1103193573
2020-10-16,1088224868
2020-10-19,1086727997
2020-10-20,1070262421
2020-10-21,1073256162
2020-10-22,1109181055
2020-10-23,1121156019
2020-10-26,1100199832
2020-10-27,1038828140
2020-10-28,977456449
2020-10-29,1020865694
2020-10-30,1041821881
2020-11-02,1070262421
2020-11-03,1115168537
2020-11-04,1082237385
2020-11-05,1059784328
2020-11-06,1035834399
2020-11-09,1350177209
2020-11-10,1351674079
2020-11-11,1281321165
2020-11-12,1285811776
2020-11-13,1318742928
2020-11-16,1353170950
2020-11-17,1344189726
2020-11-18,1302277352
2020-11-19,1378617748
2020-11-20,1428014476
2020-11-23,1508845484
2020-11-24,1631588866
2020-11-25,1636079478
2020-11-27,1624104514
2020-11-30,1496870520
2020-12-01,1493876778
2020-12-02,1556745340
2020-12-03,1657035665
2020-12-04,1779779048
2020-12-07,1740860414
2020-12-08,1790257141
2020-12-09,1827678904
2020-12-10,1796244624
2020-12-11,1740860414
2020-12-14,1648054442
2020-12-15,1742357285
2020-12-16,1651048183
2020-12-17,1667513759
2020-12-18,1573210916
2020-12-21,1577701528
2020-12-22,1546267247
2020-12-23,1604645197
2020-12-24,1631588866
2020-12-28,1645060701
2020-12-29,1592670233
2020-12-30,1594167103
2020-12-31,1692048600
2021-01-04,1690462800
2021-01-05,1739622600
2021-01-06,1837942200
2021-01-07,1815741000
2021-01-08,1849042800
2021-01-11,1810983600
2021-01-12,1896616800
2021-01-13,2031409800
2021-01-14,2251836000
2021-01-15,2153516400
2021-01-19,2312096400
2021-01-20,2231220600
2021-01-21,2112285600
2021-01-22,2259765000
2021-01-25,2733919199
2021-01-26,3085966800
2021-01-27,3549020400
2021-01-28,3014605800
2021-01-29,2489706000
2021-02-01,2221705800
2021-02-02,1952119800
2021-02-03,1967977800
2021-02-04,2040924599
2021-02-05,2056782600
2021-02-08,2105942400
2021-02-09,2061540000
2021-02-10,2069469000
2021-02-11,2021895000
2021-02-12,2045682000
2021-02-16,2031409800
2021-02-17,2010794400
2021-02-18,1974321000
2021-02-19,1985421600
2021-02-22,2118628800
2021-02-23,2085327000
2021-02-24,2186818200
2021-02-25,2091670200
2021-02-26,2048853600
2021-03-01,2061540000
2021-03-02,2061540000
2021-03-03,2161445400
2021-03-04,2177303400
2021-03-05,2129729400
2021-03-08,2153516400
2021-03-09,2148759000
2021-03-10,2180475000
2021-03-11,2126557800
2021-03-12,2129729400
2021-03-15,2259765000
2021-03-16,2132901000
2021-03-17,2177303400
2021-03-18,2113871400
2021-03-19,2061540000
2021-03-22,2058368400
2021-03-23,1958463000
2021-03-24,1896616800
2021-03-25,1925161200
2021-03-26,1931504400
2021-03-29,1834770600
2021-03-30,1871244000
2021-03-31,2335905000
2021-04-01,2389810500
2021-04-05,2367849000
2021-04-06,2431737000
2021-04-07,2471667000
2021-04-08,2467674000
2021-04-09,2429740500
2021-04-12,2441719500
2021-04-13,2427744000
2021-04-14,2461684500
2021-04-15,2495625000
2021-04-16,2515590000
2021-04-19,2529565500
2021-04-20,2449705500
2021-04-21,2547534000
2021-04-22,2531562000
2021-04-23,2591457000
2021-04-26,2691282000
2021-04-27,2811072000
2021-04-28,2815065000
2021-04-29,2817061500
2021-04-30,2753173500
2021-05-03,2783121000
2021-05-04,2703261000
2021-05-05,2695275000
2021-05-06,2689285500
2021-05-07,2743191000
2021-05-10,2833033500
2021-05-11,2823051000
2021-05-12,2601439500
2021-05-13,2683296000
2021-05-14,2797096500
2021-05-17,2856991500
2021-05-18,2900914500
2021-05-19,2880949500
2021-05-20,2833033500
2021-05-21,2860984500
2021-05-24,2988760500
2021-05-25,2986764000
2021-05-26,3146484000
2021-05-27,3224347499
2021-05-28,3176431500
2021-06-01,3322176000
2021-06-02,3623647499
2021-06-03,3505853999
2021-06-04,3404032500
2021-06-07,3533805000
2021-06-08,3591703499
2021-06-09,3595696500
2021-06-10,3461931000
2021-06-11,3531808500
2021-06-14,3479899500
2021-06-15,3414015000
2021-06-16,3551773500
2021-06-17,3433980000
2021-06-18,3423997499
2021-06-21,3547780500
2021-06-22,3535801500
2021-06-23,3631633500
2021-06-24,3669567000
2021-06-25,3679549500
2021-06-28,3691528499
2021-06-29,3665574000
2021-06-30,3891155500
2021-07-01,3944459000
2021-07-02,3987101800
2021-07-06,3748302119
2021-07-07,3652355820
2021-07-08,3667280800
2021-07-09,3812266320
2021-07-12,3871966240
2021-07-13,3733377140
2021-07-14,3735509280
2021-07-15,3754698540
2021-07-16,3577730920
2021-07-19,3349591940
2021-07-20,3564938079
2021-07-21,3682205780
2021-07-22,3532955980
2021-07-23,3511634579
2021-07-26,3596920180
2021-07-27,3530823839
2021-07-28,3526559560
2021-07-29,3558541660
2021-07-30,3475388200
2021-08-02,3443406099
2021-08-03,3507370300
2021-08-04,3321874120
2021-08-05,3541484540
2021-08-06,3590523760
2021-08-09,3590523760
2021-08-10,3624638000
2021-08-11,3656620099
2021-08-12,3622505859
2021-08-13,3594788040
2021-08-16,3456198940
2021-08-17,3306949140
2021-08-18,3306949140
2021-08-19,3274967040
2021-08-20,3341063380
2021-08-23,3411424000
2021-08-24,3473256060
2021-08-25,3494577460
2021-08-26,3443406099
2021-08-27,3569202359
2021-08-30,3588391619
2021-08-31,3641695119
2021-09-01,3631034420
2021-09-02,3709923599
2021-09-03,3682205780
2021-09-07,3682205780
2021-09-08,3658752240
2021-09-09,3680073640
2021-09-10,3601184460
2021-09-13,3748302119
2021-09-14,3699262900
2021-09-15,3788812780
2021-09-16,3782416359
2021-09-17,3703527180
2021-09-20,3611845160
2021-09-21,3682205780
2021-09-22,3795209200
2021-09-23,3880494800
2021-09-24,3795209200
2021-09-27,3803737760
2021-09-28,3758962820
2021-09-29,3694998619
2021-09-30,3575188050
2021-10-01,3724956550
2021-10-04,3667188700
2021-10-05,3628676800
2021-10-06,3669328249
2021-10-07,3791282599
2021-10-08,3746352050
2021-10-11,3735654300
2021-10-12,3699281950
2021-10-13,3778445300
2021-10-14,3797701250
2021-10-15,3787003500
2021-10-18,3883283249
2021-10-19,3864027299
2021-10-20,4003098050
2021-10-21,3891841450
2021-10-22,3941051100
2021-10-25,3921795149
2021-10-26,3923934700
2021-10-27,3827654950
2021-10-28,3874725050
2021-10-29,3870445950
2021-11-01,4039470400
2021-11-02,4578637000
2021-11-03,4644963050
2021-11-04,4629986200
2021-11-05,4751940550
2021-11-08,4649242150
2021-11-09,4591474300
2021-11-10,4416031200
2021-11-11,4523008700
2021-11-12,4495194550
2021-11-15,4490915450
2021-11-16,4523008700
2021-11-17,4537985550
2021-11-18,4632125750
2021-11-19,4523008700
2021-11-22,4606451150
2021-11-23,4572218350
2021-11-24,4441705800
2021-11-26,4210634400
2021-11-29,4238448549
2021-11-30,4035191300
2021-12-01,3757049799
2021-12-02,3956027949
2021-12-03,3872585500
2021-12-06,4024493549
2021-12-07,4105796450
2021-12-08,4020214450
2021-12-09,3801980350
2021-12-10,3819096750
2021-12-13,3697142400
2021-12-14,3635095449
2021-12-15,3675746900
2021-12-16,3615839499
2021-12-17,3564490300
2021-12-20,3395465850
2021-12-21,3551653000
2021-12-22,3647932750
2021-12-23,3643653650
2021-12-27,3684305099
2021-12-28,3686444650
2021-12-29,3692863300
2021-12-30,3752770700
2021-12-31,3712072320
2022-01-03,3759332500
2022-01-04,4025708059
2022-01-05,3952669599
2022-01-06,3989188830
2022-01-07,3903261230
2022-01-10,3836667340
2022-01-11,3879631139
2022-01-12,3894668470
2022-01-13,3877482950
2022-01-14,3819481820
2022-01-18,3673404900
2022-01-19,3589625490
2022-01-20,3596070059
2022-01-21,3492956940
2022-01-24,3510142460
2022-01-25,3587477300
2022-01-26,3690590420
2022-01-27,3510142460
2022-01-28,3619700150
2022-01-31,3553106260
2022-02-01,3550958070
2022-02-02,3531624360
2022-02-03,3452141330
2022-02-04,3344731830
2022-02-07,3452141330
2022-02-08,3372658300
2022-02-09,3465030470
2022-02-10,3548809880
2022-02-11,3467178660
2022-02-14,3366213730
2022-02-15,3434955810
2022-02-16,3538068929
2022-02-17,3422066670
2022-02-18,3368361920
2022-02-22,3284582510
2022-02-23,3162135680
2022-02-24,3288878890
2022-02-25,3340435450
2022-02-28,3286730700
2022-03-01,3211544050
2022-03-02,3338287260
2022-03-03,3331842690
2022-03-04,3254507850
2022-03-07,3104134550
2022-03-08,3177173010
2022-03-09,3220136810
2022-03-10,3194358530
2022-03-11,3089097220
2022-03-14,3039688850
2022-03-15,3121320070
2022-03-16,3209395860
2022-03-17,3200803100
2022-03-18,3142801970
2022-03-21,3144950160
2022-03-22,3213692240
2022-03-23,3153542920
2022-03-24,3153542920
2022-03-25,3179321200
2022-03-28,3260952420
2022-03-29,3469326849
2022-03-30,3445696760
2022-03-31,3362443600
2022-04-01,3362443600
2022-04-04,3319445600
2022-04-05,3201201100
2022-04-06,3020609500
2022-04-07,2960412300
2022-04-08,3029209100
2022-04-11,3018459600
2022-04-12,2999110500
2022-04-13,3128104500
2022-04-14,3061457600
2022-04-18,3027059200
2022-04-19,3098005900
2022-04-20,3115205100
2022-04-21,3009860000
2022-04-22,2891615500
2022-04-25,2921714100
2022-04-26,2846467600
2022-04-27,2758321700
2022-04-28,2824968600
2022-04-29,2698124500
2022-05-02,2678775400
2022-05-03,2771221100
2022-05-04,3012009900
2022-05-05,2844317700
2022-05-06,2904514900
2022-05-09,2824968600
2022-05-10,2797019900
2022-05-11,2588479600
2022-05-12,2691674800
2022-05-13,2708874000
2022-05-16,2762621500
2022-05-17,2941063200
2022-05-18,2642227100
2022-05-19,2545481600
2022-05-20,2465935300
2022-05-23,2485284400
2022-05-24,2457335700
2022-05-25,2465935300
2022-05-26,2523982600
2022-05-27,2541181800
2022-05-31,2526132500
2022-06-01,2453035900
2022-06-02,2511083200
2022-06-03,2442286400
2022-06-06,2437986600
2022-06-07,2468085200
2022-06-08,2437986600
2022-06-09,2298243100
2022-06-10,2149900000
2022-06-13,1995107199
2022-06-14,1990807400
2022-06-15,1984357700
2022-06-16,1930610200
2022-06-17,1943509599
2022-06-21,1922010600
2022-06-22,1919860700
2022-06-23,1922010600
2022-06-24,2029505600
2022-06-27,2014456299
2022-06-28,1967158500
2022-06-29,1913411000
2022-06-30,1873817140
2022-07-01,1921146620
2022-07-05,2011502900
2022-07-06,1936206000
2022-07-07,1974930120
2022-07-08,1959870739
2022-07-11,1918995280
2022-07-12,1953416720
2022-07-13,1944811359
2022-07-14,1940508680
2022-07-15,1996443519
2022-07-18,2024410940
2022-07-19,2162096700
2022-07-20,2202972160
2022-07-21,2213728860
2022-07-22,2194366800
2022-07-25,2213728860
2022-07-26,2181458760
2022-07-27,2243847620
2022-07-28,2304085140
2022-07-29,2282571740
2022-08-01,2273966380
2022-08-02,2168550720
2022-08-03,2205123500
2022-08-04,2200820820
2022-08-05,2233090920
2022-08-08,2323447200
2022-08-09,2276117720
2022-08-10,2375079360
2022-08-11,2387987400
2022-08-12,2474041000
2022-08-15,2452527600
2022-08-16,2480495020
2022-08-17,2411652140
2022-08-18,2411652140
2022-08-19,2329901220
2022-08-22,2187912780
2022-08-23,2168550720
2022-08-24,2142734640
2022-08-25,2198669480
2022-08-26,2134129280
2022-08-29,2097556500
2022-08-30,2097556500
2022-08-31,2058832380
2022-09-01,2048075680
2022-09-02,2024410940
2022-09-06,1992140840
2022-09-07,2056681040
2022-09-08,2095405160
2022-09-09,2121221239
2022-09-12,2140583299
2022-09-13,2002897540
2022-09-14,1996443519
2022-09-15,1938357340
2022-09-16,1953416720
2022-09-19,1940508680
2022-09-20,1891027859
2022-09-21,1888876519
2022-09-22,1753342100
2022-09-23,1688801900
2022-09-26,1662985820
2022-09-27,1662985820
2022-09-28,1757644780
2022-09-29,1718920660
2022-09-30,1708513320
2022-10-03,1736486460
2022-10-04,1878503940
2022-10-05,1854834359
2022-10-06,1854834359
2022-10-07,1813950540
2022-10-10,1824709440
2022-10-11,1882807500
2022-10-12,1869896820
2022-10-13,1940905560
2022-10-14,1943057339
2022-10-17,1992548280
2022-10-18,2059253460
2022-10-19,1988244720
2022-10-20,2022673200
2022-10-21,2029128540
2022-10-24,2054949900
2022-10-25,2181904920
2022-10-26,2222788740
2022-10-27,2203422720
2022-10-28,2369109780
2022-10-31,2394931140
2022-11-01,2508975480
2022-11-02,2450877420
2022-11-03,2487457680
2022-11-04,2605805580
2022-11-07,2618716260
2022-11-08,2530493280
2022-11-09,2487457680
2022-11-10,2756430180
2022-11-11,2737064160
2022-11-14,2724153480
2022-11-15,2831742480
2022-11-16,2780099760
2022-11-17,2840349600
2022-11-18,2870474520
2022-11-21,2799465780
2022-11-22,2827438920
2022-11-23,2831742480
2022-11-25,2836046040
2022-11-28,2666055420
2022-11-29,2790858660
2022-11-30,2732760600
2022-12-01,2702635680
2022-12-02,2694028560
2022-12-05,2648841180
2022-12-06,2666055420
2022-12-07,2715546360
2022-12-08,2728457040
2022-12-09,2681117880
2022-12-12,2655296520
2022-12-13,2713394580
2022-12-14,2676814320
2022-12-15,2635930500
2022-12-16,2521886160
2022-12-19,2502520140
2022-12-20,2470243440
2022-12-21,2513279040
2022-12-22,2463788100
2022-12-23,2483154120
2022-12-27,2483154120
2022-12-28,2377716900
2022-12-29,2422904280
2022-12-30,2422904280
2023-01-03,2406953380
2023-01-04,2523210520
2023-01-05,2443552850
2023-01-06,2518904700
2023-01-09,2503834330
2023-01-10,2462929040
2023-01-11,2587797820
2023-01-12,2680372950
2023-01-13,2716972420
2023-01-17,2721278240
2023-01-18,2676067130
2023-01-19,2613632740
2023-01-20,2682525860
2023-01-23,2723431150
2023-01-24,2744960250
2023-01-25,2803088820
2023-01-26,2856911570
2023-01-27,2943027970
2023-01-30,2843994110
2023-01-31,2958098340
2023-02-01,2990391990
2023-02-02,3061438020
2023-02-03,3001156540
2023-02-06,2960251250
2023-02-07,2865523210
2023-02-08,2876287760
2023-02-09,2828923740
2023-02-10,2831076650
2023-02-13,2887052310
2023-02-14,2837535380
2023-02-15,2856911570
2023-02-16,2764336440
2023-02-17,2740654430
2023-02-21,2602868190
2023-02-22,2641620570
2023-02-23,2660996760
2023-02-24,2622244380
2023-02-27,2615785650
2023-02-28,2572727450
2023-03-01,2581339090
2023-03-02,2607174010
2023-03-03,2602868190
2023-03-06,2587797820
2023-03-07,2508140150
2023-03-08,2544739620
2023-03-09,2456470310
2023-03-10,2299307880
2023-03-13,2236873490
2023-03-14,2239026400
2023-03-15,2124922169
2023-03-16,2090475610
2023-03-17,2021582490
2023-03-20,2030194130
2023-03-21,2094781430
2023-03-22,2023735400
2023-03-23,1959148100
2023-03-24,2043111590
2023-03-27,2081863970
2023-03-28,2103393070
2023-03-29,2144298360
2023-03-30,2193815290
2023-03-31,2283844200
2023-04-03,2290307910
2023-04-04,2247216510
2023-04-05,2204125110
2023-04-06,2176115700
2023-04-10,2186888550
2023-04-11,2212743390
2023-04-12,2137333440
2023-04-13,2109324029
2023-04-14,2061923490
2023-04-17,2165342850
2023-04-18,2120096880
2023-04-19,2189043120
2023-04-20,2130869730
2023-04-21,2135178870
2023-04-24,2107169459
2023-04-25,2061923490
2023-04-26,2027450370
2023-04-27,2092087470
2023-04-28,2152415430
2023-05-01,2221361670
2023-05-02,2199815970
2023-05-03,2208434250
2023-05-04,2141642580
2023-05-05,2156724570
2023-05-08,2126560589
2023-05-09,2042532360
2023-05-10,2092087470
2023-05-11,2044686930
2023-05-12,2025295800
2023-05-15,2055459779
2023-05-16,1962813269
2023-05-17,2079160050
2023-05-18,2003750100
2023-05-19,2057614350
2023-05-22,2165342850
2023-05-23,2092087470
