,TROW
2018-07-17,29235548000
2018-07-18,29658020000
2018-07-19,29318100000
2018-07-20,29102008000
2018-07-23,29454068000
2018-07-24,29451640000
2018-07-25,30303868000
2018-07-26,29524480000
2018-07-27,28895628000
2018-07-30,28499864000
2018-07-31,28912624000
2018-08-01,28473156000
2018-08-02,28514432000
2018-08-03,28504720000
2018-08-06,28783940000
2018-08-07,28980608000
2018-08-08,29063160000
2018-08-09,28866492000
2018-08-10,28441592000
2018-08-13,28305624000
2018-08-14,28545996000
2018-08-15,28040972000
2018-08-16,28242496000
2018-08-17,28070108000
2018-08-20,28091960000
2018-08-21,28215788000
2018-08-22,28089532000
2018-08-23,27936568000
2018-08-24,28021548000
2018-08-27,28235212000
2018-08-28,28283772000
2018-08-29,28230356000
2018-08-30,28021548000
2018-08-31,28138092000
2018-09-04,27960848000
2018-09-05,27800600000
2018-09-06,27499528000
2018-09-07,26156844000
2018-09-10,26581744000
2018-09-11,26773556000
2018-09-12,26739564000
2018-09-13,26506476000
2018-09-14,26797836000
2018-09-17,26455488000
2018-09-18,26535612000
2018-09-19,26926520000
2018-09-20,27081912000
2018-09-21,27137756000
2018-09-24,26943516000
2018-09-25,26780840000
2018-09-26,26644872000
2018-09-27,26732280000
2018-09-28,26508904000
2018-10-01,26333442000
2018-10-02,26659434000
2018-10-03,26793666000
2018-10-04,26558760000
2018-10-05,26204004000
2018-10-08,26182431000
2018-10-09,25885203000
2018-10-10,24341535000
2018-10-11,23612847000
2018-10-12,24020337000
2018-10-15,24130599000
2018-10-16,24439812000
2018-10-17,24607602000
2018-10-18,23934045000
2018-10-19,23984382000
2018-10-22,23826180000
2018-10-23,23447454000
2018-10-24,22500639000
2018-10-25,22896144000
2018-10-26,22500639000
2018-10-29,22476669000
2018-10-30,23063934000
2018-10-31,23248503000
2018-11-01,23495394000
2018-11-02,23234121000
2018-11-05,23351574000
2018-11-06,23761461000
2018-11-07,24329550000
2018-11-08,23943633000
2018-11-09,23605656000
2018-11-12,22910526000
2018-11-13,22977642000
2018-11-14,22661238000
2018-11-15,23025582000
2018-11-16,22980039000
2018-11-19,22761912000
2018-11-20,22052400000
2018-11-21,22654047000
2018-11-23,22687605000
2018-11-26,23001612000
2018-11-27,22740339000
2018-11-28,23572098000
2018-11-29,23459439000
2018-11-30,23816592000
2018-12-03,23869326000
2018-12-04,22836219000
2018-12-06,22737942000
2018-12-07,22359216000
2018-12-10,22160265000
2018-12-11,22059591000
2018-12-12,22536594000
2018-12-13,22354422000
2018-12-14,22045209000
2018-12-17,21819891000
2018-12-18,21764760000
2018-12-19,21191877000
2018-12-20,20925810000
2018-12-21,20801166000
2018-12-24,20362515000
2018-12-26,21489105000
2018-12-27,21887007000
2018-12-28,21894198000
2018-12-31,21842912000
2019-01-02,21729344000
2019-01-03,21012446000
2019-01-04,21762468000
2019-01-07,21731710000
2019-01-08,21842912000
2019-01-09,21920990000
2019-01-10,21835814000
2019-01-11,21353150000
2019-01-14,21575554000
2019-01-15,21944650000
2019-01-16,22540882000
2019-01-17,22415484000
2019-01-18,22857926000
2019-01-22,22351602000
2019-01-23,22150492000
2019-01-24,22207276000
2019-01-25,22370530000
2019-01-28,22346870000
2019-01-29,21944650000
2019-01-30,21114184000
2019-01-31,22112636000
2019-02-01,22275890000
2019-02-04,22517222000
2019-02-05,22382360000
2019-02-06,22292452000
2019-02-07,22178884000
2019-02-08,21857108000
2019-02-11,21925722000
2019-02-12,22971494000
2019-02-13,23217558000
2019-02-14,23030644000
2019-02-15,23087428000
2019-02-19,23044840000
2019-02-20,23229388000
2019-02-21,22973860000
2019-02-22,23198630000
2019-02-25,23212826000
2019-02-26,23307466000
2019-02-27,23716784000
2019-02-28,23761738000
2019-03-01,23818522000
2019-03-04,23551164000
2019-03-05,23378446000
2019-03-06,23200996000
2019-03-07,22777482000
2019-03-08,22912344000
2019-03-11,23444694000
2019-03-12,23761738000
2019-03-13,23979410000
2019-03-14,23820888000
2019-03-15,24237304000
2019-03-18,24334310000
2019-03-19,24284624000
2019-03-20,23863476000
2019-03-21,24206546000
2019-03-22,23366616000
2019-03-25,23238852000
2019-03-26,23633974000
2019-03-27,23444694000
2019-03-28,23444694000
2019-03-29,23688392000
2019-04-01,24368470000
2019-04-02,24361393000
2019-04-03,24368470000
2019-04-04,24300059000
2019-04-05,24637396000
2019-04-08,24651550000
2019-04-09,24491138000
2019-04-10,24545395000
2019-04-11,24710525000
2019-04-12,24981810000
2019-04-15,24757705000
2019-04-16,25165812000
2019-04-17,25026631000
2019-04-18,24981810000
2019-04-22,25120991000
2019-04-23,25359250000
2019-04-24,25892384000
2019-04-25,25396994000
2019-04-26,25488995000
2019-04-29,25307352000
2019-04-30,25359250000
2019-05-01,25021913000
2019-05-02,24830834000
2019-05-03,25208274000
2019-05-06,24944066000
2019-05-07,24368470000
2019-05-08,24295341000
2019-05-09,24259956000
2019-05-10,24908681000
2019-05-13,23856567000
2019-05-14,24344880000
2019-05-15,24524164000
2019-05-16,24842629000
2019-05-17,24623242000
2019-05-20,24564267000
2019-05-21,24929912000
2019-05-22,24835552000
2019-05-23,24248161000
2019-05-24,24474625000
2019-05-28,24047646000
2019-05-29,24111339000
2019-05-30,24210417000
2019-05-31,23858926000
2019-06-03,23453178000
2019-06-04,24262315000
2019-06-05,24401496000
2019-06-06,24469907000
2019-06-07,24932271000
2019-06-10,25234223000
2019-06-11,25163453000
2019-06-12,24972374000
2019-06-13,25026631000
2019-06-14,24991246000
2019-06-17,24781295000
2019-06-18,25335660000
2019-06-19,25439456000
2019-06-20,25852281000
2019-06-21,25552688000
2019-06-24,25255454000
2019-06-25,24986528000
2019-06-26,25215351000
2019-06-27,25604586000
2019-06-28,25880589000
2019-07-01,25615845000
2019-07-02,25510140000
2019-07-03,25770879000
2019-07-05,25937658000
2019-07-08,25594704000
2019-07-09,25796718000
2019-07-10,25709805000
2019-07-11,25679268000
2019-07-12,25982289000
2019-07-15,25928262000
2019-07-16,25923564000
2019-07-17,25575912000
2019-07-18,25752087000
2019-07-19,25479603000
2019-07-22,25573563000
2019-07-23,25963497000
2019-07-24,26607123000
2019-07-25,26759808000
2019-07-26,27060480000
2019-07-29,27004104000
2019-07-30,27098064000
2019-07-31,26635311000
2019-08-01,25949403000
2019-08-02,25850745000
2019-08-05,24831279000
2019-08-06,25195374000
2019-08-07,25143696000
2019-08-08,25897725000
2019-08-09,25521885000
2019-08-12,25042689000
2019-08-13,25500744000
2019-08-14,24749064000
2019-08-15,24772554000
2019-08-16,25221213000
2019-08-19,25749738000
2019-08-20,25326918000
2019-08-21,25550073000
2019-08-22,25646382000
2019-08-23,24807789000
2019-08-26,25054434000
2019-08-27,25153092000
2019-08-28,25315173000
2019-08-29,25836651000
2019-08-30,25984638000
2019-09-03,25780275000
2019-09-04,26069202000
2019-09-05,27025245000
2019-09-06,27159138000
2019-09-09,27652428000
2019-09-10,27682965000
2019-09-11,28209141000
2019-09-12,27746388000
2019-09-13,27939006000
2019-09-16,27448065000
2019-09-17,27704106000
2019-09-18,27509139000
2019-09-19,27248400000
2019-09-20,26858466000
2019-09-23,26975916000
2019-09-24,26842023000
2019-09-25,26853768000
2019-09-26,26315847000
2019-09-27,26550747000
2019-09-30,26745925000
2019-10-01,26081081000
2019-10-02,25528605000
2019-10-03,25640973000
2019-10-04,25980418000
2019-10-07,25734613000
2019-10-08,25221934000
2019-10-09,25296846000
2019-10-10,25402191000
2019-10-11,25971054000
2019-10-14,25825912000
2019-10-15,26074058000
2019-10-16,26001487000
2019-10-17,25809525000
2019-10-18,25612881000
2019-10-21,25971054000
2019-10-22,25327279000
2019-10-23,25371758000
2019-10-24,26535235000
2019-10-25,26619511000
2019-10-28,27408428000
2019-10-29,27567616000
2019-10-30,27523137000
2019-10-31,27108780000
2019-11-01,27382677000
2019-11-04,27747873000
2019-11-05,27888333000
2019-11-06,28106046000
2019-11-07,28180958000
2019-11-08,27993678000
2019-11-11,28190322000
2019-11-12,28379943000
2019-11-13,28230119000
2019-11-14,28305031000
2019-11-15,28433786000
2019-11-18,28410376000
2019-11-19,28553177000
2019-11-20,28309713000
2019-11-21,28099023000
2019-11-22,28330782000
2019-11-25,28695978000
2019-11-26,28754503000
2019-11-27,28960511000
2019-11-29,28925396000
2019-12-02,28621066000
2019-12-03,28276939000
2019-12-04,28494652000
2019-12-05,28794300000
2019-12-06,29004990000
2019-12-09,29145450000
2019-12-10,28642135000
2019-12-11,28937101000
2019-12-12,29344435000
2019-12-13,28845802000
2019-12-16,28850484000
2019-12-17,28798982000
2019-12-18,28653840000
2019-12-19,28681932000
2019-12-20,28686614000
2019-12-23,28471242000
2019-12-24,28607020000
2019-12-26,28763867000
2019-12-27,28752162000
2019-12-30,28515721000
2019-12-31,28522744000
2020-01-02,29299956000
2020-01-03,29203975000
2020-01-06,29384232000
2020-01-07,29501282000
2020-01-08,29782202000
2020-01-09,30030348000
2020-01-10,29838386000
2020-01-13,30674123000
2020-01-14,30369792999
2020-01-15,30468115000
2020-01-16,30905882000
2020-01-17,30962065999
2020-01-21,30971430000
2020-01-22,31034637000
2020-01-23,31184461000
2020-01-24,30709238000
2020-01-27,30091214000
2020-01-28,30737330000
2020-01-29,31865692000
2020-01-30,31971037000
2020-01-31,31259373000
2020-02-03,31491132000
2020-02-04,32027221000
2020-02-05,32291754000
2020-02-06,32251957000
2020-02-07,32361984000
2020-02-10,32418167999
2020-02-11,32448601000
2020-02-12,32418167999
2020-02-13,31935921999
2020-02-14,32162998999
2020-02-18,32254298000
2020-02-19,32553946000
2020-02-20,32244934000
2020-02-21,31900807000
2020-02-24,30842675000
2020-02-25,29623014000
2020-02-26,29639401000
2020-02-27,28054544000
2020-02-28,27626141000
2020-03-02,29374868000
2020-03-03,28909009000
2020-03-04,30142715999
2020-03-05,28562541000
2020-03-06,27331175000
2020-03-09,24262124000
2020-03-10,26404139000
2020-03-11,24702232000
2020-03-12,21473993000
2020-03-13,25125953000
2020-03-16,22836455000
2020-03-17,25308551000
2020-03-18,25378781000
2020-03-19,24021001000
2020-03-20,21148594000
2020-03-23,19996822000
2020-03-24,20951950000
2020-03-25,21768959000
2020-03-26,23723694000
2020-03-27,23042463000
2020-03-30,23136103000
2020-03-31,22205610000
2020-04-01,21346038000
2020-04-02,22089636000
2020-04-03,21646206000
2020-04-06,23353980000
2020-04-07,23172060000
2020-04-08,23992974000
2020-04-09,23913384000
2020-04-13,23249376000
2020-04-14,23178882000
2020-04-15,22508052000
2020-04-16,22635396000
2020-04-17,23533626000
2020-04-20,23001510000
2020-04-21,22478490000
2020-04-22,22883262000
2020-04-23,22548984000
2020-04-24,22817316000
2020-04-27,24218100000
2020-04-28,25898586000
2020-04-29,26587608000
2020-04-30,26294262000
2020-05-01,25114056000
2020-05-04,24898026000
2020-05-05,24938958000
2020-05-06,24604680000
2020-05-07,25318716000
2020-05-08,25937244000
2020-05-11,25621158000
2020-05-12,25639350000
2020-05-13,24545556000
2020-05-14,25598418000
2020-05-15,25812174000
2020-05-18,26655828000
2020-05-19,25966806000
2020-05-20,26114616000
2020-05-21,26071410000
2020-05-22,26171466000
2020-05-26,27299370000
2020-05-27,27847404000
2020-05-28,27438084000
2020-05-29,27492660000
2020-06-01,27713238000
2020-06-02,27961104000
2020-06-03,28995774000
2020-06-04,28731990000
2020-06-05,29170872000
2020-06-08,29737098000
2020-06-09,29252735999
2020-06-10,29073090000
2020-06-11,27087888000
2020-06-12,27499482000
2020-06-15,28097544000
2020-06-16,28395438000
2020-06-17,28497768000
2020-06-18,28556892000
2020-06-19,29245914000
2020-06-22,28518234000
2020-06-23,28563714000
2020-06-24,27524496000
2020-06-25,27863322000
2020-06-26,27046956000
2020-06-29,27474468000
2020-06-30,28034500000
2020-07-01,27809770000
2020-07-02,27859710000
2020-07-06,28434020000
2020-07-07,27911920000
2020-07-08,28197940000
2020-07-09,27882410000
2020-07-10,28890290000
2020-07-13,29085510000
2020-07-14,29655279999
2020-07-15,29977620000
2020-07-16,29979890000
2020-07-17,30365790000
2020-07-20,30467940000
2020-07-21,30633649999
2020-07-22,30917399999
2020-07-23,30433890000
2020-07-24,30411190000
2020-07-27,30463399999
2020-07-28,30402110000
2020-07-29,30831140000
2020-07-30,30524690000
2020-07-31,31348700000
2020-08-03,31189800000
2020-08-04,31119430000
2020-08-05,31546190000
2020-08-06,31362320000
2020-08-07,31696010000
2020-08-10,31475820000
2020-08-11,31543920000
2020-08-12,31428149999
2020-08-13,31158019999
2020-08-14,31085380000
2020-08-17,31321459999
2020-08-18,31153480000
2020-08-19,31130779999
2020-08-20,30940100000
2020-08-21,30604140000
2020-08-24,30856110000
2020-08-25,30815250000
2020-08-26,30915130000
2020-08-27,31357779999
2020-08-28,31577970000
2020-08-31,31600670000
2020-09-01,31593860000
2020-09-02,32038779999
2020-09-03,30663160000
2020-09-04,30025290000
2020-09-08,29046920000
2020-09-09,29337480000
2020-09-10,28520280000
2020-09-11,28542980000
2020-09-14,28922070000
2020-09-15,28769980000
2020-09-16,29096860000
2020-09-17,28933420000
2020-09-18,29049190000
2020-09-21,28315980000
2020-09-22,28483960000
2020-09-23,27896030000
2020-09-24,28018610000
2020-09-25,28424940000
2020-09-28,29180850000
2020-09-29,28940230000
2020-09-30,29080296000
2020-10-01,29039472000
2020-10-02,29277612000
2020-10-05,30280067999
2020-10-06,30361716000
2020-10-07,31123763999
2020-10-08,31940244000
2020-10-09,32253228000
2020-10-12,32452812000
2020-10-13,32700024000
2020-10-14,32806620000
2020-10-15,33314651999
2020-10-16,33346404000
2020-10-19,32720436000
2020-10-20,33280632000
2020-10-21,33103728000
2020-10-22,33194448000
2020-10-23,33589080000
2020-10-26,32892804000
2020-10-27,32273640000
2020-10-28,31103351999
2020-10-29,29810592000
2020-10-30,28726488000
2020-11-02,29250396000
2020-11-03,29971620000
2020-11-04,30801708000
2020-11-05,31157784000
2020-11-06,30332232000
2020-11-09,31078404000
2020-11-10,31048920000
2020-11-11,31856328000
2020-11-12,31191804000
2020-11-13,31849524000
2020-11-16,32625180000
2020-11-17,32099004000
2020-11-18,31704372000
2020-11-19,31645404000
2020-11-20,31175928000
2020-11-23,31609116000
2020-11-24,32645592000
2020-11-25,32895072000
2020-11-27,33028884000
2020-11-30,32525388000
2020-12-01,32999400000
2020-12-02,33228467999
2020-12-03,34035876000
2020-12-04,34593804000
2020-12-07,34314840000
2020-12-08,34738956000
2020-12-09,34376076000
2020-12-10,33870312000
2020-12-11,34357932000
2020-12-14,33534648000
2020-12-15,33988248000
2020-12-16,34117524000
2020-12-17,34314840000
2020-12-18,34119792000
2020-12-21,33716088000
2020-12-22,33434855999
2020-12-23,33530112000
2020-12-24,33629904000
2020-12-28,33580008000
2020-12-29,33652584000
2020-12-30,33924744000
2020-12-31,34471503000
2021-01-04,33629013000
2021-01-05,33947793000
2021-01-06,34503381000
2021-01-07,35191035000
2021-01-08,35184204000
2021-01-11,35380026000
2021-01-12,36047187000
2021-01-13,35794440000
2021-01-14,36097281000
2021-01-15,35616834000
2021-01-19,36085896000
2021-01-20,36327258000
2021-01-21,35666928000
2021-01-22,35569017000
2021-01-25,35751177000
2021-01-26,36568620000
2021-01-27,35635050000
2021-01-28,36987588000
2021-01-29,35630496000
2021-02-01,35541693000
2021-02-02,35842257000
2021-02-03,36113220000
2021-02-04,36554958000
2021-02-05,36400122000
2021-02-08,37203903000
2021-02-09,37602378000
2021-02-10,37372401000
2021-02-11,37160640000
2021-02-12,37158363000
2021-02-16,37165194000
2021-02-17,37169748000
2021-02-18,36432000000
2021-02-19,37062729000
2021-02-22,36880569000
2021-02-23,36796320000
2021-02-24,37850571000
2021-02-25,36627822000
2021-02-26,36919278000
2021-03-01,38303694000
2021-03-02,38629305000
2021-03-03,38613366000
2021-03-04,37233504000
2021-03-05,39323790000
2021-03-08,39505950000
2021-03-09,40150341000
2021-03-10,39986397000
2021-03-11,39653955000
2021-03-12,39556044000
2021-03-15,39501396000
2021-03-16,39200832000
2021-03-17,39783744000
2021-03-18,39134799000
2021-03-19,39130245000
2021-03-22,39223602000
2021-03-23,38376558000
2021-03-24,38779587000
2021-03-25,39180339000
2021-03-26,40560201000
2021-03-29,40296069000
2021-03-30,39214494000
2021-03-31,38936040000
2021-04-01,39471524000
2021-04-05,40047850000
2021-04-06,40061464000
2021-04-07,40149955000
2021-04-08,40031967000
2021-04-09,40733088000
2021-04-12,41406981000
2021-04-13,40145417000
2021-04-14,39689348000
2021-04-15,40240715000
2021-04-16,40347358000
2021-04-19,40170376000
2021-04-20,40059195000
2021-04-21,40660480000
2021-04-22,39771032000
2021-04-23,40515264000
2021-04-26,40574258000
2021-04-27,40587872000
2021-04-28,40776199000
2021-04-29,41254958000
2021-04-30,40660480000
2021-05-03,41452361000
2021-05-04,41264034000
2021-05-05,42051377000
2021-05-06,42757036000
2021-05-07,42936287000
2021-05-10,43158649000
2021-05-11,41924313000
2021-05-12,41876664000
2021-05-13,42840989000
2021-05-14,43353783000
2021-05-17,43444543000
2021-05-18,42797878000
2021-05-19,42618627000
2021-05-20,43090579000
2021-05-21,43603373000
2021-05-24,42629972000
2021-05-25,42525598000
2021-05-26,42548288000
2021-05-27,43158649000
2021-05-28,43417315000
2021-06-01,43365128000
2021-06-02,43759934000
2021-06-03,43453619000
2021-06-04,44125243000
2021-06-07,44345336000
2021-06-08,44463324000
2021-06-09,44127512000
2021-06-10,43503537000
2021-06-11,44007255000
2021-06-14,43707747000
2021-06-15,44302225000
2021-06-16,44442903000
2021-06-17,43780355000
2021-06-18,43115538000
2021-06-21,44238693000
2021-06-22,44474669000
2021-06-23,44594926000
2021-06-24,44277266000
2021-06-25,44633499000
2021-06-28,44756025000
2021-06-29,44878551000
2021-06-30,44919393000
2021-07-01,45366386000
2021-07-02,46187764000
2021-07-06,46203647000
2021-07-07,46489541000
2021-07-08,45243860000
2021-07-09,46559880000
2021-07-12,47898590000
2021-07-13,46612067000
2021-07-14,46217261000
2021-07-15,46385167000
2021-07-16,46153729000
2021-07-19,44799136000
2021-07-20,46351132000
2021-07-21,47049984000
2021-07-22,46598453000
2021-07-23,47047715000
2021-07-26,46793587000
2021-07-27,46149191000
2021-07-28,46026665000
2021-07-29,46276255000
2021-07-30,46323904000
2021-08-02,46795856000
2021-08-03,47571854000
2021-08-04,47610427000
2021-08-05,48164063000
2021-08-06,48556600000
2021-08-09,48912833000
2021-08-10,49303101000
2021-08-11,49280411000
2021-08-12,48917371000
2021-08-13,48749465000
2021-08-16,49035359000
2021-08-17,48291127000
2021-08-18,47696649000
2021-08-19,48209443000
2021-08-20,48890143000
2021-08-23,48933254000
2021-08-24,49237300000
2021-08-25,49763708000
2021-08-26,49586726000
2021-08-27,50519285000
2021-08-30,50396759000
2021-08-31,50796103000
2021-09-01,50144900000
2021-09-02,50237929000
2021-09-03,49593533000
2021-09-07,48792576000
2021-09-08,49259990000
2021-09-09,49284949000
2021-09-10,49146540000
2021-09-13,49176037000
2021-09-14,48302472000
2021-09-15,48808459000
2021-09-16,48790307000
2021-09-17,48445419000
2021-09-20,46634757000
2021-09-21,46196840000
2021-09-22,46952417000
2021-09-23,48116414000
2021-09-24,47925818000
2021-09-27,48075572000
2021-09-28,45826993000
2021-09-29,45811110000
2021-09-30,44237830000
2021-10-01,44651646000
2021-10-04,43538391000
2021-10-05,43871243000
2021-10-06,43581122000
2021-10-07,43761042000
2021-10-08,43936464000
2021-10-11,43826263000
2021-10-12,42393650000
2021-10-13,43032366000
2021-10-14,44397509000
2021-10-15,44926024000
2021-10-18,45011486000
2021-10-19,45587230000
2021-10-20,46016789000
2021-10-21,46019038000
2021-10-22,46507071000
2021-10-25,46484581000
2021-10-26,47028839000
2021-10-27,45823375000
2021-10-28,48418721000
2021-10-29,48776312000
2021-11-01,48546914000
2021-11-02,48765067000
2021-11-03,49358803000
2021-11-04,49394787000
2021-11-05,49718643000
2021-11-08,49768121000
2021-11-09,49401534000
2021-11-10,47917194000
2021-11-11,48144343000
2021-11-12,48798802000
2021-11-15,48558159000
2021-11-16,48384986000
2021-11-17,47474141000
2021-11-18,47222253000
2021-11-19,47350446000
2021-11-22,46594782000
2021-11-23,46862413000
2021-11-24,46711730000
2021-11-26,45573736000
2021-11-29,46558798000
2021-11-30,44968755000
2021-12-01,44087147000
2021-12-02,45366828000
2021-12-03,43990440000
2021-12-06,44379517000
2021-12-07,45929078000
2021-12-08,45805383000
2021-12-09,44847309000
2021-12-10,44118633000
2021-12-13,43657588000
2021-12-14,42735498000
2021-12-15,43560881000
2021-12-16,42870438000
2021-12-17,43486664000
2021-12-20,42470116000
2021-12-21,42861442000
2021-12-22,43192045000
2021-12-23,43920721000
2021-12-27,44827068000
2021-12-28,44847309000
2021-12-29,44426746000
2021-12-30,44561686000
2021-12-31,44873248000
2022-01-03,44403156000
2022-01-04,44526384000
2022-01-05,42782936000
2022-01-06,43362564000
2022-01-07,43718556000
2022-01-10,43177722000
2022-01-11,44197776000
2022-01-12,41265406000
2022-01-13,40462142000
2022-01-14,39928154000
2022-01-18,38967432000
2022-01-19,38289678000
2022-01-20,37605078000
2022-01-21,36438976000
2022-01-24,36356824000
2022-01-25,35975730000
2022-01-26,35740684000
2022-01-27,34195770000
2022-01-28,34186642000
2022-01-31,35240926000
2022-02-01,35542150000
2022-02-02,35793170000
2022-02-03,33766754000
2022-02-04,33933339999
2022-02-07,34649888000
2022-02-08,34522096000
2022-02-09,34973932000
2022-02-10,33734806000
2022-02-11,32917850000
2022-02-14,32892747999
2022-02-15,33449556000
2022-02-16,33351430000
2022-02-17,32728443999
2022-02-18,32739854000
2022-02-22,32452322000
2022-02-23,31877258000
2022-02-24,32573268000
2022-02-25,33148331999
2022-02-28,32988592000
2022-03-01,31847592000
2022-03-02,32628035999
2022-03-03,32614343999
2022-03-04,31662750000
2022-03-07,30683772000
2022-03-08,30779616000
2022-03-09,31692416000
2022-03-10,31623956000
2022-03-11,31110506000
2022-03-14,31249708000
2022-03-15,31808797999
2022-03-16,33123230000
2022-03-17,33543118000
2022-03-18,33488350000
2022-03-21,33241893999
2022-03-22,34102208000
2022-03-23,33415326000
2022-03-24,33949314000
2022-03-25,33983543999
2022-03-28,34291614000
2022-03-29,35371000000
2022-03-30,34937420000
2022-03-31,34274773000
2022-04-01,34653362000
2022-04-04,35310792000
2022-04-05,35104495000
2022-04-06,33637746000
2022-04-07,33211550000
2022-04-08,33132205000
2022-04-11,32433969000
2022-04-12,32615329000
2022-04-13,32549586000
2022-04-14,31502232000
2022-04-18,31581577000
2022-04-19,32898704000
2022-04-20,32508780000
2022-04-21,31642786000
2022-04-22,30434475000
2022-04-25,31100973000
2022-04-26,29799714999
2022-04-27,29711302000
2022-04-28,29325912000
2022-04-29,27893168000
2022-05-02,28400976000
2022-05-03,29155887000
2022-05-04,30550091999
2022-05-05,28870245000
2022-05-06,28525661000
2022-05-09,27757148000
2022-05-10,27861430000
2022-05-11,26020626000
2022-05-12,27031708000
2022-05-13,27648332000
2022-05-16,27451103000
2022-05-17,28489389000
2022-05-18,27500977000
2022-05-19,27233471000
2022-05-20,27607526000
2022-05-23,27500977000
2022-05-24,27281078000
2022-05-25,27881833000
2022-05-26,28956391000
2022-05-27,29446062999
2022-05-31,28811303000
2022-06-01,28085863000
2022-06-02,28811303000
2022-06-03,28348835000
2022-06-06,28410044000
2022-06-07,28589137000
2022-06-08,27918105000
2022-06-09,27478307000
2022-06-10,26036495000
2022-06-13,24460930000
2022-06-14,24411056000
2022-06-15,24952869000
2022-06-16,24050603000
2022-06-17,24184356000
2022-06-21,24912063000
2022-06-22,25238511000
2022-06-23,26070500000
2022-06-24,27544050000
2022-06-27,27319617000
2022-06-28,26721129000
2022-06-29,26183850000
2022-06-30,25596333000
2022-07-01,25979343000
2022-07-05,26378124000
2022-07-06,26319546000
2022-07-07,26792676000
2022-07-08,26125788000
2022-07-11,25481430000
2022-07-12,25632381000
2022-07-13,25127709000
2022-07-14,25150239000
2022-07-15,25995114000
2022-07-18,25614357000
2022-07-19,26821965000
2022-07-20,27283830000
2022-07-21,27639804000
2022-07-22,27279324000
2022-07-25,27087819000
2022-07-26,26389389000
2022-07-27,27135132000
2022-07-28,27211734000
2022-07-29,27817791000
2022-08-01,27806526000
2022-08-02,27630792000
2022-08-03,28547763000
2022-08-04,28203054000
2022-08-05,28171512000
2022-08-08,28786581000
2022-08-09,28088151000
2022-08-10,29259711000
2022-08-11,29178602999
2022-08-12,29798177999
2022-08-15,29759877000
2022-08-16,29771141999
2022-08-17,29374614000
2022-08-18,29687781000
2022-08-19,28482426000
2022-08-22,27885381000
2022-08-23,28038585000
2022-08-24,28121946000
2022-08-25,28475667000
2022-08-26,26963904000
2022-08-29,26812953000
2022-08-30,26907579000
2022-08-31,27036000000
2022-09-01,26810700000
2022-09-02,26662002000
2022-09-06,26734098000
2022-09-07,27322131000
2022-09-08,27421263000
2022-09-09,28025067000
2022-09-12,28148982000
2022-09-13,26175354000
2022-09-14,25778826000
2022-09-15,25251624000
2022-09-16,24812289000
2022-09-19,25666176000
2022-09-20,25186287000
2022-09-21,24794265000
2022-09-22,24267063000
2022-09-23,24181449000
2022-09-26,24215244000
2022-09-27,24053028000
2022-09-28,24699639000
2022-09-29,24194967000
2022-09-30,23490737000
2022-10-03,24320664000
2022-10-04,25336262000
2022-10-05,24951498000
2022-10-06,24812804000
2022-10-07,23756940000
2022-10-10,23687593000
2022-10-11,23126106000
2022-10-12,21938259000
2022-10-13,22808452000
2022-10-14,21991947000
2022-10-17,22996360000
2022-10-18,23291644000
2022-10-19,22627255000
2022-10-20,22307364000
2022-10-21,22933724000
2022-10-24,23354280000
2022-10-25,24313953000
2022-10-26,24398959000
2022-10-27,23855368000
2022-10-28,24302768000
2022-10-31,23747992000
2022-11-01,23866553000
2022-11-02,23412442000
2022-11-03,22642914000
2022-11-04,23003071000
2022-11-07,23437049000
2022-11-08,24403433000
2022-11-09,23962744000
2022-11-10,27884205000
2022-11-11,29828158000
2022-11-14,28074350000
2022-11-15,28264495000
2022-11-16,27709719000
2022-11-17,27463649000
2022-11-18,27307059000
2022-11-21,27067700000
2022-11-22,27834991000
2022-11-23,27828280000
2022-11-25,27973685000
2022-11-28,27096781000
2022-11-29,26955850000
2022-11-30,27942367000
2022-12-01,28430033000
2022-12-02,28188437000
2022-12-05,27656031000
2022-12-06,27141521000
2022-12-07,27123625000
2022-12-08,27349562000
2022-12-09,26805971000
2022-12-12,27065463000
2022-12-13,27620239000
2022-12-14,26526346000
2022-12-15,25045452000
2022-12-16,24723324000
2022-12-19,24501861000
2022-12-20,24452647000
2022-12-21,25289285000
2022-12-22,24669636000
2022-12-23,24857544000
2022-12-27,24770301000
2022-12-28,24177496000
2022-12-29,24904521000
2022-12-30,24396722000
2023-01-03,24493260000
2023-01-04,24989184000
2023-01-05,24282324000
2023-01-06,25197876000
2023-01-09,25772340000
2023-01-10,26299680000
2023-01-11,26988588000
2023-01-12,26831508000
2023-01-13,26593644000
2023-01-17,26622816000
2023-01-18,26299680000
2023-01-19,25581600000
2023-01-20,26436564000
2023-01-23,26629548000
2023-01-24,26362512000
2023-01-25,26174016000
2023-01-26,25711752000
2023-01-27,26095476000
2023-01-30,25460424000
2023-01-31,26135868000
2023-02-01,26936976000
2023-02-02,28891500000
2023-02-03,28234008000
2023-02-06,27495732000
2023-02-07,27787452000
2023-02-08,26997564000
2023-02-09,26263776000
2023-02-10,26393928000
2023-02-13,27233184000
2023-02-14,27129960000
2023-02-15,27383532000
2023-02-16,26721552000
2023-02-17,26643012000
2023-02-21,25408812000
2023-02-22,25184412000
2023-02-23,25280904000
2023-02-24,24719904000
2023-02-27,25031820000
2023-02-28,25195632000
2023-03-01,24937572000
2023-03-02,24944304000
2023-03-03,25467156000
