,BWA
2018-08-23,8005350000
2018-08-24,8104950000
2018-08-27,8378850000
2018-08-28,8430725000
2018-08-29,8250200000
2018-08-30,8123625000
2018-08-31,7988750000
2018-09-04,7997050000
2018-09-05,8082125000
2018-09-06,8061375000
2018-09-07,7970074999
2018-09-10,8082125000
2018-09-11,7887075000
2018-09-12,7980450000
2018-09-13,8090425000
2018-09-14,8190025000
2018-09-17,8057225000
2018-09-18,7845575000
2018-09-19,8237750000
2018-09-20,8356025000
2018-09-21,8260575000
2018-09-24,8125699999
2018-09-25,7928575000
2018-09-26,7918199999
2018-09-27,7806149999
2018-09-28,7808225000
2018-10-01,7767531000
2018-10-02,7881546000
2018-10-03,7960320000
2018-10-04,7833867000
2018-10-05,7603764000
2018-10-08,7701195000
2018-10-09,7458653999
2018-10-10,7035762000
2018-10-11,6905163000
2018-10-12,6901017000
2018-10-15,6905163000
2018-10-16,6981864000
2018-10-17,6911382000
2018-10-18,6731031000
2018-10-19,6687498000
2018-10-22,6677133000
2018-10-23,6851264999
2018-10-24,6525804000
2018-10-25,6878214000
2018-10-26,6938331000
2018-10-29,7214039999
2018-10-30,7093806000
2018-10-31,7187091000
2018-11-01,7483530000
2018-11-02,7363296000
2018-11-05,7180872000
2018-11-06,7290741000
2018-11-07,7334274000
2018-11-08,7319763000
2018-11-09,7073075999
2018-11-12,6911382000
2018-11-13,6901017000
2018-11-14,7143558000
2018-11-15,7253427000
2018-11-16,7253427000
2018-11-19,7187091000
2018-11-20,6965280000
2018-11-21,7193310000
2018-11-23,7199528999
2018-11-26,7290741000
2018-11-27,7131120000
2018-11-28,7296960000
2018-11-29,7178799000
2018-11-30,7216113000
2018-12-03,7421339999
2018-12-04,6865775999
2018-12-06,6797367000
2018-12-07,6517512000
2018-12-10,6359964000
2018-12-11,6359964000
2018-12-12,6407643000
2018-12-13,6283263000
2018-12-14,6314358000
2018-12-17,6202416000
2018-12-18,6270825000
2018-12-19,6181686000
2018-12-20,6192051000
2018-12-21,6156810000
2018-12-24,6053160000
2018-12-26,6272898000
2018-12-27,6339234000
2018-12-28,6293628000
2018-12-31,6310640000
2019-01-02,6380850000
2019-01-03,6188805000
2019-01-04,6420085000
2019-01-07,6587350000
2019-01-08,6795914999
2019-01-09,7029260000
2019-01-10,7136640000
2019-01-11,7120119999
2019-01-14,7155225000
2019-01-15,7173810000
2019-01-16,7198590000
2019-01-17,7279125000
2019-01-18,7378244999
2019-01-22,7268800000
2019-01-23,7113925000
2019-01-24,7285320000
2019-01-25,7444324999
2019-01-28,7369985000
2019-01-29,7339010000
2019-01-30,7353465000
2019-01-31,7429869999
2019-02-01,7485625000
2019-02-04,7444324999
2019-02-05,7436065000
2019-02-06,7481494999
2019-02-07,7124250000
2019-02-08,6952855000
2019-02-11,7051975000
2019-02-12,7291515000
2019-02-13,7334880000
2019-02-14,7400960000
2019-02-15,7613654999
2019-02-19,7590940000
2019-02-20,7603330000
2019-02-21,7415414999
2019-02-22,7570289999
2019-02-25,7621914999
2019-02-26,7570289999
2019-02-27,7514535000
2019-02-28,7376180000
2019-03-01,7429869999
2019-03-04,7400960000
2019-03-05,7355529999
2019-03-06,7186199999
2019-03-07,7014805000
2019-03-08,6921880000
2019-03-11,7016869999
2019-03-12,7056105000
2019-03-13,7016869999
2019-03-14,6837215000
2019-03-15,6868190000
2019-03-18,6981765000
2019-03-19,6932205000
2019-03-20,6764940000
2019-03-21,6861994999
2019-03-22,6583220000
2019-03-25,6616260000
2019-03-26,6684404999
2019-03-27,6742225000
2019-03-28,6868190000
2019-03-29,6977635000
2019-04-01,7331148000
2019-04-02,7366117000
2019-04-03,7532733999
2019-04-04,7666439000
2019-04-05,7627356000
2019-04-08,7711693000
2019-04-09,7567703000
2019-04-10,7740491000
2019-04-11,7738433999
2019-04-12,8003786999
2019-04-15,7940020000
2019-04-16,7937963000
2019-04-17,7870082000
2019-04-18,7960590000
2019-04-22,7909165000
2019-04-23,7894766000
2019-04-24,7880367000
2019-04-25,7522449000
2019-04-26,7693180000
2019-04-29,7606785999
2019-04-30,7557418000
2019-05-01,7427827000
2019-05-02,7388744000
2019-05-03,7471024000
2019-05-06,7372288000
2019-05-07,7195385999
2019-05-08,7127505000
2019-05-09,6981458000
2019-05-10,6962945000
2019-05-13,6623540000
2019-05-14,6611198000
2019-05-15,6693478000
2019-05-16,6631768000
2019-05-17,6559773000
2019-05-20,6502177000
2019-05-21,6660566000
2019-05-22,6389042000
2019-05-23,6417840000
2019-05-24,6448695000
2019-05-28,6592684999
2019-05-29,6530975000
2019-05-30,6654395000
2019-05-31,6419897000
2019-06-03,6697592000
2019-06-04,6936204000
2019-06-05,7024655000
2019-06-06,7047282000
2019-06-07,7195385999
2019-06-10,7296179000
2019-06-11,7403143000
2019-06-12,7341433000
2019-06-13,7438111999
2019-06-14,7409314000
2019-06-17,7423713000
2019-06-18,7501879000
2019-06-19,7497765000
2019-06-20,7639698000
2019-06-21,7600615000
2019-06-24,7545076000
2019-06-25,7505993000
2019-06-26,7524506000
2019-06-27,7623242000
2019-06-28,7596501000
2019-07-01,7575570000
2019-07-02,7419542000
2019-07-03,7347687000
2019-07-05,7362058000
2019-07-08,7269672999
2019-07-09,7097221000
2019-07-10,7084903000
2019-07-11,7045896000
2019-07-12,7218347999
2019-07-15,7173182000
2019-07-16,7294309000
2019-07-17,7130068999
2019-07-18,7105433000
2019-07-19,7230666000
2019-07-22,7220401000
2019-07-23,7526297999
2019-07-24,7672060999
2019-07-25,7327157000
2019-07-26,7072585000
2019-07-29,7015101000
2019-07-30,6877550000
2019-07-31,6826225000
2019-08-01,6547017000
2019-08-02,6473109000
2019-08-05,6222643000
2019-08-06,6204166000
2019-08-07,6214431000
2019-08-08,6317081000
2019-08-09,6105622000
2019-08-12,5961912000
2019-08-13,6002972000
2019-08-14,5688863000
2019-08-15,5612902000
2019-08-16,5779195000
2019-08-19,5871580000
2019-08-20,5734029000
2019-08-21,5789460000
2019-08-22,5742241000
2019-08-23,5575948000
2019-08-26,5608796000
2019-08-27,5623167000
2019-08-28,5746347000
2019-08-29,5914693000
2019-08-30,5892110000
2019-09-03,5836679000
2019-09-04,5996813000
2019-09-05,6337611000
2019-09-06,6397148000
2019-09-09,6620925000
2019-09-10,6937087000
2019-09-11,7064372999
2019-09-12,7086956000
2019-09-13,7222454000
2019-09-16,7132122000
2019-09-17,6959670000
2019-09-18,6785164999
2019-09-19,6686621000
2019-09-20,6639402000
2019-09-23,6647614000
2019-09-24,6542911000
2019-09-25,6651720000
2019-09-26,6604501000
2019-09-27,6571653000
2019-09-30,6658707337
2019-10-01,6522478358
2019-10-02,6299558212
2019-10-03,6322263042
2019-10-04,6382121229
2019-10-07,6347031947
2019-10-08,6194290365
2019-10-09,6301622287
2019-10-10,6427530889
2019-10-11,6753654806
2019-10-14,6730949977
2019-10-15,6850666352
2019-10-16,6960062349
2019-10-17,6902268237
2019-10-18,7034369065
2019-10-21,7077714649
2019-10-22,7216007703
2019-10-23,7259353287
2019-10-24,7135508761
2019-10-25,7211879552
2019-10-28,7335724078
2019-10-29,7205687326
2019-10-30,7123124308
2019-10-31,7566900526
2019-11-01,7923985575
2019-11-04,8225340588
2019-11-05,8181995004
2019-11-06,8136585345
2019-11-07,8347121038
2019-11-08,8406979226
2019-11-11,8396658849
2019-11-12,8301711379
2019-11-13,8115944590
2019-11-14,8049894177
2019-11-15,8095303836
2019-11-18,7944626330
2019-11-19,7899216670
2019-11-20,7628822789
2019-11-21,7699001353
2019-11-22,7769179918
2019-11-25,7893024444
2019-11-26,7777436220
2019-11-27,7715513957
2019-11-29,7635015015
2019-12-02,7711385806
2019-12-03,7548323847
2019-12-04,7614374261
2019-12-05,7744411013
2019-12-06,7870319614
2019-12-09,7870319614
2019-12-10,7893024444
2019-12-11,7975587461
2019-12-12,8078791233
2019-12-13,7952882631
2019-12-16,8014804894
2019-12-17,8103560138
2019-12-18,8206763909
2019-12-19,8151033873
2019-12-20,8029253422
2019-12-23,8043701950
2019-12-24,7967331159
2019-12-26,7954946707
2019-12-27,7944626330
2019-12-30,7878575916
2019-12-31,7849511999
2020-01-02,7952361999
2020-01-03,7664382000
2020-01-06,7631470000
2020-01-07,7678781000
2020-01-08,7726092000
2020-01-09,7586216000
2020-01-10,7493651000
2020-01-13,7487480000
2020-01-14,7551247000
2020-01-15,7471024000
2020-01-16,7577988000
2020-01-17,7514221000
2020-01-21,7327033999
2020-01-22,7290008000
2020-01-23,7339376000
2020-01-24,7100764000
2020-01-27,6940318000
2020-01-28,6409612000
2020-01-29,6384928000
2020-01-30,6343788000
2020-01-31,6203912000
2020-02-03,6220368000
2020-02-04,6228596000
2020-02-05,6339674000
2020-02-06,6109290000
2020-02-07,6074321000
2020-02-10,6020839000
2020-02-11,6171000000
2020-02-12,6275907000
2020-02-13,6347902000
2020-02-14,6179228000
2020-02-18,6214197000
2020-02-19,6294420000
2020-02-20,6360244000
2020-02-21,6148373000
2020-02-24,5819253000
2020-02-25,5568299000
2020-02-26,5465449000
2020-02-27,5535387000
2020-02-28,5718460000
2020-03-02,5850108000
2020-03-03,5652636000
2020-03-04,5706118000
2020-03-05,5409910000
2020-03-06,5222723000
2020-03-09,4712587000
2020-03-10,5027308000
2020-03-11,4846292000
2020-03-12,4455462000
2020-03-13,4642649000
2020-03-16,4169539000
2020-03-17,4033777000
2020-03-18,3568895000
2020-03-19,3801336000
2020-03-20,3708771000
2020-03-23,3826020000
2020-03-24,4124285000
2020-03-25,4290902000
2020-03-26,4513058000
2020-03-27,4288845000
2020-03-30,4447234000
2020-03-31,4416640000
2020-04-01,4105580000
2020-04-02,4037600000
2020-04-03,3858380000
2020-04-06,4480500000
2020-04-07,4470200000
2020-04-08,4626760000
2020-04-09,4663840000
2020-04-13,4740060000
2020-04-14,4927520000
2020-04-15,4795680000
2020-04-16,4719460000
2020-04-17,4888380000
2020-04-20,4624700000
2020-04-21,4622640000
2020-04-22,4647360000
2020-04-23,4828640000
2020-04-24,4906920000
2020-04-27,5084080000
2020-04-28,5172660000
2020-04-29,5376600000
2020-04-30,5176780000
2020-05-01,4921340000
2020-05-04,4896620000
2020-05-05,4884260000
2020-05-06,5086140000
2020-05-07,5044940000
2020-05-08,5325100000
2020-05-11,5302440000
2020-05-12,5112920000
2020-05-13,4773020000
2020-05-14,5038760000
2020-05-15,5032580000
2020-05-18,5351880000
2020-05-19,5234460000
2020-05-20,5391020000
2020-05-21,5417800000
2020-05-22,5407500000
2020-05-26,5712380000
2020-05-27,5895720000
2020-05-28,5817440000
2020-05-29,5825680000
2020-06-01,6027560000
2020-06-02,6149100000
2020-06-03,6221200000
2020-06-04,6336560000
2020-06-05,6756799999
2020-06-08,6798000000
2020-06-09,6641440000
2020-06-10,6445740000
2020-06-11,5918380000
2020-06-12,6079060000
2020-06-15,6134680000
2020-06-16,6087300000
2020-06-17,6041980000
2020-06-18,6025500000
2020-06-19,6204720000
2020-06-22,6210900000
2020-06-23,6418960000
2020-06-24,6013140000
2020-06-25,6070820000
2020-06-26,6021380000
2020-06-29,6357160000
2020-06-30,6396300000
2020-07-01,6204720000
2020-07-02,6375700000
2020-07-06,6404540000
2020-07-07,6348920000
2020-07-08,6328320000
2020-07-09,6233560000
2020-07-10,6433380000
2020-07-13,6388060000
2020-07-14,6573460000
2020-07-15,6806240000
2020-07-16,6843320000
2020-07-17,6793879999
2020-07-20,6843320000
2020-07-21,6830959999
2020-07-22,6942200000
2020-07-23,7018420000
2020-07-24,6950440000
2020-07-27,7063740000
2020-07-28,6975160000
2020-07-29,7051379999
2020-07-30,6723840000
2020-07-31,6631140000
2020-08-03,6690879999
2020-08-04,6734140000
2020-08-05,7016360000
2020-08-06,7008120000
2020-08-07,7051379999
2020-08-10,7337719999
2020-08-11,7562260000
2020-08-12,7521060000
2020-08-13,7422180000
2020-08-14,7572560000
2020-08-17,7535480000
2020-08-18,7467500000
2020-08-19,7430420000
2020-08-20,7366560000
2020-08-21,7354200000
2020-08-24,7498400000
2020-08-25,7428360000
2020-08-26,7525180000
2020-08-27,7385100000
2020-08-28,7506640000
2020-08-31,7354200000
2020-09-01,7533420000
2020-09-02,7778560000
2020-09-03,7646719999
2020-09-04,7624060000
2020-09-08,7539600000
2020-09-09,7663200000
2020-09-10,7547840000
2020-09-11,7677620000
2020-09-14,7757959999
2020-09-15,7659080000
2020-09-16,7168799999
2020-09-17,7170860000
2020-09-18,7065799999
2020-09-21,6779459999
2020-09-22,6779459999
2020-09-23,6777400000
2020-09-24,6709420000
2020-09-25,6670280000
2020-09-28,6886580000
2020-09-29,6890700000
2020-09-30,7984944000
2020-10-01,8148954000
2020-10-02,8078663999
2020-10-05,8425428000
2020-10-06,8230959000
2020-10-07,8561322000
2020-10-08,8261418000
2020-10-09,8165355000
2020-10-12,8123181000
2020-10-13,8027118000
2020-10-14,7947456000
2020-10-15,8081007000
2020-10-16,7973229000
2020-10-19,7968543000
2020-10-20,8097408000
2020-10-21,8165355000
2020-10-22,8282505000
2020-10-23,8191128000
2020-10-26,7931055000
2020-10-27,7736586000
2020-10-28,7553832000
2020-10-29,7303131000
2020-10-30,7209411000
2020-11-02,7335933000
2020-11-03,7488228000
2020-11-04,7387479000
2020-11-05,7628808000
2020-11-06,7506972000
2020-11-09,7830306000
2020-11-10,7996659000
2020-11-11,7947456000
2020-11-12,7474170000
2020-11-13,7762359000
2020-11-16,7984944000
2020-11-17,7832649000
2020-11-18,7905282000
2020-11-19,7771731000
2020-11-20,7741272000
2020-11-23,8050548000
2020-11-24,8341080000
2020-11-25,8059920000
2020-11-27,8139582000
2020-11-30,8006031000
2020-12-01,7977914999
2020-12-02,7956828000
2020-12-03,7973229000
2020-12-04,8216901000
2020-12-07,8083350000
2020-12-08,8109123000
2020-12-09,8214558000
2020-12-10,7888881000
2020-12-11,7525715999
2020-12-14,7488228000
2020-12-15,7769387999
2020-12-16,7916997000
2020-12-17,8036489999
2020-12-18,7959171000
2020-12-21,7942770000
2020-12-22,8059920000
2020-12-23,8165355000
2020-12-24,8029461000
2020-12-28,8088036000
2020-12-29,7945112999
2020-12-30,8076321000
2020-12-31,8079423000
2021-01-04,7958195999
2021-01-05,8145979000
2021-01-06,8397941000
2021-01-07,8592855000
2021-01-08,8424087999
2021-01-11,8400318000
2021-01-12,8607117000
2021-01-13,8395564000
2021-01-14,8279091000
2021-01-15,8069915000
2021-01-19,8217289000
2021-01-20,8547692000
2021-01-21,9115795000
2021-01-22,8949405000
2021-01-25,9096779000
2021-01-26,9191859000
2021-01-27,9386773000
2021-01-28,8866210000
2021-01-29,8778261000
2021-02-01,8797277000
2021-02-02,8642772000
2021-02-03,8928012000
2021-02-04,8930389000
2021-02-05,9011207000
2021-02-08,9082517000
2021-02-09,8970798000
2021-02-10,9134811000
2021-02-11,8956536000
2021-02-12,8778261000
2021-02-16,9153827000
2021-02-17,9317840000
2021-02-18,9004076000
2021-02-19,9108664000
2021-02-22,9334479000
2021-02-23,9384396000
2021-02-24,9617342000
2021-02-25,9431936000
2021-02-26,9408166000
2021-03-01,9455706000
2021-03-02,9664882000
2021-03-03,9893074000
2021-03-04,9724307000
2021-03-05,10211592000
2021-03-08,10394621000
2021-03-09,10225854000
2021-03-10,10432653000
2021-03-11,10275771000
2021-03-12,10522979000
2021-03-15,10568142000
2021-03-16,10197330000
2021-03-17,10382736000
2021-03-18,10068972000
2021-03-19,10249624000
2021-03-22,10064218000
2021-03-23,9263169000
2021-03-24,9094402000
2021-03-25,9137188000
2021-03-26,9562671000
2021-03-29,9472345000
2021-03-30,9729061000
2021-03-31,9713796000
2021-04-01,9701886000
2021-04-05,9804312000
2021-04-06,9778110000
2021-04-07,9532764000
2021-04-08,9637572000
2021-04-09,9737616000
2021-04-12,9968670000
2021-04-13,9885300000
2021-04-14,9944850000
2021-04-15,10032984000
2021-04-16,10259274000
2021-04-19,10333116000
2021-04-20,10042512000
2021-04-21,10504620000
2021-04-22,10380756000
2021-04-23,10678506000
2021-04-26,10578462000
2021-04-27,10499856000
2021-04-28,10571316000
2021-04-29,10342644000
2021-04-30,10178286000
2021-05-03,10321206000
2021-05-04,10161612000
2021-05-05,10711854000
2021-05-06,10942908000
2021-05-07,11271624000
2021-05-10,11090592000
2021-05-11,10821426000
2021-05-12,10423632000
2021-05-13,10633248000
2021-05-14,10776168000
2021-05-17,10821426000
2021-05-18,10711854000
2021-05-19,10480800000
2021-05-20,10421250000
2021-05-21,10583226000
2021-05-24,10507002000
2021-05-25,10433160000
2021-05-26,10585608000
2021-05-27,10773786000
2021-05-28,10747584000
2021-06-01,11095356000
2021-06-02,11190636000
2021-06-03,11376432000
2021-06-04,11407398000
2021-06-07,11128704000
2021-06-08,11228748000
2021-06-09,11128704000
2021-06-10,10947672000
2021-06-11,11085828000
2021-06-14,10888122000
2021-06-15,10914324000
2021-06-16,10764258000
2021-06-17,10361700000
2021-06-18,9968670000
2021-06-21,10161612000
2021-06-22,10159230000
2021-06-23,10149702000
2021-06-24,10218780000
2021-06-25,10256892000
2021-06-28,10040130000
2021-06-29,10133028000
2021-06-30,10171140000
2021-07-01,10295004000
2021-07-02,10295004000
2021-07-06,10018692000
2021-07-07,9861480000
2021-07-08,9768582000
2021-07-09,10016310000
2021-07-12,10083006000
2021-07-13,9963906000
2021-07-14,9940086000
2021-07-15,9916266000
2021-07-16,9632808000
2021-07-19,9468450000
2021-07-20,9854334000
2021-07-21,9947232000
2021-07-22,9737616000
2021-07-23,9847188000
2021-07-26,10004400000
2021-07-27,9925794000
2021-07-28,9994872000
2021-07-29,10244982000
2021-07-30,10261656000
2021-08-02,10223544000
2021-08-03,10342644000
2021-08-04,9797166000
2021-08-05,9747144000
2021-08-06,9542292000
2021-08-09,9549438000
2021-08-10,9608988000
2021-08-11,9806694000
2021-08-12,9694740000
2021-08-13,9556584000
2021-08-16,9554202000
2021-08-17,9363642000
2021-08-18,9273126000
2021-08-19,8908680000
2021-08-20,8901534000
2021-08-23,8884860000
2021-08-24,9092094000
2021-08-25,9039690000
2021-08-26,8911062000
2021-08-27,9111150000
2021-08-30,9001578000
2021-08-31,8942028000
2021-09-01,8918208000
2021-09-02,9092094000
2021-09-03,9039690000
2021-09-07,9023016000
2021-09-08,8849130000
2021-09-09,8925354000
2021-09-10,8980140000
2021-09-13,9170700000
2021-09-14,8999196000
2021-09-15,9163554000
2021-09-16,9058746000
2021-09-17,8992050000
2021-09-20,8665716000
2021-09-21,8708592000
2021-09-22,8946792000
2021-09-23,9168318000
2021-09-24,9182610000
2021-09-27,9277890000
2021-09-28,9370788000
2021-09-29,9268362000
2021-09-30,9113919664
2021-10-01,9243399186
2021-10-04,9396856397
2021-10-05,9559904684
2021-10-06,9248194724
2021-10-07,9655815440
2021-10-08,9838045878
2021-10-11,9895592332
2021-10-12,9979514245
2021-10-13,9938752173
2021-10-14,10120982611
2021-10-15,9919570022
2021-10-18,9679793130
2021-10-19,9663008747
2021-10-20,9655815440
2021-10-21,9696577512
2021-10-22,9507153767
2021-10-25,9593473448
2021-10-26,9288956796
2021-10-27,9430425162
2021-10-28,9559904684
2021-10-29,9504755998
2021-11-01,9826057034
2021-11-02,9924365559
2021-11-03,9914774484
2021-11-04,9821261496
2021-11-05,9890796795
2021-11-08,9864421336
2021-11-09,9806874882
2021-11-10,9914774484
2021-11-11,9962729862
2021-11-12,10176131296
2021-11-15,10238473288
2021-11-16,10207302292
2021-11-17,10116187073
2021-11-18,9869216874
2021-11-19,9672599823
2021-11-22,9993900858
2021-11-23,10068231695
2021-11-24,9912376715
2021-11-26,9538324763
2021-11-29,9452005082
2021-11-30,9128306278
2021-12-01,9034793290
2021-12-02,9336912174
2021-12-03,9255388031
2021-12-06,9447209544
2021-12-07,9607860062
2021-12-08,9744532890
2021-12-09,9727748508
2021-12-10,9715759663
2021-12-13,9452005082
2021-12-14,9406447473
2021-12-15,9418436317
2021-12-16,9327321098
2021-12-17,9202637114
2021-12-20,8850165083
2021-12-21,9041986597
2021-12-22,9077953131
2021-12-23,9200239346
2021-12-27,9351298788
2021-12-28,9471187234
2021-12-29,9463993927
2021-12-30,9452005082
2021-12-31,9442248000
2022-01-03,9466068000
2022-01-04,10042512000
2022-01-05,10049658000
2022-01-06,10204488000
2022-01-07,10187814000
2022-01-10,10068714000
2022-01-11,10178286000
2022-01-12,10023456000
2022-01-13,10449834000
2022-01-14,10426014000
2022-01-18,10259274000
2022-01-19,9737616000
2022-01-20,9318384000
2022-01-21,9201666000
2022-01-24,9254070000
2022-01-25,9251688000
2022-01-26,9265980000
2022-01-27,9111150000
2022-01-28,8937264000
2022-01-31,9187374000
2022-02-01,9368406000
2022-02-02,9451776000
2022-02-03,9265980000
2022-02-04,9075420000
2022-02-07,9089712000
2022-02-08,9323148000
2022-02-09,9370788000
2022-02-10,9232632000
2022-02-11,9092094000
2022-02-14,8958702000
2022-02-15,9487506000
2022-02-16,9475596000
2022-02-17,9349350000
2022-02-18,9127824000
2022-02-22,8880096000
2022-02-23,8865804000
2022-02-24,8610930000
2022-02-25,8832456000
2022-02-28,8591874000
2022-03-01,8136911999
2022-03-02,8510885999
2022-03-03,8363202000
2022-03-04,7736735999
2022-03-07,7336560000
2022-03-08,7567614000
2022-03-09,7848690000
2022-03-10,7693859999
2022-03-11,7610490000
2022-03-14,7608108000
2022-03-15,7650983999
2022-03-16,7996374000
2022-03-17,8034485999
2022-03-18,8091654000
2022-03-21,8041632000
2022-03-22,8055924000
2022-03-23,7839161999
2022-03-24,8070216000
2022-03-25,8084507999
2022-03-28,8082126000
2022-03-29,8396550000
2022-03-30,8301270000
2022-03-31,8106718000
2022-04-01,8201477999
2022-04-04,8083027999
2022-04-05,7727677999
2022-04-06,7756106000
2022-04-07,7571324000
2022-04-08,7587907000
2022-04-11,7677928999
2022-04-12,7722940000
2022-04-13,7677928999
2022-04-14,7711094999
2022-04-18,7770319999
2022-04-19,8007219999
2022-04-20,8075921000
2022-04-21,8073552000
2022-04-22,7888769999
2022-04-25,7860342000
2022-04-26,7486040000
2022-04-27,7651869999
2022-04-28,7831914000
2022-04-29,7675560000
2022-05-02,7779796000
2022-05-03,7947994999
2022-05-04,8123301000
2022-05-05,7938519000
2022-05-06,7912460000
2022-05-09,7673191000
2022-05-10,7564217000
2022-05-11,7509730000
2022-05-12,7642394000
2022-05-13,8002482000
2022-05-16,7803485999
2022-05-17,8222799000
2022-05-18,7990636999
2022-05-19,8097242000
2022-05-20,7950364000
2022-05-23,7959840000
2022-05-24,7803485999
2022-05-25,8019065000
2022-05-26,8208585000
2022-05-27,8279655000
2022-05-31,8402843000
2022-06-01,8360201000
2022-06-02,8383891000
2022-06-03,8189633000
2022-06-06,8350725000
2022-06-07,8298607000
2022-06-08,8270178999
2022-06-09,8161205000
2022-06-10,7815331000
2022-06-13,7348638000
2022-06-14,7305996000
2022-06-15,7455243000
2022-06-16,6865362000
2022-06-17,7016978000
2022-06-21,7377066000
2022-06-22,7365221000
2022-06-23,7256247000
2022-06-24,7436291000
2022-06-27,7448136000
2022-06-28,7512099000
2022-06-29,7320210000
2022-06-30,6876705000
2022-07-01,7021971000
2022-07-05,6949338000
2022-07-06,6764241000
2022-07-07,7143807000
2022-07-08,7099290000
2022-07-11,6993855000
2022-07-12,7113348000
2022-07-13,6925908000
2022-07-14,6808758000
2022-07-15,6935280000
2022-07-18,7040715000
2022-07-19,7366392000
2022-07-20,7455426000
2022-07-21,7495257000
2022-07-22,7504629000
2022-07-25,7556175000
2022-07-26,7514001000
2022-07-27,7673325000
2022-07-28,7912311000
2022-07-29,7926369000
2022-08-01,7966200000
2022-08-02,7947456000
2022-08-03,8141925000
2022-08-04,7905282000
2022-08-05,7804533000
2022-08-08,7919339999
2022-08-09,7844363999
2022-08-10,8069291999
2022-08-11,8191128000
2022-08-12,8247360000
2022-08-15,8181756000
2022-08-16,8191128000
2022-08-17,7945112999
2022-08-18,8141925000
2022-08-19,8022432000
2022-08-22,7560861000
2022-08-23,7654581000
2022-08-24,7736586000
2022-08-25,8013060000
2022-08-26,7825620000
2022-08-29,7872480000
2022-08-30,7884195000
2022-08-31,7769387999
2022-09-01,7701440999
2022-09-02,7628808000
2022-09-06,7509314999
2022-09-07,7792818000
2022-09-08,7771731000
2022-09-09,7949799000
2022-09-12,8125524000
2022-09-13,7818590999
2022-09-14,7642865999
2022-09-15,7642865999
2022-09-16,7621779000
2022-09-19,7778760000
2022-09-20,7506972000
2022-09-21,7251585000
2022-09-22,7153179000
2022-09-23,6794700000
2022-09-26,6872019000
2022-09-27,6857961000
2022-09-28,6911850000
2022-09-29,6527598000
2022-09-30,6476890000
2022-10-03,6755945000
2022-10-04,7081900000
2022-10-05,7049070000
2022-10-06,7063140000
2022-10-07,6929475000
2022-10-10,6777050000
2022-10-11,6793465000
2022-10-12,6727805000
2022-10-13,6903680000
2022-10-14,6849745000
2022-10-17,6971685000
2022-10-18,7035000000
2022-10-19,7027965000
2022-10-20,6964650000
2022-10-21,7124110000
2022-10-24,7351575000
2022-10-25,7499310000
2022-10-26,7536830000
2022-10-27,7607179999
2022-10-28,7804160000
2022-10-31,7740845000
2022-11-01,7696290000
2022-11-02,7494620000
2022-11-03,7485240000
2022-11-04,7825264999
2022-11-07,7890925000
2022-11-08,8012865000
2022-11-09,7949550000
2022-11-10,8451380000
2022-11-11,8749195000
2022-11-14,8660085000
2022-11-15,8826580000
2022-11-16,8549870000
2022-11-17,8524075000
2022-11-18,8709330000
2022-11-21,8643670000
2022-11-22,8763265000
2022-11-23,8664775000
2022-11-25,8711675000
2022-11-28,8566285000
2022-11-29,8648360000
2022-11-30,8767955000
2022-12-01,8798440000
2022-12-02,8803130000
2022-12-05,8643670000
2022-12-06,8456070000
2022-12-07,8493590000
2022-12-08,8404480000
2022-12-09,8348200000
2022-12-12,8526420000
2022-12-13,8481865000
2022-12-14,8488900000
2022-12-15,8413860000
2022-12-16,8362269999
2022-12-19,8378684999
2022-12-20,8345855000
2022-12-21,8456070000
2022-12-22,8162945000
2022-12-23,8249710000
2022-12-27,8282540000
2022-12-28,8144184999
2022-12-29,8345855000
2022-12-30,8301300000
2023-01-03,8245776000
2023-01-04,8520480000
2023-01-05,8599632000
2023-01-06,8837088000
2023-01-09,8648520000
2023-01-10,8818464000
2023-01-11,8920896000
2023-01-12,9135072000
2023-01-13,9107136000
2023-01-17,9060576000
2023-01-18,8979096000
2023-01-19,8948832000
2023-01-20,9090840000
2023-01-23,9146712000
2023-01-24,9116448000
2023-01-25,9183960000
2023-01-26,9279408000
2023-01-27,9414432000
2023-01-30,9451680000
2023-01-31,9682152000
2023-02-01,9887016000
2023-02-02,9873048000
2023-02-03,9749664000
2023-02-06,9619296000
2023-02-07,9686808000
2023-02-08,9549456000
2023-02-09,9819504000
2023-02-10,9894000000
2023-02-13,10210608000
2023-02-14,10175688000
2023-02-15,10110504000
2023-02-16,10303728000
2023-02-17,10327008000
2023-02-21,10101192000
2023-02-22,10185000000
2023-02-23,10191984000
2023-02-24,10194312000
2023-02-27,10271136000
2023-02-28,10296744000
2023-03-01,10371240000
2023-03-02,10382880000
2023-03-03,10403832000
2023-03-06,10294416000
2023-03-07,10233888000
2023-03-08,10252512000
2023-03-09,10029024000
2023-03-10,9817176000
2023-03-13,9493584000
2023-03-14,9749664000
2023-03-15,9400464000
2023-03-16,9612312000
2023-03-17,9365544000
2023-03-20,9426072000
2023-03-21,9668184000
2023-03-22,9549456000
2023-03-23,9547128000
2023-03-24,9703104000
2023-03-27,9712416000
2023-03-28,9761304000
2023-03-29,9856752000
2023-03-30,9873048000
2023-03-31,10082880000
2023-04-03,9998856000
2023-04-04,9737448000
2023-04-05,9525054000
2023-04-06,9455034000
2023-04-10,9632418000
2023-04-11,9793464000
2023-04-12,9868152000
