,HRL
2018-07-17,19483852320
2018-07-18,19345894760
2018-07-19,19685482600
2018-07-20,19765073500
2018-07-23,19722625020
2018-07-24,19796909860
2018-07-25,19181406900
2018-07-26,19457322020
2018-07-27,19446709900
2018-07-30,19048020300
2018-07-31,19175966700
2018-08-01,19154642300
2018-08-02,19474508300
2018-08-03,19735732200
2018-08-06,19757056600
2018-08-07,19847685300
2018-08-08,19735732200
2018-08-09,19789043200
2018-08-10,19773049900
2018-08-13,19741063300
2018-08-14,19853016400
2018-08-15,20034273800
2018-08-16,20167551300
2018-08-17,20599370400
2018-08-20,20812614400
2018-08-21,20503410600
2018-08-22,20530066100
2018-08-23,19900996300
2018-08-24,20236855600
2018-08-27,20226193400
2018-08-28,20210200100
2018-08-29,20482086200
2018-08-30,20551390500
2018-08-31,20871256500
2018-09-04,21313737800
2018-09-05,21505657400
2018-09-06,22006780800
2018-09-07,22012111900
2018-09-10,22134727200
2018-09-11,22177376000
2018-09-12,22406613300
2018-09-13,22486579800
2018-09-14,22337309000
2018-09-17,21884165500
2018-09-18,21633603800
2018-09-19,21143142600
2018-09-20,21249764600
2018-09-21,21329731100
2018-09-24,21244433500
2018-09-25,21105824900
2018-09-26,20956554100
2018-09-27,20737979000
2018-09-28,21004534000
2018-10-01,20951223000
2018-10-02,21057845000
2018-10-03,21153804800
2018-10-04,21105824900
2018-10-05,21164467000
2018-10-08,21606948300
2018-10-09,21708239200
2018-10-10,21351055500
2018-10-11,21153804800
2018-10-12,21159135900
2018-10-15,21569630600
2018-10-16,22017443000
2018-10-17,21804199000
2018-10-18,21921483200
2018-10-19,22246680300
2018-10-22,22214693700
2018-10-23,22625188400
2018-10-24,22342640100
2018-10-25,22236018100
2018-10-26,21948138700
2018-10-29,22812246600
2018-10-30,23175703200
2018-10-31,23325361800
2018-11-01,23234497650
2018-11-02,23090184000
2018-11-05,23635368900
2018-11-06,23560539600
2018-11-07,23592609300
2018-11-08,23806407300
2018-11-09,24062964900
2018-11-12,24217968450
2018-11-13,24207278550
2018-11-14,23966755800
2018-11-15,24298142700
2018-11-16,24527975550
2018-11-19,24244693200
2018-11-20,24025550250
2018-11-21,24282107850
2018-11-23,24410386650
2018-11-26,24431766450
2018-11-27,24046930050
2018-11-28,23993480550
2018-11-29,24175208850
2018-11-30,24100379550
2018-12-03,24340902300
2018-12-04,24004170450
2018-12-06,24020205300
2018-12-07,23699508300
2018-12-10,23656748700
2018-12-11,23977445700
2018-12-12,24143139150
2018-12-13,24217968450
2018-12-14,23822442150
2018-12-17,23074149150
2018-12-18,23122253700
2018-12-19,22988629950
2018-12-20,22871041050
2018-12-21,22737417300
2018-12-24,21866190450
2018-12-26,22630518300
2018-12-27,22748107200
2018-12-28,22646553150
2018-12-31,22812246600
2019-01-02,22090678350
2019-01-03,22277751600
2019-01-04,22288441500
2019-01-07,22555689000
2019-01-08,22614483450
2019-01-09,22796211750
2019-01-10,23116908750
2019-01-11,22737417300
2019-01-14,22828281450
2019-01-15,23245187550
2019-01-16,22897765800
2019-01-17,23170358250
2019-01-18,23432260800
2019-01-22,22913800650
2019-01-23,22833626400
2019-01-24,22224302100
2019-01-25,22160162700
2019-01-28,22404483200
2019-01-29,22356290000
2019-01-30,22238484400
2019-01-31,22661513600
2019-02-01,22490160000
2019-02-04,22511579200
2019-02-05,22575836800
2019-02-06,22549062800
2019-02-07,22747190400
2019-02-08,22993511200
2019-02-11,23100607200
2019-02-12,23437959600
2019-02-13,23293380000
2019-02-14,23052414000
2019-02-15,23132736000
2019-02-19,23186284000
2019-02-20,23095252400
2019-02-21,22484805200
2019-02-22,22977446800
2019-02-25,22773964400
2019-02-26,22581191600
2019-02-27,22977446800
2019-02-28,23218412800
2019-03-01,23234477200
2019-03-04,23036349600
2019-03-05,23288025200
2019-03-06,23277315600
2019-03-07,23261251200
2019-03-08,23020285200
2019-03-11,22998866000
2019-03-12,22709706800
2019-03-13,22913189200
2019-03-14,22864996000
2019-03-15,22790028800
2019-03-18,22784674000
2019-03-19,22768609600
2019-03-20,22650804000
2019-03-21,23084542800
2019-03-22,23341573200
2019-03-25,23598603600
2019-03-26,23764602400
2019-03-27,23534346000
2019-03-28,23780666800
2019-03-29,23968084800
2019-04-01,23443314400
2019-04-02,23068478400
2019-04-03,22452676400
2019-04-04,22265258400
2019-04-05,22452676400
2019-04-08,22661513600
2019-04-09,22356290000
2019-04-10,22356290000
2019-04-11,22254548800
2019-04-12,22035002000
2019-04-15,22008228000
2019-04-16,21836874400
2019-04-17,21804745600
2019-04-18,21628037200
2019-04-22,21649456400
2019-04-23,21012235200
2019-04-24,21317458800
2019-04-25,21237136800
2019-04-26,21387071200
2019-04-29,21095084120
2019-04-30,21335468720
2019-05-01,20860041400
2019-05-02,21207263600
2019-05-03,21196579840
2019-05-06,21047007200
2019-05-07,20726494400
2019-05-08,21009614040
2019-05-09,21105767880
2019-05-10,21292733680
2019-05-13,21143161040
2019-05-14,21052349080
2019-05-15,21132477280
2019-05-16,21271366160
2019-05-17,21255340520
2019-05-20,21217947360
2019-05-21,21271366160
2019-05-22,21095084120
2019-05-23,20902776440
2019-05-24,21511750760
2019-05-28,20758545680
2019-05-29,20950853360
2019-05-30,21164528560
2019-05-31,21095084120
2019-06-03,21591878960
2019-06-04,21554485800
2019-06-05,22126066960
2019-06-06,22163460120
2019-06-07,22462605400
2019-06-10,22152776360
2019-06-11,22350425920
2019-06-12,22195511400
2019-06-13,22302349000
2019-06-14,22131408840
2019-06-17,21880340480
2019-06-18,21832263560
2019-06-19,21997861840
2019-06-20,22200853280
2019-06-21,22120725080
2019-06-24,22510682320
2019-06-25,21634614000
2019-06-26,21436964440
2019-06-27,21511750760
2019-06-28,21655981520
2019-07-01,21853631080
2019-07-02,22008545600
2019-07-03,22313032760
2019-07-05,22168802000
2019-07-08,22099357560
2019-07-09,21997861840
2019-07-10,22061964400
2019-07-11,22019229360
2019-07-12,21907049880
2019-07-15,22029913120
2019-07-16,22024571240
2019-07-17,22008545600
2019-07-18,22323716520
2019-07-19,22040596880
2019-07-22,22094015680
2019-07-23,21981836200
2019-07-24,21586537080
2019-07-25,21810896040
2019-07-26,22104699440
2019-07-29,22135217440
2019-07-30,22236706130
2019-07-31,21894849490
2019-08-01,22023045730
2019-08-02,22092485360
2019-08-05,21755970230
2019-08-06,21643798520
2019-08-07,21841434390
2019-08-08,22316828780
2019-08-09,22279438210
2019-08-12,22343536330
2019-08-13,22322170290
2019-08-14,21734604190
2019-08-15,22108509890
2019-08-16,22140558950
2019-08-19,22012362710
2019-08-20,21846775900
2019-08-21,21884166470
2019-08-22,22941785450
2019-08-23,22434342000
2019-08-26,22770857130
2019-08-27,22653343910
2019-08-28,22594587300
2019-08-29,22674709950
2019-08-30,22760174110
2019-09-03,22883028840
2019-09-04,22717442030
2019-09-05,22728125050
2019-09-06,22754832600
2019-09-09,22920419410
2019-09-10,23326374170
2019-09-11,23791085540
2019-09-12,23502644000
2019-09-13,22957809980
2019-09-16,22877687330
2019-09-17,23059298670
2019-09-18,22947126960
2019-09-19,22947126960
2019-09-20,22936443940
2019-09-23,22754832600
2019-09-24,22947126960
2019-09-25,23128738300
2019-09-26,23256934540
2019-09-27,23256934540
2019-09-30,23358423230
2019-10-01,23299666620
2019-10-02,22829613740
2019-10-03,22995200550
2019-10-04,23363764740
2019-10-07,23342398700
2019-10-08,23011225080
2019-10-09,22883028840
2019-10-10,22258072170
2019-10-11,21985655160
2019-10-14,21884166470
2019-10-15,21905532510
2019-10-16,21665164560
2019-10-17,21825409860
2019-10-18,21798702310
2019-10-21,21707896640
2019-10-22,21649140030
2019-10-23,21782677780
2019-10-24,21830751370
2019-10-25,21670506070
2019-10-28,21665186750
2019-10-29,21852463000
2019-10-30,21879216750
2019-10-31,21879216750
2019-11-01,22077194500
2019-11-04,22301926000
2019-11-05,22269821500
2019-11-06,22259120000
2019-11-07,22275172250
2019-11-08,22457097750
2019-11-11,22269821500
2019-11-12,22355433500
2019-11-13,22553411250
2019-11-14,22596217250
2019-11-15,22676478500
2019-11-18,22853053250
2019-11-19,22869105500
2019-11-20,22927963750
2019-11-21,22858404000
2019-11-22,22639023250
2019-11-25,22879807000
2019-11-26,23693121000
2019-11-27,24014166000
2019-11-29,23826889750
2019-12-02,24308457250
2019-12-03,24367315500
2019-12-04,24212143750
2019-12-05,24485032000
2019-12-06,24260300500
2019-12-09,24271002000
2019-12-10,24399420000
2019-12-11,24378017000
2019-12-12,24265651250
2019-12-13,24024867500
2019-12-16,24008815250
2019-12-17,23810837500
2019-12-18,23768031500
2019-12-19,23917852500
2019-12-20,24056972000
2019-12-23,24292405000
2019-12-24,24265651250
2019-12-26,24238897500
2019-12-27,24217494500
2019-12-30,24078375000
2019-12-31,24137233250
2020-01-02,23709173250
2020-01-03,23677068750
2020-01-06,23687770250
2020-01-07,23832240500
2020-01-08,23858994250
2020-01-09,23805486750
2020-01-10,24024867500
2020-01-13,24559942500
2020-01-14,24319158750
2020-01-15,24238897500
2020-01-16,24624151500
2020-01-17,24773972500
2020-01-21,25121771250
2020-01-22,24918442750
2020-01-23,25143174250
2020-01-24,25271592250
2020-01-27,25194731580
2020-01-28,25318498950
2020-01-29,25463791080
2020-01-30,25765137720
2020-01-31,25431503940
2020-02-03,25522984170
2020-02-04,25587558450
2020-02-05,25501459410
2020-02-06,25232399910
2020-02-07,25340023710
2020-02-10,25469172270
2020-02-11,25549890120
2020-02-12,25700563440
2020-02-13,26071865550
2020-02-14,26141821020
2020-02-18,25969622940
2020-02-19,26066484360
2020-02-20,24500558070
2020-02-21,24091587630
2020-02-24,23983963830
2020-02-25,24064681680
2020-02-26,23644948860
2020-02-27,22886201070
2020-02-28,22385750400
2020-03-02,23241359610
2020-03-03,23133735810
2020-03-04,24242260950
2020-03-05,23569612200
2020-03-06,23650330050
2020-03-09,23359745790
2020-03-10,23548087440
2020-03-11,22746290130
2020-03-12,21567809520
2020-03-13,22816245600
2020-03-16,22940012970
2020-03-17,26114915070
2020-03-18,25975004130
2020-03-19,25409979180
2020-03-20,24279929280
2020-03-23,22767814890
2020-03-24,24134637150
2020-03-25,22568710860
2020-03-26,24134637150
2020-03-27,24193830240
2020-03-30,25173206820
2020-03-31,25097870160
2020-04-01,24941815650
2020-04-02,25603702020
2020-04-03,26034197220
2020-04-06,26125677450
2020-04-07,25781281290
2020-04-08,25490697030
2020-04-09,25582177260
2020-04-13,25345404900
2020-04-14,26104152690
2020-04-15,26184870540
2020-04-16,27018954990
2020-04-17,27180390690
2020-04-20,26862900480
2020-04-21,26330162670
2020-04-22,26044959600
2020-04-23,25399216800
2020-04-24,25081726590
2020-04-27,25149388200
2020-04-28,25747798080
2020-04-29,25661540800
2020-04-30,25257209800
2020-05-01,25122432800
2020-05-04,25046957680
2020-05-05,24955309320
2020-05-06,25063130920
2020-05-07,25117041720
2020-05-08,25467461920
2020-05-11,25796317800
2020-05-12,26011961000
2020-05-13,26195257720
2020-05-14,25650758640
2020-05-15,25834055360
2020-05-18,25958050200
2020-05-19,25548328120
2020-05-20,25871792920
2020-05-21,24804359080
2020-05-22,25300338440
2020-05-26,24653408840
2020-05-27,25300338440
2020-05-28,25812491040
2020-05-29,26324643640
2020-06-01,26335425800
2020-06-02,26286906080
2020-06-03,25699278360
2020-06-04,25861010760
2020-06-05,25877184000
2020-06-08,25936485880
2020-06-09,25866401840
2020-06-10,25893357240
2020-06-11,25251818720
2020-06-12,25160170360
2020-06-15,25386595720
2020-06-16,25769362400
2020-06-17,25882575080
2020-06-18,25958050200
2020-06-19,26173693400
2020-06-22,26087436120
2020-06-23,25661540800
2020-06-24,25747798080
2020-06-25,26238386360
2020-06-26,25990396680
2020-06-29,26060480720
2020-06-30,26022743160
2020-07-01,25575283520
2020-07-02,25920312640
2020-07-06,25871792920
2020-07-07,25958050200
2020-07-08,25828664280
2020-07-09,25343467080
2020-07-10,25985005600
2020-07-13,25909530480
2020-07-14,26464811720
2020-07-15,26319252560
2020-07-16,26702019240
2020-07-17,26912271360
2020-07-20,26793667600
2020-07-21,26820623000
2020-07-22,26836796240
2020-07-23,27251909400
2020-07-24,27100959160
2020-07-27,27283149300
2020-07-28,27288546560
2020-07-29,27439669840
2020-07-30,27391094500
2020-07-31,27450464360
2020-08-03,27418080800
2020-08-04,27596190380
2020-08-05,27450464360
2020-08-06,27623176680
2020-08-07,27860656120
2020-08-10,28054957480
2020-08-11,27747313660
2020-08-12,28081943780
2020-08-13,28130519120
2020-08-14,28189888980
2020-08-17,28292436920
2020-08-18,28448957460
2020-08-19,28297834180
2020-08-20,28362601300
2020-08-21,28432765680
2020-08-24,28411176640
2020-08-25,27817478040
2020-08-26,27515231480
2020-08-27,27693341060
2020-08-28,27320930120
2020-08-31,27515231480
2020-09-01,27358710940
2020-09-02,27704135580
2020-09-03,27520628740
2020-09-04,27569204080
2020-09-08,27121231500
2020-09-09,27347916420
2020-09-10,26835176720
2020-09-11,26894546580
2020-09-14,27121231500
2020-09-15,26883752060
2020-09-16,26689450700
2020-09-17,26721834260
2020-09-18,26311642500
2020-09-21,26160519220
2020-09-22,26290053460
2020-09-23,25723341160
2020-09-24,26057971280
2020-09-25,26360217840
2020-09-28,26424984960
2020-09-29,26182108260
2020-09-30,26387204140
2020-10-01,26597697280
2020-10-02,26457368520
2020-10-05,26716437000
2020-10-06,26365615100
2020-10-07,26624683580
2020-10-08,26500546600
2020-10-09,26424984960
2020-10-12,27040272600
2020-10-13,27331724640
2020-10-14,27110436980
2020-10-15,27239971220
2020-10-16,26738026040
2020-10-19,26457368520
2020-10-20,26317039760
2020-10-21,26592300020
2020-10-22,26624683580
2020-10-23,26775806860
2020-10-26,26698697850
2020-10-27,27011847390
2020-10-28,26250570060
2020-10-29,26293763100
2020-10-30,26288363970
2020-11-02,26704096980
2020-11-03,26995650000
2020-11-04,27076636950
2020-11-05,26758088280
2020-11-06,26941658700
2020-11-09,26720294370
2020-11-10,27503168220
2020-11-11,28053879480
2020-11-12,27924300360
2020-11-13,28156462950
2020-11-16,28350831630
2020-11-17,27713734290
2020-11-18,27001049130
2020-11-19,26990250870
2020-11-20,27065838690
2020-11-23,27011847390
2020-11-24,25489292730
2020-11-25,25305722310
2020-11-27,25483893600
2020-11-30,25473095340
2020-12-01,25662064890
2020-12-02,25359713610
2020-12-03,25505490120
2020-12-04,25581077940
2020-12-07,25456897950
2020-12-08,25635069240
2020-12-09,25413704910
2020-12-10,25159945800
2020-12-11,25483893600
2020-12-14,25483893600
2020-12-15,25554082290
2020-12-16,25494691860
2020-12-17,25791644010
2020-12-18,25883429220
2020-12-21,25721455320
2020-12-22,25392108390
2020-12-23,25559481420
2020-12-24,25467696210
2020-12-28,25494691860
2020-12-29,25240932750
2020-12-30,25073559720
2020-12-31,25165344930
2021-01-04,25003371030
2021-01-05,24722616270
2021-01-06,24873791910
2021-01-07,24684822360
2021-01-08,24533646720
2021-01-11,23988334590
2021-01-12,23793965910
2021-01-13,23761571130
2021-01-14,23739974610
2021-01-15,24225896310
2021-01-19,24161106750
2021-01-20,24150308490
2021-01-21,24431063250
2021-01-22,24517449330
2021-01-25,25410772800
2021-01-26,26210261400
2021-01-27,27279847500
2021-01-28,25907752200
2021-01-29,25313537700
2021-02-01,25345949400
2021-02-02,26334506250
2021-02-03,25864536600
2021-02-04,26480358900
2021-02-05,26501966700
2021-02-08,26901711000
2021-02-09,26728848600
2021-02-10,26917916850
2021-02-11,26026595100
2021-02-12,26059006800
2021-02-16,25426978650
2021-02-17,25367557200
2021-02-18,25653860550
2021-02-19,25443184500
2021-02-22,25540419600
2021-02-23,25572831300
2021-02-24,25324341600
2021-02-25,25486400100
2021-02-26,25048842150
2021-03-01,25032636300
2021-03-02,25302733800
2021-03-03,25351351350
2021-03-04,25367557200
2021-03-05,25778105400
2021-03-08,25875340500
2021-03-09,25707880050
2021-03-10,26059006800
2021-03-11,25794311250
2021-03-12,26167045800
2021-03-15,26161643850
2021-03-16,26053604850
2021-03-17,25907752200
2021-03-18,26086016550
2021-03-19,25913154150
2021-03-22,26226467250
2021-03-23,26302094550
2021-03-24,25961771700
2021-03-25,26188653600
2021-03-26,25880742450
2021-03-29,26291290650
2021-03-30,26015791200
2021-03-31,25810517100
2021-04-01,25713282000
2021-04-05,25821321000
2021-04-06,25972575600
2021-04-07,25675468350
2021-04-08,25508007900
2021-04-09,25038038250
2021-04-12,25405370850
2021-04-13,25200096750
2021-04-14,25151479200
2021-04-15,25054244100
2021-04-16,25302733800
2021-04-19,25129871400
2021-04-20,25535017650
2021-04-21,25556625450
2021-04-22,25394566950
2021-04-23,25059646050
2021-04-26,24920316000
2021-04-27,25006995360
2021-04-28,24893228700
2021-04-29,25229111220
2021-04-30,25028665200
2021-05-03,25348295340
2021-05-04,25559576280
2021-05-05,25754604840
2021-05-06,25716682620
2021-05-07,25537906440
2021-05-10,25770857220
2021-05-11,25581246120
2021-05-12,25397052480
2021-05-13,25689595320
2021-05-14,25234528680
2021-05-17,25218276300
2021-05-18,25093674720
2021-05-19,24904063620
2021-05-20,26740582560
2021-05-21,26773087320
2021-05-24,26686407960
2021-05-25,26550971460
2021-05-26,26426369880
2021-05-27,26328855600
2021-05-28,26296350840
2021-06-01,26188001640
2021-06-02,26653903200
2021-06-03,26892271440
2021-06-04,26778504780
2021-06-07,26643068280
2021-06-08,26393865120
2021-06-09,26155496880
2021-06-10,26366777820
2021-06-11,26426369880
2021-06-14,26496796860
2021-06-15,26350525440
2021-06-16,25987555620
2021-06-17,26188001640
2021-06-18,25689595320
2021-06-21,25906293720
2021-06-22,25862954040
2021-06-23,25695012780
2021-06-24,25678760400
2021-06-25,25873788960
2021-06-28,25879206420
2021-06-29,25754604840
2021-06-30,25868371500
2021-07-01,25770857220
2021-07-02,25879206420
2021-07-06,25949633400
2021-07-07,26020060380
2021-07-08,25868371500
2021-07-09,25700430240
2021-07-12,25483731840
2021-07-13,25532488980
2021-07-14,25575828660
2021-07-15,25922546100
2021-07-16,26150079420
2021-07-19,26171749260
2021-07-20,25933381020
2021-07-21,25554158820
2021-07-22,25332042960
2021-07-23,25646255640
2021-07-26,25638360960
2021-07-27,25871634240
2021-07-28,25448487360
2021-07-29,25453912320
2021-07-30,25160964480
2021-08-02,25274888640
2021-08-03,25117564800
2021-08-04,24716117760
2021-08-05,24694417920
2021-08-06,24672718080
2021-08-09,24895141440
2021-08-10,24802917120
2021-08-11,24802917120
2021-08-12,24623893440
2021-08-13,24954816000
2021-08-16,25122989760
2021-08-17,25573261440
2021-08-18,25068740160
2021-08-19,25193514240
2021-08-20,25133839680
2021-08-23,24949391040
2021-08-24,24618468480
2021-08-25,24602193600
2021-08-26,24217021440
2021-08-27,24368920320
2021-08-30,24569643840
2021-08-31,24705267840
2021-09-01,24775792320
2021-09-02,23636550720
2021-09-03,23224253760
2021-09-07,22904181120
2021-09-08,23110329600
2021-09-09,22893331200
2021-09-10,22953005760
2021-09-13,23153729280
2021-09-14,23007255360
2021-09-15,22562408640
2021-09-16,22708882560
2021-09-17,22795681920
2021-09-20,22622083200
2021-09-21,22415934720
2021-09-22,22155536640
2021-09-23,22041612480
2021-09-24,22133836800
2021-09-27,22209786240
2021-09-28,22312860480
2021-09-29,22578683520
2021-09-30,22242336000
2021-10-01,22182661440
2021-10-04,22372535040
2021-10-05,22388809920
2021-10-06,22681757760
2021-10-07,22426784640
2021-10-08,22616658240
2021-10-11,22741432320
2021-10-12,22953005760
2021-10-13,22980130560
2021-10-14,23262228480
2021-10-15,23142879360
2021-10-18,22849931520
2021-10-19,22594958400
2021-10-20,22719732480
2021-10-21,22600383360
2021-10-22,22790256960
2021-10-25,22757707200
2021-10-26,22887906240
2021-10-27,22925880960
2021-10-28,23251378560
2021-10-29,22958430720
2021-11-01,23308106000
2021-11-02,23373227600
2021-11-03,23530604800
2021-11-04,23411215200
2021-11-05,23449202800
2021-11-08,23628287200
2021-11-09,23470910000
2021-11-10,23606580000
2021-11-11,23519751200
2021-11-12,23563165600
2021-11-15,23568592400
2021-11-16,23384081200
2021-11-17,23498044000
2021-11-18,23129021600
2021-11-19,23134448400
2021-11-22,23346093600
2021-11-23,23470910000
2021-11-24,23302679200
2021-11-26,23232130800
2021-11-29,23058473200
2021-11-30,22466952000
2021-12-01,22825120800
2021-12-02,22770852800
2021-12-03,23188716400
2021-12-06,23351520400
2021-12-07,23025912400
2021-12-08,23221277200
2021-12-09,24312064000
2021-12-10,24963280000
2021-12-13,25657910400
2021-12-14,25994372000
2021-12-15,26368821200
2021-12-16,26694429200
2021-12-17,26140895600
2021-12-20,26303699600
2021-12-21,25782726800
2021-12-22,25885836000
2021-12-23,25923823600
2021-12-27,26037786400
2021-12-28,26281992400
2021-12-29,26336260400
2021-12-30,26357967600
2021-12-31,26488210800
2022-01-03,26661868400
2022-01-04,26596746800
2022-01-05,26938635200
2022-01-06,26770404400
2022-01-07,27052598000
2022-01-10,27052598000
2022-01-11,26965769200
2022-01-12,26607600400
2022-01-13,26868086800
2022-01-14,26634734400
2022-01-18,26716136400
2022-01-19,26672722000
2022-01-20,26547905600
2022-01-21,26661868400
2022-01-24,26596746800
2022-01-25,26162602800
2022-01-26,25267180800
2022-01-27,25375716800
2022-01-28,25630776400
2022-01-31,25857003940
2022-02-01,25660911220
2022-02-02,25916921160
2022-02-03,26036755600
2022-02-04,25590099960
2022-02-07,25851556920
2022-02-08,25916921160
2022-02-09,26151143020
2022-02-10,25671805260
2022-02-11,26102119840
2022-02-14,25851556920
2022-02-15,25748063540
2022-02-16,25660911220
2022-02-17,25769851620
2022-02-18,25846109900
2022-02-22,25927815200
2022-02-23,25982285400
2022-02-24,25617335060
2022-02-25,26396258920
2022-02-28,25949603280
2022-03-01,26984537080
2022-03-02,27496556960
2022-03-03,28041258960
2022-03-04,28177434460
2022-03-07,28433444400
2022-03-08,27387616560
2022-03-09,27186076820
2022-03-10,27496556960
2022-03-11,27496556960
2022-03-14,27256888080
2022-03-15,26793891380
2022-03-16,26891937740
2022-03-17,27071689400
2022-03-18,26832020520
2022-03-21,27098924500
2022-03-22,27088030460
2022-03-23,27196970860
2022-03-24,27376722520
2022-03-25,27616391400
2022-03-28,27452980800
2022-03-29,27627285440
2022-03-30,28052153000
2022-03-31,28073941080
2022-04-01,28553278840
2022-04-04,28161093400
2022-04-05,28471573540
2022-04-06,28733030500
2022-04-07,28814735800
2022-04-08,28711242420
2022-04-11,28929123220
2022-04-12,29048957660
2022-04-13,29130662960
2022-04-14,29103427860
2022-04-18,28880100040
2022-04-19,29266838460
2022-04-20,29784305360
2022-04-21,29855116620
2022-04-22,29185133160
2022-04-25,29174239120
2022-04-26,28520596720
2022-04-27,28787500700
2022-04-28,29157898060
2022-04-29,28536937780
2022-05-02,28297710140
2022-05-03,28210337820
2022-05-04,28532523250
2022-05-05,28161190890
2022-05-06,28401464770
2022-05-09,28696346350
2022-05-10,28461533240
2022-05-11,28505219400
2022-05-12,28570748640
2022-05-13,29056757170
2022-05-16,29144129490
2022-05-17,28865630220
2022-05-18,26337293710
2022-05-19,26107941370
2022-05-20,26353676020
2022-05-23,26468352190
2022-05-24,26828763010
2022-05-25,26730469150
2022-05-26,26441048340
2022-05-27,26555724510
2022-05-31,26577567590
2022-06-01,26364597560
2022-06-02,24988483520
2022-06-03,24638994240
2022-06-06,24901111200
2022-06-07,24917493510
2022-06-08,24906571970
2022-06-09,24737288100
2022-06-10,25032169680
2022-06-13,24699062710
2022-06-14,24638994240
2022-06-15,24513396530
2022-06-16,24518857300
2022-06-17,24404181130
2022-06-21,24742748870
2022-06-22,24966640440
2022-06-23,25288825870
2022-06-24,25867667490
2022-06-27,25955039810
2022-06-28,25714765930
2022-06-29,26189852920
2022-06-30,25862206720
2022-07-01,26058794440
2022-07-05,25993265200
2022-07-06,26222617540
2022-07-07,26402822950
2022-07-08,25965961350
2022-07-11,26102480600
2022-07-12,26255382160
2022-07-13,26315450630
2022-07-14,26260842930
2022-07-15,26097019830
2022-07-18,25867667490
2022-07-19,26058794440
2022-07-20,25785755940
2022-07-21,25818520560
2022-07-22,25987804430
2022-07-25,26086098290
2022-07-26,26293607550
2022-07-27,26353676020
2022-07-28,26894292250
2022-07-29,26943439180
2022-08-01,26944687290
2022-08-02,26977460070
2022-08-03,26955611550
2022-08-04,26726202090
2022-08-05,26715277830
2022-08-08,26775361260
2022-08-09,27234180180
2022-08-10,27228718050
2022-08-11,27097626930
2022-08-12,27234180180
2022-08-15,27540059460
2022-08-16,27660226320
2022-08-17,27758544660
2022-08-18,27835014480
2022-08-19,27895097910
2022-08-22,27703923360
2022-08-23,28004340510
2022-08-24,28102658850
2022-08-25,28097196720
2022-08-26,27900560040
2022-08-29,28009802640
2022-08-30,27671150580
2022-08-31,27463589640
2022-09-01,25661086740
2022-09-02,25338821070
2022-09-06,25426215150
2022-09-07,25775791470
2022-09-08,25584616920
2022-09-09,25595541180
2022-09-12,25715708040
2022-09-13,25218654210
2022-09-14,25098487350
2022-09-15,25098487350
2022-09-16,25011093270
2022-09-19,25267813380
2022-09-20,25131260130
2022-09-21,25437139410
2022-09-22,25699321650
2022-09-23,25601003310
2022-09-26,25595541180
2022-09-27,25344283200
2022-09-28,25633776090
2022-09-29,25071176700
2022-09-30,24819918720
2022-10-03,25235040600
2022-10-04,25617389700
2022-10-05,25295124030
2022-10-06,24530425830
2022-10-07,24328327020
2022-10-10,24732524640
2022-10-11,25125798000
2022-10-12,24907312800
2022-10-13,25114873740
2022-10-14,24519501570
2022-10-17,24765297420
2022-10-18,25000169010
2022-10-19,25191343560
2022-10-20,24519501570
2022-10-21,24563198610
2022-10-24,24661516950
2022-10-25,24666979080
2022-10-26,24994706880
2022-10-27,25142184390
2022-10-28,25650162480
2022-10-31,25379536800
2022-11-01,25379536800
2022-11-02,25303043040
2022-11-03,25035314880
2022-11-04,25166447040
2022-11-07,25685511840
2022-11-08,25931384640
2022-11-09,25756541760
2022-11-10,25996950720
2022-11-11,25898601600
2022-11-14,25680048000
2022-11-15,25756541760
2022-11-16,26220968160
2022-11-17,26264678880
2022-11-18,26587045440
2022-11-21,26942195040
2022-11-22,26931267360
2022-11-23,26854773600
2022-11-25,26996833440
2022-11-28,26832918240
2022-11-29,26330244960
2022-11-30,25680048000
2022-12-01,26002414560
2022-12-02,26029733760
2022-12-05,25783860960
2022-12-06,25592626560
2022-12-07,26018806080
2022-12-08,26035197600
2022-12-09,25690975680
2022-12-12,25778397120
2022-12-13,25494277440
2022-12-14,25412319840
2022-12-15,24964284960
2022-12-16,24947893440
2022-12-19,24855008160
2022-12-20,24718412160
2022-12-21,24811297440
2022-12-22,24811297440
2022-12-23,24931501920
2022-12-27,25046242560
2022-12-28,24789442080
2022-12-29,24865935840
2022-12-30,24887791200
2023-01-03,24997068000
2023-01-04,25073561760
2023-01-05,25160983200
2023-01-06,25630873440
2023-01-09,25182838560
2023-01-10,25084489440
2023-01-11,25581698880
2023-01-12,25423247520
2023-01-13,25188302400
2023-01-17,25324898400
2023-01-18,24292232640
2023-01-19,24292232640
2023-01-20,24357798720
2023-01-23,24396045600
2023-01-24,24368726400
2023-01-25,24456147840
2023-01-26,24456147840
2023-01-27,24527177760
2023-01-30,24468866720
2023-01-31,24758471440
2023-02-01,24774864160
2023-02-02,24774864160
2023-02-03,24720221760
2023-02-06,24938791360
2023-02-07,24687436320
2023-02-08,24381438880
2023-02-09,24332260720
2023-02-10,24561758800
2023-02-13,24791256880
2023-02-14,24583615760
2023-02-15,24665579360
2023-02-16,24561758800
2023-02-17,24993433760
2023-02-21,24851363520
2023-02-22,24813113840
2023-02-23,24731150240
2023-02-24,24643722400
2023-02-27,24479795200
2023-02-28,24250297120
2023-03-01,23949763920
2023-03-02,22856915920
2023-03-03,22201207120
