,NVDA
2018-07-17,153935200000
2018-07-18,152721200000
2018-07-19,152964000000
2018-07-20,152235600000
2018-07-23,151507200000
2018-07-24,151021600000
2018-07-25,152964000000
2018-07-26,154663600000
2018-07-27,152964000000
2018-07-30,148596000000
2018-07-31,149083200000
2018-08-01,150057600000
2018-08-02,152737200000
2018-08-03,153468000000
2018-08-06,154686000000
2018-08-07,156391200000
2018-08-08,157365600000
2018-08-09,156147600000
2018-08-10,155173200000
2018-08-13,155904000000
2018-08-14,159314400000
2018-08-15,157852800000
2018-08-16,156878400000
2018-08-17,149083200000
2018-08-20,151032000000
2018-08-21,154198800000
2018-08-22,160045200000
2018-08-23,162481200000
2018-08-24,165891600000
2018-08-27,168084000000
2018-08-28,167109600000
2018-08-29,169545600000
2018-08-30,169302000000
2018-08-31,171007200000
2018-09-04,172712400000
2018-09-05,169545600000
2018-09-06,166135200000
2018-09-07,165648000000
2018-09-10,167353200000
2018-09-11,166135200000
2018-09-12,163455600000
2018-09-13,165160800000
2018-09-14,168327600000
2018-09-17,166866000000
2018-09-18,165160800000
2018-09-19,165648000000
2018-09-20,162237600000
2018-09-21,160532400000
2018-09-24,161750400000
2018-09-25,163455600000
2018-09-26,162481200000
2018-09-27,162968400000
2018-09-28,171250800000
2018-10-01,176122800000
2018-10-02,174417600000
2018-10-03,174661200000
2018-10-04,170032800000
2018-10-05,164430000000
2018-10-08,161750400000
2018-10-09,161750400000
2018-10-10,149570400000
2018-10-11,143236800000
2018-10-12,150057600000
2018-10-15,143236800000
2018-10-16,149814000000
2018-10-17,148108800000
2018-10-18,145916400000
2018-10-19,139582800000
2018-10-22,140800800000
2018-10-23,134710800000
2018-10-24,121556400000
2018-10-25,126672000000
2018-10-26,120825600000
2018-10-29,113030399999
2018-10-30,123748800000
2018-10-31,128377199999
2018-11-01,132762000000
2018-11-02,130813200000
2018-11-05,128864400000
2018-11-06,128620800000
2018-11-07,130082400000
2018-11-08,125454000000
2018-11-09,125210399999
2018-11-12,115466400000
2018-11-13,121312800000
2018-11-14,120094800000
2018-11-15,123261599999
2018-11-16,100119600000
2018-11-19,88183200000
2018-11-20,90862800000
2018-11-21,88183200000
2018-11-23,88426800000
2018-11-26,93298800000
2018-11-27,93542400000
2018-11-28,97440000000
2018-11-29,95734800000
2018-11-30,99632400000
2018-12-03,103530000000
2018-12-04,95734800000
2018-12-06,96465600000
2018-12-07,89888400000
2018-12-10,92568000000
2018-12-11,90132000000
2018-12-12,90619200000
2018-12-13,90619200000
2018-12-14,89157600000
2018-12-17,87452400000
2018-12-18,89401200000
2018-12-19,84285600000
2018-12-20,82336800000
2018-12-21,78926400000
2018-12-24,77464800000
2018-12-26,81118800000
2018-12-27,79900800000
2018-12-28,81362400000
2018-12-31,81362400000
2019-01-02,83067600000
2019-01-03,77952000000
2019-01-04,82824000000
2019-01-07,87452400000
2019-01-08,85260000000
2019-01-09,86721600000
2019-01-10,88426800000
2019-01-11,90619200000
2019-01-14,91593600000
2019-01-15,91350000000
2019-01-16,90619200000
2019-01-17,92324400000
2019-01-18,95491200000
2019-01-22,90619200000
2019-01-23,90862800000
2019-01-24,96222000000
2019-01-25,97440000000
2019-01-28,83766000000
2019-01-29,79881200000
2019-01-30,83280400000
2019-01-31,87165200000
2019-02-01,87893600000
2019-02-04,90564400000
2019-02-05,91050000000
2019-02-06,92992400000
2019-02-07,89593200000
2019-02-08,89836000000
2019-02-11,88864800000
2019-02-12,91778400000
2019-02-13,92749600000
2019-02-14,93720800000
2019-02-15,95420400000
2019-02-19,95177600000
2019-02-20,96148800000
2019-02-21,94449200000
2019-02-22,96634400000
2019-02-25,96391600000
2019-02-26,95420400000
2019-02-27,94449200000
2019-02-28,93720800000
2019-03-01,94934800000
2019-03-04,95177600000
2019-03-05,94934800000
2019-03-06,92264000000
2019-03-07,90564400000
2019-03-08,91535600000
2019-03-11,97848400000
2019-03-12,98576799999
2019-03-13,102461600000
2019-03-14,100519199999
2019-03-15,103190000000
2019-03-18,102461600000
2019-03-19,106589199999
2019-03-20,105860800000
2019-03-21,111687999999
2019-03-22,107803200000
2019-03-25,105375200000
2019-03-26,107317600000
2019-03-27,107074800000
2019-03-28,107560400000
2019-03-29,109017200000
2019-04-01,110716799999
2019-04-02,111202400000
2019-04-03,114601600000
2019-04-04,114358800000
2019-04-05,115815599999
2019-04-08,116301200000
2019-04-09,114844400000
2019-04-10,116544000000
2019-04-11,116301200000
2019-04-12,115330000000
2019-04-15,112173600000
2019-04-16,114358800000
2019-04-17,113630400000
2019-04-18,113144800000
2019-04-22,114358800000
2019-04-23,115815599999
2019-04-24,116058400000
2019-04-25,113387600000
2019-04-26,108046000000
2019-04-29,109132800000
2019-04-30,110350800000
2019-05-01,109863600000
2019-05-02,111568800000
2019-05-03,111568800000
2019-05-06,109620000000
2019-05-07,105478800000
2019-05-08,105965999999
2019-05-09,103530000000
2019-05-10,102799200000
2019-05-13,96465600000
2019-05-14,98658000000
2019-05-15,97196400000
2019-05-16,97440000000
2019-05-17,95247600000
2019-05-20,92324400000
2019-05-21,94516800000
2019-05-22,92811600000
2019-05-23,89644800000
2019-05-24,88426800000
2019-05-28,87208800000
2019-05-29,85503600000
2019-05-30,84772800000
2019-05-31,82580400000
2019-06-03,81362400000
2019-06-04,87208800000
2019-06-05,85990800000
2019-06-06,87452400000
2019-06-07,88670400000
2019-06-10,90375600000
2019-06-11,91837200000
2019-06-12,89157600000
2019-06-13,90375600000
2019-06-14,88183200000
2019-06-17,88426800000
2019-06-18,93055200000
2019-06-19,93298800000
2019-06-20,93786000000
2019-06-21,92324400000
2019-06-24,93055200000
2019-06-25,92324400000
2019-06-26,96952800000
2019-06-27,99388800000
2019-06-28,100119600000
2019-07-01,101094000000
2019-07-02,98901599999
2019-07-03,99145200000
2019-07-05,97683600000
2019-07-08,95734800000
2019-07-09,95734800000
2019-07-10,97440000000
2019-07-11,101337600000
2019-07-12,102068400000
2019-07-15,101824800000
2019-07-16,101824800000
2019-07-17,103286400000
2019-07-18,103530000000
2019-07-19,102555600000
2019-07-22,104260800000
2019-07-23,106940399999
2019-07-24,108889200000
2019-07-25,105478800000
2019-07-26,106696800000
2019-07-29,106628000000
2019-07-30,107115999999
2019-07-31,102968000000
2019-08-01,100528000000
2019-08-02,98332000000
2019-08-05,91988000000
2019-08-06,92964000000
2019-08-07,93940000000
2019-08-08,96624000000
2019-08-09,93940000000
2019-08-12,92476000000
2019-08-13,95160000000
2019-08-14,91500000000
2019-08-15,90768000000
2019-08-16,97356000000
2019-08-19,104187999999
2019-08-20,102480000000
2019-08-21,104432000000
2019-08-22,104676000000
2019-08-23,99063999999
2019-08-26,101015999999
2019-08-27,98820000000
2019-08-28,98332000000
2019-08-29,101992000000
2019-08-30,102236000000
2019-09-03,100039999999
2019-09-04,102968000000
2019-09-05,109556000000
2019-09-06,109068000000
2019-09-09,110044000000
2019-09-10,111752000000
2019-09-11,112484000000
2019-09-12,112484000000
2019-09-13,111020000000
2019-09-16,110044000000
2019-09-17,110532000000
2019-09-18,109800000000
2019-09-19,107848000000
2019-09-20,105408000000
2019-09-23,106628000000
2019-09-24,105163999999
2019-09-25,108824000000
2019-09-26,108092000000
2019-09-27,104676000000
2019-09-30,106139999999
2019-10-01,106139999999
2019-10-02,105652000000
2019-10-03,110532000000
2019-10-04,111020000000
2019-10-07,112484000000
2019-10-08,108092000000
2019-10-09,110287999999
2019-10-10,111752000000
2019-10-11,113460000000
2019-10-14,113704000000
2019-10-15,119804000000
2019-10-16,118584000000
2019-10-17,118584000000
2019-10-18,116144000000
2019-10-21,119560000000
2019-10-22,119315999999
2019-10-23,119072000000
2019-10-24,120048000000
2019-10-25,124684000000
2019-10-28,126561600000
2019-10-29,124113600000
2019-10-30,124358400000
2019-10-31,123134400000
2019-11-01,123868799999
2019-11-04,128764800000
2019-11-05,128275200000
2019-11-06,127051200000
2019-11-07,127540800000
2019-11-08,127051200000
2019-11-11,127296000000
2019-11-12,128275200000
2019-11-13,127540800000
2019-11-14,128275200000
2019-11-15,124847999999
2019-11-18,129988799999
2019-11-19,127296000000
2019-11-20,129254400000
2019-11-21,128520000000
2019-11-22,129009599999
2019-11-25,135374400000
2019-11-26,132926400000
2019-11-27,133660800000
2019-11-29,132681600000
2019-12-02,128030400000
2019-12-03,127051200000
2019-12-04,128275200000
2019-12-05,127785600000
2019-12-06,129744000000
2019-12-09,129744000000
2019-12-10,130967999999
2019-12-11,132926400000
2019-12-12,137087999999
2019-12-13,137087999999
2019-12-16,137822400000
2019-12-17,139780800000
2019-12-18,140515200000
2019-12-19,144187200000
2019-12-20,146390400000
2019-12-23,146145600000
2019-12-24,146145600000
2019-12-26,146390400000
2019-12-27,144921600000
2019-12-30,142228800000
2019-12-31,143942400000
2020-01-02,146880000000
2020-01-03,144432000000
2020-01-06,145166400000
2020-01-07,146880000000
2020-01-08,147124800000
2020-01-09,148838400000
2020-01-10,149572800000
2020-01-13,154224000000
2020-01-14,151286400000
2020-01-15,150307200000
2020-01-16,152265600000
2020-01-17,152510400000
2020-01-21,151776000000
2020-01-22,153000000000
2020-01-23,154713600000
2020-01-24,153244800000
2020-01-27,147605600000
2020-01-28,152272000000
2020-01-29,150798400000
2020-01-30,151044000000
2020-01-31,145149600000
2020-02-03,147605600000
2020-02-04,151780800000
2020-02-05,153991200000
2020-02-06,156201600000
2020-02-07,154482400000
2020-02-10,161359200000
2020-02-11,164552000000
2020-02-12,167253600000
2020-02-13,166271200000
2020-02-14,177814400000
2020-02-18,181989600000
2020-02-19,193287200000
2020-02-20,189603200000
2020-02-21,180516000000
2020-02-24,167744800000
2020-02-25,160868000000
2020-02-26,164306400000
2020-02-27,155219200000
2020-02-28,165780000000
2020-03-02,169709600000
2020-03-03,163324000000
2020-03-04,174621600000
2020-03-05,167744800000
2020-03-06,163324000000
2020-03-09,150798400000
2020-03-10,160376800000
2020-03-11,151289600000
2020-03-12,132869600000
2020-03-13,147851200000
2020-03-16,120589600000
2020-03-17,133360800000
2020-03-18,124519200000
2020-03-19,130659200000
2020-03-20,126238399999
2020-03-23,130659200000
2020-03-24,153008800000
2020-03-25,150798400000
2020-03-26,157920800000
2020-03-27,155219200000
2020-03-30,163078400000
2020-03-31,161850400000
2020-04-01,149324800000
2020-04-02,156938400000
2020-04-03,149816000000
2020-04-06,164797600000
2020-04-07,159148800000
2020-04-08,163815200000
2020-04-09,161359200000
2020-04-13,165780000000
2020-04-14,174376000000
2020-04-15,172411200000
2020-04-16,181007200000
2020-04-17,179533600000
2020-04-20,176340800000
2020-04-21,165534400000
2020-04-22,175604000000
2020-04-23,174376000000
2020-04-24,177814400000
2020-04-27,183075200000
2020-04-28,179379200000
2020-04-29,183814400000
2020-04-30,180118400000
2020-05-01,174204800000
2020-05-04,179379200000
2020-05-05,180857600000
2020-05-06,183321600000
2020-05-07,187756800000
2020-05-08,192438400000
2020-05-11,198844800000
2020-05-12,192192000000
2020-05-13,191699200000
2020-05-14,197859199999
2020-05-15,209193600000
2020-05-18,215600000000
2020-05-19,217078400000
2020-05-20,221020800000
2020-05-21,216339199999
2020-05-22,222499199999
2020-05-26,214860800000
2020-05-27,210179199999
2020-05-28,209193600000
2020-05-29,218803200000
2020-06-01,217078400000
2020-06-02,217571200000
2020-06-03,216092800000
2020-06-04,216092800000
2020-06-05,219788800000
2020-06-08,217078400000
2020-06-09,222992000000
2020-06-10,230876799999
2020-06-11,216832000000
2020-06-12,220035200000
2020-06-15,225948800000
2020-06-16,223484800000
2020-06-17,227673600000
2020-06-18,227180800000
2020-06-19,228166400000
2020-06-22,234819199999
2020-06-23,232847999999
2020-06-24,227673600000
2020-06-25,233833600000
2020-06-26,225456000000
2020-06-29,226687999999
2020-06-30,234080000000
2020-07-01,234819199999
2020-07-02,236790400000
2020-07-06,242457600000
2020-07-07,243196799999
2020-07-08,251820800000
2020-07-09,258966400000
2020-07-10,258227200000
2020-07-13,247632000000
2020-07-14,255763200000
2020-07-15,252067200000
2020-07-16,249603200000
2020-07-17,251327999999
2020-07-20,258966400000
2020-07-21,254531200000
2020-07-22,257241600000
2020-07-23,249603200000
2020-07-24,251081600000
2020-07-27,257582400000
2020-07-28,252638400000
2020-07-29,258818400000
2020-07-30,262279200000
2020-07-31,262279200000
2020-08-03,272167200000
2020-08-04,277605600000
2020-08-05,279088800000
2020-08-06,280324800000
2020-08-07,276864000000
2020-08-10,276122400000
2020-08-11,268212000000
2020-08-12,282796800000
2020-08-13,282796800000
2020-08-14,285763200000
2020-08-17,305044800000
2020-08-18,303067200000
2020-08-19,300100800000
2020-08-20,300100800000
2020-08-21,313449600000
2020-08-24,314438400000
2020-08-25,315180000000
2020-08-26,315674400000
2020-08-27,312213600000
2020-08-28,325068000000
2020-08-31,330506400000
2020-09-01,341630400000
2020-09-02,354732000000
2020-09-03,321854400000
2020-09-04,311966400000
2020-09-08,294415200000
2020-09-09,314438400000
2020-09-10,304303200000
2020-09-11,300595200000
2020-09-14,318146400000
2020-09-15,321112800000
2020-09-16,309247200000
2020-09-17,308011200000
2020-09-18,301336800000
2020-09-21,309494400000
2020-09-22,312460800000
2020-09-23,299606400000
2020-09-24,305292000000
2020-09-25,318146400000
2020-09-28,322348800000
2020-09-29,327045600000
2020-09-30,334461600000
2020-10-01,336439200000
2020-10-02,322843200000
2020-10-05,337180800000
2020-10-06,339652800000
2020-10-07,345091200000
2020-10-08,342124800000
2020-10-09,340147200000
2020-10-12,351765600000
2020-10-13,352260000000
2020-10-14,348552000000
2020-10-15,345338400000
2020-10-16,341383200000
2020-10-19,333720000000
2020-10-20,337428000000
2020-10-21,334214400000
2020-10-22,330259200000
2020-10-23,335944800000
2020-10-26,325346400000
2020-10-27,331784000000
2020-10-28,312718800000
2020-10-29,322375200000
2020-10-30,310242800000
2020-11-02,311480800000
2020-11-03,322375200000
2020-11-04,341440400000
2020-11-05,350601600000
2020-11-06,360505600000
2020-11-09,337478800000
2020-11-10,316185200000
2020-11-11,332279200000
2020-11-12,333269600000
2020-11-13,329308000000
2020-11-16,334755200000
2020-11-17,332279200000
2020-11-18,332526800000
2020-11-19,332774400000
2020-11-20,324108400000
2020-11-23,325346400000
2020-11-24,320889600000
2020-11-25,327574800000
2020-11-27,328317600000
2020-11-30,331784000000
2020-12-01,331536400000
2020-12-02,335250400000
2020-12-03,331784000000
2020-12-04,335745600000
2020-12-07,336983600000
2020-12-08,330546000000
2020-12-09,320146800000
2020-12-10,321137200000
2020-12-11,322127600000
2020-12-14,329555600000
2020-12-15,330793600000
2020-12-16,327822400000
2020-12-17,330298400000
2020-12-18,328565200000
2020-12-21,330050800000
2020-12-22,328812800000
2020-12-23,322127600000
2020-12-24,321632400000
2020-12-28,319404000000
2020-12-29,320394400000
2020-12-30,325594000000
2020-12-31,323365600000
2021-01-04,324603600000
2021-01-05,331784000000
2021-01-06,312223600000
2021-01-07,330298400000
2021-01-08,328812800000
2021-01-11,337231200000
2021-01-12,333764800000
2021-01-13,335002800000
2021-01-14,326832000000
2021-01-15,318413600000
2021-01-19,322622800000
2021-01-20,331041200000
2021-01-21,343421200000
2021-01-22,339459600000
2021-01-25,337974000000
2021-01-26,332774400000
2021-01-27,319899200000
2021-01-28,323118000000
2021-01-29,321632400000
2021-02-01,328881600000
2021-02-02,336830400000
2021-02-03,336085200000
2021-02-04,339314400000
2021-02-05,337575600000
2021-02-08,358689600000
2021-02-09,354218400000
2021-02-10,366638400000
2021-02-11,378810000000
2021-02-12,371606400000
2021-02-16,380797200000
2021-02-17,370364400000
2021-02-18,368377200000
2021-02-19,370861200000
2021-02-22,356702400000
2021-02-23,351237600000
2021-02-24,360180000000
2021-02-25,330620400000
2021-02-26,340556400000
2021-03-01,343785600000
2021-03-02,333104400000
2021-03-03,317952000000
2021-03-04,307270800000
2021-03-05,309506400000
2021-03-08,287895600000
2021-03-09,310996800000
2021-03-10,309754800000
2021-03-11,322671600000
2021-03-12,319442400000
2021-03-15,327639600000
2021-03-16,330123600000
2021-03-17,331365600000
2021-03-18,315964800000
2021-03-19,319194000000
2021-03-22,327639600000
2021-03-23,324658800000
2021-03-24,313977600000
2021-03-25,311493600000
2021-03-26,318945600000
2021-03-29,321678000000
2021-03-30,319690800000
2021-03-31,331614000000
2021-04-01,343040400000
2021-04-05,347511600000
2021-04-06,344282400000
2021-04-07,351237600000
2021-04-08,355708800000
2021-04-09,357696000000
2021-04-12,377816400000
2021-04-13,389491200000
2021-04-14,379555200000
2021-04-15,400917600000
2021-04-16,395204400000
2021-04-19,381542400000
2021-04-20,376822800000
2021-04-21,381542400000
2021-04-22,368874000000
2021-04-23,379306800000
2021-04-26,384523200000
2021-04-27,382039200000
2021-04-28,379555200000
2021-04-29,380548800000
2021-04-30,372848400000
2021-05-03,369961200000
2021-05-04,357745500000
2021-05-05,360487800000
2021-05-06,361983600000
2021-05-07,369213300000
2021-05-10,355751100000
2021-05-11,356748300000
2021-05-12,343036800000
2021-05-13,340793100000
2021-05-14,355003200000
2021-05-17,353258100000
2021-05-18,349518600000
2021-05-19,350765100000
2021-05-20,364227300000
2021-05-21,373700700000
2021-05-24,389157300000
2021-05-25,390154500000
2021-05-26,391401000000
2021-05-27,386165700000
2021-05-28,404863199999
2021-06-01,405361800000
2021-06-02,418325400000
2021-06-03,423062100000
2021-06-04,438269399999
2021-06-07,439266600000
2021-06-08,435277800000
2021-06-09,432784800000
2021-06-10,434529900000
2021-06-11,444501899999
2021-06-14,449238600000
2021-06-15,443504700000
2021-06-16,444003299999
2021-06-17,465193800000
2021-06-18,464695200000
2021-06-21,459459900000
2021-06-22,470927700000
2021-06-23,475165799999
2021-06-24,478905300000
2021-06-25,474417900000
2021-06-28,498350699999
2021-06-29,499347900000
2021-06-30,498600000000
2021-07-01,503835300000
2021-07-02,510815699999
2021-07-06,516051000000
2021-07-07,507824100000
2021-07-08,496106999999
2021-07-09,499846500000
2021-07-12,511314300000
2021-07-13,504832500000
2021-07-14,494611200000
2021-07-15,472922100000
2021-07-16,452728800000
2021-07-19,468185400000
2021-07-20,463947300000
2021-07-21,483891300000
2021-07-22,488378700000
2021-07-23,487630799999
2021-07-26,480899700000
2021-07-27,478905300000
2021-07-28,486135000000
2021-07-29,490123800000
2021-07-30,486135000000
2021-08-02,493552500000
2021-08-03,495301800000
2021-08-04,506547300000
2021-08-05,515793600000
2021-08-06,509046300000
2021-08-09,507297000000
2021-08-10,498300600000
2021-08-11,492303000000
2021-08-12,497550900000
2021-08-13,504548100000
2021-08-16,498550500000
2021-08-17,486305400000
2021-08-18,475809600000
2021-08-19,494802000000
2021-08-20,520291800000
2021-08-23,548780400000
2021-08-24,544532100000
2021-08-25,555027900000
2021-08-26,551529300000
2021-08-27,565773600000
2021-08-30,567023100000
2021-08-31,559526100000
2021-09-01,560775600000
2021-09-02,559776000000
2021-09-03,570771600000
2021-09-07,566273400000
2021-09-08,558276600000
2021-09-09,554278200000
2021-09-10,561775200000
2021-09-13,553528500000
2021-09-14,555777600000
2021-09-15,558276600000
2021-09-16,555777600000
2021-09-17,547280999999
2021-09-20,527538900000
2021-09-21,531037500000
2021-09-22,548280600000
2021-09-23,561775200000
2021-09-24,551779200000
2021-09-27,541283400000
2021-09-28,517293000000
2021-09-29,512794800000
2021-09-30,517792800000
2021-10-01,518292599999
2021-10-04,493052700000
2021-10-05,511045500000
2021-10-06,517293000000
2021-10-07,526789199999
2021-10-08,520541699999
2021-10-11,517293000000
2021-10-12,516543300000
2021-10-13,523290600000
2021-10-14,543532500000
2021-10-15,546281400000
2021-10-18,555277800000
2021-10-19,557027100000
2021-10-20,552279000000
2021-10-21,567023100000
2021-10-22,568022700000
2021-10-25,579018300000
2021-10-26,617752800000
2021-10-27,611005500000
2021-10-28,623250600000
2021-10-29,638994300000
2021-11-01,646783200000
2021-11-02,661056000000
2021-11-03,666064000000
2021-11-04,746192000000
2021-11-05,744940000000
2021-11-08,771232000000
2021-11-09,767726400000
2021-11-10,737678400000
2021-11-11,760965600000
2021-11-12,760965600000
2021-11-15,751951200000
2021-11-16,756208000000
2021-11-17,732670400000
2021-11-18,793267200000
2021-11-19,826069600000
2021-11-22,800278400000
2021-11-23,795020000000
2021-11-24,818056800000
2021-11-26,788760000000
2021-11-29,835835200000
2021-11-30,818307200000
2021-12-01,787257600000
2021-12-02,804535200000
2021-12-03,768477600000
2021-12-06,752201600000
2021-12-07,812047200000
2021-12-08,797023200000
2021-12-09,763469600000
2021-12-10,756208000000
2021-12-13,705126400000
2021-12-14,709633600000
2021-12-15,762718400000
2021-12-16,710885600000
2021-12-17,696112000000
2021-12-20,694108800000
2021-12-21,728163200000
2021-12-22,736176000000
2021-12-23,742185600000
2021-12-27,774988000000
2021-12-28,759212800000
2021-12-29,751200000000
2021-12-30,740933600000
2021-12-31,736426400000
2022-01-03,754204800000
2022-01-04,733421600000
2022-01-05,691104000000
2022-01-06,705627200000
2022-01-07,682340000000
2022-01-10,686096000000
2022-01-11,696612800000
2022-01-12,701120000000
2022-01-13,665563200000
2022-01-14,674577600000
2022-01-18,648536000000
2022-01-19,627752800000
2022-01-20,604716000000
2022-01-21,585184800000
2022-01-24,585184800000
2022-01-25,558892800000
2022-01-26,570160800000
2022-01-27,549377600000
2022-01-28,571913600000
2022-01-31,613719400000
2022-02-01,617478400000
2022-02-02,632514400000
2022-02-03,600187000000
2022-02-04,609459200000
2022-02-07,619733800000
2022-02-08,629256600000
2022-02-09,669352600000
2022-02-10,647049200000
2022-02-11,600187000000
2022-02-14,608206200000
2022-02-15,664090000000
2022-02-16,664340600000
2022-02-17,614220600000
2022-02-18,592418400000
2022-02-22,586153400000
2022-02-23,561093400000
2022-02-24,595175000000
2022-02-25,605449600000
2022-02-28,611213400000
2022-03-01,588408800000
2022-03-02,606953200000
2022-03-03,594172600000
2022-03-04,574876400000
2022-03-07,535031000000
2022-03-08,539040600000
2022-03-09,576630600000
2022-03-10,567859600000
2022-03-11,553826000000
2022-03-14,534529799999
2022-03-15,575628200000
2022-03-16,613970000000
2022-03-17,620736200000
2022-03-18,662837000000
2022-03-21,669853800000
2022-03-22,664591200000
2022-03-23,642287800000
2022-03-24,705439000000
2022-03-25,693911400000
2022-03-28,707193200000
2022-03-29,718219600000
2022-03-30,693911400000
2022-03-31,683887400000
2022-04-01,669352600000
2022-04-04,685641600000
2022-04-05,649805800000
2022-04-06,611714600000
2022-04-07,606702600000
2022-04-08,579387200000
2022-04-11,549315200000
2022-04-12,538790000000
2022-04-13,556332000000
2022-04-14,532775600000
2022-04-18,545806800000
2022-04-19,556332000000
2022-04-20,538288800000
2022-04-21,505710800000
2022-04-22,489171200000
2022-04-25,498693999999
2022-04-26,470877400000
2022-04-27,461605200000
2022-04-28,495686800000
2022-04-29,464863000000
2022-05-02,487273500000
2022-05-03,489020000000
2022-05-04,507233499999
2022-05-05,470058000000
2022-05-06,466066000000
2022-05-09,422902500000
2022-05-10,439120000000
2022-05-11,414918500000
2022-05-12,403691000000
2022-05-13,441864500000
2022-05-16,430637000000
2022-05-17,453591000000
2022-05-18,422653000000
2022-05-19,427144000000
2022-05-20,416415500000
2022-05-23,421654999999
2022-05-24,402942499999
2022-05-25,423651000000
2022-05-26,445357500000
2022-05-27,469309499999
2022-05-31,465816500000
2022-06-01,457084000000
2022-06-02,488770500000
2022-06-03,467064000000
2022-06-06,468810500000
2022-06-07,472303500000
2022-06-08,465317499999
2022-06-09,450347500000
2022-06-10,423401500000
2022-06-13,390467500000
2022-06-14,395208000000
2022-06-15,412423500000
2022-06-16,389220000000
2022-06-17,396206000000
2022-06-21,413421500000
2022-06-22,408182000000
2022-06-23,404938500000
2022-06-24,427393500000
2022-06-27,420906500000
2022-06-28,398701000000
2022-06-29,387723000000
2022-06-30,378242000000
2022-07-01,362274000000
2022-07-05,373252000000
2022-07-06,377493500000
2022-07-07,395707000000
2022-07-08,395208000000
2022-07-11,377992500000
2022-07-12,376246000000
2022-07-13,378242000000
2022-07-14,383481500000
2022-07-15,393212000000
2022-07-18,401695000000
2022-07-19,423900499999
2022-07-20,444359499999
2022-07-21,450347500000
2022-07-22,432134000000
2022-07-25,424649000000
2022-07-26,412423500000
2022-07-27,443860500000
2022-07-28,448601000000
2022-07-29,453092000000
2022-08-01,457865200000
2022-08-02,460099900000
2022-08-03,469038700000
2022-08-04,477232600000
2022-08-05,471521699999
2022-08-08,441725700000
2022-08-09,424344700000
2022-08-10,449423000000
2022-08-11,445450200000
2022-08-12,464569300000
2022-08-15,472514900000
2022-08-16,468790400000
2022-08-17,455382200000
2022-08-18,466059100000
2022-08-19,443215500000
2022-08-22,422854900000
2022-08-23,426579400000
2022-08-24,427572600000
2022-08-25,444705300000
2022-08-26,403735800000
2022-08-29,392314000000
2022-08-30,384120100000
2022-08-31,374684700000
2022-09-01,346130200000
2022-09-02,338929500000
2022-09-06,334460100000
2022-09-07,340419300000
2022-09-08,347371700000
2022-09-09,357303700000
2022-09-12,360283300000
2022-09-13,326017900000
2022-09-14,326017900000
2022-09-15,321051900000
2022-09-16,327756000000
2022-09-19,332225400000
2022-09-20,327259400000
2022-09-21,329245800000
2022-09-22,311864800000
2022-09-23,310871600000
2022-09-26,303670900000
2022-09-27,308140300000
2022-09-28,316334200000
2022-09-29,303422600000
2022-09-30,301436200000
2022-10-03,310623300000
2022-10-04,327011100000
2022-10-05,328004300000
2022-10-06,326017900000
2022-10-07,299946400000
2022-10-10,289766100000
2022-10-11,287779700000
2022-10-12,285545000000
2022-10-13,296966800000
2022-10-14,278840900000
2022-10-17,295228700000
2022-10-18,297215100000
2022-10-19,299201500000
2022-10-20,302677700000
2022-10-21,309630100000
2022-10-24,312858000000
2022-10-25,329245800000
2022-10-26,320307000000
2022-10-27,327259400000
2022-10-28,343398900000
2022-10-31,332640000000
2022-11-01,333625600000
2022-11-02,325740800000
2022-11-03,330668800000
2022-11-04,348902400000
2022-11-07,352352000000
2022-11-08,359744000000
2022-11-09,339539200000
2022-11-10,388080000000
2022-11-11,402371199999
2022-11-14,401632000000
2022-11-15,410748800000
2022-11-16,392022400000
2022-11-17,386355200000
2022-11-18,379702400000
2022-11-21,377484800000
2022-11-22,395225600000
2022-11-23,407052800000
2022-11-25,400892800000
2022-11-28,390051200000
2022-11-29,385369600000
2022-11-30,416908800000
2022-12-01,422329600000
2022-12-02,415923200000
2022-12-05,409270400000
2022-12-06,393993600000
2022-12-07,397196800000
2022-12-08,423068800000
2022-12-09,418880000000
2022-12-12,432185600000
2022-12-13,445244800000
2022-12-14,435388800000
2022-12-15,417648000000
2022-12-16,408284800000
2022-12-19,400400000000
2022-12-20,396457600000
2022-12-21,406560000000
2022-12-22,377977600000
2022-12-23,374774400000
2022-12-27,347916800000
2022-12-28,345945600000
2022-12-29,359744000000
2022-12-30,359990400000
2023-01-03,352844800000
2023-01-04,363440000000
2023-01-05,351612800000
2023-01-06,366150400000
2023-01-09,385123200000
2023-01-10,392022400000
2023-01-11,394240000000
2023-01-12,406806400000
2023-01-13,416415999999
2023-01-17,436128000000
2023-01-18,428243200000
2023-01-19,413212800000
2023-01-20,439577600000
2023-01-23,472841600000
2023-01-24,474812800000
2023-01-25,476044800000
2023-01-26,487872000000
2023-01-27,501670400000
2023-01-30,473252000000
2023-01-31,482638000000
2023-02-01,517218000000
2023-02-02,536237000000
2023-02-03,521170000000
2023-02-06,520923000000
2023-02-07,547599000000
2023-02-08,548587000000
2023-02-09,551798000000
2023-02-10,525369000000
2023-02-13,538213000000
2023-02-14,567359000000
2023-02-15,562172000000
2023-02-16,543400000000
2023-02-17,528333000000
2023-02-21,510302000000
2023-02-22,512525000000
2023-02-23,584402000000
2023-02-24,575263000000
2023-02-27,580450000000
2023-02-28,573534000000
2023-03-01,560690000000
2023-03-02,575757000000
2023-03-03,590083000000
