,LOW
2018-07-17,81503250000
2018-07-18,82153650000
2018-07-19,82430070000
2018-07-20,81836580000
2018-07-23,82243080000
2018-07-24,81300000000
2018-07-25,80503260000
2018-07-26,80096760000
2018-07-27,79674000000
2018-07-30,80714640000
2018-07-31,80763420000
2018-08-01,79641480000
2018-08-02,79218720000
2018-08-03,78689780000
2018-08-06,78786500000
2018-08-07,79616680000
2018-08-08,79689220000
2018-08-09,80551640000
2018-08-10,79237860000
2018-08-13,78254540000
2018-08-14,79310400000
2018-08-15,78044980000
2018-08-16,78730080000
2018-08-17,78971880000
2018-08-20,79769820000
2018-08-21,80390440000
2018-08-22,85049120000
2018-08-23,86362900000
2018-08-24,86080800000
2018-08-27,86217820000
2018-08-28,87265620000
2018-08-29,87596080000
2018-08-30,86951280000
2018-08-31,87652500000
2018-09-04,88603580000
2018-09-05,87378460000
2018-09-06,88160280000
2018-09-07,88329540000
2018-09-10,90586340000
2018-09-11,92029080000
2018-09-12,92158040000
2018-09-13,90876500000
2018-09-14,91795340000
2018-09-17,91674440000
2018-09-18,93133300000
2018-09-19,93705560000
2018-09-20,94060200000
2018-09-21,94173040000
2018-09-24,92698060000
2018-09-25,92851200000
2018-09-26,92520740000
2018-09-27,92287000000
2018-09-28,92544920000
2018-10-01,91940420000
2018-10-02,90747540000
2018-10-03,90070500000
2018-10-04,89288680000
2018-10-05,88450440000
2018-10-08,88579400000
2018-10-09,87991020000
2018-10-10,85669740000
2018-10-11,84009380000
2018-10-12,84920160000
2018-10-15,84364020000
2018-10-16,85419880000
2018-10-17,82566640000
2018-10-18,80366260000
2018-10-19,80269540000
2018-10-22,79302340000
2018-10-23,79084720000
2018-10-24,77803180000
2018-10-25,78947700000
2018-10-26,75586680000
2018-10-29,74845160000
2018-10-30,76360440000
2018-10-31,76747320000
2018-11-01,78536640000
2018-11-02,77552820000
2018-11-05,77753070000
2018-11-06,78105510000
2018-11-07,80580600000
2018-11-08,79675470000
2018-11-09,77552820000
2018-11-12,76615650000
2018-11-13,76567590000
2018-11-14,76022910000
2018-11-15,75037680000
2018-11-16,74693250000
2018-11-19,73171350000
2018-11-20,69030180000
2018-11-21,70784370000
2018-11-23,70335810000
2018-11-26,71537310000
2018-11-27,73403640000
2018-11-28,75045690000
2018-11-29,74653200000
2018-11-30,75590370000
2018-12-03,75526290000
2018-12-04,72354330000
2018-12-06,72850950000
2018-12-07,71609400000
2018-12-10,71633430000
2018-12-11,71673480000
2018-12-12,73780110000
2018-12-13,75526290000
2018-12-14,74781360000
2018-12-17,72450450000
2018-12-18,73259460000
2018-12-19,72354330000
2018-12-20,71417160000
2018-12-21,70199640000
2018-12-24,68853960000
2018-12-26,72923040000
2018-12-27,73579860000
2018-12-28,73587870000
2018-12-31,73980360000
2019-01-02,73908270000
2019-01-03,73027170000
2019-01-04,75189870000
2019-01-07,76615650000
2019-01-08,78201630000
2019-01-09,77721030000
2019-01-10,76879980000
2019-01-11,77937300000
2019-01-14,77624910000
2019-01-15,76022910000
2019-01-16,75261960000
2019-01-17,73732050000
2019-01-18,76078980000
2019-01-22,73339560000
2019-01-23,73555830000
2019-01-24,73531800000
2019-01-25,75149820000
2019-01-28,74613150000
2019-01-29,74837430000
2019-01-30,76695750000
2019-01-31,77024160000
2019-02-01,77299560000
2019-02-04,77904520000
2019-02-05,78087600000
2019-02-06,77363240000
2019-02-07,77116480000
2019-02-08,77347320000
2019-02-11,77116480000
2019-02-12,79178120000
2019-02-13,80762160000
2019-02-14,80801960000
2019-02-15,82975040000
2019-02-19,83627760000
2019-02-20,84105360000
2019-02-21,83993920000
2019-02-22,84590920000
2019-02-25,83587960000
2019-02-26,83603880000
2019-02-27,85665520000
2019-02-28,83651640000
2019-03-01,82752160000
2019-03-04,82139240000
2019-03-05,81995960000
2019-03-06,81462640000
2019-03-07,80165160000
2019-03-08,79066680000
2019-03-11,79918400000
2019-03-12,80284560000
2019-03-13,80531320000
2019-03-14,80244760000
2019-03-15,79711440000
2019-03-18,81096480000
2019-03-19,82346200000
2019-03-20,82457640000
2019-03-21,84654600000
2019-03-22,83540200000
2019-03-25,84399880000
2019-03-26,84344160000
2019-03-27,85482440000
2019-03-28,86262520000
2019-03-29,87138120000
2019-04-01,86708280000
2019-04-02,87488360000
2019-04-03,89096280000
2019-04-04,90202720000
2019-04-05,91524080000
2019-04-08,92168840000
2019-04-09,90059440000
2019-04-10,90552960000
2019-04-11,91643480000
2019-04-12,92542960000
2019-04-15,93275280000
2019-04-16,93155880000
2019-04-17,93227520000
2019-04-18,90537040000
2019-04-22,90290280000
2019-04-23,90377840000
2019-04-24,90720120000
2019-04-25,90425600000
2019-04-26,89534080000
2019-04-29,89327120000
2019-04-30,90059440000
2019-05-01,88117200000
2019-05-02,89239560000
2019-05-03,87753160000
2019-05-06,86964350000
2019-05-07,83660720000
2019-05-08,83356130000
2019-05-09,83012490000
2019-05-10,83285840000
2019-05-13,81739460000
2019-05-14,82590750000
2019-05-15,84051220000
2019-05-16,84808790000
2019-05-17,85144620000
2019-05-20,85285200000
2019-05-21,86769100000
2019-05-22,76491140000
2019-05-23,74038800000
2019-05-24,74483970000
2019-05-28,71750470000
2019-05-29,72812630000
2019-05-30,73320280000
2019-05-31,72851680000
2019-06-03,73289040000
2019-06-04,75624230000
2019-06-05,75171250000
2019-06-06,75163440000
2019-06-07,75569560000
2019-06-10,75218110000
2019-06-11,75249350000
2019-06-12,75233730000
2019-06-13,77022220000
2019-06-14,77811030000
2019-06-17,78162480000
2019-06-18,77561110000
2019-06-19,77108130000
2019-06-20,79224640000
2019-06-21,78756040000
2019-06-24,77334620000
2019-06-25,76709820000
2019-06-26,77506440000
2019-06-27,77600160000
2019-06-28,78810710000
2019-07-01,79818200000
2019-07-02,80200890000
2019-07-03,80560150000
2019-07-05,81395820000
2019-07-08,81739460000
2019-07-09,81895660000
2019-07-10,80505480000
2019-07-11,81903470000
2019-07-12,83879400000
2019-07-15,84324570000
2019-07-16,83176500000
2019-07-17,81950330000
2019-07-18,81028750000
2019-07-19,80052500000
2019-07-22,80091550000
2019-07-23,80130600000
2019-07-24,80286800000
2019-07-25,79701050000
2019-07-26,80856930000
2019-07-29,81192760000
2019-07-30,81044370000
2019-07-31,79193400000
2019-08-01,77701690000
2019-08-02,76307870000
2019-08-05,74623760000
2019-08-06,75300480000
2019-08-07,75654220000
2019-08-08,77261430000
2019-08-09,75784950000
2019-08-12,73885520000
2019-08-13,74270020000
2019-08-14,71970710000
2019-08-15,71809220000
2019-08-16,72224480000
2019-08-19,73093450000
2019-08-20,75262030000
2019-08-21,83052000000
2019-08-22,83175040000
2019-08-23,81813910000
2019-08-26,81821600000
2019-08-27,81544760000
2019-08-28,83190420000
2019-08-29,86581710000
2019-08-30,86281800000
2019-09-03,85497420000
2019-09-04,86066480000
2019-09-05,87827490000
2019-09-06,88211990000
2019-09-09,88273510000
2019-09-10,88650320000
2019-09-11,87273810000
2019-09-12,87573720000
2019-09-13,87173840000
2019-09-16,86612470000
2019-09-17,86689370000
2019-09-18,86589400000
2019-09-19,86028030000
2019-09-20,85328240000
2019-09-23,84928360000
2019-09-24,84605380000
2019-09-25,85166750000
2019-09-26,85143680000
2019-09-27,84236260000
2019-09-30,84559240000
2019-10-01,84220880000
2019-10-02,81783150000
2019-10-03,81798530000
2019-10-04,82605980000
2019-10-07,83228870000
2019-10-08,81898500000
2019-10-09,81744700000
2019-10-10,83198110000
2019-10-11,85212890000
2019-10-14,85105230000
2019-10-15,86450980000
2019-10-16,86381770000
2019-10-17,86589400000
2019-10-18,86773960000
2019-10-21,86089550000
2019-10-22,86489430000
2019-10-23,85751190000
2019-10-24,85259030000
2019-10-25,85805020000
2019-10-28,85851160000
2019-10-29,84228570000
2019-10-30,85574320000
2019-10-31,85828090000
2019-11-01,86180850000
2019-11-04,85929060000
2019-11-05,85608600000
2019-11-06,85967210000
2019-11-07,85913800000
2019-11-08,86982000000
2019-11-11,87325350000
2019-11-12,87226160000
2019-11-13,86104550000
2019-11-14,87394020000
2019-11-15,88141760000
2019-11-18,87760260000
2019-11-19,86524200000
2019-11-20,89904290000
2019-11-21,89286260000
2019-11-22,90186600000
2019-11-25,89271000000
2019-11-26,89866140000
2019-11-27,90384980000
2019-11-29,89507530000
2019-12-02,88508000000
2019-12-03,87401650000
2019-12-04,88095980000
2019-12-05,88187540000
2019-12-06,88721640000
2019-12-09,89934810000
2019-12-10,88874240000
2019-12-11,89774580000
2019-12-12,90186600000
2019-12-13,90415500000
2019-12-16,91621040000
2019-12-17,91041160000
2019-12-18,91033530000
2019-12-19,91720230000
2019-12-20,91353990000
2019-12-23,91247170000
2019-12-24,91384510000
2019-12-26,91353990000
2019-12-27,91735490000
2019-12-30,91598150000
2019-12-31,91376880000
2020-01-02,91910980000
2020-01-03,91254800000
2020-01-06,91827050000
2020-01-07,91277690000
2020-01-08,92727390000
2020-01-09,93124150000
2020-01-10,92323000000
2020-01-13,92361150000
2020-01-14,91613410000
2020-01-15,91193760000
2020-01-16,91003010000
2020-01-17,93360680000
2020-01-21,92269590000
2020-01-22,93017330000
2020-01-23,93627730000
2020-01-24,91735490000
2020-01-27,91376880000
2020-01-28,92437450000
2020-01-29,91880460000
2020-01-30,91346360000
2020-01-31,87761200000
2020-02-03,88470900000
2020-02-04,90109250000
2020-02-05,92208150000
2020-02-06,91740050000
2020-02-07,91717400000
2020-02-10,91513550000
2020-02-11,92887650000
2020-02-12,94397650000
2020-02-13,94201350000
2020-02-14,94692100000
2020-02-18,93038650000
2020-02-19,93197200000
2020-02-20,95560350000
2020-02-21,94609050000
2020-02-24,92797050000
2020-02-25,89482600000
2020-02-26,85541500000
2020-02-27,81253100000
2020-02-28,80460350000
2020-03-02,83835200000
2020-03-03,81962800000
2020-03-04,85533950000
2020-03-05,81177600000
2020-03-06,79509050000
2020-03-09,71136100000
2020-03-10,78535100000
2020-03-11,74858250000
2020-03-12,67889600000
2020-03-13,72849950000
2020-03-16,54805450000
2020-03-17,55711450000
2020-03-18,49090100000
2020-03-19,52751850000
2020-03-20,50101800000
2020-03-23,51189000000
2020-03-24,58361500000
2020-03-25,63208600000
2020-03-26,66523050000
2020-03-27,65669900000
2020-03-30,66976049999
2020-03-31,64967750000
2020-04-01,60717100000
2020-04-02,62559300000
2020-04-03,62061000000
2020-04-06,67021350000
2020-04-07,68674799999
2020-04-08,71234250000
2020-04-09,71959050000
2020-04-13,71876000000
2020-04-14,74797850000
2020-04-15,71226700000
2020-04-16,69792200000
2020-04-17,73310500000
2020-04-20,71823150000
2020-04-21,69928100000
2020-04-22,71687250000
2020-04-23,71649500000
2020-04-24,74556250000
2020-04-27,76987350000
2020-04-28,78157600000
2020-04-29,80150800000
2020-04-30,79086250000
2020-05-01,78553920000
2020-05-04,80727200000
2020-05-05,82832800000
2020-05-06,82434240000
2020-05-07,84163840000
2020-05-08,85900960000
2020-05-11,85269280000
2020-05-12,83652480000
2020-05-13,83043360000
2020-05-14,83013280000
2020-05-15,85562560000
2020-05-18,87780960000
2020-05-19,87886240000
2020-05-20,87976480000
2020-05-21,90721280000
2020-05-22,91932000000
2020-05-26,92939680000
2020-05-27,96263520000
2020-05-28,96346240000
2020-05-29,98023200000
2020-06-01,97248640000
2020-06-02,99248959999
2020-06-03,99895680000
2020-06-04,96767360000
2020-06-05,98489440000
2020-06-08,98369120000
2020-06-09,97436640000
2020-06-10,97835200000
2020-06-11,93202880000
2020-06-12,94789600000
2020-06-15,96052960000
2020-06-16,99068480000
2020-06-17,102008800000
2020-06-18,101181600000
2020-06-19,100640160000
2020-06-22,101309440000
2020-06-23,100978560000
2020-06-24,99248959999
2020-06-25,99091040000
2020-06-26,97316320000
2020-06-29,100407040000
2020-06-30,101610240000
2020-07-01,101993760000
2020-07-02,102053920000
2020-07-06,102091520000
2020-07-07,101535040000
2020-07-08,102084000000
2020-07-09,101978720000
2020-07-10,103347360000
2020-07-13,102685600000
2020-07-14,105325120000
2020-07-15,106197440000
2020-07-16,107348000000
2020-07-17,108581279999
2020-07-20,108363200000
2020-07-21,109040000000
2020-07-22,111702080000
2020-07-23,110168000000
2020-07-24,110566560000
2020-07-27,112138240000
2020-07-28,111077920000
2020-07-29,111829920000
2020-07-30,112198399999
2020-07-31,111980320000
2020-08-03,113003040000
2020-08-04,112551839999
2020-08-05,112995520000
2020-08-06,113694880000
2020-08-07,114890560000
2020-08-10,115597440000
2020-08-11,115710240000
2020-08-12,117785760000
2020-08-13,117086399999
2020-08-14,116063680000
2020-08-17,119124320000
2020-08-18,118748320000
2020-08-19,119026560000
2020-08-20,119252160000
2020-08-21,121613440000
2020-08-24,124553760000
2020-08-25,124771839999
2020-08-26,128133279999
2020-08-27,125065120000
2020-08-28,124463520000
2020-08-31,123846880000
2020-09-01,126027680000
2020-09-02,128208480000
2020-09-03,121463040000
2020-09-04,117605279999
2020-09-08,115612480000
2020-09-09,119966560000
2020-09-10,119064160000
2020-09-11,121741279999
2020-09-14,124222880000
2020-09-15,127110560000
2020-09-16,125365920000
2020-09-17,123162560000
2020-09-18,120395200000
2020-09-21,120019200000
2020-09-22,121485600000
2020-09-23,119274720000
2020-09-24,119207040000
2020-09-25,119981600000
2020-09-28,122267680000
2020-09-29,122019520000
2020-09-30,124726720000
2020-10-01,125711839999
2020-10-02,125200480000
2020-10-05,126742080000
2020-10-06,124072480000
2020-10-07,126689440000
2020-10-08,128494240000
2020-10-09,130268959999
2020-10-12,129892959999
2020-10-13,131848160000
2020-10-14,130554720000
2020-10-15,132464800000
2020-10-16,133630399999
2020-10-19,131697760000
2020-10-20,133171680000
2020-10-21,131224000000
2020-10-22,128780000000
2020-10-23,129449279999
2020-10-26,126433760000
2020-10-27,124185279999
2020-10-28,121387839999
2020-10-29,120884000000
2020-10-30,116045400000
2020-11-02,117608820000
2020-11-03,120853100000
2020-11-04,123473480000
2020-11-05,124229500000
2020-11-06,123693680000
2020-11-09,112632299999
2020-11-10,114291140000
2020-11-11,115972000000
2020-11-12,115957320000
2020-11-13,116874820000
2020-11-16,118834600000
2020-11-17,117337240000
2020-11-18,107707160000
2020-11-19,109806400000
2020-11-20,110048620000
2020-11-23,112793779999
2020-11-24,113740640000
2020-11-25,113681920000
2020-11-27,113527779999
2020-11-30,114371880000
2020-12-01,112595600000
2020-12-02,111428540000
2020-12-03,111545980000
2020-12-04,110100000000
2020-12-07,111560660000
2020-12-08,111010160000
2020-12-09,117535420000
2020-12-10,117601480000
2020-12-11,115839880000
2020-12-14,117506060000
2020-12-15,119884220000
2020-12-16,119788799999
2020-12-17,120038360000
2020-12-18,119788799999
2020-12-21,120618220000
2020-12-22,120823740000
2020-12-23,119223620000
2020-12-24,119473180000
2020-12-28,118937360000
2020-12-29,117836360000
2020-12-30,117851040000
2020-12-31,117814340000
2021-01-04,117718920000
2021-01-05,118115279999
2021-01-06,119693380000
2021-01-07,120163140000
2021-01-08,121146700000
2021-01-11,122078880000
2021-01-12,124038660000
2021-01-13,124655220000
2021-01-14,125066259999
2021-01-15,125763560000
2021-01-19,125337840000
2021-01-20,126534259999
2021-01-21,126497560000
2021-01-22,126541600000
2021-01-25,127789400000
2021-01-26,127495799999
2021-01-27,123099140000
2021-01-28,126497560000
2021-01-29,119798300000
2021-02-01,117299660000
2021-02-02,119661880000
2021-02-03,121973840000
2021-02-04,124235540000
2021-02-05,125671540000
2021-02-08,128644059999
2021-02-09,127646040000
2021-02-10,127258320000
2021-02-11,126174140000
2021-02-12,127200880000
2021-02-16,124975080000
2021-02-17,127179340000
2021-02-18,127200880000
2021-02-19,127473720000
2021-02-22,123790380000
2021-02-23,121047620000
2021-02-24,116538580000
2021-02-25,113817360000
2021-02-26,114700500000
2021-03-01,116272920000
2021-03-02,117069900000
2021-03-03,113652220000
2021-03-04,110406860000
2021-03-05,113860440000
2021-03-08,116976559999
2021-03-09,119180820000
2021-03-10,120954280000
2021-03-11,122598500000
2021-03-12,123172900000
2021-03-15,125075599999
2021-03-16,125886940000
2021-03-17,125247920000
2021-03-18,125556660000
2021-03-19,128873820000
2021-03-22,130597019999
2021-03-23,129527200000
2021-03-24,129728240000
2021-03-25,132952059999
2021-03-26,137575980000
2021-03-29,135429160000
2021-03-30,136434360000
2021-03-31,136549240000
2021-04-01,137367760000
2021-04-05,139098140000
2021-04-06,139435600000
2021-04-07,139055060000
2021-04-08,139442780000
2021-04-09,142530180000
2021-04-12,144066700000
2021-04-13,143398960000
2021-04-14,144691360000
2021-04-15,146881260000
2021-04-16,149523500000
2021-04-19,146479180000
2021-04-20,145588860000
2021-04-21,146407380000
2021-04-22,144533400000
2021-04-23,144267740000
2021-04-26,143018420000
2021-04-27,142917900000
2021-04-28,140771080000
2021-04-29,142479920000
2021-04-30,138356250000
2021-05-03,140436000000
2021-05-04,141211500000
2021-05-05,141000000000
2021-05-06,145187700000
2021-05-07,146922000000
2021-05-10,148973550000
2021-05-11,144764700000
2021-05-12,137855700000
2021-05-13,141239700000
2021-05-14,140231550000
2021-05-17,136861650000
2021-05-18,135888750000
2021-05-19,134457600000
2021-05-20,136354050000
2021-05-21,135691350000
2021-05-24,134415300000
2021-05-25,136079100000
2021-05-26,136488000000
2021-05-27,136607850000
2021-05-28,137355150000
2021-06-01,135254250000
2021-06-02,134492850000
2021-06-03,134161500000
2021-06-04,133886550000
2021-06-07,134126250000
2021-06-08,134937000000
2021-06-09,134373000000
2021-06-10,133089900000
2021-06-11,134521050000
2021-06-14,133710300000
2021-06-15,132455400000
2021-06-16,131270999999
2021-06-17,131722200000
2021-06-18,131750400000
2021-06-21,133160400000
2021-06-22,135162600000
2021-06-23,134753699999
2021-06-24,135183750000
2021-06-25,135825300000
2021-06-28,136213050000
2021-06-29,136910999999
2021-06-30,136748850000
2021-07-01,138053100000
2021-07-02,137975550000
2021-07-06,137298750000
2021-07-07,138095400000
2021-07-08,135924000000
2021-07-09,137707650000
2021-07-12,137876850000
2021-07-13,136967400000
2021-07-14,135881700000
2021-07-15,138003750000
2021-07-16,138278700000
2021-07-19,135994500000
2021-07-20,136847550000
2021-07-21,137566650000
2021-07-22,138722850000
2021-07-23,141592200000
2021-07-26,139406700000
2021-07-27,136424550000
2021-07-28,135634949999
2021-07-29,136502100000
2021-07-30,132956100000
2021-08-02,131762400000
2021-08-03,133825499999
2021-08-04,131031000000
2021-08-05,131569200000
2021-08-06,131210400000
2021-08-09,129713100000
2021-08-10,130913700000
2021-08-11,134218800000
2021-08-12,132480000000
2021-08-13,131451900000
2021-08-16,133501200000
2021-08-17,125759400000
2021-08-18,137813700000
2021-08-19,139787100000
2021-08-20,143664900000
2021-08-23,142181400000
2021-08-24,140339100000
2021-08-25,142264200000
2021-08-26,141898500000
2021-08-27,142071000000
2021-08-30,141443100000
2021-08-31,140684100000
2021-09-01,140366700000
2021-09-02,142243500000
2021-09-03,142126200000
2021-09-07,141553500000
2021-09-08,140822100000
2021-09-09,140076900000
2021-09-10,140987700000
2021-09-13,142174500000
2021-09-14,140877300000
2021-09-15,141870900000
2021-09-16,143851200000
2021-09-17,144230700000
2021-09-20,141636300000
2021-09-21,142326300000
2021-09-22,144134100000
2021-09-23,143506200000
2021-09-24,143430300000
2021-09-27,145334700000
2021-09-28,141746700000
2021-09-29,142899000000
2021-09-30,139973400000
2021-10-01,140553000000
2021-10-04,141111900000
2021-10-05,140946300000
2021-10-06,140760000000
2021-10-07,143451000000
2021-10-08,142250400000
2021-10-11,144106500000
2021-10-12,144762000000
2021-10-13,146362800000
2021-10-14,149350500000
2021-10-15,151220400000
2021-10-18,153000600000
2021-10-19,153807900000
2021-10-20,155256900000
2021-10-21,156919800000
2021-10-22,157851300000
2021-10-25,159955800000
2021-10-26,159438300000
2021-10-27,159921300000
2021-10-28,159914400000
2021-10-29,157360860000
2021-11-01,155967750000
2021-11-02,156829190000
2021-11-03,157683900000
2021-11-04,160025940000
2021-11-05,158518420000
2021-11-08,158013670000
2021-11-09,157421430000
2021-11-10,156506150000
2021-11-11,156351360000
2021-11-12,159043360000
2021-11-15,158101160000
2021-11-16,164736940000
2021-11-17,165376290000
2021-11-18,166486740000
2021-11-19,167926960000
2021-11-22,169831550000
2021-11-23,169535430000
2021-11-24,170019990000
2021-11-26,166695370000
2021-11-29,167294340000
2021-11-30,164609070000
2021-12-01,165113820000
2021-12-02,168512470000
2021-12-03,167368370000
2021-12-06,169044140000
2021-12-07,172900430000
2021-12-08,172786020000
2021-12-09,173734949999
2021-12-10,175908740000
2021-12-13,173122520000
2021-12-14,169905580000
2021-12-15,173324420000
2021-12-16,170430520000
2021-12-17,166964570000
2021-12-20,165302260000
2021-12-21,166217540000
2021-12-22,168048100000
2021-12-23,168310570000
2021-12-27,170740100000
2021-12-28,170955460000
2021-12-29,173344610000
2021-12-30,172550470000
2021-12-31,173957040000
2022-01-03,171958230000
2022-01-04,174852130000
2022-01-05,171446750000
2022-01-06,173492670000
2022-01-07,168983570000
2022-01-10,166695370000
2022-01-11,167913500000
2022-01-12,168734560000
2022-01-13,168721100000
2022-01-14,163808200000
2022-01-18,160449930000
2022-01-19,157953100000
2022-01-20,150704890000
2022-01-21,151438460000
2022-01-24,156371550000
2022-01-25,154796730000
2022-01-26,153511300000
2022-01-27,152050890000
2022-01-28,155093400000
2022-01-31,156651000000
2022-02-01,157311000000
2022-02-02,157812600000
2022-02-03,154512600000
2022-02-04,151186200000
2022-02-07,149833200000
2022-02-08,152961600000
2022-02-09,154215600000
2022-02-10,150084000000
2022-02-11,149100600000
2022-02-14,149127000000
2022-02-15,150546000000
2022-02-16,149826600000
2022-02-17,147701400000
2022-02-18,146975400000
2022-02-22,141629400000
2022-02-23,141959400000
2022-02-24,140850600000
2022-02-25,144658800000
2022-02-28,145899600000
2022-03-01,146190000000
2022-03-02,150915600000
2022-03-03,149344800000
2022-03-04,147886200000
2022-03-07,146691600000
2022-03-08,147351600000
2022-03-09,149080800000
2022-03-10,147952200000
2022-03-11,146658600000
2022-03-14,149496600000
2022-03-15,152506200000
2022-03-16,152677800000
2022-03-17,154690800000
2022-03-18,155542200000
2022-03-21,150216000000
2022-03-22,150790200000
2022-03-23,145807200000
2022-03-24,144652200000
2022-03-25,140527200000
2022-03-28,141094800000
2022-03-29,144916200000
2022-03-30,138263400000
2022-03-31,133445400000
2022-04-01,133584000000
2022-04-04,134719200000
2022-04-05,135214200000
2022-04-06,132429000000
2022-04-07,133742399999
2022-04-08,136395600000
2022-04-11,135029400000
2022-04-12,134732399999
2022-04-13,135636600000
2022-04-14,132844800000
2022-04-18,131023200000
2022-04-19,134006400000
2022-04-20,137768400000
2022-04-21,135319800000
2022-04-22,130059600000
2022-04-25,132250800000
2022-04-26,131729400000
2022-04-27,131716200000
2022-04-28,135392399999
2022-04-29,126151740000
2022-05-02,129603319999
2022-05-03,128639940000
2022-05-04,132168080000
2022-05-05,124996959999
2022-05-06,122681020000
2022-05-09,125092660000
2022-05-10,122578940000
2022-05-11,119797260000
2022-05-12,122304600000
2022-05-13,123772000000
2022-05-16,124237740000
2022-05-17,123791140000
2022-05-18,117277160000
2022-05-19,119854680000
2022-05-20,117832220000
2022-05-23,118827500000
2022-05-24,117787560000
2022-05-25,120294900000
2022-05-26,124748140000
2022-05-27,127363940000
2022-05-31,124601400000
2022-06-01,122317360000
2022-06-02,125130940000
2022-06-03,124697100000
2022-06-06,125539260000
2022-06-07,124824700000
2022-06-08,122783100000
2022-06-09,123950640000
2022-06-10,118878540000
2022-06-13,115643880000
2022-06-14,113525720000
2022-06-15,114208380000
2022-06-16,109487180000
2022-06-17,110035860000
2022-06-21,109978440000
2022-06-22,110756800000
2022-06-23,112498540000
2022-06-24,116651920000
2022-06-27,117532360000
2022-06-28,111471360000
2022-06-29,112351800000
2022-06-30,111439459999
2022-07-01,113155680000
2022-07-05,114763440000
2022-07-06,114240280000
2022-07-07,115841660000
2022-07-08,115879940000
2022-07-11,114910180000
2022-07-12,115478000000
2022-07-13,116352060000
2022-07-14,116537080000
2022-07-15,118030000000
2022-07-18,118534020000
2022-07-19,120441640000
2022-07-20,121877140000
2022-07-21,123491280000
2022-07-22,124780040000
2022-07-25,124282400000
2022-07-26,120326800000
2022-07-27,121168959999
2022-07-28,121730400000
2022-07-29,118365540000
2022-08-01,119947620000
2022-08-02,116153100000
2022-08-03,120769559999
2022-08-04,121844880000
2022-08-05,123031440000
2022-08-08,124737120000
2022-08-09,120633600000
2022-08-10,124483740000
2022-08-11,124947240000
2022-08-12,127598460000
2022-08-15,128568720000
2022-08-16,132326160000
2022-08-17,133098660000
2022-08-18,133778460000
2022-08-19,130620480000
2022-08-22,129773820000
2022-08-23,128216460000
2022-08-24,128797380000
2022-08-25,130373280000
2022-08-26,124211820000
2022-08-29,124261260000
2022-08-30,121881960000
2022-08-31,119978519999
2022-09-01,120979680000
2022-09-02,120825180000
2022-09-06,119249280000
2022-09-07,124403400000
2022-09-08,126306840000
2022-09-09,127091700000
2022-09-12,127555200000
2022-09-13,119663340000
2022-09-14,118897019999
2022-09-15,118062720000
2022-09-16,118538580000
2022-09-19,120571800000
2022-09-20,117673380000
2022-09-21,116406480000
2022-09-22,116258160000
2022-09-23,116264340000
2022-09-26,114960360000
2022-09-27,115980059999
2022-09-28,120219540000
2022-09-29,117704280000
2022-09-30,116066580000
2022-10-03,119842559999
2022-10-04,122005559999
2022-10-05,123000540000
2022-10-06,123587640000
2022-10-07,121875780000
2022-10-10,120448200000
2022-10-11,121393740000
2022-10-12,119811660000
2022-10-13,119372880000
2022-10-14,116777280000
2022-10-17,119947620000
2022-10-18,119397600000
2022-10-19,113674920000
2022-10-20,110189400000
2022-10-21,112704660000
2022-10-24,115942980000
2022-10-25,119799300000
2022-10-26,119613900000
2022-10-27,119681880000
2022-10-28,119834190000
2022-10-31,117554850000
2022-11-01,116710650000
2022-11-02,111983130000
2022-11-03,108431460000
2022-11-04,109836450000
2022-11-07,112495680000
2022-11-08,113581080000
2022-11-09,112537890000
2022-11-10,123204960000
2022-11-11,126039060000
2022-11-14,123409980000
2022-11-15,125930520000
2022-11-16,129723390000
2022-11-17,125665200000
2022-11-18,126587790000
2022-11-21,126792810000
2022-11-22,129325410000
2022-11-23,127245060000
2022-11-25,127214910000
2022-11-28,126051120000
2022-11-29,125104410000
2022-11-30,128167650000
2022-12-01,129934440000
2022-12-02,129548520000
2022-12-05,124326540000
2022-12-06,121751730000
2022-12-07,124754669999
2022-12-08,122746680000
2022-12-09,121667310000
2022-12-12,123663240000
2022-12-13,127365660000
2022-12-14,127902330000
2022-12-15,125436060000
2022-12-16,124302419999
2022-12-19,122511510000
2022-12-20,121118580000
2022-12-21,122065290000
2022-12-22,120087450000
2022-12-23,121733640000
2022-12-27,121631130000
2022-12-28,120636180000
2022-12-29,121962780000
2022-12-30,120141720000
2023-01-03,120021120000
2023-01-04,121438169999
2023-01-05,121064310000
2023-01-06,121184910000
2023-01-09,120262320000
2023-01-10,121444200000
2023-01-11,125779770000
2023-01-12,126786780000
2023-01-13,127932480000
2023-01-17,126340560000
2023-01-18,125725500000
2023-01-19,121884390000
2023-01-20,123331590000
2023-01-23,123681330000
2023-01-24,124465230000
2023-01-25,124284330000
2023-01-26,121691430000
2023-01-27,122101470000
2023-01-30,121751730000
2023-01-31,125574750000
2023-02-01,128776680000
2023-02-02,133600680000
2023-02-03,128718120000
2023-02-06,128658520000
2023-02-07,127979080000
2023-02-08,126804960000
2023-02-09,124349439999
2023-02-10,124432880000
2023-02-13,127627439999
2023-02-14,127400960000
2023-02-15,128157880000
2023-02-16,127549960000
2023-02-17,126799000000
2023-02-21,120302600000
2023-02-22,120767480000
2023-02-23,120517160000
2023-02-24,120117840000
2023-02-27,121727040000
2023-02-28,122627000000
2023-03-01,115808760000
2023-03-02,116279600000
2023-03-03,119039080000
