,SPGI
2018-07-17,53423867000
2018-07-18,53843538000
2018-07-19,53092151000
2018-07-20,53358529000
2018-07-23,53494231000
2018-07-24,53557056000
2018-07-25,53974214000
2018-07-26,53278113000
2018-07-27,51230018000
2018-07-30,50481144000
2018-07-31,50370572000
2018-08-01,49689549000
2018-08-02,49576464000
2018-08-03,49777504000
2018-08-06,49890589000
2018-08-07,50820399000
2018-08-08,50599255000
2018-08-09,50498735000
2018-08-10,50591716000
2018-08-13,50393189000
2018-08-14,51031491000
2018-08-15,50692236000
2018-08-16,50935997000
2018-08-17,51041543000
2018-08-20,51245096000
2018-08-21,51353155000
2018-08-22,50993796000
2018-08-23,50976205000
2018-08-24,50976205000
2018-08-27,51315460000
2018-08-28,51049082000
2018-08-29,51835651000
2018-08-30,51684871000
2018-08-31,52031665000
2018-09-04,52210088000
2018-09-05,51513987000
2018-09-06,52024126000
2018-09-07,51988944000
2018-09-10,52333225000
2018-09-11,52637298000
2018-09-12,52770487000
2018-09-13,53242931000
2018-09-14,53765635000
2018-09-17,53112255000
2018-09-18,53665115000
2018-09-19,53519361000
2018-09-20,53552030000
2018-09-21,53139898000
2018-09-24,52848390000
2018-09-25,51973866000
2018-09-26,51586864000
2018-09-27,51272739000
2018-09-28,49101507000
2018-10-01,49653090000
2018-10-02,48978300000
2018-10-03,48729300000
2018-10-04,48054510000
2018-10-05,48206400000
2018-10-08,47312490000
2018-10-09,46767180000
2018-10-10,45360330000
2018-10-11,44827470000
2018-10-12,46431030000
2018-10-15,45870780000
2018-10-16,47282610000
2018-10-17,47466870000
2018-10-18,46543080000
2018-10-19,46896660000
2018-10-22,47043570000
2018-10-23,45778650000
2018-10-24,44274690000
2018-10-25,44115330000
2018-10-26,42681090000
2018-10-29,42890250000
2018-10-30,43975890000
2018-10-31,45397680000
2018-11-01,45509730000
2018-11-02,45562020000
2018-11-05,45619290000
2018-11-06,45679050000
2018-11-07,46493280000
2018-11-08,46851840000
2018-11-09,46381230000
2018-11-12,45370290000
2018-11-13,44837430000
2018-11-14,44590920000
2018-11-15,45093900000
2018-11-16,45151170000
2018-11-19,44142720000
2018-11-20,43699500000
2018-11-21,44232360000
2018-11-23,43512750000
2018-11-26,44172600000
2018-11-27,44082960000
2018-11-28,45614310000
2018-11-29,44907150000
2018-11-30,45532140000
2018-12-03,46114800000
2018-12-04,44227380000
2018-12-06,43199010000
2018-12-07,42115860000
2018-12-10,42110880000
2018-12-11,41533200000
2018-12-12,42118350000
2018-12-13,42215460000
2018-12-14,41488380000
2018-12-17,41406210000
2018-12-18,41829510000
2018-12-19,41585490000
2018-12-20,41224440000
2018-12-21,40238400000
2018-12-24,39591000000
2018-12-26,41065080000
2018-12-27,42115860000
2018-12-28,41906700000
2018-12-31,41924198000
2019-01-02,41901995000
2019-01-03,40550079000
2019-01-04,42496542000
2019-01-07,42836988000
2019-01-08,43229241000
2019-01-09,42841922000
2019-01-10,43702905000
2019-01-11,43414266000
2019-01-14,43670834000
2019-01-15,44805654000
2019-01-16,45639500000
2019-01-17,45718444000
2019-01-18,46537488000
2019-01-22,46204443000
2019-01-23,46280920000
2019-01-24,46520219000
2019-01-25,46702777000
2019-01-28,46419072000
2019-01-29,45972545000
2019-01-30,46628767000
2019-01-31,47280055000
2019-02-01,47817861000
2019-02-04,47960947000
2019-02-05,48081830000
2019-02-06,47600765000
2019-02-07,48106500000
2019-02-08,47758653000
2019-02-11,47891871000
2019-02-12,48168175000
2019-02-13,48644306000
2019-02-14,48321129000
2019-02-15,48925544000
2019-02-19,48760255000
2019-02-20,48851534000
2019-02-21,48883605000
2019-02-22,49803796000
2019-02-25,49818598000
2019-02-26,49705116000
2019-02-27,49764324000
2019-02-28,49431279000
2019-03-01,49793928000
2019-03-04,49312863000
2019-03-05,48836732000
2019-03-06,48678844000
2019-03-07,48471616000
2019-03-08,48434611000
2019-03-11,48659108000
2019-03-12,48723250000
2019-03-13,49265990000
2019-03-14,49734720000
2019-03-15,50124506000
2019-03-18,50751124000
2019-03-19,51279062000
2019-03-20,50889276000
2019-03-21,51750259000
2019-03-22,50694383000
2019-03-25,50575967000
2019-03-26,50852271000
2019-03-27,50617906000
2019-03-28,51229722000
2019-03-29,51942685000
2019-04-01,52394690000
2019-04-02,52473442000
2019-04-03,52566960000
2019-04-04,52333165000
2019-04-05,52795833000
2019-04-08,52579265000
2019-04-09,52864741000
2019-04-10,52340548000
2019-04-11,52451293000
2019-04-12,52894273000
2019-04-15,53273267000
2019-04-16,53391395000
2019-04-17,53007479000
2019-04-18,53452920000
2019-04-22,53443076000
2019-04-23,53647339000
2019-04-24,53743318000
2019-04-25,53945120000
2019-04-26,54208447000
2019-04-29,54068170000
2019-04-30,54304426000
2019-05-01,54006645000
2019-05-02,53445537000
2019-05-03,53620268000
2019-05-06,54046021000
2019-05-07,52813060000
2019-05-08,52845053000
2019-05-09,52448832000
2019-05-10,52746613000
2019-05-13,51356148000
2019-05-14,52131363000
2019-05-15,52104292000
2019-05-16,52982869000
2019-05-17,52404534000
2019-05-20,52131363000
2019-05-21,53386473000
2019-05-22,53551360000
2019-05-23,52662939000
2019-05-24,52746613000
2019-05-28,52793372000
2019-05-29,53290494000
2019-05-30,53443076000
2019-05-31,52635868000
2019-06-03,52411917000
2019-06-04,52869663000
2019-06-05,54208447000
2019-06-06,54636661000
2019-06-07,55291287000
2019-06-10,55896693000
2019-06-11,54804009000
2019-06-12,55175620000
2019-06-13,55237145000
2019-06-14,55347890000
2019-06-17,55168237000
2019-06-18,55675203000
2019-06-19,56743277000
2019-06-20,56918008000
2019-06-21,56283070000
2019-06-24,56319985000
2019-06-25,56105878000
2019-06-26,55717040000
2019-06-27,55862239000
2019-06-28,56059119000
2019-07-01,56903700000
2019-07-02,57570100000
2019-07-03,58344300000
2019-07-05,58065000000
2019-07-08,56935550000
2019-07-09,56712600000
2019-07-10,57516200000
2019-07-11,58417800000
2019-07-12,59108700000
2019-07-15,59018050000
2019-07-16,58807350000
2019-07-17,58902900000
2019-07-18,59071950000
2019-07-19,58782850000
2019-07-22,59157700000
2019-07-23,59637900000
2019-07-24,59557050000
2019-07-25,59375750000
2019-07-26,59865750000
2019-07-29,59608500000
2019-07-30,59272850000
2019-07-31,60012750000
2019-08-01,63018900000
2019-08-02,62217750000
2019-08-05,59824100000
2019-08-06,60225900000
2019-08-07,60926600000
2019-08-08,63156099999
2019-08-09,62766550000
2019-08-12,62254500000
2019-08-13,63300650000
2019-08-14,60909450000
2019-08-15,62026650000
2019-08-16,62886600000
2019-08-19,63866600000
2019-08-20,64003800000
2019-08-21,64831900000
2019-08-22,64513400000
2019-08-23,62974800000
2019-08-26,63014000000
2019-08-27,63028700000
2019-08-28,63386400000
2019-08-29,63883750000
2019-08-30,63746550000
2019-09-03,63374150000
2019-09-04,63504000000
2019-09-05,64883349999
2019-09-06,65598750000
2019-09-09,63886200000
2019-09-10,61825750000
2019-09-11,61740000000
2019-09-12,61710600000
2019-09-13,61267150000
2019-09-16,61127500000
2019-09-17,62749400000
2019-09-18,62399050000
2019-09-19,62898850000
2019-09-20,61931100000
2019-09-23,61852700000
2019-09-24,61686100000
2019-09-25,62372100000
2019-09-26,62720000000
2019-09-27,60355750000
2019-09-30,59775120000
2019-10-01,59255400000
2019-10-02,57691360000
2019-10-03,58467280000
2019-10-04,59643360000
2019-10-07,59921520000
2019-10-08,59011400000
2019-10-09,60704760000
2019-10-10,61236680000
2019-10-11,61729560000
2019-10-14,61334280000
2019-10-15,61841800000
2019-10-16,61561200000
2019-10-17,61732000000
2019-10-18,61117120000
2019-10-21,61346480000
2019-10-22,60067920000
2019-10-23,59514040000
2019-10-24,60609600000
2019-10-25,60821880000
2019-10-28,60655960000
2019-10-29,62517680000
2019-10-30,62134600000
2019-10-31,62949560000
2019-11-01,63147200000
2019-11-04,62546959999
2019-11-05,61290360000
2019-11-06,61827160000
2019-11-07,62363960000
2019-11-08,62293200000
2019-11-11,62237080000
2019-11-12,62251720000
2019-11-13,63103280000
2019-11-14,63440000000
2019-11-15,64145160000
2019-11-18,64435519999
2019-11-19,65360280000
2019-11-20,65416400000
2019-11-21,64511160000
2019-11-22,64711239999
2019-11-25,64867400000
2019-11-26,65123599999
2019-11-27,64782000000
2019-11-29,64574599999
2019-12-02,63974360000
2019-12-03,64416000000
2019-12-04,65504239999
2019-12-05,66255760000
2019-12-06,66948720000
2019-12-09,66382640000
2019-12-10,66285040000
2019-12-11,66404599999
2019-12-12,65950760000
2019-12-13,66172800000
2019-12-16,66516840000
2019-12-17,66260640000
2019-12-18,65745800000
2019-12-19,66485120000
2019-12-20,66285040000
2019-12-23,66214280000
2019-12-24,66490000000
2019-12-26,66748640000
2019-12-27,66926760000
2019-12-30,66353360000
2019-12-31,66105405000
2020-01-02,67265063999
2020-01-03,67039911000
2020-01-06,67555584000
2020-01-07,68025258000
2020-01-08,69000921000
2020-01-09,70107318000
2020-01-10,69952374000
2020-01-13,71235504000
2020-01-14,70250157000
2020-01-15,71269398000
2020-01-16,72191799000
2020-01-17,71852859000
2020-01-21,71710020000
2020-01-22,72005382000
2020-01-23,71949699000
2020-01-24,71378343000
2020-01-27,70966773000
2020-01-28,71971488000
2020-01-29,71978751000
2020-01-30,72596106000
2020-01-31,71112033000
2020-02-03,71581707000
2020-02-04,72126432000
2020-02-05,71363817000
2020-02-06,71545392000
2020-02-07,71535708000
2020-02-10,71797176000
2020-02-11,71206452000
2020-02-12,73557243000
2020-02-13,72956835000
2020-02-14,74482065000
2020-02-18,74261754000
2020-02-19,75331836000
2020-02-20,73455561000
2020-02-21,70995825000
2020-02-24,70426890000
2020-02-25,68424723000
2020-02-26,68458616999
2020-02-27,64677014999
2020-02-28,64376811000
2020-03-02,70041951000
2020-03-03,67821894000
2020-03-04,71676126000
2020-03-05,67405482000
2020-03-06,65623626000
2020-03-09,58711671000
2020-03-10,62745057000
2020-03-11,58191156000
2020-03-12,53615466000
2020-03-13,60065010000
2020-03-16,53784936000
2020-03-17,55116486000
2020-03-18,46744668000
2020-03-19,50303538000
2020-03-20,50548059000
2020-03-23,46495305000
2020-03-24,52937586000
2020-03-25,55002699000
2020-03-26,59302395000
2020-03-27,58043475000
2020-03-30,59796279000
2020-03-31,59032545000
2020-04-01,56450097000
2020-04-02,58138806000
2020-04-03,57526920000
2020-04-06,61629447000
2020-04-07,61684854000
2020-04-08,62997759000
2020-04-09,68307195000
2020-04-13,64667196000
2020-04-14,66811205999
2020-04-15,65825925000
2020-04-16,66139095000
2020-04-17,68075930999
2020-04-20,67252053000
2020-04-21,64375707000
2020-04-22,66490809000
2020-04-23,67346004000
2020-04-24,68401146000
2020-04-27,70147671000
2020-04-28,71265447000
2020-04-29,70925778000
2020-04-30,70554792000
2020-05-01,68911854000
2020-05-04,68841993000
2020-05-05,71164269000
2020-05-06,69706824000
2020-05-07,71205222000
2020-05-08,71703885000
2020-05-11,72433812000
2020-05-12,72079689000
2020-05-13,70920960000
2020-05-14,72298908000
2020-05-15,73026426000
2020-05-18,75071667000
2020-05-19,74941581000
2020-05-20,75642600000
2020-05-21,74862084000
2020-05-22,75127074000
2020-05-26,75242706000
2020-05-27,75987087000
2020-05-28,76798920000
2020-05-29,78297318000
2020-06-01,78846570000
2020-06-02,78863433000
2020-06-03,80311242000
2020-06-04,78868251000
2020-06-05,80308833000
2020-06-08,79973982000
2020-06-09,78921249000
2020-06-10,79781262000
2020-06-11,73963527000
2020-06-12,76343619000
2020-06-15,77003685000
2020-06-16,78275637000
2020-06-17,78610488000
2020-06-18,78728529000
2020-06-19,77986557000
2020-06-22,78620124000
2020-06-23,79150104000
2020-06-24,76598973000
2020-06-25,78971838000
2020-06-26,77473440000
2020-06-29,77398761000
2020-06-30,79272888000
2020-07-01,80485512000
2020-07-02,80179950000
2020-07-06,82049412000
2020-07-07,82090314000
2020-07-08,85249392000
2020-07-09,84864432000
2020-07-10,84645486000
2020-07-13,83269254000
2020-07-14,84604584000
2020-07-15,85364880000
2020-07-16,84092106000
2020-07-17,85338414000
2020-07-20,86156454000
2020-07-21,85372098000
2020-07-22,85761870000
2020-07-23,83791356000
2020-07-24,84202782000
2020-07-27,84527592000
2020-07-28,83632560000
2020-07-29,86582316000
2020-07-30,84780222000
2020-07-31,84270150000
2020-08-03,84373608000
2020-08-04,83192262000
2020-08-05,83582034000
2020-08-06,84828342000
2020-08-07,83553162000
2020-08-10,82783242000
2020-08-11,82696626000
2020-08-12,84015114000
2020-08-13,85684878000
2020-08-14,84756162000
2020-08-17,85927884000
2020-08-18,86644872000
2020-08-19,86161266000
2020-08-20,86909532000
2020-08-21,87099606000
2020-08-24,86616000000
2020-08-25,86255100000
2020-08-26,87677046000
2020-08-27,87573588000
2020-08-28,88259298000
2020-08-31,88160652000
2020-09-01,88634634000
2020-09-02,91045446000
2020-09-03,85097814000
2020-09-04,83050308000
2020-09-08,81962796000
2020-09-09,84638268000
2020-09-10,82881888000
2020-09-11,83918874000
2020-09-14,84953454000
2020-09-15,85942320000
2020-09-16,86024124000
2020-09-17,84626238000
2020-09-18,84453006000
2020-09-21,84424134000
2020-09-22,84250902000
2020-09-23,82540236000
2020-09-24,83216322000
2020-09-25,84895710000
2020-09-28,85545330000
2020-09-29,85889388000
2020-09-30,86724300000
2020-10-01,87477065000
2020-10-02,87296690000
2020-10-05,87775285000
2020-10-06,85211555000
2020-10-07,85353450000
2020-10-08,85906600000
2020-10-09,85800780000
2020-10-12,86601645000
2020-10-13,85137000000
2020-10-14,84538155000
2020-10-15,83561725000
2020-10-16,83734885000
2020-10-19,82046575000
2020-10-20,81806075000
2020-10-21,81267355000
2020-10-22,81108625000
2020-10-23,81151915000
2020-10-26,80218775000
2020-10-27,79569425000
2020-10-28,78571350000
2020-10-29,78340470000
2020-10-30,77616565000
2020-11-02,78864760000
2020-11-03,80507375000
2020-11-04,84439550000
2020-11-05,85615595000
2020-11-06,85223580000
2020-11-09,83311605000
2020-11-10,80591550000
2020-11-11,82724785000
2020-11-12,82183660000
2020-11-13,82231760000
2020-11-16,81678610000
2020-11-17,80966730000
2020-11-18,80923440000
2020-11-19,81440515000
2020-11-20,81356340000
2020-11-23,81077360000
2020-11-24,80377505000
2020-11-25,81298620000
2020-11-27,82147585000
2020-11-30,84603090000
2020-12-01,80403960000
2020-12-02,80153840000
2020-12-03,78549705000
2020-12-04,81637725000
2020-12-07,80865720000
2020-12-08,80254850000
2020-12-09,78710840000
2020-12-10,78362115000
2020-12-11,78119210000
2020-12-14,77845040000
2020-12-15,77883520000
2020-12-16,77169235000
2020-12-17,77214930000
2020-12-18,77561250000
2020-12-21,76858990000
2020-12-22,76702665000
2020-12-23,75428015000
2020-12-24,76137490000
2020-12-28,76488620000
2020-12-29,77318345000
2020-12-30,77833015000
2020-12-31,79092438000
2021-01-04,80179950000
2021-01-05,79025070000
2021-01-06,79123716000
2021-01-07,79174242000
2021-01-08,78640110000
2021-01-11,76799520000
2021-01-12,75995916000
2021-01-13,75079230000
2021-01-14,73666908000
2021-01-15,73611570000
2021-01-19,75341484000
2021-01-20,77458764000
2021-01-21,76443432000
2021-01-22,75822684000
2021-01-25,75772158000
2021-01-26,76753806000
2021-01-27,73695780000
2021-01-28,76744182000
2021-01-29,76270200000
2021-02-01,77434704000
2021-02-02,79422060000
2021-02-03,78014550000
2021-02-04,79025070000
2021-02-05,77959212000
2021-02-08,78300864000
2021-02-09,79973034000
2021-02-10,80119800000
2021-02-11,81657234000
2021-02-12,81671670000
2021-02-16,81402198000
2021-02-17,81546558000
2021-02-18,81433476000
2021-02-19,81621144000
2021-02-22,80189574000
2021-02-23,78238308000
2021-02-24,79828674000
2021-02-25,79530330000
2021-02-26,79244016000
2021-03-01,81209718000
2021-03-02,80105364000
2021-03-03,78563118000
2021-03-04,78806124000
2021-03-05,80485512000
2021-03-08,82458432000
2021-03-09,82314072000
2021-03-10,82850610000
2021-03-11,83040684000
2021-03-12,83153766000
2021-03-15,84568494000
2021-03-16,83875566000
2021-03-17,84255714000
2021-03-18,83839476000
2021-03-19,83577222000
2021-03-22,83136924000
2021-03-23,83447298000
2021-03-24,84640674000
2021-03-25,84522780000
2021-03-26,86507730000
2021-03-29,87034644000
2021-03-30,84878868000
2021-03-31,84971096000
2021-04-01,87326120000
2021-04-05,88414536000
2021-04-06,88096680000
2021-04-07,86976960000
2021-04-08,88038888000
2021-04-09,88879280000
2021-04-12,89363288000
2021-04-13,89811176000
2021-04-14,89584824000
2021-04-15,90316856000
2021-04-16,91039256000
2021-04-19,90646752000
2021-04-20,91277648000
2021-04-21,92168608000
2021-04-22,92301048000
2021-04-23,93464112000
2021-04-26,92450344000
2021-04-27,92500912000
2021-04-28,91523264000
2021-04-29,94562160000
2021-04-30,94005912000
2021-05-03,94851120000
2021-05-04,95628904000
2021-05-05,94408048000
2021-05-06,93808456000
2021-05-07,94082968000
2021-05-10,93998688000
2021-05-11,91424536000
2021-05-12,89021352000
2021-05-13,91431760000
2021-05-14,91301728000
2021-05-17,90287960000
2021-05-18,89124896000
2021-05-19,89257336000
2021-05-20,90186824000
2021-05-21,90902000000
2021-05-24,91275240000
2021-05-25,91164472000
2021-05-26,91183736000
2021-05-27,91634032000
2021-05-28,91376376000
2021-06-01,89929168000
2021-06-02,91463064000
2021-06-03,91829080000
2021-06-04,92606864000
2021-06-07,91800184000
2021-06-08,92561112000
2021-06-09,92614088000
2021-06-10,93124584000
2021-06-11,94511592000
2021-06-14,95445896000
2021-06-15,95361616000
2021-06-16,94576608000
2021-06-17,96358528000
2021-06-18,94082968000
2021-06-21,96204416000
2021-06-22,97249488000
2021-06-23,96519864000
2021-06-24,99012144000
2021-06-25,99296288000
2021-06-28,98920640000
2021-06-29,98867664000
2021-06-30,98877405000
2021-07-01,99298980000
2021-07-02,99884367000
2021-07-06,100134903000
2021-07-07,100975644000
2021-07-08,100469754000
2021-07-09,99896412000
2021-07-12,99190575000
2021-07-13,98516055000
2021-07-14,98908722000
2021-07-15,99135168000
2021-07-16,99833778000
2021-07-19,98564235000
2021-07-20,100305942000
2021-07-21,100469754000
2021-07-22,100840740000
2021-07-23,100816650000
2021-07-26,99588060000
2021-07-27,99441111000
2021-07-28,99152031000
2021-07-29,102038013000
2021-07-30,103278648000
2021-08-02,104610825000
2021-08-03,105044445000
2021-08-04,105875550000
2021-08-05,106410348000
2021-08-06,106376622000
2021-08-09,105058899000
2021-08-10,104668641000
2021-08-11,104454240000
2021-08-12,105213075000
2021-08-13,106415166000
2021-08-16,107467899000
2021-08-17,107002962000
2021-08-18,103587000000
2021-08-19,104536146000
2021-08-20,105398568000
2021-08-23,105759918000
2021-08-24,105417840000
2021-08-25,105478065000
2021-08-26,105311844000
2021-08-27,105586470000
2021-08-30,106976463000
2021-08-31,106916238000
2021-09-01,108072558000
2021-09-02,108260460000
2021-09-03,108906072000
2021-09-07,107614848000
2021-09-08,108551949000
2021-09-09,108739851000
2021-09-10,108462816000
2021-09-13,108265278000
2021-09-14,108788031000
2021-09-15,108922935000
2021-09-16,109380645000
2021-09-17,107542578000
2021-09-20,107169183000
2021-09-21,107248680000
2021-09-22,107354676000
2021-09-23,108807303000
2021-09-24,109146972000
2021-09-27,107279997000
2021-09-28,102649899000
2021-09-29,102772758000
2021-09-30,102398490000
2021-10-01,103234760000
2021-10-04,100219850000
2021-10-05,102456330000
2021-10-06,103090160000
2021-10-07,104304800000
2021-10-08,103562520000
2021-10-11,103266090000
2021-10-12,103791470000
2021-10-13,103733630000
2021-10-14,106468980000
2021-10-15,106984720000
2021-10-18,107934260000
2021-10-19,108712690000
2021-10-20,106174960000
2021-10-21,107351040000
2021-10-22,108568090000
2021-10-25,107816170000
2021-10-26,111973420000
2021-10-27,111486600000
2021-10-28,113151910000
2021-10-29,114272560000
2021-11-01,111626380000
2021-11-02,111144380000
2021-11-03,109667050000
2021-11-04,111522750000
2021-11-05,110929890000
2021-11-08,111260060000
2021-11-09,111337180000
2021-11-10,109464610000
2021-11-11,108816320000
2021-11-12,109259760000
2021-11-15,110686480000
2021-11-16,113359170000
2021-11-17,112185500000
2021-11-18,111807130000
2021-11-19,111175710000
2021-11-22,110409330000
2021-11-23,110459940000
2021-11-24,111710730000
2021-11-26,109541730000
2021-11-29,112048130000
2021-11-30,109830930000
2021-12-01,108223460000
2021-12-02,111093770000
2021-12-03,109852620000
2021-12-06,110023730000
2021-12-07,113380860000
2021-12-08,113993000000
2021-12-09,112706060000
2021-12-10,114154470000
2021-12-13,115405260000
2021-12-14,113351940000
2021-12-15,115431770000
2021-12-16,114916030000
2021-12-17,112701240000
2021-12-20,110941940000
2021-12-21,113388090000
2021-12-22,114055660000
2021-12-23,114171340000
2021-12-27,115222100000
2021-12-28,114499100000
2021-12-29,114366550000
2021-12-30,113385680000
2021-12-31,129875136000
2022-01-03,126894720000
2022-01-04,126542464000
2022-01-05,125425152000
2022-01-06,124379392000
2022-01-07,122945600000
2022-01-10,119819328000
2022-01-11,121368704000
2022-01-12,123245568000
2022-01-13,120061504000
2022-01-14,118985472000
2022-01-18,116726080000
2022-01-19,116395840000
2022-01-20,115028096000
2022-01-21,114739136000
2022-01-24,115019840000
2022-01-25,109950656000
2022-01-26,109403008000
2022-01-27,108726016000
2022-01-28,111901824000
2022-01-31,114268544000
2022-02-01,114884992000
2022-02-02,116153664000
2022-02-03,113698880000
2022-02-04,114040128000
2022-02-07,111524800000
2022-02-08,110019456000
2022-02-09,112086208000
2022-02-10,109103040000
2022-02-11,106684032000
2022-02-14,104771392000
2022-02-15,106053824000
2022-02-16,106378560000
2022-02-17,104986048000
2022-02-18,104209984000
2022-02-22,104644800000
2022-02-23,102751424000
2022-02-24,105038336000
2022-02-25,104820928000
2022-02-28,103392640000
2022-03-01,107487616000
2022-03-02,109837824000
2022-03-03,110217600000
2022-03-04,112157760000
2022-03-07,106128128000
2022-03-08,106813376000
2022-03-09,107743552000
2022-03-10,105332800000
2022-03-11,104487936000
2022-03-14,103750400000
2022-03-15,106609728000
2022-03-16,107941696000
2022-03-17,110812032000
2022-03-18,112815488000
2022-03-21,111389952000
2022-03-22,114009856000
2022-03-23,111651392000
2022-03-24,112190784000
2022-03-25,113786944000
2022-03-28,114070400000
2022-03-29,114882240000
2022-03-30,115295040000
2022-03-31,138640840000
2022-04-01,137863440000
2022-04-04,140033400000
2022-04-05,139215440000
2022-04-06,138877440000
2022-04-07,140266620000
2022-04-08,139624420000
2022-04-11,137096180000
2022-04-12,134290780000
2022-04-13,133952780000
2022-04-14,131005419999
2022-04-18,132009280000
2022-04-19,133628300000
2022-04-20,134270500000
2022-04-21,132100540000
2022-04-22,128325080000
2022-04-25,128852360000
2022-04-26,126919000000
2022-04-27,128656320000
2022-04-28,130653900000
2022-04-29,127257000000
2022-05-02,124154160000
2022-05-03,121554940000
2022-05-04,123140160000
2022-05-05,117252199999
2022-05-06,116866880000
2022-05-09,111124260000
2022-05-10,110860620000
2022-05-11,110123780000
2022-05-12,111425080000
2022-05-13,113855300000
2022-05-16,113351680000
2022-05-17,114676639999
2022-05-18,111580560000
2022-05-19,112239660000
2022-05-20,115737960000
2022-05-23,118475760000
2022-05-24,118594060000
2022-05-25,117509080000
2022-05-26,119134860000
2022-05-27,121896320000
2022-05-31,118124240000
2022-06-01,112219380000
2022-06-02,115947520000
2022-06-03,113544340000
2022-06-06,114460320000
2022-06-07,116427480000
2022-06-08,114477220000
2022-06-09,113713340000
2022-06-10,112472880000
2022-06-13,108957680000
2022-06-14,107291340000
2022-06-15,108612919999
2022-06-16,106818139999
2022-06-17,108136340000
2022-06-21,108166760000
2022-06-22,109907460000
2022-06-23,112804120000
2022-06-24,115481080000
2022-06-27,115078860000
2022-06-28,112452600000
2022-06-29,113145500000
2022-06-30,111094976000
2022-07-01,113161568000
2022-07-05,113487872000
2022-07-06,115036992000
2022-07-07,115963168000
2022-07-08,116177408000
2022-07-11,115890656000
2022-07-12,114058080000
2022-07-13,112729792000
2022-07-14,113768032000
2022-07-15,115178720000
2022-07-18,113830656000
2022-07-19,117713344000
2022-07-20,118194560000
2022-07-21,119189952000
2022-07-22,119295424000
2022-07-25,116688287999
2022-07-26,117377152000
2022-07-27,118959232000
2022-07-28,123464863999
2022-07-29,124236128000
2022-08-01,123955968000
2022-08-02,121879487999
2022-08-03,121345536000
2022-08-04,124555840000
2022-08-05,124143840000
2022-08-08,124628352000
2022-08-09,124288863999
2022-08-10,129598720000
2022-08-11,127281632000
2022-08-12,129176832000
2022-08-15,128903263999
2022-08-16,128138592000
2022-08-17,127795808000
2022-08-18,127680448000
2022-08-19,125221632000
2022-08-22,124077920000
2022-08-23,122874880000
2022-08-24,123834016000
2022-08-25,125122752000
2022-08-26,119994176000
2022-08-29,118985600000
2022-08-30,117192576000
2022-08-31,116078528000
2022-09-01,116009312000
2022-09-02,114578848000
2022-09-06,117597984000
2022-09-07,119819487999
2022-09-08,120982976000
2022-09-09,121760832000
2022-09-12,122446400000
2022-09-13,117505696000
2022-09-14,115742336000
2022-09-15,114390976000
2022-09-16,114064672000
2022-09-19,113609824000
2022-09-20,111849760000
2022-09-21,110376448000
2022-09-22,106253152000
2022-09-23,104766656000
2022-09-26,103965728000
2022-09-27,103253792000
2022-09-28,103748192000
2022-09-29,102317728000
2022-09-30,98902865000
2022-10-03,101960481000
2022-10-04,104797845000
2022-10-05,104182435000
2022-10-06,102407463000
2022-10-07,98637266999
2022-10-10,96755408000
2022-10-11,95459808000
2022-10-12,94309963000
2022-10-13,94669491999
2022-10-14,92836218000
2022-10-17,96324621000
2022-10-18,97432359000
2022-10-19,96156193000
2022-10-20,94588516999
2022-10-21,95854966000
2022-10-24,97296321000
2022-10-25,101066516999
2022-10-26,100904566999
2022-10-27,103424509000
2022-10-28,105892627000
2022-10-31,104052875000
2022-11-01,102394507000
2022-11-02,100648686000
2022-11-03,100182270000
2022-11-04,102481960000
2022-11-07,103405075000
2022-11-08,103628566000
2022-11-09,101736990000
2022-11-10,112137419000
2022-11-11,115373180000
2022-11-14,112610313000
2022-11-15,114874374000
2022-11-16,114553713000
2022-11-17,112318803000
2022-11-18,112027293000
2022-11-21,112529338000
2022-11-22,114093775000
2022-11-23,116043653000
2022-11-25,115927049000
2022-11-28,113692139000
2022-11-29,112438646000
2022-11-30,114271920000
2022-12-01,117439662000
2022-12-02,116539220000
2022-12-05,113465409000
2022-12-06,113912391000
2022-12-07,113857328000
2022-12-08,114275159000
2022-12-09,112312325000
2022-12-12,112454841000
2022-12-13,115855791000
2022-12-14,114608775999
2022-12-15,111609462000
2022-12-16,109996440000
2022-12-19,108720274000
2022-12-20,107570429000
2022-12-21,109300055000
2022-12-22,107570429000
2022-12-23,107839266000
2022-12-27,107314548000
2022-12-28,106757440000
2022-12-29,110064459000
2022-12-30,108487066000
2023-01-03,107690121000
2023-01-04,109762506000
2023-01-05,107982504000
2023-01-06,111760991999
2023-01-09,112564241999
2023-01-10,113865507000
2023-01-11,116969265000
2023-01-12,118164501000
2023-01-13,117717894000
2023-01-17,118048833000
2023-01-18,116985330000
2023-01-19,116031069000
2023-01-20,118254465000
2023-01-23,119125188000
2023-01-24,118148436000
2023-01-25,117717894000
2023-01-26,118039194000
2023-01-27,119970207000
2023-01-30,117640782000
2023-01-31,120468222000
2023-02-01,121187934000
2023-02-02,123109308000
2023-02-03,119815983000
2023-02-06,118450458000
2023-02-07,119237643000
2023-02-08,117547605000
2023-02-09,116840745000
2023-02-10,116908218000
2023-02-13,119073780000
2023-02-14,117229518000
2023-02-15,118100241000
2023-02-16,114967566000
2023-02-17,115934679000
2023-02-21,112708827000
2023-02-22,111234060000
2023-02-23,111854169000
2023-02-24,110327994000
2023-02-27,109727163000
2023-02-28,109627560000
2023-03-01,108528713999
2023-03-02,109206657000
2023-03-03,111192291000
