,APA
2018-07-18,17028180000
2018-07-19,17062649999
2018-07-20,16997540000
2018-07-23,16986050000
2018-07-24,17254150000
2018-07-25,17503100000
2018-07-26,17510760000
2018-07-27,17238830000
2018-07-30,17640980000
2018-07-31,17618000000
2018-08-01,17212020000
2018-08-02,17009029999
2018-08-03,17292450000
2018-08-06,17480120000
2018-08-07,17763540000
2018-08-08,17667790000
2018-08-09,16580070000
2018-08-10,16917110000
2018-08-13,16733270000
2018-08-14,16813700000
2018-08-15,16078339999
2018-08-16,16151110000
2018-08-17,16086000000
2018-08-20,16097490000
2018-08-21,16342610000
2018-08-22,16576240000
2018-08-23,16415380000
2018-08-24,16656670000
2018-08-27,16763910000
2018-08-28,16377080000
2018-08-29,16748589999
2018-08-30,16997540000
2018-08-31,16786890000
2018-09-04,16537940000
2018-09-05,16821360000
2018-09-06,16338779999
2018-09-07,16419209999
2018-09-10,16587730000
2018-09-11,16886470000
2018-09-12,17284790000
2018-09-13,17058820000
2018-09-14,17411180000
2018-09-17,17533740000
2018-09-18,17717580000
2018-09-19,17924400000
2018-09-20,17491610000
2018-09-21,17602680000
2018-09-24,18184840000
2018-09-25,18299740000
2018-09-26,18089090000
2018-09-27,18165690000
2018-09-28,18257610000
2018-10-01,18328440000
2018-10-02,18400450000
2018-10-03,18525520000
2018-10-04,18373920000
2018-10-05,18184420000
2018-10-08,18192000000
2018-10-09,18684700000
2018-10-10,17585600000
2018-10-11,16914770000
2018-10-12,17104270000
2018-10-15,16892030000
2018-10-16,16869290000
2018-10-17,16403120000
2018-10-18,16043070000
2018-10-19,15955900000
2018-10-22,15648910000
2018-10-23,15076620000
2018-10-24,14390630000
2018-10-25,14458850000
2018-10-26,14170810000
2018-10-29,13712220000
2018-10-30,14193550000
2018-10-31,14337570000
2018-11-01,13791810000
2018-11-02,13621260000
2018-11-05,14242820000
2018-11-06,14151860000
2018-11-07,14329990000
2018-11-08,13651580000
2018-11-09,14053320000
2018-11-12,13662949999
2018-11-13,13355960000
2018-11-14,13689479999
2018-11-15,14019210000
2018-11-16,14185970000
2018-11-19,13844870000
2018-11-20,13139930000
2018-11-21,13655370000
2018-11-23,13211940000
2018-11-26,13405229999
2018-11-27,13295320000
2018-11-28,13363540000
2018-11-29,13469660000
2018-11-30,13314270000
2018-12-03,13829710000
2018-12-04,13280160000
2018-12-06,12848100000
2018-12-07,12510790000
2018-12-10,11847540000
2018-12-11,11586030000
2018-12-12,11874070000
2018-12-13,11862700000
2018-12-14,11460960000
2018-12-17,11434430000
2018-12-18,11081960000
2018-12-19,10896250000
2018-12-20,10233000000
2018-12-21,10062450000
2018-12-24,9626600000
2018-12-26,10248160000
2018-12-27,10134460000
2018-12-28,9982860000
2018-12-31,9870000000
2019-01-02,10193360000
2019-01-03,10219680000
2019-01-04,10648320000
2019-01-07,10877680000
2019-01-08,11039360000
2019-01-09,11603360000
2019-01-10,11640960000
2019-01-11,11693600000
2019-01-14,11870320000
2019-01-15,11938000000
2019-01-16,11734960000
2019-01-17,11915440000
2019-01-18,12065840000
2019-01-22,11851520000
2019-01-23,11644720000
2019-01-24,11971840000
2019-01-25,12054560000
2019-01-28,12141040000
2019-01-29,12438080000
2019-01-30,12558400000
2019-01-31,12340320000
2019-02-01,12276400000
2019-02-04,12456880000
2019-02-05,12344080000
2019-02-06,11975600000
2019-02-07,11479280000
2019-02-08,11231120000
2019-02-11,11411600000
2019-02-12,11686080000
2019-02-13,12137280000
2019-02-14,12283920000
2019-02-15,12520799999
2019-02-19,12524560000
2019-02-20,12708799999
2019-02-21,12547119999
2019-02-22,12584720000
2019-02-25,12580960000
2019-02-26,12441840000
2019-02-27,12618560000
2019-02-28,12475680000
2019-03-01,12780240000
2019-03-04,12659920000
2019-03-05,12682479999
2019-03-06,12306479999
2019-03-07,12509520000
2019-03-08,12013200000
2019-03-11,12314000000
2019-03-12,12663680000
2019-03-13,12904320000
2019-03-14,12885520000
2019-03-15,12953200000
2019-03-18,13163760000
2019-03-19,12968240000
2019-03-20,13269040000
2019-03-21,13566080000
2019-03-22,13092320000
2019-03-25,13129920000
2019-03-26,13408159999
2019-03-27,13167520000
2019-03-28,13193840000
2019-03-29,13032159999
2019-04-01,13113750000
2019-04-02,12855000000
2019-04-03,12397500000
2019-04-04,12513749999
2019-04-05,13338750000
2019-04-08,13335000000
2019-04-09,13080000000
2019-04-10,13395000000
2019-04-11,13365000000
2019-04-12,13687500000
2019-04-15,13481250000
2019-04-16,13710000000
2019-04-17,13815000000
2019-04-18,13451249999
2019-04-22,13908750000
2019-04-23,13661250000
2019-04-24,13304999999
2019-04-25,12772500000
2019-04-26,12397500000
2019-04-29,12457500000
2019-04-30,12341249999
2019-05-01,11891250000
2019-05-02,11167500000
2019-05-03,11471250000
2019-05-06,11542500000
2019-05-07,11441250000
2019-05-08,11478750000
2019-05-09,11647500000
2019-05-10,11707500000
2019-05-13,11302500000
2019-05-14,11628750000
2019-05-15,11688750000
2019-05-16,11711250000
2019-05-17,11403750000
2019-05-20,11223750000
2019-05-21,11561250000
2019-05-22,11058750000
2019-05-23,10372500000
2019-05-24,10248750000
2019-05-28,10091250000
2019-05-29,9997500000
2019-05-30,9817500000
2019-05-31,9776250000
2019-06-03,10083750000
2019-06-04,10627500000
2019-06-05,10515000000
2019-06-06,10815000000
2019-06-07,10856250000
2019-06-10,10830000000
2019-06-11,10818750000
2019-06-12,10503750000
2019-06-13,10635000000
2019-06-14,10308750000
2019-06-17,10440000000
2019-06-18,10740000000
2019-06-19,10732500000
2019-06-20,11066250000
2019-06-21,11115000000
2019-06-24,10901250000
2019-06-25,10582500000
2019-06-26,10886250000
2019-06-27,10740000000
2019-06-28,10863750000
2019-07-01,11008400000
2019-07-02,10329800000
2019-07-03,10284560000
2019-07-05,10246860000
2019-07-08,9990500000
2019-07-09,10160150000
2019-07-10,10356190000
2019-07-11,10080980000
2019-07-12,10145070000
2019-07-15,9933950000
2019-07-16,9515480000
2019-07-17,9228960000
2019-07-18,8878350000
2019-07-19,9059310000
2019-07-22,8995220000
2019-07-23,9164870000
2019-07-24,9345830000
2019-07-25,9115860000
2019-07-26,9021610000
2019-07-29,8795410000
2019-07-30,9085700000
2019-07-31,9206340000
2019-08-01,9093240000
2019-08-02,9119630000
2019-08-05,8765250000
2019-08-06,8640840000
2019-08-07,8290229999
2019-08-08,8463650000
2019-08-09,8282690000
2019-08-12,8124350000
2019-08-13,8263840000
2019-08-14,7570159999
2019-08-15,7513610000
2019-08-16,7856680000
2019-08-19,8256299999
2019-08-20,8199750000
2019-08-21,8192210000
2019-08-22,8090420000
2019-08-23,7800130000
2019-08-26,7917000000
2019-08-27,7901920000
2019-08-28,8154510000
2019-08-29,8309080000
2019-08-30,8131890000
2019-09-03,8071570000
2019-09-04,8309080000
2019-09-05,8546590000
2019-09-06,8425950000
2019-09-09,8916050000
2019-09-10,8934900000
2019-09-11,9044230000
2019-09-12,8987680000
2019-09-13,9176180000
2019-09-16,10725650000
2019-09-17,9809540000
2019-09-18,9587110000
2019-09-19,9711520000
2019-09-20,9726600000
2019-09-23,9869860000
2019-09-24,9568260000
2019-09-25,9621040000
2019-09-26,9526790000
2019-09-27,9688900000
2019-09-30,9643746816
2019-10-01,9142724032
2019-10-02,8739645552
2019-10-03,8803686058
2019-10-04,8347868337
2019-10-07,8061569603
2019-10-08,7628354415
2019-10-09,7733832895
2019-10-10,7696162009
2019-10-11,8069103781
2019-10-14,8264992388
2019-10-15,8355402514
2019-10-16,8197184793
2019-10-17,8332799983
2019-10-18,8453346818
2019-10-21,8577660742
2019-10-22,8645468337
2019-10-23,8867726564
2019-10-24,8750946817
2019-10-25,8313964540
2019-10-28,8185883527
2019-10-29,8306430363
2019-10-30,8046501249
2019-10-31,8159513907
2019-11-01,8969437956
2019-11-04,9236901247
2019-11-05,9025944285
2019-11-06,8897863273
2019-11-07,9071149348
2019-11-08,9202997449
2019-11-11,8984506311
2019-11-12,8965670868
2019-11-13,8777316438
2019-11-14,8826288589
2019-11-15,9007108842
2019-11-18,8656769602
2019-11-19,8426977198
2019-11-20,8615331628
2019-11-21,8747179729
2019-11-22,8818754412
2019-11-25,8871493653
2019-11-26,8622865805
2019-11-27,8747179729
2019-11-29,8393073400
2019-12-02,7360891124
2019-12-03,6923908846
2019-12-04,7044455682
2019-12-05,6999250618
2019-12-06,7530410111
2019-12-09,7771503781
2019-12-10,7884516439
2019-12-11,8016364540
2019-12-12,8302663274
2019-12-13,8042734161
2019-12-16,8313964540
2019-12-17,8464648084
2019-12-18,8566359476
2019-12-19,8555058210
2019-12-20,8521154413
2019-12-23,9994086055
2019-12-24,9858470866
2019-12-26,9896141752
2019-12-27,9839635423
2019-12-30,9606075930
2019-12-31,9666374353
2020-01-02,9579494084
2020-01-03,9704148384
2020-01-06,9685261368
2020-01-07,12280337250
2020-01-08,12363440117
2020-01-09,12314333877
2020-01-10,12231231011
2020-01-13,12091467099
2020-01-14,12688296777
2020-01-15,12669409762
2020-01-16,12503204029
2020-01-17,12340775699
2020-01-21,11989477217
2020-01-22,11660843153
2020-01-23,11434198971
2020-01-24,11324654283
2020-01-27,10897807741
2020-01-28,10852478905
2020-01-29,10610725111
2020-01-30,10644721738
2020-01-31,10365193914
2020-02-03,10410522750
2020-02-04,10629612126
2020-02-05,10916694756
2020-02-06,10931804368
2020-02-07,10618279917
2020-02-10,10565396274
2020-02-11,10640944335
2020-02-12,10758043829
2020-02-13,10546509259
2020-02-14,10334974690
2020-02-18,10618279917
2020-02-19,10754266426
2020-02-20,10795817859
2020-02-21,10727824605
2020-02-24,10104553105
2020-02-25,9632377726
2020-02-26,9228195602
2020-02-27,9469949396
2020-02-28,9413288350
2020-03-02,9639932532
2020-03-03,9439730171
2020-03-04,9492613814
2020-03-05,9194198975
2020-03-06,7819224272
2020-03-09,3607419893
2020-03-10,4075817869
2020-03-11,3116357499
2020-03-12,2931264751
2020-03-13,3048364245
2020-03-16,2062462054
2020-03-17,1684721751
2020-03-18,1677166945
2020-03-19,1869814499
2020-03-20,1824485663
2020-03-23,1628060705
2020-03-24,2107790890
2020-03-25,2224890384
2020-03-26,2175784145
2020-03-27,1835817872
2020-03-30,1552512645
2020-03-31,1580040000
2020-04-01,1519559999
2020-04-02,1772820000
2020-04-03,2033640000
2020-04-06,2218860000
2020-04-07,2464560000
2020-04-08,2865240000
2020-04-09,3099599999
2020-04-13,3167640000
2020-04-14,3054240000
2020-04-15,3001320000
2020-04-16,2831220000
2020-04-17,3209220000
2020-04-20,3205440000
2020-04-21,3239460000
2020-04-22,3560760000
2020-04-23,3969000000
2020-04-24,4040820000
2020-04-27,3969000000
2020-04-28,4033260000
2020-04-29,4932900000
2020-04-30,4944240000
2020-05-01,4263839999
2020-05-04,4558680000
2020-05-05,4452840000
2020-05-06,4388580000
2020-05-07,4490640000
2020-05-08,4706100000
2020-05-11,4547340000
2020-05-12,4456620000
2020-05-13,4055940000
2020-05-14,3916080000
2020-05-15,4010580000
2020-05-18,4505760000
2020-05-19,4294080000
2020-05-20,4517100000
2020-05-21,4554900000
2020-05-22,4600260000
2020-05-26,4804380000
2020-05-27,4755240000
2020-05-28,4486860000
2020-05-29,4078619999
2020-06-01,4433940000
2020-06-02,4622940000
2020-06-03,4736340000
2020-06-04,4914000000
2020-06-05,6074460000
2020-06-08,6701940000
2020-06-09,6248340000
2020-06-10,5605740000
2020-06-11,4834620000
2020-06-12,5205060000
2020-06-15,5322240000
2020-06-16,5507460000
2020-06-17,5250420000
2020-06-18,5375160000
2020-06-19,5284440000
2020-06-22,5397840000
2020-06-23,5341140000
2020-06-24,4940460000
2020-06-25,5163480000
2020-06-26,5008500000
2020-06-29,5038740000
2020-06-30,5103000000
2020-07-01,4914000000
2020-07-02,5012280000
2020-07-06,5114340000
2020-07-07,4827060000
2020-07-08,4940460000
2020-07-09,4566240000
2020-07-10,4804380000
2020-07-13,4732560000
2020-07-14,5106780000
2020-07-15,5223960000
2020-07-16,5242860000
2020-07-17,5023620000
2020-07-20,5140800000
2020-07-21,5632200000
2020-07-22,5484780000
2020-07-23,5439420000
2020-07-24,5367600000
2020-07-27,5174820000
2020-07-28,5034960000
2020-07-29,5159700000
2020-07-30,6051780000
2020-07-31,5802300000
2020-08-03,5942160000
2020-08-04,6002640000
2020-08-05,6138719999
2020-08-06,5896800000
2020-08-07,5874120000
2020-08-10,6153840000
2020-08-11,5893020000
2020-08-12,5953500000
2020-08-13,5828760000
2020-08-14,5904360000
2020-08-17,5798520000
2020-08-18,5764500000
2020-08-19,5798520000
2020-08-20,5571720000
2020-08-21,5390280000
2020-08-24,5465880000
2020-08-25,5537700000
2020-08-26,5322240000
2020-08-27,5518800000
2020-08-28,5688900000
2020-08-31,5594400000
2020-09-01,5647320000
2020-09-02,5450760000
2020-09-03,5439420000
2020-09-04,5518800000
2020-09-08,4929120000
2020-09-09,4970700000
2020-09-10,4539780000
2020-09-11,4494420000
2020-09-14,4509540000
2020-09-15,4513320000
2020-09-16,4725000000
2020-09-17,4694760000
2020-09-18,4781700000
2020-09-21,4577580000
2020-09-22,4626720000
2020-09-23,4195800000
2020-09-24,4120200000
2020-09-25,3723300000
2020-09-28,3882060000
2020-09-29,3606119999
2020-09-30,3579660000
2020-10-01,3519180000
2020-10-02,3681720000
2020-10-05,3719520000
2020-10-06,3560760000
2020-10-07,3617460000
2020-10-08,3832920000
2020-10-09,3655260000
2020-10-12,3519180000
2020-10-13,3454920000
2020-10-14,3477599999
2020-10-15,3689280000
2020-10-16,3541859999
2020-10-19,3424680000
2020-10-20,3632580000
2020-10-21,3439800000
2020-10-22,3568320000
2020-10-23,3507839999
2020-10-26,3235680000
2020-10-27,3156300000
2020-10-28,2944620000
2020-10-29,3095820000
2020-10-30,3137400000
2020-11-02,3360420000
2020-11-03,3299940000
2020-11-04,3398220000
2020-11-05,3390660000
2020-11-06,3228119999
2020-11-09,3685500000
2020-11-10,3776220000
2020-11-11,3761099999
2020-11-12,3666599999
2020-11-13,3900960000
2020-11-16,4210920000
2020-11-17,4324320000
2020-11-18,4173119999
2020-11-19,4290300000
2020-11-20,4324320000
2020-11-23,4861080000
2020-11-24,5307120000
2020-11-25,5337360000
2020-11-27,5261760000
2020-11-30,4872420000
2020-12-01,4675860000
2020-12-02,4955580000
2020-12-03,5193720000
2020-12-04,5738040000
2020-12-07,5522580000
2020-12-08,5579280000
2020-12-09,5677560000
2020-12-10,6237000000
2020-12-11,6085800000
2020-12-14,5787180000
2020-12-15,6006420000
2020-12-16,5972400000
2020-12-17,5953500000
2020-12-18,5794740000
2020-12-21,5613300000
2020-12-22,5337360000
2020-12-23,5586840000
2020-12-24,5454540000
2020-12-28,5371380000
2020-12-29,5348700000
2020-12-30,5507460000
2020-12-31,5363820000
2021-01-04,5583060000
2021-01-05,6116040000
2021-01-06,6365520000
2021-01-07,6467580000
2021-01-08,6267239999
2021-01-11,6297480000
2021-01-12,7004340000
2021-01-13,6728400000
2021-01-14,6936300000
2021-01-15,6528060000
2021-01-19,6735960000
2021-01-20,6603660000
2021-01-21,6289920000
2021-01-22,6191640000
2021-01-25,5945940000
2021-01-26,5783400000
2021-01-27,5518800000
2021-01-28,5647320000
2021-01-29,5397840000
2021-02-01,5715360000
2021-02-02,5881680000
2021-02-03,6210540000
2021-02-04,6168960000
2021-02-05,6131160000
2021-02-08,6743520000
2021-02-09,6512940000
2021-02-10,6656580000
2021-02-11,6418440000
2021-02-12,6607440000
2021-02-16,7023239999
2021-02-17,7064820000
2021-02-18,6664140000
2021-02-19,6811560000
2021-02-22,7212239999
2021-02-23,7465500000
2021-02-24,7866179999
2021-02-25,7609140000
2021-02-26,7457940000
2021-03-01,7378560000
2021-03-02,7371000000
2021-03-03,7525980000
2021-03-04,7930440000
2021-03-05,8788500000
2021-03-08,8758260000
2021-03-09,8164800000
2021-03-10,8176140000
2021-03-11,8274420000
2021-03-12,8024940000
2021-03-15,8138340000
2021-03-16,7843500000
2021-03-17,7934219999
2021-03-18,7272719999
2021-03-19,7363440000
2021-03-22,7129080000
2021-03-23,6906060000
2021-03-24,7023239999
2021-03-25,6932520000
2021-03-26,7102620000
2021-03-29,6788880000
2021-03-30,6739739999
2021-03-31,6766199999
2021-04-01,7125300000
2021-04-05,6630120000
2021-04-06,6751080000
2021-04-07,6811560000
2021-04-08,6633900000
2021-04-09,6524280000
2021-04-12,6520500000
2021-04-13,6531840000
2021-04-14,6856920000
2021-04-15,6830460000
2021-04-16,6728400000
2021-04-19,6830460000
2021-04-20,6426000000
2021-04-21,6478920000
2021-04-22,6656580000
2021-04-23,6872040000
2021-04-26,7049699999
2021-04-27,7193340000
2021-04-28,7745219999
2021-04-29,7817040000
2021-04-30,7560000000
2021-05-03,7733880000
2021-05-04,7628040000
2021-05-05,7926660000
2021-05-06,8100540000
2021-05-07,8161020000
2021-05-10,8274420000
2021-05-11,7953120000
2021-05-12,7987140000
2021-05-13,7711199999
2021-05-14,8149679999
2021-05-17,8376480000
2021-05-18,8191260000
2021-05-19,7869960000
2021-05-20,7798140000
2021-05-21,7896420000
2021-05-24,7892640000
2021-05-25,7537320000
2021-05-26,7741440000
2021-05-27,7873739999
2021-05-28,7862400000
2021-06-01,8716680000
2021-06-02,8890560000
2021-06-03,8792280000
2021-06-04,8852760000
2021-06-07,8852760000
2021-06-08,8746920000
2021-06-09,8633520000
2021-06-10,8573040000
2021-06-11,8554140000
2021-06-14,8474760000
2021-06-15,8641080000
2021-06-16,8531460000
2021-06-17,7987140000
2021-06-18,7805699999
2021-06-21,8376480000
2021-06-22,8297100000
2021-06-23,8278199999
2021-06-24,8414280000
2021-06-25,8391600000
2021-06-28,7949340000
2021-06-29,7949340000
2021-06-30,8147299985
2021-07-01,8256533318
2021-07-02,8087033319
2021-07-06,7736733319
2021-07-07,7552166653
2021-07-08,7544633319
2021-07-09,7748033319
2021-07-12,7687766653
2021-07-13,7597366653
2021-07-14,7171733320
2021-07-15,6957033321
2021-07-16,6772466654
2021-07-19,6482433321
2021-07-20,6614266654
2021-07-21,6938199987
2021-07-22,6874166654
2021-07-23,6859099987
2021-07-26,7096399987
2021-07-27,6990933320
2021-07-28,7171733320
2021-07-29,7186799987
2021-07-30,7062499987
2021-08-02,6885466654
2021-08-03,7073799987
2021-08-04,6685833321
2021-08-05,6802599987
2021-08-06,6904299987
2021-08-09,6746099988
2021-08-10,7179266653
2021-08-11,7243299987
2021-08-12,7126533320
2021-08-13,6734799988
2021-08-16,6452299988
2021-08-17,6354366655
2021-08-18,6252666655
2021-08-19,6026666656
2021-08-20,6053033322
2021-08-23,6512566655
2021-08-24,6742333321
2021-08-25,6828966654
2021-08-26,6663233321
2021-08-27,7058733320
2021-08-30,7028599987
2021-08-31,7337466653
2021-09-01,7175499987
2021-09-02,7476833320
2021-09-03,7409033320
2021-09-07,7356299986
2021-09-08,7171733320
2021-09-09,7130299987
2021-09-10,7039899987
2021-09-13,7589833319
2021-09-14,7288499987
2021-09-15,7766866652
2021-09-16,7717899986
2021-09-17,7586066653
2021-09-20,7122766654
2021-09-21,7070033320
2021-09-22,7578533319
2021-09-23,8113399985
2021-09-24,8252766652
2021-09-27,8761266651
2021-09-28,8169899985
2021-09-29,8011699985
2021-09-30,7736230000
2021-10-01,7869800000
2021-10-04,7963660000
2021-10-05,8017810000
2021-10-06,7978100000
2021-10-07,8230800000
2021-10-08,8793960000
2021-10-11,8815620000
2021-10-12,8931140000
2021-10-13,8884210000
2021-10-14,9465420000
2021-10-15,9519570000
2021-10-18,9721730000
2021-10-19,9696460000
2021-10-20,9909450000
2021-10-21,9750610000
2021-10-22,9992480000
2021-10-25,10187420000
2021-10-26,10162150000
2021-10-27,9710900000
2021-10-28,9775880000
2021-10-29,9461810000
2021-11-01,9808370000
2021-11-02,9851690000
2021-11-03,9974430000
2021-11-04,10497880000
2021-11-05,10793900000
2021-11-08,11068260000
2021-11-09,10833610000
2021-11-10,10371530000
2021-11-11,10617010000
2021-11-12,10631450000
2021-11-15,10689210000
2021-11-16,10692820000
2021-11-17,9985260000
2021-11-18,9956380000
2021-11-19,9386000000
2021-11-22,9577330000
2021-11-23,10277670000
2021-11-24,10328210000
2021-11-26,9472640000
2021-11-29,9685630000
2021-11-30,9302970000
2021-12-01,9115250000
2021-12-02,9450980000
2021-12-03,9234380000
2021-12-06,9331850000
2021-12-07,9707290000
2021-12-08,9613430000
2021-12-09,9396830000
2021-12-10,9627870000
2021-12-13,9126080000
2021-12-14,9006950000
2021-12-15,9061100000
2021-12-16,8949190000
2021-12-17,8801180000
2021-12-20,8642340000
2021-12-21,9147740000
2021-12-22,9324630000
2021-12-23,9411270000
2021-12-27,10097170000
2021-12-28,10082730000
2021-12-29,10075510000
2021-12-30,9768660000
2021-12-31,9303940000
2022-01-03,9708760000
2022-01-04,10193160000
2022-01-05,9826400000
2022-01-06,10248520000
2022-01-07,10265820000
2022-01-10,10179320000
2022-01-11,11072000000
2022-01-12,11296900000
2022-01-13,11103140000
2022-01-14,11518340000
2022-01-18,11407620000
2022-01-19,11203480000
2022-01-20,10812500000
2022-01-21,10414600000
2022-01-24,10566840000
2022-01-25,11442220000
2022-01-26,11456060000
2022-01-27,11400700000
2022-01-28,11476820000
2022-01-31,11490660000
2022-02-01,12009660000
2022-02-02,12030420000
2022-02-03,11950840000
2022-02-04,11933540000
2022-02-07,11795140000
2022-02-08,11373020000
2022-02-09,11566780000
2022-02-10,11577160000
2022-02-11,11812440000
2022-02-14,11120440000
2022-02-15,11151579999
2022-02-16,11210400000
2022-02-17,11206940000
2022-02-18,11127359999
2022-02-22,10739840000
2022-02-23,10667180000
2022-02-24,11179260000
2022-02-25,11649820000
2022-02-28,12327980000
2022-03-01,12902340000
2022-03-02,13103020000
2022-03-03,13244880000
2022-03-04,13660079999
2022-03-07,13120320000
2022-03-08,13365980000
2022-03-09,13390200000
2022-03-10,13853840000
2022-03-11,13511299999
2022-03-14,13002680000
2022-03-15,12698200000
2022-03-16,12750100000
2022-03-17,13642780000
2022-03-18,13532060000
2022-03-21,14144480000
2022-03-22,14019920000
2022-03-23,14085660000
2022-03-24,14109880000
2022-03-25,14369380000
2022-03-28,13788100000
2022-03-29,14172160000
2022-03-30,14255200000
2022-03-31,14093530000
2022-04-01,14397020000
2022-04-04,14656179999
2022-04-05,14216290000
2022-04-06,13916210000
2022-04-07,13981000000
2022-04-08,14669820000
2022-04-11,14004870000
2022-04-12,14383380000
2022-04-13,14871010000
2022-04-14,14894880000
2022-04-18,14997179999
2022-04-19,15136990000
2022-04-20,15116530000
2022-04-21,14386790000
2022-04-22,13882110000
2022-04-25,13326280000
2022-04-26,13169420000
2022-04-27,13629770000
2022-04-28,14134450000
2022-04-29,13957130000
2022-05-02,13848010000
2022-05-03,14499320000
2022-05-04,15413200000
2022-05-05,14083299999
2022-05-06,15041510000
2022-05-09,12797730000
2022-05-10,12746580000
2022-05-11,13060299999
2022-05-12,12968230000
2022-05-13,14032150000
2022-05-16,14461809999
2022-05-17,14710740000
2022-05-18,13793450000
2022-05-19,13919620000
2022-05-20,14206059999
2022-05-23,15055150000
2022-05-24,14874420000
2022-05-25,15532549999
2022-05-26,15631440000
2022-05-27,16238420000
2022-05-31,16030410000
2022-06-01,16238420000
2022-06-02,16187270000
2022-06-03,16470299999
2022-06-06,16555549999
2022-06-07,17523990000
2022-06-08,17448970000
2022-06-09,17063640000
2022-06-10,16644210000
2022-06-13,15539370000
2022-06-14,15686000000
2022-06-15,15559830000
2022-06-16,14240160000
2022-06-17,13374020000
2022-06-21,13759350000
2022-06-22,12787500000
2022-06-23,12347610000
2022-06-24,12429450000
2022-06-27,12777270000
2022-06-28,13220570000
2022-06-29,12310100000
2022-06-30,11482100000
2022-07-01,11630150000
2022-07-05,10768169999
2022-07-06,10531290000
2022-07-07,11353790000
2022-07-08,11465650000
2022-07-11,11255090000
2022-07-12,10669470000
2022-07-13,10824100000
2022-07-14,10389820000
2022-07-15,10524710000
2022-07-18,10791200000
2022-07-19,11297860000
2022-07-20,11515000000
2022-07-21,10952410000
2022-07-22,10662889999
2022-07-25,11327470000
2022-07-26,11133360000
2022-07-27,11577510000
2022-07-28,11718980000
2022-07-29,12228930000
2022-08-01,11847290000
2022-08-02,11820970000
2022-08-03,11327470000
2022-08-04,10093720000
2022-08-05,10445750000
2022-08-08,10597090000
2022-08-09,10751720000
2022-08-10,10929380000
2022-08-11,11462360000
2022-08-12,11416300000
2022-08-15,11044530000
2022-08-16,10929380000
2022-08-17,11064270000
2022-08-18,12008500000
2022-08-19,11893350000
2022-08-22,12103910000
2022-08-23,12761910000
2022-08-24,13261990000
2022-08-25,13291600000
2022-08-26,13219220000
2022-08-29,13607440000
2022-08-30,12936280000
2022-08-31,12867190000
2022-09-01,12475680000
2022-09-02,12765200000
2022-09-06,12442780000
2022-09-07,12064430000
2022-09-08,12149970000
2022-09-09,12531610000
2022-09-12,13160000000
2022-09-13,12867190000
2022-09-14,13732460000
2022-09-15,13650210000
2022-09-16,13311340000
2022-09-19,13308050000
2022-09-20,13028400000
2022-09-21,12643470000
2022-09-22,12209190000
2022-09-23,10814230000
2022-09-26,10475360000
2022-09-27,10751720000
2022-09-28,11406430000
2022-09-29,11498550000
2022-09-30,10974990000
2022-10-03,11973300000
2022-10-04,12570359999
2022-10-05,13006920000
2022-10-06,13546200000
2022-10-07,13648920000
2022-10-10,13215570000
2022-10-11,12994079999
2022-10-12,13080750000
2022-10-13,13437060000
2022-10-14,12817530000
2022-10-17,12872100000
2022-10-18,12782220000
2022-10-19,13453109999
2022-10-20,13324710000
2022-10-21,13863990000
2022-10-24,14046960000
2022-10-25,14509200000
2022-10-26,14791680000
2022-10-27,14679329999
2022-10-28,14586240000
2022-10-31,14592660000
2022-11-01,14698590000
2022-11-02,14201040000
2022-11-03,15180090000
2022-11-04,15725790000
2022-11-07,15889500000
2022-11-08,15741840000
2022-11-09,14621550000
2022-11-10,15087000000
2022-11-11,15651960000
2022-11-14,15154410000
2022-11-15,15741840000
2022-11-16,15225030000
2022-11-17,15067740000
2022-11-18,14875140000
2022-11-21,14531670000
2022-11-22,15337380000
2022-11-23,15016380000
2022-11-25,14904030000
2022-11-28,14432160000
2022-11-29,14955390000
2022-11-30,15038850000
2022-12-01,14997120000
2022-12-02,15122310000
2022-12-05,14672910000
2022-12-06,14082270000
2022-12-07,14014859999
2022-12-08,13729170000
2022-12-09,13437060000
2022-12-12,14095109999
2022-12-13,14711430000
2022-12-14,14457840000
2022-12-15,14461050000
2022-12-16,14056590000
2022-12-19,14072640000
2022-12-20,14165730000
2022-12-21,14981070000
2022-12-22,14345490000
2022-12-23,15167250000
2022-12-27,15292440000
2022-12-28,14502780000
2022-12-29,14737109999
2022-12-30,14984280000
2023-01-03,13565820000
2023-01-04,13108650000
2023-01-05,12987360000
2023-01-06,13338790000
2023-01-09,13488070000
2023-01-10,13447640000
2023-01-11,13628020000
2023-01-12,14103850000
2023-01-13,14100740000
2023-01-17,14038540000
2023-01-18,13702660000
2023-01-19,14044759999
2023-01-20,14022990000
2023-01-23,14106960000
2023-01-24,13702660000
2023-01-25,13711990000
2023-01-26,14106960000
2023-01-27,14222029999
2023-01-30,13733759999
2023-01-31,13786630000
2023-02-01,13497400000
2023-02-02,13173960000
2023-02-03,13074440000
2023-02-06,13068220000
2023-02-07,13587590000
2023-02-08,13099320000
2023-02-09,12766550000
2023-02-10,13547160000
2023-02-13,13220610000
2023-02-14,13208170000
2023-02-15,12847410000
2023-02-16,12483540000
2023-02-17,11845990000
2023-02-21,11836660000
2023-02-22,11774460000
2023-02-23,12166320000
2023-02-24,12197420000
2023-02-27,12200529999
2023-02-28,11936180000
2023-03-01,12324930000
2023-03-02,12523970000
2023-03-03,12797650000
2023-03-06,12486650000
