,COMS
2021-06-14,185680620.0
2021-06-15,173301912.0
2021-06-16,170551088.0
2021-06-17,161610910.0
2021-06-18,158172380.0
2021-06-21,153358438.0
2021-06-22,153358438.0
2021-06-23,160235498.0
2021-06-24,164361734.0
2021-06-25,165049440.0
2021-06-28,161610910.0
2021-06-29,158172380.0
2021-06-30,167027240.0
2021-07-01,169907020.0
2021-07-02,169187075.0
2021-07-06,167027240.0
2021-07-07,150468505.0
2021-07-08,151908395.0
2021-07-09,153348285.0
2021-07-12,145428890.0
2021-07-13,143269055.0
2021-07-14,140389275.0
2021-07-15,143989000.0
2021-07-16,138229440.0
2021-07-19,135349660.0
2021-07-20,139669330.0
2021-07-21,144708945.0
2021-07-22,143269055.0
2021-07-23,136069605.0
2021-07-26,138949385.0
2021-07-27,131749935.0
2021-07-28,136069605.0
2021-07-29,139669330.0
2021-07-30,149028615.0
2021-08-02,155508120.0
2021-08-03,159827790.0
2021-08-04,148308670.0
2021-08-05,149028615.0
2021-08-06,149748560.0
2021-08-09,154788175.0
2021-08-10,149748560.0
2021-08-11,149028615.0
2021-08-12,146148835.0
2021-08-13,142549110.0
2021-08-16,133189825.0
2021-08-17,128870155.0
2021-08-18,134629715.0
2021-08-19,127430265.0
2021-08-20,130310045.0
2021-08-23,131749935.0
2021-08-24,136789550.0
2021-08-25,141829165.0
2021-08-26,136789550.0
2021-08-27,146148835.0
2021-08-30,149028615.0
2021-08-31,149748560.0
2021-09-01,146868780.0
2021-09-02,143269055.0
2021-09-03,146868780.0
2021-09-07,137509495.0
2021-09-08,133189825.0
2021-09-09,136069605.0
2021-09-10,132469880.0
2021-09-13,131029990.0
2021-09-14,128150210.0
2021-09-15,126710320.0
2021-09-16,129590100.0
2021-09-17,125270430.0
2021-09-20,119510870.0
2021-09-21,120230815.0
2021-09-22,131029990.0
2021-09-23,136069605.0
2021-09-24,133189825.0
2021-09-27,128150210.0
2021-09-28,119510870.0
2021-09-29,116631090.0
2021-09-30,128752988.0
2021-10-01,128752988.0
2021-10-04,122355324.0
2021-10-05,113558536.0
2021-10-06,110359704.0
2021-10-07,115957660.0
2021-10-08,114358244.0
2021-10-11,110359704.0
2021-10-12,107960580.0
2021-10-13,107160872.0
2021-10-14,101962770.0
2021-10-15,93165982.0
2021-10-18,93565836.0
2021-10-19,99963500.0
2021-10-20,94365544.0
2021-10-21,98364084.0
2021-10-22,126353864.0
2021-10-25,139149192.0
2021-10-26,115957660.0
2021-10-27,108760288.0
2021-10-28,116757368.0
2021-10-29,111159412.0
2021-11-01,112758828.0
2021-11-02,107160872.0
2021-11-03,111159412.0
2021-11-04,105561456.0
2021-11-05,107160872.0
2021-11-08,108760288.0
2021-11-09,101562916.0
2021-11-10,97564376.0
2021-11-11,95964960.0
2021-11-12,102362624.0
2021-11-15,99163792.0
2021-11-16,97564376.0
2021-11-17,116757368.0
2021-11-18,109559996.0
2021-11-19,101562916.0
2021-11-22,99163792.0
2021-11-23,93565836.0
2021-11-24,93565836.0
2021-11-26,91966420.0
2021-11-29,90367004.0
2021-11-30,86368464.0
2021-12-01,78371384.0
2021-12-02,85568756.0
2021-12-03,77651646.0
2021-12-06,76931909.0
2021-12-07,75172552.0
2021-12-08,76372114.0
2021-12-09,78451354.0
2021-12-10,75972260.0
2021-12-13,68375034.0
2021-12-14,65576056.0
2021-12-15,63416844.0
2021-12-16,66775618.0
2021-12-17,65735997.0
2021-12-20,65975910.0
2021-12-21,69094771.0
2021-12-22,71573866.0
2021-12-23,68455004.0
2021-12-27,67575326.0
2021-12-28,63976640.0
2021-12-29,61977370.0
2021-12-30,63896669.0
2021-12-31,63082288.0
2022-01-03,66507949.0
2022-01-04,62664525.0
2022-01-05,58319784.0
2022-01-06,59823733.0
2022-01-07,54977676.0
2022-01-10,56648730.0
2022-01-11,60157944.0
2022-01-12,60993471.0
2022-01-13,54142149.0
2022-01-14,50716488.0
2022-01-18,53390175.0
2022-01-19,51719121.0
2022-01-20,48042802.0
2022-01-21,44533589.0
2022-01-24,43113193.0
2022-01-25,43865167.0
2022-01-26,41358586.0
2022-01-27,40857270.0
2022-01-28,40523059.0
2022-01-31,44282931.0
2022-02-01,45870432.0
2022-02-02,41191481.0
2022-02-03,41776350.0
2022-02-04,41358586.0
2022-02-07,44032272.0
2022-02-08,42194113.0
2022-02-09,43447404.0
2022-02-10,42695429.0
2022-02-11,42528324.0
2022-02-14,45536221.0
2022-02-15,46538853.0
2022-02-16,50131620.0
2022-02-17,58486890.0
2022-02-18,54559913.0
2022-02-22,56815836.0
2022-02-23,53139517.0
2022-02-24,52972411.0
2022-02-25,56815836.0
2022-02-28,55729650.0
2022-03-01,57233599.0
2022-03-02,55562545.0
2022-03-03,51802674.0
2022-03-04,49212540.0
2022-03-07,48878329.0
2022-03-08,44700694.0
2022-03-09,48544118.0
2022-03-10,50967147.0
2022-03-11,49964514.0
2022-03-14,48042802.0
2022-03-15,46789512.0
2022-03-16,51802674.0
2022-03-17,54559913.0
2022-03-18,55144782.0
2022-03-21,51969779.0
2022-03-22,72022427.0
2022-03-23,63082288.0
2022-03-24,66842160.0
2022-03-25,63750710.0
2022-03-28,63082288.0
2022-03-29,61912550.0
2022-03-30,76868484.0
2022-03-31,72346092.0
2022-04-01,70623566.0
2022-04-04,71915460.0
2022-04-05,68901040.0
2022-04-06,67178514.0
2022-04-07,70192934.0
2022-04-08,66058872.0
2022-04-11,62010936.0
2022-04-12,59427147.0
2022-04-13,57273989.0
2022-04-14,58479757.0
2022-04-18,56068221.0
2022-04-19,55120832.0
2022-04-20,48402980.0
2022-04-21,39101340.0
2022-04-22,39618098.0
2022-04-25,34106014.0
2022-04-26,32469615.0
2022-04-27,33589257.0
2022-04-28,31866731.0
2022-04-29,29110689.0
2022-05-02,28421679.0
2022-05-03,27732668.0
2022-05-04,27215910.0
2022-05-05,25407258.0
2022-05-06,22823469.0
2022-05-09,21359322.0
2022-05-10,21962206.0
2022-05-11,21187069.0
2022-05-12,22048332.0
2022-05-13,24459869.0
2022-05-16,23254101.0
2022-05-17,24459869.0
2022-05-18,22392838.0
2022-05-19,22565090.0
2022-05-20,21962206.0
2022-05-23,22048332.0
2022-05-24,23426353.0
2022-05-25,16794628.0
2022-05-26,16105618.0
2022-05-27,15330481.0
2022-05-31,14727597.0
2022-06-01,13952460.0
2022-06-02,15416607.0
2022-06-03,14641471.0
2022-06-06,14296965.0
2022-06-07,14727597.0
2022-06-08,15502734.0
2022-06-09,15244355.0
2022-06-10,14124713.0
2022-06-13,12746692.0
2022-06-14,13263450.0
2022-06-15,13177323.0
2022-06-16,14899849.0
2022-06-17,14985976.0
2022-06-21,14038586.0
2022-06-22,13435702.0
2022-06-23,13607955.0
2022-06-24,12660566.0
2022-06-27,13694081.0
2022-06-28,13349576.0
2022-06-29,21359322.0
2022-06-30,16352693.0
2022-07-01,15675363.0
2022-07-05,13933656.0
2022-07-06,14320702.0
2022-07-07,17900877.0
2022-07-08,17610593.0
2022-07-11,20900484.0
2022-07-12,17707354.0
2022-07-13,15481840.0
2022-07-14,14804509.0
2022-07-15,11514618.0
2022-07-18,11901664.0
2022-07-19,13159564.0
2022-07-20,13740133.0
2022-07-21,16062409.0
2022-07-22,14998032.0
2022-07-25,13159564.0
2022-07-26,12772518.0
2022-07-27,14127179.0
2022-07-28,15288317.0
2022-07-29,15868885.0
2022-08-01,16449455.0
2022-08-02,15868885.0
2022-08-03,14514225.0
2022-08-04,14514225.0
2022-08-05,14223940.0
2022-08-08,14417463.0
2022-08-09,13933656.0
2022-08-10,14998032.0
2022-08-11,15868885.0
2022-08-12,15288317.0
2022-08-15,15868885.0
2022-08-16,13546610.0
2022-08-17,13353087.0
2022-08-18,12966041.0
2022-08-19,12966041.0
2022-08-22,12288710.0
2022-08-23,12191949.0
2022-08-24,12869279.0
2022-08-25,12966041.0
2022-08-26,12482233.0
2022-08-29,12675756.0
2022-08-30,12482233.0
2022-08-31,12578995.0
2022-09-01,12578995.0
2022-09-02,11901664.0
2022-09-06,11321095.0
2022-09-07,10643765.0
2022-09-08,10547003.0
2022-09-09,10934049.0
2022-09-12,10934049.0
2022-09-13,10934049.0
2022-09-14,11417857.0
2022-09-15,11127572.0
2022-09-16,10643765.0
2022-09-19,9772911.5
2022-09-20,9676150.0
2022-09-21,8998819.5
2022-09-22,8418250.5
2022-09-23,8418250.5
2022-09-26,8805296.5
2022-09-27,8127966.0
2022-09-28,8515012.0
2022-09-29,9289104.0
2022-09-30,8021890.8
2022-10-03,7917710.4
2022-10-04,6563365.2
2022-10-05,6355004.4
2022-10-06,8021890.8
2022-10-07,7188447.6
2022-10-10,6459184.8
2022-10-11,6146643.6
2022-10-12,5729922.0
2022-10-13,5209020.0
2022-10-14,4479757.2
2022-10-17,4583937.6
2022-10-18,12397467.0
2022-10-19,9167875.2
2022-10-20,10418040.0
2022-10-21,8438612.4
2022-10-24,7917710.4
2022-10-25,7709349.6
2022-10-26,7605169.2
2022-10-27,6771726.0
2022-10-28,6459184.8
2022-10-31,6146643.6
2022-11-01,5938282.8
2022-11-02,6667545.6
2022-11-03,6875906.4
2022-11-04,7500988.8
2022-11-07,7188447.6
2022-11-08,6250824.0
2022-11-09,5834102.4
2022-11-10,6459184.8
2022-11-11,6875906.4
2022-11-14,7084267.2
2022-11-15,7188447.6
2022-11-16,7396808.4
2022-11-17,6667545.6
2022-11-18,6667545.6
2022-11-21,6042463.2
2022-11-22,7084267.2
2022-11-23,8751153.6
2022-11-25,8438612.4
2022-11-28,11147302.0
2022-11-29,11251483.0
2022-11-30,9480416.4
2022-12-01,11459844.0
2022-12-02,11772385.0
2022-12-05,15001977.0
2022-12-06,13126730.0
2022-12-07,10730581.0
2022-12-08,9688777.2
2022-12-09,10834761.0
2022-12-12,9272055.6
2022-12-13,9584596.8
2022-12-14,8646973.2
2022-12-15,7605169.2
2022-12-16,8959514.4
2022-12-19,8438612.4
2022-12-20,8230251.6
2022-12-21,8021890.8
2022-12-22,7605169.2
2022-12-23,7084267.2
2022-12-27,6771726.0
2022-12-28,8230251.6
2022-12-29,7813530.0
2022-12-30,7500988.8
2023-01-03,18929104.0
2023-01-04,18669801.0
2023-01-05,18410498.0
2023-01-06,17373287.0
2023-01-09,16595379.0
2023-01-10,17113984.0
2023-01-11,16854682.0
2023-01-12,17891893.0
2023-01-13,17373287.0
2023-01-17,17632590.0
2023-01-18,16336076.0
2023-01-19,15817470.0
2023-01-20,16076773.0
2023-01-23,16336076.0
2023-01-24,18410498.0
2023-01-25,18669801.0
2023-01-26,29819822.0
2023-01-27,21262829.0
2023-01-30,21262829.0
2023-01-31,20744224.0
2023-02-01,19188407.0
2023-02-02,18929104.0
2023-02-03,18669801.0
2023-02-06,18669801.0
2023-02-07,16854682.0
2023-02-08,16595379.0
2023-02-09,14520956.0
2023-02-10,11279671.0
2023-02-13,13872699.0
2023-02-14,12524325.0
2023-02-15,11098159.0
2023-02-16,10631414.0
2023-02-17,9671994.44
2023-02-21,9697924.72
2023-02-22,8193968.48
2023-02-23,8193968.48
2023-02-24,8686643.8
2023-02-27,9516412.76
2023-02-28,9308970.52
2023-03-01,10631414.0
2023-03-02,9334900.8
2023-03-03,9386761.36
2023-03-06,8582922.68
2023-03-07,8401410.72
2023-03-08,8012456.52
2023-03-09,7338269.24
2023-03-10,6638151.68
2023-03-13,5186056.0
2023-03-14,4874892.64
2023-03-15,5056404.6
2023-03-16,5186056.0
2023-03-17,5160125.72
2023-03-20,4952683.48
2023-03-21,4848962.36
2023-03-22,5030474.32
2023-03-23,4926753.2
2023-03-24,4797101.8
2023-03-27,5393498.24
2023-03-28,6145476.36
2023-03-29,7156757.28
2023-03-30,6197336.92
2023-03-31,5792037.65
2023-04-03,6196133.3
2023-04-04,5980615.62
2023-04-05,5980615.62
2023-04-06,6007555.33
2023-04-10,6034495.04
2023-04-11,6276952.43
2023-04-12,6303892.14
2023-04-13,6142253.88
2023-04-14,6061434.75
2023-04-17,5899796.49
2023-04-18,5818977.36
2023-04-19,5414881.71
2023-04-20,5253243.45
2023-04-21,4983846.35
2023-04-24,4714449.25
2023-04-25,4768328.67
2023-04-26,4849147.8
2023-04-27,4768328.67
2023-04-28,4822208.09
2023-05-01,4956906.64
2023-05-02,5091605.19
2023-05-03,5118544.9
2023-05-04,5280183.16
2023-05-05,5145484.61
2023-05-08,5118544.9
2023-05-09,4741388.96
2023-05-10,4768328.67
2023-05-11,4768328.67
2023-05-12,4552810.99
2023-05-15,4741388.96
2023-05-16,4741388.96
2023-05-17,4903027.22
2023-05-18,4849147.8
2023-05-19,4795268.38
2023-05-22,4822208.09
2023-05-23,4929966.93
2023-05-24,4633630.12
2023-05-25,4795268.38
2023-05-26,4552810.99
2023-05-30,4445052.15
2023-05-31,4337293.31
2023-06-01,4498931.57
2023-06-02,4633630.12
2023-06-05,4579750.7
2023-06-06,4552810.99
2023-06-07,4579750.7
2023-06-08,4364233.02
2023-06-09,4606690.41
2023-06-12,4741388.96
2023-06-13,4929966.93
2023-06-14,5037725.77
2023-06-15,4983846.35
2023-06-16,4795268.38
2023-06-20,4768328.67
2023-06-21,4418112.44
2023-06-22,5334062.58
2023-06-23,5118544.9
2023-06-26,4822208.09
2023-06-27,4714449.25
2023-06-28,4660569.83
2023-06-29,4606690.41
2023-06-30,4582470.7
2023-07-03,4474647.86
2023-07-05,4555514.99
2023-07-06,4528559.28
2023-07-07,4501603.57
2023-07-10,4609426.41
2023-07-11,4663337.83
2023-07-12,4798116.38
2023-07-13,4771160.67
2023-07-14,4636382.12
2023-07-17,4636382.12
2023-07-18,4636382.12
2023-07-19,4582470.7
2023-07-20,4528559.28
2023-07-21,4528559.28
2023-07-24,4582470.7
2023-07-25,4798116.38
2023-07-26,4798116.38
2023-07-27,4663337.83
2023-07-28,4663337.83
2023-07-31,4771160.67
2023-08-01,4636382.12
2023-08-02,4582470.7
2023-08-03,4609426.41
2023-08-04,4717249.25
2023-08-07,4447692.15
2023-08-08,4420736.44
2023-08-09,4501603.57
2023-08-10,4447692.15
2023-08-11,4393780.73
2023-08-14,4339869.31
2023-08-15,4205090.76
2023-08-16,4205090.76
2023-08-17,4070312.21
2023-08-18,3612065.14
2023-08-21,3531198.01
2023-08-22,3504242.3
2023-08-23,3639020.85
2023-08-24,3477286.59
2023-08-25,3504242.3
2023-08-28,3585109.43
2023-08-29,3639020.85
2023-08-30,3665976.56
2023-08-31,3719887.98
2023-09-01,3827710.82
2023-09-05,4043356.5
2023-09-06,3827710.82
2023-09-07,3908308.39
2023-09-08,3962489.37
2023-09-11,3897526.11
2023-09-12,3746843.69
2023-09-13,3827710.82
2023-09-14,3800755.11
2023-09-15,3773799.4
2023-09-18,3288327.06
2023-09-19,3384828.5
2023-09-20,3369463.75
2023-09-21,3523111.3
2023-09-22,3477286.59
2023-09-25,3423375.17
2023-09-26,3369463.75
2023-09-27,3369463.75
2023-09-28,3253015.08
2023-09-29,3194251.64
2023-10-02,3288596.62
2023-10-03,3258406.22
2023-10-04,3126862.36
2023-10-05,3072950.94
2023-10-06,3072950.94
2023-10-09,2237323.93
2023-10-10,2207403.09
2023-10-11,2021678.25
2023-10-12,2184221.18
2023-10-13,2210368.22
2023-10-16,2320886.63
2023-10-17,2644355.15
2023-10-18,2479925.32
2023-10-19,2614703.87
2023-10-20,2452969.61
2023-10-23,2291504.91
2023-10-24,2307408.78
2023-10-25,2264279.64
2023-10-26,2132196.66
2023-10-27,2094458.67
2023-10-30,2156456.8
2023-10-31,2209963.88
2023-11-01,2210370.92
2023-11-02,2210368.22
2023-11-03,2857305.26
2023-11-06,2854070.57
2023-11-07,2695571.0
2023-11-08,2803393.84
2023-11-09,2662954.59
2023-11-10,2405797.12
2023-11-13,2628181.73
2023-11-14,2803393.84
2023-11-15,2884260.97
2023-11-16,2803393.84
2023-11-17,2587748.16
2023-11-20,2992083.81
2023-11-21,2938172.39
2023-11-22,2884260.97
2023-11-24,2803393.84
2023-11-27,2938172.39
2023-11-28,2965128.1
2023-11-29,2857574.82
2023-11-30,2884260.97
2023-12-01,2911216.68
2023-12-04,3099906.65
2023-12-05,3009065.91
2023-12-06,2587748.16
2023-12-07,2803393.84
2023-12-08,2803393.84
2023-12-11,2668615.29
2023-12-12,2610013.58
2023-12-13,2695571.0
2023-12-14,2560792.45
2023-12-15,2588017.72
2023-12-18,2634920.65
2023-12-19,2621442.8
2023-12-20,2641659.58
2023-12-21,2560522.89
2023-12-22,2372102.48
2023-12-26,2151335.22
2023-12-27,2315495.49
2023-12-28,2240019.5
2023-12-29,2237323.93
2024-01-02,2315495.49
2024-01-03,2189582.67
2024-01-04,2265627.43
2024-01-05,2291235.35
2024-01-08,2345146.77
2024-01-09,2370754.69
2024-01-10,2425474.79
2024-01-11,2344607.66
2024-01-12,2183412.51
2024-01-16,2183412.51
2024-01-17,2183412.51
2024-01-18,2137048.69
2024-01-19,2075589.67
2024-01-22,2107936.52
2024-01-23,2080172.14
2024-01-24,1886899.7
2024-01-25,1889595.27
2024-01-26,1885821.47
2024-01-29,1626507.54
2024-01-30,1620038.17
2024-01-31,1469086.2
2024-02-01,1237536.65
2024-02-02,1758860.08
2024-02-05,1431617.76
2024-02-06,1275005.08
2024-02-07,1280396.22
2024-02-08,1242658.23
2024-02-09,1248318.93
2024-02-12,1326220.93
2024-02-13,1347785.5
2024-02-14,1052081.36
2024-02-15,1195485.74
2024-02-16,970944.67
2024-02-20,892234.0
2024-02-21,984826.86
2024-02-22,894660.01
2024-02-23,892234.0
2024-02-26,890616.66
2024-02-27,404335.65
2024-02-28,613242.4
2024-02-29,512158.49
2024-03-01,485202.78
2024-03-04,512158.49
2024-03-05,673892.75
2024-03-06,593025.62
2024-03-07,539114.2
2024-03-08,539114.2
2024-03-11,539383.76
2024-03-12,539383.76
2024-03-13,619981.33
2024-03-14,558657.09
2024-03-15,541809.77
2024-03-18,539653.31
2024-03-19,458247.07
2024-03-20,476037.84
2024-03-21,539114.2
2024-03-22,566069.91
2024-03-25,566069.91
2024-03-26,478868.19
2024-03-27,436952.06
2024-03-28,458247.07
2024-04-01,512158.49
2024-04-02,512158.49
2024-04-03,619981.33
2024-04-04,431830.47
2024-04-05,477250.85
2024-04-08,477116.07
2024-04-09,593025.62
2024-04-10,546527.02
2024-04-11,539114.2
2024-04-12,539114.2
2024-04-15,646937.04
2024-04-16,539114.2
2024-04-17,539383.76
2024-04-18,699500.67
2024-04-19,652409.05
2024-04-22,700848.46
2024-04-23,539383.76
2024-04-24,646937.04
2024-04-25,700848.46
2024-04-26,700848.46
2024-04-29,546392.24
2024-04-30,539653.31
2024-05-01,458247.07
2024-05-02,485202.78
2024-05-03,431830.47
2024-05-06,485202.78
2024-05-07,404335.65
2024-05-08,431291.36
2024-05-09,404335.65
2024-05-10,431291.36
2024-05-13,404335.65
2024-05-14,451508.14
2024-05-15,552592.05
2024-05-16,548548.7
2024-05-17,423743.76
2024-05-20,437760.73
2024-05-21,471724.93
2024-05-22,538305.53
2024-05-23,478463.85
2024-05-24,404335.65
2024-05-28,409726.79
2024-05-29,567417.7
2024-05-30,429943.57
2024-05-31,404335.65
2024-06-03,498680.64
2024-06-04,377379.94
2024-06-05,404335.65
2024-06-06,377379.94
2024-06-07,350424.23
2024-06-10,323468.52
2024-06-11,323468.52
2024-06-12,323468.52
2024-06-13,161734.26
2024-06-14,134778.55
2024-06-17,310260.22
2024-06-18,256079.25
2024-06-20,256079.25
2024-06-21,185994.4
2024-06-24,137474.12
2024-06-25,161734.26
2024-06-26,296512.81
2024-06-27,181951.04
2024-06-28,183298.83
2024-07-01,253114.12
2024-07-02,215645.68
2024-07-03,242601.39
2024-07-05,269557.1
2024-07-08,134778.55
2024-07-09,177638.13
2024-07-10,296512.81
2024-07-11,269557.1
2024-07-12,280339.38
2024-07-15,269557.1
2024-07-16,188689.97
2024-07-17,188689.97
2024-07-18,188689.97
2024-07-19,188689.97
2024-07-22,80867.13
2024-07-23,188689.97
2024-07-24,188689.97
2024-07-25,2965.13
2024-07-26,2965.13
2024-07-29,94344.99
2024-07-30,80867.13
2024-07-31,80867.13
2024-08-01,80867.13
2024-08-02,80867.13
2024-08-05,13477.86
2024-08-06,13477.86
2024-08-07,16173.43
2024-08-08,16173.43
2024-08-09,16173.43
