,MAR
2013-11-26,14125692000
2013-11-27,14050842000
2013-11-29,14077788000
2013-12-02,13922100000
2013-12-03,13778388000
2013-12-04,13745453999
2013-12-05,13658628000
2013-12-06,13841262000
2013-12-09,13940064000
2013-12-10,13943058000
2013-12-11,13775394000
2013-12-12,13778388000
2013-12-13,13943058000
2013-12-16,14098746000
2013-12-17,14023896000
2013-12-18,14332278000
2013-12-19,14287368000
2013-12-20,14416110000
2013-12-23,14455032000
2013-12-24,14571798000
2013-12-26,14643653999
2013-12-27,14604732000
2013-12-30,14673594000
2013-12-31,14612535000
2014-01-02,14497056000
2014-01-03,14405265000
2014-01-06,14346045000
2014-01-07,14408225999
2014-01-08,14547393000
2014-01-09,14505939000
2014-01-10,14591808000
2014-01-13,14434875000
2014-01-14,14609574000
2014-01-15,14751702000
2014-01-16,14973777000
2014-01-17,14988582000
2014-01-21,15038919000
2014-01-22,15151437000
2014-01-23,14976738000
2014-01-24,14733936000
2014-01-27,14523705000
2014-01-28,14716170000
2014-01-29,14467446000
2014-01-30,14600691000
2014-01-31,14597730000
2014-02-03,14055867000
2014-02-04,14206878000
2014-02-05,14180229000
2014-02-06,14437836000
2014-02-07,14579964000
2014-02-10,14615496000
2014-02-11,14713209000
2014-02-12,14701365000
2014-02-13,14837571000
2014-02-14,15255072000
2014-02-18,15213618000
2014-02-19,15260994000
2014-02-20,15335019000
2014-02-21,15548211000
2014-02-24,15832467000
2014-02-25,15947946000
2014-02-26,15823584000
2014-02-27,15947946000
2014-02-28,16057503000
2014-03-03,15779169000
2014-03-04,15939063000
2014-03-05,15956829000
2014-03-06,16167060000
2014-03-07,16223319000
2014-03-10,16045659000
2014-03-11,16001244000
2014-03-12,15998283000
2014-03-13,15903531000
2014-03-14,15953868000
2014-03-17,16013088000
2014-03-18,16113762000
2014-03-19,16057503000
2014-03-20,15989400000
2014-03-21,16359525000
2014-03-24,16329915000
2014-03-25,16427628000
2014-03-26,16457238000
2014-03-27,16214436000
2014-03-28,16415784000
2014-03-31,16385850000
2014-04-01,16652025000
2014-04-02,16649100000
2014-04-03,16552575000
2014-04-04,16321500000
2014-04-07,16321500000
2014-04-08,16359525000
2014-04-09,16575975000
2014-04-10,16181100000
2014-04-11,16175250000
2014-04-14,16210350000
2014-04-15,16409250000
2014-04-16,16438500000
2014-04-17,16453125000
2014-04-21,16450200000
2014-04-22,16687125000
2014-04-23,16733925000
2014-04-24,16856775000
2014-04-25,16739775000
2014-04-28,16371225000
2014-04-29,16561350000
2014-04-30,16944525000
2014-05-01,17125875000
2014-05-02,17283825000
2014-05-05,17222400000
2014-05-06,16965000000
2014-05-07,16997175000
2014-05-08,16932825000
2014-05-09,17014725000
2014-05-12,17321850000
2014-05-13,17219475000
2014-05-14,17134650000
2014-05-15,16944525000
2014-05-16,17067375000
2014-05-19,17143425000
2014-05-20,17225325000
2014-05-21,17187300000
2014-05-22,17187300000
2014-05-23,17333550000
2014-05-27,17389125000
2014-05-28,17386200000
2014-05-29,17748900000
2014-05-30,18023850000
2014-06-02,18000450000
2014-06-03,17985825000
2014-06-04,18053100000
2014-06-05,18225675000
2014-06-06,18383625000
2014-06-09,18374850000
2014-06-10,18339750000
2014-06-11,18067725000
2014-06-12,17974125000
2014-06-13,17953650000
2014-06-16,18023850000
2014-06-17,18266625000
2014-06-18,18462600000
2014-06-19,18535725000
2014-06-20,18591300000
2014-06-23,18658575000
2014-06-24,18597150000
2014-06-25,18553275000
2014-06-26,18717075000
2014-06-27,18714150000
2014-06-30,18518490000
2014-07-01,18683163000
2014-07-02,18882504000
2014-07-03,18940284000
2014-07-07,19029843000
2014-07-08,18755388000
2014-07-09,18899838000
2014-07-10,18943172999
2014-07-11,18784278000
2014-07-14,18870947999
2014-07-15,18772722000
2014-07-16,18697608000
2014-07-17,18310482000
2014-07-18,18749610000
2014-07-21,18769833000
2014-07-22,19099179000
2014-07-23,19203183000
2014-07-24,19307187000
2014-07-25,19174293000
2014-07-28,19116513000
2014-07-29,18977841000
2014-07-30,18896949000
2014-07-31,18694719000
2014-08-01,18743832000
2014-08-04,19064511000
2014-08-05,18752499000
2014-08-06,18636939000
2014-08-07,18558936000
2014-08-08,18761166000
2014-08-11,18986508000
2014-08-12,18943172999
2014-08-13,19226295000
2014-08-14,19431414000
2014-08-15,19463193000
2014-08-18,19546974000
2014-08-19,19682757000
2014-08-20,19801206000
2014-08-21,19772316000
2014-08-22,19775205000
2014-08-25,19864764000
2014-08-26,19931211000
2014-08-27,19899432000
2014-08-28,19931211000
2014-08-29,20049660000
2014-09-02,20058327000
2014-09-03,20223000000
2014-09-04,20373228000
2014-09-05,20462787000
2014-09-08,20532122999
2014-09-09,20448342000
2014-09-10,20451231000
2014-09-11,20627460000
2014-09-12,20402118000
2014-09-15,20428119000
2014-09-16,20552346000
2014-09-17,20722797000
2014-09-18,20930805000
2014-09-19,20855691000
2014-09-22,20688129000
2014-09-23,20488788000
2014-09-24,20624571000
2014-09-25,20373228000
2014-09-26,20431008000
2014-09-29,20350116000
2014-09-30,19739760000
2014-10-01,19186256000
2014-10-02,18864320000
2014-10-03,19231440000
2014-10-06,19013992000
2014-10-07,18638400000
2014-10-08,18686408000
2014-10-09,18237392000
2014-10-10,17946520000
2014-10-13,17426904000
2014-10-14,17664120000
2014-10-15,17565280000
2014-10-16,17731896000
2014-10-17,18358824000
2014-10-20,18926448000
2014-10-21,19321808000
2014-10-22,19321808000
2014-10-23,19324632000
2014-10-24,19567496000
2014-10-27,19841424000
2014-10-28,20318680000
2014-10-29,20906072000
2014-10-30,21462400000
2014-10-31,21391800000
2014-11-03,21405920000
2014-11-04,21058567999
2014-11-05,21151760000
2014-11-06,21250600000
2014-11-07,21321200000
2014-11-10,21620544000
2014-11-11,21784336000
2014-11-12,21829520000
2014-11-13,22052616000
2014-11-14,22015904000
2014-11-17,21792808000
2014-11-18,21727856000
2014-11-19,21569712000
2014-11-20,21431336000
2014-11-21,21456752000
2014-11-24,21736328000
2014-11-25,21756096000
2014-11-26,21880352000
2014-11-28,22250296000
2014-12-01,21871880000
2014-12-02,21871880000
2014-12-03,22066736000
2014-12-04,22010256000
2014-12-05,22306776000
2014-12-08,22306776000
2014-12-09,22131688000
2014-12-10,21880352000
2014-12-11,21919888000
2014-12-12,21677024000
2014-12-15,21905767999
2014-12-16,21541472000
2014-12-17,21671376000
2014-12-18,21843640000
2014-12-19,21866232000
2014-12-22,22157104000
2014-12-23,22179696000
2014-12-24,22126040000
2014-12-26,22222056000
2014-12-29,22332192000
2014-12-30,22111920000
2014-12-31,21668931000
2015-01-02,21591175000
2015-01-05,20999674000
2015-01-06,20735859000
2015-01-07,21210726000
2015-01-08,21913307000
2015-01-09,21863321000
2015-01-12,21635607000
2015-01-13,21499534000
2015-01-14,21263489000
2015-01-15,21132970000
2015-01-16,21074653000
2015-01-20,21194064000
2015-01-21,21177402000
2015-01-22,21793896000
2015-01-23,21802227000
2015-01-26,22054934000
2015-01-27,21829997000
2015-01-28,21355130000
2015-01-29,21413447000
2015-01-30,20688650000
2015-02-02,20771960000
2015-02-03,21280151000
2015-02-04,21088538000
2015-02-05,21021890000
2015-02-06,20610894000
2015-02-09,20380403000
2015-02-10,21446771000
2015-02-11,21388454000
2015-02-12,21943854000
2015-02-13,22049380000
2015-02-17,22574233000
2015-02-18,22618665000
2015-02-19,23076870000
2015-02-20,23049100000
2015-02-23,23035215000
2015-02-24,22840825000
2015-02-25,22871372000
2015-02-26,23110194000
2015-02-27,23076870000
2015-03-02,23557291000
2015-03-03,23301807000
2015-03-04,23090755000
2015-03-05,23021330000
2015-03-06,22638104000
2015-03-09,22904696000
2015-03-10,22565902000
2015-03-11,22513139000
2015-03-12,22993560000
2015-03-13,22793616000
2015-03-16,23185173000
2015-03-17,22893588000
2015-03-18,23112971000
2015-03-19,23412887000
2015-03-20,23337908000
2015-03-23,23401779000
2015-03-24,22840825000
2015-03-25,22157683000
2015-03-26,22377066000
2015-03-27,22443714000
2015-03-30,22632550000
2015-03-31,21879168000
2015-04-01,21881892000
2015-04-02,21832860000
2015-04-06,21868272000
2015-04-07,21560460000
2015-04-08,21843756000
2015-04-09,21851928000
2015-04-10,21879168000
2015-04-13,21849204000
2015-04-14,21590424000
2015-04-15,21508704000
2015-04-16,21386124000
2015-04-17,21149136000
2015-04-20,21729348000
2015-04-21,21920028000
2015-04-22,22007196000
2015-04-23,22159740000
2015-04-24,22293216000
2015-04-27,22165188000
2015-04-28,22151568000
2015-04-29,22846188000
2015-04-30,21805620000
2015-05-01,22056228000
2015-05-04,21930924000
2015-05-05,21304404000
2015-05-06,21470568000
2015-05-07,21377952000
2015-05-08,21873720000
2015-05-11,21715728000
2015-05-12,21563184000
2015-05-13,21432432000
2015-05-14,21949992000
2015-05-15,22037160000
2015-05-18,22127052000
2015-05-19,22037160000
2015-05-20,21971784000
2015-05-21,21920028000
2015-05-22,21832860000
2015-05-26,21440604000
2015-05-27,21574080000
2015-05-28,21527772000
2015-05-29,21244476000
2015-06-01,21239028000
2015-06-02,21364332000
2015-06-03,21623112000
2015-06-04,21377952000
2015-06-05,21350712000
2015-06-08,20963904000
2015-06-09,21061968000
2015-06-10,21037452000
2015-06-11,21048348000
2015-06-12,20874012000
2015-06-15,20980248000
2015-06-16,20901252000
2015-06-17,20980248000
2015-06-18,21288060000
2015-06-19,21149136000
2015-06-22,21222684000
2015-06-23,21135516000
2015-06-24,20803188000
2015-06-25,20748708000
2015-06-26,20707848000
2015-06-29,20111292000
2015-06-30,19505058000
2015-07-01,19662378000
2015-07-02,19612560000
2015-07-06,19484082000
2015-07-07,19780368000
2015-07-08,19392312000
2015-07-09,19449996000
2015-07-10,19919334000
2015-07-13,20184156000
2015-07-14,20257572000
2015-07-15,20283792000
2015-07-16,20517150000
2015-07-17,20372940000
2015-07-20,20407026000
2015-07-21,20084520000
2015-07-22,20171046000
2015-07-23,19565364000
2015-07-24,19408044000
2015-07-27,19376580000
2015-07-28,19557498000
2015-07-29,20189400000
2015-07-30,19046208000
2015-07-31,19038342000
2015-08-03,19027854000
2015-08-04,18936084000
2015-08-05,18537540000
2015-08-06,18597846000
2015-08-07,18713214000
2015-08-10,19022610000
2015-08-11,18915108000
2015-08-12,18949194000
2015-08-13,18957060000
2015-08-14,18839070000
2015-08-17,19124868000
2015-08-18,18978036000
2015-08-19,18854802000
2015-08-20,18354000000
2015-08-21,18178326000
2015-08-24,17486118000
2015-08-25,17452032000
2015-08-26,18333024000
2015-08-27,18645042000
2015-08-28,18768276000
2015-08-31,18527052000
2015-09-01,18115398000
2015-09-02,18595224000
2015-09-03,18634554000
2015-09-04,18359244000
2015-09-08,18988524000
2015-09-09,18666018000
2015-09-10,18949194000
2015-09-11,19143222000
2015-09-14,19137978000
2015-09-15,18941328000
2015-09-16,19085538000
2015-09-17,18920352000
2015-09-18,18270096000
2015-09-21,18411684000
2015-09-22,17842710000
2015-09-23,17756184000
2015-09-24,17882040000
2015-09-25,17960700000
2015-09-28,17349774000
2015-09-29,17158368000
2015-09-30,17520580000
2015-10-01,18011259000
2015-10-02,18358074000
2015-10-05,18692044000
2015-10-06,18473679000
2015-10-07,19054273000
2015-10-08,19668264000
2015-10-09,19645143000
2015-10-12,19629729000
2015-10-13,19339432000
2015-10-14,19054273000
2015-10-15,19226396000
2015-10-16,18966927000
2015-10-19,18851322000
2015-10-20,19239241000
2015-10-21,18972065000
2015-10-22,19747903000
2015-10-23,19344570000
2015-10-26,19681109000
2015-10-27,20035631000
2015-10-28,19753041000
2015-10-29,19776162000
2015-10-30,19724782000
2015-11-02,19899474000
2015-11-03,19706799000
2015-11-04,19786438000
2015-11-05,19709368000
2015-11-06,19699092000
2015-11-09,19462744000
2015-11-10,19657988000
2015-11-11,19385674000
2015-11-12,19144188000
2015-11-13,18686906000
2015-11-16,18938668000
2015-11-17,18694613000
2015-11-18,18555887000
2015-11-19,18643233000
2015-11-20,18576439000
2015-11-23,18599560000
2015-11-24,18234762000
2015-11-25,18455696000
2015-11-27,18363212000
2015-11-30,18216779000
2015-12-01,18563594000
2015-12-02,18417161000
2015-12-03,17669582000
2015-12-04,18250176000
2015-12-07,17854550000
2015-12-08,17875102000
2015-12-09,17474338000
2015-12-10,17528287000
2015-12-11,17173764999
2015-12-14,17065867000
2015-12-15,17114678000
2015-12-16,17253404000
2015-12-17,16963107000
2015-12-18,16726759000
2015-12-21,16742173000
2015-12-22,17595081000
2015-12-23,17687565000
2015-12-24,17667013000
2015-12-28,17687565000
2015-12-29,17661875000
2015-12-30,17474338000
2015-12-31,17054976000
2016-01-04,16632671999
2016-01-05,16686096000
2016-01-06,16184928000
2016-01-07,15727008000
2016-01-08,15938160000
2016-01-11,16067904000
2016-01-12,16363007999
2016-01-13,15332688000
2016-01-14,15452256000
2016-01-15,15149520000
2016-01-19,14851872000
2016-01-20,15215664000
2016-01-21,15683760000
2016-01-22,15889824000
2016-01-25,15294528000
2016-01-26,15757536000
2016-01-27,15426816000
2016-01-28,15063024000
2016-01-29,15589632000
2016-02-01,15625248000
2016-02-02,15027408000
2016-02-03,15108816000
2016-02-04,15444624000
2016-02-05,15266544000
2016-02-08,15121536000
2016-02-09,15459888000
2016-02-10,15615072000
2016-02-11,15668496000
2016-02-12,16230720000
2016-02-16,16551264000
2016-02-17,16963392000
2016-02-18,16520736000
2016-02-19,16716623999
2016-02-22,16991376000
2016-02-23,16859087999
2016-02-24,17052432000
2016-02-25,17375520000
2016-02-26,17337360000
2016-02-29,17337360000
2016-03-01,17535792000
2016-03-02,17510352000
2016-03-03,17472192000
2016-03-04,17548512000
2016-03-07,17690976000
2016-03-08,17403504000
2016-03-09,17449296000
2016-03-10,17289024000
2016-03-11,17525616000
2016-03-14,18044592000
2016-03-15,17912304000
2016-03-16,18123456000
2016-03-17,18265920000
2016-03-18,18611904000
2016-03-21,18393120000
2016-03-22,18042048000
2016-03-23,17706240000
2016-03-24,17462016000
2016-03-28,18148896000
2016-03-29,17986080000
2016-03-30,18202320000
2016-03-31,18101074000
2016-04-01,17071158999
2016-04-04,16875348000
2016-04-05,16743112000
2016-04-06,16819402000
2016-04-07,16664279000
2016-04-08,16928750999
2016-04-11,17068616000
2016-04-12,17124562000
2016-04-13,17198309000
2016-04-14,17251712000
2016-04-15,17272056000
2016-04-18,17175422000
2016-04-19,17244083000
2016-04-20,17256798000
2016-04-21,17350889000
2016-04-22,16921122000
2016-04-25,17033014000
2016-04-26,17038100000
2016-04-27,17465324000
2016-04-28,17607732000
2016-04-29,17823887000
2016-05-02,17811172000
2016-05-03,17826430000
2016-05-04,17605189000
2016-05-05,17615361000
2016-05-06,17602646000
2016-05-09,17579759000
2016-05-10,17917978000
2016-05-11,17526356000
2016-05-12,17284771000
2016-05-13,17007583999
2016-05-16,17218653000
2016-05-17,17104218000
2016-05-18,16710052999
2016-05-19,16521871000
2016-05-20,16524414000
2016-05-23,16493898000
2016-05-24,16623591000
2016-05-25,16834660000
2016-05-26,16671908000
2016-05-27,16862633000
2016-05-31,16793972000
2016-06-01,17076245000
2016-06-02,17424636000
2016-06-03,17300029000
2016-06-06,17254255000
2016-06-07,17116933000
2016-06-08,17180508000
2016-06-09,17094046000
2016-06-10,16908406999
2016-06-13,16773627999
2016-06-14,16626133999
2016-06-15,16712596000
2016-06-16,16679537000
2016-06-17,16903321000
2016-06-20,17251712000
2016-06-21,17218653000
2016-06-22,17228825000
2016-06-23,17533985000
2016-06-24,16252313000
2016-06-27,15565703000
2016-06-28,15916637000
2016-06-29,16504070000
2016-06-30,17691652000
2016-07-01,18045698000
2016-07-05,17859358000
2016-07-06,18061670000
2016-07-07,18197432000
2016-07-08,18594070000
2016-07-11,18665944000
2016-07-12,18969412000
2016-07-13,18665944000
2016-07-14,18753790000
2016-07-15,18687240000
2016-07-18,18737818000
2016-07-19,18673930000
2016-07-20,18599394000
2016-07-21,18735156000
2016-07-22,18897538000
2016-07-25,18956102000
2016-07-26,19078554000
2016-07-27,18777748000
2016-07-28,19041286000
2016-07-29,19086540000
2016-08-01,18950778000
2016-08-02,18791058000
2016-08-03,18982722000
2016-08-04,19222302000
2016-08-05,19355402000
2016-08-08,19310148000
2016-08-09,19126470000
2016-08-10,19129132000
2016-08-11,19193020000
2016-08-12,19150428000
2016-08-15,19400656000
2016-08-16,19374036000
2016-08-17,19435262000
2016-08-18,19421952000
2016-08-19,19690814000
2016-08-22,19435262000
2016-08-23,19467206000
2016-08-24,19294176000
2016-08-25,19440586000
2016-08-26,19379360000
2016-08-29,19453896000
2016-08-30,19254246000
2016-08-31,18988046000
2016-09-01,18934806000
2016-09-02,18889552000
2016-09-06,18657958000
2016-09-07,18740480000
2016-09-08,18641986000
2016-09-09,17877992000
2016-09-12,18319884000
2016-09-13,18210742000
2016-09-14,18232038000
2016-09-15,18444998000
2016-09-16,18285278000
2016-09-19,18192108000
2016-09-20,18618028000
2016-09-21,18671268000
2016-09-22,18567450000
2016-09-23,18218728000
2016-09-26,17875330000
2016-09-27,17848710000
2016-09-28,17936556000
2016-09-29,17862020000
2016-09-30,26117307000
2016-10-03,26163855000
2016-10-04,26031969000
2016-10-05,26171613000
2016-10-06,26187129000
2016-10-07,26043606000
2016-10-10,26140581000
2016-10-11,25838019000
2016-10-12,25954389000
2016-10-13,26094033000
2016-10-14,26163855000
2016-10-17,25958268000
2016-10-18,26311257000
2016-10-19,26361683999
2016-10-20,26144460000
2016-10-21,26043606000
2016-10-24,26136702000
2016-10-25,26070758999
2016-10-26,25869051000
2016-10-27,25958268000
2016-10-28,26159976000
2016-10-31,26648730000
2016-11-01,26501327999
2016-11-02,26532360000
2016-11-03,26858195999
2016-11-04,27001719000
2016-11-07,27579689999
2016-11-08,28324458000
2016-11-09,28735632000
2016-11-10,28479618000
2016-11-11,28467981000
2016-11-14,29961395999
2016-11-15,30143708999
2016-11-16,30089402999
2016-11-17,30050613000
2016-11-18,29922606000
2016-11-21,29980791000
2016-11-22,30198014999
2016-11-23,30287232000
2016-11-25,30457908000
2016-11-28,30283352999
2016-11-29,30686769000
2016-11-30,30558762000
2016-12-01,30962177999
2016-12-02,30721680000
2016-12-05,31419900000
2016-12-06,31838832000
2016-12-07,32552568000
2016-12-08,32385770999
2016-12-09,32409045000
2016-12-12,32548689000
2016-12-13,32738760000
2016-12-14,32560326000
2016-12-15,32711607000
2016-12-16,33378795000
2016-12-19,32917194000
2016-12-20,33010289999
2016-12-21,32913314999
2016-12-22,32478867000
2016-12-23,32618511000
2016-12-27,32637906000
2016-12-28,32335344000
2016-12-29,32319827999
2016-12-30,32071572000
2017-01-03,31754250000
2017-01-04,31692666000
2017-01-05,31477122000
2017-01-06,31677270000
2017-01-09,31658025000
2017-01-10,31534857000
2017-01-11,31885116000
2017-01-12,31519461000
2017-01-13,31808136000
2017-01-17,31708062000
2017-01-18,31946700000
2017-01-19,32535597000
2017-01-20,32477862000
2017-01-23,32474013000
2017-01-24,32527899000
2017-01-25,32951289000
2017-01-26,33039816000
2017-01-27,33132192000
2017-01-30,32816574000
2017-01-31,32562539999
2017-02-01,32577936000
2017-02-02,32524050000
2017-02-03,32889705000
2017-02-06,32966685000
2017-02-07,33028269000
2017-02-08,33239964000
2017-02-09,33405471000
2017-02-10,33274605000
2017-02-13,33632562000
2017-02-14,33828861000
2017-02-15,34433154000
2017-02-16,34425456000
2017-02-17,34394664000
2017-02-21,33867350999
2017-02-22,33748032000
2017-02-23,33486300000
2017-02-24,33517092000
2017-02-27,33659505000
2017-02-28,33482450999
2017-03-01,34059800999
2017-03-02,33686448000
2017-03-03,33405471000
2017-03-06,33378528000
2017-03-07,33159135000
2017-03-08,33251511000
2017-03-09,33220719000
2017-03-10,33340038000
2017-03-13,33497847000
2017-03-14,33205323000
2017-03-15,33801917999
2017-03-16,33894294000
2017-03-17,33998217000
2017-03-20,34132932000
2017-03-21,34294589999
2017-03-22,35464686000
2017-03-23,35849586000
2017-03-24,35988150000
2017-03-27,35861133000
2017-03-28,36369201000
2017-03-29,36407691000
2017-03-30,36426936000
2017-03-31,35647130000
2017-04-03,35105875000
2017-04-04,34999895000
2017-04-05,34806860000
2017-04-06,34734945000
2017-04-07,34522985000
2017-04-10,34466210000
2017-04-11,34594900000
2017-04-12,34727375000
2017-04-13,34651675000
2017-04-17,34803075000
2017-04-18,34829570000
2017-04-19,34628965000
2017-04-20,35113445000
2017-04-21,34999895000
2017-04-24,35397320000
2017-04-25,35794745000
2017-04-26,36449550000
2017-04-27,36237590000
2017-04-28,35737970000
2017-05-01,36177030000
2017-05-02,36752350000
2017-05-03,36710715000
2017-05-04,36669080000
2017-05-05,36733425000
2017-05-08,36476045000
2017-05-09,38796250000
2017-05-10,39076340000
2017-05-11,38917370000
2017-05-12,38777325000
2017-05-15,39386710000
2017-05-16,39360215000
2017-05-17,38648635000
2017-05-18,38807605000
2017-05-19,38917370000
2017-05-22,39447270000
2017-05-23,39927965000
2017-05-24,40075580000
2017-05-25,40321605000
2017-05-26,40461650000
2017-05-30,40401090000
2017-05-31,40745525000
2017-06-01,41135380000
2017-06-02,41657710000
2017-06-05,40949915000
2017-06-06,39738715000
2017-06-07,39787920000
2017-06-08,39772780000
2017-06-09,38765970000
2017-06-12,38633495000
2017-06-13,39318580000
2017-06-14,39329935000
2017-06-15,39644090000
2017-06-16,39553250000
2017-06-19,40094505000
2017-06-20,39435915000
2017-06-21,39413205000
2017-06-22,39322365000
2017-06-23,39386710000
2017-06-26,39337505000
2017-06-27,38239855000
2017-06-28,38599430000
2017-06-29,37929485000
2017-06-30,37345413000
2017-07-03,37270953000
2017-07-05,37665591000
2017-07-06,37099695000
2017-07-07,37360305000
2017-07-10,37494333000
2017-07-11,37501779000
2017-07-12,37527840000
2017-07-13,37490610000
2017-07-14,37598577000
2017-07-17,37732605000
2017-07-18,37974600000
2017-07-19,38063952000
2017-07-20,38123520000
2017-07-21,38291055000
2017-07-24,38238933000
2017-07-25,38369238000
2017-07-26,38361792000
2017-07-27,38741538000
2017-07-28,38473482000
2017-07-31,38789937000
2017-08-01,39139899000
2017-08-02,38529327000
2017-08-03,38592618000
2017-08-04,39098946000
2017-08-07,39527091000
2017-08-08,38700585000
2017-08-09,37732605000
2017-08-10,37051296000
2017-08-11,37006620000
2017-08-14,37256061000
2017-08-15,37378920000
2017-08-16,37341690000
2017-08-17,36425832000
2017-08-18,36496569000
2017-08-21,36887484000
2017-08-22,37974600000
2017-08-23,37390089000
2017-08-24,37211385000
2017-08-25,37475718000
2017-08-28,37494333000
2017-08-29,37315629000
2017-08-30,38585172000
2017-08-31,38562834000
2017-09-01,38644740000
2017-09-05,38078844000
2017-09-06,37900140000
2017-09-07,37885248000
2017-09-08,38506989000
2017-09-11,38953749000
2017-09-12,39121284000
2017-09-13,39750471000
2017-09-14,39608997000
2017-09-15,39236697000
2017-09-18,39292542000
2017-09-19,39966405000
2017-09-20,40092987000
2017-09-21,40048311000
2017-09-22,40163724000
2017-09-25,40532301000
2017-09-26,40234461000
2017-09-27,40342428000
2017-09-28,40953000000
2017-09-29,41049798000
2017-10-02,40354503000
2017-10-03,39941940000
2017-10-04,39730182000
2017-10-05,40624677000
2017-10-06,40803576000
2017-10-09,41168676000
2017-10-10,41650608000
2017-10-11,41668863000
2017-10-12,41789346000
2017-10-13,42026661000
2017-10-16,41895225000
2017-10-17,42001104000
2017-10-18,42267627000
2017-10-19,42059520000
2017-10-20,41993802000
2017-10-23,42099681000
2017-10-24,42647331000
2017-10-25,42472083000
2017-10-26,43377531000
2017-10-27,43399437000
2017-10-30,43271652000
2017-10-31,43622148000
2017-11-01,43870416000
2017-11-02,43680564000
2017-11-03,44377905000
2017-11-06,44534898000
2017-11-07,44136939000
2017-11-08,43804698000
2017-11-09,43377531000
2017-11-10,43852161000
2017-11-13,43954389000
2017-11-14,44929206000
2017-11-15,44637126000
2017-11-16,45411138000
2017-11-17,45812748000
2017-11-20,45969741000
2017-11-21,46594062000
2017-11-22,46144989000
2017-11-24,46185150000
2017-11-27,46342143000
2017-11-28,46331190000
2017-11-29,46181499000
2017-11-30,46367700000
2017-12-01,46316586000
2017-12-04,46634223000
2017-12-05,46561203000
2017-12-06,46477230000
2017-12-07,46678035000
2017-12-08,47214732000
2017-12-11,46940907000
2017-12-12,47010276000
2017-12-13,46904397000
2017-12-14,46630572000
2017-12-15,47397282000
2017-12-18,48682434000
2017-12-19,48609413999
2017-12-20,48864984000
2017-12-21,48905144999
2017-12-22,48912447000
2017-12-26,48667830000
2017-12-27,49744875000
2017-12-28,49861707000
2017-12-29,49555023000
2018-01-02,47936000000
2018-01-03,48903679999
2018-01-04,48634879999
2018-01-05,48168960000
2018-01-08,48864256000
2018-01-09,49355264000
2018-01-10,49351679999
2018-01-11,49971712000
2018-01-12,50097152000
2018-01-16,49860608000
2018-01-17,50892800000
2018-01-18,50580992000
2018-01-19,51634688000
2018-01-22,51541504000
2018-01-23,52254720000
2018-01-24,51749375999
2018-01-25,52147200000
2018-01-26,52734975999
2018-01-29,53039616000
2018-01-30,52781568000
2018-01-31,52806656000
2018-02-01,52871168000
2018-02-02,50595327999
2018-02-05,48864256000
2018-02-06,50186752000
2018-02-07,50046975999
2018-02-08,47982592000
2018-02-09,48846336000
2018-02-12,49853440000
2018-02-13,50394624000
2018-02-14,52054016000
2018-02-15,50638336000
2018-02-16,49638400000
2018-02-20,50333696000
2018-02-21,50878464000
2018-02-22,50391040000
2018-02-23,50953727999
2018-02-26,50659840000
2018-02-27,49502208000
2018-02-28,50609664000
2018-03-01,49294336000
2018-03-02,50025472000
2018-03-05,48645632000
2018-03-06,49319424000
2018-03-07,49810432000
2018-03-08,49943040000
2018-03-09,51355136000
2018-03-12,50824704000
2018-03-13,50803200000
2018-03-14,50688512000
2018-03-15,50796032000
2018-03-16,50555904000
2018-03-19,50111488000
2018-03-20,50373120000
2018-03-21,50326527999
2018-03-22,49190400000
2018-03-23,47939584000
2018-03-26,49788927999
2018-03-27,48595456000
2018-03-28,47989760000
2018-03-29,48735232000
2018-04-02,46673538000
2018-04-03,46825500000
2018-04-04,47995254000
2018-04-05,47511096000
2018-04-06,46270662000
2018-04-09,46196448000
2018-04-10,45885456000
2018-04-11,46659402000
2018-04-12,47005734000
2018-04-13,46316604000
2018-04-16,47168298000
2018-04-17,48348654000
2018-04-18,48878754000
2018-04-19,48634908000
2018-04-20,48585432000
2018-04-23,48638442000
2018-04-24,48380460000
2018-04-25,48500616000
2018-04-26,48684384000
2018-04-27,48564227999
2018-04-30,48302712000
2018-05-01,48627840000
2018-05-02,47412144000
2018-05-03,47581775999
2018-05-04,48009390000
2018-05-07,48288575999
2018-05-08,49232154000
2018-05-09,48733860000
2018-05-10,48970638000
2018-05-11,49412388000
2018-05-14,49246290000
2018-05-15,49073124000
2018-05-16,49631496000
2018-05-17,48871686000
2018-05-18,48952968000
2018-05-21,49051920000
2018-05-22,48691452000
2018-05-23,48624306000
2018-05-24,48723258000
2018-05-25,48758598000
2018-05-29,47549970000
2018-05-30,48157818000
2018-05-31,47836224000
2018-06-01,48889356000
2018-06-04,49013046000
2018-06-05,48846948000
2018-06-06,50030838000
2018-06-07,49278096000
2018-06-08,48903492000
2018-06-11,49172075999
2018-06-12,49426524000
2018-06-13,48892890000
2018-06-14,49034250000
2018-06-15,49062522000
2018-06-18,49005977999
2018-06-19,48267372000
2018-06-20,48058866000
2018-06-21,47260182000
2018-06-22,46864374000
2018-06-25,45623940000
2018-06-26,45740562000
2018-06-27,44860596000
2018-06-28,44266884000
2018-06-29,44740440000
2018-07-02,43854083000
2018-07-03,43171084000
2018-07-05,43854083000
2018-07-06,44259722000
2018-07-09,45126472000
2018-07-10,45324091000
2018-07-11,45018995000
2018-07-12,45337959000
2018-07-13,45421167000
2018-07-16,45344893000
